Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168)
0.0,0.0022163343413180684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0022163343413180684,3.8977920748114466e-21,3.8977920565356985e-21,3.7722009744009158e-21,3.772200962974259e-21,2.7411798253791711e-29,1.9603347834067045e-22,6.8843525455763899e-29,4.609006602867686e-29,9.3202124039635763e-23,3.452631839301845e-29,4.5913234942494331e-29,4.4433860670484824e-29,1.5453393733635987e-37,5.7246419776363036e-44,7.7179990810961323e-23,2.8590989815822805e-29,5.3235609964557688e-38,1.8445682333961689e-23,1.2767657344206801e-30,1.972089825535429e-44,9.8397651995024832e-38,1.7113163348112527e-52,1.1522748190369611e-57,1.1938874868221763e-30,2.2000431899418026e-53,2.4232604762241998e-45,8.5429835144947929e-53,2.9371393123796123e-53,7.8521858596391416e-24,7.2186393769590981e-39,4.6570520173315836e-38,1.2690139896650164e-30,1.2904245408209442e-67,1.2700907587114179e-47,3.0568785779537893e-52,5.3366601234383779e-54,1.4386284439993552e-38,8.2679096791994308e-48,1.4347698134390037e-53,4.4840169231945493e-38,1.6610844462078236e-44,5.9824583268543488e-62,5.9777020697510587e-39,2.7056654824349427e-53,2.2161755920122157e-68,6.9838637971071935e-54,4.4852072349494703e-38,1.6615253651203528e-44,2.1998300146868786e-45,8.0990083383007532e-49,9.249319842194003e-32,9.5535780364107902e-63,5.0611892069992996e-65,8.3316188003810605e-73,1.1947476858694347e-40,4.4258904870258236e-47,3.8406459423782523e-55,2.5809417311346016e-60,8.8198982976388576e-75,4.6596807604092702e-78,1.5042388242953055e-86,2.8628309293687399e-70,3.8953472550928879e-72,2.3327517278446993e-47,3.7287403131482109e-58,2.7589652363851471e-68,1.5617167829867431e-79,1.7704540346202146e-81,1.1244768376323082e-82,1.2227259277402884e-80,5.4263980467415783e-79,7.7302911055639456e-88,1.912829163708874e-92,1.0670062943490639e-34,1.340692522631048e-56,6.4656616563573294e-25,7.7138127855883611e-63,1.4887688394397856e-75,2.8775436706356228e-32,9.1386178621397688e-102,7.1575177061827547e-105,1.4135034130349661e-107,6.7056039333142224e-49,3.6524250179244815e-52,1.3787629762806913e-95,2.2696936052600699e-103,3.4469199276864479e-103,2.0875013213757133e-108,1.170301380719011e-44,2.2843400632637546e-87,7.3019329597123229e-42,9.6401678097865434e-39,5.0323981094274273e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.5374772670756103e-48,1.5423580112450934e-49,3.4498371477343598e-51,3.4044045895234187e-54,1.137548589022215e-50,7.6892954887047101e-53,1.9436996216644612e-58,1.615444566615532e-59,1.3529899174174561e-52,6.6311471784157348e-59,2.9184872924365513e-61,1.0811407255231163e-67,6.2695891722210485e-75,4.0880475893120564e-75,1.0334098022596213e-80,1.0334092553611116e-80,3.3937330502588137e-82,1.6620645222103524e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9076381243472872e-73,0.0,0.0,0.0,0.0,0.0,1.2821970801087168e-92,6.8717840208412139e-103,4.2189260352153245e-68,1.4509522231862125e-74,2.401363152148699e-84,7.83532174414781e-64,4.2711459771922124e-67,9.1964194786913311e-87,5.7655271681019206e-81,1.8399274401727868e-86,1.4500319522629333e-86,1.2097032300514804e-87,2.6540505480104543e-88,1.3409768743710696e-93,8.5167084207647158e-94,1.2414546854866527e-90,3.0456973401396212e-100,3.0475668948812029e-100,2.2169501600115008e-103,7.9736758685353349e-111,2.218311056769706e-103,3.0861738166480851e-111,6.6534094919701045e-101,6.653332317691238e-101,1.3123364937407061e-103,2.5672282810105113e-109,2.6484384230001976e-110,1.969823023744377e-110,3.5802218741834021e-117,2.6060284120644074e-120,4.8019413492598777e-77,1.9194387999018434e-71,8.8804865836901701e-68,4.3348978112979602e-131,9.275265910203022e-59,1.092561132792893e-66,2.308819024908026e-76,1.3067403838197731e-85,2.8919684866566072e-60,3.1553539122320122e-134,3.1553538459038312e-134,1.2891702099565979e-96,1.5383811979386811e-92,2.9258393534978041e-92,1.8398684161294626e-104,2.2035636926242384e-67,6.6499236836777382e-97,7.4806754625623064e-103,1.6143960968512364e-99,8.3315739576231648e-86,5.5835039988933317e-90,7.624245570440132e-100
3.0000000000000002e-15,0.0022163343413180684,1.2807030980022892e-20,1.2807030859925115e-20,1.2394374449325232e-20,1.2394374374235772e-20,1.8013467309716526e-28,6.4411001551403683e-22,4.5240030592752921e-28,3.0287757525754078e-28,3.0623543543272467e-22,2.2688718781527125e-28,3.0171554171221313e-28,2.9199393907366814e-28,1.4570340551887482e-36,7.0331306177505778e-43,2.5359130365685302e-22,1.878836096352877e-28,5.0193568772020196e-37,6.0607259714109204e-23,8.3901758786385765e-30,2.4228529163052524e-43,9.2774920321870947e-37,2.5914180988350124e-51,2.0740921293283833e-56,7.8455460836096144e-30,2.8316362606114043e-52,2.9176816134873043e-44,1.3436373794948016e-51,4.3755905095519639e-52,2.5800039611269022e-23,6.8061447089666685e-38,4.3909336997755852e-37,8.3392345092815319e-30,2.6870522060707995e-66,1.1975139833094206e-46,4.6286586896000318e-51,6.5564521022746646e-53,1.3564211062290518e-37,1.0157714921574907e-46,2.1726509922846856e-52,4.2277862131958688e-37,2.0407604155641843e-43,9.0591312429693092e-61,5.6361183060054347e-38,4.0971495599527525e-52,3.9891086487916817e-67,1.0575563187877216e-52,4.2289085383390395e-37,2.0413021198137922e-43,2.7026477367420459e-44,9.9493374968680629e-48,6.0781244972571616e-31,1.7741044680758697e-61,1.0844458816917465e-63,2.0232368625273414e-71,1.1264762533834978e-39,5.4375219746464022e-46,5.8158268552226637e-54,4.6456894516441945e-59,2.1285498079372067e-73,9.7187471303238958e-77,3.5671779806914015e-85,5.9600609232721296e-69,9.2225889322455351e-71,2.8659519160953694e-46,4.5810233457201603e-57,4.1727311902917639e-67,2.8044649826058977e-78,3.6559313506931326e-80,2.6325942498880146e-81,2.8917436342334133e-79,1.1283018242319616e-77,1.8171369818638863e-86,5.0429543381662875e-91,7.0117557208184448e-34,2.0301911950880036e-55,2.124426794689969e-24,1.3884861062541165e-61,3.6153030216745432e-74,1.8909573614157581e-31,2.6701902408202922e-100,2.2954298700776543e-103,4.9369910964089783e-106,8.2372695375489108e-48,5.5302464514860971e-51,4.135964143355652e-94,7.4570300394085956e-102,1.1324782430458991e-101,6.8222262096584423e-107,7.6905518435474533e-44,5.9399521553575624e-86,6.884680495687329e-41,9.0893011575114573e-38,4.7011473567441847e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.8031848554619629e-47,1.8808845388315634e-48,4.2697482809659107e-50,5.1862049458012194e-53,1.3975598262283446e-49,7.2499032007961604e-52,2.3879510638006903e-57,1.9846836014264728e-58,1.2756758818448292e-51,8.1468356885512734e-58,3.5855679325581345e-60,1.6371550907690914e-66,1.128513021852697e-73,7.3584763271396641e-74,2.1553932040954827e-79,2.1553919071682045e-79,7.0783497563904466e-81,2.0419652314310766e-61,3.5819623807948404e-111,4.2192997287057555e-119,1.9824194648451492e-126,2.9316708530640011e-133,2.2493989777728447e-142,2.0465513907254583e-147,1.5194140831957417e-147,1.3488708059072097e-71,4.8688225805325216e-143,2.7787242257819699e-152,3.4958715856792121e-157,3.9326071316034456e-163,1.3036442268616299e-157,3.0406358624910508e-91,1.8259294409955854e-101,7.5940604004785366e-67,3.0262695570275241e-73,5.6946575108513144e-83,1.410235724361031e-62,8.907724107951912e-66,2.1285831455776268e-85,8.73064651627427e-80,3.3085220925637725e-85,2.6079419020986373e-85,2.1770105945182069e-86,4.7772804447799237e-87,2.7966445567470413e-92,1.7761309402638875e-92,2.2346173375689233e-89,6.3484958155685521e-99,6.3523893430356701e-99,5.2544574483930829e-102,2.1176526131209287e-109,5.2576804903841464e-102,8.1962716164063013e-110,1.3877097829497338e-99,1.3876914816705841e-99,3.1117862713023849e-102,6.6549787366135228e-108,7.0067945459845435e-109,5.233611769699264e-109,1.0533705005633159e-115,8.4120190217377593e-119,1.1386575359091797e-75,3.4546910276332789e-70,1.3442583621341128e-66,1.5228493300233933e-129,1.4045400097022696e-57,1.966609736436451e-65,4.815536198737359e-75,3.0988405452297008e-84,4.3792664344240345e-59,1.1986285990296353e-132,1.1986285757697872e-132,3.3444666676760555e-95,3.7996071792350634e-91,8.0623882672850694e-91,4.8704061380730096e-103,3.9663992834493325e-66,2.022438131568295e-95,2.4888273812811806e-101,4.9098780826781765e-98,2.2612308488181638e-84,1.6749196011126043e-88,2.5038168991998609e-98
7e-15,0.0022163343413180684,2.8398198338594543e-20,2.8398197685889307e-20,2.7483176963039363e-20,2.7483176554944528e-20,9.7899274818314813e-28,1.4282440455859919e-21,2.4586971659236823e-27,1.6460737254431637e-27,6.7904305172121005e-22,1.2330808683283949e-27,1.6397583012226217e-27,1.5869234943849941e-27,2.3533276361900198e-35,3.5574498056093563e-41,5.6231054207254389e-22,1.0211052399246651e-27,8.1070124828602983e-36,1.3439012494994627e-22,4.5598819169075597e-29,1.2255110032702948e-41,1.4984542429412216e-35,4.2796581953017947e-49,1.1547171822555044e-53,4.2638828273812477e-29,1.6169688827627623e-50,1.4082358415756718e-42,2.5249758867199874e-49,6.8712264011086988e-50,5.7208785790573281e-23,1.0992940282553072e-36,7.0920075335603532e-36,4.5321916780551019e-29,4.9963391501543808e-63,1.9341641467160866e-45,7.6361698403616962e-49,3.3162475072472526e-51,2.1908254603400328e-36,5.1378972468348727e-45,3.588142441590029e-50,6.8284979636913941e-36,1.0322422066554301e-41,1.496074885534065e-58,9.1031733421895236e-37,6.7664557959756449e-50,2.2208464444722475e-64,1.7465593256649854e-50,6.8303111507981363e-36,1.0325162317310349e-41,1.3670334935885576e-42,5.0272207287175138e-46,3.3033286355492831e-30,1.1136290024025623e-58,2.3606813219856841e-60,1.5546343931992518e-67,1.8194278117491739e-38,2.7503706999610561e-44,9.604684976160311e-52,2.5864126768706601e-56,1.4213582487174961e-69,1.8687724923823056e-73,2.4132657181010522e-81,1.103699668643245e-65,6.0079741327450922e-67,1.4496372141576005e-44,2.3171426904275313e-55,6.7673205605469336e-65,1.4824728573626708e-75,5.7591666964247229e-77,1.3936434895774178e-77,1.8377573009736234e-75,2.0386500508602501e-74,1.0059026681696515e-82,9.9567656081912807e-87,3.8107370600629153e-33,3.3528715436699958e-53,4.710654020156356e-24,7.7303218353633181e-59,2.7779767171936613e-70,1.027694544018551e-30,1.8983152805488695e-95,5.9117986234503689e-98,4.669974540673217e-100,4.1601985186151577e-46,9.1192515435427848e-49,4.1144255791074506e-89,2.709243271412088e-96,4.114455506049332e-96,2.1081291510697447e-101,4.1796474321112689e-43,9.1809190571355371e-82,1.1119810745431159e-39,1.4680597933893738e-36,7.0063548764674634e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.4411363027790013e-45,8.76724768857828e-47,2.0599841419222977e-48,8.1832829447445622e-51,7.0690581160026407e-48,1.1709633259162214e-50,1.2077207963292219e-55,1.0038476385477044e-56,2.060405005879233e-50,4.1207693608618604e-56,1.8136171208662093e-58,2.7037557419909568e-64,6.2816523630407447e-71,4.0967094209444539e-71,4.1444677868511339e-76,4.1444590124497505e-76,1.3610773369293634e-77,1.032856001918691e-59,1.2898853185807626e-106,6.0776180280959379e-114,1.1422181909761823e-120,6.7566108611778508e-127,2.0735741770902947e-135,7.546319633916608e-140,5.6025950465856254e-140,2.2276701361152735e-69,4.4884633641970535e-136,1.0246199206234726e-144,5.1562102188127282e-149,2.3201474965389919e-154,7.4853213061817825e-152,2.0572358977417712e-87,4.4103762125861102e-97,4.2278982369118892e-64,5.8191778607244525e-70,3.8529249238357595e-79,7.8392663922397013e-60,1.7102092763539815e-62,9.2396619898055852e-82,1.4418529465360359e-77,1.809284402832409e-82,1.4311983925936411e-82,1.2075212186835838e-83,2.6596277139294703e-84,5.3676876041244084e-89,3.4068919824639209e-89,1.2441036317635751e-86,1.2050754865358596e-95,1.2058013418499462e-95,3.509202303299859e-98,5.0467798461711719e-105,3.5113163665107518e-98,1.9533101462724827e-105,2.6683984975412668e-96,2.6682746797844459e-96,2.1001703828737519e-98,9.7913594552915702e-104,1.5161318793039052e-104,1.2609977545357318e-104,9.1279272081405858e-111,2.6576803085671192e-113,7.689819943640717e-72,1.9204106050308447e-67,2.2077721721175401e-64,1.756843873410894e-123,2.3196044691098714e-55,1.0948990197207942e-62,9.2598534971657422e-72,2.0966487829211251e-80,7.2323940981161841e-57,5.1151982233521917e-126,5.1151982011246022e-126,4.8735159149245413e-91,3.3282535218678895e-87,2.5319001874261487e-86,1.0687263603530947e-98,2.2081237746886731e-63,2.3018390503809865e-90,1.035755437574388e-95,5.5889866621111077e-93,6.2155894938622367e-80,1.6661974231813451e-83,8.9634102961656581e-93
1.5e-14,0.0022163343413180684,5.9580530661294843e-20,5.9580527773727217e-20,5.766077846784019e-20,5.7660776662429007e-20,4.3310636211458324e-27,2.9965124028052542e-21,1.0877275167774035e-26,7.2822297709023451e-27,1.424656044639485e-21,5.455137458141441e-27,7.2542901539690506e-27,7.0205488958445859e-27,2.1886342932065205e-34,6.8418997374631219e-40,1.1797471738950602e-21,4.517359776499317e-27,7.5396600198894343e-35,2.8195620134856477e-22,2.0172944953515601e-28,2.3569764295949834e-40,1.3935886796257852e-34,1.6789585125604345e-47,9.1593712022432524e-52,1.8863410913446456e-28,3.2084834920779845e-49,2.6769187664504944e-41,1.0219582483175754e-47,2.6643831535852538e-48,1.2002628512546917e-22,1.022361932368152e-35,6.5956771778458678e-35,2.0050408707935585e-28,7.6186621950664909e-61,1.7988054752534848e-44,2.9912437482771379e-47,6.3777397386881173e-50,2.0375085862843243e-35,9.8814866093558016e-44,1.4077072247737497e-48,6.350605912147043e-35,1.9852663312415382e-40,5.869177127980492e-57,8.4661049579076508e-36,2.6546270273086413e-48,1.761576712506749e-62,6.8521394773683929e-49,6.352292884244446e-35,1.9857934216753686e-40,2.6291568818493848e-41,9.6534539812377404e-45,1.4613926651125152e-29,8.924424151224808e-57,3.8054244905594746e-58,5.0270059603944769e-65,1.6920990592724462e-37,5.289679047227837e-43,3.7680277447531772e-50,2.0515775486560504e-54,3.8869334591111257e-67,2.9817687942080172e-71,7.7232341290017269e-79,1.674097454020614e-63,1.8283135403828974e-64,2.7880319820760363e-43,4.4564697873987345e-54,2.587306066807119e-63,1.0950556269911132e-73,7.2577917372763384e-75,3.374306637203117e-75,5.4234035316527195e-73,2.9984097516371993e-72,2.544491418425097e-80,5.0469493540381969e-84,1.6858702629813951e-32,1.3154064505482545e-51,9.883013179504484e-24,6.1319646266663445e-57,8.9828264337099569e-68,4.5465230574758065e-30,1.9203183777354057e-92,1.1872256289628379e-94,1.8761423893648134e-96,7.9829873338145101e-45,3.5697472223058039e-47,5.3302026417640224e-86,7.022291888680951e-93,1.0664576890785664e-92,4.5349648845982052e-98,1.8490757970116554e-42,3.9252828981275817e-79,1.0341645539095666e-38,1.3653230792660963e-35,5.8055748397812857e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.618187419102477e-44,1.5090209015251619e-45,3.57601142472943e-47,2.904966603059294e-49,1.359568372651379e-46,1.0890092744142013e-49,2.3223681450858773e-54,1.9305692107860091e-55,1.9162082680739618e-49,7.9252890748605228e-55,3.4880272847035069e-57,1.0607355183089203e-62,4.9813802080117694e-69,3.2495613735444926e-69,6.6127307630380148e-74,6.612702680165689e-74,2.1717351275254708e-75,1.9864594573899888e-58,1.1471327766953507e-102,1.0810537951356611e-109,4.0635358260670319e-116,4.8075060220205415e-122,2.9506382575791706e-130,2.147644403065712e-134,1.5944728775542778e-134,8.73966403643819e-68,6.3873632346041769e-131,2.9160594972190413e-139,2.934891333738633e-143,2.6412362153394353e-148,2.2286110873121514e-146,6.584653615752007e-85,2.8275669121788058e-94,3.3536574666247797e-62,9.2851783826319717e-68,1.2332295990082021e-76,6.2047171910548162e-58,2.7229261765261611e-60,1.9707068300236763e-79,5.6566139508039333e-76,1.3997765532772403e-80,1.1126217850223467e-80,9.5279230661848269e-82,2.1096027910203868e-82,8.5425725630470986e-87,5.4173521188961755e-87,9.868589917621899e-85,1.8887635941317731e-93,1.8898733564514234e-93,1.1033672649504134e-95,3.176833679541943e-102,1.1040158338261771e-95,1.2295465798736678e-102,4.2577164398365287e-94,4.257320155729485e-94,6.6990222339761043e-96,4.0616986016390928e-101,8.4880329269668832e-102,8.0568099593583431e-102,1.1605842681247166e-107,6.7609328557339626e-110,2.4550303034865209e-69,1.519995739629817e-65,8.5925291873433181e-63,8.8635330819192836e-120,9.100322184658912e-54,8.6851217919269875e-61,1.4775437818347559e-69,6.710949315431072e-78,2.8374369165916019e-55,5.1618942208515123e-122,5.1618942173197367e-122,1.9304042061881059e-88,1.1310265399680957e-84,1.723127569543897e-83,6.0806656603473694e-96,1.7513954453109671e-61,3.1353698477927433e-87,2.8226400194912176e-92,7.6143561714613579e-90,4.023054451199885e-77,2.15854466564215e-80,2.2774475767323445e-89
3.1e-14,0.0022163343413180684,1.2194518572892488e-19,1.2194517369304467e-19,1.1801596738693536e-19,1.1801595986167104e-19,1.8052622621009814e-26,6.1330503055268238e-21,4.5338362262959069e-26,3.0353594688424602e-26,2.9158730719103696e-21,2.2737859688896939e-26,3.0237136046744241e-26,2.9262861313621869e-26,1.8471962494842114e-33,1.1632743552902143e-38,2.4146130575587425e-21,1.8829059870606293e-26,6.3634381901990198e-34,5.7708973785158663e-22,8.4084559418983196e-28,4.0073833135830036e-39,1.1761834797415846e-33,5.7312416062521476e-46,6.2659896330658555e-50,7.8625916638991611e-28,5.5379162505083137e-48,4.5261046567438902e-40,3.5428793435358396e-46,9.0439016048060601e-47,2.4566131169935418e-22,8.628682753311015e-35,5.5667029486423151e-34,8.3573524937673823e-28,9.5861196632702244e-59,1.5181831666904424e-43,1.0180356548563985e-45,1.0842677033202114e-48,1.7196536353511832e-34,1.6800633346847146e-42,4.8055655056844103e-47,5.3598591807170317e-34,3.3753803923907698e-39,2.0034203027278878e-55,7.1453506672093984e-35,9.0622257286663706e-47,1.2050681810835642e-60,2.339153545288895e-47,5.3612841000073854e-34,3.3762767948896494e-39,4.4701367124081e-40,1.6362160279990926e-43,6.0913389491001459e-29,5.957127317311841e-55,5.0868056654573923e-56,1.344795536817858e-62,1.4281239987227706e-36,8.9936316341033615e-42,1.2862429762596593e-48,1.4034990415001781e-52,7.9471733668139033e-65,4.0838161272689299e-69,2.1161843670557218e-76,2.0871168987938773e-61,4.5620625109144303e-62,4.7402820465387159e-42,7.5769938693521203e-53,8.406572697511238e-62,6.5496015445020596e-72,6.8464023568696995e-73,5.8916512525810779e-73,1.2859878460039699e-70,3.5519355819433008e-70,4.8054189566590478e-78,1.9075772075279106e-81,7.0270014492810626e-32,4.4904813797377934e-50,2.0227350350163867e-23,4.1951513305058973e-55,2.4030699772188066e-65,1.8950716884336986e-29,1.4431153046747807e-89,1.7570250259104817e-91,5.5536575791676138e-93,1.3512224617522944e-43,1.2132770067533915e-45,5.6987276696603981e-83,1.5016840366269671e-89,2.2805721094783566e-89,7.2438197435567315e-95,7.7072670698027086e-42,1.2918852441538448e-76,8.728353585648879e-38,1.1523303571715426e-34,4.0293076458553149e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.1252345305973871e-42,2.123279400749319e-44,5.0519949010863918e-46,8.2672370760337563e-48,2.3115836785890908e-45,9.1910784200356244e-49,3.9472209030632897e-53,3.2820908412331973e-54,1.6172650070041469e-48,1.3474676442899315e-53,5.9303198778351623e-56,3.6210400371201891e-61,3.4060121139160276e-67,2.2230431438599238e-67,9.0565374079740745e-72,9.0564604496282926e-72,2.9744872769029195e-73,3.3774514571535382e-57,2.9336379713568805e-99,5.530067811717083e-106,4.1576393498315443e-112,9.8380192896632161e-118,1.2074976314602872e-125,1.7577820236390847e-129,1.3050322089277097e-129,2.9835221507195037e-66,2.6142492992603545e-126,2.3867769654122631e-134,4.804337484959951e-138,8.6472773551556626e-143,6.3468821663292463e-142,1.8046654533272233e-82,1.5503097681394286e-91,2.2943045274096463e-60,1.2717586016337e-65,3.3800012744138389e-74,4.2264151456388784e-56,3.7134362318950194e-58,3.2407116895585803e-77,1.9309714300417363e-74,9.1276010259077177e-79,7.3207707943669266e-79,6.4506354942851184e-80,1.4431313656260518e-80,1.1640266315140926e-84,7.3692594083044841e-85,6.751446906327857e-83,2.4985860366716152e-91,2.4999855767336873e-91,2.9209680289371994e-93,1.680720683441637e-99,2.922605638586271e-93,6.5048048509226713e-100,5.8315864408428842e-92,5.8305004629380133e-92,1.8235243690232438e-93,1.3002010401186789e-98,3.7054149122567806e-99,4.387434320039223e-99,1.2497972282397026e-104,1.4562315083292681e-106,6.6944181093643319e-67,1.0353715306338276e-63,2.887539798886487e-61,3.7538921820585321e-116,3.1066280724237465e-52,5.941874386842031e-59,2.0238108516909329e-67,1.8393591876100486e-75,9.6863753277854176e-54,4.3724238533714453e-118,4.3724238649914342e-118,5.5387775204281208e-86,3.1974170621985594e-82,9.7436902107242694e-81,2.7215849866961442e-93,1.1979821332749555e-59,3.5463832292809001e-84,6.3856808543648371e-89,8.6159380403310182e-87,2.150251242500967e-74,2.3077851064662062e-77,4.6853196917287565e-86
