Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681)
0.0,0.002329053430168227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002329053430168227,3.3274955590667365e-24,3.3274955579964607e-24,3.2393753414807723e-24,3.2393753256665059e-24,2.0798905220841625e-33,1.3390725428819932e-24,4.8961678310172916e-32,3.3102802935625489e-32,6.3258961119884889e-25,2.2299872622923081e-31,3.2947664803141342e-32,3.2075130085033706e-32,2.0236017156674318e-41,7.1335443539650085e-48,5.3249108792593371e-25,1.877122740627741e-31,7.9544820092087067e-42,1.4175501148299732e-25,6.6991665760648575e-33,2.8040918181304397e-48,9.5881344344339764e-42,4.9718715789841911e-57,1.1088567927107868e-62,3.2691181221518454e-34,3.7264010046252214e-58,3.829725462761875e-49,1.4172007315538051e-57,3.2415038763849547e-57,3.2393128447678076e-26,1.4724373088892425e-41,4.3738086224916471e-41,3.371207898462229e-34,3.0887308213150695e-74,1.7518969490506369e-53,7.9893552415004263e-57,6.4652207019222668e-60,3.230932417473123e-42,5.4101834982890764e-53,2.1416771238962536e-59,2.312335490320848e-41,8.1513806176768937e-48,2.0344731492088089e-68,1.2394445490400364e-41,1.8993208228866327e-57,7.1718680667771662e-75,1.0794248208807358e-57,2.3095242912768037e-41,8.1414706482771986e-48,3.7911581392197655e-49,4.120917193792996e-53,3.2074511281980333e-34,3.9423474201103832e-69,1.5524323366128895e-71,2.0790366731636135e-79,3.315129390910079e-44,1.1686401707300107e-50,2.0720893839887018e-59,4.6080329697592691e-65,1.4870899555982725e-82,4.7552097030280782e-85,8.3365401738216741e-95,1.2788990374738584e-76,1.3351535205443591e-78,5.705301385482245e-52,1.5627339519184294e-64,2.6838137405543969e-75,3.7094424772077958e-87,1.9465121734923917e-89,1.1153012383695569e-90,4.3316624774309787e-90,2.1548011632562448e-88,7.4439503874218335e-96,1.5282607679657887e-100,1.2048850910569246e-37,9.5512142964976317e-63,1.5671449363900325e-28,8.2317147635616887e-70,1.3849263034915185e-82,4.4406438841653976e-35,3.5835296256493619e-111,1.9013997169864124e-114,2.2139321578394827e-117,3.4685479709704427e-53,9.637655542972009e-57,-1.5608598773190765e-112,-2.0903238366463076e-120,-4.6007012031201278e-121,-2.9762518599175347e-127,4.4016075416575881e-50,3.580830886250641e-96,9.3115908905785595e-45,2.1877482810754148e-42,2.5244966127535676e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.6596227456383608e-53,7.0290010635610682e-55,5.4874392166881611e-57,3.1928135083436906e-60,4.5169284111166848e-55,4.7728866795558599e-58,1.007217474172104e-63,8.8069713202484468e-65,1.422144546839734e-57,4.0801588078835721e-64,1.6054890986761306e-67,5.6596251839923902e-74,1.8365037333410777e-81,4.6795101356820177e-82,9.875185512414237e-88,9.8751847029084824e-88,1.1929344126306169e-89,2.7995529690564617e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2654939869770497e-79,0.0,0.0,0.0,0.0,0.0,1.1484875486373847e-101,5.1915577999443156e-113,1.8363659554206791e-75,6.0098863253683771e-82,4.2938307459249302e-92,3.0123443603862358e-69,8.3966444155599346e-73,1.5502876116986853e-95,8.140550787726851e-89,2.5269275141899671e-94,1.7143230441417785e-94,1.5011868971909822e-95,7.4865658382884307e-97,3.1591210838045458e-102,2.3315084663913435e-102,4.7733921526977453e-99,3.1310575101430561e-109,3.1314465628521435e-109,1.9583800986472027e-112,2.6609963937025435e-121,1.9586234411178147e-112,8.8198814473807495e-122,2.1577349613580854e-110,2.1577265095228159e-110,5.4321495870930099e-113,9.3197380092532577e-119,9.6935991644596337e-120,2.0732725420354084e-120,5.1300698300762091e-128,3.2087007802578839e-131,2.3451056280975675e-84,3.6222886776268762e-79,1.1264687678258404e-74,7.0337766989223909e-144,2.6314023472484842e-65,2.6055207121383521e-73,1.7358020686624829e-83,2.8498003547602649e-94,9.2707404740673894e-66,4.3994108427320214e-147,4.3994108325155276e-147,3.242206079810166e-106,5.5872662139403115e-101
3.0000000000000002e-15,0.002329053430168227,1.0933199586967959e-23,1.0933199579934715e-23,1.0643661728293527e-23,1.0643661624371204e-23,1.3667851938587523e-32,4.399809787107099e-24,3.2174816959311543e-31,2.1753270406244652e-31,2.0785079874902482e-24,1.4654199701544228e-30,2.165132248655876e-31,2.1077942527632911e-31,1.9079670997043954e-40,8.7640679414015365e-47,1.7496129573898633e-24,1.2335376077682632e-30,7.4999393218661862e-41,4.6576644557593003e-25,4.4023093785938703e-32,3.4450267801256355e-47,9.0402406516129955e-41,7.5288299938791451e-56,1.995941309920424e-61,2.1482774836795692e-33,4.7998141602161741e-57,4.6945485703893147e-48,2.2303487758855037e-56,4.8996395942663391e-56,1.0643456556137646e-25,1.3882978817157248e-40,4.1238760614212475e-40,2.2153650449117679e-33,6.433804470055312e-73,1.6517882705181482e-52,1.2097723276189045e-55,7.9429802291244511e-59,3.0463076942499608e-41,6.6467963993640888e-52,3.2431109075885887e-58,2.180201551204097e-40,1.0014551612062665e-46,3.0807716625167786e-67,1.1686190186628022e-40,2.8761139075866661e-56,1.2909355591899294e-73,1.6345573591725418e-56,2.1775509968292569e-40,1.0002376520934173e-46,4.6577077833144889e-48,5.0626124891954969e-52,2.1077536040440868e-33,7.3263172665267833e-68,3.3285195419383587e-70,5.0516049480660676e-78,3.1256930904807296e-43,1.4357578028958576e-49,3.137733658000333e-58,8.2944555763527467e-64,3.5923766262468129e-81,9.918004215224762e-84,1.9769451005614465e-93,2.6636416357439153e-75,3.1622787398840383e-77,7.009370043542876e-51,1.9199300328381788e-63,4.0602652616337817e-74,6.666890392847403e-86,4.0251456393390105e-88,2.6172007581529207e-89,1.0247489440671189e-88,4.4819966260983869e-87,1.7519958328289366e-94,4.0335351626663441e-99,7.9178163152827256e-37,1.4463266742951225e-61,5.1491787104719785e-28,1.4817086039791117e-68,3.3650685501076641e-81,2.918137144870739e-34,1.0481323593322609e-109,6.1039426956715312e-113,7.7397977771911009e-116,4.2610832936524329e-52,1.4593398212879115e-55,6.4645304826039222e-111,8.0601478705986303e-119,1.7739993803234633e-119,1.1522160703353255e-125,2.8924848797638624e-49,9.3228058272328224e-95,8.7794998757820055e-44,2.0627340879675726e-41,2.3605523368708816e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.4961077555281615e-52,8.579758425032429e-54,6.8035118258677684e-56,4.8707900757936849e-59,5.5493691386605389e-54,4.5001473639348724e-57,1.2374357803059965e-62,1.0819982291652399e-63,1.3408788949297434e-56,5.0127657541137353e-63,1.9724568445204646e-66,8.5702852864390275e-73,3.3056868847116138e-80,8.4231090171098262e-81,2.0596792155885623e-86,2.0596790236202798e-86,2.4881179941002311e-88,3.439449499859646e-67,4.1797923473932328e-122,4.1386811912358841e-130,5.0606273478343861e-138,7.121637085112718e-145,6.0787633091358278e-155,5.0788053422294887e-160,1.6377837113102053e-160,1.9163188073819932e-78,5.0983562135816953e-155,8.4886535377529173e-166,3.7989023960844364e-171,3.8257959338406911e-177,9.1046242446291048e-174,2.7235539221644504e-100,1.3794700199133426e-111,3.305457771122745e-74,1.2534902659615041e-80,1.0182510693563461e-90,5.4219793786803632e-68,1.7512330920616815e-71,3.5932832349990149e-94,1.2327103479785003e-87,4.5458340751319895e-93,3.0847566412422208e-93,2.701871327156928e-94,1.3475787754441314e-95,6.5888201478422583e-101,4.8625905324822165e-101,8.592097057205451e-98,6.527277703575579e-108,6.5280883520060291e-108,4.6421484641392283e-111,7.0678306297905539e-120,4.6427250308849238e-111,2.3426347124509371e-120,4.5004139328910051e-109,4.5003938899980384e-109,1.2881323212206926e-111,2.4264831431569757e-117,2.5665003390089205e-118,5.5087402798364904e-119,1.5094634949856051e-126,1.0358001214763424e-129,5.5610344323202141e-83,6.5198317562107343e-78,1.7055684243529841e-73,2.4711608529037034e-142,3.9846948390959927e-64,4.6899371393193026e-72,3.6203870770998472e-82,6.758097535359222e-93,1.4038548336782385e-64,1.6713325095593392e-145,1.6713325059723044e-145,8.4254626239260176e-105,1.4846125270665176e-99
7e-15,0.002329053430168227,2.4243181003622316e-23,2.4243180965398172e-23,2.3601162267778477e-23,2.3601161702983297e-23,7.428180176201171e-32,9.7560999842848991e-24,1.7486312801149318e-30,1.1822429235084543e-30,4.608860807790292e-24,7.96423080663759e-30,1.1767022742659248e-30,1.1455403195123962e-30,3.0816525141084407e-39,4.432982775755035e-45,3.8795725859950428e-24,6.7040019047650067e-30,1.2113525653087048e-39,1.0327863329139846e-24,2.3925591418883167e-31,1.7425407287793053e-45,1.4601352662714618e-39,1.2433832331183596e-53,1.1112232590887301e-58,1.16754161753235e-32,2.7471493345880935e-55,2.3625857807583511e-46,4.201415764511264e-54,8.0478266422206563e-54,2.3600708441673962e-25,2.2423091711331966e-39,6.6606751969919857e-39,1.2040022272144187e-32,1.2043630401287675e-69,2.6678841611336141e-51,1.9968576140536137e-53,4.0176386287519145e-57,4.9202482762217007e-40,3.36203950464798e-50,5.3560241587492417e-56,3.5213486950371839e-39,5.0654895099410799e-45,5.0878750262343795e-65,1.8874948898657494e-39,4.749917376265262e-54,7.1871634024980286e-71,2.699481305403045e-54,3.5170677180580449e-39,5.0593312647872306e-45,2.355928804855908e-46,2.5593526006611534e-50,1.1455182825674937e-32,4.6278167625972752e-65,7.292579507926162e-67,3.9070253565976455e-74,5.048462967898214e-42,7.2622559492720976e-48,5.18195492385214e-56,4.6178676373567927e-61,2.4348188890761471e-77,1.9071322264650272e-80,1.3374992320988708e-89,4.9749467269670299e-72,2.0778274128541206e-73,3.5454357762840297e-49,9.7112587654381969e-62,6.6133902855856659e-72,3.6034769274438912e-83,6.5377969990508308e-85,1.4629469729554468e-85,6.5569368772976105e-85,8.1532754492778278e-84,1.000191132217448e-90,8.2140683468264619e-95,4.3031610501894028e-36,2.3886206168389501e-59,1.1417668200887401e-27,8.2493485229026864e-66,2.6026232623783495e-77,1.5859431642734101e-33,7.6921299115792511e-105,1.6267897253367435e-107,7.5767461915614412e-110,2.1536431471894652e-50,2.4082256603363323e-53,9.2185859837675131e-106,4.9382681172448872e-113,1.0868889185110773e-113,6.0510213850716839e-120,1.5720023811485244e-48,1.470483985346088e-90,1.418022074908567e-42,3.3316279944733455e-40,3.5456984063372732e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.274192884184885e-50,4.0330187598210373e-52,3.3169314405044949e-54,7.7684059903774131e-57,2.8069479885757554e-52,7.2683763766417009e-56,6.2589509368469258e-61,5.4728309400047147e-62,2.1657188885854903e-55,2.5355221195051104e-61,9.9768896040099795e-65,1.4153801432863073e-70,1.8402302546255013e-77,4.6894404886922464e-78,3.9605000094512401e-83,3.9604987106371627e-83,4.7843518368235687e-85,1.739713707181211e-65,1.5392095380393898e-117,6.0963225423675699e-125,2.9817473851268474e-132,1.6784426354122881e-138,5.7304343264526502e-148,1.9151105454549592e-152,6.1757379060207124e-153,3.1648023318829748e-76,4.8063664264730295e-148,3.2009558362767227e-158,5.7300313034296199e-163,2.3082383024639666e-168,6.546066484141038e-168,1.8427101137936593e-96,3.3320087961602155e-107,1.8402910378996615e-71,2.4103462766684638e-77,6.8894140647487673e-87,3.016269397943294e-65,3.3647852777927423e-68,1.5914801953663052e-90,2.0357928761616565e-85,2.5048919833984686e-90,1.7072725809364657e-90,1.5016177200247232e-91,7.5022858268764922e-93,1.2661573751030158e-97,9.3395241370437641e-98,4.7835286149590917e-95,1.2423679813513152e-104,1.2425206834230096e-104,3.1087159290546836e-107,1.6891165736428007e-115,3.1090980410359076e-107,5.5985750284013397e-116,8.6537382454497877e-106,8.6536026409031328e-106,8.7052713389641171e-108,3.8271847708177186e-113,5.6556436827114468e-114,1.3290611032599283e-114,1.3105453370195485e-121,3.27883344208538e-124,3.7590849146109836e-79,3.6270221580580978e-75,2.8111713087338906e-71,2.8589446317729715e-136,6.5807575495972981e-62,2.6111024624592106e-69,6.9617029458388069e-79,4.5724970873585603e-89,2.3184757107125942e-62,7.1527291619958109e-139,7.1527291581241116e-139,1.2669145127644497e-100,3.5857914809522523e-95
1.5e-14,0.002329053430168227,5.0863141750644641e-23,5.086314158154105e-23,4.9516161243087849e-23,4.9516158744434294e-23,3.286226744447028e-31,2.0468680443930415e-23,7.7359442219859409e-30,5.2302424484909461e-30,9.6695521315438823e-24,3.5233697108748919e-29,5.2057306057070324e-30,5.0678701144668728e-30,2.8659896387942419e-38,8.5257831752668365e-44,8.1394798208149551e-24,2.9658454209958136e-29,1.1265787587348479e-38,2.1668257038966236e-24,1.058467941695457e-30,3.3513610537523562e-44,1.3579523571858845e-38,4.8780302203405332e-52,8.8145441401467812e-57,5.1652004916910237e-32,5.4544817017125811e-54,4.5382822940451126e-45,1.7015447230703158e-52,3.1534629576365854e-52,4.9515213501904698e-25,2.0853863068206296e-38,6.1945390776850971e-38,5.3265020714907218e-32,1.8526818485821472e-67,2.4811762440452159e-50,7.8279264772149218e-52,7.726890108245186e-56,4.5759229010955734e-39,6.466082537545614e-49,2.1012932782471014e-54,3.2749099289475988e-38,9.7422454013175555e-44,1.9960667264327011e-63,1.7554029041835062e-38,1.8634987457756825e-52,5.7010545519755068e-69,1.0590675071549012e-52,3.2709286420868937e-38,9.7304017152688486e-44,4.5310601338028739e-45,4.9183170140011814e-49,5.0677730253834065e-32,3.7303418681390533e-63,1.1824169317266504e-64,1.2707091579642226e-71,4.695158035947427e-41,1.3967216890102704e-46,2.0329802829235103e-54,3.6630265759993356e-59,6.7552602536944244e-75,3.0430767431270019e-78,4.2806869237977422e-87,7.6303754683720222e-70,6.3935863668114387e-71,6.8188062697180305e-48,1.8677274021001875e-60,2.5437619595685906e-70,2.7425500248665231e-81,8.4875651322725009e-83,3.7635711020178805e-83,1.9511082223737718e-82,1.2091904039404504e-81,2.6062558879738746e-88,4.2887784643104987e-92,1.9037184554199695e-35,9.3711178444604423e-58,2.3954417446719123e-27,6.5436923834347373e-64,8.4647081954376023e-75,7.0162056785821767e-33,8.0230804191164115e-102,3.3792290781562985e-104,3.1484951473874709e-106,4.1372132273106717e-49,9.4373016290559595e-52,1.1675297811954926e-102,1.2513506658574045e-109,2.7541625141837673e-110,1.2930752501846809e-116,6.9545365441911449e-48,6.36443689126604e-88,1.3187868765919419e-41,3.0984764070428262e-39,2.9686536978262541e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.3738708107546212e-49,7.0123454416605222e-51,5.8196122597651395e-53,2.7865522080619395e-55,5.398502029913172e-51,6.7596629919183552e-55,1.203712175774172e-59,1.0525507361772491e-60,2.0141538143567061e-54,4.8764656682265335e-60,1.9187987759898909e-63,5.552812641943311e-69,1.4595175995025842e-75,3.7197394196311148e-76,6.3193668707621389e-81,6.3193627136399155e-81,7.6339455350396784e-83,3.3459067765980287e-64,1.4246545936509068e-113,1.1285745687191641e-120,1.1040122401774994e-127,1.2429258489387444e-133,8.4867213984686607e-143,5.6725412801906871e-147,1.8292485215223106e-147,1.2416179312495e-74,7.1184997890415815e-143,9.4814543300009807e-153,3.3945352036890705e-157,2.7348550629594113e-162,3.0476459445841914e-162,5.8980404651999867e-94,2.1362224237702653e-104,1.4597784873947861e-69,3.8460443952447596e-75,2.2051690859837381e-84,2.3899190679110416e-63,5.3629988682102519e-66,3.4363222006008056e-88,7.9866754812482475e-84,1.9583438361870731e-88,1.3429680800662438e-88,1.1881735708429297e-89,5.950757550035006e-91,2.0185137006863841e-95,1.4878392793375987e-95,3.7943805125325755e-93,1.9544285241510831e-102,1.9546653116108529e-102,9.8105661267573601e-105,1.0672741583741916e-112,9.8117548531450101e-105,3.5374728514131172e-113,1.3807933467072699e-103,1.3807499441698465e-103,2.7818870890697125e-105,1.6549366328402429e-110,3.2322494819089464e-111,8.5073263924845511e-112,1.6707278812062979e-118,8.363189764221832e-121,1.2016657579274744e-76,2.8738594732768463e-73,1.0997176627704252e-69,1.4479350314320323e-132,2.5817856084175924e-60,2.0712246135579786e-67,1.1108442249914234e-76,1.4635758300569273e-86,9.095909819243199e-61,7.2458256436683202e-135,7.2458256421849604e-135,5.1498569235381683e-98,2.2987669503886925e-92
3.1e-14,0.002329053430168227,1.0410305489954503e-22,1.0410305419469206e-22,1.0134615077906564e-22,1.0134614036424629e-22,1.3697562206620728e-30,4.1893841624377544e-23,3.2244753893252318e-29,2.1800556490800907e-29,1.9790877511997729e-23,1.4685967738611395e-28,2.1698386789023736e-29,2.1123760301365563e-29,2.4188823127675419e-37,1.4495738809393278e-42,1.6659246201169938e-23,1.2362117667406276e-28,9.5082758026012398e-38,4.4349028310892296e-24,4.4118763152436727e-30,5.6980646277944065e-43,1.1461082133282587e-37,1.6652150298515695e-50,6.0303262648993776e-55,2.152942279215209e-31,9.4174949614740423e-53,7.7116004695831168e-44,5.9007157217969432e-51,1.0758782226968416e-50,1.0134422877882975e-24,1.7600572195508678e-37,5.228158069350122e-37,2.2201754495796657e-31,2.3677718325300698e-65,2.094098665687638e-49,2.6680761955295596e-50,1.3137180222663234e-54,3.8620710327055927e-38,1.0993796532478089e-47,7.1733458933268838e-53,2.7640014122672583e-37,1.656395187217626e-42,6.8139537681647666e-62,1.4815526487237843e-37,6.3615366256406692e-51,3.9002679477027961e-67,3.6154062747642969e-51,2.760641381772186e-37,1.6543815719506341e-42,7.7037957303805427e-44,8.3488719393303606e-48,2.1123358895404935e-31,2.5154845035204281e-61,1.5966665275789257e-62,3.433925994014871e-69,3.9626937979160433e-40,2.3747402832898033e-45,6.9399942900929742e-53,2.5060003803455417e-57,1.411055052787252e-72,4.1680622503326654e-76,1.1730578831947936e-84,9.7002849136715947e-68,1.62670845698917e-68,1.1593522002677439e-46,3.1755504515586799e-59,8.3584185014549365e-69,1.732056326939803e-79,8.2891088651486389e-81,7.2053645854163132e-81,4.6886143156605105e-80,1.4517339176408352e-79,5.0961930678470946e-86,1.6783057234416071e-89,7.9350290604943833e-35,3.1990914655150366e-56,4.9026997033581946e-27,4.4768564781116856e-62,2.2874850753133997e-72,2.9244707215761194e-32,6.2548000455180901e-99,5.2207108638894016e-101,9.7292882984420242e-103,7.0180922042327023e-48,3.2144315906242094e-50,1.2916778372201989e-99,2.7689821105842324e-106,6.0943969054410488e-107,2.1794707798794371e-113,2.8987699400841931e-47,2.1155270362193641e-85,1.1130535684750137e-40,2.6151088633577617e-38,2.0922476678443858e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.4365729695559706e-48,1.0016374104992333e-49,8.3483277739613019e-52,8.0504854348626126e-54,9.1786889557290434e-50,5.7050395454472546e-54,2.0464203883461583e-58,1.7895128110595751e-59,1.699933641258902e-53,8.2910647830634813e-59,3.2623282067033667e-62,1.8955696047001943e-67,9.9822406921517931e-74,2.5447166646615563e-74,8.6552137465503447e-79,8.6552023532256204e-79,1.0455819329459937e-80,5.6887334086955332e-63,3.6771898029969962e-110,5.8267628503043687e-117,1.1400679979595045e-123,2.5671263519410598e-129,3.5054288954375054e-138,4.6861112083083223e-142,1.5111504893846123e-142,4.2385528137271474e-73,2.9405466805107495e-138,7.8330842425438188e-148,5.60873201989651e-152,9.0375270059005576e-157,5.2307824236282627e-157,1.6164983460949408e-91,1.1712731421357645e-101,9.9869238952532797e-68,5.2679433459673486e-73,6.0440377004749176e-82,1.6313921986977394e-61,7.329409145590262e-64,5.7071402430847456e-86,2.7263306774246951e-82,1.3023953560055757e-86,9.0375538885912995e-87,8.0887431855919577e-88,4.0707487118529158e-89,2.7598148245322058e-93,2.0313381611512292e-93,2.5957950088029838e-91,2.6037205703278106e-100,2.6040272655628275e-100,2.6154858227206236e-102,5.687220912223708e-110,2.6157939790890176e-102,1.8850191528431667e-110,1.8911946713480713e-101,1.8910757216067744e-101,7.6002186308347641e-103,5.4864378412880242e-108,1.4549090374716168e-108,4.649710531020211e-109,1.808600492603456e-115,1.8107946248830326e-117,3.2851528498905618e-74,1.961758414764832e-71,3.7328702442189945e-68,6.1789514024895129e-129,8.8136450637931511e-59,1.4170253417314804e-65,1.5215477230387212e-74,4.0114819844186934e-84,3.1051326494044757e-59,6.1843148548011723e-131,6.1843148549967298e-131,1.5262052109352309e-95,1.2602185353170322e-89
6.300000000000001e-14,0.002329053430168227,2.1058284781677935e-22,2.1058284494446629e-22,2.0500609619246703e-22,2.0500605375153325e-22,5.5818297861738578e-30,8.474416502986748e-23,1.3139908361961406e-28,8.8838433728668634e-29,4.0033299207353422e-23,5.9845718191666093e-28,8.8422085956380949e-29,8.6080451631608845e-29,1.9797095122917615e-36,2.3781781153039468e-41,3.3698586606955858e-23,5.0375967711403145e-28,7.781954362468443e-37,8.971050626393386e-24,1.7978620510347472e-29,9.3482766303399671e-42,9.3802472919958534e-37,5.4701655519540243e-49,3.9642690880825166e-53,8.7733325674009089e-31,1.5569397763672206e-51,1.2647997062173096e-42,1.9538080116548072e-49,3.5332981530335209e-49,2.0500227995718463e-24,1.4405018163029306e-36,4.2789244868565014e-36,9.0473103412753036e-31,2.7463848329430829e-63,1.7138889544823017e-48,8.7374351022332207e-49,2.155206604880994e-53,3.1608934187706028e-37,1.803650872526035e-46,2.3565162382772483e-51,2.262156013395362e-36,2.7174754778435156e-41,2.2383392867714244e-60,1.2125624832184663e-36,2.0898078248773036e-49,2.5639724270719999e-65,1.1876883556864413e-49,2.2594062881216981e-36,2.7141721806990751e-41,1.2638819400408254e-42,1.3653612846850803e-46,8.6078842496024941e-31,1.5730162357637721e-59,1.9980740611361239e-60,8.5969306678074417e-67,3.2432288891697859e-39,3.8960137728422784e-44,2.2797618566619863e-51,1.6474174760546606e-55,2.4291333613935577e-70,5.4817032813704879e-74,3.0849617340629242e-82,1.1154358859501088e-65,3.7426676373691086e-66,1.9020474430461117e-45,5.2098108038188272e-58,2.5543776414239854e-67,9.7908612568931081e-78,6.5580620631286575e-79,1.0973859545345649e-78,9.8954338423180136e-78,1.53110420120977e-77,8.0705334015067237e-84,5.3188622697648355e-87,3.2335674188501478e-34,1.0509344630918247e-54,9.916848086965028e-27,2.9431619934921908e-60,5.7268231949904993e-70,1.1917331272481387e-31,3.9325717862890211e-96,6.4458448203487453e-98,2.4026837114242447e-99,1.146153827315323e-46,1.051243801166276e-48,1.3083846559650823e-96,5.6098271800625747e-103,1.2346962320266514e-103,2.9932575886793049e-110,1.1812631542675335e-46,6.2273234891620146e-83,9.1097287063853167e-40,2.1403234421502284e-37,1.2845844106208289e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.2200524636281511e-46,1.2438974144902229e-48,1.0389417056073249e-50,2.0148990844043433e-52,1.505869360332922e-48,4.6690917851505852e-53,3.3568446817487321e-57,2.9356906160187756e-58,1.3912882861523818e-52,1.3602303689377744e-57,5.3519987560367059e-61,6.22689661215841e-66,6.5585233593883028e-72,1.6727602631823902e-72,1.1382168736765893e-76,1.138213876694204e-76,1.3750385036615397e-78,9.332778717512367e-62,8.1795543963558151e-107,2.5922945902336668e-113,1.0144331526919381e-119,4.568496484579318e-125,1.2474470995469452e-133,3.3352181954822762e-137,1.0755225785128001e-137,1.3923721172160625e-71,1.0466122471608923e-133,5.57558289646608e-143,7.9843924162012376e-147,2.5731016908877018e-151,1.3756279962919368e-151,4.2523465093778067e-89,6.1627363288640693e-99,6.5654086634060875e-66,6.9284086711202054e-71,1.590069428494452e-79,1.0677177446518922e-59,9.5970352468328584e-62,8.3965722717853263e-84,8.9553859336016854e-81,8.1094247456668741e-85,5.7532119804296171e-85,5.2657302288240694e-86,2.6756015189346964e-87,3.6167778079195794e-91,2.6545396813591512e-91,1.70636499568077e-89,3.2467043359127719e-98,3.2470666513284895e-98,6.5244381496661608e-100,2.832662350799665e-107,6.5251666160521325e-100,9.3887506199011685e-108,2.4870938263217342e-99,2.4867809442457048e-99,1.9867081569433271e-100,1.60531917501804e-105,5.6226282127108441e-106,2.431083252854359e-106,1.8549025296587054e-112,3.7144010033727765e-114,8.5985362474639536e-72,1.2839727658086415e-69,1.2125222933023566e-66,2.4631493122540586e-125,2.8953747349394626e-57,9.3157721139829998e-64,2.001193809971344e-72,1.0553643272698157e-81,1.0200621763211126e-57,4.9306154909575694e-127,4.9306154923675017e-127,3.6917917117650532e-93,6.6288730540396877e-87
