Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368)
0.0,0.0022564883968251206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0022564883968251206,1.9544344730909695e-22,1.9544344700024465e-22,1.8962623412879485e-22,1.8962623324386107e-22,4.8627487981668668e-31,2.3492293722084911e-23,3.2121540682815342e-30,2.1578593134350218e-30,1.1139508238276354e-23,4.0531500415730066e-30,2.1492660999519265e-30,2.0852949662397509e-30,3.502881568694455e-39,1.2745360266902263e-45,9.2929104566387634e-24,3.3812588307328669e-30,1.2763343882327904e-39,2.326701079873113e-24,1.3692638903433047e-31,4.6439884485753179e-46,1.9670510001325504e-39,2.0524751707746701e-54,8.6394251040664905e-60,3.5040979575473889e-32,2.0820810696906876e-55,5.7131320521076509e-47,8.0390782097866069e-55,5.9221046641557361e-55,7.5200069420470107e-25,5.1231463147508889e-40,2.4044618819803037e-39,3.6425923357437238e-32,2.0263162884949765e-70,3.5899015005379975e-50,3.4501219779866408e-54,1.4301514392341571e-56,4.0578687587317182e-40,5.2313192947701991e-50,4.8407047638308748e-56,1.7865964858527239e-39,6.5005954537440502e-46,9.3259600721790766e-65,4.273881682266465e-40,4.6226691117582352e-55,3.3932841041739781e-71,1.650408890611663e-55,1.7858536605556097e-39,6.497892623282124e-46,5.5036848620113588e-47,1.2052791105822678e-50,8.2696535708197647e-33,1.8826761724606421e-65,8.7600556056155805e-68,1.3220421698369984e-75,3.6284598397767705e-42,1.3202281343239743e-48,5.8349315964272099e-57,2.4501038959774909e-62,4.4524929698090914e-78,4.3107996578552927e-81,4.0503411496944578e-90,5.706871591419331e-73,6.9274216714770411e-75,2.5543862636088818e-49,6.3755701198592042e-61,2.5304274587968506e-71,7.8026382140102561e-83,6.4057507260390411e-85,3.8995339185896504e-86,1.1762720754227351e-84,5.479963332194431e-83,2.6485400870326707e-91,6.0497533877134516e-96,5.9189434402913206e-36,3.2927218619126769e-59,1.8834324682392076e-26,8.3716124306889383e-66,1.5565681426347005e-78,1.8098070098679897e-33,7.9921664036756921e-106,5.302751033365275e-109,8.3583348124745275e-112,1.0053531967496158e-50,4.1433735435462489e-54,-3.2471115239418316e-107,-4.9004513511068658e-115,-3.2840129068382022e-115,-7.7274566456389952e-121,2.6502998462012804e-47,-1.3302024936815584e-123,4.255053272793516e-43,2.729302779596289e-40,1.6028308961362194e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.5158512995586346e-50,4.7244956114960701e-52,6.7856691728184691e-54,5.3446748747947518e-57,1.5276385781398982e-52,4.3805124142482062e-55,1.028539994202844e-60,8.725595915350754e-62,1.0190470872503853e-54,3.964714602423564e-61,5.9166106195443533e-64,2.1527798644297731e-70,9.7301239451174215e-78,4.2623241498393145e-78,1.0008057296758778e-83,1.0008054881348692e-83,2.1435074405784321e-85,5.4538200322992784e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0228705999982629e-75,0.0,0.0,0.0,0.0
3.0000000000000002e-15,0.0022564883968251206,6.4217132025600867e-22,6.421713182264084e-22,6.2305761894353604e-22,6.2305761312825603e-22,3.1955206214052604e-30,7.7188965512203876e-23,2.110844085402048e-29,1.4180218277960775e-29,3.6601227942877526e-23,2.6634981323434007e-29,1.4123748577638811e-29,1.3703366836722657e-29,3.3027164675667737e-38,1.5658583735628159e-44,3.0533837500541896e-23,2.2219697061732092e-29,1.2034008492610576e-38,7.6448748799486415e-24,8.998019796004024e-31,5.7054709401557055e-45,1.8546479620307443e-38,3.1080308845733475e-53,1.5550952789033709e-58,2.302692837568091e-31,2.6803612295469781e-54,6.9622829034416744e-46,1.2645964290427676e-53,8.9089763494592987e-54,2.4708594520129453e-24,4.8303945072963613e-39,2.2670636240772854e-38,2.3937034238257794e-31,4.2200449100458959e-69,3.3847637704999483e-49,5.2241881724602348e-53,1.7570408134066265e-55,3.8259905292814349e-39,6.4270484439844053e-49,7.3302092470182607e-55,1.684504849051674e-38,7.9864442976931776e-45,1.4122150423923326e-63,4.0296593883267339e-39,7.0000403893444191e-54,6.1079049373818528e-70,2.4991902150861843e-54,1.6838044773400549e-38,7.9831236911150214e-45,6.761668722906845e-46,1.4806728346357621e-49,5.4343437999535552e-32,3.496981746395538e-64,1.8774045261357903e-66,3.2110503846749363e-74,3.4211188911826635e-41,1.6219944114827654e-47,8.835745256928134e-56,4.4101835261324917e-61,1.0749479957183295e-76,8.9910882339329466e-80,9.6050605933738692e-89,1.1883340226569966e-71,1.6404138206406392e-73,3.1382458201349828e-48,7.8328424017025862e-60,3.827616550310178e-70,1.4017157676589387e-81,1.3235777311000337e-83,9.1403327288790352e-85,2.7822557844563669e-83,1.1396145348563157e-81,6.2292048247571528e-90,1.59571521313413e-94,3.889591412941977e-35,4.9861212300526235e-58,6.1884059971700375e-26,1.5068901239884394e-64,3.7806807070163119e-77,1.1893017114142816e-32,2.3362523976881799e-104,1.7013537368024158e-107,2.9205278057491222e-110,1.2350297660767594e-49,6.2737632086757309e-53,1.3451393491903224e-105,1.890034392262024e-113,1.266597060401611e-113,2.9931172169960745e-119,1.7416255826543214e-46,4.7722867885839342e-122,4.0119073910325834e-42,2.5733426187807041e-39,1.4979454822697349e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.3194739832075736e-49,5.7639307788194438e-51,8.4048735197098375e-53,8.1470774342610331e-56,1.8768131168841593e-51,4.1301948897011124e-54,1.2636284708760196e-59,1.071999960863351e-60,9.608156154913222e-54,4.8709340825122767e-60,7.2689746317318305e-63,3.2599222302668976e-69,1.7514070772075351e-76,7.672174561034929e-77,2.0873917218276968e-82,2.0873911490314496e-82,4.4707396102083574e-84,6.7004062659559239e-64,7.8338711186432398e-116,8.6148083927158765e-124,2.2726466240999106e-131,3.3010624420440225e-138,9.9524056941745566e-148,8.7565455050699646e-153,4.5506462277945818e-153,1.5489179658313226e-74,3.7951558338160316e-148,4.8607860287044183e-158,3.9286449262552551e-163,4.2296037355937786e-169
7e-15,0.0022564883968251206,1.4239450588599674e-21,1.4239450478295309e-21,1.3815624982231575e-21,1.3815624666183785e-21,1.7366959283936686e-29,1.7115814365541058e-22,1.1471978137540734e-28,7.7066401298501119e-29,8.1159158269317457e-23,1.4475516833477365e-28,7.6759500338835858e-29,7.4474816784166469e-29,5.3343809917031085e-37,7.9203196092848979e-43,6.770539406134358e-23,1.2075908785653816e-28,1.9436725530120851e-37,1.6951678458884347e-23,4.8902279561180249e-30,2.8859032764402506e-43,2.9955356329815275e-37,5.1328696621280194e-51,8.6578076081990747e-56,1.2514631239381705e-30,1.5315371743604892e-52,3.457183000318815e-44,2.3779999947813559e-51,1.4423643478894834e-51,5.4788624446023772e-24,7.8018102788587312e-38,3.6616447913509909e-37,1.3009253809412794e-30,7.8709971013529325e-66,5.4668989088098077e-48,8.6208391416850435e-51,8.887212882969315e-54,6.1795540811321838e-38,3.2508848078593548e-47,1.210588917094165e-52,2.7207245034921435e-37,4.0396455801194143e-43,2.3322428354296125e-61,6.5085033069378128e-38,1.1560597993777798e-51,3.4004875098677543e-67,4.127426578403467e-52,2.7195933921915733e-37,4.0379660541889092e-43,3.4201387961359564e-44,7.4834655161564488e-48,2.9534478052247189e-31,2.2005287182856433e-61,4.0972530807111253e-63,2.473695873927786e-70,5.5256196411877918e-40,8.2042647346252279e-46,1.4592111802565161e-53,2.4553174056338133e-58,7.2239969444046662e-73,1.7288794255628429e-76,6.4981973360814928e-85,2.2092910038702087e-68,1.0728841917230245e-69,1.5873675484676113e-46,3.9619555877714175e-58,6.2202502883430228e-68,7.4930291506448342e-79,2.1140590035362694e-80,4.9758191411994034e-81,1.7735047575458344e-79,2.0652615315846362e-78,3.49663810125349e-86,3.1949457548749835e-90,2.1139084095541371e-34,8.2346152335187796e-56,1.3722021318978163e-25,8.3895396451273953e-62,2.9125302617661127e-73,6.46359491637248e-32,1.6849694411521409e-99,4.4505663691554742e-102,2.8060425467127691e-104,6.2397701811543085e-48,1.0349151907185517e-50,1.9094804839526446e-100,1.1526960347221574e-107,7.7247373936691274e-108,1.5494696985244418e-113,9.4653553350734006e-46,1.0669018143067278e-115,6.4798380052510927e-41,4.1563380951905488e-38,2.2401027809236915e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.1848473010518545e-47,2.6967450918341226e-49,4.0736510198696836e-51,1.2915777723342447e-53,9.4931821861644034e-50,6.6708530625593653e-53,6.3912217752968223e-58,5.4222146694292487e-59,1.5518596931227578e-52,2.4637803497144565e-58,3.6767237090907424e-61,5.3837537035743015e-67,9.7493704339361115e-74,4.2713638826195978e-74,4.0137586642967586e-79,4.0137547889399902e-79,8.5966846979580297e-81,3.3891516703345629e-62,2.8638188140665712e-111,1.2597305592074629e-118,1.3293044640982633e-125,7.7233633491406342e-132,9.3137251183313824e-141,3.2778418728404159e-145,1.7034462022988316e-145,2.5580434633036656e-72,3.5517499119141442e-141,1.8195698909418156e-150,5.8825226516580248e-155,2.5332640832358713e-160
1.5e-14,0.0022564883968251206,2.9874924071853503e-21,2.9874923583867035e-21,2.8985721110919058e-21,2.8985719712723827e-21,7.6831423352433255e-29,3.590965082268618e-22,5.0752026963130795e-28,3.4094174180923138e-28,1.7027475769171673e-22,6.403956525289122e-28,3.3958400891795279e-28,3.2947656754834808e-28,4.9610648978785137e-36,1.5232838111479879e-41,1.4204829014368389e-22,5.3423721031627767e-28,1.8076488007750532e-36,3.5565283731702301e-23,2.1634367053001539e-29,5.5503447455816015e-42,2.7859016654505654e-36,2.0137053836039673e-49,6.8675641121005371e-54,5.5364701063250262e-30,3.0394843862166341e-51,6.6190346996158493e-43,9.6263499650988235e-50,5.6331508739141996e-50,1.1494868979005151e-23,7.2558171985575059e-37,3.4053889341986285e-36,5.7552909980177992e-30,1.2050373225945797e-63,5.0843077217073416e-47,3.3782024545654629e-49,1.7092042664755111e-52,5.7471007779366891e-37,6.2522936953726647e-46,4.7494164232260947e-51,2.5303159973043127e-36,7.7692793482395711e-42,9.1496944489370513e-60,6.053019739030247e-37,4.5354776370373552e-50,2.6973239564047136e-65,1.6192820808563725e-50,2.5292641813859155e-36,7.7660494157525879e-42,6.5778091901427017e-43,1.4375463650560564e-46,1.3066053735982551e-30,1.7681056399053975e-59,6.6221177046869382e-61,8.0198071787371694e-68,5.1389215907652893e-39,1.5778943149306921e-44,5.7247156260092356e-52,1.9476122981616978e-56,1.9884668779277552e-70,2.7586149560407709e-74,2.079717080509593e-82,3.3682187677964596e-66,3.2816027436733865e-67,3.0529246284446248e-45,7.6198724574812371e-57,2.384905975589029e-66,5.6179244641019618e-77,2.6975983740580088e-78,1.2422842097601658e-78,5.252907423857675e-77,3.0486863728277095e-76,8.9558806021828189e-84,1.6397454130264414e-87,9.3519310460623119e-34,3.2306290521545559e-54,2.8788960385621669e-25,6.6548905709423658e-60,9.4425615282625797e-71,2.8594934052674627e-31,1.7266375326855486e-96,9.0680062317738622e-99,1.1437388837759831e-100,1.198007806499725e-46,4.0533820582066871e-49,2.4106751530101565e-97,2.9116522912916686e-104,1.9512305261821351e-104,3.27103550354746e-110,4.1874723980731639e-45,4.5056689029866511e-112,6.0263705383171787e-40,3.865472221714111e-37,1.8645656457947143e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.2020305757015444e-46,4.6622418407827999e-48,7.1045116764336469e-50,4.6058045559267924e-52,1.8257897857447436e-48,6.2039638384312052e-52,1.2290892566511184e-56,1.0428033114554747e-57,1.4432541008738741e-51,4.73848344085924e-57,7.0712393867289853e-60,2.1121525688229033e-65,7.731858171037946e-72,3.3881086655103127e-72,6.4042813593477347e-77,6.4042689557074902e-77,1.3716907861699748e-78,6.5182135671883847e-61,2.6170156185300938e-107,2.3024445680845655e-114,4.8593347216844597e-121,5.6466980945102591e-127,1.3618247135220373e-135,9.5855503367975483e-140,4.9814719195930785e-140,1.0035760414621435e-70,5.193539021554159e-136,5.3211707082465663e-145,3.4405741588831624e-149,2.9633169005066769e-154
3.1e-14,0.0022564883968251206,6.114586588306067e-21,6.1145863849048786e-21,5.9325907540675242e-21,5.9325901712756432e-21,3.2024667353270935e-28,7.3497327050940305e-22,2.1154322368528574e-27,1.421104223985252e-27,3.4850491162135669e-22,2.6692703753062295e-27,1.4154449327790102e-27,1.3733153517281086e-27,4.18711500580188e-35,2.589921854699044e-40,2.9073321415679615e-22,2.2267853339107159e-27,1.5256474642730112e-35,7.2792486737124883e-23,9.0175785962679476e-29,9.4368255741313355e-41,2.351292075101452e-35,6.874074699220092e-48,4.6982510414255189e-52,2.3076946088498765e-29,5.2466661066761331e-50,1.1229736945531713e-41,3.3375097524197994e-48,1.9188104974498272e-48,2.3526884244638176e-23,6.1238768895938582e-36,2.8741271458280227e-35,2.3989028466100022e-29,1.5270039256399012e-61,4.291129554030998e-46,1.1505705877240802e-47,2.9058992788575501e-51,4.8505430249612967e-36,1.0630276272084026e-44,1.6213403202543194e-49,2.1355679677873589e-35,1.3209466961489053e-40,3.1233395720433352e-58,5.1087215700149115e-36,1.5483007469392599e-48,1.8452741373787631e-63,5.5278422836657814e-49,2.1346804669924182e-35,1.3203976141359308e-40,1.1183711618382008e-41,2.4383910116697626e-45,5.4461585480027993e-30,1.1858065526614836e-57,8.8936749260675946e-59,2.1555196960288429e-65,4.337227692251e-38,2.6827734190313988e-43,1.9542151818115107e-50,1.3324046876959768e-54,4.105562393452014e-68,3.7783393493225134e-72,5.6989274777541313e-80,4.236686727209903e-64,8.2613005774551244e-65,5.1906630327576462e-44,1.2955479629178843e-55,7.7897709232690272e-65,3.4510871857000646e-75,2.5768244943098307e-76,2.2705616477643505e-76,1.2528577721486575e-74,3.6327040034160052e-74,1.7128350173600649e-81,6.2762865025886501e-85,3.8980474054946602e-33,1.1028627751135708e-52,5.8921672261946596e-25,4.5529234515979736e-58,2.5379402844062525e-68,1.1918856885853475e-30,1.3152575682978187e-93,1.3644927613386689e-95,3.4423424002446155e-97,2.029981952337724e-45,1.3791238472331282e-47,2.6525968900525937e-94,6.4080732195561895e-101,4.2943429595558714e-101,5.4225891761259e-107,1.745410535927778e-44,1.4939596423999594e-108,5.0862463825109141e-39,3.2624520074442736e-36,1.3026838617538794e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.1443881310346928e-45,6.6029827986039813e-47,1.0103596897824815e-48,1.3193400546774125e-50,3.1042612512881741e-47,5.2360448620595044e-51,2.0893585953617218e-55,1.7728976840239654e-56,1.2180966225985498e-50,8.0564504301248844e-56,1.2022486763404825e-58,7.210283812109931e-64,5.2874113995341158e-70,2.3178364896434469e-70,8.7713379283777841e-75,8.7713039353232939e-75,1.8787274840403226e-76,1.1082388140022674e-59,6.7351897291331288e-104,1.1852861652561364e-110,5.0034612716216674e-117,1.1628760839423478e-122,5.6085578372582246e-131,7.8955139492611489e-135,4.1031884286004225e-135,3.4259565770662209e-69,2.1391431035843715e-131,4.3831803018478181e-140,5.6681484493246437e-144,9.7638081017392803e-149
6.300000000000001e-14,0.0022564883968251206,1.2368772888428011e-20,1.2368772059557485e-20,1.2000625708972061e-20,1.2000623334064877e-20,1.3050222626228452e-27,1.4867269276289411e-21,8.6204982289943025e-27,5.791075619163492e-27,7.049610398741049e-22,1.0877341348734807e-26,5.768013499120267e-27,5.5963330840875693e-27,3.4268992639997238e-34,4.2490340262327242e-39,5.8809958962061531e-22,9.0742052179100937e-27,1.2486506422524606e-34,1.4724686258712088e-22,3.6747112376983234e-28,1.5482095638914362e-39,1.9243969321020013e-34,2.2580282452304689e-46,3.0884717204364264e-50,9.4039624598327981e-29,8.673010229241949e-49,1.8403942996437546e-40,1.1049646106841188e-46,6.2965578211688779e-47,4.7590923562668452e-23,5.0120243677139642e-35,2.3522906290037315e-34,9.7756400932240125e-29,1.746768371930689e-59,3.5120259103839099e-45,3.7623175749974271e-46,4.767005773207761e-50,3.9699033681213587e-35,1.744001271055974e-43,5.3262373168192414e-48,1.7478218517578977e-34,2.1671366151115246e-39,1.0259422848445236e-56,4.1811813667478842e-35,5.0862578828946784e-47,1.2129890751809313e-61,1.8159353180287331e-47,1.7470958565394943e-34,2.1662360464941545e-39,1.8347936213796888e-40,3.9816980277987403e-44,2.2193395698698466e-29,7.3443581072337129e-56,1.1023578531344222e-56,5.3450584932701161e-63,3.5497614431384867e-37,4.4013716466676783e-42,6.4193019293293297e-49,8.7587848241252839e-53,6.9547740564936585e-66,4.9688909118673487e-70,1.4986122285691401e-77,4.7895664475521692e-62,1.8687185896120765e-62,8.5158542955219003e-43,2.1254797158061249e-54,2.3554514737379873e-63,1.8593411157095925e-73,1.9935514417302572e-74,3.2351633366653984e-74,2.6166240522789491e-72,3.7912388207106464e-72,2.6522154535011681e-79,1.9448838310702513e-82,1.5884756170317472e-32,3.623003125034274e-51,1.1918243139414368e-24,2.9931577820756915e-56,6.2934513556099885e-66,4.8569922963052473e-30,8.0690100474848905e-91,1.6337027667300122e-92,8.2437143808056659e-94,3.3080193173116476e-44,4.5005932066124457e-46,2.661377080926575e-91,1.2859132990301391e-97,8.6174972215695857e-98,7.2982951505489984e-104,7.1126372815997549e-44,4.0217395246514351e-105,4.1628139090090853e-38,2.670138317756643e-35,7.9104986991011383e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.1721105785361976e-43,8.1115663036344469e-46,1.2437336249868656e-47,3.2667060373408749e-49,5.0928996779554027e-46,4.2852689794728407e-50,3.4266067304072703e-54,2.908293161636341e-55,9.9693331229134603e-50,1.32173493440502e-54,1.972348954952489e-57,2.3685632761217265e-62,3.4729805820161568e-68,1.5236112192778162e-68,1.1534412843830422e-72,1.1534323432902004e-72,2.4706867514722951e-74,1.8181712497934419e-58,1.4961453719477308e-100,5.2661154549836616e-107,4.4460382569548546e-113,2.0666618998691371e-118,1.9930857573812507e-126,5.6115802518181106e-130,2.9162656190895897e-130,1.1254428957089622e-67,7.6033941178453963e-127,3.1155281593484058e-135,8.0576146708906928e-139,2.7759684330511285e-143
1.2700000000000001e-13,0.0022564883968251206,2.4877137240199531e-20,2.4877133895335193e-20,2.4136686294600872e-20,2.4136676710787873e-20,5.2663522001741531e-27,2.9902347720530437e-21,3.4787583202968271e-26,2.3369597942492631e-26,1.4178565783862985e-21,4.3894341500704574e-26,2.3276530240748331e-26,2.2583721471970344e-26,2.7705303024106448e-33,6.8765187511031361e-38,1.1828184506495705e-21,3.6617988518917062e-26,1.0094925551050176e-33,2.9615549364374923e-22,1.4829112963287193e-27,2.5055825025286007e-38,1.5558204475030345e-33,7.3109031624239442e-45,2.0003935675792325e-48,3.7949091563022491e-28,1.4089382637850256e-47,2.9768400791972291e-39,3.5921099426202884e-45,2.03783003929339e-45,9.5719037341421756e-23,4.0520545897086845e-34,1.9017334819527601e-33,3.9448971676276805e-28,1.7952983058311143e-57,2.839347527779263e-44,1.2071992471681592e-44,7.7134252897724146e-49,3.2095766417620649e-34,2.8224263266862798e-42,1.7247437204287429e-46,1.4130364660734209e-33,3.5071925555340238e-38,3.3215577348428022e-55,3.3803465030281102e-34,1.6470086559675967e-45,7.8560797614819826e-60,5.8803237654573909e-46,1.4124501222732703e-33,3.5057359321160214e-38,2.9693478168817769e-39,6.3840795896602398e-43,8.9560415995561799e-29,4.2244929514907479e-54,1.2689484482640245e-54,1.2309061455233214e-60,2.8698667214467347e-36,7.12307406549127e-41,2.0784044265669672e-47,5.6730455049600909e-51,9.8010864610807901e-64,6.4370791334889854e-68,3.8802186597199135e-75,4.8441250453062654e-60,3.781987204060048e-60,1.3781938840913403e-41,3.4398161405367665e-53,6.5791909060807241e-62,8.5191600599707491e-72,1.2621036488770211e-72,3.5367196564531298e-72,4.8011178324278533e-70,3.4758774458834206e-70,3.3597064706969318e-77,4.930929370817659e-80,6.4102182901208292e-32,1.1732067918911988e-49,2.3968529443532153e-24,1.9389433631400025e-54,1.4493570480928519e-63,1.960010636122271e-29,4.0095685258265646e-88,1.5484899632957392e-89,1.5629174040449163e-90,5.2826203715772853e-43,1.4383706239706653e-44,2.4656563711847179e-88,2.3827897693954171e-94,1.5968178879076898e-94,8.1872766407826157e-101,2.8702663071539688e-43,9.0238988274312519e-102,3.365540871096425e-37,2.1587466672239935e-34,4.1985339854016329e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.8969112037096303e-42,8.7172699994010919e-45,1.3379579246406266e-46,7.0711904876131613e-48,8.24233306454383e-45,3.4643061157662105e-49,5.5416411399579284e-53,4.7056389029334096e-54,8.0597861252864175e-49,2.1390303923132387e-53,3.1917878402976193e-56,7.6694053758364772e-61,2.2458402067011151e-66,9.8676546987107296e-67,1.4940571888266326e-70,1.4940340273656744e-70,3.2006479586837854e-72,2.9424493054237702e-57,3.1723103619312841e-97,2.2331944637319762e-103,3.7708502643379134e-109,3.5056348762162274e-114,6.7587768735306424e-122,3.805887121917329e-125,1.9778779556676969e-125,3.6443334011900373e-66,2.5794987837037638e-122,2.1133796054960143e-130,1.0931191597858189e-133,7.5319115580627899e-138
2.55e-13,0.0022564883968251206,4.9893832949898015e-20,4.9893819512840403e-20,4.8408770169189634e-20,4.8408731668921266e-20,2.1156114348399829e-26,5.9972525813790826e-21,1.3974944318122809e-25,9.3880911198452044e-26,2.8435807868998627e-21,1.7632835155121214e-25,9.3507024035637663e-26,9.0723848077852451e-26,2.2276276142967369e-32,1.106238800420852e-36,2.3722006159201162e-21,1.470985212811806e-25,8.1167847114273005e-33,5.9397227318381673e-22,5.957185605174665e-27,4.0307887772523689e-37,1.2509664656292454e-32,2.3520121961340228e-43,1.287236923562471e-46,1.5244894567575796e-27,2.2708840575441225e-46,4.7875389321722879e-38,1.1582329481025792e-43,6.5559821423807229e-44,1.9197540543478598e-22,3.2580374392084597e-33,1.5290565856318232e-32,1.5847424786319374e-27,1.6344931461013898e-55,2.2829520878750815e-43,3.8152040254642645e-43,1.2404347993179994e-47,2.5807143386922659e-33,4.5404370585676097e-41,5.5503181066244204e-45,1.1361151125118625e-32,5.6419555849147039e-37,1.0684760502858588e-53,2.7179546292253964e-33,5.300002530530455e-44,5.0547920168523357e-58,1.8922919808330385e-44,1.1356446285434336e-32,5.6396149628552518e-37,4.7767463833183001e-38,1.008300961758757e-41,3.5978482282543578e-28,2.21264637036878e-52,1.3304045193000614e-52,2.581975784909357e-58,2.3075090043046926e-35,1.1459078839464607e-39,6.6865144135345809e-46,3.6505683619752779e-49,1.1571940202865215e-61,8.2839734803735494e-66,9.972695475059536e-73,4.3326125265035912e-58,6.7696530296040867e-58,2.2171645197701583e-40,5.5336944834136005e-52,1.6598561092148948e-60,3.1595293619805496e-70,6.608980635361381e-71,2.9079481600652847e-70,7.8034734910729397e-68,2.8227627569727379e-68,3.5174675507940651e-75,1.0333525134069494e-77,2.5751314155200364e-31,3.7754738914516777e-48,4.806164256844592e-24,1.2480601511488228e-52,3.0403996691041081e-61,7.8737659527696458e-29,1.6154605326968754e-85,1.1419684749984852e-86,2.3055636413804462e-87,8.2785904534182855e-42,4.511024111685976e-43,2.0749682864239165e-85,4.0106815381184609e-91,2.6877449187669611e-91,7.7722347822705617e-98,1.1530477732566792e-42,1.713427946555071e-98,2.7061207231570811e-36,1.7357775858874643e-33,1.99136535957098e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.0515974532916582e-41,8.3649638785111596e-44,1.2845261659855487e-45,1.3657469890592896e-46,1.3260003728674642e-43,2.785154640080754e-48,8.9024754042467963e-52,7.5666392103252417e-53,6.4802967435412441e-48,3.4410068673151039e-52,5.1340263260295882e-55,2.4677458204283965e-59,1.4405721730780037e-64,6.348821185482801e-65,1.9222149360956023e-68,1.9221553508614412e-68,4.1187895499539002e-70,4.7334835730468992e-56,6.6019914221824794e-94,9.29516316423939e-100,3.1390332870469347e-105,5.8365173544939275e-110,2.2486107484125321e-117,2.5323796891662849e-120,1.3160602807578948e-120,1.1727153967620631e-64,8.5891989405400702e-118,1.4066967629734736e-125,1.4550925541821104e-128,2.0051994004873335e-132
