Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879)
0.0,0.0021967005391772053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0021967005391772053,1.7486211546328487e-21,1.7486211484949213e-21,1.6934379455004242e-21,1.6934379391047227e-21,9.2995208648964985e-30,1.1236366400096135e-22,3.0723464747353694e-29,2.0585374549980817e-29,5.3377255418352617e-23,1.9950102474848796e-29,2.0506588721134195e-29,1.9859439212342773e-29,5.6794333740806509e-38,2.1227258093662425e-44,4.429184803785231e-23,1.6554371534761013e-29,1.986192711876301e-38,1.0721283531980604e-23,7.199067506610359e-31,7.4235266633588474e-45,3.4963307673232029e-38,5.3751724971556566e-53,3.1904653617950075e-58,4.6508647037903091e-31,6.4768328302252241e-54,9.0413618071334586e-46,2.5124526468656205e-53,1.0641880053295198e-53,4.2236421861122094e-24,3.6848558568578147e-39,2.1579262567879281e-38,4.9019035105310869e-31,2.3511474415712872e-68,2.6120536348403161e-48,9.5456613214391469e-53,1.0966809433117903e-54,5.671778105277217e-39,2.1852686857404795e-48,3.2028877651636218e-54,1.9368122673827978e-38,7.2389641228850181e-45,1.0627147410554363e-62,3.0576521090672434e-39,9.4362775293623897e-54,3.9719668467126572e-69,2.687924944058725e-54,1.9369621614417512e-38,7.2395242752330342e-45,8.3869963503013185e-46,2.721336688499763e-49,4.9531880180307846e-32,1.8487786157362364e-63,9.4539659801673951e-66,1.5408567834125018e-73,4.783668743840568e-41,1.7879278644603873e-47,1.2945896525301798e-55,7.6679820331382811e-61,1.1837761026233529e-75,7.3767634691909287e-79,1.7108754511537006e-87,5.6009324881703293e-71,7.3892963341624725e-73,7.1133584252910242e-48,6.7939012780811376e-59,4.3083003897219312e-69,2.0967597800489604e-80,2.1814587713448034e-82,1.3702356499720216e-83,1.0469637328110615e-81,4.7073257924334262e-80,9.5142057803136687e-89,2.3039980976415073e-93,5.0358910223142399e-35,2.7406715465191113e-57,2.5040165693010834e-25,1.2650284905476838e-63,2.4622758317305747e-76,1.3998461498709457e-32,7.790791265746819e-103,5.8357270191608787e-106,1.0846475656537306e-108,2.2577834998995817e-49,1.1423973453954255e-52,1.7598520027205076e-96,2.8683032580399911e-104,3.4529202837037922e-104,1.6239061998129071e-109,2.0703782749446118e-45,2.3946028878373502e-88,3.5371236665991226e-42,3.8039851613037279e-39,1.042271786541833e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.4647754658968807e-48,3.1622145920625429e-50,6.283870631224226e-52,5.8361918496441963e-55,3.7204389716445886e-51,1.9608357838322649e-53,4.9263764381536131e-59,4.1163295829090318e-60,3.7719928995548892e-53,1.7367129135819054e-59,5.6370646115582134e-62,2.1068900274537333e-68,1.1423060121469927e-75,6.6958515125376832e-76,1.6823015865029867e-81,1.6823008645654409e-81,4.8594256642032341e-83,3.7047627916129392e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4981944903932646e-73,0.0,0.0,0.0,0.0,0.0,1.2115293579395135e-93,4.8993871390304883e-104,6.3756778950932438e-69,2.2122896516100361e-75,3.3566324976540312e-85,1.9842633376595804e-64,1.0051060290675916e-67,9.7041199564633487e-88,7.3256105273058218e-82,2.364767165708758e-87,1.8320408887272592e-87,1.5360083256223668e-88,2.7997168669076991e-89,1.4060457403053721e-94,9.0849587650114449e-95,1.3801604863718181e-91,2.9497075631447354e-101,2.9511713087904172e-101,2.1103222747412591e-104,5.2337326960933306e-112,2.1113695256379388e-104,1.9886609752695576e-112,5.5813111405234338e-102,5.5812539364893402e-102,1.127851063929832e-104,2.2059712454667659e-110,2.2763075455590841e-111,1.448504696002797e-111,2.0955488085798333e-118,1.4992277594271963e-121,7.4342434320718754e-78,2.6389009089346434e-72,1.4511779324093165e-68,1.5223124400646122e-132,1.7099199663971328e-59,2.0052735478001506e-67,3.743101776541181e-77,1.4193177906957055e-86,7.0828892514960533e-61,1.0891147448445384e-135,1.0891147270600776e-135,1.0954360941316666e-97,1.4815210937530496e-93,2.804105991942834e-93,1.4168754960170992e-105,3.2231648045611814e-68,5.8535944265445777e-98,6.5976104393285396e-104,1.2161022559622031e-100,1.1599941535690124e-86
3.0000000000000002e-15,0.0021967005391772053,5.7454694499641921e-21,5.7454694096292516e-21,5.5641531723591812e-21,5.5641531303302861e-21,6.111113673805052e-29,3.6919490192167818e-22,2.0189705225028477e-28,1.3527531779608064e-28,1.7538234437601503e-22,1.311006473755574e-28,1.3475758211362581e-28,1.3050488524370452e-28,5.3548935587694908e-37,2.6079199457199442e-43,1.4553030310805386e-22,1.0878584913835153e-28,1.8726957491284814e-37,3.5227079356350507e-23,4.730816069091628e-30,9.12033169379352e-44,3.2965401555730637e-37,8.1395363609627701e-52,5.7428313812530862e-57,3.0562824067634122e-30,8.3365234188559045e-53,1.0932857779801345e-44,3.9516958492042575e-52,1.5908749227707113e-52,1.3877681656049497e-23,3.4742921843875186e-38,2.0346157236070174e-37,3.221250757915266e-30,4.8960062751741612e-67,2.4627930841517279e-47,1.4453903136341172e-51,1.3473480640203223e-53,5.3476764936985336e-38,2.6847580584779259e-47,4.8500863488445438e-53,1.8261367911085018e-37,8.8935825272315989e-44,1.6092507141540264e-61,2.8829287446502022e-38,1.4289216888155429e-52,7.1495289336452822e-68,4.0702856167842666e-53,1.8262781308575518e-37,8.8942707309973178e-44,1.0304021991576048e-44,3.3430838161715156e-48,3.2549521423949284e-31,3.433375583059703e-62,2.0257747508194837e-64,3.7419576610924896e-72,4.5103157044925562e-40,2.1965968521419094e-46,1.9603760900475698e-54,1.3802352693943314e-59,2.8571377211259994e-74,1.5385799790975917e-77,4.0572009580215214e-86,1.1661096604124673e-69,1.7495683339424655e-71,8.7392683475978155e-47,8.3467921119880486e-58,6.5162443096865369e-68,3.7656835895668964e-79,4.5053802471957878e-81,3.2091031592718057e-82,2.47615824809299e-80,9.7882760223023965e-79,2.2367989991697173e-87,6.0750070261354674e-92,3.3092998377425495e-34,4.1501591875052368e-56,8.2274632407424806e-25,2.2770510139155859e-62,5.9796171428448072e-75,9.1989891810125197e-32,2.2766437332178548e-101,1.8717518746531159e-104,3.7887993758508003e-107,2.7735217801213005e-48,1.7297507671186883e-51,5.2793693511790022e-95,9.4241207594929865e-103,1.1344943541468724e-102,5.3077287812451945e-108,1.3605342801774459e-44,6.2273860188601994e-87,3.3350025340567696e-41,3.5866145970052888e-38,9.7377536416124278e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.7995809576980236e-47,3.8567442186039152e-49,7.7789851682713256e-51,8.8922740444113149e-54,4.5708252511676584e-50,1.8487869539312475e-52,6.0523567799021209e-58,5.0571927720254682e-59,3.5564495773934758e-52,2.1336753208875733e-58,6.9255322709177798e-61,3.1904317826127984e-67,2.0561287971639095e-74,1.2052517525402731e-74,3.5087938855480791e-80,3.5087921735288426e-80,1.0135362499019156e-81,4.551565778516188e-62,2.1291687576685622e-112,2.496938863803048e-120,1.0040420731261959e-127,1.4980833835299094e-134,8.9446160569224191e-144,8.1760107654197419e-149,5.4415291869667407e-149,2.268694196729175e-72,2.2805205817138482e-144,8.7264043192550102e-154,9.7445620907717729e-159,1.0983155848330331e-164,2.0974220759058628e-159,2.8730525847850893e-92,1.3018359383466156e-102,1.1476211612557759e-67,4.6142011467820436e-74,7.9600096817918335e-84,3.571386443289094e-63,2.0962183409361757e-66,2.2463854693779654e-86,1.109305504982541e-80,4.2525377659958985e-86,3.2952545081433721e-86,2.7642843988607036e-87,5.0394788867784367e-88,2.9323771910187537e-93,1.8946560893860064e-93,2.484287327665587e-90,6.1485148669677707e-100,6.1515634690350105e-100,5.0018082774972685e-103,1.3899956228484881e-110,5.0042886542979083e-103,5.2815635314339839e-111,1.164100863755695e-100,1.1640872982620136e-100,2.674360985413117e-103,5.7214586308452493e-109,6.0228543047901595e-110,3.8485534567541983e-110,6.1655672410251488e-117,4.8394098496433765e-120,1.7628507015276088e-76,4.7496399862971071e-71,2.1967691397366789e-67,5.3479405835324691e-131,2.5893069848857545e-58,3.609491925082846e-66,7.8070400035467998e-76,3.3658099048931933e-85,1.072551729733656e-59,4.1372765014313233e-134,4.137276439052846e-134,2.8423540496903403e-96,3.6596338202587849e-92,7.7278216948729595e-92,3.7507243225600218e-104,5.8016715872329233e-67,1.7804345109976226e-96,2.1952378922527012e-102,3.6989272258370019e-99,3.1484324168115734e-85
7e-15,0.0021967005391772053,1.273995362378825e-20,1.2739953404576615e-20,1.2337904364055254e-20,1.2337904135637368e-20,3.3212572991051653e-28,8.1864960321489904e-22,1.0972665245266264e-27,7.3519192066455169e-28,3.8889085883138869e-22,7.1250259776935108e-28,7.323781314443492e-28,7.0926564499468881e-28,8.6489531138476427e-36,1.3191202678417161e-41,3.2269727645203789e-22,5.9122670016742269e-28,3.0246838774298637e-36,7.8112250934982977e-23,2.5710966765310206e-29,4.6131845700796892e-42,5.3244076492726956e-36,1.3442260491727517e-49,3.1972360529409658e-54,1.661022647986622e-29,4.7609930736948215e-51,5.3310346449579826e-43,7.4269360632240981e-50,2.5258063713688039e-50,3.0772251834466467e-23,5.6115011664671897e-37,3.2862058383169813e-36,1.7506793338206371e-29,9.1115506834635583e-64,3.9777789037155655e-46,2.3847212694965356e-49,6.8149039355368056e-52,8.6373072611314517e-37,1.3579842990428589e-45,8.0099421995482294e-51,2.9494803570886074e-36,4.4984861972493294e-42,2.6576178241258569e-59,4.6563610014108501e-37,2.3598693340754034e-50,3.9803582684883532e-65,6.7220971555973e-51,2.9497088060119046e-36,4.4988344010861292e-42,5.2119053734992263e-43,1.6893245194618653e-46,1.7689957870672345e-30,2.1565379077645111e-59,4.4127006099289118e-61,2.8771806289983163e-68,7.2848352537568196e-39,1.1110678899038381e-44,3.2375172746304291e-52,7.6842558403444757e-57,1.9111600163587688e-70,2.9584777890306353e-74,2.7447969420751465e-82,2.1618299044222695e-66,1.1410136883531651e-67,4.4204403825817835e-45,4.2219185324931263e-56,1.0574143346727039e-65,1.9971625106263953e-76,7.1243532848880559e-78,1.7132068447748329e-78,1.574944328480037e-76,1.7700273774418172e-75,1.2429683219795719e-83,1.2040694555735177e-87,1.798532602078346e-33,6.8540126692698007e-54,1.824337821563521e-24,1.2677364326334877e-59,4.59773173928911e-71,4.9994513355291411e-31,1.6249545915185489e-96,4.8414409599298524e-99,3.5993888417343949e-101,1.4009065825627287e-46,2.8526304102950536e-49,5.2565563801873974e-90,3.4269788188319271e-97,4.1254679563655313e-97,1.644889777735021e-102,7.3942075170166703e-44,9.6430992828799114e-83,5.3865363253613242e-40,5.7929257801971271e-37,1.4526164460552616e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.102510900139684e-46,1.7995661775168836e-47,3.7577603372501005e-49,1.4049114819638878e-51,2.3119880231455901e-48,2.9860551854224187e-51,3.0610716752946568e-56,2.5579249209865938e-57,5.7441920294518449e-51,1.0792394435275583e-56,3.5030050415853332e-59,5.2689865578522419e-65,1.1445219406263587e-71,6.7100397503486251e-72,6.7468583128971797e-77,6.7468467300975795e-77,1.9489025721505584e-78,2.3022458544418729e-60,7.7084354852685267e-108,3.6159881919407662e-115,5.8160951463959519e-122,3.4711689758069812e-128,8.2897546206393446e-137,3.0309658194141329e-141,2.0172556385089507e-141,3.7467620251121958e-70,2.1136535457265345e-137,3.2350469807516272e-146,1.4449917743611585e-150,6.5146352864199001e-156,1.2078433952040185e-153,1.9438525286335957e-88,3.1444749212697533e-98,6.3892492414971016e-65,8.8726092314035519e-71,5.3856403343611796e-80,1.9854919254814884e-60,4.0250096424777238e-63,9.769025747008228e-83,1.8319986079634303e-78,2.3280118856483142e-83,1.8108425391462071e-83,1.5337333021454195e-84,2.8055963409940793e-85,5.6293929677824359e-90,3.6349791436551274e-90,1.3831019373788329e-87,1.1675120636761229e-96,1.1680812099981696e-96,3.341613074326402e-99,3.3137952614793207e-106,3.343242303306096e-99,1.2591315675260495e-106,2.2384235096689243e-97,2.2383317315749694e-97,1.8053169298254297e-99,8.4854706619676238e-105,1.3062610564832532e-105,9.2746906628177561e-106,5.3442241694072313e-112,1.529381620183211e-114,1.1906875253984866e-72,2.6405431237147485e-68,3.6101038361053856e-65,6.1720714448140409e-125,4.2762548897930356e-56,2.0095655527507431e-63,1.5012260479741344e-72,2.2772806989555553e-81,1.7713271187817443e-57,1.7662853768572896e-127,1.7662853707706325e-127,4.1552791804053197e-92,3.2088119051863181e-88,2.4292768535356447e-87,8.2326242553728094e-100,3.2298077380008389e-64,2.0284644442919707e-91,9.1451336928375378e-97,4.2149155014637976e-94,8.6619696031779616e-81
1.5e-14,0.0021967005391772053,2.6728920839454154e-20,2.6728919869662004e-20,2.5885405244851448e-20,2.5885404234330905e-20,1.4693241318883758e-27,1.7175591210822674e-21,4.8543066357088906e-27,3.2524888815293091e-27,8.1590659664746281e-22,3.1521047271921843e-27,3.2400406167479308e-27,3.1377909512599002e-27,8.0436721310318167e-35,2.5370111548312347e-40,6.7703015708932314e-22,2.6155814773661929e-27,2.8130076483281627e-35,1.6388268942124264e-22,1.1374538949066006e-28,8.8723548789186475e-41,4.9517929127668812e-35,5.2735698443052379e-48,2.536099165204987e-52,7.3483612611995231e-29,9.447328380227648e-50,1.0160255972325517e-41,3.0060683808322742e-48,9.8196549495889211e-49,6.4561395841321884e-23,5.2187909782842879e-36,3.0562231176869704e-35,7.7450022427532658e-29,1.3909337602125721e-61,3.6994016016676571e-45,9.3424400638358729e-48,1.3106370183244295e-50,8.032857070097986e-36,2.6117518993224309e-44,3.1424787031960286e-49,2.7430614933544602e-35,8.6517437857114262e-41,1.0426039596670805e-57,4.3304947338556484e-36,9.2582810524364954e-49,3.1572439566226206e-63,2.6372283046966822e-49,2.7432741941724614e-35,8.652413764252637e-41,1.0023835202548674e-41,3.2442607992479093e-45,7.8260377845833583e-30,1.7294739037080145e-57,7.1184712367559017e-59,9.3103142772710473e-66,6.7750218029353509e-38,2.1368731081036167e-43,1.2701194703204764e-50,6.0952767420556055e-55,5.2358610545261616e-68,4.7205084237096227e-72,8.7843357577133312e-80,3.2837704004953814e-64,3.4772262500198461e-65,8.5016654137908651e-44,8.1198499549161642e-55,4.0460068494934366e-64,1.4816871103877666e-74,9.0072443357898295e-76,4.1861154496043993e-76,4.6524557388368296e-74,2.6059319706804831e-73,3.1543305883135349e-81,6.1229630986841072e-85,7.9567088310533461e-33,2.6889839250186333e-52,3.8274823043413138e-24,1.005613940062653e-57,1.4877967774927958e-68,2.2117577806213974e-30,1.6493138980986961e-93,9.7598473935919814e-96,1.4515580064913336e-97,2.6886266391412358e-45,1.1168432079871293e-47,6.8168544246469925e-87,8.8918128132609487e-94,1.0704155440928313e-93,3.5488457633619916e-99,3.2711970181724589e-43,4.1274504922764446e-80,5.0095827774569511e-39,5.3875293806660386e-36,1.2051339687883633e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.7506475305464345e-44,3.1011602087208319e-46,6.5315022438314208e-48,4.9934363978289828e-50,4.4465666424097464e-47,2.7770642050094477e-50,5.886400290234771e-55,4.9193532683783088e-56,5.3421875438112777e-50,2.0756532351941435e-55,6.7371304527584741e-58,2.0671249976814466e-63,9.0763062308692715e-70,5.3224888009619369e-70,1.0765042047533634e-74,1.076500497589444e-74,3.1096696993941787e-76,4.4278284976939706e-59,6.9228187067812406e-104,6.495234348540863e-111,2.0894901698380035e-117,2.4941377544556261e-123,1.1912224845100758e-131,8.7109038357476518e-136,5.7975384797762971e-136,1.4699393507596933e-68,3.0374661985069091e-132,9.2975889261510237e-141,8.305827911098119e-145,7.4892431184969485e-150,3.6120143091051145e-148,6.2217453714957589e-86,2.0159776354048939e-95,5.0680996692800533e-63,1.4157321933082269e-68,1.7238198190322626e-77,1.5717453428204072e-58,6.4094479318980084e-61,2.0859250347876286e-80,7.187201550863115e-77,1.8037296796378985e-81,1.4103969445951767e-81,1.210712164729881e-82,2.2253801210838053e-83,8.9617211530067511e-88,5.7816764469520657e-88,1.0971127872991776e-85,1.8307378121130602e-94,1.8316096534011416e-94,1.0511596464740037e-96,2.0869445908812571e-103,1.0516604187260807e-96,7.9296044164097868e-104,3.5716407003519552e-95,3.5713469587406035e-95,5.7601415252784472e-97,3.5362298713910044e-102,7.3321185635921875e-103,5.9274913014450131e-103,6.7975804705943819e-109,3.8921078480362943e-111,3.8020756905119339e-70,2.0903027859063519e-66,1.406257788510122e-63,3.115537841200971e-121,1.6776707509834813e-54,1.594058803344646e-61,2.3954253825594651e-70,7.2891278637370947e-79,6.949325034557937e-56,1.7833470519374591e-123,1.7833470507249346e-123,1.6504936340812671e-89,1.0907377712274413e-85,1.6537534051469322e-84,4.6855336088242616e-97,2.5617253142418697e-62,2.7637835410911158e-88,2.4929396370458794e-93,5.7441295698391335e-91,5.6122726117531437e-78
3.1e-14,0.0021967005391772053,5.4706850742857919e-20,5.4706846700596841e-20,5.2980400996061328e-20,5.2980396784037716e-20,6.1243972620283347e-27,3.5153786179333746e-21,2.0233588938732754e-26,1.3556936855772402e-26,1.6699329079388432e-21,1.3138464583623441e-26,1.3505049827957233e-26,1.3078855264580502e-26,6.7888188843610461e-34,4.3134815196172234e-39,1.3856916541911992e-21,1.0902153302778732e-26,2.3741654499004821e-34,3.3542394770918084e-22,4.7411112029413743e-28,1.5084976842367444e-39,4.1792951196815998e-34,1.8001822023508423e-46,1.734975024104954e-50,3.062922150111854e-28,1.6306555997402571e-48,1.720032922796984e-40,1.0421467031072301e-46,3.33742257629773e-47,1.321396984545991e-22,4.4046339404660973e-35,2.5794308544719629e-34,3.2282488366940767e-28,1.7535844051470962e-59,3.1222766994392408e-44,3.1802658071645128e-46,2.228218445764987e-49,6.779717189375495e-35,4.4405409249905304e-43,1.0727662316648105e-47,2.31512193888304e-34,1.4709834246561829e-39,3.55893536306522e-56,3.6549167079931287e-35,3.1605451915594228e-47,2.1598523920754431e-61,9.0028589091177335e-48,2.3153018543315912e-34,1.4710974340334476e-39,1.704269693244232e-40,5.5000666294354524e-44,3.2620287517972364e-29,1.1559754535998424e-55,9.5280681651997533e-57,2.4939463357504627e-63,5.718088137344842e-37,3.6331606522442018e-42,4.3356728218413303e-49,4.1698515150017305e-53,1.0734441415394733e-65,6.4652726185850229e-70,2.4069801851462188e-77,4.1040740877599613e-62,8.6979638795011348e-63,1.4454748462901484e-42,1.3805556216943511e-53,1.3165725167045876e-62,8.930919699788613e-73,8.5208333523874505e-74,7.40785051364881e-74,1.1049406636078037e-71,3.0919360331818208e-71,5.9742043592258408e-79,2.3209024793434213e-82,3.316494856501334e-32,9.179555180819323e-51,7.8336172284022737e-24,6.8798626781983265e-56,3.98539999502904e-66,9.2189945410045755e-30,1.2433402576057419e-90,1.4502202492076505e-92,4.3141354318070264e-94,4.5522835846215838e-44,3.7970805035878389e-46,7.3022782727782812e-84,1.9051534652613947e-90,2.2934667150498248e-90,5.6924472324151341e-96,1.3634913891060749e-42,1.3596302600049496e-77,4.2280846512959576e-38,4.5470656404381922e-35,8.3791202640919984e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.9764825460704512e-43,4.3712490511769084e-45,9.2439655297761921e-47,1.4235987043025269e-48,7.5601920356841345e-46,2.3437993627362262e-49,1.0005376151132363e-53,8.3633150825372735e-55,4.5087664720571005e-49,3.5290548150537518e-54,1.1454418682720213e-56,7.056558258688084e-62,6.206174737057438e-68,3.6411456941453525e-68,1.4743520446289953e-72,1.4743418853143751e-72,4.2591180128031319e-74,7.5283282559935545e-58,1.7745090133347012e-100,3.3302778124355174e-107,2.1428194307611395e-113,5.1157675506494074e-119,4.8861626872356539e-127,7.1461313757040915e-131,4.7561162264098486e-131,5.0180253922978803e-67,1.2460612176473488e-127,7.6276938171174141e-136,1.362799106476034e-139,2.4576360689234434e-144,1.0788427376967968e-143,1.7052032678181426e-83,1.1053299467335875e-92,3.4672069238680294e-61,1.9390891911258517e-66,4.7246216388249786e-75,1.070942089475846e-56,8.743671059957878e-59,3.4332315418101907e-78,2.4534504826863583e-75,1.1793628251177296e-79,9.3128403864456435e-80,8.2037671593161539e-81,1.5223259135908572e-81,1.2218561007877487e-85,7.8692603222016197e-86,7.5056818861321852e-84,2.4239547411989355e-92,2.4250581866850269e-92,2.7851993358595654e-94,1.1051002608717683e-100,2.7864682294598266e-94,4.1988780240441556e-101,4.8918900867474724e-93,4.8910851064380113e-93,1.5688311607457763e-94,1.1363781836929593e-99,3.2130679459291655e-100,3.2296927376940985e-100,7.3256066878824389e-106,8.3894780537620859e-108,1.0371468167181341e-67,1.4242854490629059e-64,4.7337724943416007e-62,1.320862483856607e-117,5.7271671489368069e-53,1.0905674168249218e-59,3.281049884423088e-68,1.9978349927246103e-76,2.3723411925054721e-54,1.5121631212089145e-119,1.5121631238756351e-119,4.7527259513365686e-87,3.0840319549832999e-83,9.3530997268633345e-82,2.0981047474579513e-94,1.752221115688001e-60,3.1266531800339289e-85,5.640838035593527e-90,6.5012558776015431e-88,3.0054717596321144e-75
