Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881)
0.0,0.002091330547755195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002091330547755195,3.3870806575898651e-24,3.3870806565365105e-24,3.2973346404842158e-24,3.2973346224319088e-24,2.1561672622042434e-33,1.5097097061795777e-24,5.5523397623112882e-32,3.7537964541498608e-32,7.1320704610799603e-25,2.7999657734139519e-31,3.7362178476382191e-32,3.637220892482484e-32,2.3044576933343624e-41,9.0470259682510199e-48,6.0032989675191741e-25,2.3568235545322822e-31,9.0555007691481049e-42,1.5977344962378408e-25,8.4157139219774611e-33,3.5550815590100504e-48,1.0926936348095264e-41,6.3285033502078288e-57,1.4153199845717707e-62,3.7070474349508232e-34,4.7492425413678753e-58,4.8524367914019634e-49,1.8063496476138428e-57,4.5772228129806902e-57,3.6558799411583705e-26,2.0642919338480653e-41,5.5181549474433955e-41,3.8211311981665631e-34,3.9791854193533416e-74,2.1795410552051589e-53,1.1324692610797361e-56,8.959388090403154e-60,4.0910203195856645e-42,6.9117089429000546e-53,2.7461782482176388e-59,2.921575531390983e-41,1.1469756989551222e-47,2.828247282003522e-68,1.7375826159523695e-41,2.6854748523136264e-57,1.1103361461765441e-74,1.6959075396161408e-57,2.9180327093232031e-41,1.1455848280182787e-47,4.8031839811404284e-49,5.8312296441830851e-53,4.0327247183750817e-34,5.0717727066880976e-69,1.9985970196730531e-71,2.9818912566773052e-79,4.1942298299254301e-44,1.6466045912272319e-50,2.9311684038431643e-59,6.5365192296228399e-65,1.9284143027303107e-82,8.2201082032115296e-85,1.4516807644222027e-94,1.8310341465297804e-76,1.9128111268661859e-78,7.2533951805478885e-52,2.1713960760022486e-64,4.1674627510299483e-75,6.4359469933943971e-87,3.3838863053331074e-89,1.9393989989664711e-90,5.6765354056341839e-90,2.8228864150757638e-88,1.4414625101102391e-95,2.9607184876845741e-100,1.5193399900050132e-37,1.225155552933367e-62,1.600109362509781e-28,1.0634000280802872e-69,1.9912838128569881e-82,5.5889798164659186e-35,6.9945769184399686e-111,3.7148812759918864e-114,4.3311685204637196e-117,4.9079254289702485e-53,1.3660988689541168e-56,-2.8180084066790707e-112,-4.2044485018875997e-120,-8.3509719998567645e-121,-5.4328884067999398e-127,5.5704830139174177e-50,5.7913332982004551e-96,1.3070178060023167e-44,2.7700452520002817e-42,3.5048753936110773e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.6751536862639052e-53,9.7611770464028376e-55,7.6408318917453957e-57,4.4515752685124213e-60,6.3957670922536579e-55,6.7502689184026762e-58,1.586942452583279e-63,1.3874106697519211e-64,2.0180110557242994e-57,5.7972745610539741e-64,2.2843510595376033e-67,8.9680893596920036e-74,2.914228180197097e-81,7.4431693034125639e-82,1.7498497290145193e-87,1.749849584891926e-87,1.9030806994186309e-89,4.4231559613589647e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0118268501086256e-79,0.0,0.0,0.0,0.0,0.0,1.849167785595277e-101,8.4107489790985034e-113,2.6451911573652602e-75,9.6409727992503491e-82,7.6852446131860723e-92,4.7769287239179986e-69,1.3338539541680815e-72,2.5067509724172671e-95
3.0000000000000002e-15,0.002091330547755195,1.1128979181786073e-23,1.1128979174864039e-23,1.083409941081396e-23,1.083409929218451e-23,1.4169099078228005e-32,4.9604747527058646e-24,3.6486803879916218e-31,2.4667805150855886e-31,2.3433936574491466e-24,1.8399771863612836e-30,2.4552288589427502e-31,2.3901737168621133e-31,2.1727741049498318e-40,1.1114916450615213e-46,1.972511742998589e-24,1.548769494794544e-30,8.5380424986325803e-41,5.2496987957134394e-25,5.53032617032047e-32,4.3676711937654342e-47,1.0302539538555078e-40,9.5831568962752439e-56,2.547574782506966e-61,2.4360595667001314e-33,6.1172731714924356e-57,5.9481316315151585e-48,2.842772866939193e-56,6.9185514545536661e-56,1.2012177010961953e-25,1.9463321574644339e-40,5.20283093667909e-40,2.511028889199491e-33,8.2886090919088184e-73,2.0549954546233182e-52,1.7148190750408579e-55,1.1007240796850937e-58,3.8572477105858656e-41,8.491527524050951e-52,4.1584982756840309e-58,2.7546276815057891e-40,1.4091413049094668e-46,4.2827716250173914e-67,1.6382919819864406e-40,4.0665754624833474e-56,1.9986039507883185e-73,2.568088164849872e-56,2.7512873124798586e-40,1.4074325226404672e-46,5.9010534972559398e-48,7.1637579832542913e-52,2.6500762491632752e-33,9.4251770977187495e-68,4.2851140863054985e-70,7.2453255539826238e-78,3.9545590804186573e-43,2.0229711648352781e-49,4.4386240025033257e-58,1.1765729177451898e-63,4.6584716248919032e-81,1.7144788874284282e-83,3.4425472679991785e-93,3.8136038820084528e-75,4.5304431347966908e-77,8.9113137823394909e-51,2.6677147832953938e-63,6.3048316184110649e-74,1.1567150181034216e-85,6.9974338912447112e-88,4.5510354710026883e-89,1.3429066285403007e-88,5.8716123726069882e-87,3.3925924401107141e-94,7.8141973331205117e-99,9.9842342233850509e-37,1.8552354711006146e-61,5.2574887154827343e-28,1.9141199806865317e-68,4.8383723581409239e-81,3.6727577715292665e-34,2.0458111644434675e-109,1.1925619763707401e-112,1.5141519694910533e-115,6.0293461888051961e-52,2.0685552333894785e-55,1.1671213569628471e-110,1.6212096644127788e-118,3.2200837926317864e-119,2.1032758486528431e-125,3.6606030147800244e-49,1.5077862643549725e-94,1.2323310571416872e-43,2.6117569438705997e-41,3.2772566320957031e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.743759999008714e-52,1.1914690353556569e-53,9.4733214124418483e-56,6.7910686928657545e-59,7.8576566292413861e-54,6.3645345436682357e-57,1.9496675468633441e-62,1.7045312475664659e-63,1.9026957623458191e-56,7.1223647148618439e-63,2.806486575685144e-66,1.3580242138588583e-72,5.2455789759822833e-80,1.3397688477663627e-80,3.6496820645831381e-86,3.6496817228071348e-86,3.9692784420949198e-88,5.4341606261822168e-67,7.6250190394564466e-122,8.4110012365336901e-130,1.0318789890213318e-137,1.6171899001660084e-144,1.3879539755273149e-154,1.2915613827760981e-159,3.7481355422655137e-160,3.0464794416733755e-78,1.2917280915514247e-154,2.169939919031631e-165,9.735862357461045e-171,1.0920967079498411e-176,2.3617029217820189e-173,4.3851652784109492e-100,2.2348542718691496e-111,4.7613426839186327e-74,2.0108309595165781e-80,1.8225004588369748e-90,8.5980895953001628e-68,2.781931551945396e-71,5.8101663055064527e-94
7e-15,0.002091330547755195,2.467730088069632e-23,2.467730084307658e-23,2.4023437037612283e-23,2.4023436392887069e-23,7.7005970655436453e-32,1.099931360673273e-23,1.982978375394388e-30,1.340641542104928e-30,5.1962147818429576e-24,9.999864629416151e-30,1.3343634665752029e-30,1.2990074106681299e-30,3.509355070270092e-39,5.6220727431794364e-45,4.3738254003410015e-24,8.4172159803004489e-30,1.3790216233997828e-39,1.1640634765436491e-24,3.0056116202319825e-31,2.2092263873423289e-45,1.6640155730922267e-39,1.5826542781485666e-53,1.4183402856698258e-58,1.3239447933116569e-32,3.5011580337835124e-55,2.9933794400915851e-46,5.3550165692467629e-54,1.1363605411263843e-53,2.6635697245752359e-25,3.1436178197712702e-39,8.403347376776938e-39,1.3646889633957042e-32,1.5515466303203497e-69,3.3191231383576532e-51,2.830487864857487e-53,5.567570877614597e-57,6.2300391858911819e-40,4.2951294212659988e-50,6.867793827171053e-56,4.4491310555918349e-39,7.127617065554911e-45,7.0729679108736979e-65,2.6460868341779526e-39,6.7159694236759094e-54,1.1127037254129565e-70,4.2412120831649195e-54,4.4437359433124429e-39,7.1189739293549658e-45,2.9848284703431994e-46,3.6215616838291056e-50,1.4402588510822695e-32,5.9534980244213229e-65,9.3882203646867575e-67,5.6035780778969113e-74,6.387205080243942e-42,1.023245888350856e-47,7.3303692776000548e-56,6.5504688183671586e-61,3.1572645149172321e-77,3.2967688811646216e-80,2.3290537643454759e-89,7.1226269584274916e-72,2.9767470963754026e-73,4.507465053893453e-49,1.3493649580073366e-61,1.026926295844271e-71,6.2518345199800799e-83,1.1364732239457969e-84,2.5436680543512064e-85,8.592517502866893e-85,1.0680979680910636e-83,1.9366538126589541e-90,1.5912084576799894e-94,5.4262142636929678e-36,3.0639368971604981e-59,1.1657823048732392e-27,1.0656780068359276e-65,3.7420307779101153e-77,1.9960626143745681e-33,1.5012931626206607e-104,3.1781134000220864e-107,1.4821425237824098e-109,3.0473567691551134e-50,3.4135575068011621e-53,1.6643023422095514e-105,9.9325252177793575e-113,1.9728211097778441e-113,1.1044907800991359e-119,1.989457773861462e-48,2.378082680380223e-90,1.9904010932391839e-42,4.2183830537919684e-40,4.922554107982599e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.9052724621386113e-50,5.6005340169795758e-52,4.6184350284122488e-54,1.0830776009968796e-56,3.9745117995745381e-52,1.027961766725658e-55,9.8614105984436574e-61,8.6216438638143412e-62,3.073136377630851e-55,3.6025843226317024e-61,1.4195487177078373e-64,2.2427713818448639e-70,2.9201386774189591e-77,7.4589476286106079e-78,7.0178572054144398e-83,7.0178548930401875e-83,7.6324289795716417e-85,2.7486596152459742e-65,2.8078706936943059e-117,1.2389300652986916e-124,6.0797870753542384e-132,3.811367233950901e-138,1.3083960861093556e-147,4.8701147695118663e-152,1.4133166056606159e-152,5.0312594973133245e-76,1.2177297532961397e-147,8.1824183378986572e-158,1.4684736303572824e-162,6.5888983548307313e-168,1.7298052103831014e-167,2.9669216087028902e-96,5.3981151016630857e-107,2.6508446915286766e-71,3.8666421622395069e-77,1.2330906491150239e-86,4.783144848302717e-65,5.3451406209940867e-68,2.5731911807405285e-90
1.5e-14,0.002091330547755195,5.1773941907555443e-23,5.1773941741125744e-23,5.0402109910856545e-23,5.0402107058592537e-23,3.4067439510296431e-31,2.3076991389389373e-23,8.7726956247358562e-30,5.9309978722839647e-30,1.0901839059695068e-23,4.4239317463454073e-29,5.9032236548298856e-30,5.7468084603481817e-30,3.2637597569885952e-38,1.0812711741953372e-43,9.176437621391398e-24,3.723769342466606e-29,1.2825136414552792e-38,2.4422501575213132e-24,1.3296822656228308e-30,4.2489187609118601e-44,1.5475647375727755e-38,6.2090541997343866e-52,1.1250683003050161e-56,5.8571271844212194e-32,6.9515519485990665e-54,5.7499293624886301e-45,2.1687394074446342e-52,4.4526861408887686e-52,5.5882738912063902e-25,2.9236184254634488e-38,7.8152519074310199e-38,6.0373791949896546e-32,2.3867109527264005e-67,3.0868382056890846e-50,1.1095842097080917e-51,1.0707780646191898e-55,5.7940528951741433e-39,8.2606587430702913e-49,2.6943957738382013e-54,4.1377607371593681e-38,1.3708244998253547e-43,2.7748536663814645e-63,2.4609061068703399e-38,2.634824034806783e-52,8.8262657596309311e-69,1.6639227773119247e-52,4.1327433125727891e-38,1.3691622316833467e-43,5.7405948422420235e-45,6.9595570745234334e-49,6.3717053042782945e-32,4.7988689976473645e-63,1.5221825797065427e-64,1.8224657585708681e-71,5.9402103303550564e-41,1.9679690287275647e-46,2.8758438681143368e-54,5.1960208933386214e-59,8.7593545871392955e-75,5.2604195543760166e-78,7.4541885140947074e-87,1.0924136953213095e-69,9.1593888950615273e-71,8.669041734787041e-48,2.595178614419571e-60,3.9498991944953352e-70,4.757913541522171e-81,1.4752958577424184e-82,6.5431143942876809e-83,2.556761670275709e-82,1.5840363996177406e-81,5.0460825751384241e-88,8.3075075236980052e-92,2.4005571989688242e-35,1.202054157181598e-57,2.4458229242965945e-27,8.4533572116472066e-64,1.2170321798279832e-74,8.8305707769404766e-33,1.5657684704842443e-101,6.6011634504322652e-104,6.1585028838801113e-106,5.8540510873077141e-49,1.3376945121235997e-51,2.1078024527071743e-102,2.5168542511836613e-109,4.9990345195135345e-110,2.3601233040080052e-116,8.8013583534677252e-48,1.0292250854899623e-87,1.8511099527247227e-41,3.9231751937029535e-39,4.1213301689224622e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.5876027081155332e-49,9.7376016218969904e-51,8.1029158179765476e-53,3.8849373385738044e-55,7.6440352999365954e-51,9.56013524149877e-55,1.8965292741847433e-59,1.6581374600755872e-60,2.8580663670567681e-54,6.9287014988081154e-60,2.7301347407266624e-63,8.7988203634446268e-69,2.316008072659989e-75,5.9165389654694444e-76,1.1197646640335014e-80,1.1197639239127083e-80,1.2178320795293648e-82,5.2863568513294645e-64,2.5988245445852893e-113,2.2934914992560638e-120,2.2510202558995393e-127,2.822328135985799e-133,1.9376617774439611e-142,1.4424784820400586e-146,4.1861004760754309e-147,1.9738655954498425e-74,1.8034765873537496e-142,2.4236222296534526e-152,8.6991564636092141e-157,7.8064601530697967e-162,8.2827504102797159e-162,9.4963233641584253e-94,3.4608371674145383e-104,2.1027355418437904e-69,6.1697669570488022e-75,3.9468855833786024e-84,3.789881267955418e-63,8.519389932407896e-66,5.5558227921722983e-88
3.1e-14,0.002091330547755195,1.0596721447742992e-22,1.0596721378372214e-22,1.0315944613593698e-22,1.031594342472085e-22,1.4199898639444159e-30,4.7232347253109703e-23,3.6566112522681872e-29,2.4721426218707762e-29,2.2313015732120993e-23,1.843964734784121e-28,2.4605658366642527e-29,2.395369265693646e-29,2.7545975226410996e-37,1.8384022722664416e-42,1.8781601689340856e-23,1.5521259969502651e-28,1.0824355620885109e-37,4.9986214676105688e-24,5.5423439462123499e-30,7.2241113503572179e-43,1.3061405406586118e-37,2.1195863669377599e-50,7.6969678705376354e-55,2.4413485568512621e-31,1.2002258994070377e-52,9.7704327157471125e-44,7.5208685848483738e-51,1.5191326956883581e-50,1.1437682703139822e-24,2.4675207330495415e-37,6.5960288039093535e-37,2.5164805627809162e-31,3.0501673213921045e-65,2.6052722298872488e-49,3.7819034019668507e-50,1.8205247386123922e-54,4.8901705731500701e-38,1.4044979917549931e-47,9.1980651472400224e-53,3.4922391486158392e-37,2.3307004715718865e-42,9.4724816063564041e-62,2.0769936632417787e-37,8.9946497926459955e-51,6.0383156084518502e-67,5.6802355644755862e-51,3.4880046676430466e-37,2.3278743533944956e-42,9.7602634624852657e-44,1.1813852326368671e-47,2.6558375025425818e-31,3.2359540852355232e-61,2.0554205608902419e-62,4.9248672522523217e-69,5.0135109724330073e-40,3.3459878014940784e-45,9.817277833459678e-53,3.5547722754965944e-57,1.8295884626321556e-72,7.2051203347449422e-76,2.0427170402461628e-84,1.3886951789385605e-67,2.3303059126851609e-68,1.4739342995651306e-46,4.4123759360301174e-59,1.2978460371875849e-68,3.0045506097600639e-79,1.4406540706683982e-80,1.2524653747596471e-80,6.1437973959836346e-80,1.9017071582598405e-79,9.8659534691230617e-86,3.250604618343357e-89,1.0005939209531347e-34,4.1035457854615873e-56,5.0057991787171796e-27,5.7833504357098608e-62,3.2888095526710957e-72,3.6807268632040967e-32,1.220545648303714e-98,1.0197213525553083e-100,1.9028397734593348e-102,9.9303782441723694e-48,4.5562909206949971e-50,2.3318817870984379e-99,5.5691584427960799e-106,1.1061593483308474e-106,3.9776950177122951e-113,3.66855663980535e-47,3.4210196015296579e-85,1.5623331374200421e-40,3.3111532162307587e-38,2.9045222943176753e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.500192485967926e-48,1.3908600430604153e-49,1.162333323343424e-51,1.1223364803963315e-53,1.2996608820534346e-49,8.0685695382235007e-54,3.2242638208017101e-58,2.8191047008796093e-59,2.4121899362556662e-53,1.1780313536648342e-58,4.6417456175224189e-62,3.0036561840478421e-67,1.5840088995753994e-73,4.0475481080070442e-74,1.5336573914486801e-78,1.5336553630298316e-78,1.6679914015316078e-80,8.9878778522740219e-63,6.7078069561111692e-110,1.1841080916650341e-116,2.3245203098057644e-123,5.8291684466434633e-129,8.0033708556634045e-138,1.1916206505305031e-141,3.4581068160069932e-142,6.7382350284005444e-73,7.4498441190827729e-138,2.0022569169375934e-147,1.4373348031285316e-151,2.5796801739579023e-156,1.4816481726763863e-156,2.6026777619384911e-91,1.8975370817804715e-101,1.4385643194688617e-67,8.4507530578030491e-73,1.0817817600048028e-81,2.5870142108206041e-61,1.1643077498681941e-63,9.2269815760850122e-86
6.300000000000001e-14,0.002091330547755195,2.1435372168181707e-22,2.1435371885492144e-22,2.0867408050047741e-22,2.086740320532893e-22,5.7865344396047276e-30,9.5543060174142027e-23,1.4900884467291571e-28,1.0074113197678728e-28,4.5135081547569548e-23,7.5142009538484137e-28,1.0026937095334203e-28,9.7612575121937592e-29,2.2544706059232821e-36,3.0160898470485724e-41,3.7991688331725932e-23,6.3249512570756863e-28,8.8590806460195443e-37,1.0111355880338486e-23,2.258533129338897e-29,1.1851909315753022e-41,1.0690020984328606e-36,6.9627520218652041e-49,5.0598967503119543e-53,9.9485974591199457e-31,1.9842612163609857e-51,1.6024693881847438e-42,2.4902596030614797e-49,4.9889778660282891e-49,2.3136502241521814e-24,2.0195171051958249e-36,5.3984384761956198e-36,1.025476314870793e-30,3.537693287787551e-63,2.1322498229069061e-48,1.238492918511708e-48,2.9866389938839917e-53,4.00233641285146e-37,2.304230304818854e-46,3.0216567446978059e-51,2.8581674837178883e-36,3.8237330207261644e-41,3.1116419805172499e-60,1.6998942766865356e-36,2.954799444085253e-49,3.9694820170199176e-65,1.8659979865250053e-49,2.8547021469876225e-36,3.8190968360995579e-41,1.6012631688495898e-42,1.9320067913160582e-46,1.0822682821653615e-30,2.0234716258996764e-59,2.5720610212486972e-60,1.2329068132871586e-66,4.1032572813803577e-39,5.4894447885917986e-44,3.2249361057051532e-51,2.3368669471002057e-55,3.1494331461780036e-70,9.4759267048129412e-74,5.3720775752398947e-82,1.5967483577301194e-65,5.3611006638476963e-66,2.4181546145879134e-45,7.2389386778887041e-58,3.9661152340929102e-67,1.6980844564723443e-77,1.1396597463405198e-78,1.9070381832705045e-78,1.2965964571503555e-77,2.0055887290797065e-77,1.5622236098070006e-83,1.0300531555245167e-86,4.0774745476489957e-34,1.3480569561960701e-54,1.0125331785692245e-26,3.8020732992545702e-60,8.2333669773602507e-70,1.4999093908774259e-31,7.672936524075994e-96,1.2588268037061608e-97,4.6984220509053045e-99,1.6217574216744972e-46,1.4900712329170366e-48,2.3619516535249329e-96,1.1282417047147938e-102,2.2409404983058318e-103,5.4624475582906162e-110,1.4949548479711222e-46,1.0069992062500971e-82,1.2786832597945842e-39,2.7099975872640791e-37,1.7832143539943565e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.5586121364282168e-46,1.7271782666730606e-48,1.4464450717802835e-50,2.808886242950916e-52,2.1322427718797929e-48,6.6034074567914654e-53,5.2888908625644456e-57,4.6247098128194817e-58,1.9742237632138222e-52,1.9326745552191604e-57,7.6149622803685254e-61,9.8668888515619422e-66,1.0407186518258871e-71,2.6606088471849027e-72,2.016834669285199e-76,2.0168293336510275e-76,2.1935389972254145e-78,1.4745191988662981e-61,1.4920814358266964e-106,5.2680117259291301e-113,2.0683512140270874e-119,1.03736339020107e-124,2.8480363890470364e-133,8.4808874067515796e-137,2.4611712708831652e-137,2.2135115138543564e-71,2.651570517203588e-133,1.4251988546400431e-142,2.0461246515234531e-146,7.3446342030872338e-151,3.923673247251283e-151,6.8464991214877724e-89,9.9839051717509802e-99,9.4571222616019838e-66,1.111443803700371e-70,2.8459566138561807e-79,1.6931403671064931e-59,1.5245160411291009e-61,1.3574813355478552e-83
1.2700000000000001e-13,0.002091330547755195,4.3112658434925146e-22,4.3112657294145927e-22,4.1970319688717255e-22,4.1970300138107633e-22,2.3351271408372858e-29,1.9216449079028104e-22,6.013176524493439e-28,4.0653583032170353e-28,9.0778063090532485e-23,3.032275047377679e-27,4.0463205535401126e-28,3.9391068180262143e-28,1.822661818214568e-35,4.8811601078670915e-40,7.6410895667170985e-23,2.5523662958158157e-27,7.1622673880153571e-36,2.033679187610145e-23,9.1141850671596245e-29,1.918083113866143e-40,8.6426021449789069e-36,2.2545089073647699e-47,3.2774993170692081e-51,4.0146842447035115e-30,3.2236366538619538e-50,2.5929907545046538e-41,8.0960237172077988e-48,1.6152817755419312e-47,4.6534148974991404e-24,1.6327122674375388e-35,4.3644352199874267e-35,4.1382348814273586e-30,3.7073100259801964e-61,1.7238390395785298e-47,3.9855118766585619e-47,4.8331064529811988e-52,3.2357981351670573e-36,3.7291232042985687e-45,9.784842042161082e-50,2.3107009404790061e-35,6.1881535762641954e-40,1.0075178123914055e-58,1.3743079564914842e-35,9.5681265039911342e-48,2.5711469112686323e-63,6.0424382225919696e-48,2.3078998660189539e-35,6.1806516486620926e-40,2.5914115395487484e-41,3.1069033816630165e-45,4.3674424150279977e-30,1.1825584520982204e-57,3.0080239767947295e-58,2.8845376938959976e-64,3.3173475651009867e-38,8.8839863553890167e-43,1.0442213923026146e-49,1.5136845613773209e-53,4.5340193212206915e-68,1.227707686336297e-71,1.3911853751843305e-79,1.6529218668809322e-63,1.1104772999840911e-63,3.9135174164841752e-44,1.171523501486617e-56,1.1268807197184284e-65,8.3794763959884952e-76,7.3195305756712293e-77,2.2785043360832181e-76,2.4074632158814077e-75,1.8607807787581319e-75,2.0081198084097007e-81,2.6500539283024812e-84,1.645445300685907e-33,4.3653347943271409e-53,2.0362717678836199e-26,2.462971723356034e-58,1.9263246770529201e-67,6.0527576807896484e-31,3.8845803624513378e-93,1.2298469902665524e-94,9.181497008693953e-96,2.600905866361345e-45,4.7822896634957102e-47,2.2231022586828867e-93,2.1239138803329045e-99,4.2185687681668548e-100,6.2688752437462671e-107,6.0328032898556333e-46,2.7744722288142558e-80,1.0337852138697204e-38,2.1909719836281472e-36,9.5687998868543052e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.5224390188578047e-45,1.8767627159294391e-47,1.5733628498545339e-49,6.1474273468131739e-51,3.4508110609858436e-47,5.3382621146408726e-52,8.5566560410955851e-56,7.4834594359443882e-57,1.5960805068278581e-51,3.1277628311122362e-56,1.2322872281273862e-59,3.1948589486999264e-64,6.7335212889129055e-70,1.7231221953482079e-70,2.6125619182752315e-74,2.6125480947966632e-74,2.8415863929942996e-76,2.3862080962198036e-60,3.1658202940105117e-103,2.2355017561563478e-109,1.7554260665848989e-115,1.7608418420653706e-120,9.664931812587112e-129,5.7560497313716169e-132,1.6704188791453315e-132,7.1674465067420243e-70,9.0016723330530697e-129,9.6752775862062204e-138,2.7779622135240151e-141,1.9943179148109629e-145,1.0595978276466026e-145,1.7739417208443033e-86,5.1738182427180872e-96,6.1259810361665299e-64,1.4400722767898102e-68,7.3753083546183662e-77,1.0870867795261391e-57,1.9579360675754178e-59,1.8696223623936448e-81
