Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658)
0.0,0.00205803312217892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.00205803312217892,2.9208749539576895e-21,2.9208749416806045e-21,2.8274598294416824e-21,2.827459818705944e-21,1.8628793747869963e-29,1.7220422414807021e-22,5.5277119451846442e-29,3.7017653508833687e-29,8.1835258415245952e-23,3.2647342809582491e-29,3.6875933494724198e-29,3.5696571223976294e-29,1.1569709458872227e-37,4.6156177402147001e-44,6.7817505446454027e-23,2.7055103432113157e-29,4.0073317000214681e-38,1.6285343400933682e-23,1.196836405613444e-30,1.5986841534400921e-44,7.2778873437609143e-38,1.2997327918367556e-52,8.3629002784226714e-58,9.0402091083315341e-31,1.6322203143795769e-53,1.9561919122639362e-45,6.3360258601984818e-53,2.5182466645584959e-53,6.7255341833038621e-24,7.0058272643346344e-39,4.0669805232634356e-38,9.5551809657965315e-31,8.0560322819960165e-68,7.8000074017942902e-48,2.4857026129565075e-52,3.5171622251451226e-54,1.185591161398238e-38,5.9005160992420421e-48,9.6350891826950627e-54,3.8178250280671714e-38,1.5230824315947059e-44,3.7411488270110749e-62,5.8057827975897055e-39,2.289532172080148e-53,1.4924932942562597e-68,6.571826962840117e-54,3.8185786581198205e-38,1.5233830625268678e-44,1.7906924571763758e-45,6.761948978083816e-49,8.4909609676851077e-32,6.094715756772641e-63,3.1878226233497276e-65,5.6129290481959964e-73,9.8765195949716886e-41,3.9401369293226611e-47,3.2033377115767998e-55,2.056986158664534e-60,4.9318729825494379e-75,3.2206919730062596e-78,9.2302854100374677e-87,1.9631308154878658e-70,2.6415717492046062e-72,1.7418864695523409e-47,2.3533011105967052e-58,1.768048116029355e-68,1.0172901734317481e-79,1.1182257628561342e-81,7.0741324064666245e-83,5.7806047938888116e-81,2.5774709912566677e-79,5.2390098630120959e-88,1.2863257270834767e-92,9.3806408617587526e-35,8.6692652010945718e-57,4.5947656681022816e-25,4.6082206274582972e-63,9.6331351792494497e-76,2.5444848492897096e-32,5.4259400309633781e-102,4.1819471865187815e-105,8.0801884268874832e-108,5.6027640810720318e-49,2.9720897247081307e-52,-1.6554748814604805e-103,-2.9148670843158533e-111,-3.7930579067178945e-111,-2.0973339290898299e-116,6.3455983266583984e-45,1.3463366866772263e-87,6.9555239728638122e-42,7.9470244425203587e-39,3.0934570599360369e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.9530063921874842e-48,9.4467794602998742e-50,2.0249525655619999e-51,1.9550871519196589e-54,9.4074311762352889e-51,5.6838236763470325e-53,1.5389224215422245e-58,1.2814707527856062e-59,1.0508169821837973e-52,5.0353391361524144e-59,1.9518130296058533e-61,7.7865585741461075e-68,4.4072344805866082e-75,2.7656371164933225e-75,7.4883210933404751e-81,7.4883174181996414e-81,2.1874349279857068e-82,1.256123355453492e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0828514123943929e-73,0.0,0.0,0.0,0.0,0.0,7.1160798899198051e-93,3.4460038782207153e-103,2.6425738865489779e-68,9.7872629272595786e-75,1.6849468643337557e-84,6.3419594970918589e-64,3.3672517915305815e-67,5.43275273837233e-87,3.7541064313048471e-81,1.2913829570448543e-86,1.0114774301386694e-86,8.453298179604481e-88,1.6160127406710622e-88,8.7458375302263033e-94,5.5891294557710103e-94,8.2699625356627807e-91,2.0722788723092723e-100,2.0734367166048887e-100,1.4990533656137938e-103,4.7163646208737635e-111,1.4998909647392966e-103,1.8132955007996196e-111,4.0047666406831531e-101,4.0047222128080812e-101,7.9673355686235904e-104,1.6730186057204913e-109,1.7260572235442652e-110,1.1306115831508734e-110,1.8927621810308097e-117,1.3691939167869604e-120,3.2561136464193152e-77,1.1618608484626319e-71,5.5920403116409041e-68
3.0000000000000002e-15,0.00205803312217892,9.5971604604115161e-21,9.5971603797335343e-21,9.29022501282688e-21,9.290224942277752e-21,1.2241778667012414e-28,5.6581389099224486e-22,3.632496385687718e-28,2.4325886461014195e-28,2.6888716910799542e-22,2.1453963486641512e-28,2.4232756115971934e-28,2.3457746603356087e-28,1.0908581538493181e-36,5.6706152905762092e-43,2.2282885695236394e-22,1.7779064246897263e-28,3.7783408079948401e-37,5.3508996267770053e-23,7.8649256280761154e-30,1.9640974247208933e-43,6.8620074413887323e-37,1.9681640366941782e-51,1.5053202726929012e-56,5.9407086207466735e-30,2.1008260999730943e-52,2.3592068927143555e-44,9.9653738721317841e-52,3.7565553048077175e-52,2.209818403425242e-23,6.6054932813080548e-38,3.8345807005291226e-37,6.279118682540221e-30,1.6775344976531025e-66,7.354291604094498e-47,3.7638033218263686e-51,4.3210749977311843e-53,1.1178430950089764e-37,7.2492036737063787e-47,1.4590275112771792e-52,3.5996625536471397e-37,1.8712151078012155e-43,5.6651563592474937e-61,5.4740229820690854e-38,3.4670049751661132e-52,2.6864831777165101e-67,9.9516217484910832e-53,3.6003731438487957e-37,1.871584457915449e-43,2.1999931063040616e-44,8.3068273586589289e-48,5.5797743760273782e-31,1.1318126580873236e-61,6.8305593073319191e-64,1.3630535002506514e-71,9.3121458468327136e-40,4.8407390809953751e-46,4.8507617707767522e-54,3.7025707421815074e-59,1.1902718370836679e-73,6.7174330011310165e-77,2.1888868398594727e-85,4.0870787015642692e-69,6.2542723352274333e-71,2.1400317983318606e-46,2.8911981809755525e-57,2.6740809006560577e-67,1.8268788990818287e-78,2.3092362030901827e-80,1.6563953580678643e-81,1.3671298624653599e-79,5.3593739121115103e-78,1.231582444205045e-86,3.391406348015728e-91,6.1644211929413888e-34,1.3127742384319876e-55,1.5097048516789604e-24,8.2947960327923919e-62,2.339327871026887e-74,1.6720900910079232e-31,1.5854599417850013e-100,1.3412160376470289e-103,2.8223056562014067e-106,6.882546382164155e-48,4.5001423846359345e-51,6.8586501207329262e-102,1.1243506314452682e-109,1.4630948252250525e-109,8.1262455848133506e-115,4.1699645630647463e-44,3.5010113994966449e-86,6.5580660590528945e-41,7.4929088108506705e-38,2.8899521484891131e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.8565497078083761e-47,1.1520726868002592e-48,2.5064086330347176e-50,2.978528232337937e-53,1.1557701962836745e-49,5.3590304109269445e-52,1.8906590938886163e-57,1.5743741656102576e-58,9.9077004122672906e-52,6.1862720921621008e-58,2.3979401310840757e-60,1.1791067653819432e-66,7.9329326189424521e-74,4.9781400293920134e-74,1.5618466182245751e-79,1.5618457466934784e-79,4.5623589155869215e-81,1.543237314232851e-61,1.8350071680952604e-111,2.3166901663567042e-119,1.0290707876481191e-126,1.6388825144618735e-133,1.1488604356349842e-142,1.1239343322805731e-147,7.4732865194994485e-148,9.2111736776948786e-72,2.8310834678840017e-143,1.3992524798647316e-152,1.6863191398883745e-157,2.037785669701822e-163,5.1947971602562546e-158,1.6875257721423643e-91,9.156515327979434e-102,4.7566291097670116e-67,2.0413419712342324e-73,3.9957286576630614e-83,1.141456366305884e-62,7.0226136327974718e-66,1.2575104981850834e-85,5.6847830552107637e-80,2.3221915714576677e-85,1.819235437653105e-85,1.5212850646761013e-86,2.9088158610636164e-87,1.8239753298404009e-92,1.1655981738487679e-92,1.4885922997565223e-89,4.3195137255739247e-99,4.3219251084672156e-99,3.5529680326503016e-102,1.2525802871660551e-109,3.5549517809032526e-102,4.8157798174652438e-110,8.3527900571795351e-100,8.352684699934919e-100,1.8892044794049988e-102,4.3377453529861693e-108,4.5666725789724183e-109,3.0039236368355157e-109,5.5688906492230941e-116,4.419644770740268e-119,7.7210566263850126e-76,2.0911733597483683e-70,8.4649206526076103e-67
7e-15,0.00205803312217892,2.1280659491188023e-20,2.128065905272077e-20,2.0600063251232056e-20,2.0600062867812918e-20,6.6531402913608632e-28,1.2546308767211774e-21,1.9741826929967913e-27,1.322059000640844e-27,5.962273721874831e-22,1.1659746336056314e-27,1.3169975511426478e-27,1.2748774617172005e-27,1.7618987341343601e-35,2.8682715402471627e-41,4.9409819375842328e-22,9.6625217511319167e-28,6.1025853426456252e-36,1.1865045257279906e-22,4.2744184960932261e-29,9.9346636839313908e-42,1.1083172454245023e-35,3.25037332660295e-49,8.3806336238050181e-54,3.2286452048851835e-29,1.1996914696329747e-50,1.1431950625446114e-42,1.8727717871160782e-49,5.9242009800619195e-50,4.900032297977569e-23,1.0668857720475656e-36,6.1934149756997173e-36,3.4125636602542397e-29,3.1202076385951403e-63,1.1878279104926298e-45,6.2095342418494515e-49,2.1855991760756779e-51,1.8054858459359783e-36,3.6667370771311795e-45,2.4095906219575379e-50,5.8139849677105828e-36,9.4648397286317642e-42,9.3557664783144198e-59,8.8413646847472927e-37,5.7257695805863933e-50,1.4956414586640713e-64,1.6435149380246803e-50,5.8151330445768452e-36,9.4667081680273984e-42,1.1127842721729565e-42,4.1974033298276275e-46,3.0324861652904851e-30,7.1061362589957718e-59,1.4872502768672271e-60,1.0475956362605561e-67,1.5040508710179431e-38,2.4485098806822766e-44,8.0109119613833321e-52,2.0613482518079509e-56,7.9530168441465901e-70,1.2916659253432412e-73,1.480840689060571e-81,7.5716174251313037e-66,4.0759464457244175e-67,1.0824570338279722e-44,1.4624064007819358e-55,4.3377319183066313e-65,9.6688324777968171e-76,3.6427345050214018e-77,8.7960459143040397e-78,8.690961721285331e-76,9.6863565894765191e-75,6.8270622883341445e-83,6.7052899465207706e-87,3.350229104328712e-33,2.1680539497931184e-53,3.3475815218796209e-24,4.6180838386462976e-59,1.7979354295454096e-70,9.0874478156274093e-31,1.128765142912748e-95,3.459647418203158e-98,2.6738388879348672e-100,3.476138616899058e-46,7.4209292447943477e-49,9.7105698515872595e-97,6.8391411684069719e-104,8.8996444077100354e-104,4.1664474492110801e-109,2.2662849048711636e-43,5.4147842129166707e-82,1.0592275905963686e-39,1.2102182506626913e-36,4.3084877612490974e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.4565042686875635e-45,5.3720813063795706e-47,1.2097914297836738e-48,4.7019889103943019e-51,5.8460500204336313e-48,8.6555965898023783e-51,9.5621838665281841e-56,7.9631498948565561e-57,1.6002399385095723e-50,3.1290923976137699e-56,1.2129019182998386e-58,1.9472892752749752e-64,4.4157369015154562e-71,2.7714920915801347e-71,3.0031736580684567e-76,3.0031677616926731e-76,8.7728256527686003e-78,7.8059126075171007e-60,6.6216088397857963e-107,3.3439259685495592e-114,5.9414771354715294e-121,3.7849241451847492e-127,1.0612444931929645e-135,4.1528728464537146e-140,2.7613395443050722e-140,1.5212307635228505e-69,2.6153033488799958e-136,5.1702290463927786e-145,2.4923618693551555e-149,1.2047300162049812e-154,2.986037517708626e-152,1.1417456268910006e-87,2.2116744343371193e-97,2.6481954674374995e-64,3.9252747381757227e-70,2.7034553346593757e-79,6.3454207897414907e-60,1.3483380843840287e-62,5.4620961529483327e-82,9.3883108100475478e-78,1.2703990416591985e-82,9.9886955654217505e-83,8.4390426714870631e-84,1.6194017397371531e-84,3.5010771731497886e-89,2.2359561273474783e-89,8.2875848731683695e-87,8.2003258344910275e-96,8.2048236077901183e-96,2.3731488046840513e-98,2.9855187766488355e-105,2.3744506592917874e-98,1.147827436802174e-105,1.6061372879910915e-96,1.6060660082976905e-96,1.275131145987847e-98,6.4004369867046442e-104,9.8896970529603628e-105,7.2382398954094987e-105,4.8261674476177862e-111,1.3964733848006366e-113,5.2146059296893754e-72,1.1624985039082614e-67,1.3905690250941207e-64
1.5e-14,0.00205803312217892,4.4647655554421346e-20,4.4647653614642472e-20,4.3219736980577017e-20,4.3219735284331083e-20,2.9433490528506038e-27,2.6322650750699701e-21,8.7337833128955366e-27,5.8487886796513671e-27,1.2509056641493413e-21,5.1582597057806705e-27,5.826396696975377e-27,5.6400573683113223e-27,1.6385952808452728e-34,5.5164306165671364e-40,1.0366351237938503e-21,4.2746899472215783e-27,5.6755078641433629e-35,2.4893357569504124e-22,1.8910045019435847e-28,1.9106940991919583e-40,1.0307544807343519e-34,1.2751598907002437e-47,6.6476385728731806e-52,1.4283520619989245e-28,2.3805202587461305e-49,2.1753041187574959e-41,7.5799252308198793e-48,2.2994935135998312e-48,1.028046065020079e-22,9.9222163077097112e-36,5.7599719128690726e-35,1.5097175451502885e-28,4.7597863372185837e-61,1.104699890081048e-44,2.4324962694733868e-47,4.2033095971813942e-50,1.6791355427122518e-35,7.0520722366472426e-44,9.4533565663210192e-49,5.4070925416203296e-35,1.820331004412217e-40,3.6703227972992343e-57,8.2226177763980294e-36,2.2463430843305033e-48,1.1863464251446936e-62,6.4478725854084907e-49,5.408160808742294e-35,1.8206904166805361e-40,2.140169868038031e-41,8.0603335655368889e-45,1.3415719466658434e-29,5.6962413105146768e-57,2.3980832235933046e-58,3.3883565605689539e-65,1.398792936590857e-37,4.7091217414729352e-43,3.142776111693343e-50,1.6350912651710631e-54,2.1763099807351754e-67,2.0609560554759081e-71,4.7392420841257332e-79,1.149064871554617e-63,1.2410133033473414e-64,2.0818484174279787e-43,2.8125884099155958e-54,1.6589054431614101e-63,7.1535131809301912e-74,4.5958963047957326e-75,2.1369078953186358e-75,2.565714332393646e-73,1.4251679482738465e-72,1.7289285490908652e-80,3.4027138099511922e-84,1.4821414991577722e-32,8.5057620828831076e-52,7.02325952671981e-24,3.6632281773139345e-57,5.8153063902386566e-68,4.0202881400721585e-30,1.1432120708178886e-92,6.9572295759701158e-95,1.0756654871297718e-96,6.6707414068705955e-45,2.9051037159378066e-47,1.2230610807650928e-93,1.7234815254022722e-100,2.2427355641970758e-100,8.71995176612601e-106,1.0026043069470166e-42,2.315980904781315e-79,9.8510237507749356e-39,1.1255256154939057e-35,3.5716575164349519e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.7244888804299455e-44,9.2504773768772281e-46,2.1010865633581989e-47,1.669895373677114e-49,1.1243508816871806e-46,8.0497950237156533e-50,1.8387628374717434e-54,1.531450936875033e-55,1.4882476289239452e-49,6.0180420833904172e-55,2.3327032357435555e-57,7.6395839006114627e-63,3.5017244654857339e-69,2.1983770872796724e-69,4.7917289516404212e-74,4.7917100799966296e-74,1.3997888185516146e-75,1.5012842054593071e-58,5.9111472801523137e-103,5.9705748258204696e-110,2.1217537438262245e-116,2.7032960749845401e-122,1.5158512276423806e-130,1.18637127933657e-134,7.8884639760561179e-135,5.9681313806299315e-68,3.7358677335150854e-131,1.4770315593818285e-139,1.4240285353771907e-143,1.3766627916679389e-148,8.9056870701021267e-147,3.6544091378961845e-85,1.4179388968593254e-94,2.1006059818821511e-62,6.2632400896646385e-68,8.6531248737047097e-77,5.0226357342844391e-58,2.1468907822248571e-60,1.1654527562574805e-79,3.6831685530164288e-76,9.8338416122137071e-81,7.7706363851334409e-81,6.6598570402999897e-82,1.2844937183797796e-82,5.5724860410910176e-87,3.5557838451642364e-87,6.5739272536788684e-85,1.2854834002972505e-93,1.2861715468799165e-93,7.4629144209567499e-96,1.8796339734649392e-102,7.4669111092137051e-96,7.2264404919773754e-103,2.5627569677693398e-94,2.5625288340491531e-94,4.0677563559677575e-96,2.6594421996274145e-101,5.5419306144655312e-102,4.6251404650287985e-102,6.1371315104197765e-108,3.5529987674337946e-110,1.6649160338688962e-69,9.2016451395726463e-66,5.4137735265464518e-63
3.1e-14,0.00205803312217892,9.1381639687610688e-20,9.1381631602277654e-20,8.8459073449407966e-20,8.8459066379163116e-20,1.2268388085767099e-26,5.3875343793157379e-21,3.6403917517105542e-26,2.4378763794548588e-26,2.5602537913522937e-21,2.150042355387029e-26,2.4285429063585516e-26,2.3508733961286445e-26,1.382965806982656e-33,9.3791515395755678e-39,2.1217020096113274e-21,1.7817570949736021e-26,4.7901012410821039e-34,5.0950066398694217e-22,7.882049373358902e-28,3.2486037814845453e-39,8.6995287757963083e-34,4.3528572540689945e-46,4.5477065359933962e-50,5.9536146561099054e-28,4.1088517324774701e-48,3.6797651562156022e-40,2.6277871734866552e-46,7.8092108934643364e-47,2.1041319607027642e-22,8.3742988407716487e-35,4.8613734853883428e-34,6.2927597766635509e-28,5.9932511231213208e-59,9.3236102475243082e-44,8.2793616432768835e-46,7.1460013696272439e-49,1.4171874101985282e-34,1.1990031878913262e-42,3.2271445658210932e-47,4.5635399776505468e-34,3.0949539252182802e-39,1.2528558639257046e-55,6.9398475173652892e-35,7.6684460374315874e-47,8.1156550717700317e-61,2.2011460547631542e-47,4.5644424788733816e-34,3.095565216882259e-39,3.6387514572879903e-40,1.3662980229275462e-43,5.5919053156623143e-29,3.8041319702138016e-55,3.2071251504899406e-56,9.0687103571035532e-63,1.1805746835206671e-36,8.0065538433008615e-42,1.0728114395473183e-48,1.1185803882531637e-52,4.4540689752487777e-65,2.8226883761163115e-69,1.2986023141626188e-76,1.4338431555194124e-61,3.0993971376925129e-62,3.5396112581269872e-42,4.7820265740355039e-53,5.3929792041225165e-62,4.2907169734202913e-72,4.3395714700210753e-73,3.74956343322912e-73,6.0872794606382168e-71,1.6892376975476407e-70,3.2683614228653797e-78,1.287363604701388e-81,6.1778242344714932e-32,2.9036639260046542e-50,1.4374314209622259e-23,2.5061793427778938e-55,1.5564500724159435e-65,1.675726887634251e-29,8.6004253030709539e-90,1.0310709069429725e-91,3.188584962185349e-93,1.1292390114906342e-43,9.8749215350171188e-46,1.3401474239215123e-90,3.7771728282155084e-97,4.9151722635012685e-97,1.428641570816784e-102,4.1790277024261169e-42,7.6247152045799022e-77,8.314262140063464e-38,9.4994169858567642e-35,2.4804795496703787e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.032654008379346e-43,1.3024286628466523e-44,2.970230071267366e-46,4.7553902727447913e-48,1.9116576019710899e-45,6.7938943843738973e-49,3.1253178926103128e-53,2.6035716932355816e-54,1.2560694167301196e-48,1.0231952387759506e-53,3.9660376315256755e-56,2.6079248726144259e-61,2.3943322483356512e-67,1.5039149138033082e-67,6.5625562378983014e-72,6.562504521886952e-72,1.9171924844311787e-73,2.5525305420378276e-57,1.5130515138412796e-99,3.0569506429558169e-106,2.172835278269687e-112,5.5369494236704756e-118,6.2088976276928779e-126,9.7187639256846107e-130,6.4622557691757012e-130,2.0373786557072013e-66,1.5304036404435994e-126,1.2100301272884902e-134,2.3331931090537575e-138,4.5111810597437454e-143,2.5860196609631235e-142,1.0015644049286697e-82,7.774298947396912e-92,1.4370693056294883e-60,8.5785570748948677e-66,2.3716284247846274e-74,3.4216116936865992e-56,2.9281864531301642e-58,1.9171175429049011e-77,1.2572976717245323e-74,6.4187403393847523e-79,5.1195312757088962e-79,4.5102760194165391e-80,8.7868321561209184e-81,7.5947612858554877e-85,4.8379109612253421e-85,4.4974203491912891e-83,1.7010596497853381e-91,1.7019286159632231e-91,1.9762927021934781e-93,9.9474929980805732e-100,1.9773031491126253e-93,3.824320389809316e-100,3.5100631730588551e-92,3.5094379949141502e-92,1.1074920279929308e-93,8.5249683411158854e-99,2.4226424338896545e-99,2.5191725692005456e-99,6.6106482779985748e-105,7.6548127276817018e-107,4.5405476328292997e-67,6.268569737456461e-64,1.8204567275686498e-61
6.300000000000001e-14,0.00205803312217892,1.8484957598089153e-19,1.8484954303273774e-19,1.789377024276544e-19,1.7893767361604519e-19,4.9994332736411049e-26,1.089807661787583e-20,1.4834787714515682e-25,9.9344762084490689e-26,5.1789162194167634e-21,8.761459331315684e-26,9.8964409388413959e-26,9.5799331217442287e-26,1.131872257274826e-32,1.5387434615609344e-37,4.2918078846598712e-21,7.2606927842657313e-26,3.9204065306989759e-33,1.0306382087498509e-21,3.2119895015224259e-27,5.3296635463998146e-38,7.1200526867335228e-33,1.4297907905313316e-44,2.9893923903829591e-48,2.4261264443438709e-27,6.7918585512880057e-47,6.0218177049912414e-39,8.6995596411027609e-45,2.5587358134878962e-45,4.2563046529452131e-22,6.8538480257415e-34,3.9787140309618852e-33,2.5643296456039576e-27,6.7863916652277806e-57,7.6308022257227054e-43,2.7038217558973163e-44,1.1721913724730865e-47,1.15989005635719e-33,1.9670681061646618e-41,1.0601361650819064e-45,3.7349472209389965e-33,5.0775442735267981e-38,4.1150331735817675e-54,5.6798395270099419e-34,2.5191173049903184e-45,5.3344313798927469e-59,7.2308966432537057e-46,3.735687314523019e-33,5.078547850956888e-38,5.9697009088360404e-39,2.2281152206927732e-42,2.2787321850850803e-28,2.338526309067151e-53,3.9456250252199541e-54,2.2320586459974352e-60,9.6622889747659355e-36,1.313557023604855e-40,3.5238856527348599e-47,7.3528893809686667e-51,7.4533355328336918e-63,3.7118473285434259e-67,3.4145159530952543e-74,1.6008235260690801e-59,6.9239674499685404e-60,5.807114283003309e-41,7.8454068804349942e-52,1.6173101043706283e-60,2.2221609988872961e-70,3.3365594080881448e-71,5.0528962519425218e-71,1.2621772558628048e-68,1.7502226148881457e-68,5.0287815085176354e-76,3.9639414076945077e-79,2.517497826427421e-31,9.5387408568868013e-49,2.9075218392035469e-23,1.6475890589177304e-53,3.8309598220083266e-63,6.8286860544278477e-29,5.2340698836973425e-87,1.2181821094991742e-88,7.5350988987013133e-90,1.8366688498815321e-42,3.2164929789276219e-44,1.3346094891527326e-87,7.523471729232882e-94,9.7901796618893809e-94,1.895641693784919e-99,1.7029755588190284e-41,2.2299084235959856e-74,6.8047924091665508e-37,7.7747523850573212e-34,1.4951307571145534e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.3178300502986115e-41,1.5882111100031873e-43,3.6292023300612478e-45,1.1688296450459483e-46,3.1363062875041293e-44,5.5602365275306025e-48,5.1241707666422906e-52,4.2706548634674268e-53,1.0280092430024542e-47,1.6786377280776462e-52,6.5064413528578457e-55,8.566913838782486e-60,1.5722818731660754e-65,9.8856665419272776e-66,8.6292589274683951e-70,8.6291229164578222e-70,2.5212213373913532e-71,4.1877320796046165e-56,3.3525000487556251e-96,1.3547101043854743e-102,1.9258388183690913e-108,9.8151507624001361e-114,2.2006928076513651e-121,6.8894444552572245e-125,4.5809957457057277e-125,6.6929406504111514e-65,5.4258033482296637e-122,8.5783022244002254e-130,3.3080620681739323e-133,1.2792131753238231e-137,1.1229748202126163e-137,2.6346367946722896e-80,4.090352578784225e-89,9.4467991101298515e-59,1.1281937223630089e-63,6.2389664159077305e-72,2.2304579145275787e-54,3.8189060092453857e-56,2.8023074627417798e-75,4.1300386500431715e-73,3.8646856404045341e-77,3.1337390861145057e-77,2.9064189378466594e-78,5.7753578873215761e-79,9.8905419118739014e-83,6.2791951639589529e-83,2.9565421729795624e-81,2.0952326307454285e-89,2.0962132339466855e-89,4.8698619862025013e-91,4.8926711979301304e-97,4.8721454442017932e-91,1.8809111251075037e-97,4.6160626921769281e-90,4.6144184955642006e-90,2.8753641230187876e-91,2.4284825678571039e-96,9.019354004722222e-97,1.3082117620119176e-96,6.7141738451343786e-102,1.554981824051743e-103,1.1827220914747751e-64,4.0864120847755716e-62,5.8064986080009251e-60
