Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168),CH2O(413)
0.0,0.002469546836828175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002469546836828175,1.5133042956122058e-24,1.513304295260128e-24,1.4741741757910884e-24,1.4741741690646607e-24,7.2343613675317525e-34,7.3260149598841846e-25,2.0668254909063291e-32,1.3993867867975817e-32,3.457866308613436e-25,1.1496104699362461e-31,1.39259740945063e-32,1.3565884561653812e-32,7.0908599150589725e-42,2.3574441782552807e-48,2.9153934154335824e-25,9.6925864043176193e-32,2.8283728905448856e-42,7.8531929211076742e-26,3.3786179853280811e-33,9.4032758737026448e-49,3.2514946246827688e-42,1.3980408219946709e-57,2.758801502177648e-63,1.2758295314173123e-34,9.905296222344393e-59,1.3218824498977979e-49,3.7529040826982901e-58,1.0229858359974817e-57,1.680560050546582e-26,6.3848473586156651e-42,1.8225903823079549e-41,1.3156830830787435e-34,5.0871627807746547e-75,3.7941025688501227e-54,2.1239064348641559e-57,1.3096158080888452e-60,1.14719750874183e-42,1.2932209084632576e-53,4.3469803334355273e-60,9.0346891456905896e-42,3.0036942775153762e-48,3.5829671914710498e-69,5.3831872899877085e-42,5.6481361972222999e-58,1.1912018122168256e-75,3.3447316952202955e-58,9.0224950564518029e-42,2.9996401991491291e-48,1.3115334107946277e-49,1.1832821258522689e-53,1.5465122120011857e-34,6.9113819394727818e-70,2.6383955284831086e-72,3.2785557089472612e-80,1.2117951867193048e-44,4.0287631423809159e-51,5.9898012600826182e-60,1.1785256212473843e-65,1.8317300469450777e-83,6.6422077430871116e-86,8.4154940868065492e-96,2.1665035133104819e-77,2.1980198885167855e-79,1.5845864662757689e-52,2.8118165716230486e-65,3.9046578450678717e-76,4.4012550677488741e-88,2.1159881882277463e-90,1.1980465900738238e-91,3.497063274267132e-91,1.7617204878347392e-89,7.5665682443024314e-97,1.5220960142862589e-101,5.1412234315306705e-38,1.7858184460718425e-63,6.2221803330903188e-29,1.2526449256491912e-70,1.9554458272801224e-83,1.964579409921211e-35,2.5610372555012058e-112,1.3016695192536968e-115,1.4300517737283472e-118,9.9757053934113006e-54,2.563821638702365e-57,1.0674268249304404e-104,1.3264196171039248e-112,2.4782345659267179e-113,1.2481633432617428e-119,1.2751713246065675e-50,3.0653435421607368e-97,3.8287341402606528e-45,7.779518699594046e-43,7.205712920841545e-54,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.7604450016063e-54,1.9836141824828698e-55,1.374836544526116e-57,7.5477171878579e-61,1.2604073585760652e-55,1.1134231404021838e-58,2.1842543666784927e-64,1.9216121726033499e-65,3.4399748692990527e-58,9.3152574068733534e-65,2.8674537027386369e-68,9.5332045300019678e-75,2.9040537219023301e-82,6.662868378841136e-83,1.3070929959695253e-88,1.3070929091623654e-88,1.4898249641953942e-90,5.3599352202328573e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8411683519767195e-80,0.0,0.0,0.0,0.0,0.0,9.5197474769913506e-103,3.2700876475731526e-114,2.3928258469973298e-76,7.3855067679618634e-83,4.5879681931570725e-93,6.179457588270101e-70,1.5935391492934208e-73,1.34041006594954e-96,8.9141157734678762e-90,2.6157754018328599e-95,1.7454399787568101e-95,1.5375912066032253e-96,6.875511939977609e-98,2.6971167871345433e-103,2.0237628494466169e-103,4.2901295065533549e-100,2.3108676609853592e-110,2.3111139407709114e-110,1.4212375571486174e-113,1.3402002314697672e-122,1.4213890259669879e-113,4.370062637786272e-123,1.4736827470472294e-111,1.473677629019612e-111,3.8270003360732753e-114,6.1345452747798302e-120,6.3916778314361631e-121,1.2545846873051004e-121,2.4909508774397095e-129,1.5319929408696408e-132,2.9460566811426907e-85,4.2983500174822901e-80,1.7097187700734844e-75,2.0778476828316215e-145,4.4534622718802329e-66,4.0982383174035007e-74,2.2959245358558586e-84,2.5368499023330686e-95,1.9621164813716308e-66,1.2779248346208285e-148,1.2779248322924764e-148,2.2692568080203614e-107,1.7109863313152313e-102,3.0709822718891779e-102,1.5621664673405012e-115,1.3461706674155666e-75,3.2293944897330792e-107,3.0465475065546241e-113,1.989414133341909e-110,1.7184205093607332e-94,1.0028527065990355e-98,4.8466358025855094e-110,4.0699987359083898e-75
3.0000000000000002e-15,0.002469546836828175,4.9722854973052072e-24,4.9722854949915551e-24,4.8437151035629568e-24,4.8437150593607134e-24,4.7540088781881108e-33,2.4071192023564361e-24,1.3581995998830583e-31,9.1959702761741683e-32,1.1361556940203644e-24,7.5545819717118087e-31,9.1513543666183494e-32,8.9147241018248306e-32,6.685667155447818e-41,2.8962883032664464e-47,9.5791466069647926e-25,6.3694129858746217e-31,2.6667512950807913e-41,2.580334710264684e-25,2.2202346359797345e-32,1.1552595096711023e-47,3.0656948120205279e-41,2.1170322073059069e-56,4.9658406567246057e-62,8.3840220888920856e-34,1.276034457032204e-57,1.6211945447623695e-48,5.906878916301324e-57,1.5469008333124687e-56,5.5218401982093067e-26,6.0199983180669957e-41,1.7184421118660124e-40,8.6459168331508998e-34,1.0596857366158129e-73,3.5772961232775022e-53,3.216092074832413e-56,1.6089556481430628e-59,1.0816433608480173e-41,1.5888141622704945e-52,6.5825699304172748e-59,8.5184194241751269e-41,3.6902523761328682e-47,5.4256330022618628e-68,5.0755760673314074e-41,8.5528906191095213e-57,2.1441622536034768e-74,5.064878765758327e-57,8.5069221570409193e-41,3.6852716562553289e-47,1.6113122201877815e-48,1.4536858276074162e-52,1.0162794561048254e-33,1.284533252972354e-68,5.6574631642774543e-71,7.9668767641097923e-79,1.1425496321889945e-43,4.9496228980127129e-50,9.0702660851782045e-59,2.121345253627651e-64,4.4254873917489726e-82,1.3853741955381883e-84,1.995668626301109e-94,4.512488755714007e-76,5.2061381298679552e-78,1.9467776001675053e-51,3.4545170692516675e-64,5.9074013314299327e-75,7.9108613725258677e-87,4.3762313172311268e-89,2.8118724349202292e-90,8.2733204608099234e-90,3.6645172112298884e-88,1.7810805639728194e-95,4.0177183516830056e-100,3.3785182557697237e-37,2.7042392595883876e-62,2.0444263208336851e-28,2.2547607948979246e-69,4.7517254490589736e-82,1.2910092100668571e-34,7.4914561730232611e-111,4.1790879053796576e-114,4.9998530389909932e-117,1.2255133329625277e-52,3.882170019442229e-56,3.2037714036559407e-103,4.3600885616550101e-111,8.1462322104555231e-112,4.0838300248511286e-118,8.3796970735464515e-50,7.9820453954636267e-96,3.6099492903352447e-44,7.3349747547392259e-42,6.7384293073032268e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0762832053708059e-52,2.4214594090907423e-54,1.7048794066362716e-56,1.1516110611875986e-59,1.5485004552358453e-54,1.0497983160741876e-57,2.6835072463432553e-63,2.3608356586538804e-64,3.2434043068737459e-57,1.1444457433222167e-63,3.5228696947395798e-67,1.4435988671931518e-73,5.2272676210898052e-81,1.1993150830773768e-81,2.7262197035731524e-87,2.7262194977163914e-87,3.1073464716669067e-89,6.5850608664324034e-68,2.0020178446639773e-123,1.8423297776243403e-131,1.9452591125645103e-139,2.5817555732651666e-146,1.7282581371671091e-156,1.3567153584572767e-161,4.204563391667809e-162,2.7880540147720614e-79,1.6067847109087642e-156,1.8013302113563365e-167,7.2001532435079826e-173,6.7924859101881909e-179,9.6753705984491246e-176,2.2575383655573714e-101,8.6890838678226127e-113,4.3070854312812185e-75,1.5404053598510129e-81,1.0880036761675637e-91,1.1122567262899832e-68,3.3235496745593483e-72,3.1074057614248729e-95,1.3498501288545316e-88,4.7058347620644844e-94,3.1408489740688069e-94,2.7674148087787303e-95,1.2375894912612742e-96,5.6252608135157895e-102,4.2207763373415719e-102,7.7222255453888296e-99,4.8174992970729264e-109,4.8180124794249483e-109,3.3689424019882081e-112,3.5597211993075157e-121,3.3693013002926177e-112,1.1607373017843346e-121,3.0736781325166032e-110,3.073665995496749e-110,9.0750501979962695e-113,1.597914536576334e-118,1.6923971948594601e-119,3.3334770656504994e-120,7.329372824491089e-128,4.9454476600786177e-131,6.9861124770393971e-84,7.7367140635668524e-79,2.5886955455509527e-74,7.3001063429077087e-144,6.7438140932681504e-65,7.3768287833689197e-73,4.7886424982956505e-83,6.0159580017704239e-94,2.9712046530829745e-65,4.8548572106903782e-147,4.8548572025148253e-147,5.898319626123886e-106,4.2323806040031043e-101,8.4739482057747683e-101,4.1359060501519836e-114,2.4230868282841842e-74,9.8337478699850684e-106,1.0147406960395788e-111,6.0579904453155134e-109,4.6666844384550352e-93,3.0099588513461042e-97,1.5835678903538943e-108,6.1631290280346306e-74
7e-15,0.002469546836828175,1.1025502332187616e-23,1.1025502319613417e-23,1.0740411458821957e-23,1.0740411218592383e-23,2.5837004048636968e-32,5.3375251958877984e-24,7.3815192665657091e-31,4.9978098016148355e-31,2.5192993187511559e-24,4.1057471232705194e-30,4.9735620201702258e-31,4.8449586141618506e-31,1.0798354118146899e-39,1.4649814669123989e-45,2.1240695884291268e-24,3.4616341787382278e-30,4.3072031393856093e-40,5.7216110624451753e-25,1.2066491168948796e-31,5.8434578682503526e-46,4.9515598466630885e-40,3.4962730686753183e-54,2.7646916632743713e-59,4.5565318125435739e-33,7.306384624754487e-56,8.1680334369257421e-47,1.1131997885820418e-54,2.543918497794126e-54,1.2244080646240546e-25,9.7232002246821705e-40,2.7755407002624502e-39,4.6988658285079811e-33,1.9849226349303876e-70,5.7778666003448071e-52,5.3087164471251742e-54,8.138266548062827e-58,1.747017843694607e-40,8.0364378458510208e-51,1.087116919977776e-56,1.3758511830183795e-39,1.8665775405973698e-45,8.9604093241971471e-66,8.1978166713035357e-40,1.4125146568510739e-54,1.193743769494904e-71,8.3646788196430956e-55,1.3739942253510945e-39,1.8640582531782909e-45,8.1502265033724843e-47,7.349256981408004e-51,5.52325800216872e-33,8.1204688120069114e-66,1.240523727233387e-67,6.1668497244038632e-75,1.8453890627283803e-42,2.5035859508949823e-48,1.4979521597608563e-56,1.181041929104061e-61,3.004362050811049e-78,2.6639381086416484e-81,1.350170238333981e-90,8.4348365800038971e-73,3.4235362600526539e-74,9.8470691988860476e-50,1.7473403067813505e-62,9.6257500417225917e-73,4.2831126206724583e-84,7.1290101727536435e-86,1.5781711726283609e-86,5.297441952839654e-86,6.6708347496094459e-85,1.0198144702429805e-91,8.2062646691068808e-96,1.8361512286629194e-36,4.4660741422297865e-60,4.5332650905643922e-28,1.2553284143105468e-66,3.6781299250357246e-78,7.0163502841637566e-34,5.5147167632802619e-106,1.1174191989524965e-108,4.9105211756525934e-111,6.1943684439124747e-51,6.4067947821128453e-54,3.21168324302497e-98,1.5963815725972474e-105,2.9826219552212312e-106,1.2950435879218967e-112,4.5541824726891225e-49,1.2624691203672665e-91,5.8306143891319588e-43,1.1847095281788661e-40,1.0129884280630961e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.4439883331404093e-51,1.1392173316809161e-52,8.3209478897713926e-55,1.8387634777829327e-57,7.8325304559590854e-53,1.6955737892869831e-56,1.3573234593032161e-61,1.1941305393478943e-62,5.2385809426334463e-56,5.788756138890239e-62,1.7819045168378651e-65,2.384100467771087e-71,2.9099705290066976e-78,6.6770169398731112e-79,5.2421826145205036e-84,5.2421812217363617e-84,5.9750617407378745e-86,3.3308010641765649e-66,7.3770018430954356e-119,2.7154527078109715e-126,1.146866502950431e-133,6.0885055796568071e-140,1.6302373375963459e-149,5.1190685886787279e-154,1.586438105198192e-154,4.6044748434958069e-77,1.5157002182360587e-149,6.796788415881674e-160,1.0867014966040731e-164,4.1006929996149939e-170,7.8603700901069193e-170,1.5274139886334037e-97,2.0987875771480813e-108,2.3979418209432798e-72,2.9620593360083013e-78,7.361359652904614e-88,6.1878972387900637e-66,6.3861857092786495e-69,1.3800405252050476e-91,2.2292488415666612e-86,2.5946884150731536e-91,1.7393067613796851e-91,1.5382648988804807e-92,6.889966253440686e-94,1.0810720908564701e-98,8.1075844881718146e-99,4.2992434546697066e-96,9.1717938144866484e-106,9.1727613641914744e-106,2.2566838089073103e-108,8.5095739610258041e-117,2.2569218774143544e-108,2.7747593369974032e-117,5.9103094648859333e-107,5.9102273489990486e-107,6.1335693459603131e-109,2.5395038757715809e-114,3.7359806699088281e-115,8.0432714680869751e-116,6.3645130232634632e-123,1.5657345809881654e-125,4.7227306408838e-80,4.3042363137023931e-76,4.2676924001959807e-72,8.4477795446614253e-138,1.1137467538170434e-62,4.1070182696768922e-70,9.2081616865884884e-80,4.0703699606868542e-90,4.9069649583967087e-63,2.0782331397218481e-140,2.0782331388327344e-140,8.9033527392675956e-102,3.7519478459586302e-97,2.6936889024801029e-96,9.1084421725464473e-110,1.3488409084063466e-71,1.1330619439590502e-100,4.2756393787988971e-106,6.9828205664169652e-104,1.2925868542040739e-88,3.017392190349247e-92,4.8309271038645178e-103,1.0178171781462182e-71
1.5e-14,0.002469546836828175,2.3131935117237998e-23,2.3131935061609752e-23,2.2533803283762756e-23,2.2533802220987231e-23,1.1430290058954199e-31,1.1198337207329906e-23,3.2655839045151084e-30,2.2110309598967828e-30,5.2855791896910655e-24,1.8163796257069319e-29,2.2003037380697256e-30,2.1434095903482097e-30,1.004265541089497e-38,2.8175421280235364e-44,4.4563732369747261e-24,1.5314245255088792e-29,4.0057735207756176e-39,1.2004161689047737e-24,5.3382146511230281e-31,1.1238497205104643e-44,4.6050409686570803e-39,1.3716564596371857e-52,2.1930359906769031e-57,2.0158082544623394e-32,1.4508546753124663e-54,1.5694248882808133e-45,4.5089014844183475e-53,9.9708348299995172e-53,2.5688562168078642e-25,9.0427452377164854e-39,2.5812995547616739e-38,2.078776761263598e-32,3.0559960703768655e-68,5.3735117144043246e-51,2.081204284254444e-52,1.5651877704531803e-56,1.6247592705933591e-39,1.5456177596993992e-49,4.2650140663406002e-55,1.2795635891031867e-38,3.5899116859733575e-44,3.5153389943818655e-64,7.6241120677701798e-39,5.5416120235859975e-53,9.4691180566601631e-70,3.2816531098146957e-53,1.277836620369115e-38,3.5850665172933018e-44,1.5674995421055974e-45,1.4123942493978304e-49,2.4434894052384998e-32,6.5494567038991167e-64,2.01254271980124e-65,2.0068423119750988e-72,1.7162439604259973e-41,4.8150508029195204e-47,5.8767606638336402e-55,9.3683783992767894e-60,8.347200817381968e-76,4.2506658105256645e-79,4.3212568745478117e-88,1.2950644229546823e-70,1.0545466352354155e-71,1.8938507094304098e-48,3.3605897701461524e-61,3.7044501525316316e-71,3.2674090936150123e-82,9.2847361500606022e-84,4.0790350777435605e-84,1.5776781127176506e-83,9.9018810805860555e-83,2.6658788506904727e-89,4.2983662861897904e-93,8.1231330554554163e-36,1.7521456368050231e-58,9.5108577065767127e-28,9.957736538374552e-65,1.196954357897021e-75,3.1040303391072776e-33,5.7708227253334208e-103,2.3293516826603829e-105,2.0477655445466117e-107,1.1900604238409573e-49,2.5108945495946166e-52,4.1884568201696219e-95,4.1653675247628192e-102,7.7824235143952062e-103,2.8544512049564915e-109,2.0147697973833176e-48,5.4733485828016331e-89,5.4225797917857689e-42,1.1018020438235263e-39,8.4906402623853581e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0470222154105121e-49,1.9829078979579986e-51,1.4615667083839983e-53,6.6029621423725458e-56,1.5064024101623968e-51,1.5769014995571782e-55,2.610399739837397e-60,2.2965910135447201e-61,4.871966249114205e-55,1.113327923797415e-60,3.4270384965657051e-64,9.3532978862088577e-70,2.3079723690826452e-76,5.296326930180683e-77,8.364440697577057e-82,8.3644362396675509e-82,9.5338685263196298e-84,6.4059688959424413e-65,6.8352906662713753e-115,5.0323380214651153e-122,4.2509025836677813e-129,4.5135126328381837e-135,2.4169619085682485e-144,1.517893634704885e-148,4.7040675757668069e-149,1.8064320333324322e-75,2.2472435672258947e-144,2.0154177934069127e-154,6.4446570721600992e-159,4.8638162194030517e-164,4.3028398973496468e-164,4.8888679124886353e-95,1.3455804784845189e-105,1.9021267649737898e-70,4.7263836637552114e-76,2.3562317729373509e-85,4.90334900832246e-64,1.0179544012939021e-66,2.984824201128358e-89,8.7456406075289207e-85,2.0303220169275308e-89,1.369261039940902e-89,1.2174180846934573e-90,5.4650884573808184e-92,1.7236278149978563e-96,1.2917597283332381e-96,3.410240665732918e-94,1.4433806860965263e-103,1.443530903825197e-103,7.1242693169485958e-106,5.3787861755793219e-114,7.1250108370214203e-106,1.7538852360907745e-114,9.4305254406230559e-105,9.4302626137169585e-105,1.9603306275919889e-106,1.1033590113323266e-111,2.1394409693953124e-112,5.1491987049421775e-113,8.115464247452952e-120,3.9945257087228218e-122,1.5098643173948657e-77,3.4107352428233861e-74,1.6700247887579042e-70,4.2798999929944937e-134,4.3694904226109592e-61,3.2578416695811778e-68,1.4693006294380324e-77,1.3028542215378377e-87,1.9251147083010932e-61,2.1059985516265189e-136,2.1059985512742908e-136,3.6301953912047009e-99,1.2792312004445153e-94,1.8393910290835636e-93,5.2034645443091945e-107,1.0697230732348652e-69,1.5485406567567896e-97,1.1691150025168114e-102,9.5484030258166998e-101,8.4221368070970808e-86,3.9350759988137922e-89,1.0254934895471583e-99,3.9929712336531364e-70
3.1e-14,0.002469546836828175,4.7344797148481556e-23,4.7344796916613391e-23,4.612058339133602e-23,4.6120578961504097e-23,4.7643428911754688e-31,2.2919961327730427e-23,1.3611518830252526e-29,9.2159600877171808e-30,1.0818109417645056e-23,7.5709619599730482e-29,9.1712471378950778e-30,8.9341024460895566e-30,8.4759575785493548e-38,4.7904530128583887e-43,9.1209557065214336e-24,6.3832234350348093e-29,3.3808560917942299e-38,2.4569254631224843e-24,2.2250596882390808e-30,1.9107966954318324e-43,3.8866428538684176e-38,4.6824401843380854e-51,1.5003333147631777e-55,8.4022271814562102e-32,2.5051323773161112e-53,2.6671652485047856e-44,1.5637144152722688e-51,3.4022377333551362e-51,5.2577527714782513e-25,7.6320401780640091e-38,2.1786037544334223e-37,8.6646903450336456e-32,3.9115574232140505e-66,4.5352142807815709e-50,7.0944189608160145e-51,2.6611245096355677e-55,1.371294034587003e-38,2.6278992032840696e-48,1.4559809932734822e-53,1.0799432634132381e-37,6.1036388158894577e-43,1.2000319631486636e-62,6.4347196425673768e-38,1.8917739962349293e-51,6.4781387249539983e-68,1.120279266579203e-51,1.0784857654952854e-37,6.0954012097819617e-43,2.6650938949289942e-44,2.3978318753020253e-48,1.0184888557477023e-31,4.4206789555567357e-62,2.7201822778596586e-63,5.4283371863742795e-70,1.4485030035039822e-40,8.1866683750712109e-46,2.0061573498779869e-53,6.4092398015837766e-58,1.7471526815711874e-73,5.8221007018351682e-77,1.1841843367343451e-85,1.6494753214894763e-68,2.6880981515720473e-69,3.2199773986064578e-47,5.7137483675647859e-60,1.2184737155819681e-69,2.0725684880999074e-80,9.1083456942956129e-82,7.8670374614796133e-82,3.7965449316375867e-81,1.1904765988611299e-80,5.2361621499461407e-87,1.6895942688397071e-90,3.3858628901016587e-35,5.9814373598707878e-57,1.9465703256849478e-27,6.812570770429322e-63,3.2376689324361344e-73,1.2938112649468462e-32,4.5198838191636185e-100,3.6173242224295769e-102,6.3606029519968652e-104,2.0190854738561317e-48,8.5537805615849083e-51,4.5303951125169501e-92,9.0115535961057548e-99,1.6836865550772362e-99,4.7138480887749445e-106,8.397905970568598e-48,1.8218481602463717e-86,4.5766469642501779e-41,9.2991907291505908e-39,5.993930360308327e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.780175825261749e-48,2.8369239247747727e-50,2.1000718834993568e-52,1.9106996618220136e-54,2.5612289236602288e-50,1.3308792172918879e-54,4.4379690627239742e-59,3.9046050534416527e-60,4.1119112382683135e-54,1.8929031657442123e-59,5.8266344253146282e-63,3.1929495793701532e-68,1.5785522300537902e-74,3.6232919826389916e-75,1.1456278165328232e-79,1.1456265947551529e-79,1.3058094162516265e-81,1.0891475737158842e-63,1.7646903316122839e-111,2.5987945840173403e-118,4.3907945879047616e-125,9.3244191893363976e-131,9.9857062751342723e-140,1.2542498337757207e-143,3.8870159272286038e-144,6.1666814916312604e-74,9.2852767069704568e-140,1.66544268980741e-149,1.0651021904628443e-153,1.6076797692338936e-158,9.0573360455763402e-159,1.3399155932130721e-92,7.3777361023261953e-103,1.301322579944988e-68,6.4737585851901472e-74,6.4580886216807841e-83,3.3476557071494788e-62,1.3914322773079422e-64,4.9641399228817178e-87,2.9854189954266136e-83,1.3525241409039691e-87,9.2288443508816172e-88,8.2911582198905912e-89,3.7385400370392236e-90,2.357115806857398e-94,1.7641076904693788e-94,2.3330037814261601e-92,1.9242270235522561e-101,1.9244220496832879e-101,1.9006355008956767e-103,2.8682418114310074e-111,1.9008281767965407e-103,9.3525810271827299e-112,1.291650008012907e-102,1.2915779766440208e-102,5.3571384127251255e-104,3.6727664275796107e-109,9.6593465814137674e-110,2.8150708052842764e-110,8.7889621416117477e-117,8.6526615583235436e-119,4.1285341665713496e-75,2.3286309029553365e-72,5.6722125548524389e-69,1.8276403811286818e-130,1.4916477714505695e-59,2.2288482571443092e-66,2.0125338357706464e-75,3.570966194868019e-85,6.5718969231044006e-60,1.7986770008844699e-132,1.7986770009048649e-132,1.079811169764757e-96,3.6232662711778603e-92,1.0421954149927911e-90,2.3427851953935271e-104,7.3153902661394606e-68,1.7550504793673491e-94,2.6502434186319848e-99,1.0833257761106571e-97,4.5541342173552574e-83,4.2563292259576499e-86,1.6160343241861123e-96,1.3630005905624564e-68
