Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554)
0.0,0.002894080600574418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002894080600574418,1.3926218995302149e-21,1.3926218949371526e-21,1.348934432085022e-21,1.3489344288485464e-21,6.7660024680538196e-30,7.2655589241570847e-23,1.8497165396806199e-29,1.2396493919343499e-29,3.4522460083449181e-23,9.7937917433004193e-30,1.2348991641306158e-29,1.196159564614623e-29,3.2362412869910898e-38,9.1810007430587262e-45,2.8662734317341997e-23,8.1314267029427664e-30,1.1366118254624742e-38,6.9597979507104311e-24,3.5081739878023323e-31,3.2244919440736453e-45,1.9732970210598786e-38,2.2178680111444775e-53,1.2701699136013341e-58,2.7874320735912804e-31,2.6241974233824624e-54,3.9239436091884918e-46,1.0175966948651839e-53,3.468332965703949e-54,2.7018884602625162e-24,1.3227368767461658e-39,9.9508805029227161e-39,2.9573141542749031e-31,8.3111253514659828e-69,1.1970729212838267e-48,2.980771159416714e-53,3.8045107880222554e-55,2.4968911025212751e-39,8.5869922865559002e-49,1.1997109204531485e-54,8.7558698624860114e-39,2.4839819279637873e-45,3.5375395470526689e-63,1.098219999236234e-39,3.0397897355917867e-54,1.0035764222302271e-69,6.7436974216612201e-55,8.7560853731555651e-39,2.4840430396230121e-45,3.6596181881620848e-46,8.674552005640809e-50,2.395883486465503e-32,6.648612616765927e-64,3.3660596466772405e-66,4.142165928471018e-74,2.1309507974264441e-41,6.0453653648966699e-48,4.158119435590185e-56,2.3762595111270337e-61,3.8374444772444612e-76,1.3628227050588471e-79,2.8775111457328153e-88,1.541465038875881e-71,2.0159810471859224e-73,2.9775983508632109e-48,2.2777021894752901e-59,1.0468605808483266e-69,3.6964601432409039e-81,3.7528488923164696e-83,2.3497590430929676e-84,3.0529011093391035e-82,1.3777253497813097e-80,1.2388676552434376e-89,2.9818246843268738e-94,2.3335652666103506e-35,1.0239992674333126e-57,1.9130909948374836e-25,4.4358877831204153e-64,6.4149659448752548e-77,6.6632144717730172e-33,9.1418270826956389e-104,6.7617072695422145e-107,1.235337370997954e-109,7.2010668082876445e-50,3.5676560367904531e-53,-3.2824601332468608e-105,-4.0392970595636011e-113,-6.0120272020046171e-113,-2.6314083778453802e-118,1.1719262578088104e-45,4.1497285210500898e-89,1.2503156145287268e-42,1.6750780361912281e-39,4.7948706074374593e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.7572353627385313e-49,1.4504995512457687e-50,2.7870522147242339e-52,2.5443866720156333e-55,1.1762523018950544e-51,6.2665680965800116e-54,1.1899485534184136e-59,9.9581504505350297e-61,1.1611656513470868e-53,5.2527084980927939e-60,1.6651075154821807e-62,4.7237986098432956e-69,2.5128475236350612e-76,1.4290677024039412e-76,2.7137029063638458e-82,2.7137018092142842e-82,9.9830486828274955e-84,8.6359868367641827e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2241172126624438e-74,0.0,0.0,0.0,0.0,0.0,2.2117210022457802e-94,8.2571318025246216e-105,1.6187866801568843e-69,4.263492237561282e-76,4.7797661958654157e-86,4.4202458533452012e-65,2.1925404305022762e-68,1.6849683726175142e-88,1.1741037079298021e-82,2.8789019395794943e-88,2.2195537298523906e-88,1.8635829124967356e-89,4.2570282369507677e-90,1.6158896113213385e-95,1.0491889457161238e-95,1.6124796647822892e-92,2.5093213308116931e-102,2.5105699258030826e-102,1.7864785681205201e-105,3.9867358821161799e-113,1.7873675171963797e-105,1.5070355175795698e-113,6.0199376517872548e-103,6.0198780810473104e-103,1.2251003459286463e-105,1.8140904970369204e-111,1.87212264292025e-112,1.5052994514497502e-112,2.041266065160872e-119,1.4532527701814284e-122,1.4398567301785285e-78,6.5255339765213061e-73,4.0879536220440544e-69,1.2846206837210662e-133
3.0000000000000002e-15,0.002894080600574418,4.5757576363729905e-21,4.5757576061900075e-21,4.4322130860648249e-21,4.4322130647965593e-21,4.4462301722858347e-29,2.3872551092704275e-22,1.2155280034037129e-28,8.1462674024578274e-29,1.1343090765249261e-22,6.4359192805008593e-29,8.1150516061854345e-29,7.8604770893819449e-29,3.0513128656448963e-37,1.1279514019104412e-43,9.4177528694748677e-23,5.3435081688879348e-29,1.071662473500804e-37,2.286791170239031e-23,2.3053716566110083e-30,3.9615183042698667e-44,1.8605370386179486e-37,3.3584816872348919e-52,2.2863034630559078e-57,1.8317410265257856e-30,3.3777262184937974e-53,4.7498782761065253e-45,1.600537816671897e-52,5.1893203078934055e-53,8.8776336518704637e-24,1.2471517762736988e-38,9.3822569255839522e-38,1.9433778183939216e-30,1.7307211780419666e-67,1.1286686412409604e-47,4.5134471088178216e-52,4.6741040842109306e-54,2.3542116104709217e-38,1.0549731083359012e-47,1.8167048091556127e-53,8.2555327014229253e-38,3.0517486887247461e-44,5.3568361458007535e-62,1.0354644617183761e-38,4.6031092603828143e-53,1.8064348684834681e-68,1.0211883216753592e-53,8.2557359444355169e-38,3.0518237743686796e-44,4.4961016279375718e-45,1.0656455631910153e-48,1.5744377291729145e-31,1.2347376831932663e-62,7.2128622423837997e-65,1.0059393039867782e-72,2.0091819973574583e-40,7.4271625281101824e-47,6.2965731187831584e-55,4.2772626962995089e-60,9.2622731181398018e-75,2.842455129045527e-78,6.8237846389121267e-87,3.2093671950916977e-70,4.7733154942987725e-72,3.6581920289728492e-47,2.7983196191968914e-58,1.5833793626745862e-68,6.638874551553688e-80,7.7511443443011292e-82,5.5036817665282431e-83,7.2204459347138699e-81,2.8648358218965117e-79,2.9127097914129964e-88,7.8625372935628465e-93,1.5334857561837543e-34,1.5506272560497954e-56,6.2858596692223762e-25,7.9845971169651401e-63,1.5578969169298725e-75,4.3786840084001339e-32,2.671537625849104e-102,2.1688243094074107e-105,4.3153103976197156e-108,8.8460053957095101e-49,5.4019454547413008e-52,1.3598883284233973e-103,1.5580293325477212e-111,2.3189466904027622e-111,1.0194673646042761e-116,7.7012296466268667e-45,1.0792120573980455e-87,1.1788690981117645e-41,1.5793592984441166e-38,4.4799015513633686e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.0731736536083928e-48,1.7691377390346577e-49,3.45037748284007e-51,3.8769245659034424e-54,1.4451100550742037e-50,5.9084762616679344e-53,1.4619258559852045e-58,1.2234272768497719e-59,1.0948130896589063e-52,6.4533260945376351e-59,2.0457026310201903e-61,7.1531780237927754e-68,4.5230786724838595e-75,2.5723194431475259e-75,5.6600001113327979e-81,5.65999750952637e-81,2.082177033903951e-82,1.0609928247084796e-62,2.433370720036e-113,2.1577776221814487e-121,8.3026161685023317e-129,9.4028448590787952e-136,5.2286575192143669e-145,3.6233627065807231e-150,3.0878117844101257e-150,4.8822345171397992e-73,1.0575890909296177e-145,3.6123289117343619e-155,3.8998812887311543e-160,3.3298012942248813e-166,7.0185082548820487e-161,5.2449346295368356e-93,2.1940363134483589e-103,2.9138139587359703e-68,8.89242122662691e-75,1.133486802276708e-84,7.9558154558322786e-64,4.5727018521178819e-67,3.9006458816289779e-87,1.7779271699580466e-81,5.177189360287192e-87,3.992349385573705e-87,3.3538221000232033e-88,7.662638270638489e-89,3.3700277308275799e-94,2.1880765893738173e-94,2.9024624701168043e-91,5.2305778782223234e-101,5.2331784276052493e-101,4.2342640816854244e-104,1.0588173888343141e-111,4.2363695610829343e-104,4.0024595556652562e-112,1.2555860818702403e-101,1.2555719551262783e-101,2.9049668179584943e-104,4.7057566370961756e-110,4.9535617860660097e-111,3.999462466668735e-111,6.0058733087737868e-118,4.6910183016196643e-121,3.4142767430764768e-77,1.1745037231089598e-71,6.1883441963531134e-68,4.5134567614519697e-132
7e-15,0.002894080600574418,1.0146244978054194e-20,1.0146244814016254e-20,9.8279504476452662e-21,9.8279503320568777e-21,2.416429367169131e-28,5.2934789405622552e-22,6.6061301566938927e-28,4.4273191334736509e-28,2.5152049835971777e-22,3.4977786530178545e-28,4.4103539788410601e-28,4.2719982430345106e-28,4.9283274489715859e-36,5.7053284172327826e-42,2.0882825997263684e-22,2.9040776714272411e-28,1.7308957163723788e-36,5.0707135262174898e-23,1.2529200113201354e-29,2.0037889893355742e-42,3.0050469567082411e-36,5.5464616071475269e-50,1.272866630793877e-54,9.9551124919927984e-30,1.9290974648874641e-51,2.3219198930615907e-43,3.0082241593627483e-50,8.2611766290400732e-51,1.9685188561000277e-23,2.0143370652840766e-37,1.515373933219175e-36,1.0561834045125345e-29,3.2216743518326881e-64,1.8229691914462307e-46,7.4468027359676755e-50,2.3641713875959605e-52,3.8024082674789751e-37,5.3361869972684348e-46,3.0002975970368856e-51,1.3333910385521107e-36,1.5436138081786151e-42,8.8466322020196711e-60,1.6724303797837605e-37,7.6020559027970001e-51,1.0056986025812114e-65,1.6864985685825709e-51,1.3334239353136602e-36,1.5436518215822627e-42,2.2741865828132357e-43,5.3850215633397941e-47,8.5567271247946877e-31,7.7569372178671304e-60,1.5714881327110764e-61,7.736264310881831e-69,3.2451306368788894e-39,3.7567585888847424e-45,1.0398658941127055e-52,2.3813049156721974e-57,6.198733389274005e-71,5.4656606362370483e-75,4.6165032312834496e-83,5.9516222172674711e-67,3.1139719064952812e-68,1.8503631721906274e-45,1.4154278128136928e-56,2.5698176234265882e-66,3.5241365289788427e-77,1.2270004731722689e-78,2.9448242258504367e-79,4.5935841472865461e-77,5.1817158393484827e-76,1.6203120319816796e-84,1.5600471622470535e-88,8.3341620560664938e-34,2.5608704582461134e-54,1.3938141446634189e-24,4.4453838575134903e-60,1.1981195060104488e-71,2.3797203218711036e-31,1.908934911284445e-97,5.6166267773756156e-100,4.1045469584347006e-102,4.4682520750937574e-47,8.9089221593872786e-50,1.9267303616031557e-98,9.4839218863045003e-106,1.4115731908679671e-105,5.2409802864054091e-111,4.1854507254019315e-44,1.6720794385726184e-83,1.904053122097356e-40,2.5509044893628632e-37,6.6845852816207101e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.5777022691632044e-46,8.2572146889536391e-48,1.6673462848335389e-49,6.1274584239276248e-52,7.309571824273352e-49,9.5430513554236104e-52,7.393960828274971e-57,6.1881058241204375e-58,1.7682854852717562e-51,3.2641733435106937e-57,1.0347395445936154e-59,1.1813473696182096e-65,2.5177387612804699e-72,1.4321044981282922e-72,1.0883360988544753e-77,1.0883343385688061e-77,4.0037873163244873e-79,5.3666592204045972e-61,8.8214210645052532e-109,3.1289591624573237e-116,4.8158030220330684e-123,2.1815903419002461e-129,4.8522977611536564e-138,1.3450198831662217e-142,1.1462202339262151e-142,8.063053398719718e-71,9.8150141907140365e-139,1.3409333555243404e-147,5.7906806570116874e-152,1.9776820191055439e-157,4.0428634133305137e-155,3.5486432200722611e-89,5.2995410994663829e-99,1.6222336975759452e-65,1.7099175803379093e-71,7.6690318133057682e-81,4.4231245851349774e-61,8.7804460825652614e-64,1.6972309829364494e-83,2.9362319613045255e-79,2.8350505262264312e-84,2.1947267141898588e-84,1.8609961690044357e-85,4.2660192381886299e-86,6.4700022928042776e-91,4.1981976728453634e-91,1.6159254259689305e-88,9.9330972316113235e-98,9.9379541465401981e-98,2.8291187664543524e-100,2.5245184902665004e-107,2.8305022821411189e-100,9.5429106650165939e-108,2.4143523973961559e-98,2.4142568214405666e-98,1.9611188882357679e-100,6.9950190053391786e-106,1.0750579057077136e-106,9.6390226044802087e-107,5.2062631989990457e-113,1.482617182373902e-115,2.3062018670415424e-73,6.5298029980901561e-69,1.0171388682922816e-65,5.2311505805158998e-126
1.5e-14,0.002894080600574418,2.1287219008661165e-20,2.1287218282957386e-20,2.0619424237236239e-20,2.0619423725873284e-20,1.0690282974391122e-27,1.1105927269106038e-21,2.9225517633580023e-27,1.9586459060193661e-27,5.2769904436332517e-22,1.5474146564252349e-27,1.9511404863617964e-27,1.8899318940308315e-27,4.5834294778664784e-35,1.097283420340233e-40,4.3812919818823016e-22,1.28476186358569e-27,1.6097632269866363e-35,1.0638566321754617e-22,5.5429227800226937e-29,3.8538094888426791e-41,2.7947467515341332e-35,2.1759502845076394e-48,1.0096596179016798e-52,4.4041404564159247e-29,3.8279872812195154e-50,4.4280842936749677e-42,1.2175987504671448e-48,3.2137619071243513e-49,4.1300301097970525e-23,1.873368321836379e-36,1.4093222262572036e-35,4.672553967310096e-29,4.9196200691767542e-62,1.6953931067539158e-45,2.9174646385214634e-48,4.5467660811749764e-51,3.5363107783777277e-36,1.0262857428207351e-44,1.1770837861615805e-49,1.240074922898498e-35,2.9687680333565789e-41,3.4706112071840047e-58,1.5553892751784149e-36,2.9824544616854425e-49,7.977282390885996e-64,6.6165144473767494e-50,1.2401056195526386e-35,2.9688412413079362e-41,4.3738494598433206e-42,1.034197179197026e-45,3.7854963267959823e-30,6.2220835860498805e-58,2.5356141456948296e-59,2.5039068164600349e-66,3.0180284216143885e-38,7.225228825515213e-44,4.0795322823325751e-51,1.8888922095761852e-55,1.6990863558905654e-68,8.7209593727180721e-73,1.4774663677009417e-80,9.0439774828981197e-65,9.4935598126117823e-66,3.5587335187393957e-44,2.7222381389864693e-55,9.8351417022574379e-65,2.6176491687606001e-75,1.5527441516259483e-76,7.2132665223368566e-77,1.3573464695947448e-74,7.6309554969920172e-74,4.1158014458835752e-82,7.9406428399567394e-86,3.6870335417743031e-33,1.0046874670469608e-52,2.9242495764729308e-24,3.5262382520336492e-58,3.8778378513210074e-69,1.0527888231080319e-30,1.9394425968549092e-94,1.1335000782421259e-96,1.6570985671658814e-98,8.5758705512192855e-46,3.488114078030818e-48,2.4283715554458306e-95,2.391573255650317e-102,3.5595852442709096e-102,1.0995407402368508e-107,1.8516432764244839e-43,7.1592051130180946e-81,1.7708064956517351e-39,2.3723889419815309e-36,5.5476460592635673e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.8808452354871486e-45,1.423434821676749e-46,2.8991083173212561e-48,2.1786235235527047e-50,1.405824935857947e-47,8.8751686248447117e-51,1.4218627146050143e-55,1.190090205965626e-56,1.6445335187926711e-50,6.277842216015416e-56,1.9900621814594626e-58,4.6346682979108528e-64,1.9966390054923577e-70,1.1359727473300516e-70,1.7365256274296283e-75,1.7365199934411506e-75,6.3884963643113717e-77,1.03215317487952e-59,7.9413732127946304e-105,5.6338853306007624e-112,1.7342746194400858e-118,1.571296679859268e-124,6.989451602174879e-133,3.8748543253310231e-137,3.3021380129583589e-137,3.1633258551979384e-69,1.4138680664384362e-133,3.8631172137480348e-142,3.3364822773097276e-146,2.2790085107698108e-151,1.2085437354609102e-149,1.1358337418447224e-86,3.3976559822387861e-96,1.2867944678542751e-63,2.7283832692156439e-69,2.4546835247508126e-78,3.5015630414469566e-59,1.3982630747847348e-61,3.6251950331701074e-81,1.1519363323074466e-77,2.197478843611088e-82,1.7102609667428098e-82,1.4692328021158489e-83,3.383831563595709e-84,1.0300899104018975e-88,6.6781316931459631e-89,1.2818040643826098e-86,1.5577914744145765e-95,1.5585358759266011e-95,8.9006839675758905e-98,1.5901008982065901e-104,8.9049386592933975e-98,6.0106607155328497e-105,3.852384463773204e-96,3.8520785638375574e-96,6.2578327372862692e-98,2.9189784344827902e-103,6.0388409611147899e-104,6.16090870716343e-104,6.6228972582848037e-110,3.7735509234949301e-112,7.3644948089491182e-71,5.1693341479321634e-67,3.963024791641195e-64,2.6558380834539173e-122
3.1e-14,0.002894080600574418,4.3569164458853673e-20,4.3569161433994891e-20,4.2202368082139175e-20,4.2202365950690189e-20,4.4558950806682624e-27,2.273082659000409e-21,1.2181701324583006e-26,8.1639755137533691e-27,1.080053594741903e-21,6.4498715733207192e-27,8.1326913345074752e-27,7.8775631752837535e-27,3.8683946250431086e-34,1.865626694892566e-39,8.9672897727026088e-22,5.3550933848244129e-27,1.3586338122955858e-34,2.1774304247115289e-22,2.3103902275784669e-28,6.5523387957834516e-40,2.3587562798651458e-34,7.4278281413504665e-47,6.9072168453383083e-51,1.8357211301262799e-28,6.6073359863125808e-49,7.4985985111475891e-41,4.2212095245545345e-47,1.0926069429174285e-47,8.4530537046505493e-23,1.5811149636875678e-35,1.1894591145917834e-34,1.9476004561805546e-28,6.2057002668299179e-60,1.4309049954738252e-44,9.9319501887220431e-47,7.7300063243156672e-50,2.9846401760470435e-35,1.7449075483374765e-43,4.0182808950755448e-48,1.0466150002614837e-34,5.0475553716191227e-40,1.1847016175750048e-56,1.3127421324097537e-35,1.0181369001778423e-47,5.4572415216154534e-62,2.2587213991472e-48,1.0466410773785364e-34,5.047680171773902e-40,7.4365056368559165e-41,1.7534023602742869e-44,1.5778607857419991e-29,4.160359352010854e-56,3.3951723982311652e-57,6.7096737146145891e-64,2.5472045600196777e-37,1.2284509821661485e-42,1.3925904621827651e-49,1.2922169748608373e-53,3.4860854033969214e-66,1.1944407113613143e-70,4.0484863997885316e-78,1.1311027279649357e-62,2.3763657023406141e-63,6.0506501202082349e-43,4.6284170106422803e-54,3.2016807463692975e-63,1.5811435952039561e-73,1.4702162190131703e-74,1.2811585933296127e-74,3.225094599222307e-72,9.0581935044471345e-72,7.8022690039283894e-80,3.0126197113516958e-83,1.5368197887759762e-32,3.42976652558263e-51,5.9850367483952877e-24,2.4124608690656426e-56,1.0391498191036928e-66,4.3882110805212457e-30,1.4634879373175746e-91,1.6863346851237093e-93,4.931044718589169e-95,1.4521611701323992e-44,1.1860020406009831e-46,2.6640677281576194e-92,5.2477059559961678e-99,7.8106208461996848e-99,1.807379175037718e-104,7.7179696044906654e-43,2.3589495306844955e-78,1.4945600961588518e-38,2.0022922859211097e-35,3.8591507758041638e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.1698941882709381e-43,2.0074095546347044e-45,4.1051599877223532e-47,6.2142275752643723e-49,2.39022849540356e-46,7.4905481659939673e-50,2.4168497304462429e-54,2.0232714115102833e-55,1.3879750831567638e-49,1.0673684883253536e-54,3.3835104258249058e-57,1.5821498312093046e-62,1.3652811991748245e-68,7.771382137335089e-69,2.3783440963046104e-73,2.3783286562912919e-73,8.7500611108900083e-75,1.7549064467724219e-58,2.0367350307239112e-101,2.8902628055323318e-108,1.7795366569743275e-114,3.2247228037425352e-120,2.8686018277799647e-128,3.1806463147560022e-132,2.7105421709425793e-132,1.0798900291578092e-67,5.803375101091836e-129,3.1710706336526795e-137,5.4775238552562818e-141,7.4829380556856269e-146,3.5770806109957736e-145,3.1130471355187001e-84,1.8629137715716751e-93,8.8032835625912755e-62,3.7369986733436589e-67,6.7277765588293578e-76,2.3860681313695499e-57,1.9076513600768729e-59,5.9683005429066987e-79,3.9323527086697401e-76,1.4379097952102457e-80,1.1303724209836073e-80,9.9579303528729314e-82,2.3148645680700883e-82,1.4047029311726186e-86,9.0910586539170683e-87,8.7693360254769964e-85,2.0631047794634387e-93,2.0640478796758066e-93,2.3589805636234007e-95,8.4223111592157903e-102,2.3600596965887133e-95,3.1836102708645235e-102,5.2764907871125417e-94,5.2756524716262074e-94,1.7046938918132388e-95,9.3908697546224518e-101,2.6492435928629524e-101,3.3574875013558476e-101,7.1390442068044616e-107,8.1358527111826758e-109,2.0091277037401694e-68,3.5225665093290215e-65,1.3346470524941075e-62,1.1387987055106054e-118
6.300000000000001e-14,0.002894080600574418,8.8133044915155461e-20,8.8133032588696406e-20,8.5368240834833992e-20,8.536823214906856e-20,1.8158010485053517e-26,4.5980635886802007e-21,4.9641079092237621e-26,3.3268637749056575e-26,2.1847525291023878e-21,2.6283403148077057e-26,3.3141150690422594e-26,3.2101488626312523e-26,3.1660494304640447e-33,3.0607544418116153e-38,1.8139201461303035e-21,2.1822157151433233e-26,1.1119614598778266e-33,4.4045909434707102e-22,9.4149962290823778e-28,1.0749801174386801e-38,1.9305042886635617e-33,2.4398667284331008e-45,4.5404586201186739e-49,7.480654490459909e-28,1.0921921381538813e-47,1.2277777995775312e-39,1.3974895269873711e-45,3.5819648029747925e-46,1.709910524399697e-22,1.2940482999867549e-34,9.7349660929740829e-34,7.9365681219796659e-28,7.0471511061062629e-58,1.1711109933508396e-43,3.2447609654619282e-45,1.2680205718496367e-48,2.4427643331206732e-34,2.862678386035941e-42,1.3200323890782008e-46,8.5658705116397714e-34,8.2809970426820694e-39,3.8912894359122014e-55,1.0744013771295163e-34,3.3446398248878109e-46,3.5871540490323135e-60,7.4200688136487821e-47,8.5660867007385993e-34,8.281202872406974e-39,1.2200312505923598e-39,2.8605116363853684e-43,6.42986990158479e-29,2.5630196327838116e-54,4.1859415979636918e-55,1.6549803122834947e-61,2.0847371378485261e-36,2.0154042201173171e-41,4.574335367193079e-48,8.494393939797586e-52,5.8539081228445606e-64,1.5707389914635504e-68,1.0645382143968486e-75,1.2672870243320655e-60,5.3274487783128608e-61,9.9267494976066226e-42,7.5934142795870671e-53,9.624366262613402e-62,8.2829685577668185e-72,1.1313788692771469e-72,1.7549224345032744e-72,6.7005513612642248e-70,9.4040820983724051e-70,1.2015790881982172e-77,9.2847661380308281e-81,6.262625622517068e-32,1.126704856666405e-49,1.2106276349409461e-23,1.5859808225596926e-54,2.5631862260825078e-64,1.7882234687049037e-29,8.9190694760512212e-89,1.9982540438815201e-90,1.1687272435740695e-91,2.3632305135003765e-43,3.8652422313168963e-45,2.6587411932184413e-89,1.0474900116896326e-95,1.5590725864931693e-95,2.4077088932575984e-101,3.1451136448621044e-42,6.9028583716523816e-76,1.2232195375304056e-37,1.638766652640875e-34,2.3308861605209237e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.9193229451692235e-42,2.4528872984645103e-44,5.0262483318080747e-46,1.5305001857341655e-47,3.9214587223276608e-45,6.1304744851220394e-49,3.9630170113441674e-53,3.3189038186208089e-54,1.135967852848379e-48,1.7511132154884047e-53,5.5508723154629365e-56,5.1973750918350499e-61,8.9661961523083273e-67,5.1085714069173441e-67,3.1275229710349481e-71,3.1274823613584315e-71,1.1507335667794067e-72,2.8791578226192647e-57,4.5170379641728829e-98,1.2820339453573957e-104,1.5787185347388067e-110,5.7216786710685527e-116,1.0177563875760584e-123,2.2569288681370727e-127,1.9233599108570783e-127,3.5475554498198386e-66,2.0594126158397815e-124,2.2502173417226764e-132,7.7736380499773633e-136,2.1239388241118888e-140,1.724999636165685e-140,8.1892847203468935e-82,9.8019275682011087e-91,5.7870386392627451e-60,4.9147007989947886e-65,1.769873624767917e-73,1.556276713101551e-55,2.4893098685636822e-57,8.7289975902756926e-77,1.2917602798872792e-74,8.6954476399385763e-79,6.959067700268463e-79,6.4266421947504536e-80,1.5216099395275882e-80,1.8313475099050753e-84,1.1812025401737372e-84,5.7649971374613396e-83,2.5449798056492157e-91,2.5460502815281499e-91,5.8215534603504015e-93,4.1488621615048576e-99,5.8240059326159489e-93,1.5682017320556753e-99,6.9393195431419655e-92,6.9371146686073066e-92,4.4305932022609364e-93,2.6833391539328123e-98,9.9077762760622837e-99,1.7454102529695414e-98,7.2610617083488585e-104,1.6550274233803154e-105,5.2369244865376124e-66,2.2975892011708764e-63,4.2693769322115174e-61,4.5816350253685998e-115
