Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168),CH2O(413),S(21386),S(10206),S(29956)
0.0,0.0030568484627416614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0030568484627416614,4.8400509921582675e-22,4.8400509811957577e-22,4.6924103398051289e-22,4.6924103268685145e-22,1.6232470263261331e-30,3.2732230777518074e-23,5.9711450442893469e-30,4.0066360901750449e-30,1.5537180526815809e-23,4.1730929924432001e-30,3.9910485124194462e-30,3.8693057887952923e-30,8.0967478218539196e-39,2.1746855239791091e-45,1.2933556824306532e-23,3.4737921500825276e-30,2.9005678450567736e-39,3.1926420831861788e-24,1.4479960848072806e-31,7.790563589142871e-46,4.722769646309337e-39,4.2226667276260113e-54,2.048713655966033e-59,7.6289886902911169e-32,4.5959039336009763e-55,9.4963744238301667e-47,1.77851512939667e-54,7.5684342769310331e-55,1.1237379773407169e-24,4.4968301603283597e-40,3.1726973247112437e-39,8.0273228564766042e-32,7.7182433454365422e-70,1.3843553882194077e-49,5.2932780501451593e-54,4.1139119730591629e-56,6.4308713744173883e-40,1.3045882222455551e-49,1.4598139513383091e-55,2.5477529731082634e-39,6.8429469188702847e-46,3.1593106573491703e-64,3.7432794667673982e-40,6.2498304507426678e-55,8.4855148009428294e-71,1.4816299950044175e-55,2.5472026291320467e-39,6.8414687131318696e-46,9.0351906520823457e-47,1.6986638764605955e-50,9.2662097992684316e-33,6.6902410104043593e-65,3.2355932881265873e-67,3.6790822584687204e-75,5.6297114503412959e-42,1.5120703168003107e-48,8.1957730206121104e-57,3.9671869938567727e-62,2.3874666127716275e-77,9.1918383029863191e-81,1.2551771587143393e-89,1.4830932441543297e-72,1.8630551484525206e-74,5.4851697515088812e-49,2.1015457465523572e-60,7.38659912458171e-71,2.0056639844300659e-82,1.8168443296920972e-84,1.1206154020484614e-85,1.0562415184057648e-83,4.849083457382019e-82,5.6055818301238905e-91,1.3116353069744715e-95,7.6323639906064895e-36,1.1126671322409555e-58,5.4894288537366563e-26,3.610826808686723e-65,4.9170267429413574e-78,2.2757922294274873e-33,2.5543207828605317e-105,1.7818305658692505e-108,3.0062858145525299e-111,1.4138179367041843e-50,6.3471016586162443e-54,1.1703487323795298e-98,1.3307650373867989e-106,1.5572073942792475e-106,4.8811583498135058e-112,1.2215072879183056e-46,1.6378124500905105e-90,3.9649619832461757e-43,4.3199766269748714e-40,5.6269847014147051e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.7575417153649022e-50,1.6788672840566423e-51,2.7587250388801734e-53,2.3258502991473776e-56,2.2213795115839767e-52,8.7211744552580787e-55,1.5372689789588012e-60,1.2958450332694734e-61,1.7861783615481475e-54,7.4478315764484351e-61,1.6090920014640387e-63,4.3218202044895118e-70,2.1054317236361823e-77,1.0404615802579855e-77,1.8340434360336576e-83,1.8340428741046794e-83,6.089420381874901e-85,9.4236721309450713e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.428372712243551e-75,0.0,0.0,0.0,0.0,0.0,7.7961621628638476e-96,2.0089820631102799e-106,1.1040626669926278e-70,2.7530005067897881e-77,2.5835321517666298e-87,5.591260884095978e-66,2.5140653010240468e-69,6.714021243696393e-90,5.8289409935619835e-84,1.3576908283670522e-89,1.0234472123003148e-89,8.6519779838170703e-91,1.6566342345415622e-91,5.8376920673731187e-97,3.8770159038295596e-97,6.2829288776158523e-94,7.638764077617984e-104,7.6416893011059576e-104,5.31608285951087e-107,7.2676666231936011e-115,5.3181186765993263e-107,2.6824514359847009e-115,1.6190355713954836e-104,1.6190219579887785e-104,3.4079375753101252e-107,4.7205213068569468e-113,4.8747536819257142e-114,3.4103412931224732e-114,3.4241597410119416e-121,2.3829924606106859e-124,9.5034331826770627e-80,3.928353366680062e-74,3.170163341575699e-70,1.098721115652563e-135,5.7450011614891358e-61,4.7372612099551252e-69,5.1575981745527955e-79,1.0286958842833176e-88,2.6661514268040763e-62,7.6463844023925307e-139,7.6463843189661969e-139,5.3589293759179575e-100,8.3320792662470867e-96,1.5639054554236157e-95,4.6617074458571535e-108,7.0773025134223411e-70,2.85775381810883e-100,2.2890151789797717e-106,4.5581794498555115e-103,1.2472335026046797e-88,8.0618445637057377e-93,4.2842771638471621e-103,1.2610948198088636e-68,2.3829924606262113e-124,4.232083972121431e-87,3.6684159837968074e-92
3.0000000000000002e-15,0.0030568484627416614,1.590302457406834e-21,1.5903024502028983e-21,1.5417919539991155e-21,1.5417919454979114e-21,1.0667051841852833e-29,1.0754875918847108e-22,3.9238952905510566e-29,2.6329322786378051e-29,5.1050722148304465e-23,2.7423178686478008e-29,2.6226890101583122e-29,2.5426866475685789e-29,7.6340757088917991e-38,2.6717562521653169e-44,4.2495960945972413e-23,2.2827773882572211e-29,2.7348208597146014e-38,1.0490110459841474e-23,9.5154031338757542e-31,9.5712630408051948e-45,4.4528967723536907e-38,6.3943171326979701e-53,3.6876812965310783e-58,5.0133352766258188e-31,5.9160412945806687e-54,1.1542331472288504e-45,2.7975268318985676e-53,1.136143388952642e-53,3.6922819817363979e-24,4.2398680236876399e-39,2.991399811679865e-38,5.2750977190931728e-31,1.6073449595428654e-68,1.3052492390798127e-48,8.0150645308350199e-53,5.0542267190965571e-55,6.0633930001139785e-39,1.6027795295325995e-48,2.2105751169508123e-54,2.4021666289156445e-38,8.4070477536694006e-45,4.7840921459514568e-63,3.5293774486021052e-39,9.464027301516862e-54,1.5273908191206688e-69,2.2436108514839485e-54,2.4016477440313281e-38,8.4052316871279866e-45,1.1100375474566579e-45,2.0867786902269448e-49,6.089223619347191e-32,1.2425755657992907e-63,6.933838090930661e-66,8.935394793778298e-74,5.3080132050827232e-41,1.8576862486965388e-47,1.2410728967719504e-55,7.1409302793087593e-61,5.763293797497965e-76,1.9171528470788041e-79,2.9765511707430271e-88,3.0880494307848745e-71,4.4114954551651939e-73,6.7389224624121958e-48,2.5818988683263704e-59,1.1172796065155525e-69,3.6026902720633303e-81,3.753329725497536e-83,2.6258299210563543e-84,2.4982458978566788e-82,1.0083707869720385e-80,1.3181838337218901e-89,3.4591365284776755e-94,5.0155534981925256e-35,1.6848957638408893e-57,1.8036664776028708e-25,6.4994876738794325e-64,1.1941994867604151e-76,1.4955206476064715e-32,7.4657300841194452e-104,5.7161324652926887e-107,1.0503137457877426e-109,1.7367949315682127e-49,9.6105110453739153e-53,3.5111513270057712e-97,4.3726332318147038e-105,5.1166785410009227e-105,1.5956784275256608e-110,8.0270478456101464e-46,4.2601346047461243e-89,3.738392858308316e-42,4.0731208265031473e-39,5.2581213093406202e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0759264091743215e-48,2.04798103767137e-50,3.4162361471790637e-52,3.5447192351164347e-55,2.7291234726041938e-51,8.2228185872897314e-54,1.8886335554475426e-59,1.5920353582090676e-60,1.684110687967629e-53,9.1501912277947807e-60,1.9768836507192667e-62,6.5444682739539679e-69,3.789741639077923e-76,1.8728292107587437e-76,3.8252854767848262e-82,3.8252841442126958e-82,1.2700781520724923e-83,1.1577655104403778e-63,4.3213195043651368e-115,3.5633097451806222e-123,1.1183757132045599e-130,1.1991368500189779e-137,4.7948258020697202e-147,3.1285941936155136e-152,2.4671649594912046e-152,3.6772498850952566e-74,1.1287545575588903e-147,2.2745743189543135e-157,2.1005385786304466e-162,1.6825001000674028e-168,1.8058330929744284e-163,1.8488029459088044e-94,5.3381488613325906e-105,1.9873116171373433e-69,5.7419695345632539e-76,6.12665919059186e-86,1.0063550538821172e-64,5.2432985973645942e-68,1.5545633487671045e-88,8.8266754883784913e-83,2.4417442769381876e-88,1.8410549787046214e-88,1.5570961349765646e-89,2.9819369077910331e-90,1.2174969867226344e-95,8.0855838699283766e-96,1.1309267574033681e-92,1.59230262651631e-102,1.5929119381265676e-102,1.2600271202896772e-105,1.9302160137772099e-113,1.2605093400205404e-105,7.1243080323350011e-114,3.3768432145863651e-103,3.3768109314283669e-103,8.0810080403153207e-106,1.2253274212335335e-111,1.2899970674350785e-112,9.0610909397876004e-113,1.0074098847874939e-119,7.6917725328038637e-123,2.2535278617116031e-78,7.0705320450021798e-73,4.7992126526293819e-69,3.8596949985230384e-134,8.6995722196597618e-60,8.5270693795013359e-68,1.0757275334459263e-77,2.4394783430297681e-87,4.0373147944626881e-61,2.9045648238109412e-137,2.904564794542952e-137,1.3908936800394957e-98,2.058630847928641e-94,4.3108081553262762e-94,1.2340635731147048e-106,1.2739094828647683e-68,8.6937210967430876e-99,7.6175352289519112e-105,1.3866740139774614e-101,3.3854600426564609e-87,2.4186257402812733e-91,1.3978888894481496e-101,1.9096539993522878e-67,7.6917725328584115e-123,6.4085741677634158e-86,6.6031395852178396e-91
7e-15,0.0030568484627416614,3.5263227666897245e-21,3.5263227275379017e-21,3.4187559767149195e-21,3.4187559305127276e-21,5.7973106229402475e-29,2.3847768933457101e-22,2.1325517025198746e-28,1.4309414232754344e-28,1.1319933813246736e-22,1.4903887896465526e-28,1.425374418583119e-28,1.3818948689195496e-28,1.2330176973019786e-36,1.3514100823727119e-42,9.4230100421218571e-23,1.2406387872988621e-28,4.417146334205436e-37,2.3260684592504405e-23,5.1714157752916345e-30,4.8412735572917176e-43,7.1920981905972248e-37,1.0560108073318415e-50,2.0530691751535134e-55,2.7246382123973301e-30,3.3795469582947972e-52,5.696647134735706e-44,5.2592207268705582e-51,1.8274102758527413e-51,8.1872343210602397e-24,6.8480231432391308e-38,4.8315561946252833e-37,2.8669003754490877e-30,2.9952576150666223e-65,2.1081734066384111e-47,1.3225351322077827e-50,2.5564498789056589e-53,9.7932979825104454e-38,8.1070649044124171e-47,3.6507782700450083e-52,3.8798562598982312e-37,4.2523940578016506e-43,7.9008043361110168e-61,5.7004743819873785e-38,1.5629889252258382e-51,8.5035037710017134e-67,3.7053374850886469e-52,3.879018343040778e-37,4.2514755558383078e-43,5.614715013962811e-44,1.0546045009951462e-47,3.3093607934361121e-31,7.8130058458337683e-61,1.5120557367697454e-62,6.8780957337960394e-70,8.5732389366429709e-40,9.3964277256009265e-46,2.049611440003745e-53,3.9756216707134886e-58,3.8657475692819374e-72,3.686446998617465e-76,2.0137328633982012e-84,5.7346032287086051e-68,2.8819543953751915e-69,3.4086387349498216e-46,1.3059593099444499e-57,1.8146361224679617e-67,1.9199420534797846e-78,5.9705725792306987e-80,1.418750382971056e-80,1.5910497053180472e-78,1.8257962747226432e-77,7.3690779805902077e-86,6.8974303887000362e-90,2.7258443584254621e-34,2.7826168266312766e-55,3.9994150404763514e-25,3.6185581689317081e-61,9.1924838135827755e-73,8.1278310104476043e-32,5.3617549961553919e-99,1.4884709705089741e-101,1.0045340849867453e-103,8.7739527751696754e-48,1.5851788714728732e-50,3.4994325859671725e-92,1.5916402081919263e-99,1.8624738401141242e-99,4.9655129456872641e-105,4.3625258368328893e-45,6.6181840927185346e-85,6.0380720063494029e-41,6.5787071068045531e-38,7.8552495685035641e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.4421769196914942e-47,9.5712513168216168e-49,1.6535182878538448e-50,5.6116984682110195e-53,1.3804289893043559e-49,1.3281052831390768e-52,9.5522925984847861e-58,8.0525653992863799e-59,2.720088915207325e-52,4.6282831542039648e-58,9.9993042744107532e-61,1.0808193826248286e-66,2.109570004148112e-73,1.0426739387206792e-73,7.3555038267042721e-79,7.3554948109418707e-79,2.4422174631682989e-80,5.8561441725016477e-62,1.5745713473128492e-110,5.1935279355044295e-118,6.5201438741051555e-125,2.7963941046563993e-131,4.472468551167669e-140,1.1673026449022482e-144,9.2051877945971552e-145,6.0730073822112108e-72,1.0529049881698591e-140,8.4866788687774965e-150,3.1349218543305731e-154,1.0044101611369684e-159,1.0454019544263385e-157,1.2508735951028567e-90,1.2893946325178904e-100,1.1064160331309007e-66,1.1041216640061807e-72,4.1452306002981347e-82,5.5956808723321237e-62,1.0069454149608046e-64,6.7821819779208406e-85,1.457717781628416e-80,1.3388489715848605e-85,1.0136722490365141e-85,8.6432379703456332e-87,1.6601348561605908e-87,2.3379846661586324e-92,1.5517287631568579e-92,6.2963466513310192e-90,3.0251617125349721e-99,3.0263016791652657e-99,8.4225226157151712e-102,4.6042359374654089e-109,8.4256967966583092e-102,1.699385071757341e-109,6.4932960174917041e-100,6.4930776010729344e-100,5.4567368526568778e-102,1.8406643990919515e-107,2.8078734176728868e-108,2.1843242132011636e-108,8.7183076517786395e-115,2.4269577144869514e-117,1.5224125585612525e-74,3.9314712635372072e-70,7.8935210478027236e-67,4.4481694844402323e-128,1.4367401147528981e-57,4.7474038887559445e-65,2.0685320532909665e-74,1.6505345547957293e-83,6.6676570740109495e-59,1.2382549481650529e-130,1.238254945232147e-130,2.0443337875158531e-94,1.8081239808172206e-90,1.3574847570340259e-89,2.7100670567504405e-102,7.0919450980945796e-66,9.9222903211573032e-94,3.179033013108941e-99,1.5828676405785701e-96,9.3232167771306689e-83,2.4105535481120914e-86,4.1284540158560603e-96,3.1537160205379598e-65,2.4269577145501087e-117,1.0583570656985531e-83,3.6761801330912231e-88
1.5e-14,0.0030568484627416614,7.398363162323545e-21,7.3983629891159007e-21,7.1726837339851939e-21,7.1726835295867214e-21,2.5647301015075768e-28,5.0033556753654133e-22,9.4344081012297302e-28,6.3304846176824094e-28,2.3749629997011852e-22,6.5934700374762585e-28,6.3058561084260691e-28,6.1135025456018348e-28,1.146727844658341e-35,2.599114503659249e-41,1.9769815582553124e-22,5.4885779285357285e-28,4.1080235344211727e-36,4.8801847621249164e-23,2.287835094926809e-29,9.3110349705591295e-42,6.6887792813095636e-36,4.1428862775677411e-49,1.6285359144497472e-53,1.2053795594141812e-29,6.7065881192947905e-51,1.0890145911072138e-42,2.1288355066720078e-49,7.1261364680439736e-50,1.7177140094140996e-23,6.3687810749772672e-37,4.4934266099335467e-36,1.2683163154046139e-29,4.5803438916103977e-63,1.9606380787214159e-46,5.1820198746949787e-49,4.9165890871426005e-52,9.107950289983315e-37,1.5591978342341887e-45,1.4322829006013037e-50,3.6083291768088236e-36,8.1784548953015197e-42,3.0995770693702552e-59,5.3015409007317174e-37,6.1319537118563709e-50,6.745096251057126e-65,1.4536879974627816e-50,3.6075501331195607e-36,8.1766886321874698e-42,1.079855309778178e-42,2.0256443729190235e-46,1.4640613111022051e-30,6.2728609984649736e-59,2.4419713059738806e-60,2.2282048039823708e-67,7.9732633796008934e-39,1.8071790031200953e-44,8.0409296798452704e-52,3.1535439270886561e-56,1.0620513130730856e-69,5.8821040280625978e-74,6.4447675048508434e-82,8.7298752696532011e-66,8.801963986803515e-67,6.5557068543106119e-45,2.5117016506397004e-56,6.9518605051948089e-66,1.4335586493651988e-76,7.5891925181605566e-78,3.5126551008081172e-78,4.707402625379536e-76,2.6922667531593012e-75,1.8801484847099095e-83,3.5263453039717014e-87,1.2059135926208457e-33,1.0916842161309729e-53,8.3908536763643432e-25,2.8703720297327749e-59,2.9779807335508532e-70,3.5957534707461777e-31,5.4724689535355945e-96,3.0193599427749238e-98,4.076390438384693e-100,1.6843019456529802e-46,6.2076337713526121e-49,4.542343782962473e-89,4.1335512077474059e-96,4.836918815208093e-96,1.0755150564152255e-101,1.9299813081756444e-44,2.8381992213668188e-82,5.6155219545142834e-40,6.1183208167960939e-37,6.5295706116480182e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0466719066814874e-45,1.6525357824049594e-47,2.8797742646813149e-49,1.9984414253098832e-51,2.6549306454637343e-48,1.2351562564318566e-51,1.8369625503056323e-56,1.5486717469603236e-57,2.5297264082044995e-51,8.9013796536187139e-57,1.9231164314678672e-59,4.2402787962938976e-65,1.6729923143737434e-71,8.2707040975498397e-72,1.1736358532532378e-76,1.1736329676260664e-76,3.8968414973743684e-78,1.1262926892417949e-60,1.430532468667417e-106,9.4373206000237385e-114,2.3696509293683723e-120,2.032644164532815e-126,6.5016403082453459e-135,3.3938315629528671e-139,2.676330691702607e-139,2.3825820489967061e-70,1.530682436535295e-135,2.4674543169511769e-144,1.8229162288577132e-148,1.1681036761716906e-153,3.1518545549835646e-152,4.0037468276861226e-88,8.2666204573443861e-98,8.77638143323966e-65,1.7617666592998948e-70,1.3267983276931603e-79,4.430644926028268e-60,1.6038324206963508e-62,1.4509670532864797e-82,5.7188851869580706e-79,1.0396085134838658e-83,7.9162457884313189e-84,6.8271813325709971e-85,1.3168304639781913e-85,3.7235423454701257e-90,2.4691836436839329e-90,4.9944557204382494e-88,4.7471157135904777e-97,4.7488670360277349e-97,2.6513691899310288e-99,2.9017835047887057e-106,2.6523476158634353e-99,1.0710157000127413e-106,1.0360825276687154e-97,1.0360126208136611e-97,1.7417994591336612e-99,7.7281932896124213e-105,1.5824518045056416e-105,1.3966057473151417e-105,1.1065437272353872e-111,6.163086643383476e-114,4.8626880811199999e-72,3.1129417745452471e-68,3.0785159308887411e-65,2.2410408262811966e-124,5.6366591247181689e-56,3.7658129306098837e-63,3.3006479868609453e-72,5.2830480627316194e-81,2.6158767565984486e-57,1.2478187463104588e-126,1.2478187455698021e-126,8.1571715111378027e-92,6.1490907447359411e-88,9.2456982165458567e-87,1.543288066506435e-99,5.6250434538304003e-64,1.3525709352200062e-90,8.6701977505154283e-96,2.1581461758728494e-93,6.0462742958465361e-80,3.1289541200014659e-83,8.5146749744770442e-93,1.2372233010098643e-63,6.1630866437036808e-114,4.1520438786964639e-82,2.9159830467200986e-86
3.1e-14,0.0030568484627416614,1.5142443061863466e-20,1.5142442339904059e-20,1.4680538095880583e-20,1.4680537243912466e-20,1.0690239334455015e-27,1.0240513955787896e-21,3.9324245626761899e-27,2.6386556903136164e-27,4.8608914312831659e-22,2.7482646519980398e-27,2.6283900345230357e-27,2.548213701699993e-27,9.6783355315544208e-35,4.4190765040112178e-40,4.0463337245388692e-22,2.2877279894158765e-27,3.467156231058417e-35,9.9884232732353625e-23,9.5360999994996647e-29,1.5830849369965124e-40,5.6453073590946982e-35,1.4142274131556197e-47,1.1141118083259562e-51,5.0242281129050212e-29,1.1576330615874327e-49,1.8462752982933933e-41,7.3805456876102508e-48,2.425576833487559e-48,3.515695601794902e-23,5.3752261450573793e-36,3.7924260731115098e-35,5.2865592343753023e-29,5.792159191594666e-61,1.6547708278157757e-45,1.7645705579201502e-47,8.3588596522071133e-51,7.687094397156606e-36,2.6509770992579228e-44,4.8894761454888693e-49,3.0454075256432327e-35,1.390517267539712e-40,1.0580634029323156e-57,4.4744799850612441e-36,2.0933007599106902e-48,4.6143717868587958e-63,4.9625500149608771e-49,3.0447504031601778e-35,1.3902170493288365e-40,1.83599236075539e-41,3.4352237110775656e-45,6.1024624864453123e-30,4.2012781438519423e-57,3.2751982083635039e-58,5.9807589358822413e-65,6.7294053751308319e-38,3.0726107752404806e-43,2.7448755527424868e-50,2.1573990148341291e-54,2.1865748497725629e-67,8.0563668730853548e-72,1.7659736107988444e-79,1.0952415767313715e-63,2.2101421333889157e-64,1.1146184078010524e-43,4.2704579490717226e-55,2.2672579540027645e-64,8.7407641690951874e-75,7.2182815425494958e-76,6.3396098534230839e-76,1.120799950404074e-73,3.2024159321954889e-73,3.580344399732841e-81,1.3439348893203205e-84,5.026457593670099e-33,3.7267572065033671e-52,1.7173496996418306e-24,1.9637550132900879e-57,7.9933220602822462e-68,1.4987733089586241e-30,4.1495772015297525e-93,4.5186945572467787e-95,1.2202306779303346e-96,2.8531321847226043e-45,2.1114627037254586e-47,4.8736458856981603e-86,8.8707926103965944e-93,1.0380258156676382e-92,1.7341615933908801e-98,8.0444961402265011e-44,9.3639098811562632e-80,4.7394942964651066e-39,5.1638525311504947e-36,4.5528430662776134e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.7795737464889924e-44,2.3358707648598327e-46,4.0873259947353195e-48,5.7134104478859536e-50,4.5139939432135537e-47,1.0424589920466555e-50,3.1225997978906672e-55,2.6329311424287971e-56,2.1350728755397514e-50,1.5134279253747463e-55,3.2696918900335228e-58,1.4475176010028142e-63,1.1440332325391727e-69,5.6581485548512325e-70,1.6074312319166574e-74,1.6074233236402973e-74,5.3373622479685573e-76,1.9149605802839557e-59,3.6767199131085262e-103,4.8517901218132036e-110,2.4366742419235502e-116,4.180416863590798e-122,2.674103404727036e-130,2.7917640462262452e-134,2.2015513201659657e-134,8.1335996700387665e-69,6.2962345542986993e-131,2.029769018145305e-139,2.9991065781963066e-143,3.8435929358642303e-148,1.0233160381229301e-147,1.097334513468938e-85,4.5325577193421198e-95,6.0041771355267125e-63,2.4130617902040662e-68,3.6364988276602728e-77,3.0202910465219871e-58,2.188917486061356e-60,2.3918692791709636e-80,1.9522474875947943e-77,6.8253214749218118e-82,5.25365863032238e-82,4.6318243984835885e-83,9.0084008432911812e-84,5.0810224568755323e-88,3.3635714573697118e-88,3.4168949551375294e-86,6.2940317368296525e-95,6.2962604093410968e-95,7.0348905772934198e-97,1.5387533530412313e-103,7.0373830744158403e-97,5.6792823079577698e-104,1.4190910276170345e-95,1.4188994453423443e-95,4.7479692188439298e-97,2.4991238896287311e-102,6.9760874868430172e-103,7.6160636535531684e-103,1.1875004223424989e-108,1.3228931962736711e-110,1.3272009592684252e-69,2.1220558473252859e-66,1.0387425759837488e-63,9.4655171891886506e-121,1.9242243288185262e-54,2.5763669571209843e-61,4.5209550722896833e-70,1.4480064014715679e-78,8.9300140359415861e-56,1.0541062679549983e-122,1.0541062688993552e-122,2.3626093792228742e-89,1.7391292655676867e-85,5.2306592564640621e-84,6.9163116864361623e-97,3.8476129757185336e-62,1.5306254627775636e-87,1.9624372227431632e-92,2.4432388187780893e-90,3.2431098230584634e-77,3.3571693604121495e-80,1.2944136686801864e-89,4.223243942512059e-62,1.3228931964106201e-110,1.4173215302935767e-80,1.9948276497561101e-84
