Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911)
0.0,0.0021523024452350307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0021523024452350307,3.7320599291567968e-24,3.7320599279316276e-24,3.6328849533631402e-24,3.6328849340599566e-24,2.4450764144609228e-33,1.5687672597656727e-24,5.9561309911550768e-32,4.026093187436536e-32,7.4118494920323076e-25,2.8273727709442572e-31,4.0073199605566787e-32,3.9008302822482533e-32,2.5294519494697722e-41,9.6490134806012832e-48,6.2375445826070672e-25,2.3794147128419112e-31,9.9217416134799844e-42,1.6576632571896457e-25,8.5211988191227585e-33,3.784812692439645e-48,1.2042263945830808e-41,6.8852008538616761e-57,1.5632124792104836e-62,4.0188729295673324e-34,5.203173662084583e-58,5.1485095470711351e-49,1.9798842802560896e-57,4.7371869146566609e-57,3.8240287111846873e-26,2.0544086647357497e-41,5.7202266776595985e-41,4.1431605027447977e-34,4.6238881600246727e-74,2.4724287890066412e-53,1.1969612520716705e-56,9.885611695323712e-60,4.3251937259308414e-42,7.6719438684221563e-53,3.1102712048147948e-59,3.0527619156678701e-41,1.1645266052011719e-47,3.1749216234770407e-68,1.7289160641707543e-41,2.7995779557983301e-57,1.2111264545442266e-74,1.6970626610702133e-57,3.0491119075731312e-41,1.1631342478191806e-47,5.0946488584146051e-49,6.1053322415456568e-53,4.1060719500735308e-34,5.8485045587559367e-69,2.3135640346273174e-71,3.3608140500844976e-79,4.4188657472981842e-44,1.685649540275079e-50,3.0664755887471736e-59,6.9421892565552527e-65,2.3226025484846757e-82,8.8370493325706667e-85,1.6242885858092133e-94,2.0458075656809406e-76,2.1447421712997446e-78,7.907297393410754e-52,2.4310726068670491e-64,4.6205808314704453e-75,7.0593269836950545e-87,3.7517771336880447e-89,2.153396730019388e-90,7.1991633142151985e-90,3.5745718494920547e-88,1.5545550749578793e-95,3.2010458351865474e-100,1.570454431097432e-37,1.4022491329950326e-62,1.7929089507549285e-28,1.2473842993462118e-69,2.275056205648524e-82,5.7530550157089104e-35,7.8781519643353722e-111,4.2063861527587181e-114,4.9394744641719093e-117,5.1375903902472165e-53,1.4437680706790233e-56,-3.251836917409838e-112,-4.7238044138858105e-120,-9.9238823883075807e-121,-6.6581437748150565e-127,6.0501878247727214e-50,6.7892375352305528e-96,1.3092831669230155e-44,2.9280813386297973e-42,3.6965417870534665e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.1884817493423199e-53,1.030932686899074e-54,8.1887823399620196e-57,4.8051151023982064e-60,6.7199453769779131e-55,7.2632580106987043e-58,1.6621214067223354e-63,1.4520510597776826e-64,2.1586731389689196e-57,6.2457867241222007e-64,2.5402050635128949e-67,9.6900326190323942e-74,3.1734768140970051e-81,8.2106286416380001e-82,1.8789295520396614e-87,1.8789293932293082e-87,2.133478017083197e-89,4.7043684925106849e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2133199188355354e-79,0.0,0.0,0.0,0.0,0.0,2.1803056045703451e-101,1.0257941940941748e-112,3.0523290076580942e-75,1.0809721908597188e-81,8.4577563482468686e-92,5.029110537655587e-69,1.4177280125604384e-72,2.9351565242905026e-95,1.5878869785325229e-88,5.3319426467296019e-94,3.6260535788208983e-94,3.1725042983997757e-95,1.4982969419803234e-96,6.8559724383409927e-102,5.0476775337060813e-102,1.0281586942269809e-98,7.4469059670376586e-109,7.447849656521591e-109,4.669252912822858e-112,6.6910889999820018e-121,4.6698446165267858e-112,2.2230808036716742e-121,4.8372951962854592e-110,4.8372759134688372e-110,1.2123772549829228e-112,2.2539097400133798e-118,2.3437657652171803e-119
3.0000000000000002e-15,0.0021523024452350307,1.226248249396694e-23,1.2262482485915841e-23,1.1936621858382893e-23,1.1936621731533402e-23,1.606764492818251e-32,5.1545210005374826e-24,3.9140289085650577e-31,2.6457183678681254e-31,2.4353210441779686e-24,1.8579875045992366e-30,2.6333816754237433e-31,2.5634027438147404e-31,2.3849115258921821e-40,1.1854501060309232e-46,2.0494781519231575e-24,1.5636151179072085e-30,9.3547837943981166e-41,5.4466075801226472e-25,5.5996448191817498e-32,4.649912284194676e-47,1.1354134081707948e-40,1.0426155455956146e-55,2.8137811373402348e-61,2.6409734553271579e-33,6.7018507851839294e-57,6.3106124652775004e-48,3.11583424105634e-56,7.159929554408791e-56,1.2564665835026927e-25,1.9370136540637605e-40,5.3933556940495074e-40,2.722648138311147e-33,9.631481416868954e-73,2.3311467095434209e-52,1.8124741648072433e-55,1.2145171819554014e-58,4.0780397789018671e-41,9.425530354752605e-52,4.7098390059816194e-58,2.8783176894485933e-40,1.4307038498782675e-46,4.807735266083938e-67,1.6301206680886701e-40,4.2393601463128286e-56,2.180026399199765e-73,2.5698373588698136e-56,2.8748762596186155e-40,1.4289932414354386e-46,6.2591388822051052e-48,7.5004941707671416e-52,2.6982758591672382e-33,1.0868475914675468e-67,4.9603646089756692e-70,8.1659385201192658e-78,4.1663586486597551e-43,2.0709406744978495e-49,4.6435176053700416e-58,1.2495934839328249e-63,5.6106274694230944e-81,1.8431551141698429e-83,3.8518731698201811e-93,4.2609040902042586e-75,5.0797435393628985e-77,9.7146793291719287e-51,2.9867459186418389e-63,6.9903173997812017e-74,1.2687413161832934e-85,7.7580445111575741e-88,5.0530925867126899e-89,1.7031106030991925e-88,7.4350875337152907e-87,3.6587066177883426e-94,8.4483720174087902e-99,1.0320129122265883e-36,2.1234057365855292e-61,5.8909718788154621e-28,2.2452916557575414e-68,5.5278184976083884e-81,3.780578626620727e-34,2.3042139598320947e-109,1.3503292985873102e-112,1.7267923163660419e-115,6.3114838041129794e-52,2.186161313662958e-55,1.3468062331040754e-110,1.8214819737474006e-118,3.8266133072253205e-119,2.577651132872984e-125,3.9758375987972671e-49,1.7675572248750448e-94,1.2344669694834772e-43,2.7607623968157202e-41,3.456433227599786e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.3744201584020381e-52,1.2583633492075925e-53,1.0152456762363016e-55,7.3302743252350704e-59,8.2559328066595472e-54,6.8482097922918284e-57,2.0420300010293644e-62,1.7839465134141316e-63,2.0353199914809127e-56,7.6733938660159578e-63,3.1208213553536942e-66,1.4673470166264264e-72,5.7122234766833557e-80,1.4779114124907548e-80,3.9189054639905985e-86,3.9189050873836575e-86,4.4498210494053581e-88,5.779650283650294e-67,9.2596587433156541e-122,9.9426122976955533e-130,1.2420703797525722e-137,1.8914629469159605e-144,1.672686066287694e-154,1.5131274679277171e-159,4.5741858111112272e-160,3.3515974535252449e-78,1.4829289372419532e-154,2.6153731156453954e-165,1.1899100702544889e-170,1.2980224187361988e-176,3.1004792335579165e-173,5.1704343766300059e-100,2.7256794794732959e-111,5.4941905864901069e-74,2.2545985646108732e-80,2.0056960545132317e-90,9.051992875765901e-68,2.9568610899594022e-71,6.8029740784530249e-94,2.4045110988480712e-87,9.5918835865480721e-93,6.524696007278059e-93,5.7099400009328791e-94,2.6969278030054069e-95,1.429914724402649e-100,1.0527419533993102e-100,1.8506835648964902e-97,1.5524444194896463e-107,1.5526410497515696e-107,1.1067988142274456e-110,1.7772068088064125e-119,1.1069390095305707e-110,5.9046803042691762e-120,1.0089204252265272e-108,1.0089158524517086e-108,2.8749228979004114e-111,5.8678773756507207e-117,6.2053431579067634e-118
7e-15,0.0021523024452350307,2.7190721212709444e-23,2.7190721168953501e-23,2.6468160667572944e-23,2.6468159978173566e-23,8.7324154349128053e-32,1.142959007146798e-23,2.1271895235010351e-30,1.4378903732994445e-30,5.4000537108929216e-24,1.0097746990919678e-29,1.4311856473951536e-30,1.3931536188192035e-30,3.8519888427861746e-39,5.9961646650410809e-45,4.5444899982042505e-24,8.4978988841808128e-30,1.510937611313211e-39,1.2077258581598442e-24,3.0432848066203104e-31,2.3519877698144659e-45,1.8338639525216221e-39,1.7218750094168314e-53,1.5665482658486921e-58,1.4353110094211726e-32,3.8355452128387148e-55,3.1752890637288738e-46,5.8690843208415151e-54,1.1758039936607535e-53,2.7860781213161772e-25,3.128567135572128e-39,8.7110734781011712e-39,1.4796993959314655e-32,1.8027752239204089e-69,3.7651487091206324e-51,2.9916623567277261e-53,6.1431471981727619e-57,6.5866518204277182e-40,4.7675606118389409e-50,7.7783374386774021e-56,4.6489089888034522e-39,7.2366836094675492e-45,7.9399413924622007e-65,2.6328890182145305e-39,7.0013245709219007e-54,1.2137088900164956e-70,4.2441011428522742e-54,4.6433506525596345e-39,7.2280312380599586e-45,3.1659528378018371e-46,3.7917757060107125e-50,1.4664542934312449e-32,6.8645080144431475e-65,1.0866558143230092e-66,6.3149591930801228e-74,6.7292933110017774e-42,1.0475095407343765e-47,7.6687496831301183e-56,6.9570040674100258e-61,3.8018262244092195e-77,3.5442000379315951e-80,2.6059825029549617e-89,7.957244963103655e-72,3.3373298975929269e-73,4.913818381318867e-49,1.5107351687488693e-61,1.138522170959373e-71,6.8558216549100208e-83,1.259540865551297e-84,2.8228075191183823e-85,1.0896339007119529e-84,1.3523907295843232e-83,2.0877880581870251e-90,1.7197032674031167e-94,5.6087658401387964e-36,3.5068223024114562e-59,1.3062495397463999e-27,1.2500563910378183e-65,4.274829248016911e-77,2.0546609401069153e-33,1.6902712192245358e-104,3.5970846051748322e-107,1.6895953026055305e-109,3.1899312876913846e-50,3.6076055833617282e-53,1.9203091296698342e-105,1.1158221957817796e-112,2.3441464371721951e-113,1.3531395372784029e-119,2.16078089607483e-48,2.7868685881030126e-90,1.9938509230969818e-42,4.4590494330508215e-40,5.1911538284693354e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.2242689725646412e-50,5.9143396406875149e-52,4.9488554666190617e-54,1.1689105510992039e-56,4.1759654362545707e-52,1.1060823792813562e-55,1.0328576935771208e-60,9.0233330800767479e-62,3.2873442945716589e-55,3.881302083863703e-61,1.5785427878812327e-64,2.4233181915036041e-70,3.1799108333460524e-77,8.2280392899563793e-78,7.5355423690070873e-83,7.5355398209739478e-83,8.5564580605855528e-85,2.9234129607633605e-65,3.4095177696510161e-117,1.4644056821466034e-124,7.3175823083460728e-132,4.4573775815825144e-138,1.5766696744777477e-147,5.7050803158301192e-152,1.7246464570822742e-152,5.5351632009374352e-76,1.3978544833209824e-147,9.8611906251179337e-158,1.7945999766077978e-162,7.8306117893072916e-168,2.2265216002839936e-167,3.4982223518818939e-96,6.5836689810650441e-107,3.0588525799654406e-71,4.3353845669385556e-77,1.3570394097969067e-86,5.0356147477339109e-65,5.681203171144516e-68,3.0118907574504948e-90,3.9709877921118134e-85,5.2849082946148903e-90,3.610800284378802e-90,3.1733359289632198e-91,1.5014373669855825e-92,2.7477916159121221e-97,2.021953424442006e-97,1.0303400848628751e-94,2.9547215068813971e-104,2.955091849493875e-104,7.4116163416375513e-107,4.2471070814676993e-115,7.4125453411413117e-107,1.4110781069270456e-115,1.9400253287350835e-105,1.939994390699762e-105,1.9428537213744552e-107,9.2448656152396272e-113,1.3670749348407347e-113
1.5e-14,0.0021523024452350307,5.7047196110124622e-23,5.704719591654835e-23,5.5531235729648692e-23,5.5531232679746208e-23,3.8632203775423982e-31,2.3979728294446289e-23,9.4106857117787901e-30,6.3612266879701363e-30,1.1329500895052078e-23,4.4672350479724598e-29,6.3315649677106622e-30,6.1633112694134506e-30,3.5824151497414301e-38,1.1532188559395188e-43,9.5344984517944684e-24,3.7594635837620487e-29,1.4051978301902532e-38,2.5338555424196393e-24,1.3463488889099337e-30,4.5234863546021558e-44,1.7055268112406658e-38,6.7552429539947914e-52,1.2426310059241376e-56,6.3498111208512231e-32,7.6153746480983827e-54,6.0991189980351585e-45,2.3769006947962711e-52,4.6070609287145899e-52,5.8453013327133626e-25,2.9096211682948847e-38,8.1014425914810109e-38,6.5461851358614695e-32,2.7728782590886676e-67,3.5016495564989325e-50,1.1727577133557425e-51,1.1814751461631677e-55,6.1257093227523158e-39,9.1692674523767398e-49,3.0516232212117564e-54,4.3235577143941044e-38,1.3918009322683867e-43,3.1149828886468119e-63,2.4486320276605798e-38,2.7467754220663851e-52,9.6274653007186699e-69,1.665056366190704e-52,4.318388495092213e-38,1.390136888480646e-43,6.0889442593287664e-45,7.2866017087744e-49,6.4875939568794422e-32,5.5327974940020658e-63,1.7617503663301416e-64,2.0536832599861769e-71,6.2583585655761247e-41,2.0146344613605409e-46,3.0085966579927214e-54,5.5184958296490814e-59,1.0545735921078834e-74,5.6552274740197935e-78,8.3405028384138318e-87,1.2202599645695775e-69,1.0267544097303179e-70,9.4505661030175689e-48,2.9055356455721715e-60,4.3788335938091695e-70,5.2160164794771546e-81,1.6344037375002167e-82,7.2568103840521784e-83,3.2419407042278649e-82,2.0054402403643337e-81,5.4377139254137711e-88,8.9748064689797784e-92,2.4813180170991999e-35,1.3758084498132048e-57,2.7405256627246197e-27,9.9159155071060854e-64,1.3902165642129654e-74,9.0898100266208195e-33,1.7621449091906077e-101,7.468107607686803e-104,7.0174081687700343e-106,6.1278723272680006e-49,1.4137221093768425e-51,2.4318558817759021e-102,2.8272382288291335e-109,5.939531459986821e-110,2.8906381805542783e-116,9.5592916898775418e-48,1.2059008492009219e-87,1.8543183707216294e-41,4.146999436267219e-39,4.3456186134509546e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.2011167591063287e-49,1.028185510320329e-50,8.6814206274751969e-53,4.1922442527425599e-55,8.0314838694173146e-51,1.0286667677486856e-54,1.9863731439818493e-59,1.7353916820150908e-60,3.0572832997436308e-54,7.4647480763431826e-60,3.0359199276431654e-63,9.5071436890476575e-69,2.5220350386093443e-75,6.5265987689391211e-76,1.2023670815026707e-80,1.2023662659541128e-80,1.3652715752578155e-82,5.622453318838006e-64,3.1551985576938026e-113,2.7104764086971582e-120,2.7088973108179846e-127,3.3001982320245082e-133,2.3346067448783534e-142,1.6895311141261594e-146,5.1074550435152034e-147,2.1715581029167532e-74,2.0699289994053043e-142,2.9204272129077795e-152,1.0629492151892227e-156,9.2762170271194472e-162,1.0350669426591696e-161,1.1196884969595196e-93,4.220922596351447e-104,2.4263804226144073e-69,6.917710452088912e-75,4.343621434170234e-84,3.9898807601960235e-63,9.0549291789121933e-66,6.5017018320101262e-88,1.5578652145643593e-83,4.1312285379865941e-88,2.8399576617355169e-88,2.510857564396809e-89,1.190923023372872e-90,4.3804514319957863e-95,3.2210054171646526e-95,8.1728215374267917e-93,4.6479543163615815e-102,4.6485284810141539e-102,2.3388468804741973e-104,2.6833967899034982e-112,2.3391358329849524e-104,8.9154231101107334e-113,3.0955028754560188e-103,3.0954038533125215e-103,6.208495265904235e-105,3.9948507554885682e-110,7.8105965221340108e-111
3.1e-14,0.0021523024452350307,1.1676013574467744e-22,1.1676013493781812e-22,1.1365737562858436e-22,1.136573629160646e-22,1.6102571465063578e-30,4.9080005064867327e-23,3.9225365697440027e-29,2.6514694499447095e-29,2.3188322666743236e-23,1.8620144206950338e-28,2.6391059195406356e-29,2.5689748540715533e-29,3.0235414235765961e-37,1.9607295584283118e-42,1.9514454403466577e-23,1.5670040779006403e-28,1.1859805624071435e-37,5.186112846799451e-24,5.6118133712360131e-30,7.6909383090599219e-43,1.439460100407753e-37,2.3060384866919617e-50,8.5012518712265607e-55,2.646707608563406e-31,1.3148300261053513e-52,1.0363595954375461e-43,8.2426853860719253e-51,1.5717716905807712e-50,1.1963748298566797e-24,2.4557073383691204e-37,6.8375726764465796e-37,2.7285595384646234e-31,3.5430104177517748e-65,2.9553710171635957e-49,3.9971645043747699e-50,2.0087302698938369e-54,5.1700880408796262e-38,1.5589818653595311e-47,1.0417559439400671e-52,3.6490510849952015e-37,2.3663653977829059e-42,1.0633574867402384e-61,2.0666345877502515e-37,9.3768261665687719e-51,6.5864395977232711e-67,5.6841063558004091e-51,3.6446885005264245e-37,2.3635362623779342e-42,1.0352535315108574e-43,1.2368824152803196e-47,2.7041419175071899e-31,3.7304112712031603e-61,2.3786306559151245e-62,5.5490338097596581e-69,5.2820271756593638e-40,3.4253297954235639e-45,1.0270454402341819e-52,3.7753874458837545e-57,2.202150577373613e-72,7.7458819920177751e-76,2.2855979478268704e-84,1.5508510343356089e-67,2.6116270623949505e-68,1.6068112072753408e-46,4.940052281798207e-59,1.43859890364099e-68,3.2919957000975e-79,1.5951471208103319e-80,1.3877758955935659e-80,7.7889247391130895e-80,2.40720186265866e-79,1.0625809079367954e-85,3.5097785988154455e-89,1.0342564325250673e-34,4.6967042105537568e-56,5.6089635904262945e-27,6.7839571163631559e-62,3.7563660724386661e-72,3.7887824919217691e-32,1.3728394769731072e-98,1.1529084616761713e-100,2.1668412055894345e-102,1.039464070552004e-47,4.8151431321225977e-50,2.6900680651190958e-99,6.2552220705357528e-106,1.3141125646563516e-106,4.8699595788600292e-113,3.9844762847271608e-47,4.0076019675847761e-85,1.5650410561124916e-40,3.5000605066798254e-38,3.061964893411578e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0543305251775919e-47,1.4683060790411068e-49,1.2450659558442894e-51,1.2108747931035433e-53,1.3655360199654939e-49,8.6817552477324426e-54,3.3770036681850606e-58,2.9504504609938973e-59,2.580327961549387e-53,1.2691711162508713e-58,5.1616424008501027e-62,3.2454592706008154e-67,1.7249155238511383e-73,4.4649024569845788e-74,1.6467942062531538e-78,1.6467919711097173e-78,1.8699337204869133e-80,9.5593175847282149e-63,8.1435807444288347e-110,1.3993455163707328e-116,2.7972521301923409e-123,6.8159164219437351e-129,9.6426103195609731e-138,1.3956636889768403e-141,4.2190941760405186e-142,7.4131085089558326e-73,8.550219319160087e-138,2.4126047141210599e-147,1.7562178660841871e-151,3.0652626587462022e-156,1.772994213152769e-156,3.0687597475016699e-91,2.3142871515080369e-101,1.6599823564098964e-67,9.4752129963076743e-73,1.1905209317950061e-81,2.7234781109733683e-61,1.2374713437672708e-63,1.0796079754545169e-85,5.3179004851960369e-82,2.7467680547126859e-86,1.9106946091204835e-86,1.7092069241753558e-87,8.1466949332345944e-89,5.9889318611235023e-93,4.3973995397709966e-93,5.5911278193710905e-91,6.1914160107775578e-100,6.1921594230879472e-100,6.234673884367537e-102,1.4297549082997362e-109,6.2354226778559718e-102,4.7502576429239796e-110,4.239714211053959e-101,4.2394428308223059e-101,1.696099449986509e-102,1.3235789824175551e-107,3.5141245845609028e-108
6.300000000000001e-14,0.0021523024452350307,2.3618597437268682e-22,2.3618597108469262e-22,2.2990961452560489e-22,2.299095627214237e-22,6.5618838012904752e-30,9.9280559903528347e-23,1.5984544344241069e-28,1.0804879657537926e-28,4.6905675827263482e-23,7.5877553612339085e-28,1.0754497515606096e-28,1.0468709594968718e-28,2.4745853011843634e-36,3.2167810295833727e-41,3.9474122487813871e-23,6.3855810681099457e-28,9.7065357377562711e-37,1.0490619199013374e-23,2.286842334003441e-29,1.2617789984068665e-41,1.1781165916918548e-36,7.5752363022410234e-49,5.5886213961792666e-53,1.0785445384388965e-30,2.1737223275033102e-51,1.6997404837449975e-42,2.7292536991413732e-49,5.1618027939569641e-49,2.4200644402335473e-24,2.0098489238860029e-36,5.5961279620868336e-36,1.1118995068862596e-30,4.108029883664807e-63,2.4187844028756141e-48,1.3089477442641963e-48,3.2953959266976272e-53,4.231433539615849e-37,2.5576775300354343e-46,3.4222726029680648e-51,2.9865088174261014e-36,3.8822460527515794e-41,3.4930518291131436e-60,1.691416310546342e-36,3.0803477942188255e-49,4.329807899478339e-65,1.8672702185329702e-49,2.9829386529357171e-36,3.8776049238368854e-41,1.6984315539006186e-42,2.0227047814655376e-46,1.1019526035699718e-30,2.3321750329091892e-59,2.9758949441564448e-60,1.3888751789707217e-66,4.3230224884588043e-39,5.6196147011817573e-44,3.3738014163287005e-51,2.4818958626033908e-55,3.7894164487553271e-70,1.0187115170363217e-73,6.0108159081535935e-82,1.7825180304414494e-65,6.0060203908317774e-66,2.6361540493549272e-45,8.1046469796690492e-58,4.3952316460229409e-67,1.8586940211052561e-77,1.2610600461789537e-78,2.1101554740478855e-78,1.6433900100882924e-77,2.5380739978842274e-77,1.6814554189155341e-83,1.1114622104381294e-86,4.2146511125219054e-34,1.5429155148857713e-54,1.1345382210816934e-26,4.4598889853796838e-60,9.401926253496428e-70,1.5439428153276829e-31,8.6243783907678848e-96,1.4220812355160777e-97,5.3459150896751589e-99,1.6975036788958147e-46,1.5746579374700117e-48,2.724193610878841e-96,1.2669677390638531e-102,2.6616775988867538e-103,6.6846625701839757e-110,1.6236937131459977e-46,1.1795303839226607e-82,1.2808995745312241e-39,2.8646078744823189e-37,1.8793862944769801e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.7297462667718531e-46,1.8228865140257113e-48,1.5490026893724456e-50,3.0297050128494368e-52,2.2403185484378544e-48,7.1052558790375709e-53,5.5394280395032346e-57,4.840184197863215e-58,2.1118343405182017e-52,2.0821984173541974e-57,8.4678864176988614e-61,1.0661218742781297e-65,1.1332921666956454e-71,2.934962300431635e-72,2.1656217010774425e-76,2.1656158216519447e-76,2.459117608511195e-78,1.5682700644164918e-61,1.8114256836984074e-106,6.2254892098162162e-113,2.4889474222577282e-119,1.2129467537212475e-124,3.4313256858731795e-133,9.9329621880023488e-137,3.0027376197057217e-137,2.4352112296655975e-71,3.0431714356356139e-133,1.7172541107589382e-142,2.5000321829184344e-146,8.7270016902688741e-151,4.6611419520533764e-151,8.0725840469988273e-89,1.2176680786066899e-98,1.0912722026910632e-65,1.246180585631986e-70,3.1320274395303795e-79,1.7823775187101081e-59,1.6202464948592907e-61,1.5881493250360967e-83,1.7467947019138842e-80,1.7094816639609198e-84,1.2157639858197483e-84,1.1125409820781529e-85,5.3545168774056845e-87,7.8479489363311363e-91,5.7459260014111944e-91,3.6753351929090005e-89,7.7188493320755426e-98,7.719726986812136e-98,1.5549587432712446e-99,7.1198127713597145e-107,1.5551356390588457e-99,2.3654915034318148e-107,5.5755583184063355e-99,5.574844495299207e-99,4.4331936197324326e-100,3.8709418846216322e-105,1.3572610339139435e-105
