Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957)
0.0,0.002758092063212556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002758092063212556,1.3626981969618088e-19,1.3626981741023594e-19,1.3146386150515207e-19,1.3146386223747278e-19,3.3464879785290348e-27,1.9722126266305451e-21,2.0522803024951355e-27,1.3708423950691845e-27,9.4830466230572797e-22,2.8229211774682962e-28,1.3646694798280941e-27,1.3165403885996872e-27,1.0982479955892003e-35,3.2692737234649658e-42,7.7769156299818785e-22,2.3150388290018261e-28,3.538192430390937e-36,1.7403671377765041e-22,1.1594503222768062e-29,1.0532520373363438e-42,8.1298361652682585e-36,2.0462866938531384e-50,2.4166648442641556e-55,7.8652179072022286e-29,3.5517465536640875e-51,1.535578119181777e-43,1.3785193880638396e-50,1.7918612645723149e-51,1.1624268163723146e-22,8.7919338425223419e-38,1.0208539835298061e-36,9.0319197668218714e-29,1.7271083189254963e-64,1.6449391100319245e-44,3.2734630747505909e-50,5.8096387719679178e-51,6.3890815380493255e-37,2.1531862485217957e-45,7.9413810732492076e-51,1.353236819654233e-36,4.0283268338336424e-43,1.2497284899351e-58,7.2101440140586749e-38,1.7763625207697564e-51,3.7202027777794242e-65,2.5261156221685495e-52,1.3547487569537084e-36,4.0328273363588344e-43,1.156604048427055e-43,6.2879225471689997e-47,1.1641084025555826e-30,9.8424125322043109e-60,6.1324693237383368e-62,8.8545957983170288e-70,5.5469420224900548e-39,1.6512183779158607e-45,3.2080320047267313e-53,3.7839928092290062e-58,4.6530242121114189e-71,1.1657004000176088e-74,1.6327662609630951e-82,2.6701280351899307e-67,4.1779369140932284e-69,3.5646723336541869e-45,6.9187273852180969e-55,8.5770996496391499e-65,8.0941832424012971e-76,1.3348137590839052e-77,8.8708667541462917e-79,5.3151058581519971e-76,2.2257632383137671e-74,4.9068492449026262e-84,1.3380126710336698e-88,2.1596771865407127e-33,1.2016064144665089e-53,4.4062855018151884e-23,1.8635176589109332e-59,2.6105990253279989e-72,5.6617353252270171e-31,2.9975689687220627e-97,2.866380063879471e-100,7.4268547092955734e-103,5.1554397192978664e-47,3.8563025901665356e-50,-4.0353102897501251e-99,-5.8265566428866195e-107,-2.9519537655793423e-106,-5.4685954898147426e-111,3.4423992215987394e-41,2.5873450048583674e-83,1.1106142428902005e-40,4.2695510312346277e-37,5.2870914289476612e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.4387337349458119e-45,1.68834504167859e-46,6.3679208398616786e-48,8.2447001973691673e-51,9.8430330456566875e-49,2.8842637728306288e-50,6.265730850637725e-56,5.0933682096351408e-57,2.6887380262295255e-50,1.7494883133404738e-56,3.7946952698988326e-58,1.1296078579958795e-64,8.8726871562586698e-72,9.2747615279469661e-72,2.0149822746533592e-77,2.0149795894167245e-77,1.400040594119973e-78,9.5725123056902505e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7956870812490293e-69,0.0,0.0,0.0,0.0,0.0,3.3331279918208525e-88,6.2525445053846643e-98,1.1158887107312524e-64,3.0838880339673915e-71,6.4115786872203747e-81,1.8098221146924773e-61,1.3529281262338364e-64,1.0174555429758665e-82,4.3589094206637949e-77,1.1047430266008314e-82,9.3951982973598469e-83,7.6828424453365671e-84,4.6357007156958889e-84,2.012067831193742e-89,1.183302595762166e-89,1.4213244888219424e-86,5.4287340468164099e-96,5.4397337561228003e-96,4.2670096415129195e-99,7.984948620494784e-106,4.2756560024116563e-99,3.3660897055238036e-106,2.6662179126319083e-96,2.6661642909623944e-96,4.7842591214628454e-99,7.8259375341779882e-105,8.0824942560177495e-106,1.4367347320929886e-105,7.2328164185145627e-112,5.6850279098328144e-115,9.7200924784238754e-74,7.7647974177591434e-68,2.4299436456662803e-64,8.518066331207836e-125,1.2120735498498408e-55,1.2138274292134481e-63,3.8219760442849166e-73,1.272839849682732e-81,9.1432536410350764e-58,6.6952408558930641e-128,6.6952404207210442e-128,3.7368409043423126e-92,3.5101236448615353e-88,6.7920725683325171e-88,1.0006255420241173e-99
3.0000000000000002e-15,0.002758092063212556,4.47743692432454e-19,4.4774367741053035e-19,4.3195267934768644e-19,4.3195268416008029e-19,2.1991206553986337e-26,6.4801280619746055e-21,1.3486413261115602e-26,9.0083928490500741e-27,3.1158572143107821e-21,1.8550619459809998e-27,8.9678279082686696e-27,8.6515509996412212e-27,1.0354908207323876e-34,4.0165355099984577e-41,2.5552714901201309e-21,1.5213108259100889e-27,3.3360096356106499e-35,5.7183786397569356e-22,7.6192619857161922e-29,1.2939951356067391e-41,7.6652730115270849e-35,3.0986550107274366e-49,4.3499876288905749e-54,5.1685717019023804e-28,4.5714681873966401e-50,1.7888814558861748e-42,2.1681608851802624e-49,2.5994004906448747e-50,3.819402397350651e-22,8.2895359382354099e-37,9.6251914556407461e-36,5.9352614606639878e-28,3.5956065595650825e-63,1.5509424285764616e-43,4.9564809250062705e-49,7.1375200339379673e-50,6.0239914174723101e-36,2.6453418058728914e-44,1.2025515099904964e-49,1.2759085732613419e-35,4.9490856330512215e-42,1.8924375789751943e-57,6.7981345277951137e-37,2.6899194254264679e-50,6.6963397351767092e-64,3.8252597864209169e-51,1.2773341400236851e-35,4.9546148284525935e-42,1.4209703334076586e-42,7.7242354919381871e-46,7.6498551836705252e-30,1.8275039009379292e-58,1.3138095669417112e-60,2.1499806714536598e-68,5.2299732690813451e-38,2.0286393829384435e-44,4.8578650084203578e-52,6.811172869180409e-57,1.1225329373599342e-69,2.4313100563371313e-73,3.8719618034614561e-81,5.5573611135128945e-66,9.8892733402814369e-68,4.3794541012275258e-44,8.5001501403706651e-54,1.2969627291716715e-63,1.4528085080565712e-74,2.7545068105725684e-76,2.0725412193004179e-77,1.2568035146903151e-74,4.6270806259874836e-73,1.1527586483123119e-82,3.5256622011247925e-87,1.4192165189290972e-32,1.8195747333458028e-52,1.4477783227708574e-22,3.3543307093197635e-58,6.3387874427697289e-71,3.7205697143736086e-30,8.7542195709043821e-96,9.1879173203740147e-99,2.5928057295477766e-101,6.3327240649417228e-46,5.838719711873068e-49,1.6719631167196109e-97,2.2476629510772678e-105,1.1387508846497651e-104,2.1196669775530374e-109,2.2621480145212898e-40,6.7250646381219129e-82,1.0471523886493725e-39,4.0255769908394543e-36,4.9365174658606527e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.767586283246924e-44,2.0576704902633461e-45,7.8734760272205748e-47,1.2549607320088956e-49,1.2092885242644586e-47,2.7194478874390881e-49,7.6977380523584323e-55,6.2575343810263653e-56,2.5350949946571522e-49,2.149370342550017e-55,4.6620517964149527e-57,1.7105481627774602e-63,1.5970579194497617e-70,1.6694551296357946e-70,4.2026642948778454e-76,4.2026579270610631e-76,2.9200817310352949e-77,1.1760525715188416e-58,5.2439713029632105e-106,5.2515588725085721e-114,4.9728271407194692e-121,5.909483652139525e-128,1.3873429452185458e-136,1.0342888326246908e-141,1.4926201302989241e-141,2.7191842243176947e-68,1.2336045926588248e-137,4.1278908991315526e-146,8.8716205906740136e-151,8.2723176521627886e-157,3.065495245497925e-150,7.9042679603399609e-87,1.6613887484525093e-96,2.0085966566934247e-63,6.4321009744305505e-70,1.5204583524251939e-79,3.2572928186420665e-60,2.821532228359537e-63,2.3538836107890064e-81,6.60063294585311e-76,1.9859015398516236e-81,1.6890132728283445e-81,1.3824896598226614e-82,8.3442500121341279e-83,4.1959615018603514e-88,2.4676046040662262e-88,2.5583856320639769e-85,1.1314843897611978e-94,1.133774379363969e-94,1.0112664072410964e-97,2.12051288694262e-104,1.0133135161331837e-97,8.9390978714673637e-105,5.5609660573886648e-95,5.5608388979060883e-95,1.1343801927097932e-97,2.0239334058488706e-103,2.1373308612489858e-104,3.8170906444479123e-104,2.1279290294085442e-110,1.8349916491720394e-113,2.3048012443465094e-72,1.3974975646125404e-66,3.6773362699922611e-63,2.9922297931701045e-123,1.8354249128419144e-54,2.1848886225295615e-62,7.9715478301675536e-72,3.0184468575329233e-80,1.3845512120215846e-56,2.5431995044277428e-126,2.5431993519982889e-126,9.6878043422545498e-91,8.6656513494783142e-87,1.8708584683538356e-86,2.648705076781835e-98
7e-15,0.002758092063212556,9.9282296467458792e-19,9.9282288303370537e-19,9.5780806066950627e-19,9.5780808682381923e-19,1.195174211924953e-25,1.4368985150800255e-20,7.3295718753648708e-26,4.8958655627164549e-26,6.909068503410615e-21,1.0081839231706455e-26,4.8738191545313117e-26,4.7019294474795513e-26,1.672472398571793e-33,2.0316149764499257e-39,5.6660317098982141e-21,8.267979311159503e-27,5.3881555369728872e-34,1.2680072721611748e-21,4.1409634119880781e-28,6.5451943183373655e-40,1.2380561223485553e-33,5.1172680989708881e-47,2.4217476912186174e-51,2.8090061274242613e-27,2.6106113176854255e-48,7.9385025955490383e-41,4.0746490759182633e-47,3.7313594622498306e-48,8.4691096681831012e-22,1.3388831506985133e-35,1.5546094503662825e-34,3.2256852214155665e-27,6.6576943093652829e-60,2.5050046317862167e-42,8.1739154752512677e-47,3.6100376012407823e-48,9.7296577509397893e-35,1.3380422515101231e-42,1.9860121204760945e-47,2.0607793269629363e-34,2.5033067336352282e-40,3.1251708022297373e-55,1.09799986077807e-35,4.4424035459649001e-48,3.7279086248535278e-61,6.3174276157768575e-49,2.0630822164264253e-34,2.5061035178040158e-40,7.1874446857626641e-41,3.9014096279460796e-44,4.1575298739825594e-29,1.1442603082978392e-55,2.8524845282186465e-57,1.6476623455436681e-64,8.4471898066824179e-37,1.0261120510491776e-42,8.0225131825303806e-50,3.7919519800040185e-54,7.4386334336056854e-66,4.674891014736894e-70,2.6193226869026214e-77,1.0235392794641636e-62,6.4070975218884148e-64,2.2151860776948064e-42,4.2994906182807333e-52,2.0972615790296691e-61,7.544412167472667e-72,4.2651713790826263e-73,1.0449027060080109e-73,7.9565563945465727e-71,8.3284423996764812e-70,6.2715484780600474e-79,6.8409224352799767e-83,7.7131361513023411e-32,3.005027709908057e-50,3.2102833466839615e-22,1.8674995734480869e-55,4.8578580108675347e-67,2.022051538810094e-29,6.1128514266171445e-91,2.3199624943498712e-93,2.4044324301011582e-95,3.1965056056752188e-44,9.6224154995006573e-47,2.3599200429277985e-92,1.3629909665624059e-99,6.9054478977510511e-99,1.0718882714560787e-103,1.2294281082166558e-39,1.0325478896408978e-77,1.6913336570723124e-38,6.501916242509389e-35,7.3258458036345967e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999976,0.0001,0.10889011,8.9406380277236716e-43,9.5449755922900944e-44,3.776540824138649e-45,1.9683808848222751e-47,6.1168370266119723e-46,4.3923083383383909e-48,3.8926529524109958e-53,3.1649522244500017e-54,4.0945498064105731e-48,1.0871753534498325e-53,2.3581163653806278e-55,2.8249647841676164e-61,8.8889876280544134e-68,9.2944313423353632e-68,8.0808547869209187e-73,8.0808117073682363e-73,5.6149592182717782e-74,5.9487023210571152e-57,1.811786208687527e-101,7.2576812442363287e-109,2.7489923805470532e-115,1.3067120408580959e-121,1.2270167691964166e-129,3.659031717906414e-134,5.2805111756929355e-134,4.4907813152581686e-66,1.0911045619937621e-130,1.4603286577042984e-138,1.2554041179333707e-142,4.682388329565057e-148,1.7465956349962495e-144,5.3478861642412132e-83,4.0129381672099405e-92,1.1182474716298102e-60,1.2368059067478233e-66,1.0287079865380179e-75,1.8096345063405077e-57,5.4139730408195093e-60,1.0150396903852161e-77,1.0900978634574808e-73,1.0800334068432132e-78,9.1970250154498754e-79,7.6551291796923885e-80,4.6455174962269263e-80,8.0429701885145168e-85,4.7279249081521494e-85,1.4243865170555246e-82,2.1443244549328291e-91,2.1485630253187417e-91,6.7428016407199567e-94,5.0451715637076386e-100,6.7561332287618011e-94,2.1267095849451012e-100,1.0693170768947204e-91,1.0692310489550878e-91,7.6473740345212401e-94,2.8737280215586186e-99,4.5731802984115204e-100,9.1865324170935538e-100,1.8412269007193531e-105,5.7888705516927058e-108,1.5553989990285575e-68,7.7639990326327794e-64,6.0171858044669165e-61,3.4451520509388849e-117,3.0312008083225649e-52,1.2164196734706472e-59,1.5328524615507462e-68,2.0422366397327297e-76,2.2866293479497567e-54,1.0831625891428089e-119,1.0831625763816545e-119,1.3932295396669233e-86,7.5639720724669462e-83,5.8546721533595572e-82,5.8068312914400804e-94
1.5e-14,0.002758092063212556,2.0829814925049826e-18,2.0829811313257687e-18,2.0095186586253559e-18,2.0095187743320206e-18,5.2874502923566734e-25,3.0146716083346231e-20,3.2426021940852166e-25,2.1659308396121684e-25,1.4495472346873607e-20,4.4601915877729959e-26,2.1561773287873425e-25,2.0801332615392623e-25,1.5554275435006477e-32,3.9073190594138666e-38,1.1887536794815053e-20,3.657743532339229e-26,5.0110777433610967e-33,2.6604034963139059e-21,1.8320064245041288e-27,1.2588099704085646e-38,1.1514130732749377e-32,2.0075177129807482e-45,1.920920405513975e-49,1.2427041400509476e-26,5.180195048910546e-47,1.4750637300018816e-39,1.6491944279143074e-45,1.4143113663668996e-46,1.7768524223422471e-21,1.2451827992433717e-34,1.4458089432356092e-33,1.4270428810400166e-26,1.0096954250609434e-57,2.3296978310844148e-41,3.2001419194608323e-45,6.942423611753883e-47,9.0487630630883535e-34,2.5733844188125153e-41,7.7915235196836538e-46,1.9165541890735704e-33,4.8144922844379572e-39,1.2259604281387838e-53,1.0211577464708202e-34,1.7428469839536383e-46,2.956835028485219e-59,2.4784627941016963e-47,1.9186964785601651e-33,4.8198713550413759e-39,1.3823294174410874e-39,7.4873065868272155e-43,1.8392911301589582e-28,9.1377482925014369e-54,4.5821182016179276e-55,5.3091816066867696e-62,7.8560312248791765e-36,1.973478819486364e-41,3.1472535465580064e-48,3.0077613944027095e-52,2.0167607467120788e-63,7.4587823750508607e-68,8.3820803754778216e-75,1.5417277070185455e-60,1.9362744338423044e-61,4.2603800464982175e-41,8.2690457795804185e-51,7.9858261519481402e-60,5.4458033755426946e-70,5.3111075126189034e-71,2.4041156191208889e-71,2.3372207142826452e-68,1.2192597141011722e-67,1.5674814804033749e-76,3.4262409401766037e-80,3.4122935621261672e-31,1.1789340514635658e-48,6.7352700359500419e-22,1.4813598796657362e-53,1.5653486909764957e-64,8.945576445299329e-29,6.1058639484051144e-88,4.5893322868777267e-90,9.5152543260869836e-92,6.1285799997475803e-43,3.7635984569159429e-45,2.9612148487333043e-89,3.4219040734243095e-96,1.7336759230428536e-95,2.2140795568587396e-100,5.4389887709179866e-39,4.3972962288247974e-75,1.5730071627983699e-37,6.0469037654371385e-34,6.0365549755913198e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999959,0.0001,0.10889011,1.7195038202080984e-41,1.6337522884170045e-42,6.5178026159019247e-44,6.9478426772776041e-46,1.1764546459988386e-44,4.0849116217969018e-47,7.4838049317791509e-52,6.086474956143034e-53,3.8079895872583152e-47,2.0909078687937442e-52,4.5352397094944729e-54,1.108288580055741e-59,7.0481855539044436e-66,7.3724795730452082e-66,1.2893054639269319e-70,1.2892916770584938e-70,8.9592534687892375e-72,1.1441112546533784e-55,1.4857430015719564e-97,1.1903859695124001e-104,9.0179028779955033e-111,8.5733059972830639e-117,1.6099802495354459e-124,9.6020674409459088e-129,1.3857269223719696e-128,1.7618533273014226e-64,1.4317528430763594e-125,3.8321861602944796e-133,6.5888247238190652e-137,4.9149801697736923e-142,5.1601115098813782e-139,1.7117177504792468e-80,2.5727591264535902e-89,8.87002025242983e-59,1.9734345355362174e-64,3.2925932267406607e-73,1.4311446797224691e-55,8.6129295225242543e-58,2.1564324129052419e-75,4.2767007652776315e-72,8.2936066503342469e-77,7.0741684150482489e-77,6.0257187900255958e-78,3.6848814391733602e-78,1.27769933978296e-82,7.5061619816361472e-83,1.1298952557914023e-80,3.3535100251623878e-89,3.3599281247482065e-89,2.1154386568019382e-91,3.1687222972898487e-97,2.1194898432603513e-91,1.3356404190558266e-97,1.706232592043758e-89,1.7059572655090401e-89,2.4355096684723826e-91,1.1684207123328565e-96,2.5286251565091849e-97,5.860322863065467e-97,2.3363345949388751e-102,1.4696749172517036e-104,4.9607304461365008e-66,6.1401456087566561e-62,2.3294835315772148e-59,1.7334487706165141e-113,1.1892003440130828e-50,9.6490108532793638e-58,2.4458742317764147e-66,6.5367046651239805e-74,8.9711618326090951e-53,1.0901074601119245e-115,1.090107461603546e-115,5.4539795642897695e-84,2.5678457483146999e-80,3.9808464261016125e-79,3.3005193258902534e-91
3.1e-14,0.002758092063212556,4.2632984815502277e-18,4.2632969760929703e-18,4.1129391957861171e-18,4.112939678071454e-18,2.2039007280552478e-24,6.1702244967626316e-20,1.3515725567872197e-24,9.0279750467102166e-25,2.9668205095653047e-20,1.8590738037235797e-25,8.9873192551248164e-25,8.6703538859351703e-25,1.3127730879899147e-31,6.6432932822623318e-37,2.4330485546674232e-20,1.5246024352376375e-25,4.2293282693406131e-32,5.4454255754501688e-21,7.636481019062467e-27,2.1402526270361212e-37,9.7178688178026097e-32,6.8524983424710181e-44,1.3140574152332852e-47,5.1798051964354147e-26,8.9411802642394197e-46,2.4664675647152328e-38,5.717383290383354e-44,4.7464122931978654e-45,3.6367353388026211e-21,1.0509262204354262e-33,1.2202487879917772e-32,5.9481603349734157e-26,1.2584747547971465e-55,1.9662554504745639e-40,1.0879575008338064e-43,1.1801585957265467e-45,7.6371394746508603e-33,4.3752615338671221e-40,2.6598076639605367e-44,1.6175533085868521e-32,8.185646463596357e-38,4.1843616906732877e-52,8.6185097308617469e-34,5.9496116024512059e-45,2.0225297980131655e-57,8.4608403958524129e-46,1.6193623243689695e-32,8.1947925055352117e-38,2.3502563781070736e-38,1.2676241843054528e-41,7.6664840273252463e-28,6.0595461031700679e-52,6.0850134382061751e-53,1.4109982691975949e-59,6.6304548299410721e-35,3.3553469780407036e-40,1.0742897644515562e-46,2.057541027441811e-50,4.0696818209968368e-61,1.0214522388499827e-65,2.2963797982546933e-72,1.8992830238647934e-58,4.7742416422117033e-59,7.2435955627508866e-40,1.4059237469426107e-49,2.5754668813296459e-58,3.1299558569201058e-68,4.9810946979260499e-69,3.9076589020335143e-69,5.5014831909512361e-66,1.4337674771974462e-65,2.9425678958887418e-74,1.2872457514151521e-77,1.4223049280642342e-30,4.0245602004092048e-47,1.3785149984175775e-21,1.0134552721458902e-51,4.1602919529981616e-62,3.728688207661191e-28,4.5548247607876877e-85,6.7104873502913919e-87,2.7828751206855018e-88,1.035622125092247e-41,1.2770793689160945e-43,3.2220044156345886e-86,7.4469848949137128e-93,3.7729589861703686e-92,3.5633717719900835e-97,2.2670639785134663e-38,1.4426720714242301e-72,1.3276737662423136e-36,5.1035765041816506e-33,4.1558220722175777e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999924,0.0001,0.10889011,2.9234932005166193e-40,2.2802143940948944e-41,9.1325350585519886e-43,1.9613364568763027e-44,2.000327543922403e-43,3.4476298080525584e-46,1.2714798579075172e-50,1.0346506150679986e-51,3.2139063058117847e-46,3.5549635662265338e-51,7.7108105958297414e-53,3.783375623504199e-58,4.8180669518367771e-64,5.0435824233192983e-64,1.7656726216613115e-68,1.7656348452415681e-68,1.2270986241893421e-69,1.9453139530589925e-54,3.7234877172417909e-94,5.967382227797225e-101,9.0419271125138224e-107,1.7192886538070242e-112,6.4564719084275653e-120,7.7013525240579012e-124,1.1114402683889787e-123,6.0146753744421272e-63,5.7425664550643755e-121,3.0735740181707604e-128,1.0568956230673919e-131,1.5767974329336392e-136,1.3800958289453937e-134,4.6913550857693506e-78,1.410599073830074e-86,6.0679524866561551e-57,2.7028529500716087e-62,9.0239420439527798e-71,9.7327127294635047e-54,1.1727194388906817e-55,3.534947598419912e-73,1.4599694917155696e-70,5.3344571626123614e-75,4.5638893562256598e-75,4.0603781161358978e-76,2.5208555421971955e-76,1.7347787100543921e-80,1.0179161528625042e-80,7.7304116500493672e-79,4.4178926493721962e-87,4.4258434192597803e-87,5.5771088756835308e-89,1.6693436971712483e-94,5.5871595543838281e-89,7.0356176954327609e-95,2.3370002786495121e-87,2.3362458272044907e-87,6.6092127409133967e-89,3.6773621662331706e-94,1.0839864339232172e-94,3.1814791130074311e-94,2.5059298530489254e-99,3.1529460096206925e-101,1.350001808191295e-63,4.1757098861861791e-60,7.7488254541422696e-58,7.3027010548558636e-110,4.0595933239527419e-49,6.6012380701678744e-56,3.3501074891349517e-64,1.7915565428532568e-71,3.0626772224352949e-51,9.185022072223545e-112,9.1850222125566875e-112,1.5405057209124946e-81,7.2545712401787893e-78,2.2499618839068817e-76,1.4750781108949917e-88
