Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740)
0.0,0.0031072192185634716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0031072192185634716,7.4892151412607392e-21,7.4892150961135228e-21,7.2438286386370262e-21,7.2438286356761768e-21,6.5550050034625804e-29,2.219050278610504e-22,9.5423794158749357e-29,6.38485583116813e-29,1.0571915238939595e-22,2.7934538665745416e-29,6.3601016798401231e-29,6.1517109560267332e-29,2.5102609173316088e-37,6.6329495618906941e-44,8.7396076031210974e-23,2.3092969061126541e-29,8.5420763581925951e-38,2.0641480398032658e-23,1.0526156170814835e-30,2.2571024718939925e-44,1.6430159360188317e-37,2.2703397644430094e-52,1.6943511041990249e-57,1.9795346866986168e-30,3.0792160052413007e-53,2.8139991730292849e-45,1.1963367046490593e-52,2.5114518044072185e-53,9.549945062303482e-24,4.6497329177571493e-39,4.5122682088871058e-38,2.1553669955679395e-30,2.6680791213084945e-67,3.3542654866480378e-47,2.9396424767398229e-52,1.0133780073241086e-53,1.5875577671978476e-38,1.26342832728184e-47,2.5166310604124486e-53,4.602698325695761e-38,1.2161869842825374e-44,1.2796080156835631e-61,3.8438486384992346e-39,2.3763811038297031e-53,3.3811529167265675e-68,4.0718593819749706e-54,4.6046348801347499e-38,1.2166986616675982e-44,2.499986609125988e-45,7.3336086951981611e-49,8.1101451655342641e-32,1.8812668806728429e-62,1.0260591515602502e-64,1.223734072145226e-72,1.3288819767469256e-40,3.5113510302474414e-47,3.5319441981723741e-55,2.6310371720354635e-60,2.3414005360463476e-74,5.6603647508478557e-78,2.392415562329064e-86,4.1011736973887807e-70,5.7234100905931399e-72,3.3170172179452314e-47,7.8096118194044556e-58,4.7108021154926511e-68,2.1693941602239339e-79,2.636628468336252e-81,1.6894980083045099e-82,4.8950543605724134e-80,2.1494264643810052e-78,8.2798694208748071e-88,2.0853303687922285e-92,1.0176332221320222e-34,2.6399569315718213e-56,1.4016677466914402e-24,1.817811641359581e-62,2.3977152136526751e-75,2.7814167131683498e-32,1.3212906277402194e-101,1.0732589274084694e-104,2.2272322638451128e-107,6.0614780836504402e-49,3.5039276903569139e-52,-3.5547268353545215e-103,-4.2395699626745752e-111,-1.0825838561564087e-110,-8.0546875755768809e-116,4.8226951387289667e-44,3.8346349547818636e-87,4.9010380417233163e-42,1.0631194747153739e-38,1.2969740017178768e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.4569241739336787e-48,4.0071666560875977e-49,9.8682999874314991e-51,1.0233191070923895e-53,1.0512891154026427e-50,1.0161310799723638e-52,1.8547402164530385e-58,1.5349509697920212e-59,1.4815572336712762e-52,7.6433104493516291e-59,4.8395220339784906e-61,1.2787635772185105e-67,7.8357361325467839e-75,5.5722806624623392e-75,1.0171444751694208e-80,1.0171438368620984e-80,5.161858919426621e-82,1.764955568646109e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1901338194581799e-72,0.0,0.0,0.0,0.0,0.0,2.7359063722680819e-92,1.8448594610039764e-102,7.311987412886312e-68,1.79370086343968e-74,2.2923295174847475e-84,6.4239844524281975e-64,3.7154772675836944e-67,1.5360191251910333e-86,7.8171855986425372e-81,1.7756436608192845e-86,1.4190384219950008e-86,1.1792030749394777e-87,4.1904764599138908e-88,1.528761181078841e-93,9.5738439337468915e-94,1.3485361525384881e-90,2.6613195051371898e-100,2.6654606572045048e-100,1.9646355782134309e-103
3.0000000000000002e-15,0.0031072192185634716,2.4607421040287251e-20,2.4607420743605543e-20,2.3801150956559806e-20,2.3801150937102804e-20,4.3075746951181448e-28,7.29116543800709e-22,6.2707064269251689e-28,4.1957623890526437e-28,3.4736283552342145e-22,1.8356979349557138e-28,4.1794953630156051e-28,4.0425528825560221e-28,2.3668171655446179e-36,8.1490513517083499e-43,2.8715845854148832e-22,1.5175377168982801e-28,8.0539569517119876e-37,6.7822057670621705e-23,6.9171905690600976e-30,2.7730113177534185e-43,1.5491291569409484e-36,3.4379376198987795e-51,3.0498279186826349e-56,1.3008370545057473e-29,3.9631264552309263e-52,3.3738926266822067e-44,1.8815639942086175e-51,3.7287059225416052e-52,3.1378391410370305e-23,4.38403336126989e-38,4.2544233585965789e-37,1.4163839964824615e-29,5.5555435061323168e-66,3.1625928909595225e-46,4.4511238062846904e-51,1.2450038272019462e-52,1.4968401893574685e-37,1.5522114850777751e-46,3.8108975903384545e-52,4.3396860209834826e-37,1.4941722857885726e-43,1.937687381860722e-60,3.6241997291646034e-38,3.5985191415997485e-52,6.0860626221861309e-67,6.1659575103999467e-53,4.3415119530475555e-37,1.4948009208176947e-43,3.0714116023311902e-44,9.0090242971274913e-48,5.3295239942159396e-31,3.4933919687724614e-61,2.1984438109954083e-63,2.9716214812791816e-71,1.2529457504890381e-39,4.3139451339635299e-46,5.3483642099794168e-54,4.7358606276081489e-59,5.6502364284760864e-73,1.180588247643883e-76,5.6734164662481635e-85,8.5377392447642035e-69,1.3550137704790368e-70,4.0751922700598203e-46,9.5946653033651649e-57,7.12450049309528e-67,3.8953548504874173e-78,5.443838227571216e-80,3.9541573056091661e-81,1.1576435470231384e-78,4.4691101944127271e-77,1.946099233229861e-86,5.4971659629321872e-91,6.6873041256864585e-34,3.9976483001291329e-55,4.605473549815127e-24,3.2720604258412896e-61,5.8224282590223687e-74,1.8277883232304658e-31,3.8602756475456588e-100,3.4416302380607724e-103,7.7784402618230075e-106,7.4459575891276437e-48,5.3053688871965946e-51,1.4727607209202496e-101,1.6353678640923974e-109,4.1759489866002616e-109,3.1211387124041826e-114,3.1691996353526089e-43,9.9702916320766464e-86,4.6209799847883252e-41,1.0023698053122939e-37,1.2114899024177795e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0389932751830873e-46,4.8861850851560904e-48,1.2211515985593158e-49,1.5586818896698076e-52,1.2915840395779282e-49,9.5806616849889116e-52,2.2786562200634224e-57,1.8857914628052964e-58,1.396896482752689e-51,9.3903501717872516e-58,5.9456966154911014e-60,1.9364128337575465e-66,1.410415460396196e-73,1.0030096594992336e-73,2.1214688839787446e-79,2.1214673702825207e-79,1.0766154924809118e-80,2.168374843991404e-61,7.2133800452224552e-111,6.1258548128604198e-119,3.2694485931030789e-126,3.4487169410114146e-133,3.2472049471427973e-142,2.1146928374347937e-147,2.3888256855668373e-147,1.8022028473981653e-71,4.4232526323213307e-143,3.4955039956166193e-152,4.8482380898529368e-157,3.9123725142402589e-163,2.6917424288142502e-157,6.4880023186416318e-91,4.9020517593811841e-101,1.3161565109058544e-66,3.741144513956425e-73,5.4360918776529332e-83,1.1562109513328505e-62,7.7488094903357111e-66,3.5548835540908232e-85,1.1837446757723597e-79,3.1927626220650293e-85,2.5520250492607953e-85,2.1220905674725868e-86,7.542847130576903e-87,3.1882466844481231e-92,1.9965772134023826e-92,2.4273651114852255e-89,5.5472184352772422e-99,5.5564034133373921e-99,4.6563843116966879e-102
7e-15,0.0031072192185634716,5.4564280548252039e-20,5.4564278935851585e-20,5.2776463332716669e-20,5.2776463226972132e-20,2.3410731280349953e-27,1.6167368364926219e-21,3.4079924593613717e-27,2.2803055957000556e-27,7.7023872764467056e-22,9.976607887016649e-28,2.2714647771552311e-27,2.1970394990224599e-27,3.8227643219192272e-35,4.1218980084633731e-41,6.3674217352907173e-22,8.2474787514033807e-28,1.3008349559738264e-35,1.5038836683390278e-22,3.7593505807895986e-29,1.4026260532870675e-41,2.5020760226481887e-35,5.6776519132460758e-49,1.6979390131441538e-53,7.0697657049598134e-29,2.2629586027340186e-50,1.6119080715922913e-42,3.535633468442051e-49,5.7917015931587461e-50,6.957817541963471e-23,7.0808702315571565e-37,6.8715242300708742e-36,7.697738079486715e-29,1.0322570583288618e-62,5.1080625224142154e-45,7.3428237806098085e-49,6.2971942687727401e-51,2.4176235634342993e-36,7.8512735037876261e-45,6.2937109878540083e-50,7.0092360645224206e-36,7.5577140037495488e-42,3.1999916585746922e-58,5.8536255217970133e-37,5.94296818875203e-50,3.3882652797150828e-64,1.0183112756770707e-50,7.0121857822495257e-36,7.5608938982647494e-42,1.5535597033053721e-42,4.5518094276077668e-46,2.8964805316986759e-30,2.1917569769893841e-58,4.7833622121147509e-60,2.2822419569447461e-67,2.0236955499038551e-38,2.1820511083085478e-44,8.8326659089066428e-52,2.6366089616220792e-56,3.7678168024201338e-69,2.2700891629728501e-73,3.8381901755207746e-81,1.5795646993180361e-65,8.8188274798380885e-67,2.0612872189019613e-44,4.8531116659101145e-55,1.1548808007984968e-64,2.053235077857185e-75,8.5488093375724555e-77,2.0776879373795874e-77,7.3520175997858942e-75,8.0694399397687888e-74,1.0738942765428621e-82,1.081919542054845e-86,3.6344047501368928e-33,6.6021349423414711e-53,1.0212097175250894e-23,1.8217013859178409e-58,4.4717245343596543e-70,9.9336391737606427e-31,2.7354344190715587e-95,8.8322601714155853e-98,7.3315078718801446e-100,3.7602011728093401e-46,8.7476148694244459e-49,2.0835281116624588e-96,9.93975372529815e-104,2.5381417150653682e-103,1.5949490416626028e-108,1.7223910096537351e-42,1.5388415456360936e-81,7.463597911975712e-40,1.6189790533588694e-36,1.8041613563843269e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.2553559185504229e-45,2.2756252086050767e-46,5.8854657097370803e-48,2.4568216911975773e-50,6.5330255847734177e-48,1.5474178996757296e-50,1.1524266502097882e-55,9.5382658393864764e-57,2.2561944720953438e-50,4.7497539547832703e-56,3.0074048686706049e-58,3.197989669288809e-64,7.8507327383873119e-71,5.58413072571865e-71,4.0792543881632953e-76,4.0792441471958082e-76,2.0702110855764998e-77,1.0967994689259619e-59,2.5839244826371896e-106,8.777496287846874e-114,1.873868092955127e-120,7.9064628196078745e-127,2.977668538100175e-135,7.7566329100048835e-140,8.7621587138833792e-140,2.9763600893846685e-69,4.0562663529959938e-136,1.2821429720530421e-144,7.1132654037019753e-149,2.2960700567919568e-154,1.5422239567871085e-151,4.3896906459953821e-87,1.18405704300375e-96,7.3275263668799349e-64,7.1937920151607207e-70,3.6779777044669265e-79,6.4265815737174925e-60,1.4875666328433916e-62,1.5409138855589685e-81,1.9549518191956109e-77,1.7443938531259174e-82,1.3988352987390799e-82,1.1767499115453873e-83,4.1993466222456852e-84,6.1182101177067945e-89,3.8291104734715566e-89,1.3514263838097752e-86,1.0526848529696986e-95,1.056594426833546e-95,3.108911722956524e-98
1.5e-14,0.0031072192185634716,1.1447799687343729e-19,1.1447798974017839e-19,1.1072708254003521e-19,1.1072708207222155e-19,1.0356906961122132e-26,3.3919778832316962e-21,1.5076957435209333e-26,1.0088071584072068e-26,1.6159886856927722e-21,4.4136430066596609e-27,1.00489594829646e-26,9.7197019274727598e-27,3.5552366910246492e-34,7.9274826361976695e-40,1.3359081038875947e-21,3.6486781027565972e-27,1.209799278664709e-34,3.1552197170459651e-22,1.663142488147876e-28,2.6976156229678426e-40,2.3269743139512563e-34,2.2274011701609549e-47,1.346824266035978e-51,3.1276636896839706e-28,4.4902225618009354e-49,3.0560148119964601e-41,1.4309890015618674e-47,2.2398747044611076e-48,1.4597775300904901e-22,6.5853306461495508e-36,6.3906258757707079e-35,3.4054785680687572e-28,1.5725561828415845e-60,4.7505878871288481e-44,2.8760751036516132e-47,1.2110567413798892e-49,2.2484350977932186e-35,1.5099991705825598e-43,2.4691597313028663e-48,6.5187000512824173e-35,1.4535430421129599e-40,1.2553659328982181e-56,5.4439725685920329e-36,2.3315562434370418e-48,2.6875592444615186e-62,3.9950634178451657e-49,6.5214441624005115e-35,1.4541546691407705e-40,2.9878969622985575e-41,8.7397249215237947e-45,1.2814030607567343e-29,1.7553632219901181e-56,7.7061359985493866e-58,7.375318502959689e-65,1.8820723817899087e-37,4.1966538370239788e-43,3.4651462545388294e-50,2.0913882033211668e-54,1.0288187357220417e-66,3.6220802832214791e-71,1.2283512715584099e-78,2.3930144390759281e-63,2.6804838674195261e-64,3.9643947983912531e-43,9.3338054297933307e-54,4.412360902551059e-63,1.5109552919544553e-73,1.0746312268084701e-74,4.9904106623519913e-75,2.1678650179614949e-72,1.1858569529595254e-71,2.709656393395539e-80,5.4703533535328646e-84,1.6078609069377056e-32,2.5901637066145925e-51,2.1425223872569448e-23,1.4450371812950774e-56,1.4450999827054626e-67,4.3946471017786809e-30,2.7598897202801018e-92,1.768380058573852e-94,2.936534024640632e-96,7.2144353559862395e-45,3.4238056003921089e-47,2.6219684335051962e-93,2.5026809823597802e-100,6.3906673567597663e-100,3.327680839215492e-105,7.6198571175060638e-42,6.573739934151875e-79,6.9413084235968232e-39,1.5056808368930534e-35,1.4934533217337702e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.010738973846997e-43,3.9129114674686481e-45,1.0206180249402811e-46,8.7125340264364755e-49,1.2564773966966231e-46,1.4391216652288226e-49,2.2159903636962931e-54,1.8343654089763953e-55,2.0982958954674379e-49,9.1349858620811274e-55,5.7840016498215036e-57,1.2546391774222687e-62,6.2255828375155044e-69,4.4294489952346576e-69,6.5087182778685933e-74,6.5086855011442854e-74,3.3032633715873373e-75,2.1094503738922781e-58,2.2755818748195349e-102,1.5460902137823202e-109,6.601528325611132e-116,5.5708783610155629e-122,4.1959155070800172e-130,2.1860203326913591e-134,2.4694089758040934e-134,1.1676997223689512e-67,5.7161147262018376e-131,3.6134193011616971e-139,4.0094018061352502e-143,2.5883673349029822e-148,4.5774605998061255e-146,1.4050353796340764e-84,7.5912649143287577e-94,5.8123355956324592e-62,1.1478512661902336e-67,1.1772307781467262e-76,5.0859111993404619e-58,2.3681301097081777e-60,3.2838045476401223e-79,7.6696678737735756e-76,1.3479013311185656e-80,1.0856738041862926e-80,9.2816847051376651e-82,3.330967801814557e-82,9.7345832261396411e-87,6.0873254966284876e-87,1.0720038838252576e-84,1.6492930572582374e-93,1.6600653580597964e-93,9.7713989779742113e-96
3.1e-14,0.0031072192185634716,2.3430541876083132e-19,2.3430538902817558e-19,2.2662829877469598e-19,2.2662829682476861e-19,4.3169381617395013e-26,6.9424618221140772e-21,6.2843366110201824e-26,4.2048830611846053e-26,3.3074812970584813e-21,1.8396762446296651e-26,4.1885801978532193e-26,4.0513398309909458e-26,3.0006043304778449e-33,1.3478482886004612e-38,2.7342339661739417e-21,1.5208270804722616e-26,1.0210659258211432e-33,6.457931276184791e-22,6.9323137934219804e-28,4.5865485497613753e-39,1.9639570439187164e-33,7.6033470141044915e-46,9.2136684563965942e-50,1.303663985392996e-27,7.7501701942059651e-48,5.1605403822035801e-40,4.9608514876394996e-46,7.5931145569474344e-47,2.9877694647042261e-22,5.5579893403095544e-35,5.3936438051745559e-34,1.4194619679687953e-27,1.9753986021595638e-58,4.0094784067432447e-43,9.7866506723749364e-46,2.0588720858277786e-48,1.8976753051776102e-34,2.5673172753019355e-42,8.4290921609942091e-47,5.5017375158407317e-34,2.4713393994383437e-39,4.2850948883674642e-55,4.5946891557297825e-35,7.9593520265267384e-47,1.8384987861848069e-60,1.3638190573203027e-47,5.5040548978697036e-34,2.4723794712840405e-39,5.0800800945698439e-40,1.4810674315829911e-43,5.3411110060460202e-29,1.1704052007281596e-54,1.0289490314564348e-55,1.9708013592174623e-62,1.5884619947229008e-36,7.1352500674356701e-42,1.1828457354115736e-48,1.4307260043275449e-52,2.098713649798075e-64,4.960729485269965e-69,3.3657429214346308e-76,2.9772176818064587e-61,6.6745945610330064e-62,6.7403626072105125e-42,1.586957328002622e-52,1.4318402282289175e-61,8.977365941614064e-72,1.011797481876652e-72,8.6131095911309373e-73,5.1336565760047232e-70,1.4029256516103555e-69,5.1075194914222871e-78,2.0636410537166384e-81,6.7018453824644176e-32,8.8421866649405544e-50,4.3850995069773989e-23,9.8861352802979409e-55,3.8616017222472556e-65,1.8317693831589761e-29,2.0695961232674781e-89,2.6094722402674782e-91,8.6672401673192373e-93,1.2208033319799785e-43,1.1633637353506983e-45,2.8683968859673612e-90,5.4761233770413357e-97,1.3983456942832897e-96,5.4288496448506231e-102,3.1760881483816864e-41,2.1620802009872793e-76,5.8584901579206957e-38,1.2707921024198889e-34,1.0349966613537875e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.7184717333262552e-42,5.4976716756130078e-44,1.4397416953969365e-45,2.4758896673378839e-47,2.1363129279269262e-45,1.2146064036591862e-48,3.7662451031806966e-53,3.1185219957638347e-54,1.7709462569555879e-48,1.5531415507534771e-53,9.8340194529254463e-56,4.2830117903039903e-61,4.2566173140482797e-67,3.0302738977773799e-67,8.9141924959999375e-72,8.9141026744000622e-72,4.5243631412793542e-73,3.5866002741542131e-57,5.8059339519053165e-99,7.8905034442621997e-106,6.7386678978858965e-112,1.1373610178303335e-117,1.7131317687301835e-125,1.7850488610352844e-129,2.016465658435576e-129,3.9862944690965438e-66,2.3340660805364493e-126,2.9506395655681593e-134,6.5479457247277986e-138,8.4543844516772619e-143,1.2598126547931477e-141,3.8508801871811171e-82,4.1622508118432095e-91,3.9763196818243589e-60,1.5721656703192606e-65,3.226508362023806e-74,3.4634146753161791e-56,3.228729778943624e-58,5.3963727768299201e-77,2.6182152695340742e-74,8.7692095265039594e-79,7.12145304649629e-79,6.2793627006326646e-80,2.2787303041363132e-80,1.3257956803047343e-84,8.2768573807541003e-85,7.3341284598829442e-83,2.1802406871758165e-91,2.2062003148212595e-91,2.5849617761609692e-93
6.300000000000001e-14,0.0031072192185634716,4.7396021948372014e-19,4.7396009832158109e-19,4.5843064252414642e-19,4.5843063457809785e-19,1.7591753429782873e-25,1.4043437081361576e-20,2.5609004517949716e-25,1.7135124048671888e-25,6.6904373012446691e-21,7.4967254093487604e-26,1.7068686880580447e-25,1.6509424115992649e-25,2.4558149627670519e-32,2.2112829487260877e-37,5.5308616973108679e-21,6.1974098510030918e-26,8.3568227618287703e-33,1.3063512241039728e-21,2.8249937735680677e-27,7.5247093483945181e-38,1.6073825845451872e-32,2.4974457496174792e-44,6.056424509417652e-48,5.3124970842108625e-27,1.2810829427767739e-46,8.4377179992206685e-39,1.6423324142393551e-44,2.4857026675885017e-45,6.043754865153736e-22,4.5488796047435936e-34,4.4143472319875914e-33,5.7843794807216072e-27,2.2284802956530691e-56,3.2815226507016558e-42,3.1944487927701248e-44,3.3771560754759683e-47,1.5531431440134561e-33,4.2118907946473883e-41,2.7689971126228885e-45,4.5028149105919978e-33,4.0544623410472927e-38,1.4074053572418588e-53,3.7604778463569235e-34,2.6146876373775135e-45,1.2084102535881564e-58,4.4802409725942224e-46,4.5047137760901154e-33,4.0561692419585134e-38,8.3343614065561048e-39,2.4140084095297725e-42,2.176532186158835e-28,7.1744363645944762e-53,1.2623035526189169e-53,4.8369625644752414e-60,1.3000627799365535e-35,1.1706125610316564e-40,3.8852565349288771e-47,9.4046044859680952e-51,3.4959200512676052e-62,6.5231784772810609e-67,8.8494460790739021e-74,3.3087108920353594e-59,1.4842698941417633e-59,1.1058287225386657e-40,2.6035752836636268e-51,4.2805406275514061e-60,4.5792135554446157e-70,7.7818625310562354e-71,1.1359560438540566e-70,1.0617104254473148e-67,1.449830218331343e-67,7.8603719747146871e-76,6.3556047468036079e-79,2.7310399612333944e-31,2.9047119734701859e-48,8.8700608808678477e-23,6.4992315128138216e-53,9.4779054835570473e-63,7.464593516285467e-29,1.2589860031390051e-86,3.0752668545142022e-88,2.0430456266891478e-89,1.9840782714052856e-42,3.7864995642666178e-44,2.8484855709251944e-87,1.0876723284282154e-93,2.7774103819268645e-93,7.1668293013963381e-99,1.2942726752400928e-40,6.318962175274522e-74,4.7949147832220687e-37,1.0400737912856127e-33,6.2223250290083878e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.8192983870088586e-41,6.6864404816078008e-43,1.7545295772992843e-44,6.0696856365012184e-46,3.5049119579694264e-44,9.9407279482761798e-48,6.1742268824444287e-52,5.1152488778932175e-53,1.4494030677497549e-47,2.5480576248623438e-52,1.6133488299998385e-54,1.4069822049898774e-59,2.7949555182065836e-65,1.9919878407469685e-65,1.1721787981532659e-69,1.1721551754474637e-69,5.9501063956381091e-71,5.8843995905638105e-56,1.2844752493543629e-95,3.4914115134404905e-102,5.9635632973183111e-108,2.0130908364746682e-113,6.0630491683760332e-121,1.2635064093450716e-124,1.4273220144166105e-124,1.3095564584152878e-64,8.262468248216105e-122,2.0885615712912649e-129,9.2695404305995235e-133,2.3936719542606974e-137,3.6753380687508967e-137,1.013033609026003e-79,2.1900217301232906e-88,2.6138661137909703e-58,2.0675824694872139e-63,8.4877758930319622e-72,2.2560337633152346e-54,4.2077604980488301e-56,7.8827881444825121e-75,8.6009135853319987e-73,5.2498549948563658e-77,4.3252052881457773e-77,4.0383071062572797e-78,1.4978979818773571e-78,1.7241677672951309e-82,1.0728907181322886e-82,4.8216366400004943e-81,2.6804712443724093e-89,2.7387904009640259e-89,6.3579235184116663e-91
1.2700000000000001e-13,0.0031072192185634716,9.5326964872195219e-19,9.532691597783299e-19,9.2203497514384052e-19,9.220349430780337e-19,7.0990645639034771e-25,2.824541712471425e-20,1.0334384248055887e-24,6.9147949643544992e-25,1.3456232438449914e-20,3.0252231055949215e-25,6.8879828580788195e-25,6.6622943906519111e-25,1.9854462237342268e-31,3.5786749539988113e-36,1.1124021188137801e-20,2.5009002969708142e-25,6.7562338843489479e-32,2.6275305554478595e-21,1.140043553471724e-26,1.2177791208449861e-36,1.2995185250970905e-31,8.085185752520851e-43,3.9222997564994881e-46,2.1438291511256426e-26,2.0810797037945388e-45,1.3632180484304556e-37,5.338894854224681e-43,8.0351401230007651e-44,1.2155731790302824e-21,3.6776176694559218e-33,3.5688115990038513e-32,2.3342544899533184e-26,2.2474226064037279e-54,2.6530114979590705e-41,1.0213729695107955e-42,5.4634388206952411e-46,1.2556809502079299e-32,6.8162192269607595e-40,8.9663834002043665e-44,3.6403339391448942e-32,6.5615486597299703e-37,4.5556272916137858e-52,3.0402234282904233e-33,8.4667242364465546e-44,7.8248056435064614e-57,1.4507815058861008e-44,3.6418727090983456e-32,6.5643128589993813e-37,1.3487988731561532e-37,3.8564963328532272e-41,8.7832949385077002e-28,4.0579006789901768e-51,1.4289124734049343e-51,1.0953770343438928e-57,1.0510611551024195e-34,1.8944906593578091e-39,1.2578079009088162e-45,6.0906786046722422e-49,4.8185802110596472e-60,8.4488795207727416e-65,2.2906624700393591e-71,3.2717927116482521e-57,2.9370596527231141e-57,1.7896512235827485e-39,4.2135800551967464e-50,1.1744517347013061e-58,1.9406007233929556e-68,4.977709364008728e-69,1.1307160802277329e-68,1.9269102234325349e-65,1.3147666889939764e-65,1.005495816353827e-73,1.6270890889817274e-76,1.1020993584099837e-30,9.4059197104776252e-47,1.78392122738124e-22,4.2100757789786025e-51,2.1465120165304158e-60,3.012328206859197e-28,6.2888456698213199e-84,2.890679755896091e-85,3.8412449693282225e-86,3.1518737118521669e-41,1.2039370247346332e-42,2.5952435564841771e-84,1.9820364684598321e-90,5.0612088126117344e-90,7.8698335235507125e-96,5.2229713847542697e-40,1.7335146918200127e-71,3.8766797926965104e-36,8.4087629584933197e-33,3.2703430788503015e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999976,0.0001,0.10889011,4.5625713739503707e-40,7.1130283069804757e-42,1.8682975586817752e-43,1.3006199827997556e-44,5.6724793378921317e-43,8.0365965701200507e-47,9.9770665101693755e-51,8.275117322505543e-52,1.1717782620753901e-46,4.1236043431231895e-51,2.6109232032067837e-53,4.5559477716308284e-58,1.8061527255363052e-63,1.2901890691589976e-63,1.518203719845297e-67,1.5181425409066377e-67,7.7085330755245943e-69,9.5238337290992977e-55,2.7179879254717817e-92,1.4775988378290411e-98,5.0476754509814917e-104,3.4078467849053192e-109,2.0518505296109112e-116,8.5517455513294282e-120,9.6606616394863737e-120,4.2407756419482164e-63,2.7974158886583285e-117,1.4136183108678525e-124,1.2547477689130892e-127,6.4802466945583217e-132,3.6745598167915552e-132,2.6249805288042712e-77,1.1349564716430592e-85,1.6929572576736626e-56,2.6785875072545131e-61,2.199338777563155e-69,1.4351363091358407e-52,5.354385687382685e-54,1.0810211177884784e-72,2.7851204103410452e-71,2.8848599018125562e-75,2.431295137955098e-75,2.5069038334699366e-76,9.701305297559423e-77,2.1850893313380916e-80,1.3512139553927382e-80,3.1235397600001109e-79,3.0722932976665353e-87,3.190557714600341e-87,1.4578923580448995e-88
