Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168),CH2O(413),S(21386),S(10206),S(29956),S(30018)
0.0,0.0017317961848003817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0017317961848003817,3.5240939837458356e-25,3.5240939834801748e-25,3.4370031940404114e-25,3.4370031718587531e-25,1.1077624310084799e-34,3.8261456011352965e-25,6.6605111106002637e-33,4.5223582051801427e-33,1.8027420217713406e-25,8.5466630901034243e-32,4.4990076596348446e-33,4.3878238676867731e-33,1.6211694815870218e-42,7.6858414588636042e-49,1.5242960085147774e-25,7.2265716796912221e-32,6.6434885814865172e-43,4.1965904683996882e-26,2.41338309779851e-33,3.1496275067859391e-49,6.9974109559930083e-43,3.3824242740479696e-58,5.3244789888290849e-64,3.584522734585074e-35,2.1636539509652208e-59,4.6969719976707962e-50,8.1351676682768201e-59,4.902588664001394e-58,7.9559873706580234e-27,5.4994756171392431e-42,9.1505246765567454e-42,3.6946034012759005e-35,4.577062385598492e-76,5.3090333392425388e-55,7.3890804542238555e-58,2.5741791159272355e-61,4.2831489788685898e-43,2.3209587656051062e-54,5.7681927624630705e-61,4.03119896311271e-42,1.9111608309986185e-48,5.4411676081097858e-70,4.6500434531084377e-42,2.4199753566230105e-58,2.5796162686995638e-76,2.4644107072822762e-58,4.0248356282011933e-42,1.9081440213540801e-48,4.6735583576612446e-50,4.7538053679320543e-54,1.015695049331857e-34,6.9850024293341003e-71,2.5203020121913094e-73,4.3359520202024073e-81,4.779033372531765e-45,2.2657034463098942e-51,2.4331672092781617e-60,3.8186385850973519e-66,9.6542956628439897e-85,1.6659794844921846e-86,1.1575525989707043e-96,3.2758103426422031e-78,3.1536252365720489e-80,3.7369753902779113e-53,4.4389627448922271e-66,6.6234261602332474e-77,8.1607575155231051e-89,3.3347209458316417e-91,1.8467542294838184e-92,8.5969504615737651e-93,4.4293778511439849e-91,1.6742362637684721e-97,3.2439823932094568e-102,2.7011354312597729e-38,2.0244008442259868e-64,1.1295315262376308e-29,9.9250992825778382e-72,2.107312177374697e-84,1.0991703425548355e-35,2.9604550810657894e-113,1.3898676749187323e-116,1.3718376029071816e-119,4.0192789403114763e-54,8.9297488879178925e-58,1.4712329243019779e-105,2.5311240729823851e-113,2.1964075858413484e-114,6.9598188357575166e-121,3.295381850417545e-51,2.0880161501932776e-98,2.9881430966559274e-45,2.9129450383199919e-43,2.8927710484789897e-54,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.5767041554728324e-54,7.7959312638345765e-56,4.3316067908672967e-58,2.1364507774299174e-61,4.8009275645315373e-56,3.0212500373297784e-59,8.2301219891846206e-65,7.3245446309477428e-66,1.0038080878593243e-58,2.4449407254798313e-65,4.754596012232007e-69,2.2541178077434524e-75,6.1137751920059313e-83,1.1552924459570117e-83,3.1471190018913685e-89,3.147118860503591e-89,2.0274839509885971e-91,1.6041725756742236e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3181063999354361e-81,0.0,0.0,0.0,0.0,0.0,6.0683511312815784e-104,1.2551913164735218e-115,2.2270840459234107e-77,9.8022619633196912e-84,7.4951885701525654e-94,2.1228059655856483e-70,4.7339423322600966e-74,9.3084769039027865e-98,1.5033163038171102e-90,6.3177713594056047e-96,4.0887780031124064e-96,3.6428131412827777e-97,8.3886904671438038e-99,4.5696350751481616e-104,3.5350738251193832e-104,7.9812380440103522e-101,4.7525838798330955e-111,4.7529633829801952e-111,2.8333950590574226e-114,1.3595376145110065e-123,2.8336213122377928e-114,4.3029311148070662e-124,1.6508560197381506e-112,1.6508514284042334e-112,4.5483853595038942e-115,1.021658292404052e-120,1.0683302545994416e-121,1.1258351330427919e-122,1.4883982053880772e-130,8.8735311780432059e-134,4.0795566894256857e-86,3.3644110074483603e-81,2.0988609231099189e-76,4.9584115395876301e-147,4.2295479268965339e-67,5.3996213778390892e-75,3.5029871610166012e-85,1.8597403256702085e-96,4.4910384873400975e-67,2.9561053810790102e-150,2.9561053776352791e-150,1.0664310881490672e-108,1.7492358278654683e-103,3.1000125331722603e-103,9.7541405733249618e-117,1.1725929306802575e-76,2.8663033499133311e-108,3.8080480050919225e-114,1.7198743438133126e-111,1.9242175908757834e-95,1.0938208926778101e-99,2.8722760295799885e-111,1.7234977709834604e-76,8.8735311780441209e-134,4.6502010467681446e-94,6.6643982012543559e-99,1.5383097441656212e-105
3.0000000000000002e-15,0.0017317961848003817,1.1579165798495622e-24,1.1579165796749863e-24,1.12930103493214e-24,1.1293010203556206e-24,7.2795816466534722e-34,1.2571621264241181e-24,4.3769072640313151e-32,2.9718353753066674e-32,5.923292401824979e-25,5.616377433084349e-31,2.9564907309837769e-32,2.8834270963961699e-32,1.528530986093101e-41,9.442604077280044e-48,5.0083987957946531e-25,4.7488889747387317e-31,6.2638597154624625e-42,1.3788796466033841e-25,1.5859374248230431e-32,3.8695419121090594e-48,6.597558668396122e-42,5.1219545241959939e-57,9.5840586637702655e-63,2.3555432663165524e-34,2.7880764469144512e-58,5.7642381197191372e-49,1.280728046851735e-57,7.417315505124182e-57,2.6141101370337329e-26,5.1852191153913152e-41,8.6276359938228635e-41,2.4278819794799201e-34,9.5348188798784925e-75,5.005658733678911e-54,1.1188849875904444e-56,3.1625612654269061e-60,4.0383975849562179e-42,2.8514634900074719e-53,8.7346915972091898e-60,3.8008436274444662e-41,2.347997064653642e-47,8.2394779429467388e-69,4.3843260497788382e-41,3.6645333625816358e-57,4.6433071799628051e-75,3.7318212492249351e-57,3.7948439189588203e-41,2.3442907017308722e-47,5.7417989852430211e-49,5.840177721652865e-53,6.6745674678458707e-34,1.2985103444504003e-69,5.4052895387927532e-72,1.0538155634648062e-79,4.5059450982316593e-44,2.7835782073935623e-50,3.6845087567831584e-59,6.8735469598590859e-65,2.3330520526746798e-83,3.4747558518609535e-85,2.7450458155178536e-95,6.8234778479110223e-77,7.4700033628903657e-79,4.591141069347009e-52,5.453581737540479e-65,1.0021117995078596e-75,1.4670111923080466e-87,6.8985552469776011e-90,4.3357220809234438e-91,2.0339648013928074e-91,9.2140464443704803e-90,3.9418446659664014e-96,8.5645284486381923e-101,1.7750318550346211e-37,3.065521182639283e-63,3.7113067468553151e-29,1.7865178239153944e-70,5.121639792912688e-83,7.2231182292217542e-35,8.6614270854990278e-112,4.4630527658360473e-115,4.7971093709947057e-118,4.9377156420130728e-53,1.3521623238055656e-56,4.4163712530187718e-104,8.3211482871508206e-112,7.2207575449868912e-113,2.2776988296836812e-119,2.1655365740026486e-50,5.4388542538818455e-97,2.8173920151258833e-44,2.7464910256435767e-42,2.7056628460794993e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.9370936261084294e-53,9.5182406541801708e-55,5.3732373465592403e-57,3.2606220775951853e-60,5.8982823600060412e-55,2.8486045200867051e-58,1.0111274749444576e-63,8.9987169005307023e-65,9.4644742729100245e-58,3.0037838143642894e-64,5.8413559101116689e-68,3.4133760460032879e-74,1.100473960509121e-81,2.0795233929862742e-82,6.5639821258452892e-88,6.563981790554712e-88,4.2287469586873363e-90,1.9708393370156616e-68,7.559229986761397e-125,9.6504355112541269e-133,7.7798859437167806e-141,1.4724189006964211e-147,6.2935133267257336e-158,6.9972392285489919e-163,1.2679480301174998e-163,5.0245584001409641e-80,1.1276281901725276e-157,6.0787632625600263e-169,1.9736936936872105e-174,2.6221656575179095e-180,8.9285861018097195e-178,1.439064544507492e-102,3.3352193273945187e-114,4.008750361500743e-76,2.0444713754606343e-82,1.7774301223199881e-92,3.82091492788152e-69,9.8733482880164406e-73,2.1587110274460344e-96,2.2764461535254037e-89,1.1366481270674211e-94,7.3579653607680598e-95,6.5565549029287611e-96,1.509959591389415e-97,9.5307345048447819e-103,7.3728274031513533e-103,1.4366206689484685e-99,9.9079995713077394e-110,9.9087904147369671e-110,6.716491798804637e-113,3.6111476235728247e-122,6.7170279299717114e-113,1.1429267493960417e-122,3.4432091046348303e-111,3.4431982166326521e-111,1.078574807409304e-113,2.6633882137111447e-119,2.8290966990250454e-120,2.991400094602339e-121,4.3792456587107531e-129,2.8643477733650232e-132,9.6740781773919481e-85,6.0557258331172409e-80,3.1779697328897314e-75,1.741975521194499e-145,6.4047438518329336e-66,9.7193182862570549e-74,7.3062302388118312e-84,4.4102411565117007e-95,6.8007144290672623e-66,1.1229909756237381e-148,1.1229909744144426e-148,2.7730037202274808e-107,4.3284582143619719e-102,8.5566448558465241e-102,2.5825413034566941e-115,2.110644751266895e-75,8.7305041382106021e-107,1.2686987732221898e-112,5.2386748461063739e-110,5.2263716421854673e-94,3.283449593929635e-98,9.3880583341170468e-110,2.609863034140239e-75,2.8643477733653454e-132,7.0417103332254601e-93,1.1995883768349424e-97,3.2066542304453393e-104
7e-15,0.0017317961848003817,2.5675540600208658e-24,2.5675540590720824e-24,2.5041022012988526e-24,2.504102122078648e-24,3.9562942217090905e-33,2.7876203694555312e-24,2.3787538162127618e-31,1.615127862412558e-31,1.3134238966699448e-24,3.0523749055906936e-30,1.6067883814224345e-31,1.5670798847923074e-31,2.4688055938216874e-40,4.776193955356058e-46,1.1105564655669239e-24,2.5809144333374371e-30,1.0117068488743601e-40,3.0575152315234823e-25,8.6192237399430373e-32,1.9572655398053303e-46,1.0656053430495651e-40,8.4589011121793607e-55,5.3358515628125738e-60,1.280185691397215e-33,1.5977726992974303e-56,2.9084364941084491e-47,2.4158068541752883e-55,1.2217202999005974e-54,5.7965050926450384e-26,8.3749033744223781e-40,1.3934916276365334e-39,1.3195001717143479e-33,1.7880075425062433e-71,8.0848784579542366e-53,1.8470376162395321e-54,1.599657607326944e-58,6.5226236234540129e-41,1.442309192574239e-51,1.4425418159066792e-57,6.1389219221536199e-40,1.1876464736688287e-45,1.3607466139651704e-66,7.0813414673241286e-40,6.051992944278258e-55,2.5851218664891013e-72,6.1631212490599288e-55,6.1292315918009534e-40,1.1857717630892851e-45,2.9042742558388624e-47,2.9527583655735681e-51,3.6274823223383468e-33,8.2212926156659622e-67,1.1870558552021133e-68,8.1699367962538796e-76,7.2777743848608445e-43,1.4079708012291374e-48,6.0849617776922842e-57,3.8267951280946347e-62,1.5885847534227591e-79,6.6816152930200291e-82,1.8571669494499382e-91,1.2772619160847609e-73,4.9192312725708834e-75,2.3222624597899123e-50,2.7584912826520372e-63,1.6339851779451126e-73,7.9652227919695013e-85,1.1296524114491325e-86,2.450185205305398e-87,1.3038923963830743e-87,1.67942989590145e-86,2.2688712351085112e-92,1.7585419631241321e-96,9.6469122629349095e-37,5.062734790692987e-61,8.2293477217983948e-29,9.9463624088754687e-68,3.9706669454938061e-79,3.9256036142572424e-34,6.4104284767876572e-107,1.2002057434852599e-109,4.7385490480490113e-112,2.4960143726003127e-51,2.2317087059417448e-54,4.4344492688757385e-99,3.0516369505104151e-106,2.6480878238304683e-107,7.2568446457270613e-114,1.1769218005505038e-49,8.6479524160733753e-93,4.5505142573280467e-43,4.4359989821387623e-41,4.0735231454176061e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.7980867708183964e-52,4.4850102773122106e-53,2.6277366383234275e-55,5.2168533187939084e-58,2.9834330408802219e-53,4.6008885410607516e-57,5.1143146626269969e-62,4.5516197198873323e-63,1.5286530586231559e-56,1.5193526967953918e-62,2.9546095343793651e-66,5.6371647846024877e-72,6.1262892342748573e-79,1.1577363779068245e-79,1.2621638920592688e-84,1.2621636652099322e-84,8.1313204937941526e-87,9.968704071786511e-67,2.7876605306691173e-120,1.4235481629197451e-127,4.5904889834266053e-135,3.4751797920574894e-141,5.941306782943714e-151,2.6422599106757708e-155,4.7879574032284959e-156,8.2980384752658e-78,1.0645641977691125e-150,2.2954980837746201e-161,2.9812526597977352e-166,1.5843062790750837e-171,1.3829092962162801e-171,9.7364030119418194e-99,8.0559280645015568e-110,2.2318466714009511e-73,3.9313341216798959e-79,1.2025977837959599e-88,2.1259257374635376e-66,1.8973471542280024e-69,9.6376412819454652e-93,3.7594680293305748e-87,6.2738451975465007e-92,4.0783076913990702e-92,3.645270352476561e-93,8.4061735353960501e-95,1.8318037101616435e-99,1.4164228624234133e-99,7.9981124185221155e-97,1.8871963979491498e-106,1.88734573146858e-106,4.5011060029716753e-109,8.6365932350196289e-118,4.5014621816819235e-109,2.7334763357115118e-118,6.6208129292869872e-108,6.620739264399085e-108,7.290780983749661e-110,4.2919910925848363e-115,6.264598339339972e-116,7.2188757599448433e-117,3.7971607329033796e-124,9.0551925181655087e-127,6.540612603653061e-81,3.3693688626289003e-77,5.2409252996963649e-73,2.0131876208135056e-139,1.057749114023626e-63,5.4111899490658205e-71,1.4049275169231842e-80,2.9839501940991055e-91,1.1231419445725917e-63,4.8008892350072503e-142,4.8008892336785448e-142,4.2162997125109386e-103,3.8473664627943314e-98,2.7273454823598972e-97,5.6922277010273689e-111,1.174868567313209e-72,1.0086970066728589e-101,5.3604553805417063e-107,6.0558740673588501e-105,1.4499336968486469e-89,3.2968902753956699e-93,2.8864247250242e-104,4.3100896007374349e-73,9.0551925181692383e-127,1.1628891469823077e-90,6.6783316696121254e-95,6.0938954084578875e-101
1.5e-14,0.0017317961848003817,5.3868287318947045e-24,5.3868287276972868e-24,5.253704250851885e-24,5.2537039003817568e-24,1.7502644523664503e-32,5.848536862078675e-24,1.052360591556723e-30,7.1453252300883679e-31,2.7556077312895138e-24,1.3503676200506805e-29,7.1084313633964753e-31,6.932760977452792e-31,2.2960303494849446e-39,9.185863628454913e-45,2.3299850114073453e-24,1.1417939821763563e-29,9.409043048401935e-40,6.4147848678814685e-25,3.8131435573844034e-31,3.7643311344972656e-45,9.9103245834770654e-40,3.3185966050718342e-53,4.2325617058533576e-58,5.6635351316645482e-33,3.1734966178302662e-55,5.5903205442768326e-46,9.7872576432623924e-54,4.7902078866392729e-53,1.2161295022565586e-25,7.788801016085575e-39,1.2959699914895463e-38,5.8374621154820908e-33,2.7569416720631686e-69,7.5190611758003627e-52,7.241747092946371e-53,3.0765356204854077e-57,6.0661618283074721e-40,2.7739394889287654e-50,5.6594302766399386e-56,5.7092886022998648e-39,2.2841489063620275e-44,5.338470115479069e-65,6.5857667139092111e-39,2.3743301857223433e-53,2.0505937311859193e-70,2.417929445079469e-53,5.7002765707077275e-39,2.2805433985314554e-44,5.5856647354220527e-46,5.6752342247902277e-50,1.6047981815013707e-32,6.6376907173269508e-65,1.92779534622289e-66,2.6614431374818797e-73,6.7684526145043914e-42,2.707894604877763e-47,2.3872528336407637e-55,3.0355320104401063e-60,4.4247843612759232e-77,1.0661406137380453e-79,5.9439375510760711e-89,1.9647312529274341e-71,1.5180779100051587e-72,4.4663224635131124e-49,5.3052893788101915e-62,6.2943541422359486e-72,6.1000505107609239e-83,1.4797029948290827e-84,6.3832611827766129e-85,3.8889352688245732e-85,2.4967753423563252e-84,5.9650209708987981e-90,9.2637944152129527e-94,4.2677939904959978e-36,1.9862298768356173e-59,1.7265212983583899e-28,7.8898293638948577e-66,1.2934880773201077e-76,1.7366840118717723e-33,6.7475282672883664e-104,2.5177311601139008e-106,1.988529749309185e-108,4.7960305109247204e-50,8.7475552205952986e-53,5.7892502892032678e-96,7.9709596336468288e-103,6.9168785137044612e-104,1.6061100026867685e-110,5.2067002049854557e-49,3.7615489416580069e-90,4.2320625793811842e-42,4.1255620483284045e-40,3.4211989693672232e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.8844302274297373e-50,7.8217217123933422e-52,4.6250663350932135e-54,1.8771220978759037e-56,5.7379290835584196e-52,4.2788552257627068e-56,9.8358643757580476e-61,8.7538041304216777e-62,1.4216717382387267e-55,2.9221080539635663e-61,5.6824093570638347e-65,2.2115607346683867e-70,4.8589789868068539e-77,9.1832682354214291e-78,2.0138930002044289e-82,2.0138922741294922e-82,1.2974276561572813e-84,1.9172233391377461e-65,2.5865545655291931e-116,2.6418269353438829e-123,1.7038515805742604e-130,2.5797982982283837e-136,8.8206484619916057e-146,7.8455880933537622e-150,1.4216747851269964e-150,3.2554795187782878e-76,1.5805680723999639e-145,6.8162276945150705e-156,1.770488479620153e-160,1.881758211647841e-165,1.1771040595719362e-165,3.1163441099830136e-96,5.1647842081828274e-107,1.7703756805013142e-71,6.2730021743517588e-77,3.8492900194388837e-86,1.6848391923475066e-64,3.0247805796661261e-67,2.0913267467575205e-90,1.4748699434793003e-85,4.9164684699156379e-90,3.2147210296960529e-90,2.8858665792851299e-91,6.6675745508103388e-93,2.9209542551535921e-97,2.2571838885118999e-97,6.3441670553783886e-95,2.9717771243882562e-104,2.9720094620494959e-104,1.4218721699899467e-106,5.4625690388301967e-115,1.421983342322124e-106,1.7288980411095351e-115,1.0564076277477309e-105,1.0563840501626854e-105,2.3306294155406811e-107,1.8813062407022388e-112,3.6002450414892483e-113,4.6223146133859195e-114,4.8321064668183019e-121,2.3055493831688707e-123,2.091387227073896e-78,2.6703077052997105e-75,2.0518669779070908e-71,1.0181253479323941e-135,4.149799111877837e-62,4.2923604070444375e-69,2.2417733830528094e-78,9.5511069814648623e-89,4.4063388559079259e-62,4.8563671687963723e-138,4.8563671682440058e-138,1.7290141755133148e-100,1.3127296580688789e-95,1.8637518222277074e-94,3.2548976968898833e-108,9.3169732309012258e-71,1.3795900235475042e-98,1.4668248782331584e-103,8.2887343683205103e-102,9.4574129404189204e-87,4.3041476521685643e-90,6.1693335327791066e-101,1.6908800486037653e-71,2.3055493831707682e-123,4.5619716747854156e-89,5.2971363958551039e-93,9.5661933519087065e-99
3.1e-14,0.0017317961848003817,1.1025376921767543e-23,1.1025376904271983e-23,1.0752907217236579e-23,1.075290575641668e-23,7.2954051738821049e-32,1.1970369873565786e-23,4.3864208457319662e-30,2.9782952447442094e-30,5.6399534872753916e-24,5.6285419088606061e-29,2.962917238360406e-30,2.8896947744514103e-30,1.9378373348412774e-38,1.5618008983588272e-43,4.7688235986915611e-24,4.7591746485582748e-29,7.9411832265288289e-39,1.3129318006674253e-24,1.5893835950867857e-30,6.4002001456417246e-44,8.3642896101640001e-39,1.1328759567667799e-51,2.8956515111307349e-56,2.3606545734968904e-32,5.4801782799575963e-54,9.5020666949783281e-45,3.3946784553225261e-52,1.6347873994171497e-51,2.4890874957156867e-25,6.5737085461278875e-38,1.0937909997655379e-37,2.4331501339298922e-32,3.5383077155130041e-67,6.3460299437729396e-51,2.469048379893107e-51,5.2307196088813764e-56,5.1198299355934349e-39,4.7163257073613699e-49,1.932004485765064e-54,4.8185906385020725e-38,3.883546289043948e-43,1.8223961862922291e-63,5.5583537492865913e-38,8.1053793997531964e-52,1.4028806287465334e-68,8.254224530407906e-52,4.8109847594132312e-38,3.8774162872846903e-43,9.4968364517134188e-45,9.6367847133780144e-49,6.6890774282309093e-32,4.4877068176043237e-63,2.6099654445259085e-64,7.2109209218691992e-71,5.7125396944629794e-41,4.6040238960891583e-46,8.1494144434840335e-54,2.0767197998334702e-58,9.2951185188486805e-75,1.4602849785038389e-77,1.6288719340896812e-86,2.5107647428573924e-69,3.882565140446878e-70,7.5937658645898825e-48,9.0201469129696494e-61,2.0740649657424265e-70,3.8979088965775419e-81,1.4635847653386362e-82,1.2466193257453072e-82,9.3811292331295001e-83,3.0094978758124364e-82,1.1812846792102428e-87,3.6714152201160677e-91,1.77889062790307e-35,6.7805509919818464e-58,3.5336076797122345e-28,5.397816588141609e-64,3.5045875937199437e-74,7.2387757844308785e-33,5.3300490855340699e-101,3.9467377385454109e-103,6.2348503611359892e-105,8.139384733703161e-49,2.9808367885271769e-51,6.2726449986781312e-93,1.7274406363080374e-99,1.4990036643512682e-100,2.667268507052742e-107,2.1702415333852663e-48,1.2554379245331624e-87,3.5718522372161517e-41,3.4819673259089682e-39,2.4224981842329508e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.2039608672115377e-49,1.1223379699115214e-50,6.665493559652897e-53,5.4478383791339013e-55,9.7557916366484707e-51,3.6112516838797346e-55,1.6722168717412082e-59,1.4882925111742935e-60,1.1998815459701024e-54,4.9682245527581003e-60,9.6611113564706825e-64,7.5495670526912639e-69,3.3234132323721628e-75,6.2822673971079065e-76,2.7582575243709904e-80,2.758255534452065e-80,1.7769877251697538e-82,3.2596457446571672e-64,6.6798824657024413e-113,1.3647156893400386e-119,1.7604723861629208e-126,5.331241656769581e-132,3.6453152062371421e-141,6.4847588925298585e-145,1.175083211111401e-145,1.1113245022270149e-74,6.5327103110460489e-141,5.6343885279413433e-151,2.9269855799816171e-155,6.221888586694114e-160,3.4120418467534738e-160,8.5409308040990361e-94,2.831759987095355e-104,1.2111877485893436e-69,8.5921824105327684e-75,1.055035681684311e-83,1.150606834205852e-62,4.1356867302901114e-65,3.4875211067935115e-88,5.0344972764634168e-84,3.2844348664818508e-88,2.1721231359886135e-88,1.9666398319398437e-89,4.5609131630966926e-91,3.9955429944537968e-95,3.0837338552850272e-95,4.3400371686318409e-93,3.9665611203425106e-102,3.966863984383219e-102,3.7978732120425756e-104,2.9165049518488402e-112,3.7981632440677302e-104,9.230694374634326e-113,1.4468707624407281e-103,1.4468061459115467e-103,6.3715140403304775e-105,6.3099029200146065e-110,1.6342213768050335e-110,2.5279873777035533e-111,5.21258691844077e-118,4.9745289634175173e-120,5.7205063601540549e-76,1.8236228041890351e-73,6.975830786565556e-70,4.3325120714542257e-132,1.4166504036124675e-60,2.9366137771173771e-67,3.07060786055552e-76,2.6178455674561976e-86,1.5042194805584316e-60,4.1332163327235328e-134,4.1332163326963624e-134,5.1783232381734705e-98,3.7196681498880156e-93,1.0564415979259074e-91,1.4674733486021946e-105,6.3707568329286836e-69,1.5642205860485984e-95,3.326504697774925e-100,9.4119469115948435e-99,5.1227431575708177e-84,4.663538961766082e-87,9.8062070002099534e-98,5.7718209888702181e-70,4.9745289634256869e-120,1.5571424201807054e-87,3.6235279104737892e-91,1.2692442149210783e-96
