Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168),CH2O(413),S(21386),S(10206)
0.0,0.002124503207847357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002124503207847357,1.0729234600949455e-24,1.0729234598988106e-24,1.0454717585918242e-24,1.0454717530272794e-24,4.6693359459667026e-34,6.7165193886839864e-25,1.69143853365621e-32,1.1459647622363384e-32,3.1688969476933982e-25,1.2246458212033853e-31,1.1403211126108124e-32,1.1111449820626284e-32,5.3507233635318479e-42,2.0678302624629777e-48,2.6736008876270503e-25,1.0332346589247556e-31,2.147930834569608e-42,7.2391123854588266e-26,3.5651275953970607e-33,8.3008521921451802e-49,2.4187554470388761e-42,1.1428830007996879e-57,2.138064509617789e-63,1.0080952767156716e-34,7.9028580891110396e-59,1.1825466865459584e-49,2.9890492779079677e-58,1.0496972412177668e-57,1.5052388366084424e-26,7.5246499969028427e-42,1.7695524646984901e-41,1.0391072710836855e-34,3.292823665163953e-75,2.6652450889693937e-54,2.021323727503115e-57,1.065553674737901e-60,1.0386413485169329e-42,9.8504613589408025e-54,3.0831708488873786e-60,8.5298180970320506e-42,3.2964171030444426e-48,2.7427852792771356e-69,6.3485532212591601e-42,5.6455553893604933e-58,1.0599715289304182e-75,4.0604291951642719e-58,8.5178258231519315e-42,3.2917825896283443e-48,1.1742172292700753e-49,1.1648551124233992e-53,1.5997931718840336e-34,4.5976278586963878e-70,1.7317272882067279e-72,2.4838531275500654e-80,1.1111167381112834e-44,4.294000379720737e-51,5.9120918586302163e-60,1.1027476548868483e-65,1.0447642184413865e-83,6.5382953262395768e-86,7.1889360973404388e-96,1.6935371889079288e-77,1.696946755554561e-79,1.2861220150934457e-52,2.1724745601005464e-65,3.2796168454559115e-76,4.034399408171681e-88,1.8667546993143564e-90,1.0514383782339869e-91,1.6647875688071516e-91,8.4319444318204483e-90,7.730799150409277e-97,1.5413986005835839e-101,5.044511110411614e-38,1.2194282780811249e-63,4.1586623916945387e-29,7.8617974127719374e-71,1.4116196240383137e-83,1.9552932679315004e-35,2.2443087518297994e-112,1.1195001889607066e-115,1.1991620396910968e-118,9.827156541943111e-54,2.4406915580615083e-57,9.3276065698912934e-105,1.3378788207021979e-112,1.9512997752166642e-113,8.810079574458915e-120,1.0544071654118718e-50,2.1220056634919196e-97,4.4086286423014614e-45,7.0480529113693963e-43,6.9880477477883048e-54,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.6771724886934738e-54,1.9141189561840331e-55,1.2593732184050422e-57,6.7409628730619027e-61,1.2253358756188421e-55,9.950292974175074e-59,2.2548112872126179e-64,1.9890454310521428e-65,3.1379205213876338e-58,8.2865868869999301e-65,2.280970200451336e-68,8.8149932605565094e-75,2.6124591142553804e-82,5.7255932909809859e-83,1.2974688375095004e-88,1.2974687589200796e-88,1.2090757233368757e-90,5.2401600355196914e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5968449930547333e-80,0.0,0.0,0.0,0.0,0.0,6.4599144310196681e-103,1.9685433351538828e-114,1.6682728267208502e-76,5.9854410974567484e-83,4.1730671540292949e-93,6.2656429538001424e-70,1.5615530613020488e-73,9.3205313656918633e-97,8.1075029996661604e-90,2.7682970301002987e-95,1.8339203812560997e-95,1.6198020445015592e-96,5.7923303670142797e-98,2.6247231446845937e-103,1.9837024022435162e-103,4.2688838155431702e-100,2.5165949042834672e-110,2.5168445777526885e-110,1.5364344383799305e-113,1.2352987329958614e-122,1.5365868702407472e-113,3.9995695075293705e-123,1.3008649168901156e-111,1.3008606299845175e-111,3.4250131567860465e-114,6.3556704858758021e-120,6.6273981227792544e-121,1.050733056405292e-121,1.8941733477468565e-129,1.1564329092077118e-132,2.4111060617744763e-85,2.8768022001019199e-80,1.2668258279874746e-75,1.2721359884105495e-145,2.9184011805967026e-66,3.1017266988834155e-74,1.9221659826144671e-84,1.7866274149936744e-95,1.691102200693269e-66,7.766659403940599e-149,7.7666593912095112e-149,1.4389485102864669e-107,1.3626675312865883e-102,2.4385782946499621e-102,1.1275186202560591e-115,8.8384293692304545e-76,2.4867254101209027e-107,2.7188975422675298e-113,1.5357171168434571e-110,1.3379561162415479e-94,7.7600109742793692e-99,3.2479421811284912e-110,2.2045568631864737e-75,1.1564329092079319e-132,2.9167300643258971e-93
3.0000000000000002e-15,0.002124503207847357,3.5253199029731526e-24,3.5253199016842671e-24,3.4351214554447982e-24,3.4351214188777874e-24,3.0684207493063982e-33,2.2068563715494629e-24,1.1115167427562448e-31,7.5306255452988746e-32,1.0412085937799248e-24,8.047671163857522e-31,7.4935387041073475e-32,7.3018098461326695e-32,5.044967083362863e-41,2.540476921325999e-47,8.7846852343202505e-25,6.7898266023823222e-31,2.0251916777398868e-41,2.3785653836308554e-25,2.3427980849340515e-32,1.019818884559025e-47,2.2805407625334234e-41,1.7306505711224445e-56,3.8485145644112679e-62,6.624625587705083e-34,1.0181380020203284e-57,1.4505719019663472e-48,4.7048546556004583e-57,1.5875255140019946e-56,4.9457847682893551e-26,7.0946691519437342e-41,1.6684349152914914e-40,6.8284186711177475e-34,6.8592361356961378e-74,2.5129448752906717e-53,3.0607612271350079e-56,1.309108062349182e-59,9.792904095511687e-42,1.2101994686560416e-52,4.6688013774059495e-59,8.0423979894579216e-41,4.0498831186637704e-47,4.1533582310094865e-68,5.9857780410335976e-41,8.5489823768857145e-57,1.9079478491258695e-74,6.1486490020579936e-57,8.0310910043448003e-41,4.0441892934158852e-47,1.4426094739637467e-48,1.4310498386613046e-52,1.0512926575445014e-33,8.5454852498540166e-69,3.7134748637724243e-71,6.0359877293435691e-79,1.0476242297797552e-43,5.275485696778494e-50,8.9525919974002693e-59,1.9849449868763411e-64,2.5243058094340529e-82,1.3637010396233438e-84,1.7048000296856483e-94,3.5274331726449404e-76,4.0193768178247315e-78,1.5800927148538505e-51,2.6690397710153588e-64,4.9618250628049617e-75,7.2516993789820239e-87,3.8610115317456336e-89,2.4679585009012751e-90,3.9385895596257435e-90,1.7539376741374966e-88,1.8198373804147927e-95,4.0688663820357143e-100,3.3149644446260724e-37,1.8465627544990751e-62,1.3664142557246467e-28,1.4151234913642409e-69,3.430363485592361e-82,1.2849068558763633e-34,6.5652659895737238e-111,3.5943772960398138e-114,4.1927651862887222e-117,1.207266548451988e-52,3.6957309364084733e-56,2.7996735546273756e-103,4.3978835320900558e-111,6.4143247002804471e-112,2.8827022506967323e-118,6.9289611790705162e-50,5.5260359294751032e-96,4.1567069482397994e-44,6.6453070102150326e-42,6.5351585829130387e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.203383074702892e-53,2.3367132213507667e-54,1.561821354703238e-56,1.0285846194517593e-59,1.5054126311781623e-54,9.3816978931467231e-58,2.770191348927334e-63,2.4436820036244222e-64,2.958610216434743e-57,1.0180662308117514e-63,2.8023329342128085e-67,1.33484109819764e-73,4.7024007101170517e-81,1.0306055666814087e-81,2.7061461199875958e-87,2.7061459336186154e-87,2.5217839203686984e-89,6.4379078990166645e-68,1.2877024415017043e-123,1.368592169673681e-131,1.3556562837249499e-139,2.0914482947851098e-146,1.2592682771239476e-156,1.1472363752040973e-161,2.9301646911192506e-162,2.4180785717370038e-79,1.4607605483344957e-156,1.3778593341031252e-167,5.2431448162777461e-173,5.7326708024831778e-179,5.4534120999533778e-176,1.5319211821761578e-101,5.2306965614508512e-113,3.0028903365575356e-75,1.2483917306767133e-81,9.8961287995495148e-92,1.1277709847177732e-68,3.2568420073600525e-72,2.1609118156003626e-95,1.2277057734104849e-88,4.9802971862028242e-94,3.300108069577522e-94,2.9153899188152979e-95,1.0426168411148282e-96,5.4742782014729081e-102,4.1372323044613272e-102,7.6839817837255652e-99,5.2464094677397682e-109,5.2469297310342515e-109,3.6420252579560503e-112,3.2811050046131369e-121,3.6423864438584259e-112,1.0623346978234311e-121,2.7132294177356263e-110,2.7132192516607068e-110,8.1218199030032825e-113,1.6558377101049264e-118,1.7548647463214575e-119,2.7918391818753621e-120,5.5730962783991168e-128,3.7329026064286008e-131,5.7175677774205177e-84,5.1780395470017569e-79,1.9181196602017674e-74,4.4691887890636585e-144,4.4192930895745703e-65,5.5831079231985517e-73,4.0090889660870657e-83,4.2368590752987208e-94,2.5608115984578934e-65,2.9504388815560359e-147,2.9504388770858397e-147,3.7405056418681165e-106,3.3710266570452968e-101,6.729391366957045e-101,2.9851799043189607e-114,1.5909024977355896e-74,7.5727481200526261e-106,9.0566023614146545e-112,4.6767387849614412e-109,3.6335912639161372e-93,2.3291610051479207e-97,1.0613060268400996e-108,3.3383225188595715e-74,3.7329026064293741e-131,4.4167609987207144e-92
7e-15,0.002124503207847357,7.8170134576298648e-24,7.8170134506250557e-24,7.6170082061368665e-24,7.6170080074031249e-24,1.6676199187434895e-32,4.8934641345364592e-24,6.040851582284502e-31,4.092731150446904e-31,2.3087642865920495e-24,4.3737294637787457e-30,4.07257525568271e-31,3.9683747890858012e-31,8.1483764663428868e-40,1.2850071070522067e-45,1.9479062794606276e-24,3.6901190643141345e-30,3.2709876759989136e-40,5.2742094620349221e-25,1.273259654828191e-31,5.1583802040756197e-46,3.6834175720760758e-40,2.8581652665537572e-54,2.1426297247972697e-59,3.6003381669669485e-33,5.8308285575165177e-56,7.3113771997725329e-47,8.8684818522521632e-55,2.6118767706558094e-54,1.0966740263426464e-25,1.1458953118044791e-39,2.6947712475748886e-39,3.7110951981780789e-33,1.2851695629323397e-70,4.0587794046912076e-52,5.0524000710562856e-54,6.6216064305823134e-58,1.5817023165089772e-40,6.121353537004091e-51,7.7105647305771697e-57,1.29896627159281e-39,2.0484828324844205e-45,6.8592527020752515e-66,9.6679279543014552e-40,1.4118688079237541e-54,1.0622333886894815e-71,1.0154529085632083e-54,1.2971400458280421e-39,2.045602849746482e-45,7.2969039312710716e-47,7.2349377185702986e-51,5.7135471132300268e-33,5.4041273356169675e-66,8.1455167354044784e-68,4.6739136971169816e-75,1.6920700366529849e-42,2.6684113377951919e-48,1.4785185400130584e-56,1.1051023468712778e-61,1.7148997983063486e-78,2.6222626247537616e-81,1.1533836567351346e-90,6.5958006143057825e-73,2.6440338640520707e-74,7.9923266033847788e-50,1.3500351125972024e-62,8.0863176956765864e-73,3.9289873290785556e-84,6.2976022787097387e-86,1.3874947293581565e-86,2.5226214990517555e-86,3.1938042969749038e-85,1.0433234889026536e-91,8.3212923961012524e-96,1.8016111134775726e-36,3.049614166523065e-60,3.0298532927364609e-28,7.8786396005766425e-67,2.6562742388282473e-78,6.9831841730348086e-34,4.8392110418607602e-106,9.6240978699244269e-109,4.1235775322567397e-111,6.1022860712811911e-51,6.0992594760119343e-54,2.8076395082783085e-98,1.6108276670852823e-105,2.3493965322630024e-106,9.1515992195002737e-113,3.7657390832340084e-49,8.7508898967414269e-92,6.7137106210013047e-43,1.0733177365089751e-40,9.8278098939881267e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.1493839876699454e-51,1.0997560193033539e-52,7.6263466476165229e-55,1.6431272900928057e-57,7.6145861123935366e-53,1.5152761206390941e-56,1.4011687946498933e-61,1.2360339813598636e-62,4.7785954694959084e-56,5.1495114465668051e-62,1.4174476600756822e-65,2.2044844444107802e-71,2.6177866911763361e-78,5.7377333442280736e-79,5.203569143005136e-84,5.2035678820744614e-84,4.8490791559945135e-86,3.2563654101603151e-66,4.7459737820802198e-119,2.0176544554119415e-126,7.994344178846111e-134,4.933334439765483e-140,1.1881104756880378e-149,4.3296366926718623e-154,1.1058356731443043e-154,3.9934551587119448e-77,1.3782642588845703e-149,5.200120300137032e-160,7.9151320900832028e-165,3.4616511778776974e-170,5.054180107199771e-170,1.0364699690431005e-97,1.2634344344060592e-108,1.6718397851892275e-72,2.4005438537826209e-78,6.6956545807038697e-88,6.2743610849650003e-66,6.2581601821051177e-69,9.6085739312562558e-92,2.0275229519388403e-86,2.7467318970607664e-91,1.8279154418018312e-91,1.6206055390186096e-92,5.8044670009043264e-94,1.0520789113194203e-98,7.9473621253861189e-99,4.2779363205216107e-96,9.9894603248962648e-106,9.9904415911024316e-106,2.4398749549113517e-108,7.8444198427961739e-117,2.4401146304155306e-108,2.5398125058108152e-117,5.2171922941488801e-107,5.2171235133508367e-107,5.489482840245913e-109,2.6402247064822023e-114,3.8767525040856289e-115,6.7365812151147374e-116,4.8312153664184449e-123,1.1798274164824092e-125,3.8652858367859305e-80,2.8808159974273601e-76,3.1624594045376464e-72,5.1631709253007437e-138,7.2985010900875868e-63,3.1083718318278817e-70,7.709145197392863e-80,2.8666399211631525e-90,4.2291969439482142e-63,1.2608903362411579e-140,1.2608903357543928e-140,5.6557867899597781e-102,2.9902198797183218e-97,2.1404752348090839e-96,6.5754745309374303e-110,8.8558124401594336e-72,8.7309911424512369e-101,3.8184679765156445e-106,5.3944283382377179e-104,1.0068127178606358e-88,2.3357883125090772e-92,3.2436959835618849e-103,5.5131121213455333e-72,1.1798274164833064e-125,7.2942812177893598e-90
1.5e-14,0.002124503207847357,1.640039983964827e-23,1.6400399808659009e-23,1.5980780985438667e-23,1.5980780106240703e-23,7.3775501258357068e-32,1.0266679679635303e-23,2.672472533846231e-30,1.8106241697030388e-30,4.8438678162986333e-24,1.9349343399094298e-29,1.8017071997926037e-30,1.7556089131450139e-30,7.5781287463807345e-39,2.4714038601647649e-44,4.0867751758501954e-24,1.6325056689200241e-29,3.0420744641580488e-39,1.1065495389587301e-24,5.6328994346640369e-31,9.9209115032132393e-45,3.4256455583468671e-39,1.1213145135977576e-52,1.6995982633643397e-57,1.5927882628749117e-32,1.1579093019883786e-54,1.4049642386695513e-45,3.5922759739518232e-53,1.0238211685470224e-52,2.3008651632206928e-25,1.0657023131876333e-38,2.50618207867307e-38,1.6417871151760938e-32,1.9793650205262515e-68,3.7747303176615555e-51,1.9807670401456413e-52,1.2734970508467068e-56,1.4710127245441863e-39,1.1772968916116585e-49,3.0250351303351499e-55,1.2080588327611066e-38,3.9397608967099106e-44,2.6910150810571117e-64,8.9913390367517596e-39,5.5390759302210787e-53,8.4259393499765865e-70,3.9838502153744982e-53,1.2063604430448386e-38,3.9342220251690975e-44,1.4033828961983478e-45,1.3904584796606693e-49,2.5276732879840905e-32,4.3597136079789478e-64,1.3218010103794706e-65,1.521380035818048e-72,1.5736542166639375e-41,5.1320519715256161e-47,5.8005200443048119e-55,8.7660048093507108e-60,4.7674894092090822e-76,4.1841667464284447e-79,3.6914389624328663e-88,1.0131580875659018e-70,8.1480232165104245e-72,1.5371348823896551e-48,2.5964673757779059e-61,3.1127215415339944e-71,3.0001566758455339e-82,8.2132002417619692e-84,3.593203629902983e-84,7.5155202809665052e-84,4.74250572478194e-83,2.731074502446051e-89,4.3645844251737938e-93,7.9703275826906129e-36,1.1964352047413678e-58,6.3566653910745143e-28,6.2496330894980986e-65,8.6463046003261733e-76,3.0893568117693889e-33,5.0710640410044049e-103,2.0092598695384409e-105,1.7222008395663379e-107,1.1724116076652224e-49,2.3904518650495327e-52,3.6624609087950111e-95,4.2041284387344028e-102,6.1317331371150453e-103,2.019116923553939e-109,1.6659624649873481e-48,3.7967521294513524e-89,6.2438755234642781e-42,9.9820558554835494e-40,8.2413802698515752e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.9803576522721924e-50,1.9151057302742892e-51,1.3402134001767033e-53,5.9032492987501646e-56,1.464485917216526e-51,1.4092202862045883e-55,2.6947239123550861e-60,2.3771783882378309e-61,4.4441713238388816e-55,9.9038441873901705e-61,2.726093600402515e-64,8.6486127334960134e-70,2.0762390728047548e-76,4.5512512316192885e-77,8.3027965170484654e-82,8.3027924811789587e-82,7.7372064865504194e-84,6.2627989908952753e-65,4.3991769013696927e-115,3.7406178418038552e-122,2.964285804996058e-129,3.6585875990679943e-135,1.7621494369345752e-144,1.2843068232280029e-148,3.2802576297221686e-149,1.5667134865636603e-75,2.0442700773762304e-144,1.5425668930918018e-154,4.6958756614973908e-159,4.1074480375440423e-164,3.1638639265175387e-164,3.3174655452312409e-95,8.1001317536795374e-106,1.3261587340689972e-70,3.8304068173084562e-76,2.1431523822461482e-85,4.9720352849034711e-64,9.9758141012877904e-67,2.0797649703149777e-89,7.9542030572500929e-85,2.1500695774836143e-89,1.4394782546471944e-89,1.2826841038786328e-90,4.6040325200450908e-92,1.6774533356574524e-96,1.2662889964524632e-96,3.3933221726172488e-94,1.5722928128030922e-103,1.5724452382108876e-103,7.7037429454834177e-106,4.9591061326010354e-114,7.7044898508029211e-106,1.6056233528014905e-114,8.3245433163381649e-105,8.3243231716729409e-105,1.7545544512438105e-106,1.1494996942944118e-111,2.2219431668486328e-112,4.312864574479532e-113,6.1460642561231136e-120,3.0030216499010309e-122,1.2357881209204721e-77,2.2828768801585744e-74,1.2376803279925003e-70,2.6098984433446317e-134,2.8633737084079304e-61,2.4656777650069678e-68,1.2301100551294831e-77,9.1756140124748609e-88,1.6592101948794383e-61,1.2748446689886276e-136,1.2748446687937116e-136,2.3091563157654538e-99,1.0196929048376016e-94,1.4618786339536262e-93,3.7572396245755946e-107,7.0231058771519315e-70,1.1934566728194464e-97,1.0442860806554373e-102,7.3782478307945542e-101,6.5617797941814746e-86,3.0469488421450236e-89,6.896864218656003e-100,2.1628343278282419e-70,3.0030216499055926e-122,2.8616964364964768e-88
3.1e-14,0.002124503207847357,3.3567169694505546e-23,3.3567169565336937e-23,3.2708323655713334e-23,3.2708319991064533e-23,3.0750906440820763e-31,2.1013110846331294e-23,1.1139327778781939e-29,7.5469951175633558e-30,9.9140434522391385e-24,8.065113104544867e-29,7.5098276221647342e-30,7.3176819589875631e-30,6.3959048144076653e-38,4.2019385393099219e-43,8.3644865061245112e-24,6.8045425445505779e-29,2.5674969125074086e-38,2.2648058327676068e-24,2.3478892291990306e-30,1.6867768071224089e-43,2.8912361875472136e-38,3.8278465828401119e-51,1.1627556687763924e-55,6.6390070499789293e-32,1.9993668052956291e-53,2.387782091827782e-44,1.2458558423003389e-51,3.493637011650302e-51,4.7092475883718654e-25,8.9944800539085016e-38,2.115204112882291e-37,6.8432422974509727e-32,2.5351537409970192e-66,3.1858485922021199e-50,6.7523712046332365e-51,2.1651938205305914e-55,1.2415321909465936e-38,2.0016707902730118e-48,1.0326798547523705e-53,1.0195927904487954e-37,6.6984535006554091e-43,9.1863220520455309e-63,7.5886501902690909e-38,1.8909066861755706e-51,5.7644645943495532e-68,1.3599916893335286e-51,1.0181594094815819e-37,6.6890364727306046e-43,2.3860574079627757e-44,2.3607063254562673e-48,1.0535781432107725e-31,2.9438549346041183e-62,1.7872816101155513e-63,4.1168501684678819e-70,1.3281572030981945e-40,8.7256376498653452e-46,1.9801318658678372e-53,5.9971372987579741e-58,9.98754348320621e-74,5.7310166423312165e-77,1.0115925245538452e-85,1.2914580775700006e-68,2.0786410566340727e-69,2.613479325667383e-47,4.4145667122405168e-60,1.0242859074964871e-69,1.9065080622934342e-80,8.0729005734937288e-82,6.9513970104388126e-82,1.8096062618478177e-81,5.7052597788941761e-81,5.3746818253056388e-87,1.7189665304564443e-90,3.3221709137775528e-35,4.084365219098853e-57,1.3010025695798405e-27,4.2756775391058449e-63,2.3396940579718829e-73,1.2876943998228078e-32,3.9798448387547529e-100,3.1272264275251028e-102,5.3613300092323926e-104,1.9892826012958647e-48,8.1440382222567755e-51,3.9631033755045416e-92,9.0991881081792466e-99,1.327119249476304e-99,3.3388417639331634e-106,6.9440166448767652e-48,1.264562592630251e-86,5.2698186852550405e-41,8.4248382580519356e-39,5.8221425025713056e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.3568423595827061e-48,2.7418313964713142e-50,1.9270706961741196e-52,1.7094169003201754e-54,2.4899611519427735e-50,1.1893548879155306e-54,4.5813327898371504e-59,4.0416085659914066e-60,3.7508533348268159e-54,1.6838714925755608e-59,4.6348739206469697e-63,2.9523793140009264e-68,1.4200638794700113e-74,3.1135486309098742e-75,1.1371759148520462e-79,1.1371748087505091e-79,1.0597200132881142e-81,1.064801887115725e-63,1.1358495812091985e-111,1.9318943401986768e-118,3.0621033976715244e-125,7.5588964319219594e-131,7.280907568851495e-140,1.0613174643945121e-143,2.7107191483042516e-144,5.3483273444906258e-74,8.4473557897357855e-140,1.2748147711751958e-149,7.7615011261117463e-154,1.3577885469466312e-158,7.5424149698360333e-159,9.0922606653328403e-93,4.4412158949612496e-103,9.0727949575958168e-69,5.2465341735549115e-74,5.8740700380231703e-83,3.3947823925975842e-62,1.3636776771865162e-64,3.4610556659909939e-87,2.7152265585559372e-83,1.4332844556232538e-87,9.7081627684888099e-88,8.736994627194602e-89,3.1494534952580278e-90,2.2941109220701239e-94,1.7294783714955012e-94,2.3214063919026992e-92,2.0966838968194334e-101,2.0968819838331735e-101,2.0558155274743973e-103,2.6452201676061015e-111,2.0560097922506305e-103,8.5644806377624471e-112,1.1401585931470825e-102,1.1400982598961847e-102,4.7952264910495485e-104,3.8331214267328906e-109,1.0044684811947558e-109,2.3580564107218328e-110,6.6258816178743156e-117,6.4753885101434438e-119,3.3793810206733379e-75,1.5587093032146235e-72,4.2047870032990451e-69,1.1095548825374044e-130,9.7749277247489766e-60,1.6868904399898604e-66,1.6849092879718688e-75,2.5149256653799892e-85,5.664156250949406e-60,1.083978258533011e-132,1.0839782585387349e-132,6.8797243769479788e-97,2.888428847104592e-92,8.2837815883478161e-91,1.6921712349870388e-104,4.8025929791532001e-68,1.3527431319110169e-94,2.3674990002784344e-99,8.3731857618597224e-98,3.549650868070006e-83,3.2970658608051898e-86,1.0890816633286917e-96,7.3828350290040067e-69,6.4753885101630663e-119,9.7690546215200933e-87
