Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168),CH2O(413),S(21386),S(10206),S(29956),S(30018),S(18827),S(30302),S(30547),S(30559),S(30862)
0.0,0.003060411432444656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.003060411432444656,1.5504164913006391e-20,1.5504164792104321e-20,1.4986672833732758e-20,1.4986672842894359e-20,1.7554015482830191e-28,3.7739891885327668e-22,2.0306838758799253e-28,1.3579770405472856e-28,1.800783143409716e-22,4.8310475247831692e-29,1.3525980836690608e-28,1.3074515883795495e-28,6.3781410640148018e-37,1.7110945677315556e-43,1.4857866182673009e-22,3.9859913083734629e-29,2.1408605880333968e-37,3.4653531779480367e-23,1.8607919903793314e-30,5.7433895772184946e-44,4.3050015363488695e-37,6.8117751039936534e-52,5.7021753661051855e-57,4.8718244255277292e-30,9.8146553830246111e-53,7.3296375050066916e-45,3.8142677445988065e-52,6.8861704684477351e-53,1.7411041793828799e-23,9.2442479334927061e-39,9.5441144623257483e-38,5.3695598945455153e-30,1.3125029282649275e-66,1.5337914286328693e-46,9.1229922835751341e-52,4.7474855027531819e-53,3.8838805854147902e-38,4.4411054198280522e-47,1.0318626716287172e-52,1.0387398099572965e-37,2.7866773121616769e-44,6.8474521669145178e-61,7.6272261302642498e-39,6.672471708260078e-53,1.8369990768694257e-67,1.0728504609165699e-53,1.0393581045676667e-37,2.7883359653071937e-44,6.3202207529765188e-45,2.1306660303987938e-48,1.5189558459111557e-31,8.768078447500067e-62,4.9417395643578905e-64,6.0903722653310508e-72,3.2473912088016795e-40,8.7119327030908224e-47,1.0332526871140301e-54,8.6347301805294255e-60,1.5233530117732477e-73,3.5357239039825119e-77,2.0179234726006853e-85,1.9661245850047189e-69,2.8228571696319004e-71,1.0352095803354986e-46,4.0807500282927788e-57,2.9023919781609509e-67,1.5732936155830698e-78,2.0655591482231802e-80,1.3363693417405193e-81,4.8521984766353963e-79,2.1054745189958346e-77,6.6477804712890683e-87,1.7077151287715983e-91,2.1177135804676642e-34,1.1838546034316124e-55,3.3226909728135107e-24,9.9782726285790811e-62,1.3213907644786246e-74,5.6956507568054982e-32,1.4832667401484506e-100,1.2548964257946011e-103,2.7524995842785985e-106,1.7576303461671532e-48,1.0849778358494198e-51,1.0405155518278999e-94,1.282370830945464e-102,3.9480983692441064e-102,3.6939306202273235e-107,2.4877633290179209e-43,3.2821050512021116e-86,1.0206967995986683e-41,2.5991719986956279e-38,5.7492101505006026e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.9710059584122769e-47,1.7918655599782383e-48,4.9115036132059188e-50,5.3832078649774124e-53,3.1261644471087068e-50,3.9385036225238622e-52,7.3996111336826582e-58,6.0953596269245485e-59,5.1621803045428128e-52,2.8208785609435152e-58,2.4173238519789963e-60,6.4850701922718664e-67,4.226812456141867e-74,3.3108341290014507e-74,6.2206296494061831e-80,6.220624931149787e-80,3.4658652728324953e-81,7.9219839211271118e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9016049019799539e-72,0.0,0.0,0.0,0.0,0.0,2.6782525850137889e-91,2.3332845971157715e-101,4.3802536562431756e-67,1.0909527004495122e-73,1.5485753733530607e-83,2.4743516543728359e-63,1.5277896177849683e-66,1.3078293097543194e-85,6.1535384805690499e-80,1.4157558931903661e-85,1.1491816459401231e-85,9.50905650519859e-87,3.9118258168779645e-87,1.4688159003823393e-92,9.0551629179261873e-93,1.2268837881186528e-89,2.8125143662927828e-99,2.8153886016757642e-99,2.1091169198376272e-102,1.4392703637012685e-109,2.1112724210148404e-102,5.7546734594157786e-110,1.0688528810175491e-99,1.0688375329480496e-99,2.0269601637947676e-102,2.9164862428580995e-108,3.0087612014137022e-109,3.9814065091337665e-109,1.0726860445660992e-115,8.0441205999531749e-119,3.5319588118686214e-76,2.349651819860192e-70,9.8153753910707975e-67,3.1367366087005373e-129,9.2936423196146616e-58,8.1078648926408558e-66,1.5683640728517696e-75,1.768337877458259e-84,1.3112402552375327e-59,2.3522528815172519e-132,2.3522528049923649e-132,2.6637175551043203e-95,2.7512714927704598e-91,5.2723569426629018e-91,4.0277156869611336e-103,3.2179128018055527e-66,1.3924818479595481e-95,1.1481275849421888e-101,4.4109794531017534e-98,7.3310330978285465e-85,5.0305205625236109e-89,1.114168951430544e-98,1.3545209718955386e-64,8.0441206003795705e-119,5.5661755655407167e-83,4.9682686395149001e-88,5.7143802761883998e-94,3.9053138269104115e-95,3.5244564650036879e-95,2.3797236923127708e-112,2.4052669627391782e-117,4.444076937000993e-118
3.0000000000000002e-15,0.003060411432444656,5.094225588880981e-20,5.0942255094310528e-20,4.9241924375602625e-20,4.924192443580746e-20,1.1535495826836513e-27,1.2400250764704791e-21,1.3344493934115018e-27,8.9238490930253729e-28,5.9168572727651097e-22,3.1746877598085997e-28,8.8885016287898935e-28,8.5918246471690492e-28,6.0136751441707328e-36,2.1022016215636666e-42,4.8818689830237483e-22,2.6193652432544037e-28,2.0185255023467066e-36,1.1386174616227107e-22,1.2228068227525644e-29,7.0561635193334806e-43,4.0590010079257297e-36,1.0314955457140954e-50,1.0263900363213099e-55,3.2014845667084788e-29,1.263189144843516e-51,8.7388751754721791e-44,5.9989204705685871e-51,1.0177621928420792e-51,5.7207709554790917e-23,8.7160040214343496e-38,8.9987342924207712e-37,3.5285678635287469e-29,2.73281452687542e-65,1.4461460731818135e-45,1.3813709544096977e-50,5.8326063045763924e-52,3.6619445906323182e-37,5.456213387312754e-46,1.5625344902361865e-51,9.7938301235982659e-37,3.4236313780077013e-43,1.0368969495060438e-59,7.1913837318154498e-38,1.0104026065058992e-51,3.3065903807807892e-66,1.6246018397711503e-52,9.7996598628869456e-37,3.4256691582159262e-43,7.7648412293474558e-44,2.617415694736752e-47,9.9817098859171834e-31,1.6281193523591263e-60,1.058785443592883e-62,1.4788943275945506e-70,3.0618257053864889e-39,1.0703230449694358e-45,1.5646370259778354e-53,1.5542491281506975e-58,3.6758461001335988e-72,7.3744945352896466e-76,4.7853355307868469e-84,4.0928177396104069e-68,6.6827807763558632e-70,1.2718288066878275e-45,5.0134925509430536e-56,4.3893340141711235e-66,2.8247131702317307e-77,4.2641410858975734e-79,3.1264895074479635e-80,1.1474685361740906e-77,4.3775516345139251e-76,1.5622955244134912e-85,4.501221565340698e-90,1.3916403809064e-33,1.7926937071158838e-54,1.0917399670175515e-23,1.7960887303923142e-60,3.2086673830478629e-73,3.7428567075545043e-31,4.333048564073992e-99,4.0236611817120024e-102,9.6119581954164074e-105,2.1590644142467377e-47,1.6427750686268664e-50,3.1211557924026825e-93,4.213022437042255e-101,1.2970840764528813e-100,1.2070189626263968e-105,1.6348158842352518e-42,8.5328923027149143e-85,9.6237169333731508e-41,2.4506479402939872e-37,5.3697150163349832e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.65009192693393e-46,2.1846736861374677e-47,6.0765189563814334e-49,8.1981714888066202e-52,3.8407176186488051e-49,3.7134452266095786e-51,9.0908352297801618e-57,7.4885597938122263e-58,4.8671973115148503e-51,3.4656497010102944e-57,2.9698537962456457e-59,9.8202453457255447e-66,7.6081633134272758e-73,5.9594957690568778e-73,1.2974428841480696e-78,1.2974417652507009e-78,7.2287987835064386e-80,9.7327280110142994e-61,1.0845911789140923e-109,9.4620794542700594e-118,5.8245554729093175e-125,6.2378927242572114e-132,7.3810275895827231e-141,4.8995703626072963e-146,5.9721454585096227e-146,1.0451003450312493e-70,8.8874672847560944e-142,1.0090832861123262e-150,1.5609687795896149e-155,1.2870520777607386e-161,1.3939388806117813e-155,6.3512801203553317e-90,6.1998657212417957e-100,7.8844483153432897e-66,2.2754135736048183e-72,3.6723329633314618e-82,4.4533960745458585e-62,3.1862628651110708e-65,3.0264592432113742e-84,9.3182115625525195e-79,2.5454972598603041e-84,2.0665384728431836e-84,1.7112161419156712e-85,7.0412768728636057e-86,3.0631952662188479e-91,1.8883894661650888e-91,2.2083911352515045e-88,5.862274713505734e-98,5.8682598226597156e-98,4.9987504303631879e-101,3.8223315250067402e-108,5.0038547830947984e-101,1.5282919277809923e-108,2.229320458721734e-98,2.2292840619744515e-98,4.806211092475557e-101,7.5535288432255419e-107,7.9586966235301822e-108,1.0578026009007028e-107,3.1557667349166826e-114,2.5963555987103051e-117,8.3750465878412701e-75,4.2289588229379281e-69,1.4856520787809954e-65,1.1018467238395086e-127,1.4073226277437471e-56,1.4594153732763885e-64,3.2711587780117908e-74,4.193485266929131e-83,1.9855927783816042e-58,8.9348703360693842e-131,8.9348700678336376e-131,6.9084860747443066e-94,6.7939467945740054e-90,1.4525822803710324e-89,1.0661779997450183e-101,5.7922285867180189e-65,4.2342657055429976e-94,3.8192674845452506e-100,1.3412964794173779e-96,1.9895762939687712e-83,1.5089670897507763e-87,3.6324279832467808e-97,2.051127332941613e-63,2.5963555988601071e-117,8.4287693985615864e-82,8.942870230419677e-87,1.1912544872204062e-92,7.6143341587336845e-94,7.8787500988025225e-94,5.9996700956605754e-111,6.6257259586132335e-116,1.2466263920683424e-116
7e-15,0.003060411432444656,1.1295891359775366e-19,1.1295890927982287e-19,1.0918861074029931e-19,1.0918861106749947e-19,6.2692909913956016e-27,2.7496211909732075e-21,7.2524419757398756e-27,4.8499178772246146e-27,1.3119977396263298e-21,1.7253716124263843e-27,4.8307071809938097e-27,4.66946964650904e-27,9.7129859177272989e-35,1.0633212377063056e-40,1.0825005247035059e-21,1.4235663918204554e-27,3.2602216374058744e-35,2.5247695792950325e-22,6.6457125118828902e-29,3.5691009967531183e-41,6.5558951044735283e-35,1.7034795487858491e-48,5.7142332561612624e-53,1.7399370672444407e-28,7.212629290597004e-50,4.1178903782521688e-42,1.1272160458416816e-48,1.5576754399667924e-49,1.2685188287964763e-22,1.4077649708456275e-36,1.4534286746932741e-35,1.917699688273801e-28,5.0735323378883458e-62,2.3357430825252788e-44,2.2786190106162637e-48,2.9500998563255802e-50,5.9145949709549678e-36,2.759817237939416e-44,2.5805297886165882e-49,1.5818484471634701e-35,1.7317159784117001e-41,1.7123723181000086e-57,1.1615160905735996e-36,1.6686832155184329e-49,1.8408517152070389e-63,2.6830381875353693e-50,1.5827901929365875e-35,1.7327467545952784e-41,3.9275564785173681e-42,1.3223505286402444e-45,5.4248424755653519e-30,1.0209348298783831e-57,2.3024154644984076e-59,1.135170292598418e-66,4.9453081118184156e-38,5.413836283589369e-44,2.583944785487638e-51,8.652990537371099e-56,2.4473716028087304e-68,1.4179930994687698e-72,3.2373227768559339e-80,7.5639774633118658e-65,4.3446509892633091e-66,6.4330811142410318e-44,2.535892417728033e-54,7.1110420702212884e-64,1.4838550038869579e-74,6.6726926757735793e-76,1.6280233737081192e-76,7.2817627266423197e-74,7.8980463707674391e-73,8.5904639941031677e-82,8.8274956908170553e-86,7.563263929782431e-33,2.9606405372330264e-52,2.4208060057355697e-23,9.9996185503652503e-58,2.462928015314069e-69,2.034163008003657e-30,3.0591812815576198e-94,1.0284430071818776e-96,9.0231891876905695e-99,1.0902062295134275e-45,2.7083466700573702e-48,3.1014166273692289e-88,1.5289255148026713e-95,4.7071853586245581e-95,3.7124597597024933e-100,8.8848683097889081e-42,1.3150397758776935e-80,1.5543813602046463e-39,3.9581675716209601e-36,7.989732492970897e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.8462602501445753e-44,1.0164753442157973e-45,2.9252080323658723e-47,1.2906569968625232e-49,1.9426951790251168e-47,5.9977611854312775e-50,4.5975695279532725e-55,3.7876668934109259e-56,7.8612424345949095e-50,1.7529672816893389e-55,1.5021860806302398e-57,1.6218134132062144e-63,4.2348266073072266e-70,3.3178691662543924e-70,2.4947663727359921e-75,2.4947588028721133e-75,1.3900147709732782e-76,4.9229794179795706e-59,3.8579731771912598e-105,1.3463026142678296e-112,3.3149686692727357e-119,1.4200862565621144e-125,6.721009363729235e-134,1.7845746323815744e-138,2.1752443633653807e-138,1.7259973698319307e-68,8.0930994190430286e-135,3.6753924824078753e-143,2.2742034629334692e-147,7.5005143165910635e-153,7.9731013053196545e-150,4.2971791186400441e-86,1.497531852775502e-95,4.3895521756493728e-63,4.3753498275541617e-69,2.4846395543686565e-78,2.4750618303226497e-59,6.1160987236876314e-62,1.3099336704638157e-80,1.5389023009266792e-76,1.389266304150283e-81,1.1310795640384722e-81,9.486037036784276e-83,3.920108371029491e-83,5.8768400686023982e-88,3.6208480727101548e-88,1.2295162513871674e-85,1.1121121848292393e-94,1.1132250607921806e-94,3.3364103559447964e-97,9.10370907686897e-104,3.3397496965920294e-97,3.6398837469373336e-104,4.2867495020469906e-95,4.2865032596472341e-95,3.2425175630720017e-97,1.0961138763479946e-102,1.714945988785665e-103,2.5477177841628474e-103,2.7273298560319118e-109,8.180973365746367e-112,5.6545595774906383e-71,2.3503307629650916e-66,2.4370141324110435e-63,1.2675061981000907e-121,2.3241973447933098e-54,8.1252045470271028e-62,6.2901440127548961e-71,2.8372684138188013e-79,3.2792327508412215e-56,3.8020351743095898e-124,3.8020351497978082e-124,1.0013207539333157e-89,5.9419587529172123e-86,4.5544889923943486e-85,2.3385684902604143e-97,3.2246555274405915e-62,4.8115723165103578e-89,1.5868819242307996e-94,1.5242996663423236e-91,5.4627632213191177e-79,1.4994240993599571e-82,1.0510881460420506e-91,3.3873464178523657e-61,8.1809733674781257e-112,1.3919927021256003e-79,4.97877481429017e-84,2.2667636512955426e-89,6.4327784543066311e-91,2.3229620833913708e-90,6.2743483291642202e-107,1.6385774429233861e-111,4.6031236054151343e-112
1.5e-14,0.003060411432444656,2.3699222406961521e-19,2.3699220496709132e-19,2.2908197081818889e-19,2.2908197226572237e-19,2.7735341737655896e-26,5.7688145376555614e-21,3.2084800509817512e-26,2.145603589429711e-26,2.7526185952130394e-21,7.6330280654064968e-27,2.1371046908145608e-26,2.0657731728747728e-26,9.0332436641106228e-34,2.0450430175919083e-39,2.2711251788468646e-21,6.2978454065705501e-27,3.0320630788434213e-34,5.2971014238769247e-22,2.9400803075196553e-28,6.8643104456793501e-40,6.0970959280927798e-34,6.6828983511838876e-47,4.5325758526001962e-51,7.6974801357387205e-28,1.4311366403458664e-48,7.7788923430548247e-41,4.5621805846617216e-47,6.0023626798012306e-48,2.6614024518243589e-22,1.3092452972895121e-35,1.3517111822849765e-34,8.4839016751086833e-28,7.7207696688017462e-60,2.1722820606942553e-43,8.9240587656800141e-47,5.6734938936700113e-49,5.5006838177271198e-35,5.3078246837536227e-43,1.0123971157253394e-47,1.471143613554863e-34,3.3305345358911577e-40,6.7176289344750552e-56,1.0802297975580348e-35,6.5466055184942224e-48,1.4601442887021822e-61,1.0526156354522444e-48,1.4720196803069147e-34,3.3325171020463226e-40,7.5537047443301195e-41,2.5387025417956407e-44,2.3999504186770318e-29,8.17089219290767e-56,3.7066750567524526e-57,3.6658764800616043e-64,4.5992230295814007e-37,1.0412218164025638e-42,1.0137042010395825e-49,6.863623140087297e-54,6.6711524516034762e-66,2.2624845370672984e-70,1.0360259822237819e-77,1.1443503540416878e-62,1.3187425792241633e-63,1.2372497074461936e-42,4.8771855599462712e-53,2.7147028649541653e-62,1.087118995995262e-72,8.3655536687133613e-74,3.8730218516907293e-74,2.1451489743866024e-71,1.1595847590081555e-70,2.1617550331249277e-79,4.4514071123796198e-83,3.3459886902064979e-32,1.1615239527982687e-50,5.0789117372587748e-23,7.9320408518336229e-56,7.953767781641226e-67,8.9991500368543298e-30,3.0778876189917625e-91,2.052417110508209e-93,3.6023324464214463e-95,2.0913612586697304e-44,1.0598742886655963e-46,4.0123277902695905e-85,3.9574843333378412e-92,1.2184137136762656e-91,7.9486911655043552e-97,3.9306652800354899e-41,5.6127587807563603e-78,1.4456115980137528e-38,3.6811699554751323e-35,6.6062885101542389e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.5508259075548437e-43,1.7458541572721334e-44,5.0667430989123065e-46,4.5717510275027831e-48,3.736335624518174e-46,5.5780078336260908e-49,8.8403192244239913e-54,7.2842491017914854e-55,7.3110757009353778e-49,3.3714002097956947e-54,2.8890796891616607e-56,6.3627063816727637e-62,3.358110956072693e-68,2.6317968994937077e-68,3.98053162271552e-73,3.9805073953353926e-73,2.2179256273878503e-74,9.4682767485877964e-58,3.3528333231403725e-101,2.3401692616935073e-108,1.1524589197620654e-114,9.8740835683276131e-121,9.3459630614831154e-129,4.9631173271687161e-133,6.0496347826738084e-133,6.7715224764741567e-67,1.1254598818915149e-129,1.0221709657051668e-137,1.2649628425910028e-141,8.343910916581691e-147,2.3626800204478284e-144,1.3754214609072739e-83,9.6009960228333668e-93,3.4818668855624335e-61,6.9813463879178869e-67,7.9526996090563204e-76,1.9584226738826833e-57,9.7349931387093734e-60,2.7891139418054779e-78,6.0374319050697242e-75,1.0719300844741582e-79,8.7611299551130565e-80,7.4787612972997204e-81,3.1094755703756838e-81,9.3474352827122852e-86,5.7545190981070095e-86,9.7530315553814653e-84,1.7416325278025119e-92,1.7433280377561575e-92,1.048182124917715e-94,5.7258037099983237e-101,1.0492030347933643e-94,2.2892538143733051e-101,6.8400460126511741e-93,6.8392579065126233e-93,1.0337371247607164e-94,4.5114125871915276e-100,9.556668885486995e-101,1.6269387833566757e-100,3.4551215657090691e-106,2.0736269824454016e-108,1.8046153371162599e-68,1.8597326835935489e-64,9.4681501107499446e-62,6.3699223816570958e-118,9.1183260922768229e-53,6.4451858334782638e-60,1.0036819864053963e-68,9.0814895246263664e-77,1.2865252982163221e-54,3.8218468208559561e-120,3.821846819047231e-120,3.9477010849968376e-87,2.0183549598121379e-83,3.0982437111794114e-82,1.3299437007386555e-94,2.557756918202987e-60,6.5509852266082279e-86,4.3226216686465725e-91,2.07558464170943e-88,3.5309153644997452e-76,1.9398174841508737e-79,2.128055073604184e-88,1.3288740028588513e-59,2.0736269833215762e-108,5.4609671759551762e-78,3.9492049662803922e-82,3.5646410796916302e-87,5.6961680160168736e-89,4.1357587705192656e-88,2.2401702326173707e-104,7.9540760061093856e-109,3.2146650544213241e-109
3.1e-14,0.003060411432444656,4.8505882522923464e-19,4.8505874560661496e-19,4.6886864036796374e-19,4.6886864640153527e-19,1.1560570607434082e-25,1.1807205701689976e-20,1.337349956614499e-25,8.9432475870686979e-26,5.6338476300251302e-21,3.1815656124259074e-26,8.9078219966513148e-26,8.610499580540531e-26,7.6240174225889577e-33,3.4770262199523656e-38,4.6483640925659997e-21,2.6250412649638217e-26,2.5590493629944973e-33,1.0841875549872153e-21,1.2254904374148496e-27,1.1670854925046232e-38,5.1459233413455212e-33,2.2812230435171964e-45,3.1007252333580978e-49,3.2084421665427253e-27,2.4701451085707597e-47,1.3112881544503093e-39,1.5815770744854006e-45,2.0311451200250553e-46,5.4471703239832246e-22,1.1049967105921983e-34,1.1408341744631386e-33,3.5362360750987869e-27,9.6803550502826759e-58,1.8333978646390437e-42,3.0360194309317799e-45,9.6451391705462953e-48,4.6425674853157355e-34,9.0244075834121677e-42,3.4560640820369044e-46,1.2416343460667149e-33,5.6626290159294464e-39,2.2929722803040448e-54,9.1170895832973471e-35,2.2348457839148872e-46,9.9883500856174997e-60,3.5933752422701486e-47,1.2423741188798297e-33,5.6660002066568804e-39,1.284294863212595e-39,4.3012386357704251e-43,1.0003410848680959e-28,5.4409712648374524e-54,4.9428926791128826e-55,9.783163654491671e-62,3.8817263743876418e-36,1.7703092350391076e-41,3.4603044466886446e-48,4.6953914105921776e-52,1.3573145477082047e-63,3.0986020135164128e-68,2.8386127243989733e-75,1.4203447898910944e-60,3.2759963070381996e-61,2.1036021903390289e-41,8.2923146856611743e-52,8.7965366950303517e-61,6.4092626540675646e-71,7.8627895718559878e-72,6.5934453850846025e-72,5.0723448257556205e-69,1.3698097286048619e-68,4.067576537777979e-77,1.6762904650115519e-80,1.3946667648273709e-31,3.9651533096688479e-49,1.0395017820447269e-22,5.4266501394905061e-54,2.1226732478838637e-64,3.7510124608918523e-29,2.3033722112991699e-88,3.0197300810039322e-90,1.0601201460784191e-91,3.5378003067354485e-43,3.6001782785770674e-45,4.278747508150257e-82,8.4412201067187796e-89,2.5988520923886014e-88,1.2615001893273169e-93,1.6383691495433484e-40,1.8447178672955627e-75,1.2201067439209852e-37,3.1069012612066979e-34,4.5707730072959237e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.037149555650738e-42,2.4489184852079226e-43,7.1355464426341971e-45,1.2970534026927718e-46,6.3526926344894031e-45,4.7077921968698417e-48,1.5023777969461609e-52,1.2383431082339096e-53,6.1704909077038971e-48,5.7320891986374212e-53,4.9120275033163996e-55,2.1720547643330689e-60,2.2959315540985151e-66,1.8004562386220708e-66,5.4515586756003994e-71,5.4514922845729768e-71,3.0378005781608908e-72,1.6098531864551024e-56,8.5270348069999808e-98,1.1904838684748623e-104,1.1726308722728684e-110,2.0094525464271345e-116,3.8035698185654507e-124,4.0397369567561008e-128,4.9241384933204118e-128,2.3116681908370194e-65,4.5808757703034663e-125,8.3199759213644716e-133,2.0592254677491161e-136,2.7166036757387272e-141,6.4219566985050247e-140,3.7696981304679197e-81,5.264144816486014e-90,2.381991007994015e-59,9.5620108419856614e-65,2.1796317474390996e-73,1.3332355028263235e-55,1.3268660313632648e-57,4.5802075306664377e-76,2.0610213915282213e-73,6.9550946590189803e-78,5.7255192133970282e-78,5.0551168712088748e-79,2.1272104981366614e-79,1.2722315589161718e-83,7.8197294493274364e-84,6.6725907289044987e-82,2.3003879621851402e-90,2.3025122695207175e-90,2.7705920700664834e-92,3.0244821229709078e-98,2.773153204945907e-92,1.2091690496422162e-98,9.3686769282352716e-91,9.3665172209625176e-91,2.8109763200415266e-92,1.4346771873558256e-97,4.1437039169542793e-98,8.8504594280994758e-98,3.6943008155491928e-103,4.4346699369875207e-105,4.9173721740170385e-66,1.2660576603451298e-62,3.1710388495620035e-60,2.6773097606932123e-114,3.1127640242737324e-51,4.4094212709879898e-58,1.3747517805540212e-66,2.4890662633221066e-74,4.3919490762307819e-53,3.2127446602920966e-116,3.2127446773199808e-116,1.1257427151942833e-84,5.704369337115739e-81,1.7514258056342146e-79,5.948594523416223e-92,1.7496672072413773e-58,7.4075527492460137e-83,9.7761342498652564e-88,2.3475212086257045e-85,1.8823748993928033e-73,2.0686227478517588e-76,3.1618171078329722e-85,4.5360650250898608e-58,4.4346699407194663e-105,1.86415383447925e-76,2.7016444048194727e-80,4.7455158191456727e-85,4.1022704454682636e-87,5.9648860859667405e-86,6.4660321417894613e-102,2.7971575661849292e-106,1.7736253329999711e-106
