Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650)
0.0,0.0025291229708648702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0025291229708648702,1.1930659256059964e-25,1.1930659255353033e-25,1.164583068973231e-25,1.1645830639802209e-25,2.4796881694910484e-35,1.2445347460100517e-25,1.5092850553165552e-33,1.0270485652883695e-33,5.8555160125131232e-26,1.9008813428037547e-32,1.021508113801683e-33,9.9712097084166387e-34,2.8490298437755697e-43,9.2488307833927961e-50,4.961243905471664e-26,1.6105729981200402e-32,1.1911630222390268e-43,1.3882051199564324e-26,5.2128951690388769e-34,3.8668830528683404e-50,1.175717725631641e-43,3.2619900654522832e-59,4.3421607047053998e-65,7.4515576521224278e-36,1.9367614322843034e-60,6.0503148122749264e-51,7.2370155027119163e-60,4.1543994196839858e-59,2.4069716507693314e-27,7.200312549253954e-43,1.5213940890236478e-42,7.6878365007028204e-36,2.1163338424634029e-77,3.8444547910309456e-56,4.9251971852331138e-59,1.2625100236961648e-62,5.7134273832712527e-44,1.7951993572196156e-55,3.5659682443287346e-62,6.1452826882862601e-43,1.9949485557312167e-49,2.2043989341249017e-71,6.1006590515360562e-43,1.8844864977469916e-59,7.1561597714696311e-78,1.5137988097300014e-59,6.1346356102038219e-43,1.9914921847705798e-49,6.0291632083591635e-51,3.5301837897186021e-55,2.0608593528050565e-35,3.5234408805197074e-72,1.2201108452793401e-74,1.4067495662079645e-82,6.6487677249655293e-46,2.1583953470666356e-52,1.8207595398923807e-61,2.4162493440974154e-67,3.0058702968450984e-86,2.719987186394675e-88,1.2091997147847246e-98,1.1760400389559038e-79,1.0892805341185667e-81,3.555104785385848e-54,1.8496818439347484e-67,1.5332975345099294e-78,1.0641827678268404e-90,3.851476001674963e-93,2.0980169410310049e-94,1.4876840722888802e-94,7.802015497841504e-93,1.3091969300892008e-99,2.4673839842280435e-104,4.651003829480956e-39,1.1166855762640098e-65,3.1831047399906503e-30,4.0991904639478558e-73,5.8704419618074908e-86,1.9875383420901404e-36,1.4314288596585011e-115,6.3361305122793311e-119,5.7770240846126618e-122,2.9908650849128907e-55,5.9565971430318413e-59,-5.6284395315976932e-117,-6.4894157884312492e-125,-6.0510907700614492e-126,-1.358345298276276e-132,3.3777851612230035e-52,2.1817303476556164e-100,3.6347614892530439e-46,3.8944596997571956e-44,2.2356891839700733e-55,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.2222539290016497e-55,5.929834033140607e-57,2.7931608794820034e-59,1.2725986496137731e-62,3.4256507028031081e-57,1.7081493974656688e-60,3.1240767719061094e-66,2.8047656239129017e-67,5.8971874009482521e-60,1.3285256078243151e-66,1.8661911641668554e-70,6.0582327091152115e-77,1.5081609953223485e-84,2.4670283813600191e-85,4.5120225002654476e-91,4.5120223488689828e-91,3.6168305544281242e-93,5.1326255300598266e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2850516975202991e-83,0.0,0.0,0.0,0.0,0.0,6.1592951131159921e-106,8.7422671503234562e-118,5.5720369804667478e-79,1.6793086326037285e-85,7.9018890349297071e-96,7.393949690046752e-72,1.4784318370164205e-75,9.8737477572201347e-100,1.6808939068821076e-92,4.8524106939964714e-98,3.0700700481865027e-98,2.7588403514871817e-99,7.3837656252432007e-101,2.7005441427646088e-106,2.1369282470777653e-106,5.0502156063186747e-103
3.0000000000000002e-15,0.0025291229708648702,3.9200737219625088e-25,3.9200737214979552e-25,3.8264871936010071e-25,3.8264871607897951e-25,1.6295093621051322e-34,4.089185594668974e-25,9.9181588785561068e-33,6.7491762608281949e-33,1.9239546355434708e-25,1.249150418639518e-31,6.7127675793797141e-33,6.5525092114780639e-33,2.686227845699606e-42,1.1362848290860992e-48,1.6301224681901195e-25,1.0583763911261502e-31,1.1230964467341365e-42,4.5612452241527739e-26,3.4256167697561083e-33,4.7507416525031116e-49,1.10853382244964e-42,4.9395831913816266e-58,7.8158869191763868e-64,4.8967375110844421e-35,2.4962746248443116e-59,7.4274729814117059e-50,1.1395443781185675e-58,6.286985129994553e-58,7.9086211644409849e-27,6.7888654433994775e-42,1.4344570960744159e-41,5.0520064524275057e-35,4.408866033180098e-76,3.6247710428501116e-55,7.4579589817279293e-58,1.5510831381581021e-61,5.3869457973539578e-43,2.2055305550507616e-54,5.3998946227967497e-61,5.794122517202328e-42,2.4509364190493159e-48,3.3380884823358933e-70,5.7520493928218484e-42,2.8536505694388785e-58,1.2881083261968584e-76,2.2923236259140607e-58,5.7840838531070655e-42,2.4466900233683281e-48,7.4072565212742473e-50,4.3369419127952244e-54,1.3542790051871182e-34,6.5512525429401304e-71,2.6171880476557982e-73,3.4194641563970336e-81,6.2688375236037787e-45,2.6517426527806681e-51,2.7571491876153683e-60,4.3492475284243791e-66,7.2653431979807975e-85,5.673114487061069e-87,2.867523510007833e-97,2.449799213173052e-78,2.5802942207738639e-80,4.3677000646736869e-53,2.2724659684556462e-66,2.3199247052113483e-77,1.9131851740732962e-89,7.9690292194185732e-92,4.9266246372258709e-93,3.5198838111472662e-93,1.6230604565614972e-91,3.0828877220465562e-98,6.5151453030453563e-103,3.0563739452941535e-38,1.6909809722908565e-64,1.0458751816081146e-29,7.3785426765448785e-72,1.426960908111184e-84,1.3060964866764711e-35,4.188496844679788e-114,2.034875975347374e-117,2.0203743362281189e-120,3.6743209559629178e-54,9.0196505235047697e-58,2.3305528031299334e-115,2.5016430441327196e-123,2.3326705538413062e-124,5.2562472475574089e-131,2.2196873451801133e-51,5.6843579686482266e-99,3.4270607949819182e-45,3.6719191360604018e-43,2.0913551112016458e-54,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.5016262258486051e-54,7.2406957224030518e-56,3.4656824373554585e-58,1.9426074050143384e-61,4.2086565420719337e-56,1.6105398760659196e-59,3.8381464921235389e-65,3.445852404111087e-66,5.5602043676804646e-59,1.6321883928700711e-65,2.2927478904402646e-69,9.1738911194448002e-76,2.7146778021178959e-83,4.4406468145941739e-84,9.4107811505070203e-90,9.4107807914814363e-90,7.5436688935516414e-92,6.3057945198178084e-70,2.6328902362703561e-127,2.2542923200304446e-135,1.4890112657990901e-143,1.9296696647878088e-150,5.9133763063186581e-161,4.4794698823284017e-166,1.0357016129028947e-166,1.1031645867454156e-81,9.0922866767407757e-161,2.8427706559426336e-172,7.9156788903983038e-178,7.1345780198069157e-184,1.6238400463507402e-181,1.4606317745796461e-104,2.3229437334640805e-116,1.0029664764618536e-77,3.5025574625689239e-84,1.8738762872631592e-94,1.330868572068494e-70,3.083501679161636e-74,2.2904343356315864e-98,2.5453504526408973e-91,8.7304678679895602e-97,5.5249306412178284e-97,4.9655718260407198e-98,1.3290750303750141e-99,5.6324573789153952e-105,4.4568496150769804e-105,9.0903789345537481e-102
7e-15,0.0025291229708648702,8.6923371672730681e-25,8.6923371647483174e-25,8.4848192167784247e-25,8.4848190384566168e-25,8.8560289149174721e-34,9.0673245835755364e-25,5.3903035389521831e-32,3.6680304868773221e-32,4.2661562525063031e-25,6.7888546737403296e-31,3.6482431591181185e-32,3.5611462204702436e-32,4.3386606413928702e-41,5.7474814039476505e-47,3.6146159799196447e-25,5.7520402816432837e-31,1.8139691940879301e-41,1.0114064403187246e-25,1.8617480477586077e-32,2.4029890862784608e-47,1.7904495922062447e-41,8.157724700308031e-56,4.3514405973173552e-61,2.6612690616934737e-34,1.4315452271203763e-57,3.7503569753775198e-48,2.1510735329444838e-56,1.0363478216673831e-55,1.7536507967995146e-26,1.0965036321638221e-40,2.3168627708767977e-40,2.7456542982724209e-34,8.2743039823503381e-73,5.8545453034616605e-54,1.2312037718268538e-55,7.8455581918890387e-60,8.7007333504176067e-42,1.1155876202526216e-52,8.9179732774630349e-59,9.3583685842297515e-41,1.2397155446345876e-46,5.5128517542199616e-68,9.2904228524444442e-41,4.7128206511273e-56,7.17144884073498e-74,3.7857870390537613e-56,9.3421547617267318e-41,1.2375676762251786e-46,3.7466868153699532e-48,2.1928297697437939e-52,7.3602120524443856e-34,4.1526577588273214e-68,5.7545215169110962e-70,2.6542534055290002e-77,1.0125113288750294e-43,1.3412872071214136e-49,4.5534338950279717e-58,2.4214134278729264e-63,4.9580164396591483e-81,1.0908866768631227e-83,1.9400389315069393e-93,4.5902630751214444e-75,1.7009090442130808e-76,2.2092430287555008e-51,1.149443192544684e-64,3.7845257804800654e-75,1.0407191764699542e-86,1.3097374431186699e-88,2.7970014262850504e-89,2.2586239560769067e-89,2.9610368103547802e-88,1.7810279961053334e-94,1.3427141760504631e-98,1.6610727970863717e-37,2.7926699627563191e-62,2.3191010838912186e-29,4.1079727738956007e-69,1.1076350141428566e-80,7.0983455862307846e-35,3.111758404222875e-109,5.494297269491872e-112,2.0037920365277672e-114,1.8574885713662598e-52,1.4887669214020651e-55,3.3375644928706664e-110,1.5392457376963223e-117,1.4352780376930678e-118,2.7927928331845591e-125,1.2063516530675112e-50,9.0754803883565032e-95,5.5352218602546144e-44,5.9307056135514372e-42,3.1520935504600054e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.5954331673549829e-53,3.4156929680275545e-54,1.6973377366075714e-56,3.1127383532137764e-59,2.1287969816777526e-54,2.6012513417840058e-58,1.9413578658674438e-63,1.7429450117589017e-64,8.9805592420597309e-58,8.2558238236352894e-64,1.159696257316846e-67,1.5150665914636766e-73,1.5112665288826665e-80,2.4722698846310833e-81,1.8095811498312359e-86,1.8095809069209795e-86,1.4505603480580383e-88,3.1895433048812529e-68,9.7133323993105134e-123,3.3266618222639531e-130,8.789353926619048e-138,4.5561930158993946e-144,5.5847347043228257e-154,1.6922076227563724e-158,3.9125660836660876e-159,1.8218772304519414e-79,8.5872143190540279e-154,1.0739334769200778e-164,1.1961396945284528e-169,4.3124295716822329e-175,3.3147291296407758e-175,9.8824093005997086e-101,5.610915697838715e-112,5.5839581084308978e-75,6.7351083146628757e-81,1.2678537952785219e-90,7.4053348406921127e-68,5.9259167646557799e-71,1.0267468621275708e-94,4.2035922782118692e-89,4.8223821665026821e-94,3.0641122617596425e-94,2.7611683603007502e-95,7.3992957970542241e-97,1.0826489706818062e-101,8.5632419711769463e-102,5.0609415297860337e-99
1.5e-14,0.0025291229708648702,1.8236863403423698e-24,1.8236863392254206e-24,1.7801482619857463e-24,1.7801481830961862e-24,3.9179070251667068e-33,1.9023602573775676e-24,2.3846701390971323e-31,1.6227366215031279e-31,8.9505472987267006e-25,3.0033846798824972e-30,1.6139827070520434e-31,1.5754510217095773e-31,4.0350294736804849e-40,1.1053909430559066e-45,7.5835926931519673e-25,2.544698709219854e-30,1.6870228541709207e-40,2.1219699450152373e-25,8.2363719179166783e-32,4.6215765658344731e-46,1.6651509966231677e-40,3.2004445300375837e-54,3.4517024622278892e-59,1.1773444593183857e-33,2.8438823840619406e-56,7.209853386524561e-47,8.7164005154569179e-55,4.0641044971265158e-54,3.6792282085396585e-26,1.019767493152665e-39,2.1547217868709347e-39,1.2146764456289942e-33,1.2771763598654762e-70,5.444823638929657e-53,4.8275421758052231e-54,1.5088976565794091e-58,8.091844795507822e-41,2.1455684508603397e-51,3.4987308673408021e-57,8.7034332960063144e-40,2.3842941162184903e-45,2.1628040764778794e-66,8.6402552421919637e-40,1.8489457816729717e-54,5.6886184637693585e-72,1.4852502401803323e-54,8.6883543426539765e-40,2.3801632486928092e-45,7.2058493854997863e-47,4.2149259963439992e-51,3.2561578617770196e-33,3.3552935631566652e-66,9.352452793490517e-68,8.6529973740984419e-75,9.4165319923883468e-43,2.5796463530381265e-48,1.7864066943012907e-56,1.9207430976307143e-61,1.383478324929831e-78,1.7406599979919319e-81,6.2092146735414013e-91,7.0702169769231688e-73,5.2559121684661919e-74,4.2489566424688681e-50,2.2106779367803506e-63,1.4588297329422563e-73,7.9908152822917108e-85,1.7226400116237093e-86,7.3259201024562426e-87,6.7444062169021215e-87,4.4071312041409161e-86,4.7016316876648885e-92,7.1021884786027317e-96,7.3485860596811823e-37,1.0956302138904569e-60,4.8655121779988162e-29,3.2585991586381606e-67,3.6109480839373832e-78,3.1403044974648053e-34,3.2891282919932101e-106,1.1577438000332783e-108,8.4466705218538815e-111,3.5694639590665855e-51,5.8360229102653625e-54,4.2369796241563468e-107,3.9096238590810483e-114,3.6455500845587409e-115,6.0239840021228914e-122,5.3368985011609486e-50,3.9576116280292881e-92,5.1478593423938782e-43,5.5156672831116699e-41,2.6512179089701235e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.460802074476227e-51,5.9653183574960764e-53,2.9919599936140351e-55,1.1216665717446761e-57,4.0942387396875788e-53,2.4191912790794161e-57,3.7336573893853364e-62,3.3521001712055985e-63,8.3520692270154969e-57,1.5878094843022138e-62,2.2303805292704899e-66,5.9439084088548745e-72,1.1986593324066317e-78,1.9610508028511371e-79,2.8873827949195795e-84,2.8873820174278765e-84,2.3145321507614607e-86,6.1342901570977076e-67,9.0188020197348461e-119,6.1778830731225955e-126,3.264590368723734e-133,3.3846168643774745e-139,8.2971056281960658e-149,5.0281607644597041e-153,1.1625648911212376e-153,7.147603420390554e-78,1.2758293096182461e-148,3.1911282745708988e-159,7.1084855746379885e-164,5.1256335721518508e-169,3.0905638260314476e-169,3.1631153519363294e-98,3.5972921330621768e-109,4.4293886449027026e-73,1.0746835964025304e-78,4.0581674309698132e-88,5.8694313606392722e-66,9.4480752159167918e-69,2.2337115339417231e-92,1.649125202146836e-87,3.7828822032480636e-92,2.4172875060364777e-92,2.1864426906990865e-93,5.8690935004937892e-95,1.7265757269589215e-99,1.3648478057827105e-99,4.0144306491085929e-97
3.1e-14,0.0025291229708648702,3.7325913257843372e-24,3.7325913211286993e-24,3.6434806852912678e-24,3.6434803564659498e-24,1.6330515264945886e-32,3.8936158603723441e-24,9.9397179211499877e-31,6.7638474063062455e-31,1.8319280640602483e-24,1.251859102440337e-29,6.7273595659080213e-31,6.5667528149251202e-31,3.4055478795607014e-39,1.8794126516481523e-44,1.5521504878925436e-24,1.0606714108298097e-29,1.4238403724439089e-39,4.3430956299675343e-25,3.4330616200031421e-31,7.8577182014346257e-45,1.4053835666123962e-39,1.0925458586741346e-52,2.3614448694770799e-57,4.9073681595862294e-33,4.9114530739197334e-55,1.2255889173872536e-45,3.0235514357620027e-53,1.3871060922008421e-52,7.5303832361295833e-26,8.6067970270504803e-39,1.8185749820518777e-38,5.0629740142479581e-33,1.6423059721445965e-68,4.5954002559975743e-52,1.6461480590252445e-52,2.5654366871421104e-57,6.8295031835861684e-40,3.6479538277538488e-50,1.1943898023342922e-55,7.3456420966511696e-39,4.053824938673364e-44,7.3832192880700506e-65,7.2923410625029467e-39,6.3118624789236126e-53,3.8917997487723323e-70,5.0702964964842548e-53,7.3329158255200155e-39,4.0468016881459582e-44,1.2251530891114522e-45,7.1580686098649586e-50,1.3572231637714284e-32,2.271168593888967e-64,1.2676792433629908e-65,2.3471964675367742e-72,7.9475157026974508e-42,4.3859789184428641e-47,6.0983141351449159e-55,1.3140558461518378e-59,2.9137413563946669e-76,2.3841833695576953e-79,1.7015912651251532e-88,9.0565945339969688e-71,1.3474105061628509e-71,7.2241955081355464e-49,3.7586423586583631e-62,4.813078527586022e-72,5.1312096023954719e-83,1.7141550186311886e-84,1.4429171844328047e-84,1.6300506368987735e-84,5.3220841253007676e-84,9.3669953580831793e-90,2.831670293541985e-93,3.063018244442059e-36,3.7402409680870882e-59,9.9581715296973936e-29,2.2293669562757448e-65,9.7950097857617148e-76,1.3089305049372727e-33,2.6143519388972893e-103,1.8272363488578174e-105,2.6664433949000933e-107,6.0589233406544831e-50,1.9890693416117568e-52,4.7052132211403023e-104,8.6838528764172323e-111,8.0973062868831836e-112,1.0282718829001767e-118,2.2245109556166075e-49,1.3236725022030932e-89,4.3447835877473386e-42,4.6552139408753301e-40,1.8814643354066644e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.4836970171716914e-50,8.5781099679434331e-52,4.3213936620883214e-54,3.2623753138805516e-56,6.9611433081437177e-52,2.0417582683688006e-56,6.3477819318672237e-61,5.6991921421400507e-62,7.0491008523431848e-56,2.6996280992367004e-61,3.7920849494529018e-65,2.0290826925734648e-70,8.1987832320165073e-77,1.3415865731829795e-77,3.9547048824393753e-82,3.9547027515463814e-82,3.1701160469023616e-84,1.0429550371714502e-65,2.3295063299354243e-115,3.1918713458622579e-122,3.3736050513538039e-129,6.9955234900385839e-135,3.4295923505024674e-144,4.1567969029101666e-148,9.6109622977785392e-149,2.4400008570815583e-76,5.2740089055202142e-144,2.6382543250438945e-154,1.1753752233226881e-158,1.6950321374762925e-163,9.342755566180114e-164,8.6693287095183725e-96,1.972380439708025e-106,3.03033700378122e-71,1.4720066529730544e-76,1.1122888289919767e-85,4.0090912406630346e-64,1.292046605347363e-66,3.7328547370059798e-90,5.629464749596069e-86,2.5321009856008917e-90,1.6359691209094899e-90,1.490672059936323e-91,4.0149190795049584e-93,2.3623287894577307e-97,1.8652505660401075e-97,2.7463353948794158e-95
6.300000000000001e-14,0.0025291229708648702,7.550400249515927e-24,7.5504002305439581e-24,7.3701445026614072e-24,7.3701431626809312e-24,6.6547724274056396e-32,7.8761270861804476e-24,4.0504879865603433e-30,2.7563040624973362e-30,3.7056552324142623e-24,5.1013631182012137e-29,2.7414350653592515e-30,2.6759869454504128e-30,2.7872378639780108e-38,3.0833761879138562e-43,3.1397164289433338e-24,4.322267645739941e-29,1.1653287495997224e-38,8.7853417021155738e-25,1.3989902715097438e-30,1.2891424936523812e-43,1.1502277704298578e-38,3.5890283389212109e-51,1.5524125145035407e-55,1.9997726975171544e-32,8.1209238222982859e-54,2.0105003842321199e-44,1.0012792473477642e-51,4.5562905275848687e-51,1.5232694107687151e-25,7.0441539555803001e-38,1.488393334935898e-37,2.0631826469864754e-32,1.9244174732097256e-66,3.761048086447919e-51,5.3955465804037649e-51,4.2087800438957297e-56,5.5895741840587947e-39,5.9848755886227314e-49,3.923698672433534e-54,6.011939100964088e-38,6.6506975662417248e-43,2.4253890687390676e-63,5.968349629640535e-38,2.0734935841819863e-51,2.5584577620262943e-68,1.665632821487088e-51,6.0015238999285592e-38,6.6391756728087487e-43,2.0099840003306189e-44,1.17166307142429e-48,5.5307583237291243e-32,1.4296527428919114e-62,1.5968560859430199e-63,5.9150322936775207e-70,6.5045715474372532e-41,7.1956686223045444e-46,2.0033054447760871e-53,8.6385989589639491e-58,5.0732518260103474e-74,3.135666071148874e-77,4.4751826721457212e-86,1.0544547753274942e-68,3.1388018771122152e-69,1.1852112092120329e-47,6.1664319001859252e-61,1.481751610457275e-70,2.9888716003506735e-81,1.3885268650221028e-82,2.2920187447603211e-82,3.4684575006424741e-82,5.6596409332739312e-82,1.5187765800173445e-87,9.1878982384007189e-91,1.2481965488910289e-35,1.2287094790454735e-57,2.0142838929567855e-28,1.4656261274075603e-63,2.4683916515370737e-73,5.3339390439754465e-33,1.6851783466312699e-100,2.3218918552618316e-102,6.7770850668588746e-104,9.907813596299664e-49,6.5132650865622365e-51,4.7974772338027785e-101,1.7708978397308726e-107,1.6512834853091294e-108,1.4342281418339765e-115,9.0649947620253196e-49,3.9129001464627396e-87,3.5559658526311992e-41,3.8100378513486249e-39,1.1654514715409668e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.0747875451255548e-49,1.074550522975888e-50,5.4250358045147231e-53,8.235720485581108e-55,1.1420556677935031e-50,1.6710100839085702e-55,1.0413315081313132e-59,9.3497033626248671e-61,5.7692517338367963e-55,4.4290126223618272e-60,6.2211138045015256e-64,6.6655117340727316e-69,5.3876231630120896e-75,8.8189898452564998e-76,5.200825271145458e-80,5.2008196656792718e-80,4.1690566506412233e-82,1.711039458232557e-64,5.1834810973203311e-112,1.4205171518060386e-118,3.0028327342962589e-125,1.2453473507633848e-130,1.2208988283424778e-139,2.9595575163879744e-143,6.8428164518648658e-144,8.0154426740763306e-75,1.8777718679199173e-139,1.8785818515170808e-149,1.673827613309792e-153,4.8277227975296868e-158,2.6402322083098255e-158,2.2805767231679515e-93,1.0377974645609873e-103,1.9921665241618089e-69,1.9360066328134846e-74,2.9262481795187058e-83,2.6271816675257594e-62,1.6939095695090207e-64,5.5151598195238821e-88,1.849158537546225e-84,1.5956611550632858e-88,1.0528396525033199e-88,9.7325898728247316e-90,2.6389463343009423e-91,3.1002147457520779e-95,2.4422494696068538e-95,1.8053222765806705e-93
1.2700000000000001e-13,0.0025291229708648702,1.5186013908372024e-23,1.5186013831811598e-23,1.4823468020440031e-23,1.4823462613017499e-23,2.6855005352917962e-31,1.5841149617067301e-23,1.6345541754595627e-29,1.1122929039753652e-29,7.4530315706765291e-24,2.0586058773023167e-28,1.1062925881822869e-29,1.0798813156695576e-29,2.253392201333585e-37,4.9900692814849005e-42,6.3147823280098441e-24,1.7442094661288164e-28,9.4213132801116825e-38,1.7669812655436334e-24,5.6455502835709199e-30,2.0863213286215033e-42,9.2993045490589587e-38,1.162151414283759e-49,1.0055942313284711e-53,8.0699346586903693e-32,1.3194217240450683e-52,3.2535578687668815e-43,3.2554738541385161e-50,1.4753414834870428e-49,3.0637319115826481e-25,5.6949781702949602e-37,1.2033151768311372e-36,8.3258202024502678e-32,2.0467947325643838e-64,3.0406654567444066e-50,1.739349110009883e-49,6.8111025230248268e-55,4.5190444761378901e-38,9.6858566956570527e-48,1.2705921492452735e-52,4.8604094900496656e-37,1.0763238000268451e-41,7.8535156907243373e-62,4.8252241510024732e-37,6.7143570401995162e-50,1.6572604776743419e-66,5.3936467188434646e-50,4.851989931626779e-37,1.0744592820501856e-41,3.2528827443911812e-43,1.8875349957554916e-47,2.2319112019430036e-31,8.4493843205633858e-61,1.8884976093643825e-61,1.3994182034636853e-67,5.2587432097194018e-40,1.1645327581456853e-44,6.4868421968427317e-52,5.595762615150932e-56,7.4157873660038215e-72,4.062772298181241e-75,1.1590345526532369e-83,1.1111217889643887e-66,6.6179574315795622e-67,1.9181368688390713e-46,9.9795541170046833e-60,4.2618063496782078e-69,1.5504471788110103e-79,9.1486192979032704e-81,2.9073429511863243e-80,6.5018727503610069e-80,5.3018628242367811e-80,2.002902170864738e-85,2.4250462910460866e-88,5.0370372037523086e-35,3.9788709976459941e-56,4.0509568855475763e-28,9.4943112130708065e-62,5.8399281394840153e-71,2.1524663111068333e-32,8.7762190459266503e-98,2.3508543319443479e-99,1.3724617846068944e-100,1.5930452810518843e-47,2.0956630720901038e-49,4.5660488324864368e-98,3.3710587364574609e-104,3.1433624964504577e-105,1.6754071517646093e-112,3.6581285971626069e-48,1.0808291025204043e-84,2.8749156911798358e-40,3.0803300117506251e-38,6.3109719111903631e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.5946082653323056e-48,1.1782082935154078e-49,5.9547792900639692e-52,1.8187227142427433e-53,1.8482980056581875e-49,1.3508814958992224e-54,1.6849785857791861e-58,1.5129976067366681e-59,4.6642271147405467e-54,7.1677722922716485e-59,1.0067454178470438e-62,2.158302969297093e-67,3.4869848874595714e-73,5.7118412330243097e-74,6.7375346942244619e-78,6.7375201702193126e-78,5.4010158631618472e-80,2.7689826756836925e-63,1.0999902401352422e-108,6.0290438086329738e-115,2.5489630511832794e-121,2.1142390010678544e-126,4.1442341423902217e-135,2.0091927752104696e-138,4.6454714068283989e-139,2.5954578868309888e-73,6.375833914058405e-135,1.2756040490801322e-144,2.2730409922710947e-148,1.3111998921979125e-152,7.1667097889420437e-153,5.9093210654384817e-91,5.3783219513492311e-101,1.2904825395406386e-67,2.5084961233883792e-72,7.5835552908150632e-81,1.6910204957882718e-60,2.1809211775411374e-62,7.6152276830762314e-86,5.9869451007636351e-83,9.5451223080517722e-87,6.5442885344417609e-87,6.2193233941127712e-88,1.7088403003175274e-89,3.9996185656751231e-93,3.1364495602883768e-93,1.1692824251680874e-91
