Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329)
0.0,0.0032227996774076275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0032227996774076275,1.4478536297371134e-19,1.4478536048216471e-19,1.3967117415005512e-19,1.3967117507148808e-19,3.6241916624646631e-27,1.7627175562712686e-21,1.867906597030457e-27,1.2476631592280789e-27,8.4997398850667464e-22,2.165369149769837e-28,1.2420172158531213e-27,1.1981460084483448e-27,1.0146229758351215e-35,2.584824138771633e-42,6.9692984152697508e-22,1.7754784167018388e-28,3.2650382814917169e-36,1.5537530928944143e-22,8.8868730260555574e-30,8.3179169527024324e-43,7.53025122120587e-36,1.6384763388714772e-50,1.9537547522778936e-55,7.7121674521667063e-29,2.8590703632940108e-51,1.2213695796684367e-43,1.1095805218334911e-50,1.2236772898886037e-51,1.0780240171851211e-22,5.8351414276329423e-38,7.9643556206903452e-37,8.9757415009734124e-29,1.4410717909386582e-64,1.6946131738908132e-44,2.2584316949788089e-50,5.1261627315835356e-51,5.0314292664541637e-37,1.7474669064463306e-45,6.528934547088858e-51,1.0616569887438594e-36,2.7046468136160852e-43,1.115127450897584e-58,4.7844810505063092e-38,1.2132418768587282e-51,2.8408669495134198e-65,1.4675099748113207e-52,1.0628584523960058e-36,2.7077074594672874e-43,9.1604809763988305e-44,4.3070607178417296e-47,9.247650317106787e-31,8.1764646220587747e-60,5.1087826198495136e-62,6.3226728292087584e-70,4.5067769925202706e-39,1.1481335287857566e-45,2.2616114815385138e-53,2.6934902996221441e-58,3.9751149384244097e-71,7.7020553776635625e-75,1.1061769667628625e-82,1.9614961624311363e-67,3.0765962113433125e-69,2.9947950446147594e-45,6.160598503247756e-55,6.6195644104820036e-65,5.4147433954505892e-76,8.9859190299674769e-78,5.976005916344583e-79,4.9178286433138054e-76,2.0573524528059242e-74,2.8293051096411658e-84,7.727983117279423e-89,1.6784218567329913e-33,1.0403650620284003e-53,4.7363637826871047e-23,1.6410913848861993e-59,1.8842634986061397e-72,4.5954181227010835e-31,1.7778835727605034e-97,1.7059222569524071e-100,4.4407790455969708e-103,3.5307169184633591e-47,2.65494029290817e-50,-2.2300027812286066e-99,-2.7598812329296259e-107,-1.6614451926563616e-106,-3.1369843482670373e-111,3.9475570365870728e-41,1.6532166044200656e-83,7.3793570479106083e-41,3.3621942245592206e-37,5.1131229675881704e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.1676125733440923e-45,1.6338251165629331e-46,6.2173283860105521e-48,8.0874156021027562e-51,6.7365800041724177e-49,2.312146994690288e-50,4.3035707203546749e-56,3.4970999741908551e-57,1.9532379413616896e-50,1.2771983602035978e-56,3.1077115286069674e-58,7.9171147721902789e-65,6.2513756131696836e-72,6.5874516755532549e-72,1.2262050664032825e-77,1.2262034065230736e-77,1.0046074353836099e-78,6.6615048892146716e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2766846609634125e-69,0.0,0.0,0.0,0.0,0.0,2.4678883521116621e-88,4.7297357217365846e-98,8.0956035184346673e-65,1.9147073104100696e-71,3.4339782541930966e-81,1.0851359370289353e-61,8.1545320981388917e-65,6.4991171393529457e-83,2.9768443574730074e-77,6.4554379209163344e-83,5.497127878155937e-83,4.4938378387870733e-84,3.2120269227143818e-84,1.1944810705181502e-89,7.0155057380316725e-90,8.3976071273967996e-87,2.7765326622704059e-96,2.7828092562960549e-96,2.1852357995060705e-99,4.2060139327647802e-106,2.1901759994360297e-99,1.7760902349184108e-106,1.6094018549939808e-96,1.6093691814850818e-96,2.8838074224599241e-99,4.0397673632275201e-105,4.172412281313814e-106,8.7635290722541295e-106,4.4895222750258213e-112,3.5334240001605998e-115,6.0467236990555948e-74,5.6888485422715491e-68,2.0155277417796763e-64,5.4972832583951914e-125,1.0113625700644133e-55,8.6758095304190242e-64,2.3636018393768986e-73,8.1126470370411443e-82,6.3987705419331485e-58,4.3265703347591259e-128,4.3265700480394612e-128,2.4265899272809592e-92,2.408577367621888e-88,4.6614783019747377e-88,6.445801965638653e-100,7.006214304071072e-64,1.5859429876122055e-92
3.0000000000000002e-15,0.0032227996774076275,4.7572333537715026e-19,4.7572331900412974e-19,4.5891956380747706e-19,4.5891956986260802e-19,2.3816116478588582e-26,5.7917870478222439e-21,1.2274814650253837e-26,8.1989293078254259e-27,2.7927709349971889e-21,1.4229564759648075e-27,8.161827329511129e-27,7.8735308019873101e-27,9.566443971373268e-35,3.1756404949057897e-41,2.2899117277577433e-21,1.1667426676803353e-27,3.0784643646206347e-35,5.1052209072392815e-22,5.8399610834703072e-29,1.0219153424946041e-41,7.0999501420135145e-35,2.481115112009154e-49,3.5167511593099965e-54,5.0679957058838471e-28,3.6799330428664976e-50,1.4218596941889234e-42,1.7451732461782597e-49,1.7741683022090297e-50,3.5420789060911949e-22,5.5017037156388295e-37,7.509247127291707e-36,5.8983443317494812e-28,3.0001055052957202e-63,1.5977779935711859e-43,3.4195804252852512e-49,6.2978248191047041e-50,4.7439192324890071e-36,2.1468868496987402e-44,9.8866683180062396e-50,1.0009905624277709e-35,3.3228507661804385e-42,1.6886139906948134e-57,4.5110813489877299e-37,1.8371942074114771e-50,5.1135410479729783e-64,2.2222288313532345e-51,1.0021233916102453e-35,3.3266109923148498e-42,1.1254302592011684e-42,5.2908938619891091e-46,6.0770273182251813e-30,1.518175816376446e-58,1.0945025273889049e-60,1.5352127172948628e-68,4.2492464105753412e-38,1.4105638249075356e-44,3.4247174240428567e-52,4.8482723754312505e-57,9.5898903265950173e-70,1.6064234139212387e-73,2.6232014297619037e-81,4.0824586365831405e-66,7.2823419663642241e-68,3.6793192218215005e-44,7.5687348153762567e-54,1.0009555628221294e-63,9.7187354840653233e-75,1.8543065840288347e-76,1.3961408980881438e-77,1.1628602359187592e-74,4.276960857954057e-73,6.6467875002582033e-83,2.0363075516309617e-87,1.102963000081889e-32,1.5754093416973443e-52,1.5562331635103562e-22,2.953963531556799e-58,4.575195857409668e-71,3.0198468536096338e-30,5.1921649482817597e-96,5.468135370794966e-99,1.5503194715727117e-101,4.3369793651883994e-46,4.0197677524229389e-49,9.2396170178471023e-98,1.0646535994459849e-105,6.4092013295003573e-105,1.2159203619902007e-109,2.5941088639800968e-40,4.2970405293890557e-82,6.9576940277389928e-40,3.1700690893415033e-36,4.7740409362804851e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.4344947267101401e-44,1.9912016027597074e-45,7.6871401002313175e-47,1.231001671911115e-49,8.2763829592117318e-48,2.1800238405969267e-49,5.2871330653747941e-55,4.2964149523121095e-56,1.8416237221525175e-49,1.5691286692197013e-55,3.8180439057605189e-57,1.1988768308859285e-63,1.1252294029802279e-70,1.1857400924369499e-70,2.5575057483260073e-76,2.5575018120570312e-76,2.0953222354322083e-77,8.1841425667879554e-59,3.15311563954219e-106,2.7048487778812001e-114,2.5924929593691831e-121,2.6365693864349434e-128,6.3095508958849342e-137,4.0269960521812984e-142,6.8426015213678359e-142,1.9332661125764137e-68,4.7478600786792187e-138,1.6372895072879063e-146,3.5514888006391754e-151,2.8355730813557235e-157,1.2157474164910224e-150,5.8524164190397504e-87,1.256757222312779e-96,1.4572064241535731e-63,3.9935271652424197e-70,8.1434247774288512e-80,1.9530114615700338e-60,1.7006271459025939e-63,1.5035614386755225e-81,4.5077928469093578e-76,1.1604316892685492e-81,9.8823213952295317e-82,8.0864251131791886e-83,5.781642479690581e-83,2.490965222542609e-88,1.4629799448665336e-88,1.5115704588184222e-85,5.7869832693729154e-95,5.800050197270446e-95,5.1789267695043066e-98,1.1169636668738e-104,5.1906230923852488e-98,4.7166373679625453e-105,3.356751250588421e-95,3.3566737679794709e-95,6.8376975164087651e-98,1.0447167141581463e-103,1.1033414676037123e-104,2.3282769340825377e-104,1.32083780067994e-110,1.1405043264068144e-113,1.4337814349197064e-72,1.0238705048517508e-66,3.0501666489808956e-63,1.9310861459181185e-123,1.5314912579783662e-54,1.5616451711833212e-62,4.9297967392588623e-72,1.9238550516273785e-80,9.6895786897159197e-57,1.6434542940578444e-126,1.6434541936298362e-126,6.2908977566832404e-91,5.946163341455493e-87,1.2839805749420917e-86,1.706234956314475e-98,1.2611161842969316e-62,4.8215261551964854e-91
7e-15,0.0032227996774076275,1.0548647864463146e-18,1.0548646974625152e-18,1.0176041961306137e-18,1.0176042290389318e-18,1.2943540996962668e-25,1.2842663329617131e-20,6.6710944580479973e-26,4.4559397554671867e-26,6.1926612147606317e-21,7.7334451787439247e-27,4.435775407978896e-26,4.2790924357687894e-26,1.5451238274556065e-33,1.6062796917890902e-39,5.0776264360884277e-21,6.3409824372275235e-27,4.9721819297769194e-34,1.1320479475538847e-21,3.1739483079882804e-28,5.1689801430770446e-40,1.1467480285246069e-33,4.0974320352430548e-47,1.9578635068790232e-51,2.7543453211710638e-27,2.101505360130953e-48,6.2980016177369221e-41,3.2797560658457316e-47,2.5417022203063208e-48,7.8541749173068281e-22,8.8860693581310066e-36,1.2128535486100161e-34,3.2056216252760591e-27,5.5546237289723963e-60,2.5806514478668136e-42,5.6393309346890683e-47,3.1853318493337981e-48,7.6621474929437643e-35,1.0859183160679529e-42,1.632781744521697e-47,1.616746794485845e-34,1.6807380078857637e-40,2.7885750010095758e-55,7.2860682177624983e-36,3.0341279075350843e-48,2.8467496131678734e-61,3.6700180741138798e-49,1.6185767901780447e-34,1.6826400075596451e-40,5.6925674542494023e-41,2.6723411271870566e-44,3.3027321214015954e-29,9.5054309393401696e-56,2.3762968464973275e-57,1.176509601607544e-64,6.8631698483524096e-37,7.1348150024223145e-43,5.6557426119742322e-50,2.6991550448657908e-54,6.3542155596270338e-66,3.0888079875078154e-70,1.7745537622783085e-77,7.5182005666166818e-63,4.7176311417615246e-64,1.8610485460284939e-42,3.8283687131844464e-52,1.618511551902017e-61,5.0451458720454047e-72,2.8704836771001004e-73,7.0317025416827421e-74,7.3613178996801651e-71,7.697726138353075e-70,3.6151631824143102e-79,3.9499960729538108e-83,5.9943664481558606e-32,2.6017883566850606e-50,3.4507736965823303e-22,1.6445978876857492e-55,3.5062399772742891e-67,1.6412234455647143e-29,3.6245136835482718e-91,1.3802651895378254e-93,1.437218916136983e-95,2.1891097567635375e-44,6.6246459162795386e-47,1.3041307041906381e-92,6.45604811020125e-100,3.8865450587467387e-99,6.1476169580750317e-104,1.4098416119859333e-39,6.5969677556365134e-78,1.1237924561766511e-38,5.1201414855065459e-35,7.0841994899235971e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999976,0.0001,0.10889011,7.2558250500884708e-43,9.2358393000687707e-44,3.6867808865702321e-45,1.9305956476130319e-47,4.1863828808992138e-46,3.5210618670859492e-48,2.6736320871463404e-53,2.1730520876433997e-54,2.9744921262931617e-48,7.9368265297851687e-54,1.9312096772467039e-55,1.9799428910978435e-61,6.2628549035132463e-68,6.6014404473862041e-68,4.9175649074025195e-73,4.9175382777199174e-73,4.0290583904622197e-74,4.1397019954515366e-57,1.0884497244115716e-101,3.7348612680998501e-109,1.4318898607045357e-115,5.8249394853524122e-122,5.5755569599828483e-130,1.4234054520201088e-134,2.4186390597833128e-134,3.1928261749002676e-66,4.1957553879701036e-131,5.787213064636616e-139,5.0212621220855701e-143,1.6036253699656365e-148,6.9261278268498572e-145,3.9596506101822679e-83,3.035594195407155e-92,8.1127141082384856e-61,7.6790102031855215e-67,5.509657164973066e-76,1.0850109311619834e-57,3.2631377036905742e-60,6.4830696402203636e-78,7.4446636148834247e-74,6.3103614867817997e-79,5.3802676540180175e-79,4.4774741187832025e-80,3.2188479720529892e-80,4.7746607216825128e-85,2.8030170105817316e-85,8.4157253041301196e-83,1.0966868448394185e-91,1.0991050959594604e-91,3.453050852146125e-94,2.6574318540807596e-100,3.4606668294411081e-94,1.1221025886245013e-100,6.4547085366074396e-92,6.454184337963634e-92,4.609523632504451e-94,1.482473726378214e-99,2.3603155311012094e-100,5.6033299147546828e-100,1.1428506241251481e-105,3.5978782370728408e-108,9.675762944223944e-69,5.6881970301199065e-64,4.9905550808649463e-61,2.2233148604422258e-117,2.5292546531926414e-52,8.6943364768454228e-60,9.4795268465620292e-69,1.301651649286716e-76,1.6002694941622749e-54,6.999333601150257e-120,6.9993335173257318e-120,9.0452445838338793e-87,5.1899778228589457e-83,4.0175102196462878e-82,3.7405986312343928e-94,7.020970876346994e-60,5.4674486815305394e-86
1.5e-14,0.0032227996774076275,2.2131476864828978e-18,2.213147292818621e-18,2.1349732971625228e-18,2.134973442748904e-18,5.7262221200067497e-25,2.694443131025942e-20,2.9512918497667012e-25,1.9713076848062319e-25,1.2992427330797198e-20,3.4212659100686221e-26,1.9623868093023447e-25,1.8930702059436645e-25,1.436991492947233e-32,3.0892901698968863e-38,1.065304399665381e-20,2.8052430446385059e-26,4.6242159835425832e-33,2.375162329428129e-21,1.4041961909535207e-27,9.9412857710453157e-39,1.0664950008743179e-32,1.6074328127680192e-45,1.552968849247659e-49,1.2185222443024352e-26,4.1699953088959427e-47,1.1696151836973235e-39,1.3274688931528903e-45,9.6287710768372707e-47,1.6478366793290812e-21,8.2641882671331104e-35,1.1279712455867686e-33,1.4181667908481606e-26,8.4232164112374544e-58,2.4000512011935583e-41,2.2078210455055091e-45,6.1256707898090931e-47,7.1259400470733158e-34,2.0884878559106385e-41,6.4057292236865432e-46,1.5035980971750593e-33,3.2324854318295581e-39,1.0939177344327745e-53,6.7761631346343694e-35,1.1903515886901533e-46,2.2579313937896894e-59,1.4398274753449867e-47,1.5053004724373411e-33,3.2361435516029113e-39,1.0948266499125654e-39,5.128509701069194e-43,1.461128604696002e-28,7.5902900304124506e-54,3.8169614442953441e-55,3.7907829901629506e-62,6.3828666118112753e-36,1.3722096122273489e-41,2.2187623036388967e-48,2.1409584309348421e-52,1.7224939091938018e-63,4.9281849078636137e-68,5.6787322697774323e-75,1.1322996537105477e-60,1.4255223786334891e-61,3.5792812757111441e-41,7.3629565817508005e-51,6.1623979020025194e-60,3.6401136979943437e-70,3.5740321294374594e-71,1.6162525939047046e-71,2.162193591671677e-68,1.1268320421404491e-67,9.0346113713616711e-77,1.978125853821544e-80,2.6519094199035786e-31,1.0207348601592228e-48,7.2398420866307932e-22,1.3045470475492895e-53,1.129749314249922e-64,7.2607896425151248e-29,3.6199402738701102e-88,2.7299768439935765e-90,5.6866782265242986e-92,4.1970571104075221e-43,2.5910449726402815e-45,1.6363189122582843e-89,1.6207492160172665e-96,9.7569483219773667e-96,1.2695761677288943e-100,6.2371381015092074e-39,2.8092928528357874e-75,1.0451766353386546e-37,4.7618274167374316e-34,5.8368684810979944e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999959,0.0001,0.10889011,1.3954727856940599e-41,1.5806836592717716e-42,6.3622355933553478e-44,6.8137866947910986e-46,8.0517319810897375e-45,3.2746434848244602e-47,5.1401606053836444e-52,4.1789658404541896e-53,2.7663200322749597e-47,1.5264485272603134e-52,3.7141975757005159e-54,7.7677101982373619e-60,4.9658874268633763e-66,5.2363790496463814e-66,7.846028089765968e-71,7.8459428658926892e-71,6.4288069058357396e-72,7.9618810679880136e-56,8.9095638524577462e-98,6.1147084445144698e-105,4.6887065622143671e-111,3.8147956947120616e-117,7.3024982429737293e-125,3.7285526653317726e-129,6.3355731231299164e-129,1.2526324096273443e-64,5.4957033672060128e-126,1.5159209630851459e-133,2.6305632167570869e-137,1.6802298447656498e-142,2.0460480217803436e-139,1.2673847140126389e-80,1.9461751626022643e-89,6.4350618342787405e-59,1.2252544403996617e-64,1.763479486895287e-73,8.5806475422561354e-56,5.1911493508751789e-58,1.3772430674413513e-75,2.9207216660009402e-72,4.8450707960310607e-77,4.1375015226814827e-77,3.5242730049198289e-78,2.5532496816947828e-78,7.5847378991034104e-83,4.4500245814662466e-83,6.6758055465156189e-81,1.7150472547310177e-89,1.7187083499052734e-89,1.0832966725824895e-91,1.6689925363963744e-97,1.0856105456582555e-91,7.0468446503621613e-98,1.0299354636884433e-89,1.0297676970473878e-89,1.4679896878877449e-91,6.0255612072025166e-97,1.3047923516619091e-97,3.5744198166113376e-97,1.4501172370647672e-102,9.1339751911100259e-105,3.0858912353839044e-66,4.4984304011043959e-62,1.9318154643740082e-59,1.118624370777526e-113,9.9227672133990494e-51,6.8966109956954648e-58,1.5125869676797853e-66,4.166270151613552e-74,6.2783887035995866e-53,7.043897764714874e-116,7.0438977750744778e-116,3.540198109186844e-84,1.7618894543516874e-80,2.7312709255090426e-79,2.1260857702371157e-91,5.5690282390847196e-58,7.4394009622117258e-83
3.1e-14,0.0032227996774076275,4.5297134781490177e-18,4.5297118372883789e-18,4.3697108447690958e-18,4.3697114515982448e-18,2.3867884462162718e-24,5.5148028939576811e-20,1.230149401211889e-24,8.2167521330419539e-25,2.6591901789491611e-20,1.4260346834858088e-25,8.1795670050885171e-25,7.8906429090796383e-25,1.2128140977866447e-31,5.2524675554780537e-37,2.1803831693821371e-20,1.1692678193200602e-25,3.902820054079641e-32,4.8616417657575924e-21,5.8532712803409259e-27,1.6902367936300695e-37,9.0011644417930737e-32,5.4868374714438945e-44,1.0623495328428046e-47,5.0790112231409158e-26,7.1975547331095506e-46,1.9552066741224755e-38,4.6020409913862188e-44,3.2305291970341181e-45,3.3726749959335955e-21,6.9749235040359606e-34,9.5199710745599896e-33,5.9111636146945179e-26,1.0496811086252769e-55,2.0256342640044508e-40,7.5058700116231029e-44,1.0413149312671994e-45,6.0142804678969121e-33,3.5508409444184501e-40,2.186735840280787e-44,1.2690231685772124e-32,5.4959062649463345e-38,3.7336767220698219e-52,5.7190425531288959e-34,4.0635428901532609e-45,1.5444642177388635e-57,4.9152068873858201e-46,1.270460708221078e-32,5.5021261486570104e-38,1.8614412183864579e-38,8.6825379641295614e-42,6.0902369750114365e-28,5.0327596195918107e-52,5.0682845381570628e-53,1.0073391809805385e-59,5.3871123539141655e-35,2.3330580313039148e-40,7.5735620209377293e-47,1.4645798740672404e-50,3.4750511105871933e-61,6.7489529369530834e-66,1.5557582914449691e-72,1.3945975575180035e-58,3.5141252874549437e-59,6.0855757981321688e-40,1.2518687215617228e-49,1.9871246624867953e-58,2.0905537765645385e-68,3.3527116683627832e-69,2.6239314638220574e-69,5.0888373686331611e-66,1.3249073022303763e-65,1.6964025798332968e-74,7.4334857745425692e-78,1.1053632707103315e-30,3.4845104009965171e-47,1.4817928164151413e-21,8.9249061269854475e-52,3.0022225392292777e-62,3.0264371170851383e-28,2.7009066532092775e-85,3.9921538878844218e-87,1.6633195473415617e-88,7.0920621586874599e-42,8.7917632268019431e-44,1.7802142955615963e-86,3.5267655841240641e-93,2.1231287553951614e-92,2.0426838198940706e-97,2.5997464670443111e-38,9.2163848164425498e-73,8.8217476722704052e-37,4.0189743000964067e-33,4.0177852526349231e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999907,0.0001,0.10889011,2.3725763009096992e-40,2.2058326812669177e-41,8.9132718647161068e-43,1.9232197791515101e-44,1.3690501502376709e-43,2.7637771001396654e-46,8.7329364665099425e-51,7.1038978698194051e-52,2.3347473408023202e-46,2.5952689818774328e-51,6.3148915530863437e-53,2.6516773083512739e-58,3.3946215514300269e-64,3.5822825264065004e-64,1.0745006637817562e-68,1.074477312103683e-68,8.8052405965146356e-70,1.353749432871774e-54,2.2318021489835698e-94,3.0638310621161038e-101,4.6989579524993585e-107,7.6465373002208073e-113,2.9271343752573699e-120,2.9890890824053318e-124,5.0791479270143382e-124,4.2762897783038182e-63,2.203201979009053e-121,1.2152510308795054e-128,4.2176053633152577e-132,5.3878545328880804e-137,5.4681546464162068e-135,3.4735840298932401e-78,1.0670616121215668e-86,4.4022025550089312e-57,1.6781304488261361e-62,4.8331287888298418e-71,5.8352189269141267e-54,7.0679511076355163e-56,2.2575605454373588e-73,9.9707610791478484e-71,3.1155701338880635e-75,2.6682537026783936e-75,2.3745883549541813e-76,1.7467239430063508e-76,1.0297409175504036e-80,6.034417293376447e-81,4.5674255674205128e-79,2.2592389890514822e-87,2.2637728897479607e-87,2.8557926287056086e-89,8.7919620039873947e-95,2.8615310332449475e-89,3.7116866864061898e-95,1.4106965849137378e-87,1.4102368674936719e-87,3.9834727464529673e-89,1.8959018209757683e-94,5.5917085960974492e-95,1.9404035303187884e-94,1.5552816229456647e-99,1.9594182215161556e-101,8.3975508423057999e-64,3.059138546881138e-60,6.4246199009471592e-58,4.7121452497582061e-110,3.3873506965911668e-49,4.7182199857827063e-56,2.0717856922762017e-64,1.1418755981718474e-71,2.1434088521118933e-51,5.9345230330694025e-112,5.9345231264239607e-112,9.9968458275665594e-82,4.9775706706404955e-78,1.5432708657394024e-76,9.5018788681823247e-89,3.8096768033129741e-56,8.4083438310192205e-80
