Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071)
0.0,0.002346265059590128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002346265059590128,1.5313392758510146e-21,1.5313392707006957e-21,1.4831804639262476e-21,1.4831804587884277e-21,7.7538182479645862e-30,9.5815400858385627e-23,2.5131205117214624e-29,1.684080228934601e-29,4.5515105742854793e-23,1.5927155956752613e-29,1.677630864059157e-29,1.6248713567729198e-29,4.4989939164687814e-38,1.5743383767576916e-44,3.7780532316647306e-23,1.3220587480760465e-29,1.5772954504760962e-38,9.163293142659815e-24,5.7236365417783075e-31,5.5194489965775304e-45,2.7542303177887347e-38,3.8785932115180658e-53,2.254653156002174e-58,3.7502242219083325e-31,4.6241306421771313e-54,6.7178564239962481e-46,1.793394982900939e-53,7.3569349871667036e-54,3.5704798031196754e-24,2.6949343003722399e-39,1.6610563077248344e-38,3.9556778006057551e-31,1.5502929768347842e-68,1.8542544480713837e-48,6.4358450198381574e-53,7.2773408697927433e-55,4.2500677534562448e-39,1.532574164018557e-48,2.1844010994536196e-54,1.4737107832070247e-38,5.1569740149707476e-45,6.8842091706652466e-63,2.2369728010927707e-39,6.4793122142578299e-54,2.4089997327898483e-69,1.7540740659128504e-54,1.473779445788625e-38,5.1572142280729055e-45,6.2512175887273686e-46,1.8571253574265619e-49,3.9115741569530741e-32,1.2313141069416401e-63,6.2599551005132467e-66,9.522911303801114e-74,3.600594555395549e-41,1.2599604119711084e-47,8.8539163310237024e-56,5.1359237498224739e-61,7.4213266340417824e-76,4.0984609518013203e-79,8.9992612031633886e-88,3.5007215271560002e-71,4.5950505520416598e-73,5.1351220751120428e-48,4.4193792855770655e-59,2.5541629237702321e-69,1.133576364078859e-80,1.1626765566034326e-82,7.2895413132179959e-84,6.1240707992946462e-82,2.7594294764770948e-80,4.7398575333338619e-89,1.1437428557740729e-93,3.887995404858318e-35,1.8516990334304413e-57,2.1403920776158044e-25,8.2394609518291415e-64,1.4940058740495007e-76,1.0908238443417269e-32,3.652777445295248e-103,2.7160394708274444e-106,4.9977907972584058e-109,1.5412995068605884e-49,7.7035779355443656e-53,-1.2447038438570454e-104,-1.8934995811215242e-112,-2.3461470466419084e-112,-1.0581344864542682e-117,1.5267887998054793e-45,1.2597177147343625e-88,2.5642051634021868e-42,2.8509040685959386e-39,7.414330308770345e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.02742356036973e-48,2.2456562429494491e-50,4.3758793407072966e-52,4.0236117327666773e-55,2.5272594013577494e-51,1.303106225693708e-53,3.0576130725967153e-59,2.557136527454518e-60,2.5064822569172606e-53,1.1422213206134259e-59,3.5781155648535655e-62,1.2520941994457412e-68,6.7136394301480545e-76,3.866555727001428e-76,9.0727365299057494e-82,9.072732769417378e-82,2.7443868858994919e-83,2.2515376331973465e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.690700545787661e-74,0.0,0.0,0.0,0.0,0.0,6.3871081335898974e-94,2.4653572977401243e-104,3.8112578209900781e-69,1.238162743497103e-75,1.7314808461281954e-85,1.2081885199349551e-64,6.045603192987681e-68,5.1108023077942269e-88,3.8498703896739268e-82,1.1640416623312151e-87,8.9926253224507529e-88,7.5458533803426702e-89,1.4268611627914888e-89,6.6924933638001582e-95,4.3365711831874252e-95,6.6327052001102994e-92,1.295421464997225e-101,1.2960514234904517e-101,9.2414541182755569e-105,2.1551731676203302e-112,9.24594835413493e-105,8.1642880144030799e-113,2.5601484559255175e-102,2.5601227480330656e-102,5.194722596279211e-105,9.4984119356594465e-111,9.8018290567754619e-112,6.5017281401550162e-112,9.0578465825946276e-119,6.4618101690483621e-122,4.1725030302052954e-78
3.0000000000000002e-15,0.002346265059590128,5.0315432876193522e-21,5.0315432537744015e-21,4.8733071753153197e-21,4.8733071415525008e-21,5.0953662480376211e-29,3.1482203612068414e-22,1.6514791796126143e-28,1.1066812881531031e-28,1.4954958021871422e-22,1.0466414818924098e-28,1.1024431322330657e-28,1.0677725980976497e-28,4.241907977085907e-37,1.934186913985709e-43,1.2413599104068232e-22,8.6878130591717164e-29,1.4871641054999719e-37,3.0107967347227223e-23,3.7612470914199085e-30,6.7810365930971132e-44,2.5968455101768312e-37,5.8732908420687704e-52,4.0583713502208538e-57,2.4644329743777051e-30,5.9518998742322357e-53,8.1283325764330519e-45,2.8207475728739101e-52,1.100357302565444e-52,1.1731576660918685e-23,2.5409377243384557e-38,1.5661384642412347e-37,2.5994453202225822e-30,3.2283372780001958e-67,1.7482968253730178e-47,9.7450718001487923e-52,8.9407149881723646e-54,4.0072067350213237e-38,1.8828764113646289e-47,3.3078068227347585e-53,1.3894983882054248e-37,6.3357096140140198e-44,1.0424640539490869e-61,2.1091455181617481e-38,9.811527721691084e-53,4.3361928250688946e-68,2.6561688533183496e-53,1.3895631353635499e-37,6.3360047447202461e-44,7.6800658549340348e-45,2.2814273152331165e-48,2.5704630309978345e-31,2.2867014128687187e-62,1.3413829136446873e-64,2.3126517938939981e-72,3.3948459151012742e-40,1.5479512055371408e-46,1.3407342128416233e-54,9.2446529537973364e-60,1.7912271866536469e-74,8.5482071656596269e-78,2.1341018084252426e-86,7.2885396016014072e-70,1.0879815903380852e-71,6.3088638566851228e-47,5.4295225877119335e-58,3.8631605031786637e-68,2.0358870630857553e-79,2.4013484395152525e-81,1.7073122893194771e-82,1.448403611787943e-80,5.7379168193433612e-79,1.114371819718718e-87,3.0157986876988958e-92,2.5549684256019677e-34,2.8040010112965376e-56,7.0327011822581705e-25,1.4831028012698131e-62,3.62821398151076e-75,7.1682711664249625e-32,1.067444564792832e-101,8.711600463534536e-105,1.7458177304122219e-107,1.8933763616398645e-48,1.1664317556946092e-51,5.1567019472435512e-103,7.3036075185255077e-111,9.0495593654467232e-111,4.0995046419993083e-116,1.0033183445887273e-44,3.2760771944512817e-87,2.4176793095810814e-41,2.6879952761158426e-38,6.9272006533173067e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.2622630078952198e-47,2.7389321602687065e-49,5.4172153531754451e-51,6.1307213303115121e-54,3.1049188449786815e-50,1.2286423649819275e-52,3.7564669264671569e-58,3.1416176280471804e-59,2.3632541399169675e-52,1.4033001335310987e-58,4.3959683177100695e-61,1.8960275209662366e-67,1.208442400572653e-74,6.9597924114354435e-75,1.8923103278979977e-80,1.8923094361270459e-80,5.7240013282127784e-82,2.7661749203360731e-62,9.5873335280633062e-113,1.0503231858971466e-120,4.116326331832829e-128,5.7502623030647052e-135,3.2938462742606524e-144,2.8169198030810253e-149,1.9694450024554429e-149,1.3160202190683905e-72,8.067748724854406e-145,2.8893577347681746e-154,3.1635840350862597e-159,3.3345540065698998e-165,6.1823635563617547e-160,1.51465576714685e-92,6.550800991192169e-103,6.8602590700047617e-68,2.5824520952255131e-74,4.1060808743307247e-84,2.174566383212715e-63,1.2608535514738275e-66,1.1831147630917318e-86,5.8297978075517768e-81,2.0933053812483365e-86,1.6175047854093606e-86,1.357996742118282e-87,2.5683446705445653e-88,1.3957546312728507e-93,9.0438768848750227e-94,1.193886276687555e-90,2.7002474056319005e-100,2.7015594602852575e-100,2.1903808176805874e-103,5.7238076438980551e-111,2.1914452718981121e-103,2.1683083506126257e-111,5.3397332062745296e-101,5.3396722419925105e-101,1.2317747161242395e-103,2.4637403815106074e-109,2.5934949564071911e-110,1.7274560328353285e-110,2.6650227100874149e-117,2.0858334068532778e-120,9.8941956046400407e-77
7e-15,0.002346265059590128,1.1156900028924872e-20,1.1156899844984929e-20,1.0806028546641599e-20,1.080602836314805e-20,2.7692206837238066e-28,6.9808367574005526e-22,8.9754298357879758e-28,6.0145720362064821e-28,3.316095981123842e-22,5.6882620177276265e-28,5.9915385143742958e-28,5.8031116709814656e-28,6.8513156171933076e-36,9.7833730520198118e-42,2.7525778580052414e-22,4.7216319761413406e-28,2.4019927470390747e-36,6.6761171783055373e-23,2.0441568099001939e-29,3.4299384007600974e-42,4.1942957325674076e-36,9.6996114510446179e-50,2.259438956308041e-54,1.3393654437464959e-29,3.399209859559278e-51,3.9693552473630112e-43,5.3015238055803606e-50,1.7497896769684439e-50,2.6013497135645245e-23,4.1039945231243009e-37,2.5295458770774637e-36,1.4127416979007937e-29,6.0088318459008025e-64,2.8237609255931064e-46,1.6078395748066293e-49,4.5222286105606595e-52,6.4722456579356353e-37,9.5238257388360514e-46,5.4628601423778419e-51,2.2442452416693636e-36,3.2046823208610104e-42,1.7215921945914407e-59,3.4065856434523509e-37,1.6203776251010791e-50,2.414091390957582e-65,4.3866769029735938e-51,2.2443499388377382e-36,3.2048316734512249e-42,3.8846755570013691e-43,1.1528627244027839e-46,1.3969908257118404e-30,1.4364536648584593e-59,2.9222414681474149e-61,1.7783985489163489e-68,5.4831848978540827e-39,7.8297436124438638e-45,2.2141935403912535e-52,5.1468261539628781e-57,1.1985109481402818e-70,1.643704190960072e-74,1.4437848000628678e-82,1.3514524660092823e-66,7.0967593759831789e-68,3.1911088978467043e-45,2.7463250397532257e-56,6.2694746276126707e-66,1.080315803029606e-76,3.7996202399020058e-78,9.1266852254976541e-79,9.213723848321299e-77,1.0377348830470392e-75,6.1963542769816355e-84,5.9811023777877898e-88,1.3885698555283142e-33,4.6308246943494874e-54,1.5594149781839823e-24,8.257099032694253e-60,2.7900608629909621e-71,3.8958002165110889e-31,7.6238344496575289e-97,2.2549159658053205e-99,1.6597122741127532e-101,9.5636140507467494e-47,1.9236624946136163e-49,7.3053847832449709e-98,4.4453194111213096e-105,5.5079918095984862e-105,2.1067622993386249e-110,5.4528167487644271e-44,5.074624188882918e-83,3.9049197981792518e-40,4.3415194889781205e-37,1.0335139262018216e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.3846883913628333e-46,1.2782069491666531e-47,2.6174086442295375e-49,9.688113905522958e-52,1.5705118420127348e-48,1.9844339798179281e-51,1.8998964910730308e-56,1.5890300141745898e-57,3.8170052204473862e-51,7.0980668672671932e-57,2.223528545192503e-59,3.1312866490036005e-65,6.7266890810800587e-72,3.8747580374421695e-72,3.638624923459648e-77,3.6386188900938284e-77,1.1006558743201879e-78,1.3991705582484924e-60,3.4736991210586289e-108,1.5222299130040116e-115,2.3863140901572037e-122,1.3334159381790423e-128,3.0550788164246057e-137,1.0450888352490875e-141,7.3067282056345635e-142,2.173416115469847e-70,7.4832522887999163e-138,1.0719760376795536e-146,4.6948429193135594e-151,1.9794264243903612e-156,3.5616278638130912e-154,1.0247895182448066e-88,1.582294463027446e-98,3.8193719177040152e-65,4.965777525407214e-71,2.7781225742084708e-80,1.2089590664221216e-60,2.4210444121742973e-63,5.1467337432242292e-83,9.6278223018411244e-79,1.1461584394199478e-83,8.8905855329140188e-84,7.5350733341100292e-85,1.4298620463341088e-85,2.679577605492392e-90,1.7351676457315722e-90,6.6468498606796705e-88,5.1276631730191892e-97,5.1301132230641646e-97,1.4634357974409409e-99,1.3646549462958159e-106,1.4641351401949527e-99,5.1695809214133269e-107,1.0267668788142593e-97,1.0267256329981237e-97,8.3153427042891512e-100,3.6588084536039948e-105,5.6270229470843743e-106,4.1631727214065903e-106,2.3101129971782442e-112,6.5921005631751583e-115,6.6847328433934995e-73
1.5e-14,0.002346265059590128,2.3407612589830636e-20,2.3407611776080417e-20,2.267147005633031e-20,2.2671469244555e-20,1.2251031545981395e-27,1.4646070470873531e-21,3.9707298005766761e-27,2.6608465350525995e-27,6.9572860279706884e-22,2.5164820416963693e-27,2.6506564566776919e-27,2.5672964009953069e-27,6.3718396938726789e-35,1.8815971719271066e-40,5.7750052385192282e-22,2.0888459031110238e-27,2.2338945099942972e-35,1.4006766176603431e-22,9.0433554736193568e-29,6.5966652585286342e-41,3.9007690135357567e-35,3.8052834265944418e-48,1.7922245240224892e-52,5.925350494923572e-29,6.7451586238251367e-50,7.5679024057072693e-42,2.1458165994171876e-48,6.8052565412554137e-49,5.4577341298031069e-23,3.816784766029124e-36,2.3525177753205658e-35,6.2499668907257954e-29,9.1745218139090278e-62,2.6261457648164666e-45,6.299019104031944e-48,8.6971246657569395e-51,6.0193093781149776e-36,1.8316760136289566e-44,2.1432019179198629e-49,2.0871826143006244e-35,6.1634282338067012e-41,6.7539474580947676e-58,3.1681828188195784e-36,6.3570956882085825e-49,1.9148741267804853e-63,1.7209913616905086e-49,2.0872801607513647e-35,6.1637156840491958e-41,7.4712323747128528e-42,2.2140527192094824e-45,6.1802877656659457e-30,1.1521267007015303e-57,4.7146593464750346e-59,5.7554353137102222e-66,5.0994566201761776e-38,1.5058639285169715e-43,8.6865702237236492e-51,4.0825488027747992e-55,3.2844440047428986e-68,2.6226761736197036e-72,4.6206835615820387e-80,2.0533025151890134e-64,2.1632302953314363e-65,6.1373389118015201e-44,5.281899734325093e-55,2.3992147570734674e-64,8.0203897642468585e-75,4.8064429794239011e-76,2.2332695558396191e-76,2.722220823637409e-74,1.5280614459247591e-73,1.5733323335706738e-81,3.0431822833654704e-85,6.1430334745095878e-33,1.8167772498200659e-52,3.2716742270625349e-24,6.5498272507925704e-58,9.0295364462728387e-69,1.7235025078321366e-30,7.7425044345089749e-94,4.5485836678073255e-96,6.6975475562314718e-98,1.8355007289044649e-45,7.5315876547364873e-48,9.2066066647881746e-95,1.1208848612242909e-101,1.388838037610075e-101,4.4185491578443732e-107,2.412325878929375e-43,2.1724605729531735e-80,3.631650796533616e-39,4.0376943834587976e-36,8.576066323151756e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.227940327848575e-44,2.2031479930616571e-46,4.5503597409913608e-48,3.4441180103904638e-50,3.0205111342025907e-47,1.8455468329045767e-50,3.653493360490824e-55,3.0559979168983884e-56,3.5498743804059321e-50,1.3651398494682269e-55,4.2763941135709479e-58,1.2284664081824161e-63,5.3344375277396248e-70,3.0735171550190881e-70,5.805680189651129e-75,5.8056608793120693e-75,1.756212528704243e-76,2.6909768577643296e-59,3.1240801650452201e-104,2.7381756090517535e-111,8.585185055447263e-118,9.5945263538124544e-124,4.3963073059357069e-132,3.0078060680379448e-136,2.1029070129087922e-136,8.5268071065762234e-69,1.0769145669533189e-132,3.0852361780174477e-141,2.7024172083026544e-145,2.278772486508457e-150,1.0655561298804642e-148,3.2800840486754325e-86,1.0144398351027019e-95,3.0296152813849667e-63,7.9235029801925634e-69,8.8921368796414887e-78,9.5705413668210161e-59,3.8553804619155709e-61,1.0991630286751532e-80,3.777144492907743e-77,8.8824678608398931e-82,6.9265911795829509e-82,5.9485220026964727e-83,1.1341616084992484e-83,4.2659711646393771e-88,2.7600352038199775e-88,5.2724650253419612e-86,8.0411483732539625e-95,8.0449026272680954e-95,4.6038366269325096e-97,8.594933315283734e-104,4.6059868344796209e-97,3.2558943318434553e-104,1.6383181419127152e-95,1.6381861316419793e-95,2.6532682884645211e-97,1.52594328542718e-102,3.1598322750457083e-103,2.6608305122782198e-103,2.9385370096544334e-109,1.6777261073619182e-111,2.1353837091302799e-70
3.1e-14,0.002346265059590128,4.7909034024821644e-20,4.7909030632970207e-20,4.6402348143853341e-20,4.6402344760234015e-20,5.1064420062593937e-27,2.9976541582107561e-21,1.6550688198634532e-26,1.1090869187359774e-26,1.4239624877842792e-21,1.0489092659643999e-26,1.1048394778054016e-26,1.0700935430487876e-26,5.3778019050912862e-34,3.1991332044767055e-39,1.1819825941041065e-21,8.7066390777241732e-27,1.8853970439492316e-34,2.8668096617684133e-22,3.7694322347892355e-28,1.1215800969608988e-39,3.2922349431340783e-34,1.2989705983838419e-46,1.2260832443977333e-50,2.4697871340906486e-28,1.1642515614538068e-48,1.2814019088355399e-40,7.4391626884155839e-47,2.3133379518784797e-47,1.1170504247412795e-22,3.2213483474505817e-35,1.985509021431359e-34,2.6050927588436669e-28,1.1570259670671783e-59,2.2164547062708554e-44,2.1443264149551997e-46,1.4786044166214919e-49,5.0802865497834837e-35,3.114244524939933e-43,7.3163745844442473e-48,1.761566213398768e-34,1.0479164878796137e-39,2.3054701418719146e-56,2.6739316644002922e-35,2.1701542598808716e-47,1.3099576431583427e-61,5.8750504927538528e-48,1.7616488344411453e-34,1.0479654301694551e-39,1.2702723244155241e-40,3.7536630365723861e-44,2.576051516997848e-29,7.7024421626937321e-56,6.3119263669367172e-57,1.5420355462527873e-63,4.3039195476750007e-37,2.5603049845154484e-42,2.9652465698177928e-49,2.7929238267246073e-53,6.7366860141354734e-66,3.5920619905828687e-70,1.2661347127713376e-77,2.5672639054905944e-62,5.4133013447327664e-63,1.0434860687240115e-42,8.9804102684318843e-54,7.8089363001067905e-63,4.8403103969721832e-73,4.5492278516453171e-74,3.9605012836309897e-74,6.4668643657810991e-72,1.8135190917562671e-71,2.9813884761828676e-79,1.1541129701981809e-82,2.5605233476629573e-32,6.2020489797737755e-51,6.6960708460632362e-24,4.4810357409707144e-56,2.4192851016253358e-66,7.1838616591113842e-30,5.8399890683655659e-91,6.7635215482628342e-93,1.991961331422962e-94,3.1079597041792488e-44,2.5607416819905747e-46,1.0098638116521517e-91,2.4591211114325753e-98,3.0469889717094715e-98,7.259974396722808e-104,1.0054990997037167e-42,7.1574357751901314e-78,3.065110933044409e-38,3.4078072206206792e-35,5.9645743408488518e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.087766783295597e-43,3.1063587371856399e-45,6.4419821011004267e-47,9.8218339129827506e-49,5.135567740327917e-46,1.557615350907397e-49,6.2100640383533835e-54,5.1954713576441901e-55,2.9960682065126627e-49,2.3210306698123005e-54,7.2707200057471536e-57,4.1936392637994154e-62,3.6476064700771044e-68,2.1026243700979103e-68,7.9513689527823338e-73,7.9513160331906564e-73,2.4053884607276217e-74,4.5752848819960083e-58,8.0105259018387639e-101,1.4043991392127986e-107,8.8072142511975974e-114,1.9686003826368384e-119,1.8038862560999735e-127,2.4683328906136458e-131,1.7257383704462223e-131,2.9108536547918579e-67,4.4192934096327526e-128,2.5319535974198638e-136,4.4355359623602768e-140,7.4804102304543231e-145,3.194128434751844e-144,8.9898331143041293e-84,5.5620555922067265e-93,2.0726335458409447e-61,1.0852613279036968e-66,2.4371470165750137e-75,6.5214144961331034e-57,5.2597104183706055e-59,1.8093939164935531e-78,1.2893851679050057e-75,5.8103315223970658e-80,4.5761817249254991e-80,4.0312655677283874e-81,7.7585726802752198e-82,5.81687230966128e-86,3.7569623591528515e-86,3.6070653412759436e-84,1.0648307122785853e-92,1.0653061464363602e-92,1.2200328257553675e-94,4.5519629688543821e-101,1.2205779712461814e-94,1.7243195130767886e-101,2.243927714850363e-93,2.2435659468119532e-93,7.2271370029180019e-95,4.9068568487690095e-100,1.3855717272164831e-100,1.4499383486972892e-100,3.1672047537733687e-106,3.6168197045496597e-108,5.8295174119972167e-68
6.300000000000001e-14,0.002346265059590128,9.6911862147526188e-20,9.6911848325553703e-20,9.3864084591489668e-20,9.3864070803066257e-20,2.080902307796409e-26,6.0637498541294817e-21,6.7444928219102036e-26,4.5195884547014494e-26,2.8804137604577667e-21,4.2743285707622829e-26,4.5022795829575704e-26,4.3606878811606851e-26,4.4014037163735019e-33,5.2485041945574431e-38,2.3909331113862255e-21,3.5479756306308347e-26,1.5430842153912907e-33,5.7990887277432262e-22,1.5360678786723568e-27,1.8400679846177541e-38,2.694501780481823e-33,4.2668015716844587e-45,8.0596366923443385e-49,1.0064501768375467e-27,1.9245024616455378e-47,2.0979603797910358e-39,2.4628314483334478e-45,7.5834685932543678e-46,2.2596049622837942e-22,2.6364783994222284e-34,1.6250108240697873e-33,1.0615878517569713e-27,1.3134310243376021e-57,1.8140339582229414e-43,7.0051483540242344e-45,2.4254737822915532e-48,4.1579357440453217e-34,5.1091975926236734e-42,2.403477627030404e-46,1.4417252757986417e-33,1.7192032338971074e-38,7.5725416978347168e-55,2.1884515130841408e-34,7.1290684801774586e-46,8.6105666767439754e-60,1.9299937134782414e-46,1.4417933733082681e-33,1.7192837559536163e-38,2.0840009120170893e-39,6.1234446920077856e-43,1.0497551963895895e-28,4.7438531279190152e-54,7.7799202494955625e-55,3.8024868749061083e-61,3.5225009160415582e-36,4.2004471528045946e-41,9.7401191292030247e-48,1.8359249656338877e-51,1.1307379253472372e-63,4.7236845442698581e-68,3.3292445845307845e-75,2.8750716761726036e-60,1.2130363210244732e-60,1.7119521912068681e-41,1.47333026065489e-52,2.3466889316555102e-61,2.5319881613065328e-71,3.500121881920835e-72,5.4137558025828823e-72,1.3432302278322419e-69,1.8822856567356417e-69,4.5905622246769142e-77,3.5562368320245749e-80,1.0434274367275579e-31,2.037420507243598e-49,1.354437661219283e-23,2.9458859916355786e-54,5.9658340049028019e-64,2.9274658389737174e-29,3.5582112005112668e-88,8.0109666794647714e-90,4.7191116913271482e-91,5.0574953101140305e-43,8.3450010212484084e-45,1.0075712564235704e-88,4.9072987745467978e-95,6.0804238939487577e-95,9.6665082764977598e-101,4.0974617010299685e-42,2.0942807787950036e-75,2.508631679092678e-37,2.789103600888991e-34,3.6015989698240329e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.4251792945423888e-42,3.7947207457279667e-44,7.8853191359987548e-46,2.4183892668472927e-47,8.4255135005344051e-45,1.2747852821725676e-48,1.0182723074556002e-52,8.5223773788739081e-54,2.4520855085613098e-48,3.8078535462914714e-53,1.1928030154383459e-55,1.3776063177231598e-60,2.395452818862533e-66,1.3821470175409626e-66,1.0455824381952952e-70,1.0455685198366221e-70,3.1632993852599025e-72,7.5063078724068478e-57,1.7763671161764238e-97,6.228811950098769e-104,7.8124745070648877e-110,3.4925362354343946e-115,6.3991636698064228e-123,1.751243956424658e-126,1.2243902108274831e-126,9.5623955298332325e-66,1.5680786514531999e-123,1.7964929157524298e-131,6.2941236129442148e-135,2.1229725620213382e-139,1.6453875619632748e-139,2.3648483674469589e-81,2.9264786787419363e-90,1.3624898928844534e-59,1.4272746308603213e-64,6.4113798301663552e-73,4.2531918262490352e-55,6.8629541583538936e-57,2.6461470974288361e-76,4.2354839237309328e-74,3.511680310446864e-78,2.8152381784840097e-78,2.6011607871649175e-79,5.0996521802386062e-80,7.5823170507140522e-84,4.8806101533278414e-84,2.3712511631932736e-82,1.3132690249744037e-90,1.3138082658577892e-90,3.0102065040861232e-92,2.2418401383580199e-98,3.0114445457379706e-92,8.491965996085242e-99,2.9510147106567326e-91,2.950063238654991e-91,1.8780585378241256e-92,1.4014854364802522e-97,5.1786727280514588e-98,7.5363327645222324e-98,3.2206587014466167e-103,7.3559286368408637e-105,1.521546436715272e-65
