Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168),CH2O(413),S(21386),S(10206),S(29956),S(30018),S(18827),S(30302),S(30547),S(30559),S(30862),S(30861),S(30641),S(831),S(23925),S(23923),S(14909),S(33385),C4H7(372),S(35027),S(35026),C4H6(9357),S(18620),S(16448),C3H3O(784),S(38329),S(38801),S(37885),S(36467),S(41683),S(42170),O(T)(119),S(42177),S(44689),S(44690),S(44212),S(47013),S(48758),S(48762),S(47016)
0.0,0.0018724399755064805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0018724399755064805,4.9194048470108758e-24,4.9194048452868914e-24,4.7875942587298685e-24,4.7875942291836725e-24,3.5915160844411677e-33,2.1832229033557654e-24,9.0745405184065753e-32,6.131017676806317e-32,1.0317780506734959e-24,4.5241621118991933e-31,6.1027756576374025e-32,5.939257818137297e-32,4.1142988011834974e-41,1.8040463972785341e-47,8.6780733378270521e-25,3.8051798663420058e-31,1.6055688477208895e-41,2.2967532781099694e-25,1.3741429421728521e-32,7.0401320627722802e-48,1.9813829989285842e-41,1.3623514404771641e-56,3.2288177845032617e-62,6.2880134945733569e-34,1.0502469310656712e-57,2.8587219512551012e-44,4.0013444105962508e-57,3.0570817476038738e-52,5.4209256355694664e-26,3.9350886167950889e-41,9.8632053775784588e-41,6.4793103285003435e-34,1.1036350880378838e-73,5.1973800456127343e-53,3.5430828433815318e-52,2.3957261472072415e-59,7.8882303613011168e-42,2.0927445786849609e-48,4.3127120432450657e-54,5.3846532789138908e-41,2.3610741057911943e-47,8.0818427813355106e-68,3.3097222439469663e-41,6.1200160772833791e-57,3.5437434533601478e-74,4.1192109562685855e-57,5.3784789987317877e-41,2.3583667914212426e-47,9.3782177430994877e-49,1.7593271620557253e-48,6.7249380881402784e-34,1.365828298020412e-68,8.6567725099856076e-71,1.4538515068633102e-78,7.9770084977389012e-44,3.4977754740897729e-50,6.7686223001708192e-59,1.599632235281482e-64,9.7296294562962287e-82,3.0954183170611265e-84,6.3756037325008532e-94,5.4461690343849368e-76,5.7673782562631478e-78,1.5688560326884366e-51,6.1414171306787801e-64,1.4163522902051555e-74,2.6182339610570568e-86,1.4925754992461145e-82,8.4960504964249938e-84,4.4097366434430715e-87,1.0922513351142179e-87,7.1305223902173486e-89,1.4788360976641862e-93,2.6859875274286812e-37,3.1959246966437246e-62,2.4791386658153558e-28,3.0650276648376944e-69,1.0230009060551069e-81,9.7020414955636186e-35,4.0896298953467108e-104,2.2167933323020652e-107,2.6568273593444194e-110,1.4796046762611783e-48,4.2726148388207549e-52,1.4198457642604934e-102,2.3845444255448725e-110,2.8440669190531161e-102,2.4008364673132353e-110,1.179096835325768e-49,1.6104977322659186e-90,2.5549539833128544e-44,5.3375021917057775e-42,7.7027768573253519e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.4136817693091326e-48,2.1567596720751684e-54,1.7859272532664893e-56,1.0695831543157357e-59,9.1846297443692457e-49,1.7191955843303281e-57,4.5451807211643157e-63,3.962311795052131e-64,5.067294398441826e-57,1.4962965308652941e-63,6.6038286165765419e-67,2.8956605481858969e-73,9.6964457286349031e-81,2.6026755303065409e-81,6.8809578937960345e-87,6.8809572677592136e-87,7.081191778855989e-89,1.3438573827561209e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9618463742220119e-79,0.0,0.0,0.0,0.0,0.0,8.3546775328306916e-101,4.3281365304269898e-112,5.548138986355614e-70,2.2585302100812621e-76,2.090712248116394e-86,9.1889890096416183e-65,2.6616208496861022e-68,6.9389730658656816e-90,6.1874403444493027e-88,2.3862301927825389e-93,1.6322520921528767e-93,1.4251431393437239e-94,6.2109200772826979e-96,3.2833543047095957e-101,2.4033417259247642e-101,4.8352022549760695e-98,4.2264338002338958e-108,4.2269965695852925e-108,2.6657006304504449e-111,4.3418698190482926e-120,2.6660555841238245e-111,1.4509267716325916e-120,2.5048715421039963e-109,2.5048611263343729e-109,6.2112729787230509e-112,1.3316631375901722e-117,1.3839757987336701e-118,1.0114887879513953e-118,2.7903444940255937e-126,1.7599289241569492e-129,9.1221289107118808e-80,2.3970857311594132e-74,5.0234900716803021e-74,4.8965318933142583e-142,1.2076655473223175e-60,1.4981718645785918e-68,1.3149314399298857e-78,1.7105771409035948e-85,2.1628639792187976e-59,3.0883455960840168e-145,3.7916111424227536e-145,1.6117187161812186e-100,1.648898913092109e-100,1.9841782289434224e-96,2.4535327066403002e-113,5.3266132572210122e-70,2.3226394557852304e-101,2.9192834993707291e-107,1.8006321193624531e-104,1.533932269865986e-92,9.1430788776151491e-97,7.2291522896066654e-108,2.1200123875614716e-69,1.7599289241576257e-129,2.7505884697182189e-91,3.734975405353966e-96,1.2745633955680987e-102,7.0442718434957769e-104,6.5609326512407699e-104,9.444353371032375e-123,1.6239149028114993e-127,2.521973477641844e-128,2.1753027661796784e-129,2.7974280213305335e-116,2.991844145267148e-114,1.9904627154233857e-158,1.1150184196108242e-142,0.0,0.0,1.1944112552505849e-56,3.1577661736549938e-62,2.7528163840544573e-63,4.9170116963765304e-68,0.0,2.5472558740643511e-79,1.340442666737126e-93,1.8201636492530806e-98,2.5078006801983567e-105,2.1865835928953238e-101,2.0145830767962266e-91,2.735567344613423e-96,3.7569193118654044e-103,2.8593935149301271e-44,9.2282093578313839e-105,2.439263140541009e-110,2.12687011299165e-111,7.1909347928883224e-115,1.99172427188355e-117,5.6210125293551228e-119,1.2562221432237037e-120,1.1406606256634734e-121
3.0000000000000002e-15,0.0018724399755064805,1.6163758584180466e-23,1.6163758572851433e-23,1.5730666650449351e-23,1.5730666456288641e-23,2.3601391274418468e-32,7.1734466891165293e-24,5.9632694333838664e-31,4.0289544514056944e-31,3.3901263901471461e-24,2.9730202352577611e-30,4.0103954094600223e-31,3.9029408290107453e-31,3.8791954341929074e-40,2.2163996007621166e-46,2.8513657027361231e-24,2.5005462829238743e-30,1.5138218423160852e-40,7.5464746271389655e-25,9.0300819667481163e-32,8.6493041434866386e-47,1.8681610278721041e-40,2.062988104727019e-55,5.8118691220273721e-61,4.1321228289043145e-33,1.3526891417240237e-56,1.8786426189498393e-43,6.2968627337560811e-56,2.8824490107058746e-51,1.7811612878845462e-25,3.7102259046619708e-40,9.2995919345491159e-40,4.2578321630003866e-33,2.2988273417476431e-72,4.9003858343621376e-52,4.3528038426352909e-51,2.9433185270401717e-58,7.4374742988578547e-41,1.9732048983031234e-47,5.2325089985395028e-53,5.0769574136561136e-40,2.9007475709338476e-46,1.2238210227080323e-66,3.1205948355330327e-40,9.2674510473804747e-56,6.3787343351201267e-73,6.2376612333497848e-56,5.0711359612632534e-40,2.8974214461657839e-46,1.1521807954271513e-47,1.6587313571940212e-47,4.4192450371289313e-33,2.5380680712693327e-67,1.6548346849300417e-69,3.1945786556723981e-77,7.5211784320509065e-43,4.2972665586371084e-49,1.0249622058704278e-57,2.8793366065049016e-63,2.1241746599749805e-80,6.4561548140327822e-83,1.5119242765320071e-92,1.134284218181577e-74,1.3659653235022044e-76,1.9274516296715068e-50,7.5451683588010391e-63,2.1427300007470727e-73,4.7055057849672429e-85,2.6618146054588557e-81,1.7547528254437897e-82,9.1306697774832931e-86,2.2718335684424785e-86,1.4753603697456921e-87,3.4823511484057976e-92,1.7650775187373366e-36,4.8395428867159519e-61,8.1457177871854546e-28,5.5170495805928505e-68,2.2478616579003241e-80,6.3756264903656641e-34,1.0798058944068206e-102,6.4857109447439631e-106,8.5322197093594526e-109,1.3949660768939637e-47,5.248953316625043e-51,3.9311553089230977e-101,7.2834341552401451e-109,7.8744248334239883e-101,6.6179689668086176e-109,7.7483503697600505e-49,3.7078912990431067e-89,2.4089565751132932e-43,5.0325020492231427e-41,7.1137425930031461e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.332930914256198e-47,2.607706015110742e-53,2.1935434337430294e-55,1.6192976911788354e-58,8.6597978999018625e-48,1.6209544711942715e-56,5.5840646360642507e-62,4.8679771641270582e-63,4.7777337009188452e-56,1.8383068391385163e-62,8.1132688915597614e-66,4.3848546109025442e-72,1.7453491794783843e-79,4.6848094861377305e-80,1.4351692128472372e-85,1.4351690643872873e-85,1.4769325254196222e-87,1.6510239410488317e-66,1.4695373519903706e-116,1.8230374219391308e-124,2.3980699865516919e-132,4.1976756801240304e-139,4.0426607885198273e-149,4.209201321607402e-154,1.1458208094988212e-154,1.054221969018993e-77,3.8938901750517494e-149,7.8883015263496486e-160,3.7343930425219921e-165,4.6936931863451586e-171,1.531114440918622e-162,1.9812500242580744e-99,1.1500466047511074e-110,8.3166857791824291e-69,4.0308414861207712e-75,4.3286799591562609e-85,1.3914395162138472e-63,4.7908133631913083e-67,1.3993216511560951e-88,9.3695367678100958e-87,4.2926453285663926e-92,2.9370270375839903e-92,2.5649944398254564e-93,1.1179623996293967e-94,6.8479109520434349e-100,5.0123913025720817e-100,8.7033525507150878e-97,8.8107363596181894e-107,8.8119089456721009e-107,6.3187453592123742e-110,1.153231007016004e-118,6.3195863568380949e-110,3.8537628298626637e-119,5.2244395097619132e-108,5.2244148095527829e-108,1.4728829765586588e-110,3.4663203362364129e-116,3.6641123699967714e-117,2.4708999243144532e-117,7.6120860172687534e-125,5.3039394891583307e-128,1.9025679886498588e-78,3.6297272553389201e-73,7.6059257419791903e-73,1.6153161117751841e-140,1.4837298305608592e-59,2.2686930569947036e-67,2.3669053846970183e-77,3.079151185347737e-84,2.6572334527062715e-58,1.1070522729471275e-143,1.35915836487091e-143,3.7027930228221779e-99,4.0777242673590309e-99,4.9268605607855823e-95,6.495663166833345e-112,8.0660451305474032e-69,6.4308950599102734e-100,8.9169562322424456e-106,4.9856423211981796e-103,3.8087625221915624e-91,2.5314624937461258e-95,2.1933691741566833e-106,2.6046269248813606e-68,5.3039394891605633e-128,4.1651644288295318e-90,6.7229384222941798e-95,2.6568985015242943e-101,1.3720976259274125e-102,1.4654070516197815e-102,2.3792628558569442e-121,4.4997566964599423e-126,7.0714938865808363e-127,6.101236867506453e-128,6.9602540151405275e-115,9.6081032502835863e-113,7.7038078090426617e-157,3.6785327560952997e-141,4.4123596968667558e-188,7.7235678308760365e-195,1.1261581407622899e-55,3.8795313922809429e-61,3.3820272373066796e-62,6.0409740423632498e-67,6.4007714665716088e-183,3.8573114592944227e-78,2.7957751188186156e-92,4.3163807318550289e-97,6.663362704167564e-104,5.1853181598240318e-100,3.0506768602561837e-90,4.9240515889079251e-95,7.8321356080724369e-102,1.8792489978716859e-43,1.9247502959286172e-103,5.7844216836540299e-109,5.0437411793342592e-110,1.7047024829571672e-113,5.2747157810348777e-116,1.6491658086876008e-117,3.6857940815254866e-119,3.346732736541944e-120
7e-15,0.0018724399755064805,3.5841376450548936e-23,3.5841376388978082e-23,3.4881042157512354e-23,3.4881041102291183e-23,1.2826842597214619e-31,1.5906338353517188e-23,3.2409071234293154e-30,2.1896490808373629e-30,7.5172271862447975e-24,1.6157698118011694e-29,2.1795626422475688e-30,2.1211634130127679e-30,6.2654798207126311e-39,1.1210842733867159e-44,6.3225854640845358e-24,1.3589908249532722e-29,2.4450484724773654e-39,1.6733484452909075e-24,4.9076524482354115e-31,4.3749328810612669e-45,3.0173618503305543e-39,3.4070142335799467e-53,3.2357062480560079e-58,2.2457177805428304e-32,7.7405201675123175e-55,1.0215229014922397e-42,1.1859237177490777e-53,4.6578605127465633e-50,3.9495316004670209e-25,5.9925695080899647e-39,1.5020224729059609e-38,2.3140380216085796e-32,4.3018496620888829e-69,7.9148498265087265e-51,2.2009412433946377e-49,1.4887584155586142e-56,1.20126472350342e-39,3.1877018190360704e-46,2.3193822796288324e-51,8.2000348481040351e-39,1.4672348553682186e-44,2.0211301515508076e-64,5.0402272135475986e-39,1.530523670849259e-53,3.5512963243198634e-70,1.0301529929422798e-53,8.1906324948346451e-39,1.4655524812510062e-44,5.8278765633948683e-46,2.6781729855545541e-46,2.4017636346476252e-32,1.6026001441711318e-64,2.6447904847199294e-66,1.7770219194143984e-73,1.214782780700184e-41,2.1736146402404613e-47,1.6927199605463767e-55,1.6030450980188571e-60,1.0356857202870188e-76,1.241451879196418e-79,1.0228879773890716e-88,2.1176659123689748e-71,8.9716202926615452e-73,9.7493151829130887e-49,3.8164437931499303e-61,3.4894012007910087e-71,2.5410790603786435e-82,1.2721023741429902e-78,2.8523204573911877e-79,1.5301492340616007e-82,4.1311722814818669e-83,2.4321988905193593e-84,2.0180537096168464e-88,9.5928126270372052e-36,7.9925451741191049e-59,1.8062092294610777e-27,3.0715933056158558e-65,1.2504011472840049e-76,3.465011645006372e-33,2.2288026218474225e-98,4.8149828643716515e-101,2.3083117957533391e-103,2.2517539559868503e-46,2.6534213955969114e-49,2.7760442113392584e-96,1.8648861017284117e-103,5.5606434094447172e-96,4.1775027476458372e-104,4.2110590503448046e-48,1.4307502813672785e-85,3.8908292390121645e-42,8.128253024880406e-40,9.6989284009107763e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.1533437485304271e-46,1.1118465273807754e-51,9.6980131686870241e-54,2.3394301628806425e-56,1.3986947004689714e-46,2.6180668453994037e-55,2.8244095394860171e-60,2.462254950602913e-61,7.7167487588746394e-55,9.2983926209603093e-61,4.1037665536107334e-64,7.2415598888992875e-70,9.7160602063489084e-77,2.6081845747101527e-77,2.7596318352491748e-82,2.7596308308086252e-82,2.8399491051878116e-84,8.3510582219638525e-65,2.5499058143346443e-112,1.2653344285310418e-119,6.6578330712702706e-127,4.6616569611850897e-133,1.7957321742401676e-142,7.4788348224663846e-147,2.0358744074478029e-147,1.741045631633749e-75,1.7297176541960997e-142,1.4016154319901883e-152,2.6541342464483308e-157,1.334373906063585e-162,1.6052104548894386e-157,1.3404730235840484e-95,2.7778387627983686e-106,1.2020114684947783e-66,1.9612847750156428e-72,7.2665421015349647e-82,2.297089096863846e-61,2.6662284219276477e-64,1.540729392488558e-85,1.5473492477820229e-84,2.364594395026212e-89,1.6250094759861577e-89,1.4254310035846478e-90,6.2238920098801182e-92,1.3158813052193185e-96,9.6266610409777729e-97,4.8454430328544987e-94,1.6767574121871537e-103,1.6769781895141777e-103,4.2308964204895303e-106,2.7556730483368098e-114,4.2314535205926536e-106,9.2086452229959739e-115,1.0045894119532038e-104,1.0045727005985769e-104,9.9532125385539576e-107,5.4466001235675272e-112,8.0671289977839398e-113,2.8383860838020329e-113,3.1144766464611835e-120,7.8575165826204894e-123,3.6565752782031334e-75,5.9909445079228153e-71,1.2534837065396859e-70,8.695326408198252e-135,7.506518233726832e-58,3.7475772992666589e-65,1.3180523299979895e-74,1.7154256740041232e-81,1.3440691824663167e-56,2.1937311633738357e-137,2.694217445171888e-137,1.3616641425109847e-95,3.6073583555767171e-95,9.7022347265026085e-91,1.4295941718256779e-107,1.3321909572565093e-66,4.5429426355454855e-95,2.2839826752648696e-100,3.5234607402904263e-98,7.4976519288141523e-87,1.7876302650388198e-90,4.657424842710998e-101,1.3177012057916175e-66,7.857516582632556e-123,6.8785024828295069e-88,3.7427967099947688e-92,5.0503874536357472e-98,1.1530468723094687e-99,4.2971899565945673e-99,2.474426862348765e-117,1.2539092059224669e-121,2.6179468105102968e-122,2.2754325925901629e-123,5.5226820039503994e-111,2.5993819795218653e-107,5.6574789984147485e-150,1.9837852850803769e-135,1.8503601074899633e-182,1.2955779607281948e-188,1.8189005824468176e-54,1.9622609495359719e-59,1.7106503281190957e-60,3.056058023518799e-65,1.6144774145433249e-177,6.3713305576807697e-76,5.3758326831460246e-89,2.9203287203647814e-93,1.6080785791827589e-99,3.508227689337974e-96,5.0387762900295121e-88,2.7417490150083717e-92,1.4912465435914408e-98,1.0221053829341656e-42,3.7015179397136113e-100,3.911834019607853e-105,3.4129105689950274e-106,1.1441572899392022e-109,1.1692488170043517e-111,1.3185605180045686e-112,2.949914013522102e-114,2.6785394795532761e-115
1.5e-14,0.0018724399755064805,7.5196608309931697e-23,7.5196608037542267e-23,7.3181789282549609e-23,7.3181784614251811e-23,5.6745948073232205e-31,3.3372121812078271e-23,1.4337771810897197e-29,9.6870069638136516e-30,1.5771399743595324e-23,7.1481505437823386e-29,9.6423845392843216e-30,9.3840263437865317e-30,5.8270012903592709e-38,2.1561369067021985e-43,1.3265000617259755e-23,6.0121627684257389e-29,2.2739363273936319e-38,3.5107495738385616e-24,2.1711448591715346e-30,8.4141356776738386e-44,2.8062012867485633e-38,1.3366355374307623e-51,2.5666532602593885e-56,9.9350470228955946e-32,1.5368011389843967e-53,4.527859852473228e-42,4.8026493992260044e-52,4.3394157212401515e-49,8.2862723741655773e-25,5.573191153842993e-38,1.3969053923448812e-37,1.0237295407770166e-31,6.6147438405855222e-67,7.3609358111690198e-50,4.2307817165287798e-48,2.8632380598180242e-55,1.1171986364095859e-38,2.9656102774210004e-45,3.8111990761591605e-50,7.6261561804251215e-38,2.8218697298998607e-43,7.929249772166199e-63,4.6874967327445262e-38,6.0045819473001204e-52,2.8169802053483523e-68,4.0415200346522038e-52,7.6174120699368361e-38,2.8186341552438099e-43,1.1208505043877753e-44,2.4893966865696506e-45,1.0625402521864972e-31,1.2914296036214053e-62,4.1889106859460548e-64,5.6457653421639595e-71,1.1297685984336961e-40,4.1804276675815518e-46,6.6408585327561549e-54,1.2715806539706146e-58,2.8057256788625073e-74,1.9808938353203803e-77,3.2737593140051034e-86,3.2462540216276558e-69,2.7591433083818903e-70,1.8750498662520706e-47,7.3400083218739994e-60,1.3417817982230903e-69,1.9316210460727406e-80,8.3744329046977304e-77,3.735549031225048e-77,2.0838273509394956e-80,6.1241451361340894e-81,3.2243685032006212e-82,5.3699288700584681e-86,4.24386032472375e-35,3.1356623234112495e-57,3.7894382744425499e-27,2.4365027224477421e-63,3.972649223702263e-74,1.5329191293484882e-32,1.1857427730661191e-95,5.1031802203093922e-98,4.8952385209960858e-100,2.0922399699884448e-45,5.0987064485914144e-48,3.5345265040722361e-93,4.7506823252580038e-100,7.0799460476145595e-93,4.6836383187146777e-101,1.8629718383411968e-47,2.6550259745653246e-83,3.6185432873604725e-41,7.5594274000920251e-39,7.2211851809990873e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.0033189242007011e-45,1.7278084338202974e-50,1.5207418037937825e-52,7.5200620334050366e-55,1.3008212590363854e-45,2.4348217768571517e-54,5.4318317682671316e-59,4.7354639381122069e-60,7.1766991396408624e-54,1.7883209895252026e-59,7.8925182821366587e-63,2.8409968634352636e-68,7.7059057590848124e-75,2.0688387900811577e-75,4.4032295917198171e-80,4.4032263768273723e-80,4.5314100465793306e-82,1.6061144982069243e-63,2.1942416750699095e-109,2.1789217576680958e-116,2.2936301864929795e-123,3.212354290492502e-129,2.4749309526921775e-138,2.0615845244635127e-142,5.6120073691886442e-143,6.8304681414924514e-74,2.3840741137480493e-138,3.8637667984895754e-148,1.4633204733278854e-152,1.4713907542613725e-157,5.2643534546576429e-153,4.2904779562206454e-93,1.7809191662365032e-103,4.0438807650069402e-65,1.3365556121868851e-70,9.9706182620848391e-80,9.0069841721276672e-60,2.1137843247040456e-62,1.4222213715910963e-83,6.0704023720747402e-83,1.8478081173463444e-87,1.2777051891420056e-87,1.1277613113402838e-88,4.9366714139007153e-90,2.0976388486839829e-94,1.533451637058895e-94,3.843463788058886e-92,2.637286268990693e-101,2.6376283983641158e-101,1.3349443836185951e-103,1.7408447643864101e-111,1.3351175841366562e-103,5.8173776949867022e-112,1.6029139266687526e-102,1.6028604396184283e-102,3.1804127830901321e-104,2.3496331735597841e-109,4.6056862836904308e-110,1.4273897870951408e-110,3.1121023475705407e-117,1.5710804441271885e-119,5.830351481971429e-73,2.348351084843279e-69,4.9027306992550572e-69,3.4521196052934213e-131,1.4441648234153821e-56,1.4707249762349132e-63,1.0458537733289597e-72,1.3620070952779232e-79,2.5850102388491958e-55,1.742078891147241e-133,2.1405088397354648e-133,2.371030113562793e-93,1.2292284436714695e-92,6.174200212444992e-88,8.1609511458462531e-105,5.2269360361598027e-65,5.7864040019430169e-92,5.8205261574164832e-97,4.490482322439884e-95,4.7694148136429225e-84,2.2760541905435436e-87,9.6063222693834828e-98,2.5349927917651928e-65,1.5710804441320091e-119,2.6984257347184892e-86,2.9687345556656883e-90,7.9307642403500577e-96,1.0224090005120621e-97,7.6610272425783608e-97,8.8463911996118765e-115,6.6423778825532869e-119,1.8539966012996586e-119,1.6250826292383218e-120,1.4847069382245503e-108,5.5125113044248946e-104,8.9901015995186418e-146,7.8953270940756632e-132,1.2136816364771375e-177,1.6995938843715919e-183,1.6915891323927101e-53,3.7737731350614002e-58,3.2899571792065685e-59,5.8789020218171477e-64,3.3412615676562424e-172,2.5001626567576674e-74,8.5774770038755749e-87,9.3469487856280534e-91,1.0297261214482625e-96,1.1228620620918278e-93,1.9771478356507554e-86,2.1752020485519214e-90,2.3470806243925297e-96,4.5274853625632028e-42,5.9071872546355125e-98,1.2512725790290794e-102,1.0925637530297002e-103,3.6218426954615514e-107,6.7188445650552608e-109,1.5145376633541143e-109,3.3931183513682121e-111,3.080959243175776e-112
