Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193)
0.0,0.0027623195954150958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0027623195954150958,8.6033410104959725e-23,8.6033410002120544e-23,8.3530053838841853e-23,8.3530053522238907e-23,1.595316390819988e-31,1.0816692186578177e-23,1.13737489499596e-30,7.6493616772311831e-31,5.126034169226402e-24,1.5235872973511976e-30,7.6180599770703169e-31,7.3963935572751843e-31,1.0190110308644872e-39,3.0287590965145291e-46,4.2844480294229712e-24,1.273446567718586e-30,3.7702756657784443e-40,1.0860507446870874e-24,5.0235972700509725e-32,1.1206214986207411e-46,5.5292622684579001e-40,4.1186406113428682e-55,1.5248722324962915e-60,1.1226026228814122e-32,3.9241532964185757e-56,1.3976440259971947e-47,1.5115029902633632e-55,1.1416425528031916e-55,3.2731920570211832e-25,1.3839000908807982e-40,7.225046277770564e-40,1.1665929627579184e-32,2.3289428144255394e-71,5.6192304577131716e-51,5.6197959889389823e-55,1.8117125723125161e-57,1.0325081382701909e-40,8.8287888895495742e-51,6.8812974490259061e-57,5.0073197133533086e-40,1.488302357779548e-46,1.0193477275147005e-65,1.1566930387793569e-40,8.4440582531075546e-56,3.0297598929005735e-72,2.7144661413511003e-56,5.0043634010841004e-40,1.4874236611427139e-46,1.3581723032872802e-47,2.1208417749117888e-51,2.8983360545248959e-33,2.3050872724057082e-66,1.0361655820816535e-68,1.2543381903958365e-76,9.4841683666287885e-43,2.8189352600996149e-49,1.0360484219188214e-57,3.8260869229381577e-63,3.7602494575473374e-79,2.7654274703192873e-82,1.8526642227785341e-91,5.8073069788109147e-74,6.8356527786918793e-76,5.0665163741707316e-50,7.1399592644857831e-62,1.9649667908864206e-72,4.225973205667256e-84,3.172540755050326e-86,1.908236352869768e-87,6.3838922525337096e-86,3.0138328859492561e-84,1.0612474159409345e-92,2.3720813048030049e-97,1.8166483964199983e-36,4.3317021727227246e-60,7.1628114000002922e-27,8.8159306944788718e-67,1.3171599531020776e-79,5.7983356515167686e-34,2.2080202311503181e-107,1.4002469978581159e-110,2.0757524264416872e-113,1.7724384959196857e-51,6.7557743224025173e-55,2.1488785004713434e-100,2.6013435281405669e-108,1.6955216286425477e-108,3.0770781494552889e-114,4.8885132332632689e-48,1.8071888010571304e-92,1.0882422168978669e-43,6.9530218182015718e-41,2.6215916216978619e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.9404649879398449e-51,7.6414392829883355e-53,9.7135377708662446e-55,7.1954668638308281e-58,2.611386603031401e-53,6.2209722018337134e-56,1.1751961556008371e-61,1.0028625063242588e-62,1.5028857999271662e-55,5.494500906266172e-62,6.3414137199968617e-65,1.8848287990332918e-71,7.9634644984853526e-79,3.1278446891272248e-79,5.9088519139521524e-85,5.9088507654372786e-85,1.3714489487859667e-86,5.4706665137238179e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6991902080856968e-77,0.0,0.0,0.0,0.0,0.0,7.1607064394816866e-98,1.0077682916042563e-108,2.4536588260994976e-72,6.7705933060000824e-79,5.7838878242300587e-89,4.1528330108658985e-67,1.5863364759890672e-70,7.5369071765527441e-92,1.1338787501603551e-85,2.9384422336000063e-91,2.1352652300356154e-91,1.8263082611028103e-92,2.1714405970576837e-93,8.2013198984808203e-99,5.650792510769051e-99,9.9593690214828976e-96,9.8153088728664741e-106,9.8177599500794893e-106,6.5820736545817997e-109,4.0398657309819941e-117,6.5837173581074119e-109,1.435207191752384e-117,1.4016382169350014e-106,1.4016291808178876e-106,3.1281297722218012e-109,4.7006838684575414e-115,4.8627289889997658e-116,2.2393937845879815e-116,1.3809795784731555e-123,9.260747150071328e-127,2.4302293757830493e-81,7.1167423817484231e-76,8.7259615912951099e-72,1.4806657703099608e-138,1.802703401565451e-62,1.5962527613088115e-70,1.4642934361756248e-80,1.2296262827891259e-90,1.6919985345542065e-63,9.9292354598195186e-142,9.9292353966562177e-142,3.7774179684736387e-102,8.6143866137010878e-98,1.5971536473925644e-97,3.0069250698696035e-110,1.3998884569843608e-71,2.4547416851621432e-102,2.1435915215205943e-108,2.8445770204762526e-105,2.5156864245316811e-90,1.5775999585685485e-94
3.0000000000000002e-15,0.0027623195954150958,2.8268120227654148e-22,2.826812016007414e-22,2.7445588854864593e-22,2.7445588646811271e-22,1.0483507665389596e-30,3.5540560172518299e-23,7.4741778343566425e-30,5.0267233686752397e-30,1.6842678656958849e-23,1.0012143675520106e-29,5.0061536767463137e-30,4.8604871708568852e-30,9.6078172296835449e-39,3.7210465507246147e-45,1.4077467901117736e-23,8.3683619900420187e-30,3.5548309890098221e-39,3.5684523957179629e-24,3.3012210412206624e-31,1.3767634407584734e-45,5.2133041116234714e-39,6.236793447134914e-54,2.7447680958845605e-59,7.3771026532045131e-32,5.0521892086977855e-55,1.7063616311603086e-46,2.3778571770326348e-54,1.7199970414207623e-54,1.0754774033017982e-24,1.3048199565940926e-39,6.8121853774860986e-39,7.6661820150738661e-32,4.850488027311224e-70,5.2981309413322628e-50,8.5095512041029207e-54,2.2258157743429433e-56,9.7350767000242008e-40,1.0846796374712007e-49,1.0420249430366394e-55,4.721186223789648e-39,1.8284854662640559e-45,1.5435820820580611e-64,1.0905961875142755e-39,1.2786714635714508e-54,5.4535629833871272e-71,4.1104767778241232e-55,4.718398859113945e-39,1.8274059276591604e-45,1.6686114354433804e-46,2.6054449445713298e-50,1.9046208453968087e-32,4.2819526022384216e-65,2.2208213807634249e-67,3.0468143894206933e-75,8.9422150713552202e-42,3.463263055611107e-48,1.5688720301516253e-56,6.8869516808502991e-62,9.0792662663720423e-78,5.7678871774626359e-81,4.3934453873831116e-90,1.2093072648853027e-72,1.6187532366163349e-74,6.2245769728377062e-49,8.7719491508426722e-61,2.9723817435967481e-71,7.5925638731776643e-83,6.5562970168582677e-85,4.4740107794126635e-86,1.5100461539370936e-84,6.267827149355692e-83,2.4963533282416471e-91,6.2575419713301453e-96,1.1937975195596607e-35,6.5594342215569275e-59,2.3534906178477886e-26,1.5868674238281971e-65,3.1994101190787499e-78,3.8103347746451981e-33,6.4552119704305371e-106,4.493132668628344e-109,7.2537763072421684e-112,2.1773741836858268e-50,1.0229436488009281e-53,6.4475251731873985e-99,8.5483485900770912e-107,5.5717016601497575e-107,1.006159946221765e-112,3.2124515066543614e-47,4.7020949941059637e-91,1.0260569490285312e-42,6.5557062791077679e-40,2.4503099183018096e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.2982849048538834e-50,9.3236359534233395e-52,1.2033833064208016e-53,1.0970112395499675e-56,3.2082749728672906e-52,5.8654852870593398e-55,1.4438064216816001e-60,1.2320864978247305e-61,1.4170063388124302e-54,6.7503856242833212e-61,7.7908759962334466e-64,2.8541681734268323e-70,1.4334121475874157e-77,5.6301150961960463e-78,1.2324161884692209e-83,1.2324159161075142e-83,2.8604483213520975e-85,6.7211037682038055e-65,1.5886735882512713e-117,1.4067342098311011e-125,3.1738652965814793e-133,3.7659061993296818e-140,8.7980642583547798e-150,6.2972944668009249e-155,3.6155765391900691e-155,1.1658771689896145e-75,3.2257378955011882e-150,2.7407291972917165e-160,1.964520919643182e-165,1.7155100926347196e-171,4.9855624288766951e-167,1.6981091607381773e-96,2.6777824835903222e-107,4.4165838712381525e-71,1.4121517618711742e-77,1.3716072088612328e-87,7.4746455551271289e-66,3.3084712786985832e-69,1.7456753504506812e-90,1.7170147239928114e-84,5.2852288663588495e-90,3.8415472398844686e-90,3.2868986959998285e-91,3.9085858631098595e-92,1.7104755450611832e-97,1.1785013355010671e-97,1.7926852563621848e-94,2.0460706373908478e-104,2.0465812511591438e-104,1.5601391072947482e-107,1.0729739890730986e-115,1.5605284910068059e-107,3.811858843094524e-116,2.9234143949953809e-105,2.9233929665268188e-105,7.4176228215548248e-108,1.2214905910710431e-113,1.2870561577435848e-114,5.9500215538480109e-115,4.063270422047108e-122,2.9893919376661063e-125,5.7628055427674582e-80,1.2809360886035187e-74,1.3210772167321576e-70,5.201823487228669e-137,2.7298078045066547e-61,2.8732547900017961e-69,3.0540975741348996e-79,2.9159705132525516e-89,2.5621689936468441e-62,3.7719969081005435e-140,3.7719968859332398e-140,9.808177914616709e-101,2.1290692868263119e-96,4.4037315873332702e-96,7.9602857412920393e-109,2.5197859901882818e-70,7.4696593971995888e-101,7.1352987651071786e-107,8.6559683579875136e-104,6.8293331885969833e-89,4.7334529837070235e-93
7e-15,0.0027623195954150958,6.2681482468285442e-22,6.2681482101002815e-22,6.0857608373196483e-22,6.0857607242471944e-22,5.6975583521330398e-30,7.8807329920530665e-23,4.0620530044689947e-29,2.7319148063097097e-29,3.7346776752201449e-23,5.4413774056859402e-29,2.720735614413542e-29,2.6415690299885729e-29,1.5518064843093818e-37,1.8821552067739112e-43,3.1215227913709628e-23,4.5480186855961198e-29,5.7415854317553214e-38,7.9126549833557895e-24,1.7941417925818488e-30,6.9638546257088093e-44,8.4202714020661813e-38,1.0299995105936524e-51,1.5281195714138462e-56,4.0092938693115167e-31,2.887543593526419e-53,8.5089323856053229e-45,4.4726677422442031e-52,2.7973526014538112e-52,2.3847543266416996e-24,2.10748001844329e-38,1.100269505641316e-37,4.1664021670085242e-31,9.0539245727951731e-67,8.5572748448159291e-49,1.4043113737937137e-51,1.1258333215547822e-54,1.5723623235777139e-38,5.4864523745451641e-48,1.7209115545469805e-53,7.625417247337872e-38,9.2487171635437396e-44,2.549200414748315e-62,1.7614765123256857e-38,2.1117326868943249e-52,3.0362014422785827e-68,6.7884782998328904e-53,7.6209154599977674e-38,9.243256887445733e-44,8.4400542013411303e-45,1.3168956618580402e-48,1.0351200585029464e-31,2.6964455150736356e-62,4.8503802017987566e-64,2.3489647253228205e-71,1.4443020123087958e-40,1.7517651754385073e-46,2.5909750237226004e-54,3.8342353441842134e-59,6.1121685146639032e-74,1.1090995963119898e-77,2.9723388910634121e-86,2.2505186411340757e-69,1.059776189421171e-70,3.1484761455710458e-47,4.4369694059168208e-59,4.8328294984492766e-69,4.0691477787065152e-80,1.0509522042350004e-81,2.4507376247537279e-82,9.6331838108226139e-81,1.1367794976025345e-79,1.4063442835964385e-87,1.2574368435476168e-91,6.4880300652134238e-35,1.0832955233742106e-56,5.2185803114699106e-26,8.834811320706856e-63,2.4666156008399432e-74,2.0708338264277613e-32,4.6730405795913577e-101,1.1800749541898928e-103,6.9974682825510051e-106,1.1001750872616101e-48,1.6875874089715238e-51,6.4364945740519307e-94,3.1167102784231115e-101,2.0314314664196209e-101,3.1489532597408068e-107,1.7458973913906279e-46,7.3400336082851244e-87,1.6572373577812084e-41,1.0588458657326443e-38,3.6676536000278819e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.6915703242929477e-48,4.366472653304859e-50,5.8396106440871923e-52,1.7412861261234619e-54,1.6227901700852503e-50,9.4736061326466578e-54,7.3026101288849477e-59,6.2319607114298681e-60,2.2886758995918105e-53,3.4144319321065397e-59,3.9407112141182634e-62,4.7136572673775328e-68,7.9793222897550061e-75,3.1344909368939645e-75,2.3697748814739524e-80,2.3697730387478619e-80,5.5003128189689452e-82,3.3996231661837936e-63,5.8209905261853502e-113,2.0617556391161426e-120,1.8606906646909193e-127,8.8311113873032451e-134,8.2523635473984402e-143,2.3626811395230104e-147,1.356528070445008e-147,1.9254520712340397e-73,3.0257634879970814e-143,1.0283067632792118e-152,2.9482987784722468e-157,1.0298360166874693e-162,2.9383608630507949e-161,1.1489147337252907e-92,6.4680010629520178e-103,2.4588954287948482e-68,2.7154293980046429e-74,9.2801679093334733e-84,4.1569583053175607e-63,6.3549576431414237e-66,7.6524389731855819e-87,2.8356252906286825e-82,2.903549308377048e-87,2.1197075807918548e-87,1.8254311407574322e-88,2.1760181508583334e-89,3.2856729504459059e-94,2.2624486825333103e-94,9.9805888883246285e-92,3.889870801870354e-101,3.8908286107815511e-101,1.0435634460031907e-103,2.5611918805806624e-111,1.0438204233100556e-103,9.098887149759817e-112,5.6213875485269358e-102,5.6212425703668304e-102,5.010455285215414e-104,1.8664844379907515e-109,2.8142190373840273e-110,1.4348312224806712e-110,3.5251776336614494e-117,9.4558623285490963e-120,3.8940890094372161e-76,7.1238371306272139e-72,2.1748227771834135e-68,6.0112461435421992e-131,4.5082982474248487e-59,1.5996713782582485e-66,5.8727718672720054e-76,1.9729288191989042e-85,4.2314406843692192e-60,1.6124393021289715e-133,1.6124392998331859e-133,1.4525664674385423e-96,1.8747164069595504e-92,1.3903093144663764e-91,1.7494375603294899e-104,1.4027489738759162e-67,8.5473811977312101e-96,2.9855829913929321e-101,9.9069410468154252e-99,1.883778045191437e-84,4.7253551265764343e-88
1.5e-14,0.0027623195954150958,1.3150820236428725e-21,1.3150820073942907e-21,1.2768164227515743e-21,1.2768163727283261e-21,2.5205996961747442e-29,1.6534087196631727e-22,1.7970521269057824e-28,1.2085990603596876e-28,7.8354874735131747e-23,2.4072616701641291e-28,1.2036533774134059e-28,1.1686300766884211e-28,1.4432068521956102e-36,3.6198761045720358e-42,6.549066621707634e-23,2.0120404276237278e-28,5.3397745475076505e-37,1.6601059163077584e-23,7.9372827197520505e-30,1.3393313387006318e-42,7.8310036226651411e-37,4.0408599394754355e-50,1.212141169263169e-54,1.7737108354671155e-30,5.7310280591479383e-52,1.6308006029993505e-43,1.8107058109360015e-50,1.0936476627134343e-50,5.0033084292163235e-24,1.9599931679741653e-37,1.0232688788234255e-36,1.8432155087815958e-30,1.3875589836648067e-64,7.9584124790437428e-48,5.5034786981001265e-50,2.1652308453153414e-53,1.4623263683539967e-37,1.0551873621300804e-46,6.7515310978870517e-52,7.0917609177048944e-37,1.7787677825931207e-42,1.0000891552943166e-60,1.6382039104584429e-37,8.2847991899173475e-51,2.408376647008875e-66,2.6632740913942858e-51,7.087574505081169e-37,1.7777176792702839e-42,1.6232411489421047e-43,2.5299334073170821e-47,4.5793713874386441e-31,2.1680375641308418e-60,7.8446453408079546e-62,7.6205611645811724e-69,1.3432262036883852e-39,3.3691029222458636e-45,1.0164828993079264e-52,3.041408114252683e-57,1.6852587668139332e-71,1.7696965997098679e-75,9.5128382371493074e-84,3.4355113754098995e-67,3.2456894097418664e-68,6.0553469620398595e-46,8.5334511088970887e-58,1.8542540146578486e-67,3.0614509931000207e-78,1.3457799008790902e-79,6.1613475623427226e-80,2.8559863754670919e-78,1.6797090991577881e-77,3.6147457575535856e-85,6.4762665847529013e-89,2.8703045505356807e-34,4.2500188977575363e-55,1.0948670949826079e-25,7.0080984670140947e-61,8.0022738912111298e-72,9.1613667152262805e-32,4.8059983079120693e-98,2.4140216522443496e-100,2.8635725455809928e-102,2.1125598749401114e-47,6.6104954964522434e-50,8.3672628258013441e-91,8.1063666720544327e-98,5.2836263593895441e-98,6.8577596051246911e-104,7.7238488362799013e-46,3.1568810749953618e-84,1.5412617306519977e-40,9.8474648273964581e-38,3.0564817808772149e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.099854091281467e-47,7.5578280011814698e-49,1.0196974877177109e-50,6.2169934530709887e-53,3.1210542967725357e-49,8.8105711679156816e-53,1.4043799977989867e-57,1.1985406116676352e-58,2.128505637601963e-52,6.5668342027181302e-58,7.5789644220275356e-61,1.849263635497502e-66,6.3282128636226888e-73,2.4863377771283279e-73,3.7811996692141094e-78,3.7811937712417638e-78,8.7763705093698147e-80,6.5383599691701934e-62,5.3408049337008351e-109,3.783534291926296e-116,6.8292891601386771e-123,6.48264756916349e-129,1.2115148360948598e-137,6.9372414830076621e-142,3.9830029953528042e-142,7.5539773383965816e-72,4.442269827202371e-138,3.0193374965382576e-147,1.7313660312404527e-151,1.2095276595562241e-156,9.2243282537394743e-156,3.6773937584273358e-90,4.1467865329331912e-100,1.9504671173080719e-66,4.332828566076814e-72,2.9703907536750284e-81,3.2923654087614325e-61,1.0124728200225406e-63,1.6419008395259549e-84,1.112460548909242e-80,2.2605568448431598e-85,1.6603634960797031e-85,1.442908899035478e-86,1.7260209296542649e-87,5.2351161658389151e-92,3.6017879256328194e-92,7.9168575017859398e-90,6.1096300042122858e-99,6.111106715305726e-99,3.2880936811287515e-101,1.6156806084091976e-108,3.2888885848915107e-101,5.7398391884745067e-109,8.9695584168797793e-100,8.9690943932268032e-100,1.6000866658183434e-101,7.9162177718215762e-107,1.5941713009469748e-107,9.1782202812159519e-108,4.489416769505669e-114,2.4094013925982061e-116,1.2442062388376624e-73,5.64219960304338e-70,8.493042422589486e-67,3.0397196477129783e-127,1.7687096829256135e-57,1.2689183908170344e-64,9.3708813591113174e-74,6.3149838158937589e-83,1.6600916043326961e-58,1.6308920970561597e-129,1.6308920963445511e-129,5.8324286522746803e-94,6.3800044432427701e-90,9.4759700762820627e-89,9.9708422562784003e-102,1.1125654003677971e-65,1.1659725940240275e-92,8.1483738491280033e-98,1.3518267897340578e-95,1.2234998366039418e-81,6.1428299224136471e-85
3.1e-14,0.0027623195954150958,2.6916162381525038e-21,2.691616170425605e-21,2.613296895402708e-21,2.6132966868971733e-21,1.0506296138124116e-28,3.3840796625681348e-22,7.4904242343902004e-28,5.0376502876470149e-28,1.6037067787283459e-22,1.0033854440820451e-27,5.0170357537057818e-28,4.8710525255299268e-28,1.2180604527774163e-35,6.1546001565363265e-41,1.3404121593821708e-22,8.3865090305021943e-28,4.5067484566872111e-36,3.3977863540306977e-23,3.308396762752897e-29,2.2771638967486919e-41,6.6093432113330929e-36,1.3794128525962191e-48,8.2925640513093707e-53,7.3931283834560651e-30,9.8930882256392159e-51,2.7681606577453296e-42,6.2780525501091238e-49,3.7271672293818859e-49,1.0240417657922843e-23,1.6542264463214859e-36,8.6363329595871089e-36,7.6828356215059525e-30,1.7614861440365467e-62,6.7168646157407274e-47,1.8747338588294749e-48,3.6812405597765969e-52,1.2342009410996435e-36,1.7940523610665331e-45,2.3048174594370112e-50,5.9854012981522769e-36,3.0242965264668696e-41,3.4139340907017025e-59,1.3826376526550521e-36,2.8282311572724135e-49,1.6476159126140021e-64,9.0917931735320366e-50,5.9818685265120473e-36,3.0225112850279479e-41,2.7598676825105025e-42,4.2920689059239624e-46,1.9087616940694431e-30,1.4557457920969072e-58,1.0547979954817118e-59,2.050624736599187e-66,1.1336778212308735e-38,5.7282326285813281e-44,3.4699297967832869e-51,2.0807048181397027e-55,3.4882160077116797e-69,2.4238875132209955e-73,2.6067527062720608e-81,4.3311497913413571e-65,8.1894181056572397e-66,1.0295462626859894e-44,1.4508778041932939e-56,6.0644182030815856e-66,1.8925873293515873e-76,1.2909110866649243e-77,1.1381672891983408e-77,6.8223369650384322e-76,2.0045995772767586e-75,6.9422907387647411e-83,2.4892417824857865e-86,1.1963928052156955e-33,1.4508599852040104e-53,2.2408497243390205e-25,4.7945723986905149e-59,2.153354870738208e-69,3.8186149491466307e-31,3.6771309794169037e-95,3.6511683528955007e-97,8.6629603462867976e-99,3.5805691918992195e-46,2.2497196721492136e-48,9.0014534701602544e-88,1.74429658229139e-94,1.1369106349995599e-94,1.1140258415610002e-100,3.219433283315539e-45,1.0439680697288323e-81,1.3008222402075395e-39,8.3112437898549706e-37,2.1392342651520887e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.2071342429951384e-45,1.0722635301222782e-47,1.4527289677868898e-49,1.7839834935311455e-51,5.3065078544416432e-48,7.4360079382056309e-52,2.3874154697755973e-56,2.0376926443052122e-57,1.7964455601465749e-51,1.116505438023272e-56,1.2885760471384578e-59,6.3128773477931776e-65,4.3276863197907687e-71,1.7009450449669386e-71,5.1788315713355161e-76,5.1788154071915902e-76,1.2020628795422176e-77,1.1116664988279656e-60,1.3757849075623502e-105,1.9495395171651855e-112,7.0383308495238293e-119,1.33626236104634e-124,4.9942064514039706e-133,5.7194998226041293e-137,3.2838413840676132e-137,2.5787452298808773e-70,1.831394181904054e-133,2.4894157794550136e-142,2.8549726951326854e-146,3.9889605352459367e-151,4.3677589192497131e-151,1.0078847361270255e-87,2.2736621479754232e-97,1.3343805326423883e-64,5.9346431134106221e-70,8.1413262705583715e-79,2.2455594100253015e-59,1.3825710715915474e-61,2.7129488740509574e-82,3.7975526727231936e-79,1.4915112270267932e-83,1.1082602759948651e-83,9.8029597103329102e-85,1.1807500038832595e-85,7.1497889269251046e-90,4.9109464233748691e-90,5.4161491735955154e-88,8.1146956308852617e-97,8.1165874909779983e-97,8.7395279384065788e-99,8.5828965824474346e-106,8.7415663753480982e-99,3.0491191919734686e-106,1.228524456575214e-97,1.2283972874057947e-97,4.3656832294571685e-99,2.5817470347460111e-104,7.081315195752908e-105,5.0097251947449223e-105,4.8500427294892691e-111,5.2062539863317564e-113,3.3980992121633439e-71,3.8483042423729655e-68,2.8730454312471307e-65,1.2932100966739085e-123,6.0379734412036722e-56,8.6812723241281048e-63,1.2835480421197208e-71,1.7308519786428071e-80,5.6671729042878164e-57,1.3877105258104493e-125,1.3877105262812296e-125,1.7026573803711246e-91,1.8051634421645477e-87,5.3632187703864138e-86,4.4739527028957477e-99,7.6095915071981049e-64,1.3200249498149168e-89,1.8451184440263679e-94,1.5313239812862889e-92,6.5801159054973472e-79,6.608422337359056e-82
