Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256)
0.0,0.002999438461075679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002999438461075679,1.4751745033732429e-19,1.475174477865154e-19,1.4230426947928448e-19,1.4230427037710892e-19,3.7214589578517282e-27,1.9195153055242912e-21,2.0454837221375e-27,1.3662671136061757e-27,9.2460204608467709e-22,2.5308972521615516e-28,1.3600749896880663e-27,1.3120107452021606e-27,1.1162106472121304e-35,3.05538416438558e-42,7.5807955604548626e-22,2.0750782376450264e-28,3.5906768874659858e-36,1.6913643943324808e-22,1.0404554944108873e-29,9.8286978194856868e-43,8.2908196674946383e-36,1.9443279347759661e-50,2.3253515966900334e-55,8.2511401493424381e-29,3.3983410507882525e-51,1.4444287425614388e-43,1.318831498054036e-50,1.5564860610846814e-51,1.1612828715705251e-22,7.3528574981734429e-38,9.3575363038098274e-37,9.5546840939696617e-29,1.7319408451772722e-64,1.8459331285412846e-44,2.8761760245916937e-50,6.0012022654167793e-51,5.9401121824480281e-37,2.082304594102244e-45,7.8110753348790985e-51,1.2495190299935889e-36,3.4202871373348071e-43,1.3099997391558011e-58,6.0285950240768567e-38,1.5423793664947072e-51,3.5858403628296297e-65,2.0007728202077557e-52,1.2509386452754255e-36,3.4241728116071574e-43,1.0813059929832483e-43,5.4804082972714343e-47,1.0706745601300764e-30,9.8135617602907231e-60,6.1371624914393214e-62,8.164929945339597e-70,5.254209649916492e-39,1.4382258276233536e-45,2.8451202238284726e-53,3.3985142285056971e-58,4.8125109935701972e-71,1.0481160634460954e-74,1.5170012536864275e-82,2.4990973596453811e-67,3.9227548743993123e-69,3.4882086258645395e-45,7.2324269873542228e-55,8.382737549691345e-65,7.3966890217971832e-76,1.2298875565770551e-77,8.1810141509812474e-79,5.9017843736771651e-76,2.4682287395593499e-74,4.1618566068779807e-84,1.1373610440138863e-88,1.9734881979013828e-33,1.2230765068591943e-53,4.8430735643564353e-23,1.93964915036973e-59,2.4373911384060621e-72,5.2967968905664993e-31,2.6381011020922778e-97,2.5340045055163736e-100,6.6059171328390003e-103,4.4923249057177794e-47,3.3835120398823026e-50,-3.3761520574246952e-99,-4.4916773141307096e-107,-2.5296112321734501e-106,-4.8042700031595077e-111,4.120452480554323e-41,2.3255588235002917e-83,9.3198574605037749e-41,3.9693767606688864e-37,5.7094606595015689e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.3913338070494702e-45,1.8247315305057888e-46,6.9628682353657211e-48,9.0702640572886944e-51,8.5860749048560738e-49,2.795692495814817e-50,5.5930781651190367e-56,4.5444622295578175e-57,2.4502776225686913e-50,1.6046450428845415e-56,3.7824962484231094e-58,1.0353760198019705e-64,8.1886164280059084e-72,8.650272871412196e-72,1.7307071742471996e-77,1.7307048200934157e-77,1.3233614785249524e-78,8.6720316405229438e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6730253714090206e-69,0.0,0.0,0.0,0.0,0.0,3.2825191181245724e-88,6.3327014636616444e-98,1.0505254365384317e-64,2.6696424101648108e-71,5.1571248159826212e-81,1.4939367520765303e-61,1.1244719134089191e-64,9.1413451153579067e-83,4.0572788101984585e-77,9.4530125645805259e-83,8.0529455341693407e-83,6.5825620721957139e-84,4.3974172238082523e-84,1.7576991884148587e-89
3.0000000000000002e-15,0.002999438461075679,4.8470019355691199e-19,4.8470017679445341e-19,4.675711622500666e-19,4.6757116815005573e-19,2.4455301550316998e-26,6.3069797308327331e-21,1.3441750024929715e-26,8.9783267173430829e-27,3.0379772864647035e-21,1.6631605753875357e-27,8.9376355462173346e-27,8.6217847728482793e-27,1.0524270400062525e-34,3.7537569707402197e-41,2.4908321174744964e-21,1.3636224882693861e-27,3.3854949999428242e-35,5.5573731269653703e-22,6.8372965432103975e-29,1.2075255263423194e-41,7.8170574271965392e-35,2.9442606242704039e-49,4.1856240338540806e-54,5.4221777539191839e-28,4.3740370062884125e-50,1.6810465669064262e-42,2.0742895319674558e-49,2.2561707596961676e-50,3.8156437149937891e-22,6.9326928326735546e-37,8.8228169964595362e-36,6.2787923087182769e-28,3.6056489858456261e-63,1.7404510693743724e-43,4.3549304599308655e-49,7.3728676979636224e-50,5.6006774492517351e-36,2.5582586576084761e-44,1.1828194993383861e-49,1.1781175598540764e-35,4.202065705371869e-42,1.9837049389835923e-57,5.6841028552694036e-37,2.3356022143112849e-50,6.4544879511393289e-64,3.0297409122848734e-51,1.179456078694445e-35,4.2068395390307097e-42,1.3284613280858067e-42,6.7322600697030203e-46,7.0358613584699748e-30,1.8221456792761544e-58,1.31481777613314e-60,1.9825268439807364e-68,4.9539685243835139e-38,1.7669628695098905e-44,4.308314128356196e-52,6.1173127314022543e-57,1.1610043855920186e-69,2.1860634224347951e-73,3.597437815379417e-81,5.2013589297499146e-66,9.2851973555067752e-68,4.2855129814134615e-44,8.8855525369068456e-54,1.2675664615443484e-63,1.3276028452301899e-74,2.5379500608614232e-76,1.9112584831692554e-77,1.3955231708754855e-74,5.1311121957355587e-73,9.7772767139252444e-83,2.9969153169811414e-87,1.2968637508162788e-32,1.852086561704787e-52,1.5912946767034312e-22,3.4913673286585852e-58,5.9182328414495719e-71,3.4807529988337505e-30,7.7043424222348185e-96,8.1224365678673338e-99,2.3061851415324684e-101,5.518175273378165e-46,5.122875810304466e-49,1.3988504547041516e-97,1.7327154994032509e-105,9.7582615339933106e-105,1.8621799506258897e-109,2.7077258646230659e-40,6.0445820242060849e-82,8.7873115537233128e-40,3.7425555276809991e-36,5.3308168938533015e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.7093521005888832e-44,2.2238582880618603e-45,8.608881659945416e-47,1.3805967259697599e-49,1.0548622296346566e-47,2.6359379779501529e-49,6.87135102085182e-55,5.5831673940971486e-56,2.3102609723581756e-49,1.9714201115677479e-55,4.6470653158375875e-57,1.5678545473118313e-63,1.4739271830015146e-70,1.5570475847881015e-70,3.6097499230145955e-76,3.6097443403330537e-76,2.7601515969992874e-77,1.065422047283846e-58,4.7400516428262094e-106,4.3702136059853443e-114,4.2043589651541246e-121,4.5942514773423558e-128,1.1059650572640993e-136,7.58513993240866e-142,1.2023489696397846e-141,2.5334393789993002e-68,8.9111539122291032e-138,3.1016574423507775e-146,6.7470793110496243e-151,5.7890956277490496e-157,2.3842390427456838e-150,7.7842538088362289e-87,1.6826877770414199e-96,1.890942907039131e-63,5.5681039969184605e-70,1.2229739006977893e-79,2.6887645301364019e-60,2.3450850506709789e-63,2.1148330178731871e-81,6.1438788261009819e-76,1.699273408448665e-81,1.4476934657678226e-81,1.1844966604621052e-82,7.9153446991427598e-83,3.6654968189246465e-88
7e-15,0.002999438461075679,1.0747699917796654e-18,1.0747699006793545e-18,1.0367881720922941e-18,1.0367882041574513e-18,1.3290924144819251e-25,1.3985047608970937e-20,7.3052983992379463e-26,4.8795252865522494e-26,6.7363788520225722e-21,9.0388993356155986e-27,4.8574102682161226e-26,4.6857521547228513e-26,1.6998270311369325e-33,1.8986983004613643e-39,5.5231449122048388e-21,7.4109792785463539e-27,5.4680821807752126e-34,1.2323083028223455e-21,3.7159842061689724e-28,6.1078201097119729e-40,1.2625715618844085e-33,4.8622918586857077e-47,2.330241411078829e-51,2.946835528918929e-27,2.4978955813742422e-48,7.4401964579191866e-41,3.8982858668816294e-47,3.2295214522353384e-48,8.4607751562715438e-22,1.1197328832485186e-35,1.425014260800492e-34,3.4123867851855513e-27,6.6756129739583991e-60,2.8110897227562019e-42,7.1818197187321876e-47,3.7290689821153984e-48,9.0459416409296756e-35,1.2939945399220343e-42,1.9534245173942557e-47,1.9028326958589022e-34,2.1254552754867117e-40,3.2758865929263981e-55,9.1806721118908641e-36,3.8572487037815407e-48,3.5932642172431884e-61,5.003626268830848e-49,1.90499496829905e-34,2.1278699791454698e-40,6.7195233067118251e-41,3.4003427977694918e-44,3.8238375651333233e-29,1.1408476037553273e-55,2.8545591639976537e-57,1.5192714226929885e-64,8.0014012685858411e-37,8.9375271290334838e-43,7.1149554406327672e-50,3.4056611412627159e-54,7.6923583337869251e-66,4.2033298982132721e-70,2.4336528227506581e-77,9.5784529862544073e-63,6.0149276136109103e-64,2.1676693903781182e-42,4.4944326993672491e-52,2.0495770496235069e-61,6.8910393551621658e-72,3.9283881839057861e-73,9.6229523434774387e-74,8.8339700322736247e-71,9.2348441444347479e-70,5.3173031438027147e-79,5.812795396301149e-83,7.0481753084586104e-32,3.0587206637854087e-50,3.5285170394469703e-22,1.9437935163626419e-55,4.5353769680238793e-67,1.8917162615589061e-29,5.3776523670252073e-91,2.0500322810337551e-93,2.1377006944355238e-95,2.7853140588288117e-44,8.442557391440115e-47,1.9743578618575473e-92,1.0506863078697699e-99,5.9172461535659532e-99,9.4142770904190641e-104,1.4715899628226642e-39,9.2796001505927237e-78,1.419307067332063e-38,6.0447937352369151e-35,7.9102169667243128e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999976,0.0001,0.10889011,8.6460822321343859e-43,1.0314698878704854e-43,4.1287190688710043e-45,2.1651361896421784e-47,5.3357277708281388e-46,4.2574294287451706e-48,3.4747449480032785e-53,2.8238675280285226e-54,3.731409869669034e-48,9.971660852853064e-54,2.350541346500782e-55,2.5893125509565873e-61,8.2036608447078094e-68,8.6686478454069851e-68,6.9408201203471687e-73,6.9407823523304182e-73,5.3074504389426707e-74,5.3891151149020011e-57,1.6356586252691846e-101,6.0321935793629702e-109,2.3213088513750915e-115,1.0146309060531374e-121,9.7694850005476462e-130,2.680102819662747e-134,4.2483550378405174e-134,4.184022682961884e-66,7.87204022536976e-131,1.095920004125787e-138,9.5358447912872862e-143,3.2727566158687917e-148,1.3582746288356522e-144,5.2667039663484626e-83,4.0643970669460508e-92,1.052745658533608e-60,1.0706706249521721e-66,8.2743640216135352e-76,1.493759032282225e-57,4.4996976667246308e-60,9.1185074626912052e-78,1.0146664249712577e-73,9.2402387989162633e-79,7.8813235462664576e-79,6.5585089689945035e-80,4.4067754105900888e-80,7.0259599446789346e-85
1.5e-14,0.002999438461075679,2.2549095802666867e-18,2.2549091772389633e-18,2.1752220184951943e-18,2.1752221603514313e-18,5.8799043927969952e-25,2.9341200307855438e-20,3.2318636242677334e-25,2.1587019108490415e-25,1.4133165135439849e-20,3.9987966940273006e-26,2.1489180419673707e-25,2.0729764304671141e-25,1.5808679705690712e-32,3.6516862361310817e-38,1.1587756681321014e-20,3.2786080424908251e-26,5.0854114340575566e-33,2.5855145109364004e-21,1.6439971031661476e-27,1.1746916761387877e-38,1.1742128287269981e-32,1.9074887725762207e-45,1.8483369506661562e-49,1.3036798859376557e-26,4.956551820955656e-47,1.3814231255108817e-39,1.5778176089816734e-45,1.2231692401969235e-46,1.7751037924246576e-21,1.0413695988124353e-34,1.3252836316073256e-33,1.5096396645473474e-26,1.0122809244381238e-57,2.614362595531495e-41,2.8116977630520817e-45,7.1713214353445641e-47,8.4128943666460558e-34,2.4886694862022117e-41,7.6636746013070202e-46,1.7696618399019386e-33,4.0877887804978657e-39,1.2850823417504981e-53,8.5381750954380383e-35,1.5132787509640714e-46,2.8500362799945078e-59,1.9630304701495241e-47,1.7716733216335919e-33,4.092432986205501e-39,1.2923363650140746e-39,6.5256000138859986e-43,1.6916656435053269e-28,9.1097309288848096e-54,4.5850768778254103e-55,4.8950745351237815e-62,7.441440897413566e-36,1.7189176672450097e-41,2.7912145769878315e-48,2.701355469278756e-52,2.0851319413958041e-63,6.7063980221581483e-68,7.7881037913114096e-75,1.4425324052766219e-60,1.8174532863275029e-61,4.1689930156763079e-41,8.6439714314526298e-51,7.8034709282096508e-60,4.9712484622940031e-70,4.8908669446054591e-71,2.2110860340367235e-71,2.5946807450792183e-68,1.3518088244494092e-67,1.3287426799889053e-76,2.9107858011773424e-80,3.1181147775226336e-31,1.1999987105105291e-48,7.4029437868141815e-22,1.5418784145502252e-53,1.4613167420010368e-64,8.3689724014942413e-29,5.3704492226906326e-88,4.0543106903458106e-90,8.4575103388737115e-92,5.3400985930934281e-43,3.302053552851184e-45,2.4772123207786997e-89,2.637622665441852e-96,1.4854583260509713e-95,1.944057562537103e-100,6.5103126654101119e-39,3.9516172836376951e-75,1.320016157938668e-37,5.621771298311485e-34,6.5172515278270716e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999959,0.0001,0.10889011,1.6628531923047654e-41,1.7652732629216217e-42,7.1246574449117979e-44,7.6413301926684625e-46,1.0262268165157784e-44,3.9594749821092259e-47,6.6803169389455313e-52,5.4305352197519425e-53,3.4702642015829569e-47,1.9177975239129921e-52,4.5206861109908929e-54,1.015840885209279e-59,6.5047820475814954e-66,6.8761301316154993e-66,1.1074159920793028e-70,1.107403905049963e-70,8.4686293492904167e-72,1.0364870979972242e-55,1.3378538759368394e-97,9.8683492328129817e-105,7.5952893646114298e-111,6.6398140161685808e-117,1.2785625103226159e-124,7.0150404682592548e-129,1.1119947632881758e-128,1.6415050395964575e-64,1.0303111303432917e-125,2.8684930322495063e-133,4.9918638168282942e-137,3.4264720063029483e-142,4.0124643476566954e-139,1.685741050955321e-80,2.6057616249268598e-89,8.3504511181843947e-59,1.7083500106175284e-64,2.6483805306155002e-73,1.181311145261313e-55,7.158289835936684e-58,1.9370757773283061e-75,3.9807757492138926e-72,7.0942948871611007e-77,6.0604269676747375e-77,5.1621929359815165e-78,3.4955568954530583e-78,1.1160943707728521e-82
3.1e-14,0.002999438461075679,4.6151887254067186e-18,4.6151870455176372e-18,4.4520890181750059e-18,4.4520896094562665e-18,2.4508458594907722e-24,6.0053573475782864e-20,1.347096547520407e-24,8.9978436933773066e-25,2.8926670312184068e-20,1.6667578005873151e-25,8.9570613240059844e-25,8.6405229980366163e-25,1.3342449423933963e-31,6.2086624583962798e-37,2.3716924938684958e-20,1.3665732605201083e-25,4.2920664680533151e-32,5.2921838383091066e-21,6.8528375822915145e-27,1.9972333273239417e-37,9.9102973369049724e-32,6.5110502922771136e-44,1.2644033193913806e-47,5.4339628426677826e-26,8.5551800020364065e-46,2.3090197744326381e-38,5.4699458121681359e-44,4.1033588269108059e-45,3.6331563001717805e-21,8.7890930232963577e-34,1.1185266906802759e-32,6.2924381626016407e-26,1.2614129584611226e-55,2.2065118652535432e-40,9.5587598255333696e-44,1.2190660656258612e-45,7.1004675085134883e-33,4.2312282584295851e-40,2.6161628002276499e-44,1.4935780295618347e-32,6.9500996711168173e-38,4.3861404702522453e-52,7.2061691719021036e-34,5.1659282460430402e-45,1.94947211633332e-57,6.7012872485942008e-46,1.4952765919419536e-32,6.9579961965566223e-38,2.1972495498137704e-38,1.1047727128234163e-41,7.0511552962780331e-28,6.0399986895517777e-52,6.0879762743202076e-53,1.3007361370458449e-59,6.2805435451930149e-35,2.9225374443495745e-40,9.5275761769166373e-47,1.8479336021894421e-50,4.2063417827388171e-61,9.1841350688369723e-66,2.1337531805664414e-72,1.7765760879672017e-58,4.4799919050706234e-59,7.0882170434556301e-40,1.4696698779707898e-49,2.5161949487332719e-58,2.8543666835162669e-68,4.5875413690256129e-69,3.5876890435398068e-69,6.1064752684324357e-66,1.5893671508058939e-65,2.4946878794657455e-74,1.0937165410084188e-77,1.2996860159698915e-30,4.0964679363793704e-47,1.5151725371842769e-21,1.0548580025759711e-51,3.8831869888054873e-62,3.4883489991895001e-28,4.0065565187246309e-85,5.9279636600445673e-87,2.4734308861897076e-88,9.023448505626499e-42,1.120419948556205e-43,2.6949500604123207e-86,5.7392692427954746e-93,3.2322576221342884e-92,3.1276054122819769e-97,2.7136102533212884e-38,1.2963813788784026e-72,1.1141478199811735e-36,4.7447654552270455e-33,4.4859299500909908e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999907,0.0001,0.10889011,2.8271749345509821e-40,2.4633178552773445e-41,9.9809535721755077e-43,2.1567027776539973e-44,1.7449061929664628e-43,3.3417669125986695e-46,1.1349556329099566e-50,9.2314472565249076e-52,2.9288692260101715e-46,3.2606405321366931e-51,7.686115583202699e-53,3.4678074271357029e-58,4.4466016097528838e-64,4.7040667874236393e-64,1.5165894293258172e-68,1.5165563103760142e-68,1.1599108274080051e-69,1.7623256889657523e-54,3.3505839878142193e-94,4.9436321467497686e-101,7.6103630898965499e-107,1.3306443356787879e-112,5.1239391788270699e-120,5.6226300510408377e-124,8.9128889791287174e-124,5.6038351161474677e-63,4.1296378510695267e-121,2.2990878721439977e-128,8.0018784708874171e-132,1.0985159662089006e-136,1.0725194249724615e-134,4.6202006596657084e-78,1.4287059632137388e-86,5.7125115250918879e-57,2.3397860197081001e-62,7.2583548631033357e-71,8.0333568855509102e-54,9.746192403090954e-56,3.1751901867383592e-73,1.3589535358084554e-70,4.561530771861484e-75,3.9078428581657362e-75,3.4780736767441155e-76,2.3914020873598445e-76,1.515244882250272e-80
6.300000000000001e-14,0.002999438461075679,9.3357468883501947e-18,9.3357400427146264e-18,9.0058202450325105e-18,9.0058226545344194e-18,9.9873268173466726e-24,1.2147859089007937e-19,5.4894889204270256e-24,3.6666695980753251e-24,5.8513411110938878e-20,6.792046586256197e-25,3.6500493391398018e-24,3.5210578439930469e-24,1.0919983464668587e-30,1.0185893340818789e-35,4.7975040334016418e-20,5.568799352896671e-25,3.5128015071197304e-31,1.0706550135191702e-20,2.792870719303842e-26,3.2766534725429123e-36,8.1109719385548123e-31,2.138492442288138e-42,8.3106510021655257e-46,2.2143683209048628e-25,1.4141535997892279e-44,3.7559875538531479e-37,1.8108789472861784e-42,1.3361930324797016e-43,7.349261132148933e-21,7.1933117634828405e-33,9.154357868374751e-32,2.5642010265503606e-25,1.4052747535010683e-53,1.8058997740461046e-39,3.1143771269514131e-42,1.9992886942359187e-44,5.8113420657724214e-32,6.9415558061271644e-39,8.5940655053221708e-43,1.2223896827350646e-31,1.1402185306496368e-36,1.4403377322221229e-50,5.8977958499044227e-33,1.6970151196167827e-43,1.2811229806817162e-55,2.2014006425119799e-44,1.2237812918372441e-31,1.1415141488494875e-36,3.6047812007436032e-37,1.7972074888884016e-40,2.873383391061299e-27,3.6659092546702666e-50,7.3952301341113106e-51,3.1609926339133147e-57,5.1402483740254198e-34,4.7947060325054319e-39,3.1292437314084346e-45,1.2146078096293668e-48,6.8981782552117646e-59,1.2074661179083937e-63,5.6090273224808455e-70,1.9441910967762582e-56,9.8103547627082078e-57,1.1628951729643614e-38,2.4111521364012509e-48,7.4403936994774077e-57,1.3810151353216654e-66,3.5605569735226145e-67,4.386183499409308e-67,1.2523944242773093e-63,1.6288162019807167e-63,3.8727359355204932e-72,3.397655419081315e-75,5.2963043664468042e-30,1.3456917593941509e-45,3.0649000925263963e-21,6.934611829591229e-50,9.4373633158410408e-60,1.4215341394979058e-27,2.4527742057038787e-82,6.9768405046603165e-84,5.8226279093792063e-85,1.4624017938723539e-40,3.6366697494792854e-42,2.6499970405290513e-83,1.1287615047187027e-89,6.3570148389581666e-89,4.0610220972554097e-94,1.1058100142470806e-37,3.7823115479342464e-70,9.1196109017643714e-36,3.8833307095340145e-32,2.6746210984667889e-40,0.88130563799999995,0.0,0.0,0.0,0.009891189999999982,0.0001,0.10889011,4.6381216124702994e-39,2.9705738532497936e-40,1.205952989176199e-41,5.2427076113501952e-43,2.8629999632793422e-42,2.7350154534697148e-45,1.8592428410558065e-49,1.5139666292086904e-50,2.3970735602569054e-45,5.3492778944032679e-50,1.2609676635752785e-51,1.1391791937992362e-56,2.9185069743007131e-62,3.0922366801087245e-62,1.9939824358816722e-66,1.9938953577774484e-66,1.5254091566934468e-67,2.8914953480299953e-53,7.3468569740452715e-91,2.1680479320965983e-97,6.6751798617563753e-103,2.3342783813423851e-108,1.7972273402027849e-115,3.9441777268402572e-119,6.2524224777840373e-119,1.8409839674223434e-61,1.4488857536308952e-116,1.6127142865427832e-123,1.1225749527732339e-126,3.0821801145931246e-131,2.3234513889149207e-130,1.2153998150888611e-75,7.5171152197277915e-84,3.7549371692454101e-55,3.0769066216024479e-60,1.9092948451224965e-68,5.2185705338215763e-52,1.2666960032208153e-53,4.6301920195241438e-71,4.4643771953799955e-69,2.6766988566979757e-73,2.3041102124048076e-73,2.2191834268685248e-74,1.5720637859167861e-74,1.9583553972876149e-78
1.2700000000000001e-13,0.002999438461075679,1.8776862704886453e-17,1.8776835079681669e-17,1.8113271608753746e-17,1.8113281332172452e-17,4.0303353356745309e-23,2.4432971001490608e-19,2.2152547995757772e-23,1.4796664864282342e-23,1.1768581453453441e-19,2.7408317524613937e-24,1.4729584751020912e-23,1.4209042460266811e-23,8.8284300638862148e-30,1.6484379366618614e-34,9.6490386679709709e-20,2.2472131840943782e-24,2.8399887642821849e-30,2.1539393277976057e-20,1.1272933049839527e-25,5.3028001616621011e-35,6.5574350324962725e-30,6.922015034146966e-41,5.3813462223712011e-44,8.9359688078805066e-25,2.2972350106623711e-43,6.0525686614028981e-36,5.8867720698100257e-41,4.3077766193485379e-42,1.4781470061030315e-20,5.8155018575083713e-32,7.4008163745689153e-31,1.0347696692327577e-24,1.3938988979270262e-51,1.4600141692192736e-38,9.9222627428661828e-41,3.2332823010370493e-43,4.6983362576474624e-31,1.1233339485439101e-37,2.7827734526262543e-41,9.8823872455615634e-31,1.8452429217158358e-35,4.6605755811044891e-49,4.7681396886738036e-32,5.4950518943889026e-42,8.292692992853914e-54,7.1284022631335079e-43,9.8936611819181678e-31,1.8473400757490166e-35,5.8337698026102388e-36,2.8602981660585885e-39,1.1595395471769877e-26,2.0409797895664378e-48,8.2406604621531595e-49,7.046444449067605e-55,4.1557223092611619e-33,7.7595603327525539e-38,1.0128958497771162e-43,7.8648878917305616e-47,9.3156870486214619e-57,1.5633667893735889e-61,1.4512732226170552e-67,1.8851487997128279e-54,1.9036081427040295e-54,1.8819973794230056e-37,3.9021646104788444e-47,2.0076143997292693e-55,5.4600801258178411e-65,2.3402658018501493e-65,4.0462919492520422e-65,2.2523041225638967e-61,1.4636275603564352e-61,5.0862898850417732e-70,8.929924947341257e-73,2.1373089510514101e-29,4.3574163851723495e-44,6.1642401743033557e-21,4.491955597605096e-48,2.1040372044686041e-57,5.7366375695663538e-27,1.2522840958739508e-79,6.6110601659990357e-81,1.1035855894980422e-81,2.3105432584234707e-39,1.1501242066856853e-40,2.3768133643665704e-80,2.0248951445889194e-86,1.1403948357932112e-85,4.3816043006659156e-91,4.4624360627522691e-37,1.0364865945134299e-67,7.3744885769228022e-35,3.1395853897575088e-31,1.3945895881135647e-39,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999629,9.9999999999999991e-05,0.10889011,7.5057201353732632e-38,3.1327242151752057e-39,1.2729964568760937e-40,1.1137289297800862e-41,4.6343747264797044e-41,2.2111380065339726e-44,3.0000269346822236e-48,2.448392384758827e-49,1.9379064058794769e-44,8.6566720974416433e-49,2.0406545085955467e-50,3.6887372372069486e-55,1.8844573041205772e-60,2.00275763391511e-60,2.5819068765171056e-64,2.5816814792759056e-64,1.9761613054404103e-65,4.6802200097452697e-52,1.5476675198581715e-87,9.1343500896997187e-94,5.6247232617661388e-99,3.9338863445644271e-104,6.0541963231947732e-111,2.6571404309549362e-114,4.2124237236702067e-114,5.9619802615527291e-60,4.8835288720086733e-112,1.0863888502278002e-118,1.5123616019332071e-121,8.3047101335815892e-126,7.991192746115922e-126,3.1492740267350423e-73,3.8954570959520296e-81,2.4317230721797592e-53,3.9857154866287689e-58,4.946753893483956e-66,3.3021632827115536e-50,1.6033912729807909e-51,6.3427673257628851e-69,1.4457593267811175e-67,1.4271207926914484e-71,1.2371997671626283e-71,1.3576101233992338e-72,1.0183006196698683e-72,2.4525555672173653e-76
