Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850)
0.0,0.0026748774699637203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0026748774699637203,2.1203799602774837e-20,2.120379941897919e-20,2.0490429864286905e-20,2.0490429874010287e-20,2.6904792931711958e-28,5.3933453797437409e-22,3.1942470161149549e-28,2.1356246865868894e-28,2.5734653266632556e-22,7.8990366451803037e-29,2.1270588494537004e-28,2.0554971844260998e-28,1.0829734233315914e-36,3.3240963657315737e-43,2.1215077148470929e-22,6.5117907422611487e-29,3.6136798585286027e-37,4.924487277064161e-23,3.0736701907849003e-30,1.1091888051689972e-43,7.4071877268880117e-37,1.4122566176824748e-51,1.2421535100782307e-56,7.921367867000892e-30,2.0890541163531763e-52,1.4331035934167043e-44,8.1188063293107932e-52,1.5649783717599163e-52,2.5410766892402277e-23,1.82538566970164e-38,1.7019979579009665e-37,8.7137592403107039e-30,3.3662618228799164e-66,3.3130431904456682e-46,2.1803471089317232e-51,1.1779075990775034e-52,7.3781141689167682e-38,9.8595170277429052e-47,2.4479435383745706e-52,1.9051105316042362e-37,5.8475776707636829e-44,1.7992080138319235e-60,1.5048074897921895e-38,1.5283944325673822e-52,5.5225190933646805e-67,2.719115499753459e-53,1.906388081215675e-37,5.8514988243428558e-44,1.2172320106812252e-44,4.95298108892884e-48,2.5490807317669103e-31,2.1974283893710992e-61,1.2562679888277777e-63,1.7850611589243608e-71,6.1126428548117312e-40,1.87622465555971e-46,2.3888725813255858e-54,2.0977025558714379e-59,4.4081073491960002e-73,1.2837330231893054e-76,8.3375220690766786e-85,5.6220906961158601e-69,8.1716050742249361e-71,2.1383260554046024e-46,1.0611723965845553e-56,9.2115194962348071e-67,6.0908872105277275e-78,8.2656026857303923e-80,5.3693863976114602e-81,1.6488853491684674e-78,7.1183909990143722e-77,3.0560612699680865e-86,7.9178807429579402e-91,3.753427161793995e-34,2.8578309757842942e-55,4.8185082615769433e-24,2.6290123069092522e-61,4.0442093541880834e-74,9.8445079113066378e-32,7.8789228724203769e-100,6.7839217868185695e-103,1.5239678440130805e-105,4.0823259115219261e-48,2.5916810562751547e-51,-1.7152477988446702e-101,-2.4372429303663986e-109,-7.1538890544251653e-109,-7.3863455228555182e-114,5.068951644209139e-43,-2.063239501246241e-116,2.0574160754540241e-41,4.936322482277103e-38,1.2457264296712691e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.5943538977064116e-47,3.8968567148611695e-48,1.1184450943456926e-49,1.2555001157912282e-52,7.3444629672322322e-50,9.6876370188392723e-52,2.0947771719817895e-57,1.7221569721239555e-58,1.2749033649738834e-51,7.1423034827213194e-58,6.6331350449756056e-60,2.0359850991409762e-66,1.3628717118205485e-73,1.1128458215019893e-73,2.4064435831989626e-79,2.4064416031396611e-79,1.2279295981062694e-80,2.3569740547829509e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2928545982990057e-71,0.0,0.0,0.0,0.0,0.0,1.115945726162023e-90
3.0000000000000002e-15,0.0026748774699637203,6.9669626855941387e-20,6.9669625648141391e-20,6.7325697113287669e-20,6.7325697177184222e-20,1.7680292389621042e-27,1.7720992917052053e-21,2.0990765912587566e-27,1.4034105027363751e-27,8.4556691303874555e-22,5.1907943732060466e-28,1.3977815182800767e-27,1.3507552791123526e-27,1.0210890921087631e-35,4.0838892228494096e-42,6.9706660273346549e-22,4.2791758960847955e-28,3.4071834942723905e-36,1.6180479975792633e-22,2.0198415853015369e-29,1.3627174971065952e-42,6.9839190653850353e-36,2.1385560315054232e-50,2.2358728090198437e-55,5.2054702093964621e-29,2.6887027028396784e-51,1.703953772405574e-43,1.2768912682502783e-50,2.3078889725553719e-51,8.3492520856397284e-23,1.7210776547898147e-37,1.6047405053284529e-36,5.7261845201519319e-29,7.0088998443362996e-65,3.1237261084946958e-45,3.3013963879860388e-50,1.4471386428732639e-51,6.9565077326995293e-37,1.2113116589154612e-45,3.706884888272905e-51,1.7962465815269344e-36,7.1841650819966552e-43,2.7245066880421938e-59,1.4188182878701969e-37,2.3144252190153802e-51,9.9405087318865034e-66,4.1175169371170069e-52,1.7974511492572875e-36,7.188982512459854e-43,1.4954561632658043e-43,6.0844703151080872e-47,1.6751102007732137e-30,4.0802901331178617e-60,2.6915548400681004e-62,4.3345106122802655e-70,5.7633483502861972e-39,2.305075723112555e-45,3.617428908059394e-53,3.7758587037901223e-58,1.0636369107693965e-71,2.6774943440467246e-75,1.9771737614360109e-83,1.170304612237791e-67,1.9344905872543545e-69,2.6270860673607764e-45,1.303725984294287e-55,1.3930486757178776e-65,1.0935186418887918e-76,1.7062481096877335e-78,1.2559697844766529e-79,3.8992951076810341e-77,1.4799792971256653e-75,7.1816692161444325e-85,2.0869077669078151e-89,2.4665379070391208e-33,4.3275715629005567e-54,1.5832217739154658e-23,4.7322211795407975e-60,9.8202091344597827e-73,6.4692489187279308e-31,2.3015576734334693e-98,2.1750774751112451e-101,5.3216020884496929e-104,5.0146884171418178e-47,3.9240754520839999e-50,7.1066386557493068e-100,9.4016638692061582e-108,2.7596123561358039e-107,2.8624759579133567e-112,3.3310253213329907e-42,7.4063020716744754e-115,1.9398503781802581e-40,4.6542470368317816e-37,1.1634453700927576e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.1016321433792603e-46,4.7508668996029735e-47,1.3836208867756454e-48,1.9118850487153855e-51,9.0232006894763667e-49,9.1340544992010094e-51,2.5735481218773729e-56,2.1157852451659259e-57,1.2020514136192632e-50,8.7748270054411683e-57,8.1492770431077576e-59,3.0830620026544936e-65,2.4531361902561568e-72,2.0031204166454602e-72,5.0191423903371766e-78,5.019137694783482e-78,2.5611080292860784e-79,2.8957124169542444e-60,6.4908502366052059e-109,6.5112974852163645e-117,4.2628812638309271e-124,5.2234119092588937e-131,6.8199833209720695e-140,5.1885196623006188e-145,5.7490550915205424e-145,3.4720374583198898e-70,8.854830814986254e-141,1.1749163061631582e-149,1.9051446624256515e-154,1.8021536768522504e-160,8.873744330386138e-161,2.6463835113531319e-89
7e-15,0.0026748774699637203,1.5448482212720988e-19,1.5448481556308002e-19,1.4928740882470288e-19,1.4928740917196699e-19,9.6088541763552857e-27,3.9294381744118334e-21,1.140802426884593e-26,7.627230795364799e-27,1.874951010356541e-21,2.8210798792887046e-27,7.5966382845231811e-27,7.3410608217214955e-27,1.6492115866329285e-34,2.065684522825139e-40,1.5456680215790069e-21,2.3256359710161185e-27,5.5031120707409248e-35,3.5878595746243195e-22,1.0977441446449027e-28,6.892804449734704e-41,1.1280075743681794e-34,3.5317470397173956e-48,1.2447783182950203e-52,2.8290595314280903e-28,1.5352080414210057e-49,7.9744186888721512e-42,2.3993144129982101e-48,3.5063700719602073e-49,1.8513559659137712e-22,2.7797972914221708e-36,2.5918927457328351e-35,3.1120563677383922e-28,1.3007422544158304e-61,5.0452860982129016e-44,5.4455840393223861e-48,7.3195268715052643e-50,1.1235813167269559e-35,6.1269559529093792e-44,6.1219283155671388e-49,2.9012031166738482e-35,3.6338401909133022e-41,4.4993436360659569e-57,2.2916035041708879e-36,3.8222793926449072e-49,5.5340831312303895e-63,6.8000978365915506e-50,2.9031489862860747e-35,3.63627699466729e-41,7.564207300551131e-42,3.0738461103170097e-45,9.1038599852812024e-30,2.5580262570620314e-57,5.8515517072515494e-59,3.3262507632244469e-66,9.3086715360885633e-38,1.1659377504865839e-43,5.9740523087154508e-51,2.1021355426181495e-55,7.0767916976262625e-68,5.148361925947872e-72,1.337586215449964e-79,2.1618274002554732e-64,1.2570639414348641e-65,1.3288153976618526e-43,6.5944216936005085e-54,2.2562682793079939e-63,5.7356071295609248e-74,2.6659316191573565e-75,6.5130513665084393e-76,2.4736345874522857e-73,2.6693077632130265e-72,3.9428536073322212e-81,4.0863891431500698e-85,1.3405099364572153e-32,7.1469991715227104e-52,3.5106069493860209e-23,2.6346356603424363e-57,7.5359674221251683e-69,3.5158992025278982e-30,1.6223402751850399e-93,5.5497537964166162e-96,4.9868825844632156e-98,2.5320118099757971e-45,6.4690723597419979e-48,1.004495367246485e-94,5.7092697671988198e-102,1.6758095164852949e-101,1.4572840566073906e-106,1.8103396897367618e-41,1.6282625222243882e-108,3.1331637297081526e-39,7.517313793175055e-36,1.7304719327045113e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.097901340749431e-44,2.2095279328236797e-45,6.657287088981421e-47,3.0083490785338194e-49,4.564077606620687e-47,1.4752833644024488e-49,1.3015224767794999e-54,1.0701475123712068e-55,1.941490267904256e-49,4.4384117949907743e-55,4.1219988719082546e-57,5.0916776626902567e-63,1.3654458979597922e-69,1.1152087763036782e-69,9.6509412844762435e-75,9.6509095170370762e-75,4.9247087682300301e-76,1.4647004555799945e-58,2.3009100658910101e-104,9.2326965287108432e-112,2.4178245447418778e-118,1.1850481634978123e-124,6.1887677382681702e-133,1.883316241296048e-137,2.0867832650985984e-137,5.7341148104496624e-68,8.0356688677019131e-134,4.2646910355314325e-142,2.7660928584496137e-146,1.0466233630249842e-151,5.1535405960047987e-152,1.7905000756187115e-85
1.5e-14,0.0026748774699637203,3.2411520467745033e-19,3.2411517563774331e-19,3.1321081253112665e-19,3.1321081406742359e-19,4.2509568059882523e-26,8.2441178000548214e-21,5.0469094341217053e-26,3.37428675852891e-26,3.9337140292239786e-21,1.248042784882136e-26,3.3607524818017446e-26,3.2476849563904306e-26,1.5337947881778622e-33,3.9728469711467859e-39,3.2428666157791064e-21,1.0288590732161525e-26,5.1179894300097215e-34,7.5275251517863277e-22,4.8564506138055457e-28,1.3256654064731592e-39,1.0490664978796196e-33,1.3855322337444859e-46,9.8736619535742981e-51,1.2515756684767706e-27,3.0461719696623679e-48,1.5036611119896795e-40,9.7107364435746262e-47,1.3486865983413948e-47,3.8842176884539367e-22,2.5852579585558561e-35,2.4104996702704749e-34,1.3767734161611517e-27,1.97849821594371e-59,4.6922036404666883e-43,2.1326226342857794e-46,1.4076513765207187e-48,1.0449516018312592e-34,1.178367708786878e-42,2.4017626251031312e-47,2.6981627202696918e-34,6.9888043610759234e-40,1.7650827203656503e-55,2.1312298715405174e-35,1.4995621356962446e-47,4.3895574477089284e-61,2.6678285210360237e-48,2.6999728681797124e-34,6.9934912101330798e-40,1.4547916629662532e-40,5.9009998356438544e-44,4.0275478033409243e-29,2.0466492170107317e-55,9.4175505872539505e-57,1.0738360956626601e-63,8.657225627898062e-37,2.242401588933222e-42,2.3436683327706394e-49,1.6674278086480038e-53,1.9275649397516516e-65,8.2144534521812617e-70,4.2806633859884965e-77,3.268633030269133e-62,3.813288870357099e-63,2.5556592920351592e-42,1.2682798252951138e-52,8.6104694447069467e-62,4.1937355940376797e-72,3.3385746132627139e-73,1.5426817069324101e-73,7.2841759819163092e-71,3.9174626757894725e-70,9.9110007919508775e-79,2.0583415845283812e-82,5.9304174609524724e-32,2.8039228212768769e-50,7.3653311545440825e-23,2.0898827006974148e-55,2.4329136704001663e-66,1.5554360494193434e-29,1.630354208451463e-90,1.1060167934665835e-92,1.9881796564636993e-94,4.8568461765087606e-44,2.5314014177874336e-46,1.2628193600828228e-91,1.4360706043936625e-98,4.2152229182044196e-98,3.0297570498176034e-103,8.0089416203546911e-41,6.7720826421828275e-105,2.9139179781127379e-38,6.9912425377946818e-35,1.4301355964308627e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.8812980465981302e-43,3.7931369928581615e-44,1.1525183712585225e-45,1.0650824949434115e-47,8.7779766117878683e-46,1.3720341625956465e-48,2.5025548938248477e-53,2.0580434444495126e-54,1.8056152335944072e-48,8.5361869481160593e-54,7.927638326476243e-56,1.9975700655062077e-61,1.0827536826301756e-67,8.8460298336551554e-68,1.5398513030619431e-72,1.5398411359593669e-72,7.8579132239171233e-74,2.8170313006866767e-57,1.9864778704001089e-100,1.5942800712870127e-107,8.3503048544355039e-114,8.1855834375686623e-120,8.5491523431923827e-128,5.2032204434738043e-132,5.7653778188592759e-132,2.2496365128840882e-66,1.1101170160730042e-128,1.1782506562643729e-136,1.5284287516106235e-140,1.1566421311206991e-145,5.6952728283481674e-146,5.730939163174644e-83
3.1e-14,0.0026748774699637203,6.6337593780874686e-19,6.6337581676623463e-19,6.4105754107836744e-19,6.4105754748192196e-19,1.7718723632726008e-25,1.687348449218306e-20,2.1036390564177238e-25,1.4064611796689932e-25,8.0512193640533761e-21,5.202034920635182e-26,1.4008197360202444e-25,1.3536911830748089e-25,1.294515468998103e-32,6.7547164164121534e-38,6.6372468303414093e-21,4.2884446465278389e-26,4.3195614831489412e-33,1.5407025998188052e-21,2.0242777874787974e-27,2.2539249612422284e-38,8.8540759662642119e-33,4.7295276158307354e-45,6.7545233720449376e-49,5.2167824725761711e-27,5.2576958038239431e-47,2.5324801687071759e-39,3.3664310994765142e-45,4.5597007059124665e-46,7.9499419648622653e-22,2.1819441338204054e-34,2.0344425590680604e-33,5.7386279897061248e-27,2.4786067169392474e-57,3.9602005489222861e-42,7.2546143147565019e-45,2.3930375122168379e-47,8.8193729584329017e-34,2.0034689897569542e-41,8.1989948188122212e-46,2.2772273909395028e-33,1.1882467118576371e-38,6.0248197505420863e-54,1.798747307306473e-34,5.119120835927502e-46,3.0027205427889845e-59,9.1073125913956524e-47,2.2787559033390033e-33,1.1890436614803125e-38,2.4734616295815358e-39,9.9968818193519271e-43,1.6787519609061898e-28,1.3620781098181933e-53,1.2551237119368217e-54,2.8641207772778539e-61,7.3066619973160234e-36,3.812580710088369e-41,8.0001375927007168e-48,1.1406795774692871e-51,3.91733245840504e-63,1.1250065773055272e-67,1.1728861601822914e-74,4.0527392417178655e-60,9.4630636035387598e-61,4.3451938156493029e-41,2.1563607119978081e-51,2.788273614464815e-60,2.4639530743156689e-70,3.1359016495379138e-71,2.6099885159801163e-71,1.7212836382786307e-68,4.6246914627107742e-68,1.8636275922019197e-76,7.7460729265374269e-80,2.4719021727213016e-31,9.5718865024441997e-49,1.5074594989399076e-22,1.4297775257681229e-53,6.4891732770676684e-64,6.4833457437559823e-29,1.2191415368383314e-87,1.6253596057767491e-89,5.8440266983774658e-91,8.2147859153613925e-43,8.5974440507279095e-45,1.3789436271595907e-88,3.1364415060551623e-95,9.206250572883661e-95,4.9192015179721332e-100,3.3382649505960005e-40,2.1992184717488634e-101,2.4593701464461188e-37,5.9005968878263718e-34,9.8878117573408571e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.3399848757143098e-41,5.3168695385601248e-43,1.6219325100126536e-44,3.0196046035968822e-46,1.4924738796515486e-44,1.157982954433087e-47,4.2528454951495313e-52,3.4986987743139438e-53,1.523924503417033e-47,1.4513301002507012e-52,1.3478619043160491e-54,6.8191637479389332e-60,7.402613823630177e-66,6.0516915093005504e-66,2.1088913108727531e-70,2.1088634500882315e-70,1.0762612401307085e-71,4.7896840611837472e-56,5.0439061388610639e-97,8.0972586847823452e-104,8.4827228252597009e-110,1.6631356152101187e-115,3.4736248204103176e-123,4.2282722252468277e-127,4.6851272839990878e-127,7.6798205870684803e-65,4.5111193673956831e-124,9.5748215860494527e-132,2.4840776976742553e-135,3.759667396250538e-140,1.8512516173112802e-140,1.5707055214323569e-80
6.300000000000001e-14,0.0026748774699637203,1.3418972761946151e-18,1.3418967829400407e-18,1.2967506827105784e-18,1.2967507088054305e-18,7.2204741058624426e-25,3.4132247639195274e-20,8.5724399116274706e-25,5.731404618019112e-25,1.6286147223427425e-20,2.119837902249496e-25,5.7084144374208542e-25,5.5163626588251383e-25,1.0594822954625431e-31,1.1081781197271705e-36,1.3425939365122686e-20,1.7475493652996834e-25,3.53530343331493e-32,3.1166706457623447e-21,8.2492436363150153e-27,3.6977912862677518e-37,7.246531427769791e-32,1.5534545591010043e-43,4.4398475306119523e-47,2.1258653738573426e-26,8.6907978470444178e-46,4.1352646638640159e-38,1.114481178693283e-43,1.4906508976901339e-44,1.6081393842716733e-21,1.7857867649559328e-33,1.6650552111014928e-32,2.3385199034455952e-26,2.7842828286383091e-55,3.2411887269975728e-41,2.3665298172316162e-43,3.9250966776447547e-46,7.2181724174213318e-33,3.2868365063766563e-40,2.6933955634039825e-44,1.863757554414973e-32,1.9494225445612809e-37,1.9787030400850863e-52,1.4721645906203637e-33,1.6816502640936965e-44,1.9735300328115485e-57,2.9918056156171852e-45,1.8650097835530619e-32,1.9507302875610265e-37,4.0579417739474634e-38,1.6283787741556052e-41,6.8410062439612294e-28,8.3218468550145414e-52,1.5347145850077831e-52,7.0063454228900219e-59,5.9800671969554858e-35,6.2549268517115854e-40,2.6277169940189415e-46,7.4978604970013327e-50,6.4910788273294417e-61,1.479267175489756e-65,3.0836413833906736e-72,4.4804984442021931e-58,2.0934060407309194e-58,7.128750703499263e-40,3.5377402602954248e-50,8.3053689977673661e-59,1.2348201779956404e-68,2.4153635598512612e-69,3.355301882424463e-69,3.5496087765944566e-66,4.7655382898411311e-66,2.871917629505398e-74,2.3887978732088638e-77,1.0073145340997664e-30,3.1444086159607295e-47,3.049238441862785e-22,9.3994400353187698e-52,1.5874800388036157e-61,2.6420133817720842e-28,7.4205358494793139e-85,1.9118106700411938e-86,1.3749106176424229e-87,1.3338677813238662e-41,2.7957707167337729e-43,1.3648849125465249e-85,6.2092205902464743e-92,1.8225673701121122e-91,6.4569876760689713e-97,1.3603602987647225e-39,5.7738488619291401e-98,2.0129060086205788e-36,4.8293154859118296e-33,5.927346282474599e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999976,0.0001,0.10889011,2.1983461604555789e-40,6.4476181155881155e-42,1.9707360426597689e-43,7.3811008627255729e-45,2.4486304163728241e-43,9.4772682513432992e-47,6.9705078825849573e-51,5.7385565758641293e-52,1.2472296637332422e-46,2.3810179192600224e-51,2.2112632859720322e-53,2.2401020791890669e-58,4.8600103150335103e-64,3.9780844374458616e-64,2.7729614138045517e-68,2.7728881475460415e-68,1.4153942380953678e-69,7.8583089140164549e-55,1.1133309062244012e-93,3.5746842577867017e-100,7.4897984616261369e-106,2.93694438612151e-111,1.226510231924654e-118,2.985906431626527e-122,3.3085710217482321e-122,2.5229402321021655e-63,1.5932501736785803e-119,6.7615850388844762e-127,3.5083554620358615e-130,1.0619817227856282e-134,5.2291856985766257e-135,4.131912162146344e-78
1.2700000000000001e-13,0.0026748774699637203,2.6989394414595597e-18,2.6989374509562611e-18,2.6081357041271813e-18,2.6081358094318607e-18,2.9137861157856062e-24,6.864989297933706e-20,3.459364240263546e-24,2.3128800086772373e-24,3.2755671711733385e-20,8.5543463885035524e-25,2.3036016319435115e-24,2.2260997617957952e-24,8.5655507317546076e-31,1.7934356475237896e-35,2.7003052865377774e-20,7.0520298133610441e-25,2.8581790635764194e-31,6.2688782429590726e-21,3.3291054255164889e-26,5.9843860738149845e-36,5.8585848091164126e-31,5.0288835421532303e-42,2.8752246152978962e-45,8.5788132217245028e-26,1.4117861580668965e-44,6.6765981704119884e-37,3.62293764128488e-42,4.8152932258509243e-43,3.234431089638333e-21,1.4437440781943489e-32,1.34611983551396e-31,9.4369675426122744e-26,2.7920499990621465e-53,2.6203980808021277e-40,7.557577324988898e-42,6.3492659537169959e-45,5.8357274923636925e-32,5.319127337598711e-39,8.7214882374656969e-43,1.5067601479077221e-31,3.1548305548399103e-36,6.4042054030794155e-51,1.1901931833811096e-32,5.4453735630753233e-43,1.2777870071159297e-55,9.6879309136386573e-44,1.5077745273581815e-31,3.1569478269969466e-36,6.5671722208975556e-37,2.5982099760111546e-40,2.760655964409243e-27,4.6820221825303945e-50,1.7281360259246567e-50,1.5782944788051846e-56,4.8346921527836193e-34,1.0122783276176855e-38,8.5065273757017729e-45,4.8555872442884545e-48,8.8854419984200536e-59,1.9157648037915671e-63,7.9809507870589701e-70,4.4007911215799791e-56,4.1146740162769333e-56,1.1537010874219847e-38,5.7254066754944383e-49,2.2660076205777167e-57,5.1098853446828592e-67,1.55454067387315e-67,3.2449079307610039e-67,6.4218464318186897e-64,4.3079057902920028e-64,3.6955967729002337e-72,6.1517845291513534e-75,4.0649773960392378e-30,1.0182003761575498e-45,6.1325010805985169e-22,6.0887199778979455e-50,3.5763675030395481e-59,1.06618376211217e-27,3.7232333787090083e-82,1.7969452689718522e-83,2.5848828162051407e-84,2.1152030593309063e-40,8.8737862637553224e-42,1.2370127842431413e-82,1.1255509266804178e-88,3.3037908464906833e-88,7.046761524186575e-94,5.4896623702922519e-39,1.2603424852390427e-94,1.6274638492161816e-35,3.9043928340070923e-32,3.1066465340472278e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999942,0.0001,0.10889011,3.557621777048311e-39,6.8385393757141379e-41,2.0922544965812799e-42,1.5769411100882653e-43,3.963031818303426e-42,7.6618554651785607e-46,1.12591820876178e-49,9.2825316915797699e-51,1.0083262256806776e-45,3.8532476000104824e-50,3.5785079643232165e-52,7.2535846248485044e-57,3.1397916048698992e-62,2.5764727279609045e-62,3.5911671684908827e-66,3.5909774542131793e-66,1.8336201315641928e-67,1.2718761536472316e-53,2.3531373404890754e-90,1.5111032416310948e-96,6.3322238335134101e-102,4.9660708970531848e-107,4.1456840820972373e-114,2.0184586919899354e-117,2.2366383143923031e-117,8.1701511138981232e-62,5.3880509200662105e-115,4.5708958324352916e-122,4.743150596818937e-125,2.8714975030636715e-129,1.4139285393903228e-129,1.0706272173676136e-75
2.55e-13,0.0026748774699637203,5.4130217259631264e-18,5.4130137296736501e-18,5.2309006995791899e-18,5.2309011226132983e-18,1.1705328999201358e-23,1.3768565980485842e-19,1.3897030861839596e-23,9.2913584345970124e-24,6.5693395852146147e-20,3.4363487948326147e-24,9.2540786611178259e-24,8.9427336400233391e-24,6.887078340360226e-30,2.8851052556048644e-34,5.4156193653181101e-20,2.8328629357860706e-24,2.2981134598566484e-30,1.2574379447846227e-20,1.3375080975878448e-25,9.6271431983869741e-35,4.7105797275521737e-30,1.617345989747411e-40,1.8496038069843421e-43,3.4462927553160601e-25,2.275423231629407e-43,1.0727909790463309e-35,1.1681465084597228e-40,1.547685275763923e-41,6.4870198178000119e-21,1.1608283438569137e-31,1.0823069594294714e-30,3.7910305915673832e-25,2.4740070302247132e-51,2.1069282723223855e-39,2.3667567823849754e-40,1.0204543380037846e-43,4.6923139496087268e-31,8.5563466836878695e-38,2.8064460921253658e-41,1.2114628451336866e-30,5.0750410331413488e-35,2.0588277455326797e-49,9.569653131315146e-32,1.7522531954206659e-41,8.216513953954122e-54,3.1175364320729533e-42,1.2122816585486773e-30,5.0784498870129577e-35,1.0564452761228566e-35,4.0652207657185727e-39,1.1090188692900182e-26,2.3774646333936631e-48,1.7567377255568097e-48,3.2098258537906406e-54,3.8873254747678197e-33,1.6284662284461453e-37,2.7358043811354743e-43,3.123561512484341e-46,1.0122875379447625e-56,2.4639089955995105e-61,2.0495528447560502e-67,3.8159274718158171e-54,7.1405133442584714e-54,1.8559935422615577e-37,9.210655909886899e-48,5.5422307545747921e-56,1.6839658518761328e-65,8.5030561843830848e-66,2.3696942374510888e-65,1.0308414660393731e-61,3.4551186432624058e-62,4.0355296878757285e-70,1.3444637481013686e-72,1.6330002447756182e-29,3.2764759848539827e-44,1.2297845762158557e-21,3.9189832780259118e-48,7.2746203863967513e-57,4.2831985760259061e-27,1.5471831238540076e-79,1.3253434081978212e-80,3.8135358692716341e-81,3.2708554622572635e-39,2.7466780500533856e-40,1.0094202635315418e-79,1.8370411304121869e-85,5.3922159305390785e-85,6.5123788576567526e-91,2.2053171410945507e-38,2.3297250072799665e-91,1.3087105563202793e-34,3.1393946937447304e-31,1.459461899114675e-40,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999889,0.0001,0.10889011,5.7228265146267492e-38,6.4893003574313499e-40,1.9863570585163831e-41,3.0117953609133768e-42,6.3761658035602173e-41,6.1601664727066458e-45,1.804347113590421e-48,1.4918255978955584e-49,8.1071252977459456e-45,6.1983891114936517e-49,5.756371585986965e-51,2.3340382788933951e-55,2.0101889919499588e-60,1.6577862490753902e-60,4.6186057059118058e-64,4.618118048782497e-64,2.3597434894034233e-65,2.0464422701443111e-52,4.8892404705718677e-87,6.2794005978223899e-93,5.2626706558398441e-98,8.2545470595306447e-103,1.3767709780307904e-109,1.3405784124901503e-112,1.4855640078502613e-112,2.6294283685027267e-60,1.7911922750162878e-110,3.0359313411348952e-117,6.3001132386079778e-120,7.6280921685107013e-124,3.7561155142874495e-124,2.7557190582091928e-73
