Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168),CH2O(413),S(21386),S(10206),S(29956),S(30018),S(18827),S(30302)
0.0,0.002606575055353028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002606575055353028,4.1831281906658053e-24,4.183128189129778e-24,4.0715863269927975e-24,4.0715863093697024e-24,2.7899375838691825e-33,1.4018029091527519e-24,5.5251366180875892e-32,3.7340039495844528e-32,6.6239320249713227e-25,2.0864376481100021e-31,3.7166801397540563e-32,3.6175759738265281e-32,2.4106655195736539e-41,7.5932290328192916e-48,5.5731396137113646e-25,1.755454053328452e-31,9.4357859377269594e-42,1.4785354477105573e-25,6.3081959457897039e-33,2.9721287767006581e-48,1.1531344959961681e-41,5.5465597203315922e-57,1.2818257016467936e-62,3.7874909962777667e-34,4.2261406781758557e-58,4.02703640162424e-49,1.608945947591264e-57,3.0735225281767071e-57,3.4446778266546244e-26,1.2729431599916529e-41,4.3534816482308256e-41,3.9083798629905439e-34,4.0249104862953864e-74,2.195807190030734e-53,7.9606790870990474e-57,7.2582839861829437e-60,3.3688726664621257e-42,6.3278748911213117e-53,2.6269080159776073e-59,2.3452347385777261e-41,7.3871320540496264e-48,2.3789082139784155e-68,1.0710088709810547e-41,1.8319902985926307e-57,7.4931984029724045e-75,9.0394503764926685e-58,2.3424778991941605e-41,7.3784484212803804e-48,3.983508203978676e-49,4.0155970109735326e-53,3.0605721577307359e-34,5.0452336528266177e-69,2.0048626290445232e-71,2.4105392564055221e-79,3.4287866394572474e-44,1.0800155410611148e-50,2.0155152037126094e-59,4.6446281986266154e-65,2.1088007959998536e-82,4.5908792974143293e-85,8.8445549724665366e-95,1.4528480104440099e-76,1.5294571834210027e-78,6.4015004890517619e-52,1.8158456490970129e-64,2.9141845634260702e-75,3.7550023415949945e-87,2.0210438546725452e-89,1.1620105453431678e-90,6.942389458464647e-90,3.4409873466245514e-88,6.9234497919738735e-96,1.4298603679585531e-100,1.191180101024656e-37,1.2021363037108646e-62,2.0496914406007966e-28,1.0974076156985671e-69,1.6581194769983762e-82,4.3505087803266791e-35,3.6926218877596399e-111,1.9839348266097881e-114,2.3494190369294445e-117,3.3782894079413432e-53,9.6010038046885721e-57,1.1268812787384195e-103,1.3549021969197751e-111,3.5599088717292293e-112,2.476545927879292e-118,4.9204693683935738e-50,4.3563526975809656e-96,8.1749296742283567e-45,2.2801913717630198e-42,2.552931616202379e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.2786264463221144e-53,7.1315653617611265e-55,5.7629053286572305e-57,3.410258864210016e-60,4.4380350814347003e-55,4.9785689828269801e-58,9.4270770169775244e-64,8.2283914441945054e-65,1.4588071118145429e-57,4.2564527513803431e-64,1.8099372296854318e-67,5.7010262267207682e-74,1.8842967774500977e-81,4.9497823868928331e-82,9.3726310969835092e-88,9.3726302803180704e-88,1.3108348257730235e-89,2.7169661356958747e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.330158539768221e-79,0.0,0.0,0.0,0.0,0.0,1.4215123149556522e-101,6.9593681922577362e-113,2.2507817038911883e-75,6.5818748154723632e-82,4.3032019374055712e-92,2.8436080010061982e-69,8.1066158769816462e-73,1.8807094493557737e-95,8.2151868027101105e-89,2.2770250529100261e-94,1.5522434156771143e-94,1.3569278339219809e-95,7.9522460744656453e-97,3.0109297307833818e-102,2.2114672281937768e-102,4.4816091719626847e-99,2.734730850493391e-109,2.7350883914881096e-109,1.7188811999979244e-112,2.5969774446342209e-121,1.7191059298864639e-112,8.6489424188471334e-122,2.1940813854846557e-110,2.1940724853950319e-110,5.4747934845421265e-113,8.4156238661088008e-119,8.7490795306656746e-120,2.1839495169736677e-120,5.7575273983746476e-128,3.6188225321064528e-131,2.5522788323008457e-84,4.5620438524762939e-79,1.3314248543218901e-74,9.1205406748080531e-144,3.4029248817921032e-65,3.0234757833507213e-73,1.8612853594059905e-83,3.4281238527329436e-94,9.8717259196325324e-66,5.7326028861920756e-147,5.7326028719062017e-147,4.1823314529317743e-106,2.2129005722447518e-101,4.0060753789910833e-101,2.8753330966088527e-114,1.2593930698210525e-74,4.6200275487547259e-106,4.1655408858048615e-112,3.2425078442209189e-109,1.72372969003703e-93,1.0244629117314683e-97,7.5703822626249265e-109,5.4584836733132903e-74,3.6188225321079303e-131,3.5244152925740609e-92,3.432778251711591e-97,1.1435119776899532e-103,6.3139293400512819e-105,5.881762204419214e-105
3.0000000000000002e-15,0.002606575055353028,1.3744563934746264e-23,1.3744563924652379e-23,1.337806923772557e-23,1.3378069121916666e-23,1.8333875474153713e-32,4.6059238482608957e-24,3.630804041362157e-31,2.453774014483308e-31,2.1764341201474509e-24,1.3710874033244979e-30,2.4423897960668616e-31,2.3772642011156415e-31,2.2729129533393026e-40,9.3288234297597264e-47,1.83117386719704e-24,1.1535839299996896e-30,8.89659725472179e-41,4.858044852861106e-25,4.1453858363620762e-32,3.6514721994836604e-47,1.0872410491263612e-40,8.3990714849083898e-56,2.3072851853253707e-61,2.488922513461372e-33,5.4432982107456777e-57,4.9355801008084293e-48,2.5320322699061646e-56,4.6450923050911549e-56,1.1318227230321253e-25,1.2002034324882277e-40,4.1047106725698256e-40,2.5683637625492112e-33,8.3837820132992552e-73,2.0703321878855049e-52,1.2054291138181551e-55,8.9173144066035105e-59,3.1763656442662266e-41,7.7742457240865657e-52,3.977889070101339e-58,2.2112208848713956e-40,9.0756179776183472e-47,3.6023444226566315e-67,1.0098082651198106e-40,2.7741563097899123e-56,1.348774986857233e-73,1.3688308860015146e-56,2.2086215840053904e-40,9.0649495272466036e-47,4.8940236210717726e-48,4.9332199985488532e-52,2.0112331386447702e-33,9.3755809035461491e-68,4.2984432663542292e-70,5.8569427466605372e-78,3.2328556652897425e-43,1.3268761358558703e-49,3.0520642038754573e-58,8.3603268952127552e-64,5.0940683677277026e-81,9.5752580883289111e-84,2.0974167832587279e-93,3.0259002883340635e-75,3.6224448131544363e-77,7.8647003393379358e-51,2.2308958306177102e-63,4.4087520964586892e-74,6.7486220886994556e-86,4.1790904350087928e-88,2.7266638353073589e-89,1.642358494559333e-88,7.1571953194469741e-87,1.6294308203305987e-94,3.7737015317784549e-99,7.8277549524740182e-37,1.8203777508726172e-61,6.7346867017158688e-28,1.9753336348061076e-68,4.0287712951158015e-81,2.858905562155314e-34,1.0800071598996593e-109,6.3687104476878355e-113,8.2132288632301735e-116,4.1501952954726628e-52,1.4537882644903541e-55,3.3819083668788655e-102,4.4533419082725914e-110,1.1700838227656817e-110,8.1016384067296847e-117,3.2334512241309363e-49,1.1341363502075712e-94,7.7077907558810691e-44,2.149894716852145e-41,2.3870717264491828e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.2565979737831336e-52,8.7047224600027666e-54,7.1446630814248343e-56,5.202287988671576e-59,5.4524430563544318e-54,4.6940766742734029e-57,1.1581810629342446e-62,1.0109156726315048e-63,1.3754464628548251e-56,5.2293554563517969e-63,2.2236359905813605e-66,8.6329787806931303e-73,3.391713593253656e-80,8.9095995970134116e-81,1.9548610230830148e-86,1.9548608294168525e-86,2.7340246184939521e-88,3.3379859568939064e-67,5.2872674299096705e-122,4.6977013560025079e-130,5.9949855699649052e-138,7.5382899737465551e-145,6.9053983566655824e-155,5.1608413082640469e-160,1.9165084550665829e-160,2.01423949713792e-78,4.9386352128992476e-155,9.2232237503663572e-166,4.2656816379326253e-171,3.8460547970203324e-177,1.2095702151855556e-173,3.3710124199695952e-100,1.8492022843387526e-111,4.0514058891524482e-74,1.3727906884944131e-80,1.0204733771015342e-90,5.1182623122661001e-68,1.6907422897787356e-71,4.3589084857344777e-94,1.2440125644883426e-87,4.0962269974133564e-93,2.7930830084800411e-93,2.4422248763706566e-94,1.4314013999934716e-95,6.2797395804856335e-101,4.6122273384475657e-101,8.066889389509583e-98,5.7010395744284672e-108,5.7017845539760625e-108,4.0744267171284102e-111,6.8977707426485541e-120,4.074959177897849e-111,2.2972251448915164e-120,4.5762226478107603e-109,4.5762015419145286e-109,1.2982432174709019e-111,2.1907967022882057e-117,2.3163783973309092e-118,5.8028067440601802e-119,1.6939801515977782e-126,1.1681251717232054e-129,6.0523063466295578e-83,8.2113081790619951e-78,2.0158801645886861e-73,3.2041294867266761e-142,5.1530003414602513e-64,5.4422562377383169e-72,3.8821093581670775e-82,8.1295502860846608e-93,1.4948612090105295e-64,2.1777045602501113e-145,2.1777045552346867e-145,1.0867891668367341e-104,5.4726946724445233e-100,1.1051950871846487e-99,7.6123980831258422e-113,2.2668904918072755e-73,1.4065727178895033e-104,1.3872191293893131e-110,9.8719585374306637e-108,4.6806291458728513e-92,3.074538330093319e-96,2.4729029143998887e-107,8.265687787407883e-73,1.1681251717237247e-129,5.336960611794771e-91,6.1789896022943508e-96,2.3837141717179968e-102,1.2298334112140432e-103,1.3137058171435839e-103
7e-15,0.002606575055353028,3.0477075776864278e-23,3.0477075722006184e-23,2.9664413609119464e-23,2.9664412979723302e-23,9.9640624854273475e-32,1.0213135514729491e-23,1.9732629883220463e-30,1.3335728002576291e-30,4.8260016650072647e-24,7.4515551135708482e-30,1.3273857231643717e-30,1.2919913773789632e-30,3.6710950868956974e-39,4.7186441385296141e-45,4.0604252950246492e-24,6.2694721446405738e-30,1.4369338987236153e-39,1.0772185192725577e-24,2.2529268343420329e-31,1.8469637821584143e-45,1.756058330544074e-39,1.3871030755771229e-53,1.284561123775437e-58,1.3526747795734039e-32,3.1150823007562916e-55,2.4829362554429525e-46,4.7691274278906292e-54,7.6265766095757656e-54,2.5096939191953807e-25,1.938508640115072e-39,6.6297208419031827e-39,1.395849349611327e-32,1.569088955015932e-69,3.3438956462175629e-51,1.9896644377530285e-53,4.5104661118666295e-57,5.130311583909357e-40,3.9323184910721144e-50,6.5695160991226544e-56,3.5714502473266957e-39,4.5905656899137663e-45,5.9492490230461169e-65,1.6309918844755146e-39,4.58153475600569e-54,7.5091788449288439e-71,2.2606329028033404e-54,3.5672520542277103e-39,4.5851695162419956e-45,2.4754609196560103e-46,2.4939094138620832e-50,1.0930615111043055e-32,5.9209290363381436e-65,9.4154599318317697e-67,4.528837111685031e-74,5.2215471505411171e-42,6.711518549970337e-48,5.0404714775686505e-56,4.6545403042513445e-61,3.4510032468375907e-77,1.8412255569433488e-80,1.4190034993552769e-89,5.6502032706021566e-72,2.3796184138504105e-73,3.9780735837835809e-49,1.128416706334968e-61,7.1801801431217173e-72,3.6457693960254769e-83,6.7819164288835748e-85,1.5222543312380956e-85,1.0506649088185557e-84,1.3017111752725057e-83,9.2940317194685592e-91,7.678149586306593e-95,4.2542146582796405e-36,3.0063690439304222e-59,1.4933347278373503e-27,1.0997584300192526e-65,3.1152213029709602e-77,1.5537522881153118e-33,7.9188816201341446e-105,1.6957152614083765e-107,8.0324206955935677e-110,2.0975611189099477e-50,2.399021844958045e-53,3.3865410127080683e-97,1.6287232653322157e-104,4.279354617392925e-105,2.560712417222801e-111,1.7573101807898332e-48,1.7874730027438388e-90,1.2449248543970221e-42,3.4724056222655615e-40,3.5846683995357608e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.6588591873736621e-50,4.090725590450392e-52,3.4821376939429683e-54,8.2943869375560301e-57,2.7579214714634968e-52,7.5816057653975294e-56,5.858078382813827e-61,5.1132923722940676e-62,2.2215508469578929e-55,2.6450762144749141e-61,1.1247389604085537e-64,1.4257352341071389e-70,1.8881175972857679e-77,4.9602974522374954e-78,3.7589552951054186e-83,3.7589539848016113e-83,5.257212010384309e-85,1.6883937375010459e-65,1.946627280901183e-117,6.9183074112651432e-125,3.5315319401057874e-132,1.7762660337250678e-138,6.5083454055518649e-148,1.9456393098147152e-152,7.2252453427542791e-153,3.3265212795309904e-76,4.654812135166353e-148,3.4772180943396508e-158,6.4327373969034284e-163,2.319972479057258e-168,8.2927557271969126e-168,2.2807744128073863e-96,4.4666222416159547e-107,2.255592406640165e-71,2.6397498179504196e-77,6.9044495718295767e-87,2.8472596779892344e-65,3.2485012032382175e-68,1.9290816779368034e-90,2.0544632927740544e-85,2.2567229267481463e-90,1.5455767992167787e-90,1.3572583841755559e-91,7.9689830822747518e-93,1.2067408073965957e-97,8.8584389459839877e-98,4.491138165756957e-95,1.0850246023708425e-104,1.0851648970494966e-104,2.7283225211668839e-107,1.6483464007709485e-115,2.7286753085607187e-107,5.4896251264258699e-116,8.7995305254424182e-106,8.7993877286415589e-106,8.7733896019019439e-108,3.44783781708919e-113,5.1018471146968562e-114,1.3999748303210356e-114,1.4680248177334312e-121,3.6908469447358076e-124,4.0910812750490215e-79,4.5679190664400247e-75,3.3224156331865496e-71,3.6999383338040889e-136,8.5102238676057813e-62,3.0299528359491714e-69,7.4649729299444059e-79,5.5004151798641345e-89,2.4687737863070075e-62,9.3022038285862672e-139,9.3022038231952905e-139,1.6323686323506677e-100,4.8427808125604347e-96,3.506796643444539e-95,1.6755286822161528e-108,1.2619125095622231e-70,1.6177019897054467e-99,5.8342602086324787e-105,1.1357533534106088e-102,1.2950395361825296e-87,3.0787500635724004e-91,7.5022596813033261e-102,1.3650465113708819e-70,3.690846944741829e-124,8.81376650607605e-89,3.4400157652867567e-93,4.5310902759038574e-99,1.0334687595586239e-100,3.8522389614175186e-100
1.5e-14,0.002606575055353028,6.3942097117894494e-23,6.3942096875202318e-23,6.2237099967892538e-23,6.2237097183444173e-23,4.408101043464201e-31,2.1427558923667249e-23,8.7297148897884163e-30,5.8997258206716611e-30,1.0125123352623749e-23,3.296562940057111e-29,5.8723541778909407e-30,5.715769586968273e-30,3.4141818882066726e-38,9.0751859465958775e-44,8.5189169057704073e-24,2.7736102615349959e-29,1.3363735082052704e-38,2.2600462179058079e-24,9.9669464731828557e-31,3.5521944210735504e-44,1.6331661766173842e-38,5.4418695751299692e-52,1.0189508206611158e-56,5.9842295541239888e-32,6.184818123038244e-54,4.7690187693488297e-45,1.9314029276677765e-52,2.9881215653588077e-52,5.2654364782502143e-25,1.8028468480602689e-38,6.1657518977217681e-38,6.1752336913392299e-32,2.413141716049076e-67,3.1098790870923161e-50,7.7995904670158831e-52,8.6747151365677119e-56,4.7712857370222616e-39,7.5628780223170344e-49,2.5773743746066203e-54,3.3215062296885306e-38,8.8288468578158057e-44,2.3339994723112868e-63,1.5168509151591385e-38,1.7974389897782881e-52,5.9564858034010687e-69,8.8689762889018173e-53,3.3176019358668572e-38,8.8184688123753221e-44,4.7609527596852648e-45,4.7924679584440155e-49,4.8357042920235657e-32,4.7718673593869383e-63,1.5263621743349727e-64,1.4726969775108166e-71,4.8561301387025436e-41,1.2908006921999853e-46,1.9774732285063194e-54,3.6921156878114902e-59,9.5706200627092866e-75,2.9379140066192665e-78,4.5415396084623536e-87,8.6633549415268556e-70,7.3199374749509645e-71,7.6508825985403675e-48,2.1702392222211689e-60,2.7613231802220216e-70,2.7727766031479522e-81,8.7962172302547326e-83,3.9106049219184605e-83,3.1256276331469384e-82,1.9300445835805059e-81,2.4195300277065124e-88,4.0052114013899382e-92,1.8820645723159914e-35,1.1794689200272369e-57,3.1330400691776155e-27,8.7236957436295699e-64,1.0130161969055232e-74,6.873794722586651e-33,8.2516496454532068e-102,3.5187426931276657e-104,3.3343809215006689e-106,4.0293720549852077e-49,9.4009921348072464e-52,4.4131060477285246e-94,4.246496145595768e-101,1.1157367874544691e-101,5.627588490110522e-108,7.7743382776778998e-48,7.7327028964596986e-88,1.1578032727772179e-41,3.2294022510140177e-39,3.0003158801737449e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.1136850538324335e-49,7.110465295689943e-51,6.1074618524373562e-53,2.9742668715463416e-55,5.3042112145815211e-51,7.0509782837065731e-55,1.1266163415177182e-59,9.8340395992688276e-61,2.0660787271128629e-54,5.0871671594521352e-60,2.1631497541371601e-63,5.5934449717053197e-69,1.4974949920585022e-75,3.9345994559766111e-76,5.9977988017545128e-81,5.9977946078469903e-81,8.3884698855972069e-83,3.2472098259023421e-64,1.8010933839001401e-113,1.2802765017797163e-120,1.3070969602289742e-127,1.3148867689894346e-133,9.6353172155550188e-143,5.7608844469744286e-147,2.13933833485873e-147,1.3050652618629207e-74,6.8915257779074037e-143,1.0296000967303153e-152,3.8094370024146885e-157,2.7477559380142752e-162,3.5732188355352818e-162,7.3001934291205233e-94,2.863655973484175e-104,1.789208821557949e-69,4.2120894136388864e-75,2.2099814552538062e-84,2.2559483988597038e-63,5.1775280984128558e-66,4.163273511029972e-88,8.0599504811773644e-84,1.7638652565772874e-88,1.2154800913673681e-88,1.0738848928483393e-89,6.3209800199081242e-91,1.9237437999865465e-95,1.4111515560978783e-95,3.5624640204095141e-93,1.7067283020008399e-102,1.7069457705968019e-102,8.6092265778191278e-105,1.0414039468236555e-112,8.610323680305793e-105,3.4682677045039942e-113,1.4040607812163628e-103,1.4040150765551695e-103,2.8035605069645799e-105,1.4888602875893077e-110,2.9140423432764586e-111,8.9609432332569769e-112,1.866764301817309e-118,9.3903434845861449e-121,1.3077558025830777e-76,3.6192840707718274e-73,1.2995890536438314e-69,1.8690685836508885e-132,3.3387604102709598e-60,2.4034723936598325e-67,1.191148467916123e-76,1.7605858973103168e-86,9.685565976062514e-61,9.3991694825310894e-135,9.3991694804926147e-135,6.6295312112255885e-98,1.6503357894298275e-93,2.3934312426463974e-92,9.5659241261363258e-106,1.0008057245134905e-68,2.2097922801790727e-96,1.5945048552948145e-101,1.5521573371775235e-99,8.4316393351730322e-85,4.0120144125057765e-88,1.5847906688976797e-98,5.3551761575222192e-69,9.3903434846167535e-121,3.4576938112281464e-87,2.7286253405121065e-91,7.11527422834134e-97,9.1639310040088436e-99,6.8678750947677445e-98
3.1e-14,0.002606575055353028,1.3087213042713311e-22,1.3087212941555004e-22,1.2738246314938099e-22,1.2738245154331925e-22,1.8373728758903269e-30,4.3856406045541298e-23,3.6386962477984499e-29,2.4591079386556727e-29,2.0723313119724079e-23,1.3740605531778764e-28,2.4476989515984475e-29,2.3824317716054062e-29,2.8815550196583367e-37,1.5429851121872281e-42,1.7435855147856505e-23,1.1560854721256633e-28,1.1278938064652035e-37,4.625700137814721e-24,4.1543948140504276e-30,6.0395282141593011e-43,1.3783879304062447e-37,1.8576923566035407e-50,6.9709827425947615e-55,2.4943277728279475e-31,1.0678299903990529e-52,8.1033227485552954e-44,6.6977254129264911e-51,1.0194226068652957e-50,1.0776922263256591e-24,1.5215955907816972e-37,5.2038633126648935e-37,2.5739414821490411e-31,3.0826739072023813e-65,2.6247219864432498e-49,2.6583249922566358e-50,1.4748658244447552e-54,4.0269569818276219e-38,1.2858594617528961e-47,8.7985796510724022e-53,2.8033301354163956e-37,1.501098327247197e-42,7.9675510021692027e-62,1.2802161803017598e-37,6.1360279567546647e-51,4.0750160988281664e-67,3.0276607827564965e-51,2.8000350910294077e-37,1.4993338963449042e-42,8.0946685373346814e-44,8.1349523322870045e-48,2.0156056320194453e-31,3.2169152084731537e-61,2.0605347258670313e-62,3.9786623157553512e-69,4.0985549304825053e-40,2.1946515066118645e-45,6.7505069853018547e-53,2.5259002557959515e-57,1.9979251009516032e-72,4.0240219580884285e-76,1.2445390078338987e-84,1.1007368001050936e-67,1.8613663829385198e-68,1.3008240868447595e-46,3.6898898759093035e-59,9.0705329488330001e-69,1.7488297724400659e-79,8.5793931995969415e-81,7.4702386189881297e-81,7.5080108587235871e-80,2.3162260803975762e-79,4.7249372172177645e-86,1.5653078956668641e-89,7.8447719221492768e-35,4.026444662456364e-56,6.4123436595780624e-27,5.9683018890964589e-62,2.7367911309383869e-72,2.8651125688069613e-32,6.4243219672290344e-99,5.4280825737221393e-101,1.0288221050929897e-102,6.8348036745122789e-48,3.2019011957444758e-50,4.7673340612967013e-91,9.1754291790463962e-98,2.4107793383358709e-98,9.2561996733135494e-105,3.2404775569528581e-47,2.5693305248820516e-85,9.7718376425420133e-41,2.7256100791249466e-38,2.1135433366056957e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.6944244408669154e-48,1.0151764262044817e-49,8.7570726709206333e-52,8.5887680845665444e-54,9.0183733947352494e-50,5.950919267050624e-54,1.9153483668923886e-58,1.6719541290712537e-59,1.7437584225102536e-53,8.6493056865678251e-59,3.6777817579376189e-62,1.9094452489133602e-67,1.024194466867334e-73,2.691721183263247e-74,8.2148281202916122e-79,8.2148166260952668e-79,1.1489321439114773e-80,5.5209424729081616e-63,4.6484383705271992e-110,6.609448700078718e-117,1.3496746762189728e-123,2.7155312671995636e-129,3.9795543569742493e-138,4.7587324614344639e-142,1.7671836461275322e-142,4.4551560556026245e-73,2.8465539153829606e-138,8.5053134182564787e-148,6.2937522165544482e-152,9.0794160495720834e-157,5.384027696355678e-157,2.0008037645986849e-91,1.5701282695920086e-101,1.2240685245379057e-67,5.7693156884939031e-73,6.0572265574394961e-82,1.5398646115741992e-61,7.0755793516314491e-64,6.9117756914919804e-86,2.7513628499983561e-82,1.1724762697107478e-86,8.1757557982880177e-87,7.3098557905059307e-88,4.3240638499474894e-89,2.6301103370715103e-93,1.9265062039514809e-93,2.4371544988608745e-91,2.2732824732644011e-100,2.2735639495853288e-100,2.2947588276549055e-102,5.5482474227081948e-110,2.2950430353395308e-102,1.8477689233045843e-110,1.9230755493049901e-101,1.922950289679194e-101,7.6589144506376792e-103,4.9301404296307071e-108,1.3105249268640906e-108,4.8973063367223874e-109,2.0108123648272762e-115,2.0231329631349706e-117,3.5749720425382645e-74,2.4704762822905975e-71,4.4104753907586423e-68,7.9360853541356554e-129,1.1397788868307193e-58,1.6443320751863267e-65,1.6315421012167875e-74,4.8255491911592809e-84,3.3064292631612595e-59,7.9819449583123701e-131,7.9819449586287743e-131,1.9626239482931723e-95,4.673079005285636e-91,1.355726087320113e-89,4.3029605945624389e-103,6.8444042646606961e-67,2.5037701495750259e-93,3.6135163904920671e-98,1.760256490423416e-96,4.5534910435695484e-82,4.3340484180962527e-85,2.4821480778205771e-95,1.8279884157764657e-67,2.0231329631481197e-117,1.1802760311036186e-85,1.8666156701255514e-89,9.4465724398714206e-95,6.6414717915339275e-97,9.9676955213427286e-96
