Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330)
0.0,0.002697230644939986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002697230644939986,4.8099992051120053e-24,4.8099992032242408e-24,4.6812063577296495e-24,4.6812063382085924e-24,3.3512132224142769e-33,1.4921902708434584e-24,6.156754416966664e-32,4.1598422638797557e-32,7.0521063256624407e-25,2.1466465580571958e-31,4.1406612894352779e-32,4.029790676852502e-32,2.7765728245555554e-41,8.4518301637936182e-48,5.9316610126877355e-25,1.8055853279295418e-31,1.0839859180520891e-41,1.5703525298037516e-25,6.5157263476755812e-33,3.2996306754390645e-48,1.3359038097964237e-41,6.3531383176617355e-57,1.5004573497088417e-62,4.2874288655078452e-34,4.8897290847551904e-58,4.4495819534429067e-49,1.8627545264216295e-57,3.3002890596224262e-57,3.7019338544892853e-26,1.2919007634983077e-41,4.6515486440134696e-41,4.4255991384985155e-34,5.0686604543465106e-74,2.6779613610124781e-53,8.8102151963633716e-57,8.5672722056749338e-60,3.7030445573663094e-42,7.4605302601736633e-53,3.1882924573614274e-59,2.5347409603937886e-41,7.7156989902680901e-48,2.8785738812093707e-68,1.0866423515178883e-41,1.987718521442646e-57,8.7623193205967346e-75,9.3138319869284406e-58,2.5318243212452568e-41,7.7068207913925118e-48,4.3993277586859362e-49,4.384184538788354e-53,3.1867893448110723e-34,6.2839682232921202e-69,2.5110338774392437e-71,2.9261863220341453e-79,3.7502653996924412e-44,1.1415730192079347e-50,2.1979948826807459e-59,5.1763863185683519e-65,2.7963971598842504e-82,5.295734779172194e-85,1.080693580082411e-94,1.741777204013507e-76,1.8429908868962669e-78,7.3552550567242428e-52,2.1887969110433312e-64,3.4888525623998716e-75,4.4585495305954071e-87,2.4371178097759484e-89,1.404186611626347e-90,9.924509819402097e-90,4.9080989692628769e-88,8.0806000204238788e-96,1.6748992450736733e-100,1.2675153846762768e-37,1.4815245643538332e-62,2.4145719270838441e-28,1.4020108445667276e-69,2.0526027979069717e-82,4.6022836780759107e-35,4.5880546819600006e-111,2.4839100785395892e-114,2.9720203966134126e-117,3.68729972165014e-53,1.0624194045457522e-56,-2.2288723331058126e-112,-2.597375849948182e-120,-7.3453463057737852e-121,-5.3416549589337273e-127,5.6421013147427133e-50,-6.2482657612607937e-130,8.3749814811149068e-45,2.5057350157421424e-42,2.8429143324881246e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.0432299536421321e-53,7.9575318175473401e-55,6.5670389909550269e-57,3.9264329753292573e-60,4.8698893556037443e-55,5.6582854065724909e-58,1.0380574982266223e-63,9.0509417755270668e-65,1.6429099632348981e-57,4.8432258120031771e-64,2.1569385615807829e-67,6.5656760264928061e-74,2.1946116959004201e-81,5.8730794275565907e-82,1.0774705813539049e-87,1.0774704839102811e-87,1.5919362085500532e-89,3.0586668858229024e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5721620188999002e-79,0.0,0.0,0.0,0.0,0.0,1.8563893325814331e-101,9.5418852406881934e-113,2.826519680616342e-75
3.0000000000000002e-15,0.002697230644939986,1.5804282968769307e-23,1.5804282956363998e-23,1.5381106467307358e-23,1.538110633902613e-23,2.2022258228936469e-32,4.9029108943530188e-24,4.0458671645441844e-31,2.7336106202715044e-31,2.3171199417883121e-24,1.4106532590204508e-30,2.7210059792934593e-31,2.6481481479206995e-31,2.6179112394665206e-40,1.0383676179580506e-46,1.9489737388997976e-24,1.1865273396376055e-30,1.0220437637543512e-40,5.1597295481005188e-25,4.281762958380895e-32,4.0538316518118478e-47,1.2595663940239056e-40,9.6204611750946058e-56,2.7008219493493968e-61,2.8174531019396573e-33,6.2978598183450113e-57,5.4528594238456251e-48,2.9314010307764377e-56,4.9873673850808797e-56,1.2163497048275478e-25,1.2180777463263951e-40,4.3857452380956364e-40,2.908250703207292e-33,1.0557825109288635e-72,2.5249346420086204e-52,1.3340676566776065e-55,1.0525498746949037e-58,3.4914419977770784e-41,9.1657936298892823e-52,4.8279854581958412e-58,2.3898981588172563e-40,9.4792859091391451e-47,4.3589804851818244e-67,1.0245484056247029e-40,3.0099733064886354e-56,1.5772166181439572e-73,1.4103801013905639e-56,2.387148190051653e-40,9.4683784210093943e-47,5.4048875932872676e-48,5.3860318196476783e-52,2.0941758622732515e-33,1.1677301469172474e-67,5.38358922256476e-70,7.1097177659079228e-78,3.535964193245396e-43,1.4025038923791167e-49,3.3283903959957612e-58,9.3174910049880738e-64,6.7548955378860381e-81,1.1045384486977011e-83,2.5627801727077114e-93,3.6276375721531909e-75,4.3650063534822807e-77,9.0364559085128982e-51,2.6890930574508401e-63,5.2781185426024222e-74,8.012950355751479e-86,5.0393118886955753e-88,3.2948215725390724e-89,2.3478245658869983e-88,1.0208697381302682e-86,1.901722026997805e-94,4.4203202066024089e-99,8.3293868168659853e-37,2.2434513818671907e-61,7.9335778331259879e-28,2.5236194243595641e-68,4.9871832391724965e-81,3.0243576437582323e-34,1.3418754162417367e-109,7.9735558324524941e-113,1.0389578820413114e-115,4.5298072956862089e-52,1.608718995794487e-55,9.231412234607074e-111,1.001555102511872e-118,2.8323852517220409e-119,2.0680496533391236e-125,3.7076664955958582e-49,2.2405268879941413e-128,7.896411033809409e-44,2.3625501523642283e-41,2.6581676996578739e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.1959679471389676e-52,9.7127330093873399e-54,8.1413363772278102e-56,5.9895434624669565e-59,5.9830068774715209e-54,5.3349519334933434e-57,1.2753247731445524e-62,1.1119717607816657e-63,1.549029124170866e-56,5.950247973114731e-63,2.649951790138754e-66,9.9423053575174116e-73,3.9502768491475132e-80,1.057153312293862e-80,2.2472935181311397e-86,2.2472932870507956e-86,3.3203214231163213e-88,3.7577896965832123e-67,7.2562697435719127e-122,6.246521427672542e-130,8.1823446674264829e-138,9.9429353636969377e-145,9.5095007285936171e-155,6.8727881450206419e-160,2.687452952532379e-160,2.3807018455825034e-78,6.3878441205848172e-155,1.27954102279165e-165,6.037889000646262e-171,5.2672706922785747e-177,2.7890084392405518e-177,4.4022915905979248e-100,2.5354135637627546e-111,5.0877341519730613e-74
7e-15,0.002697230644939986,3.5044278765803667e-23,3.5044278698383483e-23,3.4105930852468489e-23,3.410593015528795e-23,1.1968618285152991e-31,1.0871672011693233e-23,2.1988407663097511e-30,1.4856579094511914e-30,5.137957053767886e-24,7.6665869587926895e-30,1.4788075588697327e-30,1.4392109105112376e-30,4.2283191473348057e-39,5.2522029639390164e-45,4.3216335998095906e-24,6.4485124361379685e-30,1.6507540258901429e-39,1.1441138192870119e-24,2.3270448381960387e-31,2.0504826661963932e-45,2.034389752326012e-39,1.5888148671355894e-53,1.5036591360905268e-58,1.5312239724741273e-32,3.6038784552647553e-55,2.7424833484310443e-46,5.5209400605761237e-54,8.1863574026382885e-54,2.6971233214692989e-25,1.9673783942132905e-39,7.0836337947067659e-39,1.5805704712157964e-32,1.975748473328761e-69,4.0781467493593589e-51,2.2019766992230562e-53,5.3239009866686542e-57,5.6392076201989545e-40,4.6361821137001818e-50,7.9734570230548083e-56,3.8600408075048849e-39,4.7947464487605854e-45,7.1988278075782803e-65,1.6547994701030422e-39,4.970988097612513e-54,8.7810052096208764e-71,2.3292518263199121e-54,3.8555992695851066e-39,4.7892293701059878e-45,2.7338627285388223e-46,2.7228005996800577e-50,1.1381390807338004e-32,7.3735089176953216e-65,1.1790747913077609e-66,5.4967542677562385e-74,5.7111130909871134e-42,7.0940541529130466e-48,5.4968223774814092e-56,5.187432576587196e-61,4.574821229646381e-77,2.1239157693479358e-80,1.7338471687716709e-89,6.7728253953551642e-72,2.8669926717499582e-73,4.5707636424578635e-49,1.3601790273247466e-61,8.595436145181988e-72,4.3274021017758345e-83,8.1735128670107012e-85,1.838040685432201e-85,1.5017850800682539e-84,1.8564689751569731e-83,1.0841279609951311e-90,8.9889087235792277e-95,4.5268406729349165e-36,3.7050786227394721e-59,1.7591745850297434e-27,1.4050141441275262e-65,3.8557589140019014e-77,1.6436719186859496e-33,9.8334877304093394e-105,2.1217556766258093e-107,1.0154808185269946e-109,2.2893967880041193e-50,2.6546571526858912e-53,1.3158485228844931e-105,6.1336106057018933e-113,1.7345775602019086e-113,1.0846655897542128e-119,2.0150358448565137e-48,5.0750427805709326e-122,1.2753898896264752e-42,3.8158763654630931e-40,3.9911850972178786e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.1340053218971081e-50,4.5637268640263991e-52,3.9671145613887808e-54,9.5476474959112798e-57,3.026288039592472e-52,8.6167130630558132e-56,6.4505878478467135e-61,5.624442372492888e-62,2.5019127431624866e-55,3.0097130976714064e-61,1.3403746956752623e-64,1.6419711039619741e-70,2.1990596001907703e-77,5.8855609019427217e-78,4.3212696371899974e-83,4.3212680737490053e-83,6.3845978934135542e-85,1.9007360893033683e-65,2.6711960609599168e-117,9.1980021036675441e-125,4.8194068429419859e-132,2.3425594004926228e-138,8.9614988082067418e-148,2.5906924600424532e-152,1.0130335022835962e-152,3.9317357543173499e-76,6.0199147770700026e-148,4.8232980824713118e-158,9.1040213765755691e-163,3.1768284529575603e-168,1.6821238344273751e-168,2.9785242398914161e-96,6.1241237837125799e-107,2.8325631044898121e-71
1.5e-14,0.002697230644939986,7.3524267754819637e-23,7.352426745655278e-23,7.1555576960862876e-23,7.1555573876536499e-23,5.2949164959973597e-31,2.2809194332832935e-23,9.7276709329369569e-30,6.5725503242847992e-30,1.0779617485770416e-23,3.3916930436595792e-29,6.5422443569694236e-30,6.3670687782135218e-30,3.9324100708400586e-38,1.0101359429164601e-43,9.0669417546982675e-24,2.8528177024597373e-29,1.5352300150725877e-38,2.4003951729277055e-24,1.0294844542492991e-30,3.9436146316557253e-44,1.8920194455625408e-38,6.2332222423242351e-52,1.1927454537210374e-56,6.7741308897909382e-32,7.1551582335375753e-54,5.2672171969035042e-45,2.2358297426224829e-52,3.2072518862735972e-52,5.6586707452672976e-25,1.8296963033641408e-38,6.5878988011736605e-38,6.9924396261519587e-32,3.0380886352905126e-67,3.7927453098892779e-50,8.6317707411002629e-52,1.023914467759094e-55,5.244568579066941e-39,8.9165917574204791e-49,3.1281730473700025e-54,3.589900413406871e-38,9.221540108706649e-44,2.8242316359051786e-63,1.5389924534656426e-38,1.9502304225489601e-52,6.9653319845244704e-69,9.1381846530709766e-53,3.5857698140625121e-38,9.2109295415451432e-44,5.2579268385556115e-45,5.2322620655165205e-49,5.0351274779968379e-32,5.9419273795599188e-63,1.9112271645464373e-64,1.7872611890894119e-71,5.3114352723323973e-41,1.3643723606426649e-46,2.1565080206852318e-54,4.1148204961495631e-59,1.2684046172572123e-74,3.3889822801498997e-78,5.5492139739590747e-87,1.0382660074207476e-69,8.8174623644248002e-71,8.7907815249066708e-48,2.6159787735198957e-60,3.3052659114883461e-70,3.2897461407228245e-81,1.05950274020523e-82,4.7177057536951895e-83,4.4669837488000476e-82,2.7521566002124705e-81,2.8207060628660811e-88,4.6862638065476993e-92,2.0026743222274648e-35,1.4535890064089792e-57,3.6907777222425277e-27,1.1145098163260934e-63,1.253696424501614e-74,7.2715993225887222e-33,1.0240673099031486e-101,4.400002187510186e-104,4.2127287338562356e-106,4.3978125180192625e-49,1.0402577877351082e-51,1.6660632500985648e-102,1.5538265633422267e-109,4.3942029156247993e-110,2.3154140650471875e-116,8.9145164175840538e-48,2.1672251282353935e-118,1.1861363308677388e-41,3.5488364782013487e-39,3.3399070981131785e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.0275158034148659e-49,7.9311193902955295e-51,6.9566837022453723e-53,3.4229977307401159e-55,5.8203510277630081e-51,8.013642605771963e-55,1.2405658774873473e-59,1.0817099476885319e-60,2.3268199637394895e-54,5.7884585233547704e-60,2.5778721301292834e-63,6.4417859885123345e-69,1.7441055609100033e-75,4.6685408407213794e-76,6.8950355667633218e-81,6.8950305626323845e-81,1.0187351777962571e-82,3.6555996204537379e-64,2.4709085157359525e-113,1.7017466446845277e-120,1.7833465471579502e-127,1.7336780344208761e-133,1.3263981458075608e-142,7.6690315044118413e-147,2.9988069882736914e-147,1.5425044052092811e-74,8.9104792117115444e-143,1.4278351682805738e-152,5.3900854411909946e-157,3.7617202292964004e-162,1.9918228347638777e-162,9.5335284530172493e-94,3.9263233255291948e-104,2.2468829538395955e-69
3.1e-14,0.002697230644939986,1.5048423531264206e-22,1.504842340694142e-22,1.4645485852994136e-22,1.4645484567393632e-22,2.2070129243911451e-30,4.6684239320945277e-23,4.0546616129317845e-29,2.7395528560433526e-29,2.2062883182228154e-23,1.4137124442499897e-28,2.7269207894436701e-29,2.6539045619665228e-29,3.3189376949907335e-37,1.7174577528711735e-42,1.8557511796983566e-23,1.189100521540811e-28,1.2957280075540452e-37,4.9129563789571511e-24,4.2910684381087034e-30,6.7050310321062342e-43,1.5968593810153031e-37,2.1278358571053209e-50,8.1599669804188086e-55,2.8235721227948775e-31,1.2353509357978381e-52,8.9495869964857084e-44,7.7533434411326691e-51,1.0941488887037084e-50,1.1581766354903751e-24,1.544256557933637e-37,5.5601535255486517e-37,2.9145668520939647e-31,3.8799477861995111e-65,3.2010581876441061e-49,2.9418917606870761e-50,1.7408477682046921e-54,4.4264069044184335e-38,1.5160211612026757e-47,1.0678882493980686e-52,3.0298536444137741e-37,1.5678650820243666e-42,9.641048285341572e-62,1.2989036642449151e-37,6.6576224074684413e-51,4.7651972769979049e-67,3.119562717129432e-51,3.0263676146564078e-37,1.566061120630863e-42,8.9396354563784647e-44,8.8812814424482173e-48,2.0987286925010691e-31,4.0050104056846648e-61,2.5796453371552519e-62,4.8276652712508806e-69,4.4828311049231024e-40,2.3197400894229422e-45,7.3616760667140145e-53,2.8150858203226124e-57,2.6468869713339481e-72,4.6418425710715115e-76,1.5206837727969162e-84,1.3187358055923736e-67,2.2414043317575822e-68,1.4946328141208228e-46,4.447747181350038e-59,1.0855268533384022e-68,2.0731885388360414e-79,1.0325682266753005e-80,8.9996114142903471e-81,1.0727381297265901e-79,3.302002448165948e-79,5.5040081483785495e-86,1.8300277613186654e-89,8.3474943058337786e-35,4.9622294886990608e-56,7.5538621358477243e-27,7.6249000043768028e-62,3.3864380787050219e-72,3.0309245576795471e-32,7.9663186495381172e-99,6.7812981598099416e-101,1.298642597105654e-102,7.4595286959812633e-48,3.542920854796114e-50,1.842393055498058e-99,3.4367525714123068e-106,9.7190964037633281e-107,3.8969703710752827e-113,3.715723437744065e-47,7.2955792420205979e-115,1.0010968257843836e-40,2.9952120379409595e-38,2.3520718404549584e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0248143475159121e-47,1.1320182565256428e-49,9.9718042329987614e-52,9.8817274555717994e-54,9.8959293781354286e-50,6.7633983033825298e-54,2.109069577836858e-58,1.8390912544996661e-59,1.9638226323422671e-53,9.8416560294871129e-59,4.3828977282078052e-62,2.1990480373176291e-67,1.1928577925522155e-73,3.1938292635806156e-74,9.4437377726183859e-79,9.4437240578312854e-79,1.3953203161782434e-80,6.2152965469620282e-63,6.3768234994679766e-110,8.7848276656964882e-117,1.8413397754354772e-123,3.5802371407181193e-129,5.4779732096041328e-138,6.3346148656174562e-142,2.477013072033936e-142,5.2657160522660983e-73,3.6802895170323875e-138,1.179441459510525e-147,8.9047395178741045e-152,1.2429194357268062e-156,6.5812323042001315e-157,2.6129119667347163e-91,2.1527882307169612e-101,1.5371846672073036e-67
6.300000000000001e-14,0.002697230644939986,3.0440412874746019e-22,3.04404123681241e-22,2.9625337907726805e-22,2.9625332668837175e-22,8.9936958094175174e-30,9.4434330680468763e-23,1.6522961873828062e-28,1.1163824687097531e-28,4.4629193907187746e-23,5.7609216231354154e-28,1.1112348222558443e-28,1.0814803093469241e-28,2.7163528524096727e-36,2.8176718881056743e-41,3.7538466813438373e-23,4.845621332077061e-28,1.0604766664174671e-36,9.938072786016045e-24,1.7486324539178692e-29,1.1000319962179252e-41,1.3069389786872505e-36,6.9898462584515356e-49,5.3642631554935692e-53,1.1506183298002891e-30,2.0423095404550547e-51,1.467794634032884e-42,2.5672068045194679e-49,3.5931734068843335e-49,2.342796062219804e-24,1.263882862328478e-36,4.5506454300185676e-36,1.1876990603059228e-30,4.4950187480009111e-63,2.619870547154546e-48,9.6330387095866835e-49,2.8559258959577297e-53,3.6227715120800479e-37,2.4871953854108033e-46,3.5081192276476766e-51,2.4797428082842007e-36,2.572237277613623e-41,3.1670186960616426e-60,1.0630760369936956e-36,2.1870770881179677e-49,3.1325601964115933e-65,1.024801537565824e-49,2.4768899925266892e-36,2.5692779267979317e-41,1.4666356357308525e-42,1.4522636216190276e-46,8.5524344584501976e-31,2.5024773231188566e-59,3.2256234253552765e-60,1.2076646645686309e-66,3.668933385737335e-39,3.8057831352818767e-44,2.4182791541921588e-51,1.8506041824448451e-55,4.5504706839505657e-70,6.1047990045773923e-74,3.9991912792024113e-82,1.5142103493802574e-65,5.1494548488973201e-66,2.4521127877421272e-45,7.2969896281387714e-58,3.3145096646973686e-67,1.1674699352735333e-77,8.1494555340557133e-79,1.3634356621021875e-78,2.2619541980064079e-77,3.4792860321220213e-77,8.6951347625470823e-84,5.7855847269381346e-87,3.4016492543999956e-34,1.6301431274168716e-54,1.5279543552299641e-26,5.0127386628120622e-60,8.471408012892671e-70,1.2351147239531305e-31,4.9956274362308685e-96,8.3468011352153095e-98,3.1971455048050705e-99,1.2180436675529997e-46,1.1584825652526954e-48,1.8647501439811588e-96,6.9572050854460276e-103,1.9674898109160102e-103,5.3425973392767601e-110,1.5141760224186001e-46,2.0005273457091035e-111,8.1934255961316038e-40,2.4514171373073492e-37,1.4426822308876227e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.6813214486533879e-46,1.4044510860720171e-48,1.2397718266822893e-50,2.4708481341862831e-52,1.6235410811766863e-48,5.5353038845221879e-53,3.4595933635669401e-57,3.0170333844186884e-58,1.6072658168027381e-52,1.6146209297239375e-57,7.1904019726385159e-61,7.2238719645768108e-66,7.8372033306449344e-72,2.0994869844113998e-72,1.2419310685617351e-76,1.2419274608799552e-76,1.8350077370053535e-78,1.0196713293257663e-61,1.4183746644048928e-106,3.9080779411259697e-113,1.6383236396552716e-119,6.3710487282545033e-125,1.9493098553787731e-133,4.508290047787493e-137,1.7628692939821114e-137,1.7298082090794091e-71,1.3098235700680696e-133,8.3947015382218065e-143,1.2675679115111528e-146,3.5385321684674243e-151,1.8736455855909059e-151,6.8736171420450496e-89,1.1327231429108673e-98,1.0105497499277407e-65
1.2700000000000001e-13,0.002697230644939986,6.12243748893881e-22,6.1224372844940997e-22,5.9585024980868523e-22,5.9585003839598533e-22,3.6293614683356237e-29,1.8993451893244714e-22,6.6677585493077438e-28,4.5051063654363469e-28,8.9760932703150044e-23,2.3247654123411318e-27,4.4843331984192499e-28,4.3642602575679392e-28,2.1960843684737195e-35,4.5600589455962582e-40,7.5499636588704408e-23,1.9554047946656697e-27,8.5736219069667317e-36,1.998828158019593e-23,7.0565124965698512e-29,1.7802692607913982e-40,1.0566258983214055e-35,2.2632786728009867e-47,3.4746447993674707e-51,4.6432438130749061e-30,3.3179315194531875e-50,2.3750438203277951e-41,8.3461562760573286e-48,1.1633481924584861e-47,4.7120361347748885e-24,1.0218102026443496e-35,3.6790365045416603e-35,4.7928803900178349e-30,4.7029468056015322e-61,2.118073517654058e-47,3.0992871884283219e-47,4.621580805724399e-52,2.9289288960044646e-36,4.025228212432701e-45,1.1360117362192177e-49,2.0047733823946685e-35,4.1628142612059318e-40,1.025450670797884e-58,8.5946415873812135e-36,7.0821537735371397e-48,2.029053506376814e-63,3.3185110022553248e-48,2.0024674440346577e-35,4.1580256870845294e-40,2.3735501202500175e-41,2.3349141155465493e-45,3.4512948020324999e-30,1.460648347164965e-57,3.7676096204273388e-58,2.8219227493074874e-64,2.9662202446499861e-38,6.1592067243076073e-43,7.8302800761741978e-50,1.1987105627335444e-53,6.5397915272047114e-68,7.9094387662855414e-72,1.0356507173059479e-79,1.5644534312081528e-63,1.0645817303601986e-63,3.9684747840309032e-44,1.1809250275312413e-56,9.4045533554440737e-66,5.7276110499872972e-76,5.2229800889204317e-77,1.6177282280551733e-76,4.1956851411949519e-75,3.2247846469821854e-75,1.115318643825655e-81,1.4853163891524951e-84,1.3727192511200377e-33,5.2787965009534612e-53,3.0728957002318903e-26,3.2472361460420152e-58,1.9795244247021952e-67,4.9842181150603969e-31,2.5229777276072344e-93,8.1276170490678357e-95,6.22704722236934e-96,1.952838000161878e-45,3.7169363449158764e-47,1.752922184345958e-93,1.3080466696118586e-99,3.6991418531201184e-100,6.1196208153365771e-107,6.1103730324844841e-46,4.5832943780438838e-108,6.624193959431608e-39,1.9819156836579212e-36,7.7341390393367764e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.721029125523214e-45,1.5246375440738388e-47,1.3472715671928158e-49,5.4025007777195485e-51,2.6275318910483295e-47,4.474898284884878e-52,5.5971217126360035e-56,4.8820828286884774e-57,1.2994131973969956e-51,2.6130438345947894e-56,1.1636119700091983e-59,2.3391178458833795e-64,5.0706482428869728e-70,1.3597941942474209e-70,1.6088554670651819e-74,1.6088461198766085e-74,2.3772686139662951e-76,1.6501683460998592e-60,3.0093541899534098e-103,1.6583648843813301e-109,1.3904232650006482e-115,1.0814076293549481e-120,6.6153117704470864e-129,3.059928068413768e-132,1.1965196723186606e-132,5.6013201732907036e-70,4.4465367867274259e-129,5.6987430365055467e-138,1.7209040335240213e-141,9.6081223557625622e-146,5.0874825210921207e-146,1.7810697721932661e-86,5.8702833258684818e-96,6.5460336812211409e-64
2.55e-13,0.002697230644939986,1.2279223222945916e-21,1.2279222401646104e-21,1.1950433098192551e-21,1.1950424605277793e-21,1.4579959894372357e-28,3.8093491756602092e-22,2.6785875080954069e-27,1.8098024736848719e-27,1.8002087982217497e-22,9.338895611973358e-27,1.8014573503252914e-27,1.7532212934787345e-27,1.7657582727928041e-34,7.3359091029722606e-39,1.5141901522721359e-22,7.8551255291113222e-27,6.8936194126986483e-35,4.0088603089300823e-23,2.8347536424671702e-28,2.863979163765484e-39,8.4959057647705446e-35,7.2822241165767666e-46,2.236199126637958e-49,1.8652795818479972e-29,5.3479181452380347e-49,3.8204319468488881e-40,2.6912091394147119e-46,3.743398722799894e-46,9.4505211553713852e-24,8.2158709542888567e-35,2.9580999933629418e-34,1.9253912497763236e-29,4.3701948325686487e-59,1.7030209248485406e-46,9.8468499370087408e-46,7.4336345796516684e-51,2.3550555315910112e-35,6.4755271260649712e-44,3.6558212028590889e-48,1.6119038773347278e-34,6.6967248566536922e-39,3.2993490437946136e-57,6.9105276524360228e-35,2.2790458292762464e-46,1.305813123225201e-61,1.0679119152970526e-46,1.6100505498793034e-34,6.6890238210761232e-39,3.8183361963187901e-40,3.7076566338590753e-44,1.3864643544440743e-29,7.8157882777014371e-56,4.0351754419105555e-56,6.0468278360453884e-62,2.3849928738642239e-37,9.9085402376129929e-42,2.5194411536745469e-48,7.714633466167997e-52,7.9152746696503136e-66,1.018087978192147e-69,2.662673535814092e-77,1.4328624400412304e-61,1.951286152216302e-61,6.3843016728937815e-43,1.899778354320634e-55,2.4247878739433077e-64,2.322575883910098e-74,2.7213347563090596e-75,1.4669818987183668e-74,6.8867462267289307e-73,2.6447184717572164e-73,1.1625262383291438e-79,3.0991616474774674e-82,5.5145255867526267e-33,1.6987851991087228e-51,6.1619988451458418e-26,2.0902145151699582e-56,4.2418602714553837e-65,2.0022512180849349e-30,1.019220203335081e-90,6.1253008800592518e-92,9.3873172543569568e-93,3.0839431713076584e-44,1.1745449182621007e-45,1.5068771068945962e-90,2.2490028922910214e-96,6.3601567763650135e-97,5.9392340556439906e-104,2.4546664663979698e-45,8.8970873491353925e-105,5.3262880102563259e-38,1.5935938374413974e-35,3.6969620877502213e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.3774528206428871e-44,1.4752609845555666e-46,1.30431161866389e-48,1.0522304334722877e-49,4.2270835528253845e-46,3.5976853571224616e-51,8.9984500916944204e-55,7.8519707104001139e-56,1.0447754513724761e-50,4.2036092642001043e-55,1.8717233668568398e-58,7.5266455185387503e-63,3.2558878239199154e-68,8.7496892578168749e-69,2.0703664878692187e-72,2.0703424327000025e-72,3.0594973958766132e-74,2.6545309049007618e-59,6.2649690480909603e-100,6.9048986557559739e-106,1.1578476174613312e-111,1.80104386849447e-116,2.2020960295173462e-124,2.0371666170455751e-127,7.965919272623716e-128,1.8024387007010109e-68,1.4811089015295951e-124,3.7952745246066665e-133,2.29199543903267e-136,2.5593249514197359e-140,1.3551583766312199e-140,4.5845209823493493e-84,3.0220512208279902e-93,4.2132729904683487e-62
