Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047)
0.0,0.002216263066576202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002216263066576202,1.8086377200299661e-20,1.808637705341942e-20,1.7480334608606936e-20,1.7480334591791612e-20,2.1807886834539148e-28,5.8139181183391075e-22,3.2796739888046874e-28,2.1929756733479591e-28,2.7704349170453587e-22,1.0263284025109613e-28,2.1842377825195347e-28,2.1110478372797791e-28,1.0695771529847575e-36,3.9623288098426867e-43,2.2848725964125099e-22,8.4644822164222449e-29,3.5796922777896189e-37,5.3236957610383566e-23,3.9783038560534888e-30,1.3261238497026113e-43,7.266462899606936e-37,1.6286853506910849e-51,1.3969654092450268e-56,7.5571245651208601e-30,2.3771836690426544e-52,1.7006407089076613e-44,9.2385868550506069e-52,2.2234828306320961e-52,2.6613350966217225e-23,2.7848766742252689e-38,2.116028332325628e-37,8.204881418487391e-30,3.4844995526967235e-66,2.8449638655329247e-46,3.0161936608283713e-51,1.218352525406373e-52,8.8949821617012239e-38,1.0981922835305245e-46,2.6362370336496207e-52,2.3349894797161798e-37,8.6501439888870265e-44,1.807544042475753e-60,2.2967832740212669e-38,2.1624457691045769e-52,6.6961831439918832e-67,4.7226890744645784e-53,2.3364658982923497e-37,8.6556132439452016e-44,1.4553066001404122e-44,6.9554078659512633e-48,3.2140149726421225e-31,2.3014508286607864e-61,1.3062933595323065e-63,2.2315131173819209e-71,7.2703978176101819e-40,2.6933734785544565e-46,3.3078795711074268e-54,2.8325232494566584e-59,4.2917613631330725e-73,1.8276583363327228e-76,1.1115869876474288e-84,6.9882925051591238e-69,1.0094166342956057e-70,2.3768408447655423e-46,1.071728383968666e-56,1.0865639054533594e-66,8.3934787497301033e-78,1.1200640003679737e-79,7.2610820158148302e-81,1.4239817465789986e-78,6.1634395516876384e-77,4.9878230439604265e-86,1.2866884536223583e-90,4.6872456097627043e-34,2.9348231611410379e-55,3.9894073131622985e-24,2.5837283816346667e-61,4.9401522866391881e-74,1.2036759570692909e-31,1.1948860046621651e-99,1.0196846755579461e-102,2.2630222977338508e-105,5.7352530913122668e-48,3.5896016634503375e-51,-2.7202645498136033e-101,-4.6469818005397338e-109,-1.0813415140875963e-108,-1.0619878003694474e-113,3.5702076435255345e-43,-2.9184250465816716e-116,3.1103758140909776e-41,5.9519431779471731e-38,1.0977260003348317e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.3458625035693928e-47,3.4275094499826695e-48,9.6100533439679949e-50,1.0657514931412489e-52,1.027219999768851e-49,1.1625035452129796e-51,3.024773451498772e-57,2.4892083324788998e-58,1.6793651174091535e-51,9.2898984297755842e-58,7.5294201403998938e-60,2.7893298634992863e-66,1.8420170192807302e-73,1.4726590323161495e-73,3.8319580006863104e-79,3.8319549753822782e-79,1.5820700994720862e-80,3.3119671188528695e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0462931845132427e-71,0.0,0.0,0.0
3.0000000000000002e-15,0.002216263066576202,5.9426667454374144e-20,5.9426666489161202e-20,5.7435384174831912e-20,5.743538406433126e-20,1.4330896961973135e-27,1.9102874771015153e-21,2.1552143128873217e-27,1.4410982925021907e-27,9.1028541468698173e-22,6.7444421553878499e-28,1.4353562444201421e-27,1.3872599926018086e-27,1.0084583053808357e-35,4.8680031942075097e-42,7.5074357101823375e-22,5.562372755115935e-28,3.3751379984836116e-36,1.7492160200637533e-22,2.614315056744684e-29,1.6292376394786683e-42,6.8512356794590179e-36,2.4662904380413973e-50,2.5145338582674776e-55,4.9661102981713493e-29,3.0595377416805454e-51,2.0248649922079861e-43,1.4530055332231051e-50,3.2826668915033297e-51,8.7443868542057105e-23,2.625740421671263e-37,1.9951118688053756e-36,5.3917790687613202e-29,7.2551501354100851e-65,2.6823941532342111e-45,4.5670074070550927e-50,1.4968280913286623e-51,8.3866975523327942e-37,1.3492071926143449e-45,3.9920149900296918e-51,2.2015608317049997e-36,1.0627316878518736e-42,2.7371299672404099e-59,2.1655381704906381e-37,3.2745597755930404e-51,1.2053099283670993e-65,7.1514990329801567e-52,2.2029529080953793e-36,1.0634036268880827e-42,1.7879476941284117e-43,8.5443557155759002e-47,2.1120669889877278e-30,4.273470643370216e-60,2.7987362038598507e-62,5.4185949750477477e-70,6.8549456404325163e-39,3.3090012565514597e-45,5.0090656431161194e-53,5.098534025710444e-58,1.0355754374566283e-71,3.8119648078198992e-75,2.6360359052082549e-83,1.4547132385748556e-67,2.3896501428043861e-69,2.9201184998479155e-45,1.316694742501111e-55,1.6432140291254981e-65,1.5069444366443049e-76,2.3121911502509395e-78,1.6986142344889294e-79,3.3674675128587409e-77,1.2814473033496659e-75,1.1721577370517848e-84,3.3913929815934924e-89,3.0801900390553248e-33,4.4441597371429489e-54,1.3108025485504606e-23,4.6507101627942405e-60,1.1995758537934239e-72,7.9098714222377111e-31,3.4905286724718435e-98,3.2694123425502528e-101,7.9025003497518178e-104,7.0451422631114948e-47,5.4350404745659472e-50,1.1270633939995188e-99,1.7925723775757208e-107,4.1712727201996518e-107,4.1155328169168097e-112,2.3461364145623133e-42,1.0475968442227588e-114,2.9326411192364926e-40,5.611832272890063e-37,1.0252441643827472e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.0249139446285834e-46,4.1787720513206005e-47,1.188906112238936e-48,1.622993070691351e-51,1.2620134932497061e-48,1.096074220142101e-50,3.7161006923900437e-56,3.0581592377872501e-57,1.5834009452182255e-50,1.1413299872187891e-56,9.2504257207171935e-59,4.2238403746194317e-65,3.3155865724893214e-72,2.6507829411494485e-72,7.9923502977000714e-78,7.9923431234319096e-78,3.2997426440130638e-79,4.0689896390559646e-60,9.0657301280602321e-109,1.0948415022812514e-116,6.9468404546764132e-124,1.0273559655671095e-130,1.2759398996592904e-139,1.1705636044555448e-144,1.0534191986725471e-144,4.612958441224402e-70,2.0605069083584172e-140,2.5259649826624309e-149,3.9990318059478512e-154
7e-15,0.002216263066576202,1.3177217251008197e-19,1.3177216726435985e-19,1.2735671520399344e-19,1.2735671460344645e-19,7.7885306013814246e-27,4.2358554541577397e-21,1.1713120465981922e-26,7.8320556854828296e-27,2.0184567509167122e-21,3.6654519196389277e-27,7.8008487065878384e-27,7.5394559597718066e-27,1.628810692579843e-34,2.4622992525018858e-40,1.6646904509952881e-21,3.0230241699159554e-27,5.4513528140587559e-35,3.8787073223020995e-22,1.4208272700486076e-28,8.2408971670050743e-41,1.1065772307245637e-34,4.0729903790685563e-48,1.3999180691721999e-52,2.6989725271990502e-28,1.7469487704072597e-49,9.5092633420808966e-42,2.7302374101643419e-48,5.0059367826102109e-49,1.9389728068364438e-22,4.2409620591158049e-36,3.2223996846317984e-35,2.9303141839823252e-28,1.3466931798673785e-61,4.3324678208195667e-44,7.5333017651895412e-48,7.5708610636963042e-50,1.3545786155000324e-35,6.8244485312049598e-44,6.5928221917049981e-49,3.5558442791910007e-35,5.3754276819636977e-41,4.520194803583579e-57,3.4976671420798143e-36,5.407942666040906e-49,6.7102122737694408e-63,1.1810729485162737e-49,3.5580930575316863e-35,5.3788265639730516e-41,9.0436637418154952e-42,4.3166416280280149e-45,1.1478625186491919e-29,2.6794401767660796e-57,6.0851532557430901e-59,4.1585649272922122e-66,1.1071762908161048e-37,1.6737363014718816e-43,8.2722937821804666e-51,2.8385105664815302e-55,6.8922924496297447e-68,7.3297616371293711e-72,1.7833183225166329e-79,2.6878451988460783e-64,1.5532109690474929e-65,1.4770351510966952e-43,6.6600178856769001e-54,2.661795390333557e-63,7.9102424771163678e-74,3.6154697334392265e-75,8.8271296845901154e-76,2.1366196766433321e-73,2.3116268812724129e-72,6.4403320354083401e-81,6.6458843170696401e-85,1.6740165619759266e-32,7.3395458347094694e-52,2.9065447252700869e-23,2.5892552113858958e-57,9.2063559144264919e-69,4.2988461604336531e-30,2.4624087763479552e-93,8.3493451742053531e-96,7.4120068286838742e-98,3.5573149257410057e-45,8.9602127069339046e-48,1.5932144836081956e-94,1.0886662377791855e-101,2.5333041256452661e-101,2.0963469869653582e-106,1.2750740076470877e-41,2.3043708533356156e-108,4.7366721536676194e-39,9.0639589244366908e-36,1.5252058995873161e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.5649089130640152e-44,1.9438770864401473e-45,5.7219038890245603e-47,2.5544583442531489e-49,6.3834571794344291e-47,1.7703177733422365e-49,1.8793547664918751e-54,1.5467928230376851e-55,2.5574257541576543e-49,5.7729825666976764e-55,4.6789656236267314e-57,6.9756631078807156e-63,1.8455003396643057e-69,1.4757797994298843e-69,1.5367859046079069e-74,1.5367810509162847e-74,6.3449906374083125e-76,2.0581606186118113e-58,3.2192677788606298e-104,1.5551365670871666e-111,3.9469815500721157e-118,2.3348495389056643e-124,1.1598598126806056e-132,4.256271092465656e-137,3.8303328499257434e-137,7.6183490446277567e-68,1.8731478786686551e-133,9.1846940200507337e-142,5.8163725972009402e-146
1.5e-14,0.002216263066576202,2.7646317308752175e-19,2.7646314988045024e-19,2.6719935841255114e-19,2.6719935575573199e-19,3.4456456762686507e-26,8.8869932657246163e-21,5.1818839064395954e-26,3.4649012500401517e-26,4.2347927273694472e-21,1.621591686284909e-26,3.4510951386529442e-26,3.3354549331592299e-26,1.5148211949569867e-33,4.7356388978830523e-39,3.4925787163897669e-21,1.3373825847228933e-26,5.0698509995765294e-34,8.1377230121162883e-22,6.2857682808866998e-28,1.5849383089645814e-39,1.0291359251586178e-33,1.597867382932082e-46,1.110424813827163e-50,1.1940251072886871e-27,3.466308766474319e-48,1.7947332585490199e-40,1.1050077265233983e-46,1.9272617963208644e-47,4.0680412603417852e-22,3.944164709321046e-35,2.9968800924209728e-34,1.2963706074787815e-27,2.0488858274475116e-59,4.0292688293319105e-43,2.9502909210047442e-46,1.4559890175925669e-48,1.2597833868284436e-34,1.3125133162499343e-42,2.5865048171315754e-47,3.3069872522294339e-34,1.0338318119332286e-39,1.7732652391941442e-55,3.2528886011662291e-35,2.121650973939116e-47,5.3224546402698847e-61,4.633607952303979e-48,3.3090791894902607e-34,1.0344855415684833e-39,1.7393283648107109e-40,8.2870590091130883e-44,5.0781439635350249e-29,2.1441250164803344e-55,9.7949959907081492e-57,1.342741084564012e-63,1.0296928363773823e-36,3.2190295879404037e-42,3.2452890628719977e-49,2.251526911852217e-53,1.8780238295640855e-65,1.16949966855373e-69,5.7071463179192452e-77,4.0652158116445282e-62,4.713099029502238e-63,2.840724659556024e-42,1.280895246957055e-52,1.015988082787661e-61,5.7896558418833227e-72,4.5301394523731355e-73,2.0954388298104044e-73,6.2930560786638243e-71,3.3932338534702899e-70,1.6197601503136082e-78,3.3493894437171588e-82,7.4058510076610307e-32,2.8794635652958968e-50,6.0979762658418106e-23,2.0538857439477192e-55,2.9726314860380349e-66,1.9018117432709585e-29,2.4759867227058705e-90,1.6650776482603516e-92,2.9570338160717205e-94,6.8238114659773673e-44,3.5063322485627931e-46,2.0032405573869811e-91,2.7387697616174945e-98,6.3730706501250991e-98,4.360747153696731e-103,5.6409264494149994e-41,9.5892421573182564e-105,4.4052123768896787e-38,8.4296513835088489e-35,1.2608088537285637e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.7794734816888748e-43,3.337918402158931e-44,9.9084066867959761e-46,9.0461560152230098e-48,1.2277124749828721e-45,1.6464168385056031e-48,3.6136291644170278e-53,2.9746989964034234e-54,2.3784441835704794e-48,1.1102903157209778e-53,8.998804926921344e-56,2.736690496593852e-61,1.4634254734658524e-67,1.1706075599443677e-67,2.4520010686587057e-72,2.4519855345609487e-72,1.0124071832638837e-73,3.9584125860104028e-57,2.7886607466198392e-100,2.6943810051643815e-107,1.3677193189173158e-113,1.6181800877880202e-119,1.6075935657471228e-127,1.1798593225042031e-131,1.0617904717084686e-131,2.9888621081241052e-66,2.5964089495548896e-128,2.5460666936126382e-136,3.2246908005926239e-140
3.1e-14,0.002216263066576202,5.6584513610650233e-19,5.6584503937542537e-19,5.4688456943062577e-19,5.4688455835655035e-19,1.4362047204925567e-25,1.8189276318570326e-20,2.1598986901231759e-25,1.444230840295668e-25,8.6674378964873189e-21,6.7590410852009887e-26,1.43847609613561e-25,1.3902752067459972e-25,1.2785011585908927e-32,8.0516274945519473e-38,7.1483332691229617e-21,5.5744158287384716e-26,4.2789304862984587e-33,1.6655886732897023e-21,2.6200405094281418e-27,2.69474514929485e-38,8.6858630655163163e-33,5.4543432586600994e-45,7.596371755018728e-49,4.976901168317868e-27,5.9828496627712239e-47,3.0240625417314741e-39,3.8307400965706619e-45,6.5187665761285056e-46,8.3261790100041913e-22,3.3288527770900765e-34,2.5293419466036612e-33,5.4034945827818243e-27,2.5678647268409007e-57,3.4006839096376106e-42,1.003655733972295e-44,2.4752206830635932e-47,1.0632549148347696e-33,2.2315451072335509e-41,8.8296602402442912e-46,2.7910676295766319e-33,1.7577343971179658e-38,6.0527674080944413e-54,2.7454203560008486e-34,7.2427669253848603e-46,3.6408890498593062e-59,1.581798816113497e-46,2.7928341019631886e-33,1.7588460043959309e-38,2.9572329900737759e-39,1.4039800330834958e-42,2.1166587073307635e-28,1.4273649609033799e-53,1.3058039053015859e-54,3.5823727371527191e-61,8.6905596418548714e-36,5.4730628255823035e-41,1.1077845340030584e-47,1.5402611814633344e-51,3.8188703750742518e-63,1.6016874970141675e-67,1.563743336800413e-74,5.0430840477164261e-60,1.1702219376266596e-60,4.829869007288629e-41,2.1778082772600574e-51,3.2910922738802945e-60,3.4076056559154957e-70,4.2561730279089834e-71,3.5562028793800939e-71,1.4875637225820076e-68,4.0071353202035779e-68,3.0465089619246752e-76,1.2607822424705465e-79,3.0868886801004951e-31,9.829767047125713e-49,1.248062810607792e-22,1.4051509698580781e-53,7.9310119327836263e-64,7.9270994374839611e-29,1.8520684301250521e-87,2.4482090882394368e-89,8.6963923892805816e-91,1.154251572401858e-42,1.1909469909807823e-44,2.1880798431140734e-88,5.9833123865867421e-95,1.3923091886700643e-94,7.085442452496879e-100,2.351235287297362e-40,3.1163744063576274e-101,3.7180226712287369e-37,7.1146113946284742e-34,8.7202585827722185e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.4926941062873138e-41,4.6804787577809799e-43,1.3949162594236948e-44,2.5655930218870331e-46,2.0874094482046981e-44,1.3895534393630147e-47,6.1410870123352988e-52,5.0570240104554965e-53,2.0073868884254234e-47,1.8877253144425055e-52,1.52997550161981e-54,9.3422810670431673e-60,1.0005265989795707e-65,8.0081981278232568e-66,3.3580907325799727e-70,3.3580481649094462e-70,1.386630707044869e-71,6.7302958783515773e-56,7.0865634512927415e-97,1.3695855248714602e-103,1.3905499801754988e-109,3.2904974367879867e-115,6.5371425845049971e-123,9.5956184841877783e-127,8.635436422819657e-127,1.0203348137230104e-64,1.055954824608375e-123,2.0707171973327724e-131,5.2453077689961784e-135
6.300000000000001e-14,0.002216263066576202,1.1446089096009035e-18,1.1446085154167277e-18,1.1062546898707769e-18,1.1062546447433854e-18,5.8526103895998529e-25,3.6793872142263487e-20,8.8017004057053145e-25,5.8853177695321773e-25,1.7532621101486999e-20,2.7543178297633807e-25,5.8618659229410433e-25,5.6654443255386066e-25,1.0463744310385409e-31,1.3209480790082727e-36,1.4459754463828323e-20,2.271582797863833e-25,3.5020455253250449e-32,3.3692743537486863e-21,1.0676995279070067e-26,4.4209973403270536e-37,7.1088596783422397e-32,1.7915315386970483e-43,4.9932205824855877e-47,2.028111975036507e-26,9.8894446361227229e-46,4.9390671968742131e-38,1.2681929153443067e-43,2.1315958949076997e-44,1.6842457879594586e-21,2.7244583143204894e-33,2.0700955936471839e-32,2.2019507822241742e-26,2.8864465208262281e-55,2.7832537206008284e-41,3.2743204128139423e-43,4.059921438462493e-46,8.7021571277273861e-33,3.6610146447408405e-40,2.9005734218539425e-44,2.2842968200036039e-32,2.8837118350848179e-37,1.987893549334842e-52,2.2469564474863934e-33,2.3792721207210901e-44,2.3929788648666211e-57,5.1962930299349709e-45,2.2857440189994378e-32,2.885535938748795e-37,4.851604108039622e-38,2.2871485979613866e-41,8.6255002159228504e-28,8.7252128806131334e-52,1.5975009279781259e-52,8.7678522463918816e-59,7.1126974551610613e-35,8.9791090368527595e-40,3.6386278861917363e-46,1.0124399252686089e-49,6.333079462841244e-61,2.1060657744154868e-65,4.1112779302563539e-72,5.5798800694415776e-58,2.5908381122992076e-58,7.9239121865462347e-40,3.572922415281691e-50,9.8086614488277986e-59,1.7124454042581033e-68,3.2764508163262002e-69,4.5890345334907291e-69,3.0689922200425299e-66,4.131005255696977e-66,4.6923296511844703e-74,3.8860836245809508e-77,1.257925026637819e-30,3.2291258323972623e-47,2.5245086907414433e-22,9.2375500900346057e-52,1.9411948326659818e-61,3.2303505746508795e-28,1.126844964714243e-84,2.8796550181258141e-86,2.0459641425126118e-87,1.874472525845522e-41,3.8733407083265767e-43,2.1668765439121872e-85,1.1851218636013932e-91,2.7577689685726403e-91,9.3085730337094366e-97,9.581404950001775e-40,8.1889347591559049e-98,3.0430483866487787e-36,5.8229196810047643e-33,5.2297553050589247e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999976,0.0001,0.10889011,2.4488794305671218e-40,5.6784419610236748e-42,1.6956670352366632e-43,6.2741231511825052e-45,3.424691552212156e-43,1.1372414996977844e-46,1.0065639819103379e-50,8.2945166150003124e-52,1.6429101669056541e-46,3.0969570886419488e-51,2.5100113298170455e-53,3.0689224905344733e-58,6.5687983195729383e-64,5.2640770957960913e-64,4.4154480429379766e-68,4.4153361027606093e-68,1.8235210970679142e-69,1.1042113497094708e-54,1.5648131695725069e-93,6.0486495193788425e-100,1.2282616655039226e-105,5.8129831383831522e-111,2.3090641911514516e-118,6.7786994308961456e-122,6.1004678549681461e-122,3.3519289877834942e-63,3.7309071959136895e-119,1.4628868338085741e-126,7.4112474833260044e-130
1.2700000000000001e-13,0.002216263066576202,2.3021358464157509e-18,2.3021342557061423e-18,2.2249937243684113e-18,2.22499354225953e-18,2.3617913939868712e-24,7.4003182654889575e-20,3.5518807556074832e-24,2.374990708406221e-24,3.5262558993856468e-20,1.1114690862243567e-24,2.3655260606257902e-24,2.2862607794551989e-24,8.4595599832485138e-31,2.1377711946801971e-35,2.9082245221890714e-20,9.1666867186309711e-25,2.831284876168593e-31,6.7768574586131652e-21,4.3088018361820774e-26,7.154786672741047e-36,5.747282400337344e-31,5.7996246651416423e-42,3.233604203613033e-45,8.1843303177733676e-26,1.6064988544296358e-44,7.9752478392021475e-37,4.1226142553082716e-42,6.8865321545934918e-43,3.3875029097107342e-21,2.2026221152910128e-32,1.6735734700044061e-31,8.8858458662840685e-26,2.8970275816866661e-53,2.2501658841152302e-40,1.0458455931382566e-41,6.567445698484624e-45,7.0354945425300747e-32,5.9246730528267571e-39,9.3923659724670581e-43,1.8467391630974982e-31,4.6668130629952143e-36,6.4340273692658107e-51,1.8165816996083057e-32,7.7043273876255416e-43,1.5493829541051711e-55,1.6826345802920042e-43,1.8479115149121558e-31,4.6697664270391671e-36,7.8515664071644472e-37,3.6500312057499711e-40,3.4807801166649546e-27,4.9129984658865627e-50,1.8003076266284557e-50,1.9767217955009625e-56,5.7503752762309369e-34,1.4531491601639717e-38,1.1779145365883276e-44,6.5565605141178549e-48,8.6784215943459231e-59,2.7275496718529345e-63,1.0640800983702167e-69,5.4862870306589615e-56,5.0976588931608635e-56,1.2823884051074193e-38,5.782329013353033e-49,2.6784867068470313e-57,7.1124244837919788e-67,2.1044666000132263e-67,4.4532808781884642e-67,5.5550249809073672e-64,3.7361218950897471e-64,6.0261347929998076e-72,9.9879003704935677e-75,5.0763052480432914e-30,1.0456343848019278e-45,5.0770625669358405e-22,5.9838601206969053e-50,4.3768090808119047e-59,1.3036041931141287e-27,5.6440284123378023e-82,2.7038302198047151e-83,3.8424978832107614e-84,2.973300738376744e-40,1.2297353852266283e-41,1.9654712981516652e-82,2.1500342963983169e-88,5.0031221621724919e-88,1.0168353582049129e-93,3.8665247883234318e-39,1.7891981733751093e-94,2.4603175545557664e-35,4.7076991151679055e-32,2.7421898997089962e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999959,0.0001,0.10889011,3.963071465338721e-39,6.0254930880386111e-41,1.801053285424955e-42,1.3410527060251073e-43,5.542687802447262e-42,9.193828083237435e-46,1.6259469421392543e-49,1.3416979827024753e-50,1.3282137092596019e-45,5.011864188874909e-50,4.0619028174272863e-52,9.9371858076011927e-57,4.2438486713403096e-62,3.4092138949274547e-62,5.718103893494454e-66,5.7178140437794034e-66,2.3622359323918634e-67,1.7871442170325e-53,3.3080303937049312e-90,2.5574014423165534e-96,1.0386296979847274e-101,9.8310515495659328e-107,7.8059440261762525e-114,4.5830561948140671e-117,4.1246095308318382e-117,1.0854514258499404e-61,1.2619608574146353e-114,9.8912820166135474e-122,1.0022205480416769e-124
2.55e-13,0.002216263066576202,4.6171872793519081e-18,4.6171808891234192e-18,4.4624669678435958e-18,4.4624662362751444e-18,9.4878415957190939e-24,1.4842227908698511e-19,1.426868707564494e-23,9.5408695228960389e-24,7.0720720830581947e-20,4.4648421165995652e-24,9.5028417137142982e-24,9.1844127368452118e-24,6.8018279277662986e-30,3.4390269408733339e-34,5.8325820306182367e-20,3.6823246394255664e-24,2.2764792080562335e-30,1.3592870634009594e-20,1.7310654992067663e-25,1.1509937656092572e-34,4.6210884755683871e-30,1.8652457176952197e-40,2.0801687228584067e-43,3.2878169853514924e-25,2.5892392452325087e-43,1.2815194369100241e-35,1.3292530759478109e-40,2.2135150739671485e-41,6.7940225423619624e-21,1.770990402730096e-31,1.34558179760782e-30,3.5696296350446256e-25,2.5694355749861634e-51,1.8092333575758667e-39,3.2762994793333412e-40,1.055547864398348e-43,5.6570055406387144e-31,9.5304553308956523e-38,3.022334160371364e-41,1.4848007055115748e-30,7.5072504843544999e-35,2.0684638896218775e-49,1.4606025382578744e-31,2.4791405082442498e-41,9.9631863404826013e-54,5.4146120637603108e-42,1.4857470917726498e-30,7.5120057524685968e-35,1.2630531488537318e-35,5.7130307094504839e-39,1.3983092586452969e-26,2.4975509417255075e-48,1.8321501233768934e-48,4.0246296286315367e-54,4.6235594708978576e-33,2.337693155106161e-37,3.7883610226475027e-43,4.2178310440468709e-46,9.8997629931868611e-57,3.5080474747105882e-61,2.7327016411509605e-67,4.7622281826659271e-54,8.8557777555143848e-54,2.0630172038656675e-37,9.30217821425661e-48,6.5583972704407199e-56,2.35327108475239e-65,1.1431873859691986e-65,3.2476545556481074e-65,8.9207689406126947e-62,2.9977959451236066e-62,6.5358927933768919e-70,2.1681159256184459e-72,2.0392746366720436e-29,3.3647656021002712e-44,1.0180819323467249e-21,3.8515013625169957e-48,8.9127203632074893e-57,5.2369686789503903e-27,2.330546468897683e-79,1.9839713392998264e-80,5.6398077160992619e-81,4.6001868810886252e-39,3.8083267249593675e-40,1.6056419215081413e-79,3.5130409555365809e-85,8.1748516458290717e-85,9.4052302926516208e-91,1.5532667694739364e-38,3.3101161249144081e-91,1.978391919024972e-34,3.7853064801454023e-31,1.2886564149823797e-40,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999907,9.9999999999999991e-05,0.10889011,6.3750606274364265e-38,5.7200751597356611e-40,1.7105834942766325e-41,2.5623049541348136e-42,8.9174715507530417e-41,7.3916387117462965e-45,2.6059404155105137e-48,2.1562854237032515e-49,1.0679054439697162e-44,8.0621508587937556e-49,6.5337279851018441e-51,3.1974517238141869e-55,2.7171673951174323e-60,2.1934019939709715e-60,7.3535715359367764e-64,7.3528265136319462e-64,3.0397639184583442e-65,2.8753962415322411e-52,6.873926764366039e-87,1.0628312441077824e-92,8.6327937478903739e-98,1.6342594451249871e-102,2.5923465046225655e-109,3.0439052221971687e-112,2.739558444544205e-112,3.4932257755648825e-60,4.1956292302159879e-110,6.5704412188901046e-117,1.3314820180590977e-119
