Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401)
0.0,0.0023911176415538837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0023911176415538837,2.691062997616934e-26,2.6910629976001637e-26,2.6298735153487577e-26,2.6298735037853417e-26,3.5209269427018047e-36,4.7438195449620066e-26,3.4878813803297855e-34,2.3810783657293154e-34,2.2272437063193125e-26,7.6476248980850376e-33,2.3674962717822728e-34,2.3136640605086682e-34,4.6476711462791928e-44,1.5958579420337991e-50,1.892199606021011e-26,6.4971932709710347e-33,1.9974055725845524e-44,5.4139267717987904e-27,2.0158079405691359e-34,6.8584360735549343e-51,1.8032667046289906e-44,4.1532621467201597e-60,4.3918101556647139e-66,1.5450526651253681e-36,2.2299856181166927e-61,1.1524790377849624e-51,8.2562661498081784e-61,7.9353330900929801e-60,8.3038035411581393e-28,2.4994651245951162e-43,4.1071253470971366e-43,1.5948422330674076e-36,9.80814027826378e-79,3.0682180502255011e-57,6.7456962938673889e-60,1.0501782910402821e-63,1.1392261777239999e-44,1.6907484960623901e-56,2.4692355584389257e-63,1.4741367006509921e-43,5.0617022758346342e-50,1.4111415515369669e-72,2.1234707775258313e-43,3.1996964539806143e-60,4.8453975846712794e-79,3.312547363516027e-60,1.471303172405498e-43,5.0519728677310185e-50,1.1499535887399056e-51,5.6176670265857043e-56,7.3053748440993726e-36,1.8420961209188857e-73,6.0351673182188968e-76,7.1497545326575468e-84,1.4059988453517562e-46,4.8277392107144214e-53,2.923533349149466e-62,3.0818195718739301e-68,8.109931903700876e-88,1.5885783633590463e-89,3.8215095776422504e-100,6.8791719277762373e-81,6.0450775716380697e-83,4.4284672189618173e-55,1.2296319478379316e-68,8.1015693434436206e-80,4.5617021569520409e-92,1.3962004514865394e-94,7.4345115888048107e-96,1.8461326736734338e-96,9.9026479258291274e-95,4.9441775897240338e-101,8.9717956544800712e-106,1.3197584189888736e-39,6.5701291306820782e-67,5.5915795231958653e-31,1.6770921674722956e-74,2.4187040728113785e-87,6.0054695296944114e-37,2.7982147202898592e-117,1.1425345386815281e-120,9.3444362178214003e-124,4.7723582963989077e-56,8.1660018263357171e-60,-9.3526553725181459e-119,-1.1079924927452577e-126,-6.4012521671226389e-128,-8.9419783188572774e-135,4.6870667790814909e-53,4.1712561593737149e-102,1.1399275065886846e-46,7.7906498106087813e-45,3.7253354653666258e-56,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.1548460003710222e-56,9.6650614051158633e-58,3.6234330143532858e-60,1.4808825083300472e-63,5.1581363829197585e-58,1.8503820785850094e-61,3.484244024990961e-67,3.1667142172218963e-68,6.7798346010654314e-61,1.3732765921311938e-67,1.2257829340298971e-71,4.2089367339636273e-78,9.3200530398901598e-86,1.2501655094923711e-86,2.3540493217874931e-92,2.3540492690162611e-92,1.4316416019396248e-94,4.5261505581975999e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8300363546760215e-84,0.0,0.0,0.0,0.0,0.0,1.1224661457019951e-107,9.4983277863643281e-120,1.984253985884796e-80,6.325324263378501e-87,2.727411901087306e-97,7.4147312359701188e-73,1.2741441991367518e-76,1.9290013690737023e-101,6.1902647640841093e-94,1.8983280077123358e-99,1.1643192851781029e-99,1.0590092376668046e-100,1.9603882434501751e-102,7.3820642287243598e-108,6.0253010663217525e-108,1.5140921444980718e-104,4.1841923447087897e-115,4.1843998450865528e-115,2.3614248242173672e-118,3.438042049209099e-128,2.36154193108217e-118,1.0336973894380867e-128,1.2812268081425994e-116,1.2812243974916119e-116,3.9390511804597457e-119,6.2102472822437329e-125,6.5437024980970753e-126,5.9426247421158727e-127,3.8505658824419015e-135,2.1731366807497225e-138,2.8522818483904353e-89,2.2075454501831998e-84,3.1866571166119644e-79,2.5472074491267447e-152,1.0082934929273066e-69,8.8705898375601552e-78,2.9204197111284689e-88,4.2443340182273454e-100,1.9752898630419718e-69,1.4375627149657014e-155,1.4375627142018812e-155,1.1104470128702748e-112,3.42669813400498e-107,5.9324406271161868e-107,6.7633063089628284e-121,1.5145000827438741e-79
3.0000000000000002e-15,0.0023911176415538837,8.8420640569328863e-26,8.8420640568226722e-26,8.6410129026917717e-26,8.6410128267036085e-26,2.313751981646605e-35,1.5586835648964765e-25,2.2920363223558045e-33,1.5647086342938495e-33,7.3180839475225532e-26,5.0255813212318812e-32,1.5557832582688519e-33,1.5204078052102978e-33,4.382089440804491e-43,1.9606253002312995e-49,6.2172251418301009e-26,4.2695835094155259e-32,1.8832679049654393e-43,1.7788615875162796e-26,1.3246737681011963e-33,8.4260778920590263e-50,1.7002228488822318e-43,6.289223622051792e-59,7.9052562558294034e-65,1.0153202324835649e-35,2.8751890458907368e-60,1.4152189968808256e-50,1.3003991073491822e-59,1.2011653123529403e-58,2.7283925962174787e-27,2.3566382994048471e-42,3.8724319606991441e-42,1.0480390875280894e-35,2.0433924444781472e-77,2.8928907665035954e-56,1.0214679460861378e-58,1.2902186146437899e-62,1.0741275346730834e-43,2.0772052345568043e-55,3.7391280531383094e-62,1.3899000249875616e-42,6.2186617887660084e-49,2.1368707433470479e-71,2.0021293810429496e-42,4.8452539130350643e-59,8.721713079891542e-78,5.0161424929671825e-59,1.3872284147690691e-42,6.2067085230300354e-49,1.4127998955347361e-50,6.9015119400739397e-55,4.8006749006318294e-35,3.4259788734268252e-72,1.2948654529038794e-74,1.7382825579984849e-82,1.3256559158547826e-45,5.9312219812817541e-52,4.4270634555635232e-61,5.5472738270567297e-67,1.9607330418228985e-86,3.3133197430163256e-88,9.0624148893432807e-99,1.4330862835876158e-79,1.4320421653811232e-81,5.4406881893926545e-54,1.5106904631758214e-67,1.2258423420110771e-78,8.2019095520203456e-91,2.8895529722345498e-93,1.7462388119751893e-94,4.3681936006466003e-95,2.0601855368378635e-93,1.164498186843866e-99,2.3694568617419041e-104,8.6726981822250388e-39,9.9490524751768124e-66,1.8372294892653935e-30,3.0187658482469025e-73,5.8804692704428029e-86,3.9464509266300279e-36,8.1892659878367561e-116,3.6699117455897311e-119,3.2684910736174318e-122,5.8629493052860008e-55,1.2365259947150755e-58,3.8721682755249217e-117,4.2707197899879919e-125,2.4673411124633217e-126,3.4594414360039994e-133,3.0800723918630183e-52,1.0871730559263075e-100,1.0747887799786951e-45,7.3454698018317463e-44,3.4854445808293885e-55,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.4188107798283108e-55,1.1803406999124966e-56,4.4973503321641845e-59,2.2611582914433953e-62,6.3371389305743094e-57,1.7446448200698995e-60,4.2806380123787975e-66,3.89053192580148e-67,6.3924144550332318e-60,1.6871681703389258e-66,1.5059610034109036e-70,6.3735296910099662e-77,1.6776030034421083e-84,2.2502956525953431e-85,4.9098697312272272e-91,4.909869606084129e-91,2.9859927479801563e-93,5.5606967280690266e-71,2.0422937532571267e-129,1.7967338130727606e-137,9.0391925608036968e-146,1.2390351490122198e-152,2.4051038896684871e-163,1.9140747608378028e-168,3.4754474719668986e-169,5.7997671156106702e-83,5.3484204903147457e-163,7.9012285171491923e-175,1.7832899282293871e-180,1.6785830015105496e-186,1.2013622074526079e-184,2.6618462551963901e-106,2.5238396436166563e-118,3.5716566305205795e-79,1.3192817443455006e-85,6.4678617604172123e-96,1.3346150774359366e-71,2.6574379593634825e-75,4.4764988651823021e-100,9.3738169995114889e-93,3.4156478907211494e-98,2.0954007802170082e-98,1.9061049271642203e-99,3.5286910411280789e-101,1.5396641033362344e-106,1.2566641707805601e-106,2.7253628889761048e-103,8.7233655426126527e-114,8.7237980010616496e-114,5.5978823368238277e-117,9.1322596413042979e-127,5.5981598623213163e-117,2.74574676272002e-127,2.6722703562343315e-115,2.6722646395544332e-115,9.340905651918409e-118,1.6212354971695954e-123,1.7332315092594332e-124,1.5789991224042384e-125,1.1330158179460095e-133,7.0152764207296168e-137,6.7638227271628857e-88,3.9734736863258705e-83,4.8251918296785966e-78,8.9493876455029059e-151,1.5268444115446702e-68,1.5967061526261636e-76,6.0911610521141716e-87,1.0065134708538515e-98,2.9911529063733849e-68,5.4614814099608977e-154,5.4614814072780689e-154,2.8895542725834347e-111,8.4846158626872695e-106,1.6383898653125156e-105,1.7907939644410352e-119,2.7260728245279938e-78
7e-15,0.0023911176415538837,1.9606315449810353e-25,1.9606315449211358e-25,1.9160506380139557e-25,1.9160505967160435e-25,1.2574738702791525e-34,3.4562113838243819e-25,1.2456718673252592e-32,8.5038510596397716e-33,1.6227039519204301e-25,2.731291527479672e-31,8.4553435811491589e-33,8.263085686358722e-33,7.0777310401283954e-42,9.9171059358578608e-48,1.3786007227808221e-25,2.3204235566813876e-31,3.0417599554815898e-42,3.9444317906203644e-26,7.1993131997021966e-33,4.2620234439839186e-48,2.7461168582595581e-42,1.0386664914880016e-56,4.4011998613313893e-62,5.5180415478196332e-35,1.6505569135792533e-58,7.1505943398473483e-49,2.4574031052553887e-57,1.981413126589969e-56,6.0499140442275848e-27,3.8063242684496303e-41,6.2545568067526055e-41,5.6958612746634477e-35,3.8389438732196971e-74,4.672448939781957e-55,1.6863916417160085e-56,6.5260797560074286e-61,1.7348786508097763e-42,1.050679023729674e-53,6.1752033239782832e-60,2.24489479687335e-41,3.145479788526747e-47,3.5290437141646391e-69,3.2337392062094159e-41,8.0019648517403677e-57,4.8557534915211453e-75,8.284190428408888e-57,2.2405797730747249e-41,3.1394337029007385e-47,7.1461251756286014e-49,3.4897079623660198e-53,2.6090624568907688e-34,2.1752383041566107e-69,2.851899184758863e-71,1.3516107165159414e-78,2.1411331130505279e-44,3.0000919393208336e-50,7.3113042428102259e-59,3.0884087049042694e-64,1.3421065222286096e-82,6.3712076351913604e-85,6.1312396404998587e-95,2.6887089153706777e-76,9.4522520720259791e-78,2.7519753458305657e-52,7.6412700653853103e-66,2.0009553609705962e-76,4.47180399107176e-88,4.771820163882384e-90,9.97146818906656e-91,2.8060955416196958e-91,3.7631292958833899e-90,6.7598985931708742e-96,4.9068915082908976e-100,4.7134229261767245e-38,1.6430948879733361e-63,4.0738323533314936e-30,1.6806853761833632e-70,4.5723918276409451e-82,2.1448085936427454e-35,6.1142344326930018e-111,9.9610475685751833e-114,3.2587362175938443e-116,2.9641430158013481e-53,2.0411481615845786e-56,5.5566294244752312e-112,2.6331403968678999e-119,1.5212554321400151e-120,1.8477065729078487e-127,1.6739521635518124e-51,1.7459430505830894e-96,1.7359465469699803e-44,1.1864046387001947e-42,5.2610232403824783e-54,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.1765416437911365e-54,5.5765633084113051e-55,2.2069567040620803e-57,3.630508918663125e-60,3.2054129627378614e-55,2.8178488453732207e-59,2.165178215763454e-64,1.9678690335261765e-65,1.0324702702434444e-58,8.5339190123469761e-65,7.6173070170620246e-69,1.0525868468307807e-74,9.3393355682316708e-82,1.252820588976607e-82,9.4410922863062464e-88,9.4410914396102896e-88,5.7417143813539919e-90,2.8126626333260142e-69,7.5372395802131349e-125,2.6524107457799407e-132,5.3376146281085716e-140,2.9265865907155955e-146,2.2722670897602169e-156,7.2334325039727291e-161,1.3133977547721738e-161,9.578315283162979e-81,5.0531632965065763e-156,2.9859977339722181e-167,2.6957207214620482e-172,1.0149759493691468e-177,6.3271712723546796e-178,1.8009626725205489e-102,6.0961619101527854e-114,1.9885002310109283e-76,2.5368633898662235e-82,4.376119797741997e-92,7.4267738087742784e-69,5.1075117964497106e-72,2.0184068601831124e-96,1.5480640138843569e-90,1.8883634222862823e-95,1.1628900640890892e-95,1.0601037245716882e-96,1.9645071617623778e-98,2.9597002998625622e-103,2.4147959420791482e-103,1.5173054687059649e-100,1.662842836018838e-110,1.6629246926100611e-110,3.7543818177093831e-113,2.18586363573006e-122,3.7545666361459968e-113,6.5721148220342745e-123,5.1384481214437546e-112,5.1384094436790621e-112,6.3156225814717874e-114,2.6764291624206075e-119,3.8577498341492804e-120,3.8113675102190023e-121,9.8452233048152933e-129,2.2225391362224637e-131,4.5737929083633201e-84,2.2111380013178917e-80,7.9610251524971756e-76,1.0367891171747778e-144,2.5215974410159151e-66,8.8895963327999223e-74,1.1712799657202271e-83,6.8100297351119125e-95,4.9399094697360608e-66,2.3405235028360081e-147,2.3405235025358731e-147,4.4520551558615473e-107,7.5791068583041973e-102,5.2486680285329629e-101,3.953380301810046e-115,1.5174578232561213e-75
1.5e-14,0.0023911176415538837,4.1134816714426566e-25,4.1134816711776616e-25,4.0199491848624069e-25,4.0199490021604618e-25,5.5630641611421205e-34,7.2512670240808002e-25,5.5108519956522398e-32,3.7621035517380869e-32,3.4044901653581036e-25,1.2083214104159853e-30,3.7406438431848432e-32,3.6555889521955242e-32,6.5824119185700638e-41,1.9073186471728864e-46,2.8923529811998433e-25,1.026553717909481e-30,2.8288893699459601e-41,8.2755709098079026e-26,3.1849756029536396e-32,8.1969853501479009e-47,2.5539392483788162e-41,4.0749086657919281e-55,3.4911770711932292e-60,2.4411792335187805e-34,3.2799065790162295e-57,1.3748824152342007e-47,9.9605228428688922e-56,7.7714850816278181e-55,1.2692957020545358e-26,3.5399476546535341e-40,5.8168441715329882e-40,2.5198465796042753e-34,5.9338491504663637e-72,4.3454535549721893e-54,6.6128558809686144e-55,1.2551301621476201e-59,1.6134696007935541e-41,2.0207324669609202e-52,2.4226779772347821e-58,2.0877879545094003e-40,6.0495715642034017e-46,1.3845172189721791e-67,3.0074336130397959e-40,3.1393509693316246e-55,3.8517402022552131e-73,3.250075613487326e-55,2.0837749473744031e-40,6.0379434670422164e-46,1.3743848044812152e-47,6.7082518177334164e-52,1.1542492389351684e-33,1.7593386527416087e-67,4.6396616682144934e-69,4.4107303784401613e-76,1.9912909780574281e-43,5.769961566411995e-49,2.8683797721534347e-57,2.4498279787470377e-62,3.7539218837183271e-80,1.0166150175388506e-82,1.9623468106016607e-92,4.148456616337058e-74,2.9258197813760183e-75,5.2927742298141445e-51,1.4696144700190099e-64,7.7197828858277278e-75,3.4444053982250671e-86,6.3101414205365228e-88,2.6293624088409522e-88,8.3909394466145428e-89,5.609533337349936e-88,1.7941396322232916e-93,2.6094499304176233e-97,2.0852183033154795e-37,6.4462489555751734e-62,8.5469644042436441e-30,1.3331832497733075e-68,1.4921160567969124e-79,9.488620779526905e-35,6.4984271882215743e-108,2.1113396671760352e-110,1.3817653442814442e-112,5.6967457842947239e-52,8.0022948503480072e-55,7.0611003348423807e-109,6.6947613891115938e-116,3.8677931226085799e-117,4.00148246816159e-124,7.4055627306595682e-51,7.6417032950210336e-94,1.614462596372129e-43,1.1033785302712415e-41,4.4338406720056907e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.3802383212105438e-52,9.7578421225966642e-54,3.8981895298139538e-56,1.3108446026236458e-58,6.1648555742925671e-54,2.62062766512552e-58,4.1641287563838692e-63,3.7846853992874891e-64,9.6021450573974937e-58,1.6412944841455249e-63,1.4649939862982166e-67,4.1295051641588506e-73,7.4075808506024282e-80,9.9375964618735915e-81,1.5064280026297594e-85,1.5064277316245895e-85,9.1615406603071499e-88,5.4094495328307072e-68,7.0027079393297966e-121,4.9288419158965365e-128,1.9837732067683109e-135,2.1754135942726653e-141,3.3779745604259337e-151,2.1506655038725562e-155,3.9050330200063423e-156,3.7577695593020756e-79,7.5123647072409743e-151,8.8783104820513714e-162,1.6030384323862858e-166,1.2071330674251039e-171,6.8968212881680333e-172,5.7644306414094086e-100,3.9083911128394387e-111,1.577348228669241e-74,4.0479339266643581e-80,1.4007166337941325e-89,5.8870914529488323e-67,8.1441570499561253e-70,4.4072985123782342e-94,6.0732497634163622e-89,1.4831669964589548e-93,9.1828395481614664e-94,8.3966147838756107e-95,1.558234982345307e-96,4.7205285033792788e-101,3.8494434423135902e-101,1.2035516520564544e-98,2.6212745840601218e-108,2.6214023611011715e-108,1.1872454561648803e-110,1.384040724980704e-119,1.1873033326760816e-110,4.1613164086420404e-120,8.1989314098478965e-110,8.1988076136631989e-110,2.019569139942156e-111,1.1918575471666512e-116,2.2302722671686893e-117,2.4412594627828429e-118,1.2565316733255102e-125,5.6753940223791983e-128,1.4628423280656433e-81,1.752743577682204e-78,3.1188499001898649e-74,5.2606505660781017e-141,9.8928233631699439e-65,7.0515653830906238e-72,1.8689539451589918e-81,2.1797736819305877e-92,1.9380394990797684e-64,2.3753888860897706e-143,2.3753888859564582e-143,1.8446843901424769e-104,2.5895715547558632e-99,3.5917863254220431e-98,2.2646541872352973e-112,1.2033981140872547e-73
3.1e-14,0.0023911176415538837,8.4191813159104962e-25,8.4191813148059466e-25,8.2277456839949577e-25,8.2277449224616873e-25,2.3187815200209679e-33,1.4841378314195964e-24,2.2970184979716963e-31,1.5681099419845132e-31,6.9680429887471737e-25,5.0364774215491777e-30,1.5591651628658701e-31,1.5237128091182636e-31,5.5555272310006761e-40,3.2428693337242829e-45,5.9198408630232277e-25,4.2788405506753766e-30,2.3875706727364887e-40,1.6937844000103525e-25,1.3275526685427081e-31,1.3936714330054172e-45,2.1555190260139355e-40,1.3910676154695231e-53,2.3884563975595944e-58,1.0175239706511795e-33,5.6652795243457038e-56,2.3373119761416714e-46,3.4556129218162185e-54,2.6526648093745097e-53,2.5979043294348142e-26,2.9877012735596782e-39,4.9093888473048769e-39,1.0503138038070327e-33,7.6496165614356191e-70,3.6675365184356634e-53,2.2552789322701974e-53,2.133984099887627e-58,1.3617655836467827e-40,3.4357053738401204e-51,8.2704922805847934e-57,1.7620791781805465e-39,1.0285600734681377e-44,4.7263715471908978e-66,2.5382616230559813e-39,1.0716998258596679e-53,2.635127111270142e-71,1.1094993997624345e-53,1.7586922828258635e-39,1.02658307173505e-44,2.3367561789708842e-46,1.1394225639904095e-50,4.8111112691103426e-33,1.1927122212278372e-65,6.2984732483347848e-67,1.1982779947038499e-73,1.6806414171038922e-42,9.8102307362141633e-48,9.7919026140276184e-56,1.6760273587614199e-60,7.9327815533457617e-78,1.3924612750619921e-80,5.377703072789755e-90,5.3305218084257667e-72,7.5239783571707887e-73,8.9989244890052231e-50,2.498669181829805e-63,2.5511229460032738e-73,2.2251777058587616e-84,6.3297894457542926e-86,5.2344338472870329e-86,2.0327614100014371e-86,6.7912183563149812e-86,3.6032783607921317e-91,1.0487814872750313e-94,8.691551885413175e-37,2.2006082805018807e-60,1.7492933807033785e-29,9.1209600288078638e-67,4.0536872225187766e-77,3.9550117275917085e-34,5.2082670770447254e-105,3.3625048264518554e-107,4.4015234950331009e-109,9.6720731669897638e-51,2.7280107898418442e-53,7.8534243139150949e-106,1.4892794699843356e-112,8.6040781724216904e-114,6.8675828682958459e-121,3.0867657687551414e-50,2.5636928364325825e-91,1.3626033919777014e-42,9.3124962800468742e-41,3.156039650378708e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.3467206883555725e-51,1.4072893518240954e-52,5.6471099576493512e-55,3.8238062854586033e-57,1.0481666048615173e-52,2.2117646888090689e-57,7.0797010786209693e-62,6.4346757895332122e-63,8.1041581831459535e-57,2.7905646822807809e-62,2.490773787375856e-66,1.409694585376796e-71,5.0668892837493104e-78,6.7984551721608092e-79,2.0632781060190138e-83,2.0632773632670419e-83,1.2548143671987772e-85,9.1971567840361043e-67,1.8090159747975018e-117,2.5469002614093573e-124,2.0503070276365636e-131,4.4969067383828318e-137,1.3964755245863505e-146,1.7782122605245349e-150,3.2287576782020341e-151,1.2828002349198439e-77,3.1058915372271174e-146,7.3411803945376786e-157,2.6509791556332576e-161,3.992532539114138e-166,2.2159340648634298e-166,1.5798864951514863e-97,2.1429503856252069e-108,1.0791338604417103e-72,5.5445098797050573e-78,3.8391801634995581e-87,4.0220607975896172e-65,1.1139828493971227e-67,7.3878016999459856e-92,2.0731606813683103e-87,9.9517134388497909e-92,6.2264147592882748e-92,5.7275339885492704e-93,1.0659481458257522e-94,6.4600346984681302e-99,5.262512568640663e-99,8.2336512871524226e-97,3.5058981165638097e-106,3.5060657473445528e-106,3.1776599292559343e-108,7.404968758445322e-117,3.1778118824477731e-108,2.2264077088165005e-117,1.1229626277384818e-107,1.1229286991735993e-107,5.5247563878417217e-109,4.0531778023883749e-114,1.0216070627434175e-114,1.3360233564611099e-115,1.3632964146095621e-122,1.2316092245036178e-124,4.0031963909220382e-79,1.1974860930284449e-76,1.0617029972359531e-72,2.2531766746681399e-137,3.3771944188513707e-63,4.8243230219359166e-70,2.5599497359214591e-79,5.9745091589441874e-90,6.6160185261656328e-63,2.0348313225463411e-139,2.0348313225226691e-139,5.5924360336177824e-102,7.3433014839773061e-97,2.0376752305319902e-95,1.023719555465505e-109,8.2288588919714e-72
