Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864)
0.0,0.0026413746828362955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0026413746828362955,5.8139128566020459e-22,5.8139128426915523e-22,5.6356936933781878e-22,5.6356936743596371e-22,2.0909939476953792e-30,4.3081378794075433e-23,8.3286331589389973e-30,5.5872697270703989e-30,2.0449708858651672e-23,6.3564828223854323e-30,5.5656121089095789e-30,5.3950043393660337e-30,1.1803067027835571e-38,3.6688049342170041e-45,1.7015298724374959e-23,5.288948398263562e-30,4.2138250955521285e-39,4.1890103663869882e-24,2.2181110913036307e-31,1.3098038160549008e-45,6.9377669187279102e-39,7.3987393498072125e-54,3.6943362656120129e-59,1.0789218260269449e-31,8.1692690094660242e-55,1.5947482180633465e-46,3.1625988101184569e-54,1.4832505188377176e-54,1.495507883057045e-24,8.1637253776585843e-40,5.0816518190585575e-39,1.1325409014446282e-31,1.5316956644419299e-69,2.383400961923325e-49,1.0755219445457945e-53,8.2144426537766658e-56,1.069080376498674e-39,2.3768230468848145e-49,2.763929144472099e-55,4.1456203719899567e-39,1.2886034263230597e-45,6.5208140684055178e-64,6.7926750480488639e-40,1.2380982900201003e-54,2.0268965258980877e-70,3.3256004238166573e-55,4.1448955738221373e-39,1.2883781235926961e-45,1.5126580002835355e-46,3.3935572440286316e-50,1.4316376953882359e-32,1.3092666513308091e-64,6.3821792269549251e-67,8.4336226129381451e-75,9.2911169725667618e-42,2.8880032505806539e-48,1.6313575570090132e-56,8.1271487850242616e-62,5.0781519253485518e-77,2.6169475255280644e-80,3.8541422321371563e-89,3.343126334555172e-72,4.2289570963029758e-74,9.5707553812391861e-49,4.3133779524584738e-60,1.8205674794472767e-70,5.9299417997388649e-82,5.4792579220933273e-84,3.3884558751775872e-85,2.4643163903821278e-83,1.127979913581128e-81,1.9607890342985235e-90,4.6104689042542224e-95,1.2171713287155404e-35,2.1276868313785792e-58,6.8158761929110575e-26,7.2630055730349054e-65,1.1561616790671307e-77,3.5743764305639723e-33,9.7127786664423326e-105,6.8444697268499865e-108,1.170817642585746e-110,2.82323374136781e-50,1.2894134222254858e-53,-3.8122904078886602e-106,-5.0376928494791806e-114,-5.3616180444094726e-114,-1.7808852516823868e-119,1.916012848503181e-46,4.952888785319665e-90,7.2869798748541352e-43,7.1798866992302967e-40,9.6913403691089082e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.5951737448242489e-49,2.8985252889324045e-51,4.894043166602381e-53,4.1833731533920325e-56,4.4667308345163001e-52,1.7845858183846174e-54,3.6529085799701791e-60,3.0753115990353026e-61,3.6922718328080659e-54,1.5613908685771832e-60,3.5073513899176455e-63,1.0902070721215487e-69,5.392494008709086e-77,2.7305955932000015e-77,5.5894336492331752e-83,5.5894318521963254e-83,1.6479076655646096e-84,2.3049767552756137e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3339510091269294e-75,0.0,0.0,0.0,0.0,0.0,2.3203862078548447e-95,6.3762956384972168e-106,2.6491356204662883e-70,7.6447037094688917e-77,8.4800664083630475e-87,1.3811499147421011e-65,6.3174529926900292e-69,2.0269087985274512e-89,1.8223522934124227e-83,4.9094915264103696e-89,3.7153103888557562e-89,3.137058997442384e-90,5.4021531797342298e-91,2.2105613094587831e-96,1.4623756335501166e-96,2.3483899290384414e-93,3.4159234980925666e-103,3.4172550453876825e-103,2.3866485933583844e-106,3.5522762851321526e-114,2.3875789484715522e-106,1.3165133600209451e-114,6.4532338280552761e-104,6.4531780132616976e-104,1.3502680660416637e-106,2.1690585686958616e-112
3.0000000000000002e-15,0.0026413746828362955,1.9102856366926962e-21,1.910285627551512e-21,1.8517279074151368e-21,1.8517278949172331e-21,1.3740817303095767e-29,1.4155310307694978e-22,5.4731017511307211e-29,3.6716343770993509e-29,6.719187943319801e-23,4.1771166159733054e-29,3.6574022235090742e-29,3.5452885444338779e-29,1.1128604722823714e-37,4.5073884485072072e-44,5.5907392628242498e-23,3.4755941208978628e-29,3.9730346717824162e-38,1.3763892063642038e-23,1.4576158982579424e-30,1.6091873935383745e-44,6.5413226065898883e-38,1.1203793028994276e-52,6.6497991503350007e-58,7.0900574713679718e-31,1.0515674521326205e-53,1.9371212752252671e-45,4.974570966021716e-53,2.2254722378318181e-53,4.9138116858437599e-24,7.6972259277932214e-39,4.7912708037701231e-38,7.4424113807829299e-31,3.1897682478772135e-68,2.247206361050786e-48,1.6285502016371237e-52,1.0092012844894225e-54,1.0079900672029869e-38,2.9200963448499137e-48,4.1853778380819885e-54,3.9087269246587412e-38,1.5831410701081244e-44,9.8743607476338412e-63,6.4045214937697582e-39,1.8748341886874151e-53,3.6484091195500381e-69,5.0359084884399861e-54,3.9080435619596965e-38,1.5828642724351306e-44,1.8584080918397722e-45,4.1689201696195858e-49,9.4079049082640347e-32,2.4316565945679437e-63,1.3676715969435039e-65,2.048246805114459e-73,8.7601951454136946e-41,3.5481179718475482e-47,2.470338758394245e-55,1.4628854436347499e-60,1.2258243077607768e-75,5.4581988638487039e-79,9.1397883158343361e-88,6.9608690516176985e-71,1.0013569345747067e-72,1.1758355937134356e-47,5.2992924443414237e-59,2.7537247638972896e-69,1.0651453712498635e-80,1.1318904664007838e-82,7.9392968598133946e-84,5.8286081546742902e-82,2.3456214524109431e-80,4.6107520472901316e-89,1.2158692487906444e-93,7.9985544784106999e-35,3.2219254158554912e-57,2.2394977432989516e-25,1.3073408811538889e-63,2.8079331103536027e-76,2.3488759747713682e-32,2.8387585973214073e-103,2.1956542804452473e-106,4.0904140431462205e-109,3.4681757865581915e-49,1.9523720144953199e-52,1.5793405781791326e-104,1.9430613700519581e-112,2.0680007820203473e-112,6.8988732466957118e-118,1.2590941471966548e-45,1.2882639407952911e-88,6.8705812536763899e-42,6.7696074705775355e-39,9.0558206680951496e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.9597846111097755e-48,3.5357009424540918e-50,6.0602006605030185e-52,6.3754409591265392e-55,5.4876980209263767e-51,1.6826087078703718e-53,4.4878311132928662e-59,3.7782327680090768e-60,3.481284124184139e-53,1.9182797974549864e-59,4.3090297917525872e-62,1.6508843598519642e-68,9.7063965569098584e-76,4.9150672102813218e-76,1.1657944555751192e-81,1.1657940294214602e-81,3.4370616281232237e-83,2.8318286118790471e-63,1.7036205763081566e-114,1.6308627853405851e-122,5.3022028731294182e-130,6.579323816482357e-137,2.7855161478512708e-146,2.105408164347243e-151,1.4679284698630973e-151,9.5914104594486782e-74,7.3208149324937131e-147,1.6167031892742881e-156,1.5339084985434641e-161,1.4241557945789321e-167,1.5138522390705482e-162,5.5026260222743484e-94,1.6942716000820725e-104,4.768441161146682e-69,1.5944659207302968e-75,2.0109862306965989e-85,2.4858891293998401e-64,1.3175575346413563e-67,4.6929448791791654e-88,2.7595595082465699e-82,8.8293828673311921e-88,6.6832857247984048e-88,5.6457442485963215e-89,9.7238574856887758e-90,4.6102913389397219e-95,3.0498031793260103e-95,4.2270996505550717e-92,7.1204761599673784e-102,7.1232496762552306e-102,5.6568571400834953e-105,9.4344450614821161e-113,5.659060825208755e-105,3.496510160802893e-113,1.3459590650616468e-102,1.345945829010144e-102,3.20179179461371e-105,5.6296721918359183e-111
7e-15,0.0026413746828362955,4.2358506554384439e-21,4.2358506057580992e-21,4.1060052285922509e-21,4.1060051606688628e-21,7.4678352521901461e-29,3.1387862839225744e-22,2.9745116832391295e-28,1.9954534128537374e-28,1.4899055338900357e-22,2.2701697139503793e-28,1.9877185308111649e-28,1.9267871766035646e-28,1.7974363059669041e-36,2.2798971130330376e-42,1.2396845387203354e-22,1.8889079357011515e-28,6.4170467768766719e-37,3.0519940108520202e-23,7.9218268870273038e-30,8.1394851506235015e-43,1.0565219891248518e-36,1.8502867129032097e-50,3.7021881773604302e-55,3.8532912463161419e-30,6.0068296185855809e-52,9.5466539131380579e-44,9.3515288581512608e-51,3.5739324629616115e-51,1.0895843754370762e-23,1.2432173430109914e-37,7.7386148059481853e-37,4.0447878840222584e-30,5.9429764755104605e-65,3.6295749069155135e-47,2.6871676577354433e-50,5.1045795054497853e-53,1.6280566061720163e-37,1.4770221474879065e-46,6.9121764280699922e-52,6.3131735617940781e-37,8.0077312984140067e-43,1.6307233786361743e-60,1.0344262310805259e-37,3.0962973506579763e-51,2.0311911545689084e-66,8.3168324954037059e-52,6.3120701003569764e-37,8.0063313886578271e-43,9.4000687081020779e-44,2.1068339184674028e-47,5.1129919848935725e-31,1.5287290135003693e-60,2.9819767289914078e-62,1.5763919536830734e-69,1.414902977007129e-39,1.7946857119691177e-45,4.0797215235621466e-53,8.1444232521997139e-58,8.2189989539107489e-72,1.0495427616532726e-75,6.1833867610397181e-84,1.2923493966162206e-67,6.5401382064550806e-69,5.947536409813592e-46,2.6804532161337611e-57,4.4719364582157733e-67,5.6726521440270927e-78,1.7990361802116715e-79,4.2827403321066209e-80,3.7113688069876907e-78,4.2463055609853315e-77,2.5753873939173021e-85,2.4223594270709287e-89,4.3470405925104647e-34,5.3210314032057366e-55,4.9658142881760539e-25,7.2785563108675508e-61,2.1610771120807365e-72,1.2765631524363481e-31,2.036971792646002e-98,5.7120680677489648e-101,3.9084383950531957e-103,1.7520172746028227e-47,3.2202145545486397e-50,2.2395118910026566e-99,1.1837494151838271e-106,1.2598654962729209e-106,3.5576503804000632e-112,6.8429026021549893e-45,2.0003766460253014e-84,1.1097031458423905e-40,1.0933941440157486e-37,1.3525925714599476e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.9128468635396583e-47,1.652039178037716e-48,2.9324279753971614e-50,1.0090180453600786e-52,2.775754667835247e-49,2.7176564771718972e-52,2.2698375887838623e-57,1.9110391503688754e-58,5.6227902705917139e-52,9.7029018310838013e-58,2.1795557548826905e-60,2.7264354192831534e-66,5.4030738293793119e-73,2.7363957145033305e-73,2.2416583563307269e-78,2.2416554731188012e-78,6.6090691588704082e-80,1.4323785839588327e-61,6.2027010307461189e-110,2.3751351417199246e-117,3.0887856868609094e-124,1.533108438772847e-130,2.5962147774474601e-139,7.8493012013948716e-144,5.4726772140347471e-144,1.5840278442747142e-71,6.8235609998189777e-140,6.027394074646426e-149,2.2874779449956718e-153,8.4952253050674304e-159,8.7600709698014532e-157,3.7229901158042973e-90,4.0923923234408365e-100,2.6547811598791843e-66,3.0659925612359825e-72,1.3606106849304609e-81,1.3822092126895141e-61,2.5302368686174253e-64,2.0464420263497814e-84,4.5573769150053801e-80,4.8402267053265397e-85,3.6788151716856542e-85,3.1336851525739095e-86,5.4135384617788557e-87,8.852852596367027e-92,5.8527070379417821e-92,2.3533991416372364e-89,1.3526914808646783e-98,1.3532102264800416e-98,3.7809771019114825e-101,2.2502650663242438e-108,3.7824272379806449e-101,8.3396818933478384e-109,2.5881234743546949e-99,2.5880339242424819e-99,2.1619276289817801e-101,8.4413761008127711e-107
1.5e-14,0.0026413746828362955,8.8869803775606953e-21,8.8869801577748701e-21,8.6145594734122926e-21,8.6145591729192611e-21,3.3037701402038311e-28,6.5852970483104863e-22,1.3159238672278419e-27,8.8278855092509093e-28,3.1258749026514888e-22,1.0043213471180408e-27,8.7936662737971182e-28,8.5241059121909524e-28,1.6716466100531446e-35,4.3848366403146678e-41,2.6009023615135753e-22,8.3565146516860069e-28,5.9679648606236684e-36,6.4032052945649765e-23,3.5046172091592685e-29,1.5654355171318768e-41,9.8258421737865974e-36,7.2589421125490927e-49,2.9366480824539741e-53,1.7046954170522902e-29,1.1920189205372335e-50,1.8243474673445254e-42,3.785280232771133e-49,1.3931770928386448e-49,2.2859909256528572e-23,1.1562136022857137e-36,7.1970372715874189e-36,1.7894134912163865e-29,9.085799535649902e-63,3.3755671400215992e-46,1.0528756426488602e-48,9.8171635296253809e-52,1.5141230791454457e-36,2.8406944732222294e-45,2.7118028536257398e-50,5.8713513956086802e-36,1.5400934866757359e-41,6.3975068245924036e-59,9.62034301975789e-37,1.2147459348122222e-49,1.6111663089410463e-64,3.2628809256888221e-50,5.8703255539239396e-36,1.5398242964616623e-41,1.8078763194826192e-42,4.0466361076473715e-46,2.2619877914867067e-30,1.2271827602014774e-58,4.8151295071044639e-60,5.1060161904925843e-67,1.3158844626285176e-38,3.4516496993514667e-44,1.6005339921731844e-51,6.4603170088278627e-56,2.2571451761478351e-69,1.6746504894192656e-73,1.9789475072401209e-81,1.9667610346221181e-65,1.9968563157622343e-66,1.1438673052632089e-44,5.1552119562841103e-56,1.7129065486869316e-65,4.2318879167751189e-76,2.284975318969959e-77,1.058467111729263e-77,1.0978310964145758e-75,6.260090448348676e-75,6.5657432333670458e-83,1.2374825086413366e-86,1.9231308427266657e-33,2.0875621000233883e-53,1.0418361006856123e-24,5.773615193831166e-59,6.999877576253138e-70,5.6475162878790366e-31,2.0773627820265165e-95,1.1576545693389021e-97,1.5846215561004354e-99,3.3631705566806087e-46,1.2610107116875347e-48,2.824736694511779e-96,2.9873477018266497e-103,3.1794381915328612e-103,7.4847594726243114e-109,3.0272998382378548e-44,8.5761222746202121e-82,1.0320450137708875e-39,1.0168770251673607e-36,1.1240160946766397e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.9064975738197484e-45,2.8515808584754176e-47,5.1056884504268951e-49,3.592329937227009e-51,5.3385113476357397e-48,2.5274546968271719e-51,4.3650077199717605e-56,3.6753075215100752e-57,5.229284310479103e-51,1.8661173135042757e-56,4.1918283714700959e-59,1.0696365021086184e-64,4.2848814938058354e-71,2.1705589070609183e-71,3.5767514926695894e-76,3.5767422645675285e-76,1.0545506010525366e-77,2.754843149211514e-60,5.6274664798472012e-106,4.3099405946754268e-113,1.1210156597238887e-119,1.1128395933835473e-125,3.7688683674942039e-134,2.2789379228137056e-138,1.5889186599380745e-138,6.2145027767656513e-70,9.9061229360762421e-135,1.7499966621295794e-143,1.3282898601171369e-147,9.8660006707310704e-153,2.6406602036305881e-151,1.1916364737789006e-87,2.6237236293803714e-97,2.1058405585273991e-64,4.8921783748192333e-70,4.3550167437667248e-79,1.094394882979293e-59,4.0299585786259531e-62,4.3768577887403762e-82,1.7879332712993009e-78,3.7572667040954879e-83,2.8719257268668646e-83,2.4750407301961682e-84,4.2940246179593144e-85,1.4098451994992051e-89,9.3125193822825744e-90,1.8667822943045332e-87,2.1224356789832466e-96,2.1232323027616399e-96,1.1901090657846029e-98,1.4180608691566968e-105,1.1905558868640303e-98,5.2554169068843031e-106,4.1296432729033839e-97,4.1293566582137611e-97,6.9004827101826447e-99,3.5403865767034344e-104
3.1e-14,0.0026413746828362955,1.81892385603284e-20,1.8189237644223106e-20,1.7631666372915889e-20,1.7631665120409097e-20,1.3770686045303272e-27,1.3478319609400044e-21,5.4849982946285326e-27,3.6796156139598545e-27,6.3977971988529524e-22,4.1861715931416717e-27,3.6653523470139131e-27,3.5529948675481248e-27,1.4108622702959742e-34,7.4552008901706002e-40,5.3233243988472596e-22,3.4831289227819101e-27,5.0369377283248459e-35,1.3105634560931848e-22,1.4607861025595999e-28,2.6615907002478875e-40,8.2929774507989964e-35,2.4779291485104688e-47,2.0090125969103051e-51,7.1054612954524632e-29,2.0575465995942175e-49,3.0923944621776959e-41,1.3123255936456477e-47,4.7412185119533984e-48,4.6788045721125282e-23,9.7583934445312773e-36,6.0742552008717374e-35,7.4585806229906889e-29,1.1484720179451277e-60,2.8489639007628324e-45,3.5850741926404141e-47,1.6690448387842467e-50,1.2779172534931396e-35,4.8298002832159097e-44,9.2574534244037603e-49,4.9553804917681251e-35,2.6184957635826553e-40,2.1838292364117317e-57,8.1195291042426274e-36,4.1468456635077214e-48,1.1022077838667551e-62,1.113870214913896e-48,4.9545153431575261e-35,2.6180382446293713e-40,3.0737864879239803e-41,6.8622543262037891e-45,9.4283589119178025e-30,8.2167946997610019e-57,6.4562836348901177e-58,1.3701277346935582e-64,1.110601292237832e-37,5.8685785342084453e-43,5.4636215750126026e-50,4.4196180693037029e-54,4.6443263130705954e-67,2.2936618434540638e-71,5.422707179969042e-79,2.4661606024302378e-63,5.0113622882328059e-64,1.9448329639854683e-43,8.7650158466873648e-55,5.584667355005037e-64,2.576225855567311e-74,2.1714959750864475e-75,1.9051980176731585e-75,2.6129312792610173e-73,7.4436466473614819e-73,1.2492647480715282e-80,4.7122756549246194e-84,8.0159438944894995e-33,7.1264523825223765e-52,2.1323108973166678e-24,3.9499979345948646e-57,1.8783378762010593e-67,2.3539835633458961e-30,1.5737902910305993e-92,1.7306634996529741e-94,4.7383521191438456e-96,5.696695578132351e-45,4.2889279080102282e-47,3.1031485354304142e-93,6.5639598173973845e-100,6.9860356031851012e-100,1.2350146859258959e-105,1.2618309036956622e-43,2.8288154878643684e-79,8.7104477158374897e-39,8.5824249755181951e-36,7.8342096591383245e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.24146679687191e-44,4.029128998803143e-46,7.2436917562657679e-48,1.0266155215055492e-49,9.0766988364958286e-47,2.133139819666217e-50,7.4198682268290842e-55,6.2484428474369331e-56,4.4134807687382446e-50,3.1728034212900732e-55,7.1269575029508456e-58,3.6514476033624054e-63,2.9300790299395493e-69,1.4849124838142171e-69,4.8987423427006096e-74,4.898717052625081e-74,1.4443711052858771e-75,4.6838671205957531e-59,1.4458929523312693e-102,2.2150573111300601e-109,1.1523518354795841e-115,2.2879741958054215e-121,1.5496104070548799e-129,1.8740327214192268e-133,1.3066130800687006e-133,2.12148691774516e-68,4.0734260057205069e-130,1.439110555002708e-138,2.1846245979357769e-142,3.2453078589087337e-147,8.5810607915372725e-147,3.2659810047677434e-85,1.4385693114704082e-94,1.4406648356441987e-62,6.7007251626456259e-68,1.1936247966811842e-76,7.4598255675277584e-58,5.4997616590629344e-60,7.2134266382714629e-80,6.1033997768959886e-77,2.4653484093980335e-81,1.9046625022739535e-81,1.6788749910664949e-82,2.9374883892669283e-83,1.9235960606394825e-87,1.2684131972343473e-87,1.2771277807571732e-85,2.8135022983011591e-94,2.814515285015681e-94,3.157095415926889e-96,7.5181460080004054e-103,3.1582328293167696e-96,2.7862268700926083e-103,5.6562078546019648e-95,5.6554223842778652e-95,1.8807720407425058e-96,1.1438422163461261e-101
6.300000000000001e-14,0.0026413746828362955,3.6793749879958038e-20,3.6793746146780699e-20,3.5665873811379245e-20,3.5665868707348865e-20,5.611628081758392e-27,2.7264368860727692e-21,2.2351658791628783e-26,1.4994630597543191e-26,1.2941576026747617e-21,1.7058761532948047e-26,1.4936506235317978e-26,1.4478643078692049e-26,1.1547059397926093e-33,1.2231031825485014e-38,1.0768114041123631e-21,1.4193846271674452e-26,4.1224340297078347e-34,2.6510519889362705e-22,5.9527891638151917e-28,4.3666192541670255e-39,6.7873206596587622e-34,8.1395141621415601e-46,1.3206404340043969e-49,2.8955098412548987e-28,3.4011649612400273e-48,5.0657583388153099e-40,4.344689692981848e-46,1.5551187633487178e-46,9.4644340490369549e-23,7.9866620610985402e-35,4.9713929093305724e-34,3.039407628459338e-28,1.3085104756460132e-58,2.3317061766631229e-44,1.1717338883278037e-45,2.7379399589646645e-49,1.045905194988395e-34,7.9237424313108016e-43,3.0411430174076729e-47,4.0556583712542813e-34,4.2958918826690713e-39,7.1732013662081873e-56,6.6453505908253644e-35,1.3622636663779917e-46,7.2451954717932443e-61,3.6591464100470743e-47,4.0549513720350051e-34,4.2951418141638047e-39,5.0428441066444996e-40,1.1199948163865942e-43,3.8421082951802539e-29,5.0743713093560358e-55,7.9793700903225182e-56,3.387714847664353e-62,9.089615006486806e-37,9.628025122170159e-42,1.7946944734093209e-48,2.9052732368675383e-52,7.8299461717346023e-65,3.0163279826875763e-69,1.4259303605971282e-76,2.7743167310265076e-61,1.1280288258687319e-61,3.1907112647656595e-42,1.4379935740202147e-53,1.6832856344288763e-62,1.3670886799755513e-72,1.6740416386273677e-73,2.6575399292401546e-73,5.4414300063801569e-71,7.7460359535161239e-71,1.9274795111178828e-78,1.4549993404433611e-81,3.2665411670322583e-32,2.3410992118655105e-50,4.3131223127556917e-24,2.5967810787325382e-55,4.6443860165314009e-65,9.592616640369513e-30,9.6143313492825599e-90,2.0592493845367551e-91,1.1276930267020152e-92,9.2765352068479964e-44,1.3986440032822333e-45,3.1044555614891753e-90,1.3134034496521165e-96,1.3978588555485568e-96,1.6528334858263933e-102,5.1420275561498984e-43,8.2837109329303849e-77,7.129033098237241e-38,7.0242450491251778e-35,4.7431378396187721e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.3179481771923682e-43,4.9350446059871562e-45,8.8903441221200676e-47,2.5344587821345964e-48,1.4891392555687206e-45,1.7458130110554226e-49,1.2167764077026482e-53,1.0249909193989672e-54,3.6121493412973169e-49,5.2052728234287218e-54,1.1692232112439829e-56,1.1995028119608979e-61,1.9244261402483548e-67,9.7611245877776751e-68,6.4419155832686793e-72,6.4418490645370204e-72,1.8995043406925634e-73,7.6844328819094457e-58,3.209395549129403e-99,9.833659517866464e-106,1.0231772357455446e-111,4.0630317674936532e-117,5.5025521676594606e-125,1.3309088704866475e-128,9.2793910124440537e-129,6.9692616012239685e-67,1.446740330423381e-125,1.0220916254235152e-133,3.1030814449401478e-137,9.2193897337726962e-142,6.1020422935609189e-142,8.591554242762482e-83,7.5691684917199487e-92,9.4706223689421457e-61,8.8125136598095743e-66,3.1400920599151789e-74,4.8685202215177511e-56,7.1810359566976543e-58,1.0557594384358006e-77,2.0049077920794194e-75,1.4981573276355842e-79,1.1799103998320075e-79,1.0852491874164475e-80,1.9308277096425334e-81,2.5105018509954953e-85,1.6497973507955884e-85,8.3957268414216064e-84,3.4764647380104178e-92,3.4776221039178428e-92,7.8041994342144202e-94,3.7098240386086394e-100,7.8068010675772103e-94,1.3748248084614618e-100,7.4386122554266843e-93,7.4365463379477696e-93,4.8934120480691704e-94,3.2797524186864698e-99
