Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662)
0.0,0.0024304910688859797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0024304910688859797,1.1849587687226446e-21,1.1849587650796759e-21,1.1479431919320565e-21,1.1479431879950416e-21,5.4790103094513566e-30,7.7220617202187302e-23,1.8686840839431862e-29,1.2525816764153905e-29,3.6675016777744699e-23,1.2388994046241313e-29,1.2477754965288574e-29,1.2087976610937341e-29,3.1443511035146894e-38,1.0621766666118824e-44,3.0462201107593055e-23,1.0290275648326818e-29,1.1076884614518352e-38,7.4176692135113625e-24,4.4174289133165532e-31,3.7418239658341557e-45,1.9043025569270546e-38,2.481638584900926e-53,1.3856344681283243e-58,2.6854791053422773e-31,2.89874132601688e-54,4.5505000891998249e-46,1.123750916720059e-53,4.7533043797636845e-54,2.8237716525400517e-24,1.9405253282777918e-39,1.2041407338648855e-38,2.829028190551877e-31,8.3333602270642878e-69,1.0706897191279188e-48,3.9593762412538028e-53,4.0441252029018506e-55,2.9254299243142726e-39,9.2815594055795918e-49,1.2534546803585655e-54,1.0447639946875935e-38,3.5292622030034155e-45,3.6518628230730031e-63,1.6117967654635782e-39,4.1298521090223156e-54,1.2336165718100506e-69,1.11113547280748e-54,1.0447507923764689e-38,3.5292175684996683e-45,4.2583917142331168e-46,1.1697544899189105e-49,2.9734647141779084e-32,6.7483328544809018e-64,3.3926233268699138e-66,4.9525707825204943e-74,2.4947246693687811e-41,8.4272979160848881e-48,5.5891212730924738e-56,3.11395925364699e-61,3.6188302404442686e-76,1.9427476575160232e-79,3.8376958105142307e-88,1.8569010453035546e-71,2.4135578103891966e-73,3.2658781933944916e-48,2.3631643142206438e-59,1.2516822008062033e-69,5.0972164760225139e-81,5.0858436116108883e-83,3.177149774945072e-84,2.5949065472482986e-82,1.1741117071801925e-80,1.9951712150797361e-89,4.7814339008560236e-94,2.8354506008704727e-35,1.0361438511418839e-57,1.5806422391380772e-25,4.2972816075541763e-64,7.4973839661416165e-77,8.0536318871796705e-33,1.3675632728391011e-103,1.0024875761486183e-106,1.8093282267688568e-109,9.7145031567571244e-50,4.7413434834585884e-53,-4.8474291091793274e-105,-7.0763147391268e-113,-8.4553080351566624e-113,-3.5168542424924198e-118,8.7522802486969324e-46,5.2618949308672955e-89,1.8154644775875892e-42,1.9629495377714325e-39,4.2963122283384095e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.2240268632436792e-49,1.296972577901387e-50,2.4332710890490651e-52,2.1945109460446189e-55,1.5779223428145283e-51,7.6077594534629646e-54,1.7149903927977576e-59,1.4367739237745493e-60,1.4913701040695589e-53,6.6626225765184393e-60,1.9117307217631516e-62,6.4579162336365031e-69,3.3893144368295549e-76,1.8865946686069462e-76,4.2529883317637173e-82,4.2529866835244533e-82,1.2827397957870784e-83,1.212249170962247e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2763749667404822e-74,0.0,0.0,0.0,0.0,0.0,2.6135106008814587e-94,9.2195170621958704e-105,1.8586814248862953e-69,5.8290449680142532e-76,7.6349245717770422e-86,6.6939902208240562e-65,3.2712014791560214e-68,2.1395689159100161e-88,1.6835542821303459e-82,4.9179882882257414e-88,3.7786051118074806e-88,3.1758561591211823e-89,5.8806095924061702e-90,2.6499602771196475e-95,1.7265660467012352e-95,2.6753394349760046e-92,4.8136176352723064e-102,4.8158258897154367e-102,3.4151026026740481e-105,7.0713871718699375e-113,3.4166693362469246e-105,2.6632177693034072e-113,9.4376028818514268e-103,9.4375117881546938e-103,1.9303425235502498e-105,3.3973639687707338e-111,3.5063286640173198e-112,2.298566851379917e-112,2.9772220380800375e-119,2.1122406794125042e-122,1.9743990703290316e-78,7.3489558081960109e-73,4.5381514807783514e-69,1.6906201866988749e-133,6.0999569356990367e-60,6.4233284394203811e-68
3.0000000000000002e-15,0.0024304910688859797,3.8934359188896931e-21,3.893435894950183e-21,3.7718132981917123e-21,3.7718132723198964e-21,3.6004924693387709e-29,2.5372488845559377e-22,1.2279923882164679e-28,8.2312509796214796e-29,1.2050358539040805e-22,8.1413374925603929e-29,8.1996674990621738e-29,7.9435274322686282e-29,2.9646735111301031e-37,1.3049597530688858e-43,1.0009005534001534e-22,6.7621799697639472e-29,1.0443918583551445e-37,2.4372344493227065e-23,2.9028819983603843e-30,4.5970975314953848e-44,1.7954851218890024e-37,3.7579052736497748e-52,2.4941394833961792e-57,1.7647433512212521e-30,3.7311412291056097e-53,5.5122006457263461e-45,1.7675178907547281e-52,7.1159524656724001e-53,9.2781069900653224e-24,1.8296379392750312e-38,1.1353324543864295e-37,1.8590756031769987e-30,1.7353659179447417e-67,1.0095073234944582e-47,5.995244433411518e-52,4.9684871526433368e-54,2.7582624963979189e-38,1.140305628148262e-47,1.8980882125629706e-53,9.8506295675098857e-38,4.3359498435378687e-44,5.5299541074951082e-62,1.519693909866093e-38,6.2537747028067436e-53,2.2205065767006463e-68,1.682576302668976e-53,9.850505143011306e-38,4.3358950148303274e-44,5.2317374318078936e-45,1.4370138381600307e-48,1.9539911084678435e-31,1.2532724365086844e-62,7.2698451437580521e-65,1.2027579359005153e-72,2.3521687209082894e-40,1.0353536432932138e-46,8.4635162503717926e-55,5.6051209463819959e-60,8.7347661961144619e-75,4.0520114195178945e-78,9.1007850963015919e-87,3.8661542338398597e-70,5.7147274226186871e-72,4.0123643867913836e-47,2.9033158810273438e-58,1.8931870618515748e-68,9.1548423224807511e-80,1.0504663246427797e-81,7.4421172981955057e-83,6.137283559448264e-81,2.4414629369387732e-79,4.690996838525248e-88,1.26081121991629e-92,1.8632961198858808e-34,1.5690176293776365e-56,5.1935276334586477e-25,7.7351060543690786e-63,1.8207795538387949e-75,5.2923867933679443e-32,3.9965586882297971e-102,3.2155658295194706e-105,6.3205281021467868e-108,1.1933605907757532e-48,7.1790873152882645e-52,2.0082295163629022e-103,2.729448657685734e-111,3.2613485401631655e-111,1.3624864682279713e-116,5.7514983975803474e-45,1.3684846642258114e-87,1.711723743821648e-41,1.8507809991164877e-38,4.0141828873418089e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.6466603015528291e-48,1.5819219993476959e-49,3.0125219162578648e-51,3.3439270041848734e-54,1.9385903873814089e-50,7.1730267114596609e-53,2.1069727760328029e-58,1.7651755255147224e-59,1.4061486315610803e-52,8.185505793646746e-59,2.348696469000933e-61,9.7791257147757755e-68,6.1007032771799233e-75,3.3958665769397427e-75,8.8705035334356568e-81,8.87049962476243e-81,2.6754261151572372e-82,1.4893347466424809e-62,3.2307190128141639e-113,3.4019860729525533e-121,1.2687721943087626e-128,1.7109785092267006e-135,9.0462448575182216e-145,7.4583023808318913e-150,5.2309594695756968e-150,6.4756528010374479e-73,2.2483004594344983e-145,7.084743243050738e-155,7.4678894476511268e-160,7.5818100684073174e-166,1.2184608961905525e-160,6.1977484096743247e-93,2.4497553411737942e-103,3.3456242266772214e-68,1.2157715029023969e-74,1.8105668665909993e-84,1.2048246595746473e-63,6.8223343513453401e-67,4.953167637857843e-87,2.5493796900031093e-81,8.8442221911248099e-87,6.7967373692071181e-87,5.7154895115817497e-88,1.058507570778355e-88,5.5266479588230386e-94,3.600747400193354e-94,4.8156083788361142e-91,1.0033820333757063e-100,1.0038419703751655e-100,8.0944074448555365e-104,1.8780592516208145e-111,8.0981183025869663e-104,7.0731233145690803e-112,1.9684125307786867e-101,1.9683909286098803e-101,4.5772480366701656e-104,8.8136805412719439e-110,9.2777782333707044e-111,6.1071186493839017e-111,8.7596838453484021e-118,6.8182036370970191e-121,4.6818213957021976e-77,1.3227095288355952e-71,6.8699042196595674e-68,5.939926384119616e-132,9.2370763723310779e-59,1.1561989849911023e-66
7e-15,0.0024304910688859797,8.6332707222450914e-21,8.6332705921390731e-21,8.3635857083499064e-21,8.3635855677422329e-21,1.9567893157372423e-28,5.626073829961686e-22,6.6738713283923029e-28,4.4735058369619606e-28,2.6720333749982437e-22,4.4246348061889715e-28,4.4563408568430253e-28,4.317134279837636e-28,4.7883911918184666e-36,6.6006593114486082e-42,2.2193859949351089e-22,3.6750936699311078e-28,1.6868493219965935e-36,5.404304270976142e-23,1.5776537587625499e-29,2.3252731400333383e-42,2.8999783524969079e-36,6.2061029367104147e-50,1.3885767371036072e-54,9.590994321675406e-30,2.1310041614305712e-51,2.6990507887510288e-43,3.3221685574812491e-50,1.1348522173939395e-50,2.0573194608158854e-23,2.9551391219717303e-37,1.8337304171161748e-36,1.010366946119885e-29,3.2308646509197374e-64,1.6305054182015721e-46,9.8917777991200843e-50,2.513072292258989e-52,4.4550116073440765e-37,5.7678100650580983e-46,3.1347029521930197e-51,1.5910224000136848e-36,2.1931786921457512e-42,9.1325346458432549e-60,2.454533206413992e-37,1.0328134663857659e-50,1.2362257879736763e-65,2.778783964634213e-51,1.5910023841616897e-36,2.1931510074063738e-42,2.6462799649262295e-43,7.2617560013751177e-47,1.0619517267990712e-30,7.8744090777071865e-60,1.5841000461044409e-61,9.2510753935046711e-69,3.7991051268381363e-39,5.2369570820797675e-45,1.3977324091897858e-52,3.1205718974822202e-57,5.8476518330910177e-71,7.7914789783162331e-75,6.1569697481055784e-83,7.1711543934249052e-67,3.7289329251810107e-68,2.0295083703699637e-45,1.46853600544283e-56,3.0729775440263814e-66,4.8627266594779738e-77,1.6641340038518104e-78,3.9882426770731471e-79,3.9051239963541854e-77,4.4166671909565197e-76,2.6115373452089382e-84,2.5035489634555169e-88,1.012660972689164e-33,2.5912424248676791e-54,1.1516011251646145e-24,4.3064812312478121e-60,1.4004680107562139e-71,2.8762976111350049e-31,2.8579620288571722e-97,8.3344663938658091e-100,6.0169528284985048e-102,6.0279689130968239e-47,1.1840039094770968e-49,2.8457097519894922e-98,1.661678387352663e-105,1.9854983880367546e-105,7.0083319027935579e-111,3.1258141624000875e-44,2.1211052591819536e-83,2.7646940134956248e-40,2.9892916344560304e-37,5.9907839583505445e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.8677794996076924e-46,7.3849096803236494e-48,1.4561213586424889e-49,5.2864080406675871e-52,9.8056635883002414e-49,1.1585471176158212e-51,1.0656425972261e-56,8.9282693047217951e-58,2.2711382995320305e-51,4.1403312456631487e-57,1.1879957056498128e-59,1.6150205343065437e-65,3.3959170637196757e-72,1.8905970803420297e-72,1.7056646796946651e-77,1.7056620352372262e-77,5.1445199419717873e-79,7.5332660246684097e-61,1.1722266093143322e-108,4.9375084763477732e-116,7.3657926891574832e-123,3.9732013211641249e-129,8.4024535122458752e-138,2.7710058110948972e-142,1.9434758020743572e-142,1.069458388900403e-70,2.0883842227973374e-138,2.6322457911366569e-147,1.1098344667928186e-151,4.5070580526391199e-157,7.026762291980371e-155,4.1932884509121777e-89,5.9171929009824561e-99,1.8626396301099428e-65,2.3377991178374986e-71,1.2250074237428717e-80,6.6984950970144089e-61,1.3100433972645417e-63,2.1560474614256718e-83,4.2102637096244417e-79,4.8441081395367436e-84,3.7373185005528882e-84,3.1716276302366229e-85,5.8929855238080586e-86,1.0610757141967967e-90,6.9088618116850619e-91,2.6810453244964193e-88,1.9055873730586549e-97,1.9064466062790293e-97,5.4086140516071892e-100,4.4781151406408526e-107,5.4110531296563855e-100,1.6865294594886932e-107,3.785024395959031e-98,3.784878244641134e-98,3.0901571600088831e-100,1.3122351138902974e-105,2.0144337506182212e-106,1.4719097141187849e-106,7.5937807980866851e-113,2.1550214602539838e-115,3.1624563639243895e-73,7.3539246382714504e-69,1.1292858625368031e-65,6.8848089880075739e-126,1.5255086394022653e-56,6.4370781860933312e-64
1.5e-14,0.0024304910688859797,1.81129396377755e-20,1.8112939062186537e-20,1.7547129618488145e-20,1.7547128996439886e-20,8.6568354200565402e-28,1.1803724375759457e-21,2.952520420891253e-27,1.9790788865699665e-27,5.6060203989972611e-22,1.9574546642222323e-27,1.9714850662708462e-27,1.9099000626658899e-27,4.4532852979794028e-35,1.2694786314684679e-40,4.6563502528010304e-22,1.6258583972819989e-27,1.5687989342637264e-35,1.1338449352003096e-22,6.9795438943531551e-29,4.4721065086485788e-41,2.6970311208489275e-35,2.434737280925894e-48,1.1014432920989687e-52,4.2430543061379602e-29,4.2286727127648934e-50,5.1494601437721886e-42,1.3446805019273714e-48,4.4166520781303333e-49,4.3163372409948596e-23,2.7483299127832345e-36,1.7053985602227306e-35,4.4698616828859221e-29,4.9347374919196766e-62,1.5163979089484309e-45,3.875419766968517e-48,4.8331356612420723e-51,4.1432440409964514e-36,1.1092980606583049e-44,1.2298141434535927e-49,1.4796755356473623e-35,4.2180473233167579e-41,3.582775536326789e-58,2.2827579721355168e-36,4.0519538214861157e-49,9.8058489079589949e-64,1.0901792107789412e-49,1.4796570381244496e-35,4.2179942177366752e-41,5.0894791590027012e-42,1.394654339457145e-45,4.6980747143152919e-30,6.3172168850936799e-58,2.5563241525574791e-59,2.9946098213153667e-66,3.5332335786974417e-38,1.0072035326491793e-43,5.4834924361709211e-51,2.4752925329500371e-55,1.6034228806655777e-68,1.2432022324424204e-72,1.9704795733651658e-80,1.090020325876212e-64,1.1371558659996626e-65,3.9032767423494157e-44,2.824378133232569e-55,1.1762655974305873e-64,3.6149156924295573e-75,2.1073305707660623e-76,9.7858077479010055e-77,1.15414356257608e-74,6.5055852781088867e-74,6.6380591620602261e-82,1.2751538682836238e-85,4.4800124222205677e-33,1.0166031638348704e-52,2.4160761268718335e-24,3.4160559840031784e-58,4.5333972106681222e-69,1.272474387130727e-30,2.9056411154361032e-94,1.6832985246639255e-96,2.4310673546807464e-98,1.1569771254785881e-45,4.6358735881912865e-48,3.5871192749800807e-95,4.1908651550109975e-102,5.0075640987494098e-102,1.471089271779852e-107,1.38286005023994e-43,9.0839081330197444e-81,2.5712185434492942e-39,2.7800971751336334e-36,4.9730635395944821e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.4387395191162633e-45,1.2733669536533037e-46,2.532477299014415e-48,1.8800502672013629e-50,1.8858891977386976e-47,1.0774627100879131e-50,2.0492425579572507e-55,1.717074535836486e-56,2.1121942348652784e-50,7.9629175341053402e-56,2.284807523476006e-58,6.3360451777010266e-64,2.6930652903519649e-70,1.4996507545633741e-70,2.721511137324271e-75,2.7215026734723919e-75,8.2086258992025794e-77,1.4488470954323046e-59,1.0569602558139658e-104,8.9044265570650613e-112,2.6567982970675137e-118,2.8662593979318278e-124,1.2122428524114165e-132,7.9956172341387188e-137,5.6078209728531251e-137,4.1957293746428951e-69,3.0131328659995495e-133,7.5953448664298875e-142,6.4048263135532713e-146,5.2020267436232981e-151,2.1056678062389329e-149,1.3421625864412932e-86,3.7936291493329889e-96,1.4774905711507677e-63,3.7302462498273097e-69,3.9209725367791565e-78,5.3030129185131058e-59,2.0862703219926255e-61,4.6062932703779843e-81,1.6517530156524436e-77,3.7557565873069536e-82,2.9133382094951831e-82,2.5041496343781787e-83,4.674304174153858e-84,1.6894143237651649e-88,1.099050096137752e-88,2.1266797987974947e-86,2.9887600762182912e-95,2.9900774734315685e-95,1.7017495039582891e-97,2.8208479328074858e-104,1.7024998620321453e-97,1.0623656105316041e-104,6.0394228911965157e-96,6.0389551217425345e-96,9.8609624517388518e-98,5.4809321984306831e-103,1.1321197478115032e-103,9.4083104007272285e-104,9.6606661739211411e-110,5.4852938187019657e-112,1.0099168173948877e-70,5.8219235190197996e-67,4.400667425326717e-64,3.4956474700800731e-122,5.9849146349143368e-55,5.106120778213987e-62
3.1e-14,0.0024304910688859797,3.7072274704115162e-20,3.7072272304960963e-20,3.5914213798052675e-20,3.5914211205248344e-20,3.6083188667159458e-27,2.4159028087263077e-21,1.2306615591657205e-26,8.2491435847252852e-27,1.1473962374449695e-21,8.1589801030627447e-27,8.2174909538056685e-27,7.9607938541551502e-27,3.7585517623981948e-34,2.1583960902181365e-39,9.5302522678847516e-22,6.7768352596253322e-27,1.3240594855255935e-34,2.320676126490872e-22,2.9091980455652113e-28,7.6035789294533857e-40,2.2762846815254423e-34,8.3112305412392409e-47,7.5351272061815064e-51,1.7685774048687502e-28,7.2989695498199808e-49,8.7219280922211923e-41,4.6617978351276566e-47,1.5018693029132429e-47,8.8343738275638572e-23,2.3195778634965101e-35,1.4393451245308926e-34,1.8631145713107777e-28,6.2271773128641258e-60,1.2798328769457467e-44,1.3193644796147053e-46,8.2168794095917562e-50,3.4968907253142553e-35,1.8860468376262563e-43,4.1982905543199767e-48,1.2488352311399694e-34,7.1715976879936546e-40,1.2229907444640623e-56,1.92663747707566e-35,1.3832367285150844e-47,6.7081684811413531e-62,3.7216107455119209e-48,1.2488198142254773e-34,7.1715078652013002e-40,8.6532260926658446e-41,2.3646267326096586e-44,1.9582393228379448e-29,4.2250620457185645e-56,3.4237821812135148e-57,8.0266618499990586e-64,2.9820343741422633e-37,1.7124712290479715e-42,1.8718482418967572e-49,1.6933827836863334e-53,3.291566225826051e-66,1.7027177739092618e-70,5.3994302169800896e-78,1.3639176307095192e-62,2.8478342198468553e-63,6.6364514856445635e-43,4.8020747433304588e-54,3.830258002702555e-63,2.1867594595704541e-73,1.9965976524358748e-74,1.7424781706697112e-74,2.7431475451490548e-72,7.7247971945318131e-72,1.2591743623329664e-79,4.8409358362253694e-83,1.8673471772978398e-32,3.4704444967263877e-51,4.9449392462529016e-24,2.3370805321021059e-56,1.2151324045014942e-66,5.3038967847541054e-30,2.1940918950038183e-91,2.5064433363090527e-93,7.2403919719329006e-95,1.9592387044486638e-44,1.5763472100598956e-46,3.9362909303971411e-92,9.1981547937128097e-99,1.0990662715190645e-98,2.4198296909532335e-104,5.7639996504031422e-43,2.9937050487345747e-78,2.1701063608067011e-38,2.346397315965389e-35,3.4606901815308163e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.2647487114307183e-43,1.796410363969236e-45,3.5872956084681067e-47,5.3644833993342531e-49,3.206447332491003e-46,9.0936378777343154e-50,3.4832758319708576e-54,2.9191932945929333e-55,1.7826769295058842e-49,1.3538672898315648e-54,3.884622406682291e-57,2.1629455357172716e-62,1.8414981036063945e-68,1.0259268237939924e-68,3.7273502778425436e-73,3.7273270826962531e-73,1.124291215075497e-74,2.4633755391813836e-58,2.711804307702659e-101,4.5697880825493945e-108,2.7271458175447974e-114,5.8845112141681584e-120,4.9770656547158686e-128,6.5655123797881081e-132,4.6048093878615163e-132,1.4323245763651707e-67,1.2372308691857465e-128,6.2370198045181273e-137,1.0518736151298358e-140,1.7086753080056876e-145,6.4221881907676468e-145,3.6785103893592944e-84,2.0800043281716748e-93,1.0107888566512556e-61,5.1092280613473539e-67,1.0746574951226999e-75,3.6138378360157884e-57,2.8464638825085554e-59,7.5849607200661561e-79,5.6385140749841084e-76,2.4588235989763699e-80,1.9267783993001384e-80,1.697475761536641e-81,3.1976090557303416e-82,2.3040055812863152e-86,1.4962853691913627e-86,1.4549316628186626e-84,3.9588969973179349e-93,3.9605671847830262e-93,4.5109463098589496e-95,1.4943731694209191e-101,4.5128507768390589e-95,5.6278856095306573e-102,8.2719283482026427e-94,8.2706464400800532e-94,2.6864516813902275e-95,1.7646601232210133e-100,4.9702644768781714e-101,5.1276517819983365e-101,1.0414848749922652e-106,1.1827871082782973e-108,2.755375823437551e-68,3.9674958435352566e-65,1.4824867308942644e-62,1.4991160521900852e-118,2.0431081812554074e-53,3.4933294022774893e-60
6.300000000000001e-14,0.0024304910688859797,7.4990933777913284e-20,7.4990924001233905e-20,7.2648367594339479e-20,7.2648357028527663e-20,1.4704091668814352e-26,4.8869645989606553e-21,5.0150109068603625e-26,3.3615701127568764e-26,2.3209718036865229e-21,3.3248036731610095e-26,3.3486712750845002e-26,3.2440657227119737e-26,3.0761467844750304e-33,3.5410701317810355e-38,1.9277950296802273e-21,2.7615769944870117e-26,1.083663396369865e-33,4.6943472093898034e-22,1.1855164049160988e-27,1.2474460718847915e-38,1.8630061744748869e-33,2.7300479592987819e-45,4.9532232623708155e-49,7.2070383713791383e-28,1.2065205732537473e-47,1.428218402244065e-39,1.5433543285163527e-45,4.9241724904337069e-46,1.7870451105305917e-22,1.8984345199407849e-34,1.1780114993868923e-33,7.5922817569528467e-28,7.075897895083234e-58,1.0474659619082528e-43,4.3106906857419134e-45,1.3478909000624374e-48,2.862013199868299e-34,3.0942314758224412e-42,1.3791673701859963e-46,1.0220895137169695e-33,1.176567221488879e-38,4.0170647305248183e-55,1.5768368497247825e-34,4.5440073799223222e-46,4.4094246484081905e-60,1.2225750080686356e-46,1.022077214105282e-33,1.176552638627419e-38,1.4196436929448582e-39,3.8579796432211232e-43,7.9799332544506575e-29,2.6040715817655848e-54,4.223137881293279e-55,1.9807248828279675e-61,2.4406175040944124e-36,2.8094884486145653e-41,6.1485953215275708e-48,1.1131476661961564e-51,5.5313853372101592e-64,2.2391500834674834e-68,1.419771101299416e-75,1.5292900717583798e-60,6.389235163576127e-61,1.0887820761177343e-41,7.8783078368221986e-53,1.1519694308124542e-61,1.1483422590101625e-71,1.5367924085345326e-72,2.3949670752765767e-72,5.7017200579677411e-70,8.023263054724246e-70,1.9396345755603798e-77,1.4923097785598e-80,7.6095428594318817e-32,1.1400682705036202e-49,1.0002317978381062e-23,1.5364253966632218e-54,2.9986308601840356e-64,2.1613688457833083e-29,1.3376203067380917e-88,2.9720375459560739e-90,1.7172193816569298e-91,3.1888190993977048e-43,5.1379941404469484e-45,3.930205772253257e-89,1.836869758387877e-95,2.194835077467376e-95,3.226348431012307e-101,2.3488602213597618e-42,8.7614237226036457e-76,1.7761169211698752e-37,1.9203977307896898e-34,2.0911480834003486e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.074941791893357e-42,2.1960373908766435e-44,4.3941490232658338e-46,1.3217988902849242e-47,5.2605585811509162e-45,7.4424340262402781e-49,5.7117498226911963e-53,4.7885305202556387e-54,1.4590047931669607e-48,2.2211389990810171e-53,6.3729303065254656e-56,7.1052402807507215e-61,1.2093751971008879e-66,6.74387319863208e-67,4.9013896455007318e-71,4.9013286393440861e-71,1.4785443382501447e-72,4.0414633221392156e-57,6.0152362567101176e-98,2.0273718384134783e-104,2.4198093528140231e-110,1.044278882825059e-115,1.7660934804957471e-123,4.6594857987003378e-127,3.2680056707529068e-127,4.7053058717468432e-66,4.3912534252035209e-124,4.4266223829345673e-132,1.493064978226936e-135,4.8507012483911907e-140,3.5858007126416402e-140,9.6766295938552931e-82,1.0943972803546083e-90,6.644657013044029e-60,6.7193901564245521e-65,2.827100185947741e-73,2.3573398389138293e-55,3.7147961924720112e-57,1.1094872735243532e-76,1.8521911877530716e-74,1.4882641822162443e-78,1.1876031087314359e-78,1.0958346476480544e-79,2.1017780056759786e-80,3.0043133772844918e-84,1.9444565663557546e-84,9.5645910777605576e-83,4.8850178418576483e-91,4.8869159142550736e-91,1.113552869099738e-92,7.3635788227475561e-99,1.1139862117169502e-92,2.7730698741127514e-99,1.0878538860038132e-91,1.0875167324501702e-91,6.9834203980766482e-93,5.045399796356606e-98,1.8605180468876927e-98,2.666092982897066e-98,1.059543414618201e-103,2.4066581437735852e-105,7.1830734818427118e-66,2.5880948122542664e-63,4.7450809452196362e-61,6.0329686376640534e-115,6.711763300224246e-52,2.2965550199860242e-58
