Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226)
0.0,0.0017343719234305234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0017343719234305234,4.4610042516463492e-24,4.4610042502023264e-24,4.3418241553173656e-24,4.3418241262836278e-24,3.1853438562363707e-33,2.2026764073896183e-24,8.8666884716704211e-32,5.9916156185484418e-32,1.0408598746141245e-24,4.9273091368342557e-31,5.9638964390043321e-32,5.8045651058012682e-32,3.927986761160489e-41,1.8594630773589762e-47,8.7562487417193145e-25,4.1451059393243489e-31,1.5356501842397062e-41,2.3208551123641102e-25,1.4924885312224857e-32,7.2695886885875663e-48,1.8839750105987579e-41,1.3763037287189827e-56,3.2126442381642492e-62,6.0737102055704884e-34,1.0535349095354971e-57,9.8287308321459557e-49,4.0121094707619906e-57,1.1303014648827198e-56,5.4326256512509617e-26,4.5608294495537695e-41,1.046156382719251e-40,6.2565257613390736e-34,1.0433018978736178e-73,4.9797980435406241e-53,2.96823774925051e-56,2.4755800920234035e-59,8.202262889045559e-42,1.5912059205745125e-52,6.6945031627217967e-59,5.6655493564751071e-41,2.6820049294999886e-47,8.2071104440814771e-68,3.8368043722599497e-41,6.7689390418773053e-57,3.8851502971696901e-74,4.9792766122992415e-57,5.6589541321029858e-41,2.678882823992813e-47,9.7193776473881741e-49,1.4879698761201093e-52,7.2628527037997766e-34,1.3011607942824154e-68,5.1838774846580453e-71,9.3798480544528958e-79,8.3231276799280461e-44,3.9400714788595203e-50,7.4594799459432929e-59,1.7362762022650159e-64,5.5979042911260852e-82,3.6113792885127201e-84,7.1444075073141734e-94,5.6167770520583684e-76,5.9268440316619167e-78,1.5808848598097263e-51,6.2534766308320089e-64,1.5274304951599893e-74,2.993431928983532e-86,1.6226664050443094e-88,9.338661270307785e-90,1.9139561804552265e-89,9.4751441152544514e-88,8.3601018789701829e-95,1.7294478375670528e-99,2.8571420264882456e-37,3.0661427607063555e-62,2.2103332568820118e-28,2.8723285042558544e-69,6.5102303362603688e-82,1.0359972712863641e-34,4.5892066251063773e-110,2.4743250742730514e-113,2.9441118331814372e-116,1.2516485260895728e-52,3.5797422262833804e-56,-1.6224061359277814e-111,-2.9356268572533294e-119,-5.2261228072304608e-120,-3.7107046629341428e-126,1.1910511376069447e-49,-4.3064111908571661e-129,2.9418178380818591e-44,5.5509765996844472e-42,8.7293744663820224e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0757795828520594e-52,2.440783101052024e-54,1.9915611509851857e-56,1.1841423806997796e-59,1.6483947004064004e-54,1.8382655989806834e-57,5.237461502256857e-63,4.5692421340580691e-64,5.4587392075916871e-57,1.600298330115545e-63,6.8304831552463447e-67,3.2334708517193395e-73,1.0742695753652448e-80,2.8462090576700557e-81,8.1092803571312555e-87,8.1092796383258106e-87,7.6186744714947056e-89,1.5247282150788711e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6339742627807771e-79
3.0000000000000002e-15,0.0017343719234305234,1.4657585203551377e-23,1.4657585194062081e-23,1.4265993458478956e-23,1.4265993267685829e-23,2.0932259495451824e-32,7.2373653450034416e-24,5.826680942966359e-31,3.9373473833667601e-31,3.4199665363661102e-24,3.2379453226336438e-30,3.9191319218350543e-31,3.8144284741579374e-31,3.7035297829316977e-40,2.2844829240071988e-46,2.8770517952037973e-24,2.7239261892969422e-30,1.4478985246906095e-40,7.6256663265723614e-25,9.8077815118408036e-32,8.9312078933100642e-47,1.7763192145100313e-40,2.0841158439965241e-55,5.7827567554092861e-61,3.9912949361293893e-33,1.3569457227721722e-56,1.2045601018213893e-47,6.3138864156539078e-56,1.7081842298587115e-55,1.7850055767901384e-25,4.3002099929943376e-40,9.863758270830768e-40,4.1114308581758164e-33,2.1731644661665873e-72,4.6952370352879641e-52,4.4945904877460762e-55,3.0414247161963137e-58,7.7335621055416035e-41,1.9549099826123958e-51,1.0137389946599987e-57,5.3418021022206339e-40,3.2950338749581893e-46,1.2427901004476745e-66,3.6175578797688561e-40,1.0250105494121198e-55,6.9932662245105825e-73,7.5400460478246146e-56,5.3355837602308193e-40,3.2911981502845711e-46,1.1940946985223849e-47,1.8279922854093545e-51,4.7727317829024889e-33,2.4179314555465816e-67,1.1114157946403654e-69,2.2790213196431692e-77,7.8475192463025876e-43,4.8406586958967481e-49,1.1295777315159914e-57,3.1252956271583619e-63,1.3522254001969462e-80,7.5323013663254733e-83,1.6942401935488285e-92,1.169823014588746e-74,1.4037399959572921e-76,1.9422299024801176e-50,7.6828413118252034e-63,2.3107826116944204e-73,5.3798663511246804e-85,3.3552898393678182e-87,2.1912881483055323e-88,4.5278234904374279e-88,1.9708081078374659e-86,1.9675253902371307e-93,4.5643325763984436e-98,1.8775504752756085e-36,4.6430159662671062e-61,7.2625008648337505e-28,5.1701911069712316e-68,1.5817904989591948e-80,6.8079811312289299e-34,1.3422259215069908e-108,7.9428651913460163e-112,1.0292108982338473e-114,1.5376371962982445e-51,5.4204595864395486e-55,6.719566276744107e-110,1.1319819876424685e-117,2.0152005529460903e-118,1.4366071556203325e-124,7.8269071884899269e-49,1.544195877640773e-127,2.7737139138897369e-43,5.2337779172584209e-41,8.1621744171055994e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.3216719983950728e-51,2.9791751010842826e-53,2.4690358260970737e-55,1.8063656558969039e-58,2.025170605042003e-53,1.7332202521234083e-56,6.4345786980203619e-62,5.6136332553181961e-63,5.1468101075883329e-56,1.9660804417977749e-62,8.3917295384714543e-66,4.8963954000458599e-72,1.9336730304696329e-79,5.1231687188425025e-80,1.691361687880215e-85,1.6913615174208916e-85,1.5890357880127073e-87,1.8732364445858714e-66,5.0902624670009553e-121,6.8051506830443987e-129,8.7894341228252213e-137,1.6610152244242652e-143,1.5520748598155164e-153,1.7438396234721124e-158,4.3436541984067595e-159,1.1560012295188281e-77
7e-15,0.0017343719234305234,3.2501600720142259e-23,3.2501600668570001e-23,3.1633288589819103e-23,3.1633287552900019e-23,1.1376227522510163e-31,1.6048071023822954e-23,3.1666742391406901e-30,2.1398626266298014e-30,7.5833936147518445e-24,1.7597504823465243e-29,2.1299629168409572e-30,2.0730588686822452e-30,5.981752977680344e-39,1.1555216069583514e-44,6.3795408636061542e-24,1.4803926493451317e-29,2.3385722322209155e-39,1.690908317036024e-24,5.330315102700111e-31,4.5175230952050379e-45,2.8690234685944055e-39,3.4419066106729944e-53,3.2194982209316388e-58,2.1691808216640182e-32,7.7652543347453356e-55,6.0590785186580582e-46,1.1891907014890952e-53,2.8042515969446569e-53,3.9580558806378576e-25,6.9454813455660831e-39,1.5931435852428174e-38,2.2344720320073699e-32,4.0670245742308177e-69,7.5835026294971597e-51,7.4186788096349807e-53,1.5383813733387562e-56,1.2490873828138132e-39,9.8881984382188957e-50,1.6741981349865925e-55,8.6277964156777051e-39,1.6666695405669119e-44,2.0524571338884704e-64,5.8428962682169719e-39,1.6928091700393073e-53,3.8934302320682292e-70,1.2452422798212225e-53,8.6177530350398342e-39,1.6647294075593287e-44,6.0398812333088591e-46,9.2410825830597724e-50,2.5938759906110275e-32,1.5268901856597668e-64,2.4342948226095858e-66,1.7620970317415401e-73,1.2674915758438308e-41,2.4484693754384166e-47,1.8654919902497333e-55,1.7399806108110269e-60,9.1593840861611308e-77,1.4483835370785121e-79,1.1462356907462231e-88,2.1842393409289054e-71,9.2206736391004471e-73,9.8240657177842266e-49,3.8860798002062984e-61,3.7632595784071663e-71,2.905903988509039e-82,5.4436841991341457e-84,1.2229310066063862e-84,2.8963623332002224e-84,3.5841902827021747e-83,1.121966949676175e-89,9.2844739865155777e-94,1.0204078695654448e-35,7.6679793851444188e-59,1.6103660239861424e-27,2.8784813806906743e-65,1.2230127084241144e-76,3.6999864307245019e-33,9.8390021550665726e-104,2.1142647281588427e-106,1.0062765375297652e-108,7.7713700475544028e-50,8.9447200833770651e-53,9.5787742256894018e-105,6.9328516647597641e-112,1.2342146876544592e-112,7.5366741491695558e-119,4.2537528853445411e-48,3.4986381478606852e-121,4.4799674527522633e-42,8.4533440137532104e-40,1.2256314235173462e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.6851976885789299e-50,1.3999434063133318e-51,1.2032402583842985e-53,2.8797539107842578e-56,1.0243593710052245e-51,2.7993896423727427e-55,3.2545972922645402e-60,2.8394110240096967e-61,8.3128611859250822e-55,9.9446871203663073e-61,4.2446119234555198e-64,8.0863613023215722e-70,1.0764430733886817e-76,2.8522282000098048e-77,3.2522489709658191e-82,3.2522478176852158e-82,3.0555035914644846e-84,9.475025897410914e-65,1.8739791783697392e-116,1.0021327484284567e-123,5.1773662256625554e-131,3.9136479780185974e-137,1.4627245950484834e-146,6.5737988484475607e-151,1.6374390595289421e-151,1.9091324371619708e-75
1.5e-14,0.0017343719234305234,6.8189627960611208e-23,6.8189627732455584e-23,6.6367875059952461e-23,6.6367870472623196e-23,5.0328427148534478e-31,3.3669482506852261e-23,1.4009365464209296e-29,9.4667516596333365e-30,1.5910216156947433e-23,7.7851184198865885e-29,9.4229553256350766e-30,9.1712118128468428e-30,5.563129710953014e-38,2.2223685381933336e-43,1.3384492455809294e-23,6.5492422448471231e-29,2.1749112892462855e-38,3.5475907679876275e-24,2.3581307133109579e-30,8.688372522028049e-44,2.6682438995133476e-38,1.350324484852979e-51,2.5537966230632724e-56,9.5964470712345306e-32,1.5417322249035547e-53,1.1637442232117205e-44,4.8159430831427812e-52,1.0986847567298986e-51,8.3041565986660205e-25,6.4594143316873107e-38,1.4816493001886498e-37,9.8852950063017974e-32,6.2543357227904399e-67,7.0527755290692663e-50,2.9081448473542328e-51,2.9586746225741413e-55,1.1616745956409624e-38,1.9017593681881356e-48,6.5682694637000923e-54,8.0239784766927398e-38,3.2054329635718941e-43,8.0521493894185728e-63,5.4339917378815277e-38,6.6412619281777143e-52,3.0883690545718868e-68,4.8853619187758377e-52,8.0146382125365614e-38,3.2017016615330767e-43,1.161624116923605e-44,1.7758196274920143e-48,1.1475307541506914e-31,1.230509968630382e-62,3.9460922112201611e-64,5.7297353887180935e-71,1.1787884882441623e-40,4.7090442850576087e-46,7.3186757438452578e-54,1.3802017835031498e-58,2.5398534581562367e-74,2.3110790598162896e-77,3.6685451776667784e-86,3.348757259938685e-69,2.8361175642363327e-70,1.8894263613113395e-47,7.4739341968006896e-60,1.4471900397147985e-69,2.2096268093029759e-80,7.0586323900139763e-82,3.1403858703866036e-82,8.6156323064918322e-82,5.3138928515102811e-81,2.9200570638237987e-87,4.8418441214858317e-91,4.5142844338286925e-35,3.0083276042181662e-57,3.3785536979340683e-27,2.2833191397284917e-63,3.9768253367471684e-74,1.6368715611112337e-32,1.0249659597726947e-100,4.3859707777256524e-103,4.1759753946866694e-105,1.4928520791123436e-48,3.5051189417748564e-51,1.2128819303454146e-101,1.7563911535473546e-108,3.1267998751949087e-109,1.6091853347590913e-115,1.881859526132167e-47,1.4943655537167069e-117,4.1664526543123839e-41,7.8617680688592351e-39,1.0257428147916565e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.2857391845689643e-48,2.433156134657191e-50,2.1102161377047352e-52,1.0325513469612139e-54,1.9701133631211202e-50,2.6034503474074888e-54,6.2591558195008982e-59,5.4608140713468595e-60,7.7310921224914571e-54,1.9126198700869901e-59,8.1633898769334589e-63,3.1724251143538877e-68,8.5373834043876013e-75,2.2624109355626913e-75,5.1892300883265105e-80,5.1892263970530343e-80,4.8753354689899338e-82,1.8222791103865834e-63,1.7336888295851562e-112,1.8543091434770366e-119,1.9160481121295227e-126,2.8967763219873992e-132,2.1652311766345253e-141,1.9462092217520298e-145,4.8477286771477798e-146,7.4898978037353122e-74
3.1e-14,0.0017343719234305234,1.3956566727070114e-22,1.3956566631970909e-22,1.3583703283003437e-22,1.3583701370925568e-22,2.0977759350577772e-30,6.8912305974462711e-23,5.8393456100402846e-29,3.9459059438557797e-29,3.2563734784016484e-23,3.2449580735726691e-28,3.9276508569694803e-29,3.822719787566038e-29,4.6952512988224239e-37,3.7785197480676886e-42,2.7394289462627456e-23,2.7298257741431449e-28,1.8356137223212445e-37,7.2609519986706967e-24,9.8290925746927009e-30,1.4772164441593545e-42,2.2519906367277767e-37,4.6095989753165713e-50,1.7471348816257462e-54,3.9999584942032287e-31,2.6618381428376073e-52,1.9773559646250694e-43,1.6700646454099985e-50,3.7481951432023628e-50,1.6996358476014207e-24,5.4517126752199703e-37,1.2505027804353045e-36,4.1203550187099127e-31,7.9885963515259384e-65,5.9524910495424262e-49,9.9116819549355677e-50,5.0302932341031382e-54,9.8045130916676921e-38,3.2334186182497268e-47,2.2422601086883517e-52,6.7721684113749246e-37,5.4499273768433116e-42,2.7487432706411115e-61,4.5862613325260185e-37,2.2671625278824311e-50,2.1128403438060688e-66,1.6677438305252772e-50,6.7642856882720744e-37,5.4435835983006573e-42,1.9750117224274773e-43,3.0143219048049749e-47,4.783107522549478e-31,8.2947125157916029e-61,5.3266503690101929e-62,1.5478287611936522e-68,9.9489150704917159e-40,8.0064236483769303e-45,2.4983749767244239e-52,9.4424093264201358e-57,5.3011785920781456e-72,3.1654418722267028e-75,1.0053097335713451e-83,4.2541449986051533e-67,7.2107445705659279e-68,3.2124544181050556e-46,1.2707320631493212e-58,4.7533808340891597e-68,1.3931148875907287e-78,6.8821056779612348e-80,5.9951176387621453e-80,2.0692560859219748e-79,6.3764070235051486e-79,5.7002852969476174e-85,1.8915836506887956e-88,1.8816321347195354e-34,1.0269760742207824e-55,6.9147522507570314e-27,1.5621288505432132e-61,1.0743021979950094e-71,6.822744979404874e-32,7.9768231131414307e-98,6.7630024689938206e-100,1.287946762002212e-101,2.5322025380345701e-47,1.1937959535536316e-49,1.3413696792772026e-98,3.8851349918744364e-105,6.9164782280297734e-106,2.7091455843717872e-112,7.8439110798815007e-47,5.0319975920647935e-114,3.5164774451954597e-40,6.6353187942744719e-38,7.2247636094691713e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.1860481009596305e-47,3.4734099599717827e-49,3.0252878710867452e-51,2.9812960767570358e-53,3.3496431176266613e-49,2.1972506314313783e-53,1.0641009245860409e-57,9.2842204608008992e-59,6.5249882501255321e-53,3.2518713081921938e-58,1.387922960108776e-61,1.0829658144855844e-66,5.8389748982094524e-73,1.5477111277080228e-73,7.1071970435790125e-78,7.1071869272075548e-78,6.6773639839147684e-80,3.098229308095408e-62,4.4743579644393975e-109,9.5726532829612515e-116,1.9784096066251075e-122,5.982323881379177e-128,8.9422757093372534e-137,1.6075593254457009e-140,4.004201053565513e-141,2.5568334229292412e-72
6.300000000000001e-14,0.0017343719234305234,2.8231768520751508e-22,2.8231768133217286e-22,2.7477528768948194e-22,2.7477520977132088e-22,8.54854844119626e-30,1.3939795491581607e-22,2.3795640967332996e-28,1.6079776734607362e-28,6.5870266216717108e-23,1.32232629472699e-27,1.6005386147214961e-28,1.5577786324289757e-28,3.8427721960000926e-36,6.199045305261908e-41,5.5413458772456503e-23,1.1124089930217939e-27,1.5023367080260172e-36,1.4687659775186253e-23,4.0054039753508617e-29,2.4235245034362457e-41,1.843126618758597e-36,1.5142292339357462e-48,1.1485425730877309e-52,1.6299989015828268e-30,4.4006085088540062e-51,3.2430083097910713e-42,5.5297441701751401e-49,1.2309062844928107e-48,3.4380763995565743e-24,4.4618922454267385e-36,1.0234570792760091e-35,1.6790608871999846e-30,9.25722610835546e-63,4.871723402514607e-48,3.2455849382016907e-48,8.2523455605267952e-53,8.0244557393206588e-37,5.3047699505717914e-46,7.3660474182898325e-51,5.542557855740991e-36,8.9410934577243843e-41,9.0293684115040446e-60,3.7535735733209478e-36,7.4477521059953662e-49,1.3889354799694602e-64,5.4786430789102947e-49,5.5361070034260562e-36,8.9306867066819076e-41,3.2401840470533765e-42,4.9291116702546821e-46,1.9491423593834921e-30,5.1836743479519277e-59,6.6615791803847053e-60,3.8725887403542071e-66,8.1425772058352725e-39,1.313536154636488e-43,8.2070358502193759e-51,6.2073139524685275e-55,9.1161729449663261e-70,4.1630551920633446e-73,2.6438103815608344e-81,4.8861777266557702e-65,1.657102874720549e-65,5.2703912817216728e-45,2.0847563702897495e-57,1.4516363899453632e-66,7.8511454299317984e-77,5.4342901034195307e-78,9.0924179795766594e-78,4.3639014831078446e-77,6.7200365010839908e-77,9.0096056591946163e-83,5.983108421654086e-86,7.6677531145980274e-34,3.3737211281630735e-54,1.3986442249364175e-26,1.0269699300384157e-59,2.6878692057956461e-69,2.7802894659656487e-31,5.0048270448916394e-95,8.3294695270141324e-97,3.172789063226902e-98,4.1348880255023567e-46,3.9036581259012517e-48,1.3578630678071072e-95,7.8661417115829111e-102,1.4003633246506432e-102,3.7154685393839531e-109,3.1964313392556505e-46,1.3803239508618449e-110,2.8780417180571503e-39,5.4306448593670145e-37,4.4323230086777372e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.5864539562430593e-46,4.310177573822502e-48,3.7620211527908539e-50,7.4559614332744405e-52,5.4954727371983042e-48,1.7982362042563919e-52,1.7454561609236456e-56,1.5230476627955251e-57,5.3402796123654906e-52,5.3350022687956663e-57,2.276915551708352e-60,3.5574595456629006e-65,3.8361968931062738e-71,1.0173424607790919e-71,9.3460473676283723e-76,9.3460207579143419e-76,8.7810187316457803e-78,5.0827972630879663e-61,9.9522573002781195e-106,4.2585975788746597e-112,1.7602964445539726e-118,1.0645667371810647e-123,3.181890442477711e-132,1.1440232225684157e-135,2.8495998692433963e-136,8.3991241310560038e-71
1.2700000000000001e-13,0.0017343719234305234,5.6782147834788684e-22,5.6782146270914517e-22,5.526515546856972e-22,5.5265124025109817e-22,3.4497238127741733e-29,2.8036926082245401e-22,9.6026092247250003e-28,6.4889134054393303e-28,1.3248130585917414e-22,5.3360897029993257e-27,6.4588933460219055e-28,6.2863374729338946e-28,3.1067399781984363e-35,1.0032342819533854e-39,1.1145009862924655e-22,4.4889938761750849e-27,1.2145850047826807e-35,2.9541016589054919e-23,1.6163578501516635e-28,3.9221599792918225e-40,1.4901192323200962e-35,4.9029785981756068e-47,7.4395285942453758e-51,6.5777348248580857e-30,7.1491871079353195e-50,5.247484483558733e-41,1.7977480681138074e-47,3.9852303899359646e-47,6.9149582091591517e-24,3.6072810914510614e-35,8.274242601704291e-35,6.7757200850803544e-30,9.6887574899459141e-61,3.9385742659408288e-47,1.044261602198074e-46,1.3354171539850657e-51,6.4875895021338576e-36,8.5851348259622781e-45,2.3852996710924247e-49,4.4808858376439538e-35,1.4469775752630244e-39,2.923581267911076e-58,3.0346308754683857e-35,2.4116913727845287e-47,8.996422611423892e-63,1.7740740319717736e-47,4.4756716403764573e-35,1.4452936577748799e-39,5.2437383171783871e-41,7.9252379465926357e-45,7.8656711485095495e-30,3.0264247097932973e-57,7.7829712967896154e-58,9.051405493039663e-64,6.5829851863350389e-38,2.1257896389749207e-42,2.6573891379369315e-49,4.0207075132477634e-53,1.3106245936559076e-67,5.3936181184378165e-71,6.8464547040399646e-79,5.0503831031435105e-63,3.4272481683288528e-63,8.5295467363488565e-44,3.3738772680249502e-56,4.1200347842801117e-65,3.8565971957683338e-75,3.4843320778218202e-76,1.080434666964897e-75,8.0961358504255112e-75,6.229845332731922e-75,1.156156542165578e-80,1.5366916723709202e-83,3.0942850129278727e-33,1.0924920612782638e-52,2.8126994404324186e-26,6.6526773860835304e-58,6.2824519841656311e-67,1.1219594553981177e-30,2.5288902806222712e-92,8.1163552648245307e-94,6.1838856665240241e-95,6.6297077639755675e-45,1.2525475929366772e-46,1.2767727400350933e-92,1.4793325399600697e-98,2.633569785582742e-99,4.2575715190123786e-106,1.2899004996747761e-45,3.1636654941603338e-107,2.3268278250828288e-38,4.3905536407173009e-36,2.3766265563240571e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.804270925291828e-45,4.6799733338498725e-47,4.0890566641212204e-49,1.6305731899294917e-50,8.8938422141173902e-47,1.4536830425997665e-51,2.823791366786787e-55,2.4644553895270628e-56,4.3173891338468244e-51,8.6339285798689911e-56,3.684524148560654e-59,1.1518656861552848e-63,2.481915198095621e-69,6.588381465740679e-70,1.2105971103980154e-73,1.2105902168059642e-73,1.1374623244703874e-75,8.225316088524115e-60,2.1115612372582629e-102,1.8071043355758934e-108,1.4939358657868788e-114,1.8069669525643792e-119,1.0796878545703339e-127,7.7638614360187935e-131,1.9338695203547093e-131,2.7196220246141154e-69
2.55e-13,0.0017343719234305234,1.1388280936972696e-21,1.1388280308730148e-21,1.1084031177888855e-21,1.1084018546368084e-21,1.385830998643769e-28,5.6231190472666765e-22,3.8575805023035668e-27,2.6067414203471513e-27,2.6569529275472775e-22,2.1435526039300042e-26,2.5946816035082475e-27,2.5253619714581827e-27,2.4979399549063476e-34,1.6139158327820038e-38,2.2351658371021602e-22,1.803267290994705e-26,9.7657531681472528e-35,5.9247495262061234e-23,6.4932473580898349e-28,6.3096387039502367e-39,1.1981447023678076e-34,1.5775456459435302e-45,4.7878599174319123e-49,2.642387508167027e-29,1.1523099483796144e-48,8.4407888882070939e-40,5.7967579984091174e-46,1.2823335912895148e-45,1.3868724649135219e-23,2.900403069199368e-34,6.6527627886199069e-34,2.7219210608251581e-29,9.0068038193783672e-59,3.1667110124254098e-46,3.3180251535076406e-45,2.1479267537971943e-50,5.2164550486494172e-35,1.3811207810823369e-43,7.6761774759787866e-48,3.6026968934560387e-34,2.3277028820525439e-38,9.4062380113645251e-57,2.4399689890405539e-34,7.7606830605846283e-46,5.7895496650522211e-61,5.7089256194365582e-46,3.598506211476965e-34,2.3249948395023871e-38,8.4354272461669726e-40,1.2585675580189097e-43,3.1598195511408842e-29,1.6200530097256971e-55,8.3389878566900951e-56,1.9403040361793869e-61,5.2929942098387558e-37,3.4197960459866417e-41,8.5502339899186625e-48,2.5876134512231637e-51,1.5870153001718302e-65,6.9423625630009084e-69,1.7601875874962553e-76,4.6277239389987653e-61,6.2847576130839498e-61,1.3721941095301623e-42,5.4275100482355103e-55,1.062695452571893e-63,1.5665519773432615e-73,1.8157137958408555e-74,9.8158203982842125e-74,1.3291267962653292e-72,5.110255190550649e-73,1.2052810056677992e-78,3.2068619901026288e-81,1.2430446970636457e-32,3.5157799918658695e-51,5.6396792030491533e-26,4.2822626733344116e-56,1.346777194371877e-64,4.5070617496417554e-30,1.021901352419136e-89,6.1206707797965089e-91,9.3281288900549316e-92,1.0470984015535178e-43,3.9585019726921298e-45,1.097993142335027e-89,2.5445053961012134e-95,4.5298357623780765e-96,4.1338691991145961e-103,5.1817913196540006e-45,6.1439757249370001e-104,1.8709196239626498e-37,3.5302999849288481e-35,1.1362209453828197e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.3376140073954527e-44,4.5291617689996072e-46,3.9593299924868074e-48,3.1763543821682049e-49,1.4308086425896383e-45,1.1686173928475086e-50,4.5394530259879813e-54,3.9633223797403132e-55,3.471299977144241e-50,1.3889274126301057e-54,5.9261667833218414e-58,3.7060463773736578e-62,1.5935300273964914e-67,4.2383946081608093e-68,1.5575217790659634e-71,1.5575040421448031e-71,1.4635664204108323e-73,1.323048283350671e-58,4.3958660724337435e-99,7.5241179874123497e-105,1.2440264611681749e-110,3.0093891996314337e-115,3.593081335925342e-123,5.1674469612815532e-126,1.2871409936897415e-126,8.7507020925012904e-68
