Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528)
0.0,0.003075996500405041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.003075996500405041,2.8526749487663598e-21,2.8526749365699315e-21,2.7614967776867744e-21,2.7614967734648034e-21,1.7782437149878089e-29,1.1331043332455872e-22,3.6105292057503258e-29,2.4179334618105062e-29,5.3895055977919449e-23,1.4385429471217917e-29,2.4086775632898665e-29,2.3316905929889607e-29,7.5138330461465965e-38,2.0055590120991488e-44,4.4665947828221538e-23,1.1922036999481553e-29,2.6036770792433394e-38,1.0720195041092328e-23,5.2650651331926039e-31,6.9496194110861614e-45,4.7218518009126303e-38,5.6199792859538294e-53,3.6026583733234315e-58,6.2242561527841745e-31,7.0441514006032138e-54,8.5065453018393486e-46,2.7343518190416033e-53,7.3183935058221021e-54,4.4760162998324013e-24,2.057296923901451e-39,1.7804119282837529e-38,6.6762348771011113e-31,3.4279197687105665e-68,4.7250823368274871e-48,7.1991083794343798e-53,1.4251126924686011e-54,5.1608682089037425e-39,2.5383984997754686e-48,4.1244177618810897e-54,1.6678782682880732e-38,4.4518268182555501e-45,1.5093716682226644e-62,1.7050008896584653e-39,6.6482713333884029e-54,4.0287481610257794e-69,1.2801462833103778e-54,1.668198236940532e-38,4.4526808003720907e-45,7.7941996660353824e-46,1.9613572986955762e-49,3.779358066398453e-32,2.5979668957556262e-63,1.3573741436276662e-65,1.598157333610969e-73,4.3585388627784047e-41,1.1633618855757373e-47,9.4078098334581548e-56,6.0186749644019076e-61,2.079627005195724e-75,5.7938556599900566e-79,1.644374436455846e-87,5.6737639730263167e-71,7.6276173063726844e-73,7.8200466852148983e-48,9.5015675879022225e-59,4.7532249912246749e-69,1.821190281116492e-80,1.9968337178069965e-82,1.2628272753964938e-83,2.4964589636334795e-81,1.1135597233212927e-79,6.2574827204794585e-89,1.5354123311242074e-93,4.1050829001795661e-35,3.846389623928705e-57,4.4680623947461569e-25,2.0286432140095354e-63,2.7359423862678035e-76,1.1502011623254656e-32,6.4109621925816108e-103,4.9346424088370524e-106,9.5174791210946158e-109,1.6252253745698801e-49,8.602623889525983e-53,-2.0693985560357769e-104,-2.4364912403049701e-112,-4.7077077844294259e-112,-2.5837536031910082e-117,5.5873316430282968e-45,2.5216793149710327e-88,2.037533987303539e-42,3.4594219040324581e-39,1.8743905816684812e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.7006207977668866e-48,5.7222984254417688e-50,1.222327624304611e-51,1.1780458951931339e-54,2.7240712493343337e-51,1.8706738315156241e-53,3.3872594269003838e-59,2.8210359120500018e-60,3.1269552753032072e-53,1.4956249145950483e-59,6.371448400218065e-62,1.7006386142106969e-68,9.6066258650454548e-76,6.0094875632524997e-76,1.0881803804333504e-81,1.0881798496614703e-81,4.7343065525314622e-83,2.7586932727008446e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3248689562130569e-73,0.0,0.0,0.0,0.0,0.0,1.521392938193304e-93,7.3065259912653104e-104,7.4798724697862776e-69,1.8535095702273865e-75,2.1289096333219085e-85,1.220223429918392e-64,6.4647717440153153e-68,1.0177469779319287e-87,6.0177581653539593e-82,1.3851051061152302e-87,1.0843383986261822e-87,9.0635464638722437e-89,2.5762687567515135e-89,9.3244436934551574e-95,5.9619184624961263e-95,8.8323257616540422e-92,1.4743662783584712e-101,1.4752744833982466e-101,1.0659902100899123e-104,3.3173026221746418e-112,1.066646880026959e-104,1.2747826666859698e-112,4.2417331848570656e-102
3.0000000000000002e-15,0.003075996500405041,9.3730747714916227e-21,9.3730746913436689e-21,9.0734893132382803e-21,9.0734892854938962e-21,1.1685601500957087e-28,3.7230571705527262e-22,2.3726334617492739e-28,1.5889276979596316e-28,1.7708370728175765e-22,9.4532807238850737e-29,1.5828452469824641e-28,1.5322538079766769e-28,7.084470369244074e-37,2.4639722358966422e-43,1.4675950328699758e-22,7.8344802685869486e-29,2.4548953024363106e-37,3.5223510530764272e-23,3.4599004741663587e-30,8.5381030355598088e-44,4.4520313022117049e-37,8.510242662749197e-52,6.4847775815618214e-57,4.0902253775405383e-30,9.0665168029016773e-53,1.0260514277104842e-44,4.300623540920716e-52,1.0918346420861525e-52,1.4706910939204904e-23,1.9397368852562211e-38,1.678673762169504e-37,4.3872399579227048e-30,7.1380809654548182e-67,4.4550772243773324e-47,1.0900754482823253e-51,1.7508487709934681e-53,4.8659614633637779e-38,3.1186030964966782e-47,6.2455457136422967e-53,1.5725706089338748e-37,5.4693862540312613e-44,2.2856153271457699e-61,1.6075720975668124e-38,1.0067380240847568e-52,7.2517342880895444e-68,1.9385069487794599e-53,1.5728723043556422e-37,5.4704354422827473e-44,9.5757295024957858e-45,2.4094621240101602e-48,2.4835781729169576e-31,4.8245341559085708e-62,2.9084777797877057e-64,3.8810252179480006e-72,4.1094791383978051e-40,1.4292730491812938e-46,1.4246092601044726e-54,1.0833602503772464e-59,5.0190783887626268e-74,1.2084309679635076e-77,3.8994999297446875e-86,1.1812334754165087e-69,1.8059424470561169e-71,9.6074852709637967e-47,1.1673353654737267e-57,7.1890144990135701e-68,3.270556439781959e-79,4.123660464415976e-81,2.9569190046487664e-82,5.9042047351966973e-80,2.3154442434346515e-78,1.4710106336487902e-87,4.0481404607371242e-92,2.6976259296652238e-34,5.8245319565298392e-56,1.4680754377843936e-24,3.6515573091924075e-62,6.6440664972659649e-75,7.5584653540159001e-32,1.8732901743248333e-101,1.5826228490525271e-104,3.3243436667428754e-107,1.9964596390844478e-48,1.3025529283911618e-51,8.5734988687542738e-103,9.398220080515e-111,1.8158929536683563e-110,1.0010837965259208e-115,3.6716750559682043e-44,6.5573923748822972e-87,1.9211037382190579e-41,3.261740678352797e-38,1.7510885080944226e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.0893336961806069e-47,6.9785977130417541e-49,1.5129597336482586e-50,1.7947337057316022e-53,3.3467164580921097e-50,1.7637776180763724e-52,4.1614538404044769e-58,3.4658357440281332e-59,2.9482714547440218e-52,1.8374815808801958e-58,7.8277768492918332e-61,2.5752519716714871e-67,1.7291735909658612e-74,1.0817068396687235e-74,2.2696297099359238e-80,2.2696284512511474e-80,9.8744035481883179e-82,3.3892526184033536e-62,2.3476488080416518e-112,1.982255541992889e-120,8.7648169593817717e-128,9.3392488080862768e-135,6.4986258860970414e-144,4.2531174608224004e-149,4.2143063369879374e-149,2.0062302209095468e-72,1.076346859273287e-144,5.2574946039090209e-154,6.3138701852524273e-159,5.1037775601417799e-165,1.8429850104870961e-159,3.6078723485007063e-92,1.94144704235903e-102,1.3463759756604269e-67,3.8658887405371816e-74,5.0485540882319625e-84,2.1962172967799235e-63,1.3482687297396912e-66,2.3557714471930071e-86,9.1125998006069334e-81,2.4907304070523087e-86,1.9502880476433114e-86,1.6311091114907767e-87,4.6372769147071739e-88,1.9446478852452507e-93,1.2433437230417257e-93,1.589818389513997e-90,3.0732114634924464e-100,3.075102940203814e-100,2.526549264619217e-103,8.8101561596149469e-111,2.5281045074518242e-103,3.3855909598502172e-111,8.8470377714590286e-101
7e-15,0.003075996500405041,2.0783774106131334e-20,2.0783773670544649e-20,2.0119475665187259e-20,2.0119475514402584e-20,6.3508701875882489e-28,8.2554750820605914e-22,1.2894746497732901e-27,8.6354764242768376e-28,3.9266356332130649e-22,5.1376472623474753e-28,8.6024195060280621e-28,8.3274659843850144e-28,1.1442481376564619e-35,1.246309930726468e-41,3.2542299174896174e-22,4.2578655090446991e-28,3.9650244707191696e-36,7.810438664268832e-23,1.8803825650586927e-29,4.3186867189975462e-42,7.1906992436395323e-36,1.4054457785558626e-49,3.6102994845540086e-54,2.2229482412953819e-29,5.1775161493796709e-51,4.9735922819998611e-43,8.0821013041926159e-50,1.722480639485913e-50,3.2610977973176353e-23,3.1329657923403406e-37,2.7113074124800086e-36,2.3843691739420495e-29,1.3277146883769861e-63,7.1956186964917732e-46,1.7984156246672008e-49,8.8557966052383395e-52,7.8592646412933765e-37,1.5774281542868528e-45,1.0314547687414558e-50,2.5399349199940164e-36,2.7664859346345453e-42,3.7746011138501704e-59,2.596469992881619e-37,1.6626322523326454e-50,4.0372506086517048e-65,3.2014555988884512e-51,2.5404223621090781e-36,2.7670166907651765e-42,4.8435283931335065e-43,1.2174937309795741e-46,1.3497707991908707e-30,3.0291626395339936e-59,6.33308648909656e-61,2.982974944626602e-68,6.63742611538241e-39,7.2294549547627696e-45,2.3527076929515084e-52,6.0314412196752942e-57,3.3538655843778408e-70,2.3236417185228354e-74,2.6381192772543154e-82,2.1883956544563676e-66,1.1769827768154924e-67,4.8595961210791714e-45,5.9045402418713411e-56,1.1661789820176608e-65,1.7311263230246129e-76,6.505675376250194e-78,1.5706284726298689e-78,3.7534470294215863e-76,4.1849594946365279e-75,8.1552426745434758e-84,8.0046843043424113e-88,1.4661011329548595e-33,9.6192472080161695e-54,3.2552835135611599e-24,2.0329852941749371e-59,5.1066879131685114e-71,4.1078636319384686e-31,1.333846069828466e-96,4.0828869589750148e-99,3.1498803096543041e-101,1.008347034426897e-46,2.1479738073562281e-49,1.2139259756196602e-97,5.7170712979742975e-105,1.1046345384480198e-104,5.1333626354817186e-110,1.9954754895823117e-43,1.0142442751429015e-82,3.1028765748287194e-40,5.2682052399883045e-37,2.6106835593413949e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0568114386468844e-45,3.2541984728373323e-47,7.3030130893318307e-49,2.8333249564000997e-51,1.692817508559555e-48,2.848759707113609e-51,2.104700943433003e-56,1.7530172137264662e-57,4.7618953051746809e-51,9.2942104727434848e-57,3.9593828743858721e-59,4.2530335010509001e-65,9.625204399565187e-72,6.0222679705635009e-72,4.3641644624245968e-77,4.3641559466658049e-77,1.8987374505708296e-78,1.7143366250573366e-60,8.4729678113289933e-108,2.8617059657655081e-115,5.0613779552620437e-122,2.1572379025900861e-128,6.0041384145919389e-137,1.5717955732610269e-141,1.5574541262687902e-141,3.3133102781465658e-70,9.9448533273775845e-138,1.9429844586760417e-146,9.3335004560503378e-151,3.0178700958261268e-156,1.0587985274815392e-153,2.441035649593075e-88,4.6894354148775779e-98,7.4957877728123908e-65,7.4336793913590393e-71,3.4157840472614002e-80,1.2208945629832579e-60,2.58867923768973e-63,1.0233035006877727e-82,1.5049413846198308e-78,1.3626564876102541e-83,1.0708779800980679e-83,9.0484320206879595e-85,2.5817178496720841e-85,3.732792841708351e-90,2.3851499922797773e-90,8.851227059121877e-88,5.8344089491490137e-97,5.8379371594119036e-97,1.6876005575480992e-99,2.0999366568749229e-106,1.6886212411519458e-99,8.0696070871684213e-107,1.7011898052809878e-97
1.5e-14,0.003075996500405041,4.3605171603418064e-20,4.3605169676382738e-20,4.2211446437599273e-20,4.2211445770528002e-20,2.8096248288828776e-27,1.7320312377677723e-21,5.7046354265631907e-27,3.8203346267428742e-27,8.2382233900197706e-22,2.2728912502143215e-27,3.8057101583179995e-27,3.6840706844904261e-27,1.0641705325832948e-34,2.3969788475746459e-40,6.8274919778223351e-22,1.8836766130316674e-27,3.6875421922727593e-35,1.6386638309652604e-22,8.3188262294776764e-29,8.305962061724094e-41,6.6874766562154991e-35,5.5137336321729855e-48,2.8637431143436177e-52,9.834320568919319e-29,1.0273641216444258e-49,9.4647190173418197e-42,3.2711839602817939e-48,6.6864355027405062e-49,6.8419116711052102e-23,2.9137123312807348e-36,2.5215593819514104e-35,1.0548446518081734e-28,2.02545864879985e-61,6.6920515879670677e-45,7.0450691436165529e-48,1.7031343942144511e-50,7.3092630493744155e-36,3.0337975138894477e-44,4.0466252053054825e-49,2.3621800058427135e-35,5.3206666696478874e-41,1.4808006899000741e-57,2.4147621361828234e-36,6.5228725879498044e-49,3.202361745258227e-63,1.2560032037236639e-49,2.3626335671397298e-35,5.3216876329538804e-41,9.3153590383383177e-42,2.3379795544953487e-45,5.9713864054122042e-30,2.4282145833076775e-57,1.0211923568317278e-58,9.6484367744094306e-66,6.1729230226495226e-38,1.3904131314058831e-43,9.2299583866498473e-51,4.7842295771433124e-55,9.1782602597088656e-68,3.7075612964033781e-72,8.4429779080306265e-80,3.321240762574415e-64,3.5837412583288271e-65,9.3462765676407485e-44,1.1355977670628876e-54,4.4599999250096069e-64,1.2809456520739619e-74,8.2088138214745825e-76,3.8167531346449526e-76,1.108112296442778e-73,6.1575749368141828e-73,2.0655008879914713e-81,4.0625367263246476e-85,6.4860320311889141e-33,3.7738466826609078e-52,6.8296566933403595e-24,1.6126362414293135e-57,1.651770623735398e-68,1.8173203600474088e-30,1.3510638190285959e-93,8.2115407825312433e-96,1.2673274517474828e-97,1.9350373946074402e-45,8.4088111727644818e-48,1.529000208009355e-94,1.4407564681618376e-101,2.7837865768813188e-101,1.0744504568855078e-106,8.8279829464953556e-43,4.3382107107736285e-80,2.8857378364745158e-39,4.899529530937936e-36,2.1642870462817026e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.0325200156654166e-44,5.6037801763552266e-46,1.2683868480326991e-47,1.0062824606468792e-49,3.2557403367795769e-47,2.6493877458019405e-50,4.0472608757520574e-55,3.3713689155030976e-56,4.4286376723782332e-50,1.7875143810674802e-55,7.6148942333114439e-58,1.6685550884085055e-63,7.632933899120005e-70,4.7769892115154187e-70,6.96335556684021e-75,6.9633283113723435e-75,3.0296575632411029e-76,3.297137993600299e-59,7.5663169527480778e-104,5.1112274616357351e-111,1.8080486512126665e-117,1.5412577390352746e-123,8.5790318178178386e-132,4.4917389728808699e-136,4.4507617832004241e-136,1.2998916153818119e-68,1.421047508737848e-132,5.5525206817388938e-141,5.3345041312660941e-145,3.4496917901036474e-150,3.1525962189838436e-148,7.813174466566913e-86,3.0065086995230048e-95,5.9458246580425586e-63,1.1861321603714115e-68,1.0933127981186119e-77,9.6638879184008936e-59,4.1218467957928197e-61,2.1835044477658283e-80,5.9041719609004277e-77,1.0548568026505305e-81,8.3313863258994827e-82,7.1409481940584017e-83,2.0478422778983525e-83,5.9414896049593318e-88,3.7931650905871735e-88,7.0211069344195552e-86,9.1462570040858724e-95,9.1516554378552771e-95,5.3071857421461693e-97,1.3221201659524223e-103,5.3103193973877074e-97,5.0805520100170317e-104,2.7144555047743715e-95
3.1e-14,0.003075996500405041,8.9247961910021242e-20,8.9247953877804899e-20,8.6395380256480968e-20,8.6395377476012994e-20,1.1711002875782725e-26,3.5449992859258571e-21,2.3777907319567553e-26,1.5923816760829131e-26,1.6861361447916072e-21,9.4737735375222557e-27,1.5862858722367552e-26,1.5355843986909005e-26,8.9815538772991074e-34,4.075398560509913e-39,1.3973985263031932e-21,7.8514659659660949e-27,3.1122714419022972e-34,3.3539135292317887e-22,3.4674423983385568e-28,1.4121993879654784e-39,5.6442053290847826e-34,1.8821582457113849e-46,1.9591137717465306e-50,4.099113538918896e-28,1.7732650744425344e-48,1.6011304969961939e-40,1.1340466176970356e-46,2.2708524823640294e-47,1.4003541286611231e-22,2.4591608199046879e-35,2.1281798124607354e-34,4.3967734223716738e-28,2.5504933600426021e-59,5.6480661488288654e-44,2.3979159861968646e-46,2.8954860391780219e-49,6.169005357498728e-35,5.1581054693362318e-43,1.3814189283060765e-47,1.9936643025870761e-34,9.0462967483547146e-40,5.0546927331868488e-56,2.038049258723942e-35,2.2267482388650847e-47,2.1907041868695981e-61,4.2876971323344611e-48,1.9940474905483711e-34,9.0480332217981129e-40,1.5838158999599712e-40,3.9631125827258194e-44,2.4889778337551707e-29,1.6217049874575036e-55,1.3657709585642401e-56,2.5824507017360654e-63,5.2099241463157939e-37,2.3640140885612894e-42,3.1507232923159674e-49,3.272937990911663e-53,1.8785953197212839e-65,5.0778963546869564e-70,2.3134721345988243e-77,4.1446682575380007e-62,8.9509614059440129e-63,1.5890776451871112e-42,1.9307720505018817e-53,1.4499792868249227e-62,7.6849600561373939e-73,7.7518990268564337e-74,6.7000429813471293e-74,2.629174561965683e-71,7.298858072219636e-71,3.9050782772262013e-79,1.5371787934707939e-82,2.703491251502434e-32,1.288301201492529e-50,1.3978231171695028e-23,1.1032771694981423e-55,4.4211063170980918e-66,7.5749188786651569e-30,1.0165382373034452e-90,1.2171471229418148e-92,3.7572995162576285e-94,3.2757118071649598e-44,2.8583216021420993e-46,1.6754466914690841e-91,3.1576896196094761e-98,6.1011997441679768e-98,1.7605285482274146e-103,3.6796560399555799e-42,1.4282722858170214e-77,2.435565387890378e-38,4.1351947166530636e-35,1.5031546233455442e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.4557243721551914e-43,7.8903016126319283e-45,1.7931678201443948e-46,2.8657579188760018e-48,5.5355216992783964e-46,2.2360587223447948e-49,6.8791373128847136e-54,5.7316080923172424e-55,3.7377393350856232e-49,3.0391577762465656e-54,1.2946914025366721e-56,5.6960119326326786e-62,5.2191456973472961e-68,3.2680338792944811e-68,9.5369751605054667e-73,9.5369004674329541e-73,4.1496159786993625e-74,5.6059431856747438e-58,1.9368687759410177e-100,2.6171657347531207e-107,1.8517223108613388e-113,3.157083974608165e-119,3.514321067601427e-127,3.6800199185725282e-131,3.6464585785278991e-131,4.4375576982436338e-67,5.8217964474337658e-128,4.5491542347213094e-136,8.7410217905857923e-140,1.1305223038069217e-144,8.9401893926709086e-144,2.1414127195204485e-83,1.6484558901226533e-92,4.0676700949977514e-61,1.6246086975751726e-66,2.9965298897592742e-75,6.5834845356908722e-57,5.6219308207889269e-59,3.5918638452306713e-78,2.0155128303164632e-75,6.8859691408703697e-80,5.4896737225663058e-80,4.8363206128417908e-81,1.4009316592158851e-81,8.0981936081230935e-86,5.1612105725792332e-86,4.8034592826434927e-84,1.2103688574668141e-92,1.2110506399845173e-92,1.4054918110463743e-94,6.9973365364532579e-101,1.4062841378961944e-94,2.6888164026896839e-101,3.7179212826583827e-93
6.300000000000001e-14,0.003075996500405041,1.8053352377135029e-19,1.8053349103964465e-19,1.7476321699048554e-19,1.7476320565993493e-19,4.7722962405388032e-26,7.1709377383334656e-21,9.6896233751711591e-26,6.4890407364817454e-26,3.4107487742599945e-21,3.8605883034732976e-26,6.4641994244906909e-26,6.2575879330885974e-26,7.3508653034777991e-33,6.6861134410406906e-38,2.8266848492991191e-21,3.1994945315431679e-26,2.5472108151944489e-33,6.784452002445438e-22,1.4130106845841328e-27,2.3168613829379118e-38,4.61945071781158e-33,6.1823750407106305e-45,1.2878084890840868e-48,1.6704093755386017e-27,2.9311827833220057e-47,2.6202641262865466e-39,3.7543871427949547e-45,7.4407771186440829e-46,2.8326807989008581e-22,2.0126763022715114e-34,1.7417789908562109e-33,1.7917072223357711e-27,2.8882963111977265e-57,4.6226099165696716e-43,7.831107395103134e-45,4.7496168653294871e-48,5.0489926243187231e-34,8.462318358533793e-42,4.5380440637453153e-46,1.6316860872730171e-33,1.4841311143882409e-38,1.6602351191851113e-54,1.6680220933921348e-34,7.3149948979243735e-46,1.4399614918881779e-59,1.4085402833009767e-46,1.6320003308980959e-33,1.4844162000796832e-38,2.5984046338977792e-39,6.4630141731712529e-43,1.0142722227974383e-28,9.9698767718171392e-54,1.6803876942665529e-54,6.3565845385797755e-61,4.2640173300479258e-36,3.8784155531164464e-41,1.0349272221458726e-47,2.1514424588280138e-51,3.143963066704419e-63,6.677495128369479e-68,6.0830295687004161e-75,4.6278775991833523e-60,1.9998510797823227e-60,2.6070537010438349e-41,3.1676400850445684e-52,4.3487160408672041e-61,3.9815315129018101e-71,5.9610991223502549e-72,9.0349887120873301e-72,5.4518604990894756e-69,7.562849149532133e-69,6.009373231419586e-77,4.7338778346999557e-80,1.1016877554632086e-31,4.2321611392106581e-49,2.8274692650734913e-23,7.2530632711376053e-54,1.0882658939815965e-63,3.0868303732574889e-29,6.1875218062025392e-88,1.4383420437637786e-89,8.8810062582649428e-91,5.3279442268484958e-43,9.310411964123127e-45,1.6686449123692093e-88,6.290027600538224e-95,1.215342914488836e-94,2.33632252789574e-100,1.4994793813031216e-41,4.1771772017316136e-75,1.9933892130220421e-37,3.3844305843232145e-34,9.0609865750333308e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.6694314895054394e-42,9.6222426872393783e-44,2.1911424718728094e-45,7.0442177685819503e-47,9.0817182486235289e-45,1.830058942831708e-48,1.1279035203384428e-52,9.4017546701523106e-54,3.0590968344333613e-48,4.9860030411692732e-53,2.1240412388953377e-55,1.8711562443111589e-60,3.4273327254291332e-66,2.1482833580395233e-66,1.254104099964714e-70,1.254084454963551e-70,5.4572694610002153e-72,9.1973706649356635e-57,4.2917273805618441e-97,1.1598612084352238e-103,1.6412933699557187e-109,5.5966709854829877e-115,1.2457365638173553e-122,2.6089347364712127e-126,2.5851567467522978e-126,1.4577941726088701e-65,2.0641074472568207e-123,3.2251754083345452e-131,1.2393867762557692e-134,3.2059260128822016e-139,3.3171005595641339e-139,5.6333202361040345e-81,8.6735929490514659e-90,2.6739526081153917e-59,2.1365803045705471e-64,7.8828928969445968e-73,4.2916947040073481e-55,7.3322183690061055e-57,5.2504362496768679e-76,6.6209478347338554e-74,4.1467619764879773e-78,3.361085750044508e-78,3.1168077520266546e-79,9.2087755844614082e-80,1.0547448961474545e-83,6.6996208138393287e-84,3.1578617769942612e-82,1.4909715922665462e-90,1.4917411414031345e-90,3.463638456310112e-92,3.4419495547189138e-98,3.4654292574636672e-92,1.3225516248194467e-98,4.8896233001356307e-91
