Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838)
0.0,0.0026389620675289415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0026389620675289415,3.2512527221210454e-26,3.2512527220612341e-26,3.1768608965253558e-26,3.1768608838343871e-26,4.4278837025330539e-36,4.8922106541194987e-26,3.8338002706885776e-34,2.6161364298891697e-34,2.2975555122409071e-26,7.1481333757056283e-33,2.6013144080203282e-34,2.5417938031423044e-34,5.3392083775657542e-44,1.6611295526615011e-50,1.951278511142803e-26,6.0707995863165042e-33,2.2866001219756308e-44,5.5671707570763668e-27,1.8935780121836077e-34,7.1140490631092445e-51,2.0878545787733895e-44,4.4931328319414556e-60,4.8920204619524261e-66,1.7209021046961476e-36,2.4431939470284681e-61,1.1842631453750694e-51,9.0566171921055738e-61,7.4377659507995528e-60,8.6727938198899866e-28,2.1716933617562956e-43,4.0381153303131024e-43,1.7763746056692895e-36,1.2063632183241488e-78,3.5554607090993508e-57,6.5965193770612149e-60,1.1046980269453579e-63,1.1640273563767469e-44,1.9002789020510005e-56,2.8856979071026456e-63,1.4711627259577168e-43,4.5770678133923373e-50,1.5345201332301308e-72,1.844385725506842e-43,3.0445294666485072e-60,4.7741847948098871e-79,2.7845957309274374e-60,1.4683682587647385e-43,4.5683736922176523e-50,1.1815196393351681e-51,5.3892728339853519e-56,6.9390679382959343e-36,2.2311771024936772e-73,7.3609575777955772e-76,7.9302317737279981e-84,1.4258447237463076e-46,4.4360748632973474e-53,2.8017621896915881e-62,3.041006454571349e-68,1.0682431985101601e-87,1.4550576418909742e-89,3.7842334595136111e-100,7.4945620329370942e-81,6.6298037230392485e-83,4.8059058051479541e-55,1.3308215105967172e-68,8.237496373851843e-80,4.3457440623342956e-92,1.3587734863811968e-94,7.2561628204971753e-96,2.6659296918270067e-96,1.4265950137017569e-94,4.3680767976897612e-101,7.9644941869902722e-106,1.2892555830521715e-39,7.8429983362304072e-67,6.9725175165086332e-31,2.0825316205713868e-74,2.7552667340680021e-87,5.8223195057382077e-37,2.6873534608516162e-117,1.1085648230687561e-120,9.1923726903751396e-124,4.5767881937005929e-56,7.984505211830988e-60,-9.9540501884784518e-119,-1.0723868102516892e-126,-7.2150316858887881e-128,-1.0704767559757956e-134,5.0146615242943701e-53,4.7791951079299886e-102,1.0033170214151861e-46,7.9568927037741787e-45,3.5546399029264183e-56,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.29742088790107e-56,9.2481957507268195e-58,3.5693989500512183e-60,1.4790337145042204e-63,4.9834090656401275e-58,1.8660113547660991e-61,3.1945875904825143e-67,2.8988958984557876e-68,6.7803090868673279e-61,1.3919627687028908e-67,1.3170971497804727e-71,4.0977403179324851e-78,9.2093201659670942e-86,1.2668406162043242e-86,2.168819611555213e-92,2.1688195603743078e-92,1.4969452338240445e-94,4.2754770661564034e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8633743248347138e-84,0.0,0.0,0.0,0.0,0.0,1.2951787218551662e-107,1.1703396281964479e-119,2.3023386100519691e-80,6.6500134771322551e-87,2.6453193699305018e-97,6.8823143443386841e-73,1.2057404552829482e-76,2.2039618121271286e-101,5.9657108678582498e-94,1.6567420033292321e-99,1.0201554196565238e-99,9.2644650866904189e-101,1.9692163524790884e-102,6.7418838402719424e-108,5.4811954126354722e-108,1.3667956028761174e-104,3.5376040472729222e-115,3.537785923437266e-115
3.0000000000000002e-15,0.0026389620675289415,1.0682687429799236e-25,1.0682687429406189e-25,1.0438257147527028e-25,1.0438257064129222e-25,2.90975213675155e-35,1.6074406436328611e-25,2.5193544502937531e-33,1.7191753621769671e-33,7.5491086166082028e-26,4.6973441500065198e-32,1.7094351763576406e-33,1.6703216360619288e-33,5.0341102345638295e-43,2.0408161445315797e-49,6.4113416844424697e-26,3.9893820429910507e-32,2.1559370431353031e-43,1.8292131867466129e-26,1.2443512467867688e-33,8.74011674778248e-50,1.9685485516084017e-43,6.8038847869732117e-59,8.8056345746707276e-65,1.1308784358727717e-35,3.1499434955665157e-60,1.4542055467039933e-50,1.4264055097576919e-59,1.1258215476924061e-58,2.8496322622215727e-27,2.0475964038656859e-42,3.8073654169486958e-42,1.167331789773191e-35,2.513277422052692e-77,3.3522909676844961e-56,9.9887838070501498e-59,1.3571999920577863e-62,1.0975115034212642e-43,2.3346282955949585e-55,4.3697710228725571e-62,1.3870960192626361e-42,5.6232539151290523e-49,2.3237011280522351e-71,1.7389920907202963e-42,4.610286849707549e-59,8.593530178292995e-78,4.2166730336864567e-59,1.3844612380007082e-42,5.6125725725420501e-49,1.4515810588245778e-50,6.6209176949715724e-55,4.5599589357559339e-35,4.1494581106676116e-72,1.5792714904465784e-74,1.9279855840918446e-82,1.3443677555967844e-45,5.4500344350374678e-52,4.2426671829902864e-61,5.4738102336110617e-67,2.5825971454863905e-86,3.0348337627967646e-88,8.9740176891847829e-99,1.5612735485645211e-79,1.5705493241306733e-81,5.9043984426731809e-54,1.6350090755867847e-67,1.2464030114946407e-78,7.8135156648866467e-91,2.8120106518308378e-93,1.7042950002266301e-94,6.3079163613138183e-95,2.9679207380462094e-93,1.0287825754536414e-99,2.1033785846255841e-104,8.4722509746555401e-39,1.1876540085751865e-65,2.2909657581202353e-30,3.7485568501239439e-73,6.6985616554042498e-86,3.826095266338781e-36,7.8646493284143442e-116,3.5607247134285449e-119,3.2152413529098038e-122,5.6226827116338159e-55,1.2090423548668e-58,4.121219775585871e-117,4.1335469532915781e-125,2.781055486822412e-126,4.1415364928912734e-133,3.2953489400432566e-52,1.2455669336468826e-100,9.4598461061834795e-46,7.5022131025366818e-44,3.3256672972384782e-55,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.5939742099122842e-55,1.1294101154539017e-56,4.4300990598587934e-59,2.2582587089285727e-62,6.122473947295503e-57,1.7593811048494617e-60,3.9247748809708095e-66,3.5614983770227467e-67,6.3928618829059329e-60,1.7101254811613709e-66,1.6181470801269712e-70,6.2051469580981982e-77,1.6576711307185391e-84,2.2803110401148385e-85,4.5235342117089616e-91,4.5235340903371988e-91,3.1221976142500046e-93,5.252726861862603e-71,2.379373555065234e-129,1.903727755222879e-137,9.9133259058424157e-146,1.2312356120331995e-152,2.5324978972024083e-163,1.8277285325476444e-168,3.7499615418711526e-169,5.8502505614333593e-83,4.9032612251800832e-163,7.967473256121958e-175,1.8467126360937807e-180,1.5775729599058413e-186,1.440620120508056e-184,3.0714217107774812e-106,3.1097576475132428e-118,4.1442088732494208e-79,1.3870026304588572e-85,6.2731852164491568e-96,1.2387820142850572e-71,2.5147695319042616e-75,5.1143223328057421e-100,9.0337799021136833e-93,2.9809461367697509e-98,1.8359441877072939e-98,1.6675041924980479e-99,3.5445823556577258e-101,1.4061424847008771e-106,1.1431824609362529e-106,2.4602296825427656e-103,7.3758843730630193e-114,7.3762634535740433e-114
7e-15,0.0026389620675289415,2.3687697662175742e-25,2.3687697660039644e-25,2.3145700091508337e-25,2.3145699638259398e-25,1.5813869932595092e-34,3.5643249063248315e-25,1.3692143281182614e-32,9.3433441461959404e-33,1.6739312666276378e-25,2.5529021668891923e-31,9.2904083529992877e-33,9.0778347662995317e-33,8.1308430531602731e-42,1.0322722924975644e-47,1.4216440462739577e-25,2.1681404968060371e-31,3.4821618027875368e-42,4.0560810150884855e-26,6.7627778657532199e-33,4.4208689219438298e-48,3.1795034172522238e-42,1.1236628775918319e-56,4.9024795989264093e-62,6.1460752704740292e-35,1.8080370722711338e-58,7.3470844401009943e-49,2.6951318024327332e-57,1.8569930827534167e-56,6.3187498446212167e-27,3.3071755566251301e-41,6.1494651240833147e-41,6.3441911869955001e-35,4.7211086379437927e-74,5.4144495740469998e-55,1.6490867883333626e-56,6.8648801555141816e-61,1.772647307831996e-42,1.180887144192837e-53,7.216715758093915e-60,2.2403663107586344e-41,2.8443152723554323e-47,3.8375948948700468e-69,2.8087332709505318e-41,7.6139167236351185e-57,4.7843893679932319e-75,6.9638629174524254e-57,2.2361107707749015e-41,2.8389125383950563e-47,7.3422866469378338e-49,3.3478057954507117e-53,2.478238569284297e-34,2.63402938142577e-69,3.4775405553304755e-71,1.4987852617144291e-78,2.1713557402297232e-44,2.7567010534961783e-50,7.0067734062171327e-59,3.04750831728858e-64,1.7670914280430266e-82,5.8357058428157218e-85,6.0714377136922417e-95,2.9287392452741437e-76,1.0364799923793788e-77,2.9865264031228831e-52,8.2700913627566543e-66,2.0343641827293606e-76,4.2588846696960372e-88,4.6410263661557223e-90,9.7251319400437545e-91,4.0517756328184255e-91,5.4203602115071204e-90,5.9685238444058166e-96,4.3532723983371668e-100,4.604484226462115e-38,1.9614211778266229e-63,5.0799399905501505e-30,2.0869934838383719e-70,5.20735756351026e-82,2.0793981553282195e-35,5.8682813935873566e-111,9.6584409316409287e-114,3.2035682861893373e-116,2.8426446771159259e-53,1.9957619660557576e-56,5.9124757863572109e-112,2.5478960672871546e-119,1.714227650338361e-120,2.2105588235218573e-127,1.7909502922516177e-51,1.998802668139606e-96,1.5279083329278926e-44,1.2117210587510016e-42,5.0189196630661129e-54,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.0625425218489741e-54,5.3349208892413604e-55,2.1734140789940266e-57,3.6249288009964518e-60,3.0968324582150924e-55,2.8416518083965283e-59,1.9851806430233204e-64,1.8014416160546987e-65,1.032542618862903e-58,8.6500407904012816e-65,8.1847622888911608e-69,1.0247792946161469e-74,9.2283701054106543e-82,1.2695334859954233e-82,8.6982303120128646e-88,8.6982294908317183e-88,6.0036311068861255e-90,2.6568897531558882e-69,8.7809304644915197e-125,2.8102546549756849e-132,5.8535694256774082e-140,2.9080557838855769e-146,2.3925408597301206e-156,6.906880788311373e-161,1.4170888684525473e-161,9.661694941159631e-81,4.6324061895828968e-156,3.0109198811975297e-167,2.7914906138270259e-172,9.5386364140046836e-178,6.122333732708074e-178,2.0780786164478959e-102,7.5114202270087902e-114,2.3072656148335742e-76,2.6670848048817556e-82,4.2444028355864444e-92,6.8934241633520695e-69,4.8332620869750247e-72,2.3042636536499482e-96,1.4919106463727005e-90,1.6478609017164115e-95,1.0188201820359566e-95,9.2738502650077345e-97,1.9733617375442609e-98,2.7030182642289645e-103,2.1967078101644293e-103,1.3696992560871672e-100,1.4081643942183494e-110,1.4082362506335457e-110
1.5e-14,0.0026389620675289415,4.969771645683662e-25,4.9697716447386555e-25,4.8560584344983484e-25,4.8560582339810379e-25,6.9960557819753478e-34,7.4780934343666478e-25,6.0574038418856456e-32,4.1334952934031457e-32,3.511967494936452e-25,1.1294022559402953e-30,4.1100764979782851e-32,4.0160339445920975e-32,7.5618253236976547e-41,1.985329664194212e-46,2.9826599159845583e-25,9.5918394634264952e-31,3.2384711691969341e-41,8.5098154639832848e-26,2.9918524505676262e-32,8.5024878978639571e-47,2.9569967241814488e-41,4.4083674685286419e-55,3.8888086913593876e-60,2.7190213587279712e-34,3.5927080748215519e-57,1.4126398349865422e-47,1.0923692069696236e-55,7.2833681035519895e-55,1.3256985148000925e-26,3.0757311171763516e-40,5.7191078747435364e-40,2.8066677393057492e-34,7.2961485698530739e-72,5.035527633062926e-54,6.4665116674109628e-55,1.3202902184812166e-59,1.648595166952686e-41,2.2711569447004994e-52,2.8312878502740899e-58,2.0835769727775563e-40,5.4703557362789276e-46,1.505568634437834e-67,2.6121710794003597e-40,2.9871117133097168e-55,3.7951328064202581e-73,2.7320819311442415e-55,2.0796192859329355e-40,5.4599649605828625e-46,1.4121121111517436e-47,6.4354122985094365e-52,1.0963727557231395e-33,2.1301408168520825e-67,5.6567876286876645e-69,4.8903953470646587e-76,2.019398837691423e-43,5.3018579589039988e-49,2.7489058526917442e-57,2.4173844280948345e-62,4.941157128291547e-80,9.3116846580869495e-83,1.9432084787981587e-92,4.5178412592003637e-74,3.2076057507585038e-75,5.7438777500892453e-51,1.5905535474299937e-64,7.8478440036086095e-75,3.2791632037124004e-86,6.1330717886282648e-88,2.5623117618616716e-88,1.2114288794902807e-88,8.0783406091005278e-88,1.5830433213307965e-93,2.3134957008213309e-97,2.0370238225995287e-37,7.695118059532539e-62,1.0657805031788447e-29,1.6554822089711586e-68,1.6991129350546312e-79,9.1992468128866235e-35,6.232760316181409e-108,2.0457092756005977e-110,1.3573846753893901e-112,5.4631641845197301e-52,7.8242529014484806e-55,7.5123541319882372e-109,6.4772184652878509e-116,4.3578807436037493e-117,4.7848799487976356e-124,7.9231624864862097e-51,8.7442576533586321e-94,1.4209832055961808e-43,1.1269232789488847e-41,4.2287434404259696e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.5506396575181909e-52,9.3327654156202543e-54,3.8379608703287737e-56,1.3085023707499062e-58,5.9560266723612825e-54,2.6427672461801132e-58,3.8179543850325288e-63,3.4646082309475635e-64,9.6028191131424554e-58,1.6636279151081491e-63,1.5741313403542182e-67,4.0204153097605392e-73,7.3195638285507413e-80,1.0070191555794399e-80,1.3878997391405529e-85,1.3878994763013915e-85,9.5794818105655744e-88,5.1098645274074803e-68,8.1576752795994947e-121,5.2218208709771009e-128,2.175393293260236e-135,2.1615007942069047e-141,3.5565571508988035e-151,2.0534485601115698e-155,4.2130727647995823e-156,3.7904846707674974e-79,6.8863988166833974e-151,8.9518367849810121e-162,1.6598832668430531e-166,1.134378607142032e-171,6.5268427811122339e-172,6.6514260373174667e-100,4.8157580898838285e-111,1.8302042005472161e-74,4.2557212728616987e-80,1.3585564751150479e-89,5.4642406083907129e-67,7.7067517273509119e-70,5.0290782918636249e-94,5.8529698268370875e-89,1.2940782410250394e-93,8.0443054043561011e-94,7.3452062669735829e-95,1.5652668105181004e-96,4.3111080508449082e-101,3.5017370493948722e-101,1.0864710908089219e-98,2.2245474075185776e-108,2.2246597971910027e-108
3.1e-14,0.0026389620675289415,1.0171774736579072e-24,1.0171774732640124e-24,9.9390346313984651e-25,9.9390337956076608e-25,2.916077275406398e-33,1.5305630501081668e-24,2.5248307952862489e-31,1.7229124673580509e-31,7.1880216251467503e-25,4.7075311186678037e-30,1.7131511064587491e-31,1.673952538758291e-31,6.3821496935253464e-40,3.3755064592553244e-45,6.1046761116882088e-25,3.9980337179297885e-30,2.7332567494632376e-40,1.7417279530619716e-25,1.2470556506908845e-31,1.4456141125273247e-45,2.495698627889244e-40,1.5049017431832276e-53,2.6604923514538873e-58,1.1333333968751904e-33,6.2054572384717104e-56,2.4014826397884541e-46,3.7896946774924146e-54,2.4860359669511635e-53,2.713345630905967e-26,2.5959051376227279e-39,4.8269011286747354e-39,1.1698658476278737e-33,9.4028652243348541e-70,4.2499572087771941e-53,2.2053280905438494e-53,2.2447704191874744e-58,1.3914115156121554e-40,3.8614839167984324e-51,9.6653967311342611e-57,1.7585261033929791e-39,9.3008115048145716e-45,5.1396112343941653e-66,2.2046622741938988e-39,1.0197294775191879e-53,2.5964010276275463e-71,9.3266902178035531e-54,1.7551858969917362e-39,9.2831451713137147e-45,2.4009021656239215e-46,1.093059078375187e-50,4.5698720778178985e-33,1.4438165767744113e-65,7.6777978872339411e-67,1.3283391754306656e-73,1.7043648186450594e-42,9.0143519177828468e-48,9.3840496458513625e-56,1.6538313875478961e-60,1.0437293086041643e-77,1.275425441891877e-80,5.3252648369125651e-90,5.8029206407365654e-72,8.2454392292321246e-73,9.7659034258017944e-50,2.7042937646781653e-63,2.5929227869338824e-73,2.1168940739473376e-84,6.1459872715090816e-86,5.0943352806037091e-86,2.9340918358461145e-86,9.7769932155274004e-86,3.1761311632649337e-91,9.2890080109021101e-95,8.4906689236048748e-37,2.6269448238212158e-60,2.1813201429922766e-29,1.1325965044309887e-66,4.6151714427060556e-77,3.8343971114962284e-34,4.9901751420789042e-105,3.254320276954229e-107,4.3190011297542762e-109,9.2752394051783261e-51,2.6672440466659717e-53,8.3537356373497643e-106,1.4406140824950478e-112,9.6924699504892852e-114,8.2064981900031187e-121,3.3025103605156958e-50,2.9324189896238859e-91,1.1993071836985441e-42,9.5112136294828441e-41,3.0089025862695457e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.6364418795722618e-51,1.3454870386349094e-52,5.5577675330279199e-55,3.815560486057291e-57,1.0126609371548625e-52,2.2304544032878243e-57,6.4911539286226052e-62,5.8904938470724458e-63,8.1047290746507723e-57,2.8285371215238213e-62,2.6763346983573131e-66,1.3724575848013448e-71,5.0066793161665263e-78,6.8892000526390915e-79,1.9009451579549351e-83,1.900944437580427e-83,1.3120644260705653e-85,8.6878184766930869e-67,2.1073500311105007e-117,2.6982543962100927e-124,2.2483223818175434e-131,4.4680843228560683e-137,1.4702903781467208e-146,1.6978171951773304e-150,3.4834218433973053e-151,1.2939706985695312e-77,2.8470540417259248e-146,7.4018696019171699e-157,2.744947892949925e-161,3.7518504964726827e-166,2.08051671531604e-166,1.8229988919875184e-97,2.6404680665712836e-108,1.2521239420048005e-72,5.8291194832895222e-78,3.7236250061593665e-87,3.7330704327631885e-65,1.0541254575293062e-67,8.4267163649223313e-92,1.997977301588152e-87,8.680476895686367e-92,5.4532644638799112e-92,5.0100690183004219e-93,1.0707698491849767e-94,5.8996629924787283e-99,4.7870309350848385e-99,7.4327300635065451e-97,2.9875794991569053e-106,2.9877275094299262e-106
6.300000000000001e-14,0.0026389620675289415,2.0575778246223529e-24,2.0575778230172099e-24,2.010498441001962e-24,2.0104981004128016e-24,1.1883171208861722e-32,3.0960704677036405e-24,1.0288820125325912e-30,7.0209607001907905e-31,1.4540056580673613e-24,1.918333461159873e-29,6.9811826217636757e-31,6.8214463417096509e-31,5.2234105385260195e-39,5.5378787934579915e-44,1.2348646328847167e-24,1.6292110979741627e-29,2.2370088446398519e-39,3.5232188339300969e-25,5.0818162473525139e-31,2.3716848116383339e-44,2.042590053919876e-39,4.9436455742384266e-52,1.7490140280893953e-56,4.6183795677433625e-33,1.0261156751539179e-54,3.9396131435534988e-45,1.2550757140576133e-52,8.16628185605917e-52,5.4886400848195494e-26,2.124595241241385e-38,3.9505277579993263e-38,4.7672506183236173e-33,1.105917395502977e-67,3.4783252778782178e-52,7.2303602587984608e-52,3.6827214545086814e-57,1.1387941116402504e-39,6.3351992005677138e-50,3.1751881474923682e-55,1.4392420838808642e-38,1.5258901602769276e-43,1.6883720827616497e-64,1.8043860523201443e-38,3.3498892975926277e-52,1.706875195801402e-69,3.0638936141317288e-52,1.4365084296256396e-38,1.5229919143272942e-43,3.9389177938271381e-45,1.7896687832434172e-49,1.8622477379130643e-32,9.1096758207375502e-64,9.6939127227731746e-65,3.3552215186490177e-71,1.3949221235510171e-41,1.4789014293621917e-46,3.082688394121635e-54,1.0872330745798737e-58,1.8246491605314457e-75,1.6774417532944754e-78,1.4005648160641623e-87,6.78699478491349e-70,1.929486705972435e-70,1.6022075593428565e-48,4.436667609314887e-62,8.0033107295653107e-72,1.245171303430074e-82,5.0257281463784574e-84,8.2064556787691219e-84,6.2623053678639268e-84,1.0429947897165674e-83,5.1986685655652336e-89,3.042551836216526e-92,3.4599936365871247e-36,8.6298001580280869e-59,4.4122659569968415e-29,7.4458968640598587e-65,1.165738710328841e-74,1.5625305876188393e-33,3.2485969207111835e-102,4.1817561049250116e-104,1.1100542822574399e-105,1.5173412976914963e-49,8.737446832220008e-52,8.5372514519519544e-103,2.9446400165199266e-109,1.9811576224088345e-110,1.1513032172086719e-117,1.3457898187733113e-49,8.6843741748011186e-89,9.8156687295204919e-42,7.7844079243483086e-40,1.8702266737948023e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.3253843842645545e-50,1.6910840435742905e-51,7.0006744484427542e-54,9.6642245793321081e-56,1.6613868975404819e-51,1.8254449198336643e-56,1.0648689912023228e-60,9.6635959215582317e-62,6.633221443814695e-56,4.6405037889256764e-61,4.3906745231262748e-65,4.5085141061296672e-70,3.2901783464513754e-76,4.5286769922652445e-77,2.4999500137298866e-81,2.499948118712497e-81,1.7255207937016614e-83,1.4252968906481299e-65,4.6894310491393372e-114,1.2009083492241156e-120,2.001342439741933e-127,7.9545856392531604e-133,5.234444234548131e-142,1.208896750077305e-145,2.4803009265135818e-146,4.2507181356924444e-76,1.0137330371286544e-141,5.2708912530613065e-152,3.909290403773126e-156,1.0686599918563364e-160,5.9075293642321719e-161,4.795655942651721e-95,1.3893299326308991e-105,8.2315815190885934e-71,7.6665729977633041e-76,9.7962704519427517e-85,2.4472729864159469e-63,1.3825337081406145e-65,1.2472942107664312e-89,6.5629477124375911e-86,5.4921632667531738e-90,3.5208186269126283e-90,3.2739900305923913e-91,7.0380704179886908e-93,7.7454217282006475e-97,6.2715766034325389e-97,4.885966287630898e-95,3.7818486811133212e-104,3.7820290395265664e-104
1.2700000000000001e-13,0.0026389620675289415,4.1383774576932442e-24,4.1383774512157722e-24,4.0436873506550235e-24,4.0436859762248466e-24,4.7953951481322484e-32,6.2270853199037762e-24,4.1520020612531193e-30,2.8332741055073468e-30,2.9243833278036961e-24,7.7412537723758809e-29,2.817221850416548e-30,2.7527610497240511e-30,4.2229620485989274e-38,8.9623887291200892e-43,2.4836338071146591e-24,6.5745278832552156e-29,1.8085516387603963e-38,7.0861928658465316e-25,2.0507399734691933e-30,3.838287338854804e-43,1.6513838178800998e-38,1.6008000646778702e-50,1.1329554642316908e-54,1.8637123868136072e-32,1.6672025201639491e-53,6.375520429841593e-44,4.0807799786473425e-51,2.6443164426652264e-50,1.1039229879310927e-25,1.7176696634867102e-37,3.1938698574229889e-37,1.9237880454590999e-32,1.1827074260103174e-65,2.8120959452997684e-51,2.3321155767535275e-50,5.9598329070787176e-56,9.2068934662976621e-39,1.0252828404910705e-48,1.0282066835188521e-53,1.1635701734118246e-37,2.4694455687987413e-42,5.4670790090452173e-63,1.458790448893737e-37,1.0847578912691942e-50,1.105652740818264e-67,9.9215000667459908e-51,1.1613602723443442e-37,2.4647554461926481e-42,6.3746031154990315e-44,2.8847463333402449e-48,7.515011908233112e-32,5.405211463606802e-62,1.1509555527732349e-62,7.9692574956034499e-69,1.1277515510420511e-40,2.3934259384387865e-45,9.9820488430411277e-53,7.0427536282867123e-57,2.6816410047426387e-73,2.1734245331640266e-76,3.6274528992248724e-85,7.1988675357093068e-68,4.0949607020081915e-68,2.5930017073874978e-47,7.1801624720585459e-61,2.3119381475871235e-70,6.5680087196626887e-81,3.3496651077663562e-82,1.0622275980822388e-81,1.1781545528492267e-81,9.8068677670883834e-82,6.935221427977772e-87,8.1234012852412103e-90,1.3962638049830178e-35,2.7945488952348096e-57,8.8736237874257403e-29,4.8234480180353797e-63,2.7688549405964318e-72,6.3054603906140905e-33,1.7129823153180752e-99,4.2973427939948692e-101,2.2816963095868069e-102,2.4416416520043317e-48,2.8135203569430713e-50,8.1573756672396866e-100,5.6274206641350663e-106,3.7861360269838891e-107,1.3538434577298166e-114,5.4308615547452808e-49,2.4014554588784564e-86,7.9357408078619611e-41,6.2935190546576325e-39,1.016329138123241e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.0001773715203107e-49,1.8607206289419399e-50,7.7113223457073806e-53,2.1416351902861996e-54,2.6887817503756445e-50,1.4757343467442503e-55,1.723122186067693e-59,1.5638108114259988e-60,5.3627203960782721e-55,7.510052188282916e-60,7.1053294705449685e-64,1.4598688524019398e-68,2.1296878596437192e-74,2.9331444244863096e-75,3.2386736035478492e-79,3.2386686933681205e-79,2.2354381162728492e-81,2.3065659209568114e-64,9.951776337508552e-111,5.097121472273255e-117,1.6988970548869774e-123,1.3504994179767489e-128,1.776876226337815e-137,8.2074086549442287e-141,1.6839192746719256e-141,1.3764151540549757e-74,3.4421598016157273e-137,3.5792296817851775e-147,5.3090297323545119e-151,2.9025975577243616e-155,1.6041819769625291e-155,1.2426410778367446e-92,7.2002021482802024e-103,5.3322715865725755e-69,9.9336840281671699e-74,2.5387792256744896e-82,1.5764573842119799e-61,1.7814153415571479e-63,1.7241318807201453e-87,2.1248683659371301e-84,3.3089101185386288e-88,2.2018473409015348e-88,2.0958083530354609e-89,4.5575459500416915e-91,1.0000047898062341e-94,8.0636822393103869e-95,3.1645820520580726e-93,4.5579693129274732e-102,4.5581715630046044e-102
