Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168),CH2O(413),S(21386),S(10206),S(29956),S(30018),S(18827),S(30302),S(30547)
0.0,0.003589317264072724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.003589317264072724,7.0914536351516457e-21,7.0914535929825699e-21,6.8594236426184264e-21,6.8594236436307554e-21,6.0677148700926925e-29,1.8481958481660561e-22,7.8146248228579948e-29,5.2290444653467314e-29,8.809894232126773e-23,2.015201942472517e-29,5.2087954079755587e-29,5.0383653788189366e-29,2.0286420950768231e-37,4.6403774856065389e-44,7.2840250420879099e-23,1.6661700268629336e-29,6.910285457146127e-38,1.7208443801860415e-23,7.5761921159469441e-31,1.5806796524760954e-44,1.32473136686349e-37,1.5704383236311687e-52,1.1619746072289609e-57,1.6557218658644545e-30,2.1203901544296603e-53,1.9689321793657274e-45,8.2378498177975449e-53,1.5171459428038453e-53,7.9857843556601168e-24,2.8770826800763095e-39,3.2064369855246041e-38,1.815072764425647e-30,1.7783793503911834e-67,2.6226246409703941e-47,1.7599720549059274e-52,6.8545332017561815e-54,1.115135779711357e-38,8.6365130177233862e-48,1.7005861547496735e-53,3.2549076307192075e-38,7.4453746505013098e-45,8.5695541908451553e-62,2.3787734745306186e-39,1.4328164011226421e-53,1.9602259642783614e-68,2.1380476886219453e-54,3.2562346885762627e-38,7.4484100522575295e-45,1.7529453007263955e-45,4.4104524796768694e-49,5.8656968303090473e-32,1.2590450569621785e-62,6.8500520992479148e-65,7.063158547789204e-73,9.4217482786957026e-41,2.1551593224048265e-47,2.1411959307750113e-55,1.5813510040313991e-60,1.5282954417862631e-74,2.8146818703598369e-78,1.1631587775659662e-86,2.3958699355490854e-70,3.3364796083738011e-72,2.3387186489146666e-47,5.2393812286512777e-58,2.7054966942414779e-68,1.0667402768454692e-79,1.2889866906894267e-81,8.2535190662402744e-83,3.1640779528645919e-80,1.3905886021853665e-78,3.5017103957445114e-88,8.8062147471119408e-93,7.2355796281665792e-35,1.8114046224464058e-56,1.313863468071452e-24,1.2282287467658393e-62,1.3741462078554626e-75,2.0178535360408281e-32,5.4494716857022434e-102,4.4130267979101208e-105,9.1200309428300076e-108,3.6459173621421908e-49,2.0971678842880937e-52,5.9769364732315156e-96,6.1628930310988128e-104,1.7904894533997429e-103,1.3094579980157237e-108,4.2336736659184058e-44,1.841927733228297e-87,3.0200275844547766e-42,7.467976399626702e-39,9.9959601796848705e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.7812324181078541e-48,3.0863257763375612e-49,7.5397405196448239e-51,7.7861707007153125e-54,6.3072514726453826e-51,6.4296038476214077e-53,1.0149202041332794e-58,8.4022711506170728e-60,8.9546879482874616e-53,4.5998846085748064e-59,3.0046146827589415e-61,6.8728461066489062e-68,4.1920032539828674e-75,2.9595577149931304e-75,4.6718684060783455e-81,4.6718655156770284e-81,2.7165616955801231e-82,9.5830075649350123e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3390566600018298e-73,0.0,0.0,0.0,0.0,0.0,1.3996870088186956e-92,9.2587801313507814e-103,4.1623420614159362e-68,8.8391885160996216e-75,9.7140461071650826e-85,3.2783746131843682e-64,1.8868083353188193e-67,7.381126105038336e-87,3.7231660118211452e-81,7.3224259981050804e-87,5.845027009676465e-87,4.8587193280596283e-88,1.9705497519312225e-88,6.2169917850686729e-94,3.8979620578498686e-94,5.506388927600274e-91,9.3129811986663168e-101,9.3209121422780813e-101,6.8669265772798604e-104,3.2599893920747545e-111,6.8727746853241576e-104,1.2796402093191912e-111,3.642405122821664e-101,3.6423587803465919e-101,7.0603081377809502e-104,8.5860518670975418e-110,8.8570922594514912e-111,1.1907214861540633e-110,2.5652245718650818e-117,1.891468417173825e-120,2.8995575376607903e-77,2.0360398401384561e-71,1.0359581922119707e-67,4.5504786207985555e-131,1.2689171952948665e-58,9.3204197247191799e-67,1.3450652764649071e-76,1.0264421776592038e-85,1.9913401710862212e-60,3.3552956366998268e-134,3.3552955514923253e-134,1.216479408678858e-96,1.3472568175523952e-92,2.5710745899185173e-92,1.4552259826649097e-104,3.4066122514899602e-67,6.2330423759057406e-97,4.3522011225467703e-103,1.6828028310919504e-99,5.4391805887608025e-86,3.6827828672198765e-90,5.9161687202431746e-100,1.2081953010064393e-65,1.8914684172360331e-120,3.0776998323815886e-84,2.3263946575926399e-89,2.3742653955869866e-95,1.586276827615488e-96,1.4390538676079551e-96,5.4182226537412033e-114
3.0000000000000002e-15,0.003589317264072724,2.3300490410886812e-20,2.3300490133775748e-20,2.2538106012454752e-20,2.2538106019107191e-20,3.9873554684580239e-28,6.0726436931340007e-22,5.1353248498474969e-28,3.4362292101624279e-28,2.8946788552720018e-22,1.3242753531561524e-28,3.4229226767589885e-28,3.3109257965470731e-28,1.9127194925022429e-36,5.7010345729423134e-43,2.3933219572742747e-22,1.09491156951169e-28,6.5154114625976735e-37,5.6542077324431881e-23,4.9786423466068076e-30,1.9419776731124121e-43,1.2490323088066944e-36,2.3780885947189402e-51,2.0915515376131119e-56,1.0880457799696177e-29,2.7290664222879159e-52,2.3616144584713271e-44,1.2956266979907187e-51,2.253194601010439e-52,2.6239006163499762e-23,2.7126776572948707e-38,3.0232113745183506e-37,1.1927620816112581e-29,3.7029988960626582e-66,2.4727601880941566e-46,2.6649011657833698e-51,8.4212607338976537e-53,1.0514137416541755e-37,1.0610570027910448e-46,2.5751727374705254e-52,3.0689122909933144e-37,9.1471729281491407e-44,1.2976722179238487e-60,2.2428433300347028e-38,2.1696929478729387e-52,3.5283995394591291e-67,3.2376146023019055e-53,3.0701635433270302e-37,9.1509021531474266e-44,2.1536181866731468e-44,5.4180545408744062e-48,3.8546007955857446e-31,2.3379727394095602e-61,1.4677063263373223e-63,1.7151710589416422e-71,8.8833619581320598e-40,2.64776693518373e-46,3.2423773611273354e-54,2.8464280788105019e-59,3.6880927624839843e-73,5.8706118505577917e-77,2.7583342099866315e-85,4.9876926335980454e-69,7.8991221969557739e-71,2.8732826941980309e-46,6.436953713062665e-57,4.0917379813764607e-67,1.9154487872988501e-78,2.6613958476152916e-80,1.931733940097471e-81,7.4828257950845975e-79,2.891335002147805e-77,8.2304943674152076e-87,2.3214375230868148e-91,4.7548095353611155e-34,2.7429836233144541e-55,4.3169753877595976e-24,2.2108113921012405e-61,3.3368872889774448e-74,1.3260181928846786e-31,1.5921275210264128e-100,1.4151411920831548e-103,3.1851254711292919e-106,4.4786707006276421e-48,3.1753667010198205e-51,1.7929091474288494e-94,2.0247734252443142e-102,5.8825223574500946e-102,4.2791773473460603e-107,2.7821283889224896e-43,4.7891621620195316e-86,2.8474554360348261e-41,7.0412349946386398e-38,9.3371951077728792e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.1026551761833981e-47,3.7633797721052453e-48,9.330181232412341e-50,1.1859750687108058e-52,7.7489107343405818e-50,6.0621966012158318e-52,1.2468887292243299e-57,1.0322761379148581e-58,8.44298952658895e-52,5.6512852456833316e-58,3.6913825302671026e-60,1.0407449425395603e-66,7.5455150801248179e-74,5.3271996894661553e-74,9.7441655731418953e-80,9.7441587187792033e-80,5.6659676835738927e-81,1.1773414541054956e-61,2.9444089244796528e-111,2.1627199693233071e-119,1.1420182011882358e-126,1.0428362264946905e-133,9.6523712367941911e-143,5.4400658291127007e-148,7.0503402397006856e-148,9.5991444488553534e-72,1.1501558120067656e-143,8.8453782159720147e-153,1.2168701988452674e-157,8.4967768244412036e-164,6.3741437791584759e-158,3.3192557785555996e-91,2.4601885714191442e-101,7.4922088465199214e-67,1.8436007185353605e-73,2.3036150464330945e-83,5.900534806517621e-63,3.9350326015770042e-66,1.708263601559407e-85,5.6379352081078978e-80,1.3166422884671678e-85,1.0511868772534102e-85,8.7437502818161215e-87,3.5469855078941777e-87,1.2965611641167388e-92,8.12901248455933e-93,9.9115013988186223e-90,1.9411876996406479e-99,1.9428393064309133e-99,1.6275326183607275e-102,8.6578106158370669e-110,1.6289175731683592e-102,3.3984392386948296e-110,7.5970127042812918e-100,7.5969028066855e-100,1.6741161615998678e-102,2.2248806469523446e-108,2.3430890553709104e-109,3.1636042020578278e-109,7.546797701762995e-116,6.105051065876653e-119,6.8755279965451879e-76,3.664537077485499e-70,1.568099580471899e-66,1.5984747026511323e-129,1.921502781406367e-57,1.677675256411877e-65,2.8054214497937476e-75,2.4341334734183037e-84,3.0154583385557925e-59,1.2745009883946808e-132,1.2745009585208184e-132,3.155495101662543e-95,3.3272575623092466e-91,7.0842380275422916e-91,3.8521707393326191e-103,6.1318873086685447e-66,1.8955148232194982e-95,1.4478852077391723e-101,5.1175428743894452e-98,1.4761925899209411e-84,1.1047289458887248e-88,1.9291448588051904e-98,1.829549005565476e-64,6.105051066095205e-119,4.6605119286437538e-83,4.1875052080350225e-88,4.9495116865563706e-94,3.0923106286339415e-95,3.2164703425430932e-95,1.3658487529654085e-112
7e-15,0.003589317264072724,5.1666304150988371e-20,5.166630264495007e-20,4.9975798732151255e-20,4.9975798768305859e-20,2.1670409532133227e-27,1.3465428555142996e-21,2.7909372990558247e-27,1.8675158399969036e-27,6.4186313588761361e-22,7.1971412657191524e-28,1.8602839930414796e-27,1.7994161095368614e-27,3.0893288677270376e-35,2.8836590493395273e-41,5.3069277152620068e-22,5.9506006117892031e-28,1.052336870319755e-35,1.2537621746204316e-22,2.7057902966937054e-29,9.8227827716007803e-42,2.017374607898484e-35,3.9273438803060731e-49,1.1644355397036254e-53,5.9132916600712542e-29,1.558312263281216e-50,1.1293651574596814e-42,2.4346129345257095e-49,3.5034273969360807e-50,5.8182146826618277e-23,4.3813810079501681e-37,4.8829349510964319e-36,6.4824018844880547e-29,6.8808416653618481e-63,3.9938795859936633e-45,4.3961969928055606e-49,4.2594520525714649e-51,1.6981924114693709e-36,5.3669549356797074e-45,4.2529071672029664e-50,4.9567491877216032e-36,4.6267577286837531e-42,2.1430406703169737e-58,3.6225283684658791e-37,3.5832570351300335e-50,1.9643506761923503e-64,5.3469394841578243e-51,4.9587705399931413e-36,4.6286441267175512e-42,1.0893281519146636e-42,2.7374871465890426e-46,2.0948918123511528e-30,1.4669063908480428e-58,3.1935953894817407e-60,1.31734268590759e-67,1.4347965094264729e-38,1.339276050577498e-44,5.3546922586867523e-52,1.5847003544641211e-56,2.4596903842663104e-69,1.1288288593517079e-73,1.8660566468638966e-81,9.2284473324148194e-66,5.141390557470845e-67,1.4533451594012734e-44,3.255898772473963e-55,6.6329815757831292e-65,1.009878405246913e-75,4.1804748875977059e-77,1.0156772523407621e-77,4.7525021396209304e-75,5.2209023491451468e-74,4.5429618813058808e-83,4.5701472217090043e-87,2.5841358481989719e-33,4.5300505210554918e-53,9.5723942228111975e-24,1.2308569582143401e-58,2.5629228414033467e-70,7.2066260920990676e-31,1.1285125586912437e-95,3.6327797989033904e-98,3.0030272492600094e-100,2.2617424575919906e-46,5.2356605836560617e-49,1.7827409603862392e-89,7.3528448229002661e-97,2.1362055149458333e-96,1.319682092377889e-101,1.512026227103105e-42,7.3925757317437966e-82,4.5990824996321323e-40,1.1372661015450436e-36,1.3905926778436403e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.5926106130193448e-45,1.7528310865126698e-46,4.4971689689271363e-48,1.86952183711e-50,3.9195162071081847e-48,9.7913465807953212e-51,6.306133577860259e-56,5.2212213064176918e-57,1.3636678192826406e-50,2.8584894640746059e-56,1.8671453754726788e-58,1.718792080666844e-64,4.2000304874546775e-71,2.9658554412234289e-71,1.8736542154488243e-76,1.8736495780959539e-76,1.0895035340941984e-77,5.9551891991202067e-60,1.0552443063680574e-106,3.1004028960648965e-114,6.5486448192905444e-121,2.3919643315709161e-127,8.8555550289057472e-136,1.996389293315188e-140,2.5873301444724255e-140,1.5853114738785461e-69,1.0552498667068604e-136,3.2460642742226021e-145,1.7862555661051438e-149,4.9889989834705997e-155,3.6522215684328974e-152,2.2457643704334293e-87,5.9424248092185017e-97,4.1711886658851579e-64,3.5450336987569929e-70,1.5585915499869624e-79,3.27972868786805e-60,7.5542856217158588e-63,7.4055563892971433e-82,9.3110581916573504e-78,7.1941692407794952e-83,5.7624589395451761e-83,4.8487420776906686e-84,1.9747302060096404e-84,2.4881396623850123e-89,1.5590435466437593e-89,5.518202670711453e-87,3.6838508882836122e-96,3.6869265400017176e-96,1.0866775285221514e-98,2.0627906307758647e-105,1.0875849431139323e-98,8.0969161029649871e-106,1.4608283408378761e-96,1.4607539889425087e-96,1.1297115106471518e-98,3.2539740519850063e-104,5.0610424269166463e-105,7.6213486125853167e-105,6.5244783687183533e-111,1.9243358354084638e-113,4.6428277522503115e-72,2.0368852265060703e-67,2.5741209723006901e-64,1.8396407184326056e-123,3.1733695884784008e-55,9.340359583278319e-63,5.3945769228137552e-72,1.6469120145391574e-80,4.9800646444754574e-57,5.4258378645597238e-126,5.4258378365613849e-126,4.5873279860181744e-91,2.9124795225700505e-87,2.2231500888168472e-86,8.4513659734677487e-99,3.4137565244176011e-63,2.1558423080279767e-90,6.0212067458873646e-96,5.820856257190302e-93,4.055820659997035e-80,1.0984637710062423e-83,5.6083327793286661e-93,3.0214214139636929e-62,1.9243358356612146e-113,7.6967569945149152e-81,2.331325355144725e-85,9.4170775430145005e-91,2.6099910845608616e-92,9.4742437192383954e-92,1.4270061686784777e-108
1.5e-14,0.003589317264072724,1.0839792959354239e-19,1.083979229308295e-19,1.0485117946047555e-19,1.048511796204236e-19,9.5869887195153189e-27,2.8251002019295004e-21,1.2347105733990749e-26,8.2618898182580004e-27,1.3466523157140128e-21,3.1840098630065194e-27,8.2298958677358331e-27,7.9606162495165362e-27,2.8731295492773565e-34,5.5460277809252883e-40,1.1134128390570482e-21,2.6325414891847013e-27,9.7869186680541814e-35,2.6304542664992709e-22,1.1970463399581731e-28,1.8891775599151632e-40,1.8761935817630591e-34,1.5407380137623527e-47,9.2364372243984686e-52,2.6160397730320217e-28,3.092048326800394e-49,2.1416966301848665e-41,9.8537038855145867e-48,1.3552489110213533e-48,1.2206843640123502e-22,4.0747600900412894e-36,4.5412072821563012e-35,2.867814055039298e-28,1.0483215181851848e-60,3.7143788932045786e-44,1.7219400982249826e-47,8.1916512797686641e-50,1.5793506939529731e-35,1.0322017211220486e-43,1.6685081054581407e-48,4.6098563917504821e-35,8.8984495256196617e-41,8.40721782337874e-57,3.3690143366958533e-36,1.4057904637071896e-48,1.5581169553041833e-62,2.0977248838793063e-49,4.6117368566144273e-35,8.9020778675476159e-41,2.0950603187513184e-41,5.256169655704636e-45,9.2678019335684725e-30,1.1748961242739656e-56,5.1452499177503539e-58,4.2573662563052664e-65,1.3343861507937404e-37,2.5757778394300103e-43,2.1007020949074932e-50,1.2570028699771527e-54,6.717161051965634e-67,1.8011241537567629e-71,5.971940863696168e-79,1.3982369952988911e-63,1.5628851238939587e-64,2.7951631547732816e-43,6.2619476557884469e-54,2.5343583298839421e-63,7.4339938824635838e-74,5.2562188824353713e-75,2.4412705685192449e-75,1.4014518034760154e-72,7.6729911948946594e-72,1.1465312895550038e-80,2.311237361848553e-84,1.1432218691316383e-32,1.777239218392505e-51,2.0083142708862846e-23,9.7635879706196564e-57,8.2828824226107031e-68,3.1882154093823385e-30,1.1388589738350638e-92,7.2753775347796429e-95,1.2031331206789493e-96,4.3394994586420221e-45,2.04925516268206e-47,2.3081808666198508e-86,1.904730128051235e-93,5.5337756827772836e-93,2.8331557654898324e-98,6.6892035053324095e-42,3.1582332114484577e-79,4.2772485798569803e-39,1.0576787766718775e-35,1.1512054999919846e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.9095069405543429e-44,3.0142252513784004e-45,7.7993717078294143e-47,6.6303823593001207e-49,7.5382920941564419e-47,9.1061076703888046e-50,1.2126046011273131e-54,1.0041283178792654e-55,1.2682324056389748e-49,5.4976036356524604e-55,3.590992871994413e-57,6.7431844631561833e-63,3.330603008764716e-69,2.3525826363663781e-69,2.9895448573465809e-74,2.9895300152302181e-74,1.7384331308993881e-75,1.1453494980539874e-58,9.3017699685223549e-103,5.4661584813881355e-110,2.3091749289178798e-116,1.6869261068170705e-122,1.2490151196228782e-130,5.6315473205210302e-135,7.2985280480242166e-135,6.2195749672916273e-68,1.4884343779940234e-131,9.1567029963315615e-140,1.0077540554015649e-143,5.6293024702816413e-149,1.0839000437453975e-146,7.1881694236630472e-85,3.8098336123524518e-94,3.3086686432821649e-62,5.6565060639368865e-68,4.988672357832608e-77,2.5955641561016496e-58,1.2026177319003291e-60,1.5782888524147043e-79,3.6529259325337314e-76,5.5595777810091234e-81,4.4730538606912535e-81,3.8246114183178542e-82,1.5663874378456597e-82,3.9589559149208821e-87,2.4785572340094388e-87,4.3772653564707131e-85,5.7718766375594047e-94,5.7765720550092017e-94,3.4155799302983447e-96,1.2980280174342268e-102,3.4183596380686759e-96,5.0949434608567944e-103,2.3309400824425681e-94,2.3307021142539958e-94,3.602773902536051e-96,1.3452556457126088e-101,2.8278532422791344e-102,4.8684787037223008e-102,8.2694508172024355e-108,4.8799081867475892e-110,1.4820356080902522e-69,1.611987631608969e-65,1.0011195094164622e-62,9.2509402120878391e-120,1.2449824240131403e-53,7.4090952564106747e-61,8.6078238445238196e-70,5.2714251788847288e-78,1.9538016355931013e-55,5.457487427990264e-122,5.4574874245071258e-122,1.8133290477910923e-88,9.8954420740164816e-85,1.5127004018253554e-83,4.8075432645091445e-96,2.7077560429471229e-61,2.9359251638226711e-87,1.6405724588453859e-92,7.9280041553600297e-90,2.6236096483500424e-77,1.4222220309919667e-80,1.1403035598598073e-89,1.1853207262148998e-60,4.8799081880270342e-110,3.0195509772236334e-79,1.8492383007166132e-83,1.4806762819384953e-88,2.3114211901793548e-90,1.6869920870069881e-89,5.0956619298524925e-106
3.1e-14,0.003589317264072724,2.2186117232805432e-19,2.2186114455671508e-19,2.1460192207285259e-19,2.1460192273954439e-19,3.9960229542837858e-26,5.782216390802807e-21,5.146487299336956e-26,3.443698891348026e-26,2.756225391819924e-21,1.3271461583898668e-26,3.4303630458585776e-26,3.3181225435555022e-26,2.4249096417493095e-33,9.429483314435825e-39,2.278848637875265e-21,1.0972855538121875e-26,8.2601242251260447e-34,5.3838756067307611e-22,4.9895353470603084e-28,3.2120244845498655e-39,1.583499956493975e-33,5.2593919682777459e-46,6.3186820163979343e-50,1.0904104188212116e-27,5.3369116407802277e-48,3.6170129999471874e-40,3.4160152975582177e-46,4.5948245301228405e-47,2.49841048543268e-22,3.4390802467035506e-35,3.8327486800685498e-34,1.1953542441085433e-27,1.3170542872675186e-58,3.1349230713920583e-43,5.8594840391433695e-46,1.3926339129423618e-48,1.332969255884852e-34,1.7549609955848081e-42,5.6958690110623345e-47,3.8906892213024414e-34,1.5129309694599656e-39,2.8697441988028716e-55,2.8434343552530237e-35,4.7990214153847459e-47,1.0658746539500585e-60,7.1611352703599022e-48,3.8922772745230145e-34,1.5135479716310657e-39,3.5620641853991233e-40,8.907452473171111e-44,3.8629811863794595e-29,7.8344806616571364e-55,6.8707696797694493e-56,1.1377446678582402e-62,1.1262172339450065e-36,4.3793997830756239e-42,7.1708622026969967e-49,8.599207978268749e-53,1.3705170833854246e-64,2.466788418824398e-69,1.6363004289032732e-76,1.7398921937013162e-61,3.8923767423787195e-62,4.7524060505793877e-42,1.0646726461420484e-52,8.2250445666719919e-62,4.4194223842388736e-72,4.9498121167596432e-73,4.217825844255674e-73,3.3191028002638641e-70,9.0785205639971464e-70,2.161542356704294e-78,8.720579085377781e-82,4.7651485963681263e-32,6.0670616025788648e-50,4.1104282955480998e-23,6.6797009810948144e-55,2.2135672293749009e-65,1.3289068099420365e-29,8.5418958085330138e-90,1.0738696698160858e-91,3.5520447901629125e-93,7.3433334928400866e-44,6.9632589111876378e-46,2.4650887291302982e-83,4.0687573178260233e-90,1.1820898331519563e-89,4.5129579964972259e-95,2.7881757182169473e-41,1.0387892630920579e-76,3.6100167220612499e-38,8.9267912382059942e-35,7.9790943443120042e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.1747636455907201e-42,4.2355285090601485e-44,1.1003602420900719e-45,1.8844231935890012e-47,1.2816914789261893e-45,7.6854932310508959e-49,2.0609280564381267e-53,1.7070786282308199e-54,1.0703790556277559e-48,9.3470961001824909e-54,6.105440886375214e-56,2.3019469567337474e-61,2.277239416550049e-67,1.6094542991757392e-67,4.0944306885452553e-72,4.0943900148761351e-72,2.3810790817090112e-73,1.9473878435616399e-57,2.3737844009977456e-99,2.7902823936296757e-106,2.3576672230941322e-112,3.4448223760418159e-118,5.1007151035467413e-126,4.5996313776935901e-130,5.9611826133396675e-130,2.1232429961547252e-66,6.0790821767675522e-127,7.4788260623457037e-135,1.6461792082655993e-138,1.8391101528194458e-143,2.9758991786596706e-142,1.9701197441169385e-82,2.0889195760881497e-91,2.263519205579986e-60,7.7474939229069303e-66,1.3672768606708887e-74,1.7675739167378533e-56,1.6396977329644315e-58,2.593791781571373e-77,1.2470164000805963e-74,3.6176967109205053e-79,2.9348926062624575e-79,2.5876560915811764e-80,1.071585755083816e-80,5.3921926696894575e-85,3.370246382301479e-85,2.9947282941418241e-83,7.6305012175480069e-92,7.6364063826152394e-92,9.0363079479859883e-94,6.8627516785635335e-100,9.0433071841084095e-94,2.6936214766263472e-100,3.1926573268469859e-92,3.192005189620057e-92,9.8031056883664505e-94,4.2941771269382073e-99,1.2309487184069267e-99,2.6501311900718391e-99,8.8501196306198515e-105,1.0445897475008586e-106,4.0400452995920009e-67,1.0977672726917625e-63,3.3596372294385043e-61,3.8929416250362826e-116,4.2500612138277207e-52,5.0688822987334751e-59,1.1790233576207669e-67,1.4448055057650814e-75,6.6698834191398467e-54,4.5932827360369151e-118,4.5932827525377209e-118,5.1889738723026898e-86,2.7971190386299974e-82,8.5526891018346085e-81,2.151141631781626e-93,1.8522849088073644e-59,3.3203756113939868e-84,3.7110028232393048e-89,8.9681749688802228e-87,1.4007505498407708e-74,1.5189037701177335e-77,1.7031569174915478e-86,4.0460580254217054e-59,1.0445897480463763e-106,1.0307622105491276e-77,1.2650769951781624e-81,1.9706183853985006e-86,1.6660385094756481e-88,2.4351304604241462e-87,1.4720672761704231e-103
