Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862)
0.0,0.0019489278474236872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0019489278474236872,3.4993799325599171e-23,3.4993799297556025e-23,3.4001042281985927e-23,3.4001042081960199e-23,4.8991203802480522e-32,8.1898968998848487e-24,6.4452282520849725e-31,4.3405228277418323e-31,3.8777159820711307e-24,1.6335785015247852e-30,4.3221382649697797e-31,4.1995213077459641e-31,4.6582113404399821e-40,1.962380415327996e-46,3.2476737301151005e-24,1.3681584789728581e-30,1.7526643676068879e-40,8.3459643083753581e-25,5.2476011477191802e-32,7.3835083250024835e-47,2.4344146721631466e-40,2.2174922282757754e-55,7.1341306831860809e-61,5.585295351346796e-33,1.9744800441712497e-56,9.3930546515681816e-48,7.582320394138147e-56,1.0463644734450756e-55,2.3239255723498257e-25,1.8314779339056583e-40,6.0638243100767145e-40,5.7667247051976596e-33,6.8070307099707096e-72,1.7686823673260323e-51,4.2670289545600669e-55,8.0016165784199854e-58,7.2218327197126084e-41,3.9356459230300491e-51,2.5423093257222209e-57,3.8961365167048929e-40,1.6413385870916416e-46,3.8314082727970202e-66,1.5339036734437143e-40,7.2745895122061362e-56,1.6140703152180025e-72,3.6937337777925098e-56,3.8931190827577729e-40,1.6400674180593662e-46,9.1926571492220383e-48,1.754121190580427e-51,2.8703164115612543e-33,7.2241042202059091e-67,3.1284792926701882e-69,5.2633153831387488e-77,6.8181087568191928e-43,2.872287692661061e-49,8.6263540442959873e-58,2.7679311139323316e-63,7.8505714161568259e-80,1.8180875139100238e-82,8.4065390843234211e-92,2.6265793475588216e-74,2.9898211047321944e-76,2.646149550863488e-50,2.7547633466826809e-62,8.9863592349628736e-73,2.3073065033580693e-84,1.5696642643920684e-86,9.3165468720274581e-88,8.1134397039456634e-87,3.8862299074330884e-85,7.3651519083373693e-93,1.6077529756236068e-97,1.5621242410975088e-36,1.4418180483933515e-60,2.4848643184342856e-27,2.3157053333193272e-67,4.8736861451784857e-80,5.1518682993211697e-34,1.0206288204161459e-107,6.1601641332617564e-111,8.5396388238834008e-114,1.4689594430435818e-51,5.1354503690436262e-55,-4.0573323456291342e-109,-6.8260111791183562e-117,-2.4383791035855222e-117,-3.3278899102375919e-123,1.943243716672285e-48,5.6834271304875464e-93,1.356428718334317e-43,4.8701422856512428e-41,1.2433000633499074e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.6516913664449233e-51,3.5791315057332195e-53,3.9780474739775716e-55,2.7556778413563932e-58,2.09230985906902e-53,3.8175183610121716e-56,1.0052929640935337e-61,8.6353451094559286e-63,1.010578671420667e-55,3.4528240177319177e-62,2.8607410034998431e-65,1.205153956030935e-71,4.7308678103968957e-79,1.6486251376540585e-79,4.3414835133681434e-85,4.3414828481791096e-85,6.220698505899819e-87,4.0557821218400196e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1676293885487982e-77,0.0,0.0,0.0,0.0,0.0,2.0353364707724219e-98,2.0914654753961874e-109,8.2525134868105559e-73,3.2275795725899611e-79,3.5398330370928791e-89,3.5304470795096263e-67,1.2372945218258574e-70,2.3934082817257575e-92,6.3738715748129414e-86,2.3476497089523363e-91,1.6737677642775749e-91,1.4406580342771208e-92,9.9527661733632253e-94,5.2403208760783777e-99,3.6801556080249241e-99,6.7675852787269796e-96,8.0488155992834774e-106,8.0504169734788084e-106,5.2943598154242973e-109,2.1414158480844134e-117,5.2954131923871558e-109
3.0000000000000002e-15,0.0019489278474236872,1.1497962497139052e-22,1.149796247871071e-22,1.1171770891199714e-22,1.117177075975425e-22,3.2194219450952415e-31,2.6909661306880991e-23,4.2354356723302302e-30,2.8523435571170865e-30,1.274106140779326e-23,1.0734942371592338e-29,2.8402622717832689e-30,2.7596854136857534e-30,4.3920271885865049e-39,2.4109242265966055e-45,1.0670923468710944e-23,8.9907540031862447e-30,1.6525118910923133e-39,2.7422452761281791e-24,3.4484235340786117e-31,9.0711663672424424e-46,2.2953051336951861e-39,3.3579142544105087e-54,1.2841427030963112e-59,3.670336711732625e-32,2.5423428785238713e-55,1.1485589032265469e-46,1.1929382110132754e-54,1.5784292218111241e-54,7.6357555082054441e-25,1.7268218202366851e-39,5.7173189620304286e-39,3.789561705646599e-32,1.4177578369382349e-70,1.6676144826797886e-50,6.461204049927375e-54,9.8305475744536471e-57,6.8091565283319966e-40,4.8352215994186533e-50,3.8497823819651692e-56,3.6734991549268809e-39,2.0165012679884028e-45,5.8018412433282734e-65,1.4462518426091792e-39,1.101580469092893e-54,2.9053242172164659e-71,5.5933673395602195e-55,3.6706541564782567e-39,2.0149395492791701e-45,1.1293833603505512e-46,2.1549410894929496e-50,1.8862079332420261e-32,1.3420925391478448e-65,6.7058692254551948e-68,1.2785675893147606e-75,6.4285017098456643e-42,3.528810227327614e-48,1.3062754874599046e-56,4.9822728537986543e-62,1.8957885174998873e-78,3.7920084529713595e-81,1.9935442300235419e-90,5.4698448740779817e-73,7.0805295196186822e-75,3.2509835940590353e-49,3.384423041026495e-61,1.3594042743537549e-71,4.1458375434881832e-83,3.2444108768456082e-85,2.1849242360409976e-86,1.9192261609507307e-85,8.0824901007140688e-84,1.7327641184264617e-91,4.2418416432080604e-96,1.0265387880753117e-35,2.1833243309128511e-59,8.1645310607954179e-27,4.1682693713165906e-66,1.1839187296171231e-78,3.3855131565109967e-33,2.9842250177806738e-106,1.9769326730513485e-109,2.9845483154494491e-112,1.8045747413697015e-50,7.7760257105965574e-54,1.6806373962843271e-107,2.6324569248645292e-115,9.4036293695501262e-116,1.2887396054401536e-121,1.2769886878488728e-47,1.4790068843717966e-91,1.2789184911818017e-42,4.5918484282110641e-40,1.1622069577505131e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.2577920120794437e-50,4.3675445232504953e-52,4.9293708714231362e-54,4.202016258072511e-57,2.5705520895995285e-52,3.5993716493008126e-55,1.2350696712606085e-60,1.0609122856619693e-61,9.5283110850678273e-55,4.2420401146781934e-61,3.5146221833141094e-64,1.8249463502554082e-70,8.5154981227596051e-78,2.9675212789601616e-78,9.0550808198787693e-84,9.0550792424330138e-84,1.2974584765474589e-85,4.982816068501465e-65,3.8187562585511911e-118,4.7166062132038683e-126,8.9729326507736402e-134,1.5090150768660826e-140,2.6668394187552303e-150,2.6933755421965449e-155,9.7502601008902536e-156,6.3109792141268472e-76,1.6591419458934586e-150,8.9858355381513624e-161,5.6498305661267359e-166,6.9387126949262222e-172,7.5474644674099614e-168,4.8266501594858985e-97,5.5573173216893956e-108,1.4854518096283975e-71,6.7318064057248814e-78,8.3944585513141457e-88,6.3544504438290262e-66,2.5805186906708165e-69,5.5445718280052362e-91,9.6518476927542501e-85,4.2228156353880443e-90,3.0114306415114091e-90,2.5928565275702931e-91,1.7914930028138137e-92,1.0929327218060959e-97,7.6752006207816703e-98,1.218163928294495e-94,1.6778591908261565e-104,1.6781928127533437e-104,1.2549317029002809e-107,5.6875968047796194e-116,1.2551812550958916e-107
7e-15,0.0019489278474236872,2.5495481168203455e-22,2.5495481068049371e-22,2.477218669970932e-22,2.477218598533187e-22,1.7496857722921089e-30,5.9669249399235367e-23,2.3018670852618631e-29,1.5501866613656983e-29,2.8251884087557006e-23,5.8342005006720847e-29,1.5436207410859693e-29,1.4998289686362567e-29,7.0937797941672339e-38,1.2194773921608981e-43,2.3661583941685886e-23,4.8862732816799358e-29,2.6690537249403091e-38,6.0806299321467014e-24,1.8741429517414128e-30,4.5883164296885155e-44,3.7072636600752381e-38,5.5455641998668913e-52,7.1493317755836609e-57,1.9947473873403448e-31,1.4535408842418349e-53,5.7476949123107069e-45,2.2446615330410933e-52,2.5769037505995685e-52,1.6931458227643936e-24,2.7890754484109861e-38,9.2343200728216668e-38,2.0595435441600209e-31,2.6485730186117036e-67,2.6934453090654919e-49,1.0663419524480898e-51,4.9723678001100312e-55,1.0997818877259266e-38,2.4457192909679667e-48,6.3579441953303752e-54,5.9332430781797186e-38,1.019971899576961e-43,9.5816581408113141e-63,2.3359130069779357e-38,1.8192649005282691e-52,1.617504290763982e-68,9.2374754293210104e-53,5.9286481330585787e-38,1.0191819801647807e-43,5.7125645213052354e-45,1.0892585195935055e-48,1.0251130271589047e-31,8.4584155399151805e-63,1.4658064061416538e-64,9.8654771220279184e-72,1.0382991954779915e-40,1.7849192266618873e-46,2.1573020621615707e-54,2.773829212904185e-59,1.2786380633282927e-74,7.2916141632382927e-78,1.3487202442985776e-86,1.0190051286661851e-69,4.6404202205635696e-71,1.6443920151876447e-47,1.7118853675613913e-59,2.2114268877642051e-69,2.227711572562163e-80,5.220537349352469e-82,1.2043313912284753e-82,1.2253900420916099e-81,1.4671445272698722e-80,9.7992180586776974e-88,8.5567837464357716e-92,5.5790151903576948e-35,3.6057772176037442e-57,1.8103811354365814e-26,2.3206651513102836e-63,9.1351813972453813e-75,1.8399517509440979e-32,2.1688963842363828e-101,5.2143086616404319e-104,2.8913748196736732e-106,9.1188833476450619e-49,1.2829527659452213e-51,2.3900991888279573e-102,1.6084332251704881e-109,5.7456260196554221e-110,6.7121351749476589e-116,6.9401544777713257e-47,2.315005986929825e-87,2.0656468367599008e-41,7.4165306844029763e-39,1.7413203837817432e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.6478351947804869e-48,2.0475715395270558e-50,2.3951969952176771e-52,6.6788351614778244e-55,1.3002209233142403e-50,5.8134890177050761e-54,6.2468789363779441e-59,5.366148718742276e-60,1.5389634952924109e-53,2.1456780930559215e-59,1.7777298872672649e-62,3.0138897330705881e-68,4.7403322232446968e-75,1.6521161097238597e-75,1.7411638869715258e-80,1.7411628197182382e-80,2.4948458050353239e-82,2.5203659419638588e-63,1.401912486551008e-113,6.9261438512998798e-121,5.2705602300860768e-128,3.5454888779432018e-134,2.5062334981745395e-143,1.0124684575126036e-147,3.6652269287711629e-148,1.0422581686056879e-73,1.5592872547139332e-143,3.3779472455322138e-153,8.4954694432788086e-158,4.173407915941403e-163,4.5960988656857572e-162,3.2656148047391571e-93,1.3423228834083911e-103,8.2701323544674831e-69,1.2944613233080431e-74,5.6796174334307948e-84,3.5342855395502796e-63,4.9571395738699397e-66,2.4370861046628298e-87,1.5939751323738011e-82,2.321982336963068e-87,1.6632447458319289e-87,1.4403005254289413e-88,9.9735790806690082e-90,2.0996730290453097e-94,1.4736609737859621e-94,6.7819387835873467e-92,3.1908915756428184e-101,3.1915181623044878e-101,8.3968891380390885e-104,1.3580899329042172e-111,8.3985381616958793e-104
1.5e-14,0.0019489278474236872,5.3490515814250057e-22,5.3490515371168441e-22,5.1973015505822163e-22,5.197301234541679e-22,7.7406093610475864e-30,1.2518842683836885e-22,1.0183459044806002e-28,6.8580253896613228e-29,5.9273424451305089e-23,2.5810449293749281e-28,6.8289777264677692e-29,6.6352429123295181e-29,6.5973343297922441e-37,2.3453724499775602e-42,4.9642817203502453e-23,2.1616828405141209e-28,2.4822651377304128e-37,1.2757396527341194e-23,8.2912064099994599e-30,8.8245279309686582e-43,3.4478219797328074e-37,2.1756208451691023e-50,5.6710307510864655e-55,8.8247563745441783e-31,2.8851649818102535e-52,1.1025471768814352e-43,9.0880635728293176e-51,1.0083385968075947e-50,3.5522864761136506e-24,2.5938874885285177e-37,8.5880671182880798e-37,9.111414311241205e-31,4.0634695877530008e-65,2.5049477411207508e-48,4.1793475750206967e-50,9.5630038806572663e-54,1.0228177015711078e-37,4.7037553629380242e-47,2.4943682622288968e-52,5.5180060067462097e-37,1.9616681755581699e-42,3.7590339707365815e-61,2.1724387666440841e-37,7.1373766023083913e-51,1.2830397277713347e-66,3.6240678345910287e-51,5.513732852757761e-37,1.9601490084996464e-42,1.0986731132629184e-43,2.0928000701048922e-47,4.5351001788508664e-31,6.805777511644696e-61,2.3723863052565237e-62,3.2028688170846025e-69,9.6563593406561797e-40,3.4328651320016239e-45,8.4634707827175322e-53,2.2002718087875199e-57,3.5317918645638018e-72,1.1634635500788704e-75,4.3165593517037083e-84,1.5576824352905343e-67,1.4231216319397492e-68,3.1625981211973583e-46,3.2923993909694229e-58,8.4909934560570689e-68,1.6819536720290569e-78,6.7108855137397252e-80,3.0491758999365196e-80,3.6367236566597559e-79,2.1701215535593596e-78,2.528412793521852e-85,4.4240129656902737e-89,2.4681563479751861e-34,1.4146301267670767e-55,3.7981921459853837e-26,1.8408376808258972e-61,2.9657836072688593e-72,8.1399388186173529e-32,2.2394509287956615e-98,1.0713004556958053e-100,1.1883768267831697e-102,1.7512404388640597e-47,5.0261341655510968e-50,3.0216336486269234e-99,4.0684588635937718e-106,1.4533303116292325e-106,1.4244492716528449e-112,3.0703232873966366e-46,9.9729185817031147e-85,1.9210898801639235e-40,6.8975123082539504e-38,1.4530488618431638e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.1692184996527087e-47,3.5486131116870907e-49,4.1880353326713178e-51,2.3877010587767177e-53,2.5006680248199008e-49,5.4065932291303762e-53,1.2013604651647959e-57,1.0320252637922926e-58,1.4312603813936549e-52,4.1266918405748191e-58,3.4190011519273264e-61,1.1824055612408758e-66,3.7594927654189787e-73,1.3104769096496664e-73,2.7781700656152345e-78,2.7781666496997316e-78,3.9807691318930385e-80,4.8472955545117626e-62,1.2906113257148435e-109,1.2753126491061473e-116,1.940987153647708e-123,2.611425944019134e-129,3.6917486180755638e-138,2.9827952823273473e-142,1.0797989914904082e-142,4.0889923796608652e-72,2.2969979822618296e-138,9.9519430811056283e-148,5.0057584446542403e-152,4.9181716089652102e-157,1.5631530814537239e-156,1.0452327942265127e-90,8.6058634486098076e-101,6.5601154197934259e-67,2.0654872273308371e-72,1.8179305034174697e-81,2.7995535347045946e-61,7.8987127062592634e-64,5.2375656964234847e-85,6.2533386621087835e-81,1.8100292959162437e-85,1.3045490933971026e-85,1.1388376552143179e-86,7.9108795914341072e-88,3.3459921102788266e-92,2.346496436501311e-92,5.3795372491514321e-90,5.0140195712281198e-99,5.0149872582908043e-99,2.6468991645828033e-101,8.571166647420236e-109,2.6474101269229301e-101
3.1e-14,0.0019489278474236872,1.0948057432201662e-21,1.0948057247517595e-21,1.0637466187442444e-21,1.0637464870131014e-21,3.2264199537765705e-29,2.5622678673424637e-22,4.2446417470683643e-28,2.8585437106606966e-28,1.2131608519866849e-22,1.0758199562297275e-27,2.8464361144074722e-28,2.7656840702206585e-28,5.5681163649633134e-36,3.9876547243020829e-41,1.0160493299306147e-22,9.0102330124206499e-28,2.0950196420476095e-36,2.6110918850370282e-23,3.4559171294079601e-29,1.5003663619049379e-41,2.9099515793996493e-36,7.4268569965800457e-49,3.8797076697051566e-53,3.67830671031466e-30,4.9806859450962601e-51,1.8722586244428979e-42,3.1511420325810197e-49,3.4378780607658682e-49,7.2705682206389695e-24,2.1892285538073481e-36,7.248275326571851e-36,3.7977905019628067e-30,5.168476674764637e-63,2.1141603617194347e-47,1.4239223901433638e-48,1.6258716632126292e-52,8.6325634385963969e-37,7.9974319980184363e-46,8.515205037862285e-51,4.6571527276795762e-36,3.3352610992983406e-41,1.283199955884224e-59,1.8335279232160265e-36,2.4365245421919826e-49,8.7775506245091013e-65,1.2371694587289845e-49,4.6535465758965213e-36,3.3326783575829759e-41,1.8679827650942702e-42,3.5510951400818091e-46,1.8903086027468952e-30,4.575477375474205e-59,3.1938826674993341e-60,8.6292969667694769e-67,8.1499218891607485e-39,5.8366369825776167e-44,2.8891526090600142e-51,1.5052667450049019e-55,7.3295650296019045e-70,1.5935587865055924e-73,1.1828659583584251e-81,1.9685072734576779e-65,3.5994171557261889e-66,5.377134376307519e-45,5.5978051822195733e-57,2.780812760120683e-66,1.046543670086028e-76,6.4682303755240303e-78,5.6940700028866405e-78,8.7019097673441098e-77,2.5942343725040661e-76,4.8793079717429438e-83,1.7086054339469252e-86,1.0287704352910898e-33,4.8292283649638211e-54,7.7736339831513142e-26,1.2594048970585338e-59,7.9905776606741468e-70,3.3928615117832046e-31,1.7220830614296814e-95,1.6297201923186517e-97,3.6159548733868754e-99,2.9689358346589291e-46,1.7109549925218074e-48,3.3328904468499018e-96,8.9756171534793392e-103,3.2062606939160496e-103,2.3783741813313633e-109,1.2797631882161963e-45,3.3023766544624541e-82,1.6213960408186331e-39,5.8214886348361339e-37,1.0189666129876459e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.3883846027293357e-46,5.0441424155861137e-48,5.9780743749455666e-50,6.8645923251570385e-52,4.2517076944545276e-48,4.5630554617143814e-52,2.0423213134609896e-56,1.7545890523421258e-57,1.2079739202518626e-51,7.0162748452937371e-57,5.8129407577992988e-60,4.0363754442583436e-65,2.5710747164661326e-71,8.9650134708757329e-72,3.8049970514540032e-76,3.8049876898032136e-76,5.452186248666119e-78,8.2413990786701607e-61,3.3271493183835329e-106,6.5763369687604504e-113,2.0019337727873679e-119,5.3870364154857095e-125,1.5229796724505241e-133,2.4610419229156693e-137,8.9091995916872229e-138,1.3958705516846934e-70,9.4769891703849073e-134,8.2116342081219431e-143,8.2607028999517714e-147,1.6232360583796586e-151,1.1961584128938448e-151,2.8646741823175648e-88,4.718461560158278e-98,4.4880060003230985e-65,2.8290882519778276e-70,4.982642530304007e-79,1.9099147278669538e-59,1.0788688087758099e-61,8.6656191186683588e-83,2.1346205565569764e-79,1.1970659580783399e-83,8.7298983461603378e-84,7.7418914892036637e-85,5.4114964583633048e-86,4.5712360448200504e-90,3.2006009881833476e-90,3.6802030604499704e-88,6.6652050087264458e-97,6.6664487408030167e-97,7.0412632734472952e-99,4.5571845337820843e-106,7.0425778389946677e-99
6.300000000000001e-14,0.0019489278474236872,2.2146064820026009e-21,2.2146064067428762e-21,2.1517790963715175e-21,2.1517785595602874e-21,1.3147833001960532e-28,5.183035265957376e-22,1.7297139085237292e-27,1.1648717992115327e-27,2.4539972679674268e-22,4.3839891271829207e-27,1.1599378669928869e-27,1.1270309625880424e-27,4.5571613851342917e-35,6.5421558321924261e-40,2.0552776165555568e-22,3.6716893171202071e-27,1.7146459091582469e-35,5.2817920027071335e-23,1.4083036430226632e-28,2.4615058547832381e-40,2.3816289489443064e-35,2.4396484342229374e-47,2.5504300680280667e-51,1.4989259185840923e-29,8.2336628957123409e-50,3.0697399785895428e-41,1.0433062208099309e-47,1.128656874526386e-47,1.4707133460841392e-23,1.7917504780935822e-35,5.9322531410471939e-35,1.5476160389433553e-29,5.9482602620638954e-61,1.730306057474806e-46,4.6593659748667396e-47,2.6672397012843503e-51,7.0652794188969874e-36,1.3120612095148993e-44,2.7973232021017428e-49,3.8115673521388748e-35,5.4718011586838384e-40,4.2151108274416416e-58,1.5006312376755692e-35,8.0041203688612952e-48,5.77005879849272e-63,4.0641843536262157e-48,3.8086165395529595e-35,5.4675644965525491e-40,3.0645978109421603e-41,5.8027123166099874e-45,7.7031110378178861e-30,2.8460073433191513e-57,3.9756931494376762e-58,2.1489531806827343e-64,6.6702173741906853e-38,9.5756099100629561e-43,9.4905839004245053e-50,9.8952813458857204e-54,1.2504988107931783e-67,2.0957402369136427e-71,3.1106386086050835e-79,2.2420110583368758e-63,8.2026152765178097e-64,8.8217862333112606e-44,9.1837530541877774e-56,8.4483813344743909e-65,5.7633751378545419e-75,5.044386724552332e-76,8.3639814009461152e-76,1.8255800289674692e-74,2.7196523780815522e-74,7.6164960731047312e-81,5.3374680276389013e-84,4.1922954975967784e-33,1.5864481569866834e-52,1.5723796991585114e-25,8.2795273304585578e-58,1.9899154347783538e-67,1.3826043538070439e-30,1.0660335707840936e-92,1.9745070856977933e-94,8.762643540395685e-96,4.8430280460516466e-45,5.5890542393199527e-47,3.3581822953692512e-93,1.8088234687350345e-99,6.461462276815683e-100,3.2290843417661684e-106,5.2150974245803782e-45,9.695894491211999e-80,1.3270229518791761e-38,4.7645695517821812e-36,6.2166329611965694e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.8402240876212549e-45,6.2252486264269765e-47,7.3931650859709474e-49,1.707494636901868e-50,6.9754140470655013e-47,3.7344477258221836e-51,3.3497902070819624e-55,2.8783098281686415e-56,9.8864839647439428e-51,1.151085506528192e-55,9.5363265142994206e-59,1.3259288606910892e-63,1.6889869746375269e-69,5.8929740814683061e-70,5.0036172990627514e-74,5.0035926749027831e-74,7.1699616015288333e-76,1.3520592757262718e-59,7.396706634599694e-103,2.92410847241997e-109,1.7803055131258141e-115,9.5813807900930703e-121,5.4163712046273576e-129,1.7505065897021729e-132,6.3370019396680416e-133,4.5854431064088157e-69,3.3711668801128488e-129,5.8415300576776345e-138,1.1752532593988022e-141,4.6187689857651185e-146,2.4762638706843598e-146,7.5356027265876599e-86,2.4825861731915082e-95,2.9503791927682916e-63,3.7207740888652975e-68,1.3108200352518579e-76,1.2485790048718788e-57,1.4110509692121852e-59,1.2716356195984345e-80,7.0116462849713506e-78,7.3780266799053316e-82,5.4987593940402988e-82,5.0259078048896162e-83,3.5566973670081033e-84,5.9813881544430193e-88,4.1746439033865899e-88,2.4191837919241301e-86,8.2779081489711793e-95,8.2793567864852838e-95,1.7494578352297697e-96,2.2605218416289371e-103,1.7497643166225182e-96
