Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527)
0.0,0.002004123940663298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002004123940663298,2.7697558787641322e-23,2.7697558767271451e-23,2.6917018961812379e-23,2.6917018807886495e-23,3.5744201601525259e-32,6.7683636732467061e-24,4.9385325452213486e-31,3.3270516493629304e-31,3.2040157813969943e-24,1.3125922781219942e-30,3.3128247306269137e-31,3.2194666244664635e-31,3.3757891745947682e-40,1.3829628517571724e-46,2.6848280382003246e-24,1.0998961304305975e-30,1.2756948693719439e-40,6.9238071190778294e-25,4.1880544975506485e-32,5.2261516319346393e-47,1.7470857694295332e-40,1.4893769446240905e-55,4.6200117614364517e-61,4.1641651538811999e-33,1.3032489430401491e-56,6.687806820202532e-48,5.0004328576701254e-56,7.1737649698611294e-56,1.890241397408558e-25,1.3810667330356437e-40,4.5722509921944659e-40,4.2987740186068407e-33,3.9006940511881561e-72,1.0964090321047293e-51,2.7846293559948875e-55,4.8111606271116934e-58,5.1931274007140784e-41,2.5171994428964318e-51,1.5486545400911205e-57,2.8808339626521008e-40,1.1801940695557006e-46,2.2092992103045424e-66,1.1572747919244023e-40,4.9060494106014183e-56,9.0508577747785723e-73,2.4923288167778994e-56,2.8784688544962015e-40,1.1792251504612689e-46,6.5553798566148403e-48,1.1705682927582605e-51,2.260862952480865e-33,4.2157579074148111e-67,1.8082185344927655e-69,2.9434169270705824e-77,4.9423845486415969e-43,2.0247515114228867e-49,5.7702463630423756e-58,1.7851334078717064e-63,4.1228974129769007e-80,9.5671517959644947e-83,4.0172513833876784e-92,1.4992383855680047e-74,1.6918462245167926e-76,1.7704545712962962e-50,1.5991754275716867e-62,4.8434097592367505e-73,1.1568877128309526e-84,7.6708231698223267e-87,4.5371207146837191e-88,3.7561532038931444e-87,1.8059423781845728e-85,3.4908235240233306e-93,7.5736099104356628e-98,1.1854415449647654e-36,8.580200810181634e-61,1.8874599340525599e-27,1.2945901210229929e-67,2.6378956329591359e-80,3.9543901720885223e-34,4.3533503737344067e-108,2.5940202425918052e-111,3.5339908177732026e-114,9.8078419651757595e-52,3.3521980676226041e-55,-1.7625937929183704e-109,-2.8691509075439661e-117,-9.869055450079059e-118,-1.2507036147830268e-123,1.2978066552199797e-48,2.6199401172053483e-93,1.0069620688282436e-43,3.5033935408439517e-41,8.1233785618301341e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.6966170579741848e-51,2.3308787144353803e-53,2.501643367534386e-55,1.7030558090972064e-58,1.3846540603649969e-53,2.3926898585858012e-56,6.1009313362509945e-62,5.2496981495079457e-63,6.4097437998570022e-56,2.1519888430697869e-62,1.6554212619513338e-65,6.7817801238747391e-72,2.6119894041096636e-79,8.8235638288799362e-80,2.2498742283673381e-85,2.2498739043553944e-85,3.2019856142135359e-87,2.3718251643270038e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2460293184469305e-77,0.0,0.0,0.0,0.0,0.0,9.2777436472823456e-99,8.7856748466113424e-110,4.3579673422544411e-73,1.6574707457844876e-79,1.7233934396812683e-89,2.107929181049694e-67,7.2230237448912034e-71,1.1061887823852452e-92,3.1183768601144372e-86,1.117738561712891e-91,7.9296571150963696e-92,6.8366609753208326e-93,4.6184714964895432e-94,2.3545888062070338e-99,1.6617767743140192e-99,3.0894156996394453e-96,3.427268275439109e-106,3.4279188002935538e-106,2.2431243761752424e-109,8.1407229546644696e-118,2.2435501463296417e-109,2.821979332208464e-118,2.9255566644967667e-107,2.9255408146854892e-107
3.0000000000000002e-15,0.002004123940663298,9.1006263525393824e-23,9.1006263391534734e-23,8.8441632627758732e-23,8.8441631616245773e-23,2.3489046632244848e-31,2.2238909259576834e-23,3.2453213600686049e-30,2.186348215293425e-30,1.0527476093736492e-23,8.6256047879861144e-30,2.1769990963969133e-30,2.1156494834295103e-30,3.1828864804017623e-39,1.6990684524928354e-45,8.8215742210637826e-24,7.2278875185828119e-30,1.2027978590667088e-39,2.2749650825265807e-24,2.7521500378240027e-31,6.4206998873007071e-46,1.647252207132586e-39,2.2553405763007966e-54,8.3160160395026395e-60,2.7364512141406842e-32,1.6781168072900794e-55,8.1804332381562883e-47,7.8674576018496135e-55,1.0824497691367252e-54,6.2107932087250237e-25,1.3021484644962279e-39,4.3109786997647651e-39,2.8249084606596408e-32,8.1243895845916777e-71,1.0337568932785636e-50,4.2165349487542225e-54,5.9108487776393079e-57,4.8963772382683673e-40,3.0925589886044124e-50,2.3451052653697912e-56,2.716214168884591e-39,1.4499524178368145e-45,3.3455071596663122e-65,1.0911446629862499e-39,7.4291590404394494e-55,1.6291531385677238e-71,3.7740972992388498e-55,2.7139842174111174e-39,1.4487620338224525e-45,8.0537507872658816e-47,1.4380470860655482e-50,1.4857099446835394e-32,7.832243368737931e-66,3.8759972455410323e-68,7.1503214417544838e-76,4.6599619885399723e-42,2.4875516065060672e-48,8.7377952878333046e-57,3.2132381704066604e-62,9.9564868946207179e-79,1.9954331845141281e-81,9.5265942106363308e-91,3.1222013626882154e-73,4.0066966308490689e-75,2.1751298108950733e-49,1.9647009566803494e-61,7.3268951421636797e-72,2.0787851376544649e-83,1.5855903726068698e-85,1.064119660037894e-86,8.8852302985931124e-86,3.755998593538882e-84,8.2130257008511243e-92,1.9982678987156604e-96,7.7900444455724601e-36,1.2992874701743473e-59,6.2016370483053783e-27,2.3302620955043845e-66,6.4081316583555334e-79,2.5985990304042786e-33,1.2729220522613726e-106,8.3250537750049189e-110,1.2351436416434852e-112,1.2048675777213269e-50,5.0758579950361535e-54,7.3009624351044883e-108,1.1064752281088846e-115,3.8059571192395861e-116,4.8432603222585027e-122,8.5284434716077449e-48,6.8182122378258463e-92,9.4942136815205481e-43,3.303199615197465e-40,7.5937707602304522e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.0844150985347774e-50,2.8444083885575989e-52,3.1000691010132649e-54,2.5970363531270399e-57,1.7011464016514888e-52,2.2559630180081697e-55,7.4954037111192847e-61,6.4496201615470655e-62,6.0434714220280011e-55,2.643871509130666e-61,2.0338018734578125e-64,1.0269546925127998e-70,4.701546438879797e-78,1.5882394313303772e-78,4.6925881404540751e-84,4.6925873720840758e-84,6.6784196704110105e-86,2.913955504240561e-65,1.4629440223018658e-118,1.7497854272580995e-126,3.1849254534396854e-134,5.2087033953813742e-141,8.5617182135501281e-151,8.3990618798911235e-156,3.0366248246920269e-156,3.4011288340529478e-76,5.4291391668842008e-151,2.6154513999821245e-161,1.5895446227617457e-166,1.8945752846943926e-172,1.7913713560272411e-168,2.2001484725585444e-97,2.3344771904798383e-108,7.8443380766529367e-72,3.4570092185733831e-78,4.0869032011245487e-88,3.7940656972982183e-66,1.506445509254905e-69,2.5627255594146635e-91,4.722106402743513e-85,2.0105489560896673e-90,1.4267168509470782e-90,1.2304472472210033e-91,8.3132265690508672e-93,4.9107894177529377e-98,3.4657484963282431e-98,5.5609419297737479e-95,7.1445264316787158e-105,7.1458817218474275e-105,5.3169378839394493e-108,2.1621818584258489e-116,5.3179465750872325e-108,7.4951966982876875e-117,6.1018679381694254e-106,6.1018303515462528e-106
7e-15,0.002004123940663298,2.0179649054498541e-22,2.0179648981749056e-22,1.9610970002769343e-22,1.9610969453034081e-22,1.2765785737614284e-30,4.93123643158914e-23,1.7637615139854959e-29,1.1882326852777278e-29,2.3343506078931596e-23,4.6878229914367807e-29,1.1831516393224665e-29,1.1498094571323433e-29,5.1408371756356093e-38,8.5941135349384261e-44,1.9560858682701074e-23,3.9281950046178187e-29,1.9426984064401286e-38,5.0444870597854932e-24,1.4957335020142645e-30,3.2476754099655215e-44,2.6605605693322685e-38,3.7246754308153356e-52,4.6298577579259482e-57,1.4872011360749498e-31,9.5952425081559839e-54,4.0968494277482293e-45,1.48050600974041e-52,1.7686405173045553e-52,1.3771759148911216e-24,2.103164555704396e-38,6.9628718288274064e-38,1.5352757002499431e-31,1.5180698963811422e-67,1.6696711383791172e-49,6.958975630772968e-52,2.9897551345859868e-55,7.9083906941422581e-39,1.5642574939863637e-48,3.8729589768827176e-54,4.3870869161562276e-38,7.3340436632666017e-44,5.525060822184971e-63,1.7623618706255417e-38,1.2269289344243956e-52,9.0701197022231014e-69,6.2329419168280395e-53,4.3834853198369907e-38,7.3280226745820728e-44,4.0736897620396633e-45,7.2690086268836845e-49,8.0745107274316541e-32,4.9372745921496019e-63,8.4742700027644106e-65,5.5184684374012033e-72,7.5265359922851758e-41,1.2582367922113993e-46,1.4430394752455864e-54,1.7889380159350408e-59,6.7185685937450475e-75,3.8370004260279976e-78,6.4451660341561183e-87,5.8180548535568013e-70,2.6266018749617177e-71,1.1002104565324197e-47,9.9377144047338253e-60,1.1920686467829238e-69,1.1177263170127892e-80,2.5538288492436619e-82,5.8744365781100895e-83,5.6742962815450344e-82,6.8194260326485764e-81,4.6492131819240823e-88,4.0349299449929801e-92,4.2337198329488285e-35,2.1457835140974019e-57,1.3751346540364909e-26,1.2973629545276492e-63,4.9456714624741845e-75,1.4122812841169316e-32,9.2607563103681501e-102,2.1981674534818993e-104,1.1978798744824411e-106,6.0885737660071812e-49,8.3747529042700828e-52,1.0385696265638328e-102,6.7623472998730417e-110,2.3260537659876611e-110,2.524597556832877e-116,4.6350226899095346e-47,1.0679900908613998e-87,1.5334591415042182e-41,5.3351676813308603e-39,1.1380543616190756e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0543253572145065e-48,1.3338618834331909e-50,1.5068426571246981e-52,4.1292525082455504e-55,8.604634624837148e-51,3.6436968191748838e-54,3.7911205868850093e-59,3.262253250723857e-60,9.761102722749248e-54,1.3373040758531645e-59,1.0287169147630016e-62,1.6960109644542884e-68,2.6172234048770046e-75,8.8422547492835008e-76,9.0231928101974583e-81,9.0231876116248634e-81,1.2841751890324881e-82,1.4739125098179862e-63,5.3728987752769775e-114,2.5705654671773884e-121,1.8715594892652825e-128,1.2243178119404107e-134,8.0494851969122547e-144,3.1586236982914872e-148,1.1419795239800334e-148,5.6169648371403963e-74,5.1045275472571621e-144,9.8361086379091423e-154,2.3911510852789843e-158,1.1400033684443254e-163,1.099479636052651e-162,1.4885775076252593e-93,5.638736276657001e-104,4.3672727803369513e-69,6.6474965822761055e-75,2.7651638522084584e-84,2.1102705441960374e-63,2.8939251066109671e-66,1.1272425924477286e-87,7.7984289535880941e-83,1.1057837723984685e-87,7.8817479983622234e-88,6.8353723831857469e-89,4.6281363082384238e-90,9.4346092711069355e-95,6.6545957915841624e-95,3.0959697741985535e-92,1.3588371228088248e-101,1.3590917445750547e-101,3.5579312193945344e-104,5.1633386787198838e-112,3.5585979510141654e-104,1.7898655796686243e-112,1.1733095512561213e-102,1.1732841214448627e-102
1.5e-14,0.002004123940663298,4.2337692388714721e-22,4.233769206687104e-22,4.1144581332530934e-22,4.1144578900502471e-22,5.6475832608274309e-30,1.0345927535334512e-22,7.8028802415681112e-29,5.2567411025816722e-29,4.8975481692313046e-23,2.0738887041652879e-28,5.2342625326646059e-29,5.0867567096192782e-29,4.7810651810322767e-37,1.6528718382144087e-42,4.1039357119669009e-23,1.7378299912015203e-28,1.8067424963439687e-37,1.0583528798811637e-23,6.6171234387858392e-30,6.246126331467174e-43,2.4743693071379686e-37,1.4612554648842649e-50,3.6725222589313458e-55,6.5793733376437246e-31,1.904629636035123e-52,7.8602307738842859e-44,5.9943458396562231e-51,6.9219689504401821e-51,2.8893691921574924e-24,1.9559788337255546e-37,6.4755839992062398e-37,6.7920550160948739e-31,2.3296817150212311e-65,1.5528212908488587e-48,2.7275130921322172e-50,5.7499896157863873e-54,7.3549511105035705e-38,3.0084749514207006e-47,1.5194513247092018e-52,4.080057799206604e-37,1.4105252999796891e-42,2.1675695051605034e-61,1.6390265621717342e-37,4.8135128772096412e-51,7.1946234438999915e-67,2.4453225352331291e-51,4.0767084122102342e-37,1.4093673449718495e-42,7.8347542157131198e-44,1.3966311040552953e-47,3.5721636622955348e-31,3.9733446651154249e-61,1.371800868173037e-62,1.7919233455333627e-69,6.9998070265701043e-40,2.4199176055729249e-45,5.661297682019736e-53,1.4190318600644163e-57,1.8566183915980898e-72,6.1223948436082759e-76,2.0627688594267835e-84,8.8967470562897813e-68,8.0580389843075381e-69,2.1159939754187861e-46,1.9112802488852553e-58,4.5779135789969799e-68,8.4463557618129893e-79,3.2861670239518972e-80,1.4899013585470829e-80,1.6844730603494129e-79,1.0089638453286332e-78,1.2007936105181539e-85,2.0882061457632635e-89,1.8729976728900902e-34,8.4184074777769476e-56,2.8850434003394504e-26,1.0291164818238511e-61,1.6059325361002666e-72,6.2479265391670245e-32,9.5718008984811044e-99,4.5212722820252371e-101,4.9288802370068045e-103,1.1693212707933379e-47,3.2810229486926272e-50,1.3132311818105417e-99,1.7108188205266238e-106,5.8847277334082136e-107,5.3614638990638565e-113,2.0505333505595257e-46,4.6028634418682015e-85,1.4261454562952922e-40,4.9618057793479123e-38,9.4997279472728346e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.027743842699332e-47,2.3124537774174823e-49,2.6356456960033433e-51,1.4767175010172301e-53,1.654898361894577e-49,3.3886695388079509e-53,7.2908682306061989e-58,6.2740179763768837e-59,9.077980503308165e-53,2.5719805580632827e-58,1.9784702242252634e-61,6.6537721726993344e-67,2.0756932837597731e-73,7.0137824711027969e-74,1.4397267935669225e-78,1.43972512967685e-78,2.0490285815003068e-80,2.8347036829220212e-62,4.9499504941845606e-110,4.7366516153703343e-117,6.8974273030272334e-124,9.0242967103517858e-130,1.1865799300122148e-138,9.3123254439821038e-143,3.3668104496944952e-143,2.2036508837421258e-72,7.5250197743732266e-139,2.899988729990739e-148,1.4099625909482443e-152,1.3444264404405008e-157,3.8070814188580602e-157,4.764529076273669e-91,3.6150950834685989e-101,3.4642523037573218e-67,1.0606979553102423e-72,8.8507329620009109e-82,1.6716255192355871e-61,4.6113288024995592e-64,2.4236345548053121e-85,3.0594115773753449e-81,8.6225058975873838e-86,6.1839874100571999e-86,5.4051236667469218e-87,3.6709690737896489e-88,1.5035479988493125e-92,1.0596623461937777e-92,2.4557721531435549e-90,2.1354657765559711e-99,2.1358591780897582e-99,1.1216764580430226e-101,3.2590739492725322e-109,1.121883131501628e-101,1.1297508003152046e-109,1.8721278481674848e-100,1.8720464567761451e-100
3.1e-14,0.002004123940663298,8.6653770778340084e-22,8.6653769436840033e-22,8.4211795391154219e-22,8.4211785254040313e-22,2.3540104595925113e-29,2.1175310112748822e-22,3.2523753742459218e-28,2.1911007057701396e-28,1.0023909549336702e-22,8.6442940277279992e-28,2.181731229181734e-28,2.1202482340944572e-28,4.0351949770751678e-36,2.810250037873542e-41,8.3996072050296672e-23,7.2435487444688944e-28,1.5248819979358048e-36,2.1661603414905341e-23,2.7581306390772407e-29,1.0619807670116009e-41,2.0883604870359459e-36,4.9882530438842256e-49,2.5124759382914545e-53,2.742393367243018e-30,3.2880211839213994e-51,1.3348816080293806e-42,2.0784715992182583e-49,2.360225318354924e-49,5.9137561035918404e-24,1.6508369074170065e-36,5.465353534731907e-36,2.8310426253252876e-30,2.9646662117786978e-63,1.3105717106464055e-47,9.2931630465178969e-49,9.7759661439499038e-53,6.2075658559859957e-37,5.1150785232232836e-46,5.1870615251968796e-51,3.4435367614022004e-36,2.3981992897206527e-41,7.399321429786476e-60,1.3833307290394086e-36,1.6432151461286946e-49,4.9220053243905396e-65,8.347743933039964e-50,3.4407101579952436e-36,2.3962306358968293e-41,1.3320785583213733e-42,2.3699298804769103e-46,1.48893992158742e-30,2.6720944800897628e-59,1.8474006992882997e-60,4.8293871965332704e-67,5.9078048488159095e-39,4.1144005547261479e-44,1.9325843126861653e-51,9.7079996126814528e-56,3.8556495100320995e-70,8.3856631036214435e-74,5.6526177046718766e-82,1.1250086147892675e-65,2.0393204141231185e-66,3.5976700142138183e-45,3.2495984061899047e-57,1.4997918264476268e-66,5.2639534457558952e-77,3.1713931726482358e-78,2.7897581319863017e-78,4.0323321092028446e-77,1.2066721255541554e-76,2.3202441381163004e-83,8.0751988095522484e-87,7.8069796034103759e-34,2.8738548912964299e-54,5.9047282907211183e-26,7.0406777612758743e-60,4.3281492888977569e-70,2.604239468790334e-31,7.3703280184372589e-96,6.8884848564463683e-98,1.5020288795379794e-99,1.9825162880620614e-46,1.1169691779640916e-48,1.4489606042755039e-96,3.7755005802521938e-103,1.2986645846212603e-103,8.9604896355221821e-110,8.546973374062967e-46,1.5247102597691292e-82,1.2036639404735439e-39,4.1877556371478045e-37,6.6651356757261342e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.447621321790462e-46,3.2886273686223459e-48,3.7640420552570951e-50,4.2476158243586914e-52,2.8137058124070626e-48,2.8599705134238081e-52,1.2394606929033577e-56,1.0666741198705807e-57,7.6617541997753357e-52,4.372927894174425e-57,3.3637715523109126e-60,2.2713985708722547e-65,1.4195556772927383e-71,4.7981606690977965e-72,1.9718638581294561e-76,1.9718592980569783e-76,2.8064197328128143e-78,4.8195805093567182e-61,1.2762914596377732e-106,2.4429300287865465e-113,7.1151881879501722e-120,1.8619061135516476e-125,4.8959005204354764e-134,7.6847072821369669e-138,2.7783569324320395e-138,7.5226667100657386e-71,3.1052003866390191e-134,2.3932659773836957e-143,2.3271685357470506e-147,4.4380090601396631e-152,3.1495945110350094e-152,1.3058193609740983e-88,1.9821050294164763e-98,2.370018904944156e-65,1.4528342152215104e-70,2.4258393518725632e-79,1.1404898007804674e-59,6.2989115212114455e-62,4.0113649420728861e-83,1.0443530772572985e-79,5.7059081552734683e-84,4.1408625265896829e-84,3.6750180553161058e-85,2.5111633418609902e-86,2.0543102562029042e-90,1.4455254275484581e-90,1.6800240710450696e-88,2.8393431228281281e-97,2.839849160614652e-97,2.984546588514987e-99,1.7332082254709801e-106,2.9850786990355092e-99,6.0080923097999712e-107,2.5641250362192979e-98,2.5639019791440584e-98
6.300000000000001e-14,0.002004123940663298,1.7528589444237538e-21,1.7528588897569241e-21,1.7034618910481341e-21,1.7034614779554828e-21,9.5927179687696072e-29,4.2834076747221441e-22,1.3253601420096117e-27,8.928852234025832e-28,2.0276497341124868e-22,3.5225689959827386e-27,8.8906709592499369e-28,8.640124360275844e-28,3.3025601047437081e-35,4.6105040494463435e-40,1.6990837415366643e-22,2.9517623828537972e-27,1.2480232570677625e-35,4.3817717199323584e-23,1.1239521514634304e-28,1.7422894535301851e-40,1.7092037756472041e-35,1.6385949622146996e-47,1.6516471567821968e-51,1.1175372001243902e-29,5.4355239975783441e-50,2.1887584415437334e-41,6.8816229867572595e-48,7.7489852988832538e-48,1.1962531353947524e-23,1.3511099528908839e-35,4.473046236360892e-35,1.1536621255660938e-29,3.4146880487715725e-61,1.0726200316276778e-46,3.041176204535064e-47,1.6037507357841802e-51,5.0805520394021295e-36,8.3918168376897716e-45,1.7039979806102504e-49,2.8183052789718041e-35,3.934467251856967e-40,2.4305698458672298e-58,1.1321724301352539e-35,5.3980571463497323e-48,3.2355678956759232e-63,2.7422908857906059e-48,2.8159923054424998e-35,3.9312378904092544e-40,2.1853985220256619e-41,3.8729544591694541e-45,6.0675116960173646e-30,1.6630021395641899e-57,2.3008882308854706e-58,1.2033275334259555e-64,4.8351814151003923e-38,6.7501034966161011e-43,6.3483644332774456e-50,6.381832067575804e-54,6.5842637278407711e-68,1.1028293348462819e-71,1.4865040635926446e-79,1.2825762949002417e-63,4.6519114642281679e-64,5.9023777851051064e-44,5.33128891257968e-56,4.5593145987195601e-65,2.9069908619609838e-75,2.476446045444494e-76,4.113736291427096e-76,8.4645641446522313e-75,1.2657739142149373e-74,3.6265093064072255e-81,2.5258322000574326e-84,3.1813866499040739e-33,9.4408931449671709e-53,1.1943567712275055e-25,4.6286542198795888e-58,1.0784468163297986e-67,1.0612378287984787e-30,4.5689176680149876e-93,8.3605619736196253e-95,3.6463339401894841e-96,3.2343584889306097e-45,3.6491797818438118e-47,1.4607629789370521e-93,7.6128328868889064e-100,2.6185981806316829e-100,1.2179703774534271e-106,3.4829334528936426e-45,4.4776838159793949e-80,9.8513235563604268e-39,3.4274486108752897e-36,4.068920423975977e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.6561949564235188e-45,4.0612027916864526e-47,4.6579623477112083e-49,1.0572036690022965e-50,4.6162071287586678e-47,2.3406299709635526e-51,2.0329740639902621e-55,1.7498293881230041e-56,6.2706512126202991e-51,7.1741998527494167e-56,5.5183895865542374e-59,7.4614404204272914e-64,9.3254894670480874e-70,3.1539892661127564e-70,2.5930409309118581e-74,2.5930289363517416e-74,3.6906308254773824e-76,7.9068642164048817e-60,2.8375905729844061e-103,1.0863111276317916e-109,6.32797917923991e-116,3.3118433675643731e-121,1.7413396572988757e-129,5.4664917677094509e-133,1.9763769601000973e-133,2.4712026128987846e-69,1.104671936727668e-129,1.7026417126045803e-138,3.31114312488972e-142,1.2628983858626359e-146,6.758345825454501e-147,3.4350075273933563e-86,1.042875609188851e-95,1.5580339126126506e-63,1.9107486080798554e-68,6.381842198941796e-77,7.456712712577923e-58,8.239356855226842e-60,5.8878939183927767e-81,3.4304249464046969e-78,3.5205992745126211e-82,2.6113158152070925e-82,2.3864997272724444e-83,1.6504697789007647e-84,2.688522199232131e-88,1.8858431116497063e-88,1.1043674581418023e-86,3.527802385874112e-95,3.5283926714935138e-95,7.4183989975058999e-97,8.6009482859882361e-104,7.4196412274936545e-97,2.981449729328074e-104,3.372004404478228e-96,3.3714177097395578e-96
