Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555)
0.0,0.00221964000490574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.00221964000490574,1.5472613697784304e-23,1.5472613688533017e-23,1.5043837367435968e-23,1.5043837290198301e-23,1.6257265337168519e-32,4.0770871882920252e-24,2.4628590740364499e-31,1.6607555304978839e-31,1.929024921382099e-24,7.1353465498736617e-31,1.6534780567580872e-31,1.607656951989879e-31,1.4656411201236238e-40,5.4213178854378545e-47,1.6185041607120003e-24,5.9867490430416906e-31,5.5989595041613302e-41,4.2104954765052568e-25,2.2388411007928212e-32,2.0710212629894167e-47,7.4032670014805087e-41,5.1798914958664529e-56,1.4673723799717519e-61,1.9447277831650912e-33,4.3413821226742187e-57,2.6926232785311713e-48,1.6620371959042623e-56,2.5452441260183204e-56,1.0945922455144087e-25,6.2080686420463922e-41,2.1219891554743942e-40,2.0074558633748444e-33,9.1357912715137817e-73,3.1661839418137483e-52,8.7313852161805684e-56,1.2464739703422674e-58,2.1415312569945863e-41,7.7529134323493854e-52,4.2248571943704892e-58,1.2736417987541408e-40,4.7111240156247045e-47,5.1580272638896383e-67,5.208737759601839e-41,1.6698471801453285e-56,1.9079231148045072e-73,8.2250336817768664e-57,1.2724518115007963e-40,4.7067223153963884e-47,2.6483787969365437e-48,3.8810511896386868e-52,1.1697340189260914e-33,1.0333019452589171e-67,4.3278872971447198e-70,6.2818730092583197e-78,2.0800746934245809e-43,7.6940705241259309e-50,1.924386364209432e-58,5.4365506073298504e-64,7.7740453131527473e-81,1.6674548196970007e-83,5.5077245351180768e-93,3.3684732672794703e-75,3.7203187756203558e-77,6.1035810369053863e-51,3.7959830591520094e-63,9.2521744236763314e-74,1.7876911899395076e-85,1.1117884727737887e-87,6.5191031191215823e-89,5.1757460045726477e-88,2.511943369700215e-86,4.5381974364648861e-94,9.6971173921481167e-99,5.5914619707489692e-37,2.2092300385801857e-61,9.5200434749027674e-28,2.8526738587160994e-68,5.1896141756823884e-81,1.9194177879942442e-34,4.3541882917807111e-109,2.5129756798438464e-112,3.2786332594493817e-115,3.2559878399042383e-52,1.0517347304333706e-55,-1.8803477430028781e-110,-2.7293022845210094e-118,-8.8269473288697391e-119,-9.3004132622327055e-125,4.513127483670602e-49,3.3470653239016265e-94,4.3531755913925046e-44,1.4461309008643033e-41,2.6178256645923732e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.2304488728099903e-52,7.450228983267606e-54,7.328285979099083e-56,4.7776991821287585e-59,4.4961966977637897e-54,6.8068407485048111e-57,1.550384110524098e-62,1.3398720575098783e-63,1.8735364965850648e-56,6.0226493854501613e-63,3.8612090908858959e-66,1.4282378282961624e-72,5.2466808087416386e-80,1.640268349810298e-80,3.7360487923024319e-86,3.7360483312666649e-86,5.4015637672858366e-88,5.4962768295480657e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2470215507755481e-78,0.0,0.0,0.0,0.0,0.0,1.1563845506732672e-99,8.9354855131137352e-111,8.06597254705979e-74,2.7698782015161949e-80,2.4421963584772668e-90,5.1298899723426826e-68,1.6615616093195992e-71,1.4225953087831494e-93,4.4985970637732112e-87,1.4584810068364734e-92,1.0220483966888211e-92,8.8487636931856736e-94,5.8420627059877373e-95,2.6605877020750396e-100,1.9009950903055847e-100,3.6305900006824583e-97,3.2788975398323015e-107,3.2794525493439182e-107,2.1194158529594598e-110,5.872090157812894e-119,2.1197746046664821e-110,2.0103748294366013e-119,2.8053854656649183e-108,2.8053715643314388e-108,6.6611884587530921e-111,1.2210884247351315e-116,1.2663745797720181e-117,3.4213381690378565e-118,1.302125475936057e-125,8.4166868641236939e-129,1.0373956789157704e-82,1.9092075005934776e-77,3.7230544182453009e-73,4.7158719803617013e-141,7.4130085789349487e-64,7.9219004525071196e-72,6.9574307207299572e-82,2.4712499932117069e-92,1.5858578042167207e-64,3.0482483164380107e-144
3.0000000000000002e-15,0.00221964000490574,5.0838587332523982e-23,5.0838587271729824e-23,4.9429750801044381e-23,4.9429750293482659e-23,1.068334573854496e-31,1.3396143640175518e-23,1.618450236765265e-30,1.091353629231253e-30,6.33822238762607e-24,4.6889412311227431e-30,1.0865712889828506e-30,1.0564602771337354e-30,1.3818900198121146e-39,6.6604755732978054e-46,5.3179402729047507e-24,3.9341487157546266e-30,5.2790183236193753e-40,1.3834484508469408e-24,1.4712384082847953e-31,2.5443973057786964e-46,6.9802228192627776e-40,7.8438304275809315e-55,2.6412687921358696e-60,1.2779638953610012e-32,5.5905952697642346e-56,3.2960143667083814e-47,2.6151486815037705e-55,3.842821565071875e-55,3.5965174059221169e-25,5.8533211774776613e-40,2.0007322909356879e-39,1.3191852018913324e-32,1.9028565860715931e-71,2.9852586377541987e-51,1.3221249964063202e-54,1.5313809946965093e-57,2.0191580328576106e-40,9.5250070317228057e-51,6.3976404546207475e-57,1.2008619845993994e-39,5.7879512989352022e-46,7.8107206201631613e-66,4.9110950317216788e-40,2.5286252687480831e-55,3.4342592436552993e-72,1.2455049154627091e-55,1.199739999722587e-39,5.7825435046358654e-46,3.2537219368636821e-47,4.767898795860072e-51,7.6868235775973076e-33,1.9198568516254889e-66,9.2776120712926973e-69,1.5261154956482765e-76,1.96121306061243e-42,9.4527143626304212e-49,2.9140688431128527e-57,9.7857856210674318e-63,1.8775373999863053e-79,3.4778322729028499e-82,1.3061134879857467e-91,7.0151560570266554e-74,8.8108549799520191e-76,7.4986849823572736e-50,4.663635721977847e-62,1.39965853858694e-72,3.2124666243448363e-84,2.2983723973528007e-86,1.5292092036337193e-87,1.2243591995235969e-86,5.2244830496037591e-85,1.0678295937189601e-92,2.5587745629138948e-97,3.6743892976281907e-36,3.345405299957685e-60,3.1280066213733326e-27,5.1348127041793481e-67,1.2607626980394171e-79,1.2613315895471188e-33,1.2732714866136569e-107,8.0655996649134277e-111,1.1459792248725394e-113,3.9999128768529532e-51,1.5925297289596104e-54,7.7884619602948129e-109,1.0525058835455811e-116,3.4039519952331999e-117,3.6012508429679581e-123,2.965769407162179e-48,8.7114849177401185e-93,4.1044226550209543e-43,1.3634948458632333e-40,2.4473402400158131e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.4259796573795799e-51,9.0922790347468454e-53,9.0825719262341125e-55,7.2864683534596955e-58,5.5238987526039143e-53,6.4178741003723728e-56,1.9047517801162008e-61,1.6461264924463365e-62,1.7664769143356018e-55,7.399253676286017e-62,4.7437681689620821e-65,2.1627590047669493e-71,9.4439600883259616e-79,2.9524795690255405e-79,7.7923203749548183e-85,7.79231928164293e-85,1.1266107318419225e-86,6.7525663483798466e-66,1.1422467999901957e-119,1.2206603025722049e-127,1.9908246181084938e-135,2.9397161003442543e-142,4.0348459152868091e-152,3.5636712339804125e-157,1.326867555915011e-157,6.4312019129836523e-77,2.5979754595305178e-152,9.3487862853635792e-163,5.2218465043111943e-168,5.5914755973843781e-174,3.8500082081013538e-170,2.742280923285435e-98,2.3742841963379991e-109,1.4518745336302713e-72,5.777172732203725e-79,5.7914926323765138e-89,9.233326218707638e-67,3.4653886966179546e-70,3.2961661594861804e-92,6.8121520306354022e-86,2.6235462511063683e-91,1.8389435658426528e-91,1.5925931635238485e-92,1.0515687739947977e-93,5.5490093746589648e-99,3.9646723661914824e-99,6.5350553095314001e-96,6.8353012071515232e-106,6.8364575454927055e-106,5.0237536756352698e-109,1.559644228336044e-117,5.0246036210426337e-109,5.3396136311906098e-118,5.8512261607454888e-107,5.8511931947834002e-107,1.5795617441143888e-109,3.176342555833472e-115,3.3523932530108138e-116,9.0905141782872868e-117,3.8313100102506501e-124,2.7169613484565888e-127,2.4599981735739313e-81,3.4363971450727365e-76,5.6368283880775702e-72,1.6568794345174981e-139,1.1225412418645598e-62,1.4259420202627537e-70,1.4511212111151399e-80,5.8603923015940659e-91,2.4014415467287347e-63,1.1580675866203133e-142
7e-15,0.00221964000490574,1.1272903805557872e-22,1.1272903772517556e-22,1.0960509606896175e-22,1.0960509331047432e-22,5.8061659696837925e-31,2.9704492557877931e-23,8.7959247794157035e-30,5.9312695438643005e-30,1.4054304059518955e-23,2.5483348410781611e-29,5.9052785514423654e-30,5.7416317428116509e-30,2.2319591068159341e-38,3.3689573166054818e-44,1.1791941845317103e-23,2.1381219842530725e-29,8.5264050066124675e-39,3.0676461604187162e-24,7.9958598755946341e-31,1.2869901673688338e-44,1.1274112228202661e-38,1.2954030032133695e-52,1.470501041012211e-57,6.9454532499755642e-32,3.1974110085157619e-54,1.6534583274353478e-45,4.9224871481166023e-53,6.2902572465823876e-53,7.9748866007341694e-25,9.4539904263928957e-39,3.2314807372122555e-38,7.1694819723385897e-32,3.557381051602447e-68,4.8216375002145381e-50,2.1821165812145112e-52,7.7458591028532651e-56,3.2612460018845121e-39,4.8178759814150376e-49,1.0565752666235982e-54,1.9395698671496973e-38,2.927620073674673e-44,1.2899321408165946e-63,7.9321541396348482e-39,4.1760371086253148e-53,1.9119866399138472e-69,2.0569585558076615e-53,1.9377577375435499e-38,2.9248847895281559e-44,1.6457744036869566e-45,2.4101539641385753e-49,4.1776215967539863e-32,1.2109007509995522e-63,2.0295544564282734e-65,1.17849944971314e-72,3.1676529632738343e-41,4.7813096450637994e-47,4.8125643999607546e-55,5.448142738784422e-60,1.2684940333867787e-75,6.6875025920219637e-79,8.8364626151352417e-88,1.3080879687630728e-70,5.779765279265409e-72,3.7929377265143171e-48,2.358928331300533e-60,2.2779444028880157e-70,1.7299521408453554e-81,3.7106883224785851e-83,8.4730158543877056e-84,7.8232527155853428e-83,9.4907291299380765e-82,6.0592453190876738e-89,5.1791590857633122e-93,1.9969507143007055e-35,5.5249637990612885e-58,6.9359653714660546e-27,2.8587841882239977e-64,9.7358993944073681e-76,6.8550594605409455e-33,9.2861984171784127e-103,2.1352989203173877e-105,1.114355274460718e-107,2.0213874208963092e-49,2.6276836437584977e-52,1.1086511552328107e-103,6.4367861204199738e-111,2.0817474483660516e-111,1.8810522025878901e-117,1.6118309071706432e-47,1.3670640506546455e-88,6.6292636105405698e-42,2.2022506993442455e-39,3.6700580403428739e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.250347808238463e-49,4.2665901771600362e-51,4.4184363008264379e-53,1.1595318671249572e-55,2.7940647010503761e-51,1.036577509245075e-54,9.6341455658766368e-60,8.3262138757091501e-61,2.8531226250459319e-54,3.7426379636146596e-60,2.3994459107457967e-63,3.5717888849276176e-69,5.2572354625569953e-76,1.643746767617375e-76,1.4983591093314593e-81,1.4983583696248864e-81,2.1663340253661657e-83,3.415528134295833e-64,4.1989472962540232e-115,1.7948915709629267e-122,1.1709461219862713e-129,6.9162307858015586e-136,3.7969535660361854e-145,1.3414235015002577e-149,4.9945447610221843e-150,1.0621137564911341e-74,2.4448891183543074e-145,3.5191038291148834e-155,7.8624666839323292e-160,3.3676048568692633e-165,2.4156026613061332e-164,1.8553779028061008e-94,5.7349003149177594e-105,8.0832015062047647e-70,1.1108955872604929e-75,3.9184772812084874e-85,5.1358780973808951e-64,6.6574699951123533e-67,1.4525074863378876e-88,1.1250107348793849e-83,1.4437209682765505e-88,1.0164684472853972e-88,8.8483621972926601e-90,5.8543179238732804e-91,1.066159952598687e-95,7.6132944405774714e-96,3.638299925011741e-93,1.3003006861283782e-102,1.300518096460887e-102,3.3624590420613339e-105,3.7252822440349992e-113,3.3630212737027073e-105,1.2753888351694837e-113,1.1251172152072224e-103,1.1250949114797756e-103,1.0672499103767419e-105,4.9357787248741757e-111,7.3611708457473286e-112,2.1927461412193769e-112,3.3253033123401816e-119,8.5976737790601787e-122,1.662623324142234e-77,1.9114434924367405e-73,9.2861568053470377e-70,1.9194785828981821e-133,1.853886026976229e-60,7.9388694589362931e-68,2.7903846401309119e-77,3.9651114851722378e-87,3.9659965728098152e-61,4.9628562705764308e-136
1.5e-14,0.00221964000490574,2.3650992914657032e-22,2.3650992768486679e-22,2.299557759092391e-22,2.2995576370569229e-22,2.5686476834682426e-30,6.2321190812093561e-23,3.8913168134627194e-29,2.6239935137620036e-29,2.9486421550587732e-23,1.1273812873315546e-28,2.6124950892996354e-29,2.540097737411248e-29,2.0757599743167665e-37,6.47938355561423e-43,2.4739906629176148e-23,9.4590346248412603e-29,7.9297028554540348e-38,6.4360403551220404e-24,3.5373676453993624e-30,2.475218026084238e-43,1.0485128256019658e-37,5.0820999090988928e-51,1.1664408017079184e-55,3.0726665312916833e-31,6.347203302347275e-53,3.1736399709741156e-44,1.9931750108427725e-51,2.4628486944870838e-51,1.6731625531903892e-24,8.7923736705781426e-38,3.0053303391763864e-37,3.1717767517318223e-31,5.4629710217943e-66,4.4842023767116014e-49,8.553077933016786e-51,1.489710519158554e-54,3.0330197446065559e-38,9.2660334006935686e-48,4.1451897565225261e-53,1.8038302568668154e-37,5.6305687596161953e-43,5.0606207611522186e-62,7.3770398524836337e-38,1.6383521565750498e-51,1.5166342329390646e-67,8.0699114464718637e-52,1.80214500940948e-37,5.6253082398011415e-43,3.16524902573983e-44,4.6310000062985908e-48,1.8481798584795411e-31,9.749334600393096e-62,3.2868991396001088e-63,3.8284827892212602e-70,2.9459718958118975e-40,9.1957075443066996e-46,1.88805619437785e-53,4.321613325915065e-58,3.5093109609738793e-73,1.0670736516659389e-76,2.8281107693449433e-85,2.0019809570156664e-68,1.7746540894825583e-69,7.2948168748631932e-47,4.5368321655147383e-59,8.7519636515651322e-69,1.3100208788715607e-79,4.7865835804044461e-81,2.1579531671387107e-81,2.3239493991246139e-80,1.4051271388404734e-79,1.5688394631175971e-86,2.6869876350680382e-90,8.8345100267079836e-35,2.1675720226640591e-56,1.4551733610329755e-26,2.2676941143687524e-62,3.1628196532139506e-73,3.0326757139804818e-32,9.6224490019831736e-100,4.4041053787079573e-102,4.5978787373791295e-104,3.8824144781298543e-48,1.0295410610869278e-50,1.4024798940151976e-100,1.6291899084254908e-107,5.2690308042606111e-108,4.0017109855992049e-114,7.1307377857714031e-47,5.8984156558944084e-86,6.1653382967438598e-41,2.0481343721796959e-38,3.0660863114591162e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.2512713000985484e-48,7.4028030189065742e-50,7.7349810138445896e-52,4.1502294220042805e-54,5.3737240349462332e-50,9.6402719611778567e-54,1.8527986346193823e-58,1.601315411405977e-59,2.6534499252651928e-53,7.1980597754744435e-59,4.6147163077014094e-62,1.4012817341284499e-67,4.1695040361315683e-74,1.3038437561728703e-74,2.3907689620765919e-79,2.3907665945091662e-79,3.4566111363278649e-81,6.5689227789756258e-63,3.8746161399361162e-111,3.312661217999483e-118,4.3223153756873079e-125,5.1060458375114859e-131,5.606119550212339e-140,3.9611780224014727e-144,1.4748723479819943e-144,4.1668945363932126e-73,3.6100007393767391e-140,1.03920674235078e-149,4.6436190719967599e-154,3.9778576490229481e-159,8.7787560129691193e-159,5.9385752953545725e-92,3.6767595815536238e-102,6.411845212793185e-68,1.7725858437983981e-73,1.2542269393494828e-82,4.0686335255665305e-62,1.0609156010071745e-64,3.1264741804161762e-86,4.4135580503354529e-82,1.1266197569859831e-86,7.9813562842148569e-87,6.9982540789830721e-88,4.6435896016861924e-89,1.6992755788149487e-93,1.212482292015582e-93,2.8859650837831237e-91,2.044067656003593e-100,2.044403915580043e-100,1.0603590240000068e-102,2.3520762973808436e-110,1.0605334848066871e-102,8.0525544947956425e-111,1.7952385115773935e-101,1.7951671251982903e-101,3.4095350772180546e-103,2.1147477623654205e-108,4.1898833072156763e-109,1.4031642960340275e-109,4.2372632154085162e-116,2.1919676631293161e-118,5.3137556587354875e-75,1.5142501676877181e-71,3.6300812407228677e-68,9.7391784682058891e-130,7.2732275246986848e-59,6.2974076005989121e-66,4.4524761933496999e-75,1.2691612965478189e-84,1.555950873186542e-59,5.0366693439011955e-132
3.1e-14,0.00221964000490574,4.840716699080888e-22,4.8407166381545597e-22,4.70657092807571e-22,4.7065704194108255e-22,1.0706568305187501e-29,1.2755458899574277e-22,1.6219681488312531e-28,1.0937259407756998e-28,6.0350473122994049e-23,4.6991042447551437e-28,1.0889331901780275e-28,1.0587567140479607e-28,1.7519316513282446e-36,1.1016398666177786e-41,5.063568275397096e-23,3.9426759611713978e-28,6.6926335811843263e-37,1.3172823846771789e-23,1.4744356206815188e-29,4.2084242250192982e-42,8.8494186628712998e-37,1.7348690062102728e-49,7.979971300424793e-54,1.2807391328017877e-30,1.0957742996829888e-51,5.3907609576912292e-43,6.9113464089336646e-50,8.3994061897499773e-50,3.4245105560353075e-24,7.4207246519069795e-37,2.5364817293407012e-36,1.3220499228808736e-30,6.9603771282989586e-64,3.7846413972666065e-48,2.9145037100626505e-49,2.5327725830741167e-53,2.5598633986303802e-37,1.5754330169424731e-46,1.415074106989167e-51,1.5224196968121533e-36,9.5731965211000585e-42,1.7275258729026855e-60,6.2261893067616747e-37,5.5929366856095381e-50,1.0375684581405769e-65,2.7548759645919969e-50,1.5209974618842052e-36,9.5642529502185332e-42,5.3816153239853126e-43,7.8591366217027043e-47,7.7035350135320377e-31,6.5615325963043716e-60,4.4298613687989106e-61,1.0326012693587309e-67,2.4863875829305361e-39,1.5634763016043536e-44,6.4452316469687403e-52,2.9565461109019494e-56,7.2998182604037829e-71,1.4615455683024063e-74,7.7499426560308392e-83,2.5353527413872746e-66,4.4980292841669798e-67,1.2402845654231417e-45,7.713620096362679e-58,2.8696925358662681e-67,8.1960775724579028e-78,4.6343097276925586e-79,4.0669292611843361e-79,5.5690916066083044e-78,1.6822706690449845e-77,3.0411867157762713e-84,1.0424211988417532e-87,3.6823771992434818e-34,7.399605235224146e-55,2.9782673067664867e-26,1.5514383684803317e-60,8.5306565047688182e-71,1.2640697731018108e-31,7.434300154426734e-97,6.7356091188918859e-99,1.4065118882249348e-100,6.5834248673897112e-47,3.5054319622599534e-49,1.5486204404832338e-97,3.5981156097442589e-104,1.1636817497698596e-104,6.7037820804227413e-111,2.9722135480721453e-46,1.9556430648058684e-83,5.2035335216689461e-40,1.72862194520551e-37,2.1538889657087998e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0628572912469477e-46,1.054060855653904e-48,1.106021127898571e-50,1.1952206405289588e-52,9.1365605877062615e-49,8.1362192264064313e-53,3.149839229457799e-57,2.7224839226839857e-58,2.239494778716866e-52,1.2238278034708909e-57,7.8459003461022818e-61,4.783565201170904e-66,2.8515617799352684e-72,8.9197109207446417e-73,3.2744483088465858e-77,3.2744418201989504e-77,4.7343226923564732e-79,1.1168539209073e-61,9.9939166189997689e-108,1.7091282500657436e-114,4.4604001358929092e-121,1.0538704621122269e-126,2.3139839723290573e-135,3.2700620311606434e-139,1.2175483337986921e-139,1.4224673545681997e-71,1.4902097105695858e-135,8.5793904685920228e-145,7.6672086982728213e-149,1.3135930389741443e-153,8.6867437026789316e-154,1.6276015912872659e-89,2.0159279661926227e-99,4.3865812288194278e-66,2.4279092579551602e-71,3.4376350523195542e-80,2.7763007250488806e-60,1.4493907985333928e-62,5.1793461637098785e-84,1.506610273754719e-80,7.466144668986517e-85,5.3524106889678054e-85,4.7600124115515146e-86,3.1765360027253577e-87,2.322245138531414e-91,1.654423037463727e-91,1.9743348945306155e-89,2.7193283144056407e-98,2.7197617112246554e-98,2.8229572848932345e-100,1.2515671586892709e-107,2.823407344078797e-100,4.2848360856570949e-108,2.4588312022263554e-99,2.4586355621113365e-99,9.3095176174453031e-101,6.9561539854852587e-106,1.8744716169726993e-106,7.6645558967151275e-107,4.5827598382892447e-113,4.7417234791517207e-115,1.4520667013740264e-72,1.0332858195236853e-69,1.2304415388167962e-66,4.1710567440029671e-126,2.4829174001242623e-57,4.3083595717452294e-64,6.0986504674437748e-73,3.4786095843915625e-82,5.3116542069420413e-58,4.3142481287712969e-128
6.300000000000001e-14,0.00221964000490574,9.7919498574932272e-22,9.791949609215241e-22,9.5205955547539765e-22,9.5205934819180475e-22,4.3629837098573916e-29,2.5802139206371151e-22,6.6096061219996344e-28,4.4569916452308213e-28,1.2207784263797544e-22,1.9148969264256892e-27,4.4374608643550164e-28,4.3144900628493469e-28,1.4338499165755711e-35,1.8073548707743725e-40,1.0242662123938165e-22,1.6066505677556728e-27,5.4775178626479081e-36,2.6646371239075644e-23,6.0084000618440367e-29,6.9043611090631461e-41,7.2427452807840856e-36,5.6989146008688934e-48,5.2458877740532134e-52,5.2190682800268373e-30,1.8114884047220788e-50,8.8399061079260029e-42,2.2883227558188488e-48,2.7579329556324749e-48,6.9272074281108758e-24,6.073417863231721e-36,2.0759518304416793e-35,5.3874114187936117e-30,8.0327453205216502e-62,3.0974926593946848e-47,9.5396623887746297e-48,4.1550546243903214e-52,2.0951078055063826e-36,2.5846633594318126e-45,4.6486535655502628e-50,1.2460008544343199e-35,1.5705735333963695e-40,5.6747218832671838e-59,5.0957626256032345e-36,1.8373151659047081e-48,6.8207006372196814e-64,9.0499686744967917e-49,1.2448370143571217e-35,1.5691064071444278e-40,8.8290519181965215e-42,1.2846168757530886e-45,3.139232718059932e-30,4.089178168408978e-58,5.5247442098654743e-59,2.5763894244856948e-65,2.0349595009041606e-38,2.5650479436117846e-43,2.1172114863299087e-50,1.9435806678106636e-54,1.2494328389421739e-68,1.9221489315480351e-72,2.0380790473072015e-80,2.8974458663110645e-64,1.028527270067101e-64,2.0348251981060833e-44,1.2654972107290798e-56,8.7368773363800569e-66,4.5569370972678635e-76,3.6309393537176214e-77,6.0534379327112442e-77,1.1707996888988812e-75,1.7673150483231611e-75,4.7693377090901426e-82,3.2715482670400638e-85,1.500588722281391e-33,2.4308437303729002e-53,6.0242164099906785e-26,1.0199409747648714e-58,2.1284597879022641e-68,5.1511357341436822e-31,4.6254267902957496e-94,8.2120547788541279e-96,3.4299240122940453e-97,1.074375648507354e-45,1.1455824799246161e-47,1.5633434316449781e-94,7.2649555483016255e-101,2.3495904163813418e-101,9.1385079719390021e-108,1.2111917186166791e-45,5.7467622129425728e-81,4.2588047018776984e-39,1.4147824107899576e-36,1.3169733760529008e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.7437332642329119e-45,1.3037004755252821e-47,1.3708232940748991e-49,2.9794023032789775e-51,1.4989576829608572e-47,6.6587986024324608e-52,5.166551404920572e-56,4.4661586307314588e-57,1.8328834950450024e-51,2.0078068548192625e-56,1.2871532940865484e-59,1.5713852292747547e-64,1.873355713712666e-70,5.8632941269621932e-71,4.3060391464388299e-75,4.3060220786909153e-75,6.2260311694779736e-77,1.8322836323450579e-60,2.2223353523001262e-104,7.6013701992877908e-111,3.9675885760307088e-117,1.8748797017809475e-122,8.2317846770146848e-131,2.3265917879018426e-134,8.6626487465697386e-135,4.6728342950981224e-70,5.3023115805519298e-131,6.1047280237270601e-140,1.0911042499819139e-143,3.7386940424103717e-148,1.9968161280544148e-148,4.2815216017293409e-87,1.0606852831431419e-96,2.8837191303818826e-64,3.1931669368818021e-69,9.0436858989398622e-78,1.8157349921508117e-58,1.8964558658958816e-60,7.6069400447479927e-82,4.9488731407167912e-79,4.6188177884135139e-83,3.3848718910784632e-83,3.0933768473745541e-84,2.0878403711058761e-85,3.0404992254624727e-89,2.1594803050146372e-89,1.2978460040361309e-87,3.3821329972294775e-96,3.3826403876117037e-96,7.0238936745262276e-98,6.2173141943778843e-105,7.0249481260025074e-98,2.1285253797433987e-105,3.2335754292467783e-97,3.2330608363720555e-97,2.4307021659693245e-98,2.0230947448623089e-103,7.1874509468665319e-104,4.0027447767520757e-104,4.6916862342295924e-110,9.7091100663751254e-112,3.7973798325341234e-70,6.7580103012244023e-68,3.985635791772634e-65,1.6742135411557354e-122,8.1566331493459469e-56,2.8323871781867274e-62,8.0211521909692918e-71,9.1516996383588144e-80,1.7449222677612676e-56,3.4634048777958775e-124
