Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013)
0.0,0.0031402728185769046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0031402728185769046,2.879302982626264e-22,2.8793029772078952e-22,2.7926939735265832e-22,2.792693965542288e-22,8.0528543200232272e-31,2.2139796792793114e-23,3.4249375461602095e-30,2.2996317645633728e-30,1.050433692341833e-23,2.7463825273824006e-30,2.290573799278501e-30,2.2216736786000016e-30,4.0989454493888836e-39,1.0716785113356294e-45,8.7549980474783758e-24,2.2890139554522667e-30,1.4827407682524905e-39,2.178520740524251e-24,9.3829810080812757e-32,3.8766590889522204e-46,2.3394116854220107e-39,1.8693791424236991e-54,8.3607971577537281e-60,4.0517727736743448e-32,1.9539524539721531e-55,4.7469782388536665e-47,7.5520310781016579e-55,3.5973889354355264e-55,7.3167808729242831e-25,2.6519145820964766e-40,1.8112831745528167e-39,4.2492715173243179e-32,2.4011299742954502e-70,4.8396612357367052e-50,2.2676166308753069e-54,1.3915973301911218e-56,3.3053031419174798e-40,5.1721245827944892e-50,5.1904470884802171e-56,1.3911160881496246e-39,3.6371043411999043e-46,9.7307007889124561e-65,2.2102782211398184e-40,2.8780205179564656e-55,2.5441136786951563e-71,7.0552804436936282e-56,1.3906552789923751e-39,3.6358995232729317e-46,4.5510365589545945e-47,7.6381012802413751e-51,5.8207235212323006e-33,2.1655979013031449e-65,1.0243381971422921e-67,1.1205369370809698e-75,2.934471248983556e-42,7.6722411359069772e-49,3.699661842478028e-57,1.650735972639311e-62,6.1049477581998752e-78,2.4692445283922862e-81,2.7218744659495077e-90,4.7064264046818988e-73,5.7970857464991504e-75,2.3928303004098238e-49,6.5754176307089499e-61,2.0267208579284031e-71,4.841050044784614e-83,4.1452620546848287e-85,2.537688305205435e-86,2.0274690484844883e-84,9.3865235588186822e-83,1.237242655981917e-91,2.8552804759373345e-96,4.4140414519375037e-36,3.7439638929786113e-59,2.9742078624617796e-26,1.0549575530251814e-65,1.3929127360475963e-78,1.3455288217572065e-33,4.4516362763921271e-106,3.0174757848513747e-109,4.8963594595746435e-112,6.3652581673176024e-51,2.7212520834723758e-54,-1.973671276824147e-107,-2.1590271220786045e-115,-2.2443099070807883e-115,-5.9695572340093318e-121,4.1775228199698712e-47,-1.0697836989819704e-123,2.2593072969497597e-43,2.2219186901459353e-40,1.9945764631422454e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.4742781368440188e-50,5.9099570979516154e-52,8.9911717062490539e-54,7.2904714643009483e-57,9.8102404577786599e-53,3.3334332246311756e-55,5.6647167519469522e-61,4.7924884353618413e-62,7.1418956255320218e-55,2.8619102382494935e-61,5.1435698588922801e-64,1.3447978238063006e-70,6.2756822185479538e-78,2.8944148659389837e-78,4.9187519101758014e-84,4.9187505955367765e-84,1.5530116894086808e-85,3.1966301142572927e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8666388460361978e-76,0.0
3.0000000000000002e-15,0.0031402728185769046,9.4605668758479247e-22,9.4605668402415125e-22,9.1759944011031184e-22,9.1759943486348867e-22,5.2918756745464368e-30,7.2745047087420122e-23,2.250673231389058e-29,1.5111865830296089e-29,3.4514240772909567e-23,1.8047654208850572e-29,1.5052342043433503e-29,1.4599569815188001e-29,3.8647195998636336e-38,1.3166334833808883e-44,2.8766414599478277e-23,1.5042089756669779e-29,1.3980125996890249e-38,7.157997013278858e-24,6.165959054192806e-31,4.7627522181165639e-45,2.2057308672193629e-38,2.8307713534905914e-53,1.5049422466147884e-58,2.662593455554838e-31,2.5153226352284076e-54,5.7788911927455327e-46,1.1879451385303272e-53,5.4072259866244124e-54,2.4040851795885766e-24,2.5003763743043944e-39,1.7077809954852997e-38,2.7923783393756885e-31,5.000545596448626e-69,4.5631087266825202e-49,3.4336272492536598e-53,1.7096742871059164e-55,3.1164286701994716e-39,6.3543234579554406e-49,7.8598189302420289e-55,1.3116234998722639e-38,4.4684418112551059e-45,1.4735042140007161e-63,2.0839764201981286e-39,4.3581446283307463e-54,4.5793996265631979e-70,1.0683709103372232e-54,1.3111890280006996e-38,4.4669616140430672e-45,5.5912727088983026e-46,9.3833050873106839e-50,3.8250469083059809e-32,4.0223455524874259e-64,2.1952374936892089e-66,2.7215520398434135e-74,2.7667869522158704e-41,9.4258955774721768e-48,5.6023396262117941e-56,2.9713223192303862e-61,1.4738219018467679e-76,5.1501337389507956e-80,6.4547075847964116e-89,9.7998922839802704e-72,1.3727213057994627e-73,2.9397627864964973e-48,8.0783696388965896e-60,3.0656406091939455e-70,8.6963510211287601e-82,8.5644040902758771e-84,5.9474343526265889e-85,4.7955249796589273e-83,1.9519860987075108e-81,2.9097173024283705e-90,7.5307738671550714e-95,2.9006558196415655e-35,5.6694304955542146e-58,9.7723812745182131e-26,1.8989234426145342e-64,3.3830968525573162e-77,8.8420466956467411e-33,1.3012179569162551e-104,9.6808328103200082e-108,1.7107731244964789e-110,7.8193966092147155e-50,4.1204206709437261e-53,8.1762006921021124e-106,8.3271975072498624e-114,8.656126390589896e-114,2.3123221740679519e-119,2.7452292643006079e-46,3.8381800831288128e-122,2.130204071557383e-42,2.0949519094503325e-39,1.8639585880159999e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.2683983475575698e-49,7.2098285790227329e-51,1.1135576649143135e-52,1.1112249262046175e-55,1.2052581342454909e-51,3.1429501750435007e-54,6.9594723604873528e-60,5.8879048441349324e-61,6.7337860004807729e-54,3.516060479857707e-60,6.3192407158645599e-63,2.0364075020432461e-69,1.1296127759027096e-76,5.2099425220290259e-77,1.0259098591834332e-82,1.0259095474266667e-82,3.2391363932808206e-84,3.9272885583379471e-64,5.9989039834323492e-116,4.7723134328071687e-124,1.3558111382452875e-131,1.4150987562919505e-138,4.8131217835055266e-148,3.0489738340550388e-153,2.3145952496168625e-153,1.0398052329618705e-74,1.2216490785264526e-148
7e-15,0.0031402728185769046,2.09777782931451e-21,2.0977778099631993e-21,2.0346769657466786e-21,2.0346769372313406e-21,2.876019312415484e-29,1.6130423795097506e-22,1.2231919267910357e-28,8.2129703791552692e-29,7.6531518691675104e-23,9.8084992357524596e-29,8.1806204419763163e-29,7.934548555303007e-29,6.2421018653840439e-37,6.6597088157236038e-43,6.3786348965633047e-23,8.1750418825091501e-29,2.2580003229689945e-37,1.5872082228278309e-23,3.3510650783256747e-30,2.4090642404366103e-43,3.562587324607017e-37,4.6749770999889114e-51,8.3785823965339494e-56,1.4470613726448517e-30,1.4370759916810971e-52,2.8626964737594973e-44,2.2336003592328045e-51,8.7317885686729146e-52,5.3307978013868312e-24,4.0384832586454227e-38,2.7583208670308275e-37,1.5175966183913906e-30,9.3232281229285502e-66,7.3701054827993561e-48,5.6659301214289206e-51,8.6476233795746104e-54,5.0335042910149812e-38,3.214099155128994e-47,1.2980541461056771e-52,2.1184671242972622e-37,2.260196180023515e-43,2.4334591026310637e-61,3.3659348840535672e-38,7.1974990221922953e-52,2.5495127545679672e-67,1.7644214724720582e-52,2.117765465362138e-37,2.2594475221912888e-43,2.828139030875032e-44,4.7422761775416646e-48,2.0788299225441921e-31,2.5302717758187391e-61,4.7893111718184642e-63,2.0959013773175425e-70,4.4687768010043832e-40,4.7677454071910996e-46,9.2521823042013372e-54,1.6542476609595899e-58,9.8965957196280572e-73,9.9030889738185174e-77,4.3668551879004866e-85,1.8210698443640237e-68,8.9736987541873311e-70,1.4869721021972757e-46,4.0861484833571155e-58,4.9807505474611149e-68,4.6427704009077997e-79,1.3655751393900307e-80,3.2275787220037949e-81,3.0556769139645654e-79,3.536146105006102e-78,1.6304759492577638e-86,1.5051854394377976e-90,1.5764434098228598e-34,9.363104567717544e-56,2.1669090383393968e-25,1.0572165670772324e-61,2.6053735386508227e-73,4.8054607006006416e-32,9.3679360866237306e-100,2.5275179656390096e-102,1.6405300705937131e-104,3.9504440616548031e-48,6.7967222710769378e-51,1.1602100462687915e-100,5.0766894362791371e-108,5.2772236196939061e-108,1.1954194976637955e-113,1.4919723639329356e-45,8.569083533137876e-116,3.4406026838956464e-41,3.3836646694286904e-38,2.786248521962506e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.1590123033797395e-47,3.3716536478350335e-49,5.394035416892223e-51,1.7606088696835939e-53,6.0963644406837644e-50,5.0763236841238418e-53,3.519974828896209e-58,2.978126618013912e-59,1.0876065359369479e-52,1.7784683833043214e-58,3.1963464375438638e-61,3.3631306224729702e-67,6.2880748185130531e-74,2.9005725664279278e-74,1.9726899467411646e-79,1.9726878374850157e-79,6.2285016647894691e-81,1.9864781499932881e-62,2.1901812538093359e-111,6.9694745064489714e-119,7.9201030574951522e-126,3.3065763961923845e-132,4.498463300734471e-141,1.1398582473585201e-145,8.6531133291899294e-146,1.7172462226938627e-72,1.1418217766371895e-141
1.5e-14,0.0031402728185769046,4.4012199821392225e-21,4.401219896529029e-21,4.2688318546849264e-21,4.2688317285330883e-21,1.2723508880149625e-28,3.3842262907681638e-22,5.4114007402616737e-28,3.6334179628760774e-28,1.6056589692088362e-22,4.3392738251751959e-28,3.6191063117074846e-28,3.5102440917755955e-28,5.8052633082930833e-36,1.2808360313175998e-41,1.338260705106195e-22,3.6166334592439556e-28,2.0999799712402264e-36,3.3300258392934294e-23,1.4825114662111896e-29,4.6332608158271023e-42,3.3132698016860882e-36,1.8340656215789168e-49,6.6460717872021998e-54,6.4017973961847877e-30,2.8519311151969071e-51,5.4775924402136961e-43,9.0415366978246448e-50,3.408172449706561e-50,1.118422373893915e-23,3.7558601934134139e-37,2.5652840353667801e-36,6.713845196967041e-30,1.4266675897235401e-63,6.8543269038730977e-47,2.2201840826173968e-49,1.6631240050672303e-52,4.6812531487747286e-37,6.1815441811392544e-46,5.0925615462708782e-51,1.9702089787028904e-36,4.3469431347001625e-42,9.5467706764359522e-60,3.1303785239392925e-37,2.8237397556875013e-50,2.0223146583836118e-65,6.9222268826979996e-51,1.9695565379554587e-36,4.3455034020299461e-42,5.4392454090863972e-43,9.1093422532380627e-47,9.1967441731441368e-31,2.0323902139549631e-59,7.7381568375835539e-61,6.792804234502555e-68,4.1560413976364538e-39,9.1696230363702142e-45,3.6297744577401434e-52,1.3121850566822615e-56,2.7219260368122647e-70,1.5801440441451637e-74,1.3975886352362216e-82,2.7746131292093931e-66,2.7430515472701376e-67,2.8598377640877129e-45,7.8587333974298769e-57,1.9090184945028233e-66,3.4749414481221085e-77,1.7396271865887728e-78,8.030139448768088e-79,9.0463917828708482e-77,5.2175576888683934e-76,4.1692059102999543e-84,7.7123307448403925e-88,6.9741858624680976e-34,3.6733608999456147e-54,4.5462197193782842e-25,8.3862284931173054e-60,8.4440375510803227e-71,2.1259362107371059e-31,9.5832238506048241e-97,5.1400829890126057e-99,6.6741564369354995e-101,7.5841920924134404e-47,2.6618602577368238e-49,1.4642694129076016e-97,1.2819357603872114e-104,1.3325739817966739e-104,2.5205686097575038e-110,6.6004852805151226e-45,3.6144759493396428e-112,3.1998255918369197e-40,3.1468715167445437e-37,2.3178238125836766e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.1523423877781866e-46,5.8257810396860845e-48,9.401744137735355e-50,6.2747674484884236e-52,1.1724922364471264e-48,4.7210513895378895e-52,6.7691982169752459e-57,5.7275581607789087e-58,1.0114916672993818e-51,3.4204531411094242e-57,6.1473797448456892e-60,1.3194272225448801e-65,4.9868127654897714e-72,2.3007972502154278e-72,3.147612426035375e-77,3.1476056750144468e-77,9.9383123037997053e-79,3.8205249446727708e-61,1.996862997610969e-107,1.2709224011579247e-114,2.8886223116555864e-121,2.4119830567971413e-127,6.5625623406130112e-136,3.3257632582691648e-140,2.5247194420158024e-140,6.7371542083776818e-71,1.6658156548556981e-136
3.1e-14,0.0031402728185769046,9.0081037652498196e-21,9.0081034084117245e-21,8.7371409832235736e-21,8.737140457400926e-21,5.303378924909748e-28,6.9265944892302833e-22,2.2555654895144162e-27,1.5144715742877544e-27,3.2863394294950727e-22,1.8086795781631394e-27,1.5085061978894128e-27,1.4631305207206756e-27,4.8996187057730302e-35,2.1777083574332089e-40,2.7390492485409585e-22,1.5074714796342886e-27,1.772375241578171e-35,6.8156633660850444e-23,6.1793673981306831e-29,7.8775845195665116e-41,2.796388976252814e-35,6.2608394385111633e-48,4.546716851820644e-52,2.6683785646836621e-29,4.9228470868394592e-50,9.290577839389777e-42,3.1347059565798823e-48,1.1605860475939996e-48,2.2891078389816093e-23,3.169931641966236e-36,2.1650854361061977e-35,2.7984454021700975e-29,1.8062706494174741e-61,5.7850251435681843e-46,7.5610173153524445e-48,2.8275493493437817e-51,3.9509696404158711e-36,1.0509982570493542e-44,1.7384814624793925e-49,1.6628445886348785e-35,7.390761795063452e-41,3.2588797708208301e-58,2.6420276759876263e-36,9.6395687232769768e-49,1.3834891206778511e-63,2.3630866253467343e-49,1.6622941207358474e-35,7.3883143704144546e-41,9.2479197052495717e-42,1.5450097716351176e-45,3.8333631109409525e-30,1.3622725751024653e-57,1.0386627148632801e-58,1.8246939245908409e-65,3.5076841592497859e-38,1.5590423811510557e-43,1.2390746948807507e-50,8.9769357968775646e-55,5.6131747886820335e-68,2.1642418426395808e-72,3.8297167007672827e-80,3.4862058360297666e-64,6.8979798193116576e-65,4.8623714547620761e-44,1.3361615419100012e-55,6.2314402768994003e-65,2.1279842770550822e-75,1.6586233611883945e-76,1.4599738269861804e-76,2.1560381556712497e-74,6.2124394709175936e-74,7.958709028779381e-82,2.9464207679733553e-85,2.9069619154692051e-33,1.2540009588791978e-52,9.3047165224565458e-25,5.7374116070340483e-58,2.2682707114153832e-68,8.861274418639381e-31,7.2854300571831295e-94,7.7162728886526843e-96,2.0040184783134402e-97,1.2849536833501267e-45,9.0556058320231578e-48,1.6103001589189346e-94,2.8197301843696015e-101,2.9311148388644027e-101,4.171624786326116e-107,2.7511964756607538e-44,1.1964933601611914e-108,2.7006485396280987e-39,2.6559543009671223e-36,1.6179824509254597e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.0599045987441563e-45,8.2440115762730831e-47,1.3359293371014945e-48,1.7959241775992416e-50,1.9935065106785155e-47,3.9845185250115957e-51,1.1507026528383911e-55,9.7376032340960543e-57,8.5369266519071462e-51,5.8155158884035989e-56,1.0451823741658245e-58,4.5041795824716644e-64,3.4101887311306927e-70,1.5740245258203083e-70,4.3110516101387628e-75,4.3110331082614873e-75,1.3612185405978866e-76,6.4957769384443644e-60,5.1364648188478033e-104,6.5392144205461567e-111,2.972741398581737e-117,4.964617147528853e-123,2.7013683555856529e-131,2.7380097139543295e-135,2.078534670240832e-135,2.299911589457889e-69,6.857661086882555e-132
6.300000000000001e-14,0.0031402728185769046,1.8221869241316186e-20,1.8221867787182056e-20,1.7673756642950172e-20,1.7673754500195306e-20,2.1611553029875583e-27,1.4011332389904019e-21,9.1915494142890828e-27,6.1715529160312824e-27,6.6476719331555752e-22,7.3704261100279837e-27,6.1472434259809015e-27,5.9623349665730642e-27,4.0100472549443943e-34,3.5727609658534654e-39,5.5406027857742713e-22,6.1429944946038258e-27,1.4505850655434822e-34,1.3786947595090595e-22,2.5181275482374386e-28,1.2924019286459363e-39,2.2886828826117229e-34,2.0565839877923028e-46,2.9888497971353485e-50,1.0873773357230384e-28,8.1376718338422129e-49,1.5223856589722268e-40,1.037814956546315e-46,3.8079151413505198e-47,4.6304798794252035e-23,2.5944024054824632e-35,1.7719876352906208e-34,1.140380193736696e-28,2.0633226706547651e-59,4.7347015605072004e-45,2.4720104092798806e-46,4.6384540894895543e-50,3.2336521543752004e-35,1.7242646147073589e-43,5.7110515869799391e-48,1.3609334405323916e-34,1.2125274532334701e-39,1.070460230786578e-56,2.1623443717936812e-35,3.1666636715041511e-47,9.0943195564516923e-62,7.762931082529962e-48,1.3604832244982233e-34,1.2121260726591071e-39,1.5172135953998079e-40,2.5224483538054419e-44,1.562116650121614e-29,8.428771405449266e-56,1.2861098745962258e-56,4.5201509681724805e-63,2.870834768170544e-37,2.5577770043740193e-42,4.0701618022808456e-49,5.9011220979304499e-53,9.4927672152875971e-66,2.846182622839238e-70,1.0070699218159754e-77,3.9343461429338557e-62,1.5576451487919747e-62,7.9772551723588448e-43,2.192116698902915e-54,1.8821463678147514e-63,1.1404609513770871e-73,1.2814100438908868e-74,2.0649858127608353e-74,4.4983417592408328e-72,6.476915551823385e-72,1.230626686502154e-79,9.1175034978760193e-83,1.1846028888044931e-32,4.119503445325197e-51,1.8821211924177389e-24,3.7718554720550634e-56,5.6190824189699722e-66,3.6110200049812326e-30,4.4622918954846031e-91,9.2172642532396454e-93,4.7881012452340419e-94,2.0934173964289877e-44,2.9544607368060636e-46,1.6140064542432068e-91,5.6526897801370413e-98,5.8759847985558754e-98,5.6034121877637836e-104,1.1211271809348173e-43,3.2145344517577514e-105,2.2103348378154124e-38,2.1737532729255176e-35,9.8147526243878849e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.1582493503664271e-43,1.0116911876100276e-45,1.6427700666099116e-47,4.4421090051198064e-49,3.2705809213413209e-46,3.261043583635794e-50,1.8871527422132537e-54,1.5973834135430387e-55,6.9869320736717203e-50,9.5408997878842982e-55,1.7146996033484329e-57,1.479635315971796e-62,2.239906773812773e-68,1.0347089664520334e-68,5.6692541586175839e-73,5.669205492485439e-73,1.7901814134827469e-74,1.0657101585863867e-58,1.1407293128813246e-100,2.9046046548004792e-107,2.6409144683006174e-113,8.8209691655754466e-119,9.5977316353782887e-127,1.9455823641652384e-130,1.4769741673433247e-130,7.5554252324719946e-68,2.4369029110010429e-127
1.2700000000000001e-13,0.0031402728185769046,3.6649391832833577e-20,3.6649385964748835e-20,3.5546977573006242e-20,3.5546968926029503e-20,8.7212353666798068e-27,2.8180814205996058e-21,3.7092037500022402e-26,2.4904998052182202e-26,1.3370223275066746e-21,2.9742667574552691e-26,2.4806896195083819e-26,2.406070607407022e-26,3.2419967238578809e-33,5.782075685056609e-38,1.1143615663485226e-21,2.4789488554187937e-26,1.1727540037245513e-33,2.7729552754636209e-22,1.0161797381008989e-27,2.0915968271960173e-38,1.8503350228020848e-33,6.6586415208143897e-45,1.9358578024481313e-48,4.3880476801263258e-28,1.3219712350813607e-47,2.4623051501642738e-39,3.373811633860674e-45,1.2323202177479056e-45,9.3132284010594253e-23,2.0974947825582766e-34,1.4325858391394978e-33,4.6019374915913976e-28,2.1165340460075375e-57,3.8278595699530016e-44,7.9292405848699378e-45,7.5053467377522324e-49,2.61433467600047e-34,2.7904810787374149e-42,1.8493517412790155e-46,1.1002617220759026e-33,1.962310180781656e-38,3.4656632403746329e-55,1.7481895644407572e-34,1.0254205379311902e-45,5.8900114863140086e-60,2.513791810111939e-46,1.0998982364551296e-33,1.9616610657888815e-38,2.4554065063716178e-39,4.0430257468505741e-43,6.3038498324163202e-29,4.8401879664632443e-54,1.4780174381742103e-54,1.0392157616759349e-60,2.3209848020091463e-36,4.1394583569994451e-41,1.3178059493263991e-47,3.8221221630939718e-51,1.3348212384770093e-63,3.6871354750059033e-68,2.607475444108745e-75,3.9699487551707001e-60,3.1451367745441274e-60,1.2910275528265431e-41,3.5476796969884406e-53,5.247853660939394e-62,5.1846498239379243e-72,8.1130701768093872e-73,2.2364695830173055e-72,8.2443193529021388e-70,5.9313238098005073e-70,1.5589436271769207e-77,2.3116420658711569e-80,4.7804091764257076e-32,1.3339829330110975e-49,3.785221016234318e-24,2.4433748672523541e-54,1.2919133783504586e-63,1.4572118824424015e-29,2.2164420225359892e-88,8.7216570904503135e-90,9.0622909928753887e-91,3.3413847703220288e-43,9.4378249348387666e-45,1.492840076148135e-88,1.045709931900792e-94,1.08701858348662e-94,6.2719107398745982e-101,4.5242524080949866e-43,7.1966060526165293e-102,1.7870089754570503e-37,1.7574307309718171e-34,5.2037939585957266e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.8744758812716682e-42,1.0860778905651384e-44,1.7653370661917827e-46,9.6052964107345397e-48,5.2931073700546047e-45,2.6363727356793093e-49,3.0518734927641582e-53,2.5846083971507628e-54,5.6486560871108666e-49,1.5440552512649896e-53,2.7749256046314749e-56,4.791197790710515e-61,1.4484084771482135e-66,6.7017570638720352e-67,7.3438493035720773e-71,7.3437232301891599e-71,2.3192514225269775e-72,1.7247511358527722e-57,2.4184294295319422e-97,1.2316068512149462e-103,2.2395969511959327e-109,1.4961081484786725e-114,3.2545509678486331e-122,1.3194726818638793e-125,1.0016722949689792e-125,2.4466162618779164e-66,8.2663823399837014e-123
2.55e-13,0.0031402728185769046,7.3504403573438511e-20,7.3504380000037864e-20,7.1293377875575069e-20,7.1293343138764696e-20,3.5035160706705811e-26,5.6519801895131595e-21,1.4900699750444148e-25,1.0004898061270255e-25,2.6814871315153471e-21,1.1948038288409481e-25,9.965486645946391e-26,9.6657243750189422e-26,2.6067254332315018e-32,9.3017958654996215e-37,2.2349264646197357e-21,9.9582837162048741e-26,9.4295490541277435e-33,5.5614909878627236e-22,4.0822367731632319e-27,3.3648223334365443e-37,1.4877721310784107e-32,2.142146764607808e-43,1.2456945982339782e-46,1.762769414612535e-27,2.1307227682779138e-46,3.9599465740398493e-38,1.0878499563348097e-43,3.9644543973955372e-44,1.8678743204709895e-22,1.6864930120251292e-33,1.1518532271667682e-32,1.8486932714551273e-27,1.9227562038896523e-55,3.0777924651105192e-43,2.5043430423943712e-43,1.2069498605695588e-47,2.102100630380627e-33,4.4890332846252092e-41,5.9512963803284827e-45,8.8464860602673153e-33,3.1567720353299487e-37,1.1148161339338007e-53,1.4056344901678587e-33,3.2997978767936228e-44,3.7897226467818456e-58,8.0894993232066477e-45,8.8435714931970893e-33,3.1557292977669031e-37,3.9500279243462618e-38,6.3813836035937145e-42,2.5324023035556665e-28,2.5290875772190239e-52,1.5459210449286332e-52,2.1747054425275042e-58,1.8661951242059452e-35,6.6593004009286422e-40,4.2395158365681391e-46,2.4594833827366755e-49,1.5716540890397284e-61,4.744963158862224e-66,6.7013754954913221e-73,3.5418190512223897e-58,5.6155719988811779e-58,2.0769353291729236e-40,5.707281349951683e-52,1.3208017906711103e-60,1.9043593776272922e-70,4.2587574980325296e-71,1.820215996585588e-70,1.3386113741712443e-67,4.8118841344366854e-68,1.6359870566511291e-75,4.8557483108306158e-78,1.9203999463204766e-31,4.2928554199392994e-48,7.5906238396793842e-24,1.5727496205184528e-52,2.7037002133852663e-61,5.8539683288154799e-29,8.9436810795278341e-86,6.4273368600140794e-87,1.3358732334498987e-87,5.2315252910286823e-42,2.9571785264745324e-43,1.2533218317863467e-85,1.7559587075705506e-91,1.8253252941795808e-91,5.940321836784364e-98,1.8174930584334948e-42,1.3633366520820249e-98,1.4368803898689114e-36,1.4130928704360421e-33,2.4661824538694389e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.0154966470169524e-41,1.0412621897269798e-43,1.6933353192171655e-45,1.853540523159503e-46,8.515413113539945e-44,2.1196487480220138e-48,4.9024103886371379e-52,4.1561334521817206e-53,4.5417049434830529e-48,2.4838951116037794e-52,4.4637663789337772e-55,1.5417296262070834e-59,9.2900214360812123e-65,4.3125004180598109e-65,9.4495391830256869e-69,9.4492148146401211e-69,2.9849743435889457e-70,2.7747543443857026e-56,5.0327963980183913e-94,5.1260066381015179e-100,1.864250121223709e-105,2.4907363877024241e-110,1.0828709052817661e-117,8.7803568918153169e-121,6.6656328434142323e-121,7.8734478614391748e-65,2.7523933677692298e-118
