Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631)
0.0,0.002913957353046015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002913957353046015,3.2411031728118807e-20,3.2411031400513549e-20,3.1308840694133278e-20,3.1308840750348561e-20,4.770255592481324e-28,6.6952156334353763e-22,4.5137290332070279e-28,3.0170068402567359e-28,3.200475379222369e-22,9.0176003960243166e-29,3.004658926751544e-28,2.9024805200377437e-28,1.6976559180473006e-36,4.7832839907462414e-43,2.6353315329762636e-22,7.4252617818479731e-29,5.619615788449384e-37,6.066451892725363e-23,3.5515839091509319e-30,1.583372559849592e-43,1.1822165264417192e-36,2.2196656905500427e-51,2.0878004369572999e-56,1.2543377656414158e-29,3.4034696311832857e-52,2.0892754382058294e-44,1.3225957596467176e-51,2.140158066502109e-52,3.3253239276284963e-23,2.0595163736784451e-38,2.1858847665111453e-37,1.3988654149897706e-29,7.0591456973373321e-66,7.4763800906746519e-46,3.189822718763476e-51,2.4532065600822169e-52,1.0304108210865597e-37,1.7006672435909426e-46,4.6202573278775532e-52,2.5420607574144504e-37,7.1624637684306517e-44,4.0505254039764479e-60,1.6958445205078072e-38,2.1085257369102422e-52,1.1412686927909176e-66,3.2920988569747007e-53,2.5440253073830009e-37,7.1679987926399281e-44,1.7355044229442454e-44,6.9712454538539682e-48,3.0827356549988669e-31,4.466477915605227e-61,2.6034776122644984e-63,3.4315916041010913e-71,8.6397196170408467e-40,2.4343115272564871e-46,3.4125625218370799e-54,3.2048606182415542e-59,1.088956172416812e-72,2.6220519603245575e-76,2.0290775567541881e-84,1.0712487129132923e-68,1.5832575633463924e-70,3.5062571962763626e-46,2.3553531209585649e-56,2.0490231106550296e-66,1.3570889728079457e-77,1.9258365188407163e-79,1.257815492114452e-80,5.3083655157023627e-78,2.2758372260001511e-76,6.5727961300989652e-86,1.7228046518515056e-90,4.7728887213684684e-34,5.7878249639338738e-55,7.9769682066655686e-24,5.9937725861359483e-61,8.2567580462497456e-74,1.2621445685049946e-31,2.0618042345347097e-99,1.8180836950368916e-102,4.2188618828597116e-105,5.7390825200339886e-48,3.7838846714424924e-51,-4.0137172542284691e-101,-5.2904153744975377e-109,-1.9029517328287142e-108,-2.2453116634163086e-113,1.3210554351087023e-42,3.3198834351889088e-85,2.3825449658107067e-41,6.8917415503285812e-38,2.6990551649051425e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.1371491804158296e-46,8.4845131951517197e-48,2.5918349089477556e-49,3.0053540338210067e-52,1.0466729045784772e-49,1.7157535275799084e-51,3.4330431895960991e-57,2.8149352181234946e-58,2.0304980254601005e-51,1.1767174581698967e-57,1.3628063870008423e-59,3.8398176560714801e-66,2.6652343869245831e-73,2.302422188294746e-73,4.607147920571396e-79,4.6071436880398281e-79,2.7285333582591284e-80,4.1428208749393965e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6804090249690881e-71,0.0,0.0,0.0,0.0,0.0,3.0891090123184557e-90,3.489963942952453e-100,2.9815662547824307e-66,7.7991585547193312e-73,1.2754982930390644e-82,1.1154700664056686e-62,7.35418944536622e-66,1.3164201665518588e-84,5.854960080564395e-79,1.4113208064041804e-84,1.1638227636071067e-84,9.5902137678547344e-86,4.4278989443217229e-86,1.7704986383900927e-91,1.0742288387254517e-91,1.3982618930936029e-88,3.8613801963989717e-98,3.8662864760631495e-98,2.9421728211519739e-101,2.8268351771497651e-108,2.9459113473339308e-101,1.1504054429562044e-108,1.579698967178148e-98,1.5796735400635554e-98,2.9373001278127736e-101,4.4755079900645346e-107,4.6181465535250741e-108,6.6622308667588474e-108,2.2190269835236626e-114,1.6907844655749316e-117,2.4981159428761989e-75,1.7458913034560642e-69,6.4571660712036515e-66,1.0417802326662307e-127,4.9729340120357333e-57,4.6101513778851548e-65,1.0644434921259417e-74
3.0000000000000002e-15,0.002913957353046015,1.0649338949402889e-19,1.0649338734119437e-19,1.0287190358949764e-19,1.028719039589124e-19,3.1347393705849235e-27,2.1998567109027143e-21,2.9661647663209837e-27,1.9826044879441278e-27,1.0515844627896922e-21,5.9258503763308505e-28,1.9744901353420153e-27,1.9073443217790003e-27,1.6006468047872124e-35,5.8766051686151067e-42,8.65894396946215e-22,4.8794567398741366e-28,5.2984943442890909e-36,1.9932667449614632e-22,2.3339000128947778e-29,1.9452860301906382e-42,1.1146611639227333e-35,3.3612013720677577e-50,3.7580345091611375e-55,8.242790898166675e-29,4.3804256942027752e-51,2.4742207264148765e-43,2.0801275300133687e-50,3.1459521218758072e-51,1.0926064455432921e-22,1.9418294243829432e-37,2.0609765048006389e-36,9.1925439864709705e-29,1.4697491202418408e-64,7.0491576955191838e-45,4.8298903571672179e-50,3.0139281850823628e-51,9.71530219642475e-37,2.0893903808622426e-45,6.9963875363336005e-51,2.3967994950472722e-36,8.7995961457824111e-43,6.1336324461626939e-59,1.5989388907345643e-37,3.1929095037105168e-51,2.0542778893562636e-65,4.9851772629139806e-52,2.3986518165837736e-36,8.8063963339620456e-43,2.132190716964583e-43,8.5637661380945459e-47,2.0257977207273351e-30,8.29344645754279e-60,5.5778770694503217e-62,8.3325397525436188e-70,8.1460205065868966e-39,2.9907252175281241e-45,5.1675844621601698e-53,5.7687395204093149e-58,2.6274465351493702e-71,5.4688379979618906e-75,4.8117870557645775e-83,2.2298578276541502e-67,3.7479891872036925e-69,4.3076870181281245e-45,2.8937193414731777e-55,3.098642087280534e-65,2.4362865251711894e-76,3.9751383872154738e-78,2.9414662412886707e-79,1.255299814650612e-76,4.731564447662658e-75,1.5444817000550475e-84,4.5404921689749831e-89,3.1364698215747301e-33,8.7644182960593447e-54,2.6210007573865452e-23,1.0788788207328578e-59,2.0048944143299373e-72,8.2940941791397882e-31,6.0225002797642849e-98,5.8288324507287392e-101,1.4731190542559721e-103,7.0497916391142287e-47,5.7291696660250839e-50,1.6629805433034566e-99,2.0407928618222648e-107,7.3406903350775131e-107,8.7017566568318887e-112,8.6812213110240519e-42,8.6303625424276121e-84,2.2464011012407776e-40,6.4979279715008969e-37,2.520624550481714e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.3970684906765751e-45,1.0343175837109393e-46,3.2059574301241252e-48,4.5761304568302761e-51,1.2859131101675648e-48,1.6177099942062533e-50,4.2176754238101941e-56,3.4583356366288733e-57,1.9144690267309684e-50,1.4456809262490781e-56,1.6743042414396571e-58,5.8145785345990798e-65,4.797354694644121e-72,4.1443556803423416e-72,9.6091711562913136e-78,9.6091611191807079e-78,5.6909359575521548e-79,5.0897544889108164e-60,2.0220249603329795e-108,1.8745152203970529e-116,1.3344070607372094e-123,1.500928731917094e-130,2.2396897833599884e-139,1.5677701730112394e-144,1.995900213529685e-144,7.0874780405468603e-70,2.4641078662922798e-140,4.0381057570272638e-149,6.9804279779822524e-154,6.083806450756599e-160,1.0030647108341462e-153,7.325595658216084e-89,9.2733249257094593e-99,5.3668128947978864e-65,1.6266799767349519e-71,3.0247503728528876e-81,2.0076357973306265e-61,1.533735135081557e-64,3.046043265463631e-83,8.866079123147549e-78,2.5373574871881786e-83,2.0926756113835014e-83,1.7257866092898061e-84,7.9702069916124933e-85,3.6923026721444082e-90,2.2402021184972504e-90,2.5168720655516523e-87,8.0483504108078687e-97,8.0585661645285393e-97,6.9730491724865937e-100,7.5072479062855444e-107,6.9819016601215882e-100,3.0551374736100788e-107,3.2947988533392628e-97,3.294738554941675e-97,6.9646874783860768e-100,1.1585641150520352e-105,1.2214615557867455e-106,1.7700434585281286e-106,6.5286270565144492e-113,5.4575594100142587e-116,5.923541904990273e-74,3.1422754229243024e-68,9.7730445224215132e-65,3.6601110266862387e-126,7.530440706125455e-56,8.2982704148454426e-64,2.2201245421215693e-73
7e-15,0.002913957353046015,2.3613751281158873e-19,2.3613750111140186e-19,2.2810725451764365e-19,2.2810725652533255e-19,1.7036626350598935e-26,4.8779440786692326e-21,1.612045973416506e-26,1.0775024140553904e-26,2.331772283102134e-21,3.2205662150775859e-27,1.0730924064248374e-26,1.0366001042906163e-26,2.5852840968632478e-34,2.9724635671657175e-40,1.9200251001334029e-21,2.6518751176776121e-27,8.5578631445308338e-35,4.4198779592938796e-22,1.2684310477418599e-28,9.8395125325484068e-41,1.8003447070889819e-34,5.5508911391420694e-48,2.0922081976496886e-52,4.4797771910143389e-28,2.501179230658409e-49,1.146278772703912e-41,3.9086561994413219e-48,4.7282414141205879e-49,2.422736109794489e-22,3.1363442959663362e-36,3.3287810223684045e-35,4.9959472204400949e-28,2.7262514793396897e-61,1.1385447729620311e-43,7.966444788827461e-48,1.5244183004048298e-49,1.5691683846024883e-35,1.0568376806396414e-43,1.1554544224040887e-48,3.8711847474879747e-35,4.4509451672104476e-41,1.0129250856487135e-56,2.5825251803087019e-36,5.2730980156903397e-49,1.1436536444397295e-62,8.2330424430804397e-50,3.8741769947546054e-35,4.4543848918802013e-41,1.0784891976724631e-41,4.3261739766574305e-45,1.1009770383498255e-29,5.1977938499354038e-57,1.2122858335292426e-58,6.3923362135785804e-66,1.315704482956019e-37,1.5127482805383575e-43,8.5340625195085911e-51,3.2116271734063202e-55,1.7465581539584935e-67,1.0515594033965409e-71,3.2552264271816258e-79,4.1163826519759732e-64,2.4339063920236929e-65,2.1788858059199146e-43,1.4636823627306382e-53,5.0169908359560844e-63,1.2751245360167338e-73,6.1981722091999104e-75,1.5164325846812486e-75,7.9597051419950541e-73,8.5300000328794208e-72,8.4618445837417201e-81,8.8722369989154614e-85,1.7046034831234358e-32,1.4474461187879769e-51,5.8117644566702013e-23,6.0065906106615869e-57,1.5380745737659217e-68,4.5076644788259498e-30,4.2360569287519371e-93,1.4837141714146405e-95,1.3771845323869591e-97,3.5593319348722343e-45,9.4442287214716845e-48,2.3497967437578064e-94,1.2388934787680167e-101,4.4562831700044583e-101,4.4233497364959234e-106,4.7180546367979132e-41,1.3282162897341524e-79,3.6282979000350163e-39,1.0495137675330202e-35,3.7471866680841795e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.0665343176496656e-44,4.8076069084661422e-45,1.5414691358591624e-46,7.1953840980134333e-49,6.5043635890247073e-47,2.6128397160078258e-49,2.1329744711894884e-54,1.7491933844856475e-55,3.0921495509313517e-49,7.3124241252683806e-55,8.4688191194469008e-57,9.6027700294183528e-63,2.6702381896765744e-69,2.3073111315561874e-69,1.8476718884465732e-74,1.8476650979508031e-74,1.0942999341340241e-75,2.5744878254684157e-58,7.1318951622497681e-104,2.6446632785240637e-111,7.5306121308079628e-118,3.388146660655589e-124,2.0222242225426041e-132,5.6621652915824761e-137,7.2084230580854146e-137,1.1705074225936836e-67,2.2249583341687218e-133,1.4584022926528122e-141,1.0084166363143885e-145,3.5155486838608418e-151,5.7288727366926669e-148,4.9563791927061283e-85,2.239898799238063e-94,2.9878875915348339e-62,3.1279042223264873e-68,2.0464906472095247e-77,1.1156500759057045e-58,2.9436842245758138e-61,1.3165952447184965e-79,1.4642336269683448e-75,1.383244439053963e-80,1.1435478603382783e-80,9.5634199023907337e-82,4.4372717854372261e-82,7.0818928660458227e-87,4.2944126835148723e-87,1.4012651822360751e-84,1.5263112719027839e-93,1.528207972344178e-93,4.6525779484681081e-96,1.7873918819715924e-102,4.6583608091199458e-96,7.2737470462180154e-103,6.3355534258705239e-94,6.3351454795395813e-94,4.6976245893407628e-96,1.6688520236698304e-101,2.6258968117492039e-102,4.2621355342165237e-102,5.6527165599785178e-108,1.7228372061479831e-110,3.9987840557802905e-70,1.7461758477596611e-65,1.6019200741841534e-62,4.2364455409829224e-120,1.24365344972054e-53,4.6200068777680971e-61,4.2690963218293028e-70
1.5e-14,0.002913957353046015,4.954257502960144e-19,4.954256985343938e-19,4.785779262144095e-19,4.7857793509642449e-19,7.5370030099325258e-26,1.0234121650823308e-20,7.1316906864991812e-26,4.7668704957264164e-26,4.8921419893436078e-21,1.4247750824090255e-26,4.7473603765820656e-26,4.5859183426176434e-26,2.4043583148699572e-33,5.7168179081121457e-39,4.0282816447031352e-21,1.1731869466117031e-26,7.958961576676757e-34,9.2731779154300448e-22,5.6115913369426517e-28,1.8923938751618179e-39,1.6743514941377696e-33,2.1776527291002852e-46,1.6595487734295776e-50,1.9818530831415302e-27,4.9628721235299785e-48,2.1555662888053506e-40,1.5819529475325615e-46,1.8137331162385573e-47,5.0829956755262232e-22,2.9168525590451426e-35,3.0958166902615687e-34,2.2102066106344462e-27,4.1440731529116799e-59,1.0588665405014113e-42,3.1196497440870384e-46,2.9316615629431585e-48,1.4593558937720197e-34,2.032563495624402e-42,4.533090641962772e-47,3.6002604539644767e-34,8.5603057607597599e-40,3.9736603988964959e-55,2.4017919218563355e-35,2.0687490917483643e-47,9.0712492059366706e-61,3.2300041320797024e-48,3.6030439819808809e-34,8.5669215333813422e-40,2.0742122961046343e-40,8.3045733808470945e-44,4.8707225368225398e-29,4.1569495405093385e-55,1.9502493337958211e-56,2.0628180865123954e-63,1.2236280250761628e-36,2.9094083340411063e-42,3.3479720088457163e-49,2.5474773348920025e-53,4.7523428194957683e-65,1.6778029290695983e-69,1.0417595986583617e-76,6.2186769943714888e-62,7.3770796677869236e-63,4.1905665271176626e-42,2.8150445087717867e-52,1.9136730998757535e-61,9.2975670672857365e-72,7.7510302518447506e-73,3.5698789996558415e-73,2.3426180047982061e-70,1.2511634893044612e-69,2.123992915778745e-78,4.4626538819685109e-82,7.5411681555708598e-32,5.6786420131555791e-50,1.2193231826220592e-22,4.7646295771956209e-55,4.9634519882311916e-66,1.9941941451454402e-29,4.2505861960128856e-90,2.9516159685916269e-92,5.4807553393333776e-94,6.8267340800998896e-44,3.6952372716438349e-46,2.9528575518352629e-91,3.1149291034974848e-98,1.1204377768561311e-97,9.1829482877066818e-103,2.0872670600711181e-40,5.66434656436991e-77,3.3744142521927723e-38,9.7606745118854629e-35,3.0947703649446697e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.3590718654542509e-42,8.2478072481534944e-44,2.6667549753857753e-45,2.5457357303495175e-47,1.2509714130497433e-45,2.4299797059411889e-48,4.1011654850798064e-53,3.3639277232325154e-54,2.8757454256261408e-48,1.4063633309210316e-53,1.6287647920236578e-55,3.7673602034588474e-61,2.117378763089352e-67,1.8301994699742924e-67,2.9480323338630682e-72,2.9480106012052569e-72,1.7460757921000757e-73,4.951475419386775e-57,6.0975432859422193e-100,4.5224369062073446e-107,2.5755740068858918e-113,2.317619330170579e-119,2.7663982099638164e-127,1.549165339540102e-131,1.9722284754921491e-131,4.5922001962675682e-66,3.0439317129784707e-128,3.9901746524486636e-136,5.5180178171758322e-140,3.8473909313923543e-145,1.6955514889875432e-142,1.5864121293919176e-82,1.4360429301929251e-91,2.3700343343329123e-60,4.9908934065719418e-66,6.5502729384387067e-75,8.8262278427135098e-57,4.6846761672746653e-59,2.8009925972591003e-77,5.7444973739688713e-74,1.0656325363310134e-78,8.8383160618565673e-79,7.5360096329317594e-80,3.5196934498345558e-80,1.125989430369467e-84,6.8227583103702239e-85,1.1115447895274543e-82,2.3891979968815806e-91,2.3920819195900938e-91,1.4610080196018611e-93,1.1236610500683673e-99,1.4627724905754351e-93,4.5725502042956185e-100,1.0109170521852328e-91,1.0107864890088345e-91,1.4971451602037092e-93,6.840133845257691e-99,1.4595263072066265e-99,2.7208530427960756e-99,7.179177856248629e-105,4.3778543499330936e-107,1.275920116051992e-67,1.3814528934524357e-63,6.2169385389111738e-61,2.1469201173600169e-116,4.8791143728968561e-52,3.6647408541173516e-59,6.8119430142455683e-68
3.1e-14,0.002913957353046015,1.0140021886620889e-18,1.014001972910716e-18,9.7951914896986733e-19,9.7951918599164348e-19,3.1415532985732325e-25,2.0946488141523331e-20,2.9726119130135947e-25,1.9869142248428523e-25,1.001285766448638e-20,5.9386820903550069e-26,1.9787818685623588e-25,1.9114899534203704e-25,2.0292672430987127e-32,9.7198508096335345e-38,8.2447752867681206e-21,4.8900256293232363e-26,6.717331314634367e-33,1.8980087937230767e-21,2.3390513635130437e-27,3.2174887230816755e-38,1.4131452154089594e-32,7.4334001149230665e-45,1.1352832968466921e-48,8.2607048770226879e-27,8.5659321099329402e-47,3.6256306443909265e-39,5.4841792601350746e-45,6.1236612668502467e-46,1.0403515755864354e-21,2.4618081098749326e-34,2.6128442056179549e-33,9.2125212594617242e-27,5.1856938466867052e-57,8.9367923221534969e-42,1.0610853406889275e-44,4.9838325875618055e-47,1.2316937820625508e-33,3.4557748052981672e-41,1.5474777727796799e-45,3.0385908159823118e-33,1.4554354986491058e-38,1.3563282903847042e-53,2.0271003015961143e-34,7.0621772852931891e-46,6.2052079134706958e-59,1.1026440988078672e-46,3.0409412397117799e-33,1.4565604234960411e-38,3.5266115500781851e-39,1.4066855426277533e-42,2.0302018054664425e-28,2.7643359066318074e-53,2.5971530299466194e-54,5.4975976290503874e-61,1.032737046053996e-35,4.9466399077555005e-41,1.1428280009220085e-47,1.7427083941070361e-51,9.6428657056715457e-63,2.2978010030938142e-67,2.8543441200564053e-74,7.6994406167996859e-60,1.8280855583825595e-60,7.1249015995400582e-41,4.7862095203333226e-51,6.1913902342522618e-60,5.4364956241397054e-70,7.2759477082534198e-71,5.9880736262086234e-71,5.5308586756113173e-68,1.4757412910723369e-67,3.991285621618076e-76,1.678320823406823e-79,3.1432917124274414e-31,1.9385432839818521e-48,2.495592645850581e-22,3.2596819506086149e-53,1.3228361617995859e-63,8.3121749221407013e-29,3.175903763657465e-87,4.3316076968123345e-89,1.6087868736460292e-90,1.1544319093300098e-42,1.2547741247304263e-44,3.221866387667037e-88,6.7978157016918296e-95,2.4451749005467298e-94,1.4880240177321035e-99,8.7000889170435791e-40,1.8604479897589035e-74,2.8480485010940709e-37,8.2379928386554719e-34,2.137622499788479e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999976,0.0001,0.10889011,2.3107021446684992e-41,1.1549812472401939e-42,3.7492193862054175e-44,7.2104064879249771e-46,2.1269732675866606e-44,2.0508819826959297e-47,6.9692000520384086e-52,5.7186641891387645e-53,2.4271051488131481e-47,2.391109675356625e-52,2.7692305687725422e-54,1.2860720442308992e-59,1.4475742306449657e-65,1.2520651923705473e-65,4.0374231759253631e-70,4.0373636231840877e-70,2.3915182392076902e-71,8.4188283970486477e-56,1.5445092750862526e-96,2.2913857967487659e-103,2.6101128428549347e-109,4.6975609380259874e-115,1.1213140789047988e-122,1.2558583535431178e-126,1.5988347197170726e-126,1.5676924612405737e-64,1.2339647472934876e-123,3.2346959922143604e-131,8.9464766038204226e-135,1.2475719781967631e-139,4.573316041397651e-138,4.3479558721565032e-80,7.8736587091274101e-89,1.6213601628895906e-58,6.8357356424275696e-64,1.7952497247712643e-72,6.0066279628856339e-55,6.3830282256687548e-57,4.596687353935806e-75,1.9610258868495568e-72,6.8946172472063198e-77,5.7525445317818615e-77,5.088847696818335e-78,2.4078408666426393e-78,1.5313863183037469e-82,9.2653494219457757e-83,7.6047390475816597e-81,3.1529799184867144e-89,3.1565798427239454e-89,3.8584565227798408e-91,5.9301609113676939e-97,3.8628669488259204e-91,2.4130238613406597e-97,1.3846333791866709e-89,1.3842755939311134e-89,4.0684647609417426e-91,2.1675773625369833e-96,6.304561797530181e-97,1.4791742576275297e-96,7.7139390227193388e-102,9.4085776938816758e-104,3.475302337565112e-65,9.4014280131954047e-62,2.0778024344508098e-59,9.1727697861463051e-113,1.6656014363788446e-50,2.5071968638953712e-57,9.3303555285447863e-66
6.300000000000001e-14,0.002913957353046015,2.051154918983121e-18,2.0511540397849676e-18,1.9814011119287336e-18,1.9814012627944463e-18,1.2801996832616254e-24,4.2371266507752672e-20,1.2113550120268674e-24,8.0967819989383928e-25,2.0254194066959065e-20,2.420022592922813e-25,8.0636405828413324e-25,7.7894217885343115e-25,1.6608325223031137e-31,1.5946374568806909e-36,1.6677684783752949e-20,1.9926947277369876e-25,5.4977371922936143e-32,3.8395148416090318e-21,9.5321076581330135e-27,5.2786141156794586e-37,1.1565744502856959e-31,2.441539820815754e-43,7.4623075574233228e-47,3.3662797453021592e-26,1.4159209563180472e-45,5.9163401640813429e-38,1.8155777336516012e-43,2.0005735360493936e-44,2.1044559711697711e-21,2.0148379735059744e-33,2.1384375189067396e-32,3.7541494641695241e-26,5.8149056672213713e-55,7.3142370486740908e-41,3.4604901493227957e-43,8.1743785550977023e-46,1.008073717404309e-32,5.669437269417802e-40,5.0835011128278966e-44,2.4868827910479512e-32,2.3877685244425589e-37,4.4544239554351892e-52,1.6590575134415987e-33,2.3199502644226646e-44,4.0782636011715423e-57,3.6222496795161715e-45,2.4888083302466188e-32,2.3896143945757652e-37,5.7857325348913792e-38,2.2907137052891659e-41,8.2731832430704452e-28,1.6865652078120355e-51,3.1712874255431341e-52,1.3429802405492474e-58,8.4523392931513075e-35,8.1154651159092911e-40,3.7536822828559478e-46,1.14549699070197e-49,1.5943244960071402e-60,3.0213019784338922e-65,7.5041656548887445e-72,8.4935869244095637e-58,4.0352858557214147e-58,1.1689152189712789e-39,7.8522924729387488e-50,1.8413825130450484e-58,2.7042986715864758e-68,5.6111906000601986e-69,7.616816070595648e-69,1.1392151205612967e-65,1.5188807994885723e-65,6.1580999064575278e-74,5.1819287858869471e-77,1.280909970892145e-30,6.3681897132529539e-47,5.0480355369825329e-22,2.1429291071315904e-51,3.2316413546975422e-61,3.3872787140730557e-28,1.9347585122013484e-84,5.0939896912841258e-86,3.7842005782470904e-87,1.8737628447663564e-41,4.0787796939326911e-43,3.1846050516756493e-85,1.3439030445557305e-91,4.834031917053316e-91,1.9486034818746013e-96,3.5453313553204449e-39,5.4323842247864636e-72,2.331051066395295e-36,6.7423461687723843e-33,1.279907294039304e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999959,0.0001,0.10889011,3.7908705336500049e-40,1.3989242681506372e-41,4.5499794972330197e-43,1.7603966873581939e-44,3.4896605033485427e-43,1.6785073068107378e-46,1.1421605674419375e-50,9.3795623341592267e-52,1.9864214443446788e-46,3.9227923069416763e-51,4.5431044086152634e-53,4.224742919260324e-58,9.5031354577510109e-64,8.230469602321622e-64,5.3086894746806881e-68,5.3085328723653238e-68,3.1450957754285929e-69,1.3812667108559177e-54,3.4052385435482201e-93,1.0104097017142398e-99,2.3019386828780486e-105,8.2859072838332041e-111,3.9547223031805638e-118,8.8583585539976071e-122,1.1277766127711384e-121,5.1501445577992944e-63,4.3531334620673284e-119,2.2816205783614062e-126,1.2620697398839758e-129,3.5198647736316165e-134,1.0927869818069819e-133,1.143778399371191e-77,4.142734355055111e-86,1.0657865306190952e-56,8.9895617266311605e-62,4.722530021536645e-70,3.9076888030278544e-53,8.3079983506382165e-55,6.7084516788879371e-73,6.4421099462340533e-71,4.0885627693455124e-75,3.4464682434221001e-75,3.2609182516736707e-76,1.5827735683631579e-76,1.9860668609523862e-80,1.1981287761753585e-80,4.9996570577627098e-79,3.8645660779742922e-87,3.8685474430456973e-87,9.4612709636683397e-89,2.9021130532052318e-94,9.4710423975108692e-89,1.1807601051782097e-94,1.8210123660275312e-87,1.8200714625054941e-87,1.0524007825583554e-88,6.1142514218402381e-94,2.311892177842832e-94,7.6531162086428818e-94,7.7969424492549695e-99,1.9020190129561451e-100,9.0299742230994533e-63,6.1163040329249655e-60,6.5510272668152933e-58,3.6646079834867168e-109,5.4715419422055771e-49,1.6482351623986805e-55,1.227132071903667e-63
