Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965),S(17013),S(879),S(28193),S(5168),CH2O(413),S(21386),S(10206),S(29956),S(30018),S(18827),S(30302),S(30547),S(30559)
0.0,0.003108545184706809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.003108545184706809,4.2955402502731289e-21,4.295540229017427e-21,4.1567865705433771e-21,4.1567865660941916e-21,3.091038026101987e-29,1.497001043692887e-22,5.4184633456777451e-29,3.6272828040000209e-29,7.124944078380089e-23,1.8818457000975794e-29,3.6133515319552819e-29,3.4966337838914116e-29,1.2453091010274655e-37,3.2891199542638239e-44,5.8986296234750968e-23,1.5579506107963874e-29,4.2821544328229527e-38,1.4062034608224234e-23,6.9730689207557153e-31,1.131005907444765e-44,7.9618940156126167e-38,1.0032436390028546e-52,6.8592563638053663e-58,1.0095062201865747e-30,1.3000120509985643e-53,1.3929882627043805e-45,5.0485653581268928e-53,1.2094524118007189e-53,6.1277202983615031e-24,2.8511880912472111e-39,2.6072523570710568e-38,1.089598336598255e-30,8.0812822547565738e-68,1.0735688469460721e-47,1.2823219452049304e-52,3.2200074608465263e-54,8.2053917199390132e-39,4.9497983500548117e-48,8.7675119019966966e-54,2.5319554986610646e-38,6.687420419539094e-45,3.6740945090912685e-62,2.360454009700813e-39,1.119150561595051e-53,9.7040471805189983e-69,2.0375838844209822e-54,2.5326858638451473e-38,6.689349353518305e-45,1.2611082598727971e-45,3.3652166657960569e-49,5.1545571315153358e-32,5.9395565155305432e-63,3.1600698697526687e-65,3.7175242910977823e-73,6.8976818578866115e-41,1.8218210469903165e-47,1.6160219756829191e-55,1.102741389151023e-60,5.7322060663771776e-75,1.4785935775790724e-78,4.9684427894333603e-87,1.2867077641222393e-70,1.7573664484474921e-72,1.4247194377921679e-47,2.2828852480266543e-58,1.2284632151799588e-68,5.0555189350274108e-80,5.7910109425030649e-82,3.6829599278412558e-83,8.7033540342369566e-81,3.8564127637488921e-79,1.8049953191896066e-88,4.4781193854094311e-93,5.9548852392530883e-35,8.5947497487705215e-57,7.2541812866318189e-25,5.0745382898628906e-63,6.7389448174272496e-76,1.6505445116445028e-32,2.2311332930044171e-102,1.7569495249780068e-105,3.4953670093510012e-108,2.7855385270704788e-49,1.5307714390007441e-52,3.2814550161901453e-96,3.8603297569534668e-104,8.4481640952448855e-104,5.2754924721233561e-109,1.387715718211338e-44,7.7947879839793632e-88,2.8996243201730149e-42,5.4978313031669144e-39,4.2213326812875477e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.3148517067987473e-48,1.2953442405920492e-49,2.9391399674600877e-51,2.9218764540099478e-54,4.7374581933847609e-51,3.757808364874119e-53,6.7849571695423388e-59,5.635498371257027e-60,5.9293838159494429e-53,2.9282475806592737e-59,1.4752224934903531e-61,3.8963686041199751e-68,2.2780869998138376e-75,1.5047138851484978e-75,2.7169444667189576e-81,2.7169429919087111e-81,1.2696879618141281e-82,5.9024770146671806e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2732886540895464e-73,0.0,0.0,0.0,0.0,0.0,5.0448953595732531e-93,2.7977067817665562e-103,1.9293708350645529e-68,4.7309134327033796e-75,5.6483630018073648e-85,2.4049579181625618e-64,1.3226242016784517e-67,3.1356575712460344e-87,1.7268431540153907e-81,3.9278628102935261e-87,3.1019487005138965e-87,2.5863005435073653e-88,8.1310590953023408e-89,2.9344403943451572e-94,1.8598096524243032e-94,2.6972920453375238e-91,4.803036959372445e-101,4.8063760568716527e-101,3.5034403404664729e-104,1.3181613480257603e-111,3.5058760434737306e-104,5.1137237438274566e-112,1.4958107390815906e-101,1.4957931264893487e-101,2.9419345060160678e-104,4.1077711643984599e-110,4.2376408611827071e-111,4.5001619775315728e-111,8.4028081904068735e-118,6.1291925879729704e-121,1.5644012434628988e-77,8.8874990175624785e-72,4.5808353981549145e-68,1.0824541995683999e-131,5.8012286211166275e-59,4.8799183561500665e-67,7.4730794542410257e-77,4.4399337760277103e-86,1.2474585539264882e-60,7.8956585113552829e-135,7.8956583402137898e-135,4.5126176485844805e-97,5.184875443398233e-93,9.8666598028557759e-93,5.2969170378517003e-105,1.3569038008192072e-67,2.2659992841295304e-97,1.818984358287766e-103,5.5512142488077173e-100,2.7487237954580603e-86,1.8451712815267207e-90,2.4120907624220308e-100,4.2027252696481478e-66,6.1291925881216098e-121,1.4649408528361511e-84,1.272996537324942e-89,1.2036072532300731e-95,7.80337653912068e-97,7.100920543839406e-97,2.3524439605535988e-114,2.3589595978665783e-119
3.0000000000000002e-15,0.003108545184706809,1.4113917879663693e-20,1.411391773998337e-20,1.3658012863530619e-20,1.3658012834293112e-20,2.031253550320438e-28,4.9187178369038284e-22,3.5607044592360244e-28,2.3836429773277442e-28,2.3410524242959643e-22,1.2366412573070445e-28,2.3744881356012465e-28,2.2977878988284444e-28,1.1741484494264369e-36,4.0409183508683072e-43,1.9381206439270504e-22,1.0237959560495773e-28,4.0374595176895777e-37,4.6203850816420116e-23,4.5823034081827386e-30,1.3895214066444769e-43,7.5069279435404354e-37,1.519195294233395e-51,1.2346646301893455e-56,6.6338978767896892e-30,1.6732164266335452e-52,1.676243855933567e-44,7.9403427696403101e-52,1.8009449508474736e-52,2.0133938449745661e-23,2.6882627504448766e-38,2.4582659891301379e-37,7.1602174815752764e-30,1.6827572585635016e-66,1.0122219648833086e-46,1.941662775195747e-51,3.9559994236013048e-53,7.7365122192361608e-38,6.0811792018862322e-47,1.3276515297638286e-52,2.3872718161070347e-37,8.21597213538189e-44,5.563616613236908e-61,2.225570681773745e-38,1.6947133468014686e-52,1.7467252522411232e-67,3.0854837062909463e-53,2.3879604641418917e-37,8.2183419840060481e-44,1.5493613263171127e-44,4.1340433218230658e-48,3.3872804204620534e-31,1.102972254680706e-61,6.7709958346529553e-64,9.0275860542423566e-72,6.5035280349124785e-40,2.238237083945725e-46,2.4471154438873111e-54,1.9849320794444246e-59,1.3833746544975167e-73,3.0839188090467125e-77,1.1782251073878938e-85,2.6787485459818526e-69,4.1606998753983809e-71,1.7503694695409598e-46,2.8046873998702234e-57,1.8579507905547e-67,9.0783660625517246e-79,1.1958019188393302e-80,8.6220528325050377e-82,2.0583316520404995e-79,8.0185328345588373e-78,4.2428765383291587e-87,1.1805865422340195e-91,3.9132103422814502e-34,1.3014904555702725e-55,2.3835133051142156e-24,9.1341676188541541e-62,1.6364766772900139e-74,1.0846436334494622e-31,6.5190000707509416e-101,5.6344905176196724e-104,1.2208225561029666e-106,3.4217956393153499e-48,2.3177849475616986e-51,9.8435997210446584e-95,1.2683040278784737e-102,2.7756283989711249e-102,1.7240856787966739e-107,9.1192746538479497e-44,2.026845536443481e-86,2.7339320092499808e-41,5.1836695687357962e-38,3.9434149500528568e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.0725311809742529e-47,1.5796309154661296e-48,3.6375808866579719e-50,4.4510368116307454e-53,5.8203066053793616e-50,3.5430753805107025e-52,8.3357249329999607e-58,6.9235942780450839e-59,5.5905605929126907e-52,3.5975603698758823e-58,1.8124154899854242e-60,5.9002131965344367e-67,4.1005094086356452e-74,2.7084825635699947e-74,5.6667600609135336e-80,5.6667565635148932e-80,2.648204270145415e-81,7.2516169269321936e-62,9.7024423741580957e-112,8.1615684332005034e-120,3.9079514955083235e-127,4.1204714748186847e-134,3.2592488173408292e-143,2.1153224655353836e-148,2.2296666409426044e-148,4.9566946182009013e-72,4.9366979793143388e-144,2.9572954235920722e-153,3.7748362579079943e-158,3.0301789296879656e-164,1.4493078027862594e-158,1.1963600849308231e-91,7.4339013559061245e-102,3.4728645564820904e-67,9.8673265056104147e-74,1.3394680778112842e-83,4.3285460230112476e-63,2.7584081818471173e-66,7.2576147318570955e-86,2.6149325006099561e-80,7.0629562063995297e-86,5.5789291178697833e-86,4.6543594130159245e-87,1.4635885440526844e-87,6.1198530531124815e-93,3.878568346758552e-93,4.8551252892281946e-90,1.0011503114746827e-99,1.0018457048613245e-99,8.3035925237520802e-103,3.5007743744514203e-110,8.3093610089590043e-103,1.3581026737008342e-110,3.11983188965307e-100,3.1197901227509286e-100,6.9758536503401003e-103,1.0647834173879291e-108,1.1211112884528475e-109,1.1956450407720764e-109,2.4720925374659997e-116,1.9783183040146426e-119,3.7095747323974871e-76,1.5996102588198057e-70,6.9340736141907936e-67,3.8024326580145631e-130,8.7847159957579949e-58,8.7838516685995681e-66,1.5586706524589401e-75,1.0528982571950453e-84,1.8890087417423159e-59,2.9991680756646638e-133,2.9991680156541086e-133,1.1706748883635802e-95,1.280579801953002e-91,2.7188022703583195e-91,1.4021714299236842e-103,2.4424197788733028e-66,6.8914902428933344e-96,6.0517107951494503e-102,1.6882734962531482e-98,7.4601802798654702e-85,5.5350832496430258e-89,7.8662419379892642e-99,6.3641134762704426e-65,1.9783183040668641e-119,2.2183359423284057e-83,2.2913904174365682e-88,2.5090902698229345e-94,1.5210707653896512e-95,1.5870281912509145e-95,5.9297422076718649e-113,6.5046104936895579e-118
7e-15,0.003108545184706809,3.1296078226346531e-20,3.1296077467214383e-20,3.0285157967506234e-20,3.0285157808606722e-20,1.1039421126463664e-27,1.090672294457215e-21,1.9351653783279141e-27,1.2954581110011443e-27,5.1910252345637764e-22,6.7208692278691014e-28,1.2904826329890103e-27,1.2487977134564181e-27,1.8964256996426454e-35,2.0439501537841807e-41,4.2975685289458659e-22,5.5641028119217471e-28,6.5211032890419793e-36,1.0245216385634464e-22,2.490385733548477e-29,7.0283848555252544e-42,1.212481568243838e-35,2.5089106856020307e-49,6.8737952162100352e-54,3.6053787801665507e-29,9.5545852249916228e-51,8.0793883406606641e-43,1.492140367650159e-49,2.8239586383453614e-50,4.4644822142055866e-23,4.3419471050430263e-37,3.9704643537978017e-36,3.8914219822843079e-29,3.1286079914537266e-63,1.6348904958976083e-45,3.2032486767291779e-49,2.0009405517289065e-51,1.2495638785071089e-36,3.075935157662741e-45,2.1926220928613916e-50,3.8557981226103214e-36,4.1557441001788265e-42,9.1880639885716532e-59,3.5946302776101917e-37,2.7988261800796893e-50,9.7245003862392585e-65,5.0956940600597648e-51,3.856910660075171e-36,4.1569428964936561e-42,7.836870592073871e-43,2.0888387867527773e-46,1.8409133418431147e-30,6.9229860355869576e-59,1.4738730393037573e-60,6.9363539638942186e-68,1.0504174662154899e-38,1.1321303195289095e-44,4.0413467161494542e-52,1.1050789140382366e-56,9.2359396995740924e-70,5.9299238873522072e-74,7.9709211461024064e-82,4.959897238439587e-66,2.7100778090778248e-67,8.8536053963298241e-45,1.4186488649475968e-55,3.0130021051063691e-65,4.7969351844929214e-76,1.8828708174630881e-77,4.5594568028536189e-78,1.3079766222223142e-75,1.4486673775399278e-74,2.3476146355040256e-83,2.3298523202837364e-87,2.1267449003621488e-33,2.1494183215087177e-53,5.2851597769407241e-24,5.0853985812460696e-59,1.2573953034636539e-70,5.8948057941152051e-31,4.6323186777284375e-96,1.4503828468257958e-98,1.1541881298145907e-100,1.7281406901419142e-46,3.821923959552083e-49,9.7918079196953402e-90,4.6076767685325936e-97,1.00837103192195e-96,5.3259868636993235e-102,4.9561272957606877e-43,3.1320580333086291e-82,4.4157203022508826e-40,8.3724114926843708e-37,5.8764013807930422e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.0599372776115255e-45,7.3621061996215507e-47,1.7547192817712717e-48,7.0221609864165742e-51,2.9439962343198717e-48,5.7225875995730551e-51,4.2158427544259962e-56,3.5019412503264786e-57,9.0295833002759212e-51,1.8196905038054324e-56,9.1674069794124841e-59,9.7442055308319633e-65,2.2824718157203158e-71,1.507912693602608e-71,1.0896318875272414e-76,1.0896295213376603e-76,5.0921967575264993e-78,3.6679830357917155e-60,3.4914121352657082e-107,1.1747801972015146e-114,2.2500527803712119e-121,9.4896595408846414e-128,3.0023678862826425e-136,7.7943949564668638e-141,8.2157332277803651e-141,8.1860370404048123e-70,4.5477890945567666e-137,1.0896871802982151e-145,5.5636996173959523e-150,1.7864617232304881e-155,8.3160246189035903e-153,8.0943973859586226e-88,1.7956072740937796e-97,1.9334740278265688e-64,1.8973765982952169e-70,9.0626524099868237e-80,2.4061352719751939e-60,5.2958451903868972e-63,3.1496770522141878e-82,4.3185516054780844e-78,3.8619288833360511e-83,3.0611206332110369e-83,2.5815484054984008e-84,8.1482644131579422e-85,1.1745865744235738e-89,7.4396004093629765e-90,2.7030680965184505e-87,1.9003236109207292e-96,1.9016197858627251e-96,5.5453802287221495e-99,8.3427275154878661e-106,5.5491632219381197e-99,3.2364662937062643e-106,5.9991030169013047e-97,5.9988204400682697e-97,4.7080086286894922e-99,1.5651016057188644e-104,2.425203291115786e-105,2.8807805072424956e-105,2.1376465146163363e-111,6.2370047887778345e-114,2.5051860387039165e-72,8.8918720648707189e-68,1.1387463007616171e-64,4.3773084620595915e-124,1.4507999310796288e-55,4.8903602646984496e-63,2.9971867275317871e-72,7.1238177785031099e-81,3.1197164661242291e-57,1.2771622245275642e-126,1.2771622188202953e-126,1.7052349014590496e-91,1.1215911683128007e-87,8.5370879058547136e-87,3.0767440636776421e-99,1.3597370034548983e-63,7.8426352969864036e-91,2.5181944575556865e-96,1.92148102058158e-93,2.0505161677519174e-80,5.5059611092398508e-84,2.2936214790489869e-93,1.0510062932908375e-62,6.2370047893819007e-114,3.6635271367922268e-81,1.2756891467203907e-85,4.773500703462126e-91,1.2833991804641321e-92,4.6730599788128758e-92,6.1929895608877334e-109,1.6404357144165601e-113
1.5e-14,0.003108545184706809,6.5660397253942206e-20,6.5660393895541921e-20,6.3539445176408582e-20,6.3539444473437267e-20,4.8838396545182259e-27,2.2882735534541253e-21,8.5611709822427998e-27,5.7311064710423924e-27,1.0890958583294058e-21,2.9733072767572885e-27,5.7090948052784444e-27,5.5246806606878912e-27,1.7637086391788228e-34,3.9310486213278433e-40,9.0164542078916657e-22,2.4615549355608579e-27,6.0647402807492622e-35,2.1494923439017345e-22,1.1017491813658095e-28,1.3517418210298119e-40,1.127629095038811e-34,9.8427414769839206e-48,5.452386304876884e-52,1.5950192043814908e-28,1.8958715644394776e-49,1.5352719524014983e-41,6.0392711255011855e-48,1.0946309783666603e-48,9.366659588732981e-23,4.03808563196648e-36,3.6925951305979555e-35,1.7215646719099995e-28,4.7699959770854527e-61,1.5204768730516745e-44,1.2547630101036834e-47,3.8481671321211772e-50,1.1621177657307163e-35,5.9158072909728282e-44,8.6021382652477736e-49,3.5859535519757891e-35,7.992567890104158e-41,3.6045241990587035e-57,3.3430683744099085e-36,1.0980409787643763e-48,7.7134802861500103e-63,1.9991554366465603e-49,3.5869886216330141e-35,7.9948737627960954e-41,1.5072330183587199e-41,4.0110112640608303e-45,8.1442011376599324e-30,5.5474608342050455e-57,2.3756861512608028e-58,2.2427231540897065e-65,9.7690671131511971e-38,2.1773823608775385e-43,1.585466511942944e-50,8.7656354511631361e-55,2.5251664663916987e-67,9.4616460575239578e-72,2.5509526382675175e-79,7.5218716908235204e-64,8.2457097319259042e-65,1.7027801822646682e-43,2.7284334769102306e-54,1.1518268349990373e-63,3.5414037696580982e-74,2.3719419003155811e-75,1.1026740429973433e-75,3.8594986588875782e-73,2.1304130481600053e-72,5.9362250067524228e-81,1.1805323175906349e-84,9.4087205351726355e-33,8.4326480623000317e-52,1.1088386431150307e-23,4.0339177610620857e-57,4.0655527359263272e-68,2.6078646102162821e-30,4.6841947738607971e-93,2.9114082117712878e-95,4.634840048538965e-97,3.3160562828461292e-45,1.4960699779195988e-47,1.2684065445534873e-86,1.1941914935813733e-93,2.6134411605743082e-93,1.1453472023953881e-98,2.1925905440804616e-42,1.3389329562286946e-79,4.106711447251508e-39,7.7864994777797841e-36,4.8685516668512395e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.9617872156891448e-44,1.2669806834932594e-45,3.045619434409363e-47,2.4924060071498751e-49,5.6620945288889291e-47,5.3220905436515384e-50,8.1067874246610682e-55,6.7348436298553247e-56,8.3976539923588489e-50,3.4997293879228173e-55,1.7631222228499531e-57,3.8228538005042664e-63,1.8100127156093296e-69,1.1961066200980612e-69,1.7385840850628465e-74,1.738576511903611e-74,8.1251861377866067e-76,7.0545414573496313e-59,3.100930454071288e-103,2.0868866921315765e-110,7.9942212305119763e-117,6.7432615651676508e-123,4.2667100199253255e-131,2.2153501930627945e-135,2.3351084872773546e-135,3.2115821464206407e-68,6.463275877552883e-132,3.097159407568472e-140,3.1626712994898687e-144,2.0310206184038826e-149,2.4722951703220054e-147,2.5908211812119698e-85,1.1512049509149579e-94,1.5336722038304894e-62,3.0274862996783826e-68,2.9007395934420956e-77,1.9044014726648771e-58,8.4316746243093234e-61,6.7170111109671614e-80,1.6942521014762076e-76,2.9873155889973241e-81,2.3791876009263362e-81,2.0368736976378347e-82,6.4632859525202227e-83,1.8692961140707753e-87,1.1829623861537967e-87,2.1441734182875425e-85,2.9783127981722715e-94,2.980294069600056e-94,1.7435020850569062e-96,5.2513032162853684e-103,1.7446623805217683e-96,2.0371494552636343e-103,9.5723065488166412e-95,9.571402141490569e-95,1.5017132949202338e-96,6.4889454676147492e-102,1.3573367337749577e-102,1.8405679883411008e-102,2.7101119438330021e-108,1.582075773112599e-110,7.9978027007726304e-70,7.0377390368027475e-66,4.431456390675589e-63,2.2020169848323806e-120,5.6918091183068891e-54,3.8792044552726682e-61,4.7824453239712043e-70,2.2801897485234846e-78,1.223939357776442e-55,1.2850873045605421e-122,1.2850873036863857e-122,6.7521975695539646e-89,3.8113373556689413e-85,5.8098725581306199e-84,1.7505091107174325e-96,1.0785158944931175e-61,1.0682243521434583e-87,6.86236922512158e-93,2.6175665695692722e-90,1.3270822111026586e-77,7.1322867187775029e-81,4.6760579647361026e-90,4.1231591961635302e-61,1.5820757734184771e-110,1.4372457056759738e-79,1.0118877697311562e-83,7.5047382997062798e-89,1.1370244158700623e-90,8.3240910403837914e-90,2.2122654722270167e-106,8.0729437977385577e-111
3.1e-14,0.003108545184706809,1.3438902864605419e-19,1.3438901464766131e-19,1.3004800759802e-19,1.3004800466791454e-19,2.0356689455757101e-26,4.6834770212918323e-21,3.5684441552969417e-26,2.3888244955614406e-26,2.2290776193830977e-21,1.23932179571972e-26,2.3796495280936227e-26,2.302782461869401e-26,1.4885625336483542e-33,6.6836583274162251e-39,1.8454185201644976e-21,1.0260154494676e-26,5.1186175380016078e-34,4.3994515327196554e-22,4.5923024862718903e-28,2.2982632645562782e-39,9.5171463007203792e-34,3.359888183681799e-46,3.7300153935608599e-50,6.6483139389218096e-28,3.2723160340657059e-48,2.5953855816588817e-40,2.093666335449464e-46,3.7149439884750739e-47,1.9171016881989101e-22,3.4081267507094263e-35,3.1165257432546486e-34,7.1757770483341481e-28,6.0003566336084091e-59,1.2832767754134861e-43,4.2703421058232771e-46,6.5421941063948966e-49,9.8082537797746033e-35,1.0058131912867585e-42,2.9365575669969643e-47,3.0265207010824408e-34,1.3589110054199123e-39,1.2303903041114166e-55,2.8215356495320747e-35,3.748440514159228e-47,5.2766771891428956e-61,6.824641169505409e-48,3.0273949430442307e-34,1.3593031476051598e-39,2.5626273169634748e-40,6.7983003083881797e-44,3.3946448345681319e-29,3.7023690737593468e-55,3.1751269503692431e-56,5.9986363124547822e-63,8.2450563203026898e-37,3.7020378042651337e-42,5.4121021909429374e-49,5.9966344920048064e-53,5.1612011224718079e-65,1.295862746410079e-69,6.9896647870812926e-77,9.3747490798830516e-62,2.0568687092941267e-62,2.8951097066458613e-42,4.6389518622462939e-53,3.74178246217505e-62,2.1160898767691932e-72,2.2368893525919783e-73,1.9221330486821592e-73,9.1497986149667319e-71,2.5232091931323304e-70,1.1207832620431036e-78,4.4607930067124832e-82,3.9217189460260321e-32,2.8787030072412632e-50,2.2694574590887229e-23,2.7597833149999907e-55,1.0874346048863819e-65,1.0870053004666211e-29,3.5190803312740618e-90,4.3069082876838606e-92,1.3714055562316831e-93,5.6126303955902286e-44,5.0846121172639038e-46,1.3558704501623989e-83,2.5532845465866051e-90,5.5877694373219042e-90,1.8286799821157838e-95,9.139096620493766e-42,4.4062307651785685e-77,3.4660722994986044e-38,6.5717925156848988e-35,3.3782385001055398e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.7358911799126051e-43,1.7823297143818936e-44,4.301742210204229e-46,7.0916009724550626e-48,9.6268987124025311e-46,4.4917972528749172e-49,1.3778720005911038e-53,1.1449720510687219e-54,7.0875601812082829e-49,5.9502876051619527e-54,2.9976706052460618e-56,1.3050197288550732e-61,1.2375961254716554e-67,8.1827868422950379e-68,2.3811385987348965e-72,2.3811178449015943e-72,1.1128759078857369e-73,1.1994475174504308e-57,7.9277446167210391e-100,1.067202435319444e-106,8.1768082417653184e-113,1.3795033726375059e-118,1.7455694465189914e-126,1.8126696259308911e-130,1.9106662912099508e-130,1.0963683520430006e-66,2.6444965624264487e-127,2.534214109470362e-135,5.1756095729439141e-139,6.6474095512581122e-144,6.9047179793295797e-143,7.1008339164960284e-83,6.3119901646313373e-92,1.0492161358347697e-60,4.1466432554867431e-66,7.9502671458877122e-75,1.2971572928814361e-56,1.1498415016644623e-58,1.1044596827069338e-77,5.7836982986602989e-75,1.9473331030795032e-79,1.5647725743825951e-79,1.3788899775500843e-80,4.4215536729820669e-81,2.5470382878482313e-85,1.6091365676292242e-85,1.4669321413234865e-83,3.9395632180594274e-92,3.9420607659815599e-92,4.615197758939907e-94,2.7779742066216995e-100,4.6181261248303403e-94,1.0776322215056655e-100,1.3110965437025357e-92,1.3108486955802327e-92,4.087639778428781e-94,2.0763001867303725e-99,5.9228321761701082e-100,1.0022701808681273e-99,2.9019969655736514e-105,3.3884304497088585e-107,2.180754767353768e-67,4.7936955696827809e-64,1.4888872462610851e-61,9.2731715400843384e-117,1.9430445600788595e-52,2.6539342746894131e-59,6.5505763869108715e-68,6.2496170259939055e-76,4.1782676582446012e-54,1.0823772584395515e-118,1.08237726146107e-118,1.9365212643312069e-86,1.0774477632691133e-82,3.2852174098296187e-81,7.8346679131257854e-94,7.3775840808771403e-60,1.2082368242241961e-84,1.5524524950007546e-89,2.9614857020901141e-87,7.0918021225491517e-75,7.6241010658280011e-78,7.0075198562231363e-87,1.4074298293757214e-59,3.388430451013824e-107,4.9061544410203704e-78,6.9223160193354506e-82,9.9859857633892165e-87,8.2043606549290883e-89,1.2028534147317104e-87,6.3977334918815362e-104,2.8759408084238573e-108
