Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211)
3.844093640741974e-14,0.005068738821571278,2.765130880346287e-16,1.69111092428201e-22,4.56558992864169e-23,2.1009751328709172e-22,1.9032713673263434e-30,0.0,0.0,5.8983961252330555e-17,4.7214402531739934e-26,2.7076819902693134e-33,2.9169643918152717e-33,8.7026327650537651e-36,6.1988565163944436e-54,5.257217631898034e-35,2.4587023986328715e-27,1.5796640823673069e-18,1.4749795310214753e-27,7.0068468403097211e-63,1.0774788598163222e-56,1.2005461497181032e-36,8.7469591476639205e-31,6.1689416991380552e-30,8.4485746186146622e-45,1.200245826555237e-28,8.5146634981506278e-46,1.9085870442873239e-32,3.931169097642918e-18,1.4270434091463409e-26,9.9576287621098081e-23,1.4315559411488992e-13,1.1471526608067494e-35,7.0307128535776975e-49,1.0789141740527019e-38,6.0719137348980641e-39,0.88168480800000004,0.0,0.0094599999996540802,0.10884999999999995,2.0242851242977911e-13,2.0242754429859053e-13,1.4315313031655613e-13,1.5338808984788852e-16,1.2110615206312628e-16,6.0553339853547808e-17,3.279482561343668e-22,6.3221167313136836e-20,3.8918252036712113e-22,4.2940905337834647e-20,2.4120563550952803e-20,8.8615424790492646e-20,1.678689707971475e-25,1.6481172767915452e-22,1.1346560285294179e-21,2.0606009574076863e-19,1.8533912130640273e-19,1.1523821555952816e-21,2.0566439987771932e-27,2.2838993384496812e-21
7.691527067444628e-14,0.005068738821573033,5.5412158428449027e-16,4.3000014351797437e-22,1.8299063376379105e-22,8.4205196300790458e-22,1.5257045934406784e-29,0.0,0.0,1.1805676109894303e-16,1.8903225262821718e-25,2.1678126254879073e-32,2.3384070140225798e-32,1.3935315056975494e-34,1.9897657928535988e-52,4.2089321098485465e-34,9.8411085498242658e-27,6.3227612470808511e-18,1.1808792342624766e-26,6.0137366503063388e-61,3.4552566982756409e-55,1.9224095775410783e-35,7.0027785950683179e-30,2.4698292412341289e-29,3.1423664982959428e-43,9.6091747873659495e-28,2.7269661129465125e-44,1.52801906648577e-31,1.57348439970292e-17,1.142500439794357e-25,3.9856705138910393e-22,2.8643757296113535e-13,1.8369084594179786e-34,2.2378372725196231e-47,1.7276562441182742e-37,6.1138117026450806e-38,0.88168480800000004,0.0,0.0094599999993078606,0.10884999999999989,4.0503207440845497e-13,4.0502819942778445e-13,2.8642771142968394e-13,3.0690891221229098e-16,2.4231289903008769e-16,1.2115750546022686e-16,1.3123766936516878e-21,2.5304245089005173e-19,1.5573903894558641e-21,1.7187423704132999e-19,9.6545376874692274e-20,3.5468439872455916e-19,1.3439619647149461e-24,6.5954206014601757e-22,4.5425104719564121e-21,8.2477283396315756e-19,7.4183321648208901e-19,4.612456422265776e-21,1.6465870601544901e-26,9.1413190615703001e-21
1.5386393920849936e-13,0.005068738821576542,1.1119051358671445e-15,1.228247123174114e-21,7.3418593262374107e-22,3.3782224531777008e-21,1.2241168523525449e-28,0.0,0.0,2.3631519206022034e-16,7.5678816691958062e-25,1.7349420594798371e-31,1.8763369378252543e-31,2.2304823728580103e-33,6.3902112643881065e-51,3.3683630711408802e-33,3.937638409132642e-26,2.5299186284904973e-17,9.4506029377768575e-26,5.3588843343113289e-59,1.1089917848522766e-53,3.0770161849244721e-34,5.6041795063381919e-29,9.8876933634469275e-29,1.0132339417487068e-41,7.6901164681114688e-27,8.7298406411825104e-43,1.2228619299299449e-30,6.2959252851246102e-17,9.1434439408215052e-25,1.5948065499488705e-21,5.7300756238392653e-13,2.9401524091477661e-33,7.1418328394395162e-46,2.7653361273303157e-36,6.9044538735919815e-37,0.88168480800000004,0.0,0.0094599999986154232,0.10884999999999977,8.1023673017721876e-13,8.1022122574414787e-13,5.7296810407490025e-13,6.1394896354056447e-16,4.8471252231536087e-16,2.4236048607140615e-16,5.2490488083052338e-21,1.0124435720169941e-18,6.2287596126642666e-21,6.8771048888402972e-19,3.8630936559797205e-19,1.4191336638449044e-18,1.075561526662599e-23,2.6379526816258305e-21,1.8183395295812511e-20,3.3001291841865883e-18,2.9682489219639673e-18,1.845523049845938e-20,1.3178041575726867e-25,3.6575340592331707e-20
3.0776127627660547e-13,0.005068738821583561,2.2377379998728229e-15,3.9408130904416765e-21,2.953104137420242e-21,1.3586440770969004e-20,9.8442340732399637e-28,0.0,0.0,4.7328340724519699e-16,3.0309496054943262e-24,1.3882704643491874e-30,1.5091964920815518e-30,3.5692561258754326e-32,2.0576344594250023e-49,2.6951033374975796e-32,1.5752423206605283e-25,1.0121246293943448e-16,7.5618864245112326e-25,5.3717499189078156e-57,3.567908417763735e-52,4.9239361193642906e-33,4.4839203915882115e-28,3.959846912356378e-28,3.2611106671013436e-40,6.1530314772072099e-26,2.7940588607838288e-41,9.7844698888117178e-30,2.5187305757108251e-16,7.3160933560329621e-24,6.3804181888275137e-21,1.1461716670121068e-12,4.7048893394016959e-32,2.2822873840857676e-44,4.4253133468933954e-35,8.7680458175081371e-36,0.88168480800000004,0.0,0.0094599999972305466,0.10884999999999953,1.6206361677013166e-12,1.6205741441695704e-12,1.1460138133790224e-12,1.2280227271477899e-15,9.694563231903695e-16,4.8474506206204073e-16,2.0982290229808561e-20,4.049986856875722e-18,2.4896475602794575e-20,2.7512070628622021e-18,1.5455058283454175e-18,5.6769312833717884e-18,8.6058636022846638e-23,1.054493937290348e-20,7.2804910843636872e-20,1.3202373871275522e-17,1.1874526639741569e-17,7.3828115554822286e-20,1.0544978625205182e-24,1.4631043856495601e-19
6.155559504128178e-13,0.005068738821597601,4.5304629677546535e-15,1.3911797488181396e-20,1.194043764407844e-20,5.4920999850518306e-20,7.9552399737518969e-27,0.0,0.0,9.490254761265541e-16,1.2151223119360595e-23,1.1108076936494973e-29,1.2200179297962415e-29,5.7106168836775643e-31,6.6630895057722915e-48,2.1561291602099548e-31,6.3009275150314992e-25,4.0487675164374693e-16,6.0500326420512193e-24,5.9616818774833456e-55,1.1538501713280359e-50,7.8781662944758052e-32,3.5870374420103431e-27,1.58736470327148e-27,1.0547700617471334e-38,4.9225244080202218e-25,8.9414323642305712e-40,7.8278656897489387e-29,1.0075346230918454e-15,5.8533487933424254e-23,2.5524978019486413e-20,2.2925963702909235e-12,7.5275912012077684e-31,7.2982507369989068e-43,7.0808226308971029e-34,1.2284244422201431e-34,0.88168480800000004,0.0,0.0094599999944607934,0.10884999999999899,3.2413955366260103e-12,3.2411474566760006e-12,2.2919649467419208e-12,2.4561451741909052e-15,1.9387224370240925e-15,9.6942881037907081e-16,8.3797702652777725e-20,1.6197692927965431e-17,9.9413509013471952e-20,1.1005062189667102e-17,6.1826609685317476e-18,2.2705354236108981e-17,6.8849246705522466e-22,4.2114624289672066e-20,2.9171909934842925e-19,5.2811459271395635e-17,4.7498757554876527e-17,2.9529794482286807e-19,8.4376460479554859e-24,5.8517152380315475e-19
9.233506245490301e-13,0.005068738821611643,6.8642433724556813e-15,2.8510191228367316e-20,2.5560647286534724e-20,1.1754825976713381e-19,2.2877499938353976e-26,0.0,0.0,1.4265734089210661e-15,2.5860801667489837e-23,3.1764351466873994e-29,3.5091793635590329e-29,2.1017969818113573e-30,3.1214398909530528e-47,6.1650722543888891e-31,1.3388978147638131e-24,8.6037480394072895e-16,1.7299650288756255e-23,3.2900151997417433e-54,5.2921215569800196e-50,2.8995890582307745e-31,1.0256213494610499e-26,3.3780687181937784e-27,4.6751125498221256e-38,1.4075081739489796e-24,4.0823302075831638e-39,2.2382606784541639e-28,2.141004154447593e-15,1.6737193234612231e-22,5.4243680380960856e-20,3.4391175584851503e-12,2.7705397805635142e-30,3.3321118276703375e-42,2.6062015058475482e-33,4.5455119622350015e-34,0.88168480800000004,0.0,0.0094599999916910402,0.10884999999999846,4.8621153893602679e-12,4.8615882573212664e-12,3.4377758135564909e-12,3.6842428166933652e-15,2.9077673574814906e-15,1.4540272921416063e-15,1.7787163573140305e-19,3.4415674548421316e-17,2.1099421631973538e-19,2.3385344958328265e-17,1.3138666574403474e-17,4.8243837053147505e-17,1.9686371952228925e-21,8.9395194907508643e-20,6.2061645572755899e-19,1.1222360892394587e-16,1.0093255448384585e-16,6.2746657842732102e-19,2.4128389806213501e-23,1.2433462249927344e-18
1e-12,0.005068738821625687,7.4556421453361559e-15,3.3318255266635871e-20,3.0126931597251601e-20,1.3853991967274775e-19,2.9259334642086672e-26,0.0,0.0,1.5459458006400417e-15,3.042205137741035e-23,4.0539960054677959e-29,4.4884101338477869e-29,2.9058006036655874e-30,4.8713414552963534e-47,7.8680548290463168e-31,1.5742302642826457e-24,1.0116162118899785e-15,2.2078653400994317e-23,6.4669367104860521e-54,7.9298321154857076e-50,4.0087869115745554e-31,1.308915722719647e-26,3.9737887374366543e-27,7.5116602292678053e-38,1.7963046812027785e-24,6.0959293650160043e-39,2.8565468936173848e-28,2.5173475223548684e-15,2.1360793070785549e-22,6.3779857137280785e-20,3.7246570275274983e-12,3.8303608839276665e-30,4.9760022898570459e-42,3.6032133861628881e-33,6.4023873291249845e-34,0.88168480800000004,0.0,0.0094599999910012951,0.10884999999999832,5.2657095554353157e-12,5.2650897788423412e-12,3.7230794422247947e-12,3.9900669424647276e-15,3.1490312986547062e-15,1.5746844995651694e-15,2.0906042635199754e-19,4.0463537918935615e-17,2.4798150035886356e-19,2.7495863611567054e-17,1.5448383888185725e-17,5.6722175561721279e-17,2.5124420257551406e-21,1.0507067544775638e-19,7.2998748714057549e-19,1.3195000377096911e-16,1.1867359442318351e-16,7.3774652212896526e-19,3.0794545071830443e-23,1.461845824036774e-18
1.2311452986852424e-12,0.005068738821625687,9.2390754113643328e-15,4.7817543638975725e-20,4.3897104474361891e-20,2.0184276421954918e-19,4.8504515441997208e-26,0.0,0.0,1.9059274309705374e-15,4.4177041817638552e-23,6.7003850415666677e-29,7.4413968679009487e-29,5.3303690521898643e-30,1.0148377535239877e-46,1.3003601120962956e-30,2.2839032265777612e-24,1.4677026471456428e-15,3.6490305098046645e-23,1.6047320988637054e-53,1.5884161701393644e-49,7.3537048264788957e-31,2.163223564596243e-26,5.7702532352948789e-27,1.6065606777988274e-37,2.968766743264125e-24,1.2168176867866045e-38,4.7210624364516258e-28,3.6522556631104564e-15,3.530380772479206e-22,9.2537331176515761e-20,4.5857352224886286e-12,7.026377342623165e-30,9.9333492956526436e-42,6.6098211701446236e-33,1.2002015620624955e-33,0.88168480800000004,0.0,0.0094599999889212871,0.10884999999999789,6.4827957158400044e-12,6.4818965585870622e-12,4.5834464325168739e-12,4.9123159298918023e-15,3.8765913787773941e-15,1.9385406443068406e-15,3.0311393013090639e-19,5.8701588483082486e-17,3.5952104998309993e-19,3.9891620997247336e-17,2.2413610874466655e-17,8.2289612678967614e-17,4.1523501038093329e-21,1.5234194948218065e-19,1.0598088271676176e-18,1.9143729120248753e-16,1.7217380824277479e-16,1.0703087951537971e-18,5.0897128307343728e-23,2.1207573257481844e-18
1.846734646957667e-12,0.005068738821653784,1.4085073367167726e-14,9.7736825915482394e-20,9.1897354714791077e-20,4.2244518338835918e-19,1.3361349545894139e-25,0.0,0.0,2.8688749547586341e-15,9.1674924259262251e-23,1.8302332236330211e-28,2.0504349484501819e-28,1.8638973566461088e-29,5.7020068950625832e-46,3.5515096086715064e-30,4.7281498583976753e-24,3.0386812302294438e-15,9.9666988266581916e-23,1.9386339092017342e-52,7.1091925245062384e-49,2.5714397364994745e-30,5.9078879254956668e-26,1.1972938441197231e-26,1.0011078507063413e-36,8.1082083891148786e-24,5.3261478315073125e-38,1.2894227793228076e-27,7.5613092409252462e-15,9.6425812106774316e-22,1.915989503961382e-19,6.8791969450690236e-12,2.456954605147975e-29,4.3502413179284682e-41,2.3114298054650058e-32,4.7644281092816784e-33,0.88168480800000004,0.0,0.0094599999833817807,0.10884999999999671,9.7240635718920342e-12,9.7222022318998919e-12,6.8744585752891794e-12,7.3684054397708684e-15,5.8137218959575121e-15,2.9073679789352213e-15,6.2647005154386562e-19,1.2150721598454208e-16,7.429218598418277e-19,8.2586279094776472e-17,4.6406180214335976e-17,1.7033867888851625e-16,1.1340912446676173e-20,3.1486485122415555e-19,2.1980159408612959e-18,3.9633288990240962e-16,3.5644278501781156e-16,2.2156592465235308e-18,1.3902987131940594e-22,4.3898746289416794e-18
2.4623239952300915e-12,0.0050687388216818854,1.9082001241022413e-14,1.6564995721996341e-19,1.5793339285030602e-19,7.2583665545466854e-19,2.8166499224998368e-25,0.0,0.0,3.8384659839585223e-15,1.5625735872353838e-22,3.8297244932188665e-28,4.3235051247466752e-28,4.6570285707532866e-29,1.8517584374652515e-45,7.43058642293711e-30,8.0406899596281514e-24,5.1679590913832769e-15,2.085370135960649e-22,8.6100446461690408e-52,2.1019521078458765e-48,6.4249204525722014e-30,1.2360212114772488e-25,2.0405353222732885e-26,3.3853009441362838e-36,1.6964244704185384e-23,1.5517563358870472e-37,2.6978077573822385e-27,1.2859386023619196e-14,2.0175451913326485e-21,3.2587776405322352e-19,9.1730133679759662e-12,6.1388189604910159e-29,1.2679135586352155e-40,5.7754966359366371e-32,1.2812375741959405e-32,0.88168480800000004,0.0,0.0094599999778422744,0.10884999999999545,1.2965185992246828e-11,1.2962020761401714e-11,9.1649551319335545e-12,9.8244070273821678e-15,7.7500425275094213e-15,3.8758833971853375e-15,1.0636979947507637e-18,2.0660733968668196e-16,1.2612157561620251e-18,1.4045007714502125e-16,7.8927046794928865e-17,2.8964912025234057e-16,2.3728060677490534e-20,5.3462834845365827e-19,3.7444053410153755e-18,6.7403306518811756e-16,6.0617861460511129e-16,3.7677869068196577e-18,2.9092168851566423e-22,7.464561746131974e-18
