Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767)
0.0,0.005840824470558492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.55170320294284e-22,0.005840824470558492,5.141281219730233e-23,1.5164577556191406e-29,2.4791858944317089e-36,1.6076013511202697e-36,2.9112163171395118e-50,0.0,0.0,3.6583775509029533e-24,1.6123577954702801e-40,9.5465260400004698e-55,4.1607877300708113e-54,3.1159317367620363e-72,1.3534086290223023e-36,1.5493107699208227e-54,1.4933193793127855e-20,7.5141439839734102e-36,7.6529530726196117e-41,9.1796932232428585e-43,2.4450954197773133e-32,2.8301368123367587e-54,1.7321809669411522e-43,3.1218806391868591e-52,6.0283866594407096e-38,1.3765058941146458e-57,5.2343316211968125e-35,1.2913112063876908e-57,1.1598207952355671e-20,1.861889266414963e-53,3.0806128853777443e-62,1.0792393573277028e-53,3.8641572644149747e-79,7.2614578848226191e-51,6.8934868128925756e-38,4.8297728655608505e-37,7.8122645367705152e-37,8.1912155175477567e-38,1.6925240968013457e-34,4.2592360205013293e-54,1.7208993358996489e-53,4.5313449509223838e-52,8.9278132542475245e-51,3.1124316376498135e-51,8.5409979324403026e-39,1.5579385759858009e-58,2.8048986607441713e-68,6.5809769139217726e-68,6.5325337388624945e-81,3.1335509356113113e-79,1.199103037876206e-74,5.007928691426374e-105,1.9785457805522834e-103,5.9559954741578263e-67,1.9638103578125309e-51,6.8668807743945988e-66,1.1634335569094688e-55,5.103504197117063e-73,1.0316788387076663e-52,7.4443456388744512e-70,2.9266355100660991e-86,1.2143152943686142e-49,1.4524249951367561e-37,5.9927130676999474e-41,7.1587958300876594e-56,4.786054284836436e-75,6.9451545798466089e-73,5.2488249014816691e-71,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999941,1.6614439352866406e-20,1.1598207952344537e-20,1.6614439352864056e-20,1.4372994847107699e-23,1.1286668137239103e-23,5.6433340686232389e-24,4.2475790239498325e-34,2.9827495302271175e-34,1.020258553679996e-36,8.6527183773196132e-37,1.0466725579226837e-34,4.3608901979410779e-37,5.9114797198868047e-39,9.5023535100517157e-34,1.2892737192992382e-33,9.411874790438889e-34,4.8865306017289447e-34,5.7517591400104881e-36,1.4933193793105454e-20,2.3768192691398067e-23,6.8779333285134909e-33,3.9025073139026453e-34,4.5434397070640334e-46,4.4245328662546656e-52,6.3935853593083802e-37,3.1746582391882059e-49,6.3760762544731966e-36,5.4363532115940637e-37,3.5996284270658678e-50,1.3720286535874796e-52,7.7759404891970398e-53,4.9302410467290145e-53,3.6195679105143798e-64,3.6381639737159424e-62,8.4182272040487566e-75,1.1087918525595358e-65,1.2093020529177859e-76,1.5967375100907543e-71,1.2536064637083732e-81,6.9959581298726921e-82,6.4928622788065784e-71,1.9674397222584586e-51,1.4579057514010806e-51,2.3202049787281305e-51,7.4763835703865731e-96,1.3912821760284189e-97,7.4132129009887865e-41,9.725615162329398e-100,3.2811267405799751e-39,1.5630447355475408e-38,1.2941926184883616e-51,2.9587311494364936e-66,2.1041741889636436e-41,3.7296389437831212e-113,1.6606137974749664e-113,5.9791303608250366e-16,1.102497937402933e-116,1.2426669253332358e-49,2.3030983976436549e-63,8.9004075493398318e-41,1.6595635074187731e-65,1.9284965398868663e-41,4.9808932108082296e-52,1.2587487213609258e-51,8.2039466689082644e-66,3.8881676591278083e-52,3.1558087445786211e-65,2.2163703048896763e-67,3.4624511468557364e-67,2.6958525799550975e-69,1.3047902340078175e-53,9.1568264962261586e-82,5.7967715684269508e-92
2.674476896823995e-21,0.005840824470558492,1.4395587416436288e-22,4.2460818734477103e-29,1.4974282802566824e-35,9.7099121614371228e-36,3.4561960340131788e-49,0.0,0.0,1.0243457142949136e-23,9.7386410849745584e-40,1.1333637514568776e-53,4.9396871931427405e-53,6.9702146577961347e-71,8.174588119315663e-36,1.8393417460555509e-53,4.1812942620780157e-20,4.5385429663219478e-35,4.622383655861733e-40,5.5445347068379931e-42,1.4768376335448691e-31,3.3599384236064097e-53,1.0462373040555825e-42,3.7062966948416326e-51,3.6411455423021596e-37,1.6341877975045665e-56,3.1615362992037674e-34,1.5330446642484154e-56,3.2474982266610145e-20,2.2104349370889169e-52,3.6573036175191158e-61,1.2812729650260083e-52,8.6439652344202694e-78,8.6208028574953848e-50,4.1636660349171986e-37,2.917182810799832e-36,4.7186077802472006e-36,4.9474941725715228e-37,1.0222845544681908e-33,5.0565650044545405e-53,2.0430516915788417e-52,5.3796127257109405e-51,1.0599099895388182e-49,3.6950788401365871e-50,5.1587627510700378e-38,1.8495847049951247e-57,6.2744461079103097e-67,1.47213821173795e-66,1.6409903212941996e-79,7.0096281088091553e-78,2.6823455315969215e-73,2.0665357969166602e-103,9.1441444722359205e-102,1.4122749675584659e-65,2.3314356567828843e-50,1.5360937616986895e-64,1.3812283187708978e-54,1.141633474702449e-71,1.2248091173007797e-51,1.6655421897236077e-68,1.2076843288760126e-84,1.4416351222435005e-48,8.7726469702817091e-37,3.619598692911897e-40,8.4989224093324597e-55,1.0706211992854025e-73,2.1836677223694779e-71,1.6503145301410172e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999832,4.6520430188027997e-20,3.2474982266542882e-20,4.65204301880138e-20,4.0244385571896198e-23,3.1602670784239854e-23,1.5801335392143005e-23,2.5655377304611603e-33,1.8015807162522711e-33,6.1623616641491697e-36,5.226241899841882e-36,6.3219022498496689e-34,2.6339776795273257e-36,3.5705337509147034e-38,5.73942152007155e-33,7.7872132645612277e-33,5.6847723734220061e-33,2.9514644834604132e-33,3.474062520601812e-35,4.1812942620644879e-20,6.6550939535856442e-23,4.1542717304153671e-32,2.3571144175897515e-33,5.3789098423247453e-45,5.2528054188892972e-51,3.8617255570111285e-36,3.7689542615655704e-48,3.8511500576980352e-35,3.2835573398658486e-36,4.2734788686414834e-49,1.6288724175766763e-51,9.2315965492836275e-52,5.8531821710829358e-52,8.0968286332076251e-63,8.1384272826447703e-61,3.4738050265466907e-73,2.4803230224854948e-64,4.9902187814677423e-75,3.5720184795656259e-70,5.1730838887765292e-80,2.8870440936443598e-80,1.4524273409633621e-69,2.3357444450853663e-50,1.7308257427954545e-50,2.7545473594165919e-50,5.6280797226038267e-94,1.0473308291320182e-95,4.4775805921431787e-40,7.3212585968658741e-98,1.9818005513511768e-38,9.4407902028296838e-38,1.5364654766716068e-50,6.6185632584582127e-65,1.2709212100441841e-40,5.0909789898323596e-111,2.2667475541129439e-111,1.6741565009890683e-15,1.5049161389269061e-114,1.475294173754686e-48,5.1530306017070629e-62,5.3758461600892618e-40,3.7123771834855199e-64,1.1648119099937208e-40,5.9133164194161754e-51,1.4943864818846162e-50,1.8351900540445184e-64,4.6160326448629933e-51,7.0594179291224548e-64,4.9579317173178839e-66,7.7453647175330052e-66,6.0305143874350516e-68,1.549046965814211e-52,3.7785900926940055e-80,4.363664949193289e-90
6.113090049883417e-21,0.005840824470558492,3.2904199814614946e-22,9.7053307399613226e-29,7.2094725813063668e-35,4.6749047300637841e-35,3.3933137710019007e-48,0.0,0.0,2.3413616328724978e-23,4.6887364697286736e-39,1.1127433308175639e-52,4.8498141781785167e-52,1.3771969581870219e-69,3.9357122932282949e-35,1.8058766334369189e-52,9.5572440276173457e-20,2.1851130705424791e-34,2.2254787535168544e-39,2.6694547893179847e-41,7.1103374807030075e-31,3.2988074684603577e-52,5.0371822522085815e-42,3.6388640730328663e-50,1.7530548405653179e-36,1.6044552702152422e-55,1.5221436354453743e-33,1.5051523422428362e-55,7.4228530895176194e-20,2.1702181289365625e-51,3.5907623791918879e-60,1.2579613949215062e-51,1.7079018671365929e-76,8.4639553909726784e-49,2.0046259650842875e-36,1.4044979493067123e-35,2.2718065273495831e-35,2.3820054724619067e-36,4.9218600735009906e-33,4.9645655082354877e-52,2.005880265920846e-51,5.2817356747203815e-50,1.0406259128982021e-48,3.627850316592683e-49,2.4837221985677844e-37,1.8159332867683002e-56,1.2397248173645558e-65,2.9086970298939592e-65,4.0193243644758423e-78,1.3849843953476157e-76,5.2998627565079164e-72,8.1750101048398627e-102,4.4739220089148958e-100,2.861100080584786e-64,2.2890173530286059e-49,3.0350624191344737e-63,1.3560981539584048e-53,2.2556753635425816e-70,1.2025248543574749e-50,3.2910710582276618e-67,4.7774790271741292e-83,1.4154059138883923e-47,4.2236518853412435e-36,1.7426809601188392e-39,8.3442924190925982e-54,2.1153670746178838e-72,4.8716425650799934e-70,3.6817609325839184e-68,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999617,1.0633241185835944e-19,7.4228530894852349e-20,1.0633241185829111e-19,9.1987167021451825e-23,7.2234676078122921e-23,3.6117338039174273e-23,1.2351959801578051e-32,8.6738356338268559e-33,2.9669118739844259e-35,2.5162105040358011e-35,3.043723798434159e-33,1.268146869517639e-35,1.7190583026976949e-37,2.7632844007235095e-32,3.749207975712925e-32,2.7369731890550073e-32,1.4210030990069742e-32,1.6726115579682668e-34,9.5572440275522156e-20,1.5211643322454049e-22,2.0001030119215517e-31,1.1348491268717217e-32,5.2732406555979675e-44,5.1572355091289044e-50,1.8592546224701785e-35,3.7003816436019138e-47,1.854162974795144e-34,1.5808915140261057e-35,4.1957268946775297e-48,1.5992365987381948e-50,9.0636362357856915e-51,5.746688965326734e-51,1.5997968947345783e-61,1.6080160868219586e-59,1.3742027225812316e-71,4.9007003221850669e-63,1.9740809237517648e-73,7.0584872600555485e-69,2.0464570182097932e-78,1.1422104336785557e-78,2.8697517556980678e-68,2.2932477499072922e-49,1.6993349931428448e-49,2.7044309354628153e-49,4.450032189984247e-92,8.2810765543243172e-94,2.1557623115264681e-39,5.7888015161988298e-96,9.5415165622196642e-38,4.5453340911560682e-37,1.5085109161169338e-49,1.3077165698801509e-63,6.1189385401584378e-40,8.042641023424329e-109,3.5809687894347539e-109,3.8266434306344315e-15,2.3774406288899386e-112,1.4484525681655317e-47,1.0182485275938079e-60,2.5882385157800329e-39,7.3350317252050628e-63,5.6080679365218227e-40,5.8057291251064842e-50,1.4671975092615649e-49,3.6260262908028419e-63,4.5320482233133689e-50,1.3948220213632353e-62,9.7960375908672375e-65,1.5303535476531519e-64,1.1915280201755762e-66,1.5208634967599096e-51,1.4947726639071213e-78,3.4502186633250997e-88
1.2990316356002262e-20,0.005840824470558492,6.9921424630038469e-22,2.0623830996414442e-28,3.1485660862371953e-34,2.0416537169623156e-34,3.0013476064285195e-47,0.0,0.0,4.9753934707010524e-23,2.0476944007650548e-38,9.842089060393886e-52,4.2896057182102516e-51,2.450648403632731e-68,1.7188289588908125e-34,1.5972774313937102e-51,2.0309143558731469e-19,9.5429628596773534e-34,9.7192504022165633e-39,1.1658210393507706e-40,3.1052711831074554e-30,2.917757848048012e-51,2.199869828368947e-41,3.2185340637688773e-49,7.6560510574892885e-36,1.4191225166696228e-54,6.6476011589338161e-33,1.3312902014998768e-54,1.577356281525365e-19,1.919533358110027e-50,3.1759886602995287e-59,1.1126526078732738e-50,3.0391201200336123e-75,7.48627270193295e-48,8.7547282512898889e-36,6.1338115392789803e-35,9.9215759622846387e-35,1.0402843706862178e-35,2.1495056029404775e-32,4.3911019733685136e-51,1.7741783793311542e-50,4.6716353904459682e-49,9.2042183522443539e-48,3.208792520622378e-48,1.0847067372278677e-36,1.6061725253981379e-55,2.2060240739048223e-64,5.1758709536299296e-64,9.9300672946562595e-77,2.4645057441691826e-75,9.4308226044590422e-71,2.9176030399465304e-100,2.2101940566108318e-98,5.148933024471791e-63,2.0246099264112707e-48,5.4007314119279614e-62,1.199453459883314e-52,4.0138537863716992e-69,1.0636196154696762e-49,5.8564815161550897e-66,1.705048274124834e-81,1.2519105027027769e-46,1.8445797432900219e-35,7.6107455963064507e-39,7.3804321480262644e-53,3.7641826854107372e-71,9.1240473687797814e-69,6.8955307565378144e-67,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999187,2.2595637519905541e-19,1.5773562815112227e-19,2.2595637519875694e-19,1.9547272992047757e-22,1.5349868666541507e-22,7.674934333320376e-23,5.3944253603459643e-32,3.7880919033123867e-32,1.2957283630526933e-34,1.0988952338278917e-34,1.3292741485566383e-32,5.5383305509343628e-35,7.5075792458539057e-37,1.2067988957770548e-31,1.6373776235004639e-31,1.1953080983809636e-31,6.2058938644457954e-32,7.3047341083632325e-34,2.0309143558447036e-19,3.2324742060097798e-22,8.7349753271070295e-31,4.9561842885409663e-32,4.6607588443267232e-43,4.5615164042610964e-49,8.119853406149099e-35,3.2729456582821762e-46,8.0976168431224617e-34,6.9041685797015035e-35,3.7110729233558969e-47,1.4145066609474697e-49,8.0166836100556056e-50,5.0828813121804839e-50,2.8467530975198948e-60,2.8613787105316102e-58,4.9044319048989202e-70,8.7205343796661805e-62,7.0453545944293809e-72,1.2562991985884841e-67,7.303920976823162e-77,4.0773595716710204e-77,5.10657022005819e-67,2.0283516656861353e-48,1.5030425631016409e-48,2.3920385371024933e-48,3.1808098242375685e-90,5.9191773317706809e-92,9.4147803834180285e-39,4.1377401223160797e-94,4.167030961170104e-37,1.9850668143353266e-36,1.3342608219712532e-48,2.3270117669954497e-62,2.6723012185910669e-39,1.1505142520173019e-106,5.1226402087202697e-107,8.1316172892540925e-15,3.400971553890558e-110,1.2811398933354885e-46,1.8119977183836627e-59,1.1303517592125702e-38,1.3052297044679273e-61,2.4491906041381658e-39,5.135101661650524e-49,1.2977195810251285e-48,6.4523200465868904e-62,4.0085453295057715e-49,2.4820112617290845e-61,1.743152549408813e-63,2.7231823716692044e-63,2.1202604490808203e-65,1.3451865396535312e-50,5.3347374622854046e-77,2.4660720335210393e-86
2.674476896823995e-20,0.005840824470558492,1.439558743371503e-21,4.2460841603024233e-28,1.3144643615057264e-33,8.5235023729958304e-34,2.5228135097658895e-46,0.0,0.0,1.024345714905172e-22,8.5487210362436125e-38,8.2728690102553649e-51,3.6056720743052539e-50,4.1333767266565057e-67,7.175772551368655e-34,1.3426079243066348e-50,4.1812942621101612e-19,3.9839991403307139e-33,4.0575957190932893e-38,4.8670733469537115e-40,1.2963895915571727e-29,2.4525512793843965e-50,9.1840234898987741e-41,2.7053718118158577e-48,3.1962506068350957e-35,1.1928579838776314e-53,2.7752426255710345e-32,1.1190296307709536e-53,3.2474982266817016e-19,1.6134834480593573e-49,2.6696098366447154e-58,9.3525155930795057e-50,5.1259202906196362e-74,6.2926632916629144e-47,3.6549267072203342e-35,2.560745573335391e-34,4.1420626579232053e-34,4.3429824670226965e-35,8.9737627612656522e-32,3.6909857978184827e-50,1.4913038300868419e-49,3.9267910326653304e-48,7.7367001204753547e-47,2.6971834573212362e-47,4.5284371020513951e-36,1.3500849514889662e-54,3.7207820387078476e-63,8.7298628845658351e-63,2.6123252736397021e-75,4.1567491980340108e-74,1.5906460759869562e-69,9.8579212684733267e-99,1.1614441486056035e-96,8.7314350748286927e-62,1.7018066349710329e-47,9.1091229131782211e-61,1.0082129055750478e-51,6.7699510785320646e-68,8.9403637460955729e-49,9.877971927568478e-65,5.7609723800081489e-80,1.052306211118135e-45,7.7007573194121575e-35,3.1773364687892809e-38,6.2036979238773327e-52,6.3488442826338269e-70,1.5759522837559943e-67,1.1910314578260925e-65,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998327,4.6520430188057978e-19,3.2474982266226631e-19,4.6520430187933361e-19,4.0244385571818686e-22,3.1602670783810389e-22,1.580133539211305e-22,2.2520663984349135e-31,1.5814538008579734e-31,5.4094108505232264e-34,4.5876712828295698e-34,5.5494579020595449e-32,2.3121439825426358e-34,3.134266548921885e-36,5.0381478310338037e-31,6.8357292596384415e-31,4.9901760138477218e-31,2.5908385252617206e-31,3.0495826965284868e-33,4.1812942619914141e-19,6.6550939535013065e-22,3.6466802506832577e-30,2.0691093777273309e-31,3.9162609742606635e-42,3.8342293902180523e-48,3.3898789573500169e-34,2.7511080355644693e-45,3.3805956300690452e-33,2.8823544736665144e-34,3.1193804011816678e-46,1.1889780791848136e-48,6.7385056189011188e-49,4.2724680120369388e-49,4.801465189686785e-59,4.8261334232222645e-57,1.6570966939498161e-68,1.4708455850568956e-60,2.380466082986138e-70,2.1198741336547263e-66,2.4680064002423344e-75,1.3782503469771694e-75,8.6129780826837412e-66,1.704951792680114e-47,1.2633978417550041e-47,2.0106525219620911e-47,2.1513359376339015e-88,4.0034266818478036e-90,3.9304854793503008e-38,2.798554306060315e-92,1.739653398425686e-36,8.2872631895826247e-36,1.1215266161264141e-47,3.9248454698284796e-61,1.1156331537350409e-38,1.5569230525809405e-104,6.932166742140939e-105,1.6741565003809153e-14,4.6023341573714079e-108,1.0768752748119745e-45,3.0562631862253724e-58,4.7189960866776898e-38,2.2014606726043287e-60,1.0224888640816793e-38,4.3163623568169087e-48,1.0908115005926998e-47,1.0882780849306164e-60,3.3694238820850726e-48,4.1862747705152947e-60,2.9400815595901066e-62,4.5930450988496875e-62,3.5761291520892762e-64,1.1307103401489362e-49,1.8024872170438327e-75,1.6678057100745343e-84
5.425367419271533e-20,0.005840824470558492,2.9202477405643316e-21,8.6134903191058146e-28,5.3700158171288878e-33,3.4821288385020977e-33,2.0683549383274967e-45,0.0,0.0,2.0779584516527269e-22,3.4924314832460675e-37,6.7825978904675328e-50,2.9561478120722704e-49,6.7890836840677763e-66,2.9315372270550415e-33,1.1007510933584129e-49,8.4820540746409396e-19,1.6275936435282934e-32,1.6576602473334142e-37,1.9883582709191243e-39,5.2961744829802941e-29,2.010749715748449e-49,3.7519732643202623e-40,2.2180272629950869e-47,1.3057726639811842e-34,9.7797704474255434e-53,1.1337771664882858e-31,9.1744810048797994e-53,6.5877821170309042e-19,1.32283121329391e-48,2.1887074350984939e-57,7.6677573390804062e-49,8.4193394729594869e-73,5.1591055547824962e-46,1.493156816794022e-34,1.0461481217846662e-33,1.6921677481692419e-33,1.774250045640231e-34,3.6660748946566877e-31,3.0260931659730626e-49,1.2226609806748515e-48,3.2194205350496922e-47,6.3430141899322946e-46,2.2113139544278223e-46,1.8500143146948776e-35,1.1068814820213201e-53,6.1113956674777483e-62,1.4338826002254045e-61,7.3705674882431432e-74,6.8274731736090076e-73,2.6126409560354003e-68,3.2410688395965432e-97,6.5453580519930336e-95,1.4379424041347805e-60,1.3952438980490095e-46,1.4961761736116234e-59,8.265938537314035e-51,1.1119664944538702e-66,7.3298503517279094e-48,1.6224727827964039e-63,1.8940814272991082e-78,8.6274420967044081e-45,3.146010632399548e-34,1.2980456215656516e-37,5.0861663681016627e-51,1.0427995795920993e-68,2.6184682892658177e-66,1.9789165784787918e-64,0.88168480800000004,0.0,0.0094599999999999979,0.10884999999996604,9.4370015524415728e-19,6.5877821167897065e-19,9.4370015523906589e-19,8.1638610731223678e-22,6.4108275017589898e-22,3.2054137509645509e-22,9.200426068500469e-31,6.4607547918736528e-31,2.2099208366917503e-33,1.8742134107021957e-33,2.267134627323459e-31,9.4458626009131723e-34,1.2804501544637852e-35,2.0582477796949544e-30,2.7926184468780093e-30,2.0386497270718383e-30,1.0584420746474261e-30,1.2458540371818704e-32,8.4820540741558238e-19,1.3500333448335461e-21,1.4897878706092455e-29,8.4529869413264186e-31,3.2102241256197975e-41,3.1435329092292116e-47,1.3848761630361576e-33,2.255524582516159e-44,1.3810836209793411e-32,1.1775358517886309e-33,2.5574565182147082e-45,9.7479606473664868e-48,5.5246340350268493e-48,3.5028274121358083e-48,7.8864209937299027e-58,7.9269386396339291e-56,5.4481713717151242e-67,2.4158682898531085e-59,7.8264516558131196e-69,3.4849940200729383e-65,8.1154262245030027e-74,4.535348836254363e-74,1.4146845696165764e-64,1.3978224884173672e-46,1.0358098828462819e-46,1.6484544159125674e-46,1.4154215602310998e-86,2.6339616913225482e-88,1.6057315665674294e-37,1.8412438695051154e-90,7.1070517699934067e-36,3.3856174204328292e-35,9.1949527970766851e-47,6.4465704711790845e-60,4.5577254496499916e-38,2.0491129397582519e-102,9.1236317424856043e-103,3.3961460422182217e-14,6.057269533094429e-106,8.8288741234484878e-45,5.0199733689156083e-57,1.9278638802188692e-37,3.6159057641257904e-59,4.1772006336882294e-38,3.5388146390143342e-47,8.9431317104463866e-47,1.7875000223316078e-59,2.7624572699930615e-47,6.8759688785938216e-59,4.8290927917134172e-61,7.5440903679841331e-61,5.8738028738127164e-63,9.2702465149674489e-49,5.9261836063225336e-74,1.0971383021364125e-82
1.092714846416661e-19,0.005840824470558492,5.8816257471523556e-21,1.7348318786638374e-27,2.1706462534342735e-32,1.4075321542867627e-32,1.6750074557338636e-44,0.0,0.0,4.1851839294575229e-22,1.4116966463540039e-36,5.4927236433532779e-49,2.3939651415656283e-48,1.1005397209398867e-64,1.1849742185268691e-32,8.9141677439443672e-49,1.7083573699929509e-18,6.5789937370750452e-32,6.7005277567572722e-37,8.0372620421566201e-39,2.140798404534187e-28,1.6283572520232946e-48,1.5166075834526373e-39,1.7962159837944778e-46,5.2781418828974411e-34,7.9199116678733698e-52,4.5829085823625887e-31,7.4297325864355333e-52,1.3268349897875415e-18,1.0712630132583214e-47,1.7724720269898547e-56,6.209548694325779e-48,1.3648112110793206e-71,4.1779774377593381e-45,6.0355785852619212e-34,4.2286979730007374e-33,6.840012594314015e-33,7.1718023613035797e-34,1.4818860879235833e-30,2.4506087170678475e-48,9.9014256175653194e-48,2.6071702179912775e-46,5.1367373438382563e-45,1.7907793711131766e-45,7.4780536457144289e-35,8.9638175942830786e-53,9.9068357222257386e-61,2.3243854852317946e-60,2.1933166882764409e-72,1.1067628664335373e-71,4.2352035754775611e-67,1.0512329124996174e-95,3.8918350866098619e-93,2.3340262184679958e-59,1.1299046825762855e-45,2.4253660514611577e-58,6.6939713377887787e-50,1.8025455953997624e-65,5.9359028518506007e-47,2.6301087028167892e-62,6.1434060950102087e-77,6.9867262919990761e-44,1.2716677962969979e-33,5.2469079430514916e-37,4.1189093901715853e-50,1.6904230549308177e-67,4.2687641769676806e-65,3.226133468889833e-63,0.88168480800000004,0.0,0.0094599999999999962,0.1088499999999316,1.9006918619734287e-18,1.3268349896900456e-18,1.9006918619528486e-18,1.6442706104948624e-21,1.2911948348211594e-21,6.455974174449885e-22,3.71895931882047e-30,2.6115403852146165e-30,8.9328533539959632e-33,7.575870264077723e-33,9.1641206471168853e-31,3.8181686882012523e-33,5.1757842558017441e-35,8.3197666110492996e-30,1.1288210263250328e-29,8.2405481487198857e-30,4.2783920968498345e-30,5.0359412149648363e-32,1.7083573697968585e-18,2.7190812437408185e-21,6.0219607692545182e-29,3.4168324729495659e-30,2.5994958268932221e-40,2.5457144526966049e-46,5.597890873090252e-33,1.8265822853679483e-43,5.5825608120848691e-32,4.7597881878289639e-33,2.071094595474606e-44,7.8941512715187983e-47,4.4739918859435066e-47,2.8366804621213628e-47,1.2784228285532637e-56,1.2849909129886547e-54,1.7671013206837197e-65,3.9162266037901912e-58,2.5384908279645682e-67,5.6593578971514644e-64,2.6329722796626878e-72,1.4736004755572274e-72,2.2932657305298051e-63,1.1319928917723606e-45,8.388256985956817e-46,1.3349611246181723e-45,9.1863453472011799e-85,1.7094894162225777e-86,6.4906237237840246e-37,1.1950010204930003e-88,2.8727839594323729e-35,1.368520693309811e-34,7.446311170697618e-46,1.045016853688119e-58,1.842305494068843e-37,2.6601054105821725e-100,1.1844062730704799e-100,6.8401251215980169e-14,7.8633907758407962e-104,7.1498511690312235e-44,8.1376349286567524e-56,7.7927340569908293e-37,5.861539059716662e-58,1.6884912789889921e-37,2.8658238369723665e-46,7.2423799060917398e-46,2.8976145646054307e-58,2.2371095178799456e-46,1.1146241849470048e-57,7.8281675202073168e-60,1.2229295586902822e-59,9.5216875877283717e-62,7.5072859752135626e-48,1.9221434459216999e-72,7.1186076361988735e-81
