Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127),S(26146),S(26431),S(26391),S(3596),S(27510),S(16766),S(28395)
0.0,0.004055484400105105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.140814911182011e-18,0.004055484400105105,5.9965921628788359e-36,1.1522534454936679e-45,1.2612148868503209e-44,2.7245778651368222e-47,3.7964699267537147e-55,0.0,0.0,1.1180381818544037e-30,3.8929239288839459e-46,5.5522715225308495e-70,1.8170694217856912e-71,3.5853810160442681e-87,6.0466555472113354e-45,3.1756291827281447e-66,2.3888901373613563e-31,5.1358164590184838e-45,4.1898989264544077e-62,2.4691293767666728e-63,1.0831453659957471e-41,2.9145187763493454e-63,2.3609369880746849e-63,1.5115267957673721e-63,1.7994861464373411e-49,3.8055682932360799e-77,5.3661273833298616e-41,5.1620574353147142e-75,5.4394620768779963e-31,2.3262503279991363e-69,2.643717179327286e-91,3.558831779363714e-71,3.2185622504410732e-107,4.9265151842865781e-56,2.3127341547682094e-47,5.8761464195796783e-46,6.3818754694408618e-45,4.3477486391551357e-49,2.9540823105226165e-40,5.4034608213618831e-67,4.4778047359591249e-74,1.591961141167228e-64,1.2975984671756567e-62,3.105936027025095e-55,3.1546723450407056e-45,8.0171612692504173e-71,1.3650037635439421e-80,8.6935588564853721e-80,1.5773676991430931e-96,3.5986349008868332e-103,3.7561631982936141e-94,2.0878291841757012e-148,8.9350921236275934e-130,1.6673846561675491e-77,7.6431991277867658e-62,3.1164909195994261e-72,7.2724702268738206e-67,1.2040376035027336e-83,1.919615128725789e-62,4.1122329993098151e-76,4.5664279642469354e-101,2.6931186042797305e-54,7.1553343035961273e-46,3.2593846882869227e-51,1.3792412675322157e-65,1.7745049229346456e-91,9.4678469008380805e-83,1.0562666047084859e-81,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999938,5.1274356536860298e-31,5.4394620765405916e-31,5.1274356560873352e-31,4.8363028625542755e-31,4.1435699223798366e-31,2.0717849611813725e-31,3.2444230817781443e-40,3.3958633216863247e-40,8.6102499404406557e-40,7.381792966200905e-40,8.4496705084732056e-41,3.6906166033808677e-40,9.514687973611854e-43,9.6916388917164997e-44,2.6645316611253312e-44,7.6316956156479847e-44,1.8604577485471708e-43,1.0688029265683505e-42,2.3888901363614445e-31,1.287840184627396e-32,4.1923939575276344e-42,1.4941787730830584e-40,7.3222058366838923e-51,1.7030865057458547e-51,8.0589577603928747e-42,1.781177995735225e-51,8.1246540198022619e-43,2.1372065176148855e-43,3.734631377875226e-52,6.6015832309048391e-55,1.4460502204605435e-56,2.6692710250439566e-56,2.2552048968774359e-63,2.5013199184812525e-64,3.2176846819619589e-80,3.5421786230929506e-72,2.8795563978569761e-79,4.0182329687853534e-79,3.0722292527692297e-85,4.3535677170296909e-86,1.1787920422369584e-81,7.7641545959035246e-53,8.4648109754890066e-55,9.0562337157341128e-53,2.3383905900572528e-95,1.4455308740255118e-97,1.5094426545468956e-51,1.9741015967948816e-100,1.6617609895103899e-43,1.6119417490728527e-43,2.8842133427223861e-52,3.0369168169934314e-65,1.6439275140566821e-50,1.1808096880371896e-115,2.0670116339260146e-115,6.2649809717734985e-16,3.0163968662698135e-119,1.1672144582657172e-64,9.5999616653724242e-74,1.8231951018195328e-46,1.9112330708676949e-72,1.5118583001802617e-50,1.2661487937689602e-57,3.0160815262830328e-57,1.2942232108562021e-76,9.7672872585525498e-60,1.7445882970453708e-68,1.4426268896325586e-71,2.7194830912721825e-72,1.9102007611712004e-77,7.0324421454711155e-73,2.4292151368446223e-93,4.4333575492113491e-100,2.3742089740601164e-81,4.9334397250352379e-82,2.7933526246069031e-86,3.4486049266796393e-101,1.0509932707728227e-104,6.6419217719059534e-87,1.223124577074318e-116,3.8515437190932669e-125,3.663865157853909e-127,1.9158134321590106e-129,1.0334673399003627e-52,1.0903165001381991e-65,1.8007343183737436e-65,1.6572663716489041e-80
2.559428175130963e-17,0.004055484400105105,1.6790458052341219e-35,3.2326151166780921e-45,7.6177381205742665e-44,1.6456450302384442e-46,4.5071692075745096e-54,0.0,0.0,3.1305069092282496e-30,2.3513260530684153e-45,6.5916944654396571e-69,2.1572248203131612e-70,8.0203516285159087e-86,3.6521799548038825e-44,3.7701069661469641e-65,6.6888923828736329e-31,3.1020331405745331e-44,2.5306989540980195e-61,1.4913541315851048e-62,6.5421980070626977e-41,3.4601166905823948e-62,1.4260058772647394e-62,1.7944846092895866e-62,1.0868896322082012e-48,4.5179710326140217e-76,3.2411409388283128e-40,6.1342388369391469e-74,1.5230493805339338e-30,2.7617243855700499e-68,3.1386210245407795e-90,4.22504510596085e-70,7.1997950154239812e-106,5.8487588256234161e-55,1.3968909214527109e-46,3.5491924354973599e-45,3.8546529820085569e-44,2.6260401759953583e-48,1.7842657145859718e-39,6.4149891852831555e-66,5.3160497678666854e-73,1.8899762669137037e-63,1.5405088987937343e-61,3.6873672460474248e-54,1.9054220934496194e-44,9.5179745377715949e-70,3.0534586685105967e-79,1.944714339544212e-78,6.5090516628477487e-95,8.1053523517087584e-102,8.4023868205957928e-93,8.6154931681584751e-147,6.7261140069622661e-128,3.729875915814212e-76,9.0740059855880294e-61,6.9714655212830742e-71,8.6338770549291325e-66,2.6933839383050074e-82,2.2789664012351456e-61,9.1989011411758196e-75,1.8843461669557758e-99,3.1972704054096465e-53,4.3218199114379301e-45,1.9686684707307917e-50,1.6374347355472036e-64,3.9694950796876108e-90,2.9768425595177321e-81,3.321070771596722e-80,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999825,1.4356819819771817e-30,1.5230493803301405e-30,1.4356819834275709e-30,1.3541647987246074e-30,1.1601995758740385e-30,5.8009978793188036e-31,1.9596315401918513e-39,2.0511014450600927e-39,5.2005909550725389e-39,4.4586029439057548e-39,5.103600986399555e-40,2.229132424588807e-39,5.7468715214531821e-42,5.8537498860072669e-43,1.6093771218713332e-43,4.6095441482086944e-43,1.1237164797810667e-42,6.4555696624478003e-42,6.6888923768341679e-31,3.6059525143761479e-32,2.5322059445005111e-41,9.024839783814987e-40,8.6929227509164853e-50,2.0219042949087522e-50,4.8676104843688095e-41,2.1146145123258858e-50,4.907291016825379e-42,1.2908727340960553e-42,4.4337543638070831e-51,7.8373995713298264e-54,1.7167508609977267e-55,3.1689587630597781e-55,5.0448031348859939e-62,5.5953525942015247e-63,1.3277862337886229e-78,7.9237116162568427e-71,1.1882559628677892e-77,1.6581292276708651e-77,2.3126481043098553e-83,3.2772456850194754e-84,2.6369099807684467e-80,9.2176043217173736e-52,1.0049423584601614e-53,1.0751560650368213e-51,3.191823958406019e-93,1.9731007007353232e-95,9.1170335675648397e-51,2.6945818272090982e-98,1.0037036355000611e-42,9.7361281320386958e-43,3.4241380700517534e-51,6.7934614231769378e-64,9.9293198482146045e-50,2.9129848971157379e-113,5.0991923220550041e-113,1.7541943249963577e-15,7.4413296719092168e-117,1.3857170034582898e-63,2.1474734983898619e-72,1.1012098542094666e-45,4.2753486853637557e-71,9.1316216200013191e-50,1.5031714691243088e-56,3.580691085576184e-56,2.8951255553133686e-75,1.1595723338235246e-58,3.9025742063667886e-67,3.2270986262832328e-70,6.0833748358491351e-71,4.2744851551778732e-76,8.3489152958996401e-72,1.0027524667845304e-91,3.3384050935426473e-98,5.3110104850440754e-80,1.2079895659567425e-80,6.2486180748487708e-85,1.4230764763347008e-99,2.3856674576028808e-103,1.4857713294235548e-85,5.0472578069383889e-115,3.6044924077166013e-123,2.7580662706362185e-125,1.4421765310077525e-127,1.2269324235064081e-51,2.4389943935472598e-64,4.0281706332289856e-64,6.8387560734769502e-79
5.850121543156486e-17,0.004055484400105105,3.8378189816387917e-35,7.4185603362025269e-45,3.6676131969579468e-43,7.9230724272549327e-46,4.4251656892745753e-53,0.0,0.0,7.1554443641196145e-30,1.132062278553219e-44,6.4718445997159795e-68,2.1179761265062316e-69,1.584685337451211e-84,1.758367439561407e-43,3.7015133766654656e-64,1.5288896866945525e-30,1.4934954252736289e-43,1.2184226115207597e-60,7.1802280479080069e-62,3.1497867189882147e-40,3.3971630835441998e-61,6.8656038083321264e-62,1.7618356249455922e-61,5.2329057102404926e-48,4.4357714637935683e-75,1.5604698420179403e-39,6.0350113226566654e-73,3.4812557222585827e-30,2.7114773704053938e-67,3.0815167107160434e-89,4.1481743762771178e-69,1.422558169714819e-104,5.7423460952034549e-54,6.7254233016621537e-46,1.7087833759206232e-44,1.8558496842125411e-43,1.2643253011847997e-47,8.5904713444544436e-39,6.2982754617546657e-65,5.2193291547755968e-72,1.8555899065164323e-62,1.5124807688846113e-60,3.6202790168664743e-53,9.1737871350538853e-44,9.3448052789527459e-69,6.0331191268108598e-78,3.8424278120491945e-77,2.5749158331401932e-93,1.6254153170023817e-100,1.6601700401964993e-91,3.4082094828527395e-145,5.3181355268296962e-126,7.3696090325514616e-75,8.9089128446949722e-60,1.3774441050725526e-69,8.4767925413550492e-65,5.3216727049403771e-81,2.2375012873211103e-60,1.8175480277025839e-73,7.4542587768711278e-98,3.139099040215583e-52,2.0807682035873386e-44,9.4782924586204231e-50,1.6076420799087967e-63,7.8430470785309603e-89,6.6411712948797002e-80,7.4091228912918674e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999599,3.2815588109747135e-30,3.481255721277404e-30,3.2815588179577138e-30,3.0952338125006084e-30,2.6518847335768845e-30,1.3259423667637515e-30,9.4347823037786323e-39,9.8751705208871315e-39,2.5038606692497199e-38,2.1466253830518354e-38,2.4571641827866161e-39,1.0732313024833013e-38,2.7668712408137652e-41,2.8183285828269107e-42,7.7484580488269624e-43,2.2192970795664041e-42,5.4102111276538084e-42,3.10807888942321e-41,1.5288896837868101e-30,8.2421771635514124e-32,1.2191481540797658e-40,4.3450718637155072e-39,8.5347630662154754e-49,1.9851176164879208e-49,2.3435449123595218e-40,2.0761410587749646e-49,2.3626493722557167e-41,6.2149965150740646e-42,4.3530863092315831e-50,7.694805288701463e-53,1.6855162586964169e-54,3.1113029333867757e-54,9.9676808239255163e-61,1.1055473782559826e-61,5.2525871518204188e-77,1.5655917698669357e-69,4.7006132623097351e-76,6.5593792889761898e-76,1.8285150655589312e-81,2.5912136270522639e-82,5.2100868840243466e-79,9.0498985519133449e-51,9.8665836559833021e-53,1.0555945966510585e-50,5.0422268604813316e-91,3.1169706263289624e-93,4.3894591405747658e-50,4.2567175134419841e-96,4.8324009250330016e-42,4.6875265577618579e-42,3.3618390399496033e-50,1.3422734890571798e-62,4.7805377058468288e-49,9.1952898987472227e-111,1.6096405786820521e-110,4.0095853922343418e-15,2.3490167668723629e-114,1.3605051682308417e-62,4.2430461594249667e-71,5.3018515467482361e-45,8.447354513187578e-70,4.3964801672950557e-49,1.4758218596192946e-55,3.5155418295131713e-55,5.7202802336483025e-74,1.1384749733702005e-57,7.7108288594972962e-66,6.3762029831837631e-69,1.2019723279838487e-69,8.4518997962236486e-75,8.1970145034846097e-71,3.969674928852833e-90,2.6414839663581673e-96,1.0493661641244938e-78,2.4790897072824096e-79,1.2346216278050218e-83,5.6295489954841813e-98,4.8634553728502823e-102,2.9356337583478211e-84,1.9966449873091722e-113,3.08897451734222e-121,2.1807201151984474e-123,1.140285613792227e-125,1.2046095238756267e-50,4.8190418960429412e-63,7.9589863335879493e-63,2.7053438827495751e-77
1.2431508279207535e-16,0.004055484400105105,8.1553653284969036e-35,1.5891338283652157e-44,1.6017432224964432e-42,3.4602138840087218e-45,3.9140093552506557e-52,0.0,0.0,1.5205319274477046e-29,4.9440133900315454e-44,5.7244153662749755e-67,1.8733259087654622e-68,2.8198593497081925e-83,7.6792526114259132e-43,3.2739466649082062e-63,3.2488905807278675e-30,6.5224868925276977e-43,5.3211716745774584e-60,3.1357941227732218e-61,1.375594609309601e-39,3.0047522731110713e-60,2.9983889900979896e-61,1.5583236481425329e-60,2.285347402256153e-47,3.9233908845842642e-74,6.8149817659336348e-39,5.3599208111229073e-72,7.397668389837401e-30,2.3982710131131873e-66,2.7255665926703335e-88,3.6690133251794393e-68,2.5313662616993708e-103,5.0790400868300351e-53,2.9371645021497574e-45,7.4627059229703408e-44,8.1049849224085896e-43,5.5216407398847217e-47,3.7516845193335575e-38,5.5707551650841066e-64,4.6164374751218686e-71,1.6412482588787813e-61,1.3377721063632159e-59,3.2020957723304452e-52,4.00643383239973e-43,8.2653769986112183e-68,1.0735610812629516e-76,6.8373949538597393e-76,9.1896897441403662e-92,2.9779079897883197e-99,2.9541838724534084e-90,1.2163700744026282e-143,3.8011800867176162e-124,1.3113827733041968e-73,7.8798324496111633e-59,2.4510881787983974e-68,7.4976285194059955e-64,9.4696319453282099e-80,1.9790419890018274e-59,3.2342302361292328e-72,2.6603524802199283e-96,2.7764975459092055e-51,9.0872434426742389e-44,4.1394203987085422e-49,1.4219393399733605e-62,1.3956260765609561e-87,1.2438176456102708e-78,1.3876454894570662e-77,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999148,6.9733124520912724e-30,7.3976683855523326e-30,6.9733124825878697e-30,6.5773717954031748e-30,5.6352550107055272e-30,2.8176275052450318e-30,4.1204172952249619e-38,4.3127463993457115e-38,1.0935017285578604e-37,9.374876948041488e-38,1.0731081534627915e-38,4.687083026568534e-38,1.2083653500057259e-40,1.2308381321342735e-41,3.383955187179486e-42,9.6922533754113093e-42,2.3627813353628317e-41,1.3573796950030015e-40,3.2488905680289904e-30,1.7514626420612981e-31,5.3243402354443022e-40,1.897607033125124e-38,7.5489012096388447e-48,1.7558140332839084e-48,1.0234876310617458e-39,1.8363232390697623e-48,1.0318310432553465e-40,2.7142522379492179e-41,3.850255513212711e-49,6.8059679847271157e-52,1.4908201909139745e-53,2.7519129718299269e-53,1.773695528137677e-59,1.967262473981214e-60,1.8746087921736214e-75,2.7858864778426901e-68,1.6776089249083243e-74,2.3409922290921336e-74,1.3069329023253122e-79,1.8520882450710641e-80,9.2710609372596556e-78,8.0045327275419145e-50,8.7268814874921171e-52,9.3366146012201521e-50,7.2126680749395377e-89,4.4586798498981399e-91,1.9169920691320353e-49,6.0890340140843753e-94,2.1104364231328796e-41,2.0471659711624602e-41,2.9735085199250958e-49,2.3885039258247145e-61,2.0877843209910163e-48,2.631544849333979e-108,4.6065407460657584e-108,8.5203619731170221e-15,6.7227697944875851e-112,1.2033514088143488e-61,7.5502742265197623e-70,2.315457976323074e-44,1.5031565852545507e-68,1.9200561459497197e-48,1.3053462941912517e-54,3.1094535355460435e-54,1.0178933066444005e-72,1.0069681852856986e-56,1.3721007494536426e-64,1.1346112208585119e-67,2.1388454437505055e-68,1.5062003800280137e-73,7.2501664242014108e-70,1.418815636638975e-88,1.8907553754705921e-94,1.8672909874172281e-77,4.4868344280523454e-78,2.1969432010628989e-82,2.0091460312738343e-96,9.189736540320321e-101,5.2238033697428457e-83,7.1258840786856485e-112,2.2893270517842995e-119,1.5586876221129917e-121,8.1502847092923302e-124,1.0654634729679849e-49,8.5752275024450438e-62,1.4162590816114215e-61,9.6551800763962448e-76
2.5594281751309633e-16,0.004055484400105105,1.6790457998408207e-34,3.3240444210381811e-44,6.6869641758386826e-42,1.4445711798520046e-44,3.2899614004971204e-51,0.0,0.0,3.1305069097490723e-29,2.0640282674083097e-43,4.8119551038028294e-66,1.5746433197887286e-67,4.7560930097700756e-82,3.2059368309520123e-42,2.7519494445524908e-62,6.6888923576702413e-30,2.7230098771883997e-42,2.2214844448453934e-59,1.3091322284132927e-60,5.742836680964473e-39,2.5256753310215749e-59,1.2517679047956216e-60,1.3098649055380121e-59,9.5408755149373484e-47,3.2978485548376807e-73,2.8451207288357337e-38,4.5423828642781456e-71,1.5230493661513129e-29,2.0158912687847024e-65,2.291002880026629e-87,3.0840268853835712e-67,4.2695192118065424e-102,4.2692392207400735e-52,1.2262045619133237e-44,3.1155328047548808e-43,3.3836731424840351e-42,2.3051762998219841e-46,1.566254427511944e-37,4.6825584819215772e-63,3.8803937661100657e-70,1.379568054974248e-60,1.1244780531041316e-58,2.6915544041920748e-51,1.6726072361188154e-42,6.947551693352963e-67,1.8107168938297842e-75,1.1532265837597618e-74,3.1049871380109797e-90,5.311449982037181e-98,4.9826628545692904e-89,4.1098687447780728e-142,2.5707388289022875e-122,2.2118388901345085e-72,6.6234738494849924e-58,4.1341184396510848e-67,6.3022110821697823e-63,1.5971917383212126e-78,1.663499730135854e-58,5.4550041508478107e-71,8.9885977609544797e-95,2.3338134737769168e-50,3.7937302372665014e-43,1.7281274218543115e-48,1.1952225413908599e-61,2.3539197880185337e-86,2.1483848609021414e-77,2.396808263300073e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998246,1.4356819666810375e-29,1.5230493643623788e-29,1.435681979412766e-29,1.3541647582610576e-29,1.1601995411854607e-29,5.8009977054777478e-30,1.7201931011888207e-37,1.8004867158817616e-37,4.5651543935187156e-37,3.9138265235494275e-37,4.480015293572746e-38,1.9567648693598865e-37,5.0446873598221949e-40,5.1385068763645946e-41,1.4127346665239346e-41,4.0463249646010931e-41,9.8641469351684264e-41,5.6667929210161671e-40,6.6888923046549277e-30,3.6059524769580274e-31,2.222807194726938e-39,7.9221357766731357e-38,6.3453062055184513e-47,1.4758674608332773e-47,4.2728593639869638e-39,1.5435403025204316e-47,4.3076914059632952e-40,1.1331468601598949e-40,3.2363717034012801e-48,5.7208259254014611e-51,1.2531244480297389e-52,2.3131499492955524e-52,2.9915966983879744e-58,3.3180756479638518e-59,6.3338641984285659e-74,4.6988032962761201e-67,5.6682170607573039e-73,7.9096710104527659e-73,8.8386974800087477e-78,1.2525661669842445e-78,1.5636964600719589e-76,6.728291974612895e-49,7.3354696894353186e-51,7.847987038103708e-49,9.7596819797267395e-87,6.0331766179099062e-89,8.0030640351250012e-49,8.2392585194559082e-92,8.8106564644762568e-41,8.5465147021437096e-41,2.4994130122215574e-48,4.0285608788598358e-60,8.7160710828403797e-48,7.123064853916189e-106,1.246902078049769e-105,1.7541892920563919e-14,1.8198597007323743e-109,1.0114893576309692e-60,1.2734641153178808e-68,9.6665822029575216e-44,2.5352763582659863e-67,8.0158376501190999e-48,1.0972198118579717e-53,2.6136773348460312e-53,1.7168258481933917e-71,8.4641737382229373e-56,2.314248304811154e-63,1.913687553987212e-66,3.6074751480585016e-67,2.5479527160492015e-72,6.0942016070456404e-69,4.8078277367494818e-87,1.2824160614608594e-92,3.1494590637048006e-76,7.6290856775708088e-77,3.7054657528667257e-81,6.7884502270067712e-95,1.7306939825438624e-99,8.8107077314182611e-82,2.4076751378419734e-110,1.5755084472432064e-117,1.0541412854819266e-119,5.5120414124202588e-122,8.955862326586029e-49,1.446337432438456e-60,2.3887279062642248e-60,3.2622670765468426e-74
5.191982869551383e-16,0.004055484400105105,3.4060643243011154e-34,6.9552856176981443e-44,2.7318443029040932e-41,5.9015446030723393e-44,2.6973102762216215e-50,0.0,0.0,6.350456875271329e-29,8.432228949578672e-43,3.9455235684450042e-65,1.2909877575687873e-66,7.8118578156554351e-81,1.309729828795894e-41,2.2562144247097055e-61,1.3568895867057971e-29,1.1124383803447967e-41,9.075488958264875e-59,5.3482315800620985e-60,2.3461361466133476e-38,2.0707012239756408e-58,5.1138764498009545e-60,1.0739063607641269e-58,3.8977589442883008e-46,2.7037789593431575e-72,1.1623246474365733e-37,3.7848729493862195e-70,3.0896143950936921e-29,1.6527494171459898e-64,1.8783024647398043e-86,2.5284717516144842e-66,7.0126981889647342e-101,3.5001802376568126e-51,5.0094146861421178e-44,1.272796796285999e-42,1.382342098235157e-41,9.4173972197172841e-46,6.3986603333545678e-37,3.8390494392117742e-62,3.181381100536627e-69,1.1310532427061958e-59,9.2191503109696003e-58,2.2066988629864084e-50,6.8331461372410224e-42,5.6960296826947096e-66,2.9741053574206129e-74,1.8941780851091759e-73,1.0208509638440468e-88,9.6727569040166834e-97,8.184038572783212e-88,1.3512541094409283e-140,1.6911164140494155e-120,3.6329521110867049e-71,5.4303238385585177e-57,6.7903018444288611e-66,5.1669375832358317e-62,2.6233918967224324e-77,1.3638305187550657e-57,8.9598677037383437e-70,2.9551674881445966e-93,1.9134012723317774e-49,1.5498503161144006e-42,7.0599716659190014e-48,9.7991048256345744e-61,3.8662954213602341e-85,3.5695709119093533e-76,3.9823187067703014e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996442,2.9123833826192522e-29,3.0896143877853136e-29,2.9123834346325174e-29,2.7470198442634473e-29,2.3535475601719987e-29,1.1767737799023819e-29,7.0275500300691514e-37,7.3555756430325453e-37,1.8650144723480729e-36,1.5989257929473368e-36,1.830232422333944e-37,7.9940227324813461e-37,2.060919301296732e-39,2.0992476962948044e-40,5.771481988197322e-41,1.6530557541080549e-40,4.0298258613375075e-40,2.315069725414438e-39,1.3568895650473115e-29,7.3149320806891539e-31,9.0808923172708317e-39,3.2364509234282877e-37,5.202265203319785e-46,1.2100052635570082e-46,1.7456024523800482e-38,1.2654875530089061e-46,1.7598324277875567e-39,4.6292745050213133e-40,2.6533729725618478e-47,4.6902783114129577e-50,1.0273875412779495e-51,1.8964621842482067e-51,4.9137063677749383e-57,5.449949032897699e-58,2.0824259584181568e-72,7.7177937853749227e-66,1.8635566012549741e-71,2.6005204277646847e-71,5.8142911465077559e-76,8.2397784808930192e-77,2.568364712862293e-75,5.516260115925925e-48,6.0140611846472723e-50,6.4342537530282214e-48,1.2842974038342777e-84,7.9391871077707189e-87,3.2695123891288785e-48,1.0842216812396259e-89,3.5994405181038004e-40,3.491529923942111e-40,2.0491696871877565e-47,6.6169230017768534e-59,3.56078515412061e-47,1.8748687753619139e-103,3.2820027839865916e-103,3.5584865958621475e-14,4.7908102410383789e-107,8.2928007250778295e-60,2.0916685963884626e-67,3.9491150195785385e-43,4.1641434177556314e-66,3.2747158706885681e-47,8.9956315488894212e-53,2.1428412099253654e-52,2.8198916376666118e-70,6.9394400256467771e-55,3.8011592655694721e-62,3.1432371982321195e-65,5.9252877348193635e-66,4.2097433612414164e-71,4.9963944640006825e-68,1.5898951668368164e-85,8.4848058578318982e-91,5.1729955896764412e-75,1.2580429093216897e-75,6.0862384034582607e-80,2.2318938312489786e-93,3.4363417529451809e-98,1.4471613318220302e-80,7.9159088264264407e-109,1.0453438371166393e-115,6.9344946791429272e-118,3.6260048398266993e-120,7.3425567738360353e-48,2.3756134969844825e-59,3.9234926286720209e-59,1.0725620055416457e-72
