Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127),S(26146),S(26431),S(26391),S(3596),S(27510),S(16766),S(28395),S(28404),S(31086),S(2056),S(31090),S(3749),S(4222),S(5562),S(2102),S(2965),S(31530),S(716),C5H11(140)
0.0,0.0029971650125558864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.272617996907159e-22,0.0029971650125558864,4.2438481665836536e-23,2.3432006829459319e-29,3.0275057677521427e-36,2.2150676757916028e-36,5.9701839946123362e-50,0.0,0.0,5.8798142899619359e-24,4.3011004261810111e-40,1.5287262485566343e-54,6.7371362928891064e-54,5.5753187930221811e-72,1.8740802083925368e-36,2.8082032908040715e-54,1.2342666285869705e-20,1.0338873645251883e-35,7.3546345339983945e-41,1.204839994959333e-42,1.9202557411026896e-32,6.4643727484290535e-54,1.7375177393624669e-43,6.9211197830320635e-52,8.232227291885132e-38,1.5733653266489573e-57,1.097101322953036e-34,9.2275777017135313e-58,9.601087690655978e-21,1.7772588507777529e-53,4.7407259805713916e-62,7.5286391553582063e-54,4.2168594257190368e-79,2.5239684565930267e-50,3.7648412903328209e-38,6.6486120254409024e-37,6.7896080163261651e-37,9.2696850495952847e-38,2.6753317120509142e-34,5.4494818976255371e-54,1.2364348480308209e-53,6.6163716415676777e-52,8.5097613808624235e-51,6.3342949483235185e-51,1.2760149660982426e-38,2.629135323818396e-58,4.2598020058562307e-68,9.9815055751350702e-68,6.2053522790832991e-81,5.9930191577095427e-79,2.8023506718648692e-74,5.6905704293321851e-105,1.9571014056577751e-103,9.8402182613800434e-67,3.972122074746058e-51,1.8327499396457694e-65,1.6495293946200228e-55,1.2850504976941397e-72,1.1326896344855027e-52,1.7946409311662499e-69,7.2507453866705458e-86,3.1835353535052139e-49,2.4456604928077462e-37,6.155239762104756e-41,1.4896822450866175e-55,8.4567655052972082e-75,2.0291919315803749e-72,7.8758660904451287e-71,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999935,1.3757125888904741e-20,9.601087690647543e-21,1.3757125888902376e-20,1.3044419566138444e-23,1.0246972842879118e-23,5.1234864214424861e-24,6.5613885924158418e-34,4.5815680128294492e-34,1.9301267456268471e-36,1.6079050693621825e-36,1.7526874904130354e-34,8.1081097435534414e-37,6.1371395463870839e-39,8.1958492795902473e-34,9.7224654048375591e-34,7.2191766120771575e-34,4.1491416758203429e-34,5.0172695990140025e-36,1.2342666285851993e-20,1.9903417122189581e-23,5.0821354561716865e-33,5.9330745040653662e-34,7.1184706510079569e-46,9.4359997095151836e-52,9.7453712672446323e-37,6.0270622950527568e-49,6.4564523411299968e-36,4.7209515029069093e-37,6.599037860679435e-50,1.7703935125895506e-52,5.7671811701029508e-53,3.5325055150589285e-53,7.8678986930316009e-64,7.1972149220228382e-62,1.6602865136614316e-74,7.9857944938993115e-66,2.4003280931309644e-76,1.6337755034098518e-71,2.8877658847179577e-81,1.1111797718547614e-81,1.4233098124444809e-70,6.0751252910779778e-51,3.6927320108092954e-51,7.2933229327704853e-51,3.7970559915281826e-95,4.0330299430338189e-97,6.6592189782412659e-41,1.6002315175859182e-99,3.5426689783459927e-39,1.8726915377201975e-38,3.1088531736318347e-51,1.1810737074139373e-65,2.5717683287684224e-41,4.8398236281043386e-113,2.8410788641394641e-113,6.4999999931707948e-16,7.4135638348313578e-117,8.1869265716671951e-50,4.2517138826148418e-63,5.8318061358183724e-41,1.246927698569856e-65,2.3080229835353744e-41,9.5713929054915429e-52,2.4239871483353125e-51,1.0717917241289828e-65,3.5794844908607967e-52,5.8678946810741466e-65,2.2568607916843427e-67,4.1560563985281578e-67,2.071205342097151e-69,1.0510918980647306e-53,6.3880604274685746e-82,6.372286790374815e-92,2.141664920869901e-66,4.9653993871847512e-67,4.0646721446001344e-68,3.4405243248709789e-82,7.7553996129456374e-75,2.9868473043918283e-69,2.5134611057770512e-89,2.4338469754415323e-102,3.9841177372717372e-104,1.5488530195208744e-103,1.7119174166614106e-52,6.5185918368252424e-67,1.750368899118954e-65,1.699639235628073e-77,1.7521127811301712e-83,2.4240751908370678e-97,1.2230225775640932e-94,2.2091449213422173e-99,3.3887079340189111e-56,3.3843873963155273e-78,7.7531435542984291e-119,1.3123130988756278e-62,2.4556987778635025e-50,3.1192808693442525e-48,8.3281517581683663e-60,2.2079702567545292e-35
2.3163330391340046e-21,0.0029971650125558864,1.1882774867391389e-22,6.5609621226996375e-29,1.8286134837519548e-35,1.3379008762680531e-35,7.0878024882079892e-49,0.0,0.0,1.6463480012458163e-23,2.5978646574877327e-39,1.8149041902629554e-53,7.9983282069204894e-53,1.2471765127128085e-70,1.1319444458712075e-35,3.3338989468530769e-53,3.4559465600454657e-20,6.2446796817350775e-35,4.442199258534251e-40,7.2772335695508306e-42,1.159834467625555e-31,7.6745033269344464e-53,1.0494607146070759e-42,8.216753406411021e-51,4.972265284297913e-37,1.8678993158121197e-56,6.626491990638124e-34,1.0954980247950517e-56,2.6883045533847041e-20,2.1099617076437667e-52,5.6281898841307913e-61,8.9380004052771252e-53,9.4329458611548742e-78,2.9964553764053659e-49,2.2739641393141639e-37,4.0157616633675969e-36,4.1009232419490737e-36,5.5988897699110081e-37,1.6159003540789683e-33,6.46962491017699e-53,1.4678954515811313e-52,7.8549564128160092e-51,1.010278871128525e-49,7.5200749624113907e-50,7.7071303949667007e-38,3.12130949656255e-57,9.5290066944794681e-67,2.2328228711370939e-66,1.679512806654589e-79,1.3406144163694632e-77,6.2687463588954289e-73,2.3482298215334802e-103,9.7303152826201091e-102,2.3645191060845771e-65,4.7157033271032139e-50,4.0997883049508117e-64,1.9583212973274822e-54,2.8746065608383358e-71,1.34472913404893e-51,4.0149499324413179e-68,2.9920403690933791e-84,3.7794931919708722e-48,1.4771789375718848e-36,3.7177648163676932e-40,1.7685507613319992e-54,1.8917446164473245e-73,6.3801041036513383e-71,2.4762983125520829e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999818,3.8519952488932656e-20,2.68830455337961e-20,3.8519952488918386e-20,3.6524374785185925e-23,2.8691523960040122e-23,1.4345761980038572e-23,3.9630787098123939e-33,2.7672670797419416e-33,1.1657965543432164e-35,9.7117466188361667e-36,1.0586232442087723e-33,4.8972982850510855e-36,3.7068322862116806e-38,4.950292964872674e-33,5.8723691045177563e-33,4.360382673692446e-33,2.5060815722059337e-33,3.0304308378568339e-35,3.4559465600347678e-20,5.5729567942088452e-23,3.0696098155229517e-32,3.5835770004450662e-33,8.4311942248004645e-45,1.1202418855525319e-50,5.8862042454004163e-36,7.1553283567294851e-48,3.8996972140435632e-35,2.8514547078461854e-36,7.8343777483362254e-49,2.1018111782560015e-51,6.8467974858276644e-52,4.1937905479965736e-52,1.7600174660943113e-62,1.6099881892057179e-60,6.851218785912279e-73,1.7863902851052693e-64,9.905021084425808e-75,3.6549035153781269e-70,1.1916585156793194e-79,4.5855752833067779e-80,3.1838871570026448e-69,7.2123887665173978e-50,4.3840115545981159e-50,8.658633012408068e-50,2.8583617263837542e-93,3.0359990627144021e-95,4.0221682628240157e-40,1.2046281471299243e-97,2.1397720630036078e-38,1.1311056888110581e-37,3.6908304877807088e-50,2.6420146512962832e-64,1.5533480704043881e-40,6.6064105424324455e-111,3.8781027580892699e-111,1.819999998037406e-15,1.0119593217291846e-114,9.7195192258776143e-49,9.512385592625804e-62,3.5224109064356987e-40,2.7893273845233514e-64,1.3940458818672651e-40,1.1363157655995455e-50,2.8777575421480937e-50,2.397555215212138e-64,4.2495639875149155e-51,1.3126245685536232e-63,5.0485073167952946e-66,9.2969319214958528e-66,4.6332035024317789e-68,1.2478563013822754e-52,2.6360510219550738e-80,4.7968984434996581e-90,4.7908187610447782e-65,1.1567188095817282e-65,9.0925090005860935e-67,1.419741996122861e-80,1.7348518720419131e-73,6.681457946031618e-68,1.0371867629906814e-87,2.035563545165005e-100,2.9991443890788788e-102,1.1659378937248248e-101,2.0323883571284242e-51,1.4581829863296033e-65,3.9155052126950675e-64,7.0136088954849001e-76,7.2305885172909667e-82,1.8248943839629694e-95,7.4600089240482927e-93,1.6630903925305803e-97,4.0230740589049233e-55,1.396576940759644e-76,1.0583123116374508e-116,1.5584800126923539e-61,2.9154055891263158e-49,3.7032102480474884e-47,9.8871817672878167e-59,1.3336140350779552e-34
5.294475518020582e-21,0.0029971650125558864,2.7160628272835503e-22,1.4996485844011154e-28,8.8039867730681449e-35,6.4414168025508647e-35,6.9588465350190109e-48,0.0,0.0,3.7630811459709623e-23,1.250760004045041e-38,1.781883866271527e-52,7.8528060629988254e-52,2.4642106218553501e-69,5.4498252460372304e-35,3.2732417557937207e-52,7.8993064229702518e-20,3.0065444560436554e-34,2.1387277224853806e-39,3.5036747053364274e-41,5.5841036951195736e-31,7.5348728755672322e-52,5.0527015865446172e-42,8.0672572190868491e-50,2.3939316964791391e-36,1.8339146247855852e-55,3.1903706471501065e-33,1.0755664570593549e-55,6.1446961220270364e-20,2.0715729164677895e-51,5.5257902029425048e-60,8.7753817995967031e-52,1.8637911435119612e-76,2.9419376681339399e-48,1.094815847158496e-36,1.9334163770001543e-35,1.9744180112797548e-35,2.6956244123554937e-36,7.7798646186473085e-33,6.3519161038157609e-52,1.4411884588614401e-51,7.7120427852465537e-50,9.9189778653019065e-49,7.3832541910271973e-49,3.7106515210136648e-37,3.0645202538258489e-56,1.8827711450988752e-65,4.4116817305397695e-65,4.578498386409128e-78,2.6488281862366634e-76,1.2385986430896742e-71,9.2893636533751277e-102,5.2957361855412318e-100,4.8162774681534393e-64,4.6299054902145176e-49,8.1004908169961083e-63,1.9226914624763299e-53,5.6797381494724561e-70,1.3202630379182999e-50,7.9332269591592235e-67,1.1836214005816428e-82,3.710728836857043e-47,7.1119807118250168e-36,1.7899437229046942e-39,1.7363736247649787e-53,3.7377685757545971e-72,1.4233661286150159e-69,5.5244853134958592e-68,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999584,8.8045605688986127e-20,6.1446961220025108e-20,8.8045605688917431e-20,8.3484285223274046e-23,6.5580626194276441e-23,3.2790313097229186e-23,1.9080518026643689e-32,1.332319978120236e-32,5.6128085760518863e-35,4.675787941538103e-35,5.0968152221105935e-33,2.3578383133425504e-35,1.784680180380187e-37,2.3833529705050931e-32,2.8272929397205675e-32,2.0993365587888016e-32,1.2065703993442262e-32,1.4590219994718387e-34,7.8993064229187404e-20,1.2738186958171678e-22,1.4778849906476055e-31,1.7253380657665865e-32,8.2675081925300457e-44,1.0998601262616491e-49,2.8339539644917281e-35,7.0251438112463494e-47,1.8775363408021746e-34,1.3728526971809479e-35,7.6918385308345196e-48,2.0635706786144128e-50,6.7222263739844763e-51,4.1174884299603941e-51,3.4774979249436557e-61,3.1810653556952755e-59,2.7102740182194876e-71,3.5296061708499909e-63,3.9183278382830968e-73,7.2223947726025303e-69,4.7142035793273921e-78,1.814236062809197e-78,6.2908246520134716e-68,7.0811660688985875e-49,4.3042485899150745e-49,8.5010972480622679e-49,2.2600782873350224e-91,2.4005343689601476e-93,1.9365008788219971e-39,9.5248753684460898e-96,1.0302081390269577e-37,5.4457869921112128e-37,3.6236792593247524e-49,5.2201757430296458e-63,7.4787022974824955e-40,1.0436774772808858e-108,6.1266075997366573e-109,4.1599999952763937e-15,1.5986883486850986e-112,9.5426816119176685e-48,1.8796172191816502e-60,1.6958892248980861e-39,5.5112408696524944e-63,6.7117308332993547e-40,1.1156415566288226e-49,2.825399418997316e-49,4.7371650826706154e-63,4.1722471224387142e-50,2.593524951200517e-62,9.9749997127339299e-65,1.8369170810911942e-64,9.1544293608570889e-67,1.2251527163837076e-51,1.0427955697217038e-78,3.7927633604449994e-88,9.4658505483268787e-64,2.326134476023442e-64,1.7965265566352355e-65,5.6163581485249056e-79,3.4277749525814135e-72,1.3201434979395421e-66,4.1030076899963569e-86,1.6784101020950102e-98,2.3713332866976015e-100,9.2187203377362295e-100,1.9954109410713361e-50,2.8811239153601874e-64,7.7363784817524945e-63,2.7745139310947642e-74,2.860738951419672e-80,1.4430845490327057e-93,3.4027904943193721e-91,1.3151336705512305e-95,3.9498779667692322e-54,5.5247195022283103e-75,1.6719165675020782e-114,1.5311880433413755e-60,2.862362495622676e-48,3.6358337811898409e-46,9.7072936892909678e-58,6.4207775066154654e-34
1.1250760475793737e-20,0.0029971650125558864,5.7716335099038282e-22,3.1867536653850604e-28,3.844932325504971e-34,2.8131359496491831e-34,6.1550209628404162e-47,0.0,0.0,7.99654743632485e-23,5.4623975424031125e-38,1.576056168100764e-51,6.9457180325316531e-51,4.3849311391518476e-68,2.3800818646913126e-34,2.8951452647556075e-51,1.6786026148850992e-19,1.3130369529515429e-33,9.3403858581631304e-39,1.5301467935928612e-40,2.4387247911931334e-30,6.6645097287168681e-51,2.2066475294831577e-41,7.1353976514817012e-49,1.0454928660683198e-35,1.6220767172524165e-54,1.3933186801531236e-32,9.5132635104587279e-55,1.3057479259328189e-19,1.8322827848003933e-50,4.8874988569052555e-59,7.7617258238415701e-51,3.3165167581875728e-75,2.6021105553876034e-47,4.7813484379963794e-36,8.4437372723299947e-35,8.6228021820993277e-35,1.1772500012295606e-35,3.3976712743080215e-32,5.6181978653471399e-51,1.2747148709189575e-50,6.8212145072446841e-49,8.773223592728114e-48,6.5304047183723518e-48,1.62053900653141e-36,2.710533603005862e-55,3.3502906557910086e-64,7.8503519242700756e-64,1.2652092642365938e-76,4.7134482751524429e-75,2.2040201072451925e-70,3.3153079065105916e-100,2.9259978561011809e-98,8.6882933835926802e-63,4.0950989739502377e-48,1.4414390600675016e-61,1.7005988249026447e-52,1.0106790562193028e-68,1.167757705489371e-49,1.4117049695449532e-65,4.2242606000680148e-81,3.2820976370646045e-46,3.1059888245639332e-35,7.8171544987475716e-39,1.5358028071677376e-52,6.6511594719425257e-71,2.6658072318961925e-68,1.0346749582445223e-66,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999116,1.8709691208908353e-19,1.3057479259221069e-19,1.8709691208878345e-19,1.7740410609942285e-22,1.3935883066240647e-22,6.9679415331604196e-23,8.3329635122631645e-32,5.8185913761842011e-32,2.451260966707414e-34,2.042039437917279e-34,2.2259131128136919e-32,1.0297299373457381e-34,7.7941672269167728e-37,1.0408728585082202e-31,1.2347531064079692e-31,9.1683542973045409e-32,5.2694099284537645e-32,6.3719323915596486e-34,1.6786026148626036e-19,2.7068647286029565e-22,6.4543120292644601e-31,7.535004620001591e-32,7.3080845971163656e-43,9.728138263053536e-49,1.2376621509162911e-34,6.2136601439866052e-46,8.1996944732513322e-34,5.9956084100931681e-35,6.8033440737418812e-47,1.8252048964533934e-49,5.9457331035655487e-50,3.6418718891813452e-50,6.1880217563313543e-60,5.6605358369274895e-58,9.6727754539495637e-70,6.2807455948620424e-62,1.3984233726851624e-71,1.2855159486466605e-67,1.6825524295848818e-76,6.4765131526864467e-77,1.1194186920724501e-66,6.263211199653518e-48,3.8070591530468278e-48,7.5191242482968146e-48,1.6154920168577843e-89,1.7158892823400201e-91,8.4572081018439269e-39,6.8083305837495009e-94,4.4991896037801564e-37,2.3783182533395574e-36,3.2051032681803977e-48,9.2890238300098429e-62,3.2661457748739515e-39,1.4930226118596821e-106,8.7643586083299929e-107,8.8399999889477038e-15,2.2869880056623184e-110,8.4403938182890184e-47,3.3447847438360961e-59,7.406393798711071e-39,9.8069586620027754e-62,2.931189186174361e-39,9.8677232207048593e-49,2.4990337881328938e-48,8.429532158923756e-62,3.6903053304696646e-49,4.6150390787846289e-61,1.7749979030161327e-63,3.2686958000762836e-63,1.6289817934144564e-65,1.083633703227671e-50,3.7216633178506641e-77,2.7109086601366774e-86,1.6843975286969699e-62,4.1724515841845673e-63,3.1968230194888649e-64,2.0044383298406556e-77,6.0995423862750515e-71,2.3491248195858078e-65,1.4643343006405905e-84,1.223156808935803e-96,1.6949298789555314e-98,6.5891558276589717e-98,1.7649183803239211e-49,5.1268061184723261e-63,1.3766472157047326e-61,9.9020431431376077e-73,1.0212567544281675e-78,1.0317365209210984e-91,1.3123324938186153e-89,9.4025775496894155e-94,3.4936223292973965e-53,1.9717331486709467e-73,2.3917439013100882e-112,1.356209692528563e-59,2.5317272123306128e-47,3.2158538048117337e-45,8.5859913365379987e-57,2.8041222260506567e-33
2.3163330391340046e-20,0.0029971650125558864,1.1882774881270208e-21,6.5609651742395205e-28,1.6051835584759616e-33,1.1744288829591712e-33,5.1736659911979995e-46,0.0,0.0,1.6463480020647022e-22,2.2804434469990752e-37,1.3247702006682816e-50,5.8382945172631487e-50,7.3958272806102338e-67,9.9363732651923554e-34,2.4335440406819684e-50,3.4559465600737166e-19,5.481670806753533e-33,3.8994272299122326e-38,6.3880616532249572e-40,1.0181195939260921e-29,5.6019219938181792e-50,9.2123190585279652e-41,5.9977316659983934e-48,4.3647269101476733e-35,1.3634532183919397e-53,5.8168312143219135e-32,7.9964712006862698e-54,2.6883045533996422e-19,1.5401440839469988e-49,4.1082372831023959e-58,6.5241982342305295e-50,5.5937902659305657e-74,2.1872307124364675e-46,1.9961188514807912e-35,3.5250940959068114e-34,3.5998501714847222e-34,4.9147870126740607e-35,1.4184608737324213e-31,4.7224338355095164e-50,1.0714746563334264e-49,5.7336418020086757e-48,7.3744230555918814e-47,5.489198650683557e-47,6.765431346532662e-36,2.2783670556659356e-54,5.6507548769465944e-63,1.3240765951925157e-62,3.6542583940634249e-75,7.9499195969083826e-74,3.7174020570133937e-69,1.1201676129610685e-98,1.6888798755276699e-96,1.4750099482314155e-61,3.4421774356045021e-47,2.4311976597615783e-60,1.4294557813159497e-51,1.7046579497223626e-67,9.8157071406620119e-49,2.3810708763289442e-64,1.4272821125755663e-79,2.7588008265717831e-45,1.2966891921149537e-34,3.2635081226550215e-38,1.2909347982647317e-51,1.1218152601973014e-69,4.6045190536016909e-67,1.7871436838082078e-65,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998181,3.8519952488924005e-19,2.6883045533549226e-19,3.8519952488798757e-19,3.6524374785161067e-22,2.8691523959729576e-22,1.4345761980032928e-22,3.4788482316044237e-31,2.4291473603038944e-31,1.0233532003165411e-33,8.5251126762040553e-34,9.2927490740721571e-32,4.2989197852620956e-34,3.2539113901990906e-36,4.3454392880410806e-31,5.1548511575872682e-31,3.827607439693204e-31,2.1998749166656826e-31,2.6601563421279062e-33,3.4559465599798e-19,5.5729567941474228e-22,2.6945482187960035e-30,3.1457161019101787e-31,6.141056255276503e-42,8.1770863768638572e-48,5.166995845679115e-34,5.2229557524022216e-45,3.4232110312817409e-33,2.5030484881025001e-34,5.718620627084295e-46,1.5341946930094332e-48,4.9977469351610589e-49,3.0612127653872109e-49,1.0437003155348522e-58,9.5473210507537776e-57,3.2682122071355035e-68,1.0593395458704173e-60,4.7249565123197799e-70,2.1693221496092623e-66,5.6855501241941819e-75,2.1893715512318461e-75,1.8880634339495985e-65,5.2646064010526166e-47,3.2000626182562258e-47,6.3202769930830027e-47,1.0926697190160229e-87,1.1605753799035921e-89,3.5307179017932878e-38,4.6049479626806003e-92,1.8783230934717169e-36,9.9290105369066413e-36,2.6940824191500132e-47,1.5667296409425369e-60,1.3635515655172675e-38,2.0204822612110986e-104,1.1860658348927836e-104,1.8199999973063664e-14,3.094942254494071e-108,7.0946595761145286e-46,5.6415548904998171e-58,3.0920236188104665e-38,1.6540869195055503e-60,1.2237137832464477e-38,8.2944159330286422e-48,2.1005884747531547e-47,1.4217638072585409e-60,3.101923987614074e-48,7.7839379534133975e-60,2.9937934037793328e-62,5.5131332307248537e-62,2.7475158935296125e-64,9.108594213904467e-50,1.2574659212702069e-75,1.8333888394981346e-84,2.8409826270693195e-61,7.0644854023980412e-62,5.3919092798505624e-63,6.7725440906982333e-76,1.0287769774018915e-69,3.9621423635294809e-64,4.9476546458070336e-83,8.3507890664357656e-95,1.1462818979981837e-96,4.4562492769417451e-96,1.4835202434032496e-48,8.647107910221855e-62,2.3219167449093257e-60,3.3456765797244612e-71,3.4524839079163763e-77,6.9814272507105167e-90,4.7452654729850569e-88,6.3624200413498311e-92,2.9366000720144188e-52,6.6620406718525439e-72,3.2367065914875372e-110,1.1431574955313075e-58,2.1280692702684374e-46,2.7031188924309389e-44,7.2170430630857329e-56,1.170665830106415e-32
4.698847022243267e-20,0.0029971650125558864,2.4105057648506254e-21,1.3309393579494732e-27,6.5576985966851561e-33,4.7979251990927688e-33,4.2416839617764492e-45,0.0,0.0,3.3397345203748925e-22,9.3163555759126935e-37,1.0861266605730484e-49,4.7865865801723465e-49,1.2147668514780963e-65,4.0593326948364444e-33,1.9951664331981157e-49,7.0106344505008267e-19,2.2394413870908379e-32,1.5930432585904219e-37,2.6097316226398646e-39,4.1593507454025798e-29,4.5927941043975436e-49,3.7635329279148587e-40,4.9173027874157413e-47,1.78313336032317e-34,1.1178413249544077e-52,2.3763653495902917e-31,6.5559902217135535e-53,5.4534178083596605e-19,1.2627031716099773e-48,3.368181133889347e-57,5.34893188824956e-49,9.1878173120680866e-73,1.7932238856542508e-45,8.1547968229780994e-35,1.4401159591738796e-33,1.4706562558085188e-33,2.0078508599564534e-34,5.7948755015963903e-31,3.8717365886874811e-49,8.7845965902317914e-49,4.7007859607810527e-47,6.0459975640730726e-46,4.5003766947668697e-46,2.7638994540176518e-35,1.8679433595881699e-53,9.2813818442691329e-62,2.1747997835844902e-61,1.0996653838578742e-73,1.3057767298803607e-72,6.1058440406243198e-68,3.6828660401678448e-97,1.0157380066539064e-94,2.4304738758483261e-60,2.8221050289423385e-46,3.9932494559162136e-59,1.1719542139630315e-50,2.7999057928155375e-66,8.0475097526868868e-48,3.9109355603145525e-63,4.6925908475737867e-78,2.2618315979078564e-44,5.2973984439207887e-34,1.3332495540973334e-37,1.0583863422506745e-50,1.842584933026345e-68,7.6504772737701618e-66,2.9693659560902384e-64,0.88168480800000004,0.0,0.0094599999999999979,0.10884999999996309,7.8140475048940011e-19,5.4534178081769678e-19,7.8140475048428291e-19,7.4092303135554729e-22,5.8202805746159169e-22,2.9101402873767959e-22,1.4212230145916695e-30,9.923859577677002e-31,4.1807317342788249e-33,3.4827866951253423e-33,3.7963912116514856e-31,1.7562490022407673e-33,1.3293289765955724e-35,1.7752537373583415e-30,2.1059248965006619e-30,1.5637025308568721e-30,8.9872068367277977e-31,1.0867606648434741e-32,7.0106344501171487e-19,1.1305140925127909e-21,1.1008108682925415e-29,1.2851276697555721e-30,5.0340665042995941e-41,6.7040694545456574e-47,2.1108863977890793e-33,4.2820946839600952e-44,1.3984934029104976e-32,1.0225769804035133e-33,4.6884706960197426e-45,1.2578255026085213e-47,4.0974548956804771e-48,2.5097671811407555e-48,1.7142809032944849e-57,1.5681503496198511e-55,1.0745166674105803e-66,1.7399683850548608e-59,1.5534623223521343e-68,3.5667700264371508e-65,1.8696696595632821e-73,7.2054352147736775e-74,3.1011504906796242e-64,4.3162424014750411e-46,2.6236046770022411e-46,5.1817449336042034e-46,7.1894158149067158e-86,7.6362132638350431e-88,1.4424134671648426e-37,3.0299078656204048e-90,7.6735627236158404e-36,4.0563247816774418e-35,2.2087715372908014e-46,2.5733581408584023e-59,5.5705530505615385e-38,2.6593824781941324e-102,1.5611137808595992e-102,3.6919999928388951e-14,4.0735994641949337e-106,5.8166305617167411e-45,9.2663408281031649e-57,1.2631925409837683e-37,2.7168427310091911e-59,4.9992700810403667e-38,6.8002632948038621e-47,1.7221893401162541e-46,2.3352513227898788e-59,2.543144695035131e-47,1.2785141458078989e-58,4.9173146594321758e-61,9.0553378905542183e-61,4.5128031118080613e-63,7.467775854623428e-49,4.134272831618481e-74,1.2060644157018897e-82,4.6663224899957235e-60,1.1625303137759261e-60,8.8562271830675761e-62,2.2266643224329288e-74,1.6897692784529746e-68,6.5078307296530821e-63,1.6266805992811414e-81,5.519170414620365e-93,7.5406251971175849e-95,2.9314696179147696e-94,1.2162795267667076e-47,1.4202900747910377e-60,3.8137552278829691e-59,1.0999852596923374e-69,1.1363427826563158e-75,4.597600086605158e-88,1.7087465441588265e-86,4.1899545645978231e-90,2.4076021571742344e-51,2.1903332123743909e-70,4.2601912289511519e-108,9.4244701465636785e-58,1.7447197607820383e-45,2.2161801831844017e-43,5.9169679383925173e-55,4.7825518947303012e-32
