Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459)
0.0,0.002415745119445574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6109216324503914e-21,0.002415745119445574,5.6250454705326112e-25,1.3089767445923731e-31,1.8327497188367635e-37,5.2635204417496102e-38,1.0022356440030467e-50,0.0,0.0,6.3683229530107814e-25,5.4921315483259341e-41,5.3245622640895908e-57,1.3460770456185061e-56,5.8080368861714358e-74,1.2374392524822009e-37,3.8171815398194727e-56,3.6071868480311822e-22,4.4554995750096263e-37,4.2226326095600072e-44,1.5031936390860623e-45,4.1314579926590819e-34,3.215503055186329e-55,1.061488964764368e-46,1.9384018529050678e-53,1.9382434780400451e-39,2.3991433905962084e-60,1.8064334249145351e-35,4.0377158005420666e-60,3.3564278742577799e-22,3.2319637376492342e-56,2.1615480490948595e-66,9.7498809254137717e-57,1.1261887754782203e-83,4.6389053379514885e-51,1.1754639867927438e-39,3.1716842530267913e-38,4.9048455378704244e-38,2.3550055059796383e-39,4.4586397572318786e-35,9.4944719475787968e-56,6.5194368492994493e-57,1.0169272937430255e-53,9.915874518874497e-53,2.170412355501456e-51,1.7091354976286594e-39,4.7074398499688639e-60,2.4459010723502533e-70,6.6700190174995646e-70,3.9732358858518466e-84,2.7285719895977016e-82,4.4338896417195992e-77,1.0115266158742905e-111,2.0139419805054996e-108,1.4006066221739102e-68,1.3969816141101969e-52,1.5576591192012537e-66,4.0167486276258752e-57,4.8861099520878055e-74,4.0152220313345672e-54,2.8033807252143543e-70,1.7371211611080646e-88,6.0978311022258636e-50,1.8401249675173712e-38,2.0696944223530245e-42,5.2528062747935675e-57,3.4672287621621081e-77,8.5169260272176167e-74,2.0500348993517582e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999942,4.5678530237069166e-22,3.3564278742557373e-22,4.5678530237071498e-22,4.2604767330636182e-25,3.4086442135182319e-25,1.7043221067595108e-25,9.9852245025538355e-35,7.3948630899537596e-35,3.2712478695406187e-37,2.6920218951273415e-37,2.6971842691694716e-35,1.3455579762151128e-37,5.8370443972412969e-40,1.3083040516758706e-35,1.218236491857845e-35,1.0890208006464144e-35,8.5068700450594912e-36,5.1495423881887553e-37,3.6071868480260072e-22,2.619925369660959e-25,2.129025276321017e-34,8.1142757019750006e-35,1.5598273837298647e-46,4.6252385258235012e-52,5.9481444353697353e-38,3.3140626410962155e-49,7.2913013228614769e-37,5.1477021499308536e-38,3.7748588831172756e-50,7.2319137193406224e-53,1.1879823729534983e-53,8.6095983422220199e-54,3.8942040517824889e-64,3.9590772088936919e-62,3.2744502852035815e-75,7.1557027812843418e-67,3.908284309897192e-77,1.9226940179007552e-73,8.5612281199554062e-83,4.7084592244484774e-83,3.8650964170924177e-72,1.3568153216337091e-51,3.0065226685189602e-52,1.648806818871913e-51,4.892959586108015e-96,3.4140348057027547e-98,4.1016316572408847e-43,8.2092798820951909e-101,2.7428202735089611e-40,1.1393201632659922e-39,9.3050151920041131e-52,4.7202777121163849e-66,3.9038462262037231e-43,1.105546613353043e-114,7.971696140064866e-115,5.9160797826379626e-16,1.4454789071553942e-118,7.4340639216748885e-53,2.0862628535503242e-65,2.0577976694864416e-42,9.5172335858855011e-67,3.4842406917479028e-43,4.9419619831733e-53,1.2589597714452218e-52,3.8655639867756624e-68,5.9613121935566762e-54,4.8223229399442526e-66,8.9344629475368868e-69,1.3416511887102027e-68,1.7906681653077022e-71
7.310580570861095e-21,0.002415745119445574,1.575012731879165e-24,3.6651353635661937e-31,1.1069808302072495e-36,3.1791663470357823e-37,1.1898541568162768e-49,0.0,0.0,1.7831304268859817e-24,3.317247455255563e-40,6.3213205681126669e-56,1.598062668563175e-55,1.2992346192257924e-72,7.474133085009286e-37,4.5317579240865774e-55,1.0100123174491151e-21,2.6911217433066681e-36,2.5504700961813712e-43,9.0792895800486632e-45,2.4954006275649677e-33,3.8174452271157834e-54,6.4113933475616914e-46,2.3012706797643135e-52,1.1706990607356971e-38,2.8482630333846486e-59,1.0910857886485417e-34,4.7935761995613977e-59,9.3979980479227472e-22,3.836987349336454e-55,2.5661898438868531e-65,1.157505863471309e-55,2.5192392432493312e-82,5.5073084216956051e-50,7.0998024793366408e-39,1.9156972888283464e-37,2.9625267051141992e-37,1.4224233255926862e-38,2.6930184133679437e-34,1.1271837098131165e-54,7.7398754274751363e-56,1.2072960831175537e-52,1.1772126228662151e-51,2.5767135482859616e-50,1.0323178404953648e-38,5.5886726120478539e-59,5.4713828618952703e-69,1.4920565741395718e-68,1.5965310770298284e-82,6.1037064800682103e-81,9.9184337728241806e-76,4.1740929045882269e-110,1.4767802769957375e-106,3.2791220786785141e-67,1.658496572250601e-51,3.4844211432377482e-65,4.7686839710540887e-56,1.0930032515240189e-72,4.7668715953605106e-53,6.2711164587477899e-69,7.1682790395420684e-87,7.239345087678389e-49,1.1114354801416261e-37,1.2500954311684158e-41,6.2361316089721052e-56,7.7560520512415405e-76,2.6778578138788646e-72,6.4456377281652116e-71,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999834,1.2789988466375962e-21,9.3979980479104167e-22,1.278998846637736e-21,1.1929334852571107e-24,9.5442037978420875e-25,4.7721018989235748e-25,6.0310755995335242e-34,4.4664973063230286e-34,1.9758337131785075e-36,1.6259812246401365e-36,1.6290992985776464e-34,8.1271701762538367e-37,3.5255748163717984e-39,7.9021564721220626e-35,7.3581484108171249e-35,6.5776856359022566e-35,5.1381495072444919e-35,3.1103236025488746e-36,1.0100123174459889e-21,7.3357910350466221e-25,1.2859312668951435e-33,4.9010225239802792e-34,1.8517936417847345e-45,5.4910831784180028e-51,3.5926792389563052e-37,3.9344551675698253e-48,4.4039459989993986e-36,3.1092120987303504e-37,4.4815124662173625e-49,8.585727968559209e-52,1.4103726735266802e-52,1.0221315155331563e-52,8.7111786965238183e-63,8.8562973533360892e-61,1.3512110781422259e-73,1.6007020892739313e-65,1.6127644629882014e-75,4.3070268295241084e-72,3.5336549736327466e-81,1.9456200861594929e-81,8.6460661126235879e-71,1.6108111501820973e-50,3.569343720114636e-51,1.9574634557850352e-50,3.6841622192581142e-94,2.5706032979268079e-96,2.4773855209174348e-42,6.1811912120171379e-99,1.6566634453488123e-39,6.8814937864890538e-39,1.1046914036380243e-50,1.0559072434598363e-64,2.3579231196675949e-42,1.5094172220341938e-112,1.0883860797263674e-112,1.6565023389915334e-15,1.9735312352961539e-116,8.8257206878077173e-52,4.6675419054632507e-64,1.2429097926671651e-41,2.1289670837878595e-65,2.1044813768210203e-42,5.867097263883764e-52,1.4946370400128127e-51,8.6471120159859291e-67,7.0772698360366709e-53,1.0787343523416715e-64,1.9986036237376782e-67,3.0012200432530435e-67,4.0056530626200409e-70
1.6709898447682504e-20,0.002415745119445574,3.6000291020511095e-24,8.3774545163440318e-31,5.3296361828249751e-36,1.5306317447893137e-36,1.1682058670626255e-48,0.0,0.0,4.075726690227641e-24,1.5971118543532301e-39,6.2063101277286837e-55,1.5689874043875653e-54,2.5670686675583719e-71,3.5984733462434311e-36,4.4493068028535726e-54,2.3085995827426434e-21,1.2956592764140797e-35,1.2279415628702966e-42,4.3712871024155373e-44,1.2014279842635844e-32,3.7479903611207607e-53,3.086809910106909e-45,2.2594011997319326e-51,5.6364120341331019e-38,2.7964415362852551e-58,5.2531083996539007e-34,4.7063615407011888e-58,2.1481138395256555e-21,3.767176932601497e-54,2.5195004060285795e-64,1.1364461206854063e-54,4.9775922167657947e-81,5.4071080682782351e-49,3.4182492722560041e-38,9.223257807804378e-37,1.4263290827734145e-36,6.8483560111035646e-38,1.2965724414028658e-33,1.106675650803441e-53,7.5990555915026107e-55,1.1853304535429564e-51,1.1557943338748617e-50,2.5298326410598608e-49,4.9701660260189645e-38,5.4869919559445166e-58,1.0810530524304134e-67,2.9480523574669771e-67,6.214837889883731e-81,1.2059895797464815e-79,1.959715373555543e-74,1.6512296443915706e-108,1.1488248745780582e-104,6.6080998975269831e-66,1.6283217693416709e-50,6.8846290036370647e-64,4.6819222014043396e-55,2.1595902368336986e-71,4.6801427989799185e-52,1.239072762745395e-67,2.8356998399241646e-85,7.1076319371779349e-48,5.3510834019575246e-37,6.0186713812104437e-41,6.1226709924646451e-55,1.5324651844253632e-74,5.9741534740882441e-71,1.437986319155464e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999621,2.923425935170041e-21,2.1481138395197186e-21,2.9234259351707147e-21,2.7267051091557993e-24,2.1815322966453965e-24,1.0907661483239468e-24,2.9037032853291646e-33,2.1504261865449927e-33,9.5127888042637299e-36,7.8283996707786559e-36,7.8434118547341128e-34,3.9128825947053821e-36,1.6974125113748535e-38,3.8045481822731386e-34,3.542631718316223e-34,3.1668724882766417e-34,2.4737978091461389e-34,1.497486926609589e-35,2.3085995827275918e-21,1.6767522365801685e-24,6.1912055035002523e-33,2.3596313741153994e-33,1.8180846561706904e-44,5.3911780274369455e-50,1.7297204017949989e-36,3.8628714146489841e-47,2.1203104246747177e-35,1.4969517854580659e-36,4.3999755147211593e-48,8.4295186342333084e-51,1.3847122550190899e-51,1.0035347838375302e-51,1.7211821148840492e-61,1.7498551157006368e-59,5.3452566477287153e-72,3.1627175866516528e-64,6.3799358260931405e-74,8.5360651723771815e-71,1.3986134620788899e-79,7.7199494041739773e-80,1.7083169782178085e-69,1.5815039393512075e-49,3.5044028338426433e-50,1.9218492286370369e-49,2.9144770011088176e-92,2.0335598021790808e-94,1.1927544858415604e-41,4.8898334443492949e-97,7.9761213576050664e-39,3.3131430353211985e-38,1.0845925709142195e-49,2.0862947779513025e-63,1.1352384811408626e-41,2.3857503041155235e-110,1.7202781204254288e-110,3.7862910598586235e-15,3.1193183421686063e-114,8.6651449070896492e-51,9.2228556983551871e-63,5.9840756273268864e-41,4.2064801940233442e-64,1.013217191668222e-41,5.7603508797141116e-51,1.4674435075909921e-50,1.7085236181142277e-65,6.9485054923328391e-52,2.1313972978028109e-63,3.9489039679653038e-66,5.9299050573099045e-66,7.9144954568301927e-69
3.550853420132532e-20,0.002415745119445574,7.6500618444755459e-24,1.7802100481220502e-30,2.3275921433852808e-35,6.6846709644167873e-36,1.0332648600564955e-47,0.0,0.0,8.6609192175983705e-24,6.9750070674077649e-39,5.4894110675449281e-54,1.3877515909810808e-53,4.5679615349902301e-70,1.5715478506784254e-35,3.9353614803762759e-53,4.9057741133358405e-21,5.658484460275451e-35,5.3627434142450206e-42,1.9090559215910083e-43,5.2469516506597054e-32,3.3150550297656055e-52,1.3480909858394998e-44,1.9984147742411512e-50,2.4615692171032632e-37,2.4734208703966112e-57,2.2941704496439728e-33,4.1627234892644954e-57,4.5647419089939628e-21,3.3320253349615181e-53,2.2284695767015829e-63,1.0051737239267298e-53,8.8573593988060665e-80,4.7825258536231685e-48,1.4928392618449144e-37,4.0280390013465793e-36,6.2291538368226245e-36,2.9908569922994119e-37,5.6624724916827879e-33,9.7884208114156495e-53,6.7212786140680158e-54,1.0484113626650905e-50,1.0222869993030717e-49,2.2376083209512468e-48,2.1706020808670499e-37,4.8531823265174902e-57,1.9236761449508646e-66,5.2459016562937901e-66,2.2000177826442306e-79,2.1459941484200781e-78,3.4872087998705697e-73,5.8931213211505969e-107,8.1438794419358718e-103,1.1864260510631575e-64,1.440232164746184e-49,1.2250829466872338e-62,4.1411071673287749e-54,3.8428754350581768e-70,4.139533303863015e-51,2.2048685406213074e-66,1.0120410861478361e-83,6.2866199576033056e-47,2.3369587050446388e-36,2.628511917429788e-40,5.4154331540482277e-54,2.7269399155098356e-73,1.1188928284936996e-69,2.6931892285262208e-68,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999195,6.2122801122294755e-21,4.5647419089680342e-21,6.2122801122324186e-21,5.7942483569419391e-24,4.635756130353436e-24,2.317878065182234e-24,1.268123511810396e-32,9.3914761241011522e-33,4.1544847939441853e-35,3.4188678065516869e-35,3.4254240218341645e-33,1.7088586296607562e-35,7.413046391286323e-38,1.6615461456280535e-33,1.5471603446528614e-33,1.3830564168177101e-33,1.0803724957668225e-33,6.5399188342841426e-35,4.9057741132701054e-21,3.5630985027246777e-24,2.7038621008850497e-32,1.0305130141312638e-32,1.6080678257411577e-43,4.768435914230859e-49,7.5541434328108567e-36,3.4166660208577512e-46,9.2599526798956148e-35,6.5375817330799823e-36,3.8917285153138865e-47,7.4558137743281657e-50,1.2247623095395741e-50,8.8761515293279939e-51,3.0627516123403075e-60,3.1137736841890036e-58,1.9076841266977762e-70,5.6278869607300355e-63,2.2769537749426638e-72,1.5282804203784953e-69,4.9968139366250096e-78,2.7718607880717602e-78,3.0398588340115365e-68,1.3988223243976251e-48,3.0996046218083746e-49,1.6998538784736648e-48,2.0853252592848267e-90,1.4550238768568384e-92,5.2090722038270106e-41,3.4987042956769936e-95,3.4833817496720943e-38,1.4469366079096283e-37,9.5930984651672003e-49,3.712450087912186e-62,4.957884692407204e-41,3.4162940283474544e-108,2.4633658703110783e-108,8.0458684992392669e-15,4.4667327413634783e-112,7.6642225406592811e-50,1.6412052426501622e-61,2.6134030448567763e-40,7.4852067470820326e-63,4.4249856631018061e-41,5.0949651096397139e-50,1.2979371617574954e-49,3.0402264925658615e-64,6.1458744180678705e-51,3.7927076108232218e-62,7.026863625350416e-65,1.0551949218281105e-64,1.4083421850492196e-67
7.310580570861095e-20,0.002415745119445574,1.57501273376466e-23,3.6651423048256648e-30,9.7172390134358431e-35,2.7907185412709468e-35,8.6852137395756675e-47,0.0,0.0,1.7831304275089468e-23,2.9119281478528567e-38,4.6141807822789719e-53,1.1664888305546562e-52,7.704534792757181e-69,6.5609029168949025e-35,3.3079084476553077e-52,1.0100123174546795e-20,2.3623058746820068e-34,2.2388398096812606e-41,7.9699326739996831e-43,2.1904990276922484e-31,2.7865034995587308e-51,5.6280144964689751e-44,1.6797880312437108e-49,1.0276566920499982e-36,2.0790592767675874e-56,9.5777100189194819e-33,3.4990199229723956e-56,9.3979980479367651e-21,2.800768063617194e-52,1.8731629545883225e-62,8.4490908125994135e-53,1.4939231247660759e-78,4.0200011490828916e-47,6.2323100455382963e-37,1.6816269909571039e-35,2.6005491075333709e-35,1.2486239190051502e-36,2.363970799282816e-32,8.2277575005080514e-52,5.6496396624577469e-53,8.8125292175369526e-50,8.5929382023441648e-49,1.8808446187267356e-47,9.0618363983350383e-37,4.079392305545419e-56,3.2445609841307168e-65,8.8479799004934057e-65,7.4030522881743116e-78,3.6195332251250407e-77,5.881687341524845e-72,1.9911525087632483e-105,5.4849482336965496e-101,2.0096671135497964e-63,1.2106019148337607e-48,2.0662814512114494e-61,3.4808500966987418e-53,6.4815710910905115e-69,3.4795271659687178e-50,3.7188369419539059e-65,3.4194577961498737e-82,5.2842828718450444e-46,9.756342544455308e-36,1.0973519836688772e-39,4.551997867369362e-53,4.5993827424734371e-72,1.9326091123514796e-68,4.6518146357489749e-67,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998343,1.2789988466326529e-20,9.3979980478285203e-21,1.2789988466338813e-20,1.1929334852469267e-23,9.5442037977121745e-24,4.7721018988792393e-24,5.2941660311285731e-32,3.9207564101673801e-32,1.7344156200952757e-34,1.4273100085624846e-34,1.4300470995036955e-32,7.1341483887006002e-35,3.0948009455282273e-37,6.936628081982746e-33,6.4590898797708814e-33,5.7739882849981648e-33,4.5103424982889462e-33,2.7302873753736608e-34,1.0100123174272365e-20,7.3357910349876869e-24,1.1288092014670252e-31,4.3021889770110966e-32,1.3516748209589059e-42,4.008157709280504e-48,3.1537061795352e-35,2.8719136604850973e-45,3.8658479612565409e-34,2.7293116822943593e-35,3.2712323124996365e-46,6.2670607298763407e-49,1.0294865208916552e-49,7.4609402104919805e-50,5.1657782598252871e-59,5.2518344377886305e-57,6.4456334844626457e-69,9.4922539439182569e-62,7.6933121591903794e-71,2.609165775801163e-68,1.691867109714359e-76,9.4781389027939445e-77,5.1271663947394043e-67,1.1757944489510956e-47,2.6054044503273906e-48,1.4288296086280515e-47,1.4132541642746844e-88,9.8609008222669422e-91,2.1746851038870968e-40,2.3711209565041235e-93,1.4542433110985945e-37,6.0406755106926582e-37,8.0635772902615269e-48,6.2615896986332473e-61,2.0698192557488424e-40,4.6323665344908906e-106,3.3402317078066167e-106,1.6565023368586412e-14,6.0567224424165632e-110,6.4422408494450812e-49,2.7681710593119032e-60,1.0910443285098077e-39,1.2624895216796438e-61,1.8473444008885118e-40,4.282625153231338e-49,1.0909943869369126e-48,5.1277863492273801e-63,5.1659777641244405e-50,6.3969557377772038e-61,1.1851832583895864e-63,1.7797404670084382e-63,2.3753749612452221e-66
1.4830034872318222e-19,0.002415745119445574,3.1950258357277433e-23,7.4350190731461928e-30,3.9698092045141298e-34,1.1400995843515558e-34,7.1206629653321812e-46,0.0,0.0,3.6172074401070208e-23,1.1896176626813691e-37,3.7829841909298259e-52,9.563580196228648e-52,1.2654721521538607e-67,2.6803429186449e-34,2.7120232009324025e-51,2.0488821297066945e-20,9.6507902995546271e-34,9.1463911383912441e-41,3.2559775496379952e-42,8.9489032702872175e-31,2.2845439223737673e-50,2.2992275617113051e-43,1.3771917164840387e-48,4.1983129031160052e-36,1.7045384072399332e-55,3.9128070557210292e-32,2.8687079467685273e-55,1.9064510325847125e-20,2.2962388738236244e-51,1.5357321619199098e-61,6.927075121377755e-52,2.4537732192881753e-77,3.2958398203863691e-46,2.5461020034227062e-36,6.8699949594456209e-35,1.0624091657250055e-34,5.1010361239263241e-36,9.6575920597416271e-32,6.7456127186231094e-51,4.6319159319971584e-52,7.2250438816534646e-49,7.0450099002266709e-48,1.5420300525586412e-46,3.7020558447389264e-36,3.3445324981911649e-55,5.3292011436522005e-64,1.453283355554003e-63,2.4289908409967419e-76,5.9450955994708648e-76,9.6606891180507227e-71,6.546473846862581e-104,3.6007044692279799e-99,3.307828119931044e-62,9.9252459104912944e-48,3.3938734874008519e-60,2.8538112168780294e-52,1.0645999925465265e-67,2.8527265923441192e-49,6.1082039856707422e-64,1.1242427119804998e-80,4.3323743613414265e-45,3.9857842564288769e-35,4.4830409145293896e-39,3.7320028669854947e-52,7.5544999558991167e-71,3.2110589452017865e-67,7.7290595655911783e-66,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996639,2.5945405174433371e-20,1.906451032540489e-20,2.5945405174483554e-20,2.4199507843344129e-23,1.9361099132200286e-23,9.6805495661949775e-24,2.1628395680449401e-31,1.6017569246295776e-31,7.0856537325020776e-34,5.8310271037401572e-34,5.8422090143075358e-32,2.9145323977918175e-34,1.2643271697939432e-36,2.8338389080897004e-32,2.6387489707734636e-32,2.3588626150075002e-32,1.8426220795773824e-32,1.1154114804299695e-33,2.048882129594581e-20,1.4881176099409655e-23,4.6115539091974464e-31,1.7575845740015402e-31,1.1081834327059806e-41,3.2861298585820126e-47,1.2883918771959947e-34,2.3545683332084841e-44,1.5793250316315822e-33,1.1150128785164873e-34,2.6819538911956586e-45,5.1381150361725479e-48,8.4403525248647277e-49,6.116929591400309e-49,8.4848063181665223e-58,8.626153836554737e-56,2.1191832534388387e-67,1.5591055591214007e-60,2.5293926991094216e-69,4.3890389404652704e-67,5.5858764805064994e-75,3.190279620539656e-75,8.4213867118952376e-66,9.6398732760865649e-47,2.1360679804287169e-47,1.1714408391860224e-46,9.3356403302094413e-87,6.5138901431938041e-89,8.8842982282289482e-40,1.5663093773519852e-91,5.9410584428770987e-37,2.467813050721729e-36,6.6110078478770081e-47,1.0284679889315242e-59,8.4558869664853081e-40,6.1212641948883802e-104,4.4138218907635656e-104,3.3603333069624128e-14,8.0034261356043725e-108,5.281738272124046e-48,4.5467604373217881e-59,4.4572720991349637e-39,2.0736428228294674e-60,7.5470045904682521e-40,3.5111548195326929e-48,8.9446310679008289e-48,8.4224044785823789e-62,4.2353806846604361e-49,1.0507019002653157e-59,1.9466670646518699e-62,2.9232290639589774e-62,3.9015605675527944e-65
2.9868943475232477e-19,0.002415745119445574,6.4350520529694032e-23,1.4974821629440587e-29,1.6046603537276443e-33,4.6084648170116935e-34,5.7664974899514752e-45,0.0,0.0,7.2853614697025893e-23,4.8086247993537838e-37,3.0635586838494623e-51,7.7448351962358116e-51,2.0513848880256875e-66,1.0834374627954482e-33,2.1962667022820737e-50,4.1266217542500226e-20,3.9010037419834245e-33,3.6971175366750779e-40,1.3161181840118304e-41,3.617289782448043e-30,1.8500828991152721e-49,9.2938454379923315e-43,1.115285558038014e-47,1.6970252006634166e-35,1.3803793964189332e-54,1.5816191723328232e-31,2.3231540910643795e-54,3.8397534881766848e-20,1.8595537740212855e-50,1.2436757212832149e-60,5.6097250308839202e-51,3.97767213161647e-76,2.6690565370252696e-45,1.0291751340467644e-35,2.7769618043851165e-34,4.2944277243536566e-34,2.0619203589021016e-35,3.90375312215424e-31,5.4627721030029168e-50,3.7510456120397452e-51,5.8510278548903213e-48,5.7052316689676359e-47,1.2487759136066264e-45,1.4964301596491111e-35,2.7084894855714754e-54,8.6388646541852182e-63,2.3558349456358747e-62,7.8703223780156668e-75,9.6372607245974032e-75,1.5660393361214245e-69,2.1233331238182903e-102,2.33383554045262e-97,5.3677205414665931e-61,8.0377214641536933e-47,5.5016151721972293e-59,2.3110903191484502e-51,1.7257624469470192e-66,2.3102119523727606e-48,9.9016644271435821e-63,3.646453002980723e-79,3.5084690822286073e-44,1.6111177118528861e-34,1.8121168186302195e-38,3.0222726726007035e-51,1.2246169942582083e-69,5.2348365114689154e-66,1.2600317722757293e-64,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999993232,5.2256238590297985e-20,3.8397534879979272e-20,5.2256238590500827e-20,4.8739853824374619e-23,3.8994889800259048e-23,1.9497444900513355e-23,8.7425433418881701e-31,6.4745575878045987e-31,2.8641345273463242e-33,2.3569943846050377e-33,2.3615142924334455e-31,1.1781005941290701e-33,5.1106125904752358e-36,1.1454829958348121e-31,1.0666245239317752e-31,9.5348998394408264e-32,7.4481730569864508e-32,4.5086715469447541e-33,4.1266217537968399e-20,2.9971946227837407e-23,1.8640638223650329e-30,7.1044378610867317e-31,8.9743517144257568e-41,2.6611931675844517e-46,5.2078859634177511e-34,1.9067904835556693e-43,6.3838842897608606e-33,4.5070603386896142e-34,2.1719157984802768e-44,4.1609787870513258e-47,6.835216365541322e-48,4.9536482332394648e-48,1.3754236724022046e-56,1.3983367102441359e-54,6.8735199935106039e-66,2.5273772928512974e-59,8.2040244653847886e-68,7.4503048492395324e-66,1.8269371648437565e-73,1.0828119262507291e-73,1.3651432424073039e-64,7.8066193070208011e-46,1.7298432318160896e-46,9.4866316286270273e-46,6.1076088345606987e-85,4.2615494850822588e-87,3.5911753887875571e-39,1.0247186817616873e-89,2.4014708193452763e-36,9.975294938287297e-36,5.3537655644540483e-46,1.6671909319618596e-58,3.4180046624445536e-39,8.0099680099883907e-102,5.7756978346112946e-102,6.7679952321073259e-14,1.0472870169113815e-105,4.2772885909988633e-47,7.370519669986116e-58,1.8017006628130018e-38,3.3614643506702432e-59,3.0506198725372997e-39,2.8434241629343347e-47,7.2435940350779906e-47,1.3653080612955824e-60,3.4299210855079234e-48,1.7032330563650238e-58,3.1556312119082796e-61,4.7386802918309808e-61,6.3245980071170398e-64
