Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127),S(26146),S(26431),S(26391),S(3596),S(27510),S(16766),S(28395),S(28404),S(31086),S(2056),S(31090)
0.0,0.0023906949216947935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.087811769216213e-20,0.0023906949216947935,1.0765020814021458e-28,2.7623072788100914e-36,8.3507491805650699e-40,3.8423654825672529e-41,4.0837406899537138e-52,0.0,0.0,7.4566574713752299e-27,1.0496013550591882e-42,1.6757178098178281e-61,4.5702862901788044e-62,6.9865781717728357e-79,5.4464763668700526e-40,1.8608449029903573e-59,3.1129458989858168e-25,1.0113863839927001e-39,1.0936057428450564e-50,1.8728848062286104e-51,3.2196896572404793e-37,8.9752698593972806e-58,2.1562574107112989e-52,1.2204926468898748e-56,1.0212254256323538e-42,6.5167143266649867e-66,3.4003013341366604e-37,6.6089617538952204e-65,4.0441917637484436e-25,3.7275149230792879e-61,2.9750359281935268e-75,6.4810493304953556e-62,6.6719120227861267e-92,1.3247418513712361e-52,2.4861460942954778e-42,8.6408673369227272e-41,2.8491547164557453e-40,1.5226506640311303e-42,1.1376301462902773e-36,2.3212937787052672e-59,2.979316658912751e-63,2.6997805620309971e-57,3.4665456529924199e-56,1.8796512773568407e-52,2.6164330438303325e-41,1.4607753331476806e-63,2.9343107002830954e-74,1.1060894461288772e-73,8.6319750121489256e-89,3.7838667942950545e-89,1.0531282850392545e-82,2.3214374796613653e-124,1.5415043839155433e-116,9.4674867546050259e-72,1.5633405351480856e-55,2.1499009837162275e-68,2.6966490268144445e-60,5.4901840590461256e-77,6.4306558908305706e-57,6.0407991150146023e-72,3.7755183693369637e-93,2.7339261923421585e-51,8.0954824058658595e-41,2.4887864788307632e-45,7.0935821539033686e-60,6.2614929020748378e-82,1.440741331948616e-76,2.0157711527374638e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999938,4.8973425336906274e-25,4.0441917637425509e-25,4.8973425337054459e-25,3.2380996946199802e-27,2.6683777673133056e-27,1.3341888836567109e-27,2.0383542522268494e-36,1.6969415824727596e-36,4.7983022352699574e-38,3.9681673130039904e-38,5.4940475189038274e-37,1.973615141935685e-38,5.3249072304595043e-41,1.005281377175461e-38,5.8764147831274269e-39,7.7652111545466724e-39,1.1334776321387938e-38,7.6294260321317979e-39,3.1129458989689971e-25,3.2364133369160113e-28,5.5931966043600148e-37,1.3405457358142229e-36,8.0152879362518806e-48,8.0605189858661275e-52,1.3962689686134891e-39,9.8985466008299974e-50,9.5798011573998309e-39,9.3238012322868029e-40,1.3363439442580337e-50,2.0222692654114317e-53,1.2028341045865976e-54,1.2246590416209679e-54,8.0744302162955993e-64,1.3189927823162842e-62,1.4255894961568646e-76,1.3620635016489012e-68,9.5915355129094947e-78,1.0328041929993481e-76,6.5827159132644468e-85,2.6188101318760018e-85,3.3720437737164954e-75,4.9832808137830342e-52,1.7556900931824924e-53,6.0257984810632739e-52,5.5995662812663802e-97,2.8589872451050055e-99,1.8066393250562515e-46,4.459028975010236e-102,1.6620732154105573e-41,4.0483891758968025e-41,6.1005084850570257e-52,7.7054526934361699e-66,8.6653908450241349e-46,1.8576268447229322e-116,1.8178575466301553e-116,6.3442887632516083e-16,2.591691726634444e-120,5.6877820275746902e-58,3.2442855140133996e-69,4.268878024259927e-44,1.3066495630827881e-68,7.7810421221255658e-46,1.2531289045071544e-54,3.177472207485083e-54,4.6768358986584042e-72,2.302981464801414e-56,3.4504819023241653e-67,3.2463187533898444e-70,2.4405975992421509e-70,3.5940918087401731e-74,5.680048903084013e-63,4.2996895476484116e-88,1.6447803035839919e-96,1.5726656648869301e-73,3.0873096742626218e-74,1.7689581382477398e-77,6.431818146454956e-92,1.2626128839738555e-88,8.5349380907576491e-78,2.0287289180439549e-102,3.5381930587233337e-113,3.4180090964230366e-115,3.5270394864866221e-116,7.2525944437681302e-53,9.1922677331334567e-67,7.8091229824927467e-66,4.5913213302686366e-79,1.9152232790941727e-87,1.7082288287732616e-99,2.7831425341021275e-100,5.9105193158551626e-102
1.1445872953805395e-19,0.0023906949216947935,3.0142058282224674e-28,7.7344863486907906e-36,5.0438525067436472e-39,2.320788751661088e-40,4.8482169485944953e-51,0.0,0.0,2.0878640920224712e-26,6.3395921846522747e-42,1.9894121875341682e-60,5.4258438843549204e-61,1.5628695886734225e-77,3.2896717256280445e-39,2.2091950688310807e-58,8.7162485171516689e-25,6.1087737593108668e-39,6.6053786876456121e-50,1.1312224228940606e-50,1.9446925529668445e-36,1.0655440377057941e-56,1.3023794756998322e-51,1.4489688703598283e-55,6.1682015708077089e-42,7.7366432514905748e-65,2.0537820058166255e-36,7.8461595689619517e-64,1.1323736938457623e-24,4.4253057166476032e-60,3.5319626542573893e-74,7.6943017652047809e-61,1.492480031835445e-90,1.5727335259558101e-51,1.5016322370675871e-41,5.2190838714867057e-40,1.7208894503816781e-39,9.1968100103590516e-42,6.8712860835735301e-36,2.7558399759380503e-58,3.5370447373845181e-62,3.2051794831260832e-56,4.1154829990703005e-55,2.231521996017384e-51,1.5803255581172849e-40,1.7342324789234351e-62,6.5639356551554807e-73,2.4742778474043031e-72,3.5620001556500408e-87,8.4643674893780239e-88,2.3558058484008119e-81,9.579476806094254e-123,1.1604032911187525e-114,2.1290083809303446e-70,1.8559978832422462e-54,4.8092425043386075e-67,3.2014617273800442e-59,1.2281322121932678e-75,7.6344746632132383e-56,1.3513028543367272e-70,1.5579781460676714e-91,3.245717175545214e-50,4.8896713566613613e-40,1.5032270340731511e-44,8.4215007202310948e-59,1.4006709138263705e-80,4.5299212679806036e-75,6.3379070186576596e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999823,1.3712559094266728e-24,1.1323736938422031e-24,1.3712559094356239e-24,9.06667914478017e-27,7.4714577483476304e-27,3.7357288741742973e-27,1.2311659683389193e-35,1.0249527158081977e-35,2.8981745500377264e-37,2.3967730570033891e-37,3.3184047014153998e-36,1.1920635457027377e-37,3.2162439684163894e-40,6.0718995181256842e-38,3.5493545290022144e-38,4.690187537335725e-38,6.8462048981514542e-38,4.6081733235855763e-38,8.7162485170500805e-25,9.061957343324367e-28,3.3782907489650098e-36,8.096896244261225e-36,9.5157497767056516e-47,9.5694481432597138e-51,8.4334645703859569e-39,1.1751554524842452e-48,5.7861998988726242e-38,5.6315759449418385e-39,1.5865075307761358e-49,2.4008380723792809e-52,1.4280046511652711e-53,1.4539152179218694e-53,1.8062177422485491e-62,2.950534094411057e-61,5.8827349461313171e-75,3.0468815684193404e-67,3.9579739570746223e-76,3.2758773855247206e-75,3.0151343262381526e-83,1.521342914030309e-83,7.5431270377872275e-74,5.9161509820138527e-51,2.0843552786412659e-52,7.1538279565778845e-51,4.6726615664068846e-95,2.3857347444549547e-97,1.0912101521362218e-45,3.7209191356777146e-100,1.0038922223527142e-40,2.4452270624768165e-40,7.2425236740520688e-51,1.7236789458481292e-64,5.2338960454378463e-45,2.8088121577182625e-114,2.7486792649813086e-114,1.776400851451157e-15,3.9187504683807621e-118,6.7525348231190477e-57,7.2578528192604402e-68,2.5784023302605158e-43,2.92292279173989e-67,4.6997494159127504e-45,1.4877146279369684e-53,3.7722949857244632e-53,1.0461894833023419e-70,2.7340995945211647e-55,7.7185899948481601e-66,7.2618852009516593e-69,5.4595192056105533e-69,8.0398405941248505e-73,6.7433540575668781e-62,1.7742791367590349e-86,1.2381497005217233e-94,3.5179901839731119e-72,7.4427919311615741e-73,3.9570885970107451e-76,2.6541077672620158e-90,2.8244149667284082e-87,1.9092315111029548e-76,8.3716066844604502e-101,3.1667548954041501e-111,2.5729919363270944e-113,2.6550672904621694e-114,8.6102801255552346e-52,2.0562735233063101e-65,1.7468695750625117e-64,1.8946216015601633e-77,9.3705686068186146e-86,1.5214883853416837e-97,2.4788917333434e-98,5.2643921885171775e-100
2.6161995322983764e-19,0.0023906949216947935,6.8896133230489445e-28,1.767894836054233e-35,2.4283978642318391e-38,1.1173598826162581e-39,4.7600081528015808e-50,0.0,0.0,4.7722607819419938e-26,3.0522407406542841e-41,1.9532166894482802e-59,5.3271257018186727e-60,3.0879669323492341e-76,1.5838353275436113e-38,2.1690008189284436e-57,1.9922853753448897e-24,2.9411116046432111e-38,3.1802055014569537e-49,5.4463490154924939e-50,9.3628575231592399e-36,1.0461574548056095e-55,6.2703965447899199e-51,1.4226062291285628e-54,2.9697235377213262e-41,7.5958822277592371e-64,9.8880762796406465e-36,7.7034063620266594e-63,2.58828272877239e-24,4.344791394240161e-59,3.4677018788229228e-73,7.5543110997515469e-60,2.9488890384470575e-89,1.5441191019672186e-50,7.2297127839080247e-41,2.5127642215551958e-39,8.2853419400894196e-39,4.4278681304190618e-41,3.3082284653825114e-35,2.7057000341759215e-57,3.472691497390932e-61,3.1468642227402649e-55,4.0406056126248317e-54,2.1909215274590956e-50,7.608587286115067e-40,1.7026797387754395e-61,1.2969230698122588e-71,4.8887560749564725e-71,1.4090898426551731e-85,1.6724201952528013e-86,4.6546753687666776e-80,3.7895457969201498e-121,9.1749467787098834e-113,4.2164374801830365e-69,1.8222297275033668e-53,9.5022527610540342e-66,3.14321411416732e-58,2.4265822886494283e-74,7.4955724741715815e-55,2.6699469558796478e-69,6.1632059068393496e-90,3.1866643697747682e-49,2.3541662589033627e-39,7.2373910933304142e-44,8.2682793186525076e-58,2.7674896821232163e-79,1.0106005156392693e-73,1.4139521851587936e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999594,3.1342992215150819e-24,2.5882827287552549e-24,3.134299221558177e-24,2.0723838044477439e-26,1.7077617709897785e-26,8.5388088549514971e-27,5.9275341653842104e-35,4.9347061217505493e-35,1.3953462899185112e-36,1.1539430545450295e-36,1.5976690184934646e-35,5.7392728323527361e-37,1.5484830244458987e-39,2.9233582448050887e-37,1.7088614189233274e-37,2.2581234037264762e-37,3.2961529543093229e-37,2.2186370904108839e-37,1.9922853752959792e-24,2.0713045355979207e-27,1.6265015724452337e-35,3.89830699966274e-35,9.3426195262837728e-46,9.3953409399678609e-50,4.0603501606687519e-38,1.1537745918972408e-47,2.7858061762765605e-37,2.7113613993099203e-38,1.5576425019014623e-48,2.3571570572603403e-51,1.4020234391263354e-52,1.4274625904127171e-52,3.5687818874873051e-61,5.8297581633865119e-60,2.3271514200916329e-73,6.0201245261000416e-66,1.5657351117948934e-74,1.0647720794186205e-73,1.4539942665524323e-81,9.8716622921771897e-82,1.4903947890302098e-72,5.8085121161963705e-50,2.0464323726196299e-51,7.0236707090797357e-50,4.4993347100440665e-93,2.2972387393501248e-95,5.2537071542972711e-45,3.5828960443049768e-98,4.833308914084968e-40,1.1772715727035117e-39,7.1107526920188137e-50,3.4056991328357782e-63,2.5198956202979223e-44,5.4015588900608615e-112,5.2859188031122885e-112,4.060344792665979e-15,7.5360564115484422e-116,6.6296787312864238e-56,1.4340750253079724e-66,1.2413897348660658e-42,5.7752028174580159e-66,2.2627270103374791e-44,1.4606470278623713e-52,3.7036615461389489e-52,2.0670941215011908e-69,2.6843551938502004e-54,1.5250633130217001e-64,1.4348261435005539e-67,1.0787089942657972e-67,1.5885374429777369e-71,6.620665000890426e-61,7.0188736189568262e-85,9.7896798735380223e-93,6.9509557639012024e-71,1.5180150703069532e-71,7.8185402415585443e-75,1.0499386386368303e-88,5.5805699646101507e-86,3.7723197327073489e-75,3.3117243516016346e-99,2.6744498801339537e-109,2.0343873597009956e-111,2.0992818707648349e-112,8.4536240895886536e-51,4.0628499722508486e-64,3.4515199092269814e-63,7.4949346332378023e-76,4.9899657906821373e-84,1.6174516900294073e-95,2.6352367354384481e-96,5.5964279120266653e-98
5.559424006134049e-19,0.0023906949216947935,1.4640428317445235e-27,3.7568287872606167e-35,1.0605451485393989e-37,4.8798041658126535e-39,4.210173311356026e-49,0.0,0.0,1.0141054162379546e-25,1.3329937210720728e-40,1.7275980537804016e-58,4.7117823578507434e-59,5.4948721351460892e-75,6.9170249865222375e-38,1.9184566611929972e-56,4.2336064225905457e-24,1.2844607076629166e-37,1.3888792947054868e-48,2.3785637028560211e-49,4.0890058645961318e-35,9.2531442141237364e-55,2.7384469058540939e-50,1.2582790990564076e-53,1.2969562905349463e-40,6.718471820024031e-63,4.3183826943238421e-35,6.8135763473372389e-62,5.5001007985648127e-24,3.8429187848844156e-58,3.0671430424354061e-72,6.6817026180324328e-59,5.2473904851487522e-88,1.3657558590940587e-49,3.1574054795085947e-40,1.0973901517665217e-38,3.6184265153561136e-38,1.9337663427166227e-40,1.4447902857580504e-34,2.3931610460623135e-56,3.0715563021733719e-60,2.7833657674690405e-54,3.5738699053524878e-53,1.9378452779049307e-49,3.3228699601428673e-39,1.5060009593324475e-60,2.3078052945595261e-70,8.6992802300176404e-70,5.0289379731686012e-84,2.9759960235959514e-85,8.2827461188143372e-79,1.352462003743676e-119,6.5578635875790715e-111,7.5109951168636783e-68,1.6117415575592632e-52,1.6908751081860274e-64,2.7801372985606686e-57,4.3179735141745184e-73,6.6297489296315684e-54,4.7510281541832027e-68,2.1996039064383458e-88,2.8185685472085829e-48,1.0281262399984545e-38,3.1607588414353134e-43,7.3131993735199756e-57,4.924599985887484e-78,1.8927429199085579e-72,2.6481759355792724e-71,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999137,6.6603858455846563e-24,5.5001007984899778e-24,6.6603858457728647e-24,4.4038155841379537e-26,3.6289937630924109e-26,1.8144968815473999e-26,2.5887099002335844e-34,2.1551158096574943e-34,6.093843837780263e-36,5.0395724867242542e-36,6.977440348968924e-35,2.5064912298488766e-36,6.7626322015757489e-39,1.2767073489909787e-36,7.4630467744671774e-37,9.8618181661120793e-37,1.439516592867637e-36,9.689371063565945e-37,4.2336064223769423e-24,4.4015221380641436e-27,7.1033596864764148e-35,1.70249308439621e-34,8.2634411546618465e-45,8.3100726747573948e-49,1.7732615900778828e-37,1.0205005605786136e-46,1.2166347466846244e-36,1.1841227574933736e-37,1.3777171537682922e-47,2.084878725011801e-50,1.2400738627870157e-51,1.2625745096981209e-51,6.350456698528756e-60,1.037374317021225e-58,8.305437954779544e-72,1.0712489905713696e-64,5.5879972195649386e-73,3.3873736331830447e-72,7.0601632973648369e-80,6.2828894623465314e-80,2.6520778916962599e-71,5.1375631870352456e-49,1.8100462584429297e-50,6.2123572010856703e-49,4.3691012144331668e-91,2.2307450441201306e-93,2.2944319397562554e-44,3.4791889265424334e-96,2.1108329873648463e-39,5.1414542570337288e-39,6.2893802316107187e-49,6.0602596431586776e-62,1.1005045986351336e-43,1.0489886272245353e-109,1.0265312071894303e-109,8.6282326389469398e-15,1.4635111266588842e-113,5.8638757590336771e-55,2.5518971568853065e-65,5.4214751467266579e-42,1.0276664615513749e-64,9.8819230944075858e-44,1.2919257266052455e-51,3.2758466233269321e-51,3.6782835465902843e-68,2.3742817677547787e-53,2.7137686795764211e-63,2.553196463554451e-66,1.9195050201107674e-66,2.8267190221224147e-70,5.85590321597766e-60,2.5049874278611403e-83,6.9972574019071774e-91,1.2368854366615909e-69,2.7399961640041282e-70,1.3912674618011291e-73,3.7471564237134701e-87,9.9303330368912045e-85,6.7126414093458126e-74,1.1819308975353372e-97,1.96972486142148e-107,1.4540950240967189e-109,1.5004789021042573e-110,7.4771347802055052e-50,7.2296244551567791e-63,6.141795270200859e-62,2.6748889268758295e-74,2.6998030100738786e-82,1.7499434171900187e-93,2.8510972825443665e-94,6.0548530153778249e-96
1.1445872953805395e-18,0.0023906949216947935,3.0142058325211154e-27,7.7348628850178283e-35,4.4275672390043161e-37,2.0372221815141752e-38,3.5389043595542577e-48,0.0,0.0,2.087864092564868e-25,5.5649863858459526e-40,1.4521502788766227e-57,3.9605369819394793e-58,9.2679048969157483e-74,2.8877217702520472e-37,1.6125784194239904e-55,8.7162485170267007e-24,5.3623706078589841e-37,5.7982976601375233e-48,9.9300352331352691e-49,1.7070794561795524e-34,7.7778252556173436e-54,1.1432476739824704e-49,1.0576593995837085e-52,5.41453720653946e-40,5.6472804001638894e-62,1.8028397673325148e-34,5.7272225763627003e-61,1.1323736937906327e-23,3.2302047917136184e-57,2.5781185382289712e-71,5.6163736534986682e-58,8.8504910271403604e-87,1.148000092524396e-48,1.3181546049734677e-39,4.5813878618324504e-38,1.5106218535764222e-37,8.0730938152668412e-40,6.0317150353556381e-34,2.0115960696098139e-55,2.5818281466413415e-59,2.3395866371837921e-53,3.0040529962358508e-52,1.6288757170961808e-48,1.3872327948693537e-38,1.2658845709067143e-59,3.8924508984888572e-69,1.4672607621006051e-68,1.6991638628542599e-82,5.0194983171538358e-84,1.3970061955755289e-77,4.5696636160138047e-118,4.4350846840020765e-109,1.2674958833218962e-66,1.3547658933001986e-51,2.8519080124385466e-63,2.3368729326852309e-56,7.2828934036312302e-72,5.5727033818916986e-53,8.0133036142420238e-67,7.4319610573885424e-87,2.3691766953697928e-47,4.292224541671501e-38,1.3195546030642915e-42,6.1471846450972464e-56,8.3060575458489711e-77,3.2692427004181273e-71,4.5740652976522526e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998224,1.3712559093294828e-23,1.1323736937593903e-23,1.3712559094080555e-23,9.0666791425214045e-26,7.4714577464680807e-26,3.7357288732391429e-26,1.0807354244456137e-33,8.9971842695243816e-34,2.544059844228808e-35,2.1039223086429848e-35,2.9129439944877668e-34,1.0464107478858021e-35,2.8232658305925922e-38,5.330001861587586e-36,3.1156751179199742e-36,4.1171149539946704e-36,6.009698406062205e-36,4.0451216847189904e-36,8.7162485161349457e-24,9.0619573427376003e-27,2.9655128386769565e-34,7.1075734904963354e-34,6.9459201930018767e-44,6.9851168231090303e-48,7.4030180710374865e-37,8.5779221115150234e-46,5.0792105709070047e-36,4.9434794222950137e-37,1.1580542823979884e-46,1.7524661948000236e-49,1.0423568156740307e-50,1.0612699747364681e-50,1.0710973454806364e-58,1.749683411895734e-57,2.8062196614618335e-70,1.8068179880126166e-63,1.8880578442675936e-71,1.075070753576205e-70,3.6501018357052681e-78,3.988243727094529e-78,4.4731169870249774e-70,4.318431419376272e-48,1.5214529436341807e-49,5.2218605491781041e-48,4.5148153726781287e-89,2.3051427752101144e-91,9.5788016738615973e-44,3.5952235854868717e-94,8.8123122222477365e-39,2.1464559443407973e-38,5.2866030520111493e-48,1.0221513681386132e-60,4.5943898778854327e-43,2.1672734819955834e-107,2.1208751492177013e-107,1.7764008186914125e-14,3.0237049629013295e-111,4.9289409003756456e-54,4.3041778776005929e-64,2.2633591787875109e-41,1.7333096165901276e-63,4.1255081725282999e-43,1.0859413700726864e-50,2.7535463510206933e-50,6.2039628366046538e-67,1.995726883893404e-52,4.5771675237014129e-62,4.3063390311831255e-65,3.2375257772200094e-65,4.7676799142025135e-69,4.9222394965490645e-59,8.4637950743646512e-82,4.7322534014522693e-89,2.0861880667584859e-68,4.6529567566949347e-69,2.3465759266462251e-72,1.2660794657584298e-85,1.6748981581398276e-83,1.1321850874668757e-72,3.9934773719376093e-96,1.3515657546002964e-105,9.834051754842884e-108,1.0147746078599031e-108,6.28498232606132e-49,1.2193818370547985e-61,1.0359035446208859e-60,9.0378450833123272e-73,1.5333246638609672e-80,1.986850979100801e-91,3.2370783961363911e-92,6.8745598666841937e-94
2.3218770849148086e-18,0.0023906949216947935,6.1145318416636355e-27,1.5691595861911109e-34,1.8088056953772962e-36,8.3227173523560541e-38,2.90140762095246e-47,0.0,0.0,4.2353814461763093e-25,2.2734785202318144e-39,1.1905605650799077e-56,3.2470875098856479e-57,1.5222561273399804e-72,1.1797285674246433e-36,1.322089216137885e-54,1.7681532705678376e-23,2.1907033631240177e-36,2.3687937930069042e-47,4.0567433976495481e-48,6.9739765844126759e-34,6.3767310607716719e-53,4.6705397580584166e-49,8.6713307657881144e-52,2.212015120798461e-39,4.6299816944643384e-61,7.3651887015669556e-34,4.695524908769848e-60,2.2971009215616045e-23,2.6483170486577799e-56,2.1136973440005095e-70,4.6046424485648937e-57,1.4536958085875233e-85,9.411998350818052e-48,5.3850914270082478e-39,1.8716464284741078e-37,6.1713832760165613e-37,3.2981222397237983e-39,2.4641524018374122e-33,1.6492280124432249e-54,2.1167387013056404e-58,1.9181344758166429e-52,2.4629041418643114e-51,1.3354507206124389e-47,5.667298588183256e-38,1.0378486875547933e-58,6.3933621356495702e-68,2.4099802075113303e-67,5.5864779123804888e-81,8.2446923190185622e-83,2.2945868694554987e-76,1.5024055350352364e-116,2.9175462526786107e-107,2.0823969433164427e-65,1.1107189299457307e-50,4.6842674708275007e-62,1.9159096466759981e-55,1.1962174099662599e-70,4.568838813119769e-52,1.3161875559535499e-65,2.4434639535129878e-85,1.9423941944018744e-46,1.7535136763757848e-37,5.390811166106857e-42,5.039833235380782e-55,1.3642724049879539e-75,5.4318956365083653e-70,7.5998776498206585e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996396,2.7816905586999268e-23,2.2971009214339688e-23,2.7816905590209214e-23,1.8392406255300425e-25,1.5156385709901045e-25,7.5781928549715997e-26,4.4151568437732579e-33,3.6756433446675242e-33,1.0393314565968279e-34,8.5952091206331759e-35,1.1900326687549757e-33,4.2749293389184248e-35,1.1533962201422943e-37,2.1774796740505897e-35,1.272854947604788e-35,1.6819757967958347e-35,2.4551578907093461e-35,1.6525641983659058e-35,1.7681532702035278e-23,1.8382827751048573e-26,1.2115087564824648e-33,2.9036756849336032e-33,5.6946850242147963e-43,5.7268208282427563e-47,3.0243744363088543e-36,7.0326988067490967e-45,2.075023247572161e-35,2.0195726496845332e-36,9.4944286899308984e-46,1.4367776710640752e-48,8.5458711690618013e-50,8.7009328308114655e-50,1.7592806162670549e-57,2.8738602593943935e-56,9.2262355512366409e-69,2.9677039326378415e-62,6.2075203125025575e-70,3.4207090594370065e-69,2.031670296119268e-76,2.537895153442217e-76,7.3471080398177983e-69,3.5405109850422722e-47,1.2473790454129818e-48,4.2811967682064546e-47,5.0224616373748224e-87,2.5643332866137518e-89,3.9132530202881506e-43,3.9994709057375647e-92,3.6001170964138993e-38,8.7689729183328317e-38,4.334276591299711e-47,1.6788866938045364e-59,1.876958023831711e-42,4.8202577753025078e-105,4.7170629133507523e-105,3.6035558704469577e-14,6.7250706746005882e-109,4.0410435440108157e-53,7.0696496023650752e-63,9.2465609817521106e-41,2.8469659947768669e-62,1.6854045424937161e-42,8.9032026709787471e-50,2.2575234632998929e-49,1.0190027608347747e-65,1.6362174710505531e-51,7.5180113784877354e-61,7.0731748304440024e-64,5.3176458109336972e-64,7.8309454006639299e-68,4.0355493266217949e-58,2.7827163717925329e-80,3.1130407075766812e-87,3.426570134030218e-67,7.6680128916487573e-68,3.8542580071285198e-71,4.1625922826140789e-84,2.7510329634882175e-82,1.859617405086048e-71,1.3129679870503682e-94,8.9547401863266573e-104,6.4691677986623227e-106,6.6755263133383204e-107,5.1528082534369784e-48,2.0028383364219033e-60,1.7014746890190804e-59,2.9714456971215707e-71,9.1256114867337777e-79,2.363995292464543e-89,3.8515407437642107e-90,8.1794899161937776e-92
