Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127)
0.0,0.0036966510618688564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.04877036966847e-20,0.0036966510618688564,1.6118492395247474e-27,5.1682507557099044e-35,4.1210911423452522e-39,2.7950876572613294e-40,7.622131136201404e-52,0.0,0.0,2.05345341758718e-26,1.8087073046413255e-42,2.333546884190994e-60,1.5486208985755557e-60,1.0169201406987286e-77,2.3990252310198588e-39,1.1123731097748641e-58,3.0138962805278819e-24,5.298971013628225e-39,1.0875429764027421e-48,9.529764570251782e-50,3.1625508698178036e-36,3.3132851820822488e-57,8.5608024280539274e-51,7.962349115782201e-56,8.4945954325487164e-42,2.9028155248604164e-64,7.7713264780739911e-37,2.7271325449901393e-63,3.5579860540038601e-24,9.4201699027696534e-60,1.0492985945792365e-72,2.3927498261289489e-60,1.4433832984661417e-89,1.927780863340403e-52,2.7090007641604658e-41,4.2998566838054955e-40,1.6769913246017916e-39,1.3757067353686828e-41,2.8801579308771131e-36,3.1361413186591191e-58,3.054206116935186e-61,3.0938581718502398e-56,4.0129721981311952e-55,3.5203931814536675e-52,8.9160303676992069e-41,1.3311324147091639e-62,3.0195491217603395e-73,1.0325502885929557e-72,1.5116193096969089e-87,3.7857732569681682e-87,3.6724233029104914e-81,1.0583789830251788e-120,2.5091473919462221e-114,6.3362754398820412e-71,9.3171083072685343e-55,4.6916322446425143e-68,2.2123306643642156e-59,2.7914909674190464e-76,5.0947663380935513e-56,1.3465999578741298e-71,4.731023665314746e-92,4.1767840225891329e-51,3.3398340994871536e-40,2.0372625983450005e-44,3.8031333432573844e-59,1.4086304785331078e-80,6.0362672484960718e-76,1.5156257939834277e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999939,4.4675775415471096e-24,3.5579860540009992e-24,4.4675775415512562e-24,9.2955520733569695e-27,7.5983138635578303e-27,3.7991569317792021e-27,5.7096384031587693e-36,4.6108030211869358e-36,4.2176494976936285e-38,3.4962625246804795e-38,1.4549782328722332e-36,1.7365111350757758e-38,7.8957955572581612e-41,7.8751007433440583e-38,5.4047524795189913e-38,6.2927131750765778e-38,7.4886803580698885e-38,3.5149317849902658e-38,3.0138962805185723e-24,1.4533605460431334e-27,4.4917054370307009e-36,4.0546152407844144e-36,1.9377928677455208e-47,3.7076584633203072e-52,1.9705589797308229e-39,1.3256206746901432e-49,4.263709190752372e-38,4.0387320196586386e-39,1.7452908514241942e-50,3.856674796601943e-53,4.4071530296497582e-54,4.1674700876567035e-54,4.0443069754610735e-64,1.9226433287413899e-62,4.3096515378957857e-76,9.5999682558635373e-68,1.0612139720533127e-77,1.1362858030054292e-75,1.7443729115948201e-84,1.2879201938757944e-84,2.0548777529944412e-74,2.373889537085543e-52,1.3404551341432768e-53,2.8637253754270121e-52,4.6300496017278684e-97,3.7629312754864012e-99,1.1470576594106216e-45,9.4781149594794612e-102,2.7396803902167305e-41,7.4849074128105031e-41,3.5395903731557258e-52,2.418577673064513e-66,3.188503020179471e-45,7.0295119153942934e-116,5.0430517300468335e-116,6.1237243539688094e-16,1.4886291185613784e-119,1.2584412268442532e-56,1.693079950779611e-68,1.3425957355066508e-43,9.8387984870503001e-68,2.9022928810146307e-45,1.861571372229251e-54,4.7163450905049457e-54,3.2807022197213931e-71,8.8589086292444288e-56,4.1445444368411697e-67,7.0085004167184992e-70,6.1994695582851257e-70,2.3116370580971431e-73,3.7024300432535617e-61,6.1351806456321053e-87,9.6943258845751098e-96,2.3579031392403351e-72,4.9273176775070498e-73,6.3896482320967077e-76,2.8677137939373023e-90,6.0605595911412061e-86,2.8788118666919257e-76,5.1627139853860982e-100
5.736557035071716e-20,0.0036966510618688555,4.5131778711479833e-27,1.447112388853585e-34,2.4891390502419617e-38,1.6882329451352595e-39,9.0489940857902709e-51,0.0,0.0,5.7496695693785528e-26,1.0924592120246772e-41,2.7703868659835691e-59,1.8385227308674497e-59,2.274809676691441e-76,1.4490112395530619e-38,1.3206093559358055e-57,8.4389095854784878e-24,3.2005784922315801e-38,6.5687595777712348e-48,5.7559778003216707e-49,1.9101807253674704e-35,3.9335321681651162e-56,5.1707246663705765e-50,9.4529008701898777e-55,5.1307356412552411e-41,3.4462225917237231e-63,4.6938811927563498e-36,3.2376517660588328e-62,9.9623609512026436e-24,1.1183625708550273e-58,1.2457272915232145e-71,2.8406725936070203e-59,3.2287907033886464e-88,2.288661441006278e-51,1.6362364600073382e-40,2.5971134370167439e-39,1.0129027603058404e-38,8.3092686814094435e-41,1.7396153902484275e-35,3.7232269744454235e-57,3.6259535019986884e-60,3.6730284215357321e-55,4.7642005935060488e-54,4.1794107844284025e-51,5.3852823412553922e-40,1.5803204052052024e-61,6.7546105994289593e-72,2.3097736935712334e-71,6.237269147054122e-86,8.4686247642113851e-86,8.2150640314755517e-80,4.3674305160274034e-119,1.8886830225964033e-112,1.4301917480547849e-69,1.1061270982099094e-53,1.0494993665706212e-66,2.6264789652938596e-58,6.2444536301016066e-75,6.0485065931302729e-55,3.0122926967493558e-70,1.9522700846467832e-90,4.9586779916433362e-50,2.0172597936203362e-39,1.2305066095923202e-43,4.5150799022136729e-58,3.1510500329549077e-79,1.897899003182171e-74,4.7653699925132904e-73,0.88168480800000004,0.0,0.0094599999999999997,0.1088499999999983,1.250921711631275e-23,9.9623609511853638e-24,1.2509217116337793e-23,2.6027545805264269e-26,2.1275278817845947e-26,1.0637639408924849e-26,3.4486215954996676e-35,2.7849250247891716e-35,2.5474602965689773e-37,2.1117425648788948e-37,8.7880685265480673e-36,1.0488527255709958e-37,4.769060517629176e-40,4.7565608489788291e-37,3.2644704976278754e-37,3.8007987577449938e-37,4.5231629363191711e-37,2.1230187981949765e-37,8.4389095854222624e-24,4.0694095289155575e-27,2.7129900839461593e-35,2.4489876054234265e-35,2.3005476077532683e-46,4.4017321284891189e-51,1.1902176237546139e-38,1.5737768650205898e-48,2.5752803511607736e-37,2.4393941400544186e-38,2.0720092989312662e-49,4.5786443190038449e-52,5.2321720803324513e-53,4.9476204932343604e-53,9.0469529334671672e-63,4.300876220735538e-61,1.7783897710452751e-74,2.1474744982868189e-66,4.3791291593181285e-76,2.8238075959509799e-74,7.3094593495163605e-83,5.889939320599209e-83,4.5966793410637702e-73,2.8182816584074074e-51,1.5913883353300323e-52,3.399814765677445e-51,3.5385403961773301e-95,2.8758405368557684e-97,6.9282282620116972e-45,7.2437005130436641e-100,1.6547669559345305e-40,4.5208840776559784e-40,4.2022016912469901e-51,5.4102615118675178e-65,1.9258558204457678e-44,9.740511472313637e-114,6.9879536273639464e-114,1.7146428181427947e-15,2.0627334521546882e-117,1.4940214245108532e-55,3.7879465030549753e-67,8.1092782480358506e-43,2.2008998629573438e-66,1.7529848963054615e-44,2.2100575286916883e-53,5.5992448802521135e-53,7.3387996377385959e-70,1.0517296323439802e-54,9.2711801223486919e-66,1.5677735094626923e-68,1.386796542315127e-68,5.171039714200437e-72,4.3955249473247254e-60,2.5316995071905393e-85,7.2976466558343708e-94,5.2745350047323202e-71,1.1779703575947593e-71,1.4293387509405323e-74,1.1833701266723424e-88,1.3557229742392618e-84,6.4397869932789527e-75,2.1304083816593823e-98
1.311213036587821e-19,0.0036966510618688555,1.0315835136309222e-26,3.3076957244380224e-34,1.1984133045921426e-37,8.1281149095571971e-39,8.8843560551074946e-50,0.0,0.0,1.3142101873499077e-25,5.2597208422167154e-41,2.7199822568852274e-58,1.8050725196178559e-58,4.4946405775383965e-75,6.9763653720617547e-38,1.2965820967879506e-56,1.928893619538137e-23,1.5409407707632863e-37,3.1625749758168106e-47,2.7712555368636089e-48,9.1966979293929292e-35,3.8619652082259805e-55,2.4894813458112781e-49,9.2809141291487894e-54,2.4702283517788887e-40,3.3835217776028467e-62,2.2599017398234028e-35,3.1787457212447776e-61,2.2771110745567563e-23,1.0980150038610746e-57,1.2230624419580435e-70,2.7889891974187711e-58,6.3795463323368917e-87,2.2470213743782125e-50,7.8777741989948846e-40,1.2503983236479749e-38,4.8766907756373841e-38,4.0005551861260287e-40,8.3754992629704058e-35,3.6554863238776806e-56,3.559982649816687e-59,3.6062010848455334e-54,4.677520393784269e-53,4.1033702904628777e-50,2.5927816296745342e-39,1.5515679500588215e-60,1.3345972278005125e-70,4.5637235883405221e-70,2.4672914113697911e-84,1.6732581585870568e-84,1.6231582168629121e-78,1.7277120860232251e-117,1.4932575248101691e-110,2.8371284149192753e-68,1.0860021442052862e-52,2.0736338924580067e-65,2.5786926241209839e-57,1.2337988073722011e-73,5.9384596329732233e-54,5.9517849267719129e-69,7.7229856292790211e-89,4.8684594567600308e-49,9.7122375242600757e-39,5.924359638866354e-43,4.4329322159061725e-57,6.2259438578080859e-78,4.2341082708410075e-73,1.0631278286531109e-71,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999609,2.8592496265767408e-23,2.2771110745484364e-23,2.8592496265887984e-23,5.9491533268537891e-26,4.8629208725958233e-26,2.4314604362988446e-26,1.6603628476262268e-34,1.3408215185495535e-34,1.2264924738723457e-36,1.0167131421349106e-36,4.2310767011921242e-35,5.0497743805787591e-37,2.296097349618543e-39,2.2900792961629776e-36,1.5717020210417285e-36,1.8299209913103802e-36,2.1777082481941621e-36,1.0221421631664528e-36,1.9288936195110665e-23,9.3015074946395314e-27,1.3061879410579514e-34,1.1790821120045666e-34,2.2586912393338065e-45,4.321646707435424e-50,5.7303855130151803e-38,1.5451434585070302e-47,1.239886632590302e-36,1.1744632715876334e-37,2.0343110167934758e-48,4.4953401444010852e-51,5.1369775823097628e-52,4.8576031501944526e-52,1.7875254461663966e-61,8.4978066528650387e-60,7.0351330529128033e-73,4.2430477252847653e-65,1.7323399375497331e-74,6.7987043673218735e-73,2.9888325074952232e-81,2.8330499671282971e-81,9.0822637821200528e-72,2.7670056443399051e-50,1.5624345044580646e-51,3.3379582974777402e-50,2.8913340143903704e-93,2.3498433369389885e-95,3.3356436723233986e-44,5.9188126613827258e-98,7.9669905784046208e-40,2.1766110761229444e-39,4.1257465396834991e-50,1.0689765041702188e-63,9.2721667265424079e-44,1.5900432538361827e-111,1.1407151034204051e-111,3.9191835797607354e-15,3.3672108572952049e-115,1.4668390940138631e-54,7.4848694940214743e-66,3.90426840721686e-42,4.3486072311463e-65,8.439867640579907e-44,2.1698475777718909e-52,5.497371802786956e-52,1.4500231392005791e-68,1.032594389452983e-53,1.8318289589587624e-64,3.0976562633234912e-67,2.74007627243174e-67,1.0217103429585549e-70,4.3155524583356043e-59,1.0015151790618697e-83,5.7700299529804306e-92,1.0421592327165948e-69,2.3944458916956859e-70,2.8241325077365153e-73,4.6812945393659329e-87,2.6786802936438673e-83,1.2723933901640096e-73,8.4276836965000237e-97
2.7863277027491193e-19,0.0036966510618688564,2.1921149674290752e-26,7.0288972316839029e-34,5.2337857548926154e-37,3.5497613270378455e-38,7.8581123219426926e-49,0.0,0.0,2.7926966483891236e-25,2.29705827722488e-40,2.4057935074231496e-57,1.5965662020903332e-57,7.9979727407425978e-74,3.0467620436597572e-37,1.1468121813256681e-55,4.0988989415193837e-23,6.7296931873098969e-37,1.3811795804788662e-46,1.2102801002508474e-47,4.016439604630127e-34,3.4158644913004256e-54,1.0872219080844379e-48,8.208863443972232e-53,1.0788136199271988e-39,2.9926866972921622e-61,9.8695846271486596e-35,2.8115646248720042e-60,4.8388610334166801e-23,9.7118183628367355e-57,1.0817848793084093e-69,2.4668293609199246e-57,1.1352061841283575e-85,1.9874649589379293e-49,3.440430946527252e-39,5.4608179884054575e-38,2.1297789860628283e-37,1.747147553581256e-39,3.6578005721930159e-34,3.2332362598307254e-55,3.1487643381412711e-58,3.1896440202981991e-53,4.137213816634686e-52,3.6293845504884864e-49,1.1323358554036577e-38,1.372344289834157e-59,2.3748444534545368e-69,8.1209022866376605e-69,8.8053909340503054e-83,2.9774756854558372e-83,2.888323321582758e-77,6.1660817598997532e-116,1.0672939045618884e-108,5.0577608099223913e-67,9.6055659785729479e-52,3.6899207173789155e-64,2.2808244253828473e-56,2.1954790493356724e-72,5.2525002814328264e-53,1.0590885057300146e-67,2.7562782275669582e-87,4.3060972559465452e-48,4.2415892680651638e-38,2.5873235028732125e-42,3.9208783326759008e-56,1.1078734408435375e-76,7.9300161862445359e-72,1.9911207554172952e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999168,6.0759054564370231e-23,4.8388610333803444e-23,6.0759054564896818e-23,1.2641950819292117e-25,1.0333706854032704e-25,5.1668534270204889e-26,7.2512407718840898e-34,5.8557198367874632e-34,5.3564148614823053e-36,4.4402534059084189e-36,1.8478223557473953e-34,2.2053691413172505e-36,1.0027660373919178e-38,1.0001377944031718e-35,6.8640356489643725e-36,7.9917457323277388e-36,9.5106240554456238e-36,4.4639633678809002e-36,4.0988989414011595e-23,1.9765703426003991e-26,5.7044659047130325e-34,5.1493613556356138e-34,1.9977868032548316e-44,3.8224475747821755e-49,2.5026099042146886e-37,1.3666618909637689e-46,5.4149106714238036e-36,5.1291896677657864e-37,1.7993250569685016e-47,3.9760774514166485e-50,4.5435985104427258e-51,4.2964949952163355e-51,3.1808060268699415e-60,1.5121392903852975e-58,2.5107889962273382e-71,7.5502767115106617e-64,6.1825981230893503e-73,1.6457223522291051e-71,1.1363665219686193e-79,1.3713751036556198e-79,1.6161403175244754e-70,2.4473851569494788e-49,1.3819556251855639e-50,2.9523863127719156e-49,2.2006003653014314e-91,1.7884706817830976e-93,1.4567632261673767e-43,4.5048207022306221e-96,3.4793940993514287e-39,9.5058324192050527e-39,3.6491760926483126e-49,1.9021865744278933e-62,4.0493987776171172e-43,2.4214438756582992e-109,1.7371713684033323e-109,8.3282650875010709e-15,5.1278561303599007e-113,1.297402567236175e-53,1.3319354779200466e-64,1.7050965927357492e-41,7.7381141700409448e-64,3.6859118995642507e-43,1.919205593146567e-51,4.8623630616251975e-51,2.5802387022485449e-67,9.1331804325991354e-53,3.2596417565401038e-63,5.51211381722381e-66,4.8758193251557048e-66,1.8180790903087064e-69,3.8170572772227613e-58,3.5743367566580845e-82,4.1241763963254569e-90,1.8544666697559259e-68,4.3155170306354339e-69,5.0253929049026207e-72,1.670720769602265e-85,4.7665690168029308e-82,2.2641560540223559e-72,3.0077804488503441e-95
5.736557035071717e-19,0.0036966510618688555,4.5131778780890039e-26,1.4471439590483817e-33,2.1850025273741842e-36,1.4819554779643187e-37,6.6052168989814085e-48,0.0,0.0,5.7496695713280053e-25,9.5897661321818746e-40,2.0222144087578122e-56,1.342010093664341e-56,1.348974997052803e-72,1.2719631777248128e-36,9.6396473909208723e-55,8.4389095854845548e-23,2.8095144314275319e-36,5.7661528648930475e-46,5.052681173607336e-47,1.6767844711427649e-33,2.8712399261949295e-53,4.5389374448368713e-48,6.9000443453625419e-52,4.5038344982789365e-39,2.5155334956165646e-60,4.1203572986700574e-34,2.3632895314920089e-59,9.9623609510842893e-23,8.1633685147977871e-56,9.0930537371889133e-69,2.0735187156418581e-56,1.9146911550070224e-84,1.6705840517367794e-48,1.4363121835969951e-38,2.2797840137289049e-37,8.8914080374056802e-37,7.2939971078920237e-39,1.5270597349322189e-33,2.7177298992478697e-54,2.6467261533220624e-57,2.6810879889922318e-52,3.4775774979834293e-51,3.050716397748288e-48,4.7272792893068533e-38,1.1535380806063184e-58,4.0055222645244077e-68,1.3697088682450714e-67,2.9751094490260554e-81,5.0219553450521316e-82,4.8715794470013435e-76,2.0833796969086913e-114,7.2180323592992938e-107,8.5381748325515742e-66,8.0740569819195041e-51,6.2235906186047501e-63,1.9171703630693905e-55,3.7029962918355337e-71,4.4150429515306266e-52,1.7863077120633277e-66,9.3128378914377359e-86,3.6195342054255655e-47,1.7707800050929205e-37,1.0801566323200763e-41,3.2957344708638038e-55,1.8685904761446044e-75,1.3697130881327888e-70,3.4391659171265004e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998286,1.2509217116034986e-22,9.9623609509325929e-23,1.2509217116254834e-22,2.6027545803303186e-25,2.1275278816164165e-25,1.0637639408099481e-25,3.0272502812399878e-33,2.4446477617253643e-33,2.2361977631474206e-35,1.8537183901933803e-35,7.7142945906855251e-34,9.2069820361109016e-36,4.1863508190394628e-38,4.1753784141073067e-35,2.865599764618696e-35,3.3363965254080368e-35,3.9704983264758367e-35,1.8636168332507765e-35,8.438909584990993e-23,4.0694095288398975e-26,2.381502222429317e-33,2.1497570005193645e-33,1.6792601757742339e-43,3.2129975116430977e-48,1.0447903710141713e-36,1.1487616670917245e-45,2.2606186121883723e-35,2.1413357193423954e-36,1.5124411286133756e-46,3.3421326775843976e-49,3.8191683427655349e-50,3.6114629594849625e-50,5.3648942892538128e-59,2.5504439325469963e-57,8.4833884207172244e-70,1.2734645210295236e-62,2.0889601282775821e-71,4.2469103449594919e-70,4.3104668819951877e-78,7.0687927960458383e-78,2.7258568784890693e-69,2.05717469021685e-48,1.1616169720240894e-49,2.4816585902116309e-48,1.669535179110108e-89,1.3568636900308556e-91,6.0816996986381054e-43,3.4176840011390812e-94,1.4525785462914739e-38,3.9684979147142707e-38,3.0673523867242137e-48,3.2083156887271773e-61,1.6905442490894265e-42,3.6742541840760766e-107,2.635951755002754e-107,1.7146428040999551e-14,7.7809159102084733e-111,1.0905450321396089e-52,2.2465388111940388e-63,7.1184426674369868e-41,1.3051460396836047e-62,1.5387956321220608e-42,1.6132079138405348e-50,4.0871090616817657e-50,4.3519497085797993e-66,7.6769884614015769e-52,5.4978622559861861e-62,9.296985632993292e-65,8.2237819568694537e-65,3.0664565429626741e-68,3.208466636294257e-57,1.2076877553021195e-80,2.7891828359290425e-88,3.1278290846224748e-67,7.3232913529590274e-68,8.4760596616835429e-71,5.644987878957355e-84,8.0395172182407098e-81,3.818830120923994e-71,1.0162610343918297e-93
1.163701569971691e-18,0.0036966510618688555,9.1553037116633487e-26,2.9357081685317227e-33,8.9264482893153086e-36,6.0542716867819229e-37,5.4153558933672178e-47,0.0,0.0,1.1663615420647561e-24,3.9177323726629111e-39,1.6579335585581093e-55,1.1002609564028775e-55,2.2156954620216358e-71,5.1963846134140333e-36,7.9031653351938651e-54,1.711893087342562e-22,1.1477783174374925e-35,2.3556615919903229e-45,2.0641851236708168e-46,6.8502116857669199e-33,2.3540159644737391e-52,1.8543040469900554e-47,5.6570732367543942e-51,1.8399633490223437e-38,2.0623863478097597e-59,1.6833004004526979e-33,1.9375676317401673e-58,2.0209360786210546e-22,6.6928227181845603e-55,7.4550348367075426e-68,1.6999959200851968e-55,3.1448859723793798e-83,1.3696457380503762e-47,5.8678038326533244e-38,9.3136615711803449e-37,3.6324303178378405e-36,2.9798358145102677e-38,6.2385372844376649e-33,2.2281591791745634e-53,2.1699460086740212e-56,2.198117917007019e-51,2.8511281380308595e-50,2.5011616132268385e-47,1.9312478319037675e-37,9.4574023700054529e-58,6.5790822790141374e-67,2.2497509290722542e-66,9.7814545368624494e-80,8.2486010598090255e-81,8.0015838666554358e-75,6.8496968284513101e-113,4.7482359696843272e-105,1.4030061005105244e-64,6.6195997247378355e-50,1.0222266274715063e-61,1.5718121000270914e-54,6.0821824537297139e-70,3.6197189214150057e-51,2.9340159082383853e-65,3.0618551827534281e-84,2.9675128246166716e-46,7.2342139611327345e-37,4.4127923011891883e-41,2.7020422089419128e-54,3.0691654285907078e-74,2.275798773546134e-69,5.7142255050857844e-68,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996522,2.5375840434740533e-22,2.0209360785590823e-22,2.5375840435638677e-22,5.279873576786298e-25,4.315842273745788e-25,2.1579211368800264e-25,1.2367305165806124e-32,9.9871837750977871e-33,9.1355975134991658e-35,7.5730444756381934e-35,3.151541051527988e-33,3.7613525772746714e-35,1.710260913229751e-37,1.7057783213996867e-34,1.1706910060548733e-34,1.3630268445594162e-34,1.6220781208103842e-34,7.613482850747992e-35,1.7118930871409257e-22,8.2550879011853157e-26,9.7292136424183908e-33,8.7824587949249726e-33,1.3767589451715321e-42,2.6342094898609358e-47,4.2683095721250123e-36,9.4182422023412092e-45,9.2353646491996777e-35,8.7480551251921968e-36,1.2399906163336372e-45,2.7400822972042046e-48,3.1311849885504613e-49,2.9608955833137674e-49,8.8118550079733359e-58,4.1891118189837743e-56,2.7891524211160447e-68,2.0916692881648407e-61,6.8680435762178653e-70,1.1808653582122296e-68,1.7268687116274693e-76,3.9254203957822154e-76,4.477228150677781e-68,1.6865960999420568e-47,9.5236377557157762e-49,2.0346136472694797e-47,1.3367688655469184e-87,1.0864180478311197e-89,2.4845727628048462e-42,2.736482375822482e-92,5.93425734119955e-38,1.6212608890054194e-37,2.5148008107205403e-47,5.2696681576908372e-60,6.9064246397871801e-42,5.8817939539575355e-105,4.2196659876499577e-105,3.4782753700067751e-14,1.2455797263528006e-108,8.9409470531776797e-52,3.6899750017005667e-62,2.9081161327911721e-40,2.1437062309815424e-61,6.286482019941558e-42,1.3226052677476435e-49,3.3508588251159407e-49,7.1480904697528247e-65,6.2940589522975471e-51,9.0302552458640709e-61,1.5270326861186311e-63,1.3507586559482199e-63,5.0366654633184684e-67,2.6304947955514756e-56,3.9706140945811937e-79,1.8348180811962866e-86,5.1374686359569658e-66,1.2064549521663133e-66,1.3921953448617133e-69,1.8559485097247855e-82,1.3204937332012743e-79,6.2724399402199302e-70,3.3412439360556388e-92
