Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460)
0.0,0.006954480129785916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.804023850100571e-22,0.0069544801297859145,6.4133092694425397e-22,3.1087519660722561e-28,1.226698213867442e-35,1.401044909413602e-35,7.6831615547554798e-50,0.0,0.0,1.3531040358398723e-23,5.3628607294654369e-40,2.4980074381416334e-53,1.3563575992417687e-52,3.8067640782015794e-71,6.0858765764779156e-36,2.5186207304554066e-53,1.1467730162845107e-19,4.5571290689484872e-35,5.4437344671817087e-39,4.3585267166656288e-41,2.0884420919167923e-31,1.5141607277135988e-53,1.5122163281595943e-41,2.0505210660979659e-51,5.0009797045178766e-37,5.8359674729353331e-56,1.367766283508294e-34,2.485510007824773e-56,7.9617046189409158e-20,1.2937824735501138e-51,9.4219542099029449e-60,5.4916093112465735e-52,2.6904902801125162e-76,1.7773323566585044e-50,4.8265030309046879e-37,2.7455300931643332e-36,3.1660669501790932e-36,6.4156154868788564e-37,4.152767546294764e-34,3.4589880638441881e-53,1.1766833640040779e-51,4.2956163000255554e-51,1.2564027201957524e-49,4.3802598870215991e-51,2.3766261122387472e-38,1.4054826569524802e-57,8.9902674678356462e-67,1.9174859599355086e-66,1.4246988030308048e-78,2.0882140607808771e-77,4.3225383807370007e-73,6.3914644645491898e-101,4.6245256723910729e-100,7.571670870447665e-66,1.1189719294751229e-50,2.6518060015504881e-65,8.8120825775904727e-55,3.5495535756207013e-72,6.3714434713467954e-52,1.6661837216819097e-69,1.5324462285725433e-84,2.7959594619286105e-49,5.5663342287302215e-37,3.9175060420222611e-40,4.4518460718222151e-55,1.0185911496705239e-73,3.4299436948387776e-72,3.5798551936564456e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999941,1.172475772040072e-19,7.9617046189314402e-20,1.1724757720398392e-19,1.5347983900394869e-22,1.1892248080966707e-22,5.9461240404881752e-23,1.0605758923244234e-33,7.1629636899212292e-34,3.2529553263451088e-36,2.8010709797676822e-36,2.6470568269842673e-34,1.425151460690656e-36,2.8915252888065925e-38,1.0000525542745605e-32,1.584141534311191e-32,1.0462850250131033e-32,4.8447345451407258e-33,1.8725632134170313e-35,1.146773016282736e-19,3.2299840704187225e-22,3.9957083292108644e-32,1.0262493269815307e-33,9.3105832101168702e-46,6.470020243029178e-52,2.9996517967690011e-36,3.0790282875235912e-49,1.8632356802363368e-35,1.7280769718027227e-36,3.4113800216424716e-50,1.5834871978622282e-52,1.3974777934910137e-52,7.9707621608060389e-53,4.4685155851483716e-64,3.0290598046074737e-62,1.1406299979929415e-74,2.8385417625761065e-65,2.5968857269297344e-76,1.4560918095733003e-70,7.2431706120168867e-81,2.4297523805069573e-81,4.3106812137623612e-70,5.5122965579378137e-51,5.9184483747930328e-51,6.4035229889604107e-51,1.4922174238459893e-95,3.7362902910742991e-97,1.4957896202956427e-39,3.8335078897058061e-99,1.7848674090287743e-38,9.5808489877593207e-38,2.4829750260622471e-51,4.909142975017022e-66,3.3500756838451598e-40,2.2878112141649534e-112,9.277401494748778e-113,6.0621772781591969e-16,7.668898105926607e-116,6.7391019139437799e-48,3.9204581193486033e-62,8.0685772465522568e-40,4.702348349447061e-65,3.0722340779433132e-40,3.5280475047345007e-51,8.8704043409135685e-51,1.7600234113129736e-64,3.6672858802432239e-51,9.2998824330888724e-65,1.0939502498365698e-66,1.7710697191947971e-66,3.1944001690645526e-68,8.1295378628448786e-52,1.8850906775044051e-80,5.187050604067201e-91,1.5557572045069776e-65,4.774364981045783e-66,6.1813644493675565e-66,5.5667385385676676e-80
1.34512667802816e-21,0.0069544801297859145,1.7957265955775489e-21,8.7045056397223031e-28,7.4092572118856371e-35,8.4623112533836553e-35,9.121449897661657e-49,0.0,0.0,3.7886913005360967e-23,3.2391678807289336e-39,2.9656356274244334e-52,1.6102677418199009e-51,8.5155789723539511e-70,3.6758694522004143e-35,2.9901065312023338e-52,3.2109644455983944e-19,2.7525059576461491e-34,3.2880156181758759e-38,2.6325501368666164e-40,1.2614190235171498e-30,1.7976116159421072e-52,9.1337866221782679e-41,2.4343786096720907e-50,3.0205917415290781e-36,6.928460583894152e-55,8.2613083523924469e-34,2.9507974813158348e-55,2.2292772933046649e-19,1.5359785525994884e-50,1.1185744037989901e-58,6.5196385743350926e-51,6.0185191371033229e-75,2.110049024823651e-49,2.9152078306548064e-36,1.6583001762720242e-35,1.9123044379153703e-35,3.8750317540604323e-36,2.5082715979626054e-33,4.1065106304281309e-52,1.3969584897449118e-50,5.0997556713769753e-50,1.4916013094112183e-48,5.200244537817683e-50,1.4354821717758008e-37,1.6685890647091789e-56,2.0110868714502665e-65,4.2893393929405919e-65,3.2739570584377473e-77,4.6712513281116612e-76,9.6693454561593386e-72,2.6374557075316753e-99,1.9591335937614845e-98,1.8322764034154587e-64,1.3284434746681776e-49,5.9319839531995656e-64,1.0461704436141144e-53,7.9402093662688342e-71,7.5641776891633596e-51,3.7297015515999853e-68,6.323682237584926e-83,3.319363122253807e-48,3.3620658740974239e-36,2.36617364938804e-39,5.2852316564320539e-54,2.2785476581649065e-72,1.0784291767544953e-70,1.1255637505412262e-68,0.88168480800000004,0.0,0.0094599999999999997,0.1088499999999983,3.2829321617126397e-19,2.229277293298942e-19,3.2829321617112343e-19,4.2974354921092682e-22,3.3298294626663678e-22,1.664914731336191e-22,6.4058783896278374e-33,4.3264300686995287e-33,1.9647850170904177e-35,1.6918468717620458e-35,1.5988223234974844e-33,8.6079148224858027e-36,1.7464812744620043e-37,6.0403174278190095e-32,9.5682148672311965e-32,6.3195615510747831e-32,2.9262196652760455e-32,1.1310281809116792e-34,3.2109644455876751e-19,9.0439553971633801e-22,2.4134078308392088e-31,6.198545934948179e-33,1.0170792936718678e-44,7.6812080325307368e-51,1.8117896852428988e-35,3.6554223829424911e-48,1.125394350862616e-34,1.0437584909809517e-35,4.0499903616989838e-49,1.879916001321374e-51,1.6590856364771471e-51,9.4628888376200122e-52,9.9958906233566722e-63,6.7758856205028097e-61,4.7068416242067245e-73,6.3497043812019873e-64,1.0716121664589642e-74,3.2572401012569172e-69,2.9889185304359439e-79,1.0026504207934759e-79,9.6428217479759463e-69,6.5441985653931583e-50,7.0263824851152891e-50,7.6022626106359342e-50,1.1233054758555604e-93,2.8125896912748264e-95,9.0345693065239401e-39,2.8857727671396527e-97,1.0780599150627926e-37,5.7868327886376979e-37,2.9477879509278312e-50,1.0981556674920421e-64,2.0234457129820482e-39,3.1228550206529135e-110,1.2663623492029205e-110,1.6974096378641597e-15,1.0468021491422324e-113,8.0006617922282822e-47,8.7722102393575046e-61,4.8734206570384488e-39,1.0518965163721442e-63,1.8556293830081621e-39,4.1884979974769337e-50,1.0530944033170875e-49,3.9371019701599061e-63,4.353801796994991e-50,2.0803465007196491e-63,2.4471229508920716e-65,3.9618121190597333e-65,7.1457454022424462e-67,9.6513873507704397e-51,7.7788794631395019e-79,3.9046822258985851e-89,3.480166636102854e-64,1.1474092736691082e-64,1.3827465018658618e-64,2.2971302448036471e-78
3.074575264064366e-21,0.006954480129785916,4.104517933378687e-21,1.9896013525902341e-27,3.5672384061159542e-34,4.0742385973629986e-34,8.9554938182575992e-48,0.0,0.0,8.6598658306663604e-23,1.5595199003262552e-38,2.9116791694613105e-51,1.5809704176763899e-50,1.6825349051498008e-68,1.769772908451408e-34,2.9357043234364166e-51,7.3393473042332221e-19,1.3252131332521136e-33,1.5830379830535764e-37,1.2674595692072297e-39,6.0731896032851331e-30,1.7649057442245519e-51,4.3975250824282388e-40,2.3900873546443756e-49,1.4542848980742213e-35,6.8024036865302117e-54,3.9774643524456493e-33,2.8971104652019759e-54,5.0954909561306473e-19,1.5080328511724562e-49,1.098222982704119e-57,6.4010198132607969e-50,1.1891579608119143e-73,2.071658667340077e-48,1.4035470813696473e-35,7.9840015109333745e-35,9.2069226912287744e-35,1.8656609835627769e-35,1.207624802463372e-32,4.0317964903044963e-51,1.3715421290808902e-49,5.0069703592683622e-49,1.46446301064411e-47,5.1056309241438524e-49,6.9112287341442351e-37,1.6382307477371085e-55,3.9735687607131769e-64,8.4750118249570068e-64,6.8448293439947105e-76,9.2296054626381824e-75,1.9104997197238323e-70,1.043351249483658e-97,8.1944264663653489e-97,3.7427478935104371e-63,1.3042736809816192e-48,1.1720600666607396e-62,1.0271363452519178e-52,1.5688515666705238e-69,7.4265545101412057e-50,7.371485630145065e-67,2.5015857775441813e-81,3.2589704184788388e-47,1.6186899936313032e-35,1.1392107570299662e-38,5.1890717812066052e-53,4.5020262044011887e-71,2.4059161690010964e-69,2.5110708101223258e-67,0.88168480800000004,0.0,0.0094599999999999979,0.10884999999999612,7.5038449410595191e-19,5.095490956103092e-19,7.5038449410527505e-19,9.8227096962436469e-22,7.6110387717885127e-22,3.8055193859089458e-22,3.0841546948619062e-32,2.0829898410097541e-32,9.4595940886811586e-35,8.1455144088999064e-35,7.6976412528550483e-33,4.1443404475597918e-35,8.4085555401919095e-37,2.9081528278314187e-31,4.6066835817643426e-31,3.0425968527315627e-31,1.408848805743493e-31,5.4454138247336114e-34,7.339347304181612e-19,2.0671898050616527e-21,1.1619519821282885e-30,2.9843330428318902e-32,9.5283186140549736e-44,7.5414555952949648e-50,8.7229874249205899e-35,3.5889153719204011e-47,5.4182893581252946e-34,5.0252478341839311e-35,3.976304553242105e-48,1.8457126778881615e-50,1.628900116231438e-50,9.2907203755998943e-51,1.9750195420131543e-61,1.3388008151678063e-59,1.8619797385989654e-71,1.2545945840507967e-62,4.2391911622937185e-73,6.4358482126505278e-68,1.1823898536001963e-77,3.9664404222286572e-78,1.9052592053268316e-67,6.4251329981916002e-49,6.8985442414893132e-49,7.463946563557083e-49,8.8816640462941341e-92,2.2238364608944593e-93,4.3497562157271182e-38,2.2817002840714384e-95,5.1903944255968722e-37,2.7861108856870143e-36,2.8941556903370283e-49,2.1697705620629812e-63,9.7420200877153087e-39,4.9333596349692693e-108,2.0005478498824628e-108,3.8797934578789779e-15,1.653695556387544e-111,7.8550971908749667e-46,1.7334444760943927e-59,2.3463422634787241e-38,2.0783702566030502e-62,8.9340566976151695e-39,4.1122921710725506e-49,1.0339343298647541e-48,7.7790500345643116e-62,4.2745884219190111e-49,4.1104141169126758e-62,4.8351025755526812e-64,7.8278731248624247e-64,1.4118788753966676e-65,9.4757893329350545e-50,3.0772473574225824e-77,3.0873148253203152e-87,6.8762228143096025e-63,2.3372929357984098e-63,2.7320740749732405e-63,9.0872188072703305e-77
6.533472436136777e-21,0.0069544801297859145,8.7221006111191653e-21,4.2279031453782192e-27,1.5579067318074011e-33,1.7793270357697943e-33,7.9210329520079133e-47,0.0,0.0,1.8402214893878161e-22,6.81083312846404e-38,2.5753474599957848e-50,1.3983504305146381e-49,2.9939809661880755e-67,7.7290632522471341e-34,2.5965972283072582e-50,1.559611302153111e-18,5.7875539175841501e-33,6.9135427732909347e-37,5.5353289301742858e-39,2.652321456725131e-29,1.5610391438469014e-50,1.9205147369068713e-39,2.1140051983044546e-48,6.3512442247420776e-35,6.0166490260572732e-53,1.7370631800591837e-32,2.5624613978380118e-53,1.0827918281801951e-18,1.333837978936345e-48,9.7136579121956539e-57,5.6616295356735271e-49,2.1160430549476977e-72,1.8323586393511989e-47,6.1296588490687873e-35,3.4868232183305827e-34,4.0209050268390228e-34,8.147831668113018e-35,5.2740147838031913e-32,3.5660783406939651e-50,1.2131134809488919e-48,4.4286085805873646e-48,1.2953009483792871e-46,4.515872732769881e-48,3.0183151622889673e-36,1.4489967372068614e-54,7.0707533021881992e-63,1.5080830724416006e-62,1.3524408712674098e-74,1.642358982567839e-73,3.3996321736170047e-69,3.7236465002838079e-96,3.2427289950276815e-95,6.7601030293554136e-62,1.1536153003810013e-47,2.0856182656491516e-61,9.0849046543600661e-52,2.7916875389850884e-68,6.5687033610923982e-49,1.311898205646125e-65,8.9279817434576578e-80,2.8825224370168785e-46,7.0692444696251214e-35,4.975232673470501e-38,4.5896752259761602e-52,8.0111150883473988e-70,4.5060147165204348e-68,4.7029577211709421e-66,0.88168480800000004,0.0,0.0094599999999999962,0.10884999999999175,1.5945670499760263e-18,1.0827918281681615e-18,1.5945670499730706e-18,2.0873258104491667e-21,1.6173457389963826e-21,8.0867286950464888e-22,1.3469313832339174e-31,9.0969638860001398e-32,4.1312532641168597e-34,3.5573601440316299e-34,3.3617621702543173e-32,1.809942354944211e-34,3.6722371171381271e-36,1.2700667439297217e-30,2.0118597485621912e-30,1.3287819817598827e-30,6.1528128724999444e-31,2.3781552811604121e-33,1.5596113021305722e-18,4.3927783357378104e-21,5.0745495780334123e-30,1.3033366452351297e-31,8.2306051177940345e-43,6.6703320697957062e-49,3.8095577818101791e-34,3.1743550032694274e-46,2.3663093138981115e-33,2.1946577543771313e-34,3.5169963471453812e-47,1.6325119616339407e-49,1.4407437062679584e-49,8.2175369593298118e-50,3.5144417501280806e-60,2.3823245187195909e-58,6.6452734285140193e-70,2.2324840295711137e-61,1.512937214337563e-71,1.1452572166084488e-66,4.2198897991268359e-76,1.4156338517245057e-76,3.3903073957418661e-66,5.6829573903262522e-48,6.1016843579595764e-48,6.6017762292276177e-48,6.3482785026340451e-90,1.5895144340056172e-91,1.8996528176797686e-37,1.6308733126456647e-93,2.2667816096124497e-36,1.2167678214935926e-35,2.5598479327827728e-48,3.8609907995744204e-62,4.2545961175467271e-38,7.0570504440405977e-106,2.8617348294331619e-106,8.2445610975819652e-15,2.3655710986874684e-109,6.9477445091618789e-45,3.0847381639457134e-58,1.02470931049951e-37,3.6983488246392813e-61,3.9017372779092269e-38,3.6372758545445201e-48,9.1450320569535004e-48,1.3842403903292199e-60,3.7808250509011128e-48,7.3142623019576605e-61,8.6038066949285743e-63,1.3929281984185284e-62,2.5123630224492875e-64,8.3812283550849649e-49,1.0982477239051928e-75,2.2066835446063372e-85,1.2235871101480584e-61,4.2164562803189701e-62,4.8615798422592123e-62,3.2431638451979622e-75
1.34512667802816e-20,0.006954480129785916,1.7957265975152906e-20,8.7045075931620994e-27,6.5039539316869302e-33,7.4283401170415881e-33,6.6581055095836199e-46,0.0,0.0,3.7886913032106837e-22,2.8433887606012044e-37,2.1647347991024344e-49,1.1753977937819147e-48,5.0497865088295222e-66,3.2267317609567522e-33,2.1825964271480125e-49,3.210964445623982e-18,2.4161898323741018e-32,2.8862680144727887e-36,2.3108908651841587e-38,1.1072919971260068e-28,1.3121474600709035e-49,8.0177709731971693e-39,1.7769487475426428e-47,2.651519439339316e-34,5.0573560368551274e-52,7.2518968351938379e-32,2.1539032049310395e-52,2.2292772933221926e-18,1.1211711910682296e-47,8.164914766950974e-56,4.7589407636508219e-48,3.5690159000266297e-71,1.5402078477869372e-46,2.5590119068235171e-34,1.4556800554064191e-33,1.678648697085374e-33,3.401559330942355e-34,2.2017973530534439e-31,2.9975037238453155e-49,1.0196949763034871e-47,3.722512355583539e-47,1.0887784948169254e-45,3.7958631332926377e-47,1.2600871644801677e-35,1.217969390863437e-53,1.1925858925358691e-61,2.5436025277452452e-61,2.7347929284146566e-73,2.7700784901114219e-72,5.7339765614114509e-68,1.2581359943549594e-94,1.310722247407169e-93,1.1483355102131331e-60,9.6968317047658349e-47,3.5177000452412238e-60,7.6364097687223338e-51,4.7085890744744073e-67,5.5213909689426511e-48,2.2128559716723171e-64,3.0165631084750014e-78,2.4229337967061534e-45,2.9512704072967315e-34,2.0770617035722125e-37,3.8578985758872977e-51,1.3511916525534987e-68,7.7830198556641979e-67,8.1231899182730886e-65,0.88168480800000004,0.0,0.009459999999999991,0.10884999999998302,3.2829321617189687e-18,2.2292772932719532e-18,3.2829321617066297e-18,4.2974354920904752e-21,3.3298294626038507e-21,1.66491473132897e-21,5.6231733809411944e-31,3.7978033482164002e-31,1.7247169137208915e-33,1.4851278332268318e-33,1.403469529652927e-31,7.5561530433855627e-34,1.5330867084436366e-35,5.3022786427729855e-30,8.3991184148007418e-30,5.5474032025586473e-30,2.5686782559877131e-30,9.9283301586241484e-33,3.2109644455298861e-18,9.0439553970322404e-21,2.1185245560896544e-29,5.4411739313733486e-31,6.8369920663066588e-42,5.6068160223620376e-48,1.5904153825691178e-33,2.6682366494502271e-45,9.8788755765947454e-33,9.1622641061871114e-34,2.9562473447346432e-46,1.37222467010066e-48,1.2110318967216032e-48,6.9073349600342825e-49,5.9276196932127735e-59,4.0181385086303338e-57,2.2452877001724745e-68,3.765410622543803e-60,5.1118729047181586e-70,1.9317530790146511e-65,1.4258218796842596e-74,4.7833734138126298e-75,5.7182504350129503e-65,4.7768681163633364e-47,5.1288333963996988e-47,5.5491907151644134e-47,4.2933930916502015e-88,1.0750017171836225e-89,7.9306765659462158e-37,1.1029730679039582e-91,9.4633670039837248e-36,5.0797661337434228e-35,2.1517064298284462e-47,6.5121253296030183e-61,1.7762101267317408e-37,9.549323869509589e-104,3.8723873289774192e-104,1.6974096375681353e-14,3.2009980346588508e-107,5.8399978929248365e-44,5.2029971616188986e-57,4.2779596578083657e-37,6.237805854481706e-60,1.6288985071546439e-37,3.0573495171436582e-47,7.6869504710940657e-47,2.3347237430629455e-59,3.1780112668917399e-47,1.2336572445600667e-59,1.4511577550738538e-61,2.3493770013486679e-61,4.2374674523291524e-63,7.0449274393471721e-48,3.7107308421746296e-74,1.4923811495540818e-83,2.0637585040413069e-60,7.1583594149951044e-61,8.1997649874252733e-61,1.0957917641096979e-73
2.728685546857125e-20,0.006954480129785916,3.6427596737431574e-20,1.7657719937561505e-26,2.6570774006570546e-32,3.0347193217928741e-32,5.4587171777487454e-45,0.0,0.0,7.6856309355784521e-22,1.1616170870018337e-36,1.7747804090482041e-48,9.6366212588644888e-48,8.2942895039689658e-65,1.3182252100629995e-32,1.7894244179568158e-48,6.5136707326108982e-18,9.8709238486543096e-32,1.1791346605065649e-35,9.4407432094345081e-38,4.523649108705373e-28,1.0757777643817257e-48,3.2755210565421383e-38,1.4568499419553116e-46,1.0832322079207252e-33,4.1463260318490697e-51,2.9626364807581333e-31,1.7658999810258977e-51,4.5222482236371326e-18,9.1920388075610377e-47,6.6940904292447775e-55,3.901667161372083e-47,5.8621193345277257e-70,1.262755450459657e-45,1.0454398623687949e-33,5.94692800308818e-33,6.8578276576161446e-33,1.3896479767498861e-33,8.9950606160437186e-31,2.4575346644435792e-48,8.3600754894156154e-47,3.0519405336919835e-46,8.9264639122299407e-45,3.112077932498991e-46,5.1478672222163117e-35,9.9856542549828948e-53,1.9588259090064468e-60,4.1778747898365006e-60,5.9824250997877346e-72,4.5498622832831837e-71,9.4180737199145991e-67,4.1364758890180972e-93,5.723673960870734e-92,1.8927318565692282e-59,7.9500484889717377e-46,5.7778328868066862e-59,6.2607901011109433e-50,7.7338716883975664e-66,4.5267699045274579e-47,3.634742186240275e-63,9.9177985939692926e-77,1.9864675153855083e-44,1.2056902586228426e-33,8.4854747880409256e-37,3.1629383365600573e-50,2.2193363466409359e-67,1.2931603893753589e-65,1.3496801534940322e-63,0.88168480800000004,0.0,0.0094599999999999823,0.10884999999996556,6.6596623852160297e-18,4.5222482234318885e-18,6.6596623851656204e-18,8.7176548553399151e-21,6.7547969097084174e-21,3.3773984549648639e-21,2.2972498056724745e-30,1.5515265869394392e-30,7.0460313524748831e-33,6.0672317829332539e-33,5.7336309694013585e-31,3.0869350689015281e-33,6.2631594392622649e-35,2.1661538346687147e-29,3.4313139288801863e-29,2.266295215527882e-29,1.0493888815461334e-29,4.0560468237102012e-32,6.5136707322264834e-18,1.8346309519389578e-20,8.6548640689132882e-29,2.2228970919757006e-30,5.5723696752439083e-41,4.5968065247559034e-47,6.4973657772147666e-33,2.1875816132302308e-44,4.0358430128036131e-32,3.743083845433657e-33,2.4237101822074654e-45,1.1250326910720989e-47,9.9287711686156435e-48,5.6630505270705756e-48,9.736133145684018e-58,6.5998045659355696e-56,7.3820147140773217e-67,6.1846982541726601e-59,1.680671968834199e-68,3.1732696002580169e-64,4.6878988292836242e-73,1.5728438208438777e-73,9.3922483526541833e-64,3.9163650898518436e-46,4.2049275049221443e-46,4.5495618186716415e-46,2.824402198758349e-86,7.0718826582188766e-88,3.239940148415959e-36,7.2558917702573386e-90,3.8660942037645039e-35,2.0752502145115925e-34,1.7640989316622966e-46,1.0696185417527858e-59,7.2563979270988897e-37,1.2566660582401605e-101,5.0959604981473189e-102,3.4433166926653779e-14,4.2124297524507896e-105,4.7879831103708181e-43,8.5460479397433225e-56,1.7476861073399904e-36,1.0245614845956501e-58,6.6545818939680474e-37,2.5065998499363473e-46,6.3022264184285484e-46,3.8347907585328932e-58,2.6055256436404062e-46,2.026285728070933e-58,2.3835309705641945e-60,3.8588587796176362e-60,6.960053015653173e-62,5.7758571513749893e-47,1.2200071145811157e-72,9.8173816703688954e-82,3.3897295384055663e-59,1.1795385904898974e-59,1.346813861422164e-59,3.6027235752220956e-72
5.495803284515054e-20,0.006954480129785916,7.3368258398833589e-20,3.5564158421686941e-26,1.0740331689821897e-31,1.226682073452719e-31,4.4206107052114455e-44,0.0,0.0,1.5479510219202125e-21,4.6954419987671215e-36,1.4372632028303605e-47,7.8039857417144744e-47,1.3445400710019945e-63,5.3284770655353836e-32,1.4491222877180169e-47,1.3119083306765433e-17,3.9899852421823836e-31,4.7662508250837829e-35,3.8160993497791683e-37,1.8285312966359202e-27,8.7119272502680285e-48,1.3240179825880252e-37,1.1797948543783944e-45,4.3785977783586569e-33,3.3578023217637201e-50,1.1975450340160124e-30,1.4300715891257993e-50,9.1081900843908013e-18,7.4439513461948204e-46,5.421047985497445e-54,3.1596712252213325e-46,9.5027480624904275e-69,1.0226121034948407e-44,4.2258350745732684e-33,2.4038433820842975e-32,2.7720435867947856e-32,5.6171793069072546e-33,3.6359473196787444e-30,1.9901753034943123e-47,6.7702058807999531e-46,2.4715405708605695e-45,7.2288819094570948e-44,2.5202413948914641e-45,2.0808502377248265e-34,8.0866503317613195e-52,3.1753412081092417e-59,6.7725150713489147e-59,1.4530225687446481e-70,7.375522974781649e-70,1.5267103351495055e-65,1.3416560416099018e-91,2.7739198259523091e-90,3.0735015820459133e-58,6.4381553845011901e-45,9.3661160916335694e-58,5.0701501462574525e-49,1.2536939264425535e-64,3.6658956327924916e-46,5.8921699798848826e-62,3.2168136028270615e-75,1.6086928971526072e-43,4.8735927958916278e-33,3.4299645807213252e-36,2.5614294690664652e-49,3.597639855429619e-66,2.1081778110750223e-64,2.2003192896433028e-62,0.88168480800000004,0.0,0.009459999999999965,0.10884999999993064,1.3413122832254849e-17,9.108190083561163e-18,1.3413122832051083e-17,1.7558093581706092e-20,1.3604731803476064e-20,6.8023659021856585e-21,9.2858510125941529e-30,6.2715185315307089e-30,2.8481185279307226e-32,2.4524720924804188e-32,2.3176253106540046e-30,1.2477885102716249e-32,2.5316691857814133e-34,8.7559401379643661e-29,1.3869919520014732e-28,9.160727610378099e-29,4.2417976426021068e-29,1.6395189771379381e-31,1.3119083305211565e-17,3.6951017763178146e-20,3.4984344358203455e-28,8.9853054554312124e-30,4.4993514404135773e-40,3.7226131041142574e-46,2.6263391308156253e-32,1.7715603071844229e-43,1.6313522733468135e-31,1.513014337684295e-32,1.9627833445665855e-44,9.1108064199806778e-47,8.0405763206335852e-47,4.5860851465596869e-47,1.5782691387789367e-56,1.0698567605604751e-54,2.394338774919876e-65,1.0025662386184335e-57,5.451219237836743e-67,5.1451718826558966e-63,1.5205790934088555e-71,5.1026183787324571e-72,1.5225255017662454e-62,3.1715739882873314e-45,3.4052593194255615e-45,3.6843531160378423e-45,1.8326526276637006e-84,4.5886893703925179e-86,1.3096356098707727e-35,4.708086242293691e-88,1.5627370911548875e-34,8.3884931725533559e-34,1.428613051990213e-45,1.7338977496977509e-58,2.9331520589684431e-36,1.6309847198320816e-99,6.6138761816436065e-100,6.9351308007693218e-14,5.4671713047929086e-103,3.877432859526099e-42,1.3853600090335303e-54,7.0644266828090307e-36,1.6608583175608146e-57,2.6898883957132674e-36,2.0299095440459129e-45,5.1037063438072381e-45,6.2163610713356603e-57,2.1100222185307418e-45,3.2846964819678093e-57,3.8638064175841523e-59,6.2553763718084657e-59,1.1282545870286273e-60,4.6774388704091639e-46,3.9570638300903674e-71,6.3698521880849112e-80,5.4948976500561675e-58,1.9151218449736001e-58,2.1832433075219584e-58,1.1685347557340153e-70
