Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491)
0.0,0.002366708893332293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.888789403879394e-20,0.002366708893332293,9.5746004550455705e-29,2.4496461007507315e-36,7.1306957387182217e-40,3.258343474192541e-41,3.3411455175762426e-52,0.0,0.0,6.869369838954437e-27,9.1731166678862442e-43,1.3203876549858071e-61,3.5318760220970024e-62,5.1470611266075042e-79,4.6635192460021299e-40,1.4886929822571286e-59,2.7924214810341764e-25,8.6318358873724158e-40,8.8029698563042488e-51,1.5278417661090857e-51,2.7178536549377871e-37,7.2479095693063581e-58,1.7683755096511557e-52,9.7351463201145635e-57,8.6348632460719699e-43,5.003638366125568e-66,2.9509690989529845e-37,5.0675841068471458e-65,3.6345499913533179e-25,2.9023425684902794e-61,2.1948660223215063e-75,4.9998470185655838e-62,4.6710151024292653e-92,1.0903440674727475e-52,2.0848000869353518e-42,7.3820442143286697e-41,2.4205494098846628e-40,1.2842518926324493e-42,9.845719863828417e-37,1.8208198773425381e-59,2.2527191133196796e-63,2.1262000150404278e-57,2.7316488865025851e-56,1.5338432374135302e-52,2.247893095716508e-41,1.1569520719696662e-63,2.1807966298719969e-74,8.2298532239940637e-74,5.9582473520620252e-89,2.6794332589003365e-89,7.6245041566283248e-83,1.4358779239288439e-124,9.587158769035686e-117,7.0892764695490273e-72,1.2484082080667459e-55,1.6462833692595893e-68,2.1391166845857524e-60,4.1281844055776233e-77,5.1020722482544584e-57,4.6196566804379534e-72,2.6249086384293749e-93,2.2465156902692557e-51,6.9366658074451881e-41,2.1019644019018055e-45,5.6805267247729368e-60,4.5731824275049445e-82,1.0880014838468774e-76,1.5026991622060732e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999941,4.3980843773316553e-25,3.634549991348266e-25,4.3980843773444517e-25,2.9821565839817381e-27,2.4578458929705379e-27,1.2289229464853257e-27,1.7604845686701983e-36,1.4665373609738857e-36,4.2490550291282285e-38,3.5138830717190168e-38,4.7506300122048423e-37,1.7477151307576426e-38,4.6608053029521957e-41,8.5287908729314416e-39,4.9748368134863089e-39,6.5882517263228983e-39,9.6411085404340723e-39,6.5149132797656084e-39,2.7924214810198189e-25,2.9619041986370551e-28,4.7256563297826725e-37,1.1561004899243333e-36,6.5138064023363613e-48,6.7821558257843054e-52,1.2284051382396794e-39,8.1364453708969628e-50,8.1849870806506836e-39,7.9721853555903308e-40,1.0990255080703054e-50,1.6478575587904938e-53,9.6631158663404769e-55,9.8522941128781572e-55,6.3623227029581129e-64,1.0153373124368379e-62,1.0146438625515194e-76,1.0131249308384055e-68,6.9798202006060564e-78,7.4421638150813348e-77,4.6829185445469923e-85,1.7993731018377926e-85,2.5267565815460198e-75,4.1990463414789261e-52,1.4697832415850103e-53,5.0775861489766483e-52,3.8292498923243403e-97,1.9347159470319932e-99,1.540702237342939e-46,2.985363964870583e-102,1.4516993570348166e-41,3.5279678343127955e-41,5.1096392477818771e-52,6.1412194887764741e-66,7.4546846185412153e-46,1.1531124071092579e-116,1.1367047384311543e-116,5.9581876376610352e-16,1.5931733391700254e-120,4.4744230334515001e-58,2.4685660284393316e-69,3.6766498115738174e-44,9.7068801668501927e-69,6.6916990676536383e-46,1.0303592582089438e-54,2.6127060682977956e-54,3.5343990430980918e-72,1.8604578032121479e-56,2.6793413247032221e-67,2.4885921933917586e-70,1.8646187363510841e-70,2.6927942145353825e-74,4.3412282490545482e-63,2.97487201483557e-88
1.0888610330862304e-19,0.002366708893332293,2.6808881276596087e-28,6.8590310339063026e-36,4.3069402275662143e-39,1.9680394585635044e-40,3.9666079596312017e-51,0.0,0.0,1.9234235549393965e-26,5.5405624674805789e-42,1.5675642268401399e-60,4.1930432139181631e-61,1.1513769843441595e-77,2.8167656246161239e-39,1.7673763085358541e-58,7.8187801468881415e-25,5.2136288759687365e-39,5.3169937938721112e-50,9.228164266765532e-51,1.6415836075772389e-36,8.6047182406661871e-57,1.0680988075360435e-51,1.155756571102716e-55,5.2154574006179893e-42,5.9403194703649202e-65,1.7823853357659846e-36,6.0162359832476734e-64,1.0176739975756349e-24,3.4456610972875332e-60,2.6057449419161403e-74,5.93581838047006e-61,1.0448873943432622e-90,1.2944564769099763e-51,1.2592192493873831e-41,4.4587547054424732e-40,1.4620118449188369e-39,7.7568814311890064e-42,5.9468147977359027e-36,2.1616773597832202e-58,2.6744281312774299e-62,2.5242246577686436e-56,3.243013557934598e-55,1.8209786911020895e-51,1.3577274295235293e-40,1.373533502407264e-62,4.8783548228067844e-73,1.8409852467886675e-72,2.4586816313525928e-87,5.9937911209172341e-88,1.7055710817519772e-81,5.9251904849458121e-123,7.216956964773437e-115,1.5941197693122238e-70,1.4821102245519212e-54,3.6826700455572372e-67,2.5395593300459906e-59,9.2345833802528104e-76,6.057180165270348e-56,1.0333989103752246e-70,1.0831758466301975e-91,2.6670634274850281e-50,4.1897461341645898e-40,1.2695864994490622e-44,6.7439213178063865e-59,1.0230026146337542e-80,3.4208507467328604e-75,4.7247265915471796e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999834,1.2314636256470763e-24,1.0176739975725841e-24,1.2314636256548046e-24,8.3500384350109201e-27,6.8819685002027465e-27,3.4409842501018095e-27,1.0633326794717617e-35,8.8578856602381074e-36,2.5664292375384231e-37,2.1223853752752652e-37,2.869380527369607e-36,1.0556199389553537e-37,2.8151264039959153e-40,5.151389687238914e-38,3.0048014353401286e-38,3.9793040426903649e-38,5.8232295584479777e-38,3.9350076211217972e-38,7.8187801468014203e-25,8.293331756148073e-28,2.8542964231332586e-36,6.9828469590964339e-36,7.7331909095376953e-47,8.051775398959825e-51,7.4195670349343839e-39,9.6595879445908575e-49,4.9437321965536431e-38,4.8151999552953237e-39,1.3047630833003709e-49,1.9563364941709133e-52,1.1472051173395392e-53,1.1696643599344206e-53,1.4232261397980262e-62,2.2712689544875368e-61,4.1869562909633852e-75,2.2663199437049157e-67,2.88024232926595e-76,2.3512962675602825e-75,2.1411580378141357e-83,1.0412911017503065e-83,5.6522534009728935e-74,4.9851078165161186e-51,1.7449266644220407e-52,6.0281102759526289e-51,3.1897999174143368e-95,1.6116359461767992e-97,9.3058415119562055e-46,2.4868352815207023e-100,8.7682641185537184e-41,2.1308925721182654e-40,6.0661637154351554e-51,1.3737662348646726e-64,4.502629489085889e-45,1.7405267059974972e-114,1.7157607067372175e-114,1.6682925365215692e-15,2.4047621343015617e-118,5.312035025299578e-57,5.5224668359034076e-68,2.2206964890272189e-43,2.1713902551604687e-67,4.0417862156191808e-45,1.2232425054578558e-53,3.1018046293533046e-53,7.9063092842871811e-71,2.2087355035977823e-55,5.9935793686976266e-66,5.5668811946607065e-69,4.1710775284749495e-69,6.023673666851705e-73,5.1539061772899951e-62,1.2275894098796261e-86
2.4888252184828123e-19,0.002366708893332293,6.1277442929571047e-28,1.567788870743449e-35,2.0736063228898732e-38,9.4752628252200496e-40,3.8944392188966544e-50,0.0,0.0,4.3963966971559216e-26,2.6675423271372529e-41,1.5390438585392961e-59,4.1167546928266166e-60,2.2749268912496718e-76,1.3561513967836772e-38,1.7352205401195047e-57,1.7871497478565865e-24,2.5101378760415945e-38,2.5599036351876974e-49,4.4429638550452044e-50,7.9035184284813067e-36,8.4481633939390994e-56,5.1424359776578296e-51,1.1347286550065712e-54,2.51101823194351e-41,5.8322408858408376e-64,8.5814181397310115e-36,5.9067764428971312e-63,2.3261119944430646e-24,3.382970497756387e-59,2.5583358362678123e-73,5.8278216849299514e-60,2.0645214125916515e-89,1.2709050450533993e-50,6.0625986059844673e-41,2.1466984575087127e-39,7.0389577041721093e-39,3.7346045033086829e-41,2.8631353363766134e-35,2.122347653342657e-57,2.6257693983127652e-61,2.4782987372603307e-55,3.1840099417314716e-54,1.7878476764279248e-50,6.5368731180049825e-40,1.3485433429545625e-61,9.638807029301011e-72,3.6374766150806038e-71,9.726286360450298e-86,1.1842747583718939e-86,3.3699210439341987e-80,2.3439464538129109e-121,5.7062227703881685e-113,3.1570302771198122e-69,1.4551446071213484e-53,7.2763354264295489e-66,2.4933544140810906e-58,1.8245980565914988e-74,5.9469753882076307e-55,2.0418222747341802e-69,4.2849354700672289e-90,2.6185386885626858e-49,2.0171823965066066e-39,6.1125124912360314e-44,6.6212219198787935e-58,2.021280768612892e-79,7.6317298340893646e-74,1.0540605077032001e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999619,2.8147740014517476e-24,2.3261119944283771e-24,2.8147740014889571e-24,1.9085802136517488e-26,1.573021371420811e-26,7.8651068571063596e-27,5.119489125617367e-35,4.2646906456458174e-35,1.2356252023879474e-36,1.0218371971913584e-36,1.3814832075459936e-35,5.0823555999092862e-37,1.3553621836176818e-39,2.4801723858309484e-37,1.4466825453534176e-37,1.9158636020017013e-37,2.8036343635969301e-37,1.8945367819708919e-37,1.7871497478148333e-24,1.8956186871027375e-27,1.3742208606175883e-35,3.3619402246301562e-35,7.5924926652854814e-46,7.9052808385591572e-50,3.5722021419510718e-38,9.4838407251296558e-48,2.3801942428141661e-37,2.3183115021838152e-38,1.2810241325765941e-48,1.9207427716882032e-51,1.1263327906122018e-52,1.1483834106430099e-52,2.8120550200143469e-61,4.4876447127684491e-60,1.6563182553304275e-73,4.477866294340524e-66,1.1393952050116928e-74,7.6143673551477719e-74,1.0295439200584411e-81,6.7317601755478243e-82,1.1167900226223681e-72,4.8944084153478294e-50,1.7131793463968027e-51,5.9184344148885693e-50,3.0626087117228129e-93,1.5473730096279234e-95,4.4803621038005481e-45,2.3876743383895983e-98,4.2215417333523824e-40,1.0259330465081649e-39,5.955795508666941e-50,2.7143305811227599e-63,2.1678222563022781e-44,3.3375112687141415e-112,3.2900217517512472e-112,3.8132400739384184e-15,4.6112034326600809e-116,5.2153874877475454e-56,1.0911802816002589e-66,1.069169769460615e-42,4.2903011876209041e-66,1.9459460570082542e-44,1.2009867331161579e-52,3.0453701469254122e-52,1.5621534822313717e-69,2.1685496142594727e-54,1.1842302823671401e-64,1.0999219148421538e-67,8.2413463096180533e-68,1.1901767206318729e-71,5.0601356471339594e-61,4.8562228794117767e-85
5.288753589275976e-19,0.002366708893332293,1.3021456627501671e-27,3.3315955283359179e-35,9.0559836095684955e-38,4.1380962145682725e-39,3.4445873903802657e-49,0.0,0.0,9.3423429821034473e-26,1.1649858169413507e-40,1.36126687249932e-58,3.6412229067969501e-59,4.0481108319412417e-75,5.9226694429007052e-38,1.5347829169890617e-56,3.7976932141800458e-24,1.0962431576897831e-37,1.1179771727472305e-48,1.940359042131855e-49,3.4516741416906197e-35,7.4723048494788635e-55,2.2458368926981496e-50,1.0036546448799685e-53,1.0966276322364476e-40,5.1585510229551902e-63,3.7477307556452152e-35,5.2244773675029423e-62,4.9429879881252192e-24,2.9921990942505057e-58,2.2628190757174223e-72,5.1546422824491831e-59,3.673705546587897e-88,1.124101119805239e-49,2.6476960620235782e-40,9.3751961520107433e-39,3.0740977714552833e-38,1.6309999031611827e-40,1.2504064226806963e-34,1.8771924697727425e-56,2.3224632967054856e-60,2.1920271669374186e-54,2.8162207352392317e-53,1.5813310217311533e-49,2.8548242270767242e-39,1.1927713245696367e-60,1.7151742010951726e-70,6.4726952868100912e-70,3.4712400605759153e-84,2.1073630842198293e-85,5.9965944424212978e-79,8.3653785569502189e-120,4.0785665199737029e-111,5.6237467921280815e-68,1.2870589257658678e-52,1.2947850116030756e-64,2.2053437508491991e-57,3.2467747419806224e-73,5.2600323539091074e-54,3.6333137927809826e-68,1.5292627026790663e-88,2.3160678160016964e-48,8.8095653657047064e-39,2.6694948012710619e-43,5.8563957680871689e-57,3.5967611053209445e-78,1.4293385356074352e-72,1.9741386601780206e-71,0.88168480800000004,0.0,0.0094599999999999997,0.1088499999999919,5.9813947529684906e-24,4.9429879880610769e-24,5.9813947531309961e-24,4.0557329537323457e-26,3.3426704140382638e-26,1.6713352070201806e-26,2.2358154021330646e-34,1.8625024483683849e-34,5.3962998861399257e-36,4.4626315004163283e-36,6.0333001154673469e-35,2.2195982157171355e-36,5.9192227504475158e-39,1.0831564408441946e-36,6.3180427530408028e-37,8.3670796922957819e-37,1.2244207846751208e-36,8.2739398675245444e-37,3.7976932139977009e-24,4.0281897100215037e-27,6.0015835379641255e-35,1.4682476221317729e-34,6.7154737680712683e-45,6.9921313870030353e-49,1.5600745255128129e-37,8.3883497212854774e-47,1.0394933589956164e-36,1.0124675409640579e-37,1.133051338576842e-47,1.6988752312508571e-50,9.9622860434250667e-52,1.0157321324377455e-51,5.003901667349764e-60,7.985523993343896e-59,5.9112820919447479e-72,7.9681237948228614e-65,4.0664204294078486e-73,2.4162513438217855e-72,4.9815861355019675e-80,4.2735823424344074e-80,1.9872681725191204e-71,4.3290488156154789e-49,1.5152877307252802e-50,5.234788215386623e-49,2.9635260183564204e-91,1.4973118094173178e-93,1.9566918389530579e-44,2.3104273869401483e-96,1.8436581866325235e-39,4.4805191525739608e-39,5.2678336819432195e-49,4.8300062445498163e-62,9.4674491475957765e-44,6.458760410293706e-110,6.3668586393914593e-110,8.103135116395791e-15,8.9236172199695066e-114,4.6129511704757706e-55,1.941724706969682e-65,4.6693453046665572e-42,7.6343615689192929e-65,8.4984574866440855e-44,1.0622591425135009e-51,2.6935953509790523e-51,2.7797686573866426e-68,1.9180575743539233e-53,2.1072745127289479e-63,1.9572522815353568e-66,1.466503542463022e-66,2.1178569976386009e-70,4.4756326757187431e-60,1.7331523491148397e-83
1.0888610330862304e-18,0.002366708893332293,2.6808881312389089e-27,6.8593493350682916e-35,3.780694899925123e-37,1.7275737121262567e-38,2.895383260954744e-48,0.0,0.0,1.9234235554056394e-25,4.8635864583914643e-40,1.1442268433957181e-57,3.0606672562487804e-58,6.827730527601691e-74,2.4725979046605332e-37,1.2900775193385873e-55,7.8187801467786304e-24,4.5765993874262317e-37,4.6673346267376359e-48,8.1006170364702234e-49,1.4410060077756814e-34,6.2809224660386617e-54,9.37592691112322e-50,8.4363220361562522e-53,4.5782044929351303e-40,4.3360729733368077e-62,1.5646038162423051e-34,4.3914888599607741e-61,1.0176739975278708e-23,2.5151236320811758e-57,1.9020357795097906e-71,4.3327874290791927e-58,6.1962413638606618e-87,9.4487472336340271e-49,1.1053609625472383e-39,3.9139598422690615e-38,1.2833753159324342e-37,6.809103530399004e-40,5.2202006715722176e-34,1.5778933889436888e-55,1.9521703394392128e-59,1.8425309128020823e-53,2.3672032172286279e-52,1.3292040038548697e-48,1.1918329153139763e-38,1.0025961841299256e-59,2.8928919521362651e-69,1.0917146669912964e-68,1.1728531394847331e-82,3.5544076749712322e-84,1.0114133004205336e-77,2.8264724523058081e-118,2.7583355044662948e-109,9.4901378829529211e-67,1.0818505778125525e-51,2.1838441710851912e-63,1.8537243178665094e-56,5.4761601210204267e-72,4.4213740843782551e-53,6.1281149215275895e-67,5.1670308083187018e-87,1.9467945528613015e-47,3.6778200223318297e-38,1.11446153565853e-42,4.9226534549926119e-56,6.0664632306808495e-77,2.4688268678319867e-71,3.4098335480066636e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998332,1.2314636255631578e-23,1.0176739975010927e-23,1.2314636256310002e-23,8.3500384330106704e-26,6.881968498538691e-26,3.4409842492738053e-26,9.3340891823866155e-34,7.7755810872674941e-34,2.2528489756761553e-35,1.8630608040252831e-35,2.5187840324414871e-34,9.2663856201713865e-36,2.4711589857536586e-38,4.5219649206653653e-36,2.6376584784323136e-36,3.4930910651755317e-36,5.1117157484980904e-36,3.4542070229317265e-36,7.8187801460173758e-24,8.29333175563066e-27,2.5055429852768896e-34,6.1296447969296477e-34,5.6447603337990773e-44,5.8773077547066248e-48,6.5130040424825575e-37,7.0509133783877277e-46,4.3396801479378101e-36,4.2268526827707665e-37,9.5239792229471843e-47,1.4280069991541401e-49,8.3739017992391151e-51,8.5378407785444584e-51,8.4398115704336623e-59,1.3468753406568019e-57,1.9972885415175868e-70,1.3439405342819174e-63,1.3739514726991377e-71,7.6570517069458498e-71,2.5667480452449137e-78,2.7086494238098816e-78,3.3518182284510831e-70,3.6388263736970228e-48,1.2736906405649742e-49,4.4001549139337817e-48,3.0519719039933645e-89,1.5419988150991868e-91,8.1688032401399935e-44,2.3793816767827436e-94,7.6969100197833577e-39,1.8705285484496842e-38,4.4279316234334182e-48,8.146511505276559e-61,3.9524734985941572e-43,1.329888700178461e-107,1.3109657263032354e-107,1.6682925071805229e-14,1.8374159724933634e-111,3.8774634098547339e-54,3.2750250652785676e-64,1.9493597696674672e-41,1.2876466092446586e-63,3.5479385493215414e-43,8.928927778749115e-51,2.2641290991534732e-50,4.6884861445854978e-67,1.6122429605016482e-52,3.5542264661633335e-62,3.3011920598484147e-65,2.4734725730645294e-65,3.5720791390747461e-69,3.762038941110328e-59,5.8559361421762676e-82
2.208832381403496e-18,0.002366708893332293,5.4383730745357089e-27,1.3915418914723644e-34,1.5445372360933471e-36,7.0577023166993568e-38,2.3738101411218795e-47,0.0,0.0,3.9018020706193895e-25,1.9869337636436907e-39,9.3810632134953212e-57,2.5093199392305907e-57,1.1214567648290585e-72,1.0101369231252853e-36,1.0576834935565122e-54,1.5860954011782454e-23,1.8696901804987811e-36,1.9067584902932637e-47,3.3093663727636006e-48,5.8869797301290236e-34,5.1494797148613786e-53,3.8303720541641168e-49,6.9166065041370122e-52,1.8703459184402219e-39,3.5549746185743759e-61,6.3919171069050561e-34,3.6004092579895161e-60,2.0644243948742403e-23,2.0620503106924915e-56,1.5594038503208411e-70,3.5522809106510224e-57,1.0177345044479104e-85,7.7466538512850341e-48,4.5157600116169733e-39,1.598980304858208e-37,5.2430070030579969e-37,2.7817409658445482e-39,2.1326223051902894e-33,1.2936523469378226e-54,1.6005071888573361e-58,1.5106181624359834e-52,1.9407762166177179e-51,1.0897617457906064e-47,4.8690263268834943e-38,8.2198895223992017e-59,4.7515836093145774e-68,1.79314461864054e-67,3.8560837584255803e-81,5.8382297980832744e-83,1.6612493818394494e-76,9.2928237174348793e-117,1.8145248643907371e-107,1.5591515977358532e-65,8.8696646567469694e-51,3.5869706062523631e-62,1.5197952149832463e-55,8.9946093115659845e-71,3.6249095208643123e-52,1.0065447390219471e-65,1.6988052131952464e-85,1.5960997947378362e-46,1.5025094007258513e-37,4.5529390558163547e-42,4.0358886142654652e-55,9.9641837867052203e-76,4.1019927619433795e-70,5.6654892595576428e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996617,2.4981119259476159e-23,2.0644243947648444e-23,2.4981119262247752e-23,1.6938649388035844e-25,1.3960564664601637e-25,6.9802823323192017e-26,3.8132799945273832e-33,3.1765785848422911e-33,9.2036231487936364e-35,7.6112112835850831e-35,1.0290054631386243e-33,3.7856208791968499e-35,1.0095490838027069e-37,1.8473702181025341e-35,1.0775695530822407e-35,1.4270416768261105e-35,2.088302674596936e-35,1.4111562777436851e-35,1.5860954008672475e-23,1.6823615845935471e-26,1.0235960630010246e-33,2.5041599046460758e-33,4.6279155598178487e-43,4.8185720161968908e-47,2.6607746652396342e-36,5.7807647885689127e-45,1.7729009397349681e-35,1.7268072428894244e-36,7.8083335939624083e-46,1.1707664183520561e-48,6.8654308002845413e-50,6.9998380014970256e-50,1.3862415922523953e-57,2.2122467924505349e-56,6.5666472458389223e-69,2.2074263360204032e-62,4.5172512824378618e-70,2.4343394709036092e-69,1.4249167725609842e-76,1.7221876756500908e-76,5.5053714731494406e-69,2.9833297088240417e-47,1.044248540207586e-48,3.6075128433745377e-47,3.386188522461591e-87,1.7108606938261885e-89,3.3372226553340469e-43,2.6399440293767688e-92,3.1444388996827936e-38,7.6417194706698353e-38,3.630285874121572e-47,1.3380669627232661e-59,1.614714264835438e-42,2.9500121774682646e-105,2.9080366000073122e-105,3.3842504464602907e-14,4.0758375510095048e-109,3.1789787697248552e-53,5.3792567211225135e-63,7.9637708928960693e-41,2.1149632398226378e-62,1.4494485339417438e-42,7.3204738440563609e-50,1.8562696732039048e-49,7.7008525854951857e-66,1.321814182730786e-51,5.8378276260276641e-61,5.4222179008304524e-64,4.0626861287521378e-64,5.8671630648968409e-68,3.0843468168560027e-58,1.9253076724656546e-80
4.448775078038027e-18,0.002366708893332293,1.0953342986406574e-26,2.8029805938803722e-34,6.2432665267570075e-36,2.8528361268330812e-37,1.9223730170671777e-46,0.0,0.0,7.8585591043395267e-25,8.0315039598434604e-39,7.5970285970462738e-56,2.0321123531255497e-56,1.8179296629858777e-71,4.0831349517948422e-36,8.5653951538170152e-54,3.1945301741016715e-23,7.5575866471088666e-36,7.7074227136821395e-47,1.3376987974515762e-47,2.3796113313697046e-33,4.1701821821311181e-52,1.5482976121275959e-48,5.6012472685998518e-51,7.5602372444509384e-39,2.8789106483266134e-60,2.5837150924929208e-33,2.9157069797904669e-59,4.1579251892296663e-23,1.6699018034470621e-55,1.2628456716935441e-69,2.8767291810355683e-56,1.6497914882802691e-84,6.2734411341527305e-47,1.8253422432400943e-38,6.4633340465970084e-37,2.1193073257392737e-36,1.1244241730691826e-38,8.6204003337361437e-33,1.0476332340410098e-53,1.2961322165500126e-57,1.223337751890593e-51,1.5716908961965513e-50,8.8251730974100022e-47,1.9681382760671601e-37,6.6566800742979527e-58,7.7025214373339845e-67,2.9067646983179986e-66,1.2507113585899388e-79,9.4643609523010773e-82,2.6929568322145472e-75,3.0141055451243154e-115,1.1773254855445935e-105,2.5277687079312394e-64,7.182884389688596e-50,5.8146339179180008e-61,1.2307696039008689e-54,1.4580648873067402e-69,2.9355455798260554e-51,1.6316524496127487e-64,5.510024461235157e-84,1.2925629953459691e-45,6.0733825596464617e-37,1.8403707962009839e-41,3.2683670715643358e-54,1.6152370376385351e-74,6.687283480485749e-69,9.2361768057176731e-68,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999993185,5.0314085261238937e-23,4.1579251887874712e-23,5.0314085272442162e-23,3.4115871283960293e-25,2.8117756984975883e-25,1.4058878492562578e-25,1.5413887426406091e-32,1.2840238528969196e-32,3.72025162729699e-34,3.0765732914977658e-34,4.1594046057203362e-33,1.5302084851416712e-34,4.0807588597866935e-37,7.4673657900789784e-35,4.3557084218301937e-35,5.76833062163678e-35,8.4412533028668224e-35,5.7041193062012691e-35,3.194530172844569e-23,3.3884184022891092e-26,4.1375389428388347e-33,1.0122214713001579e-32,3.7478060031875898e-42,3.9022045922187966e-46,1.0755276616521676e-35,4.6814132066425507e-44,7.1663490530061709e-35,6.9800309941170466e-36,6.3233910091980281e-45,9.4811700606197172e-48,5.5598041445288594e-49,5.6686507771225524e-49,2.2471573825363633e-56,3.5861473860172573e-55,2.129875970862232e-67,3.5783331271611821e-61,1.465159264175459e-68,7.761073225850711e-68,8.3907971820642048e-75,1.0980739540020964e-74,8.9244442969050612e-68,2.4159777446930689e-46,8.4565954170999956e-48,2.9214574296576169e-46,3.985915340305026e-85,2.0138707718097035e-87,1.3489587470035095e-42,3.1075037750410392e-90,1.2710324887003152e-37,3.0889052001804885e-37,2.939899630269405e-46,2.1690642134266141e-58,6.526932215454135e-42,6.9431673535153982e-103,6.8443739248575109e-103,6.8161661178113541e-14,9.5929553419150659e-107,2.5744194280772848e-52,8.7200215810230218e-62,3.21908366481691e-40,3.4284459602687062e-61,5.8589016713632033e-42,5.9283085236764906e-49,1.5032550570249885e-48,1.2483413939946123e-64,1.0704393891969535e-50,9.4633700947089277e-60,8.7896489726723597e-63,6.5857892881280542e-63,9.5109642104167996e-67,2.4977840195669066e-57,6.2447151636271133e-79
