Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127),S(26146)
0.0,0.009786956149599107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.272340848728248e-21,0.009786956149599107,6.5697738071229321e-23,1.1897970989171187e-29,2.8100767909786993e-36,1.6303881763095272e-36,2.6212440798047849e-50,0.0,0.0,2.8871861169989867e-24,1.0090497926238217e-40,9.7016685480549305e-55,3.9992825945493697e-54,4.008297631055844e-72,1.3918236581342263e-36,1.5994099542295272e-54,1.9339195766231874e-20,7.7200965593295762e-36,9.2554882971437601e-41,9.3653111221631259e-43,3.7622441022849515e-32,2.3058344213264749e-54,2.0301383504392461e-43,2.5367934284018948e-52,6.1866716104277641e-38,1.8550912064391769e-57,6.5719566391655419e-35,2.3351047585082183e-57,1.5043535170811152e-20,2.9268838943276055e-53,2.9386108974475112e-62,2.2694578281640557e-53,6.386966862212288e-79,7.228817573304349e-51,1.3348127830787532e-37,4.9690613762078466e-37,1.068779071369368e-36,9.4039618871484171e-38,1.5274911727343525e-34,5.007207889687893e-54,3.1044558083180418e-53,4.8278369452811186e-52,1.3598525957062474e-50,2.8151211966422863e-51,8.2614922882636238e-39,1.5048345747365707e-58,3.6400272302770154e-68,8.4584635042353108e-68,1.0801763275917095e-80,2.990009048015719e-79,1.0120017145391248e-74,8.5465527611172706e-105,3.3967961876279266e-103,7.0301361721006136e-67,1.6467834916784701e-51,5.5609385844712462e-66,1.2596694908246976e-55,5.1406613369644284e-73,1.6781495943883914e-52,6.4155129747455606e-70,2.9760602694829638e-86,8.6894872566526717e-50,1.1880528221374633e-37,7.3105763236470803e-41,6.9798824494093133e-56,6.1452510530584076e-75,4.7037707064913521e-73,5.9390157775104324e-71,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999938,2.152325494038569e-20,1.5043535170793518e-20,2.1523254940382961e-20,1.7673247798194763e-23,1.3877281198957309e-23,6.9386405994841678e-24,3.8979812878790777e-34,2.7612902539414893e-34,8.1548940358211559e-37,7.0094079887255418e-37,9.0748349058455393e-35,3.5269757289573446e-37,7.3176997211953448e-39,1.3378486848669301e-33,2.0215548753356091e-33,1.4410167318414797e-33,7.7748747666877271e-34,8.0142661505917603e-36,1.9339195766197282e-20,3.0095754585942211e-23,1.1213553317136611e-32,3.6401825466164791e-34,4.7514511302834385e-46,3.6010576915281283e-52,5.8883293286342435e-37,2.7964507125608127e-49,7.8043245765856776e-36,7.71167902282974e-37,3.2909573281332943e-50,1.5556208862555806e-52,1.3428744866051787e-52,8.7628823575473177e-53,3.289855437250178e-64,3.5402750816245688e-62,9.2560773593192872e-75,2.2133220186843518e-65,1.3322489972900885e-76,2.3822670549281695e-71,1.1749495192149861e-81,8.611792488937246e-82,5.7568478434041876e-71,1.2641278232028767e-51,1.0649254252238138e-51,1.4710110887118095e-51,4.326801724723227e-96,1.2290066028876525e-97,9.7608990196083536e-41,1.3187856047921504e-99,3.8739459627004535e-39,1.7051961221017476e-38,9.4525322365685536e-52,1.7139483978253742e-66,2.3060823550622912e-41,6.847134323280885e-113,2.6141670200169314e-113,6.1441028462748381e-16,3.3522014824834912e-116,2.430111906226836e-49,2.3729374839401715e-63,1.5352858395032647e-40,3.200266175541572e-65,2.1411798352751495e-41,4.5132057628548005e-52,1.1393069140871729e-51,1.0627679596504332e-65,5.6263207670108323e-52,3.0376234697914106e-65,3.2651870601956372e-67,4.5313652323381488e-67,4.8605902585644726e-69,2.1600863483944774e-53,2.0116990622533121e-81,1.0511722833402809e-91,7.6682533931824607e-67,2.2259012610673632e-67,9.4434325010430759e-68,7.9669527240492979e-82,9.7629672842292086e-75,3.3249780598869469e-69,2.2324015834137536e-89,5.6608113414213402e-103
3.562554376439094e-21,0.009786956149599105,1.8395366661714417e-22,3.3314320407074022e-29,1.697286381773838e-35,9.8475445857002908e-36,3.1119409894226174e-49,0.0,0.0,8.0841211280431702e-24,6.0946607477286173e-40,1.1517822354117387e-53,4.7479482962532642e-53,8.9664014686788108e-71,8.4066148951626023e-36,1.898819497666868e-53,5.4149748145480005e-20,4.6629383218372748e-35,5.5903149314744179e-40,5.6566479177866578e-42,2.2723954377789278e-31,2.7374866249992344e-53,1.226203563691439e-42,3.0116811581982954e-51,3.7367496526986699e-37,2.2023642803022932e-56,3.9694618100568648e-34,2.7722363693263513e-56,4.2121898478294007e-20,3.4747965593488137e-52,3.4887188574487643e-61,2.694300333613818e-52,1.4287389392555588e-77,8.5820522505413494e-50,8.0622692096693217e-37,3.0013130712309039e-36,6.4554255910998845e-36,5.6799929798103825e-37,9.2260466833176128e-34,5.9445572077796681e-53,3.6856099356328122e-52,5.7316080214171857e-51,1.614417001615222e-49,3.3421118845916065e-50,4.9899413420099516e-38,1.7865396411474822e-57,8.1425953127973792e-67,1.8921244520457614e-66,2.6703260453601672e-79,6.6885306457469426e-78,2.2638073553487567e-73,3.5267589275839777e-103,1.5454800713525651e-101,1.6541925444153293e-65,1.9550613613117967e-50,1.2439597175845801e-64,1.495479619511037e-54,1.1499453782310335e-71,1.9922991984375462e-51,1.435429826461472e-68,1.2280795898618249e-84,1.0316159294592236e-48,7.1758390454661016e-37,4.4155880994977375e-40,8.2865164438074772e-55,1.3746680795459378e-73,1.4789407704414867e-71,1.8673215846102238e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999828,6.0265113833086029e-20,4.2121898478187515e-20,6.0265113833069551e-20,4.9485093834933667e-23,3.8856387357033066e-23,1.9428193678550872e-23,2.3543806978741431e-33,1.667819313375226e-33,4.9255559975680079e-36,4.23368242513682e-36,5.4812002831282339e-34,2.1302933402641806e-36,4.4198906316944549e-38,8.0806060565970231e-33,1.2210191447014921e-32,8.7037410603167369e-33,4.6960243591121902e-33,4.8406167549952036e-35,5.4149748145271096e-20,8.4268112840544613e-23,6.7729862035369316e-32,2.1986702581479104e-33,5.625531847541572e-45,4.27517569140406e-51,3.5565509144824911e-36,3.3199462859443647e-48,4.7138120442486993e-35,4.6578541298595225e-36,3.9070245399683388e-49,1.8468331161844592e-51,1.5942605905613768e-51,1.0403293935409513e-51,7.3592750189445982e-63,7.9194537465713003e-61,3.8195462391157497e-73,4.9511128228658322e-64,5.4975627899465128e-75,5.3293270853722044e-70,4.8484988234338397e-80,3.5538696181913307e-80,1.287783858563981e-69,1.5007725559362907e-50,1.26427948509031e-50,1.7463843698969015e-50,3.2571326906204207e-94,9.251724109595276e-96,5.8955830077538482e-40,9.9275630795871152e-98,2.3398633615043259e-38,1.0299384577582731e-37,1.1222046271211167e-50,3.8340340225025967e-65,1.3928737423756596e-40,9.3463739674037124e-111,3.5683515803668912e-111,1.7203487969125547e-15,4.5757724618193316e-114,2.8850288550702326e-48,5.3095517272715046e-62,9.2731264710874301e-40,7.1588674239045891e-64,1.2932726204153763e-40,5.3580778813166656e-51,1.3525851683173127e-50,2.3773694150108196e-64,6.6795680144980708e-51,6.7950421968133322e-64,7.3040928462326483e-66,1.0136482770131728e-65,1.0872945984945865e-67,2.5644545128141103e-52,8.301332507714378e-80,7.9129625761507779e-90,1.7153576109707407e-65,5.3335074578451297e-66,2.1124580767535107e-66,3.2875853490388141e-80,2.1839367302023662e-73,7.4378429208452127e-68,9.212067641218739e-88,5.3147656437438787e-101
8.142981431860788e-21,0.009786956149599105,4.2046552377978199e-22,7.6147025792458504e-29,8.1717033085066091e-35,4.7411688178942239e-35,3.0553221248717952e-48,0.0,0.0,1.847799115191556e-23,2.9343167973711668e-39,1.1308266924220404e-52,4.6615637922195962e-52,1.7716098333854101e-69,4.0474231979021456e-35,1.8642722426672157e-52,1.2377085290409929e-19,2.2450040794563568e-34,2.6914959968085699e-39,2.7234324743252327e-41,1.0940605849426896e-30,2.687680601499484e-52,5.9036423234651148e-42,2.9568864201437925e-50,1.7990841043128421e-36,2.162294310279151e-55,1.9111249906706572e-33,2.7217981065959034e-55,9.6278625093350854e-20,3.4115758672377442e-51,3.425244862061697e-60,2.6452800445621242e-51,2.8229473810539624e-76,8.4259098025164672e-49,3.8816355730034889e-36,1.4450030482032889e-35,3.108009539585475e-35,2.7346721167418681e-36,4.4419443303146814e-33,5.8364015196365257e-52,3.6185536901681713e-51,5.6273267433559418e-50,1.5850441855327723e-48,3.2813052666136926e-49,2.4024419572751476e-37,1.7540352821092583e-56,1.6088396192371383e-65,3.7385190670121209e-65,6.3745171102559707e-78,1.3215409466554462e-76,4.4729018499734473e-72,1.3951507597261815e-101,7.3710149410144285e-100,3.3405354754160928e-64,1.9194908378728842e-49,2.4578547767746859e-63,1.4682707585175291e-53,2.272098284114048e-70,1.9560511671560185e-50,2.8364373265999157e-67,4.8581606131285536e-83,1.0128466379718712e-47,3.4548576064094846e-36,2.1259155949389242e-39,8.1357509826245906e-54,2.7161124737146841e-72,3.2994355023186346e-70,4.1658917335120276e-68,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999607,1.377488316185111e-19,9.6278625092838171e-20,1.377488316184318e-19,1.131087859083648e-22,8.8814599672994877e-23,4.4407299836665076e-23,1.1335329585080054e-32,8.02983205838035e-33,2.371443185514837e-35,2.0383358430412759e-35,2.6389619906161746e-33,1.0256445419417133e-35,2.1279870790623059e-37,3.89046397559418e-32,5.8786815774577106e-32,4.1904766561863231e-32,2.2609335822019963e-32,2.3305485966487526e-34,1.237708529030935e-19,1.9261282934937512e-22,3.260901304602951e-31,1.0585650845434074e-32,5.5152050358440455e-44,4.1973928453129754e-50,1.7123261687479518e-35,3.2595429505366028e-47,2.2694975868575398e-34,2.2425562599444271e-35,3.8359398616984966e-48,1.8132317050871912e-50,1.5652545017844931e-50,1.0214015677598105e-50,1.454068729367351e-61,1.5647506061045376e-59,1.5109745080188204e-71,9.7825646038971625e-63,2.1747811681673054e-73,1.0531110473660955e-68,1.9180500383293402e-78,1.4060410351009508e-78,2.5444439904571173e-68,1.4734673967016975e-49,1.2412771044079475e-49,1.714610532601573e-49,2.5753597173562178e-92,7.3151817420811552e-94,2.8384694347677135e-39,7.8495561827086029e-96,1.1265434860031693e-37,4.9587103232041457e-37,1.1017871574810957e-49,7.5754051512495835e-64,6.7060874872916848e-40,1.4765225041046572e-108,5.6372144212182497e-109,3.9322258213050958e-15,7.228718903893013e-112,2.8325384378909703e-47,1.0492004486189503e-60,4.4646112220070591e-39,1.4144715656714686e-62,6.2265509596179242e-40,5.2605926361154377e-50,1.3279761387903747e-49,4.697281343013198e-63,6.5580394857265205e-50,1.3425858317619411e-62,1.4431656619489753e-64,2.0027981810344803e-64,2.1483109018786845e-66,2.5177966476891719e-51,3.2839245861431768e-78,6.2565415722584351e-88,3.3892575764929766e-64,1.0851333409904931e-64,4.1738611800341365e-65,1.3005360702484143e-78,4.3150909566138045e-72,1.469592422786284e-66,3.6442023482641362e-86,4.5592944928849859e-99
1.7303835542704176e-20,0.009786956149599105,8.9348923838829028e-22,1.6181246276154272e-28,3.5687975248948529e-34,2.0705929851387547e-34,2.7023978222752699e-47,0.0,0.0,3.9265731206796434e-23,1.28149323706738e-38,1.0002034285685686e-51,4.1231003837032753e-51,3.1524850416231744e-68,1.7676160458798776e-34,1.6489276864487595e-51,2.6301306242182982e-19,9.8045226303828183e-34,1.1754470137362943e-38,1.1893945125149188e-40,4.7780500098835545e-30,2.3772230550135419e-51,2.5782757054565819e-41,2.6153325529420583e-49,7.8570729452478873e-36,1.9125248303021963e-54,8.346384931753854e-33,2.407399601996956e-54,2.0459207832382905e-19,3.0175002197158624e-50,3.029590290825665e-59,2.3397202426376288e-50,5.0232840357533928e-75,7.4526218047268324e-48,1.6952122343141744e-35,6.3107079478051178e-35,1.3573494206838962e-34,1.1943031596255944e-35,1.9399137893759166e-32,5.1622310530260971e-51,3.2005697601281581e-50,4.977306776973189e-49,1.401953632022209e-47,2.9022773484859623e-48,1.049209520452502e-36,1.55142446397464e-55,2.8628441420854832e-64,6.6524949314762143e-64,1.5270051123434632e-76,2.3516115136090722e-75,7.9592898556936385e-71,4.9791939650975667e-100,3.5310957712254692e-98,6.0032451316616799e-63,1.6977679085229964e-48,4.3736212524808465e-62,1.2986688582863779e-52,4.0430774956011201e-69,1.7301051056981658e-49,5.0475092046296166e-66,1.7338429316554946e-81,8.9585138157232356e-47,1.5088270837361104e-35,9.2844319312627754e-39,7.1959796091885254e-53,4.8331770253401846e-71,6.1794775398053125e-69,7.8022541666909131e-67,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999165,2.9271626718945882e-19,2.0459207832159021e-19,2.9271626718911263e-19,2.403561700550403e-22,1.8873102430415974e-22,9.4365512152816729e-23,4.9504362355317155e-32,3.506838622421476e-32,1.0356715424439334e-34,8.9019481448536114e-35,1.1525040330385523e-32,4.4792591753719768e-35,9.2934786473513241e-37,1.6990678297821864e-31,2.5673746916573746e-31,1.8300912494296901e-31,9.8740909542018704e-32,1.0178118011837118e-33,2.630130624174374e-19,4.093022623655388e-22,1.4241212712552952e-30,4.6230318340720586e-32,4.874700108698464e-43,3.7125464378002047e-49,7.4781782471703305e-35,2.8830288265707071e-46,9.9114922121235389e-34,9.7938323600843376e-35,3.3928453670675937e-47,1.6037829090361965e-49,1.3844498811252195e-49,9.0341811987829914e-50,2.5874376133667844e-60,2.7843900992286234e-58,5.3925606922408376e-70,1.7407551031435854e-61,7.7616395109582962e-72,1.8744046724244054e-67,6.8456143896972004e-77,5.0192462827661155e-77,4.527702472528328e-67,1.3032652265673632e-48,1.0978955453409333e-48,1.5165535995942653e-48,1.8408208213004605e-90,5.2287603840169872e-92,1.2396341753513855e-38,5.6107216265674227e-94,4.9199113731449748e-37,2.1655990752058926e-36,9.7451826343326915e-49,1.3480028724575997e-62,2.9287245896586724e-39,2.1121874617270435e-106,8.064119299863892e-107,8.3559798693797768e-15,1.0340790208998716e-109,2.5053481708288557e-46,1.8670962410746135e-59,1.9498130169250976e-38,2.5169765759780713e-61,2.7192983893918225e-39,4.6529346110297383e-49,1.1745798555810802e-48,8.3585611749765242e-62,5.8005116573247285e-49,2.3890597532698427e-61,2.5680361874814909e-63,3.5638723540555078e-63,3.8228044663100277e-65,2.2269626217419587e-50,1.172009358715187e-76,4.4719143054523807e-86,6.0310027689402187e-63,1.9565316493249555e-63,7.4271629613262581e-64,4.641520856767647e-77,7.6784738119812588e-71,2.6150611963270809e-65,1.3005899331064597e-84,3.3804867448520972e-97
3.5625543764390946e-20,0.009786956149599107,1.8395366687382374e-21,3.3314344149297236e-28,1.4899027148936215e-33,8.6443181218240058e-34,2.2715282027787509e-46,0.0,0.0,8.0841211345102529e-23,5.3499820044076269e-38,8.4073125856459077e-51,3.4657143079630372e-50,5.3171267991391284e-67,7.379449035872362e-34,1.3860230758418741e-50,5.4149748145925918e-19,4.0931951957873721e-33,4.9072598951365222e-38,4.9654879569727047e-40,1.9947418230149806e-29,1.9981992161758399e-50,1.0763793537609083e-40,2.1983445963524083e-48,3.28017328785296e-35,1.6075923582426875e-53,3.4844514100978262e-32,2.0235644223470297e-53,4.212189847862437e-19,2.5363907527180114e-49,2.5465531859410487e-58,1.966675842767848e-49,8.4725027471799051e-74,6.2643776829304652e-47,7.0771773741209675e-35,2.6345963416844367e-34,5.6666666368035796e-34,4.9859805921858032e-35,8.0987581978671377e-32,4.3391662546307925e-50,2.6902717321675235e-49,4.1837262511466845e-48,1.1784265017120432e-46,2.4395389863374166e-47,4.3802432098245706e-36,1.3040659452231299e-54,4.8286050864549445e-63,1.1220405051154919e-62,3.9007670966795899e-75,3.9663365658102009e-74,1.34245056955343e-69,1.6823571068034147e-98,1.8017040058546161e-96,1.0173319647047942e-61,1.4270762252477565e-47,7.3767515038493737e-61,1.0916094260835407e-51,6.8192411340385463e-68,1.4542575878630944e-48,8.5135415146633586e-65,5.8582628346146535e-80,7.5301706546966328e-46,6.2990560595666266e-35,3.8760675670055671e-38,6.0486544509886108e-52,8.1518594842204064e-70,1.0673510720980146e-67,1.3476453782452575e-65,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998279,6.0265113833174473e-19,4.2121898477689687e-19,6.0265113833029922e-19,4.9485093834764405e-22,3.8856387356345458e-22,1.9428193678481294e-22,2.0667096787662455e-31,1.4640360925639825e-31,4.3237248168441903e-34,3.7163881148772356e-34,4.8114774670448187e-32,1.870002531129718e-34,3.8798443934676876e-36,7.0932737271751309e-31,1.0718283948859762e-30,7.6402707121426206e-31,4.1222386017554442e-31,4.2491639135707751e-33,5.4149748144092163e-19,8.4268112839187707e-22,5.9454259685563407e-30,1.9300247860982729e-31,4.0960611721261102e-42,3.1206189788135071e-48,3.1219922098662332e-34,2.4233594442012933e-45,4.1378528903794785e-33,4.0887322188858377e-34,2.8518909653433809e-46,1.3480761703527941e-48,1.163713544852727e-48,7.5937736511848287e-49,4.3640917229496669e-59,4.6962808772594426e-57,1.8220243789996111e-68,2.9360379153039248e-60,2.6224825674842297e-70,3.1629755235532586e-66,2.3131338759691669e-75,1.6966913248118237e-75,7.6366331507756344e-66,1.095472950730711e-47,9.2284736039412734e-48,1.2747546798974862e-47,1.2450310483318712e-88,3.5364490390758608e-90,5.1752286589464669e-38,3.7947868423414844e-92,2.0539661498876377e-36,9.0409498406135156e-36,8.1914131951864771e-48,2.2736038734220295e-61,1.2226848635106326e-38,2.8582864446768332e-104,1.0912650183887363e-104,1.7203487962687534e-14,1.3993521454508229e-107,2.1058960961188914e-45,3.149212178743106e-58,8.1400855278498663e-38,4.2452488837136548e-60,1.1352535473960277e-38,3.9110718987282337e-48,9.8730514181001227e-48,1.4097935134123088e-60,4.8756795544112937e-48,4.0294984653105365e-60,4.3313683825471266e-62,6.0109916316517188e-62,6.4477184860485315e-64,1.8718962681392315e-49,3.9599547347016822e-75,3.0243578094178209e-84,1.0172167676030447e-61,3.3208071218310461e-62,1.2526995911246044e-62,1.5682649938566881e-75,1.2950868423984275e-69,4.4106829329880732e-64,4.3943994360305401e-83,2.3269147830559911e-95
7.226896020776449e-20,0.009786956149599105,3.7316315339698538e-21,6.7580581812887694e-28,6.0867387350130217e-33,3.5314860147529749e-33,1.86233606147757e-45,0.0,0.0,1.639921717358922e-22,2.1856422161305479e-37,6.8928228467851976e-50,2.8414019793491087e-49,8.7333967324108738e-66,3.0147457168415692e-33,1.1363454576202081e-49,1.0984663195419906e-18,1.6722037951631262e-32,2.004775787106647e-37,2.0285638503065589e-39,8.1491712151735877e-29,1.6382444435370231e-49,4.3973608756131644e-40,1.802335718470686e-47,1.3400578175086178e-34,1.3180013421036315e-52,1.4235120958801904e-31,1.6590403723169273e-52,8.5447279771690557e-19,2.0794863813845746e-48,2.0878181580862199e-57,1.6123996776321331e-48,1.3916111210973025e-72,5.1359153029949138e-46,2.8912578791675854e-34,1.0763185703482416e-33,2.3150182200902747e-33,2.0369357602819192e-34,3.3086069798145809e-31,3.5575106680907659e-49,2.2056473053781921e-48,3.4300715505697067e-47,9.6614524355869427e-46,2.0000814510911316e-46,1.7894722744108824e-35,1.06915238292744e-53,7.930998349727186e-62,1.8429548989682046e-61,1.0760767408617982e-73,6.5147198159019745e-73,2.2049790915015e-68,5.5312220984354353e-97,9.9258149226447152e-95,1.6748502045284361e-60,1.1700033096796582e-46,1.2116336494819354e-59,8.9496735980799788e-51,1.1200624003668568e-66,1.1922882328612708e-47,1.3983662654098722e-63,1.9260682783535079e-78,6.1736888571297579e-45,2.5733699319787142e-34,1.5835000741832623e-37,4.9590523618653107e-51,1.3389453677979306e-68,1.7734197693786473e-66,2.2391329493951327e-64,0.88168480800000004,0.0,0.0094599999999999979,0.1088499999999651,1.2225208806178784e-18,8.5447279767872083e-19,1.2225208806119729e-18,1.0038404749298637e-21,7.8822957206990445e-22,3.9411478604757704e-22,8.4431833882282931e-31,5.9810651410056943e-31,1.7663826669322091e-33,1.5182658073591014e-33,1.9656455399165696e-31,7.6395705048734245e-34,1.5850430315019273e-35,2.8978337653781963e-30,4.3787687220283128e-30,3.1212998817694179e-30,1.6840689743510725e-30,1.735922105728993e-32,1.0984663194670756e-18,1.709438860420598e-21,2.428900502544623e-29,7.8847810022759147e-31,3.3576228820941803e-41,2.5584719789160145e-47,1.2754356857507816e-33,1.9868164854854662e-44,1.6904479204798747e-32,1.670380523892024e-33,2.3381525174714426e-45,1.1052342920138318e-47,9.5408267334350559e-48,6.2258344412233921e-48,7.1680337600650448e-58,7.7136554426112943e-56,5.9904175165681598e-67,4.8224510913942041e-59,8.6221489071033544e-69,5.2001840147325815e-65,7.6061005866710719e-74,5.5836200135840264e-74,1.2543196651808548e-64,8.9813491062832199e-47,7.5660602264313246e-47,1.0451209039268019e-46,8.1913225806788568e-87,2.3267046173413372e-88,2.1142497701850159e-37,2.4966705224152868e-90,8.3911219169750162e-36,3.6935230093587123e-35,6.7158154413065013e-47,3.7344011897504149e-60,4.9950666146783923e-38,3.761844015571391e-102,1.4362342129423666e-102,3.4898504137936626e-14,1.8417134267067129e-105,1.7265408524577424e-44,5.1726563436437673e-57,3.3254905455579978e-37,6.9728340368720551e-59,4.6378811596733344e-38,3.2065330360068893e-47,8.094524048158525e-47,2.3155900789735191e-59,3.9973766738470134e-47,6.618463326163362e-59,7.1142855756025821e-61,9.8730718048755196e-61,1.0590396977148752e-62,1.5346936558313561e-48,1.3019464773969853e-73,1.9895235827833168e-82,1.6707815940885489e-60,5.4712818404438546e-61,2.0575628400465197e-61,5.1561121835047957e-74,2.1271840376443007e-68,7.24455996189303e-63,1.4447823908442899e-81,1.5440531863119663e-93
