Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098)
0.0,0.003437341316144431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.887653215468395e-21,0.003437341316144431,2.2230775432891428e-26,1.5494758325089358e-33,2.0061187725317004e-38,2.4939206602564954e-39,1.8348730566546073e-51,0.0,0.0,8.2934794750899821e-26,6.1804115330094037e-42,5.5554390956291436e-59,7.3985916051946802e-59,1.2393603594254868e-75,1.2207011632507452e-38,1.1040318841241026e-57,2.5885595502864478e-23,3.3096628643246441e-38,1.1838167851591245e-46,6.4363862848464186e-48,2.6906431108510824e-35,1.9240831073682238e-56,4.6819993031138449e-49,7.2626901081946992e-55,8.462431820134003e-41,1.4200454086881462e-62,2.5698985838587736e-36,7.1770077516609164e-62,2.7517230229268255e-23,2.9899335527177581e-58,5.9430197790958425e-70,8.5043660755717032e-59,4.6017056427788731e-87,5.5149559624143313e-52,1.523701704432121e-40,2.5365441489458137e-39,7.4061054712805323e-39,1.2592004788268824e-40,8.4543670676741671e-36,3.6010271945240043e-57,2.5256997183340121e-59,3.4822843980107034e-55,4.0508675739133023e-54,6.4012237890779935e-52,2.9400258315429445e-40,1.4998164059829685e-61,4.4267559056019561e-72,1.3813869270875515e-71,1.1580303661370336e-88,4.5088047898893184e-85,1.8246732977940206e-79,7.913695728239581e-117,2.3424564399870894e-114,2.4769840281432598e-71,6.9791809459861237e-54,1.5316806328792644e-67,1.9139697311036125e-58,1.9946848460501817e-75,3.1037181171568114e-55,3.8812820544084879e-71,1.1915167891910116e-90,1.0106387338535485e-50,1.7346871108577757e-39,1.5066323564184651e-43,2.6166045633057465e-58,3.5208258281487281e-79,2.6009180555177037e-86,1.2656640656398142e-86,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999943,3.585875133832595e-23,2.7517230229251492e-23,3.5858751338337481e-23,4.1983108499528746e-26,3.4003501971148985e-26,1.700175098557632e-26,1.7916031618124027e-35,1.3934730915978577e-35,7.4183477567251695e-38,6.1369597717498608e-38,4.5964539582233396e-36,3.0538320531588069e-38,1.4864396848913639e-40,6.9082708934410024e-37,5.5842782069538078e-37,5.7206121594414215e-37,5.4072789142765853e-37,1.1284137982122561e-37,2.5885595502814223e-23,1.2177208723936684e-26,2.4807180318234121e-35,1.3565904834340607e-35,4.1590615261581336e-47,2.7233768821510982e-52,6.4419275245336836e-39,1.644414126543647e-49,1.4509369404113915e-37,1.2116307343763846e-38,2.0350544802745634e-50,4.5065654112849856e-53,6.6567539721874298e-54,5.6338669982019366e-54,2.5746904953599244e-64,2.1176917280789662e-62,8.33887223668348e-76,2.2597028792487696e-67,1.2212113157988724e-77,9.4701108710143152e-75,6.2570214705390353e-84,4.9209622185984819e-84,1.5926741807996997e-73,3.0724758261110444e-52,3.232939049498689e-53,3.7140746819637695e-52,7.0551220678429527e-97,5.8624188396109382e-99,1.2269158650115722e-44,1.5770188521370007e-101,5.8738126342044739e-41,1.9028066834891598e-40,3.5476394020123179e-52,1.7879505052949684e-66,2.0088176999849339e-44,1.5215161629530168e-115,1.0226443275937368e-115,5.7008771243550744e-16,2.9261185889387148e-119,5.1060453670673955e-55,2.7232270421060792e-67,3.757047966145866e-43
2.2085429003311508e-20,0.003437341316144431,6.2246171217846933e-26,4.3385344638248074e-33,1.2116957386676943e-37,1.506328078911052e-38,2.1783612929781183e-50,0.0,0.0,2.3221742530789156e-25,3.7329685660097419e-41,6.5954173396007256e-58,8.7836079538021731e-58,2.772399549096331e-74,7.3730350260757738e-38,1.3107066528385468e-56,7.2479667408039118e-23,1.9990363700525131e-37,7.1502533824574735e-46,3.8875773160171279e-47,1.625148438952946e-34,2.2842714650664768e-55,2.8279275791877522e-48,8.6222656964192612e-54,5.1113088193582856e-40,1.6858779093085814e-61,1.5522187446508382e-35,8.5205436082927486e-61,7.7048244641938525e-23,3.5496491137847717e-57,7.0555530817992069e-69,1.0096383405000634e-57,1.029383145489006e-85,6.5473557192762871e-51,9.2031582914679365e-40,1.5320726659630624e-38,4.473287705178752e-38,7.6055708919825737e-40,5.1064377088739744e-35,4.2751394857791581e-56,2.9985107055963656e-58,4.1341680372550273e-54,4.8091899836727501e-53,7.5995328816912969e-51,1.7757756020727895e-39,1.780582040767698e-60,9.9024758905576864e-71,3.0901073004194777e-70,2.6980128022425039e-87,1.0086016394039273e-83,4.081721180168653e-78,3.2656087030990382e-115,1.0057787214600461e-112,7.7880341022549389e-70,8.285683618935788e-53,3.4263083084649239e-66,2.2722648649978325e-57,4.4620302111737633e-74,3.684734147963317e-54,8.6822727052724954e-70,4.9168272886649618e-89,1.1998303048751575e-49,1.0477510144330642e-38,9.1000594327760791e-43,3.1064329368268969e-57,7.8759465424860472e-78,1.0732761191071902e-84,5.2227982039821669e-85,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999841,1.0040450374725149e-22,7.7048244641837315e-23,1.004045037473211e-22,1.1755270379846e-25,9.520980551901209e-26,4.7604902759518799e-26,1.0821283097328935e-34,8.4165774732333113e-35,4.4806820450061056e-37,3.7067237020968977e-37,2.7762581907663821e-35,1.8445145600871213e-37,8.9780956981234327e-40,4.1725956196382619e-36,3.3729040369981821e-36,3.4552497443017568e-36,3.2659964642511451e-36,6.8156193413734249e-37,7.2479667407735546e-23,3.4096184427000403e-26,1.4983536912158769e-34,8.1938065199168837e-35,4.9376353108381728e-46,3.233193034908623e-51,3.8909242248109204e-38,1.9522484510612692e-48,8.7636591200064865e-37,7.3182496360606416e-38,2.4160166790874167e-49,5.35019445681916e-52,7.9028983187440817e-53,6.6885269038884952e-53,5.7594796512128558e-63,4.7371916881097831e-61,3.4410589746533058e-74,5.0548649520339954e-66,5.0393626837369536e-76,2.151887244066371e-73,2.587409690145033e-82,2.0619464050343895e-82,3.5627484410229106e-72,3.6476433008221933e-51,3.8381452405859443e-52,4.4093494624993823e-51,5.3219450858769064e-95,4.4222439871505662e-97,7.4105718244872507e-44,1.1896048929748642e-99,3.5477828314398145e-40,1.1492952368932041e-39,4.211757498253853e-51,3.9995737626476003e-65,1.2133258897466324e-43,2.081141973422637e-113,1.3987810887793812e-113,1.5962455944498848e-15,4.0023684491549072e-117,6.0618970597813303e-54,6.0927705079086256e-66,2.269256972385221e-42
5.048098057899773e-20,0.003437341316144431,1.4227696281076167e-25,9.9166602576556978e-33,5.8337933914003928e-37,7.2523212817678166e-38,2.1387280351657749e-49,0.0,0.0,5.3078268644336327e-25,1.7972636739072268e-40,6.475419875050406e-57,8.623798375362983e-57,5.4777943174670242e-73,3.5497989827950719e-37,1.2868595641549321e-55,1.6566781121846267e-22,9.624499609462479e-37,3.4425392113834544e-45,1.8717011315881752e-46,7.8243901663383299e-34,2.2427112699450566e-54,1.3615253975029852e-47,8.4653915900203244e-53,2.4608751732909882e-39,1.6552049287085987e-60,7.4732650818633904e-35,8.3655202524507754e-60,1.761102734672286e-22,3.4850665490420024e-56,6.9271838546826507e-68,9.9126890979402913e-57,2.0338876296798977e-84,6.4282326707819883e-50,4.4309245515354947e-39,7.3762703851312909e-38,2.1536954718363438e-37,3.661754992230878e-39,2.4585299432778143e-34,4.1973572992534303e-55,2.9439555916598252e-57,4.0589506941251013e-53,4.721691243914264e-52,7.4612664463728018e-50,8.5495951154396461e-39,1.7481860136334519e-59,1.956562364967086e-69,6.1055312980195341e-69,5.7958621863374905e-86,1.9928270620067518e-82,8.064793222887317e-77,1.2918423296666528e-113,4.3211577891590446e-111,1.7374675664566132e-68,8.1349333102107162e-52,6.7698078349329633e-65,2.2309231192924064e-56,8.8162197720279445e-73,3.6176938351097029e-53,1.7154707781179898e-68,1.9450478880704991e-87,1.1780005082419946e-48,5.0444701104989243e-38,4.381286892477721e-42,3.0499142767271534e-56,1.5561543148583151e-76,4.24577359615646e-83,2.0660870294000744e-83,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999635,2.294960085648577e-22,1.761102734667415e-22,2.2949600856519286e-22,2.6869189439544071e-25,2.1762241261391799e-25,1.0881120630702413e-25,5.2099819945234976e-34,4.0522197503399469e-34,2.1572555275718332e-36,1.7846279015648331e-36,1.3366488110505758e-34,8.8805436102738374e-37,4.3225666057334814e-39,2.0089251758124887e-35,1.623908102579289e-35,1.6635540159642722e-35,1.5724367083137636e-35,3.2814273254583359e-36,1.6566781121700118e-22,7.7934135833038571e-26,7.2139280364605205e-34,3.9449651257889847e-34,4.8477983152638997e-45,3.1743680951337266e-50,1.873312524123257e-37,1.9167291059880959e-47,4.2193246225988474e-36,3.5234221762074484e-37,2.3720595025349457e-48,5.2528526450728267e-51,7.7591124391674973e-52,6.566835384335978e-52,1.1379761238548422e-61,9.3598924909176211e-60,1.361248707986876e-72,9.9875613244638709e-65,1.9935217588637668e-74,4.3964589678999039e-72,1.0283035653201792e-80,8.4305239616523728e-81,7.0393905678424818e-71,3.5812778229441512e-50,3.7683137575333355e-51,4.329125449314292e-50,4.2272990753673827e-93,3.5126532926132792e-95,3.5678713351796839e-43,9.4492062312024181e-98,1.7081047145971287e-39,5.5333618365727555e-39,4.1351284875585351e-50,7.9024837700314874e-64,5.8416418558921834e-43,3.3028033836853875e-111,2.2198864742406191e-111,3.6485613570004961e-15,6.3518186500612966e-115,5.9516064798504058e-53,1.2039190135223308e-64,1.092549549804896e-41
1.0727208373037018e-19,0.003437341316144431,3.0233854608860624e-25,2.1072945970114088e-32,2.5477708420227429e-36,3.167279240325742e-37,1.8916807271467002e-48,0.0,0.0,1.1279132088002596e-24,7.849122648038889e-40,5.7274355574926738e-56,7.6276520020138526e-56,9.7474423024027342e-72,1.5502904773924139e-36,1.1382127112983289e-54,3.5204409883960689e-22,4.2032718376989233e-36,1.5034473172957173e-44,8.1742105812882581e-46,3.4171167507637045e-33,1.9836527203653183e-53,5.9461391165678515e-47,7.487542993752423e-52,1.0747288411529061e-38,1.4640100152491821e-59,3.2637712015027898e-34,7.3992079475934451e-59,3.7423433111760727e-22,3.0825018954973712e-55,6.1270156718036056e-67,8.7676612498046273e-56,3.6191943671346399e-83,5.6856990000109138e-49,1.9351011595105775e-38,3.2214110691579439e-37,9.4057539566685873e-37,1.5991846079058565e-38,1.0737046175927237e-33,3.7125149991912931e-54,2.6038953815500051e-56,3.5900959225611486e-52,4.1762824334995866e-51,6.5994056730171812e-49,3.7338328032827297e-38,1.5462507443964545e-58,3.4815981896737765e-68,1.0864466727563639e-67,1.1976020579980347e-84,3.5461299470970203e-81,1.4350868638879724e-75,4.610493528415134e-112,1.7874128888002189e-109,3.2540844633110632e-67,7.1952563871693714e-51,1.2046511331880417e-63,1.9732262354864586e-55,1.5687992003859752e-71,3.1998092253426052e-52,3.0525885937120387e-67,6.9417371007267722e-86,1.0419281091153812e-47,2.2030526226513728e-37,1.9134230926647045e-41,2.6976146358354429e-55,2.7690934551147371e-75,1.5152864393460176e-81,7.3737178432009345e-82,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999224,4.876790181990911e-22,3.7423433111547995e-22,4.8767901820055426e-22,5.7097027558587452e-25,4.6244762680044842e-25,2.3122381340051634e-25,2.2753360154738819e-33,1.7697108263017686e-33,9.421301650174552e-36,7.7939389095020482e-36,5.8374965269356702e-34,3.8783667071893105e-36,1.8877784019504078e-38,8.7735040346684731e-35,7.0920333228015926e-35,7.2651774424772401e-35,6.867244221566637e-35,1.4330855239952312e-35,3.5204409883322429e-22,1.656100386447579e-25,3.1505119003310384e-33,1.7228699139227525e-33,4.2878221445192946e-44,2.8076926331491525e-49,8.1812479560426849e-37,1.6953251880879646e-46,1.8426899142010723e-35,1.5387710333202947e-36,2.0980597676703879e-47,4.6460886799443744e-50,6.8628470944566053e-51,5.8082915440530555e-51,2.0249677116702056e-60,1.6655428591475264e-58,4.8581999318121677e-71,1.777233173223886e-63,7.1147375260626156e-73,8.3405586980752696e-71,3.7039616995270844e-79,3.2047938851466553e-79,1.2526219483309536e-69,3.1675996775946089e-49,3.3330308438941526e-50,3.8290624339635645e-49,3.0492899025440773e-91,2.533792390381369e-93,1.558183148281597e-42,6.8160233436058295e-96,7.4597420513345158e-39,2.4165644890503888e-38,3.6574743191018763e-49,1.4062047643387586e-62,2.551198462794729e-42,4.7678455992192099e-109,3.2045734332579041e-109,7.7531928761891403e-15,9.1693294018087776e-113,5.2641285316247652e-52,2.1423832927859414e-63,4.7714509299185897e-41
2.2085429003311506e-19,0.003437341316144431,6.2246171301235513e-25,4.3385653894217404e-32,1.0636441740130428e-35,1.3222767356879876e-36,1.5900716340936034e-47,0.0,0.0,2.3221742538578631e-24,3.2768541958068357e-39,4.814254696442348e-55,6.411501108898962e-55,1.644048613177675e-70,6.47215756813116e-36,9.5673636634753851e-54,7.2479667408308391e-22,1.7547832506708895e-35,6.2765965961987021e-44,3.4125720078055468e-45,1.4265789773577908e-32,1.6673796355028383e-52,2.482396031956891e-46,6.2937310443714839e-51,4.4867813509980405e-38,1.2305886317196867e-58,1.3625602291638542e-33,6.219480150672761e-58,7.7048244641755803e-22,2.591028577825393e-54,5.1501258528713065e-66,7.3697475722006423e-55,6.1043002938158147e-82,4.7791725986243822e-48,8.0786663908351618e-38,1.3448757077681546e-36,3.9267171282010194e-36,6.6762809369015755e-38,4.4825054192637855e-33,3.1205925552518913e-53,2.1887309645973229e-55,3.0176919420182848e-51,3.5104170247611859e-50,5.547198107741869e-48,1.5588016933849416e-37,1.299716940967496e-57,5.872224227774789e-67,1.832451111995572e-66,2.5810172828121365e-83,5.9810687186317005e-80,2.4204837523153801e-74,1.5577815704941544e-110,7.6967874021621775e-108,5.6206216787845886e-66,6.0480465392554495e-50,2.0318202113162891e-62,1.6586155481944167e-54,2.6460091412817616e-70,2.6896324522722847e-51,5.148636843421591e-66,2.3454556333087305e-84,8.7580335659081089e-47,9.1973109885259109e-37,7.988164753849993e-41,2.2675076402694375e-54,4.6704808405623887e-74,5.1198104114057249e-80,2.491412598609856e-80,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998403,1.0040450374636408e-21,7.7048244640867713e-22,1.0040450374697496e-21,1.175527037952633e-24,9.5209805516038452e-25,4.7604902758142681e-25,9.4990799636785372e-33,7.3881943314042439e-33,3.9332079798359159e-35,3.2538160704235306e-35,2.4370398886428417e-33,1.6191417542946625e-35,7.8811032285393935e-38,3.6627652277009776e-34,2.9607843053001399e-34,3.0330685669238127e-34,2.86693928074128e-34,5.9828499605123783e-35,7.247966740564379e-22,3.4096184426676853e-25,1.3152767003965475e-32,7.1926427428208522e-33,3.6041726393691428e-43,2.3600348369889638e-48,3.415509973404177e-36,1.4250229717751128e-45,7.6928676569686495e-35,6.4240661596241683e-36,1.7635456529798047e-46,3.9053174867701739e-49,5.7686365192321094e-50,4.8822190415630031e-50,3.4154040249521248e-59,2.8091814731600715e-57,1.6414759449109124e-69,2.9975635086933766e-62,2.4039089885354691e-71,1.5813320341392489e-69,1.2744795050601312e-77,1.2153088773837937e-77,2.1127300302429803e-68,2.6625583909948857e-48,2.8016132544914322e-49,3.2185576937536812e-48,2.0998347199198973e-89,1.7448472979227293e-91,6.5051079137434652e-42,4.6937231146161452e-94,3.114295463960565e-38,1.0088681045031936e-37,3.0743275457364968e-48,2.371769871150499e-61,1.0650751299644894e-41,6.5687601755840051e-107,4.4150075744309832e-107,1.596245589091612e-14,1.2632777389642982e-110,4.4248172183619647e-51,3.6135025672862368e-62,1.9919868432725456e-40
4.480187026386048e-19,0.003437341316144431,1.262708048332093e-24,8.8011615739171026e-32,4.3453335129695932e-35,5.4019319206579266e-36,1.3036367947142457e-46,0.0,0.0,4.710696345348316e-24,1.3387018605470798e-38,3.947016871968953e-54,5.2565359767967742e-54,2.7003547749301843e-69,2.6440875481350783e-35,7.8439027677492742e-53,1.4703018245747922e-21,7.1688621506922357e-35,2.5641945104108983e-43,1.3941470144872529e-44,5.8280406036970445e-32,1.3670185640084431e-51,1.0141397782734088e-45,5.1599809610826142e-50,1.8329965819369729e-37,1.0089109104353718e-57,5.5665031285978203e-33,5.0991056500765694e-57,1.5629786770142343e-21,2.1242817714338739e-53,4.222384332225329e-65,6.0421643219353532e-54,1.0026331566185589e-80,3.9182544418221258e-47,3.3003988008673474e-37,5.4942560883579045e-36,1.6041920757056917e-35,2.7274786036015396e-37,1.8312497243120538e-32,2.5584503193554472e-52,1.7944538822302899e-54,2.4740861746764782e-50,2.8780519665608417e-49,4.5479281490214114e-47,6.3682135309960014e-37,1.0655865093846641e-56,9.645145926650035e-66,3.0098064539848588e-65,6.0826244535270095e-82,9.8239307208291564e-79,3.975651830327345e-73,5.1216450444800854e-109,3.6204893888333944e-106,9.3387469896852086e-65,4.9585539590181761e-49,3.3372707972211641e-61,1.359833238148186e-53,4.3460779249343011e-69,2.2051231775818e-50,8.4566514901554402e-65,7.7113420609445365e-83,7.1803650554133453e-46,3.7574016075908072e-36,3.2634259493976543e-40,1.8590397529488496e-53,7.671278770058427e-73,1.6832816513405364e-78,8.191219494246939e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996761,2.0367770759770733e-21,1.5629786769779531e-21,2.0367770760020295e-21,2.3846405626297104e-24,1.9313989118277575e-24,9.6569945591895192e-25,3.8806841123997761e-32,3.0183184551149921e-32,1.6068437968374929e-34,1.3292900339274596e-34,9.9561031316093548e-33,6.6147223779676053e-35,3.2196878313565111e-37,1.4963591086016737e-33,1.2095769967163577e-33,1.2391074761734654e-33,1.1712382422797195e-33,2.4441894255040522e-34,1.4703018244659345e-21,6.9166545550507757e-25,5.3733344850054048e-32,2.9384292504441135e-32,2.9549183893193303e-42,1.9348991510165902e-47,1.3953472694363954e-35,1.1683199288206502e-44,3.1427874494836667e-34,2.6244406409352488e-35,1.4458612763495943e-45,3.2018152306289253e-48,4.729476775608134e-49,4.0027381791875623e-49,5.6098113790124831e-58,4.6140890062449212e-56,5.3968136992376897e-68,4.9235070516308909e-61,7.9035266758610295e-70,3.170860703109192e-68,4.3414173951351836e-76,4.8668412074070166e-76,3.4701655085022932e-67,2.1829262335678559e-47,2.2969318123275174e-48,2.6387680538825095e-47,1.4308094167142269e-87,1.1889240294857942e-89,2.6575488380924532e-41,3.1982627948416038e-92,1.2722913163110932e-37,4.1215553964708371e-37,2.5205194669629519e-47,3.89563913822499e-60,4.3511793675370132e-41,8.9525062176890483e-105,6.0171755442761468e-105,3.2380981825768845e-14,1.7217106220193947e-108,3.6277324917979761e-50,5.9352373408932783e-61,8.1379162749902564e-40
9.023475278495844e-19,0.003437341316144431,2.5432007248605292e-24,1.7726572341607304e-31,1.7564532847407543e-34,2.1835472575287272e-35,1.0557188770491053e-45,0.0,0.0,9.4877405338302009e-24,5.4112469639043908e-38,3.1963966057709021e-53,4.2568791207553224e-53,4.377391427224369e-68,1.0687824624828182e-34,6.3521958293156258e-52,2.9613121255772258e-21,2.8977687015752389e-34,1.0364884195035767e-42,5.6353651359994437e-44,2.3557871943118222e-31,1.1070470754655515e-50,4.099315135882397e-45,4.1786863633288122e-49,7.4092652549969512e-37,8.1704221486314344e-57,2.2500695653138429e-32,4.1293880516303631e-56,3.1479711381946853e-21,1.7202984541982575e-52,3.4193963058225332e-64,4.8931013229711837e-53,1.6253115544179155e-79,3.1731040346087804e-46,1.3340739478308301e-36,2.2208661565009032e-35,6.4844008842052814e-35,1.1024904595554573e-36,7.4022041772491925e-32,2.0718994078807277e-51,1.4531952780242008e-53,2.0035791282032971e-49,2.3307210997586397e-48,3.6830301162560423e-46,2.5741337193505526e-36,8.6293964013740917e-56,1.563519718252813e-64,4.8790259633584159e-64,1.5836399547933e-80,1.5925039001173506e-77,6.4447029358348618e-72,1.6611933344303929e-107,1.8813499685128415e-104,1.5224514593649349e-63,4.0155655528665619e-48,5.409859771685199e-60,1.101228216209858e-52,7.045179487767042e-68,1.7857659086737096e-49,1.3708596534232367e-63,2.5011534280516794e-81,5.8148457853640557e-45,1.5188017795277888e-35,1.3191289464805574e-39,1.5054985785125671e-52,1.2435473350175794e-71,5.4596837059284584e-77,2.656802381714908e-77,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999993478,4.1022411529412701e-21,3.1479711380480303e-21,4.1022411530421467e-21,4.8028676117581104e-24,3.8900006249525058e-24,1.9450003124968207e-24,1.5686345649438428e-31,1.2200525782298828e-31,6.4951195362744869e-34,5.3732028503481461e-34,4.024416070164577e-32,2.6737765444584211e-34,1.3014493066307402e-36,6.0485227642004401e-33,4.8893036153555558e-33,5.0086705348908428e-33,4.7343322415659789e-33,9.8798044586235854e-34,2.9613121251372061e-21,1.3930726779588464e-24,2.171987710796049e-31,1.187760084348381e-31,2.3929694838841335e-41,1.5669315051935266e-46,5.6402167595290298e-35,9.4613576958107184e-44,1.2703649355424068e-33,1.0608408703730313e-34,1.1708959498485507e-44,2.5929129955485282e-47,3.8300529627449764e-48,3.2415212165054805e-48,9.0937460281565211e-57,7.4796371173981203e-55,1.750443539092784e-66,7.9812170584316839e-60,2.5634898452721143e-68,6.9995215256180976e-67,1.5062166632093038e-74,2.1436769801052909e-74,5.6252881196600152e-66,1.767790259521825e-46,1.860114933489599e-47,2.1369427838662304e-46,9.9255124759532079e-86,8.2475557274788536e-88,1.0742237300046713e-40,2.2186321369708015e-90,5.1428049412016941e-37,1.6659985925037116e-36,2.0411820163388409e-46,6.3149989268727316e-59,1.7588162181306699e-40,1.2419081768642401e-102,8.3471370481736141e-103,6.5218033317069381e-14,2.3883897291370744e-106,2.9378318271561839e-49,9.6213145317471473e-60,3.2894759136047427e-39
1.8110051782715433e-18,0.003437341316144431,5.1041861014732422e-24,3.5578267471791085e-31,7.0626214295861249e-34,8.7799475327728001e-35,8.497344003283252e-45,0.0,0.0,1.9041828932797891e-23,2.1758386075207402e-37,2.5727380832885226e-52,3.4263066594703758e-52,7.0496538522782462e-67,4.2975272765229672e-34,5.1127998337187435e-51,5.9433327276581628e-21,1.1651800500706299e-33,4.1676743520465437e-42,2.2659555347526036e-43,9.4725166966027423e-31,8.9104779722431327e-50,1.6483165907976646e-44,3.3633703219051827e-48,2.9792329717964057e-36,6.5762665850304134e-56,9.0474307605273539e-32,3.3236909022335389e-55,6.3179560605039785e-21,1.3846458584685865e-51,2.7522276290978657e-63,3.9383936371415419e-52,2.6175141565094726e-78,2.5539901808795056e-45,5.3642525383064389e-36,8.9300051379649895e-35,2.6073490969825129e-34,4.4330656433432278e-36,2.9763937435466092e-31,1.6676449058455158e-50,1.1696579846208801e-52,1.6126547881075203e-48,1.8759671071484105e-47,2.9644230349115198e-45,1.0350478399804613e-35,6.9456898922455197e-55,2.5180003049342985e-63,7.8575209022694334e-63,4.4753072235346763e-79,2.5646861546263926e-76,1.0378995387466106e-70,5.351755870945474e-106,1.0616756831799639e-102,2.4587631807912488e-62,3.2320764994889138e-47,8.7124123747543521e-59,8.8636427937330023e-52,1.1346044007841178e-66,1.4373397417661018e-48,2.2077272256762038e-62,8.0577867895037528e-80,4.6802937681323195e-44,6.1070349475154051e-35,5.3041594767393636e-39,1.2117562116255605e-51,2.0026946099203922e-70,1.7589098437306856e-75,8.5592426015088405e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999986911,8.2331693066189873e-21,6.3179560599142873e-21,8.2331693070246062e-21,9.6393217091118906e-24,7.8072040503620132e-24,3.903602025263829e-24,6.3074105938701659e-31,4.9057777564952564e-31,2.6116589967412061e-33,2.1605412323301076e-33,1.6182000017678441e-31,1.0751137880037857e-33,5.2330704769645295e-36,2.4320844011113319e-32,1.9659674797196946e-32,2.0139643931120393e-32,1.9036541731002047e-32,3.9726259266649145e-33,5.9433327258888599e-21,2.7958871227749887e-24,8.7334670554496018e-31,4.775931058591382e-31,1.9260700072443e-40,1.2612028066921936e-45,2.2679063521370572e-34,7.6153238008711198e-43,5.1080815300241247e-33,4.26559449927274e-34,9.4243892894187368e-44,2.0870019718303658e-46,3.0827599118089082e-47,2.6090583792191444e-47,1.4645197761306648e-55,1.2045725005063905e-53,5.6392867209371508e-65,1.2853503894672479e-58,8.2586234463992704e-67,1.726160714370353e-65,5.4844878170607301e-73,1.0547421087927899e-72,9.0593540353648579e-65,1.4228713941631412e-45,1.4971823246203721e-46,1.7199974609067059e-45,7.2232802016256173e-84,6.0021492365225104e-86,4.3194063650148334e-40,1.6146069935812483e-88,2.0678992630921601e-36,6.6989070933058822e-36,1.6429208705813013e-45,1.0170111121174259e-57,7.0721222425862399e-40,1.806983208879997e-100,1.2145130584402355e-100,1.3089213478605076e-13,3.475123048904495e-104,2.3646226400585957e-48,1.5494861715030804e-58,1.3226838303261991e-38
