Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252)
0.0,0.0034609881359224407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.264595232733054e-21,0.0034609881359224407,3.8412865939655558e-25,5.5451575600634804e-32,1.2220752697146193e-37,2.8904470851074574e-38,5.6323733281947554e-51,0.0,0.0,3.7587850354506822e-25,2.4900607892791846e-41,2.1339870891798994e-57,5.050524938348104e-57,2.5173077834714159e-74,7.5636106061555647e-38,1.5596484248497909e-56,2.6841015368596053e-22,2.6110694995480848e-37,1.8368324005479021e-44,5.9337845659876558e-46,3.1484912346336197e-34,1.4375957289759498e-55,4.4729132078355133e-47,8.4833987707274579e-54,1.0574896811302663e-39,1.0430003511635602e-60,9.5493882090630261e-36,2.6926583154841771e-60,2.5455867806654755e-22,1.4916654178584809e-56,5.3440299359494622e-67,5.4859210642205584e-57,3.2163354913718799e-84,1.8740775313071461e-51,1.2114175766450904e-39,1.8786999277472997e-38,4.0884327752704097e-38,1.4600066328575261e-39,2.885108226437659e-35,5.5347418023234286e-56,3.4891950702344457e-57,5.4472061081259361e-54,6.3010999943761352e-53,1.384877359762333e-51,1.14721777845615e-39,2.2587742001660882e-60,1.0302521686577738e-70,2.9052427582247993e-70,1.4963882655579126e-84,8.3792203359188275e-83,1.3891394753949481e-77,1.6090530790149339e-112,4.700937403291709e-109,5.8807029343577181e-70,6.7575015782959125e-53,7.0932838832797401e-67,2.236968790414831e-57,1.8973823808435866e-74,2.6506678422905208e-54,1.428647452441547e-70,5.0893129467225356e-89,3.0312810229695728e-50,1.0538902545559841e-38,1.4178960156387653e-42,2.4183401540718198e-57,1.355431031187774e-77,6.6955057999133641e-86,1.2448720734639926e-85,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999942,3.4436239591099023e-22,2.5455867806638994e-22,3.4436239591100828e-22,2.6756362312439896e-25,2.1448167157217608e-25,1.0724083578611504e-25,6.534918045512359e-35,4.886684229965557e-35,1.7380281719406745e-37,1.4403958855671691e-37,1.6795933317454916e-35,7.1906119487036239e-38,4.196515466227202e-40,9.1398329918155689e-36,8.7482864884883636e-36,7.8960754037514361e-36,5.8900915203891027e-36,4.595786929072898e-37,2.6841015368555432e-22,1.7072103242124689e-25,1.8191926404554896e-34,5.3045604340030192e-35,1.1161977444414674e-46,2.8351780533791206e-52,3.4174634971886833e-38,2.4310345209925535e-49,6.0183681650814067e-37,4.6449190283362424e-38,2.8569422028927427e-50,6.8605133725640359e-53,1.4330726571243927e-53,1.0805436523274225e-53,2.5208972007177997e-64,3.0000150909242542e-62,2.292959092731893e-75,8.3116418784386866e-67,2.4164686875478141e-77,1.4186458736961928e-73,4.0456350487669464e-83,3.3114909258786919e-83,1.7427066036836425e-72,5.6746466974071463e-52,1.3501436524788896e-52,6.8474682100683823e-52,1.8549340555192159e-96,1.7365955706525906e-98,2.5194736383913528e-43,5.5155122045607939e-101,1.9044752373145364e-40,7.3366602828743706e-40,5.1360985058690198e-52,2.0366723457421364e-66,1.9966377887913607e-43,8.029981236902345e-115,4.9242829243136916e-115,5.7445626460418101e-16,1.509311946587938e-118,4.2952004223459735e-53,8.4412877730661064e-66,1.7744884221335599e-42,1.0591596361618854e-66,1.8071184129238427e-43
9.140866651652552e-21,0.0034609881359224407,1.0755602464036357e-24,1.5526443826093879e-31,7.3813346292473097e-37,1.745830039531247e-37,6.6867536161545675e-50,0.0,0.0,1.0524598099536797e-24,1.5039967167574078e-40,2.5334695405706837e-56,5.9959832068303337e-56,5.6311168189466401e-73,4.5684208061331226e-37,1.8516146099892883e-55,7.5154843032098085e-22,1.5770859777275531e-36,1.1094467699349204e-43,3.5840058778459783e-45,1.9016887057178484e-33,1.7067136494397509e-54,2.7016395776843453e-46,1.0071491020590765e-52,6.3872376740247166e-39,1.2382500169354716e-59,5.7678304782751087e-35,3.196723952683474e-59,7.1276429858643089e-22,1.7709051840814517e-55,6.3444323399690552e-66,6.5128854874868269e-56,7.1948138409585043e-83,2.2249048463886193e-50,7.3169621619807533e-39,1.1347347563594989e-37,2.4694133963956578e-37,8.8184400623533815e-39,1.7426053687683249e-34,6.5708454684735117e-55,4.1423723873759798e-56,6.4669230914989434e-53,7.4806659132399623e-52,1.6441264014100532e-50,6.9291953814159008e-39,2.6816167401259871e-59,2.3046328908563639e-69,6.498911840442701e-69,6.0129343826653533e-83,1.8743980931350145e-81,3.1074494408463494e-76,6.6398025862986198e-111,3.44716773055841e-107,1.8489870938400796e-68,8.0225058736614411e-52,1.5867392315335652e-65,2.6557293481013179e-56,4.2443684892910375e-73,3.1468728621539373e-53,3.1958272053514958e-69,2.1001192110548997e-87,3.5987368313149172e-49,6.3654971362053826e-38,8.564091934465125e-42,2.871053430658962e-56,3.0320449992418013e-76,2.7629192305806722e-84,5.136999467098926e-84,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999839,9.6421470855055029e-22,7.1276429858547827e-22,9.64214708550659e-22,7.4917814474795231e-25,6.005486804015718e-25,3.0027434020095644e-25,3.9470904994834929e-34,2.9515572748930723e-34,1.0497690158392632e-36,8.6999911487342489e-37,1.01447437237394e-34,4.3431296169703867e-37,2.5346953418578957e-39,5.5204591270565629e-35,5.2839650390436292e-35,4.7692295438643658e-35,3.5576152783405726e-35,2.7758553052182319e-36,7.5154843031852708e-22,4.7801889077920572e-25,1.0987923548327889e-33,3.2039545021291e-34,1.3251377718394667e-45,3.3659233852431572e-51,2.0641479522976903e-37,2.8861241833519009e-48,3.6350943716956278e-36,2.8055310932408341e-37,3.3917617833777241e-49,8.1448014765555704e-52,1.701343858894416e-52,1.2828214244071426e-52,5.6391462025517059e-63,6.7109137578591059e-61,9.4619598957886166e-74,1.8592810415342148e-65,9.9716256964929531e-76,3.1795443529320973e-72,1.6698971528178259e-81,1.369054937904555e-81,3.8983649770241978e-71,6.7369405601769227e-51,1.602890546617092e-51,8.1293142602488491e-51,1.3967231770377683e-94,1.3076169882324991e-96,1.5217620775679657e-42,4.1530553108514278e-99,1.1503030434216379e-39,4.4313428110436652e-39,6.0975761463469886e-51,4.5559545716923323e-65,1.2059692239772733e-42,1.0963807811038614e-112,6.7234144149106371e-113,1.6084775407323801e-15,2.0607527841025058e-116,5.0992619414066821e-52,1.8885921867676435e-64,1.0717910071891735e-41,2.3692977392550936e-65,1.0914995214170044e-42
2.0893409489491547e-20,0.0034609881359224407,2.4584234207909151e-24,3.548902698981919e-31,3.553794884586626e-36,8.40542012538762e-37,6.5650943528910344e-49,0.0,0.0,2.4056224228808562e-24,7.2410967757155724e-40,2.4873754482384821e-55,5.8868918682092531e-55,1.11261379083071e-71,2.1994979642927806e-36,1.8179262040285283e-54,1.7178249835921868e-21,7.5929901046934828e-36,5.3415086208510489e-43,1.7255445517733616e-44,9.155812510301698e-33,1.6756615816928267e-53,1.3007231610637995e-45,9.8882496071076043e-52,3.0751799927236773e-38,1.2157212094185351e-58,2.7769620911970886e-34,3.1385625342044023e-58,1.6291755396265885e-21,1.7386852110553108e-54,6.2290012933710196e-65,6.3943895925924459e-55,1.421573972063838e-81,2.1844247722256226e-49,3.5228023114505325e-38,5.4632593898910984e-37,1.1889162512471306e-36,4.2456992881905697e-38,8.3898947224803976e-34,6.4512950470456921e-54,4.067005773845574e-55,6.3492634394202746e-52,7.3445621531863272e-51,1.6142130502296294e-49,3.3361092990616161e-38,2.6328272368488732e-58,4.5535662269855076e-68,1.2840754636421621e-67,2.3406934883708855e-81,3.7034948591471164e-80,6.1397964449524496e-75,2.626639874559809e-109,2.6816745297227802e-105,4.1249884938704086e-67,7.8765438393781644e-51,3.1351293329920789e-64,2.6074108224821021e-55,8.3861568916870303e-72,3.0896184363123859e-52,6.3144160154269706e-68,8.3078625182179193e-86,3.5332611615735429e-48,3.0647128582796578e-37,4.1232416134880041e-41,2.8188172827952945e-55,5.9908099739906319e-75,1.0929833740609534e-82,2.0321459030284429e-82,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999632,2.203919333828781e-21,1.6291755396220026e-21,2.2039193338293046e-21,1.7124071879936003e-24,1.3726826980582777e-24,6.8634134902997646e-25,1.9003541676260386e-33,1.4210477740647995e-33,5.0541859238099198e-36,4.1886712350921464e-36,4.8842574087108352e-34,2.0910299546131117e-36,1.2203466979638694e-38,2.6578634340199085e-34,2.5440017108474037e-34,2.2961787274086694e-34,1.7128386141674833e-34,1.3364548390617015e-35,1.7178249835803736e-21,1.0926146074939812e-24,5.2902121984096685e-33,1.5425661741949936e-33,1.301021805353043e-44,3.3046835398602507e-50,9.9379838497605811e-37,2.8336138377605053e-47,1.7501414623853625e-35,1.3507424536287974e-36,3.3300518320125188e-48,7.9966143890680515e-51,1.6703894902488401e-51,1.2594816822813294e-51,1.1142002620710083e-61,1.3259634700122816e-59,3.7430572362511017e-72,3.673626021965326e-64,3.9446759580708471e-74,6.3085792363535841e-71,6.6099214584451868e-80,5.4382207704324361e-80,7.7025123169736027e-70,6.614368191829441e-50,1.5737274447232181e-50,7.9814089472839461e-50,1.1050069762452035e-92,1.0345112893572438e-94,7.3266293401358876e-42,3.2856582952663655e-97,5.5382139913655385e-39,2.1335008105411871e-38,5.9866364189967266e-50,9.0017984911231548e-64,5.8062226830146536e-42,1.7330448134808205e-110,1.0627674879413317e-110,3.6765200923514737e-15,3.2574239032147955e-114,5.0064856122788513e-51,3.7318138892890796e-63,5.1602123348719419e-41,4.6813330699902707e-64,5.2551003449475852e-42
4.4398495165169533e-20,0.0034609881359224407,5.2241497710579522e-24,7.5414235843927905e-31,1.5520355928026317e-35,3.6708678000447766e-36,5.8067516084744664e-48,0.0,0.0,5.1119476491750267e-24,3.1623772028926602e-39,2.2000554274560684e-54,5.2068891905857981e-54,1.9798367934882381e-70,9.6057854700525744e-36,1.6079351401327271e-53,3.6503780901392626e-21,3.3160582644339765e-35,2.3327771487545476e-42,7.5359063986405559e-44,3.9985838679714022e-32,1.4821036927418096e-52,5.6805997762677127e-45,8.7460447965592938e-51,1.3430118950321963e-37,1.0752916422476407e-57,1.2127723025526171e-33,2.7760230204512659e-57,3.4619980217084691e-21,1.5378473791941685e-53,5.5094811028237373e-64,5.6557651806564502e-54,2.529614929141698e-80,1.9320989734236732e-48,1.5385003208580957e-37,2.3859489082410867e-36,5.1923096266445463e-36,1.8542084235646396e-37,3.664087447575504e-33,5.7060974131965958e-53,3.5972205495675444e-54,5.615851608789757e-51,6.496182049659179e-50,1.4277531621709487e-48,1.4569665779274808e-37,2.3287059098587292e-57,8.102827799486335e-67,2.2849436796684579e-66,8.2859790672122022e-80,6.5901715473528384e-79,1.0925439725215196e-73,9.3742911532984716e-108,1.9010192011759037e-103,7.7256469282663183e-66,6.9667138265645014e-50,5.5787951384237155e-63,2.3062253449526877e-54,1.4922718097052905e-70,2.7327325172988026e-51,1.1236165923630261e-66,2.9650169556080524e-84,3.1251294846487312e-47,1.338440621251319e-36,1.8007279398720565e-40,2.4932119635811653e-54,1.0660326256570688e-73,3.9007800317227863e-81,7.2525843788310129e-81,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999219,4.6833285843816877e-21,3.4619980216884386e-21,4.6833285843839725e-21,3.6388652744790602e-24,2.9169507333633478e-24,1.4584753666853666e-24,8.2993459177081621e-33,6.2060889719613506e-33,2.2072957781646427e-35,1.8293027745285509e-35,2.1330835313115516e-33,9.1320771741312857e-36,5.3295746460868708e-38,1.1607587899605172e-33,1.1110323840328433e-33,1.0028015762741099e-33,7.4804162312902628e-34,5.8366494008247173e-35,3.650378090087671e-21,2.3218060409189647e-24,2.3103746533424164e-32,6.7367917510486401e-33,1.150736331469262e-43,2.922955167678992e-49,4.3401786413633825e-36,2.5062993499548167e-46,7.6433275694435153e-35,5.8990471679360826e-36,2.9453931341678556e-47,7.0729148707941918e-50,1.4774405889087255e-50,1.1139972861733011e-50,1.9826598355347418e-60,2.3594811490312653e-58,1.3358705384264287e-70,6.5370212233787491e-63,1.4078268277749996e-72,1.1319932276161208e-69,2.3618804447961977e-78,1.9568875945526867e-78,1.3706209312676325e-68,5.8503337602783816e-49,1.3919441033655128e-49,7.0594658271796004e-49,7.9075840753363105e-91,7.4031071106316554e-93,3.1997315204406493e-41,2.3512629141139858e-95,2.4186835526861564e-38,9.317558562157425e-38,5.2951121167779022e-49,1.6018219453430418e-62,2.5357299847480509e-41,2.4820208319368743e-108,1.5220674193239501e-108,7.8126051930404386e-15,4.6651962490300641e-112,4.4281798274058168e-50,6.6407873098522985e-62,2.2536002995274232e-40,8.3301820683690803e-63,2.2950403845838324e-41
9.140866651652552e-20,0.0034609881359224407,1.0755602477561937e-23,1.5526482365877787e-30,6.4794430824125019e-35,1.5325150462864491e-35,4.8809246109071718e-47,0.0,0.0,1.0524598103522634e-23,1.3202302309331094e-38,1.8492791551820747e-53,4.3767041034373226e-53,3.3392841293294506e-69,4.0102263435951892e-35,1.3515663706899966e-52,7.515484303252061e-21,1.3843890486675123e-34,9.7388853882292504e-42,3.1460925767392639e-43,1.6693300525907804e-31,1.2457974571930241e-51,2.3715385848747165e-44,7.3515776401327129e-50,5.6068102893234975e-37,9.0384741669527699e-57,5.0630856284597321e-33,2.3334146200512808e-56,7.127642985878485e-21,1.292653384467204e-52,4.6310508381167982e-63,4.7540114200383391e-53,4.2665653151652275e-79,1.6240456049450916e-47,6.4229359780417521e-37,9.9608670169343274e-36,2.1676870592943857e-35,7.7409551659308405e-37,1.5296843816569561e-32,4.7963186984497726e-52,3.0236806206690085e-53,4.7204616571991073e-50,5.4604324365415833e-49,1.2001125607536756e-47,6.0825486549680464e-37,1.95741769058353e-56,1.3666603400074197e-65,3.8538914901703729e-65,2.7882384938583196e-78,1.1115288642585708e-77,1.8427350990687775e-72,3.1673611198412105e-106,1.2803514023527734e-101,1.3344133837837907e-64,5.8559427466456643e-49,9.4094534137175944e-62,1.9385213636999906e-53,2.5169345149934082e-69,2.2970263389233877e-50,1.8951436149931965e-65,1.0018121044525631e-82,2.6268596350816265e-46,5.5877261113428049e-36,7.5176846750141574e-40,2.0956948810631573e-53,1.7980198362909952e-72,1.3179854118852547e-79,2.4504843419530606e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998392,9.6421470854732801e-21,7.1276429857948635e-21,9.6421470854828179e-21,7.4917814474266419e-24,6.0054868039401202e-24,3.002743401985545e-24,3.4648135476473771e-32,2.5909199786423236e-32,9.2150253658293377e-35,7.6369789840013416e-35,8.9052038448675949e-33,3.8124624545525813e-35,2.224992503774155e-37,4.8459394522600774e-33,4.6383414961499227e-33,4.1864991790481102e-33,3.122926524466795e-33,2.4366862306063754e-34,7.5154843030366759e-21,4.7801889077506581e-24,9.6453593793705103e-32,2.812477941986728e-32,9.6726210044711046e-43,2.4569199414157967e-48,1.8119391461498193e-35,2.1066956196887618e-45,3.1909388009372824e-34,2.4627360705780283e-35,2.4757804031736285e-46,5.9452111280983008e-49,1.2418778397101976e-49,9.3638184470804256e-50,3.3440456065474731e-59,3.9796098271961744e-57,4.5136046138698824e-69,1.1025641758858609e-61,4.7567286502226374e-71,1.9410463284228398e-68,7.9994999684376143e-77,6.7201996936524485e-77,2.3117525982093216e-67,4.917558034226963e-48,1.17001288994588e-48,5.9339063919786358e-48,5.3606952683988782e-89,5.0187011527491186e-91,1.3358249227903644e-40,1.5939639561225685e-93,1.009752771991193e-37,3.8898972845962709e-37,4.4508607897275982e-48,2.7017068387669608e-61,1.0586173493019012e-40,3.3665372137790998e-106,2.0644857415582734e-106,1.608477538422148e-14,6.3277299157432428e-110,3.7221519627692558e-49,1.1200840641532738e-60,9.4083376449123599e-40,1.4050069599646996e-61,9.5813418268571831e-41
1.8542900921923746e-19,0.0034609881359224407,2.1818507914449554e-23,3.1496667971500886e-30,2.6470639192324559e-34,6.2608240191484462e-35,4.0016768905619221e-46,0.0,0.0,2.134989901925492e-23,5.3935712758819703e-38,1.5161507827103174e-52,3.5882864535527466e-52,5.4847842033658952e-68,1.6383083119147989e-34,1.1080957689714983e-51,1.5245696729552256e-20,5.6556809788613984e-34,3.9786524533249551e-41,1.2852814720063992e-42,6.8197579537645064e-31,1.0213800233137371e-50,9.6885089422943637e-44,6.0272675128180701e-49,2.2905649488907035e-36,7.4102872070257326e-56,2.0684356836481779e-32,1.9130742901116639e-55,1.4458932914243542e-20,1.0597953434121093e-51,3.7968152734828166e-62,3.8976257878787213e-52,7.0078463447327602e-78,1.3314907076732531e-46,2.6239789164298275e-36,4.0693391915131231e-35,8.8557089441763142e-35,3.1624327657818518e-36,6.2492598227905679e-32,3.9323118577321582e-51,2.4789960558468598e-52,3.8701196641439439e-49,4.4767924160420962e-48,9.8392478401540347e-47,2.4849195914230205e-36,1.6048093805081888e-55,2.2447437063831601e-64,6.3300283451829679e-64,9.1484119499203262e-77,1.8256898547714154e-76,3.0266979330395313e-71,1.0413590441673348e-104,8.405138427436903e-100,2.2171477956495603e-63,4.801055663907855e-48,1.5455055483323604e-60,1.5893169357449913e-52,4.1340724754075235e-68,1.8832409709172878e-49,3.1127790807491324e-64,3.2937382786655511e-81,2.153658237035498e-45,2.2827684314734189e-35,3.0712194857966792e-39,1.7181772773952997e-52,2.9532529753486635e-71,4.3332476805216883e-78,8.0566563619194211e-78,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996738,1.9559784087599575e-20,1.4458932913901921e-20,1.9559784087638545e-20,1.5197613793228439e-23,1.2182558944960195e-23,6.091279472543494e-24,1.4154893882596521e-31,1.0584753508751427e-31,3.7646385400262804e-34,3.119955102893744e-34,3.6380663402542138e-32,1.5575153099865991e-34,9.0898203907816044e-37,1.9797243853587644e-32,1.8949138465130712e-32,1.7103215167364803e-32,1.2758173839841918e-32,9.9546583267233621e-34,1.5245696728672335e-20,9.6969546413409547e-24,3.9404440266574707e-31,1.1489890081437743e-31,7.93019453439234e-42,2.0143314116451662e-47,7.4023626329457921e-35,1.7271963505162046e-44,1.3036026178693762e-33,1.0061080426989264e-34,2.0297943559488962e-45,4.8742432840735424e-48,1.018166487797425e-48,7.6770241388400138e-49,5.4926049577334498e-58,6.5365210923072405e-56,1.4839744362397901e-67,1.8109649678857321e-60,1.5639082985605928e-69,3.2925601772857842e-67,2.6427122498563896e-75,2.2806828972685146e-75,3.7970607927472114e-66,4.0317111821514629e-47,9.5924725640848115e-48,4.8649749707468294e-47,3.5432751587348255e-87,3.3172262705755755e-89,5.4572806772904884e-40,1.0535672375842853e-91,4.1251695529135977e-37,1.5891499661268373e-36,3.6490845869648523e-47,4.4375615976349769e-60,4.3247972625642829e-40,4.4512352125097324e-104,2.7296628780215223e-104,3.2629115725796023e-14,8.3665246793982754e-108,3.0516450620021797e-48,1.8397561729938033e-59,3.8436129279218355e-39,2.307728142939261e-60,3.9142907684291673e-40
3.7346969462466134e-19,0.0034609881359224407,4.3944318883743375e-23,6.3437311353360327e-30,1.0699855599095462e-33,2.5307251767464498e-34,3.2406616988539031e-45,0.0,0.0,4.3000500878867778e-23,2.1801677471165861e-37,1.2278182145480053e-51,2.9058874030694323e-51,8.8910715286263792e-67,6.6223041404713683e-34,8.9736468316426693e-51,3.0706121582451045e-20,2.2861166782399001e-33,1.6082349349979473e-40,5.1953132081548531e-42,2.75665520341767e-30,8.2714002393646058e-50,3.9162502277589534e-43,4.8810374990588284e-48,9.2588297531392688e-36,6.0010427103447454e-55,8.3609477477698187e-32,1.5492571690360809e-54,2.9121512771073768e-20,8.5824974614159438e-51,3.0747594476925631e-61,3.1563984165407053e-51,1.1360020922749496e-76,1.0782756963201109e-45,1.0606542271123966e-35,1.6448919643519294e-34,3.5796191523790625e-34,1.2783058863545596e-35,2.5260507374390171e-31,3.1844881064024748e-50,2.0075552782308589e-51,3.1341232425042605e-48,3.6254225657883892e-47,7.9680779838821544e-46,1.0044442270299349e-35,1.2996163986193374e-54,3.6388262614814782e-63,1.0261248727196214e-62,2.9642356413051359e-75,2.9595230880086856e-75,4.9064077768836352e-70,3.3776231352716055e-103,5.4478860485913257e-98,3.6145104882466105e-62,3.8880193508664301e-47,2.505331093058435e-59,1.2870700624249463e-51,6.7015095562073887e-67,1.5250973609756831e-48,5.0459490363114882e-63,1.0683156372607563e-79,1.7440882777179014e-44,9.2273149184185043e-35,1.2414360207683434e-38,1.3914245016936463e-51,4.7873503215453498e-70,1.4054785005666921e-76,2.6131571659002617e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999993429,3.9395058091624621e-20,2.9121512769692882e-20,3.939505809178212e-20,3.0609278484458581e-23,2.4536703226466461e-23,1.2268351613489765e-23,5.7216344243322838e-31,4.2785266035830245e-31,1.5217270886326209e-33,1.2611357359280394e-33,1.4705645823903713e-31,6.2957259059360779e-34,3.6742507483606937e-36,8.0023624963143978e-32,7.6595447380984033e-32,6.9133930274582049e-32,5.1570578529764365e-32,4.0238320598305886e-33,3.070612157889425e-20,1.9530486108229188e-23,1.5927904777395288e-30,4.6443972780230922e-31,6.4220752989906048e-41,1.6312578067896127e-46,2.9921533296213331e-34,1.3987283857348844e-43,5.2693702088852542e-33,4.0668495776385727e-34,1.6437800971619795e-44,3.9472885956368855e-47,8.2453762556693468e-48,6.2170532492168023e-48,8.903749353019406e-57,1.0595982372068245e-54,4.8132354545104435e-66,2.9356522468859905e-59,5.0724990105820861e-68,5.675814030742779e-66,8.6536452405144079e-74,7.8593978742940728e-74,6.1551998472237887e-65,3.2649842433883905e-46,7.7682329837157252e-47,3.9397828627679171e-46,2.3208386354402637e-85,2.1727770463713012e-87,2.2059201031632649e-39,6.9008458394233698e-90,1.6674594932080382e-36,6.4235982555712185e-36,2.955123310449731e-46,7.1934785844278244e-59,1.7481521787178431e-39,5.8315124192618565e-102,3.5761001884516832e-102,6.5717796245794911e-14,1.0960890357639575e-105,2.4713012904091505e-47,2.9823358915223708e-58,1.5536498104452049e-38,3.7409267412551579e-59,1.5822189132676763e-39
7.495510654355091e-19,0.0034609881359224407,8.8195941204405336e-23,1.2731968679953871e-29,4.3023648835173196e-33,1.0175934680566352e-33,2.608366470282305e-44,0.0,0.0,8.6301704710686644e-23,8.7663586369210017e-37,9.8825491890528307e-51,2.3389109890822449e-50,1.4318796534597876e-65,2.6627993695343195e-33,7.2227716618009715e-50,6.1626971289442164e-20,9.1923746163411081e-33,6.4666419423667135e-40,2.0890125907616067e-41,1.1084389330501177e-29,6.6575425080635174e-49,1.5747069982009025e-42,3.9286836194503339e-47,3.722934721841569e-35,4.8301612609355118e-54,3.3619003166354819e-31,1.2469769666220029e-53,5.8446672485134657e-20,6.9079406172982008e-50,2.4748339017589366e-60,2.5405440472856024e-50,1.8294963516233043e-75,8.678900882775063e-45,4.2648439599780752e-35,6.614038243733974e-34,1.4393491226931846e-33,5.1400117428810763e-35,1.0157138915486432e-30,2.5631530914592446e-49,1.6158551411099473e-50,2.5226150462796503e-47,2.918055483321314e-46,6.4134023414990872e-45,4.0388260415759395e-35,1.0460445908574991e-53,5.8602174537079169e-62,1.6525424739170631e-61,9.5448025003408641e-74,4.7662244296491758e-74,7.901618462615112e-69,1.0881463087723144e-101,3.5087752598671936e-96,5.8374441002380532e-61,3.129416221137051e-46,4.0347584866328771e-58,1.0359459620794507e-50,1.0792574300401704e-65,1.2275310308017832e-47,8.1263453897121368e-62,3.4417180494808618e-78,1.403793978156873e-43,3.7102626933243418e-34,4.9917596394472684e-38,1.11993948324451e-50,7.7098800561545575e-69,4.5279362209496905e-75,8.4186338126206447e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999986811,7.9065606098764508e-20,5.8446672479582153e-20,7.9065606099397826e-20,6.1432607865425059e-23,4.9244991787343488e-23,2.4622495894703796e-23,2.3006440371243877e-30,1.7203767294137982e-30,6.1187976902751851e-33,5.0709713237677221e-33,5.9130755078777951e-31,2.5314836953166161e-33,1.4774000761733427e-35,3.2177147640976059e-31,3.0798692511549886e-31,2.7798449300742465e-31,2.0736302821328929e-31,1.6179651761143982e-32,6.1626971275140449e-20,3.9197549040836214e-23,6.4045404565961066e-30,1.8674917183451769e-30,5.1690441670319256e-40,1.3129782064840277e-45,1.2031316937024724e-33,1.1258182922596034e-42,2.1187905849226029e-32,1.6352623335110968e-33,1.3230572306367593e-43,3.1771212856667354e-46,6.6365962386678111e-47,5.0040254250455446e-47,1.4339213923421319e-55,1.7064502965947671e-53,1.5506478791302867e-64,4.7277774236993148e-58,1.634173080595936e-66,1.0230795635829449e-64,2.8407679573136449e-72,2.8297261656959831e-72,9.9127617761595985e-64,2.6279433645210109e-45,6.2525497254472155e-46,3.17107999882664e-45,1.5236876891611054e-83,1.4264816273525293e-85,8.8699077068179068e-39,4.5305752013444467e-88,6.7047813179005672e-36,2.5829006140064163e-35,2.378540335027136e-45,1.1584875520568723e-57,7.0292428442017253e-39,7.6569311392779768e-100,4.6955148674124186e-100,1.3189515663319195e-13,1.4391946044327654e-103,1.9891182768079134e-46,4.8029695141335123e-57,6.247157643422509e-38,6.0246471092582891e-58,6.3620326661059404e-39
