Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70)
0.0,0.00658037653026314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.781223311994522e-21,0.00658037653026314,3.8867654013132053e-26,1.5090027485974146e-33,2.6910503984744469e-38,2.9503689068954259e-39,1.6229587817676283e-51,0.0,0.0,6.6808763794283307e-26,3.4562387145540866e-42,6.8936007852333268e-59,9.6145697969187057e-59,1.9327686635719308e-75,1.3704924395665868e-38,9.5888467436179734e-58,4.3359445601020368e-23,3.7939158142311692e-38,2.3609849408360624e-46,9.2447748430919638e-48,5.6806084346693958e-35,1.5423305696523436e-56,7.3728641060718643e-49,6.6066526774001207e-55,1.0128851117628946e-40,2.6163087190189156e-62,2.69883715783353e-36,1.9709802993898146e-61,4.5633351587058482e-23,5.119230240110107e-58,9.7723050771729692e-70,2.4481020928444833e-58,1.1524113983538935e-86,4.030113999886227e-52,4.5701962703025251e-40,2.8919904610885061e-39,1.2670294460699735e-38,1.7626406386557892e-40,8.1440012687583981e-36,5.7625336777991307e-57,8.4452219556971282e-59,4.8992345868188942e-55,7.801507367473355e-54,6.127604159749677e-52,3.2640872850037035e-40,1.6690977915734998e-61,5.5152707310336385e-72,1.6754655051970755e-71,5.1870724663775465e-86,6.8370421494693111e-85,2.0835536014087275e-79,2.8262879539917948e-116,1.4145747355167086e-111,6.6535398100055373e-70,6.7741319545752695e-54,1.1790527987940296e-67,2.4614382418649546e-58,1.589356228276202e-75,6.3673394052011423e-55,3.16128186983974e-71,1.0822443449246841e-90,6.7465472155355636e-51,1.5688992960924154e-39,2.2863891955187229e-43,2.86513059496712e-58,5.8214595243067606e-79,2.7519698866895905e-75,1.4744227335330024e-73,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999943,5.9662245624981481e-23,4.5633351587026473e-23,5.9662245624993166e-23,4.0075573438830371e-26,3.2437176688458869e-26,1.6218588344232936e-26,1.8186555473545877e-35,1.424692692110362e-35,4.1099505348066877e-38,3.4424847648944474e-38,4.2776247997366754e-36,1.7067760953710978e-38,1.52682776720868e-40,1.2626757995878658e-36,1.1615716208632327e-36,1.1413840022096233e-36,9.8465469682169727e-37,2.0844175128439536e-37,4.3359445600923425e-23,1.6945079330084654e-26,5.4859245990709851e-35,1.4266763092074588e-35,5.2232328184504058e-47,1.6521926442817612e-52,5.69112561531911e-39,1.6654453485582144e-49,2.2787337309514798e-37,2.26757176829986e-38,2.1708187379583579e-50,7.2390654814862169e-53,1.8650632245438192e-53,1.6254235216673378e-53,1.9595063432372032e-64,2.6080671502706297e-62,1.3293931809073697e-75,8.4561557781863988e-67,1.2978527847721823e-77,2.6617087588805924e-74,6.2385223811042527e-84,1.0745100259281943e-83,1.5538612154958903e-73,1.1820937287104714e-52,1.9590100314649927e-53,1.4113340660138425e-52,3.8128028489983247e-97,5.6862653328535515e-99,1.9856833615631081e-44,2.6829021709767785e-101,5.9092494740453493e-41,1.8064226245755496e-40,2.0193286126955334e-52,6.9801341801827235e-67,1.7866290462716339e-44,4.027685381462771e-115,2.0751778227576926e-115,5.7879184503077045e-16,1.4756729926876892e-118,1.5611826587067991e-54,3.4608974543493752e-67,6.5002513556968673e-43,9.2999962521576357e-67,1.6537204171943322e-44,3.3965780429589384e-54,8.5955934997249421e-54
2.7387425273584665e-20,0.00658037653026314,1.0882943124901568e-25,4.2252103277364167e-33,1.6253944407259253e-37,1.782022819932159e-38,1.9267766657856595e-50,0.0,0.0,1.8706453863024456e-25,2.0875681836488801e-41,8.1840828999806704e-58,1.1414417263055772e-57,4.323526188926526e-74,8.2777743350750733e-38,1.1383878854149526e-56,1.2140644768290129e-22,2.2915251517963228e-37,1.426034904284015e-45,5.5838440052004569e-47,3.4310874945380261e-34,1.8310548522907298e-55,4.4532099203126036e-48,7.8434180585919664e-54,6.1178260750459101e-40,3.1060817114500686e-61,1.6300976433316805e-35,2.3399478120094476e-60,1.27773384443773e-22,6.0775501410580685e-57,1.1601680587729539e-68,2.906386804663579e-57,2.5778982017487333e-85,4.7845513409824827e-51,2.7603985464998193e-39,1.746762238497563e-38,7.6528578546150797e-38,1.0646349457326787e-39,4.9189767663297522e-35,6.8412799831763189e-56,1.0026167505780334e-57,5.8163713013974848e-54,9.2619495465400945e-53,7.2746916578533446e-51,1.9715087199642392e-39,1.981552903092204e-60,1.2337440011837916e-70,3.7479493165081693e-70,2.1332382464425116e-84,1.5294190139192514e-83,4.6608260641470767e-78,1.1662756385828615e-114,1.0613115438741445e-109,1.5096545876327927e-68,8.042249456360293e-53,2.6374939487510999e-66,2.9222194808511028e-57,3.5553263064284021e-74,7.5593053405107541e-54,7.0716935998715862e-70,4.4659114518422974e-89,8.0095008544892841e-50,9.4761517448900437e-39,1.380979074137671e-42,3.4014830416484971e-57,1.3022372094309976e-77,8.6526336384893334e-74,4.6358209801976224e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999838,1.6705428774988553e-22,1.2777338444357968e-22,1.6705428774995613e-22,1.1221160562861551e-25,9.0824094727559495e-26,4.5412047363801702e-26,1.0984679506001992e-34,8.6051438603257221e-35,2.4824101229880138e-37,2.0792607979706329e-37,2.5836853790413944e-35,1.03089276159092e-37,9.2220397149020274e-40,7.6265618295109856e-36,7.0158925900078772e-36,6.8939593733441143e-36,5.9473143688882402e-36,1.2589881777793908e-36,1.214064476823158e-22,4.7446222124200012e-26,3.3134984578280427e-34,8.617124907581366e-35,6.2010197612857601e-46,1.9614831074512334e-51,3.4374398716442218e-38,1.9772167178202865e-48,1.3763551734774523e-36,1.3696133481103184e-37,2.5771960057722369e-49,8.5942185399677968e-52,2.2142030607187767e-52,1.9297028056059937e-52,4.3833373099090609e-63,5.834141892502888e-61,5.4857781810152971e-74,1.8916082227391423e-65,5.3556258528533157e-76,6.0398549703675254e-73,2.5781375374058253e-82,4.4962829731408214e-82,3.4759253918199998e-72,1.4033816747511486e-51,2.3257367099109897e-52,1.6755358032016602e-51,2.8743564146585462e-95,4.2867029545825968e-97,1.1993527503441906e-43,2.0225585669826652e-99,3.5691866825793526e-40,1.0910792652867374e-39,2.3973469290530584e-51,1.5614280956734921e-65,1.07912394327031e-43,5.5057065621343551e-113,2.8366962857112036e-113,1.6206171657338872e-15,2.0171939327563449e-116,1.8534360524162345e-53,7.7434846149850697e-66,3.9261518198741229e-42,2.0803719608465994e-65,9.9884713129308554e-44,4.0324174500414371e-53,1.0204688596396435e-52
6.259982919676494e-20,0.00658037653026314,2.4875298576976669e-25,9.6576360126690546e-33,7.8255745594740857e-37,8.5796727837617246e-38,1.8917207562157265e-49,0.0,0.0,4.2757608832717248e-25,1.0050742182796481e-40,8.0351811438857998e-57,1.120674255575513e-56,8.5425591696551561e-73,3.9853920143989739e-37,1.1176759764752559e-55,2.7750045184684028e-22,1.10327071877947e-36,6.8657442082296976e-45,2.6883805243305109e-46,1.6519209327984256e-33,1.7977405119851212e-54,2.1440288824077534e-47,7.7007143607234687e-53,2.9454699050035385e-39,3.0495694435817848e-60,7.848218454983337e-35,2.2973746387477346e-59,2.92053450157239e-22,5.966974767869682e-56,1.1390598798282486e-67,2.853507799539218e-56,5.0934924340125365e-84,4.6975008787192031e-50,1.3290130742596168e-38,8.4099082608469575e-38,3.6845216297001413e-37,5.1257589769797701e-39,2.3682755689544611e-34,6.7168092575345834e-55,9.8437507114883457e-57,5.7105478341670013e-53,9.0934369871417033e-52,7.1423354067396676e-50,9.4919658221208164e-39,1.9455004006866016e-59,2.4376702415453811e-69,7.4053162659533279e-69,8.4219499026591913e-83,3.0218743861104635e-82,9.2090068861286905e-77,4.6136704505261864e-113,8.3744789516935376e-108,3.0016420153934962e-67,7.8959282059073933e-52,5.2112435868196834e-65,2.8690524150557865e-56,7.0247256492285834e-73,7.4217708065359305e-53,1.3972503614740252e-68,1.7666700357984062e-87,7.8637754347188039e-49,4.5623591477745289e-38,6.6488197812338827e-42,3.3395962193346266e-56,2.5730012787203012e-76,1.9303549661334313e-72,1.034226158064899e-70,0.88168480800000004,0.0,0.0094599999999999997,0.1088499999999963,3.8183837199944309e-22,2.9205345015630829e-22,3.8183837199978281e-22,2.5648367000774768e-25,2.075979308052595e-25,1.0379896540273724e-25,5.2886503316775708e-34,4.1430063486256393e-34,1.1951736154689465e-36,1.0010745695928875e-36,1.2439332917640897e-34,4.9633048851408142e-37,4.440015148485248e-39,3.6718612252019272e-35,3.3778502734612113e-35,3.3191446784225672e-35,2.8633758584852789e-35,6.0614861276748673e-36,2.775004518440214e-22,1.0844850771228269e-25,1.5953068733935957e-33,4.1487747071277653e-34,6.0881968118759881e-45,1.9257957466705953e-50,1.6549793289220176e-37,1.941243098316579e-47,6.6265576893482822e-36,6.5940987030740427e-37,2.5303063211752994e-48,8.4378547262971692e-51,2.1739176962033791e-51,1.8945936589712963e-51,8.6607358703443731e-62,1.1527281242737625e-59,2.1701192917373498e-72,3.7374990839415231e-64,2.118632324701964e-74,1.2304398781777063e-71,1.0232029154640462e-80,1.8331494340377675e-80,6.8678428602769989e-71,1.3778484501952354e-50,2.283422093455081e-51,1.6450509873516448e-50,2.2800099230786847e-93,3.4003177991516204e-95,5.7743672148266278e-43,1.60434300391064e-97,1.7184097474363313e-39,5.2530769929122855e-39,2.3537294311467759e-50,3.0851187941345162e-64,5.1955172563915643e-43,8.7256825357088045e-111,4.495719302408787e-111,3.7042678057310391e-15,3.196936458861101e-114,1.8197145069871684e-52,1.5301231351564123e-64,1.8902730957864719e-41,4.1104644186185056e-64,4.8090189628167616e-43,3.9590513589387587e-52,1.0019023763200659e-51
1.330246370431255e-19,0.00658037653026314,5.2860009500720342e-25,2.0522529489152879e-32,3.4176340067966232e-36,3.7469685143506765e-37,1.6732055860140464e-48,0.0,0.0,9.0859918782104936e-25,4.3894231683859949e-40,7.1070267362793647e-56,9.9122368788009979e-56,1.5201027603817321e-71,1.7405253983935509e-36,9.8857174396224456e-55,5.8968846017542643e-22,4.8182730840843911e-36,2.9984508751462072e-44,1.1740864050306927e-45,7.2143727119946421e-33,1.5900811240853155e-53,9.3635374184257018e-47,6.8111946441787983e-52,1.2863640919358194e-38,2.6973096383977882e-59,3.4275231904521312e-34,2.0320018531947566e-58,6.2061358158431893e-22,5.277721608337816e-55,1.0074855643043917e-66,2.5238953338902952e-55,9.0635976433418539e-83,4.154886329779499e-49,5.8041492514591842e-38,3.6728278855840383e-37,1.6091273970551484e-36,2.238553610853881e-38,1.0342881611318204e-33,5.9409417260545058e-54,8.7066860272938317e-56,5.0509148891456971e-52,8.0430420347613361e-51,6.3173147806199628e-49,4.1453908491957542e-38,1.7207730899572031e-58,4.3377039465030522e-68,1.3177364630769329e-67,3.0027112619255238e-81,5.3772645258706389e-81,1.6386935717585102e-75,1.6465862169485761e-111,5.9796385754843351e-106,5.3566394674003171e-66,6.9838590791632949e-51,9.2731295264632532e-64,2.537644370542887e-55,1.2500123932579378e-71,6.5644722244364805e-52,2.4863347125262292e-67,6.305118991254404e-86,6.9554203176187187e-48,1.9925021005997463e-37,2.9037142789963957e-41,2.9538350336533025e-55,4.5785182956281197e-75,3.6153412130473306e-71,1.9369911302849231e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999213,8.1140654049755597e-22,6.2061358158025435e-22,8.1140654049903992e-22,5.4502779876425957e-25,4.411456029586542e-25,2.2057280147980028e-25,2.3096925451097712e-33,1.8093597189478239e-33,5.2196371786585026e-36,4.3719556510189654e-36,5.432583495672452e-34,2.1676056409163484e-36,1.939071265845513e-38,1.6035982654770172e-34,1.4751959584869348e-34,1.4495576828031041e-34,1.2505114650955991e-34,2.6472102416472951e-35,5.896884601631158e-22,2.3045307888785586e-25,6.9671242406522657e-33,1.811878912644365e-33,5.3849406328627659e-44,1.7033445295898542e-49,7.2277295313232204e-37,1.7170075366275407e-46,2.8939918380411411e-35,2.8798161466274737e-36,2.2380272865287304e-47,7.4631869510543914e-50,1.922805585493416e-50,1.67574663834144e-50,1.5411316745210045e-60,2.0512181071695926e-58,7.745001588425952e-71,6.6506799226932815e-63,7.5612482578547885e-73,2.322019108842209e-70,3.6754971041737333e-79,6.9324516362325066e-79,1.2220959527232335e-69,1.2186913505078424e-49,2.019660982804601e-50,1.4550289686295136e-49,1.6401768396797261e-91,2.4460957165101773e-93,2.5218178685662971e-42,1.154120520891338e-95,7.5047468360050179e-39,2.2941567338790898e-38,2.0818470269412015e-49,5.4898040575309539e-63,2.2690188782597512e-42,1.2562078920775665e-108,6.4723396213062206e-109,7.8715690800890218e-15,4.6025246407848106e-112,1.6095168738172619e-51,2.7228876346482545e-63,8.2553192377498627e-41,7.3143517996630202e-63,2.1002249191063034e-42,3.5017360825071749e-51,8.8617130323110986e-51
2.7387425273584665e-19,0.00658037653026314,1.0882943142658169e-24,4.2252484868594868e-32,1.426794921931821e-35,1.5642855967700924e-36,1.4064301135716134e-47,0.0,0.0,1.8706453872088881e-24,1.832497767268652e-39,5.973884208646587e-55,8.3318323546431208e-55,2.5638754844272891e-70,7.2663509158779228e-36,8.3095411679629006e-54,1.2140644768354326e-21,2.0115341647150925e-35,1.2517942158858331e-43,4.9015796214294809e-45,3.0118585920297722e-32,1.3365589943653213e-52,3.9090925523708099e-46,5.72521950358595e-51,5.3703168625393627e-38,2.2672512775571033e-58,1.4309234610865323e-33,1.7080199985442936e-57,1.2777338444390708e-21,4.436243018384098e-54,8.4685232242241944e-66,2.1214861044815596e-54,1.5287082193071721e-81,3.4924323108866077e-48,2.4231180518718806e-37,1.5333333424705988e-36,6.717790127979538e-36,9.3455206640022666e-38,4.3179494726912413e-33,4.9937194947357107e-53,7.3184942229806548e-55,4.2455983043110003e-51,6.7606614590667959e-50,5.3100837160685633e-48,1.7306190760259101e-37,1.4464134961107287e-57,7.3161717040590757e-67,2.222555149401657e-66,1.0140396353364889e-79,9.069544314722706e-80,2.7638962249443166e-74,5.5634427093735603e-110,4.0419774635517732e-104,9.0472707842881338e-65,5.8703543644071716e-50,1.5640488333441197e-62,2.1330429986760698e-54,2.1083285965645598e-70,5.517834435242395e-51,4.1935688157996315e-66,2.1303566103193469e-84,5.8464498724812748e-47,8.3183040189434001e-37,1.2122435520828836e-40,2.4828763232830188e-54,7.7223402992627326e-74,6.2446028668102897e-70,3.3456704689731731e-68,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998379,1.6705428774897736e-21,1.2777338444221023e-21,1.6705428774959683e-21,1.122116056270274e-24,9.0824094725742298e-25,4.5412047363069422e-25,9.6425117117990356e-33,7.5537206532781268e-33,2.1790957730631171e-35,1.8252054219897541e-35,2.2679966688265744e-33,9.0493268558130627e-36,8.0952408351548296e-38,6.694707089418713e-34,6.1586527337325282e-34,6.0516179796873677e-34,5.2206392037370304e-34,1.1051581656117918e-34,1.2140644767840375e-21,4.7446222123663348e-25,2.9086372222763376e-32,7.5642377909759821e-33,4.526366861933729e-43,1.4317637123411742e-48,3.01743480112335e-36,1.4432482920764223e-45,1.2081846239099607e-34,1.2022665523505732e-35,1.8811967860189669e-46,6.2732583253110183e-49,1.6162339557602337e-49,1.4085660251619532e-49,2.5993438274006767e-59,3.4596791502577373e-57,2.6168609782152626e-69,1.1217343762059885e-61,2.5547748792435525e-71,4.3636387546998791e-69,1.257926455743485e-77,2.6059784411338768e-77,2.0612434848865532e-68,1.024383511666345e-48,1.6976467497526866e-49,1.2230395200702878e-48,1.1234852088967862e-89,1.675521989590883e-91,1.0528093177437961e-41,7.9054727834864844e-94,3.1330840747095294e-38,9.5776527615128488e-38,1.749917867223721e-48,9.2593569516719094e-62,9.472707108785199e-42,1.7215580568862696e-106,8.8699557916539815e-107,1.6206171606259696e-14,6.3074859934257134e-110,1.3528959131071497e-50,4.5926417926892184e-62,3.4464332832038405e-40,1.2336723357777488e-61,8.7680255553898754e-42,2.9434201565503166e-50,7.4488037208656959e-50
5.555734841212888e-19,0.00658037653026314,2.2076827559180018e-24,8.5713069333377486e-32,5.8289228107052598e-35,6.3906170868541342e-36,1.1530763805693829e-46,0.0,0.0,3.7947377875849075e-24,7.4863513121483067e-39,4.8977512074414048e-54,6.8309395539771236e-54,4.2111731693701372e-69,2.9685414448959915e-35,6.8126638921399694e-53,2.4628165101667793e-21,8.2177734103396413e-35,5.1139878233979124e-43,2.0024552097931556e-44,1.2304425093560861e-31,1.0957918150683289e-51,1.596991859647519e-45,4.6938808520512143e-50,2.1939496674596174e-37,1.858829581166346e-57,5.8457892373807942e-33,1.4003379949938345e-56,2.5919743701509421e-21,3.6371000529746901e-53,6.9430069869138443e-65,1.7393224836470232e-53,2.5109078420459696e-80,2.8633070123517542e-47,9.8992278392194343e-37,6.2641670183486171e-36,2.7444364655280768e-35,3.8179501271330394e-37,1.764023250814368e-32,4.0941529584531035e-52,6.0001437285542096e-54,3.480797997351281e-50,5.542798724812002e-49,4.3535274459255842e-47,7.0701436017862422e-37,1.1858572213395353e-56,1.2016833947485734e-65,3.650553506846571e-65,3.3331063171359034e-78,1.489675946874813e-78,4.5397078478997553e-73,1.8291382612364696e-108,2.6582726560553035e-102,1.4870290934314901e-63,4.8128711786541511e-49,2.5689549046406187e-61,1.7487975244778824e-53,3.4629360168768856e-69,4.5238540295548169e-50,6.8879509226018225e-65,7.0041425341467613e-83,4.7932728330816493e-46,3.3982985898733511e-36,4.9524104583010339e-40,2.0356120116564577e-53,1.2683967075685191e-72,1.0375501036352885e-68,5.5588814800138368e-67,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996713,3.3888155514581755e-21,2.5919743700816203e-21,3.3888155514834834e-21,2.276292571254265e-24,1.8424316358228782e-24,9.2121581791955367e-25,3.9392806615591088e-32,3.0859413585723398e-32,8.9023172522522616e-35,7.4565596971269898e-35,9.2655064212740344e-33,3.6969452920559423e-35,3.3071700282422262e-37,2.7350062889425593e-33,2.5160105935831971e-33,2.4722834041223788e-33,2.1328014605098405e-33,4.5149317120768377e-34,2.4628165099568131e-21,9.624805059247145e-25,1.1882732117292418e-31,3.0902379524215307e-32,3.7109889402680481e-42,1.1738463965597522e-47,1.2327205726799617e-35,1.1832621473577829e-44,4.9358284085537993e-34,4.9116511597645237e-35,1.5423187830085859e-45,5.1431961930048379e-48,1.3250862512920475e-48,1.1548275364976411e-48,4.2694300476939978e-58,5.6825333936386826e-56,8.6036662773355352e-68,1.8424520775386166e-60,8.3995407570006734e-70,8.6364894766971386e-68,4.2413880945970666e-76,1.0301660430786233e-75,3.3855987294531578e-67,8.3985149334481632e-48,1.3918333728992266e-48,1.0027216912632104e-47,7.5779209296502676e-88,1.1301415537545611e-89,4.3010695837645336e-41,5.3322506950377916e-92,1.2799670760993002e-37,3.9127836668268749e-37,1.4346883937676883e-47,1.5208521603757502e-60,3.8699098993364183e-41,2.3226551703571246e-104,1.1966978846635673e-104,3.2875376568419879e-14,8.5098007762445083e-108,1.1091858080885178e-49,7.5435037969765763e-61,1.4079804568526784e-39,2.0263105026997026e-60,3.5820244906932298e-41,2.4131936516894808e-49,6.1069792608002081e-49
1.1189719468921734e-18,0.00658037653026314,4.4464596517622075e-24,1.7263693308654708e-31,2.3561437988847512e-34,2.5831896119506184e-35,9.337911493749495e-46,0.0,0.0,7.6429225947383095e-24,3.0261028997061162e-38,3.9663259191992039e-53,5.5318719573605251e-53,6.8264931383467991e-68,1.1999319153801679e-34,5.517071852220328e-52,4.9603205768748112e-21,3.3217554033862195e-34,2.0671556447447868e-42,8.0942441216877536e-44,4.9736453535354646e-31,8.8740062215472253e-51,6.4552964454870053e-45,3.8012264107764641e-49,8.8682953381462821e-37,1.5053283919205326e-56,2.3629614758890884e-32,1.1340300242225005e-55,5.220455421584157e-21,2.9454179210688163e-52,5.6226270693514938e-64,1.4085484428880777e-52,4.0702898188938386e-79,2.3187802548623071e-46,4.0014261299508557e-36,2.532076464235378e-35,1.1093451008718068e-34,1.5432764843959255e-36,7.1304640228278219e-32,3.3155512281643658e-51,4.85907195522228e-53,2.8188404627931153e-49,4.4887021120218586e-48,3.5255993884047874e-46,2.8578650769171648e-36,9.6033800198767281e-56,1.9479805521822607e-64,5.9177045477547401e-64,1.0809499322070131e-76,2.4148307516393449e-77,7.35906204739093e-72,5.9327662307678647e-107,1.7245591037739544e-100,2.4113528486328705e-62,3.8975878607092312e-48,4.1643866020266398e-60,1.4162215777956448e-52,5.6135684015092935e-68,3.6635342593398433e-49,1.1165666525511415e-63,2.2717743079523707e-81,3.8817166142101295e-45,1.3736466068117706e-35,2.0018434916680704e-39,1.6484913721182482e-52,2.0561257041944333e-71,1.6914685256224627e-67,9.0623796617358676e-66,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999993379,6.825360899330845e-21,5.2204554213039462e-21,6.8253608994331434e-21,4.5846456011100948e-24,3.7108130128254562e-24,1.8554065064455574e-24,1.5923202269837005e-31,1.2473868369891693e-31,3.598458967426651e-34,3.014060648445518e-34,3.7452658382029582e-32,1.4943643954653755e-34,1.3368110072665158e-36,1.1055332709802369e-32,1.0170117094448303e-32,9.9933648034709238e-33,8.621124513205009e-33,1.8250075866382797e-33,4.9603205760260922e-21,1.938517075262979e-24,4.8031903098150773e-31,1.2491235888661688e-31,3.0052550224655886e-41,9.5061124864986452e-47,4.9828536494137546e-35,9.5823636527483865e-44,1.99514075899205e-33,1.9853679321490052e-34,1.2490097389413728e-44,4.1650936293101975e-47,1.073089210575469e-47,9.3520929147351947e-48,6.9209301085008263e-57,9.21163150993756e-55,2.7905784795484991e-66,2.9866942022235726e-59,2.7243708494773558e-68,1.8763456806465614e-66,1.4441874807296092e-74,4.4660172084891682e-74,5.4882018118635983e-66,6.8013351366370365e-47,1.1271427509999809e-47,8.120300225328766e-47,5.1598158264379453e-86,7.6951480080321136e-88,1.7385610919708804e-40,3.6307361823303772e-90,5.1738315833695661e-37,1.5816097202898398e-36,1.1618478591073722e-46,2.4653668920466667e-59,1.5642794223576311e-40,3.1627799471293387e-102,1.6295540478983034e-102,6.6213786132015597e-14,1.1587872259199148e-105,8.9824742496613381e-49,1.222840576320115e-59,5.6912821743597885e-39,3.2847366013987826e-59,1.4479115365742236e-40,1.9542667423152798e-48,4.9455900304708318e-48
