Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263)
0.0,0.002376852753208578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4660890803205015e-18,0.002376852753208578,1.2624499642469474e-34,9.8479843995358252e-44,9.0164798097320488e-44,4.0518077346718244e-46,1.4130454576637731e-54,0.0,0.0,7.4382663453340826e-30,2.523502120796065e-45,2.8839503954305653e-68,9.1212907873325858e-70,9.3905249293955289e-86,5.5321011432400327e-44,7.7957949864674244e-65,3.0713091312092978e-30,5.2786481499852751e-44,4.3977345960279482e-60,5.238902987678466e-61,5.3576306695523257e-41,4.0762838468096212e-62,3.2365905658169397e-61,3.5207440395633675e-62,3.7261983452067259e-48,4.9500654325243188e-75,2.6941977455018954e-40,2.8354635029471317e-73,6.30318280089326e-30,7.5425996875618703e-68,2.7289139826228539e-88,1.2867889478052994e-69,2.1909579950317771e-104,2.4159205933798665e-55,1.0230017872742063e-46,5.7266857837460684e-45,3.4505567880339019e-44,7.0009041383891551e-48,1.4980149259765001e-39,1.0590582979490831e-65,3.1410563540221592e-72,2.7412382950350656e-63,1.3958682972129164e-61,7.4389056562890164e-55,1.3638953507429089e-44,1.8250628813367882e-69,1.7774944068327783e-79,1.0357355257737003e-78,3.1639295274920396e-95,1.3231675796900653e-100,5.2894159065423122e-92,6.6479468931354971e-144,2.2495062444214894e-127,1.5226879152238897e-76,1.1936492330337087e-60,1.6401175332087428e-71,1.1075258419417554e-65,2.0191935172529904e-82,1.1977955235999612e-61,2.6777117693216738e-75,1.4599898577326516e-99,1.1985946691242932e-53,7.0537612254499766e-45,3.2907772289308755e-50,1.4106756814245678e-64,8.2851046997256747e-90,1.6636521286296787e-81,1.2199032677277922e-80,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999942,6.250667484884294e-30,6.3031828006481028e-30,6.2506674861947729e-30,3.218032670091037e-30,2.7406647301269331e-30,1.3703323650603807e-30,1.7948038044186386e-39,1.7941561097137296e-39,2.7227341847216269e-39,2.3178513679905172e-39,4.8456008706207308e-40,1.1601386163431839e-39,1.9884387369450036e-42,6.6805850210766699e-43,2.3508835304813422e-43,5.4460976738501131e-43,1.1252620561532904e-42,4.0650995018511173e-42,3.0713091305750113e-30,1.0936281876220961e-31,2.6667671677692566e-41,8.7656512140687896e-40,2.225456323108463e-50,1.6864391647374243e-51,3.1181949652313445e-41,3.2548232667773397e-51,3.5417680535775415e-42,7.3904494164828102e-43,6.1634418741679509e-52,7.2713271716988383e-55,1.2416029267811839e-56,2.0172894244028238e-56,1.619750881667248e-63,3.5288656968921588e-64,8.7948996091578859e-80,5.1699324308326803e-72,4.0438608550397948e-79,3.4325428463598479e-79,1.9632962427398492e-85,1.7669990231643624e-86,1.7803880429527489e-80,1.8157786401742777e-52,2.440091426835914e-54,2.1329579886749248e-52,7.6670427898762952e-96,3.0544361498262803e-98,1.4158671550847017e-50,2.9762350622897097e-101,3.7964397405048653e-43,4.4237142400106782e-43,3.7462115195209541e-52,2.9401074828186236e-65,1.5009632067753698e-49,1.7493238347871081e-116,3.3070104453232357e-116,5.8309515526163305e-16,2.5875627125797213e-120,1.865213162710098e-63,8.2538898273828366e-73,3.1346788797450511e-46,3.1630235794962814e-72,1.3600743997070418e-49,5.5486441540040153e-57,1.3562505962211766e-56,8.9127801587628706e-76,3.3376041823444154e-59
6.9050494248974046e-18,0.002376852753208578,3.5348598993814424e-34,2.7585948475593055e-43,5.4459538874006197e-43,2.4472918714471463e-45,1.6775675905609857e-53,0.0,0.0,2.0827145767113297e-29,1.5241952809716847e-44,3.4238303795349745e-67,1.0828796434373638e-68,2.1006226395126343e-84,3.3413890911519334e-43,9.2551678051945763e-64,8.5996655665136918e-30,3.1883034823212347e-43,2.6562316988656009e-59,3.1642973929030216e-60,3.2360089236422555e-40,4.8393641825457912e-61,1.9549006614080724e-60,4.1798273207382069e-61,2.2506238003085355e-47,5.8767177989315298e-74,1.627295438145343e-39,3.3668385663790929e-72,1.7648911837477684e-29,8.9545743434426039e-67,3.2397666768983873e-87,1.5276758406866252e-68,4.9010853945483721e-103,2.8681809282381593e-54,6.1789298785739105e-46,3.4589182125611077e-44,2.0841363815178781e-43,4.2285460979225371e-47,9.0480101507488295e-39,1.2573140565502222e-64,3.7290620987635023e-71,3.2543981037695177e-62,1.6571748416805092e-60,8.8314687879517965e-54,8.2379279111588982e-44,2.166714736965929e-68,3.9761837821380651e-78,2.3168989404624558e-77,1.3056043443941895e-93,2.9650502370351574e-99,1.1832211800746888e-90,2.7432948022484827e-142,1.6933721089695204e-125,3.4062234679188541e-75,1.4171003681386777e-59,3.6688773154503567e-70,1.3148547262705787e-64,4.516855113496464e-81,1.4220226865070083e-60,5.9899343267425772e-74,6.0246855883754597e-98,1.4229715908748233e-52,4.2604709587677013e-44,1.9876295037609448e-49,1.6747539756737176e-63,1.8533445356484894e-88,5.2307885691808883e-80,3.835570923400472e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999836,1.7501868951845779e-29,1.7648911835996944e-29,1.7501868959761069e-29,9.0104914674304875e-30,7.6738612368438413e-30,3.83693061840342e-30,1.0840614975670744e-38,1.0836702899685731e-38,1.6445314462243011e-38,1.3999822251200563e-38,2.9267429256493914e-39,7.0072372369489711e-39,1.2010169964249922e-41,4.0350733512918938e-42,1.4199336518523498e-42,3.2894429938376482e-42,6.796582818152757e-42,2.4553200967935938e-41,8.5996655626826035e-30,3.062158924342167e-31,1.6107273675759652e-40,5.294453331792206e-39,2.6420617441501387e-49,2.0021405753176334e-50,1.8833897584860109e-40,3.8641261789604945e-50,2.1392279026298759e-41,4.4638314442165252e-42,7.3172381879818942e-51,8.6325196033722475e-54,1.4740310194216772e-55,2.3949261049406999e-55,3.6233179304241732e-62,7.8939314027674203e-63,3.6292394821521932e-78,1.1564931864570283e-70,1.6687098363415031e-77,1.4163935476109007e-77,1.4776382887394054e-83,1.330101917914824e-84,3.9826565260435447e-79,2.1556923999986257e-51,2.8968765412159913e-53,2.5322477222546734e-51,1.0463492513493986e-93,4.1685002746481094e-96,8.5518375930640263e-50,4.0617763865610125e-99,2.2930496023943158e-42,2.6719233970230732e-42,4.4475023099566115e-51,6.576902826263511e-64,9.0658167479120356e-49,4.314751638652218e-114,8.1568260866957123e-114,1.6326663238504064e-15,6.3823304567343028e-118,2.2143810655994704e-62,1.8463630668539961e-71,1.893346061487419e-45,7.0755547980122766e-71,8.2148482530004146e-49,6.587349516270339e-56,1.6101405065797738e-55,1.9937532715166136e-74,3.9624036752398082e-58
1.578297011405121e-17,0.002376852753208578,8.0796797676103923e-34,6.3108245255253236e-43,2.6219924521537273e-42,1.1782656888006128e-44,1.6470458574427852e-52,0.0,0.0,4.7604904611383168e-29,7.338344167437879e-44,3.3615464381574782e-66,1.0631776577327799e-67,4.1504753771456512e-83,1.6087350134066319e-42,9.0867786277338376e-63,1.9656378433633109e-29,1.5350308816109091e-42,1.2788612247537733e-58,1.5234729713347391e-59,1.5579989975547932e-39,4.7513164506428708e-60,9.41200476021013e-60,4.1037792431176568e-60,1.083578478491627e-46,5.7697966192579466e-73,7.8347270418524919e-39,3.3068027757773313e-71,4.0340369890552753e-29,8.7916541783172893e-66,3.1808221278512187e-86,1.4998812033035954e-67,9.6837188273729695e-102,2.8159970429540677e-53,2.9748878225503571e-45,1.6653202246810789e-43,1.0034220362783144e-42,2.0358629209467993e-46,4.3562274015158168e-38,1.2344384909601435e-63,3.6612152715802533e-70,3.1951873563949314e-61,1.6270240848423146e-59,8.6707884106674496e-53,3.966207668967969e-43,2.1272935554401781e-67,7.8562686500899012e-77,4.5778018699643557e-76,5.1648406504385881e-92,5.8808270743316235e-98,2.3378456596048918e-89,1.0852208645005455e-140,1.3388983305618546e-123,6.7301514290041253e-74,1.3913175419353751e-58,7.2490833095493636e-69,1.29093226619097e-63,8.9245444761876054e-80,1.3961499690645724e-59,1.1835101722002754e-72,2.3833026981411998e-96,1.3970819453717095e-51,2.0512325322551974e-43,9.5695810440313006e-49,1.6442829749967085e-62,3.6618954266249973e-87,1.1669601490162091e-78,8.5569465943542785e-78,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999627,4.0004271862447773e-29,4.034036988342363e-29,4.0004271900556471e-29,2.0595409026811707e-29,1.754025422023138e-29,8.7701271100269105e-30,5.2192894587226553e-38,5.2174059625697348e-38,7.9177109889570711e-38,6.740311760923187e-38,1.4091007328682143e-38,3.3736830876801882e-38,5.782379836689222e-41,1.9427141219714749e-41,6.8363692982640313e-42,1.5837252018038824e-41,3.2722620577740935e-41,1.1821309316515846e-40,1.9656378415188064e-29,6.9992203937834998e-31,7.7549588975230052e-40,2.5490513707931908e-38,2.5939918820187711e-48,1.9657134871361699e-49,9.0677109511869314e-40,3.7938219893472279e-49,1.0299461473839103e-40,2.1491426853045651e-41,7.1841078329362551e-50,8.4754589052394789e-53,1.4472124481720236e-54,2.3513528639819044e-54,7.1590656413120618e-61,1.5597078182322503e-61,1.43569063909132e-76,2.285035570280788e-69,6.6012443218408361e-76,5.6029828737056214e-76,1.16818818815231e-81,1.0516471225681452e-82,7.8690568169985216e-78,2.11647157797668e-50,2.8441705648767549e-52,2.4861758257088803e-50,1.6527819084613202e-91,6.5844381513768144e-94,4.1173416515149554e-49,6.4158602407969335e-97,1.1040046752328803e-41,1.2864160950800396e-41,4.3665841284957612e-50,1.2994851645015421e-62,4.3647994737863178e-48,1.3618786483643935e-111,2.5745653337674696e-111,3.7318082174993816e-15,2.0145043071381884e-115,2.1740924588280328e-61,3.6481030956927127e-70,9.1156464541197285e-45,1.3980093447210368e-69,3.9550946725033583e-48,6.4674970734817441e-55,1.5808450710681457e-54,3.9393204932074908e-73,3.8903114038182597e-57
3.353881149235882e-17,0.002376852753208578,1.7169319495908134e-33,1.3433831332455426e-42,1.1450930634356401e-41,5.1457958184663598e-44,1.4567934962117001e-51,0.0,0.0,1.0116042230276869e-28,3.2048476935793541e-43,2.973266599880967e-65,9.4036860243860837e-67,7.3855456947576938e-82,7.025768461756612e-42,8.0371527814140073e-62,4.1769804153914449e-29,6.7038831462982738e-42,5.5851229803351405e-58,6.6534066137026812e-59,6.8041909384375454e-39,4.2024855921901564e-59,4.1104693932267716e-59,3.6297462552937002e-59,4.732271895369491e-46,5.1033201851561166e-72,3.4216311346514883e-38,2.9270011387170904e-70,8.5723285916327745e-29,7.7761185370888149e-65,2.8134011377550656e-85,1.3266279456870014e-66,1.7231660222989466e-100,2.4907174935029384e-52,1.2992108491679468e-44,7.2728909326239625e-43,4.3822083847553209e-42,8.8911482299543009e-46,1.9024789526588487e-37,1.0918470334077202e-62,3.2383034279399342e-69,2.8261070320236764e-60,1.439084374677601e-58,7.6692141285713602e-52,1.7321470840846699e-42,1.88156737598527e-66,1.3979808662496444e-75,8.1459538168166352e-75,1.8432947282043372e-90,1.0544655756435189e-96,4.160071432069485e-88,3.8730813223565805e-139,9.5698843093143504e-122,1.1975967620270493e-72,1.2306046047021284e-57,1.2899356407012075e-67,1.141815146137729e-62,1.5880749798180982e-78,1.2348782371997698e-58,2.105993431315334e-71,8.5058165038648841e-95,1.2357031580652912e-50,8.9582640245727755e-43,4.1792879717856263e-48,1.4543489420514797e-61,6.5161434657473798e-86,2.1855871984652286e-77,1.6026209721378851e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999206,8.5009077590367849e-29,8.5723285885193057e-29,8.500907775679852e-29,4.3765244004383411e-29,3.727304006682131e-29,1.863652003302353e-29,2.2794008269340362e-37,2.2785782547093862e-37,3.4578723937092646e-37,2.9436712195816119e-37,6.1539131025026268e-38,1.4733760338218583e-37,2.5253171852284104e-40,8.4843429544719581e-41,2.9856220750564011e-41,6.9165440276884342e-41,1.429082809744347e-40,5.1626763313214804e-40,4.1769804073360095e-29,1.4873343316670933e-30,3.3867942758386276e-39,1.113237701853456e-37,2.2943564336600019e-47,1.7386513143859751e-48,3.9601075978811279e-39,3.355592573259049e-48,4.4980454012136114e-40,9.3858707071772627e-41,6.3542620018449888e-49,7.4964473641399988e-52,1.2800431144976683e-53,2.0797453578680746e-53,1.2739174773011382e-59,2.7754167175455449e-60,5.123874986547489e-75,4.0660984209328544e-68,2.3559330242162802e-74,1.9996413412793965e-74,8.3492224309499901e-80,7.5166447643436066e-81,1.4002561360388359e-76,1.8719951363521107e-49,2.5156366527000524e-51,2.1989943556340127e-49,2.3641087801864845e-89,9.4182592258200306e-92,1.7981512503038358e-48,9.1771283276828745e-95,4.8214784569465194e-41,5.6181170236912162e-41,3.8621941889838123e-49,2.3123644058602159e-61,1.9062216900384154e-47,3.8972863306107222e-109,7.3676338117596519e-109,7.9300902306837959e-15,5.765071862584269e-113,1.9229601546112365e-60,6.4916051855082374e-69,3.9810424581580346e-44,2.4876791794440965e-68,1.7272927497226712e-47,5.7204248169215727e-54,1.3982388045176277e-53,7.0098103579219881e-72,3.4409363424727782e-56
6.905049424897404e-17,0.002376852753208578,3.5348598919862979e-33,2.7754034750146159e-42,4.7805387435151935e-41,2.1482684568128293e-43,1.224522859164971e-50,0.0,0.0,2.082714576969228e-28,1.3379608245975899e-42,2.4992380655621603e-64,7.9043647899594907e-66,1.2456790564688681e-80,2.9331200350034437e-41,6.755711170196078e-61,8.5996655538647168e-29,2.7987392453574692e-41,2.3316789217192273e-57,2.7776662014830525e-58,2.8406157702921273e-38,3.5324423565376764e-58,1.7160397551705346e-58,3.0510204169768714e-58,1.9756303598898602e-45,4.2896488131757423e-71,1.4284636427427788e-37,2.4639739360746852e-69,1.7648911764637724e-28,6.5362961408489266e-64,2.364833155085603e-84,1.1151107354209297e-65,2.9063713493154945e-99,2.0935981288664616e-51,5.4239426901102905e-44,3.036288791081975e-42,1.8294863465708603e-41,3.7118793509539982e-45,7.9424751075456473e-37,9.1776350236748417e-62,2.721989123608951e-68,2.3755132455295145e-59,1.2096371233696367e-57,6.4464365342750131e-51,7.2313730474094843e-42,1.5815712857749619e-65,2.3578985101350256e-74,1.3739341682976447e-73,6.2280748364042762e-89,1.8055213312802912e-95,7.0165684900425946e-87,1.30863011593196e-137,6.4721158864824309e-120,2.0199238285543421e-71,1.0343973113812747e-56,2.1756649904627035e-66,9.5976472599015263e-62,2.6785204834312163e-77,1.0379885567686763e-57,3.5520668013251748e-70,2.8739085973955251e-93,1.0386829590924577e-49,3.7398927431773007e-42,1.7447708887177862e-47,1.2224666914901065e-60,1.0990415578760665e-84,3.7750583415391729e-76,2.768127727744474e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998367,1.7501868867307239e-28,1.7648911751639598e-28,1.7501868936788762e-28,9.0104913394763892e-29,7.6738611279260623e-29,3.8369305638015326e-29,9.5160497289289151e-37,9.5126156520587398e-37,1.4435936459409247e-36,1.2289247793188615e-36,2.5691375787359821e-37,6.1510548634456893e-37,1.0542702087056705e-39,3.5420461581089812e-40,1.2464384400717952e-40,2.8875209703842402e-40,5.9661394075917629e-40,2.1553157234549695e-39,8.599665520234863e-29,3.0621589098464884e-30,1.4139199278457646e-38,4.6475482526997513e-37,1.9285448110779011e-46,1.461441184631267e-47,1.6532669633992486e-38,2.8205777261608363e-47,1.8778453978599341e-39,3.9184162340388701e-40,5.3411400536711844e-48,6.3012156101463505e-51,1.0759535229892281e-52,1.7481519230779508e-52,2.1486480156127596e-58,4.6811459233905691e-59,1.7312395745966448e-73,6.8580683304364158e-67,7.9601369326820607e-73,6.7562940783075417e-73,5.6464000613664511e-78,5.0834784403209602e-79,2.3617350181246605e-75,1.5735246980269383e-48,2.1145441804866071e-50,1.8483872432146336e-48,3.1988783925009589e-87,1.2743858394942916e-89,7.506927326375483e-48,1.2417583452906971e-92,2.0128723382704869e-40,2.3454532350435499e-40,3.2464068923460918e-48,3.9001405084110509e-60,7.9580926792389385e-47,1.0548956626071476e-106,1.9942318514362061e-106,1.6326647160604475e-14,1.5605481061478178e-110,1.6163638695758297e-59,1.0949041431693144e-67,1.6620069948344586e-43,4.1958218737003552e-67,7.211098826116169e-47,4.8083565208281183e-53,1.1753026896690049e-52,1.1823069802594847e-70,2.8923142641764491e-55
1.4007385976220448e-16,0.002376852753208578,7.1707157637210086e-33,5.6691200799555925e-42,1.953006565012191e-40,8.7763775908090987e-43,1.0039380639024905e-49,0.0,0.0,4.2249352853076346e-28,5.4660065350119479e-42,2.0490728316770621e-63,6.4804759342465499e-65,2.0460277327734601e-79,1.1982752435297552e-40,5.5387401517251286e-60,1.744503580847928e-28,1.1433763006919441e-40,9.5256693732136446e-57,1.1347672050886017e-57,1.1604842244845563e-37,2.8961096610487146e-57,7.0105798639226137e-58,2.5014108412143944e-57,8.071094640463538e-45,3.5169144134620292e-70,5.8357400683912366e-37,2.0261054928438098e-68,3.5802077982047418e-28,5.3588504238313898e-63,1.9388330627455866e-83,9.1423517230493525e-65,4.7737236339362992e-98,1.7164582336037254e-50,2.2158519658381393e-43,1.240423037799572e-41,7.4740536564246626e-41,1.516423820332103e-44,3.2447602248775897e-36,7.5243843071669864e-61,2.2316510900039704e-67,1.9475892801511007e-58,9.9173358892382998e-57,5.2851780732997292e-50,2.9542517989689326e-41,1.2966685691839227e-64,3.8728535632928891e-73,2.2566909751736976e-72,2.0476537939385592e-87,3.0543115068882269e-94,1.1524734719171355e-85,4.3025123467592768e-136,4.2575720243974251e-118,3.3177324264213839e-70,8.4806139781277063e-56,3.5735362519027187e-65,7.8687359454692688e-61,4.3994776481909313e-76,8.5100407746697207e-57,5.8342838722082963e-69,9.4486869638473773e-92,8.5157504122740388e-49,1.5278631949294376e-41,7.1279618986931476e-47,1.0022500424653892e-59,1.8051748553393399e-83,6.2723158139413762e-75,4.599280779288844e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996688,3.5503790934593896e-28,3.5802077928945829e-28,3.5503791218448599e-28,1.8278424991647321e-28,1.5566975178117716e-28,7.7834875883993218e-29,3.8876167968793799e-36,3.8862138646262033e-36,5.8975509943139551e-36,5.0205586417426335e-36,1.0495765285524312e-36,2.5129065804670185e-36,4.3070377603012606e-39,1.4470414209161904e-39,5.0921076964134489e-40,1.1796465267535075e-39,2.4373626121443485e-39,8.8051678504452961e-39,1.7445035671090354e-28,6.2118080406129112e-30,5.7763241485950643e-38,1.8986750977925624e-36,1.581137526408008e-45,1.1981777687131504e-46,6.7541349618141021e-38,2.3124799971321383e-46,7.6716110703275361e-39,1.6008008659698438e-39,4.3789892617980374e-47,5.1661171060457956e-50,8.8213196177411562e-52,1.4332416079737914e-51,3.5291607862609735e-57,7.6887961234628067e-58,5.6919239415934189e-72,1.1264394639874675e-65,2.6171002641010614e-71,2.2213130539259794e-71,3.7143107456695611e-76,3.3440687894147709e-77,3.8791515336176748e-74,1.2900705989987079e-47,1.7336310670190443e-49,1.5154195170876407e-47,4.2094533203362448e-85,1.6769841214147456e-87,3.0668246132982292e-47,1.6340489842562984e-90,8.2232402326938634e-40,9.5819415266804585e-40,2.6616004474223187e-47,6.4059923507243004e-59,3.2511342852806576e-46,2.7765953931179416e-104,5.2490364428485473e-104,3.3119732634701227e-14,4.1080028438351728e-108,1.3251927447084814e-58,1.7983833564900906e-66,6.7898419810023365e-43,6.8916084058000209e-66,2.9459623099461454e-46,3.9421726253584614e-52,9.6358206169898586e-52,1.9419427845533569e-69,2.3712938756756537e-54
2.821205907886654e-16,0.002376852753208578,1.4442427454965402e-32,1.1575256974413785e-41,7.8943688623946298e-40,3.5475521298510829e-42,8.1301546399669863e-49,0.0,0.0,8.5093767038057473e-28,2.2094472359139917e-41,1.6594675685665602e-62,5.2480576200746517e-64,3.3166866160420108e-78,4.8436201534496461e-40,4.4854153302760146e-59,3.5135776228380489e-28,4.6217098042038253e-40,3.8504280003455258e-56,4.5869099007367195e-57,4.6908627429134335e-37,2.3453446837217357e-56,2.8337864769104832e-57,2.0257073016303265e-56,3.2624654896750289e-44,2.8480903314823194e-69,2.3588994342906286e-36,1.6504960081854142e-67,7.2108409902465987e-28,4.3397359155344644e-62,1.5701172251679553e-82,7.4037137686549613e-64,7.7384116121455061e-97,1.3900323760122327e-49,8.9567826406492923e-43,5.0139882047726178e-41,3.0211360170983145e-40,6.1296274548427669e-44,1.3115839515280354e-35,6.0934489863886202e-60,1.807248832479898e-66,1.5772082921101205e-57,8.0313155976431568e-56,4.2800741101173098e-49,1.1941557753544134e-40,1.0500772422941754e-63,6.2780566182470665e-72,3.6581932471006226e-71,6.6415098348948757e-86,5.2388683518532821e-93,1.8682091305789823e-84,1.3955243805904561e-134,2.7624554244002341e-116,5.3781883561205316e-69,6.8678208521803823e-55,5.7928561675390538e-64,6.3723142451578045e-60,7.1317419173042703e-75,6.8916248675463248e-56,9.457636870963763e-68,3.0645968695920996e-90,6.8962754174810497e-48,6.1758267308536314e-41,2.8812390063322626e-46,8.1164481465670394e-59,2.9262526019654097e-82,1.0225457567805379e-73,7.4979726866230675e-73,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999993329,7.1507634472150189e-28,7.2108409687820909e-28,7.1507635619536295e-28,3.6814291392368586e-28,3.1353202509316216e-28,1.5676601251992632e-28,1.5714368520314217e-35,1.5708697645449876e-35,2.3838843390423251e-35,2.0293900181807709e-35,4.2425561311020843e-36,1.015756989263244e-35,1.7409734922381788e-38,5.8491727142845848e-39,2.0583113190963917e-39,4.7683198126845687e-39,9.8522093289796391e-39,3.5591895128119234e-38,3.513577567303246e-28,1.2511106199776287e-29,2.3348824895371274e-37,7.6747482429240055e-36,1.2804461181293066e-44,9.7031540413588341e-46,2.7301293155078032e-37,1.8727062002383272e-45,3.1009877676023976e-38,6.4706928812933571e-39,3.5462189524714114e-46,4.1836553227609101e-49,7.1437375013177719e-51,1.1606779020339812e-50,5.7209216146889242e-56,1.2463869484735686e-56,1.8461534492831091e-70,1.8260058796400976e-64,8.4883813063546153e-70,7.204750527267844e-70,2.4099201677941735e-74,2.1697383112864695e-75,6.2882545341039621e-73,1.0447325911945157e-46,1.4039393733091225e-48,1.2272259828477438e-46,5.4629419897887175e-83,2.1763559809113317e-85,1.2396594261521642e-46,2.1206353432967032e-88,3.3239651373341678e-39,3.8731737722940799e-39,2.1554329476366289e-46,1.0384389181000208e-57,1.3141554141998215e-45,7.2071844659922409e-102,1.3624931326862602e-101,6.6705790040300166e-14,1.0665586007080895e-105,1.0731754229102647e-57,2.9152568546133042e-65,2.7445635843882196e-42,1.1171459267171494e-64,1.1907995272946282e-45,3.1924597367645207e-51,7.8033034759933696e-51,3.1479730001106283e-68,1.9203350914307113e-53
