Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127),S(26146),S(26431),S(26391),S(3596),S(27510),S(16766),S(28395),S(28404)
0.0,0.0063571858962078774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.979319576322025e-20,0.0063571858962078774,3.3842395728302001e-29,2.1480308038802999e-37,3.5215995361711562e-40,8.733943442339103e-42,1.4479202614431354e-52,0.0,0.0,1.8747867763211655e-27,1.6362782432916955e-43,1.5591959505757369e-62,3.196185597149496e-63,1.4396845590627586e-79,1.6576049100235191e-40,2.2001950152468568e-60,1.2683616284685245e-25,2.7937592110284306e-40,8.5689349291351303e-52,1.2865220499071538e-52,1.6250389831283968e-37,1.4112767558077369e-58,1.910351995502909e-53,1.7758230211361192e-57,2.1111629232898428e-43,7.13107512321183e-67,1.2764568148617831e-37,2.0666143188382788e-65,1.7435082036179697e-25,4.9104292402935611e-62,4.9966198279355678e-77,1.5717028533543495e-62,2.5593602682522833e-93,3.0559317151438907e-53,3.1839261573206452e-42,2.4595169743449779e-41,1.8521414728890798e-40,4.2694882297102591e-43,4.2923144702257286e-37,6.8881336275718144e-60,5.4024471501144007e-64,6.9900311084002355e-58,1.3734507771939226e-56,1.1185731727453057e-52,1.3069844396419708e-41,2.4139717748679247e-64,4.298163165497196e-75,1.6610239508647823e-74,1.1117006448779241e-89,1.8974443338550771e-90,6.4097073723455477e-84,1.4774813872784829e-126,4.3884932100116255e-118,2.4360172036137096e-72,2.9990244350355707e-56,4.9104076962070417e-69,6.6600369401482709e-61,8.2829411059806157e-78,4.1416203828971977e-57,1.5060663379122995e-72,2.2039617253048781e-94,6.5703714437875739e-52,1.9004116868833086e-41,9.4932837808493517e-46,1.7454841438309119e-60,9.8872967701044259e-83,1.6913071748906396e-77,5.7034847611989604e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999936,2.064939587380183e-25,1.743508203615264e-25,2.0649395873861536e-25,8.1815146512176628e-28,6.7735278213048766e-28,3.3867639106527872e-28,7.8171170826330567e-37,6.7143346305692192e-37,1.0611496551636981e-38,8.8938327647006603e-39,1.8881155139259056e-37,4.3951073554869899e-39,2.8251889402730071e-41,3.9098908401562461e-39,2.0681059047942901e-39,2.9799144160901632e-39,4.8822721016707187e-39,7.019819043021654e-39,1.2683616284597627e-25,7.444853365548606e-29,4.2891716543703733e-37,5.1326462108276955e-37,5.2317750671469452e-48,3.8219974289106102e-52,3.051875216586272e-40,7.4005711988518039e-50,6.863140231442619e-39,9.1382675786603568e-40,1.1189798700436338e-50,3.4368800726016606e-53,3.8859765836057736e-54,4.4353986258328571e-54,5.7131962239244208e-64,1.3831259077668009e-62,1.3863947742720062e-76,4.6393510378846729e-68,6.6561126477370933e-78,1.9635948920523179e-76,2.2440644817357642e-85,5.8866415411259007e-85,5.8016271604920388e-76,7.6205206527719008e-53,2.6173086285014501e-54,9.0923064525777697e-53,1.4530758630459119e-97,1.7368629632121976e-99,4.3273025818715067e-47,5.8787606217704387e-102,8.0265067996785966e-42,1.6455931432240294e-41,2.2318521353094212e-52,1.9225384249109697e-66,1.5660650182368075e-46,3.6892265788343037e-116,2.5285202598433058e-116,6.2849025340141818e-16,1.3843700612359964e-119,1.0274895327403192e-58,3.1968052533406678e-70,3.9512684236695124e-44,3.9512128559964165e-68,1.4524216538027504e-46,2.5186795887844384e-55,6.2951657429255543e-55,7.3304975375072374e-73,1.1668979780004706e-56,1.5587752839350997e-67,3.5237047290307018e-70,2.0963804199052927e-70,4.1924825787501874e-74,8.2934425537489214e-64,4.9408781323094651e-88,2.1410938590520062e-96,1.1931831673983294e-74,2.8756582779146574e-75,1.9350543191876847e-78,8.0281924630697396e-93,4.3039519906677919e-90,8.6100537837288299e-79,5.1249003511476197e-104,7.2512204434575628e-115,6.1600772619038988e-117,6.149405385811642e-118,3.3515228361052789e-53,2.8969578361224217e-67,5.6764785165585882e-66,3.3734268699393431e-79,8.307971815297522e-88
2.794209481370167e-19,0.0063571858962078774,9.4758708052321801e-29,6.0145440593610487e-37,2.1270461203432014e-39,5.2753018397802584e-41,1.7189709347522765e-51,0.0,0.0,5.2494029738547194e-27,9.8831205897260621e-43,1.8510774367296041e-61,3.7945115418069386e-62,3.2205167643148673e-78,1.0011933657174822e-39,2.6120715222354305e-59,3.5514125597089062e-25,1.6874305634599975e-39,5.1756366984785483e-51,7.7705931810107315e-52,9.8152354580628966e-37,1.6754677644924545e-57,1.1538526049862246e-52,2.1082570906579646e-56,1.2751424056649939e-42,8.4660123932209487e-66,7.7097991617587573e-37,2.4534845568897338e-64,4.8818229701161409e-25,5.8296615940458482e-61,5.931987060891085e-76,1.8659256275261325e-61,5.7251865456869685e-92,3.6280021322194361e-52,1.9230913928417803e-41,1.4855482525007677e-40,1.1186934500567566e-39,2.5787708906324668e-42,2.5925579400098482e-36,8.1775922457923718e-59,6.4137852564876464e-63,8.2985649315765029e-57,1.6305607626186546e-55,1.3279700703586748e-51,7.8941860133307303e-41,2.8658672945289873e-63,9.614819062194102e-74,3.7156441371185071e-73,4.5874591789861407e-88,4.2445110847519482e-89,1.4338259003018309e-82,6.0968683521405298e-125,3.3035448406788749e-116,5.4571739247489909e-71,3.560441809106504e-55,1.0984385599657297e-67,7.906795857997931e-60,1.8528607909452142e-76,4.9169317075334804e-56,3.369010731867701e-71,9.0947085652577298e-93,7.8003449780485018e-51,1.1478486545313529e-40,5.7339434052721328e-45,2.0722387705944501e-59,2.2117487318311828e-81,5.3177403643865682e-76,1.7932668600088777e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999824,5.7818308446385796e-25,4.8818229700997996e-25,5.7818308446746461e-25,2.2908241023063497e-27,1.8965877899361355e-27,9.4829389496827671e-28,4.7215387178873855e-36,4.0554581168424859e-36,6.4093439170418444e-38,5.3718749897634535e-38,1.1404217704130469e-36,2.6546448426532644e-38,1.7064141203406064e-40,2.3615740674508023e-38,1.2491359664956127e-38,1.7998683073162059e-38,2.9488923494485079e-38,4.2399707020565219e-38,3.5514125596559842e-25,2.084558942345351e-28,2.5906596791885649e-36,3.10011831131314e-36,6.2111633562482946e-47,4.5374753485644614e-51,1.8433326308096478e-39,8.785958127343618e-49,4.1453366994655872e-38,5.5195136179056317e-39,1.3284529017900496e-49,4.0802640218070825e-52,4.6134314057058807e-53,5.2657052597466392e-53,1.2780191427657697e-62,3.0939973306604544e-61,5.7209968282626336e-75,1.0378042690131309e-66,2.7466635024531333e-76,7.250771589104976e-75,1.1189560659468664e-83,3.9715292635998888e-83,1.2978007868101313e-74,9.0470821187953498e-52,3.1072688037535959e-53,1.0794386220277467e-51,1.3187136445223886e-95,1.5762596765525374e-97,2.6136907584935724e-46,5.3351666253483939e-100,4.8480101076939163e-41,9.9393825856148001e-41,2.6496548551499887e-51,4.3006415551625314e-65,9.4590326596179056e-46,6.0634600315678915e-114,4.1557712096389788e-114,1.7597727059683754e-15,2.2752934055969169e-117,1.2198355732754113e-57,7.1518700707115585e-69,2.3865661306453345e-43,8.8387050671062181e-67,8.77262673751046e-46,2.9901763917426152e-54,7.4736207298553203e-54,1.6398029772674684e-71,1.3853412790004094e-55,3.4869179579631385e-66,7.8823865306730614e-69,4.6895191431111572e-69,9.3784166015651529e-73,9.8459749996927827e-63,2.0388673522828372e-86,1.6117621374850113e-94,2.66910301689393e-73,7.1148909742824799e-74,4.3286391098820405e-77,3.312856098824661e-91,9.6277718969375519e-89,1.926034591182958e-77,2.1148044795938161e-102,7.0777108439770601e-113,4.637152413681553e-115,4.6291188852552718e-116,3.9789279115359125e-52,6.4803788019237708e-66,1.2698055383960337e-64,1.3920540420199895e-77,5.0508384041913278e-86
6.386764528846095e-19,0.0063571858962078774,2.1659133275266614e-28,1.3747801804307436e-36,1.0240811458623071e-38,2.5398307539433704e-40,1.6876958578757111e-50,0.0,0.0,1.1998635369543661e-26,4.7582971318585873e-42,1.817398812678143e-60,3.7254739346849243e-61,6.363198392846079e-77,4.8203150792975429e-39,2.5645473101882598e-58,8.1175144221778203e-25,8.124251785653059e-39,2.4918462792745641e-50,3.7412061204872849e-51,4.7256133628884531e-36,1.6449841865617762e-56,5.5553035984463296e-52,2.0698993133282672e-55,6.1392617808957964e-42,8.3119811844235751e-65,3.7119364176084481e-36,2.4088457664891787e-63,1.1158452503055789e-24,5.7235963223884006e-60,5.8240600749735394e-75,1.8319768459437603e-60,1.131200383788151e-90,3.5619940071679056e-51,9.2588571727901097e-41,7.1522753613412095e-40,5.3860274096377343e-39,1.2415671770309505e-41,1.2482050479319058e-35,8.0288085659177892e-58,6.2970923977760319e-62,8.147580258970929e-56,1.6008942256927306e-54,1.3038088891458182e-50,3.8007107473186941e-40,2.8137255111609738e-62,1.899726217726527e-72,7.3414866753198333e-72,1.814752134602741e-86,8.3864559720015475e-88,2.8329983583975861e-81,2.4118605194333629e-123,2.6120119782399433e-114,1.0789441772329242e-69,3.4956628809575175e-54,2.1703294915691912e-66,7.7629390656639375e-59,3.6609406774924741e-75,4.8274726840745503e-55,6.6565979928410504e-70,3.5977752111028658e-91,7.6584249548257302e-50,5.5263971202641864e-40,2.760646925929678e-44,2.0345363026683269e-58,4.3700427546513873e-80,1.1863586193443521e-74,4.0006796877950148e-73,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999598,1.3215613359051649e-24,1.1158452502977116e-24,1.3215613359225295e-24,5.2361693765371293e-27,4.3350578054305088e-27,2.1675289027162596e-27,2.2732176475952225e-35,1.9525285105375449e-35,3.0858231969956932e-37,2.5863265678013362e-37,5.4906399145235346e-36,1.2780972188843024e-37,8.2156494445495683e-40,1.1369962563120818e-37,6.0140519711397206e-38,8.6655911219564113e-38,1.4197647272249348e-37,2.0413633778178614e-37,8.1175144219230236e-25,4.764706153893299e-28,1.2472911170141941e-35,1.492573518068513e-35,6.0981570127960315e-46,4.4549202061197508e-50,8.8748531297059746e-39,8.6261057895886184e-48,1.995801178814882e-37,2.6574082124665993e-38,1.3042829367530287e-48,4.0060274114291164e-51,4.5294943233631271e-52,5.1699006728601867e-52,2.5251504625792415e-61,6.1132173423398672e-60,2.2631694286003003e-73,2.0505263473177148e-65,1.0865527506182448e-74,2.6686023200919433e-73,6.1135354754520249e-82,2.9197787520056241e-81,2.5642356457032577e-73,8.8824788723217802e-51,3.050734937354374e-52,1.0597992400427413e-50,1.4382955174036564e-93,1.7191960059527187e-95,1.2583795893730088e-45,5.8189632617476871e-98,2.3341081783786039e-40,4.7853848613079682e-40,2.6014468492596582e-50,8.4973429936602058e-64,4.5541169972340191e-45,1.3206756828368418e-111,9.0516404916034769e-112,4.0223375968799086e-15,4.9557924908827209e-115,1.1976417993810416e-56,1.4131548407022058e-67,1.1490288617265179e-42,1.7463791576418723e-65,4.2236420920711706e-45,2.9357728788941063e-53,7.3376450655017503e-53,3.239974353152321e-70,1.3601362816639268e-54,6.8895622838658416e-65,1.5574267488964176e-67,9.2656995708997664e-68,1.8530174145470569e-71,9.6668366402793209e-62,8.0655578564714614e-85,1.2743720725465087e-92,5.2736977736505752e-72,1.4660968587096197e-72,8.5526614431849086e-76,1.3105329275616196e-89,1.9022869776583835e-87,3.8055197874929697e-76,8.3659562115090228e-101,6.1449562352874928e-111,3.6664569886902133e-113,3.660105108712136e-114,3.9065350193506716e-51,1.2804136478849265e-64,2.5089217640107109e-63,5.5068273428585334e-76,3.4168183071057818e-84
1.3571874623797954e-18,0.0063571858962078774,4.6025658236257371e-28,2.9215242230140271e-36,4.4724314186226329e-38,1.1092108181185969e-39,1.4927478751263003e-49,0.0,0.0,2.5497100163408874e-26,2.0780733693590018e-41,1.6074686835231891e-59,3.2951395087441279e-60,1.1322971448609064e-75,2.105158236710657e-38,2.2683130537936025e-57,1.7249718147068249e-24,3.5480741979879018e-38,1.0882547379266114e-49,1.6338830027179425e-50,2.0637995085225099e-35,1.4549698841513276e-55,2.4261470296572265e-51,1.830802501643707e-54,2.6811769125459986e-41,7.3518532521416513e-64,1.6211001548645272e-35,2.1305969426972022e-62,2.3711711568708306e-24,5.0624561293655384e-59,5.1513151851426608e-74,1.6203627738494555e-59,2.0129106431637805e-89,3.1505433610314716e-50,4.0435861240089499e-40,3.1235865573623374e-39,2.3522196772612994e-38,5.42225004998784e-41,5.4512393770860755e-35,7.1013902647936229e-57,5.5697069130475905e-61,7.2064424694575015e-55,1.4159728128263858e-53,1.1532041960606696e-49,1.6598702350798084e-39,2.4887083626570098e-61,3.3804612831395107e-71,1.3063783284466519e-70,6.4767194809171275e-85,1.4923312271950067e-86,5.0411692112826468e-80,8.6077590946489272e-122,1.8669563654186136e-112,1.920494351676736e-68,3.0918742304523924e-53,3.8619853692919034e-65,6.8662317010922049e-58,6.5144482905739116e-74,4.2698448780678077e-54,1.1845060900099963e-68,1.2840196629023412e-89,6.7737901435729009e-49,2.4135227749762469e-39,1.2056470427085108e-43,1.7995243006238524e-57,7.7762574916347665e-79,2.2219183857699125e-73,7.4928301816313079e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999145,2.8083178387462879e-24,2.371171156836472e-24,2.8083178388221257e-24,1.112685992444514e-26,9.2119978359515638e-27,4.6059989179801649e-27,9.9277386945877963e-35,8.527204980492408e-35,1.3476600618302114e-36,1.1295167609375807e-36,2.3979067027138028e-35,5.581786340524897e-37,3.5879899605902347e-39,4.9655613669431063e-37,2.6264944990866051e-37,3.7844913083996005e-37,6.2004855697324121e-37,8.9151701857448703e-37,1.7249718145955486e-24,1.0125000576857057e-27,5.4472480002577024e-35,6.5184606873359769e-35,5.3937508170199516e-45,3.9403264755709285e-49,3.8758815249334318e-38,7.6296928836028774e-47,8.7161880888829386e-37,1.1605599831017722e-37,1.153623487303541e-47,3.5432858771391172e-50,4.0062864554099117e-51,4.5727186399264091e-51,4.4933703338887139e-60,1.0878143633091228e-58,8.0770907683301049e-72,3.6488020641386615e-64,3.8778294709995069e-73,9.1674021668115946e-72,3.390134924238457e-80,2.0079639597641391e-79,4.5629202858980929e-72,7.8564519710236498e-50,2.6983405035679881e-51,9.3738042588795148e-50,1.5949118358073889e-91,1.9063996470328547e-93,5.4956742641461551e-45,6.4525914781346235e-96,1.019366364625652e-39,2.0899032927340924e-39,2.3009502781388983e-49,1.5120567848577921e-62,1.9889024948355099e-44,2.9287280192171086e-109,2.0072902072185742e-109,8.5474673218134497e-15,1.098995869179333e-112,1.0593006087137048e-55,2.5146873294056236e-66,5.0181109406689928e-42,3.1075883354910765e-64,1.8445754205693591e-44,2.5966578042878337e-52,6.4900638129767573e-52,5.7653612520816431e-69,1.2030251362631802e-53,1.2259607957868037e-63,2.7713576867010313e-66,1.6487817306525254e-66,3.2973466766338625e-70,8.5502075344312173e-61,2.8785412890480131e-83,9.1086817889173474e-91,9.3842633962943517e-71,2.658126765304351e-71,1.5219004071677347e-74,4.6771989304791794e-88,3.385023374385868e-86,6.7717191333533827e-75,2.9857503477889708e-99,4.5792036288531437e-109,2.6206301620575271e-111,2.616090088710897e-112,3.4552859864424573e-50,2.2784276754059092e-63,4.4644922302923802e-62,1.9653475542066437e-74,2.2355414881958046e-82
2.794209481370167e-18,0.0063571858962078774,9.4758708241926366e-28,6.0153822825570246e-36,1.8671520809946834e-37,4.630736821601966e-39,1.2547445361765068e-48,0.0,0.0,5.249402976108861e-26,8.6755472493395109e-41,1.3511743111040212e-58,2.7697633094644872e-59,1.9097845987026073e-74,8.7886212417717869e-38,1.906653798679644e-56,3.5514125596659513e-24,1.4812511336708895e-37,4.5432493166868382e-49,6.8211399026304394e-50,8.6159566880917744e-35,1.2229898561254705e-54,1.0128686238446913e-50,1.5388998165367673e-53,1.1193385818993833e-40,6.1796756823364742e-63,6.7677740323077436e-35,1.7908953465555348e-61,4.8818229699106248e-24,4.2552994123923389e-58,4.3299908102048684e-73,1.3620125457529028e-58,3.3950680129587765e-88,2.6482215294076812e-49,1.6881175624019668e-39,1.3040358997475019e-38,9.8200541494874201e-38,2.2636826578226106e-40,2.2757851320231427e-34,5.9691464279337116e-56,4.6816742596209831e-60,6.0574491143066532e-54,1.1902104675246549e-52,9.6933761049703988e-49,6.9296314695922843e-39,2.0919093556945097e-60,5.7016419874140928e-70,2.2033979951495569e-69,2.1883367789896298e-83,2.5170556472114993e-85,8.5026687043558836e-79,2.908367399454534e-120,1.2626232880843845e-110,3.2396590070818696e-67,2.5989065890298874e-52,6.5138028026115576e-64,5.77148148308677e-57,1.0987569073057057e-72,3.589061827474682e-53,1.9978426913242941e-67,4.3384071366928051e-88,5.6937787670332996e-48,1.0075982157565331e-38,5.0333390834721161e-43,1.5126085726960244e-56,1.3115794524601087e-77,3.8378114201307566e-72,1.2942000424733445e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998241,5.7818308442625729e-24,4.8818229697671821e-24,5.7818308445791784e-24,2.2908241018046978e-26,1.8965877895122912e-26,9.4829389475797511e-27,4.1446354768914804e-34,3.5599402208303499e-34,5.626215469628762e-36,4.7155101302296601e-36,1.0010788455086275e-34,2.3302859190299808e-36,1.4979151819319127e-38,2.0730241234010483e-36,1.0965097507200038e-36,1.579950623379589e-36,2.588580668855353e-36,3.7219080576067166e-36,3.5514125592013945e-24,2.084558942225604e-27,2.2741188104337682e-34,2.721329020607169e-34,4.5337725582076737e-44,3.312081831294764e-48,1.6181042397160228e-37,6.4132165925743272e-46,3.638836946166609e-36,4.8451094757128851e-37,9.6969005257883951e-47,2.9783452762810565e-49,3.3675251984490626e-50,3.8436456145544071e-50,7.5787258464190536e-59,1.8347579221277885e-57,2.7290663057002667e-70,6.1542379617700322e-63,1.3102308555538718e-71,3.0374466576185638e-70,1.9621433141097507e-78,1.3313337077575501e-77,7.6960318607956523e-71,6.6038212672564747e-49,2.2681177803778303e-50,7.8792472922285384e-49,1.8455070812787849e-89,2.205936398352109e-91,2.2943358155606819e-44,7.4664335986142833e-94,4.2556539147878255e-39,8.7249348529299838e-39,1.9340873521318063e-48,2.5503047754236845e-61,8.3032760217644709e-44,6.7765129903096237e-107,4.6444834112225165e-107,1.7597726544122443e-14,2.5428659418064129e-110,8.9040598931234618e-55,4.2414315126595274e-65,2.0949625565774164e-41,5.2414017168549441e-63,7.7007388906210069e-44,2.182647243055723e-51,5.4552894360042592e-51,9.7241244406687532e-68,1.0112151116776247e-52,2.067762066091707e-62,4.6742998088836656e-65,2.7809113745313478e-65,5.5614611492199364e-69,7.186964620576511e-60,9.7259470585713304e-82,6.1602100681740885e-89,1.5827931785402559e-69,4.5234307828209887e-70,2.5669074824892761e-73,1.5803198086285888e-86,5.7093546955741388e-85,1.1421494092500896e-73,1.0088175610656224e-97,3.1594589691929407e-107,1.7723334679515378e-109,1.7692629936835172e-110,2.9043760714474973e-49,3.8429013007180502e-62,7.5300186984267125e-61,6.640465133305791e-73,1.4421501922212426e-80
5.66825351935091e-18,0.0063571858962078774,1.9222480858801455e-27,1.2204578299151977e-35,7.6279255178898737e-37,1.8918070925588803e-38,1.0287153830438497e-47,0.0,0.0,1.0648788899624534e-25,3.5442441289840889e-40,1.1077743763082189e-57,2.2708193118627332e-58,3.1368268193806269e-73,3.5904385467809444e-37,1.5631899807247927e-55,7.2042940495083677e-24,6.0513942013173002e-37,1.8560655959708251e-48,2.7866582159201199e-49,3.5198994386302131e-34,1.0026809739606133e-53,4.1378988010141971e-50,1.2616830456454324e-52,4.5728633381181218e-40,5.066471552735838e-62,2.7648565191875002e-34,1.4682845969453933e-60,9.9031265956273717e-24,3.4887515523066146e-57,3.5499880848172939e-72,1.1166601745881145e-57,5.5764094062271213e-87,2.1711720085851895e-48,6.8965106838962704e-39,5.3274121466851238e-38,4.0118125669309877e-37,9.2478822717909096e-40,9.2973248343211884e-34,4.8938669142534605e-55,3.83831941154983e-59,4.9662627562815639e-53,9.7580645007854506e-52,7.9472153462331289e-48,2.8309805507590323e-38,1.7150737119959514e-59,9.3649638710597274e-69,3.6190878232706766e-68,7.194771849855679e-82,4.1343401490285575e-84,1.3965658868128597e-77,9.5620766592060049e-119,8.3059569022762152e-109,5.321525360363411e-66,2.1307406392655877e-51,1.0698940655301973e-62,4.7318092456467579e-56,1.8047114733621949e-71,2.9425296133599839e-52,3.2814626655134864e-66,1.4263699933033718e-86,4.6681038366507044e-47,4.1163672169312469e-38,2.0562832594267964e-42,1.2401278442793499e-55,2.154273078468697e-76,6.3765809437374543e-71,2.150332601147419e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996431,1.1728856854631298e-23,9.9031265950413599e-24,1.1728856855924737e-23,4.6471003196393902e-26,3.8473638005982573e-26,1.9236819003066012e-26,1.6932188282952398e-33,1.4543517380679752e-33,2.2984925973358167e-35,1.9264397507981687e-35,4.0897337279966874e-34,9.5199783290889721e-36,6.1194723012885388e-38,8.468979954990455e-36,4.479600114004297e-36,6.454613821561957e-36,1.0575196667755599e-35,1.5205208848384825e-35,7.2042940476105027e-24,4.2286767110939851e-27,9.2905173641922549e-34,1.1117516995337455e-33,3.7170606603569361e-43,2.7154448028492379e-47,6.6104837931353105e-37,5.2579424335126588e-45,1.4865836228439173e-35,1.9793853152708811e-36,7.9501049208128214e-46,2.4418273975290321e-48,2.7609006737157221e-49,3.1512530140882229e-49,1.2448080004585281e-57,3.0135953969124955e-56,8.972572182099332e-69,1.0108354202390309e-61,4.3077518695746031e-70,9.8880441395980026e-69,1.1821508869845904e-76,8.6703947957060153e-76,1.2640755008000228e-69,5.4142116591161507e-48,1.8595399901210769e-49,6.4598829718833082e-48,2.2229969603701643e-87,2.6571504496246013e-89,9.3731103714273616e-44,8.993657899445387e-92,1.7385734869640875e-38,3.564420578346545e-38,1.5856816650638044e-47,4.1888832546597487e-60,3.3921588752634423e-43,1.632244336257432e-104,1.1187069739011718e-104,3.5698244078508083e-14,6.1249522051303765e-108,7.3000862616570163e-54,6.9665993859185785e-64,8.5586057810834937e-41,8.6090173176960938e-62,3.1460027912307703e-43,1.7894659128765877e-50,4.4725754570117408e-50,1.5971903613611684e-66,8.2905523858909076e-52,3.3963053822889131e-61,7.6775514724872097e-64,4.5676552660789094e-64,9.1347298729879971e-68,5.8923078128081272e-59,3.1976829586616078e-80,4.0523974185217249e-87,2.5997425271559984e-68,7.4621877249890576e-69,4.2161532484579772e-72,5.1957457772314385e-85,9.377691396076396e-84,1.8759838339668904e-72,3.3167714237506264e-96,2.0988875183951023e-105,1.1659001798482786e-107,1.1638802923933044e-108,2.3811829837034503e-48,6.3119769395875593e-61,1.2368078350124955e-59,2.1832396105297131e-71,9.2578074449128034e-79
