Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791)
0.0,0.00208790644026651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0703126962961506e-17,0.00208790644026651,2.7039506668489479e-38,2.6606227968422514e-48,3.3185565906406107e-46,4.2759515402153683e-49,5.5096317898279496e-56,0.0,0.0,1.2781822210225402e-31,9.5096951946342374e-47,2.5441358437710306e-72,9.09946710491167e-74,6.4889283160471675e-90,1.9117531777724185e-46,4.5529698932811078e-68,2.2460155823365061e-33,1.3973263452005894e-46,3.3890883774023362e-65,6.5345635436558286e-67,4.8559943697263894e-43,9.6931117920492295e-65,1.4608466975777903e-66,1.2811009516102566e-65,1.6419065472923587e-51,1.1433617295412611e-80,3.1592393758686677e-42,1.3792658563422379e-78,5.9624238870221926e-33,1.1961458664761137e-71,1.3273605281545493e-95,2.8553226007081559e-74,5.9488985441438622e-112,6.2063968549625504e-57,1.8310776522176383e-49,1.7287990614607187e-47,1.1895004497880151e-46,3.3969950353037412e-51,2.3421997465404403e-41,1.0603973963887816e-69,1.680098968649825e-77,5.5407784801047333e-67,9.2412916039207985e-65,1.7380235583993994e-56,1.069805991472421e-46,4.6648189287236926e-73,2.455720432986012e-82,1.8925635060668553e-81,8.843837811721669e-99,1.3883119416702028e-107,1.0709133788599097e-97,7.53953858913801e-156,2.1468928171010802e-133,3.146863043905313e-79,7.9110962311759956e-64,2.6555844838242689e-73,5.7100265007847529e-69,6.989762649948365e-86,1.5287596378589036e-64,2.2677613363113297e-77,4.5074793844872608e-103,5.4236101720677877e-55,2.3475085607369638e-47,3.2624574000361878e-53,2.2403553597025364e-67,1.3252440817823769e-94,1.6416099242050279e-84,8.329565853330835e-84,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999942,5.1998650933334462e-33,5.9624238856386649e-33,5.1998651098980271e-33,5.5245552481207358e-32,4.7704129036654004e-32,2.3852064516776326e-32,2.2358267259607481e-41,2.5281615911467831e-41,6.2381690069494372e-40,5.3982463209792497e-40,5.7994640899496632e-42,2.7118362986831465e-40,3.022707254743783e-43,2.5801304697178321e-45,7.5729893031428158e-46,2.2609212889747876e-45,4.9535944438841447e-45,3.0054016165638788e-44,2.2460155759944167e-33,1.0165016671424076e-33,5.4350892662885793e-44,9.4464371990791914e-42,6.1133549964925584e-52,3.3960178413462121e-51,4.273219647787338e-42,3.3386714190349052e-52,2.2014414380616293e-44,6.9544106623827591e-45,7.808021755865922e-53,6.4224511734936455e-56,5.7919807078548419e-58,1.2171550362660782e-57,3.4404920447994596e-63,3.3039219590724949e-65,7.0762156735750232e-82,2.6523360445184063e-74,7.2400197986400295e-80,1.1310804433802209e-80,4.4959720441322581e-85,3.7757535749662343e-87,1.1690271321054942e-83,1.8610030808416291e-52,1.4708233021559657e-54,2.1505589500705877e-52,2.104158276075925e-94,6.4723704616748285e-97,5.7996791075183171e-53,3.9851781961867714e-100,4.7164129070441552e-44,3.7358711194322945e-44,4.2249310668662005e-52,1.4568684649388317e-64,1.0197406617621135e-51,6.9372744718988004e-116,2.216808422163604e-115,5.8523456907874567e-16,9.2686492602782573e-120,1.4273386014827869e-66,1.0527887162193257e-74,2.1716651348677684e-47,1.2613897643944169e-74,9.2445630456733322e-52,2.2931565630269633e-58,5.4337489596541899e-58,8.4556683039582837e-78,8.077054375540913e-61,9.1005632046387575e-69
8.596875549629221e-17,0.00208790644026651,7.5710618355590508e-38,7.5167667729020219e-48,2.0044085425584682e-45,2.5826747212901139e-48,6.5410359421390845e-55,0.0,0.0,3.578910218879062e-31,5.7438558975804388e-46,3.0207181386830027e-71,1.0802887355697836e-72,1.4515452845033489e-88,1.1546989197478562e-45,5.4052858270758936e-67,6.2888436203066198e-33,8.4398511135492854e-46,2.0470093781371894e-64,3.9468761737058532e-66,2.9330205879610867e-42,1.1507662305040727e-63,8.8235114966466885e-66,1.5209230367031903e-64,9.9171155320193313e-51,1.3573993673805172e-79,1.9081805804331087e-41,1.8098047352142232e-77,1.6694786806204587e-32,1.4200643586400816e-70,1.5758423731385891e-94,3.389839762837351e-73,1.3307450676315987e-110,7.3682343370473986e-56,1.105968958325687e-48,1.0441946290797005e-46,7.1845863009457613e-46,2.0517849926687436e-50,1.4146886414334446e-40,1.2589048053852721e-68,1.9946134594383071e-76,6.5780122516205411e-66,1.0971261321813343e-63,2.0633815590691183e-55,6.4616281561348336e-46,5.5380761467022353e-72,5.493347334039271e-81,4.2335888219216756e-80,3.6494337539248037e-97,3.7077484184269593e-106,2.3955903913061803e-96,3.1112291865959419e-154,1.6161270234906034e-131,7.0394072222653453e-78,9.3920533268109481e-63,5.9404362305339873e-72,6.7789465330831055e-68,1.5635819272746965e-84,1.8149407990419279e-63,5.0728935946361301e-76,1.8600194519717381e-101,6.4389099734503281e-54,1.4178915531946052e-46,1.9705252200354303e-52,2.6597459507726046e-66,2.9645128982829818e-93,5.1614874701545414e-83,2.6189481942566963e-82,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999836,1.4559622188792563e-32,1.6694786797848078e-32,1.4559622288842633e-32,1.5468754492604593e-31,1.3357155955344224e-31,6.6785779767355172e-32,1.3504393368655338e-40,1.5270095947982596e-40,3.7678540391093113e-39,3.2605407422388055e-39,3.5028763066039973e-41,1.6379491063984389e-39,1.825715145699717e-42,1.5583987939080916e-44,4.5740855056892849e-45,1.3655964499074936e-44,2.9919710353177179e-44,1.8152625496544888e-43,6.2888435820004034e-33,2.8462046541981948e-33,3.2827938677708558e-43,5.7056480449379904e-41,7.2577749524871795e-51,4.0317523081019505e-50,2.5810246568196176e-41,3.9636706551854308e-51,1.3296706208383963e-43,4.2004639803947706e-44,9.2696833079419644e-52,7.6247338939283703e-55,6.8762398876548676e-57,1.4450067588723216e-56,7.6962429511506931e-62,7.3907411702819238e-64,2.9200174449094497e-80,5.9331686769054585e-73,2.9875990998256904e-78,4.6674326236043182e-79,3.3844369049420629e-83,2.8422915421706454e-85,2.6150647116148711e-82,2.2093828354638382e-51,1.7461614178490015e-53,2.55314356002713e-51,2.8721499822184186e-92,8.8347056913256829e-95,3.5030061182107563e-52,5.4397189010034208e-98,2.8487133656816337e-43,2.2564661073092713e-43,5.0158380631830611e-51,3.2589564196328947e-63,6.1592295578227943e-51,1.7114086660304998e-113,5.4688184423223896e-113,1.6386554117008649e-15,2.2867809490097266e-117,1.6945363720617534e-65,2.3550462776380666e-73,1.3116857737874957e-46,2.821665218322518e-73,5.5837115122601363e-51,2.7224334323220034e-57,6.450941932669748e-57,1.8914991685228961e-76,9.5890787018212474e-60,2.0357595353491968e-67
1.9650001256295365e-16,0.00208790644026651,1.7305284046507241e-37,1.7497146487913858e-47,9.6503679927283945e-45,1.2434466943946768e-47,6.4220301660985313e-54,0.0,0.0,8.1803662146559016e-31,2.7654193626316742e-45,2.9664369408610093e-70,1.0606338884318029e-71,2.8680001234437132e-87,5.5593782465618227e-45,5.3069416139033243e-66,1.4374499655304452e-32,4.0634249946499023e-45,9.8554689739871184e-64,1.9002507685017457e-65,1.4121231456859572e-41,1.1298291059924215e-62,4.2481383614728721e-65,1.493251228746545e-63,4.7746642190864049e-50,1.3327033945797915e-78,9.1870680661525906e-41,2.1419277630236564e-76,3.8159512334739163e-32,1.3942275783838301e-69,1.5471712893277172e-93,3.3281664143429262e-72,2.6293291234471208e-109,7.2341761457355075e-55,5.324744658544164e-48,5.027347610089164e-46,3.45907268429529e-45,9.8784614328425351e-50,6.8111167807848872e-40,1.2360023048145654e-67,1.9583232458156697e-75,6.4583315205346966e-65,1.0771649275409654e-62,2.0258402303361318e-54,3.1109957746639206e-45,5.4373225971075629e-71,1.0853924101528763e-79,8.3648579241131655e-79,1.4436791045289361e-95,9.9296845425293133e-105,4.7332829188240596e-95,1.2307853491435633e-152,1.2778225091266633e-129,1.3908682694691152e-76,9.2211733986510478e-62,1.1737300785007854e-70,6.6556164104566294e-67,3.089374322345622e-83,1.7819140405411115e-62,1.0023192381673804e-74,7.3580123081606658e-100,6.321759945793715e-53,6.8265006325401477e-46,9.4872403754965026e-52,2.6113460172850864e-65,5.8573558581638489e-92,1.1515008743984299e-81,5.8427224500456315e-81,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999626,3.3279136089546489e-32,3.8159512294506187e-32,3.3279136571244462e-32,3.5357152173038485e-31,3.0530641359026326e-31,1.5265320675003885e-31,6.5017840348724882e-40,7.3518938132388966e-40,1.8140594855886777e-38,1.5698099766917762e-38,1.6864841517689627e-40,7.8860196864778787e-39,8.7900321543120199e-42,7.5030192589172827e-44,2.2022252392404686e-44,6.5747589788395161e-44,1.4405052510990511e-43,8.7397074997163708e-43,1.4374499470876523e-32,6.5056105731075815e-33,1.5805238850355523e-42,2.7470239025334672e-40,7.1257262759305093e-50,3.9583981691259142e-49,1.2426522579106568e-40,3.8915552401993892e-50,6.4017915856208089e-43,2.0223425310942856e-43,9.1010297847089675e-51,7.4860086561700331e-54,6.7511339260733204e-56,1.4187168397051298e-55,1.5206478566840613e-60,1.460285869404359e-62,1.1551274439276174e-78,1.1722937324570652e-71,1.1818510782201523e-76,1.8463880506796353e-77,2.6759416113396921e-81,2.2473121716661372e-83,5.1669175854672571e-81,2.1691851224838381e-50,1.7143916209342546e-52,2.5066914331626014e-50,4.537240827791031e-90,1.3956509755747543e-92,1.6865465903708681e-51,8.5933238619489897e-96,1.3715328281088885e-42,1.0863912482891628e-42,4.9245793433977397e-50,6.4391484372816643e-62,2.9653997855814438e-50,5.4023357832042937e-111,1.7263246003213246e-110,3.7454915700811112e-15,7.2202020239855028e-115,1.6637058254710714e-64,4.6531745342089601e-72,6.3152026971059044e-46,5.5750777764184119e-72,2.6883120827029718e-50,2.6728969680328713e-56,6.3335628074779124e-56,3.7372835758109609e-75,9.4146137963856543e-59,4.0223175653034556e-66
4.1756252669627652e-16,0.00208790644026651,3.6773727962515576e-37,3.8530272936846239e-47,4.214572478106906e-44,5.4304583165740146e-47,5.6802170289094199e-53,0.0,0.0,1.738327820646477e-30,1.2077312897516548e-44,2.62498591232581e-69,9.3811866625468041e-71,5.1034216921861135e-86,2.4279265415570475e-44,4.6939296443959565e-65,3.0545811561530564e-32,1.7746044406382236e-44,4.304142210749189e-63,8.2988924971787396e-65,6.1671126735709203e-41,9.9932104388655128e-62,1.8552713430084974e-64,1.3207637521263372e-62,2.0852212939401985e-49,1.1787622012335179e-77,4.0122339671839331e-40,2.5439066134307535e-75,8.1088962152487509e-32,1.2331784509376618e-68,1.3684553112577089e-92,2.9437284094366345e-71,4.678754693128976e-108,6.3985468419336263e-54,2.3254384926185059e-47,2.195574745395221e-45,1.5106711266961088e-44,4.3141835606876509e-49,2.9745935932131571e-39,1.0932337674211357e-66,1.7321145974298501e-74,5.7123212425104561e-64,9.527401533925304e-62,1.7918327061656105e-53,1.3586535590141684e-44,4.8092619946931671e-70,1.9313961847560382e-78,1.488481714511883e-77,5.1523839082636917e-94,2.6978274292183658e-103,8.4226240453800504e-94,4.3926853876850619e-151,9.1333333556126837e-128,2.4749757419443043e-75,8.1560229968370828e-61,2.0885899062597539e-69,5.8868289154472729e-66,5.497376256469036e-82,1.5760728303340791e-61,1.7835769248885028e-73,2.6259939161522441e-98,5.5915249943811624e-52,2.9812798018849528e-45,4.1433356294181174e-51,2.309691162845045e-64,1.0422772905245447e-90,2.1566393578719883e-80,1.0942747049399464e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999204,7.0718162730397052e-32,8.1088961976779581e-32,7.0718164834098627e-32,7.5133944299771243e-31,6.4877609367688558e-31,3.2438804664151135e-31,2.839499854941407e-39,3.2107651238132721e-39,7.9224740019595638e-38,6.8557722753374496e-38,7.3653193364892824e-40,3.4440318202318062e-38,3.8388376529589787e-41,3.2767655446187392e-43,9.6176958971522822e-44,2.871369903182182e-43,6.2910648075141363e-43,3.8168596384097123e-42,3.0545810756085341e-32,1.3824422190117609e-32,6.9025626076411368e-42,1.1996974881590039e-39,6.3026238204234477e-49,3.5011580775451404e-48,5.4269887908089432e-40,3.4420363379300852e-49,2.7958305062004499e-42,8.8321006161177371e-43,8.0497573241780382e-50,6.6212893553513301e-53,5.9713029778650306e-55,1.2548401079988412e-54,2.7059114068614098e-59,2.598500534524903e-61,4.1225504749154742e-77,2.0860325754700315e-70,4.2178464758191728e-75,6.5896149407298799e-76,1.9126076865384928e-79,1.6062816437874259e-81,9.1942194236261327e-80,1.9186195922796469e-49,1.5163599494673632e-51,2.217140089181463e-49,6.490228062066867e-88,1.9963881844636396e-90,7.3655914942285867e-51,1.2292191465138335e-93,5.9898439242640649e-42,4.7445555648476664e-42,4.3557342855992722e-49,1.1458119647963043e-60,1.2950643796704051e-49,1.5460382695054372e-108,4.9404139508141318e-108,7.9591417795016181e-15,2.0671977066431727e-112,1.4715289029102434e-63,8.2800751512469202e-71,2.758015222356132e-45,9.9203485230938152e-71,1.1740524274784459e-49,2.3641394144136729e-55,5.6019463697632918e-55,6.650296311020584e-74,8.3271183331436413e-58,7.1574984031591321e-65
8.596875549629222e-16,0.00208790644026651,7.5710613770980178e-37,8.4885993649061994e-47,1.7595037514490135e-43,2.2671093810726397e-46,4.7745715252233277e-52,0.0,0.0,3.5789102191103245e-30,5.0420403924930336e-44,2.2084877030827193e-68,7.885452703113027e-70,8.607561018572415e-85,1.0136115400620281e-43,3.9455305049806136e-64,6.2888434718904577e-32,7.4086241223548046e-44,1.7968946319433312e-62,3.4646227079097456e-64,2.5746480564455042e-40,8.3998954181765393e-61,7.7453735243995888e-64,1.1101814329343315e-61,8.7053883236542226e-49,9.9082257315122488e-77,1.675028680933223e-39,3.2307749505236636e-74,1.669478568307014e-31,1.0365607033944199e-67,1.1502688536971533e-91,2.4743859901590877e-70,7.8914171585206417e-107,5.3783641039231921e-53,9.7081025845626128e-47,9.1660920599257275e-45,6.3067813829415836e-44,1.8010866469847589e-48,1.2418342292118624e-38,9.1893511861868421e-66,1.4559464577663463e-73,4.8015504513177801e-63,8.0083546122533445e-61,1.5061432955686616e-52,5.6721109153845391e-44,4.0424942247315872e-69,3.2575765080129983e-77,2.5105417706980209e-76,1.7408711864581317e-92,7.6918265346985296e-102,1.4205986494278467e-92,1.4842566070942287e-149,6.1768674446295517e-126,4.1744081438920096e-74,6.8556280127642917e-60,3.5227119617108181e-68,4.9482538796192466e-65,9.2721276064171898e-81,1.3247674259940532e-60,3.0082746314516511e-72,8.872447898887475e-97,4.7000135277232294e-51,1.2445985766993057e-44,1.7297681716882563e-50,1.9414096661338484e-63,1.757926370937602e-89,3.7250779644284376e-79,1.8900786679497943e-78,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998361,1.455962113694694e-31,1.6694785609715535e-31,1.4559622015200893e-31,1.5468751561669873e-30,1.3357153419020695e-30,6.6785767012888636e-31,1.1854352517785233e-38,1.3404311883772002e-38,3.3074766343050467e-37,2.8621497023076661e-37,3.0748758085192028e-39,1.4378153543756168e-37,1.6026388819561571e-40,1.3679850383137866e-42,4.0151984624711726e-43,1.1987403469802227e-42,2.6263956515505268e-42,1.5934635639384327e-41,6.288843135632947e-32,2.8462044540902723e-32,2.8816836444954476e-41,5.0085006778353202e-39,5.2977344528722479e-48,2.9429338611183929e-47,2.2656609115639729e-39,2.8932386011895233e-48,1.1672041423362436e-41,3.6872277005978907e-42,6.7663053006185229e-49,5.5655917831287659e-52,5.0192424312558491e-54,1.054770621087985e-53,4.5639143961053542e-58,4.3827504591773501e-60,1.3929049222268881e-75,3.5183938245019647e-69,1.4250500610166677e-73,2.2264733627337168e-74,1.2934389392080837e-77,1.0863248718828619e-79,1.5507278983569497e-78,1.6127152326510215e-48,1.2745918640517335e-50,1.8636396760468508e-48,8.7818255675180789e-86,2.7012819784202626e-88,3.0749889877186074e-50,1.6632371821590145e-91,2.5006417024010385e-41,1.9807581863748799e-41,3.661256489630299e-48,1.9325790321418542e-59,5.4066086420445292e-49,4.1846485388853949e-106,1.3372312492301137e-105,1.6386353769910595e-14,5.6002642135072272e-110,1.2369086101673971e-62,1.3965555823824654e-69,1.1514173054734566e-44,1.6731427659579433e-69,4.9014036133264622e-49,1.9871887010611715e-54,4.7087428355848983e-54,1.1216696318146427e-72,6.999443102906638e-57,1.207216454372677e-63
1.7439376114962137e-15,0.00208790644026651,1.535843772937019e-36,1.9475530424062705e-46,7.1881690478935106e-43,9.261881011181983e-46,3.9144934426024228e-51,0.0,0.0,7.2600750164463158e-30,2.0598380181908264e-43,1.8139788301439425e-67,6.4649706340892806e-69,1.4137597923347811e-83,4.1409338972624745e-43,3.2347839726650745e-63,1.2757367841333982e-31,3.0266646213773711e-43,7.340900770676828e-62,1.4154101609257085e-63,1.0518276703622551e-39,6.886741613600712e-60,3.1642221836115599e-63,9.1019367741309411e-61,3.5564350967543954e-48,8.1233935185665017e-76,6.8430385516167278e-39,4.440357672370153e-73,3.3866562635799985e-31,8.4983494473037816e-67,9.4305942530590398e-91,2.0286591485076334e-69,1.2961720754130467e-105,4.4095077442042913e-52,3.9659578896070653e-46,3.744647441618049e-44,2.5765478843077391e-43,7.3580261040609039e-48,5.073297692110321e-38,7.5340880252137779e-65,1.1936724949411005e-72,3.9366015736803228e-62,6.5657322241013383e-60,1.2348271726849672e-51,2.3172421875817231e-43,3.3143133716459943e-68,5.3505612709356141e-76,4.1235717338040591e-75,5.7235846003547879e-91,2.2954539187616078e-100,2.3333375360215247e-91,4.8803548074109321e-148,4.0633361327663545e-124,6.8564771964616962e-73,5.6206568090698423e-59,5.7860643512391646e-67,4.0569094155449358e-64,1.5229494270603979e-79,1.0860969018854662e-59,4.9411377439742481e-71,2.9169404782395793e-95,3.8533548155740572e-50,5.0843702135555832e-44,7.0667254786650638e-50,1.5916440652278357e-62,2.8873118873105373e-88,6.1893386888665526e-78,3.1403649022710406e-77,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996677,2.9535229007710112e-31,3.386656233612253e-31,2.9535232595663771e-31,3.1379460650441843e-30,2.709593390560342e-30,1.3547966919214296e-30,4.8428894583410695e-38,5.4760983941809184e-38,1.3512118742893467e-36,1.1692813252521794e-36,1.2561870757364065e-38,5.8739437696902995e-37,6.5473005505568162e-40,5.5886646449752803e-42,1.6403393804246434e-42,4.897244929094772e-42,1.0729682671244309e-41,6.5098169580896659e-41,1.2757366467612462e-31,5.7737285709533647e-32,1.1772614958997739e-40,2.0461358078040918e-38,4.3434017473359733e-47,2.4127942235614007e-46,9.2559634523603667e-39,2.3720512512937531e-47,4.7684092970489483e-41,1.5063524621823827e-41,5.5474246344892776e-48,4.563006955222477e-51,4.1150822625784946e-53,8.6476779842060366e-53,7.4962408140172338e-57,7.1986791566180008e-59,4.5794896408966761e-74,5.7789559466870829e-68,4.6848258758135392e-72,7.3201009526726744e-73,8.5079037759214222e-76,7.1461529977723044e-78,2.5470371452111821e-77,1.3222011540230584e-47,1.0449873504828645e-49,1.5279241377437191e-47,1.1555347483836444e-83,3.5544162679407196e-86,1.2562329524975689e-49,2.188529621418779e-89,1.0215935449437942e-40,8.0920405124825305e-41,3.0017182406988917e-47,3.1742658060008285e-58,2.2087513566893572e-48,1.1013521880515113e-103,3.5195132603473616e-103,3.3240424044423432e-14,1.4765570200301075e-107,1.014092247157498e-61,2.2938463487734289e-68,4.7039173669109747e-44,2.7479153273117163e-68,2.0023553905498861e-48,1.6291961595224779e-53,3.8604616359872039e-53,1.8423455945117159e-71,5.738563716148704e-56,1.9828557725006361e-62
3.5124377245627963e-15,0.00208790644026651,3.0933187196232238e-36,4.8312538537013423e-46,2.9055907320831122e-42,3.7437999447407795e-45,3.1700764810876965e-50,0.0,0.0,1.4622404612751478e-29,8.3261946103467544e-43,1.4743960892209479e-66,5.2355009794445997e-68,2.2916530870481687e-82,1.673831707541354e-42,2.6196114195346405e-62,2.5694415532096008e-31,1.2234261755259712e-42,2.96730937096688e-61,5.7213039633114026e-63,4.2516550553614787e-39,5.5770616657228454e-59,1.2790165649569145e-62,7.3709821863341661e-60,1.4375678612803504e-47,6.5785855958767587e-75,2.7660654652794954e-38,6.4977788932077718e-72,6.8210108609609824e-31,6.8821813478514823e-66,7.6371320004388872e-90,1.6428737611428699e-68,2.1011651769560078e-104,3.5709335411665585e-51,1.603007564880457e-45,1.5136461679076545e-43,1.0414995568420995e-42,2.9742313683213719e-47,2.0507077715680425e-37,6.1014661927522457e-64,9.6666632590994854e-72,3.1879626918188757e-61,5.3170989984904804e-59,9.999949001721075e-51,9.3666618184194416e-43,2.6840693246555227e-67,8.6734322757115074e-75,6.684485326908655e-74,1.8564186329360325e-89,7.0671310401433458e-99,3.7824406590938889e-90,1.5832193136840312e-146,2.6364134913936005e-122,1.1114642624318004e-71,4.5517516084001755e-58,9.3794576289930623e-66,3.2854421282011794e-63,2.4687656233502713e-78,8.7950493591796502e-59,8.0099191932138497e-70,9.4602074923984408e-94,3.1205462502529223e-49,2.0550050232261377e-43,2.8565303866417568e-49,1.2888884321420095e-61,4.6801734725861209e-87,1.0090399276836909e-76,5.1194926009694568e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999993306,5.948643732103314e-31,6.8210107398265984e-31,5.9486451824112909e-31,6.3200858129545148e-30,5.4573476967096686e-30,2.7286738347782798e-30,1.9575730727598371e-37,2.2135262171596648e-37,5.4618124057804711e-36,4.7264203079519923e-36,5.0777088230666901e-38,2.3743410982501012e-36,2.6465217778180691e-39,2.2590271202383452e-41,6.630512392540872e-42,1.9795442739536243e-41,4.3371088543264866e-41,2.6313707756759057e-40,2.5694409979295015e-31,1.1628775391504163e-31,4.7586767697762385e-40,8.2708069325009536e-38,3.5173976725322247e-46,1.9539420866104188e-45,3.7414079015007382e-38,1.9209477022103594e-46,1.9274668951806006e-40,6.0889145479928394e-41,4.4924462647680716e-47,3.6952389918171291e-50,3.3325068951641503e-52,7.0031643185920255e-52,1.2151721982438264e-55,1.1669363830119942e-57,1.4852965444777292e-72,9.3678832081274357e-67,1.5192351606859146e-70,2.3742206769336249e-71,5.5192201237996107e-74,4.6365967601403744e-76,4.1287335048260893e-76,1.0707524026145847e-46,8.4625774060147006e-49,1.2373521515606987e-46,1.4993911096831003e-81,4.6121193421681773e-84,5.0778913486720729e-49,2.8397782721602837e-87,4.1294429564774705e-40,3.2709297430133293e-40,2.4308675824936298e-46,5.1456182314954598e-57,8.92792655439441e-48,2.8582358425435741e-101,9.1342346455103909e-101,6.6947149827610318e-14,3.8456245863982348e-105,8.2123793099944127e-61,3.718422513100448e-67,1.9014002062631796e-43,4.4537543843431778e-67,8.093614968980507e-48,1.3193309560218488e-52,3.1262205665802142e-52,2.9865211343934365e-70,4.6472334228554537e-55,3.2142918049349401e-61
