Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127),S(26146),S(26431),S(26391),S(3596),S(27510),S(16766),S(28395),S(28404),S(31086),S(2056),S(31090),S(3749),S(4222),S(5562),S(2102),S(2965)
0.0,0.004343136026612461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.436239704520967e-17,0.004343136026612461,4.3095406282493533e-38,2.1046040166628022e-48,5.1785043047461256e-46,4.7802780845581879e-49,5.9869342931759713e-56,0.0,0.0,9.465831064186374e-32,4.9782899181550589e-47,2.0640125579651588e-72,7.4154654240519893e-74,1.4688921686905044e-89,2.1142090601487833e-46,3.6482561696260088e-68,3.5384826090512246e-33,1.5486380953473077e-46,3.973050029047458e-65,7.796992389522607e-67,7.6228357178551506e-43,7.6648710703861347e-65,1.5385466609210679e-66,1.4017075185028694e-65,1.8519841418478023e-51,1.845925741957588e-80,4.2932345732121509e-42,4.4026978210973984e-78,9.3716646566384112e-33,1.3907158104570621e-71,1.1637763856757475e-95,7.7273592323709002e-74,1.2232100762855952e-111,5.9615608989551573e-57,7.1825895262876011e-49,1.9138070213638569e-47,2.6128729438566449e-46,5.0786123123795029e-51,2.5276524088544745e-41,2.9077149542027217e-69,4.1315914025312027e-77,1.2498076686746287e-66,2.0378382494333211e-64,4.2815124562071531e-56,2.0952372758596244e-46,6.5558787869113177e-73,3.1968063207204433e-82,2.3665875249219299e-81,1.5583873590396838e-98,3.1949416298584271e-107,1.7987228251268442e-97,2.0888171183368976e-155,2.8481052700581805e-133,4.8882928396238724e-79,1.0783939970573431e-63,2.8458167583226799e-73,9.0985953546210192e-69,1.2773566045250603e-85,4.7236641926800763e-64,2.5078887296198626e-77,4.0839423219280301e-103,4.1255885875948568e-55,2.4883693867318222e-47,6.352117247284372e-53,3.3377608405116911e-67,3.0425689519740717e-94,1.5810500969873502e-84,1.6599379267101927e-83,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999935,8.1826496619664035e-33,9.371664655398756e-33,8.1826496800500685e-33,4.0913878505752673e-32,3.5324830740468278e-32,1.7662415369717977e-32,2.4215165756694428e-41,2.7258935979089162e-41,3.1983083239756385e-40,2.7650025788975323e-40,6.1480421879850635e-42,1.3847245734884196e-40,3.1746682692961574e-43,4.0497263053156119e-45,9.6151106225686725e-46,3.3098018569915055e-45,8.6088993020752496e-45,6.7203533913634586e-44,3.5384826029804986e-33,7.5722838315238989e-34,1.2374976907694674e-43,1.0239348418605785e-41,9.5460650509495113e-52,2.4845802878367172e-51,2.1912936750948108e-42,5.0261019579158758e-52,4.6360782292927829e-44,1.5419692596797384e-44,1.1895251722158017e-52,1.9451147852033778e-55,3.4259893748643774e-57,7.375873715786648e-57,3.7236564083718094e-63,7.322748250624512e-65,2.3778406324326456e-81,2.4544448133696107e-73,1.182308133487558e-79,8.1198659662803195e-80,5.5365708541587578e-85,2.7278101521626981e-86,1.7259486459371443e-83,6.6913921662715834e-53,5.2945963617955243e-55,7.7399987615706519e-53,1.7331490790500628e-94,1.0495313890520523e-96,5.8371522744105255e-53,1.2313215143779901e-99,4.9692914265683858e-44,3.8493678447583399e-44,3.02093274584598e-52,7.3126147747284406e-65,8.328668512667577e-52,4.182906096495483e-115,9.2707447318201749e-115,6.4420443191519708e-16,1.164673834642709e-118,1.7971506826337208e-66,7.1970117143789648e-75,4.5126875208893846e-47,1.1391015995129991e-73,7.6773031289401687e-52,1.8914190990216947e-58,4.3914740411326592e-58,8.904759043079473e-78,1.1777365725359306e-60,9.2357434400990615e-69,6.8988520917238172e-72,9.3699219344560633e-73,2.9659041561107484e-78,2.030962797372742e-75,9.3618950969325658e-95,4.8377269468781503e-101,3.1586471073934414e-83,5.9787929186372617e-84,2.0426167562132906e-88,1.783845518386141e-103,7.2224470130619515e-109,3.5413474425121932e-89,3.4670705011225173e-120,4.5526677691353996e-128,5.07124733013874e-130,1.4586631989736774e-132,1.4238680436007892e-52,3.4516106263055144e-65,2.9867303975627896e-65,7.621725439955127e-81,3.3578947840132828e-88,1.0927326569049798e-97,1.2710154922893219e-100,3.8183829138704084e-100,4.5507717651538026e-64,2.3283332393294388e-81,1.1141110373532291e-122,2.3707222237971763e-70,2.8668286657277528e-83
1.2421471172658708e-16,0.004343136026612461,1.2066713741949827e-37,5.9704712377378938e-48,3.127816919253931e-45,2.8872879596492753e-48,7.1076890570881071e-55,0.0,0.0,2.6504326979972857e-31,3.0068871105894184e-46,2.4505760047408307e-71,8.8036405653311312e-73,3.2858489320157911e-88,1.2769822774639892e-45,4.3312097228008386e-67,9.9077512914340185e-33,9.3537740849401711e-46,2.3997222151342499e-64,4.7093832309154322e-66,4.6041927612362483e-42,9.0997349249047918e-64,9.2928199685657904e-66,1.6641071556864954e-64,1.1185984203528517e-50,2.1914839205029459e-79,2.5931136791823292e-41,5.4225769878305274e-77,2.6240660954226252e-32,1.6510577989856001e-70,1.3816352966369817e-94,9.1739215587436756e-73,2.7362721621262073e-110,7.0775650916466481e-56,4.3382774381647586e-48,1.1559394378028023e-46,1.5781755672982672e-45,3.0674818272122793e-50,1.5267020508524668e-40,3.4520407853283785e-68,4.9050252513665601e-76,1.4837716679013918e-65,2.419321559825265e-63,5.0830115684121558e-55,1.2655233092913561e-45,7.7831419724591641e-72,7.1511267673513005e-81,5.2939615967283254e-80,6.4307281020088291e-97,7.8553508357609544e-106,4.0236710033178628e-96,8.61960177703248e-154,2.1439822350434058e-131,1.0934915940344999e-77,1.2802693410495103e-62,6.3659782307983186e-72,1.080185431389161e-67,2.8573955883890333e-84,5.6079268293691281e-63,5.61004771990887e-76,1.6852426633194616e-101,4.8978987591599302e-54,1.5029719711631588e-46,3.8366800297280871e-52,3.9625844513298487e-66,6.8060939662856845e-93,4.9710754624521306e-83,5.2191076701421352e-82,0.88168480800000004,0.0,0.0094599999999999997,0.1088499999999982,2.2911418974823594e-32,2.6240660946738742e-32,2.2911419084048941e-32,1.1455885877968086e-31,9.890952517728478e-32,4.9454762585526472e-32,1.4625960075130614e-40,1.6464397285091948e-40,1.9317782130950109e-39,1.6700615450277286e-39,3.7134174790198988e-41,8.3637363603831982e-40,1.9174996075303179e-42,2.4460346788850759e-44,5.8075267887330005e-45,1.9991203137146737e-44,5.1997751704273711e-44,4.059093407318953e-43,9.9077512547668287e-33,2.1202394657746046e-33,7.474485975419664e-43,6.1845664273468363e-41,1.1333088321797641e-50,2.9496936795014553e-50,1.3235413760833689e-41,5.9669881891492422e-51,2.8001912290050688e-43,9.3134942370115778e-44,1.4122042717581182e-51,2.3092402317485602e-54,4.0673347620769975e-56,8.7566386144652466e-56,8.3296703361709946e-62,1.6380694781723016e-63,9.8122172361669346e-80,5.4904941374960124e-72,4.8788087276141017e-78,3.3506837362573771e-78,4.1677740167879622e-83,2.0534263696403393e-84,3.8608738087557516e-82,7.9440207247963631e-52,6.2857447847453022e-54,9.1889264661980506e-52,2.3657296230720633e-92,1.432598941516326e-94,3.5256398931367225e-52,1.6807404679899009e-97,3.0014519897522306e-43,2.3250181433339005e-43,3.5864513065636477e-51,1.6358026531647758e-63,5.0305123460587563e-51,1.0319137222174311e-112,2.2870755748063139e-112,1.803770775040633e-15,2.8733280529269862e-116,2.1335772798436436e-65,1.6099427854963347e-73,2.7256633116597655e-46,2.5481160456876397e-72,4.6370873906552871e-51,2.2454911139112516e-57,5.2135541728644258e-57,1.9919589762303543e-76,1.3982088199291257e-59,2.065998809541672e-67,1.5432455791258642e-70,2.0960139796412225e-71,6.6571321273133435e-77,2.4111590022092335e-74,3.8760075871854286e-93,3.6536216224582577e-99,7.0657671275754473e-82,1.4189521241515615e-82,4.5692519249935303e-87,7.3610883942760586e-102,2.1778030974727201e-107,7.9218524782329844e-88,1.4306963411902568e-118,4.1056983894263785e-126,3.8175084652922656e-128,1.0980452414335693e-130,1.6904161249117111e-51,7.7211148348375309e-64,6.6811963680172782e-64,3.1451262008881939e-79,2.5277348035216719e-86,1.4915720101971838e-95,1.734926764928814e-98,5.2120646311342498e-98,5.4026736766565895e-63,9.6079288043548859e-80,2.7484910043097736e-120,5.3032083824586613e-69,6.4135064681248298e-82
2.839193410893419e-16,0.004343136026612461,2.7581059900757324e-37,1.4012525641977095e-47,1.5059095305990991e-44,1.3901048618537155e-47,6.9783726712294007e-54,0.0,0.0,6.0581318812549843e-31,1.4476867082351342e-45,2.4063719549307775e-70,8.6434665410149977e-72,6.4922660751682103e-87,6.1481200239242259e-45,4.2524073858005049e-66,2.264628860056195e-32,4.503439564833619e-45,1.1553629447808507e-63,2.2673651283388585e-65,2.2167206082298851e-41,8.9341736890834249e-63,4.4740908948620155e-65,1.6338302516985994e-63,5.3855698646450913e-50,2.1516136747732604e-78,1.2484726093333795e-40,5.7384366378140014e-76,5.9978653211956744e-32,1.6210183139109315e-69,1.3564976669348491e-93,9.00701202327762e-72,5.4064133391641499e-109,6.9487953602841019e-55,2.0886870807052509e-47,5.5653507716115887e-46,7.5982391588484129e-45,1.4768604462425497e-49,7.3504131435142768e-40,3.3892374188891024e-67,4.8157827474630775e-75,1.4567758299248524e-64,2.3753042328433589e-62,4.9905308582044315e-54,6.092949918281933e-45,7.6415406100375224e-71,1.4129416667842602e-79,1.0459975863078689e-78,2.5439312377271511e-95,1.8584065190629941e-104,7.9500958232331757e-95,3.4098603338880301e-152,1.695181716163976e-129,2.1605551404789386e-76,1.256976004973442e-61,1.2578100117308195e-70,1.060532866286693e-66,5.6457319901327722e-83,5.5058803524944007e-62,1.1084513016142431e-74,6.6665861852205859e-100,4.8087860203992501e-53,7.2361311004684322e-46,1.8471975140620239e-51,3.890477858318538e-65,1.3447646855918482e-91,1.1090197739828756e-81,1.1643520225504021e-80,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999588,5.2368957285808637e-32,5.9978653175907607e-32,5.2368957811681662e-32,2.6184881518183083e-31,2.2607891046681212e-31,1.1303945521840807e-31,7.0417701391775109e-40,7.9268985133022651e-40,9.3006803873270486e-39,8.0406273100383068e-39,1.7878506644814351e-40,4.0267789644740421e-39,9.2319349202448184e-42,1.1776603952974505e-43,2.7960741280952549e-44,9.6249036815083593e-44,2.5034679050043606e-43,1.9542787046116314e-42,2.2646288424025225e-32,4.8462616028106857e-33,3.5986431695157367e-42,2.9776024938939763e-40,1.1126893092648956e-49,2.8960266650257699e-49,6.3722819520672591e-41,5.8584242707524476e-50,1.3481715168466845e-42,4.484046469967614e-43,1.386510501375647e-50,2.267225665773902e-53,3.9933337616797204e-55,8.5973225542790975e-55,1.6458024468948064e-60,3.2365491878550137e-62,3.8816079409403831e-78,1.0848288022061736e-70,1.9299916974206576e-76,1.3254958956239562e-76,3.2953044258946614e-81,1.6235809318938427e-82,7.6284175492015453e-81,7.7994865385022411e-51,6.1713814697759967e-53,9.0217423595170108e-51,3.7372400008045456e-90,2.2631353150735875e-92,1.6974437604877332e-51,2.6551345957411903e-95,1.4450698990034753e-42,1.1193961169055211e-42,3.5211990557135099e-50,3.2320702934350876e-62,2.4219716501019634e-50,3.2574089212620951e-110,7.219561149749499e-110,4.1228969240222564e-15,9.0708734576900467e-114,2.0947588028854327e-64,3.1809756605364572e-72,1.3122896046384972e-45,5.0346104289627109e-71,2.2325542010676593e-50,2.2046330164407788e-56,5.118690335180556e-56,3.9357752516927055e-75,1.372769628092738e-58,4.0820652590994827e-66,3.0491930392501814e-69,4.1413700804779268e-70,1.3250765215903798e-75,2.3672901392304589e-73,1.54449843139228e-91,2.9097474381982485e-97,1.3960764692957144e-80,2.8756867652919116e-81,9.0280715789924313e-86,2.9119732890641629e-100,6.7338846202138566e-106,1.5652245120871488e-86,5.6596923532143308e-117,3.4762508951243744e-124,3.0183892321700513e-126,8.6819134097543349e-129,1.6596605406225299e-50,1.5255621484108236e-62,1.3200917876727191e-62,1.2441805231368201e-77,1.9986015626688606e-84,2.3563154364001533e-93,2.7407558548498917e-96,8.2337755086568066e-96,5.3043716243755556e-62,3.8007980263262496e-78,8.6760988622034987e-118,1.04782357044917e-67,1.2676441882357679e-80
6.033285998148515e-16,0.004343136026612461,5.860975194399855e-37,3.1337914280898338e-47,6.576705414368844e-44,6.0709531143189076e-47,6.17229410297537e-53,0.0,0.0,1.2873530248171996e-30,6.3224281964252348e-45,2.1290881132404584e-69,7.6450483229950199e-71,1.1552577315278469e-85,2.6850455859669478e-44,3.7612061690541499e-65,4.8123362996267203e-32,1.9667703641068507e-44,5.0457734987708161e-63,9.9021776631728241e-65,9.6810011702780047e-41,7.9021754145521185e-62,1.9539513711050745e-64,1.445104316352195e-62,2.3520198396367808e-49,1.9030810473200486e-77,5.4524078608933901e-40,5.8129756755918004e-75,1.2745463637763706e-31,1.4337722988992234e-68,1.199806717284493e-92,7.9666026884598246e-71,9.6204259905248444e-108,6.1461307749569508e-54,9.1217858457721457e-47,2.4305348690671095e-45,3.318353431374663e-44,6.4498374900154132e-49,3.2101184957628341e-39,2.9977479791138211e-66,4.2595050705662787e-74,1.2885017378639762e-63,2.1009296571739274e-61,4.4140679542750165e-53,2.6609512577599425e-44,6.7588662145066702e-70,2.51425250230751e-78,1.8612967661672166e-77,9.0791038154864985e-94,4.4020760674239272e-103,1.4146770628303251e-93,1.2169774343056243e-150,1.2116441929780145e-127,3.8445923996256541e-75,1.1117809954133882e-60,2.2382056728510694e-69,9.3803002934905782e-66,1.004627778195151e-81,4.8698613123286169e-61,1.9724313310210169e-73,2.3792098459488339e-98,4.253316731934041e-52,3.1601804762002361e-45,8.0672076957365933e-51,3.4410639438317519e-64,2.3929197840063301e-90,2.0770722825801051e-80,2.180694350434494e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999125,1.1128403264886141e-31,1.2745463622020102e-31,1.1128403494548704e-31,5.5642871140330623e-31,4.8041766670944512e-31,2.402088332892302e-31,3.0753259861353257e-39,3.4618847976135693e-39,4.0618513453618253e-38,3.511553079490966e-38,7.8080135396332788e-40,1.7586001099256728e-38,4.031828281575456e-41,5.1431522601047619e-43,1.2211190067535845e-43,4.2034482358021815e-43,1.0933301989231317e-42,8.5348481705307079e-42,4.8123362225284957e-32,1.0298305764049458e-32,1.5716219481939564e-41,1.3003972220517957e-39,9.8416105303775772e-49,2.5615026447470719e-48,2.7829429104250126e-40,5.1817097146049463e-49,5.8878190181413916e-42,1.9583008180395067e-42,1.2263527888935155e-49,2.0053352704490681e-52,3.5320591532194745e-54,7.6042394834589193e-54,2.9286173599740539e-59,5.7592661274751528e-61,1.3853128463149175e-76,1.9303937593748132e-69,6.8878849870976998e-75,4.730592022734836e-75,2.3553052615638506e-79,1.1604656374254436e-80,1.3574295360914238e-79,6.8985573096811447e-50,5.4585169611376995e-52,7.9796287095924376e-50,5.3459082670285603e-88,3.2372859736161883e-90,7.413182139089384e-51,3.7980183897585933e-93,6.3109996173682194e-42,4.8886966218910115e-42,3.1144605026838051e-49,5.7512960662003193e-61,1.0577355759619283e-49,9.3220858323227659e-108,2.0661145546645253e-107,8.7611230730559305e-15,2.5963305779404728e-111,1.8527903989157502e-63,5.660376130582874e-71,5.7311139116894e-45,8.9586862562016791e-70,9.7501176360434186e-50,1.9499667550641779e-55,4.527409282477827e-55,7.0035017314947783e-74,1.2141990430258657e-57,7.2638161738491213e-65,5.4258755021839099e-68,7.3693455889551046e-69,2.3927225179303584e-74,2.0938411996016133e-72,5.5923352787682901e-90,2.1097678270882523e-95,2.4842433173097079e-79,5.1760249475435076e-80,1.6064970145102669e-84,1.0392625279701973e-98,2.0673372858621197e-104,2.7852332353332463e-85,2.0199039305857124e-115,2.5630622790555336e-122,2.1574185227638366e-124,6.2054684759269592e-127,1.4679508911337204e-49,2.7146562216516249e-61,2.3490327079037624e-61,4.4403910182386611e-76,1.4285157742671741e-82,3.3706299087659266e-91,3.9205589906515015e-94,1.177814010698959e-93,4.6916469743510891e-61,1.3564756257640421e-76,2.4829493888376225e-115,1.8645423432736891e-66,2.2588782597404253e-79
1.2421471172658708e-15,0.004343136026612461,1.206671349329859e-36,7.0953810737205993e-47,2.7456474349097826e-43,2.5345033926697601e-46,5.1881893125132721e-52,0.0,0.0,2.6504326983612462e-30,2.6394893149372907e-44,1.7907697337655597e-68,6.4261238509586324e-70,1.9484896633940551e-84,1.1209537153099539e-43,3.1615204034805867e-64,9.90775108974753e-32,8.2108790286733518e-44,2.1065110909921549e-62,4.1339629605567647e-64,4.0416273253485716e-40,6.6422545152310375e-61,8.1573484018598255e-64,1.2146971867959049e-61,9.8192197354877045e-49,1.5996595287163834e-76,2.276272928339646e-39,6.1266573204229445e-74,2.6240659730987515e-31,1.2051719373102221e-67,1.0085096591849695e-91,6.6964138817438465e-70,1.6226262403504356e-106,5.1661932003802706e-53,3.8081164006110881e-46,1.0147004394686281e-44,1.385349548169228e-43,2.6926801159877158e-48,1.340161250040531e-38,2.5197976646803981e-65,3.5803702750142274e-73,1.0830633718711856e-62,1.7659579045947154e-60,3.7102899588899503e-52,1.1108947293371733e-43,5.6812512671286407e-69,4.2406485970420704e-77,3.1393488760888839e-76,3.0676198750515801e-92,1.1120588882428053e-101,2.3860596004743417e-92,4.1120437225511396e-149,8.1943445090131264e-126,6.4844668217991575e-74,9.3451883877892215e-60,3.7750608803775394e-68,7.88471970198249e-65,1.694451370011177e-80,4.0933655900905537e-60,3.3267986773061672e-72,8.038491900792821e-97,3.5751689184743154e-51,1.3192896691171454e-44,3.3679094769987087e-50,2.8923885054763812e-63,4.0359511854776352e-89,3.5876294375981565e-79,3.7665791998919421e-78,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998198,2.2911417833929791e-31,2.6240659665261065e-31,2.2911418792725753e-31,1.1455884375149657e-30,9.8909512184903048e-31,4.9454756065111298e-31,1.2838880299515605e-38,1.4452687210536296e-38,1.6957428698933829e-37,1.4660041911934718e-37,3.2596919328727052e-39,7.3418088029940769e-38,1.6832087379932602e-40,2.1471647541968836e-42,5.097931271272193e-43,1.7548568342575739e-42,4.5644382979964755e-42,3.5631307952501481e-41,9.9077507678776324e-32,2.1202393635193462e-32,6.5612116847103829e-41,5.4289022875445432e-39,8.2724659760011931e-48,2.1530970727585092e-47,1.1618238552844129e-39,4.3555388860863796e-48,2.4580483774166528e-41,8.1755197390382145e-42,1.0308233318813397e-48,1.6856048638773958e-51,2.9689096579739931e-53,6.3918299640302794e-53,4.939540695411656e-58,9.7138433595561455e-60,4.6806221298472644e-75,3.2558874073464424e-68,2.3271807102128643e-73,1.5983543315128744e-73,1.5928396517050019e-77,7.8482063282934349e-79,2.2894810175453567e-78,5.7986527393964429e-49,4.5882123048700074e-51,6.7073583363422963e-49,7.2335444256458781e-86,4.3803698095631607e-88,3.0948570114218601e-50,5.1390959970919821e-91,2.63471786943032e-41,2.0409343444340441e-41,2.6178914002884903e-48,9.7004003219445273e-60,4.4158121193521614e-49,2.523226133684557e-105,5.5924619506545815e-105,1.8037470776584326e-14,7.0298031562319874e-109,1.5573819022844873e-62,9.5470512347934485e-70,2.3926276077193472e-44,1.5109681588516644e-68,4.0704545153489062e-49,1.6390541533897591e-54,3.8055361555777711e-54,1.1812429184614419e-72,1.0206072095165055e-56,1.2251484807609821e-63,9.1515300944739288e-67,1.2429474423383996e-67,4.1531843497241304e-73,1.7599994899356523e-71,1.9436854228897349e-88,1.4674232051927039e-93,4.1900388929330323e-78,8.7780432329364093e-79,2.7095917344992172e-83,3.5114328251308634e-97,6.419764823321305e-103,4.6977024285461107e-84,6.8247983922361547e-114,1.7596049113466321e-120,1.4590633400911465e-122,4.1967610565328741e-125,1.2339010703912952e-48,4.5786641258037857e-60,3.9619866796521837e-60,1.5003071629971677e-74,9.6610526284141847e-81,4.5609489850279954e-89,5.3050824562900392e-92,1.5937528179649174e-91,3.9435957287257827e-60,4.5832097408726846e-75,6.7207240321724086e-113,3.1448106508316095e-65,3.831376131242091e-78
2.5197841521679094e-15,0.004343136026612461,2.4478189652098031e-36,1.7004607921723297e-46,1.1216885161119476e-42,1.0354273137883099e-45,4.253597959857416e-51,0.0,0.0,5.3765920460919209e-30,1.0783175097127102e-43,1.4700554571026107e-67,5.2685247253250838e-69,3.2003299634270162e-83,4.5794619990004065e-43,2.5920054192817105e-63,2.0098580313908192e-31,3.3544119306262484e-43,8.6057849931680967e-62,1.6888577038429604e-63,1.6511365619850037e-39,5.4457214572277322e-60,3.3325316009457836e-63,9.9588203578304221e-61,4.0114715743223719e-48,1.3115061188315112e-75,9.2993174561648321e-39,7.0573267540472358e-73,5.323104975778628e-31,9.8807265090390732e-67,8.2683685422711467e-91,5.4901317293287392e-69,2.6651710410855149e-105,4.2355572349871925e-52,1.5556992509187479e-45,4.1453821942997797e-44,5.6596238296634613e-43,1.100047629520263e-47,5.4749957399396959e-38,2.0658985338708033e-64,2.9354032267337916e-72,8.8796082614474703e-62,1.4478388819350806e-59,3.041919670858393e-51,4.5383671197298718e-43,4.6578608509212357e-68,6.9652592007523326e-76,5.1563893878033784e-75,1.0085635992161593e-90,3.0407285354330372e-100,3.9191099287845672e-91,1.3520499742583371e-147,5.3904989989933561e-124,1.0650755514261267e-72,7.6617487786588672e-59,6.2005484050529782e-67,6.4643894280322154e-64,2.7831407491608974e-79,3.3559125387218088e-59,5.4642930484259668e-71,2.6426695749658954e-95,2.9311393568895697e-50,5.3895369703685492e-44,1.3759083234230489e-49,2.371300602834939e-62,6.6288721056913295e-88,5.9609120777120594e-78,6.2581347253061569e-77,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996342,4.6477444957749677e-31,5.3231049489272315e-31,4.6477448874743774e-31,2.3239076244131796e-30,2.006449802745531e-30,1.003224900255859e-30,5.2451012685307994e-38,5.9043940222263166e-38,6.9276620392797658e-37,5.9891046946936599e-37,1.3316905002862111e-38,2.9993680653157908e-37,6.876455254345472e-40,8.7718680413029449e-42,2.0826710988686155e-42,7.169162280281027e-42,1.8647219296306796e-41,1.4556549409693131e-40,2.0098578998964719e-31,4.3010567572147434e-32,2.6804685906999795e-40,2.2178836182768235e-38,6.7822662993951586e-47,1.7652386676018561e-46,4.7464293180784733e-39,3.570933354647417e-47,1.0041928349857202e-40,3.3399660150732614e-41,8.4513111521475621e-48,1.381960278609139e-50,2.4340933436236433e-52,5.2404223028117722e-52,8.1132086576133097e-57,1.5955014401759141e-58,1.5388618983641659e-73,5.3477922935008218e-67,7.6507353171683695e-72,5.2550013416606924e-72,1.0477516478124289e-75,5.1627750129694545e-77,3.7604061844993847e-77,4.7540852838433118e-48,3.761693489543718e-50,5.499096945150545e-48,9.5182909005910567e-84,5.7639302790980335e-86,1.2643495791949538e-49,6.7623023285821254e-89,1.076368023447789e-40,8.3378806044066245e-41,2.1463050237546218e-47,1.5932932975166462e-58,1.8039823375528555e-48,6.640978505498294e-103,1.4719398615000753e-102,3.6589747814919852e-14,1.851395183312624e-106,1.2768356667822082e-61,1.5681058761898065e-68,9.7746674701630492e-44,2.4816211895722121e-67,1.6628908764293564e-48,1.3437785700232571e-53,3.1199688691069549e-53,1.9401949951600713e-71,8.3675504758498271e-56,2.0123091152609239e-62,1.5031409081523071e-65,2.0415435796127878e-66,7.2076581080316032e-72,1.4429535856857821e-70,6.7465647330067956e-87,1.0187182689590031e-91,6.8821496027533437e-77,1.445668231538346e-77,4.450511604131067e-82,1.1544820427634339e-95,2.0179468164681634e-101,7.7159886330634271e-83,2.2438440856832587e-112,1.1661069142547588e-118,9.598207946547436e-121,2.7607692326082362e-123,1.0116264756544359e-47,7.5204683451619265e-59,6.5075739537996012e-59,4.9326777309563058e-73,6.3553571495481177e-79,6.001946771260104e-87,6.9811836944186439e-90,2.0972881382205139e-89,3.233171398465914e-59,1.5068493430050959e-73,1.7688955949829934e-110,5.1653197464578709e-64,6.4340824976168684e-77
