Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127),S(26146),S(26431),S(26391),S(3596),S(27510),S(16766),S(28395),S(28404),S(31086),S(2056),S(31090),S(3749),S(4222),S(5562),S(2102),S(2965),S(31530),S(716)
0.0,0.003447114094539547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.141916991625706e-18,0.003447114094539547,4.4740917595893955e-33,5.6812316086658801e-42,1.0738603051169635e-42,7.1173159426468059e-45,6.1435433039114488e-54,0.0,0.0,3.4252209535354435e-29,7.9370182414440264e-45,1.2114498043461272e-66,4.1067153263436366e-68,6.9304172759603085e-84,5.8487883763489698e-43,1.5344085753560526e-63,6.5933320615199291e-29,6.3666109721394939e-43,5.9486281299788674e-58,1.2641556603741398e-58,4.3549131069191639e-40,4.5466720813025094e-61,5.229701805139661e-59,8.9885865958790019e-61,8.8793646018372895e-47,1.1347869043135066e-72,1.6579991108903635e-39,6.6134258586799456e-71,1.2167782023295944e-28,2.7501481957409436e-66,2.4838903151079437e-85,1.5144544952519532e-67,3.3042952686515669e-101,1.0210517018744406e-54,2.4661671572020391e-45,6.5392480970431708e-44,4.86998532407668e-43,1.7965066490202599e-46,8.4817002594573973e-39,6.4368246904264877e-64,5.9498778696360031e-70,1.2054887332794633e-61,4.2767871643643291e-60,4.620451983245734e-54,1.2261369992574609e-43,6.1158787285169119e-68,2.88368027980508e-78,1.4964275880247789e-77,1.1776447790547865e-93,1.3395233235640688e-97,1.3002654348672396e-89,6.1025857313260935e-139,7.4498311041350526e-125,2.7881785670527112e-75,2.6141232984601617e-59,1.0313561253861651e-70,3.0543365168816606e-64,6.0075121093787049e-81,3.0609603654699102e-60,2.1412728938574919e-74,3.9280621660156336e-98,4.2126266390105999e-53,7.3917214916923351e-44,7.1114225694900161e-49,2.4261799470232735e-63,1.0833787458249415e-87,2.9141170655752113e-80,3.5074187948796074e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999936,1.2685493359253303e-28,1.2167782023099639e-28,1.2685493360087107e-28,1.4814648631835058e-29,1.2532887892236397e-29,6.2664439461182453e-30,1.1331851046992273e-38,1.0821452457791717e-38,4.1107063987119474e-39,3.4776272216680085e-39,2.9972068756226214e-39,1.7343199025039262e-39,4.7342483686738611e-42,8.0736776038096633e-42,2.9226138290953714e-42,6.22178489433761e-42,1.3112073547364298e-41,4.2189046701887805e-41,6.5933320610408342e-29,6.4270314710102137e-31,4.885086046449878e-40,5.9460783918348284e-39,1.3205313670280329e-49,1.3293008559368101e-51,5.801310855051416e-41,1.0632400097250823e-50,3.8113175640314547e-41,6.9573762567364444e-42,1.8816490932225103e-51,3.2985590682507651e-54,1.0090074591766798e-55,1.495845459234775e-55,1.6192044885104196e-63,1.5177834887010588e-63,1.2204343056021393e-78,1.2463861700146544e-70,1.3370763319361387e-78,3.758678741936077e-78,2.2005905144879773e-85,9.7741092159741224e-86,4.429234635212638e-79,1.4410263752235964e-52,2.4022079411305032e-54,1.7033545139268768e-52,2.866779572543567e-96,1.6900009105501655e-98,1.3969730552512915e-49,2.5511573222297879e-101,9.974331341040119e-43,1.3489711202570072e-42,3.7693040463264754e-52,1.5661095872746346e-65,1.0994534997516334e-48,3.3793623476318662e-116,4.4844274574123394e-116,6.480740541710027e-16,7.1616083836389573e-120,3.9689116876065737e-62,4.5181599704537627e-72,1.4339139262045966e-45,8.3185696340588801e-71,1.0051079104377865e-48,1.9478312314322331e-56,4.7828261922684169e-56,6.4512603423096221e-75,2.0666986476671919e-58,5.7563350471823102e-68,5.0565431443737315e-71,1.5719252668373917e-71,3.3502441071838021e-76,2.9761493337981255e-69,2.7676337513198726e-91,1.2199341975439381e-98,1.5038345888445823e-78,3.4661314393725215e-79,3.9522802630316515e-83,7.8696161688702187e-98,1.2623665968716917e-98,1.3668722580070311e-83,1.6785665405132053e-111,8.3192951394470457e-121,6.6339531176627622e-123,9.4093292992524226e-125,9.0188712885010656e-53,3.7575164187276093e-66,1.3250181988430957e-65,6.9516498608838473e-80,4.2123843232686531e-88,5.7668790260512336e-99,1.0018779029282635e-100,2.0466460907094269e-101,6.3259595700717563e-62,1.2973874477776538e-80,2.7298963557072759e-123,2.9716834470574972e-69,6.7388180274236146e-79,8.5118410585571678e-89,3.726251605564637e-79
3.1973675765519768e-18,0.0034471140945395466,1.2527456927641003e-32,1.5910104363737195e-41,6.4861162739075956e-42,4.2988588295850797e-44,7.2936146423279659e-53,0.0,0.0,9.5906186700394852e-29,4.7939590178906875e-44,1.4382335219836018e-65,4.8754924414443626e-67,1.5503065605881344e-82,3.5326681800609601e-42,1.8216498607259151e-62,1.846132977172107e-28,3.8454330270793116e-42,3.5929713952193903e-57,7.6355001797024331e-58,2.6303675163944093e-39,5.3978090947944627e-60,3.1587398694095059e-58,1.067125000392633e-59,5.3631362193709784e-46,1.3472190260173085e-71,1.0014314629535192e-38,7.8515388195770854e-70,3.4069789662351752e-28,3.26497593739339e-65,2.9488745837566421e-84,1.7979603769126532e-66,7.3915763411080049e-100,1.2121925804384565e-53,1.4895648801368319e-44,3.9497058503357752e-43,2.9414711659568891e-42,1.0850900157987378e-45,5.122946956351108e-38,7.6417983424225099e-63,7.063695003974794e-69,1.4311562239952422e-60,5.077401720525157e-59,5.4854005911473872e-53,7.4058674705585879e-43,7.2607713070666631e-67,6.4506773607606957e-77,3.3474486568074897e-76,4.8595840973303786e-92,2.9970528905708904e-96,2.9086417664673264e-88,2.5182493678832332e-137,5.6080468413740514e-123,6.2372962886305301e-74,3.103487178832102e-58,2.3071023978013418e-69,3.6261083465111659e-63,1.3438564245483457e-79,3.633971993180308e-59,4.7899418701984074e-73,1.6209251322705594e-96,5.0012303455104982e-52,4.4645994764556377e-43,4.2952992662384629e-48,2.8803607078818429e-62,2.4234747962306469e-86,9.1624503092107857e-79,1.1027885630148323e-77,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999818,3.5519381402220678e-28,3.4069789661166065e-28,3.5519381407256846e-28,4.1481016155808887e-29,3.5092086086987415e-29,1.754604304349417e-29,6.8444380317862984e-38,6.5361572839398138e-38,2.482866664146602e-38,2.1004868413172973e-38,1.8103129528441338e-38,1.0475292208260757e-38,2.8594860152469207e-41,4.8765012722137706e-41,1.7652587525908378e-41,3.7579580758076751e-41,7.9196924223184464e-41,2.5482184201341492e-40,1.8461329768827328e-28,1.7995688116993078e-30,2.9505919710050519e-39,3.5914313483277486e-38,1.5677348384172798e-48,1.5781459764479188e-50,3.503991756151033e-40,1.2622785392420891e-49,2.3020358075983379e-40,4.2022552585652539e-41,2.2338938032195396e-50,3.9160493222702213e-53,1.1978936661313785e-54,1.775867764069768e-54,3.6220956732316064e-62,3.395220952104796e-62,5.0361560463774062e-77,2.7881159881999666e-69,5.5174821778935108e-77,1.5504915119514927e-76,1.6529697448793483e-83,7.3551881743728096e-84,9.908020356172144e-78,1.7107865122401787e-51,2.8519012674865486e-53,2.0222224784302195e-51,3.9047454939767016e-94,2.3018942669822248e-96,8.437717239200661e-49,3.4748468868687193e-99,6.0244961298585694e-42,8.1477855630884198e-42,4.4749177621436509e-51,3.503324501112019e-64,6.6406987681231389e-48,8.3190449166415016e-114,1.1039406698206466e-113,1.8146073009087198e-15,1.762990332168393e-117,4.7118919548926411e-61,1.0106967154322594e-70,8.6608401629919732e-45,1.8608305469621003e-69,6.070851384913363e-48,2.3124651004725278e-55,5.6781709178750386e-55,1.4431211341462539e-73,2.4535846300366335e-57,1.2876691224665924e-66,1.1311284744228408e-69,3.5163339385424616e-70,7.4944845910805991e-75,3.5332844879542376e-68,1.1420899957673509e-89,9.1835043777014896e-97,3.364017816945302e-77,8.7451825339170628e-78,8.8410928556016649e-82,3.2474191464063189e-96,2.8242644551894709e-97,3.0576385653364838e-82,6.9266518270689416e-110,7.9916548125608362e-119,4.9938743525868833e-121,7.0831082378542988e-123,1.0707203993490993e-51,8.4054139278740553e-65,2.9640127100265283e-64,2.8686177654034025e-78,3.1638127103852437e-86,7.8541049094375894e-97,1.3644909354813499e-98,2.7873955960462094e-99,7.5101788869669447e-61,5.3537054417447882e-79,6.7202416181888596e-121,6.6475367369908058e-68,1.5074466398452159e-77,3.51243505138502e-87,1.5376476365879651e-77
7.308268746404519e-18,0.0034471140945395466,2.8634187266906994e-32,3.6378473311771384e-41,3.1227858137818313e-41,2.0697154764613045e-43,7.1609141740044808e-52,0.0,0.0,2.1921414103608561e-28,2.3080849046996676e-43,1.4120668661608881e-64,4.7867874027026069e-66,3.063144245002706e-81,1.7008276609615535e-41,1.7885066356309672e-61,4.2197325189984394e-28,1.8514104705587506e-41,1.7298610671405271e-56,3.6761646469319447e-57,1.266408731214945e-38,5.299600977569787e-59,1.520797253590908e-57,1.0477096527782792e-58,2.5821192260061681e-45,1.3227076551969597e-70,4.821461414105275e-38,7.7088560653541052e-69,7.7873804928955799e-28,3.2055727351162151e-64,2.8952225562485841e-83,1.7652481601292354e-65,1.4604509249666443e-98,1.1901378636214981e-52,7.1716128509456722e-44,1.9016133462027049e-42,1.4161917775633554e-41,5.2242413322084297e-45,2.4664784349084703e-37,7.5027630744281581e-62,6.9351776359908138e-68,1.40511766703272e-59,4.985023115657722e-58,5.3855988212491917e-52,3.5656063864059843e-42,7.1286684952288944e-66,1.2745451095643764e-75,6.61399445032535e-75,1.9224030918878176e-90,5.9242348167684427e-95,5.7469859793968404e-87,9.9619462963444643e-136,4.4341138919956821e-121,1.2324069517865549e-72,3.0470221132757791e-57,4.5584455561370848e-68,3.5601347484519574e-62,2.6552338172622114e-78,3.5678549286045147e-58,9.4641181583157253e-72,6.4122123402553614e-95,4.9102376094297992e-51,2.1495121529943954e-42,2.068001734607435e-47,2.8279549580553874e-61,4.788377274918349e-85,2.0440922189816923e-77,2.4602604422834201e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999585,8.1187157473401101e-28,7.7873804923247254e-28,8.1187157497648111e-28,9.4813751150439476e-29,8.021048243139146e-29,4.0105241215698359e-29,3.2953022835698014e-37,3.1468783738762573e-37,1.1953934197323141e-37,1.0112939952057888e-37,8.7158775938316461e-38,5.043402272186985e-38,1.3767194264622233e-40,2.3478254464569508e-40,8.4989610122678465e-41,1.8092950467150159e-40,3.8129909871391566e-40,1.2268574771010856e-39,4.2197325176052295e-28,4.1133001401616729e-30,1.4205830207316128e-38,1.7291195958348367e-37,1.5392113598037006e-47,1.5494330785471348e-49,1.6870211961989202e-39,1.2393125543946168e-48,1.108331146005357e-39,2.0232050147036202e-40,2.1932501822720631e-49,3.8448004389261265e-52,1.1760991272664946e-53,1.7435575753694081e-53,7.1566506776337497e-61,6.7083844543227878e-61,1.9922529975320655e-75,5.5088472741974034e-68,2.182660429706348e-75,6.1323293074362439e-75,1.3052372548173729e-81,5.8143192532887576e-82,1.9576577050041908e-76,1.6796603416422686e-50,2.8000135754885233e-52,1.9854300198714824e-50,6.1603948397537701e-92,3.6316266178338827e-94,4.0623976228950464e-48,5.4821572709103189e-97,2.9005355537799762e-41,3.9228080128115239e-41,4.3935007912672071e-50,6.921978848174853e-63,3.1972102217127247e-47,2.6225952495953889e-111,3.4801950399408665e-111,4.1476735913038198e-15,5.5578803907324673e-115,4.6261634611091997e-60,1.9969685153254223e-69,4.1698217704772816e-44,3.6766866936921255e-68,2.9228532123568571e-47,2.2703916571576232e-54,5.5748611631915162e-54,2.8513641770135883e-72,2.408943929851926e-56,2.5442171854681279e-65,2.234919250545708e-68,6.9476832821015811e-69,1.4808368476968711e-73,3.4689996598558015e-67,4.5181534047987334e-88,7.2613745264798549e-95,6.6467322993319906e-76,1.8155734988387975e-76,1.746850962368479e-80,1.2846467193654809e-94,5.5820040747257585e-96,6.0413785447082293e-81,2.7401145776765169e-108,6.9048431104826597e-117,3.9485063363638758e-119,5.6004006969203973e-121,1.0512396373202702e-50,1.6607681487384968e-63,5.8563896359034642e-63,1.134796648134486e-76,2.4980971248351994e-84,1.2390429538557239e-94,2.1525850484447556e-96,4.3973221092811206e-97,7.3735374995467726e-60,2.1178724674245884e-77,2.1185695974775951e-118,1.3134411233122631e-66,2.9784605560892068e-76,1.3894843866200086e-85,6.0827780612607565e-76
1.55300710861096e-17,0.0034471140945395466,6.0847647958090069e-32,7.7357704959411077e-41,1.3638026355502887e-40,9.0389912506707741e-43,6.333747612427612e-51,0.0,0.0,4.6583004972990642e-28,1.0080013167540611e-42,1.2489583361373701e-63,4.2338592709997648e-65,5.4507005565269737e-80,7.4279612495290179e-41,1.5819138652605789e-60,8.9669316017955257e-28,8.0855959331765437e-41,7.5547577962281723e-56,1.6054776747912349e-56,5.5307396429234814e-38,4.6874370481071572e-58,6.6417209686357373e-57,9.2668732193025104e-58,1.1276793042182841e-44,1.1699199887153662e-69,2.1056588704547324e-37,6.8186959806858943e-68,1.6548183541613366e-27,2.8352927800104962e-63,2.5607915694883481e-82,1.5613420073984267e-64,2.5987943846583277e-97,1.0526634623894176e-51,3.1320310060424242e-43,8.3048450789311855e-42,6.1848818299031141e-41,2.2815634410084961e-44,1.0771759323912913e-36,6.636109233630016e-61,6.1340860698804241e-67,1.2428106634583697e-58,4.4091964884098359e-57,4.7635011547607511e-51,1.5571939813744413e-41,6.3052268570117404e-65,2.2679848032609613e-74,1.1769249732172112e-73,6.8609197256610064e-89,1.055102365339721e-93,1.0226454479026849e-85,3.5553494594112672e-134,3.169319036483209e-119,2.1930205547496757e-71,2.6950565486207808e-56,8.1115103034936643e-67,3.1488989946311202e-61,4.72484664318838e-77,3.1557267042719289e-57,1.6840893264542811e-70,2.2884685344947691e-93,4.3430495576523504e-50,9.3874815742899552e-42,9.031507194382903e-47,2.5012936629739152e-60,8.5206596167221723e-84,3.8283583499814352e-76,4.6077948654397122e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999119,1.7252270955674475e-27,1.6548183539120294e-27,1.7252270966263779e-27,2.0147922092643247e-28,1.7044727493980758e-28,8.5223637469916124e-29,1.4391450820426157e-36,1.3743244612616562e-36,5.2205971158952691e-37,4.416586562680604e-37,3.8064527315458287e-37,2.2025862717424085e-37,6.0124954370184119e-40,1.0253570549285649e-39,3.7117195601182473e-40,7.9016668100390408e-40,1.665233340066405e-39,5.3580089209116979e-39,8.9669315957110098e-28,8.7407627941495737e-30,6.2040592627058915e-38,7.5515195523526761e-37,1.3614150147853228e-46,1.3704560122577131e-48,7.3676647812649798e-39,1.0961579184501996e-47,4.8403732896317223e-39,8.8358678382501332e-40,1.9399049474936828e-48,3.4006824338471881e-51,1.0402463990981206e-52,1.5421570616319298e-52,1.2734877511952621e-59,1.1937211696804026e-59,7.110207634549859e-74,9.8026990991322203e-67,7.7897553787418965e-74,2.1883594104120975e-73,9.3231362978890093e-80,4.1553994398996953e-80,3.4835467419053104e-75,1.4856405490319704e-49,2.4765802975321306e-51,1.7560903663985117e-49,8.806398160084149e-90,5.1914773783808797e-92,1.7741557576675753e-47,7.8368450847965792e-95,1.2667400801111243e-40,1.7131933176673529e-40,3.8860016888257919e-49,1.2317291501279736e-61,1.3963053706008441e-46,7.5005372268165117e-109,9.9532470356325268e-109,8.8138053597728321e-15,1.5895464691600411e-112,4.0917891893283591e-59,3.5535005037039358e-68,1.821070761789964e-43,6.5424643437299486e-67,1.2764864353533805e-46,2.0081351913380463e-53,4.9309002934968421e-53,5.0738502146683682e-71,2.1306836086741703e-55,4.5272985097865094e-64,3.976919382685898e-67,1.2363031088851444e-67,2.6352594795068596e-72,3.0682909094801083e-66,1.6126107021054801e-86,5.1904904807889721e-93,1.1827504916256207e-74,3.3023576214336282e-75,3.1084279509637972e-79,4.5848128880423457e-93,9.9390752882623221e-95,1.0750310315460815e-79,9.7792742803875847e-107,5.1350370677152046e-115,2.8222272948271232e-117,4.0029322390224223e-119,9.2980955421773951e-50,2.955248185926336e-62,1.0421132450503321e-61,4.0500085422523831e-75,1.7843046821549289e-82,1.7711819547235392e-92,3.077068300302038e-94,6.2858658311046809e-95,6.5218092301709296e-59,7.5585352228307075e-76,6.0590415387345358e-116,2.3371978896796778e-65,5.3000115882149122e-75,4.9589712328505977e-84,2.1708993474864569e-74
3.1973675765519765e-17,0.0034471140945395466,1.2527456939106067e-31,1.5948614326101638e-40,5.6936077701956124e-40,3.7736009159497335e-42,5.3238967075342744e-50,0.0,0.0,9.5906186720730603e-28,4.2082070724296533e-42,1.0498267290010051e-62,3.5588138633073802e-64,9.1933999254863432e-79,3.1010276075494629e-40,1.3296939216129342e-59,1.8461329763967379e-27,3.3755771361318067e-40,3.1539626983031906e-55,6.702553186348384e-56,2.3089749267110704e-37,3.9400732773931008e-57,2.7727876055797291e-56,7.7893652946991659e-57,4.7078391099586644e-44,9.8338832225289325e-69,8.7907112825564493e-37,5.7320296642837173e-67,3.4069789620636839e-27,2.3832344170294512e-62,2.1524996232107909e-81,1.3124020360795772e-63,4.3832465615487032e-96,8.8482706769954105e-51,1.3075606715052856e-42,3.4671093371700132e-41,2.5820666403183829e-40,9.5250782238803177e-44,4.496997472526132e-36,5.5780501043789129e-60,5.1560689300358228e-66,1.0446572466197494e-57,3.7061953161359589e-56,4.0040097217410755e-50,6.5009783009202542e-41,5.2999236007316402e-64,3.8252874595828862e-73,1.9850559876635727e-72,2.3181494675953405e-87,1.7826771020501206e-92,1.7248410171674786e-84,1.2012732992965517e-132,2.1434117740387438e-117,3.6988645372056344e-70,2.2653574114830473e-55,1.3681247707026806e-65,2.6468395538126544e-60,7.9691442390009646e-76,2.6525774737462642e-56,2.8404630232852428e-69,7.7321875188788988e-92,3.6505948395266952e-49,3.9190864867541987e-41,3.7704767243610308e-46,2.1024872441894488e-59,1.4371331430664159e-82,6.6125364847011728e-75,7.9588174754743697e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998186,3.5519381348736317e-27,3.4069789610228749e-27,3.5519381392944562e-27,4.1481015962534545e-28,3.5092085923507202e-28,1.7546042961758919e-28,6.0081474167866816e-36,5.7375340852201432e-36,2.1794965231750623e-36,1.8438379449743895e-36,1.5891190850097044e-36,9.1953640831376238e-37,2.51009849299323e-39,4.2806638587425258e-39,1.5495698496367785e-39,3.2987903457850515e-39,6.9520213907728033e-39,2.2368632469288443e-38,1.8461329738565723e-27,1.7995688090378044e-29,2.5900726071708168e-37,3.1526107586010277e-36,1.1443513480604605e-45,1.1519508562451404e-47,3.0758550111629758e-38,9.2138677700262551e-47,2.0207605574300769e-38,3.6888008842970286e-39,1.6306069947985011e-47,2.8584784695882988e-50,8.7438984516226417e-52,1.2962761532507096e-51,2.1479232324735533e-58,2.0133852265511292e-58,2.402377242534968e-72,1.6533683848940723e-65,2.6319791359866671e-72,7.3935912731057031e-72,6.3031590390193421e-78,2.8101520414242969e-78,5.8755089004200048e-74,1.2487703953238249e-48,2.0817149638153843e-50,1.4760997621467808e-48,1.1912374350720382e-87,7.0224878235371164e-90,7.4067509364282661e-47,1.0600864497127074e-92,5.288390475210734e-40,7.1522448340712371e-40,3.2664185581329463e-48,2.0774912385500452e-60,5.8292972889318757e-46,2.0295933429414382e-106,2.6932808287578698e-106,1.8146065647427219e-14,4.301260554138437e-110,3.4393953584062927e-58,5.9934993761406525e-67,7.6026123163279137e-43,1.1034811640263175e-65,5.3290766430204992e-46,1.687957756039497e-52,4.1447166657756623e-52,8.5577900285561275e-70,1.7909679280493221e-54,7.635950543338588e-63,6.7076557758677299e-66,2.0852058618035683e-66,4.4453895711417794e-71,2.5790833802511488e-65,5.4494166001640763e-85,3.5108230930284627e-91,1.9948815526274564e-73,5.6282143495321945e-74,5.2428180676125099e-78,1.5491046501424879e-91,1.6784617567576625e-93,1.8131969593955061e-78,3.3041957463692544e-105,3.5396148776951814e-113,1.9086737775942624e-115,2.7071850047166585e-117,7.8156095541059987e-49,4.9844580128695261e-61,1.757676305951331e-60,1.3684062910876544e-73,1.2063107192728109e-80,2.3958360130158614e-90,4.1622776458713488e-92,8.5027427341170121e-93,5.4819716320700588e-58,2.5538574230509436e-74,1.6395353156907431e-113,3.9420244613369195e-64,8.9392453666976256e-74,1.6755245131524248e-82,7.3349746791432954e-73
6.48608851243401e-17,0.003447114094539547,2.5412841245941973e-31,3.2442291988985621e-40,2.3260247414492509e-39,1.5416391051151787e-41,4.3648525089899678e-49,0.0,0.0,1.9455255025211358e-27,1.7191898998606481e-41,8.6071464715177351e-62,2.9177306800640349e-63,1.5100176292766355e-77,1.2668709662838406e-39,1.0901634143183207e-58,3.7450126074621831e-27,1.3790334019115547e-39,1.2884967013696555e-54,2.7382116208013136e-55,9.4329159642886055e-37,3.2303101206782776e-56,1.1327740829914756e-55,6.3861922541431265e-56,1.9233058885776705e-43,8.0624128954891151e-68,3.5912923912876272e-36,4.7002921193372923e-66,6.9113001705035389e-27,1.9539195578484078e-61,1.7647492556972045e-80,1.0759864827237274e-62,7.1994955870088429e-95,7.2543468882024497e-50,5.3418069281351933e-42,1.4164272915249448e-40,1.0548586579999278e-39,3.8913052372999292e-43,1.8371701987338524e-35,4.5732232053054593e-59,4.2272567957068194e-65,8.5647312470897693e-57,3.0385628285774547e-55,3.282729047012801e-49,2.6558617273307278e-40,4.3451984104732037e-63,6.2830448027358361e-72,3.2604604118214454e-71,7.6215666693200569e-86,2.9382128639496319e-91,2.8330565378452734e-83,3.9495308329522311e-131,1.4100075611684543e-115,6.0754080899868117e-69,1.8572768616309363e-54,2.2471490365164192e-64,2.1700393315277743e-59,1.3089342610321699e-74,2.1747416875371459e-55,4.6654697740521875e-68,2.5421540698146171e-90,2.992978205737603e-48,1.6010728452309807e-40,1.5403629789630579e-45,1.7237447679719574e-58,2.360493394232001e-81,1.0986826546561149e-73,1.3223686707432035e-72,0.88168480800000004,0.0,0.0094599999999999997,0.1088499999999632,7.2053602040432434e-27,6.9113001662514937e-27,7.2053602221037556e-27,8.4147203361087896e-28,7.1186802493932976e-28,3.5593401246988519e-28,2.4545242571311478e-35,2.3439698814779832e-35,8.9039544080929939e-36,7.532679599878009e-36,6.4920699771024923e-36,3.7566062478052677e-36,1.0254571403558223e-38,1.7487908579404919e-38,6.3304984367872365e-39,1.3476634908565763e-38,2.8401275752329774e-38,9.1383161938779537e-38,3.7450125970847777e-27,3.6505538635845693e-29,1.0581291655957138e-36,1.2879443599634957e-35,9.3820836856589423e-45,9.4443891279699857e-47,1.2565871329040163e-37,7.5540854447579936e-46,8.2554661692304403e-38,1.5069955207666177e-38,1.3368701288181373e-46,2.3435533143863193e-49,7.1687773363080065e-51,1.0627658705874005e-50,3.5279703696599567e-57,3.3069912670598635e-57,7.8984827520850123e-71,2.7156622168414097e-64,8.6533508475732423e-71,2.4307877284591052e-70,4.1457369930297244e-76,1.8485630177895147e-76,9.6505349484294726e-73,1.0238174131949994e-47,1.706715696931703e-49,1.2101957619623279e-47,1.5673381685869723e-85,9.2396474042719192e-88,3.0258993451345912e-46,1.3947798728378162e-90,2.1604800642632587e-39,2.9219253667715557e-39,2.6780072654485995e-47,3.4122855764175718e-59,2.3814558840898038e-45,5.341320220540722e-104,7.0879659194635389e-104,3.6810573225610484e-14,1.1320016613204018e-107,2.8198241077476206e-57,9.8443417767390893e-66,3.1059154961033682e-42,1.8124675964378468e-64,2.1770992832539731e-45,1.3838883213278058e-51,3.3980856265285116e-51,1.4056195924400612e-68,1.4683436666322068e-53,1.2542071311473506e-61,1.1017344616405478e-64,3.4249567804487864e-65,7.3036659031561348e-70,2.1144883643793865e-64,1.7921549631670011e-83,2.3101838410502627e-89,3.276598855204614e-72,9.2915108195250739e-73,8.6113443894472977e-77,5.0931171473436306e-90,2.7637493131608327e-92,2.9781814335878071e-77,1.0863472630841264e-103,2.3503573035734201e-111,1.2555894830230941e-113,1.7808767099376623e-115,6.4077089094356712e-48,8.1869872507333785e-60,2.8869886095106778e-59,4.4990200971949326e-72,7.934149612264112e-79,3.1522391237481455e-88,5.4763741751724668e-90,1.1187193482232013e-90,4.4944482801513832e-57,8.3965192130807705e-73,4.3148006524188056e-111,6.4747824430792344e-63,1.4682745056166257e-72,5.5087608372692574e-81,2.411577345499899e-71
