Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607),S(1912),S(1910),C7H14(241),S(303),S(1907),S(1869),S(306),S(1017),S(1020),S(2655),S(2670),S(2747),S(971),C3H5O(975),S(3034),S(276),S(1952),S(3263),S(199),C3H7O(185),CHO3(319),CH2O3(342),S(328),S(3183),S(3838),S(3842),S(3942),S(313),S(1908),S(850),C3H6O(87),S(756),S(4205),S(4320),S(4361),C3H6(89),S(2810),S(4680),S(5093),S(5094),S(4665),S(4674),S(5273),S(5708),S(2013),S(771),S(737),S(5810),C4H9(129),S(5714),S(2023),S(6093),S(6092),S(6115),C5H8(5967),S(6375),S(6532),S(5968),S(6837),C5H8(6393),S(6177),S(2765),S(7331),S(7465),S(7811),S(7660),S(7885),S(7894)
0.0,0.003074343479048668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.003074343479048668,1.405769315266471e-23,3.391751089915443e-31,2.6009551218751213e-32,5.5606227696819747e-31,2.6627380587367801e-40,0.0,0.0,1.6005618514940359e-21,5.7492402832727006e-33,1.0942563177740282e-36,1.4255731472109868e-43,1.4828848109925211e-47,2.7838551465895928e-56,8.3279729083676769e-46,1.8477652687480331e-36,1.2324326967010639e-21,8.8207353930799374e-33,-1.1028285934196334e-76,6.8687483837124982e-73,9.6810635211044997e-48,4.6875802746240213e-47,4.4151445610055592e-31,2.7916657365218215e-45,1.2843241323422013e-34,1.0316252173125591e-57,4.2966283724370464e-47,7.7565417504864951e-28,1.9078719755256444e-31,3.5579221610781594e-20,4.4833321622551768e-43,2.1313787897032482e-58,1.4151438593565905e-54,6.1980443753311783e-43,4.2114537997123566e-70,6.9290282585334913e-53,2.1661325033544216e-29,4.1197513072147942e-40,5.168470563165624e-41,2.9848502625480142e-41,1.9415358631475501e-27,7.5775053778929542e-52,1.0140548883397791e-57,2.5116781756401274e-50,1.985676060164372e-46,1.1107429322085277e-39,2.4992116820194536e-54,7.2588327447077151e-56,2.6186744545450824e-55,1.6236009026395423e-82,1.6486969280040603e-74,-2.4959039128076028e-104,-1.7002373209909335e-99,5.9839347372581952e-52,1.2865094514918266e-48,1.2839574789697764e-57,2.8369403785694204e-66,4.78121981229496e-55,8.4221916510772546e-66,3.1968967401118064e-70,2.5628534850637489e-37,7.6735528200855424e-39,4.9908119726192846e-48,1.1762376645166299e-50,2.3749499517875109e-65,1.2649961286619192e-76,-5.8499374462961708e-77,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,4.4333837655614308e-20,3.5579222034951269e-20,4.4333838151368982e-20,1.5236967712729121e-27,1.090255344502141e-27,1.2228119342322664e-27,1.142734811665311e-35,1.6170362844709821e-22,2.8746926534172858e-36,4.3168506457575829e-29,3.050652331901183e-42,7.6742981964913026e-43,1.3277436003919597e-22,1.2910379672909337e-38,6.6387180037292771e-23,3.544553178850688e-29,1.7722765448332613e-29,6.2454185687878334e-37,1.6672809771964851e-43,1.3521869902354156e-50,6.1408796433569353e-56,2.1321754607409727e-23,1.8246134068582941e-51,3.5189609626935501e-51,7.3280118445060578e-31,2.1949838278830846e-40,1.384731191741724e-37,1.0600674211235524e-38,1.2306408630249405e-43,3.9228081813541274e-49,1.0472354747245296e-55,3.8151045498875091e-36,1.8452043574249012e-63,1.7664324334171775e-37,4.715679589455252e-44,5.6563588033265469e-64,2.2948766652109032e-70,2.836344534997815e-53,1.1336048666705158e-31,1.7646420830515799e-37,4.7109002997131702e-44,1.4101277019522999e-44,1.5194724148397342e-42,1.9719255084729538e-60,1.9294113452980692e-62,3.8737291717749162e-70,5.9894329213166943e-77,1.6241779080744146e-86,3.5251491315836959e-65,1.1709406147636734e-67,4.2257673736595074e-71,4.5173363227599541e-61,1.2950980271683762e-79,6.70992336994553e-83,1.3167941033311732e-37,4.264566181853248e-41,3.6752042226878989e-54,3.5632414794132538e-63,2.8412278331151882e-62,8.4842106158238432e-79,9.4954350199843313e-86,5.3638763566699099e-86,3.5727130185524765e-92,1.7547179794125589e-75,1.8403873642644975e-52,1.2473864558561424e-42,1.0663091651099199e-45,9.2232810425104276e-52,2.4461404465177908e-60,5.4420994424446071e-66,7.1279442073765668e-71,2.192339198998207e-29,4.3541125237602858e-96,3.8969267578348784e-101,4.8321187838164165e-106,7.6246016095093607e-107,3.2785933689704253e-102,8.3180361032765285e-105,7.017127129519072e-111,4.8080172982362138e-117,1.6703485239698304e-57,5.3380478837565797e-45,1.0560017377652098e-51,1.3664020298378886e-36,5.1183639353567547e-30,3.587743789304484e-118,4.6676899946302145e-52,9.1342008701709616e-58,9.1341901330329132e-58,2.1892804080963572e-65,1.0152820642306492e-60,5.8445172583940858e-72,1.7578113184488029e-81,1.7837986735634751e-62,2.8749015661978716e-72,1.6363037483573941e-70,5.1952133542193809e-74,9.1405126303488057e-85,3.1105760691797898e-94,1.4170921218753266e-100,9.0171390206673632e-106,6.8320279512202717e-108,5.2707390334369461e-126,3.5120526536965056e-131
3.0000000000000002e-15,0.003074343479048668,4.6189600360784691e-23,1.1713284709852283e-30,1.7091995261349111e-31,2.2034237601083924e-30,2.5105820666762097e-39,0.0,0.0,5.2589892630845063e-21,3.7780722868924825e-32,7.1908067158932135e-36,1.3441090266356585e-42,1.3981497129141036e-46,2.6247709099729411e-55,5.4726676630514221e-45,1.2142421214869444e-35,4.0494226452716006e-21,5.7964838358919713e-32,6.5224971137890475e-75,8.4389011537305328e-72,9.1280768463128661e-47,4.4197174174394624e-46,1.4506806741339685e-30,2.6321421645377775e-44,8.4398451450474825e-34,1.2739213250415752e-56,4.0511063646873699e-46,5.0971559280689757e-27,1.2537444128937185e-30,1.169031506806286e-19,4.2271415812907391e-42,3.2274665996624729e-57,1.7389154051115727e-53,7.6145959780301694e-42,5.1837760697914995e-69,6.5330869094322499e-52,1.4234586385049293e-28,3.8843381862685622e-39,4.8732719796760326e-40,2.8150159493627729e-40,1.2758663916241072e-26,4.9819133887327038e-51,1.5358130132250752e-56,3.0863890689181935e-49,2.4395484567508874e-45,1.0472739116658908e-38,3.0704597102349353e-53,8.9173437581846131e-55,3.2172284494595153e-54,2.9229316026710887e-81,2.4970456536835356e-73,1.3335212128847254e-102,4.7738224661256083e-93,7.3568555426650471e-51,1.5808827164584761e-47,1.944591839579711e-56,4.2959233631984032e-65,7.2402092053928916e-54,1.5159747949978729e-64,4.8392963143168332e-69,2.4164047310568441e-36,7.2348871489738103e-38,6.1314731654061694e-47,1.4451107700609313e-49,3.5963466538544189e-64,2.6383909743422793e-75,5.6913211548256231e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.4566831807524121e-19,1.1690315346802916e-19,1.4566832133305745e-19,1.0012864245851333e-26,7.1645350019950513e-27,8.0356210795953891e-27,1.0774355312914345e-34,5.3131177776095568e-22,2.7104241995591582e-35,2.8367868517722977e-28,3.7479436291427644e-41,9.4284219806719068e-42,4.3625849536867782e-22,1.2172641556508784e-37,2.1812924780062018e-22,2.3292772712136945e-28,1.1646385935629002e-28,5.8885355114682236e-36,2.0483730776781819e-42,2.0475951923843024e-49,1.1053573138912355e-54,7.0057191318786534e-23,2.4196759875486702e-50,5.6720198387363539e-50,4.8155505356027456e-30,2.0695561837164869e-39,1.3056032984199349e-36,9.9949198120704627e-38,1.1603190686796981e-42,4.8194514648600205e-48,1.5858140141392761e-54,3.5970973850450736e-35,3.3213681387391271e-62,1.6654929779994211e-36,5.7935475702737844e-43,1.0181447293974549e-62,4.7864576316842774e-69,4.2950350198496161e-52,7.4494039368224135e-31,1.6638049024410557e-36,5.7876758582488845e-43,1.7324422261254631e-43,1.4323845958796697e-41,3.736386566902465e-59,4.2070832825129727e-61,9.5534460885330558e-69,1.6482491294987731e-75,4.9336723430127612e-85,7.3491124015355286e-64,2.7755681153735219e-66,1.1224002772913078e-69,6.8404912384798549e-60,3.0710411829332417e-78,1.7828233921976581e-81,1.2415487865768356e-36,4.0208770108239792e-40,4.5152537555421501e-53,5.3957684354445869e-62,4.303052436149583e-61,2.4958855222986963e-77,3.0646541514869816e-84,1.7311868078318721e-84,1.2501465217861998e-90,3.1570980440416466e-74,2.786871403310342e-51,1.1758223847439438e-41,1.3098079256296824e-44,1.3966680709462547e-50,4.4030507152031439e-59,1.1350639428247275e-64,1.690337764317957e-69,1.4406800380754214e-28,1.4470258673823535e-94,1.406425999581144e-99,1.8818780544031139e-104,2.9695736587309567e-105,1.1832669010114648e-100,3.0020362531127711e-103,2.7330169417185552e-109,2.0099863081582048e-115,2.5288601486360957e-56,6.5581716637117231e-44,1.5990881008987247e-50,1.2883217394933405e-35,3.3634958366877592e-29,1.4998543298829005e-116,4.4009598987476561e-51,1.1221971845019664e-56,1.1221955586026095e-56,3.315177667731779e-64,1.2473454585951485e-59,1.0520081473126087e-70,3.6662772635636041e-80,2.1915780402197418e-61,4.3535077879742145e-71,2.4778288495037928e-69,7.7989641603312321e-73,2.7765612462042055e-83,1.033755464318678e-92,5.1143553445666655e-99,3.4995738183134189e-104,2.7249368117010449e-106,2.2641211512866473e-124,1.608901487655545e-129
7e-15,0.003074343479048668,1.024206572104938e-22,2.9634080400127316e-30,9.2891436361386316e-31,7.3076687529814601e-30,4.0549771716102553e-38,0.0,0.0,1.1661239136589831e-20,2.0533005121118802e-31,3.9079745774675367e-35,2.1708983096700564e-41,2.2582410499674093e-45,4.2393020464719526e-54,2.974275026177468e-44,6.5990137139570402e-35,8.9791605297684859e-21,3.1502649969309098e-31,1.2584271488768876e-73,4.2686789233773664e-70,1.4743771239527111e-45,7.13849659524916e-45,3.2166644148672738e-30,4.2513111349316596e-43,4.5868753561267339e-33,6.83772264932565e-55,6.5431448536905503e-45,2.770193158390856e-26,6.8138273348384993e-30,2.5921999090072485e-19,6.8274715878495954e-41,5.3289593423716296e-55,8.8145019598531087e-52,3.8506930392629546e-40,2.7765017913165778e-67,1.0551932587991785e-50,7.7361930730434561e-28,6.2737975527059524e-38,7.8731833224089907e-39,4.5459962208829179e-39,6.9340553187147233e-26,2.7086515572118034e-50,2.5362761131236448e-54,1.5610012806895432e-47,1.2339794051996325e-43,1.6915357163578353e-37,1.5530792001730123e-51,4.5065694034882688e-53,1.6273180302643868e-52,1.6317213147875467e-78,4.1349295556884929e-71,4.8683871712597343e-100,4.4671620732480059e-91,3.7199140390287422e-49,7.9956195432553822e-46,3.2113504024769181e-54,7.094389637630559e-63,1.1959156562310499e-51,8.4381609848466689e-62,7.9499950769523266e-67,3.9028590501857211e-35,1.1682820096563877e-36,3.1008029425459443e-45,7.3107119446920433e-48,5.9392494345251187e-62,5.0722172623503964e-72,1.6744536438637783e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,3.2300362546025565e-19,2.5922000604963754e-19,3.2300364316577385e-19,5.4417731586911525e-26,3.8937686019102341e-26,4.3671846531914465e-26,1.740219435603798e-33,1.1781251874997909e-21,4.3777412780966116e-34,1.5417294544954889e-27,1.8957581505461087e-39,4.7690181804024363e-40,9.6735504643117088e-22,1.9660628742365312e-36,4.8367752384755452e-22,1.2659096789063461e-27,6.3295477154605314e-28,9.5108474993418094e-35,1.0360914686981952e-40,3.3815672701659851e-47,6.1539310674483499e-52,1.5534419144996127e-22,1.5269779034463312e-48,1.1836477167717556e-47,2.6171466586268729e-29,3.3426462784035152e-38,2.1087412732890543e-35,1.6143286298387307e-36,1.8740991065026402e-41,2.4377543818908703e-46,2.6189940891976122e-52,5.8098396655582515e-34,1.849161476894998e-59,2.690016708188263e-35,2.9304472451433461e-41,5.6684948188942314e-60,9.203988217639141e-66,7.0932664035752595e-50,4.0485909608089576e-30,2.6872897525108382e-35,2.9274771711245086e-41,8.7629114944343031e-42,2.3096644676602695e-40,2.5817819160316779e-56,1.0108571271930245e-57,8.1189671455386289e-65,5.0214763375599995e-71,5.446822701725799e-80,1.3998804462526757e-60,1.8582328990095562e-62,2.6824788109847596e-65,1.1295985751984824e-57,2.0747670382054103e-74,4.2999386231947804e-77,2.0052891072986045e-35,6.4943304088814873e-39,2.2838956792376169e-51,8.9112307102790238e-60,7.1218663635260167e-59,2.1543038126259454e-72,9.6430900669568906e-79,5.4466777873113536e-79,1.2645366462280957e-84,1.7578253579754193e-71,4.6025224288435977e-49,1.8949254880550053e-40,6.611319241334086e-43,2.3066055249738484e-48,2.4513601775375296e-56,2.1825336791447762e-61,1.1436232069457504e-65,7.8297825687591436e-28,5.8406033249707503e-89,2.0908451760516448e-93,1.0342280287507644e-97,1.6354516769830454e-98,1.7591656819194953e-94,4.4631234838696385e-97,1.506005394262026e-102,4.1273075004723247e-108,4.1635360907938988e-54,3.3172059284764306e-42,2.6409030435671388e-48,2.0808322282670763e-34,1.827985227919193e-28,3.0799792222963952e-109,7.1081429648052357e-50,5.6759478218709917e-55,5.6759209724887646e-55,5.4745932453419029e-62,6.309181299498406e-58,5.8565184607450418e-68,7.0493495958695132e-77,1.1088582467338426e-59,7.1919655660406809e-69,4.0920946157158813e-67,1.141783659417665e-70,3.0653508733309774e-78,4.1726402218186134e-87,7.602026612470786e-93,1.6909686092136478e-97,2.7266753971009668e-99,8.4653651083498687e-117,2.2498877808095089e-121
1.5e-14,0.003074343479048668,2.1488349442694994e-22,7.655813648588561e-30,4.1095287422658649e-30,2.4847114911470804e-29,3.7712147069081428e-37,0.0,0.0,2.4465745164581587e-20,9.0838040833027802e-31,1.7288346376229126e-34,2.0189157190819652e-40,2.1002319679052973e-44,3.9424835564713538e-53,1.3158186265903855e-43,2.9193094193490019e-34,1.8838654365608011e-20,1.3936787358038938e-30,2.2565425075651279e-72,8.2098524340715256e-69,1.3712130967668966e-44,6.6389114131629031e-44,6.7484433320298463e-30,3.9538031006987731e-42,2.0292358583632283e-32,1.4284360995474807e-53,6.0852391150887267e-44,1.2255332469276727e-25,3.0144364808902453e-29,5.4385355368236461e-19,6.3496729626988206e-40,2.0899755727744423e-53,1.7006864762986082e-50,7.4033771656995297e-39,6.361237994927171e-66,9.8135088137276489e-50,3.4224953579757336e-27,5.834754972912432e-37,7.3252870912448585e-38,4.2278953695633576e-38,3.067625222344662e-25,1.1984504759705794e-49,9.9504209223879553e-53,3.0022349911914633e-46,2.3733313404427785e-42,1.5732032480256391e-36,2.9869756455291099e-50,8.6559681081603672e-52,3.1297598655770785e-51,1.2993040891337871e-76,1.6285188159132887e-69,3.6967566794758915e-98,1.9858534701938372e-89,7.1543430940238677e-48,1.5377770218409884e-44,1.2598955749907407e-52,2.7830878160667397e-61,4.6929336904049087e-50,6.691249833532439e-60,3.0952515011791668e-65,3.6297311873202174e-34,1.0861422580191426e-35,5.9619876187270787e-44,1.4063715618281794e-46,2.3300227279660411e-60,8.0908197178270855e-70,2.1459375408978016e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,6.7767413017139161e-19,5.4385362070112817e-19,6.7767420850057031e-19,2.407439792833631e-25,1.7226029201541174e-25,1.9320419642669401e-25,1.6184335213721669e-32,2.4717491966854413e-21,4.0713749934533451e-33,6.8205925124620171e-27,3.6460324713107147e-38,9.172056164444188e-39,2.0295458854185942e-21,1.8284707334573291e-35,1.0147729455051457e-21,5.6003705920282161e-27,2.8001846644683539e-27,8.8452234896170628e-34,1.9926656493122995e-39,1.3266375982277972e-45,4.8814181271842973e-50,3.2591814513426564e-22,3.1191499427152737e-47,4.9308546061802316e-46,1.1578254086912982e-28,3.1087230345449119e-37,1.9611603789659962e-34,1.5013524733440349e-35,1.7429590104472265e-40,4.6884708831948891e-45,1.0274977988842726e-50,5.4032341720200763e-33,1.4668288552184545e-57,2.5017560874242997e-34,5.6359960656528697e-40,4.4964829572881714e-58,1.4686409344101975e-63,2.7828431138932659e-48,1.791098011441441e-29,2.499219299351084e-34,5.6302835970698846e-40,1.6853329066447658e-40,2.1424310459130751e-39,2.0940262888027758e-54,1.6491906828817955e-55,2.6569527795978875e-62,3.2914949435606835e-68,7.1459870802642251e-77,2.2045720855244337e-58,5.8620238215506075e-60,1.6949871041382331e-62,4.431028399135966e-56,6.6272543625050332e-72,2.7511727153671975e-74,1.8649561667729456e-34,6.0398561473783984e-38,4.3925851296140433e-50,3.4961265635267017e-58,2.802814120523773e-57,2.7246155566634384e-69,2.4397241909424393e-75,1.3778172602025546e-75,5.4621624992718729e-81,1.3980525487488222e-69,1.805666441212925e-47,1.7562124789441069e-39,1.2675539422057121e-41,9.0493335336247673e-47,1.9444890125362016e-54,3.4823364089284398e-59,3.6603073924256034e-63,3.4638956269949469e-27,1.5330426496002639e-85,1.097756479591497e-89,1.0821859079360063e-93,1.7162258653722544e-94,9.2366995432522256e-91,2.343405944454731e-93,1.5815822060233044e-98,8.6685714815940648e-104,1.6261561351252879e-52,6.3798385689487493e-41,1.036085607467762e-46,1.9352092457269045e-33,8.0869945970352095e-28,6.4693786982119921e-105,6.6105982841121879e-49,1.0915534996726701e-53,1.0915429674458708e-53,2.147554381369958e-60,1.2134033154928435e-56,4.6450550374047618e-66,1.1246958493148995e-74,2.1335715954108886e-58,2.8227795486832985e-67,1.6053900423976234e-65,3.8433842043337092e-69,4.0216028555558337e-75,1.095275919145312e-83,3.9904739957760903e-89,1.519904147494659e-93,4.1833573237594529e-95,2.5948783201440324e-112,1.3741333088479723e-116
3.1e-14,0.003074343479048668,4.3981206292444259e-22,2.1473667630491361e-29,1.712932374720379e-29,8.9250209222316579e-29,3.1829154814146237e-36,0.0,0.0,5.0074782344474492e-20,3.7862893682302074e-30,7.2056485439145234e-34,1.7038614122053552e-39,1.7726345410103585e-43,3.3272062541084904e-52,5.4845552048089624e-43,1.2167420633102726e-33,3.8557714304616287e-20,5.8091071423362375e-30,3.8609353713364405e-71,1.3958608183580364e-67,1.1573092521413138e-43,5.6031901459028789e-43,1.3811246989811244e-29,3.3370100401297701e-41,8.4582252611351631e-32,2.8082606805298182e-52,5.135918132699549e-43,5.1082336428072638e-25,1.2564688589868488e-28,1.1131202086118886e-18,5.3591075833178806e-39,7.1299704607428103e-52,2.9097768654518269e-49,1.2578966574959362e-37,1.7748264423596707e-64,8.2826085913872122e-49,1.4265583654394065e-26,4.9245330536341711e-36,6.1876320120083088e-37,3.5684556572822914e-37,1.2786387531347092e-24,4.995622089789116e-49,3.3969310078934019e-51,5.1046475304031223e-45,4.0354187700492014e-41,1.3278527842308172e-35,5.0785231195765713e-49,1.4679105679191341e-50,5.3213002145749198e-50,8.9567580203462725e-75,5.6020265971455853e-68,2.5759690342049847e-96,7.0659048692249692e-88,1.2164421583410669e-46,2.6146532124714646e-43,4.3011418766933025e-51,9.4994379953178217e-60,1.6027923643459952e-48,4.5747901820494585e-58,1.0409221838466602e-63,3.0634856881859405e-33,9.160697274179179e-35,1.0131118517008374e-42,2.392256533834814e-45,7.9536113811112989e-59,1.1074895906638817e-67,2.7712698126704885e-68,0.88168480800000004,0.0,0.0094599999999999979,0.10885,0.001,1.3870146993584353e-18,1.1131204879575143e-18,1.3870150258477758e-18,1.0034621667789254e-24,7.180105492313912e-25,8.0530820186990929e-25,1.3659499692527877e-31,5.0589859739931881e-21,3.4362230987728295e-32,2.8429262142007189e-26,6.1990528556194816e-37,1.5594511103399677e-37,4.1539185109188318e-21,1.5432186779844961e-34,2.0769592671130999e-21,2.3343204185688942e-26,1.1671596762661356e-26,7.4652828520442896e-33,3.3879480558329048e-38,4.5286398887360782e-44,3.3394634730160405e-48,6.670658661898002e-22,5.4631643818875881e-46,1.7351154749915516e-44,4.8260150752796671e-28,2.6237560364887367e-36,1.6552019881692978e-33,1.267133361215113e-34,1.4710739561332097e-39,7.9715596479050835e-44,3.5076838832082011e-49,4.5602782796341351e-32,1.0035349453514867e-55,2.1114616525699924e-33,9.5823902640198503e-39,3.0762893592035245e-56,2.0116473097620732e-61,9.499931271683086e-47,7.465618608769786e-29,2.1093194998151798e-33,9.5726769798067652e-39,2.8654304075493875e-39,1.7989930238480454e-38,1.3763858719712387e-52,2.1711993504878483e-53,7.0008825871179288e-60,1.735215850746863e-65,7.5358700615042959e-74,2.9429830074762275e-56,1.5614991055272388e-57,9.0320114861709086e-60,1.5122131861470556e-54,1.8089876609263824e-69,1.502334163637791e-71,1.5740194615133475e-33,5.0976404826613451e-37,7.4685706948824451e-49,1.1935285316462761e-56,9.627404931554898e-56,2.90413510524248e-66,5.1995572740522602e-72,2.9355414727912745e-72,1.8004652355531494e-77,9.6212770899336477e-68,6.1640705396646196e-46,1.4722212070537258e-38,2.1418928216229659e-40,3.089227949673781e-45,1.330289347963143e-52,4.769220951671575e-57,1.0031199083260186e-60,1.443811682244432e-26,3.2334201658782187e-82,4.6303625638423061e-86,9.0641755093776527e-90,1.4457290454230505e-90,3.8965226285266515e-87,9.8856451399153221e-90,1.3343202405474558e-94,1.4624483421944455e-99,5.5025056260525167e-51,1.0847104349155292e-39,3.5369493006665523e-45,1.6333072354262009e-32,3.3707899183955299e-27,1.0916004936803332e-100,5.5791552206239303e-48,1.8556181707727093e-52,1.8555822256793156e-52,7.3295331256522072e-59,2.0630001147717378e-55,3.1771505839964156e-64,1.5401550987391963e-72,3.6307339562629653e-57,9.6444997642031865e-66,5.4802112730909126e-64,1.0231172983957575e-67,4.2410203377812806e-72,2.3102745171130817e-80,1.682516848592763e-85,9.9524642210366858e-90,5.008207823471324e-91,6.2091592931168955e-108,6.5270118244104173e-112
