Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922)
0.0,0.004365055497589274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2825365839152236e-20,0.004365055497589274,7.1496481545392888e-27,2.8462092444057555e-34,9.4455245863997552e-39,8.3668258457613594e-40,1.0185572129755525e-51,0.0,0.0,3.7708802736262011e-26,2.5951165884295116e-42,1.0953634668428335e-59,1.0985542549682078e-59,3.3686947767549828e-76,5.3087154925959376e-39,3.0335561485509764e-58,1.0343225331074704e-23,1.3076967727824212e-38,1.4106402571692127e-47,8.6637325689766165e-49,1.1075987075161935e-35,6.7538770821824134e-57,6.9857792660509443e-50,2.1562529770762213e-55,2.7135806495912921e-41,2.3083272906544272e-63,1.2421031430282845e-36,1.8285580325682104e-62,1.1536584148924941e-23,5.8123130945352159e-59,2.8760082271393546e-71,1.7856339508382007e-59,3.0552874790524939e-88,2.435493064510771e-52,8.6830407419930231e-41,1.0289266587893108e-39,3.993330178193695e-39,4.4437482394715786e-41,4.6041563059786043e-36,1.1578801927913685e-57,3.8516629733417399e-60,1.0776174079415095e-55,1.4303436855331704e-54,4.2734337010152866e-52,1.5977146207015473e-40,4.2832135026877472e-62,1.088512729831394e-72,3.5214493428086032e-72,8.4518973281125968e-90,4.4207066469112104e-86,2.4715837011613266e-80,1.2326996132233975e-118,5.3218215009468116e-116,5.1903521293347875e-72,2.3374990713546032e-54,6.7457288057909883e-68,6.5185005085560757e-59,6.1677915979787976e-76,1.4106506941747288e-55,1.8758112753946522e-71,1.9534990819077903e-91,5.1345670762032376e-51,7.0727814575876432e-40,6.0668423052591116e-44,9.1971960450786007e-59,7.2408404348672951e-80,1.2927971599509814e-86,3.8362896536010993e-87,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999943,1.4784779343710544e-23,1.1536584148917312e-23,1.4784779343717288e-23,1.8293751197947541e-26,1.4880471161327628e-26,7.4402355806645198e-27,9.6126711097153003e-36,7.6274644818137747e-36,4.1732516838697399e-38,3.4667129710144508e-38,2.3916620096850106e-36,1.7214649094351379e-38,9.8041540363151573e-41,2.6113310285413817e-37,2.0182374635160735e-37,2.1723325499040975e-37,2.2179204397297258e-37,7.2444913657690366e-38,1.0343225331050228e-23,4.2439929493231941e-27,1.2853305588669812e-35,7.1295082333272144e-36,2.7662726316141014e-47,2.3292403796614311e-52,2.9593164216070553e-39,1.3429809531499501e-49,8.6563026835564162e-38,8.0533544570584108e-39,1.7378827332316618e-50,4.4099264994428499e-53,6.8508158916049566e-54,6.1754314557370271e-54,2.4514176747906437e-64,1.8841553503322992e-62,5.9258824981220679e-76,1.9894973795365138e-67,9.3568953441365713e-78,4.0050069950188739e-75,2.7151287678755345e-84,2.7230321326404413e-84,5.0480173896286146e-74,1.7020194630594437e-52,1.4560629016547663e-53,2.0489359454572225e-52,3.7051353895222291e-97,3.6565084487865015e-99,3.8427121644826357e-45,1.1343734485621969e-101,3.6199574339610428e-41,1.0616037834325166e-40,2.5624206008606934e-52,1.2663003085473777e-66,7.017163016278398e-45,1.0654235793069361e-115,6.7415186214300839e-116,5.7227615694624193e-16,2.6305836036076671e-119,9.8269980656123122e-56,6.0117575886837348e-68,2.4103081979071385e-43,2.130048272726604e-67
3.591102434962626e-20,0.004365055497589274,2.0019014834742319e-26,7.9693928445693709e-34,5.7050968505112988e-38,5.0535628112679547e-39,1.2092311233116281e-50,0.0,0.0,1.0558464766417543e-25,1.5674504194441507e-41,1.3004155122122603e-58,1.3042036115273871e-58,7.5356354655060863e-75,3.2064641575590752e-38,3.6014378595900371e-57,2.8961030927015767e-23,7.8984885076073247e-38,8.5202671535005245e-47,5.2328944716095439e-48,6.6898961933921764e-35,8.0182028719630111e-56,4.2194106767855443e-49,2.5599035343744818e-54,1.6390027123522543e-40,2.740446159757363e-62,7.5023029838913967e-36,2.1708640981964016e-61,3.2302435616980783e-23,6.900378105827941e-58,3.4143969673137518e-70,2.1199046264568428e-58,6.8345558792955957e-87,2.8914173663199669e-51,5.244556605482234e-40,6.2147170190859817e-39,2.411971427917184e-38,2.684023936589111e-40,2.7809104088101476e-35,1.3746353650177841e-56,4.572694281932559e-59,1.279347386686367e-54,1.6981040234347002e-53,5.0734204893030484e-51,9.6501963079109532e-40,5.0850310787954048e-61,2.4349594361127553e-71,7.8773413218932074e-71,2.0853361154481506e-88,9.8889445658251733e-85,5.5288338760515799e-79,5.0867694748934035e-117,2.4167130696081439e-114,1.6319297551804345e-70,2.7750788974599546e-53,1.5089925509111036e-66,7.738763804553679e-58,1.379710308507534e-74,1.6747245035904531e-54,4.1961147910177885e-70,8.0611684079408658e-90,6.0957580329488565e-50,4.2719599974986364e-39,3.6643727523796119e-43,1.0918911140756287e-57,1.6197470412451146e-78,5.3347636808324775e-85,1.5830556665495987e-85,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999841,4.1397382162356801e-23,3.2302435616934692e-23,4.1397382162397556e-23,5.122250335412413e-26,4.1665319251600734e-26,2.0832659625805217e-26,5.8060533502573591e-35,4.6069885470049616e-35,2.5206440170239519e-37,2.0938946344684946e-37,1.4445638538497856e-35,1.0397648052861413e-37,5.9217090388635605e-40,1.5772439412389743e-36,1.2190154279630041e-36,1.3120888601417805e-36,1.3396239456114193e-36,4.3756727850256723e-37,2.8961030926867943e-23,1.1883180258095674e-26,7.7633965755210317e-35,4.3062229729145623e-35,3.2841184530789292e-46,2.7652741790995265e-51,1.7874271186469917e-38,1.594386987599967e-48,5.2284068207924688e-37,4.8642260923402314e-38,2.0632143809794946e-49,5.2354647405421401e-52,8.1332886299276336e-53,7.3314722288452836e-53,5.4837232824918648e-63,4.2147801525306097e-61,2.4453320029010653e-74,4.4504260572860631e-66,3.8611490582471888e-76,9.3096541237812078e-74,1.1256987853391022e-82,1.166576076197529e-82,1.1292212991906616e-72,2.0206375065475663e-51,1.7286378770406407e-52,2.4324967544477602e-51,2.8021355082573735e-95,2.7653597200790379e-97,2.3209981472657135e-44,8.5790876350554546e-100,2.1864542903468082e-40,6.4120868522866944e-40,3.0421057374691292e-51,2.8326631383709131e-65,4.2383664570908888e-44,1.4610277504399543e-113,9.244722929086159e-114,1.6023732389092571e-15,3.6073499453501597e-117,1.1666612103498311e-54,1.3450499066873037e-66,1.4558261521440312e-42,4.7648327804683952e-66
8.208234137057431e-20,0.004365055497589274,4.5757748203277589e-26,1.8215787885829623e-33,2.7467585502138208e-37,2.4330729565895426e-38,1.1872302876457746e-49,0.0,0.0,2.4133633753056936e-25,7.5465990396439045e-41,1.2767556634557344e-57,1.2804748396792386e-57,1.4889145806695635e-73,1.5437744652935938e-37,3.5359130468450066e-56,6.6196642118924276e-23,3.8027822152535329e-37,4.102141868138617e-46,2.5194134309799012e-47,3.2208970414486376e-34,7.8723191269795703e-55,2.0314646106989385e-48,2.5133284700477763e-53,7.8910925289981894e-40,2.6905862908634642e-61,3.6120359399270892e-35,2.131367248748914e-60,7.3834138553056205e-23,6.7748321429760538e-57,3.3522751897154412e-69,2.0813349331643709e-57,1.3503930696951443e-85,2.8388107161825621e-50,2.5250282437492426e-39,2.9921187237571342e-38,1.1612604162510149e-37,1.2922419879607508e-39,1.3388886537771846e-34,1.3496251531238258e-55,4.4894983616689828e-58,1.2560708506290641e-53,1.667208599763594e-52,4.9811143202222865e-50,4.6461541153105104e-39,4.9925136840885859e-60,4.8110695199524687e-70,1.5564299006532082e-69,4.9621040029482078e-87,1.9538890734573535e-83,1.0924044050461044e-77,2.0122754224926897e-115,1.1489649232771529e-112,3.6407455118856075e-69,2.7245889174090123e-52,2.9815149934813734e-65,7.597964195240262e-57,2.7260750651052624e-73,1.6442544474753313e-53,8.2908157230098025e-69,3.1889178368955909e-88,5.9848513841332389e-49,2.0567648435400355e-38,1.7642377423740122e-42,1.0720251697864446e-56,3.2003471998688756e-77,2.1103794605788975e-83,6.2624107823969383e-84,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999635,9.4622587799518366e-23,7.3834138552834342e-23,9.4622587799714615e-23,1.1708000766596136e-25,9.5235015431680325e-26,4.7617507715864843e-26,2.7953647586891837e-34,2.2180666712956085e-34,1.2135815896192637e-36,1.008120131934651e-36,6.9549531241646016e-35,5.006019956447146e-37,2.8510479951542546e-39,7.5937506309980321e-36,5.8690345438941677e-36,6.3171430551166962e-36,6.4497126389540108e-36,2.1066980893173965e-36,6.6196642118212538e-23,2.7161554875603538e-26,3.7377412651318808e-34,2.0732609942289403e-34,3.224366756577054e-45,2.7149625876663366e-50,8.6056921539782641e-38,1.5653785990546542e-47,2.5172528202647951e-36,2.3419154765280129e-37,2.0256761141241103e-48,5.1402103290017135e-51,7.9853110138388515e-52,7.1980829190493636e-52,1.0834913122790242e-61,8.3276953304213066e-60,9.6734902030612173e-73,8.7932919246245271e-65,1.5274321655256763e-74,1.9910420353310378e-72,4.49943756264287e-81,4.9900616255326531e-81,2.2311510020310704e-71,1.983873886110937e-50,1.6971869184414146e-51,2.3882397379766115e-50,2.2384392161623486e-93,2.2090614925871059e-95,1.1174606973088518e-43,6.8532610772873314e-98,1.0526836221473767e-39,3.0871438027531979e-39,2.9867574527578997e-50,5.5968650173900846e-64,2.040590998021863e-43,2.3318236624914882e-111,1.4754725709995853e-111,3.6625674006744062e-15,5.7573883748885342e-115,1.1454348945288145e-53,2.6578074985674974e-65,7.0091762486357482e-42,9.4145066152526279e-65
1.7442497541247043e-19,0.004365055497589274,9.7235214972865e-26,3.8708689332082289e-33,1.1995816229778335e-36,1.0625868830752357e-37,1.0500917447064598e-48,0.0,0.0,5.128397173056257e-25,3.2957980678127268e-40,1.129275926908936e-56,1.1325654948854342e-56,2.6494439403392174e-72,6.7420686760793602e-37,3.1274750471074936e-55,1.4066786450284684e-22,1.6607749014360022e-36,1.7915131269017849e-45,1.1002940361789153e-46,1.4066503585368295e-33,6.9629771166210533e-54,8.8719396692191424e-48,2.2230105691787393e-52,3.4462474249672105e-39,2.3797931053899099e-60,1.5774709916467867e-34,1.8851702018300778e-59,1.5689754442506203e-22,5.992262307911433e-56,2.9650494421860874e-68,1.8409171780976159e-56,2.4029523165222263e-84,2.510895929978686e-49,1.1027461700767082e-38,1.3067368566601695e-37,5.0715293307729684e-37,5.643560263327199e-39,5.8472785085784237e-34,1.1937281644010839e-54,3.9709104588742829e-57,1.1109804427495037e-52,1.4746271258401503e-51,4.4057392048683415e-49,2.0290975665450554e-38,4.4158218454127908e-59,8.5610411561263401e-69,2.7695838484872295e-68,1.1839459386715252e-85,3.4768421763810558e-82,1.9438752716842153e-76,7.1816680801092724e-114,5.4823768198779997e-111,6.8187134161848417e-68,2.4098680422637227e-51,5.3054466287150774e-64,6.7203132894823068e-56,4.8509049124467522e-72,1.4543244361914394e-52,1.4753063608864849e-67,1.1381019673853393e-86,5.2935332729871894e-48,8.9824324064296377e-38,7.704889727727252e-42,9.4819412088479803e-56,5.6948468378660537e-76,7.5317943968349846e-82,2.2350099220538117e-82,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999223,2.010729990733178e-22,1.5689754442409316e-22,2.0107299907417495e-22,2.4879501628757191e-25,2.0237440778997316e-25,1.0118720389509702e-25,1.2208092309172827e-33,9.6868798917398429e-34,5.3000296379973137e-36,4.4027254728127171e-36,3.037410752300575e-34,2.1862604347860481e-36,1.2451275640522921e-38,3.3163904062472375e-35,2.5631615786544869e-35,2.7588623383736357e-35,2.816758958684051e-35,9.2005040360948681e-36,1.4066786449973853e-22,5.7718304110470891e-26,1.6323698097059888e-33,9.0544754560918926e-34,2.8519157885459419e-44,2.4013536641949912e-49,3.758331855384072e-37,1.384559643591925e-46,1.0993504406944731e-35,1.0227760164756924e-36,1.7916875832180149e-47,4.5464578264929698e-50,7.0629171738356847e-51,6.3666228435154406e-51,1.9280149005519095e-60,1.4818688894222993e-58,3.4523999269041164e-71,1.5647193143068518e-63,5.4512968741166638e-73,4.0849836599842028e-71,1.6389663672147734e-79,2.0496349690629081e-79,3.9702140155032939e-70,1.7547139855318471e-49,1.5011426093527471e-50,2.1123710021797371e-49,1.6327192309099293e-91,1.6112910995904772e-93,4.8802444476250588e-43,4.9987737380503631e-96,4.5973459447627426e-39,1.3482368055084509e-38,2.6417531434921604e-49,9.959322260881713e-63,8.9117969571839829e-43,3.4036725729625457e-109,2.1536901003062181e-109,7.7829557155611765e-15,8.4038369905185588e-113,1.013124192574557e-52,4.7296025672465822e-64,3.0610914207679118e-41,1.6752611449636395e-63
3.5911024349626264e-19,0.004365055497589274,2.001901486421073e-25,7.9694937679516587e-33,5.0080171402547258e-36,4.43609106939456e-37,8.8266538460106285e-48,0.0,0.0,1.0558464770248122e-24,1.3759308156418484e-39,9.4922446192698032e-56,9.519895408183486e-56,4.4686744442303808e-71,2.8146809546086343e-36,2.6288312217940015e-54,2.8961030927111405e-22,6.9334082893133377e-36,7.4792146461687879e-45,4.5935110073413666e-46,5.8724883471722273e-33,5.8528018173392826e-53,3.7038601680515403e-47,1.8685743297636801e-51,1.4387404604009459e-38,2.0003595001215737e-59,6.5856308643437551e-34,1.5845991569071128e-58,3.2302435616849368e-22,5.0368575306585851e-55,2.4923027141095148e-67,1.5474018119098272e-55,4.0529303054664565e-83,2.1105593219863961e-48,4.6037481639970487e-38,5.4553691448806306e-37,2.1172636644985754e-36,2.3560753158462964e-38,2.4411236734168927e-33,1.0034004505059287e-53,3.3377895058688191e-56,9.3384600358618349e-52,1.2395129520264316e-50,3.703289263955517e-48,8.47108290324642e-38,3.7117643851456097e-58,1.4439447217311346e-67,4.6713079713772601e-67,3.0125877888990375e-84,5.8642057766099576e-81,3.278629767965504e-75,2.4265233510192993e-112,2.7863683759401463e-109,1.1777631737494721e-66,2.0256392946338661e-50,8.9484111981903755e-63,5.6488282541069832e-55,8.1817601165796034e-71,1.2224473148561815e-51,2.4883198150901071e-66,3.8453882591979011e-85,4.4495336752454277e-47,3.7499886885769677e-37,3.2166397902917422e-41,7.9701428907447642e-55,9.6051915332565069e-75,2.5448231018612195e-80,7.5515933628917553e-81,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998399,4.1397382161882178e-22,3.2302435616444881e-22,4.1397382162240012e-22,5.1222503352253764e-25,4.1665319249909331e-25,2.0832659625001304e-25,5.0966382222220101e-33,4.0440816681103756e-33,2.2126580423222048e-35,1.8380512168937885e-35,1.2680591975355425e-33,9.1272069480559068e-36,5.1981624830167001e-38,1.3845277113323553e-34,1.0700695031463885e-34,1.1517707179550411e-34,1.1759414173492691e-34,3.8410293235421162e-35,2.8961030925813758e-22,1.1883180257961212e-25,6.8148226226170387e-33,3.7800652650997875e-33,2.3972070225569151e-43,2.0184824494851479e-48,1.569029566684862e-36,1.1638058065448031e-45,4.5895716817668863e-35,4.2698885369958402e-36,1.5060213715208086e-46,3.8215717503599858e-49,5.9368074789360692e-50,5.3515301469015213e-50,3.2518789379742287e-59,2.4993884767884623e-57,1.1664878969205632e-69,2.6391278233688873e-62,1.841869987906155e-71,8.7191488034627556e-70,5.7617602487294738e-78,8.7415858373257092e-78,6.6963462942160068e-69,1.4749428341545413e-48,1.2618008137801647e-49,1.7755751070476832e-48,1.1485485047509012e-89,1.1334747291568091e-91,2.0374059884675924e-42,3.5164246287448047e-94,1.9193014347551398e-38,5.6286232647015987e-38,2.2205526954799807e-48,1.6797852684058687e-61,3.7204997650901821e-42,4.7899075998068627e-107,3.0308369626089901e-107,1.602373231076061e-14,1.1826521530959389e-110,8.5159192917303112e-52,7.9773093630690115e-63,1.2779454150136267e-40,2.8255727630456764e-62
7.284807796638471e-19,0.004365055497589274,4.0610001650086181e-25,1.6166921619410403e-32,2.0459384113611205e-35,1.8122879505514909e-36,7.2366241134987271e-47,0.0,0.0,2.1418599971394811e-24,5.6211263390670705e-39,7.7823156551860596e-55,7.8049854263813104e-55,7.3398111537522094e-70,1.1498890109259304e-35,2.1552746632344833e-53,5.8749519880933684e-22,2.8325235177353646e-35,3.0555032248829929e-44,1.876599128752514e-45,2.3991031043618008e-32,4.7984805412052708e-52,1.513147733148358e-46,1.5319701299379232e-50,5.8777242301361003e-38,1.6400155776992939e-58,2.6904450919315819e-33,1.2991501463587931e-57,6.5527797965303709e-22,4.1295201176982523e-54,2.0433403441406321e-66,1.268653495709221e-54,6.6569501994046583e-82,1.7303640467929885e-47,1.8807813252068439e-37,2.2286962999868159e-36,8.6497129332130291e-36,9.6253364305160324e-38,9.9727867248921472e-33,8.2264831355321896e-53,2.736521497464201e-55,7.6562337411249263e-51,1.0162276059747443e-49,3.036180276266548e-47,3.4607137637205501e-37,3.0431287816761005e-57,2.3716835411483571e-66,7.6726373701059756e-66,8.2849559386997098e-83,9.6319863077049969e-80,5.3851592373079243e-74,7.9778780214283122e-111,1.5302747894162352e-107,1.9568711298859668e-65,1.6607414771692344e-49,1.4697792258433516e-61,4.6312506988185887e-54,1.3438565423664243e-69,1.0022361603261132e-50,4.0870727752859713e-65,1.2642788273808291e-83,3.6479965364490256e-46,1.5319927207728335e-36,1.3141023107250579e-40,6.5344046364074998e-54,1.5776555820590127e-73,8.366821598872641e-79,2.4827986613701338e-79,0.88168480800000004,0.0,0.0094599999999999997,0.1088499999999675,8.3977546670145048e-22,6.5527797963651246e-22,8.3977546671606902e-22,1.0390850679594472e-24,8.4521076188747178e-25,4.2260538094565195e-25,2.0821430129225846e-32,1.6521393164940877e-32,9.039430073387709e-35,7.5090389608737804e-35,5.1804355794627747e-33,3.7287618509349687e-35,2.1236189918568431e-37,5.6562474610593602e-34,4.3715830753910963e-34,4.7053591963594601e-34,4.8041043910041839e-34,1.5691858089859986e-34,5.8749519875632374e-22,2.4105879951552075e-25,2.7840774033085467e-32,1.5442800011935524e-32,1.9653751342464325e-42,1.6548738674601289e-47,6.4099977414242651e-36,9.5415831460211572e-45,1.8749897855760525e-34,1.7443887920877527e-35,1.2347273112545169e-45,3.1331554147806043e-48,4.8673534935237544e-49,4.3875077880218967e-49,5.341220932267613e-58,4.1052530791974707e-56,3.8351569252617523e-68,4.3347753602574781e-61,6.0556654088223673e-70,2.0330652335030769e-68,2.0416802573457121e-76,4.0684260409341222e-76,1.0998769087884105e-67,1.2092472475106039e-47,1.0345005419004307e-48,1.4557237481806767e-47,8.1389093011784031e-88,8.0320927034223536e-90,8.3234682470946472e-42,2.4918286975841685e-92,7.8409726279344617e-38,2.2994762632507294e-37,1.8205432612209759e-47,2.7590523493794189e-60,1.5199455219789064e-41,6.7881632476699609e-105,4.2952428422627659e-105,3.2505285362863037e-14,1.67603182901033e-108,6.9818651455677964e-51,1.3102870492870127e-61,5.2208240408197283e-40,4.6410116847188236e-61
1.4672218519990159e-18,0.004365055497589274,8.1791975429945028e-25,3.2562490050217829e-32,8.2700101922308723e-35,7.3255576771959639e-36,5.8604058399111065e-46,0.0,0.0,4.3138870400740014e-24,2.2721491419457298e-38,6.3023210171655597e-54,6.3206795608894369e-54,1.1898150046149611e-68,4.6480352351358545e-35,1.7453973020669382e-52,1.1832649778925363e-21,1.1449512940306865e-34,1.2350832577276083e-43,7.5855137182179935e-45,9.6975583311362403e-32,3.8859339512108224e-51,6.1163850730802542e-46,1.2406291300563069e-49,2.3758701105022985e-37,1.3281271397430265e-57,1.0875209226775552e-32,1.0520855037832524e-56,1.3197852266128443e-21,3.3441924562703705e-53,1.6547499887129585e-65,1.0273884932542717e-53,1.0791203148760041e-80,1.4012936678145021e-46,7.6024186950443092e-37,9.0087467823552994e-36,3.4963522788564274e-35,3.8907148785477283e-37,4.031159845296679e-32,6.6620193506195854e-52,2.2161060574416594e-54,6.2002165811580497e-50,8.2296746228842888e-49,2.4587774968793021e-46,1.3988758297825261e-36,2.4644047208800711e-56,3.8446012223686729e-65,1.2437675813523121e-64,2.4248514749731933e-81,1.5613899600129579e-78,8.7295751804806969e-73,2.5876057007759607e-109,8.9475794742703822e-106,3.1901938362341702e-64,1.3449115049627008e-48,2.3825754605604884e-60,3.7505069025869987e-53,2.1784493217585683e-68,8.1163681837183527e-50,6.6253211154977193e-64,4.1006535298403529e-82,2.9542421758806259e-45,6.19255937940368e-36,5.311811646987003e-40,5.2917302237510164e-53,2.5574476469080677e-72,2.713758539350274e-77,8.0528978329124624e-78,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999993454,1.69137875683319e-21,1.3197852265460489e-21,1.6913787568922805e-21,2.0928051367011786e-24,1.7023259005447809e-24,8.5116295028015678e-25,8.416354963731015e-32,6.6782112710973083e-32,3.6538821620665779e-34,3.0352736059912358e-34,2.0940148892595196e-32,1.5072251572939575e-34,8.5840075484645284e-37,2.2863456593753624e-33,1.7670637746380817e-33,1.901981419374798e-33,1.9418958065891985e-33,6.3428999361458744e-34,1.1832649776782483e-21,4.8551279337784222e-25,1.1253685998096382e-31,6.242226673208525e-32,1.5916117324891115e-41,1.340159769525208e-46,2.5910235739486418e-35,7.7270214173223623e-44,7.5790084946367923e-34,7.0510984150757953e-35,9.9991419058384241e-45,2.5373104942244161e-47,3.9417091112029082e-48,3.5531176379162973e-48,8.6583493385048592e-57,6.6547921515925011e-55,1.2439239120501699e-66,7.0268576103424839e-60,1.9641404727870303e-68,5.24401925698609e-67,7.5779321476862366e-75,2.0943806887334889e-74,1.7829479282283523e-66,9.7927977252592166e-47,8.3776536001234939e-48,1.178882832966139e-46,6.0378301022048079e-86,5.9585885314715264e-88,3.3644789422412248e-41,1.8485570853418284e-90,3.1694465141566846e-37,9.2948507281891131e-37,1.4743231358518811e-46,4.4725427602760533e-59,6.143862583939105e-41,1.0068378844292442e-102,6.3708151459236164e-103,6.5468390913882191e-14,2.4859347073869233e-106,5.6540954120153675e-50,2.1240410954899049e-60,2.1103405811430111e-39,7.5232797306427681e-60
2.9447039966693536e-18,0.004365055497589274,1.6415592382209457e-24,6.5356477823411663e-32,3.3253347384183225e-34,2.9455745400388325e-35,4.7169644808888581e-45,0.0,0.0,8.6579411367637796e-24,9.1362117800184888e-38,5.0726562909815457e-53,5.0874328048531644e-53,1.9161603437458733e-67,1.8689545264835489e-34,1.404847595658738e-51,2.3748045360859498e-21,4.603798796569708e-34,4.9662154659185789e-43,3.0501017017145244e-44,3.8993455533148585e-31,3.1277377124405723e-50,2.4593715404136979e-45,9.9856625588217847e-49,9.5532692194141014e-37,1.0689922739954052e-56,4.3728737992008159e-32,8.4680999516474536e-56,2.6487997204953399e-21,2.6916970268446638e-52,1.3318867522829784e-64,8.2693164073887896e-53,1.7378900022803535e-79,1.1278830536557625e-45,3.0568990140659264e-36,3.6223774592194825e-35,1.4058678852643413e-34,1.5644393386229868e-36,1.6209116440717696e-31,5.3621727905525751e-51,1.7837149513902885e-53,4.9904737052607565e-49,6.623958093800922e-48,1.9790380235975777e-45,5.6248181420009102e-36,1.9835675351080301e-55,6.1916117441929415e-64,2.0030493466114753e-63,7.3896485976904524e-80,2.5145815803305735e-77,1.4058711692767437e-71,8.3363170134958802e-108,5.4496926593471124e-104,5.1521715855258524e-63,1.0825017824348863e-47,3.8370643233118997e-59,3.0187342635006982e-52,3.5083253327103146e-67,6.5327590776516873e-49,1.0669875482796038e-62,1.321077231282854e-80,2.3778311163551613e-44,2.4900007759765555e-35,2.1358561011806475e-39,4.2592447468391095e-52,4.1186904731514287e-71,8.7427346815762997e-76,2.5943482337985048e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999986862,3.3945853369625984e-21,2.6487997202267577e-21,3.3945853372001995e-21,4.2002452736562936e-24,3.4165561773816124e-24,1.7082780887220755e-24,3.3841793140177812e-31,2.6852793798484466e-31,1.4692099456832891e-33,1.2204701663877407e-33,8.419941771607516e-32,6.0604860622686066e-34,3.4515917183254653e-36,9.1932953392049576e-33,7.105285719251354e-33,7.6477836350071075e-33,7.808277636442122e-33,2.5504521712572919e-33,2.3748045352243079e-21,9.7442078106450309e-25,4.5250576429133653e-31,2.5099718903877845e-31,1.2810675856627147e-40,1.078677183684747e-45,1.0418391832032315e-34,6.2193790778461146e-43,3.047485978998625e-33,2.8352156718499865e-34,8.0481793350488705e-44,2.0422482377149679e-46,3.1726305061788101e-47,2.8598583137681305e-47,1.3944004811514584e-55,1.0717337613504186e-53,4.0074662986936036e-65,1.131653740481087e-58,6.3277396069936217e-67,1.4720809565079516e-65,3.0571743665619118e-73,1.1739553614294351e-72,2.8713828734291082e-65,7.8820955576337509e-46,6.7430644558360903e-47,9.4886746365848194e-46,4.8664067388742222e-84,4.802539240920879e-86,1.3528421819086931e-40,1.4899112209750385e-88,1.2744205129222575e-36,3.737418611645078e-36,1.1866635263983788e-45,7.2028922548848979e-58,2.4704199349047785e-40,1.6221205942410168e-100,1.0264046595719081e-100,1.313945998031777e-13,4.0051028972671549e-104,4.550907882864889e-49,3.4207101732502499e-59,8.4855869022791445e-39,1.2116009415931787e-58
