Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127),S(26146),S(26431),S(26391),S(3596),S(27510),S(16766),S(28395),S(28404),S(31086)
0.0,0.001963545744381184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.48246998978449e-20,0.001963545744381184,1.1737711725079109e-29,2.1162322448278622e-37,2.0780704535691182e-40,6.7482200012682205e-42,2.0106453970715263e-52,0.0,0.0,2.8391562441276539e-27,5.2191134935417028e-43,1.7050760300378288e-62,2.2266551933742806e-63,6.3335837803551498e-80,1.4230766207358006e-40,3.3486573628780399e-60,4.8365579834587377e-26,2.3185516284102914e-40,2.4836318444511631e-52,6.4131298702508234e-53,6.0268120655928676e-38,2.3852498698440851e-58,9.4662705579560117e-54,2.024566910423344e-57,1.5737151731149029e-43,2.5572033662507624e-67,1.3789129293135673e-37,2.9772644142019656e-66,6.7873881426541348e-26,2.7904861930460822e-62,2.0673517100143415e-77,3.5672413435449748e-63,7.4205291732755361e-94,6.9322172397040765e-53,3.9546688719231298e-43,2.0639378483897225e-41,6.4623946465204548e-41,2.2734293957708049e-43,4.5674319953610279e-37,2.3673879039776606e-60,8.0551873784045222e-65,3.1365338955395158e-58,4.509719721501934e-57,8.9776119255302926e-53,8.3332052570202248e-42,1.9395153445806043e-64,4.0181167544080041e-75,1.6131121536573418e-74,7.4896917841734478e-90,6.5195361799273925e-91,4.2451829925408776e-84,1.9800729050933489e-127,2.4030782042809326e-118,1.7255748476878395e-72,2.8606280574088402e-56,8.6037788523381096e-69,4.0908017340794722e-61,1.0047450807384907e-77,1.1027253405943669e-57,2.3198714660240888e-72,3.7996045828279146e-94,1.4883456880945381e-51,2.1016740278432163e-41,4.1338005642221408e-46,1.4549225976893631e-60,3.94580691944404e-83,3.1299390112675984e-77,3.1943528819241855e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999936,7.9705931515261603e-26,6.7873881426360605e-26,7.970593151581234e-26,1.2263954244563857e-27,1.0169876003514868e-27,5.0849380017578323e-28,7.6097633889655511e-37,6.5152529934738058e-37,4.0925612185771477e-38,3.3925067317153593e-38,2.0962816594261637e-37,1.6884510559498037e-38,3.4786740336331864e-41,2.0555089992893683e-39,1.109201547376401e-39,1.6024803569922733e-39,2.5253066758413872e-39,2.1934372789172513e-39,4.836557983413057e-26,9.90171307385933e-29,1.055098468161278e-37,4.7380139518773225e-37,3.4321667662886195e-48,1.1787102287302414e-51,9.7001396748283356e-40,6.5855362582815894e-50,2.6899279516526063e-39,2.8425480216722466e-40,9.2451464399918729e-51,1.137777961459649e-53,4.5346966276669889e-55,4.9517279989325376e-55,1.1150195593310294e-63,8.1850358612328564e-63,4.7918219252726558e-77,2.9842574022178857e-69,6.9620947752845291e-78,2.4846178822299055e-77,3.1065077162173367e-85,1.1020769280180081e-85,5.8341211311578439e-76,6.3473423399933945e-52,1.8163145736852508e-53,7.6571491754450142e-52,5.7776502483377391e-97,2.3421266273374775e-99,4.1572949154402896e-47,2.8435723372246659e-102,9.9187564476470681e-42,2.1576311219955917e-41,7.2517290190920065e-52,1.363825120766565e-65,2.5168869643055429e-46,7.7933548267666553e-117,9.2784308503918411e-117,6.3047600933367293e-16,9.0494290515820727e-121,7.0294829997738318e-59,1.0319424690582414e-69,1.7232302254811709e-44,2.6812634154451797e-69,2.247969153733942e-46,6.8316743608068171e-55,1.7301182529979353e-54,1.2683269548476279e-72,8.1038528915818013e-57,2.7133598344053766e-67,1.8790151967017456e-70,1.1918739849806726e-70,9.1766047855347536e-75,2.1659381413894754e-64,5.7581497724554717e-89,4.0493930459730478e-97,1.5463040313598098e-74,2.9789041757237536e-75,1.0258900071769666e-78,3.0813957781850453e-93,8.2810842353333302e-91,4.9202203832924824e-79,2.2200150174213295e-104,1.0339322596351613e-114,9.1962625948211937e-117,5.6763492807476507e-118,9.8109157758916158e-53,1.851440105749882e-66,1.0113068734939218e-65,3.3129184910044318e-79,8.7822884439877377e-88,1.6991764751539793e-99
2.0950915971396573e-19,0.001963545744381184,3.2865592833136724e-29,5.9254905728755226e-37,1.2551545548601483e-39,4.0759248810676885e-41,2.3870382169784675e-51,0.0,0.0,7.9496374836761565e-27,3.1523445501384739e-42,2.024266273191856e-61,2.6434850462571051e-62,1.4167973535947195e-78,8.5953827893562802e-40,3.9755260211669134e-59,1.3542362353642792e-25,1.4004051835562202e-39,1.5001136344688977e-51,3.873530441109593e-52,3.6401944875920435e-37,2.8317686454691246e-57,5.7176274128665721e-53,2.4035658359605741e-56,9.5052396455781829e-43,3.0359118384771667e-66,8.3286340930317594e-37,3.5346086947650384e-65,1.9004686799276026e-25,3.312865208323515e-61,2.4543599505789734e-76,4.2350289230707259e-62,1.6599426938712667e-92,8.229928306972003e-52,2.3886199857290257e-42,1.2466184604188781e-40,3.903286375431468e-40,1.373151354964694e-42,2.7587289251790571e-36,2.8105629236882307e-59,9.5631184551877659e-64,3.7236930406037597e-57,5.3539392530683849e-56,1.0658220875224489e-51,5.0332559738143259e-41,2.3025926239695727e-63,8.9883664330385445e-74,3.6084673632049749e-73,3.0906418150580051e-88,1.4584001462280293e-89,9.4963045463923315e-83,8.170826367933236e-126,1.8089770194100126e-116,3.8707168901018884e-71,3.3961376295144412e-55,1.9246309140443354e-67,4.8565998287559456e-60,2.2475745534090834e-76,1.3091555207575373e-56,5.189460012826641e-71,1.5679173624588129e-92,1.766964000895502e-50,1.2694111038499479e-40,2.4968155440990997e-45,1.7272841026918412e-59,8.8266122163769179e-82,9.841029053582865e-76,1.0043556537323676e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999824,2.2317660824024658e-25,1.9004686799166856e-25,2.2317660824357286e-25,3.4339071883450248e-27,2.8475652808738475e-27,1.4237826404372084e-27,4.5962970868890978e-36,3.9352128080179362e-36,2.4719069759245734e-37,2.0490740658786116e-37,1.2661541222907451e-36,1.0198244377541892e-37,2.1011191173675532e-40,1.241527435561264e-38,6.6995773461062592e-39,9.678981356161505e-39,1.5252852322090992e-38,1.3248361165115103e-38,1.3542362353366873e-25,2.7724796606508713e-28,6.3727947474170266e-37,2.8617604268982781e-36,4.0746683791494219e-47,1.3993647841811946e-50,5.8588843635393584e-39,7.8183486460347823e-49,1.6247164827105573e-38,1.7168990053220636e-39,1.0975837854847081e-49,1.3507699961868908e-52,5.3835918506412266e-54,5.8786915077826268e-54,2.4942541545183669e-62,1.8309597820597249e-61,1.9773587175916377e-75,6.6756644298524587e-68,2.8729278571834821e-76,9.3970602772337851e-76,1.7510466244514117e-83,7.6128945697912887e-84,1.305069558735666e-74,7.53556482578126e-51,2.1563286618667083e-52,9.0905675007673251e-51,5.9198198638299867e-95,2.399758925462273e-97,2.511006128264299e-46,2.9135436200788036e-100,5.9909288962347004e-41,1.3032091978036308e-40,8.6092526921386151e-51,3.0508222423788584e-64,1.5201997130193425e-45,1.4451157675588941e-114,1.7204922752761945e-114,1.7653328218825985e-15,1.6780291474527832e-118,8.3454022172206013e-58,2.308481978661063e-68,1.0408310585154736e-43,5.9978789391517452e-68,1.3577733547534305e-45,8.1105637240087192e-54,2.0539963704231933e-53,2.8371966654459517e-71,9.620894150275145e-56,6.0696774135655507e-66,4.2032818363333689e-69,2.6661744293028644e-69,2.0527708527163406e-73,2.5714017612899614e-63,2.3761178196111726e-87,3.0482835225455717e-95,3.4590202636533443e-73,7.2384196219092817e-74,2.2948749104891665e-77,1.2715465957881161e-91,1.8524466755304991e-89,1.1006336187924662e-77,9.1609541290977704e-103,9.2877569415044515e-113,6.9227169514448745e-115,4.2730140566072154e-116,1.1647519212433337e-51,4.141597460098444e-65,2.262253024342231e-64,1.3670850903472438e-77,5.1219850148977614e-86,1.8007730305128306e-97
4.788780793462074e-19,0.001963545744381184,7.5121355060912845e-29,1.3544168378400914e-36,6.043028892545011e-39,1.9623823768213226e-40,2.3436082797094571e-50,0.0,0.0,1.8170599963248057e-26,1.5177182039808542e-41,1.9874366523174022e-60,2.5953892954717423e-61,2.7993528037762223e-77,4.1383068132677738e-39,3.9031950220407682e-58,3.0953971093844179e-25,6.7423481353631841e-39,7.2224014098363232e-51,1.8649381654860821e-51,1.7525969486353344e-36,2.7802472482599686e-56,2.7527914720411628e-52,2.359835190497989e-55,4.5763637233643938e-42,2.980676249875442e-65,4.0098787984105679e-36,3.4703005860896587e-64,4.3439284111897608e-25,3.2525907064243832e-60,2.4097051545474709e-75,4.1579765100798307e-61,3.2797670384988078e-91,8.0801924145586142e-51,1.1500176885864282e-41,6.0019312629896028e-40,1.879264376607819e-39,6.6111326816884255e-42,1.3282092242224824e-35,2.7594273534677451e-58,9.3891264068606588e-63,3.6559439080805261e-56,5.2565293064566558e-55,1.0464304451826371e-50,2.4232960866026459e-40,2.2606991068485926e-62,1.7759497307679615e-72,7.1297234307576171e-72,1.2226270516680616e-86,2.8815787899473427e-88,1.876309751688773e-81,3.2322977216684916e-124,1.4303035989660859e-114,7.6573227828310138e-70,3.3343480629676107e-54,3.8027463576357497e-66,4.768238532419109e-59,4.4408285584543592e-75,1.2853366458488989e-55,1.0253498820867806e-69,6.2025242219590723e-91,1.7348157340095636e-49,6.1116679384577596e-40,1.2021092090391889e-44,1.6958577634833118e-58,1.7439898197846647e-80,2.1954794480155437e-74,2.2406621994803198e-73,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999596,5.1011796168027261e-25,4.3439284111371997e-25,5.1011796169628725e-25,7.8489307155908823e-27,6.5087206414773068e-27,3.2543603207401192e-27,2.2129191934420395e-35,1.8946355704418194e-35,1.1901168022181995e-36,9.8654095746662911e-37,6.0959870655714188e-36,4.9100156701096462e-37,1.0115984105601933e-39,5.9774201697907689e-38,3.2255580996997697e-38,4.660012878025795e-38,7.3435918133602712e-38,6.3785156077737273e-38,3.0953971092515733e-25,6.3370963670617824e-28,3.0682263449973538e-36,1.3778144571524883e-35,4.000533573805807e-46,1.3739046445691907e-49,2.8208006173546461e-38,7.6761010632819596e-48,7.8223104820915228e-38,8.2661296505032924e-39,1.0776142694449601e-48,1.3261939929375538e-51,5.2856424334610766e-53,5.7717342406505166e-53,4.9282258962131413e-61,3.6176679864344133e-60,7.822234297338122e-74,1.3189987930476107e-66,1.1365016501299545e-74,3.516779058364978e-74,1.1029151206363771e-81,5.6917770967382347e-82,2.5785975170182201e-73,7.3984622306903351e-50,2.1170962670375378e-51,8.9251730778995378e-50,7.4437374446082939e-93,3.017520100014649e-95,1.2089413604175824e-45,3.6635665071244225e-98,2.8843743777595752e-40,6.2743913045375825e-40,8.4526153467386581e-50,6.0279106444086742e-63,7.319107090882445e-45,3.6291052765217666e-112,4.3206556836724018e-112,4.0350464299737047e-15,4.2140212435755821e-116,8.1935653841926123e-57,4.5612314576916025e-67,5.0111535305719405e-43,1.1850797749162118e-66,6.5370940875302547e-45,7.9629993958189116e-53,2.0166257751329325e-52,5.6058225046840189e-70,9.4458509223343648e-55,1.1992659734138455e-64,8.3049766033258245e-68,5.267911382881887e-68,4.0559339043490147e-72,2.5246174970797796e-62,9.3996962315774322e-86,2.4101887791616519e-93,6.8344411360941987e-72,1.4810055659446522e-72,4.5342861037719201e-76,5.0301118824117178e-90,3.660127899865821e-88,2.1746665578066262e-76,3.6239823505262803e-101,7.8535292043123148e-111,5.4735841476621093e-113,3.3785437280564851e-114,1.143560343859319e-50,8.183098667150199e-64,4.4698307565043457e-63,5.4080526558937847e-76,3.3360279200612551e-84,2.3416162873454202e-95
1.0176159186106907e-18,0.001963545744381184,1.596328795631087e-28,2.8782168587172209e-36,2.6391494900509971e-38,8.5702394062867192e-40,2.0728949888188466e-49,0.0,0.0,3.861252492429145e-26,6.6282741374068705e-41,1.7578652502125907e-59,2.2955924424748655e-60,4.9812986877228131e-76,1.8073073085081362e-38,3.4523317945600107e-57,6.5777188573580107e-25,2.944560568025327e-38,3.1542124487687225e-50,8.1446749271290214e-51,7.6540513228992034e-36,2.4590972057508359e-55,1.2022163544389464e-51,2.087247501357986e-54,1.9986182698003936e-41,2.6363743952516776e-64,1.7512194201938348e-35,3.0694430087469584e-63,9.2308478734651953e-25,2.8768796451821629e-59,2.131356921761303e-74,3.6776831356331266e-60,5.8361702065716243e-90,7.1468386853363814e-50,5.0224292671979276e-41,2.6212010673229788e-39,8.207241339544245e-39,2.8872553313754128e-41,5.8006386338139607e-35,2.4406822598659412e-57,8.3045759766838564e-62,3.233640983768721e-55,4.6493406421350368e-54,9.2555587727440519e-50,1.0583170654314381e-39,1.9995627840722978e-61,3.160207623408631e-71,1.2686961904733628e-70,4.3634688633437409e-85,5.127707956238056e-87,3.3387929513542696e-80,1.1535841449189415e-122,1.0223211493457974e-112,1.3633509401516174e-68,2.9491931004951373e-53,6.7667839617804128e-65,4.2174530212363378e-58,7.90221711011168e-74,1.1368656937285891e-54,1.8245553705006755e-68,2.2136361644408121e-89,1.5344248705264524e-48,2.6691258763668987e-39,5.2499267678504852e-44,1.4999669669086652e-57,3.1033366566888929e-79,4.111890034276265e-73,4.1965122668717541e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999143,1.0840006685205491e-24,9.2308478732356469e-25,1.0840006685904891e-24,1.6678977767956917e-26,1.3831031360919178e-26,6.9155156804661869e-27,9.664399503271774e-35,8.2743713010879881e-35,5.1975527461046126e-36,4.3084835480778028e-36,2.6622777074300333e-35,2.1443328404441218e-36,4.4179160390373297e-39,2.6104964289500246e-37,1.4086859650948649e-37,2.035150053268862e-37,3.2071394783325304e-37,2.7856653449300166e-37,6.5777188567778427e-25,1.3466329779407748e-27,1.3399750541353257e-35,6.0172777183320153e-35,3.5384266394783985e-45,1.2152031015302957e-48,1.2319177386149179e-37,6.7894244621587711e-47,3.4162084972407457e-37,3.6100359911201671e-38,9.531376182163689e-48,1.1730035693728338e-50,4.6750909281896743e-52,5.1050336764784706e-52,8.769514684865342e-60,6.4374468913027109e-59,2.7916997525986464e-72,2.3470878650780676e-65,4.056093376668689e-73,1.2192924433487152e-72,6.8741803007727401e-80,3.9508884975118991e-80,4.5884764788659867e-72,6.5438560571439397e-49,1.8725476727709584e-50,7.8942145118147525e-49,9.2796161315100528e-91,3.7617431541193419e-93,5.2797645323538126e-45,4.5671265593556571e-96,1.2596820717277783e-39,2.7401915267679514e-39,7.4762425539016409e-49,1.0726344925216042e-61,3.1964462366393722e-44,9.0485923837769856e-110,1.077286269990239e-109,8.5744735781289395e-15,1.0507000804810076e-113,7.2471157927249293e-56,8.1165167622219665e-66,2.1885024223962067e-42,2.1087860316533833e-65,2.8549206066631324e-44,7.0431824968286365e-52,1.7836825869316894e-51,9.9752616373315075e-69,8.3547481601090679e-54,2.1340297206721979e-63,1.4778262162094403e-66,9.3739668402564762e-67,7.2173341952550418e-71,2.2329955851435604e-61,3.3546922907049576e-84,1.72270596766576e-91,1.2161522802713192e-70,2.6768943491557009e-71,8.0685198561903771e-75,1.7952112016975957e-88,6.5130214615639068e-87,3.8697029465550245e-75,1.2933735590729087e-99,5.7871816039232112e-109,3.9122890981693072e-111,2.4148417863625201e-112,1.0114661749762464e-49,1.4561386874226823e-62,7.9538250185083966e-62,1.9300955720245284e-74,2.1286893231648044e-82,2.9887634821289915e-93
2.095091597139657e-18,0.001963545744381184,3.2865592875407457e-28,5.9260747395598744e-36,1.1017929670987419e-37,3.5779062488808815e-39,1.7423931493794282e-48,0.0,0.0,7.9496374853976591e-26,2.7671739748238271e-40,1.4775917264210664e-58,1.9295837718831857e-59,8.4016881238724123e-75,7.5451522447042407e-38,2.9018928916574905e-56,1.3542362353038449e-24,1.2292960733329671e-37,1.316821609585459e-49,3.4002414499264116e-50,3.1954157568139738e-35,2.0670193730935401e-54,5.0190165920267549e-51,1.754457290391845e-53,8.3438378473554255e-41,2.2160315449842701e-63,7.3109963509109721e-35,2.5800542195700748e-62,1.9004686797020531e-24,2.4181906863867262e-58,1.7915339193245058e-73,3.0913142726214947e-59,9.8435540820500295e-89,6.0073485442336363e-49,2.0967652557636493e-40,1.0942998470974588e-38,3.4263617662020792e-38,1.2053722645095233e-40,2.4216524436753265e-34,2.0515405271953771e-56,6.9804964937641494e-61,2.7180700871973518e-54,3.9080509516099775e-53,7.7798548202153983e-49,4.4182654073809469e-39,1.6807530458794661e-60,5.3301519482557104e-70,2.1398415615513931e-69,1.4743174458024747e-83,8.6489409862753424e-86,5.6313623175557146e-79,3.8977004219937023e-121,6.9139625823362584e-111,2.3001183292686905e-67,2.4789745016511945e-52,1.1413170199829444e-63,3.545023448706379e-57,1.332824404333932e-72,9.556040940801506e-54,3.0773793878044212e-67,7.4793717408251142e-88,1.2897765596409085e-47,1.1143074444678924e-38,2.1917411053101059e-43,1.2608125819752499e-56,5.2342307074653451e-78,7.1022675025925727e-72,7.2484311564911126e-71,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998235,2.2317660820419986e-24,1.900468679606222e-24,2.2317660823339852e-24,3.4339071864186256e-26,2.8475652792742725e-26,1.4237826396399298e-26,4.0346965481865055e-34,3.454387136578443e-34,2.1698759567500758e-35,1.7987070680748512e-35,1.1114485357906772e-34,8.9521674931367079e-36,1.8443929873231802e-38,1.0898308712904965e-36,5.8809866035311966e-37,8.4963508517711118e-37,1.3389175995436766e-36,1.1629604459165236e-36,1.3542362350616363e-24,2.7724796602196243e-27,5.5941320743256126e-35,2.5120949967883895e-34,2.9742607949854471e-44,1.0214514323262237e-47,5.143014054799458e-37,5.7069203552429776e-46,1.4261997987439543e-36,1.5071189643273981e-37,8.0116959977751765e-47,9.8598018099286477e-50,3.9296957109919553e-51,4.2910885804379687e-51,1.4791068351439492e-58,1.0857695101567846e-57,9.4325217898822812e-71,3.9587066970933738e-64,1.3704620862269159e-71,4.0594396471825207e-71,4.3084714096731447e-78,2.6323797301387731e-78,7.7391361504219823e-71,5.5005053112817763e-48,1.5739891483037035e-49,6.6355629572369255e-48,1.1631699050637462e-88,4.715223583025156e-91,2.2041977549366237e-44,5.7247456473161795e-94,5.2589246944318818e-39,1.1439760225322576e-38,6.2842323482247644e-48,1.8091548523790035e-60,1.3344532812490118e-43,2.26837427795862e-107,2.7006284023103296e-107,1.7653327602331503e-14,2.6339870082117456e-111,6.0916374945662813e-55,1.3689731787088391e-64,9.1365669798172473e-42,3.5567755003682475e-64,1.1918730485886757e-43,5.920218783171594e-51,1.4992925654168249e-50,1.6824736793903089e-67,7.0226692233627354e-53,3.5993530318766512e-62,2.4925699272720608e-65,1.5810565196611707e-65,1.2173144779789333e-69,1.8769673363134293e-60,1.1334797559163589e-82,1.1650720308466869e-89,2.0512185650223488e-69,4.5487681757540432e-70,1.3608738058822504e-73,6.0656129129927103e-87,1.0985228208375471e-85,6.5268196234144299e-74,4.3700169360103658e-98,3.9719885640934869e-107,2.6458830396699613e-109,1.6331586685315068e-110,8.5019826756503244e-49,2.4559907358835309e-61,1.3415288481110381e-60,6.5213566663279562e-73,1.3533123819456336e-80,3.8003215797307103e-91
4.25004295419759e-18,0.001963545744381184,6.6670202788230326e-28,1.2022821857600275e-35,4.5011838320676554e-37,1.4616914487178728e-38,1.4285191911950099e-47,0.0,0.0,1.6126407474374029e-25,1.1304808596190944e-39,1.2114190750661782e-57,1.5819893635534981e-58,1.3799797331877653e-73,3.0824408849019357e-37,2.3791471171290957e-55,2.7471649343332355e-24,5.022075568777059e-37,5.3796459681443305e-49,1.3891095762515884e-49,1.3054316003480288e-34,1.694667366010872e-53,2.0504320189934451e-50,1.4384100855306259e-52,3.40873001315065e-40,1.8168365677331232e-62,2.9867805611482647e-34,2.1152883028630185e-61,3.8552364640149093e-24,1.9825788249857837e-57,1.4688077514004746e-72,2.5344462101835964e-58,1.6168067125285462e-87,4.9251872850655011e-48,8.5659694382398953e-40,4.4705719361204708e-38,1.39978063552391e-37,4.9243389988636654e-40,9.893240396987378e-34,1.6819769150982407e-55,5.7230327647017355e-60,2.2284380744831448e-53,3.2040562815179823e-52,6.3783949918987754e-48,1.8050055746504143e-38,1.3779829646274184e-59,8.7547902050194014e-69,3.5146961896820036e-68,4.8472329418173765e-82,1.4206936651766786e-84,9.2495295061910581e-78,1.2814788320976102e-119,4.5482352774718525e-109,3.7784588950791815e-66,2.0324130672758149e-51,1.8746166306263845e-62,2.9064245090886091e-56,2.1891680452091134e-71,7.8346193411187088e-53,5.0546050767897084e-66,2.4590507960782817e-86,1.057436748495095e-46,4.5523089521355266e-38,8.9539777649450235e-43,1.0336902748520033e-55,8.5972391377814542e-77,1.1800523756493739e-70,1.2043376159437472e-69,0.88168480800000004,0.0,0.0094599999999999997,0.1088499999999642,4.5272969084484873e-24,3.8552364636234065e-24,4.5272969096413466e-24,6.9659260022634014e-26,5.7764895628149045e-26,2.8882447814189426e-26,1.6483051885590632e-33,1.4112298589231085e-33,8.8646512905455151e-35,7.3483052720153868e-35,4.5406299252695465e-34,3.6572525205650981e-35,7.5349472281934844e-38,4.4523147116969922e-36,2.4025749191216667e-36,3.471036551611252e-36,5.4699152722459307e-36,4.7510728889988445e-36,2.7471649333437345e-24,5.6241730240159478e-27,2.285385482703279e-34,1.0262727736116705e-33,2.4384786948546051e-43,8.3744760429382238e-47,2.1010890534538187e-36,4.6788781069421772e-45,5.8264915300491635e-36,6.1570727442676343e-37,6.5684724386569813e-46,8.0836612634653063e-49,3.2218021144788954e-50,3.5180939602460818e-50,2.4294374366670838e-57,1.7833796815720329e-56,3.1012063206870255e-69,6.5021874896057286e-63,4.5057782280010148e-70,1.3247702387059644e-69,2.7223800328254398e-76,1.718654967051801e-76,1.2711554047521111e-69,4.5096465780098425e-47,1.2904513999982395e-48,5.4402354128084761e-47,1.4698416205924589e-86,5.9584004166968627e-89,9.0048670004944951e-44,7.2340846402587312e-92,2.1484423435058436e-38,4.6735153294589821e-38,5.1521933633928281e-47,2.9715422814869589e-59,5.4516762549862738e-43,5.7326850437512835e-105,6.8250876397891255e-105,3.5811034562305093e-14,6.6567055070652424e-109,4.994292458128143e-54,2.2485457801284411e-63,3.7325858721888506e-41,5.8420132285474714e-63,4.8691894401825006e-43,4.8537522410901103e-50,1.2292104254875353e-49,2.763468079634767e-66,5.7576084939761856e-52,5.911948135513228e-61,4.0940536231618316e-64,2.5968900787679721e-64,1.9994610011592746e-68,1.538851222133421e-59,3.7266666592785963e-81,7.6643007331450385e-88,3.3691326123619456e-68,7.4986958389200862e-69,2.2352393131690473e-72,1.9942408183345177e-85,1.8043485666129109e-84,1.0720320818364519e-72,1.4367659562284363e-96,2.6319464012849527e-105,1.740550275834486e-107,1.0743463201945912e-108,6.9704390999062829e-48,4.0339721777507514e-60,2.2034651718582874e-59,2.1440793613837655e-71,8.6189541904833768e-79,4.8406190549105831e-89
