Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726),S(3817),S(230),S(4557),S(3474),O2(4921),S(4626),C3H5(74),S(5703),S(2098),S(1922),S(252),S(1733),C3H6O(70),S(9646),S(3263),S(16791),S(16795),S(16798),S(17459),C4H7(362),S(17491),S(5767),S(18324),S(5722),C4H6(2459),C4H6(2460),C4H6(2458),S(18175),S(24127),S(26146),S(26431),S(26391),S(3596),S(27510),S(16766),S(28395),S(28404),S(31086),S(2056)
0.0,0.004216358152169953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1668889281526582e-17,0.004216358152169953,3.0338990060351233e-36,4.6624599685206466e-46,8.1474012527934128e-45,1.5478676532882943e-47,2.9375875826646132e-55,0.0,0.0,7.7929250790999423e-31,2.8458815496489278e-46,2.5115313049813699e-70,8.3149312573811798e-72,1.7131509484560643e-87,3.7983775947861797e-45,1.6859661078390141e-66,1.3407011532451394e-31,3.1533708253047294e-45,1.5735774828242073e-62,7.9521847679653831e-64,7.5926951046738443e-42,1.7420882023569555e-63,8.3519591703733384e-64,7.8785965314585703e-64,9.5026812489570639e-50,1.3256935308297342e-77,3.842487095985285e-41,1.9954628656902567e-75,3.1199072447499393e-31,1.1386382487064847e-69,6.3618075763920313e-92,1.5596054505942916e-71,7.8708222534525802e-108,3.6993040566834068e-56,1.4957024945285604e-47,3.6482540327659189e-46,4.1941431580380405e-45,2.3578756784156891e-49,2.1069171972701623e-40,2.6879347543662445e-67,1.7296789238299161e-74,8.294374150852346e-65,7.4486220735908627e-63,2.4516188628426716e-55,2.2154302454001522e-45,4.1209727551246055e-71,8.1616396811778868e-81,5.306401629532227e-80,8.4514422600059572e-97,9.8325651882223479e-104,1.303767303400136e-94,2.2222019374167384e-149,2.9120579174295904e-130,1.0340977717423911e-77,4.2540184206593598e-62,2.2483852929736489e-72,3.9979663047269249e-67,6.5438568116914292e-84,1.1943883760342217e-62,2.8120034978157752e-76,2.3556237441100578e-101,2.0618159377895107e-54,4.4608516873238349e-46,1.9125874656316389e-51,8.3164380857933019e-66,7.4957506796003241e-92,5.3301927648976343e-83,6.0535675772407327e-82,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999938,2.9092589371101895e-31,3.1199072445314121e-31,2.9092589387919846e-31,3.3707278317180777e-31,2.8913301412458174e-31,1.4456650706154196e-31,2.2688541348601841e-40,2.3987800235083523e-40,7.3266655498816073e-40,6.2894367181565113e-40,5.8846959624339823e-41,3.1446224568271967e-40,8.214667768382216e-43,6.3119636063319442e-44,1.6804146169824609e-44,4.9776247217219994e-44,1.2337282412485007e-43,7.5156298431578631e-43,1.3407011525708591e-31,8.5232357595353268e-33,2.6429005831040486e-42,1.0318567955511104e-40,5.6370849275382014e-51,1.7947927848407342e-51,6.5633416071154695e-42,1.5317460448333179e-51,5.6059501715679118e-43,1.5329987032170347e-43,3.2716334349845452e-52,5.8814049095651862e-55,1.2762321083242465e-56,2.4121343828914729e-56,2.4621085016642579e-63,2.2012645842565982e-64,2.3776277953761738e-80,2.6865086656308738e-72,2.6327456422165844e-79,3.5247810034516394e-79,3.4402433196251115e-85,4.4952901396633214e-86,6.6091152991345353e-82,7.3557030185843974e-53,7.6652158046796114e-55,8.568767204368604e-53,3.1607437726521729e-95,2.0016943389686752e-97,9.5443142824918173e-52,2.747947267661004e-100,1.4103691186658244e-43,1.3216357431881837e-43,2.887512786678067e-52,3.3802570299837893e-65,1.0700621947323041e-50,1.5585454032890785e-115,2.7857812627200519e-115,6.324553970764778e-16,4.1491221630736049e-119,6.5581986091564829e-65,6.6100572013992106e-74,1.5418195403307001e-46,1.4164117658695199e-72,9.8513112248737824e-51,9.6770769419210156e-58,2.2955118792085935e-57,8.9487337995058997e-77,7.3961584594501754e-60,1.6130407104558544e-68,1.3535430953963471e-71,2.4276992330513791e-72,1.5516390339288654e-77,3.0904146617752455e-73,1.6518359504951886e-93,3.5249735661787979e-100,1.2674116543136238e-81,2.6156902871931887e-82,1.3902949531583742e-86,1.6651195065445074e-101,2.5830252146098941e-105,3.1550193997577789e-87,3.7804930150154855e-117,1.4441497372852553e-125,1.3996529204528601e-127,6.7238984878449188e-130,1.0786665888037778e-52,1.2651111613179419e-65,1.9638638813679676e-65,1.5545257749936741e-80,3.3155498477364502e-88,3.1868910755303113e-98,1.0551068069686835e-100
3.2672889988274427e-17,0.004216358152169953,8.494917214471909e-36,1.3088935993348455e-45,4.921030513677704e-44,9.3491206236329933e-47,3.4875040800261426e-54,0.0,0.0,2.1820190221731451e-30,1.7189124560044914e-45,2.9817142428245551e-69,9.8714864016590352e-71,3.8322487951084021e-86,2.2942200706442629e-44,2.0015789635883575e-65,3.7539632278416741e-31,1.9046359779570866e-44,9.5044080046689343e-62,4.8031195524182011e-63,4.5859878401283719e-41,2.0682071133056642e-62,5.0445830632865017e-63,9.353469785408043e-63,5.7396194727563246e-49,1.5738635176129731e-76,2.3208622053328904e-40,2.3726699741008335e-74,8.7357402782291487e-31,1.3517913265362097e-68,7.5527379205757649e-91,1.8515636021042843e-70,1.7606714574793244e-106,4.3918137749816184e-55,9.034039038001457e-47,2.2035454343023608e-45,2.5332626199178532e-44,1.4241569084313148e-48,1.2725779862916537e-39,3.1911164537596205e-66,2.0534748114113152e-73,9.8470809933441506e-64,8.8430041157829522e-62,2.9105619092777924e-54,1.3381198658676441e-44,4.89241928397348e-70,1.8257260450169057e-79,1.1870208170796125e-78,3.4875111159744863e-95,2.2213599222407417e-102,2.9164753040359332e-93,9.1699886849370111e-148,2.1921243918686297e-128,2.3132365861513319e-76,5.0503706560627385e-61,5.029547959537922e-71,4.7463858548938469e-66,1.4638345816558871e-82,1.4179773579071093e-61,6.2903396722396477e-75,9.7205282588477672e-100,2.4477878798296814e-53,2.6943528756043857e-45,1.1552029164837814e-50,9.8732715976399689e-65,1.6767686827707596e-90,1.6758978971549824e-81,1.9033381941077319e-80,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999823,8.1459250165315235e-31,8.7357402769092394e-31,8.1459250266895623e-31,9.438037905065296e-31,8.0957243751054256e-31,4.0478621875075568e-31,1.3703878964195848e-39,1.4488631331218333e-39,4.4253059828292393e-39,3.7988197697790124e-39,3.5543563606940962e-40,1.8993519599162395e-39,4.9616593157261794e-42,3.812426014520682e-43,1.0149704275158479e-43,3.0064853289717512e-43,7.4517185743419887e-43,4.5394404130874323e-42,3.7539632237690217e-31,2.386506010567023e-32,1.5963119476880986e-41,6.232415040376239e-40,6.6923472086594753e-50,2.1307779877161227e-50,3.9642583277815286e-41,1.8184888999546941e-50,3.3859938943349965e-42,9.2593121445369504e-43,3.8840832052146952e-51,6.9824038652179427e-54,1.5151427970521719e-55,2.8636861455783087e-55,5.5076382179641128e-62,4.9241408128320959e-63,9.8113445177593079e-79,6.0096121720389763e-71,1.0864086878161101e-77,1.4545075651123997e-77,2.589694432219443e-83,3.3839348988096372e-84,1.478432190647817e-80,8.7326906068483829e-52,9.1001441971851945e-54,1.0172840405449994e-51,4.3143420051988399e-93,2.7322664101230128e-95,5.7647657768487777e-51,3.7508843518031974e-98,8.5186294535189161e-43,7.9826798562258273e-43,3.4280551675062347e-51,7.5614997387408378e-64,6.4631738734293138e-50,3.8448654768590076e-113,6.872407217477057e-113,1.770874674552992e-15,1.0235812865704686e-116,7.7858933791638445e-64,1.4786436137558207e-72,9.3125901386350772e-46,3.1684535104955693e-71,5.9501900642264735e-50,1.1488622358357561e-56,2.7252308995402091e-56,2.0017959569983332e-75,8.7807192366512074e-59,3.6083075137309054e-67,3.0278217385678294e-70,5.4306660114295331e-71,3.4725355679786237e-76,3.6689402761099851e-72,6.8193758885813883e-92,2.6546754436556424e-98,2.8351491609641633e-80,6.384907986979375e-81,3.1100341907956107e-85,6.8711622505586702e-100,5.9196677991081266e-104,7.0576521774634019e-86,1.5600310252448234e-115,1.3486992178594781e-123,1.0536237955919602e-125,5.0615829449647039e-128,1.2805929710302412e-51,2.8300030566712414e-64,4.39308493758585e-64,6.4147940095391506e-79,2.4958032878454449e-86,4.3499870081934263e-96,1.4401812909666719e-98
7.468089140177012e-17,0.004216358152169953,1.9416953621639744e-35,3.0078080368774541e-45,2.3692645197977839e-43,4.5011991324199075e-46,3.4240524022023375e-53,0.0,0.0,4.9874720508000932e-30,8.2758235466271742e-45,2.9275161494897534e-68,9.6918839130800912e-70,7.571871989982212e-85,1.1045682096539327e-43,1.9651620964189802e-64,8.5804873720558836e-31,9.1700023520816071e-44,4.5759633324053303e-61,2.3124952593750012e-62,2.2079557317972126e-40,2.0305780070164789e-61,2.4287493133149144e-62,9.1832920651754479e-62,2.7633797047761052e-48,1.5452288514313909e-75,1.1173952465491892e-39,2.3372465434861609e-73,1.9967406316904836e-30,1.3271967354541974e-67,7.4153228048967155e-90,1.8178761478048054e-69,3.4787901130118513e-105,4.3119088050201202e-54,4.3494968106678403e-46,1.0609122704959475e-44,1.2196570590515148e-43,6.8567024528564121e-48,6.12691519676877e-39,3.1330577108349587e-65,2.0161137320415143e-72,9.6679225147354651e-63,8.6821138580267535e-61,2.8576069319934393e-53,6.4424711183129319e-44,4.8034071729253692e-69,3.6073265492610904e-78,2.3453530964413106e-77,1.3796245434894883e-93,4.4835350558684155e-101,5.7624637197753076e-92,3.6275644658075571e-146,1.7332466241300556e-126,4.5705667636114371e-75,4.9584838309939889e-60,9.9375391932371888e-70,4.6600303243471395e-65,2.8922904055683936e-81,1.3921774725326497e-60,1.2428652592548866e-73,3.8453276295842293e-98,2.4032526523939735e-52,1.2972133553675915e-44,5.5618056586906314e-50,9.6936287695876094e-64,3.3130090656831128e-89,3.7388355639175272e-80,4.2462404579585212e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999595,1.8619257145866162e-30,1.9967406310550042e-30,1.8619257194772739e-30,2.157265795677845e-30,1.85045127612932e-30,9.2522563804293566e-31,6.5978278086339295e-39,6.9756522922041263e-39,2.1305943279566964e-38,1.8289681856586342e-38,1.7112695849517593e-39,9.1445620443426893e-39,2.3888253624805327e-41,1.8355190111656131e-42,4.8866456890616204e-43,1.4474932646542537e-42,3.5876817213522088e-42,2.1855451401204332e-41,8.5804873524478137e-31,5.4548708713825284e-32,7.6855548280653752e-41,3.0006395543339308e-39,6.5705861378655524e-49,2.0920104500252942e-49,1.9086197349748584e-40,1.7854031759963132e-49,1.6302102959539162e-41,4.457960194614228e-42,3.8134159045412258e-50,6.8553654279938698e-53,1.4875762634165846e-54,2.811584475947908e-54,1.0882164933443586e-60,9.7292724074448289e-62,3.8812675636252536e-77,1.1873979853267804e-69,4.2977144717101203e-76,5.7538784547843512e-76,2.0475732711284018e-81,2.6755714363633505e-82,2.9211308591620612e-79,8.573807386335431e-51,8.9345755229301933e-53,9.9877549927251701e-51,6.8155353387981815e-91,4.3162685298857179e-93,2.7754865186842055e-50,5.9254192121660281e-96,4.1013533622462236e-42,3.8433166922450384e-42,3.3656848643542703e-50,1.4940249145090373e-62,3.1117381881522915e-49,1.2136969216461202e-110,2.1693937910987388e-110,4.0477114804627823e-15,3.2311814909473394e-114,7.6442362689909168e-63,2.9215508265490243e-71,4.4836113958381486e-45,6.2603174361988635e-70,2.8647584307991891e-49,1.1279590383527288e-55,2.6756461556927488e-55,3.9552114838149745e-74,8.62096203247021e-58,7.1294074485909405e-66,5.9824654195532481e-69,1.0730080612293979e-69,6.867982115925863e-75,3.6021872967527388e-71,2.7003255107452588e-90,2.1010187232399064e-96,5.601776919820558e-79,1.3087393117332254e-79,6.1449034409668442e-84,2.7181634400307297e-98,1.2308324343414194e-102,1.3944731300904203e-84,6.1713275677814791e-114,1.1550386948407125e-121,8.3306867334530136e-124,4.0020414196413255e-126,1.2572937659971132e-50,5.5916091144896682e-63,8.6799954932295655e-63,2.5376286057547856e-77,1.9733278469862842e-84,6.8718126024056067e-94,2.2751001163960322e-96
1.5869689422876152e-16,0.004216358152169953,4.1261026397152484e-35,6.4601138421171733e-45,1.0347202024391822e-42,1.9657919162222679e-45,3.0285359575042197e-52,0.0,0.0,1.0598378108456575e-29,3.614269568310502e-44,2.5894463610282213e-67,8.572361611509185e-69,1.3473720763875961e-83,4.8239395979761598e-43,1.7381636208935121e-63,1.8233535640568852e-30,4.0047809399689749e-43,1.9984434158280352e-60,1.0099273920106293e-61,9.6427227349690599e-40,1.7960232496352743e-60,1.0606983874263e-61,8.1225177710979501e-61,1.2068405161162533e-47,1.3667379795049336e-74,4.8799586019468887e-39,2.0810459590176989e-72,4.24307382811253e-30,1.1738904736695626e-66,6.558768915667272e-89,1.6078909079880994e-68,6.1903211763502847e-104,3.8138345030332023e-53,1.8995359231937586e-45,4.6332825985447713e-44,5.3265641738747476e-43,2.994502090945638e-47,2.6757848272104835e-38,2.7711552244122244e-64,1.783229738004958e-71,8.5511679840168817e-62,7.6792313479926552e-60,2.5275209523107283e-52,2.8135963751704626e-43,4.2485608631757076e-68,6.4190432306181923e-77,4.1734304947881763e-76,4.9237807683959268e-92,8.3160691303480887e-100,1.0253996256046106e-90,1.2946577846712697e-144,1.238851902157706e-124,8.1330802066935746e-74,4.3857227466972031e-59,1.768331994970156e-68,4.1217450205880904e-64,5.1466760614694056e-80,1.2313632411591116e-59,2.211612827708912e-72,1.372358169623619e-96,2.1256497493671666e-51,5.6652577181251952e-44,2.4289874336066155e-49,8.573890936223325e-63,5.895310850451333e-88,7.0024237007208094e-79,7.9527297003227485e-78,0.88168480800000004,0.0,0.0094599999999999997,0.1088499999999914,3.9565921286503308e-30,4.243073825337224e-30,3.9565921500091175e-30,4.5841897680279632e-30,3.932208920754297e-30,1.9661044602823069e-30,2.8814447352149649e-38,3.0464506131588431e-38,9.3048651042112711e-38,7.9875845082522231e-38,7.4735638627427159e-39,3.9936704580560518e-38,1.0432627812006922e-40,8.0161937226325085e-42,2.1341265458735692e-42,6.3215833508877392e-42,1.5668348620472174e-41,9.5448497120218041e-41,1.8233535554935261e-30,1.159160055936764e-31,3.3564836706875706e-40,1.3104581229835901e-38,5.8116089641815778e-48,1.8503595274907688e-48,8.335443795835337e-40,1.5791688732724165e-48,7.1195565738649142e-41,1.9469083176000298e-41,3.3729231488504797e-49,6.0634929229151927e-52,1.3157445021010298e-53,2.4868154058099369e-53,1.9364230821125486e-59,1.731272023720512e-60,1.3851948497463665e-75,2.1129108819044238e-68,1.5338164213981219e-74,2.0535157746616345e-74,1.463507286030053e-79,1.9123841755016928e-80,5.1979890935746108e-78,7.5834354745740354e-50,7.9025308460833286e-52,8.834056109573422e-50,9.7493179712823996e-89,6.1742289995235736e-91,1.2121278367232351e-49,8.4760468309475252e-94,1.7911687447104725e-41,1.6784773432712553e-41,2.9769100989784883e-49,2.6585374681034073e-61,1.3589762240461446e-48,3.4734111600250725e-108,6.2084780748033068e-108,8.6013780961201569e-15,9.2475597132476172e-112,6.7612403754320967e-62,5.1987437432161277e-70,1.9581109945283438e-44,1.1139854734406056e-68,1.2511135563888376e-48,9.9766571941207626e-55,2.3665756964984779e-54,7.0380875245283371e-73,7.6251429628384566e-57,1.2686399107442356e-64,1.0645477199466206e-67,1.9093604139676016e-68,1.2245650438217335e-73,3.1860938296256874e-70,9.656236315630514e-89,1.5046529170592896e-94,9.9680625162161651e-78,2.3673916183603765e-78,1.0934527228217379e-82,9.7009321355694589e-97,2.409019267470622e-101,2.4813903977673554e-83,2.2025029527164222e-112,8.5579045267888279e-120,5.9544268204640983e-122,2.8604918409796421e-124,1.1120620855767477e-49,9.9499695563457991e-62,1.5445588047821728e-61,9.0566154448944907e-76,1.4104418320083919e-82,9.8298309837009927e-92,3.2544324075219315e-94
3.267288998827443e-16,0.004216358152169953,8.4949171792886163e-35,1.3582633171985148e-44,4.319754334230841e-42,8.2067942666497465e-45,2.5456676011105058e-51,0.0,0.0,2.1820190225379888e-29,1.5088863978545897e-43,2.1767395865294861e-66,7.2055865377985131e-68,2.2725328968240239e-82,2.0138998480933755e-42,1.4610312578695346e-62,3.7539632097933003e-30,1.6719172042253398e-42,8.3431079271783732e-60,4.2162477022865282e-61,4.0256469013280255e-39,1.5096657564618025e-59,4.4282049072311658e-61,6.8274654989064844e-60,5.0383215756853957e-47,1.1488265641073776e-73,2.0372866493324201e-38,1.772422677382931e-71,8.7357401757042588e-30,9.867256604959158e-66,5.5130402513287218e-88,1.351529261593702e-67,1.0440881599617252e-102,3.2057576935122145e-52,7.9301584224721424e-45,1.9343042674113397e-43,2.2237368292317645e-42,1.2501456661179417e-46,1.1170874860022811e-37,2.3293248913674166e-63,1.4989119983288695e-70,7.1877719462947603e-61,6.4548565930983086e-59,2.1245336252555827e-51,1.1746210832722041e-42,3.571174118296849e-67,1.0826649151263272e-75,7.0391004343760823e-75,1.663633406086015e-90,1.5166457876067615e-98,1.7294863286052177e-89,4.3743951885164739e-143,8.3783572041867378e-123,1.3717629121922113e-72,3.686464146166496e-58,2.9825503460131768e-67,3.4645766785086326e-63,8.6806208216462107e-79,1.035031689726469e-58,3.730209993741743e-71,4.6368073306473279e-95,1.7867366847512298e-50,2.3651220324186307e-43,1.014055091305951e-48,7.2068485075221022e-62,9.9432637101886112e-87,1.2094940425953667e-77,1.3736332753144197e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999998229,8.1459249095649095e-30,8.7357401641178985e-30,8.1459249987336408e-30,9.4380375607581589e-30,8.0957240795539444e-30,4.0478620393810935e-30,1.2029464478511489e-37,1.2718331534370417e-37,3.8845979448227021e-37,3.334659236540695e-37,3.1200657906889043e-38,1.6672787707067424e-37,4.3554166223416159e-40,3.3466030524090452e-41,8.909558139993606e-42,2.639136586327727e-41,6.5412270960541533e-41,3.9847867729324909e-40,3.7539631740429618e-30,2.3865059800754271e-31,1.4012658262926537e-39,5.4709046637151092e-38,4.8850074003518427e-47,1.5553386345153339e-47,3.4798836794114464e-39,1.3273865617039031e-47,2.9722746513416108e-40,8.1279588050862903e-41,2.8351450846982141e-48,5.0967308793425719e-51,1.1059627747641676e-52,2.0903194976044466e-52,3.2660604784790387e-58,2.9200432556982704e-59,4.6802469793232365e-74,3.5637317138533765e-67,5.1823693710395763e-73,6.9383545920322796e-73,9.8975941482378397e-78,1.2933442718631109e-78,8.767144079337714e-77,6.374334346054827e-49,6.6425533004758557e-51,7.4255563278135859e-49,1.3192093959275185e-86,8.3545346944959338e-89,5.0603947381981791e-49,1.1469192945102979e-91,7.4777767432100915e-41,7.0073122551841241e-41,2.5022722291014677e-48,4.4840118788272715e-60,5.6734448871498976e-48,9.4018191148339484e-106,1.6805153194560452e-105,1.7708683342872077e-14,2.5033555303348043e-109,5.6832298698418859e-61,8.7684411948465338e-69,8.1747288076085148e-44,1.8788839169143402e-67,5.2231384889648734e-48,8.3859600398774637e-54,1.9892443767514284e-53,1.1870763369997845e-71,6.4093915618589646e-56,2.1397464607554716e-63,1.7955152014688924e-66,3.2204150773508585e-67,2.0736569448850879e-72,2.6781037715227918e-69,3.2754438540158641e-87,1.0215646594488694e-92,1.6812593684369186e-76,4.0243323729797654e-77,1.8442677975364004e-81,3.2777256428036085e-95,4.8016222807056385e-100,4.1852274893779759e-82,7.4417595451832976e-111,5.8887458500856201e-118,4.0269821219467557e-120,1.9345519830250959e-122,9.3475516942504766e-49,1.6782077622711111e-60,2.6051241270546977e-60,3.0600251285711216e-74,9.5387885773826944e-81,1.3301138657462913e-89,4.4037030585270324e-92
6.627929111907098e-16,0.004216358152169953,1.7232546196318651e-34,2.8699302699439431e-44,1.7647615551429405e-41,3.3527432254101237e-44,2.0870931612682499e-50,0.0,0.0,4.4263814465667877e-29,6.1642932737550663e-43,1.7848749992176841e-65,5.9075753177025013e-67,3.732618959398214e-81,8.2274382062001765e-42,1.1978417007532662e-61,7.615182469401414e-30,6.8303272802026625e-42,3.4084318665587803e-59,1.722474469250679e-60,1.6446080939021362e-38,1.2377151917749646e-58,1.8090645087920415e-60,5.5975685400811971e-59,2.0583187501892422e-46,9.4187896790453167e-73,8.3229806735352946e-38,1.4911494030443174e-70,1.7721072689878257e-29,8.0897728760686594e-65,4.519923124762347e-87,1.108065460611919e-66,1.7149179837132896e-101,2.6282738292939673e-51,3.2397038459406841e-44,7.9022639893545531e-43,9.0846998531160766e-42,5.1072528771813144e-46,4.5636668244566964e-37,1.90972447644729e-62,1.228898544331623e-69,5.8929697235586426e-60,5.2920813172429291e-58,1.7418209761557088e-50,4.7987102507100562e-42,2.9278687603684783e-66,1.7782785724330851e-74,1.1561743283496449e-73,5.4696571830790434e-89,2.8656740801511756e-97,2.8406864370137168e-88,1.4382311688177354e-141,5.511557677289829e-121,2.253124718504366e-71,3.0223858992520624e-57,4.8988478062546914e-66,2.84047196306393e-62,1.4257943761807189e-77,8.4857608570661619e-58,6.1268867125749206e-70,1.5244277021502581e-93,1.4648746685038774e-49,9.6622008845063944e-43,4.1427512582117864e-48,5.9085713866637801e-61,1.6331710027555471e-85,2.0095907436734038e-76,2.282302235198137e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999996407,1.6524590282542668e-29,1.7721072642544205e-29,1.652459064682603e-29,1.9145732538338415e-29,1.6422753875352046e-29,8.2113769360588669e-30,4.9144286879146547e-37,5.1958533548907036e-37,1.5869849549331274e-36,1.3623170565589926e-36,1.2746486769711421e-37,6.8113775530736191e-37,1.7793297038777465e-39,1.3671965212402244e-40,3.639845142139226e-41,1.0781733904010853e-40,2.6723046866154684e-40,1.6279153426904011e-39,7.6151823233496186e-30,4.8411977745193158e-31,5.72462784673489e-39,2.2350430373041729e-37,4.005024026541064e-46,1.2751605151614079e-46,1.4216460110242447e-38,1.0882716541211221e-46,1.2142711212142384e-39,3.320536240715941e-40,2.324423141218748e-47,4.1786074550520329e-50,9.0673549774632741e-52,1.7137723595361769e-51,5.3645138704241526e-57,4.7961796175779735e-58,1.5387540315597501e-72,5.8534357112199745e-66,1.703817013121457e-71,2.2811729267011787e-71,6.5108381030919101e-76,8.5080272544741937e-77,1.4399980708417588e-75,5.2260642431579857e-48,5.4459664581686414e-50,6.0879195072551741e-48,1.7359708624170763e-84,1.0993880906229298e-86,2.0673360629373961e-48,1.5092513584791217e-89,3.0549156515120952e-40,2.8627154997730044e-40,2.051513820882883e-47,7.365002511959807e-59,2.3177764603447307e-47,2.4746524243815252e-103,4.4233168474688051e-103,3.592318189881251e-14,6.5902854491312774e-107,4.6594551135824931e-60,1.4402190637625343e-67,3.3396441558474385e-43,3.0860218593233123e-66,2.1338107916488333e-47,6.8752814896185115e-53,1.6308943730677078e-52,1.9497764649849023e-70,5.2548055432999458e-55,3.5145394054891607e-62,2.9491386967688195e-65,5.2895403218462632e-66,3.4330876243589788e-71,2.1956711632104535e-68,1.0853243082356236e-85,6.7723889117341567e-91,2.7614733272686219e-75,6.6353500542991356e-76,3.0292152577214329e-80,1.0776444304286615e-93,1.0312666704709451e-98,6.8742483766881054e-81,2.4466876293042749e-109,3.9069082102843688e-116,2.6490838451719476e-118,1.2726128655758007e-120,7.6636873018310148e-48,2.7564611731702718e-59,4.2789240217774796e-59,1.0060689574481683e-72,6.2749201292313198e-79,1.7503512398920994e-87,5.795012990902907e-90
