Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148),C3H5O(566),S(107),S(302),S(1465),S(301),S(2417),S(2921),S(663),S(3198),S(235),S(213),S(3726)
0.0,0.001549988437457819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.001549988437457819,4.0145730550585572e-32,5.2223439309920179e-41,1.5427416216041044e-38,7.8194823615501102e-41,1.4926496847339137e-46,0.0,0.0,3.9818835858966804e-27,8.0519127758174934e-40,3.0834560468787302e-60,9.7172534651970324e-62,2.7701713245162638e-75,1.0976383509189172e-38,8.7124890429559086e-57,1.0041902288219586e-27,1.0401279223766588e-38,7.5512564971864731e-55,8.7175179717893509e-56,9.397300196576016e-36,4.7023396239217164e-54,5.4667827117596951e-56,3.2528183301670043e-54,7.0628588320887758e-43,3.4129049495123476e-67,6.4578659043706971e-35,1.4449654980495078e-65,2.0730114561847755e-27,7.0901464808577654e-60,2.454594891015351e-80,7.0876429146961227e-62,6.0965962928024105e-94,3.4508627130693573e-47,9.3994915146377957e-42,1.131806841808517e-39,4.446320472275585e-39,1.1075974338771069e-42,3.0966361512272054e-34,5.6161184839761449e-58,1.8069758156228181e-64,1.6476737831458941e-55,8.5013773879458025e-54,5.0313121955640076e-47,2.0332100784048011e-39,1.4313936813387631e-61,7.9974514491199732e-69,4.7287493350617938e-68,1.1623443444609839e-85,8.3497428712611198e-90,1.6829031639478509e-81,6.2245996080001272e-131,4.2488324244567005e-115,-1.7419750167983319e-70,9.6927661567303383e-53,7.7613970660507702e-61,8.0167344536665806e-58,7.2920332754239753e-72,6.4312587189840813e-54,1.2109314539787193e-64,3.7536211218551875e-86,1.4851598214779331e-45,1.3860650921833762e-39,4.5365493407187177e-45,1.1492788373763527e-56,2.3664247790541105e-79,1.5056431323335241e-75,1.7995542370951885e-80,0.88168480800000004,0.0,0.0094599999999999997,0.10885,2.0499679465137949e-27,2.0730114063204738e-27,2.0499682126767269e-27,1.722686304446592e-27,1.4676592306105061e-27,7.338296144107693e-28,3.6690501637355453e-34,3.6856755586911317e-34,9.05047871000612e-34,7.7070982511165748e-34,1.0075269609517168e-34,3.8584980097108099e-34,4.3404149287350952e-37,1.147111591891618e-37,4.4224326716941394e-38,9.7677512422169901e-38,1.817881306458738e-37,5.4318008218582969e-37,1.0041901112886994e-27,5.7746499961864239e-29,3.4334431685764754e-36,1.78612911045709e-34,1.7888940706498263e-42,2.2801142836776846e-43,1.0261126016205878e-35,2.7508379860010057e-43,4.8645648716544801e-37,9.9455616854981637e-38,5.1778350110853249e-44,4.0469338373734589e-47,4.5995658694658042e-49,7.4207729725918561e-49,8.3731407611351664e-53,1.1431380516809063e-53,1.0378211288154749e-66,6.8967749658359942e-62,7.5879331914465791e-66,2.6315382255324414e-66,2.1987402950156369e-69,6.5734371827869857e-71,6.3984390497546912e-70,3.6521489303978588e-44,4.8570262967399522e-46,4.2887325787399753e-44,5.4097640873475905e-77,1.4420477300020852e-79,2.8875944072110817e-45,9.5485362093138611e-83,8.2359034412414161e-38,9.6247561553114354e-38,5.0535855823882589e-44
3.0000000000000002e-15,0.001549988437457819,1.3190738032921592e-31,1.9304406752660108e-40,1.0138059693599711e-37,5.1385166408353288e-40,1.4073596086731895e-45,0.0,0.0,1.3083331813972395e-26,5.2912569725469567e-39,2.9080898937628314e-59,9.1620084064994774e-61,3.4033059255749525e-74,7.2130520353421e-38,8.2146317172513572e-56,3.2994819682885154e-27,6.8351261559874741e-38,4.9622748247521569e-54,5.7286487348939885e-55,6.1753682880029921e-35,4.4336344141983709e-53,3.5924365938669807e-55,3.0669425165181131e-53,4.6413070998052154e-42,3.2179909593247266e-66,4.2437403327958e-34,1.4295148115048413e-64,6.811322308178211e-27,6.6849942736920149e-59,2.3143380226084512e-79,6.6826345904509012e-61,7.4901018844568134e-93,3.2536704946357372e-46,6.1765923622973417e-41,7.4375873201195626e-39,2.9219110752517161e-38,7.2784967062135241e-42,2.0349321918296178e-33,5.2951972390384013e-57,1.7037195938436649e-63,1.5535210222386719e-54,8.0155836186685754e-53,4.7438080185571617e-46,1.3361092283435056e-38,1.3496043790000773e-60,9.8254384735224617e-68,5.8096057223751322e-67,1.7601211416687252e-84,1.1775043533324778e-88,2.0675666155446867e-80,9.4303754605495035e-130,7.6478970276833431e-114,1.0302573750288828e-68,9.1388921042754865e-52,9.5354299708963456e-60,7.5587130251378363e-57,8.9587799848800027e-71,6.0636484991451438e-53,1.4877275203745966e-63,5.6837947361626995e-85,1.4002934806811601e-44,9.1079918225620829e-39,2.9811608223715251e-44,1.0835852778365383e-55,2.9072722686709508e-78,2.2799884759513119e-74,2.7250427078952387e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10885,6.7356077594983182e-27,6.8113219804985666e-27,6.7356095085688382e-27,5.6602520260119933e-27,4.8223063678826902e-27,2.411153178063379e-27,2.411089919467463e-33,2.4220151796402566e-33,5.9474560769429493e-33,5.0646634067968144e-33,6.6208913194778756e-34,2.5355838244297306e-33,2.8522722026885941e-36,7.5381611024592198e-37,2.9061697087981558e-37,6.4188072960660975e-37,1.1946076588979553e-36,3.5694681602762249e-36,3.2994811959271771e-27,1.8973846638563801e-28,2.2562619643191791e-35,1.1737418942805658e-33,1.6866711927606392e-41,2.1498217939716176e-42,6.7430251498963538e-35,2.593646761554347e-42,3.1967135708846691e-36,6.5356534280159724e-37,4.8819579974300513e-43,3.8156795742783285e-46,4.3367480883433508e-48,6.9967884862914258e-48,1.0287000607114292e-51,1.4044265487462093e-52,1.5715337289791018e-65,8.4731609556755256e-61,1.1489669988557582e-64,3.9848743079417353e-65,3.9575498773351845e-68,1.1832120321587901e-69,7.8608419105437003e-69,3.4434541569592838e-43,4.5794816917836347e-45,4.0436615007052469e-43,1.1282772720477193e-75,3.0075814854667846e-78,1.8975618226188085e-44,1.9914728960393131e-81,5.4121645907576218e-37,6.3248371454016097e-37,4.7648078899789507e-43
7e-15,0.001549988437457819,2.924901490957658e-31,5.6609804224622638e-40,5.5099682044759558e-37,2.7926708863663296e-39,2.2731610379202979e-44,0.0,0.0,2.9010866400442452e-26,2.8756831569917237e-38,4.7093108564979644e-58,1.4798034926463521e-59,1.7211517819388736e-72,3.9201370286250019e-37,1.3267862887267687e-54,7.3162412603479161e-27,3.7147418003954785e-37,2.6968853861132595e-53,3.1133750720987935e-54,3.3561769582103383e-34,7.1609900336176103e-52,1.9523377230344423e-54,4.9535697387699619e-52,2.5224490414310554e-41,5.1975726307946562e-65,2.30638019604945e-33,3.3026681853211922e-63,1.5103360114534169e-26,1.0797264125806419e-57,3.7379923445146201e-78,1.0793465049379229e-59,3.7885849805118522e-91,5.2551698905646614e-45,3.3560787734361106e-40,4.0421652624588345e-38,1.5881483503470266e-37,3.955702198048745e-41,1.1059409272130755e-32,8.5525430497172453e-56,2.7517584600537071e-62,2.5091722281913934e-53,1.2946370542694771e-51,7.6619594857260253e-45,7.2614542942978815e-38,2.179883990078295e-59,4.9698324739607967e-66,2.9385759737286405e-65,2.9068494116215641e-82,1.5166192268289499e-86,1.0458032622111007e-78,1.5581383578622348e-127,4.257922994026856e-111,1.9878714733523747e-67,1.476067025132208e-50,4.8231492190128871e-58,1.2209616454740004e-55,4.5314531303779282e-69,9.7920870855133447e-52,7.5258456437299378e-62,9.380428666413795e-83,2.2616851704631608e-43,4.9484544848317361e-38,1.6201954874455857e-43,1.7498512352098161e-54,1.4702377590497064e-76,3.7657822876869707e-72,4.5005183120436157e-77,0.88168480800000004,0.0,0.0094599999999999997,0.10885,1.493547030465323e-26,1.5103358333668197e-26,1.4935479810465139e-26,1.2550974483885426e-26,1.0692923909741744e-26,5.3464619229257153e-27,1.3103742909062617e-32,1.3163119345344721e-32,3.2323082718818471e-32,2.7525303641435867e-32,3.5983100109519068e-33,1.3780326291091694e-32,1.550146292590776e-35,4.0968239024755038e-36,1.5794388828807405e-36,3.4884798810399864e-36,6.4924309209379018e-36,1.9399249839347825e-35,7.3162370627348645e-27,4.2072420996915522e-28,1.2262268906553604e-34,6.3790287596263875e-33,2.724224209234687e-40,3.4722843017726576e-41,3.6646857499157777e-34,4.1891253550026091e-41,1.7373426074863323e-35,3.5519806292162948e-36,7.8850910887957388e-42,6.1628873071953993e-45,7.0047207189958768e-47,1.1301757128613902e-46,5.2033029851619655e-50,7.103773277664236e-51,2.5948113236773358e-63,4.2857233324382995e-59,1.8959798858475525e-62,6.5804078570710303e-63,2.2015335528531028e-65,6.5868242290245571e-67,3.9755316504052423e-67,5.5616920734229866e-42,7.3965531637889192e-44,6.5311164510477495e-42,2.1677824153436563e-72,5.7785990754906162e-75,1.03128283392779e-43,3.826274080439071e-78,2.9413919328488322e-36,3.4374022483193676e-36,7.6958663497458278e-42
1.5e-14,0.001549988437457819,6.1365529606561766e-31,1.7300677781728853e-39,2.4377224008372783e-36,1.2354767174758656e-38,2.1141728643143367e-43,0.0,0.0,6.0865936191630162e-26,1.2722022431586388e-37,4.3977030129996655e-57,1.3762472878406803e-58,3.309400511819585e-71,1.7342686600243538e-36,1.2339343934071703e-53,1.5349755712615113e-26,1.6434012759310422e-36,1.1931040531575354e-52,1.3773417142200742e-53,1.4847716139526067e-33,6.6598531750277247e-51,8.636602520625314e-54,4.6069024144130221e-51,1.1159311110142777e-40,4.8339969598303191e-64,1.0203422903658931e-32,4.5219679684961756e-62,3.1687415316846919e-26,1.0041637048102003e-56,3.4763868452669298e-77,1.0038121593350592e-58,7.2864128390293962e-90,4.8874052246152624e-44,1.4841674319832422e-39,1.7882526191612768e-37,7.0270933233895018e-37,1.7500007904714745e-40,4.892679124234722e-32,7.9540214197414332e-55,2.5591770390938873e-61,2.3335778254331185e-52,1.2040350743907784e-50,7.1257526151780374e-44,3.2124608367894999e-37,2.0274328648572278e-58,9.5582688311032613e-65,5.6516478966858098e-64,1.1404219962257334e-80,5.5721063210216358e-85,2.0113538963626982e-77,6.1176672576273748e-126,3.3775321358957673e-109,3.5649096968125099e-66,1.3727663530431339e-49,9.2761786001133429e-57,1.1356848679757098e-54,8.7151166321237845e-68,9.1044563144210945e-51,1.4476242605332141e-60,3.6765164083425033e-81,2.1034082313193601e-42,2.1880645819241033e-37,7.1677403412704506e-43,1.6269523408606767e-53,2.8267882464660274e-75,1.4776108566574473e-70,1.7657083432228927e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.1335171872712655e-26,3.1687407438308155e-26,3.1335213926379314e-26,2.6332361465606182e-26,2.2434109661320154e-26,1.1217054689335739e-26,5.7970909734599776e-32,5.8233591252591523e-32,1.4299696420912618e-31,1.2177164228836373e-31,1.5918919896498031e-32,6.0964012262917017e-32,6.8578351191553088e-35,1.8124328487456459e-35,6.9874289735733249e-36,1.543301775962396e-35,2.8722499638431865e-35,8.5822034065081769e-35,1.5349737142396424e-26,8.8269504482907897e-28,5.4248098489666913e-34,2.8220799168096154e-32,2.5335718580367329e-39,3.2292842555849787e-40,1.621255629749108e-33,3.8959547543291912e-40,7.6859910219887971e-35,1.5713926076720962e-35,7.3332669384894892e-41,5.7315813587439662e-44,6.5148361041567595e-46,1.0512135509335968e-45,1.000731148126629e-48,1.3662398929801109e-49,1.0176692302389061e-61,8.2422339452921627e-58,7.4295625910347115e-61,2.5812805265190806e-61,1.7442936734808853e-63,5.2241739520118187e-65,7.6442927741182219e-66,5.1724661185528182e-41,6.8789279185895178e-43,6.0740469013519754e-41,3.4549935890240129e-70,9.2100414716151351e-73,4.5623896329323889e-43,6.098319861481409e-76,1.3012704194136065e-35,1.5206999614152431e-35,7.157270423203516e-41
3.1e-14,0.001549988437457819,1.2559840277561778e-30,5.7294505592603066e-39,1.016176515945773e-35,5.1496742440309662e-38,1.7845082407892624e-42,0.0,0.0,1.2457607824698988e-25,5.3027599201372082e-37,3.7414238974484188e-56,1.1615551385889838e-57,5.6239552400718577e-70,7.2287331509083821e-36,1.0414357380478889e-52,3.1416768089760054e-26,6.8499777644238604e-36,4.9730844821176892e-52,5.7408737579767695e-53,6.1887771041482614e-33,5.6209021668670437e-50,3.5994463535956568e-53,3.8882009930143176e-50,4.6513917845500462e-40,4.0801682694306214e-63,4.2529612837839756e-32,6.2221988409344345e-61,6.4855444080076701e-26,8.4750903735208118e-56,2.934040295150516e-76,8.4721527764819825e-58,1.2388447445270211e-88,4.1249598510439209e-43,6.1816948896290591e-39,7.4537368204655798e-37,2.9299297839845817e-36,7.2942919221655998e-40,2.0393507128093149e-31,6.7131744833516163e-54,2.1599247835077603e-60,1.9695368748563083e-51,1.0162008813778023e-49,6.0141013941902023e-43,1.3390041137503415e-36,1.7113156214193009e-57,1.6251140064865717e-63,9.6090629334183788e-63,3.893126505470181e-79,1.8399138808730008e-83,3.4197556440084311e-76,2.0919146986240955e-124,2.3107168225085058e-107,6.100668090477171e-65,1.1586064953627227e-48,1.5771590662023299e-55,9.5879373289970868e-54,1.4817477483321454e-66,7.6802237002435067e-50,2.4619822269562175e-59,1.2526160100898212e-79,1.7752708143256353e-41,9.1110257796853023e-37,2.9876349427324952e-42,1.3724128413172836e-52,4.8032750871283008e-74,5.0456325478552348e-69,6.0280704613959575e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10885,6.4134480920099837e-26,6.4855411241059743e-26,6.4134656206714425e-26,5.3894903694894804e-26,4.5916283837578678e-26,2.2958141329731318e-26,2.4163241706905127e-31,2.4272732057236938e-31,5.9603328882889063e-31,5.075628918903988e-31,6.6352792364720032e-32,2.5410735408755746e-31,2.8584548871696172e-34,7.5545180819855779e-35,2.9124746540555185e-35,6.4327356757801447e-35,1.1972024445534679e-34,3.577191223246446e-34,3.1416690686039604e-26,1.8066341053276879e-27,2.2611403226238138e-33,1.1762899395805733e-31,2.1383176808807152e-38,2.7255019276352584e-39,6.7576639458327417e-33,3.2881622475234583e-39,3.2036441599664847e-34,6.5498076646407988e-35,6.1892394114042154e-40,4.8374131476213394e-43,5.4990324389704492e-45,8.8743630530259786e-45,1.7014673219832441e-47,2.3229095673613297e-48,3.4718202001941353e-60,1.4012529988704054e-56,2.5303334118604585e-59,8.8094271586603145e-60,1.1905772409852184e-61,3.5730992529111374e-63,1.299132342317214e-64,4.3655333985930178e-40,5.8057952812746507e-42,5.1264626815629121e-40,4.7214041421833626e-68,1.258636778627201e-70,1.9016786190269518e-42,8.333726720352815e-74,5.4239098311165712e-35,6.3384860832472035e-35,6.0406754954265757e-40
6.300000000000001e-14,0.001549988437457819,2.5406352421715161e-30,2.0413958664794222e-38,4.1417152047931423e-35,2.098514342360717e-37,1.4607663710235386e-41,0.0,0.0,2.5199637224959825e-25,2.1609035202420915e-36,3.1107530854835528e-55,9.5067727314053171e-57,9.2176447337478144e-69,2.9457482039117361e-35,8.5235355008041217e-52,6.3550726734628028e-26,2.7913998016143732e-35,2.0265752335139634e-51,2.3393352099585228e-52,2.5219531379976601e-32,4.6003963288833025e-49,1.4664371928097374e-52,3.1822521021774555e-49,1.895465095057995e-39,3.3398601125581818e-62,1.7331027470779199e-31,9.0229874240334639e-60,1.3119117504256079e-25,6.9363414052504024e-55,2.4013122007326205e-75,6.9339852067334304e-57,2.0324271580030748e-87,3.3760506882007606e-42,2.5153693006444243e-38,3.037429623060467e-36,1.19470331420264e-35,2.9724511984561538e-39,8.3104413463594529e-31,5.4943557242577957e-53,1.7677535438899195e-59,1.6119599471183907e-50,8.3170039626880265e-49,4.922177164829699e-42,5.4564710960552719e-36,1.400888672134281e-56,2.6661519846324549e-62,1.5764666941116414e-61,1.2789184207636311e-77,5.942681873019504e-82,5.6104813279476641e-75,6.8950783324402884e-123,1.5190833477063627e-105,1.0082762516710553e-63,9.4824620677438816e-48,2.587498853931865e-54,7.8517217314479515e-53,2.4309068449666171e-65,6.2794522638306135e-49,4.0414180770617449e-58,4.0988842683708101e-78,1.452958405842013e-40,3.7053379713773413e-36,1.2174744675140937e-41,1.1220517890693287e-51,7.8708030543441747e-73,1.6584570697315817e-67,1.9804996386396884e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10885,1.2973272266210737e-25,1.3119104122260052e-25,1.2973343696157552e-25,1.0901906123247295e-25,9.2879842895786463e-26,4.6439919047497435e-26,9.8466196886775779e-31,9.8912377086077138e-31,2.4288445753913054e-30,2.0683263973313835e-30,2.7039098958571135e-31,1.0354912431892622e-30,1.1648278775322125e-33,3.0784935542640364e-34,1.1868434977187302e-34,2.621363272310409e-34,4.8786551249012311e-34,1.4577084689703197e-33,6.3550411311688806e-26,3.6545017894975987e-27,9.2141509287292414e-33,4.7934293753150477e-31,1.7500752344877885e-37,2.2306601806674294e-38,2.7537758008437326e-32,2.6911530434086226e-38,1.3054939850607713e-33,2.6690581791868968e-34,5.0655119681759156e-39,3.9591058341836554e-42,4.5015088024552072e-44,7.2666714233151025e-44,2.7914373321141441e-46,3.8109641755456521e-47,1.1390370902890692e-58,2.2985387533539592e-55,8.2735891182906807e-58,2.8923535198348694e-58,7.790795431616384e-60,2.3476891948660048e-61,2.1295035627226661e-63,3.5729186150791908e-39,4.7517120790326585e-41,4.1956920624042071e-39,6.1810919138691152e-66,1.6478748986261117e-68,7.7494062960122748e-42,1.0910471693493697e-71,2.2102635964727368e-34,2.5829225163723856e-34,4.943882736149022e-39
1.2700000000000001e-13,0.001549988437457819,5.1099126753853911e-30,7.6525699503030067e-38,1.671963325449883e-34,8.4684066699369904e-37,1.1813890427764087e-40,0.0,0.0,5.0683699982198451e-25,8.720223060094877e-36,2.5935240736719886e-54,7.6861412905609705e-56,1.4888461821554101e-67,1.1887427122917835e-34,6.891012432713477e-51,1.2781837958776332e-25,1.1264533232240036e-34,8.178279013854505e-51,9.4394524488029486e-52,1.0177163455476519e-31,3.7193098330378262e-48,5.9148619154217627e-52,2.5727346883047247e-48,7.6490398797252549e-39,2.7009557202314374e-61,6.993836378644776e-31,1.3656731460170346e-58,2.6386133072448665e-25,5.6077852820986394e-54,1.9413437173960413e-74,5.6059580221104568e-56,3.2891413059075522e-86,2.7294559533014678e-41,1.0120895497694896e-37,1.2257332265058946e-35,4.8271105122567625e-35,1.1995084601345535e-38,3.3536197856622234e-30,4.4420467854095377e-52,1.4291458971532243e-58,1.3032363125125157e-49,6.7240395452945402e-48,3.9794119647282452e-41,2.2018977776372922e-35,1.1330241667154721e-55,4.314777138015118e-61,2.5513124587562997e-60,4.1413591576935448e-76,1.907959712745868e-80,9.0799098921623808e-74,2.2476771323894821e-121,9.8403001495002565e-104,1.6393863648528561e-62,7.6661991116831228e-47,4.1875579446928932e-53,6.3552052412392242e-52,3.9339399741928531e-64,5.0665089782521871e-48,6.5478646514466612e-57,1.3170202598625609e-76,1.1746784079967998e-39,1.4892930795339769e-35,4.9130357111717613e-41,9.0523320459845575e-51,1.2707378643607006e-71,5.3763787585046186e-66,6.4147002480925487e-71,0.88168480800000004,0.0,0.0094599999999999997,0.10885,2.6092770075233266e-25,2.6386079070703955e-25,2.6093058324937227e-25,2.1926366874852747e-25,1.8680380394123281e-25,9.3401892284310575e-26,3.9735299603527747e-30,3.9915354352506006e-30,9.8012968281444155e-30,8.3464711727713778e-30,1.0911479251373568e-30,4.1785944524314788e-30,4.7005424693183883e-33,1.2423003628896431e-33,4.789403771324202e-34,1.057829354311358e-33,1.9687499532625302e-33,5.8823805729980959e-33,1.2781710672509933e-25,7.3501954109893511e-27,3.7182307457698276e-32,1.934352545562654e-30,1.4148629508179205e-36,1.8034160312918e-37,1.1112658069394893e-31,2.175691836016782e-37,5.2681906146410306e-33,1.0770662728905846e-33,4.0952851090051438e-38,3.2007639330227393e-41,3.640745162547942e-43,5.8805823036876782e-43,4.5175997127623874e-45,6.1675306933620457e-46,3.6788567688471443e-57,3.718724105713226e-54,2.654398845717934e-56,9.3555792433825759e-57,5.0005201080900562e-58,1.519109544724756e-59,3.4403390558397886e-62,2.8885734223975238e-38,3.8416304370879833e-40,3.3920628294395194e-38,7.9358473229047914e-64,2.1159817827233974e-66,3.1272056573984436e-41,1.4008515785877708e-69,8.9193393265432224e-34,1.0422897272605178e-33,3.9968895239480944e-38
2.55e-13,0.001549988437457819,1.02483675613165e-29,2.9571811535563341e-37,6.7213753443898844e-34,3.4019136025243643e-36,9.5054032975342474e-40,0.0,0.0,1.0165184132323455e-24,3.5031124169827984e-35,2.2116756202513363e-53,6.1803832343401487e-55,2.3858402955718939e-66,4.7754509351330087e-34,5.5407185602687286e-50,2.5635262755632697e-25,4.5251977378874979e-34,3.2855065032956478e-50,3.7913821451514569e-51,4.0883519098758631e-31,2.9905642178813247e-47,2.3738281683693688e-51,2.0685803660925066e-47,3.0727783846731264e-38,2.1729640934348071e-60,2.809569813199921e-30,2.1240954107662645e-57,5.2919641721904275e-25,4.5088913050787641e-53,1.5608695009101045e-73,4.5075469290252958e-55,5.2910398102518117e-85,2.1946582802713396e-40,4.0420855089405517e-37,4.9239935451795552e-35,1.9438805425436357e-34,4.8186183147316598e-38,1.3472101276585848e-29,3.5716795178788449e-51,1.1490603129827635e-57,1.0478945398535897e-48,5.406466483989511e-47,3.1996227572695324e-40,8.8452434295420255e-35,9.1173070940552945e-55,6.9411066012578175e-60,4.1043535329149256e-59,1.3326870850829966e-74,6.1136449655322862e-79,1.4607227139050323e-72,7.3295710450148186e-120,6.3337541525454835e-102,2.645940650827913e-61,6.1638862069285205e-46,6.7366745353792635e-52,5.1215676123133794e-51,6.3280509687316518e-63,4.0574043042952062e-47,1.0557060480856217e-55,4.173573979830357e-75,9.4451127961616907e-39,5.9353379453457195e-35,1.9736588436440814e-40,7.248048772486202e-50,2.0345195582212881e-70,1.7339424562249269e-64,2.0651622990376995e-69,0.88168480800000004,0.0,0.0094599999999999997,0.10885,5.2331163549584325e-25,5.2919424789900085e-25,5.2332321494774998e-25,4.3973805454332043e-25,3.7463909859833397e-25,1.8731951039008012e-25,1.5962363412988834e-29,1.603469620015888e-29,3.9372521162155954e-29,3.3528381755991071e-29,4.3833738165030201e-30,1.6785715497724387e-29,1.888262979500485e-32,4.9905152410361583e-33,1.9239753046131521e-33,4.2494670847941226e-33,7.9088527842217159e-33,2.3629800315067929e-32,2.5634751426965293e-25,1.4741415670269763e-26,1.4936210290420221e-31,7.7706306860214902e-30,1.1375912466433505e-35,1.4500317230033501e-36,4.4641496309858935e-31,1.7493306675865771e-36,2.1162975945278647e-32,4.3266647744628807e-33,3.2927767833742568e-37,2.5734946426823636e-40,2.9296176595309621e-42,4.737455661093379e-42,7.2675978259078905e-44,9.9217352979897768e-45,1.1777599522696108e-55,5.9786413196133291e-53,8.3869703944700962e-55,3.0039742667239403e-55,3.1607461515579234e-56,9.7563448768517772e-58,5.5153874055342137e-61,2.3225257693241141e-37,3.0888944646099438e-39,2.727350834259969e-37,1.0033405660691249e-61,2.6760001937835866e-64,1.2562454864354906e-40,1.7712839490298774e-67,3.5830425455457603e-33,4.1868236375963962e-33,3.2135618885462927e-37
