Time (s),Volume (m^3),N2,Ar,He,Ne,C7H16(1),O2(2),C2H5(6),HO2(16),C5H11(5),C3H7(4),C4H9(3),C6H13(10),CH3(11),C7H15(12),C7H15(7),C7H15(9),S(82),CH3O2(70),S(92),S(97),C3H7O2(48),C2H5O2(22),S(41),C6H13(59),S(120),C2H4(17),C4H9O2(56),S(67),S(261)
1e-12,0.2719720550156419,89.099999999999994,0.0,0.0,0.0,0.99999999999993483,11.0,2.7603311577605773e-14,3.548228931626144e-16,2.7602909726067511e-14,2.6612030631176238e-14,2.6611963607931703e-14,1.0529830118007504e-14,1.0531464481266647e-14,1.5924540748382565e-16,1.303301599052038e-16,6.5165079952598611e-17,3.2739587623314673e-20,5.0279158966498582e-19,2.6796129924573152e-20,1.3398064962285974e-20,2.9033614733331643e-19,1.9389869433303297e-19,1.929690122939273e-19,1.8224418373505161e-18,3.2312338333998743e-22,6.6218050572537595e-19,1.8604026900259138e-19,7.3614679599313252e-20,1.0725683690901965e-24
1.023e-12,0.2719720550156419,89.099999999999994,0.0,0.0,0.0,0.99999999999993339,11.0,2.8238524829489992e-14,3.6298826292801189e-16,2.8238108956149536e-14,2.722442935651711e-14,2.722435999455888e-14,1.077212132230571e-14,1.0773812711505059e-14,1.6290960744367902e-16,1.3332902668928604e-16,6.6664513344639617e-17,3.3881885897011685e-20,5.2033541600223626e-19,2.7731066175381001e-20,1.3865533087689874e-20,3.0046685052703775e-19,2.0066441493084716e-19,1.9970227994135793e-19,1.8860285000933327e-18,3.363485047806244e-22,6.852859224524598e-19,1.9253176811553008e-19,7.6183250237028489e-20,1.1164691290604839e-24
2.047e-12,0.2719720550156421,89.099999999999994,0.0,0.0,0.0,0.99999999999986666,11.0,5.6519327929291794e-14,7.2653921403671496e-16,5.6517662597090725e-14,5.4489102362804919e-14,5.44888245584187e-14,2.1556275641016993e-14,2.156304737668584e-14,3.259952817001254e-16,2.6680214252923812e-16,1.3340107126458608e-16,1.3561946948247021e-19,2.0835897853662801e-18,1.110048619604352e-19,5.5502430980206694e-20,1.2032004835106707e-18,8.0355539393112833e-19,7.9969323261985996e-19,7.549841291864292e-18,2.6927276557796763e-21,2.7441448867620175e-18,7.7097674813519124e-19,3.0502447099576375e-19,8.9425692385399293e-24
4.095e-12,0.2719720550156425,89.099999999999994,0.0,0.0,0.0,0.99999999999973321,11.0,1.1308095172803709e-13,1.4536990735941305e-15,1.1307428689708108e-13,1.0901691528655485e-13,1.0901580308591185e-13,4.3112306281782819e-14,4.3139397067336859e-14,6.5196342453392996e-16,5.3358200973446638e-16,2.6679100486674932e-16,5.4230031490829377e-19,8.3383198516647085e-18,4.4391692895787401e-19,2.2195846447862419e-19,4.8153684759016665e-18,3.2159952376279162e-18,3.2004634945309222e-18,3.019435937645145e-17,2.1530556677587962e-20,1.0982119406974564e-17,3.085515302546129e-18,1.220376266003638e-18,7.1573165252207795e-23
8.191e-12,0.2719720550156432,89.099999999999994,0.0,0.0,0.0,0.99999999999946643,10.999999999999998,2.2620426948421137e-13,2.9082506484633512e-15,2.2617760456621576e-13,2.1806640925689288e-13,2.1806195633239229e-13,8.6175318638260381e-14,8.6283621417640038e-14,1.3030894094908135e-15,1.0664781271987643e-15,5.3323906359175345e-16,2.1659627037233235e-18,3.3356910612981571e-17,1.7733580215260938e-18,8.8667901075321984e-19,1.9265805776201987e-17,1.2867350939854672e-17,1.2804611010023501e-17,1.2063607139296488e-16,1.7189593107171865e-19,4.3935850299629932e-17,1.2344546842350679e-17,4.8796271863928317e-18,5.7254518663375527e-22
1e-11,0.27197205501564464,89.099999999999994,0.0,0.0,0.0,0.99999999999934863,10.999999999999996,2.7616528851078682e-13,3.550858764681135e-15,2.7612095875724955e-13,2.6622274541903189e-13,2.6621533692350675e-13,1.0515090100077272e-13,1.053308051810313e-13,1.5899481436422799e-15,1.3012489665739502e-15,6.506244832543083e-16,3.5943652384828537e-18,5.5449077812629028e-17,2.9434453087935898e-18,1.4717226543204183e-18,3.2029428774866915e-17,2.1392831216637084e-17,2.1287467887159765e-17,2.0026128061235973e-16,4.3623534226556433e-19,7.3038994311518571e-17,2.0522313916722697e-17,8.1071406897672131e-18,1.4569344489839507e-21
1.6383e-11,0.27197205501564464,89.099999999999994,0.0,0.0,0.0,0.99999999999893285,10.999999999999995,4.5245118372727712e-13,5.8182814323528369e-15,4.5234452415325206e-13,4.3614087351352241e-13,4.3612303637794737e-13,1.7210565070774679e-13,1.7253819819469981e-13,2.6021202277156944e-15,2.1296305407761675e-15,1.0648152702670711e-15,8.6344389694779164e-18,1.334005997779964e-16,7.0720617569021717e-18,3.5360308781398926e-18,7.7065473882925616e-17,5.1474722099280577e-17,5.1218963435396748e-17,4.8121634443071066e-16,1.3689486986228426e-18,1.7572852898696644e-16,4.937730962469207e-17,1.9495321282381182e-17,4.577474339299757e-21
2.4575e-11,0.27197205501564603,89.099999999999994,0.0,0.0,0.0,0.99999999999839928,10.999999999999991,6.7869837479609462e-13,8.7292400615055101e-15,6.784717359595792e-13,6.5419081791018118e-13,6.5415287880999222e-13,2.5784079175960402e-13,2.5875893122638248e-13,3.8979498212879363e-15,3.1901576986962032e-15,1.5950788489043064e-15,1.8304139464003441e-17,2.8342080427528491e-16,1.4996021571314558e-17,7.4980107842417065e-18,1.6375832470513578e-16,1.0938550862849631e-16,1.0883500358675181e-16,1.0205848784265832e-15,3.9039621833697655e-18,3.7338055955001842e-16,1.0491965564049741e-16,4.1391254045944893e-17,1.3083297053740096e-20
3.2767e-11,0.27197205501564753,89.099999999999994,0.0,0.0,0.0,0.99999999999786571,10.999999999999988,9.0494584078475483e-13,1.1641126747012161e-14,9.0455924795409498e-13,8.7221624627041937e-13,8.7215147250956245e-13,3.4338124199366812e-13,3.4494584866859564e-13,5.1905979938944508e-15,4.2480740863579235e-15,2.1240370420570174e-15,3.1155260204756343e-17,4.8338755433954445e-16,2.5530752360697326e-17,1.2765376176143062e-17,2.7933874841736136e-16,1.8659846606142186e-16,1.8564836269938471e-16,1.7378383193449545e-15,8.2146783038540642e-18,6.3686612231782533e-16,1.7896646997351781e-16,7.0550515244749212e-17,2.7585691274164469e-20
4.9151e-11,0.2719720550156503,89.099999999999994,0.0,0.0,0.0,0.99999999999679856,10.99999999999998,1.3574414120662297e-12,1.7467078864197061e-14,1.3566411236288797e-12,1.3082095772131487e-12,1.3080752867393567e-12,5.1400676110808959e-13,5.1724040768850622e-13,7.7684886910108294e-15,6.3578241654954919e-15,3.1789120788453717e-15,6.4263146897137085e-17,1.000449659782387e-15,5.2682913001837279e-17,2.6341456482612524e-17,5.782795626613526e-16,3.8632153357080019e-16,3.8431646463444397e-16,3.5870483025743396e-15,2.2346330214231868e-17,1.318264600768757e-15,3.7047309226486854e-16,1.4586333785567999e-16,7.5294993379749469e-20
6.5535e-11,0.2719720550156532,89.099999999999994,0.0,0.0,0.0,0.99999999999573141,10.999999999999973,1.809937978479874e-12,2.3296445528834875e-14,1.8085770751112365e-12,1.744112785701122e-12,1.7438840965487401e-12,6.8392046729319312e-13,6.8941084829684307e-13,1.0334842908685241e-14,8.4580926887801359e-15,4.2290463346823969e-15,1.0890750689774763e-16,1.7009343917996791e-15,8.9316635611592376e-17,4.4658317752690559e-17,9.8340369801387315e-16,6.5701522867512551e-16,6.5354367660268817e-16,6.0829754381385377e-15,4.6588365066348004e-17,2.2415426253460903e-15,6.2998477675050558e-16,2.4774616045882678e-16,1.574482960352669e-19
8.1919e-11,0.271972055015656,89.099999999999994,0.0,0.0,0.0,0.99999999999466427,10.999999999999966,2.2624355983462338e-12,2.9129472047658039e-14,2.2603567324735114e-12,2.1799194599615878e-12,2.1795696140649522e-12,8.5307482846872614e-13,8.6144849259329835e-13,1.2888966257355633e-14,1.0548297447507585e-14,5.2741487032505828e-15,1.6578272577208756e-16,2.5977435482797815e-15,1.3601413288176321e-16,6.8007066312506435e-17,1.5022582020675845e-15,1.003740561890453e-15,9.9834075376001403e-16,9.2658913443958352e-15,8.4502929497435115e-17,3.4238057339409821e-15,9.6232487381782561e-16,3.7798477502649987e-16,2.8645338663933828e-19
9.999999999999999e-11,0.27197205501566174,89.099999999999994,0.0,0.0,0.0,0.99999999999348654,10.999999999999954,2.7618026252718158e-12,3.5571004715163988e-14,2.7587451437437945e-12,2.6607512047744253e-12,2.6602356875003085e-12,1.0388583891690743e-12,1.0511483444755296e-12,1.5693476385852145e-14,1.2843317552048375e-14,6.4216587312523369e-15,2.4270965095252106e-16,3.8195693518641801e-15,1.9922950820127045e-16,9.9614753744490645e-17,2.2095298933813709e-15,1.4764566865175165e-15,1.4683270398150266e-15,1.3577344304646257e-14,1.4978151898476477e-16,5.0349820953641556e-15,1.4153022152471899e-15,5.5502418027403818e-16,5.102988285033345e-19
1.1468700000000001e-10,0.27197205501566174,89.099999999999994,0.0,0.0,0.0,0.99999999999252986,10.999999999999945,3.1674339779972912e-12,4.0806744094385514e-14,3.1634377078447572e-12,3.0512373151257789e-12,3.0505625379525305e-12,1.1890800565081131e-12,1.2051183195551881e-12,1.7960613234307501e-14,1.469851624444972e-14,7.3492580481982222e-15,3.1613281886396847e-16,4.9913162159073256e-15,2.5959991282362894e-16,1.2979995575890156e-16,2.888048367443934e-15,1.9300056113465019e-15,1.9191937337794094e-15,1.7696445978687634e-14,2.2090681794902644e-16,6.5803989402897845e-15,1.8498337295239055e-15,7.2455731612423661e-16,7.5505130489925673e-19
1.80223e-10,0.2719720550156731,89.099999999999994,0.0,0.0,0.0,0.99999999998826106,10.999999999999901,4.9774427246447815e-12,6.4205944224620541e-14,4.9677000569514703e-12,4.7926992672451853e-12,4.7910424745984728e-12,1.8520574271301575e-12,1.8908532461758528e-12,2.7963122690957692e-14,2.2882411888346831e-14,1.1441205490831293e-14,7.5761694395593187e-16,1.2155933888890433e-14,6.2331397976342765e-16,3.1165698311515573e-16,7.0419915365198269e-15,4.7077757451942232e-15,4.6791516520057846e-15,4.2549417058973162e-14,8.3515340410352373e-16,1.6035954972863226e-14,4.5093984287738362e-15,1.7557517804446512e-15,2.9084113735886172e-18
2.45759e-10,0.27197205501568444,89.099999999999994,0.0,0.0,0.0,0.99999999998399225,10.999999999999842,6.7874667934287614e-12,8.7664810888591724e-14,6.7694302130028716e-12,6.5325962015983489e-12,6.5295091929945065e-12,2.5031471042759537e-12,2.5744564384980769e-12,3.7783970648600322e-14,3.0915384789256939e-14,1.5457690952435399e-14,1.3807613113507201e-15,2.2482863554983146e-14,1.1379520435776543e-15,5.6897599421737628e-16,1.3038706921258157e-14,8.7198225897707634e-15,8.6629704632508875e-15,7.7781645994374719e-14,2.0355763881428736e-15,2.9676158415246817e-14,8.3475877561167526e-15,3.2323998300587913e-15,7.195631950669035e-18
3.11295e-10,0.2719720550156958,89.099999999999994,0.0,0.0,0.0,0.99999999997972344,10.999999999999778,8.5975052419392403e-12,1.111834332280277e-13,8.5686326133207678e-12,8.2709303292738976e-12,8.2659582485309941e-12,3.1425799449071537e-12,3.2559418475658536e-12,4.7431549717190833e-14,3.8803674694907165e-14,1.9401833900890166e-14,2.1771724614278846e-15,3.5957040503839889e-14,1.7972752043537324e-15,8.9863752303644553e-16,2.0875055150734654e-14,1.3965259752829934e-14,1.3868254794333926e-14,1.2300573692142784e-13,3.9948005859844259e-15,4.7487981021071433e-14,1.3361660558805474e-14,5.1466376634693369e-15,1.432002330087204e-17
3.7683100000000004e-10,0.2719720550157071,89.099999999999994,0.0,0.0,0.0,0.99999999997545463,10.999999999999702,1.0407557095419535e-11,1.347619127626931e-13,1.0365311438325847e-11,1.0007703686355129e-11,1.0000384884240203e-11,3.7705880509872187e-12,3.935323479497216e-12,5.6914134308477539e-14,4.6553460741886904e-14,2.3276723401577463e-14,3.1385749202976001e-15,5.256347152287332e-14,2.5951053853297909e-15,1.2975525065045168e-15,3.0548086066111306e-14,2.0443366020928873e-14,2.0292725394635591e-14,1.7783870734376093e-13,6.8798942890043667e-15,6.9458768410368544e-14,1.9548975429228496e-14,7.4905507069583954e-15,2.5001226353309579e-17
5.07903e-10,0.2719720550157298,89.099999999999994,0.0,0.0,0.0,0.99999999996691702,10.999999999999517,1.4027697390355794e-11,1.8209883346554174e-13,1.3951113231365315e-11,1.3476575257883172e-11,1.3463153665052578e-11,4.9931616359378147e-12,5.2878263903238593e-12,7.5412916168059908e-14,6.1659034165668726e-14,3.0829496233848534e-14,5.5277527733779807e-15,9.5118706518019381e-14,4.5847787735225792e-15,2.2923886738306727e-15,5.5393712221757413e-14,3.7095201293235597e-14,3.6791081899616447e-14,3.1500055135823489e-13,1.5984986758184471e-14,1.2583215906846124e-13,3.5433848789756333e-14,1.3438975457749936e-14,5.9658531155763019e-17
6.389750000000001e-10,0.27197205501575233,89.099999999999994,0.0,0.0,0.0,0.9999999999583794,10.999999999999289,1.764787981707904e-11,2.2967641582692208e-13,1.7526867738354221e-11,1.6939226423443179e-11,1.6917779147999791e-11,6.1726409680584748e-12,6.6320750003359287e-12,9.3340236913377441e-14,7.6277336993335852e-14,3.8138620146866953e-14,8.4883628091555134e-15,1.50031359942856e-13,7.0617516260263464e-15,3.5308738233803615e-15,8.755291571514048e-14,5.867015994231791e-14,5.8140435397033728e-14,4.8647110232956807e-13,3.0497937076550483e-14,1.9869963776538439e-13,5.5981721985841169e-14,2.1016985348465148e-14,1.1679985353307666e-16
7.700470000000001e-10,0.27197205501577487,89.099999999999994,0.0,0.0,0.0,0.99999999994984179,10.999999999999019,2.1268096056142242e-11,2.774955494942686e-13,2.1092608549374196e-11,2.0395673381286921e-11,2.036422537859646e-11,7.3108189160418282e-12,7.9681835001696052e-12,1.1075372309874043e-13,9.0452305833017745e-14,4.5226056981380021e-14,1.1962764266246323e-14,2.1717955251953094e-13,9.9821015107880018e-15,4.9910461454037378e-15,1.2700200130721243e-13,8.5162870910486837e-14,8.4322381434005289e-14,6.8953941295329323e-13,5.1462751483305591e-14,2.8796206842444657e-13,8.1171197572719406e-14,3.016300334817429e-14,2.0222738426586463e-16
9.011190000000002e-10,0.27197205501579724,89.099999999999994,0.0,0.0,0.0,0.99999999994130417,10.999999999998707,2.488833780505254e-11,3.2555711832545554e-13,2.4648368697370043e-11,2.3845932061200235e-11,2.3802459710840974e-11,8.4093808478694101e-12,9.2962633083239743e-12,1.277039060314535e-13,1.042230109036389e-13,5.2111334500983433e-14,1.5900409316896217e-14,2.9644432368268809e-13,1.3306774693257613e-14,6.6533779123804269e-15,1.7371765595726331e-13,1.1656807278549674e-13,1.1531881238665725e-13,9.2179959925053695e-13,7.9718848689195858e-14,3.9352443006079949e-13,1.1098125455130371e-13,4.0818884151740395e-14,3.2153076281882117e-16
9.999999999999999e-10,0.27197205501581956,89.099999999999994,0.0,0.0,0.0,0.99999999993486333,10.999999999998439,2.7619467940441213e-11,3.6197582678692616e-13,2.732425645292217e-11,2.6444728880215786e-11,2.6390819285134993e-11,9.2128658421119634e-12,1.0292921388315536e-11,1.4021083524407354e-13,1.1436475217012863e-13,5.7182125682640903e-14,1.9151252317507652e-14,3.6419080574664085e-13,1.6061873956444844e-14,8.0309217546787384e-15,2.1375505774559464e-13,1.4350802128415768e-13,1.4187797191252152e-13,1.1150669275940954e-12,1.0625174546549454e-13,4.838931825420449e-13,1.3651540420720971e-13,4.9824164562163856e-14,4.3716039550563984e-16
1.0321910000000002e-09,0.27197205501581956,89.099999999999994,0.0,0.0,0.0,0.99999999993276656,10.999999999998346,2.8508596927517454e-11,3.7386198247399877e-13,2.8194180185336192e-11,2.7290017910695953e-11,2.7232453326995579e-11,9.4698802685689634e-12,1.0616421223418099e-11,1.4423402440931704e-13,1.1762338673605331e-13,5.8811412223759918e-14,2.0258041375407867e-14,3.8771156858873262e-13,1.7001854491378669e-14,8.5009096453275141e-15,2.2767728021180764e-13,1.5288065456538163e-13,1.5111218342554807e-13,1.1811641505953466e-12,1.1591031674398121e-13,5.1529718398692287e-13,1.4539156870051908e-13,5.2930792618223915e-14,4.7999177812755513e-16
1.2133883006073598e-09,0.2719720550158503,89.099999999999994,0.0,0.0,0.0,0.999999999920964,10.999999999997778,3.3513349804488137e-11,4.4104208599207999e-13,3.3079676448384138e-11,3.2041073753118504e-11,3.1960546468220497e-11,1.0875961853287082e-11,1.2428588495589654e-11,1.6646439357637403e-13,1.3559452465737677e-13,6.779675665334017e-14,2.6903273331763817e-14,5.3344107920743592e-13,2.2664075112834356e-14,1.1332000505565294e-14,3.1416025587435251e-13,2.1115197362540325e-13,2.0846125307001677e-13,1.580903873161963e-12,1.7994909038558252e-13,7.1017451748223643e-13,2.0049980166444071e-13,7.197844144926258e-14,7.7291680690928018e-16
1.3945856012147194e-09,0.27197205501588095,89.099999999999994,0.0,0.0,0.0,0.99999999990916144,10.999999999997124,3.8518098965575478e-11,5.0869101037672279e-13,3.7946303561764605e-11,3.6780402242388742e-11,3.6672778001025415e-11,1.2215820558644277e-11,1.4226087588330862e-11,1.880579160166845e-13,1.5299032939869436e-13,7.6494332199664558e-14,3.4185119047406494e-14,7.0160425824296455e-13,2.8901861372122969e-14,1.4450860757929427e-14,4.1438558706007461e-13,2.7877856319442734e-13,2.748989808825149e-13,2.0242809833472808e-12,2.6126066181481603e-13,9.356441037603891e-13,2.6430867238948393e-13,9.3581708298299395e-14,1.163512796051605e-15
1.575782901822079e-09,0.2719720550159113,89.099999999999994,0.0,0.0,0.0,0.99999999989735888,10.999999999996385,4.3522822846011789e-11,5.7681098779005141e-13,4.2794144586869874e-11,4.150804365317134e-11,4.1369092155565261e-11,1.3492966334350517e-11,1.6009186137787161e-11,2.0909559405800724e-13,1.6987662413054131e-13,8.493703065766731e-14,4.2022525989861888e-14,8.9191441089614325e-13,3.564944019327749e-14,1.7824598717633795e-14,5.2829450909053008e-13,3.5574686888504292e-13,3.5037985413772957e-13,2.507221067144051e-12,3.6066061623643511e-13,1.1914903867643572e-12,3.3676585600544526e-13,1.1761776616330649e-13,1.6644675478604785e-15
1.7569802024294385e-09,0.2719720550159416,89.099999999999994,0.0,0.0,0.0,0.99999999988555632,10.999999999995561,4.852749957529281e-11,6.4540427184167225e-13,4.7623283118064388e-11,4.6224038559650454e-11,4.6049438433750602e-11,1.4710778561828501e-11,1.7778150728331816e-11,2.2965040081578463e-13,1.8631346933465481e-13,9.315486278291174e-14,5.0342470172202896e-14,1.1040857655340544e-12,4.2846801854300164e-14,2.1423203740861013e-14,6.5582784688164775e-13,4.4204319918361533e-13,4.3485806663031992e-13,3.0259933182826803e-12,4.7874287605511369e-13,1.4775014542120476e-12,4.1781881306592962e-13,1.4396799955115617e-13,2.2882449413088573e-15
1.938177503036798e-09,0.27197205501597177,89.099999999999994,0.0,0.0,0.0,0.99999999987375376,10.999999999994651,5.3532107342105173e-11,7.1447309494669776e-13,5.2433801809665125e-11,5.0928427149296558e-11,5.0713774332820714e-11,1.5872398429501675e-11,1.9533240999421613e-11,2.4978412439742016e-13,2.0235262722525329e-13,1.0117369144461827e-13,5.9083113713544947e-14,1.3378396836162169e-12,5.0442233804919267e-14,2.5220813067926144e-14,7.9692704380850387e-13,5.3765391369702968e-13,5.2828833228095513e-13,3.5773598870872437e-12,6.1583037252670849e-13,1.7934743678800891e-12,5.0741577842856807e-13,1.7252172248426658e-13,3.0467481445869568e-15
2.1193748036441576e-09,0.2719720550160018,89.099999999999994,0.0,0.0,0.0,0.99999999986195121,10.999999999993657,5.8536624140805154e-11,7.8401970083844222e-13,5.7225783474072616e-11,5.5621249730941387e-11,5.536206264342446e-11,1.6980829244904456e-11,2.1274714214329035e-11,2.6955166324771917e-13,2.1804074166003622e-13,1.0901682120059879e-13,6.8189509130405755e-14,1.5928998581745364e-12,5.8389141118034986e-14,2.9194122249095619e-14,9.5153339594561142e-13,6.4256528902894376e-13,6.3062527747804572e-13,4.158383498391964e-12,7.7207400725792932e-13,2.139210595046614e-12,6.0550502182787299e-13,2.0317280965113816e-13,3.9515934167541531e-15
2.300572104251517e-09,0.2719720550160317,89.099999999999994,0.0,0.0,0.0,0.99999999985014865,10.999999999992582,6.3541028084133568e-11,8.5404630885829108e-13,6.1999309899443202e-11,6.0302546185649765e-11,5.999427326677978e-11,1.8038860700838698e-11,2.3002820600576026e-11,2.8899937674124909e-13,2.3341791176215301e-13,1.16704285903535e-13,7.7615250427508159e-14,1.8689972235893883e-12,6.6647471188236695e-14,3.3323097534659586e-14,1.1195888786466403e-12,7.5676366350986928e-13,7.4182409574392846e-13,4.7665103588381343e-12,9.4744004657072777e-13,2.5145199480982343e-12,7.1203564239999537e-13,2.3582235287782253e-13,5.013852399409381e-15
2.4817694048588767e-09,0.2719720550160613,89.099999999999994,0.0,0.0,0.0,0.99999999983834609,10.999999999991422,6.8545297123780565e-11,9.2455514837559487e-13,6.6754463018683386e-11,6.497235651030562e-11,6.4610380713594753e-11,1.904916469768773e-11,2.471780807436379e-11,3.0816870540662626e-13,2.4852044148064124e-13,1.2425422292037976e-13,8.7318852045502272e-14,2.1658649815137443e-12,7.5180964997587018e-14,3.7589601657299565e-14,1.3010353299536176e-12,8.8023528991094573e-13,8.618399013915329e-13,5.3994054118160251e-12,1.141785697508357e-12,2.9192160537642589e-12,8.2695678588147543e-13,2.7037540845286414e-13,6.2443277114236982e-15
