Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378),S(4400),S(4225),S(5131),S(5168),S(2471),S(5526),S(2681),S(4920),S(5903),S(5631),S(1278),S(6437),C5H8(1977),COO(115),S(2961),S(3450),S(3334),S(1529),S(1687)
0.0,0.002152386459459018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0,0.0,0.0098899999999999995,0.108803,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.780158021227535e-21,0.002152386459459018,4.6903722139769584e-35,2.6075140874513149e-31,1.1263476683913425e-21,1.9303035559209831e-35,8.1126824958785601e-22,7.3029911625576634e-38,2.6104214298188879e-56,6.4545253935870979e-47,1.6507403626935067e-50,1.9298673581454876e-51,4.7082213522876476e-36,7.9995727585175227e-27,2.3851344816622089e-43,1.5466881211211984e-62,2.4133599266196748e-58,2.2472655711058944e-44,2.5719141085903682e-60,1.2749455896551937e-85,2.2924461782089145e-58,1.7564972715192e-74,6.0484366421896349e-45,9.6656611554659783e-70,3.3687088251574922e-39,8.6994168524703552e-57,1.1425016890220676e-50,2.8254827950398994e-47,1.455774640886366e-74,1.1882104553539694e-90,4.6354781536929307e-57,2.8837966915441299e-73,1.8588419547752168e-93,0.88129999999999997,0.0,0.0,0.0,0.0098899999999990159,0.108803,0.0001,2.0972344227870898e-17,2.7856350075305012e-16,2.7856172326694021e-16,1.0800839760543542e-26,1.0801984694944163e-26,4.0542064330303843e-16,6.1560068102793023e-27,5.0948821183204717e-38,5.8017190820698026e-38,1.8241003143434156e-42,2.104302261429389e-30,2.2293500120641179e-24,4.9429756458577248e-29,1.8544015937135871e-42,8.9246008865057097e-45,1.0762507069373272e-45,9.111494383514516e-53,3.9799113442816335e-24,4.1491492015413263e-64,3.4014979024676677e-75,6.8217071324307781e-76,1.7628885260774303e-87,7.7730155270993195e-81,3.9871394436209277e-29,3.3687148735091584e-39,7.4445613055318162e-50,1.0530857588276316e-50,1.6011567938659815e-22,1.4684070916035054e-55,4.6300527114073225e-63,8.439643145329298e-39,3.4464028961851572e-78,1.0322962560082972e-29,9.7179622464974413e-34,5.3561565746093541e-44,1.1836631598771946e-54,1.0384972747377904e-54,8.8476582173315156e-56,1.9638137381051609e-65,4.7308209488832167e-37,1.8345038537461136e-47,1.3669520251754784e-58,1.4174744404436657e-47,8.6515934265491613e-59,2.6156825381161315e-46,1.5049357119216859e-51,1.8496273135690253e-41,3.5861982984542087e-52,1.3368213273303157e-64,1.2616948974295936e-75,3.5862066744859008e-52,3.008892108824069e-52,1.0749842148177445e-47,4.168535692612921e-58,3.2208967851199192e-58,2.3756197170153566e-58,5.0653654138728852e-59,1.1713689322826445e-79,3.1078599350636223e-88,5.9738434830525489e-83,2.8060651574430768e-50,1.0881268541438374e-60,6.201155513508054e-61,8.4076423147334488e-61,8.7378220398451551e-79,4.9957074556586465e-39,4.1338922894644485e-87,4.6855851953243544e-69,1.912070043184317e-79,1.6957834238599175e-89,3.7072845198232065e-90,1.4401273950274895e-100,2.0543990761668172e-101,2.6737848657649107e-114,1.4430892975377135e-125,8.6323814892429086e-47,1.5601637044896645e-56,2.8402998157799486e-56,1.0510627216615291e-114,8.6166765025879682e-126,4.1218093089323777e-126,9.3902507628344787e-69,4.6086401850187023e-77,3.1138462074035636e-70,8.4342473175528884e-55,5.7770317472484874e-78,6.1200331794889501e-87,1.0849003838265911e-79,1.2497403874358991e-87,2.7618154978971512e-98
1.8984442459437097e-20,0.002152386459459018,1.938722564929343e-34,1.5749232539139241e-30,3.1537734708495965e-21,1.1659033475764329e-34,2.2715511120794544e-21,4.4110066960783727e-37,1.5766945436721187e-55,3.8984207936100464e-46,9.970803328588396e-50,2.2910868042934139e-50,1.3183019786196399e-35,2.2398803724853149e-26,1.4406212269779326e-42,1.8362840525560887e-61,2.8651409049716768e-57,1.3573484049990444e-43,3.0533764372949352e-59,5.2610986222629368e-84,5.1281103352920903e-57,5.5225540997240044e-73,7.1807038826419483e-44,3.0413230247858387e-68,3.9993311167851097e-38,1.9460247510372983e-55,6.90071020160428e-50,2.2250959107990748e-46,1.728295653703627e-73,6.8432960001130603e-89,1.0369379074161087e-55,1.1900065853172471e-71,2.1102823768757146e-91,0.88129999999999997,0.0,0.0,0.0,0.0098899999999972447,0.108803,0.0001,5.87225638380301e-17,7.799778020534219e-16,7.7997282511211865e-16,6.5229994323992941e-26,6.5243987534664015e-26,1.1351777807833492e-15,3.7182280770796919e-26,6.0459295566924732e-37,6.8790728247139228e-37,2.1655779205575006e-41,1.2709985645573354e-29,1.3465273870304156e-23,2.9855572899215722e-28,2.2015417712994276e-41,1.0595286161670537e-43,1.2777247432382351e-44,2.0382047012569535e-51,2.4038664157838751e-23,1.7121579156540087e-62,2.5605625423094955e-73,5.135210504363358e-74,2.4063339853564914e-85,5.85133176359651e-79,2.4082322236564943e-28,3.9993382972989032e-38,1.6653184958216722e-48,2.3557106883767492e-49,4.4832386856017982e-22,3.2847679300317418e-54,1.0357019347251864e-61,1.0019544203956223e-37,2.5943658986821409e-76,6.2350689783493857e-29,5.8698131873381348e-33,6.3589917782319805e-43,2.6478717685864803e-53,2.3231335325462958e-53,1.9792341248398794e-54,8.0872651211228991e-64,2.8574158527617011e-36,2.177922974318933e-46,3.0563364623388052e-57,1.6828256015738554e-46,1.9342975208452145e-57,3.1053371887631872e-45,1.8796087305228402e-50,2.1958775268379071e-40,8.0221500668362601e-51,3.1390343431508375e-63,5.4588973018041698e-74,8.022184630562668e-51,6.7307712332793973e-51,1.2762539123376185e-46,9.3250631851052123e-57,7.205137035831673e-57,5.3142956492741941e-57,1.133129674556994e-57,5.0701503130388391e-78,4.2422108817749412e-86,2.5846667071734531e-81,3.3313603567780769e-49,2.4340944996371872e-59,1.3871735705097072e-59,1.8807475630728269e-59,3.6057001481667705e-77,3.0174073033300118e-38,4.3644126986517672e-85,1.933519825844561e-67,1.4393585850117079e-77,2.3147359873331553e-87,5.0604250248322305e-88,3.5527813802615986e-98,5.0681842334174459e-99,1.189990408112868e-111,1.1575093081155734e-122,1.024862550953556e-45,3.4901073550657113e-55,4.0609305242566539e-55,4.6778429078859193e-112,6.9114803038297152e-123,3.3061243333202634e-123,3.5835055799373294e-67,3.211833390391207e-75,1.2849373571514157e-68,1.001393989112577e-53,2.4995133667994225e-76,4.8274506737727841e-85,4.4768686314794857e-78,9.4077271083884637e-86,3.769861732612439e-96
4.3393011335856224e-20,0.002152386459459018,7.379766630963292e-34,7.5825441798058904e-30,7.208625073181449e-21,5.6133227376205952e-34,5.1921168899964848e-21,2.1237098805563514e-36,7.5911055188180118e-55,1.8768071772537011e-45,4.8008503092139114e-49,2.2492925234292939e-49,3.0132616653179127e-35,5.1197265661540742e-26,6.9359710734837267e-42,1.8029930202950133e-60,2.8130123307431616e-56,6.5350482815421818e-43,2.9978231076286876e-58,2.0812382487076489e-82,1.0132281570093946e-55,1.2319784918133016e-71,7.0500574433429337e-43,6.8017910498432314e-67,3.9265670052337682e-37,3.8450169720794049e-54,3.3223949115427088e-49,1.599406829268704e-45,1.6968509215473911e-72,3.0686420798269661e-87,2.0488145070368408e-54,4.7075473629432252e-70,1.9093838942110582e-89,0.88129999999999997,0.0,0.0,0.0,0.0098899999999937042,0.108803,0.0001,1.3422300305831482e-16,1.7828064044337491e-15,1.7827950286612204e-15,3.13982275690953e-25,3.1412171458699978e-25,2.594691973883341e-15,1.7901667259358965e-25,5.9301875934491789e-36,6.7354986070558767e-36,2.1261798897084764e-40,6.119310956045517e-29,6.482949531237791e-23,1.4374173175507353e-27,2.161478715327487e-40,1.0402514759863634e-42,1.2544775262891565e-43,4.0271483899409116e-50,1.1573581646737539e-22,6.7731253974183798e-61,2.0245594962938787e-71,4.0602559094583158e-72,3.8014173509699612e-83,4.6264715184193347e-77,1.1594601497691388e-27,3.9265740549156264e-37,3.2903883284847023e-47,4.6544872163198911e-48,1.0247401120181952e-21,6.4901479085056233e-53,2.0462754498946464e-60,9.8372476218418111e-37,2.0512867900972382e-74,3.0019169005611116e-28,2.8262294069299857e-32,6.2436404511539892e-42,5.2320278658274657e-52,4.5903654244000062e-52,3.9108422709841194e-53,3.1849383427851708e-62,1.3757227313896314e-35,2.1382976892963937e-45,6.0324134750985401e-56,1.6522080400065058e-45,3.8174024387897506e-56,3.0488360929167568e-44,2.0422949125897411e-49,2.1559255352194151e-39,1.5850277971454317e-49,6.8448536582569866e-62,2.3802542888113599e-72,1.5850414700344612e-49,1.3298869472143044e-49,1.253102823547383e-45,1.8425685655737531e-55,1.4236654477540284e-55,1.0500712072421718e-55,2.2389930371405151e-56,2.2111501949633871e-76,6.70164425170836e-84,1.1269983289441429e-79,3.2707489332868622e-48,4.8093529926116465e-58,2.7408207269193274e-58,3.7160039629352702e-58,1.4263279709395359e-75,1.4527517282738187e-37,4.0825195315307317e-83,7.648811934126296e-66,1.1380575207655913e-75,3.6567154430672597e-85,7.9942310262591479e-86,1.1215073614457098e-95,1.5998750328215047e-96,7.5079108377289994e-109,1.4599326445485729e-119,1.0062716701786799e-44,6.8962253046815566e-54,4.4881826374367131e-54,2.9513538284912099e-109,8.7172480139818698e-120,4.1699179506945505e-120,1.3488741285537339e-65,2.4153679843562804e-73,5.0830844097854807e-67,9.8320967954252869e-53,1.0898687190238396e-74,4.2047503054860536e-83,1.771001929544273e-76,7.438395342677274e-84,5.9554476648926933e-94
9.221014908869448e-20,0.002152386459459018,2.8268548270173631e-33,3.3114894956560622e-29,1.5318328267506533e-20,2.4514855129221048e-33,1.1033248657565874e-20,9.2747992964621706e-36,3.3152352167965796e-54,8.1955030940945153e-45,2.0969542300314183e-48,1.9892778294492304e-48,6.4031810383816025e-35,1.0879418955098132e-25,3.0291207925493626e-41,1.5949376517518266e-59,2.4880775505258787e-55,2.8540272760962608e-42,2.6515406162965021e-57,7.4277911439213227e-81,1.8029852644518224e-54,2.3070849795943486e-70,6.2356955963659201e-42,1.2804268651035515e-65,3.4730040475077554e-36,6.8420022581915832e-53,1.4509771449203203e-48,1.1625179514372697e-44,1.5008454240377733e-71,1.1543647263241527e-85,3.6457557364741255e-53,1.6800901024077703e-68,1.4469477498503948e-87,0.88129999999999997,0.0,0.0,0.0,0.009889999999986623,0.108803,0.0001,2.8522388149874965e-16,3.7884636083131892e-15,3.7884394351944051e-15,1.370610295581461e-24,1.3718520527242412e-24,5.513720032640842e-15,7.8181280859608264e-25,5.2349981673488467e-35,5.9249709389924745e-35,1.8805830927020072e-39,2.6724638511506825e-28,2.8312742013486298e-22,6.2775790675049801e-27,1.9117891243937154e-39,9.200906459710851e-42,1.1095708036186854e-42,7.1660931275739731e-49,5.0544868467231391e-22,2.4172795930322264e-59,1.4470700265142626e-69,2.9021002541203811e-70,5.4378019106772019e-81,3.3068075844302103e-75,5.0636670888949998e-27,3.4730102825350198e-36,5.8550688347118552e-46,8.2824108386869779e-47,2.1775720593778873e-21,1.1548871469596678e-51,3.6408906859552635e-59,8.7009335975653073e-36,1.4661735733375575e-72,1.3110156128226461e-27,1.234435390409209e-31,5.5230423122500836e-41,9.3111131321943813e-51,8.1691860808592103e-51,6.9598826757426465e-52,1.1265753686149897e-60,6.0081425994444522e-35,1.8913000875354685e-44,1.0711575477517853e-54,1.4613590967932801e-44,6.7770321089546463e-55,2.696656775131812e-43,2.156625481890669e-48,1.9068916460970188e-38,2.8204226869257568e-48,1.4477609548408432e-60,1.0076081840509657e-70,2.820471483224924e-48,2.3664626765817707e-48,1.1084782938421524e-44,3.2790855888855927e-54,2.5335217320810601e-54,1.868745602793253e-54,3.9845965989784627e-55,9.3610849829218114e-75,9.5864571645871038e-82,4.7708107052851217e-78,2.8929396448373858e-47,8.5579596644686834e-57,4.8771422914323635e-57,6.612300773676525e-57,5.0900114576183628e-74,6.3445484704254212e-37,3.1408732544039197e-81,2.729806494958596e-64,8.1343588337442031e-74,5.2308119229440668e-83,1.1435486084159525e-83,3.2096097082641597e-93,4.578636892816303e-94,4.298032045269375e-106,1.6716615140264289e-116,8.9013469805341265e-44,1.2272756174227423e-52,4.2287084976586682e-53,1.6895530072568909e-106,9.9814796706640018e-117,4.7746664089796639e-117,4.5621252550918457e-64,1.6362660614747949e-71,1.814116725475025e-65,8.6965178052967147e-52,4.6136336138190443e-73,3.5610821201244522e-81,6.3205601792222626e-75,5.3166373432974653e-82,8.519045275434089e-92
1.89844424594371e-19,0.002152386459459018,1.1007288550724267e-32,1.3824803207197935e-28,3.1537734614802232e-20,1.0234469425615178e-32,2.2715513039645977e-20,3.8720463816891578e-35,1.3840454429206093e-53,3.4206199569291103e-44,8.7568521553971243e-48,1.671778334114438e-47,1.3183019783185932e-34,2.23988037394124e-25,1.2645983029342244e-40,1.3409958412386872e-58,2.0913790996985434e-54,1.1915002065129393e-41,2.2287797004435798e-56,2.5096825252434797e-79,3.0409978261276805e-53,3.9839673210301747e-69,5.2414772502529706e-41,2.2343037680026687e-64,2.9192691633212639e-35,1.1540036843821214e-51,6.0575439539598165e-48,8.7312056539869806e-44,1.2615510118836729e-70,3.9962625794959448e-84,6.1490992121505053e-52,5.6766440829409766e-67,1.0060842471199233e-85,0.88129999999999997,0.0,0.0,0.0,0.0098899999999724608,0.108803,0.0001,5.8722563837908103e-16,7.799778012550827e-15,7.7997282460006951e-15,5.7167465576779924e-24,5.7272122534579869e-24,1.1351774840386211e-14,3.2639143040323452e-24,4.383292712361078e-34,4.9264766232674305e-34,1.5807438356246554e-38,1.1157010402314269e-27,1.1820010938209092e-21,2.6207656849742384e-26,1.6069498610808595e-38,7.7339162071925848e-41,9.3266050832026142e-42,1.2086655842065077e-47,2.1101484902751025e-21,8.1674363336840203e-58,9.7865355508478932e-68,1.9626905961146678e-68,7.3581316342917526e-79,2.2363944794243156e-73,2.113981328954581e-26,2.9192744036712753e-35,9.8754246901193143e-45,1.3969494860884208e-45,4.4832337958739431e-21,1.9478859865574212e-50,6.1397230040254121e-58,7.3136580834235228e-35,9.9157328599372958e-71,5.4732290585878264e-27,5.1547512478392073e-31,4.643481152676659e-40,1.5707924932939143e-49,1.3781482887184205e-49,1.1741383092805518e-50,3.7399295277228937e-59,2.5082812620256583e-34,1.5897516775770416e-43,1.7990233709222617e-53,1.2283600312771995e-43,1.1377393450045075e-53,2.2666954025843933e-42,2.4019686492180844e-47,1.6028572016804462e-37,4.7568877558908685e-47,3.2172290676997997e-59,4.4731945960876631e-69,4.7570526189695391e-47,3.9913848884414104e-47,9.3194977922171202e-44,5.5317818300974198e-53,4.273779428107621e-53,3.1525875342714173e-53,6.7220493630734564e-54,4.1559955659143391e-73,1.297179799681118e-79,2.1179682961045687e-76,2.4316888281877461e-46,1.4434158635829414e-55,8.2260074246394659e-56,1.1152173935434825e-55,1.7194813048538092e-72,2.6487240945552623e-36,2.1994415283493954e-79,9.223398136178106e-63,5.5012701965094538e-72,7.0780478210513157e-81,1.5473872314451534e-81,8.6878786822185366e-91,1.2393609780810537e-91,2.3270453080576043e-103,1.8102364703327873e-113,7.4837805938985321e-43,2.070415629436453e-51,3.6719447585815708e-52,9.1475967565575985e-104,1.0808909802248648e-113,5.1704697397302906e-114,1.4888298340304221e-62,1.0685744590100531e-69,6.1294904389018698e-64,7.310002620326629e-51,2.048190633958896e-71,3.1601038118078673e-79,2.1355609738818752e-73,3.5956219265342297e-80,1.152742919086905e-89
3.85112975605724e-19,0.002152386459459019,4.3378865525660254e-32,5.6478804744666248e-28,6.3976547143975661e-20,4.1811146906638502e-32,4.6080045191571477e-20,1.5818574931288312e-34,5.6542772408679703e-53,1.3967478182255761e-43,3.5794887124861821e-47,1.3700848018239295e-46,2.6742697267569423e-34,4.5437573333745571e-25,5.166296699108838e-40,1.1000113682618197e-57,1.7146389426589873e-53,4.8676671236714908e-41,1.8272883296281618e-55,8.2512855719706093e-78,4.9948469037825748e-52,6.6162717824635458e-68,4.2972786976952404e-40,3.787806669774188e-63,2.3933932303111948e-34,1.8954545130947983e-50,2.4747043574508531e-47,6.7360648669229571e-43,1.034295739669472e-69,1.328959248698465e-82,1.0099911580565385e-50,1.8663559561233904e-65,6.7085474337770659e-84,0.88129999999999997,0.0,0.0,0.0,0.0098899999999441362,0.108803,0.0001,1.1912291521375906e-15,1.5822406806969957e-14,1.5822305858572964e-14,2.331172438865868e-23,2.3397530659411719e-23,2.302787921680076e-14,1.3334152700730916e-23,3.5660581364919942e-33,3.9534800921677571e-33,1.2959894940798309e-37,4.5580027113536629e-27,4.828858907659484e-21,1.0706682947152451e-25,1.3174350770294923e-37,6.3407316580255773e-40,7.6465043535604273e-41,1.9852343429343362e-46,8.6206428970485763e-21,2.685271033944369e-56,6.4379020119840852e-66,1.2911218367554979e-66,9.6828756177286644e-77,1.4711735508704744e-71,8.6363034861432258e-26,2.3933975257384002e-34,1.6220399285175023e-43,2.2944931996534187e-44,9.0945486359889768e-21,3.1994086193564895e-49,1.0080667871646033e-56,5.9961773329879727e-34,6.5228922243683087e-69,2.2359901641853377e-26,2.1068863819103582e-30,3.8086976371948372e-39,2.5811390624505563e-48,2.2645839864668235e-48,1.9293547845785928e-49,1.1880934827172032e-57,1.0247147365195908e-33,1.3033744652179967e-42,2.930111723629005e-52,1.0070832054276949e-42,1.8515451017413711e-52,1.8583621913340395e-41,2.9354985186479423e-46,1.314118968353267e-36,7.8126527064656896e-46,7.8315471088489731e-58,2.1734416924920051e-67,7.8131946837342526e-46,6.555860662456177e-46,7.6440816760937778e-43,9.0896630389476199e-52,7.021747468292407e-52,5.1803517923661845e-52,1.1045732745597018e-52,2.0193913492685449e-71,1.7069968480596301e-77,1.0290867410322198e-74,1.9936433580918206e-45,2.3707849308150403e-54,1.3511222487154349e-54,1.8316041090370817e-54,5.6511638503430556e-71,1.0820902190505597e-35,1.4716347032834971e-77,3.0324508251789349e-61,3.6189184656850642e-70,9.3143108527552069e-79,2.0362740533294728e-79,2.2867910370433558e-88,3.2622011420451661e-89,1.2250973186392079e-100,1.9060859191731654e-110,6.13838119364105e-42,3.4020959579968458e-50,3.0613117738901674e-51,4.8158479028486096e-101,1.1381226213882627e-110,5.4442387731783278e-111,4.8007827737467856e-61,6.8926433841025737e-68,2.0152423736016823e-62,5.9932039710524768e-50,9.9518291300328177e-70,3.0678654012352857e-77,7.021168747839425e-72,2.365290620501671e-78,1.5169246095011681e-87
7.7565007762843e-19,0.002152386459459018,1.7216485713812339e-31,2.2829630339410741e-27,1.2885417154065023e-19,1.6900733983639871e-31,9.2809123046483671e-20,6.3941225573070406e-34,2.2855492678147261e-52,5.6403305536866884e-43,1.4485290267256557e-46,1.1086565725083381e-45,5.3862052215971938e-34,9.151511262523041e-25,2.0882997305222285e-39,8.9176153254327427e-57,1.3885590722769438e-52,1.9675888812134788e-40,1.4797855848442401e-54,2.6762837334335656e-76,8.0968583218818654e-51,1.0775936463050348e-66,3.4800460375647253e-39,6.4212526276799942e-62,1.938231883375901e-33,3.0726134345613547e-49,1.0003150679779102e-46,5.2849128299204782e-42,8.3759950660347499e-69,4.3316798222207516e-81,1.637238432031769e-49,6.0534780848604558e-64,4.3819524970717961e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999998874853,0.108803,0.0001,2.3992361796459941e-15,3.1867664339812657e-14,3.1867461047556243e-14,9.3883459308061468e-23,9.4576558742726766e-23,4.638006701334393e-14,5.3898759215321241e-23,2.8441190417741737e-32,3.0712736691358406e-32,1.049526003952498e-36,1.8424175056030081e-26,1.9519009763625951e-20,4.3278124237059288e-25,1.0668290987826575e-36,5.1348887095588605e-39,6.1923213045953876e-40,3.2181422865445424e-45,3.4845999043247793e-20,8.7095905679127697e-55,4.1771201613513026e-64,8.3772183245663358e-65,1.2566473986058798e-74,9.5454573244448933e-70,3.4909319373545212e-25,1.9382353604205951e-33,2.6293916224484373e-42,3.7194706476273946e-43,1.8317143784840589e-20,5.1863793647828188e-48,1.6328745114553806e-55,4.8558575391071728e-33,4.2322645904614137e-67,9.0382095902282715e-26,8.5244748372906885e-30,3.0871213728364761e-38,4.1877288588426511e-47,3.6741372404009318e-47,3.1302552444905396e-48,3.6099203663800525e-56,4.142060784880644e-33,1.0555064199444091e-41,4.6714253516264036e-51,8.1556117891808076e-42,2.9471734495357249e-51,1.5049310185042091e-40,3.9421911600405951e-45,1.0642072775522146e-35,1.2662864824556281e-44,2.0953604388443664e-56,1.1608109148349811e-65,1.2664622348640626e-44,1.0627329396063191e-44,6.195873268990745e-42,1.4746713554241937e-50,1.1389205107119033e-50,8.404762209297368e-51,1.7920997434665235e-51,1.0785652488859196e-69,2.2153037708071724e-75,5.4962960720349178e-73,1.6145007439984408e-44,3.8430474079380932e-53,2.1902210963603764e-53,2.9686430504138316e-53,1.8315681309774879e-69,4.3739816822868239e-35,9.6288539161484806e-76,9.8356771129307433e-60,2.3480767147473699e-68,1.2088173410788743e-76,2.6426895510586737e-77,5.9359371871354139e-86,8.4678648592308426e-87,6.3602675171255134e-98,1.9791698620072202e-107,4.9754350358833944e-41,5.5195869740208263e-49,2.5017212238646275e-50,2.500216151212018e-98,1.181760993828375e-107,5.652984067331496e-108,1.5412508766500488e-59,4.4259652830911446e-66,6.5363904795902404e-61,4.8534610060908078e-49,5.3152177500492954e-68,3.2739458311479275e-75,2.2772418451792911e-70,1.5346428729719132e-76,1.9686229699301509e-85
1.556724281673842e-18,0.002152386459459018,6.8590818743342595e-31,9.1796927592672918e-27,2.5860941768730696e-19,6.7957107232813778e-31,1.8626733296055274e-19,2.5710498871123605e-33,9.1900931075304314e-52,2.2635021987723707e-42,5.8377152609336722e-46,8.9094059825301432e-45,1.0810076203560899e-33,1.8367019161947399e-24,8.3969613927269104e-39,7.1929049761282838e-56,1.1176331456843563e-51,7.9115883739553909e-40,1.1910603700687689e-53,8.6219983362533434e-75,1.303972863109569e-49,1.7370120600576006e-65,2.8010411258128984e-38,1.1165574624668816e-60,1.5600576301270146e-32,4.9483491750923765e-48,4.0222228896467482e-46,4.1854673399019691e-41,6.7417295354426447e-68,1.3969514254263304e-79,2.6367195779649644e-48,1.9502068475720214e-62,2.8331210974747265e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999997741836,0.108803,0.0001,4.815250234628345e-15,6.3958179183324868e-14,6.3957771280877816e-14,3.7474513024651424e-22,3.8028817402675587e-22,9.308435878143697e-14,2.1672439592785112e-22,2.2217536295096798e-31,2.2852400833837876e-31,8.4474993326628632e-36,7.4082792225879372e-26,7.8484999288198596e-20,1.7401943342379233e-24,8.5857388925573951e-36,4.1330048661954988e-38,4.9840928758959804e-39,5.1826927472633469e-44,1.4011408586947084e-19,2.8058966593894805e-53,2.6917066868309441e-62,5.3982202667331058e-63,1.6196367189906159e-72,6.1510315724653301e-68,1.4036883667877428e-24,1.5600604263345863e-32,4.2345380432772309e-41,5.9900873200027032e-42,3.6762195958068723e-20,8.3525044693187651e-47,2.6256936918379454e-54,3.9084128523095523e-32,2.727241387217045e-65,3.634208114224488e-25,3.4341703965631299e-29,2.4891934719647063e-37,6.7557752163537325e-46,5.9272274471962503e-46,5.0498374263479824e-47,1.0325727325143978e-54,1.6655044097855951e-32,8.4956337085804956e-41,7.2825549519354246e-50,6.564331221458201e-41,4.5805740712840848e-50,1.2112690416009923e-39,5.6921535910905889e-44,8.5656606354953644e-35,2.0387416454198285e-43,6.0343828278033127e-55,6.6767414803822383e-64,2.039307619378846e-43,1.7114975906546892e-43,4.9958279516775907e-41,2.378770275258128e-49,1.8363365039565556e-49,1.3558764544098897e-49,2.8910779675259932e-50,6.2038796935099081e-68,2.8550941428536026e-73,3.1614221162532041e-71,1.2994852868305436e-43,6.1887965502238922e-52,3.5272632868774241e-52,4.7794073904171493e-52,5.8918091924307946e-68,1.7587588014354038e-34,6.2306994209287438e-74,3.1686915313750025e-58,1.5130901366953569e-66,1.5579969376903716e-74,3.4060576824885454e-75,1.5301576512255448e-83,2.1828381487428236e-84,3.2791315885211929e-95,2.0407953270954527e-104,4.0117697910285522e-40,8.9040780745398108e-48,2.0254633512676639e-49,1.2890240483542147e-95,1.2185575161290863e-104,5.8290012170007653e-105,4.9393000692202264e-58,2.8368903161103643e-64,2.1057853558408524e-59,3.9064915964381266e-48,3.0572676238594226e-66,3.7636524427917833e-73,7.3360680842846503e-69,9.8886843562629081e-75,2.5371471857038672e-83
