Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378),S(4400),S(4225),S(5131),S(5168),S(2471),S(5526),S(2681),S(4920),S(5903),S(5631),S(1278),S(6437),C5H8(1977),COO(115),S(2961),S(3450)
0.0,0.0028146725884767385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0,0.0,0.0098899999999999995,0.108803,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6792164106095287e-19,0.0028146725884767385,3.2200365696739014e-36,1.0145442948239649e-31,2.7503166217253093e-23,3.2063969584994875e-36,1.5075767913196896e-22,9.210849321795362e-38,2.7017228543527369e-60,9.0365573247375991e-49,1.5032800617273658e-52,1.3261490316692507e-51,2.1845354950810794e-39,1.3372507286838213e-27,1.7745925408740524e-43,3.6949194085320768e-63,1.5627173928818154e-58,6.4124320332449783e-45,6.9768904185755836e-60,2.1285092861336254e-87,5.1480303398207978e-58,4.6573461625486346e-75,5.7392860156941313e-46,3.0409508657681852e-68,7.3369415286449938e-38,1.2604879448519429e-55,1.6031568062433599e-52,3.214425031852474e-47,2.7076501822126933e-78,2.1788775550981636e-90,1.2630496091520906e-56,5.2542301057272381e-72,1.4261850813199354e-91,0.88129999999999997,0.0,0.0,0.0,0.0098899999999991113,0.108803,0.0001,5.2030015583870538e-17,3.9179643982127102e-16,3.9179629508994878e-16,3.9518175943259119e-25,3.9583772426759436e-25,5.2764451000072866e-17,2.6733102651353408e-25,2.2628072307259082e-35,3.0379920312017435e-35,4.4712555403793938e-40,2.1421135565306251e-29,9.6756192603348892e-24,5.0873180140165319e-28,2.0735527377924237e-40,2.253876676114009e-43,3.7547514726308296e-45,3.4404113019878111e-51,1.1245300112653707e-23,3.27699536304434e-61,7.5803701153085829e-71,2.1152316757068705e-72,1.6517718807224316e-82,3.0096155022087368e-77,8.7456186480439994e-29,7.3369415804034531e-38,5.0061449381629924e-47,6.282539443748538e-48,3.3261475237389892e-23,1.5913452279797273e-53,9.614155757329732e-62,5.9160074826998143e-38,8.1760730046460209e-74,8.0411996023770902e-29,2.6332978150123762e-34,1.7166613683878817e-43,1.1713138914724363e-52,8.671838891956404e-53,7.7558678829902237e-54,1.7356326805467061e-62,1.0350008845425543e-37,1.0456770526760717e-46,1.1175559672646379e-56,7.4465630987526891e-48,5.973832700826516e-57,1.3260146193890297e-45,1.3963102440137624e-50,5.2671867915060149e-39,2.6603762177215293e-48,3.3029887995069548e-62,3.7873764772597152e-72,2.6605869721460251e-48,1.0250766220883778e-48,7.7385075057818212e-48,7.818119519556862e-57,5.5663095688357414e-58,5.2801361909486857e-57,1.4552399781840448e-58,2.2824625032196973e-76,1.7186204366596987e-83,1.6912297012861464e-81,2.3824713537628854e-51,2.4070142618422376e-60,1.6256100634576879e-60,1.7138873412813708e-61,1.2024207936225299e-76,1.6994758016236801e-38,1.1742706853631968e-83,3.2128749253399593e-67,2.3599220087534856e-76,5.90648060766633e-85,1.1921324243320676e-85,4.4714450415876885e-95,1.6777048687231784e-96,5.4499622456063432e-108,6.3019030517177252e-118,6.2290978574386557e-46,2.1751715364090913e-54,3.1534470947838691e-55,4.3086829960812513e-109,9.9668776408092168e-119,5.1057520353569787e-119,5.0624394651209819e-68,5.3942315608186836e-75,8.3718621840790389e-68,1.9192803265417558e-53,6.8844226430487708e-75,4.9483012849831068e-83
7.501805949706681e-19,0.0028146725884767385,1.9404827964672115e-35,6.1278474522629622e-31,7.7008865141828131e-23,1.9366637573247928e-35,4.2212164025172269e-22,5.5633546138568813e-37,1.6318406032636677e-59,5.4503612942126984e-48,9.0799676099055614e-52,1.5729475490534373e-50,6.1166993833144612e-39,3.7443020408276021e-27,1.0718538948106761e-42,4.3866773561644545e-62,1.8552580888443665e-57,3.8731089485221637e-44,8.2829643960622504e-59,8.7833503657779824e-86,1.151593400683712e-56,1.4623371836482527e-73,6.8136779162238365e-45,9.5530499499307328e-67,8.7104169684705709e-37,2.81966110852836e-54,9.6830671060961674e-52,3.8003318590393682e-46,3.2145222937338404e-77,1.2532319434977342e-88,2.8253904864995383e-55,2.168172043562507e-70,1.6221826063539175e-89,0.88129999999999997,0.0,0.0,0.0,0.0098899999999975119,0.108803,0.0001,1.4568404363478067e-16,1.0970300293565362e-15,1.0970296249687618e-15,2.3830827797090073e-24,2.3908598472974859e-24,1.4774039354132772e-16,1.6146791338139382e-24,2.679456708059965e-34,3.5784077796211395e-34,5.3082750602536754e-39,1.2938365854533432e-28,5.8440717471944848e-23,3.0727400754568477e-27,2.4616200351308214e-39,2.6758023827709497e-42,4.4576373274715904e-44,7.6960564935863747e-50,6.7921586111283424e-23,1.3522602878942188e-59,5.7063091489156651e-69,1.5922924190449748e-70,2.2546588041315876e-80,2.2655620518638808e-75,5.2823536539244674e-28,8.7104170240034385e-37,1.1198532973437502e-45,1.4053786329667321e-46,9.313186977376239e-23,3.5597756396588934e-52,2.1487474316065099e-60,7.0234815667576773e-37,6.1547390833780259e-72,4.8568730714361517e-28,1.6037914327183937e-33,2.053602998581974e-42,2.6393190403032352e-51,1.9540235668452368e-51,1.7476289904022063e-52,7.1889447756756268e-61,6.2514053270315405e-37,1.2414277926779846e-45,2.4919708980801865e-55,8.8405559250560729e-47,1.3323122643134592e-55,1.5742265070404384e-44,3.1101328732822074e-49,6.2532032071523133e-38,5.9504307293549365e-47,1.3573001466464085e-60,2.839281706129637e-70,5.9513002636782435e-47,2.2930550669572725e-47,9.2574007333680638e-47,1.7616158975105056e-55,1.2539995448741596e-56,1.1897702168860317e-55,3.2790906943519104e-57,1.7111263435561967e-74,2.3458606543376048e-81,1.2678735901134589e-79,2.828463883820482e-50,5.3843219268149438e-59,3.6364153300024906e-59,3.8334363805100096e-60,4.957546513004642e-75,1.0264833842976536e-37,1.2600655493155519e-81,1.3258015474219566e-65,1.7764900013031943e-74,8.0623151920476332e-83,1.6272545005123074e-83,1.1031003788425356e-92,4.1388821445563651e-94,2.4255509766978387e-105,5.0547876579884696e-115,7.4517282445811027e-45,4.9012396750610124e-53,3.9864294617032182e-54,1.9176151651822153e-106,7.9944819351295991e-116,4.0953490061382788e-116,2.414885541075073e-66,4.6856250061619991e-73,3.4546723886074207e-66,2.2785771510313832e-52,5.161083701895432e-73,6.7268003505707542e-81
1.7146985027900985e-18,0.0028146725884767385,9.3329312760818491e-35,2.950294733260582e-30,1.7602026192505525e-22,9.3242022712002275e-35,9.6485011722006658e-22,2.6785174152072076e-36,7.8566100489036213e-59,2.6162759491384509e-47,4.3717763013345034e-51,1.5411883924242892e-49,1.3981027148242136e-38,8.5584046671667722e-27,5.160515110705107e-42,4.3070154547032321e-61,1.8215033931897596e-56,1.8647352359309157e-43,8.132263744349984e-58,3.4746035977442749e-84,2.2753527950245965e-55,3.2529455724808872e-72,6.6897042109132424e-44,2.1286219103025444e-65,8.5519390013445018e-36,5.5711751771529176e-53,4.6619799871647795e-51,3.7229834901951786e-45,3.1560370443341808e-76,5.6039745852395825e-87,5.5824913000203031e-54,8.5770666774524182e-69,1.4685557415294357e-87,0.88129999999999997,0.0,0.0,0.0,0.0098899999999943131,0.108803,0.0001,3.3299209973637371e-16,2.5074971998853161e-15,2.5074962795940085e-15,1.1434841192017473e-23,1.1510960912530875e-23,3.3769200158873624e-16,7.7739822562161235e-24,2.6161056426656175e-33,3.4547881654144972e-33,5.2116962058404596e-38,6.2292661820597493e-28,2.8136666518363698e-22,1.4793920709764946e-26,2.4166175954643492e-38,2.6271186316461631e-41,4.3765270919305916e-43,1.5206084908831905e-48,3.2701292873910543e-22,5.349398265463463e-58,4.5117995514757632e-67,1.2589756427848954e-68,3.5618024151067446e-78,1.7913093136821178e-73,2.5432258886099902e-27,8.5519390433383889e-36,2.2126357795170553e-44,2.776790009784903e-45,2.128716152918959e-22,7.0335168622079343e-51,4.2371987541368376e-59,6.8956905200597939e-36,4.8663590328361236e-70,2.3383636118520481e-27,7.8568223952934365e-33,2.0492463991570343e-41,5.2975993621709813e-50,3.9220851373600062e-50,3.5078174801896584e-51,2.867065915508233e-59,3.0097825488703936e-36,1.2188411594101879e-44,4.8896498059453053e-54,8.6797022120637599e-46,2.6152467538057117e-54,1.5455466892978505e-43,6.129974116094696e-48,6.139429973924415e-37,1.175391692507156e-45,5.3559201076710282e-59,2.2392311284069374e-68,1.17573554078649e-45,4.530688957044848e-46,9.2377616859385025e-46,3.5357150647059001e-54,2.5158854345368341e-55,2.3880803717418018e-54,6.581746035418237e-56,1.3495289116347501e-72,3.7057162551508286e-79,9.9993979283299095e-78,2.7769896771945124e-49,1.0638198451899937e-57,7.1849034403454479e-58,7.5722313992942494e-59,1.957349702876228e-73,4.9420756328759221e-37,1.1701583205663433e-79,5.2447365697346204e-64,1.4046165522001789e-72,1.2736475921680949e-80,2.5706619357540541e-81,3.4821518186530842e-90,1.3065214124536826e-91,1.5303326918963678e-102,6.375452982312561e-112,7.4359197947388888e-44,9.8373849299546175e-52,4.1022710490908595e-53,1.2098649780901782e-103,1.0083201744827124e-112,5.1653416249644789e-113,1.2554182056942521e-64,4.8625700168777229e-71,1.3666340549259923e-64,2.2371239038026757e-51,4.0704164261792041e-71,1.0599731173026696e-78
3.6437343184289596e-18,0.0028146725884767385,4.0739788820017943e-34,1.2884712022268078e-29,3.7404305122781127e-22,4.0721240504097036e-34,2.0503092900720841e-21,1.1697803760670849e-35,3.4311880130679541e-58,1.1357520774404219e-46,1.9094193970618053e-50,1.357589239733843e-48,2.9709682632830363e-38,1.818660992805155e-26,2.2537325288192668e-41,3.8097848563103657e-60,1.6110991234635216e-55,8.1437886890748814e-43,7.1928955099673295e-57,1.2400595816161797e-82,4.0488626328038837e-54,6.0570795984393202e-71,5.916958415906287e-43,3.9774447387358774e-64,7.5640931450390976e-35,9.9136084904794599e-52,2.0360091384428265e-50,3.2894015919312141e-44,2.7914790149257792e-75,2.0963217302544316e-85,9.933730044819294e-53,3.0610896543650357e-67,1.1130345566494983e-85,0.88129999999999997,0.0,0.0,0.0,0.0098899999999879171,0.108803,0.0001,7.0760821193865053e-16,5.328431507015737e-15,5.3284295683149826e-15,4.960233828546525e-23,5.0271389854110205e-23,7.1759410954638066e-16,3.3950999090061632e-23,2.2883579166804536e-32,2.9565285236171121e-32,4.6096864919591905e-37,2.7204841751973824e-27,1.2288001026967261e-21,6.4608938005965129e-26,2.137087546368756e-37,2.3236566517995032e-40,3.8709750067266674e-42,2.7058323306177306e-47,1.4281489960991614e-21,1.9091558295420893e-56,3.2248349052997014e-65,8.998601464789851e-67,5.0950253042877456e-76,1.2803494437581601e-71,1.1106935535856564e-26,7.5640931598950551e-35,3.9372470403714203e-43,4.9411446598267553e-44,4.5234693218256311e-22,1.2515767710774927e-49,7.5100226569116602e-58,6.0991506906611308e-35,3.4782583604570646e-68,1.0212145427311314e-26,3.550118381748126e-32,1.871250686943681e-40,9.7226313098156522e-49,7.1981637335102113e-49,6.4378781539953888e-50,1.0394841131460863e-57,1.3144510992695111e-35,1.0780511865880521e-43,8.5815461494143013e-53,7.677084047376511e-45,4.5934507337978813e-53,1.3669505395732179e-42,1.0894197641683745e-46,5.430252699398119e-36,2.0904280571186932e-44,1.9090248685992479e-57,1.5983672091516557e-66,2.0916542908879147e-44,8.0621137688210504e-45,8.4353779375681886e-45,6.4884272614591263e-53,4.6132485069601109e-54,4.382792257180934e-53,1.2079439408553385e-54,9.6333186548862983e-71,5.3004231419941823e-77,7.1378339316972789e-76,2.456192908456826e-48,1.8928982027291974e-56,1.2785007124268985e-56,1.3467261762301346e-57,6.9584244547178751e-72,2.1583342698748093e-36,8.9732774088034739e-78,1.8718074334168905e-62,1.0039602130722372e-70,1.8219096052951842e-78,3.6772442041351174e-79,9.9654254382842705e-88,3.7390931300091742e-89,8.7606434741146831e-100,7.3000557705720556e-109,6.7900423660524711e-43,1.8053328221353101e-50,3.803766905397935e-52,6.9260728676917649e-101,1.154552239588728e-109,5.9144475248024849e-110,5.006849695827223e-63,3.8898245770387183e-69,4.8774199642558396e-63,1.9787121531840378e-50,2.9055711711947252e-69,1.5142700073896527e-76
7.501805949706681e-18,0.0028146725884767385,1.7004134450468356e-33,5.3791134946059827e-29,7.7008861277847906e-22,1.700031589264171e-33,4.2212365114373117e-21,4.8836149145913667e-35,1.4324534466287998e-57,4.6850458519039736e-46,7.9728166854556047e-50,1.1318485000571288e-47,6.1166993428051841e-38,3.7443020482646862e-26,9.4088896689766429e-41,3.2028636977316312e-59,1.3542258893710357e-54,3.3998714701948324e-42,6.0460626233717793e-56,4.1898691481782722e-81,6.828978057652989e-53,1.0341455808703821e-69,4.9735445949413362e-42,6.8393627776609026e-63,6.3580759683269143e-34,1.6720749484839388e-50,8.4999373393355293e-50,2.7634814066601363e-43,2.3464062948098129e-74,7.1765178827921215e-84,1.6754637205142062e-51,1.0342699553729706e-65,7.7393521036658946e-84,0.88129999999999997,0.0,0.0,0.0,0.0098899999999751236,0.108803,0.0001,1.4568404363395672e-15,1.0970299987442115e-14,1.0970296063638858e-14,2.0431929447127051e-22,2.098731512597099e-22,1.477393892938838e-15,1.4173853880467783e-22,1.8818588188743151e-31,2.3331061081625847e-31,3.8747195192478516e-36,1.1357485703777635e-26,5.1299814416365329e-21,2.69729594206088e-25,1.7957062878813396e-36,1.9531733818813896e-39,3.2537647850742163e-41,4.5637505591455572e-46,5.9622210559735797e-21,6.4505627018866268e-55,2.1809428540747635e-63,6.0857179390999183e-65,6.8942637954119895e-74,8.6589614320092861e-70,4.6369268747494618e-26,6.3580759433216438e-34,6.6406747529078872e-42,8.3339464853370029e-43,9.3128086996424256e-22,2.1109672442871099e-48,1.2566978614710431e-56,5.1266877037590091e-34,2.3523321277306095e-66,4.263283771227059e-26,1.5814181550698229e-31,1.6716717532368871e-39,1.7396982729186744e-47,1.2879880472736237e-47,1.1519535933477567e-48,3.6173697490738443e-56,5.4875744739940122e-35,9.0616695307730737e-43,1.408722789238353e-51,6.4530277247245093e-44,7.551808473119683e-52,1.1488899054957631e-41,1.8361817239205566e-45,4.5644485599784906e-35,3.5220432008024634e-43,6.4455570419037057e-56,1.0801213013244826e-64,3.5261800500383039e-43,1.35979158554581e-43,7.5356995538058471e-44,1.1607657584956153e-51,8.2398856408833478e-53,7.842156167218745e-52,2.1614182920036993e-53,6.5103229853768188e-69,7.1709354438873886e-75,4.8238335138127962e-74,2.0645394238032639e-47,3.192270319030314e-55,2.1563295031378561e-55,2.2690515790421147e-56,2.3328686322360434e-70,9.0106207165233789e-36,6.2740931274724493e-76,6.3244021375837168e-61,6.7897747135180113e-69,2.4653037024910503e-76,4.9758352429666827e-77,2.6974503400646848e-85,1.0121085961706824e-86,4.7431888007271191e-97,7.9051908105765621e-106,6.0658477526731571e-42,3.2299310817761908e-49,3.4239741976909853e-51,3.7499153372047962e-98,1.2502583635477131e-106,6.4047232137276238e-107,1.7789916046078678e-61,2.7685430199188478e-67,1.6479700349185632e-61,1.663227454119037e-49,1.9636205308016408e-67,2.0475401717912795e-74
1.5217949212262125e-17,0.0028146725884767385,6.9459580432477848e-33,2.1975432692887536e-28,1.5621796676600276e-21,6.9451834075508836e-33,8.5631264568115375e-21,1.9951259423827801e-34,5.8520396808971079e-57,1.8689514151005437e-45,3.2584595866368721e-49,9.1303185296497607e-47,1.2408161437957927e-37,7.5955841723140602e-26,3.8438384419848454e-40,2.6268736861345114e-58,1.1102762031449876e-53,1.3889584333515127e-41,4.9569283162552236e-55,1.3775294748568097e-79,1.1216549399920395e-51,1.6791154473374972e-68,4.0775869669496586e-41,1.1268172980334781e-61,5.2127346685681933e-33,2.7463880456905671e-49,3.4725017334298661e-49,2.2650768251959323e-42,1.9237256175032722e-73,2.3341566272850313e-82,2.751937614956943e-50,3.4004332411069774e-64,5.1606253243729265e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999999495381,0.108803,0.0001,2.9553048851268536e-15,2.2254036427265663e-14,2.2254028725814353e-14,8.1297351251858043e-22,8.5740025842362896e-22,2.9969757298392909e-15,5.7904655235268709e-22,1.4786956793420467e-30,1.7032542525208693e-30,3.1767295647431001e-35,4.6399033345547775e-26,2.0957508340701629e-20,1.1019333735513975e-24,1.471172575739375e-35,1.6013294713677788e-38,2.6675953169134958e-40,7.4958716348361419e-45,2.4357456051502618e-20,2.1207753774678759e-53,1.434677907190318e-61,4.0033351285805791e-63,9.0723429767539215e-72,5.696090822785021e-68,1.8943358695054265e-25,5.2127345865844965e-33,1.0907105290952052e-40,1.368847891907772e-41,1.889081966190617e-21,3.4672703186016561e-47,2.0319960798146145e-55,4.2031421594481231e-33,1.5474220069450714e-64,1.741620318658066e-25,7.2721656146005895e-31,1.5325074054203032e-38,3.1854157109851851e-46,2.3583269349828998e-46,2.1092662019800749e-47,1.2529441239359853e-54,2.2418531349084147e-34,7.4293037314882556e-42,2.1962920125913764e-50,5.2905426559396729e-43,1.180661806274757e-50,9.4174181721127636e-41,3.0144483339828915e-44,3.7422008143190549e-34,5.7726226197520002e-42,2.1181012118330475e-54,7.1008479326960543e-63,5.7861822799661594e-42,2.2334560482196485e-42,6.9083629917654336e-43,2.1245513332212148e-50,1.5033806076510771e-51,1.4358751044981811e-50,3.9576276568734869e-52,4.2805613242254365e-67,9.4331090335968784e-73,3.1716831087031526e-72,1.6925706722129824e-46,5.2420683000478503e-54,3.5416173148818288e-54,3.7190670213361874e-55,7.5524460807062398e-69,3.6811325791620083e-35,4.1948566003461651e-74,2.0793170764976011e-59,4.4665233976789305e-67,3.2441885944761164e-74,6.5478917560179641e-75,7.1000004144129338e-83,2.6640260286353627e-84,2.497092285169027e-94,8.3237292570248364e-103,5.5608741198566022e-41,5.9125850833958997e-48,3.1508209619380691e-50,1.9741749887917979e-95,1.3164530028400565e-103,6.743819885082692e-104,5.9912592002505031e-60,1.8662561490461145e-65,5.4181653423409924e-60,1.3636147973929732e-48,1.2910866602121217e-65,2.6930906955958733e-72
3.065023573737301e-17,0.002814672588476739,2.8075100062745279e-32,8.8828203745173668e-28,3.1463615045406927e-21,2.8073539027380842e-32,1.7247048358127268e-20,8.0646981007307968e-34,2.3654879680480205e-56,7.2078274892171205e-45,1.3184779832362913e-48,7.1617196077674568e-46,2.4991085418214239e-37,1.5298148472934106e-25,1.5537409623315387e-39,2.1293268108434522e-57,8.9913045541494766e-53,5.6143920848029533e-41,4.014250508834748e-54,4.4679330257178091e-78,1.8182290877675556e-50,2.6157786179491682e-67,3.3020945359639489e-40,1.8097668308028533e-60,4.2214074424868739e-32,4.4520131186914929e-48,1.4036407195949696e-48,1.8340792458822951e-41,1.5578828378674605e-72,7.2822703732302232e-81,4.460955718774712e-49,1.1029093404498456e-62,3.370872852448714e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999998983672,0.108803,0.0001,5.952233782643238e-15,4.4821507327274293e-14,4.4821492736276549e-14,3.1226934897270293e-21,3.4657485728000108e-21,6.036068485757236e-15,2.3405856008114336e-21,1.1052044040494317e-29,1.1295815392047661e-29,2.5725986007902182e-34,1.8755229859470044e-25,8.4712469965300902e-20,4.4541906519497267e-24,1.1896869595111135e-34,1.2967980068378177e-37,2.1602268905325001e-39,1.215079908154625e-43,9.8455418967300455e-20,6.8784991723427709e-52,9.3084312986665601e-60,2.5974311288952737e-61,1.1773838390696103e-69,3.6957360307602793e-66,7.6572079936527261e-25,4.2214072765166722e-32,1.768016496686708e-39,2.2189441698026278e-40,3.8044170785833055e-21,5.6205955123548344e-46,3.193801601071936e-54,3.4037711217355675e-32,1.0039934163561247e-62,7.0393402350201555e-25,3.5955653348097838e-30,1.5033767056521081e-37,6.2268260598624751e-45,4.6100391536655054e-45,4.1232573181312958e-46,4.4169068726739755e-53,9.0619280815373791e-34,6.0164420933068212e-41,3.2312551580516202e-49,4.2843548870082894e-42,1.7454535323707021e-49,7.6234333132255341e-40,4.8839367928744484e-43,3.0305152362448142e-33,9.317900276895722e-41,6.8663447902892788e-53,4.6035397896098191e-61,9.361614083743723e-41,3.6205099836498001e-41,6.7770451136896386e-42,4.1498264534185141e-49,2.91813659728811e-50,2.8066957344457869e-49,7.7364832514654809e-51,2.7758949124338049e-65,1.2233439542847347e-70,2.0567951968122408e-70,1.3705848037470252e-45,8.493583699749369e-53,5.7405944071161175e-53,6.0034497160798198e-54,2.3763114187710632e-67,1.4879726505223653e-34,2.7436678168830881e-72,6.7441633522586177e-58,2.8980104630753615e-65,4.210298685842642e-72,8.4978287279029708e-73,1.8429160592604885e-80,6.9151007587809675e-82,1.2963917182925316e-91,8.6428185012383268e-100,5.4551696454937558e-40,1.1552145523048301e-46,3.0967786647893759e-49,1.0249137136089254e-92,1.3669190997494124e-100,7.0023437366965999e-101,1.9662288453164863e-58,1.2254375183809736e-63,1.7573692150856545e-58,1.1042910816095053e-47,8.3725424039217564e-64,3.4932485909364411e-70
6.151480878759478e-17,0.0028146725884767385,1.1288558647428887e-31,3.5717423008456393e-27,6.31472408674604e-21,1.1288244385140688e-31,3.4615460202968415e-20,3.2428440113337235e-33,9.5115227944560474e-56,2.6448655122852181e-44,5.3173141566378893e-48,5.4188228325687618e-45,5.0156932902563779e-37,3.070327728425989e-25,6.2475241276455372e-39,1.7185336020693542e-56,7.2369841350810304e-52,2.2575223818768758e-40,3.231020361542008e-53,1.4393714048507999e-76,2.9281313394811349e-49,3.8670561617951365e-66,2.6577467849871003e-39,2.8578721488785471e-59,3.3977555752714209e-31,7.1698290639809506e-47,5.6439779096589206e-48,1.4761305255500079e-40,1.2539195724830177e-71,2.1569719598170233e-79,7.1840585606534051e-48,3.5530853985023548e-61,2.1794154410038314e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999997960255,0.108803,0.0001,1.1946091577443253e-14,8.9956441910379203e-14,8.9956415501647628e-14,1.1410207760191047e-20,1.3935619709230794e-20,1.2113970339299726e-14,9.4112861285828517e-21,7.7007870142211092e-29,6.6520180046140598e-29,2.0706521855865668e-33,7.541394448945019e-25,3.4061603233385084e-19,1.7910103007950207e-23,9.5482745568305874e-34,1.043775672102442e-36,1.7386404149059865e-38,1.9567418532712715e-42,3.9587435219583365e-19,2.2158809895679464e-50,5.997996738365925e-58,1.6736852214886161e-59,1.517404272148638e-67,2.381412201006684e-64,3.0789292793457702e-24,3.3977552814036131e-31,2.8471033038615351e-38,3.5734856170982401e-39,7.6340192813482002e-21,9.0517987339023658e-45,4.8449810634731495e-53,2.739582911620892e-31,6.4693494402308016e-61,2.8300314241053549e-24,1.9732280258150528e-29,1.6322221248918699e-36,1.3451456936895801e-43,9.9588038298214107e-44,8.9075822555459436e-45,1.5951299627805632e-51,3.6437608645833511e-33,4.8425549503981839e-40,4.3894365620592994e-48,3.448318991862246e-41,2.3889420506589362e-48,6.1311197004103828e-39,7.8587842249544103e-42,2.4391965658635139e-32,1.4879687299562186e-39,2.2102370981273758e-51,2.9623967740959053e-59,1.5018823359592135e-39,5.8306601226907421e-40,7.3578648466294296e-41,8.9507552712571329e-48,6.2167424086148405e-49,6.0625338647627151e-48,1.6713318453175239e-49,1.7872910257382565e-63,1.5744275547638412e-68,1.3242848733545618e-68,1.1030004232409603e-44,1.3665674315714336e-51,9.2433761924364025e-52,9.58780825405957e-53,7.2182004068346167e-66,5.9830726308096696e-34,1.7750488527575392e-70,2.1726887208371232e-56,1.8674379177397564e-63,5.4264092475694723e-70,1.0952340800670743e-70,4.7503014178847259e-78,1.7825423677107649e-79,6.683645909237446e-89,8.911800950914755e-97,5.9226985517165833e-39,2.4930800618328027e-45,3.3653842383806302e-48,5.2840205368308643e-90,1.4094604922377408e-97,7.2202717413685819e-98,6.3712801780593068e-57,7.9433031517718461e-62,5.6616007817091093e-57,8.8883018176204053e-47,5.3907492118451486e-62,4.4985815505071209e-68
